,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
47069,472,972.0,1134.0,,,,,1194.0,,1215.0,566.4,1137.0,59.4,,764.0,,,500.0,662.0,,,,,722.0,,743.0,94.4,665.0,-412.6,,292.0,,,False,,,,,False,,False,True,False,True,,True,,
47071,634,1110.0,788.0,,,,,1333.0,,1338.0,626.4,1101.0,176.3,,,,,476.0,154.0,,,,,699.0,,704.0,-7.6,467.0,-457.7,,,,,True,,,,,False,,False,True,True,True,,,,
47073,1463,2526.0,1756.0,,,,,1975.0,,3456.2,1442.8,3537.5,419.9,,2295.9,,,1063.0,293.0,,,,,512.0,,1993.2,-20.2,2074.5,-1043.1,,832.9,,,True,,,,,True,,False,True,False,True,,True,,
47075,421,732.0,602.0,,,,,607.0,,783.6,421.0,768.0,0.0,,,,,311.0,181.0,,,,,186.0,,362.6,0.0,347.0,-421.0,,,,,True,,,,,True,,False,True,False,False,,,,
47077,673,1716.0,1372.0,,,,,1267.0,,1732.8,958.5,2256.5,177.9,,,,,1043.0,699.0,,,,,594.0,,1059.8,285.5,1583.5,-495.1,,,,,True,,,,,True,,False,True,False,True,,,,
47079,549,1092.0,753.0,,,,,1177.0,,1015.1,659.7,1077.0,103.0,,1192.2,,,543.0,204.0,,,,,628.0,,466.1,110.7,528.0,-446.0,,643.2,,,True,,,,,False,,True,True,True,True,,False,,
47081,565,1062.0,630.0,,,,,1135.0,,1518.5,522.4,1277.0,0.0,,,,,497.0,65.0,,,,,570.0,,953.5,-42.6,712.0,-565.0,,,,,True,,,,,False,,False,True,False,False,,,,
47083,192,366.0,0.0,,,,,347.0,,723.2,161.3,364.0,3.1,,,,,174.0,-192.0,,,,,155.0,,531.2,-30.7,172.0,-188.9,,,,,False,,,,,True,,False,True,True,False,,,,
47085,323,678.0,451.0,,,,,800.0,,767.8,373.9,843.0,42.6,,,,,355.0,128.0,,,,,477.0,,444.8,50.9,520.0,-280.4,,,,,True,,,,,False,,False,True,False,True,,,,
47087,188,342.0,55.0,,,,,498.0,,234.7,184.7,338.0,0.0,,,,,154.0,-133.0,,,,,310.0,,46.7,-3.3,150.0,-188.0,,,,,True,,,,,False,,True,True,True,False,,,,
47089,1547,2700.0,2204.0,,,,,2333.0,,2819.1,1230.7,3781.5,283.6,,1579.3,,,1153.0,657.0,,,,,786.0,,1272.1,-316.3,2234.5,-1263.4,,32.3,,,True,,,,,True,,False,True,False,False,,True,,
47091,376,438.0,103.0,,,,,419.0,,383.2,271.2,569.0,0.0,,,,,62.0,-273.0,,,,,43.0,,7.2,-104.8,193.0,-376.0,,,,,False,,,,,True,,True,False,False,False,,,,
47093,11517,21240.0,13184.0,,,,,18736.0,,26650.5,12972.5,28821.0,4482.4,,20005.9,7113.0,,9723.0,1667.0,,,,,7219.0,,15133.5,1455.5,17304.0,-7034.6,,8488.9,-4404.0,,True,,,,,True,,False,True,False,True,,True,True,
47095,278,246.0,0.0,,,,,204.0,,98.1,151.9,234.0,0.0,,,,,-32.0,-278.0,,,,,-74.0,,-179.9,-126.1,-44.0,-278.0,,,,,False,,,,,False,,False,False,False,False,,,,
47097,519,714.0,241.0,,,,,1212.0,,721.6,382.9,716.0,0.0,,528.2,,,195.0,-278.0,,,,,693.0,,202.6,-136.1,197.0,-519.0,,9.2,,,False,,,,,False,,False,True,False,False,,True,,
47099,1204,2454.0,577.0,,,,,2391.0,,2529.1,1081.2,2913.0,555.2,,1905.8,,,1250.0,-627.0,,,,,1187.0,,1325.1,-122.8,1709.0,-648.8,,701.8,,,True,,,,,True,,False,True,False,True,,True,,
47101,267,378.0,64.0,,,,,543.0,,456.9,193.0,474.5,0.0,,,,,111.0,-203.0,,,,,276.0,,189.9,-74.0,207.5,-267.0,,,,,False,,,,,False,,False,True,False,False,,,,
47103,881,2064.0,847.0,,,,,1893.0,,2481.0,960.2,2414.5,0.0,,2259.1,,,1183.0,-34.0,,,,,1012.0,,1600.0,79.2,1533.5,-881.0,,1378.1,,,True,,,,,True,,False,True,False,True,,False,,
47105,1445,3360.0,2668.0,,,,,2390.0,,6482.1,1663.1,5778.0,392.8,,2270.0,,,1915.0,1223.0,,,,,945.0,,5037.1,218.1,4333.0,-1052.2,,825.0,,,True,,,,,True,,False,True,False,True,,True,,
47107,1304,2466.0,1306.0,,,,,3159.0,,2247.3,1167.5,3603.0,173.3,,2904.6,,,1162.0,2.0,,,,,1855.0,,943.3,-136.5,2299.0,-1130.7,,1600.6,,,True,,,,,False,,True,True,False,True,,False,,
47109,652,1254.0,1164.0,,,,,1492.0,,3081.0,612.8,1866.5,107.4,,,,,602.0,512.0,,,,,840.0,,2429.0,-39.2,1214.5,-544.6,,,,,True,,,,,False,,False,True,False,True,,,,
47111,557,954.0,426.0,,,,,857.0,,1506.6,546.8,1402.0,51.3,,628.7,,,397.0,-131.0,,,,,300.0,,949.6,-10.2,845.0,-505.7,,71.7,,,True,,,,,True,,False,True,False,False,,True,,
47113,2061,3624.0,297.0,,,,,3941.0,,4738.5,2122.9,5160.5,1011.7,,1519.7,,,1563.0,-1764.0,,,,,1880.0,,2677.5,61.9,3099.5,-1049.3,,-541.3,,,False,,,,,False,,False,True,False,True,,True,,
47115,689,870.0,1079.0,,,,,1706.0,,900.2,508.1,506.5,0.0,,,,,181.0,390.0,,,,,1017.0,,211.2,-180.9,-182.5,-689.0,,,,,False,,,,,False,,False,True,False,False,,,,
47117,1042,1914.0,1127.0,,,,,1595.0,,2594.5,883.0,1917.5,408.4,,1341.8,,,872.0,85.0,,,,,553.0,,1552.5,-159.0,875.5,-633.6,,299.8,,,True,,,,,True,,False,True,False,True,,True,,
47119,2975,5040.0,2536.0,,,,,3808.0,,5023.6,2430.6,6113.0,1151.5,,5341.7,,,2065.0,-439.0,,,,,833.0,,2048.6,-544.4,3138.0,-1823.5,,2366.7,,,True,,,,,True,,True,True,False,True,,False,,
47121,323,672.0,292.0,,,,,778.0,,1006.0,324.3,964.0,7.6,,,,,349.0,-31.0,,,,,455.0,,683.0,1.3,641.0,-315.4,,,,,True,,,,,False,,False,True,False,True,,,,
47123,1289,2796.0,1696.0,,,,,2470.0,,3220.7,1262.2,4072.5,332.7,,2368.8,,,1507.0,407.0,,,,,1181.0,,1931.7,-26.8,2783.5,-956.3,,1079.8,,,True,,,,,True,,False,True,False,True,,True,,
47125,5259,7410.0,3166.0,,,,,5509.0,,14779.4,4602.7,12922.0,2239.3,,8443.4,4412.0,,2151.0,-2093.0,,,,,250.0,,9520.4,-656.3,7663.0,-3019.7,,3184.4,-847.0,,True,,,,,True,,False,True,False,False,,False,True,
47127,214,432.0,103.0,,,,,336.0,,787.8,187.5,538.0,0.0,,,,,218.0,-111.0,,,,,122.0,,573.8,-26.5,324.0,-214.0,,,,,True,,,,,True,,False,True,False,True,,,,
47129,609,1134.0,797.0,,,,,1079.0,,2055.3,640.4,1577.0,82.9,,,,,525.0,188.0,,,,,470.0,,1446.3,31.4,968.0,-526.1,,,,,True,,,,,True,,False,True,False,False,,,,
47131,648,1254.0,630.0,,,,,1263.0,,1041.1,721.3,1476.0,321.2,,779.0,,,606.0,-18.0,,,,,615.0,,393.1,73.3,828.0,-326.8,,131.0,,,True,,,,,False,,True,True,False,True,,True,,
47133,574,1212.0,57.0,,,,,1013.0,,2674.2,540.9,1526.5,112.4,,,,,638.0,-517.0,,,,,439.0,,2100.2,-33.1,952.5,-461.6,,,,,True,,,,,True,,False,True,False,True,,,,
47135,160,570.0,216.0,,,,,442.0,,1209.8,245.4,877.0,0.0,,,,,410.0,56.0,,,,,282.0,,1049.8,85.4,717.0,-160.0,,,,,True,,,,,True,,False,True,False,True,,,,
47137,173,312.0,1.0,,,,,127.0,,326.6,124.8,272.0,16.6,,,,,139.0,-172.0,,,,,-46.0,,153.6,-48.2,99.0,-156.4,,,,,False,,,,,True,,False,True,True,False,,,,
47139,508,750.0,433.0,,,,,787.0,,1176.4,418.9,1153.5,63.2,,,,,242.0,-75.0,,,,,279.0,,668.4,-89.1,645.5,-444.8,,,,,True,,,,,False,,False,True,False,False,,,,
47141,2164,4782.0,3088.0,,,,,3456.0,,7238.3,2035.6,6457.0,982.5,,3322.0,,,2618.0,924.0,,,,,1292.0,,5074.3,-128.4,4293.0,-1181.5,,1158.0,,,True,,,,,True,,False,True,False,True,,True,,
47143,1030,2358.0,505.0,,,,,1951.0,,3335.9,1189.6,3290.5,177.1,,,,,1328.0,-525.0,,,,,921.0,,2305.9,159.6,2260.5,-852.9,,,,,True,,,,,True,,False,True,False,True,,,,
47145,1478,2982.0,1689.0,,,,,2639.0,,3867.3,1418.9,4554.5,307.4,,,,,1504.0,211.0,,,,,1161.0,,2389.3,-59.1,3076.5,-1170.6,,,,,True,,,,,True,,False,True,False,True,,,,
47147,2057,4374.0,2014.0,,,,,2245.0,,6484.2,1948.3,6854.0,469.4,,3326.9,,,2317.0,-43.0,,,,,188.0,,4427.2,-108.7,4797.0,-1587.6,,1269.9,,,True,,,,,True,,False,True,False,True,,True,,
47149,8431,15516.0,8918.0,,,,,13724.0,,19342.7,8409.0,22704.5,5001.5,,12776.0,7319.0,,7085.0,487.0,,,,,5293.0,,10911.7,-22.0,14273.5,-3429.5,,4345.0,-1112.0,,True,,,,,True,,False,True,False,True,,True,True,
47151,508,1278.0,472.0,,,,,857.0,,1375.3,498.0,1499.0,114.2,,,,,770.0,-36.0,,,,,349.0,,867.3,-10.0,991.0,-393.8,,,,,True,,,,,True,,False,True,False,True,,,,
47153,391,924.0,822.0,,,,,719.0,,1844.6,469.7,1576.0,0.0,,,,,533.0,431.0,,,,,328.0,,1453.6,78.7,1185.0,-391.0,,,,,True,,,,,True,,False,True,False,True,,,,
47155,2833,6876.0,5364.0,,,,,3541.0,,12010.4,3207.7,10491.5,1178.0,,4844.6,,,4043.0,2531.0,,,,,708.0,,9177.4,374.7,7658.5,-1655.0,,2011.6,,,True,,,,,True,,False,True,False,True,,True,,
47157,18221,29916.0,14754.0,,,,,34571.0,,34261.1,18433.4,36610.0,4754.4,,23980.2,12040.0,,11695.0,-3467.0,,,,,16350.0,,16040.1,212.4,18389.0,-13466.6,,5759.2,-6181.0,,True,,,,,False,,False,True,False,False,,True,True,
47159,424,1014.0,457.0,,,,,823.0,,1744.8,459.1,1285.0,160.4,,,,,590.0,33.0,,,,,399.0,,1320.8,35.1,861.0,-263.6,,,,,True,,,,,True,,False,True,False,True,,,,
47161,329,498.0,270.0,,,,,407.0,,510.5,218.9,421.0,63.9,,,,,169.0,-59.0,,,,,78.0,,181.5,-110.1,92.0,-265.1,,,,,True,,,,,True,,False,True,True,False,,,,
47163,3138,6354.0,4640.0,,,,,4795.0,,6954.7,3330.0,8755.5,731.8,,6526.1,1838.0,,3216.0,1502.0,,,,,1657.0,,3816.7,192.0,5617.5,-2406.2,,3388.1,-1300.0,,True,,,,,True,,False,True,False,True,,False,True,
47165,4660,8400.0,7532.0,,,,,6208.0,,7567.5,4367.8,9476.0,2313.3,,8403.5,2555.0,,3740.0,2872.0,,,,,1548.0,,2907.5,-292.2,4816.0,-2346.7,,3743.5,-2105.0,,True,,,,,True,,True,True,False,True,,False,True,
47167,1412,2820.0,1172.0,,,,,2747.0,,3115.9,1435.5,3061.0,353.4,,2154.6,,,1408.0,-240.0,,,,,1335.0,,1703.9,23.5,1649.0,-1058.6,,742.6,,,True,,,,,True,,False,True,False,True,,True,,
47169,213,414.0,,,,,,437.0,,635.3,155.9,564.5,0.1,,98.5,,,201.0,,,,,,224.0,,422.3,-57.1,351.5,-212.9,,-114.5,,,,,,,,False,,False,True,False,False,,True,,
47171,355,840.0,23.0,,,,,676.0,,561.6,238.6,864.0,130.3,,,,,485.0,-332.0,,,,,321.0,,206.6,-116.4,509.0,-224.7,,,,,True,,,,,True,,True,True,False,True,,,,
47173,360,630.0,462.0,,,,,908.0,,1053.9,419.0,893.0,0.0,,,,,270.0,102.0,,,,,548.0,,693.9,59.0,533.0,-360.0,,,,,True,,,,,False,,False,True,False,False,,,,
47175,161,174.0,55.0,,,,,319.0,,216.9,106.1,251.0,0.0,,,,,13.0,-106.0,,,,,158.0,,55.9,-54.9,90.0,-161.0,,,,,False,,,,,False,,False,False,False,False,,,,
47177,990,3252.0,1168.0,,,,,2479.0,,6131.0,1531.4,6082.0,90.2,,1190.1,,,2262.0,178.0,,,,,1489.0,,5141.0,541.4,5092.0,-899.8,,200.1,,,True,,,,,True,,False,True,False,True,,True,,
47179,2792,5838.0,2828.0,,,,,3747.0,,5811.1,3123.0,8262.0,1495.2,,7148.1,1617.0,,3046.0,36.0,,,,,955.0,,3019.1,331.0,5470.0,-1296.8,,4356.1,-1175.0,,True,,,,,True,,True,True,False,True,,False,True,
47181,426,684.0,1067.0,,,,,836.0,,529.7,357.7,1189.0,0.0,,,,,258.0,641.0,,,,,410.0,,103.7,-68.3,763.0,-426.0,,,,,False,,,,,False,,True,True,False,False,,,,
47183,621,1440.0,32.0,,,,,1209.0,,2005.7,715.9,1595.5,563.1,,916.5,,,819.0,-589.0,,,,,588.0,,1384.7,94.9,974.5,-57.9,,295.5,,,True,,,,,True,,False,True,False,True,,True,,
47185,609,1404.0,347.0,,,,,1460.0,,1087.7,691.6,1635.5,177.0,,926.7,,,795.0,-262.0,,,,,851.0,,478.7,82.6,1026.5,-432.0,,317.7,,,True,,,,,False,,True,True,False,True,,True,,
47187,6621,11664.0,9562.0,,,,,7248.0,,11872.8,5779.6,12838.5,2997.6,,13503.4,6004.0,,5043.0,2941.0,,,,,627.0,,5251.8,-841.4,6217.5,-3623.4,,6882.4,-617.0,,True,,,,,True,,False,True,False,True,,False,True,
47189,3636,7950.0,6391.0,,,,,5427.0,,9024.9,3579.4,8442.0,2291.7,,7017.5,3521.0,,4314.0,2755.0,,,,,1791.0,,5388.9,-56.6,4806.0,-1344.3,,3381.5,-115.0,,True,,,,,True,,False,True,False,True,,True,True,
48001,1825,576.0,524.0,,,,,1642.0,,914.5,676.9,719.0,0.1,,564.7,,,-1249.0,-1301.0,,,,,-183.0,,-910.5,-1148.1,-1106.0,-1824.9,,-1260.3,,,False,,,,,True,,True,True,True,False,,False,,
48003,311,318.0,209.0,,,,,713.0,,385.0,326.4,508.0,0.0,,,,,7.0,-102.0,,,,,402.0,,74.0,15.4,197.0,-311.0,,,,,False,,,,,False,,False,False,False,False,,,,
48005,2340,2280.0,1601.0,,,,,2174.0,,2290.7,2234.1,1979.0,615.3,,828.1,,,-60.0,-739.0,,,,,-166.0,,-49.3,-105.9,-361.0,-1724.7,,-1511.9,,,False,,,,,False,,True,False,False,False,,False,,
48007,378,330.0,337.0,,,,,303.0,,143.4,368.7,240.0,0.0,,,,,-48.0,-41.0,,,,,-75.0,,-234.6,-9.3,-138.0,-378.0,,,,,True,,,,,False,,False,True,False,False,,,,
48009,259,240.0,86.0,,,,,292.0,,241.5,204.8,246.0,122.4,,,,,-19.0,-173.0,,,,,33.0,,-17.5,-54.2,-13.0,-136.6,,,,,False,,,,,False,,True,False,True,False,,,,
48011,37,42.0,0.0,,,,,42.0,,8.5,18.1,19.0,0.0,,,,,5.0,-37.0,,,,,5.0,,-28.5,-18.9,-18.0,-37.0,,,,,False,,,,,False,,False,False,False,False,,,,
48013,1988,1332.0,342.0,,,,,1378.0,,2569.0,1221.9,1201.5,0.1,,667.1,,,-656.0,-1646.0,,,,,-610.0,,581.0,-766.1,-786.5,-1987.9,,-1320.9,,,False,,,,,True,,True,False,False,False,,False,,
48015,701,588.0,656.0,,,,,504.0,,477.9,661.4,676.0,156.7,,,,,-113.0,-45.0,,,,,-197.0,,-223.1,-39.6,-25.0,-544.3,,,,,True,,,,,False,,False,True,True,False,,,,
48017,54,72.0,17.0,,,,,290.0,,15.5,80.5,50.5,0.0,,,,,18.0,-37.0,,,,,236.0,,-38.5,26.5,-3.5,-54.0,,,,,False,,,,,False,,False,False,True,False,,,,
48019,574,426.0,442.0,,,,,311.0,,286.4,516.8,410.0,72.0,,,,,-148.0,-132.0,,,,,-263.0,,-287.6,-57.2,-164.0,-502.0,,,,,True,,,,,False,,False,True,False,False,,,,
48021,4444,906.0,258.0,,,,,1707.0,,676.5,1011.1,1476.0,0.2,,577.8,,,-3538.0,-4186.0,,,,,-2737.0,,-3767.5,-3432.9,-2968.0,-4443.8,,-3866.2,,,False,,,,,True,,False,True,True,False,,False,,
48023,106,162.0,8.0,,,,,154.0,,138.6,81.5,66.0,0.0,,,,,56.0,-98.0,,,,,48.0,,32.6,-24.5,-40.0,-106.0,,,,,False,,,,,True,,True,True,True,False,,,,
48025,795,816.0,,,,,,925.0,,867.7,707.1,755.0,0.0,,,,,21.0,,,,,,130.0,,72.7,-87.9,-40.0,-795.0,,,,,,,,,,False,,False,False,False,False,,,,
48027,7800,4134.0,1642.0,,,,,8762.0,,4875.4,6027.2,5271.0,1629.5,,4869.2,1759.0,,-3666.0,-6158.0,,,,,962.0,,-2924.6,-1772.8,-2529.0,-6170.5,,-2930.8,-6041.0,,False,,,,,True,,True,True,True,False,,True,False,
48029,74218,35826.0,15198.0,,,,,55404.0,,35861.7,45779.7,46539.5,23560.8,,20138.8,55101.0,,-38392.0,-59020.0,,,,,-18814.0,,-38356.3,-28438.3,-27678.5,-50657.2,,-54079.2,-19117.0,,False,,,,,True,,True,True,True,False,,False,True,
48031,374,36.0,13.0,,,,,158.0,,233.4,145.5,111.0,18.3,,,,,-338.0,-361.0,,,,,-216.0,,-140.6,-228.5,-263.0,-355.7,,,,,False,,,,,True,,True,True,True,False,,,,
48033,0,0.0,0.0,,,,,23.0,,4.8,4.8,6.0,,,,,,0.0,0.0,,,,,23.0,,4.8,4.8,6.0,,,,,,True,,,,,False,,False,False,False,,,,,
48035,770,300.0,338.0,,,,,499.0,,276.2,296.1,177.0,52.8,,,,,-470.0,-432.0,,,,,-271.0,,-493.8,-473.9,-593.0,-717.2,,,,,True,,,,,True,,False,False,False,False,,,,
48037,2332,1062.0,1076.0,,,,,2760.0,,408.7,978.9,1195.5,0.0,,858.7,,,-1270.0,-1256.0,,,,,428.0,,-1923.3,-1353.1,-1136.5,-2332.0,,-1473.3,,,True,,,,,True,,False,False,True,False,,False,,
48039,10026,9978.0,8733.0,,,,,7607.0,,9809.4,10273.3,12305.0,2415.0,,3601.2,5570.0,,-48.0,-1293.0,,,,,-2419.0,,-216.6,247.3,2279.0,-7611.0,,-6424.8,-4456.0,,False,,,,,False,,False,False,False,False,,False,False,
48041,5801,3384.0,1451.0,,,,,3384.0,,3586.6,3451.3,5243.5,5530.8,,1762.2,1366.0,,-2417.0,-4350.0,,,,,-2417.0,,-2214.4,-2349.7,-557.5,-270.2,,-4038.8,-4435.0,,False,,,,,False,,True,True,True,True,,False,False,
48043,136,234.0,,,,,,313.0,,45.8,133.6,75.0,0.0,,,,,98.0,,,,,,177.0,,-90.2,-2.4,-61.0,-136.0,,,,,,,,,,False,,True,True,True,False,,,,
48045,39,24.0,0.0,,,,,67.0,,30.0,16.0,26.0,,,,,,-15.0,-39.0,,,,,28.0,,-9.0,-23.0,-13.0,,,,,,False,,,,,False,,True,False,True,,,,,
48047,154,228.0,4.0,,,,,151.0,,534.6,244.4,318.0,11.3,,,,,74.0,-150.0,,,,,-3.0,,380.6,90.4,164.0,-142.7,,,,,False,,,,,True,,False,False,False,False,,,,
48049,1319,1134.0,1317.0,,,,,1236.0,,677.0,715.2,1024.0,0.0,,757.9,,,-185.0,-2.0,,,,,-83.0,,-642.0,-603.8,-295.0,-1319.0,,-561.1,,,True,,,,,True,,False,False,False,False,,False,,
48051,1182,204.0,54.0,,,,,381.0,,142.3,202.6,255.0,0.0,,,,,-978.0,-1128.0,,,,,-801.0,,-1039.7,-979.4,-927.0,-1182.0,,,,,False,,,,,True,,False,False,True,False,,,,
48053,1979,438.0,99.0,,,,,894.0,,286.6,840.6,551.0,0.1,,,,,-1541.0,-1880.0,,,,,-1085.0,,-1692.4,-1138.4,-1428.0,-1978.9,,,,,False,,,,,True,,False,True,True,False,,,,
48055,2645,378.0,446.0,,,,,1087.0,,432.8,684.0,349.0,0.0,,203.7,,,-2267.0,-2199.0,,,,,-1558.0,,-2212.2,-1961.0,-2296.0,-2645.0,,-2441.3,,,True,,,,,True,,True,True,False,False,,False,,
48057,474,168.0,99.0,,,,,526.0,,218.6,216.0,170.0,0.0,,,,,-306.0,-375.0,,,,,52.0,,-255.4,-258.0,-304.0,-474.0,,,,,False,,,,,True,,True,True,True,False,,,,
48059,393,396.0,384.0,,,,,367.0,,183.7,263.9,393.0,76.9,,,,,3.0,-9.0,,,,,-26.0,,-209.3,-129.1,0.0,-316.1,,,,,False,,,,,False,,False,False,True,False,,,,
48061,7610,3738.0,1737.0,,,,,4572.0,,4446.5,6714.1,3021.0,2.6,,3928.6,788.0,,-3872.0,-5873.0,,,,,-3038.0,,-3163.5,-895.9,-4589.0,-7607.4,,-3681.4,-6822.0,,False,,,,,True,,True,True,False,False,,True,False,
48063,391,288.0,486.0,,,,,358.0,,142.4,198.5,150.0,0.0,,,,,-103.0,95.0,,,,,-33.0,,-248.6,-192.5,-241.0,-391.0,,,,,True,,,,,True,,False,False,False,False,,,,
48065,76,96.0,30.0,,,,,175.0,,16.7,72.1,60.0,0.0,,,,,20.0,-46.0,,,,,99.0,,-59.3,-3.9,-16.0,-76.0,,,,,False,,,,,False,,False,True,True,False,,,,
48067,463,240.0,93.0,,,,,832.0,,79.4,230.0,179.0,0.1,,,,,-223.0,-370.0,,,,,369.0,,-383.6,-233.0,-284.0,-462.9,,,,,False,,,,,False,,False,False,False,False,,,,
48069,91,132.0,47.0,,,,,270.0,,61.0,109.5,101.0,0.0,,,,,41.0,-44.0,,,,,179.0,,-30.0,18.5,10.0,-91.0,,,,,False,,,,,False,,True,True,True,False,,,,
48071,1257,888.0,687.0,,,,,963.0,,306.2,869.7,863.0,0.2,,502.4,,,-369.0,-570.0,,,,,-294.0,,-950.8,-387.3,-394.0,-1256.8,,-754.6,,,False,,,,,True,,False,False,False,False,,False,,
48073,947,378.0,102.0,,,,,1442.0,,423.4,568.4,416.0,0.0,,293.6,,,-569.0,-845.0,,,,,495.0,,-523.6,-378.6,-531.0,-947.0,,-653.4,,,False,,,,,True,,True,True,True,False,,False,,
48075,142,180.0,38.0,,,,,312.0,,61.9,223.6,230.0,0.3,,,,,38.0,-104.0,,,,,170.0,,-80.1,81.6,88.0,-141.7,,,,,False,,,,,False,,False,False,False,False,,,,
48077,331,366.0,117.0,,,,,342.0,,195.0,278.4,297.5,76.9,,,,,35.0,-214.0,,,,,11.0,,-136.0,-52.6,-33.5,-254.1,,,,,False,,,,,True,,False,False,True,False,,,,
48079,36,36.0,,,,,,129.0,,25.0,28.2,13.0,0.0,,,,,0.0,,,,,,93.0,,-11.0,-7.8,-23.0,-36.0,,,,,,,,,,False,,False,False,False,False,,,,
48081,91,138.0,,,,,,69.0,,33.2,70.0,50.0,0.0,,,,,47.0,,,,,,-22.0,,-57.8,-21.0,-41.0,-91.0,,,,,,,,,,True,,False,True,True,False,,,,
48083,349,156.0,7.0,,,,,214.0,,80.3,127.1,77.0,0.0,,,,,-193.0,-342.0,,,,,-135.0,,-268.7,-221.9,-272.0,-349.0,,,,,False,,,,,True,,False,False,False,False,,,,
48085,31354,32184.0,53780.0,,,,,26200.0,,30690.2,28077.7,43472.0,17071.5,,25677.9,19391.0,,830.0,22426.0,,,,,-5154.0,,-663.8,-3276.3,12118.0,-14282.5,,-5676.1,-11963.0,,False,,,,,False,,True,False,False,False,,False,False,
48087,46,54.0,0.0,,,,,114.0,,16.7,29.5,7.0,0.0,,,,,8.0,-46.0,,,,,68.0,,-29.3,-16.5,-39.0,-46.0,,,,,False,,,,,False,,False,False,False,False,,,,
48089,449,450.0,1020.0,,,,,408.0,,114.3,362.4,457.0,0.0,,,,,1.0,571.0,,,,,-41.0,,-334.7,-86.6,8.0,-449.0,,,,,False,,,,,False,,False,False,False,False,,,,
48091,2463,1950.0,590.0,,,,,2533.0,,1809.1,1897.9,2755.5,1.9,,1469.2,1849.0,,-513.0,-1873.0,,,,,70.0,,-653.9,-565.1,292.5,-2461.1,,-993.8,-614.0,,False,,,,,True,,False,False,True,False,,False,False,
48093,270,336.0,229.0,,,,,440.0,,317.7,327.3,164.0,0.0,,,,,66.0,-41.0,,,,,170.0,,47.7,57.3,-106.0,-270.0,,,,,True,,,,,False,,True,True,False,False,,,,
48095,88,54.0,,,,,,211.0,,35.5,32.8,6.0,0.0,,,,,-34.0,,,,,,123.0,,-52.5,-55.2,-82.0,-88.0,,,,,,,,,,False,,False,False,False,False,,,,
48097,1209,1212.0,686.0,,,,,1224.0,,842.6,1016.0,1457.5,298.4,,,,,3.0,-523.0,,,,,15.0,,-366.4,-193.0,248.5,-910.6,,,,,False,,,,,False,,False,False,False,False,,,,
48099,3879,1380.0,5393.0,,,,,1947.0,,1035.6,1546.0,716.0,0.2,,992.5,,,-2499.0,1514.0,,,,,-1932.0,,-2843.4,-2333.0,-3163.0,-3878.8,,-2886.5,,,True,,,,,True,,False,True,False,False,,False,,
48101,42,36.0,0.0,,,,,41.0,,41.9,26.7,63.0,0.0,,,,,-6.0,-42.0,,,,,-1.0,,-0.1,-15.3,21.0,-42.0,,,,,False,,,,,True,,True,False,False,False,,,,
48103,167,54.0,0.0,,,,,216.0,,93.0,37.4,77.0,0.0,,,,,-113.0,-167.0,,,,,49.0,,-74.0,-129.6,-90.0,-167.0,,,,,False,,,,,True,,True,False,True,False,,,,
48105,131,102.0,0.0,,,,,124.0,,10.0,47.1,41.5,0.0,,,,,-29.0,-131.0,,,,,-7.0,,-121.0,-83.9,-89.5,-131.0,,,,,False,,,,,True,,False,False,False,False,,,,
48107,118,114.0,0.0,,,,,239.0,,49.3,69.0,65.0,0.0,,,,,-4.0,-118.0,,,,,121.0,,-68.7,-49.0,-53.0,-118.0,,,,,False,,,,,False,,False,False,False,False,,,,
48109,72,126.0,,,,,,35.0,,104.4,49.8,186.0,0.0,,,,,54.0,,,,,,-37.0,,32.4,-22.2,114.0,-72.0,,,,,,,,,,True,,True,True,False,False,,,,
48111,121,18.0,0.0,,,,,164.0,,3.0,25.8,48.0,0.0,,,,,-103.0,-121.0,,,,,43.0,,-118.0,-95.2,-73.0,-121.0,,,,,False,,,,,True,,False,True,True,False,,,,
