,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
41023,4,0.0,0.2,,0.0,0.0,,,,,,12.0,,1.3,1.8,,0.0,0.0,,0.0,,0.0,,,,,,0.0,5.0,61.6,-4.0,-3.8,,-4.0,-4.0,,,,,,8.0,,-2.7,-2.2,,-4.0,-4.0,,-4.0,,-4.0,,,,,,-4.0,1.0,57.6,True,,False,False,,,,,,False,,True,True,,True,True,,False,,False,,,,,,False,True,False
41025,0,0.0,0.2,,0.0,0.0,,,,,,11.0,,3.2,1.0,,0.1,0.1,,0.0,,0.0,,,,,,0.0,4.6,68.3,0.0,0.2,,0.0,0.0,,,,,,11.0,,3.2,1.0,,0.1,0.1,,0.0,,0.0,,,,,,0.0,4.6,68.3,False,,True,True,,,,,,False,,False,False,,False,False,,True,,True,,,,,,True,False,False
41027,17,0.0,1.9,,0.0,0.0,,,,,,15.0,,68.8,26.0,,0.1,2.1,0.0,14.0,,0.2,,,,,,0.0,17.9,54.0,-17.0,-15.1,,-17.0,-17.0,,,,,,-2.0,,51.8,9.0,,-16.9,-14.9,-17.0,-3.0,,-16.8,,,,,,-17.0,0.9,37.0,True,,False,False,,,,,,True,,False,True,,True,True,False,True,,True,,,,,,False,True,False
41029,291,216.0,217.6,,149.0,140.0,,,,,,89.0,,283.3,602.0,,114.9,211.0,561.3,163.0,,118.4,,,131.0,,,206.0,174.8,319.0,-75.0,-73.4,,-142.0,-151.0,,,,,,-202.0,,-7.7,311.0,,-176.1,-80.0,270.3,-128.0,,-172.6,,,-160.0,,,-85.0,-116.2,28.0,True,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,,,False,,,False,False,True
41031,72,48.0,42.7,,37.0,2.0,,,,,,36.0,,95.2,46.6,,8.0,36.6,42.5,41.0,,9.6,,,,,,46.0,28.4,99.9,-24.0,-29.3,,-35.0,-70.0,,,,,,-36.0,,23.2,-25.4,,-64.0,-35.4,-29.5,-31.0,,-62.4,,,,,,-26.0,-43.6,27.9,False,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,,,,,,False,False,False
41033,41,9.0,10.2,,10.0,1.0,,,,,,15.0,,72.1,115.5,,6.6,24.8,70.0,,,3.0,,,,,,9.0,12.3,63.1,-32.0,-30.8,,-31.0,-40.0,,,,,,-26.0,,31.1,74.5,,-34.4,-16.2,29.0,,,-38.0,,,,,,-32.0,-28.7,22.1,True,,True,False,,,,,,True,,True,False,,False,True,True,,,False,,,,,,False,True,True
41035,58,18.0,8.3,,10.0,0.0,,,,,,42.0,,76.5,77.4,,4.2,10.3,30.6,20.0,,0.4,,,,,,51.0,8.2,91.8,-40.0,-49.7,,-48.0,-58.0,,,,,,-16.0,,18.5,19.4,,-53.8,-47.7,-27.4,-38.0,,-57.6,,,,,,-7.0,-49.8,33.8,False,,False,False,,,,,,True,,True,True,,False,False,True,True,,False,,,,,,True,False,True
41037,6,0.0,0.0,,0.0,0.0,,,,,,11.0,,2.6,0.5,,0.4,0.3,,0.0,,1.1,,,,,,0.0,4.7,56.9,-6.0,-6.0,,-6.0,-6.0,,,,,,5.0,,-3.4,-5.5,,-5.6,-5.7,,-6.0,,-4.9,,,,,,-6.0,-1.3,50.9,False,,False,False,,,,,,True,,True,True,,True,True,,False,,True,,,,,,False,True,False
41039,602,189.0,189.1,,204.0,681.0,,,,,,484.0,,237.8,640.0,,130.4,169.4,374.1,253.0,,137.6,,,325.0,,,145.0,113.2,232.0,-413.0,-412.9,,-398.0,79.0,,,,,,-118.0,,-364.2,38.0,,-471.6,-432.6,-227.9,-349.0,,-464.4,,,-277.0,,,-457.0,-488.8,-370.0,True,,True,True,,,,,,True,,True,True,,False,False,True,True,,False,,,True,,,False,False,True
41041,16,9.0,9.7,,9.0,0.0,,,,,,23.0,,57.0,48.4,,1.7,10.5,64.8,,,7.6,,,,,,13.0,11.2,36.2,-7.0,-6.3,,-7.0,-16.0,,,,,,7.0,,41.0,32.4,,-14.3,-5.5,48.8,,,-8.4,,,,,,-3.0,-4.8,20.2,True,,False,False,,,,,,False,,False,False,,False,True,False,,,False,,,,,,True,True,False
41043,135,84.0,84.4,,65.0,20.0,,,,,,40.0,,125.3,200.5,,25.6,74.2,132.8,58.0,,59.3,,,51.0,,,91.0,40.4,152.7,-51.0,-50.6,,-70.0,-115.0,,,,,,-95.0,,-9.7,65.5,,-109.4,-60.8,-2.2,-77.0,,-75.7,,,-84.0,,,-44.0,-94.6,17.7,True,,False,False,,,,,,False,,True,False,,False,False,True,False,,False,,,False,,,True,False,True
41045,296,303.0,308.1,,237.0,82.0,,,,,,141.0,,425.9,172.7,,331.6,300.0,0.2,380.0,,123.7,,237.1,,,,71.0,192.7,1268.0,7.0,12.1,,-59.0,-214.0,,,,,,-155.0,,129.9,-123.3,,35.6,4.0,-295.8,84.0,,-172.3,,-58.9,,,,-225.0,-103.3,972.0,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,False,,,,False,False,False
41047,665,627.0,615.2,,537.0,271.0,,,,,,451.0,,596.1,645.8,,547.8,576.9,700.6,511.0,,485.0,,514.5,522.0,,,608.0,414.1,998.2,-38.0,-49.8,,-128.0,-394.0,,,,,,-214.0,,-68.9,-19.2,,-117.2,-88.1,35.6,-154.0,,-180.0,,-150.5,-143.0,,,-57.0,-250.9,333.2,False,,False,False,,,,,,False,,False,True,,False,False,True,False,,False,,False,False,,,False,False,False
41049,49,48.0,47.8,,25.0,9.0,,,,,,35.0,,37.3,27.4,,12.4,36.8,0.0,41.0,,5.4,,,,,,23.0,23.3,110.6,-1.0,-1.2,,-24.0,-40.0,,,,,,-14.0,,-11.7,-21.6,,-36.6,-12.2,-49.0,-8.0,,-43.6,,,,,,-26.0,-25.7,61.6,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,False,False,False
41051,933,894.0,844.2,,795.0,2125.0,,,,,,893.0,,729.8,1298.9,,726.6,855.1,793.7,802.0,,490.6,,733.7,611.0,,,885.0,534.0,1708.4,-39.0,-88.8,,-138.0,1192.0,,,,,,-40.0,,-203.2,365.9,,-206.4,-77.9,-139.3,-131.0,,-442.4,,-199.3,-322.0,,,-48.0,-399.0,775.4,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
41053,75,87.0,91.0,,89.0,104.0,,,,,,43.0,,118.2,212.7,,55.6,97.8,151.4,106.0,,57.8,,,,,,81.0,45.1,147.5,12.0,16.0,,14.0,29.0,,,,,,-32.0,,43.2,137.7,,-19.4,22.8,76.4,31.0,,-17.2,,,,,,6.0,-29.9,72.5,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,True,False,False
41055,0,0.0,0.2,,0.0,0.0,,,,,,2.0,,0.2,0.7,,0.1,0.0,,0.0,,1.3,,,,,,0.0,4.7,17.8,0.0,0.2,,0.0,0.0,,,,,,2.0,,0.2,0.7,,0.1,0.0,,0.0,,1.3,,,,,,0.0,4.7,17.8,False,,True,True,,,,,,False,,False,False,,False,False,,True,,False,,,,,,True,False,False
41057,9,12.0,11.4,,6.0,1.0,,,,,,18.0,,84.1,27.6,,0.4,3.2,,0.0,,6.0,,,,,,22.0,3.8,87.4,3.0,2.4,,-3.0,-8.0,,,,,,9.0,,75.1,18.6,,-8.6,-5.8,,-9.0,,-3.0,,,,,,13.0,-5.2,78.4,True,,False,False,,,,,,False,,False,False,,False,False,,False,,True,,,,,,False,False,False
41059,245,216.0,221.9,,146.0,155.0,,,,,,362.0,,261.5,193.2,,104.7,167.5,2.4,146.0,,114.6,,133.6,,,,135.0,127.2,409.9,-29.0,-23.1,,-99.0,-90.0,,,,,,117.0,,16.5,-51.8,,-140.3,-77.5,-242.6,-99.0,,-130.4,,-111.4,,,,-110.0,-117.8,164.9,True,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,,False,,,,False,False,False
41061,16,24.0,25.4,,13.0,0.0,,,,,,193.0,,115.8,39.5,,4.5,17.4,7.0,37.0,,2.6,,,,,,55.0,8.2,89.5,8.0,9.4,,-3.0,-16.0,,,,,,177.0,,99.8,23.5,,-11.5,1.4,-9.0,21.0,,-13.4,,,,,,39.0,-7.8,73.5,False,,True,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,,False,True,False
41063,12,0.0,0.0,,0.0,0.0,,,,,,13.0,,0.9,2.0,,0.2,0.1,,0.0,,1.2,,,,,,0.0,3.8,42.3,-12.0,-12.0,,-12.0,-12.0,,,,,,1.0,,-11.1,-10.0,,-11.8,-11.9,,-12.0,,-10.8,,,,,,-12.0,-8.2,30.3,True,,False,False,,,,,,True,,True,True,,True,True,,False,,True,,,,,,False,True,False
41065,79,21.0,23.8,,15.0,0.0,,,,,,11.0,,128.2,26.9,,4.0,17.5,38.7,21.0,,5.1,,,,,,33.0,13.6,77.3,-58.0,-55.2,,-64.0,-79.0,,,,,,-68.0,,49.2,-52.1,,-75.0,-61.5,-40.3,-58.0,,-73.9,,,,,,-46.0,-65.4,-1.7,True,,False,False,,,,,,False,,True,True,,False,False,True,False,,False,,,,,,True,False,True
41067,673,423.0,411.3,,417.0,236.0,,,,,,453.0,,431.9,1078.7,,358.5,489.9,537.3,382.0,,379.9,,277.1,349.0,,,358.0,339.8,799.2,-250.0,-261.7,,-256.0,-437.0,,,,,,-220.0,,-241.1,405.7,,-314.5,-183.1,-135.7,-291.0,,-293.1,,-395.9,-324.0,,,-315.0,-333.2,126.2,False,,False,False,,,,,,True,,True,False,,False,True,True,False,,False,,False,False,,,False,False,True
41069,0,0.0,0.0,,0.0,0.0,,,,,,3.0,,0.4,0.0,,,0.0,,0.0,,0.0,,,,,,,4.7,82.5,0.0,0.0,,0.0,0.0,,,,,,3.0,,0.4,0.0,,,0.0,,0.0,,0.0,,,,,,,4.7,82.5,True,,True,True,,,,,,False,,False,True,,,True,,True,,True,,,,,,,False,False
41071,94,132.0,143.4,,107.0,71.0,,,,,,85.0,,158.4,282.6,,27.7,99.9,234.9,78.0,,16.1,,,,,,171.0,97.4,263.9,38.0,49.4,,13.0,-23.0,,,,,,-9.0,,64.4,188.6,,-66.3,5.9,140.9,-16.0,,-77.9,,,,,,77.0,3.4,169.9,False,,True,True,,,,,,True,,False,False,,False,True,False,True,,False,,,,,,False,True,False
42001,130,84.0,89.5,,80.0,102.0,,,,,,81.0,,129.6,182.8,,33.0,74.5,220.0,79.0,,49.7,,,,,,93.0,46.1,145.8,-46.0,-40.5,,-50.0,-28.0,,,,,,-49.0,,-0.4,52.8,,-97.0,-55.5,90.0,-51.0,,-80.3,,,,,,-37.0,-83.9,15.8,True,,False,True,,,,,,False,,True,False,,False,False,False,False,,False,,,,,,True,False,True
42003,1401,1251.0,1247.2,1226.7,1025.0,689.0,,,,,,1466.0,,1135.8,2117.8,,1032.2,979.1,511.5,945.0,,78.1,,950.2,616.0,,,1318.0,864.9,1929.0,-150.0,-153.8,-174.3,-376.0,-712.0,,,,,,65.0,,-265.2,716.8,,-368.8,-421.9,-889.5,-456.0,,-1322.9,,-450.8,-785.0,,,-83.0,-536.1,528.0,False,False,False,False,,,,,,True,,False,False,,False,False,False,False,,False,,False,False,,,True,False,False
42005,76,93.0,93.1,,78.0,198.0,,,,,,33.0,,127.8,180.0,,31.7,63.8,203.8,74.0,,29.8,,,,,,98.0,26.3,329.9,17.0,17.1,,2.0,122.0,,,,,,-43.0,,51.8,104.0,,-44.3,-12.2,127.8,-2.0,,-46.2,,,,,,22.0,-49.7,253.9,False,,True,False,,,,,,False,,False,False,,False,True,False,True,,False,,,,,,False,False,False
42007,186,195.0,180.9,,150.0,140.0,,,,,,127.0,,230.2,380.6,,115.2,140.8,303.5,146.0,,46.5,,133.0,170.0,,,209.0,118.8,382.9,9.0,-5.1,,-36.0,-46.0,,,,,,-59.0,,44.2,194.6,,-70.8,-45.2,117.5,-40.0,,-139.5,,-53.0,-16.0,,,23.0,-67.2,196.9,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
42009,51,75.0,74.6,,49.0,35.0,,,,,,29.0,,133.3,74.8,,53.1,45.3,73.1,41.0,,31.5,,,,,,141.0,16.8,124.1,24.0,23.6,,-2.0,-16.0,,,,,,-22.0,,82.3,23.8,,2.1,-5.7,22.1,-10.0,,-19.5,,,,,,90.0,-34.2,73.1,True,,True,True,,,,,,True,,False,True,,True,True,True,True,,True,,,,,,False,False,False
42011,737,780.0,777.7,,558.0,557.0,,,,,,574.0,,521.8,1045.4,,471.0,642.2,458.5,758.0,,54.3,,820.5,536.0,,,863.0,409.7,872.8,43.0,40.7,,-179.0,-180.0,,,,,,-163.0,,-215.2,308.4,,-266.0,-94.8,-278.5,21.0,,-682.7,,83.5,-201.0,,,126.0,-327.3,135.8,True,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,,False,False,,,False,False,False
42013,224,72.0,66.5,,66.0,38.0,,,,,,106.0,,109.5,265.7,,32.3,61.5,322.2,38.0,,14.3,,,,,,62.0,49.9,128.8,-152.0,-157.5,,-158.0,-186.0,,,,,,-118.0,,-114.5,41.7,,-191.7,-162.5,98.2,-186.0,,-209.7,,,,,,-162.0,-174.1,-95.2,False,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,,,,,False,False,True
42015,79,6.0,5.4,,6.0,0.0,,,,,,31.0,,31.1,57.7,,0.1,2.4,37.3,0.0,,5.5,,,,,,10.0,6.5,10.3,-73.0,-73.6,,-73.0,-79.0,,,,,,-48.0,,-47.9,-21.3,,-78.9,-76.6,-41.7,-79.0,,-73.5,,,,,,-69.0,-72.5,-68.7,False,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,,,,,True,True,True
42017,755,678.0,683.0,622.8,536.0,432.0,,,,,,536.0,,572.4,932.1,,353.2,489.4,500.0,537.0,,64.6,,661.8,528.0,,,849.0,524.4,737.3,-77.0,-72.0,-132.2,-219.0,-323.0,,,,,,-219.0,,-182.6,177.1,,-401.8,-265.6,-255.0,-218.0,,-690.4,,-93.2,-227.0,,,94.0,-230.6,-17.7,True,False,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,True
42019,169,204.0,196.6,,150.0,22.0,,,,,,123.0,,278.4,299.4,,106.3,150.0,427.8,341.0,,10.8,,,245.0,,,433.0,96.4,354.4,35.0,27.6,,-19.0,-147.0,,,,,,-46.0,,109.4,130.4,,-62.7,-19.0,258.8,172.0,,-158.2,,,76.0,,,264.0,-72.6,185.4,True,,True,False,,,,,,False,,False,False,,False,True,False,False,,False,,,False,,,False,False,False
42021,121,78.0,83.7,,72.0,78.0,,,,,,84.0,,101.1,299.3,,18.3,62.5,264.1,36.0,,48.5,,,33.0,,,75.0,70.9,93.5,-43.0,-37.3,,-49.0,-43.0,,,,,,-37.0,,-19.9,178.3,,-102.7,-58.5,143.1,-85.0,,-72.5,,,-88.0,,,-46.0,-50.1,-27.5,True,,False,False,,,,,,True,,True,False,,False,False,False,False,,False,,,False,,,False,False,True
42023,0,0.0,0.5,,0.0,0.0,,,,,,4.0,,0.4,1.0,,0.1,0.0,,0.0,,0.0,,,,,,0.0,4.1,24.8,0.0,0.5,,0.0,0.0,,,,,,4.0,,0.4,1.0,,0.1,0.0,,0.0,,0.0,,,,,,0.0,4.1,24.8,False,,True,True,,,,,,False,,False,False,,False,False,,True,,True,,,,,,True,False,False
42025,37,21.0,2.4,,17.0,17.0,,,,,,36.0,,75.2,58.8,,2.1,15.9,33.9,34.0,,7.4,,,,,,16.0,16.7,48.0,-16.0,-34.6,,-20.0,-20.0,,,,,,-1.0,,38.2,21.8,,-34.9,-21.1,-3.1,-3.0,,-29.6,,,,,,-21.0,-20.3,11.0,False,,False,False,,,,,,True,,False,False,,False,False,True,True,,False,,,,,,False,False,True
42027,1719,1449.0,1452.1,,1430.0,5951.0,,,,,,695.0,,1830.6,526.4,,4443.8,740.3,591.3,,,804.1,,,7440.0,,,3069.0,114.3,3682.6,-270.0,-266.9,,-289.0,4232.0,,,,,,-1024.0,,111.6,-1192.6,,2724.8,-978.7,-1127.7,,,-914.9,,,5721.0,,,1350.0,-1604.7,1963.6,True,,False,False,,,,,,False,,True,False,,False,False,False,,,False,,,False,,,False,False,False
42029,853,1098.0,998.9,,807.0,2288.0,,,,,,672.0,,796.5,763.9,,311.1,538.4,1038.4,1397.0,,110.5,,1046.3,817.0,,,1482.0,153.0,962.7,245.0,145.9,,-46.0,1435.0,,,,,,-181.0,,-56.5,-89.1,,-541.9,-314.6,185.4,544.0,,-742.5,,193.3,-36.0,,,629.0,-700.0,109.7,True,,True,False,,,,,,True,,True,True,,False,False,True,False,,False,,True,True,,,False,False,True
42031,21,30.0,29.2,,25.0,53.0,,,,,,23.0,,55.7,51.1,,2.1,10.8,36.5,23.0,,4.2,,,,,,55.0,5.8,32.5,9.0,8.2,,4.0,32.0,,,,,,2.0,,34.7,30.1,,-18.9,-10.2,15.5,2.0,,-16.8,,,,,,34.0,-15.2,11.5,True,,True,False,,,,,,True,,False,False,,False,False,False,True,,False,,,,,,False,False,False
42033,68,84.0,85.1,,66.0,62.0,,,,,,70.0,,145.6,178.0,,5.2,37.5,128.5,,,30.2,,,,,,102.0,59.7,83.4,16.0,17.1,,-2.0,-6.0,,,,,,2.0,,77.6,110.0,,-62.8,-30.5,60.5,,,-37.8,,,,,,34.0,-8.3,15.4,False,,True,True,,,,,,True,,False,False,,False,False,False,,,False,,,,,,False,True,True
42035,41,39.0,38.3,,36.0,108.0,,,,,,34.0,,162.5,58.8,,11.0,33.5,78.7,25.0,,24.9,,,,,,84.0,13.6,67.0,-2.0,-2.7,,-5.0,67.0,,,,,,-7.0,,121.5,17.8,,-30.0,-7.5,37.7,-16.0,,-16.1,,,,,,43.0,-27.4,26.0,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,False,False,False
42037,97,180.0,142.4,,127.0,286.0,,,,,,117.0,,310.5,233.7,,58.1,128.1,152.8,186.0,,32.4,,,,,,211.0,74.1,188.1,83.0,45.4,,30.0,189.0,,,,,,20.0,,213.5,136.7,,-38.9,31.1,55.8,89.0,,-64.6,,,,,,114.0,-22.9,91.1,True,,True,False,,,,,,True,,False,False,,True,True,True,False,,True,,,,,,False,True,False
42039,78,69.0,69.1,,49.0,52.0,,,,,,46.0,,77.2,133.9,,11.3,30.4,125.6,24.0,,13.8,,,,,,51.0,61.9,63.1,-9.0,-8.9,,-29.0,-26.0,,,,,,-32.0,,-0.8,55.9,,-66.7,-47.6,47.6,-54.0,,-64.2,,,,,,-27.0,-16.1,-14.9,True,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,,,,,,False,False,False
42041,284,195.0,202.7,,192.0,551.0,,,,,,341.0,,231.4,241.8,,126.1,162.5,305.2,134.0,,30.2,,189.2,113.0,,,209.0,104.4,229.4,-89.0,-81.3,,-92.0,267.0,,,,,,57.0,,-52.6,-42.2,,-157.9,-121.5,21.2,-150.0,,-253.8,,-94.8,-171.0,,,-75.0,-179.6,-54.6,True,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,False,False,,,True,False,True
42043,338,390.0,407.7,,326.0,322.0,,,,,,512.0,,336.0,417.4,,176.0,278.8,404.9,221.0,,109.7,,370.5,207.0,,,315.0,281.1,483.7,52.0,69.7,,-12.0,-16.0,,,,,,174.0,,-2.0,79.4,,-162.0,-59.2,66.9,-117.0,,-228.3,,32.5,-131.0,,,-23.0,-56.9,145.7,False,,True,True,,,,,,False,,True,False,,False,False,False,False,,False,,True,False,,,True,False,False
42045,764,828.0,818.1,754.4,653.0,749.0,,,,,,652.0,,579.9,997.5,,423.2,630.4,837.5,437.0,,108.3,,689.4,434.0,,,676.0,633.3,962.4,64.0,54.1,-9.6,-111.0,-15.0,,,,,,-112.0,,-184.1,233.5,,-340.8,-133.6,73.5,-327.0,,-655.7,,-74.6,-330.0,,,-88.0,-130.7,198.4,True,True,False,True,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
42047,11,6.0,7.9,,3.0,0.0,,,,,,15.0,,25.1,13.6,,1.9,0.7,,0.0,,4.1,,,,,,1.0,6.4,18.9,-5.0,-3.1,,-8.0,-11.0,,,,,,4.0,,14.1,2.6,,-9.1,-10.3,,-11.0,,-6.9,,,,,,-10.0,-4.6,7.9,True,,False,False,,,,,,True,,False,True,,False,False,,False,,False,,,,,,False,True,False
42049,182,102.0,107.3,,97.0,43.0,,,,,,219.0,,105.2,250.1,,33.3,85.4,236.2,50.0,,23.0,,143.2,33.0,,,75.0,73.1,120.7,-80.0,-74.7,,-85.0,-139.0,,,,,,37.0,,-76.8,68.1,,-148.7,-96.6,54.2,-132.0,,-159.0,,-38.8,-149.0,,,-107.0,-108.9,-61.3,True,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,True,False,,,False,False,True
42051,82,96.0,90.1,,75.0,13.0,,,,,,121.0,,85.6,215.9,,50.5,75.7,101.8,54.0,,28.0,,,37.0,,,64.0,44.3,183.8,14.0,8.1,,-7.0,-69.0,,,,,,39.0,,3.6,133.9,,-31.5,-6.3,19.8,-28.0,,-54.0,,,-45.0,,,-18.0,-37.7,101.8,True,,True,False,,,,,,False,,True,False,,False,True,False,False,,False,,,False,,,False,False,False
42053,1,0.0,0.1,,0.0,0.0,,,,,,7.0,,0.2,1.8,,0.1,0.1,,0.0,,0.1,,,,,,0.0,4.2,16.2,-1.0,-0.9,,-1.0,-1.0,,,,,,6.0,,-0.8,0.8,,-0.9,-0.9,,-1.0,,-0.9,,,,,,-1.0,3.2,15.2,True,,False,False,,,,,,False,,True,True,,True,True,,False,,True,,,,,,False,False,False
42055,165,210.0,201.6,,190.0,847.0,,,,,,163.0,,203.1,241.5,,170.3,155.3,215.2,273.0,,73.5,,195.1,189.0,,,275.0,42.7,228.6,45.0,36.6,,25.0,682.0,,,,,,-2.0,,38.1,76.5,,5.3,-9.7,50.2,108.0,,-91.5,,30.1,24.0,,,110.0,-122.3,63.6,True,,True,False,,,,,,True,,True,False,,True,True,False,False,,False,,True,True,,,False,False,False
42057,13,3.0,0.7,,0.0,0.0,,,,,,10.0,,7.5,18.9,,0.7,1.3,,0.0,,4.5,,,,,,9.0,6.1,60.0,-10.0,-12.3,,-13.0,-13.0,,,,,,-3.0,,-5.5,5.9,,-12.3,-11.7,,-13.0,,-8.5,,,,,,-4.0,-6.9,47.0,False,,False,False,,,,,,True,,True,True,,False,False,,False,,True,,,,,,True,True,False
42059,32,39.0,38.9,,22.0,2.0,,,,,,18.0,,58.2,45.2,,9.6,25.9,52.3,24.0,,1.2,,,,,,57.0,19.6,128.6,7.0,6.9,,-10.0,-30.0,,,,,,-14.0,,26.2,13.2,,-22.4,-6.1,20.3,-8.0,,-30.8,,,,,,25.0,-12.4,96.6,True,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,,False,False,False
42061,39,30.0,27.4,,28.0,18.0,,,,,,45.0,,66.5,91.7,,2.8,27.7,42.0,,,10.7,,,,,,31.0,25.8,65.6,-9.0,-11.6,,-11.0,-21.0,,,,,,6.0,,27.5,52.7,,-36.2,-11.3,3.0,,,-28.3,,,,,,-8.0,-13.2,26.6,False,,False,False,,,,,,True,,False,False,,False,False,True,,,False,,,,,,True,False,False
42063,231,198.0,213.0,,148.0,265.0,,,,,,89.0,,156.1,185.6,,145.9,138.5,223.3,304.0,,71.9,,,,,,277.0,71.9,352.7,-33.0,-18.0,,-83.0,34.0,,,,,,-142.0,,-74.9,-45.4,,-85.1,-92.5,-7.7,73.0,,-159.1,,,,,,46.0,-159.1,121.7,True,,False,False,,,,,,False,,False,False,,False,False,True,False,,False,,,,,,False,False,False
42065,18,6.0,6.1,,4.0,3.0,,,,,,22.0,,79.8,32.6,,0.2,2.5,49.6,0.0,,2.2,,,,,,2.0,9.3,20.2,-12.0,-11.9,,-14.0,-15.0,,,,,,4.0,,61.8,14.6,,-17.8,-15.5,31.6,-18.0,,-15.8,,,,,,-16.0,-8.7,2.2,True,,False,False,,,,,,True,,False,False,,False,False,False,False,,False,,,,,,False,True,True
42067,32,39.0,41.4,,21.0,0.0,,,,,,32.0,,20.2,47.0,,3.7,23.9,36.8,20.0,,18.7,,,,,,52.0,16.3,55.2,7.0,9.4,,-11.0,-32.0,,,,,,0.0,,-11.8,15.0,,-28.3,-8.1,4.8,-12.0,,-13.3,,,,,,20.0,-15.7,23.2,False,,False,False,,,,,,True,,False,False,,False,False,True,False,,False,,,,,,False,False,False
42069,355,375.0,381.1,,276.0,1068.0,,,,,,150.0,,259.0,417.5,,286.4,255.2,142.2,553.0,,36.8,,300.8,514.0,,,571.0,139.2,569.8,20.0,26.1,,-79.0,713.0,,,,,,-205.0,,-96.0,62.5,,-68.6,-99.8,-212.8,198.0,,-318.2,,-54.2,159.0,,,216.0,-215.8,214.8,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
42071,829,813.0,788.1,771.4,659.0,609.0,,,,,,936.0,,629.7,842.3,,515.1,647.2,540.4,555.0,,191.6,,702.2,470.0,,,847.0,535.3,962.6,-16.0,-40.9,-57.6,-170.0,-220.0,,,,,,107.0,,-199.3,13.3,,-313.9,-181.8,-288.6,-274.0,,-637.4,,-126.8,-359.0,,,18.0,-293.7,133.6,False,False,False,False,,,,,,False,,False,True,,False,False,False,False,,False,,False,False,,,False,False,False
