,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
31009,1,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.8,0.0,,,0.0,,,0.0,,,,,,4.3,37.3,-1.0,-1.0,,-1.0,-1.0,,,,,,-1.0,,-0.2,-1.0,,,-1.0,,,-1.0,,,,,,3.3,36.3,False,,False,False,,,,,,False,,True,False,,,True,,,False,,,,,,False,False
31011,65,40.0,40.7,,16.0,,,,,,,8.0,,50.0,23.8,,1.4,20.0,,,7.2,,,,,45.0,42.7,556.4,-25.0,-24.3,,-49.0,,,,,,,-57.0,,-15.0,-41.2,,-63.6,-45.0,,,-57.8,,,,,-20.0,-22.3,491.4,True,,False,,,,,,,False,,True,False,,False,False,,,False,,,,,True,True,False
31013,69,32.0,30.4,,12.0,0.0,,,,,,43.0,,24.5,24.2,,2.2,11.7,,,10.0,,,,,52.0,28.9,123.9,-37.0,-38.6,,-57.0,-69.0,,,,,,-26.0,,-44.5,-44.8,,-66.8,-57.3,,,-59.0,,,,,-17.0,-40.1,54.9,False,,False,False,,,,,,True,,False,False,,False,False,,,False,,,,,True,False,False
31015,23,0.0,0.4,,0.0,0.0,,,,,,12.0,,0.5,2.2,,0.4,0.1,,,0.1,2.0,,,,0.0,8.3,54.5,-23.0,-22.6,,-23.0,-23.0,,,,,,-11.0,,-22.5,-20.8,,-22.6,-22.9,,,-22.9,-21.0,,,,-23.0,-14.7,31.5,True,,False,False,,,,,,True,,True,True,,True,True,,,True,True,,,,False,True,False
31017,45,8.0,7.9,,5.0,0.0,,,,,,24.0,,1.6,20.6,,,0.8,,,3.5,5.6,,,,13.0,5.1,44.3,-37.0,-37.1,,-40.0,-45.0,,,,,,-21.0,,-43.4,-24.4,,,-44.2,,,-41.5,-39.4,,,,-32.0,-39.9,-0.7,False,,False,False,,,,,,True,,False,True,,,False,,,False,False,,,,True,False,True
31019,436,344.0,330.0,,327.0,409.0,,,,,,323.0,,582.6,455.8,,137.9,311.4,334.4,,218.8,321.6,,,,288.0,526.7,618.0,-92.0,-106.0,,-109.0,-27.0,,,,,,-113.0,,146.6,19.8,,-298.1,-124.6,-101.6,,-217.2,-114.4,,,,-148.0,90.7,182.0,False,,False,True,,,,,,False,,False,True,,False,False,False,,False,False,,,,False,True,False
31021,15,20.0,14.9,,9.0,5.0,,,,,,23.0,,1.6,29.4,,7.5,8.2,,,4.1,18.9,,,,15.0,30.9,118.6,5.0,-0.1,,-6.0,-10.0,,,,,,8.0,,-13.4,14.4,,-7.5,-6.8,,,-10.9,3.9,,,,0.0,15.9,103.6,True,,False,False,,,,,,False,,False,False,,False,False,,,False,True,,,,True,False,False
31023,49,8.0,10.1,,6.0,0.0,,,,,,13.0,,24.0,30.7,,5.8,7.4,,,7.4,8.6,,,,43.0,12.3,883.4,-41.0,-38.9,,-43.0,-49.0,,,,,,-36.0,,-25.0,-18.3,,-43.2,-41.6,,,-41.6,-40.4,,,,-6.0,-36.7,834.4,True,,False,False,,,,,,True,,True,True,,False,False,,,False,True,,,,True,True,False
31025,90,72.0,84.7,,64.0,38.0,,,,,,60.0,,285.3,115.2,,9.9,48.1,146.9,,0.0,83.5,,,,46.0,102.0,1088.8,-18.0,-5.3,,-26.0,-52.0,,,,,,-30.0,,195.3,25.2,,-80.1,-41.9,56.9,,-90.0,-6.5,,,,-44.0,12.0,998.8,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,True,,,,False,True,False
31027,48,28.0,29.8,,24.0,24.0,,,,,,73.0,,45.4,23.2,,6.3,20.8,,,8.5,20.2,,,,13.0,26.5,108.2,-20.0,-18.2,,-24.0,-24.0,,,,,,25.0,,-2.6,-24.8,,-41.7,-27.2,,,-39.5,-27.8,,,,-35.0,-21.5,60.2,True,,False,False,,,,,,False,,True,False,,False,False,,,False,False,,,,False,False,False
31029,17,20.0,17.0,,4.0,0.0,,,,,,0.0,,14.3,3.9,,0.6,2.7,,,2.2,,,,,50.0,14.0,41.8,3.0,0.0,,-13.0,-17.0,,,,,,-17.0,,-2.7,-13.1,,-16.4,-14.3,,,-14.8,,,,,33.0,-3.0,24.8,True,,False,False,,,,,,False,,True,False,,False,False,,,False,,,,,False,False,False
31031,22,44.0,42.1,,34.0,7.0,,,,,,30.0,,507.3,9.1,,7.2,37.2,,,38.9,,,,,58.0,40.4,492.6,22.0,20.1,,12.0,-15.0,,,,,,8.0,,485.3,-12.9,,-14.8,15.2,,,16.9,,,,,36.0,18.4,470.6,True,,True,True,,,,,,True,,False,True,,True,True,,,True,,,,,False,True,False
31033,15,8.0,7.3,,0.0,0.0,,,,,,8.0,,0.2,12.2,,1.8,1.9,,,0.0,7.4,,,,13.0,5.2,44.0,-7.0,-7.7,,-15.0,-15.0,,,,,,-7.0,,-14.8,-2.8,,-13.2,-13.1,,,-15.0,-7.6,,,,-2.0,-9.8,29.0,False,,False,False,,,,,,False,,False,True,,False,False,,,False,False,,,,True,False,False
31035,21,20.0,20.7,,14.0,20.0,,,,,,4.0,,46.0,14.7,,5.6,18.9,,,8.3,10.3,,,,24.0,21.3,66.9,-1.0,-0.3,,-7.0,-1.0,,,,,,-17.0,,25.0,-6.3,,-15.4,-2.1,,,-12.7,-10.7,,,,3.0,0.3,45.9,True,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,True,False
31037,68,40.0,40.8,,12.0,0.0,,,,,,99.0,,12.9,20.8,,2.8,30.5,3.2,,11.1,14.2,,,,0.0,34.7,147.9,-28.0,-27.2,,-56.0,-68.0,,,,,,31.0,,-55.1,-47.2,,-65.2,-37.5,-64.8,,-56.9,-53.8,,,,-68.0,-33.3,79.9,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
31039,76,60.0,65.3,,46.0,53.0,,,,,,54.0,,76.7,36.5,,6.4,27.8,,,18.2,38.3,,,,130.0,53.3,313.7,-16.0,-10.7,,-30.0,-23.0,,,,,,-22.0,,0.7,-39.5,,-69.6,-48.2,,,-57.8,-37.7,,,,54.0,-22.7,237.7,True,,False,False,,,,,,False,,True,False,,False,False,,,False,False,,,,False,False,False
31041,23,12.0,14.3,,6.0,0.0,,,,,,40.0,,3.1,21.9,,4.0,7.5,,,3.2,51.0,,,,9.0,31.9,133.0,-11.0,-8.7,,-17.0,-23.0,,,,,,17.0,,-19.9,-1.1,,-19.0,-15.5,,,-19.8,28.0,,,,-14.0,8.9,110.0,True,,False,False,,,,,,False,,False,True,,False,False,,,False,False,,,,False,True,False
31043,236,232.0,225.3,,126.0,0.0,,,,,,148.0,,211.3,80.9,,46.3,165.2,9.0,,100.0,134.9,,,,512.0,242.8,487.8,-4.0,-10.7,,-110.0,-236.0,,,,,,-88.0,,-24.7,-155.1,,-189.7,-70.8,-227.0,,-136.0,-101.1,,,,276.0,6.8,251.8,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
31045,44,72.0,77.9,,50.0,42.0,,,,,,84.0,,55.9,45.4,,13.6,41.7,,,48.1,,,,,39.0,68.3,372.8,28.0,33.9,,6.0,-2.0,,,,,,40.0,,11.9,1.4,,-30.4,-2.3,,,4.1,,,,,-5.0,24.3,328.8,False,,True,True,,,,,,False,,True,True,,False,True,,,True,,,,,True,True,False
31047,84,80.0,80.4,,75.0,45.0,,,,,,108.0,,440.3,97.1,,25.7,75.4,3.9,,33.9,81.5,,,,69.0,93.6,250.9,-4.0,-3.6,,-9.0,-39.0,,,,,,24.0,,356.3,13.1,,-58.3,-8.6,-80.1,,-50.1,-2.5,,,,-15.0,9.6,166.9,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,True,,,,False,False,False
31049,1,4.0,3.9,,0.0,0.0,,,,,,0.0,,0.1,4.1,,,0.2,,,0.1,2.2,,,,23.0,5.2,38.4,3.0,2.9,,-1.0,-1.0,,,,,,-1.0,,-0.9,3.1,,,-0.8,,,-0.9,1.2,,,,22.0,4.2,37.4,True,,True,True,,,,,,True,,True,False,,,True,,,True,True,,,,False,False,False
31051,36,24.0,25.0,,14.0,0.0,,,,,,32.0,,32.1,6.6,,8.3,12.1,,,11.2,11.6,,,,66.0,26.1,124.8,-12.0,-11.0,,-22.0,-36.0,,,,,,-4.0,,-3.9,-29.4,,-27.7,-23.9,,,-24.8,-24.4,,,,30.0,-9.9,88.8,True,,False,False,,,,,,True,,True,False,,False,False,,,False,False,,,,False,True,False
31053,345,140.0,134.0,,124.0,156.0,,,,,,202.0,,316.2,109.9,,27.6,122.0,3.8,,43.2,102.7,,,,147.0,178.4,1129.6,-205.0,-211.0,,-221.0,-189.0,,,,,,-143.0,,-28.8,-235.1,,-317.4,-223.0,-341.2,,-301.8,-242.3,,,,-198.0,-166.6,784.6,False,,False,True,,,,,,True,,True,False,,False,False,False,,False,False,,,,True,True,False
31055,3021,2260.0,2368.2,2175.8,1638.0,1102.0,,,,,,3013.0,,1664.3,1593.4,,853.3,1689.9,236.8,,799.5,1746.8,1085.0,,,1949.0,3007.3,6661.6,-761.0,-652.8,-845.2,-1383.0,-1919.0,,,,,,-8.0,,-1356.7,-1427.6,,-2167.7,-1331.1,-2784.2,,-2221.5,-1274.2,-1936.0,,,-1072.0,-13.7,3640.6,True,False,False,False,,,,,,True,,False,False,,False,False,False,,False,False,False,,,False,True,False
31057,4,8.0,8.5,,0.0,0.0,,,,,,0.0,,0.2,13.9,,,0.8,,,0.5,7.2,,,,7.0,6.3,83.5,4.0,4.5,,-4.0,-4.0,,,,,,-4.0,,-3.8,9.9,,,-3.2,,,-3.5,3.2,,,,3.0,2.3,79.5,False,,False,False,,,,,,False,,True,False,,,True,,,True,True,,,,True,True,False
31059,24,12.0,13.9,,4.0,0.0,,,,,,3.0,,13.9,13.1,,3.4,1.1,,,6.7,12.4,,,,23.0,9.9,160.1,-12.0,-10.1,,-20.0,-24.0,,,,,,-21.0,,-10.1,-10.9,,-20.6,-22.9,,,-17.3,-11.6,,,,-1.0,-14.1,136.1,True,,False,False,,,,,,False,,True,True,,False,False,,,False,True,,,,True,False,False
31061,20,4.0,4.7,,0.0,0.0,,,,,,3.0,,0.2,4.1,,0.5,0.3,,,2.7,,,,,5.0,7.4,18.9,-16.0,-15.3,,-20.0,-20.0,,,,,,-17.0,,-19.8,-15.9,,-19.5,-19.7,,,-17.3,,,,,-15.0,-12.6,-1.1,True,,False,False,,,,,,False,,False,True,,False,False,,,False,,,,,True,True,True
31063,6,0.0,0.1,,0.0,0.0,,,,,,0.0,,2.1,1.9,,0.1,0.4,,,0.0,0.4,,,,0.0,5.8,164.6,-6.0,-5.9,,-6.0,-6.0,,,,,,-6.0,,-3.9,-4.1,,-5.9,-5.6,,,-6.0,-5.6,,,,-6.0,-0.2,158.6,True,,False,False,,,,,,False,,True,True,,True,True,,,False,True,,,,False,True,False
31065,15,8.0,10.7,,4.0,0.0,,,,,,4.0,,16.2,10.0,,1.2,4.6,,,6.5,,,,,20.0,11.4,43.6,-7.0,-4.3,,-11.0,-15.0,,,,,,-11.0,,1.2,-5.0,,-13.8,-10.4,,,-8.6,,,,,5.0,-3.6,28.6,True,,False,False,,,,,,False,,True,True,,False,False,,,False,,,,,True,True,False
31067,159,32.0,36.2,,36.0,43.0,,,,,,37.0,,145.9,66.2,,7.0,41.0,108.2,,23.5,22.6,,,,24.0,49.7,609.1,-127.0,-122.8,,-123.0,-116.0,,,,,,-122.0,,-13.1,-92.8,,-152.0,-118.0,-50.8,,-135.5,-136.4,,,,-135.0,-109.3,450.1,True,,True,True,,,,,,True,,True,True,,False,True,True,,False,False,,,,False,True,False
31069,5,4.0,3.8,,0.0,0.0,,,,,,0.0,,0.1,2.9,,0.3,0.4,,,0.1,1.9,,,,2.0,5.4,91.0,-1.0,-1.2,,-5.0,-5.0,,,,,,-5.0,,-4.9,-2.1,,-4.7,-4.6,,,-4.9,-3.1,,,,-3.0,0.4,86.0,False,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,True,False
31071,7,0.0,0.8,,0.0,0.0,,,,,,0.0,,0.1,1.3,,0.1,0.1,,,0.0,1.8,,,,0.0,6.9,20.6,-7.0,-6.2,,-7.0,-7.0,,,,,,-7.0,,-6.9,-5.7,,-6.9,-6.9,,,-7.0,-5.2,,,,-7.0,-0.1,13.6,True,,False,False,,,,,,False,,True,True,,True,True,,,False,True,,,,False,True,False
31073,19,4.0,4.2,,0.0,0.0,,,,,,4.0,,0.7,2.6,,1.0,0.3,,,1.0,7.1,,,,2.0,6.4,64.4,-15.0,-14.8,,-19.0,-19.0,,,,,,-15.0,,-18.3,-16.4,,-18.0,-18.7,,,-18.0,-11.9,,,,-17.0,-12.6,45.4,True,,False,False,,,,,,False,,False,False,,False,False,,,False,True,,,,False,True,False
31075,2,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.7,0.0,,,0.0,,,0.0,,,,,,4.1,35.9,-2.0,-2.0,,-2.0,-2.0,,,,,,-2.0,,-1.3,-2.0,,,-2.0,,,-2.0,,,,,,2.1,33.9,False,,False,False,,,,,,False,,True,False,,,True,,,False,,,,,,False,False
31077,24,4.0,3.0,,0.0,0.0,,,,,,0.0,,0.2,0.7,,0.4,1.1,,,0.9,,,,,5.0,5.8,13.3,-20.0,-21.0,,-24.0,-24.0,,,,,,-24.0,,-23.8,-23.3,,-23.6,-22.9,,,-23.1,,,,,-19.0,-18.2,-10.7,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,True,True,True
31079,194,176.0,169.7,,166.0,288.0,,,,,,577.0,,334.5,191.8,,39.3,159.5,13.3,,83.0,164.5,,,,201.0,179.6,330.6,-18.0,-24.3,,-28.0,94.0,,,,,,383.0,,140.5,-2.2,,-154.7,-34.5,-180.7,,-111.0,-29.5,,,,7.0,-14.4,136.6,False,,False,False,,,,,,False,,False,True,,False,False,False,,False,False,,,,True,True,False
31081,39,4.0,2.5,,4.0,0.0,,,,,,10.0,,13.2,13.6,,0.0,2.6,25.8,,3.4,2.9,,,,40.0,7.4,40.2,-35.0,-36.5,,-35.0,-39.0,,,,,,-29.0,,-25.8,-25.4,,-39.0,-36.4,-13.2,,-35.6,-36.1,,,,1.0,-31.6,1.2,False,,False,False,,,,,,True,,True,True,,False,False,True,,False,False,,,,True,True,True
31083,17,16.0,15.4,,4.0,0.0,,,,,,4.0,,35.1,9.1,,0.2,2.9,,,0.6,11.3,,,,24.0,13.2,130.1,-1.0,-1.6,,-13.0,-17.0,,,,,,-13.0,,18.1,-7.9,,-16.8,-14.1,,,-16.4,-5.7,,,,7.0,-3.8,113.1,False,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,False,False
31085,0,0.0,0.0,,0.0,0.0,,,,,,0.0,,1.4,0.0,,,0.0,,,0.0,,,,,,4.1,78.1,0.0,0.0,,0.0,0.0,,,,,,0.0,,1.4,0.0,,,0.0,,,0.0,,,,,,4.1,78.1,True,,True,True,,,,,,True,,False,True,,,False,,,True,,,,,,False,False
31087,7,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,3.7,,0.0,0.1,,,0.0,0.1,,,,0.0,5.4,28.7,-7.0,-7.0,,-7.0,-7.0,,,,,,-7.0,,-7.0,-3.3,,-7.0,-6.9,,,-7.0,-6.9,,,,-7.0,-1.6,21.7,True,,False,False,,,,,,False,,True,True,,True,True,,,False,True,,,,False,True,False
31089,89,20.0,21.2,,9.0,0.0,,,,,,59.0,,20.1,19.1,,2.2,8.5,,,0.2,,,,,33.0,17.1,59.4,-69.0,-67.8,,-80.0,-89.0,,,,,,-30.0,,-68.9,-69.9,,-86.8,-80.5,,,-88.8,,,,,-56.0,-71.9,-29.6,True,,False,False,,,,,,True,,True,False,,False,False,,,False,,,,,True,False,True
31091,7,8.0,8.0,,4.0,0.0,,,,,,0.0,,12.2,1.8,,,1.1,,,4.0,4.4,,,,24.0,5.9,56.7,1.0,1.0,,-3.0,-7.0,,,,,,-7.0,,5.2,-5.2,,,-5.9,,,-3.0,-2.6,,,,17.0,-1.1,49.7,True,,False,False,,,,,,False,,False,False,,,False,,,False,False,,,,False,False,False
31093,40,4.0,4.7,,4.0,0.0,,,,,,9.0,,16.0,12.0,,3.4,3.7,,,11.5,2.2,,,,3.0,9.0,44.7,-36.0,-35.3,,-36.0,-40.0,,,,,,-31.0,,-24.0,-28.0,,-36.6,-36.3,,,-28.5,-37.8,,,,-37.0,-31.0,4.7,True,,False,False,,,,,,True,,True,True,,False,False,,,True,False,,,,False,True,True
31095,14,16.0,16.6,,1.0,0.0,,,,,,4.0,,0.9,10.7,,1.2,1.9,,,1.8,,,,,145.0,12.2,115.8,2.0,2.6,,-13.0,-14.0,,,,,,-10.0,,-13.1,-3.3,,-12.8,-12.1,,,-12.2,,,,,131.0,-1.8,101.8,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,False,True,False
31097,42,20.0,24.2,,8.0,0.0,,,,,,12.0,,12.7,8.5,,1.2,4.1,,,7.4,,,,,31.0,14.0,637.5,-22.0,-17.8,,-34.0,-42.0,,,,,,-30.0,,-29.3,-33.5,,-40.8,-37.9,,,-34.6,,,,,-11.0,-28.0,595.5,True,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,True,False,False
31099,39,32.0,29.2,,10.0,5.0,,,,,,14.0,,7.6,27.6,,4.6,24.4,0.0,,3.4,29.9,,,,16.0,41.0,92.8,-7.0,-9.8,,-29.0,-34.0,,,,,,-25.0,,-31.4,-11.4,,-34.4,-14.6,-39.0,,-35.6,-9.1,,,,-23.0,2.0,53.8,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,False
31101,19,8.0,6.5,,5.0,0.0,,,,,,3.0,,16.5,24.9,,3.2,2.2,,,7.0,,,,,1.0,7.9,20.8,-11.0,-12.5,,-14.0,-19.0,,,,,,-16.0,,-2.5,5.9,,-15.8,-16.8,,,-12.0,,,,,-18.0,-11.1,1.8,False,,False,False,,,,,,False,,True,True,,False,False,,,False,,,,,False,False,True
31103,5,0.0,0.0,,0.0,0.0,,,,,,4.0,,1.3,6.3,,,0.1,,,0.5,0.1,,,,0.0,4.0,87.5,-5.0,-5.0,,-5.0,-5.0,,,,,,-1.0,,-3.7,1.3,,,-4.9,,,-4.5,-4.9,,,,-5.0,-1.0,82.5,False,,False,False,,,,,,True,,True,True,,,True,,,True,True,,,,False,True,False
31105,4,0.0,0.0,,0.0,0.0,,,,,,8.0,,1.4,0.5,,0.4,0.0,,,0.0,0.0,,,,0.0,5.3,90.7,-4.0,-4.0,,-4.0,-4.0,,,,,,4.0,,-2.6,-3.5,,-3.6,-4.0,,,-4.0,-4.0,,,,-4.0,1.3,86.7,False,,False,False,,,,,,False,,True,True,,True,True,,,False,True,,,,False,True,False
31107,114,64.0,65.8,,44.0,54.0,,,,,,36.0,,89.6,13.4,,15.7,47.5,,,27.7,42.2,,,,61.0,111.9,179.4,-50.0,-48.2,,-70.0,-60.0,,,,,,-78.0,,-24.4,-100.6,,-98.3,-66.5,,,-86.3,-71.8,,,,-53.0,-2.1,65.4,True,,False,False,,,,,,False,,True,False,,False,False,,,False,False,,,,False,True,False
31109,2367,1860.0,1841.3,,1585.0,1682.0,,,,,,2461.0,,1553.1,1099.7,,1055.0,1141.4,1415.7,,155.1,1521.2,2205.0,,,2576.0,2392.4,5014.4,-507.0,-525.7,,-782.0,-685.0,,,,,,94.0,,-813.9,-1267.3,,-1312.0,-1225.6,-951.3,,-2211.9,-845.8,-162.0,,,209.0,25.4,2647.4,False,,False,False,,,,,,True,,False,False,,False,False,False,,False,False,True,,,True,True,False
31111,130,256.0,258.3,,119.0,114.0,,,,,,107.0,,831.5,179.8,,90.8,80.3,245.7,,10.8,298.0,,,,272.0,296.0,853.2,126.0,128.3,,-11.0,-16.0,,,,,,-23.0,,701.5,49.8,,-39.2,-49.7,115.7,,-119.2,168.0,,,,142.0,166.0,723.2,False,,True,True,,,,,,True,,False,True,,True,True,True,,True,False,,,,False,False,False
31113,4,8.0,7.2,,5.0,0.0,,,,,,0.0,,13.5,12.2,,,0.8,,,0.1,5.5,,,,6.0,4.1,286.4,4.0,3.2,,1.0,-4.0,,,,,,-4.0,,9.5,8.2,,,-3.2,,,-3.9,1.5,,,,2.0,0.1,282.4,True,,True,False,,,,,,False,,False,False,,,True,,,True,True,,,,True,True,False
31115,1,4.0,3.7,,0.0,0.0,,,,,,0.0,,0.2,5.4,,,0.2,,,0.8,,,,,4.0,4.1,96.4,3.0,2.7,,-1.0,-1.0,,,,,,-1.0,,-0.8,4.4,,,-0.8,,,-0.2,,,,,3.0,3.1,95.4,True,,True,True,,,,,,True,,True,False,,,True,,,True,,,,,False,False,False
31117,0,0.0,0.1,,0.0,0.0,,,,,,0.0,,1.3,0.5,,,0.0,,,0.0,0.2,,,,0.0,4.0,47.9,0.0,0.1,,0.0,0.0,,,,,,0.0,,1.3,0.5,,,0.0,,,0.0,0.2,,,,0.0,4.0,47.9,False,,True,True,,,,,,True,,False,False,,,False,,,True,False,,,,True,False,False
31119,243,256.0,265.1,,179.0,355.0,,,,,,403.0,,427.7,192.9,,52.3,153.2,6.3,,78.2,169.6,,,,229.0,226.2,575.4,13.0,22.1,,-64.0,112.0,,,,,,160.0,,184.7,-50.1,,-190.7,-89.8,-236.7,,-164.8,-73.4,,,,-14.0,-16.8,332.4,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
31121,12,40.0,33.1,,17.0,1.0,,,,,,14.0,,30.1,16.8,,4.4,20.7,,,4.7,25.8,,,,133.0,45.8,110.8,28.0,21.1,,5.0,-11.0,,,,,,2.0,,18.1,4.8,,-7.6,8.7,,,-7.3,13.8,,,,121.0,33.8,98.8,True,,True,True,,,,,,True,,True,True,,True,True,,,True,True,,,,False,False,False
31123,13,12.0,8.9,,7.0,0.0,,,,,,8.0,,13.8,6.4,,10.1,1.0,,,2.8,6.6,,,,28.0,8.8,28.9,-1.0,-4.1,,-6.0,-13.0,,,,,,-5.0,,0.8,-6.6,,-2.9,-12.0,,,-10.2,-6.4,,,,15.0,-4.2,15.9,False,,False,False,,,,,,False,,True,False,,False,False,,,False,False,,,,False,False,False
31125,43,8.0,6.8,,4.0,0.0,,,,,,4.0,,7.3,1.7,,1.4,2.8,,,2.2,,,,,33.0,5.1,157.9,-35.0,-36.2,,-39.0,-43.0,,,,,,-39.0,,-35.7,-41.3,,-41.6,-40.2,,,-40.9,,,,,-10.0,-37.9,114.9,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,True,False,False
31127,39,80.0,76.8,,37.0,60.0,,,,,,17.0,,50.8,53.1,,14.9,37.1,,,11.8,,,,,58.0,87.5,169.4,41.0,37.8,,-2.0,21.0,,,,,,-22.0,,11.8,14.1,,-24.1,-1.9,,,-27.2,,,,,19.0,48.5,130.4,True,,True,True,,,,,,True,,True,True,,True,True,,,True,,,,,True,False,False
31129,6,4.0,5.3,,0.0,0.0,,,,,,0.0,,19.9,3.6,,0.3,1.9,,,0.3,2.4,,,,2.0,5.0,56.0,-2.0,-0.7,,-6.0,-6.0,,,,,,-6.0,,13.9,-2.4,,-5.7,-4.1,,,-5.7,-3.6,,,,-4.0,-1.0,50.0,True,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,True,False
31131,57,52.0,50.1,,50.0,62.0,,,,,,45.0,,466.1,87.2,,6.7,38.5,64.8,,2.9,82.5,,,,34.0,55.6,1131.1,-5.0,-6.9,,-7.0,5.0,,,,,,-12.0,,409.1,30.2,,-50.3,-18.5,7.8,,-54.1,25.5,,,,-23.0,-1.4,1074.1,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,False
31133,9,8.0,8.9,,0.0,0.0,,,,,,0.0,,0.4,1.8,,,1.2,,,3.3,8.2,,,,23.0,6.1,49.9,-1.0,-0.1,,-9.0,-9.0,,,,,,-9.0,,-8.6,-7.2,,,-7.8,,,-5.7,-0.8,,,,14.0,-2.9,40.9,True,,False,False,,,,,,False,,False,False,,,False,,,False,True,,,,False,False,False
31135,5,8.0,10.5,,3.0,0.0,,,,,,0.0,,15.8,6.0,,,1.6,,,4.1,,,,,3.0,10.1,19.1,3.0,5.5,,-2.0,-5.0,,,,,,-5.0,,10.8,1.0,,,-3.4,,,-0.9,,,,,-2.0,5.1,14.1,False,,True,False,,,,,,False,,False,True,,,False,,,True,,,,,True,False,False
31137,54,56.0,56.1,,30.0,88.0,,,,,,21.0,,33.1,37.0,,6.1,29.7,,,10.0,35.4,,,,60.0,73.8,408.2,2.0,2.1,,-24.0,34.0,,,,,,-33.0,,-20.9,-17.0,,-47.9,-24.3,,,-44.0,-18.6,,,,6.0,19.8,354.2,False,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,False,False
31139,48,32.0,35.2,,22.0,4.0,,,,,,24.0,,35.7,24.1,,9.0,23.7,,,18.1,,,,,22.0,31.8,149.5,-16.0,-12.8,,-26.0,-44.0,,,,,,-24.0,,-12.3,-23.9,,-39.0,-24.3,,,-29.9,,,,,-26.0,-16.2,101.5,True,,False,False,,,,,,False,,True,False,,False,False,,,False,,,,,False,False,False
31141,279,172.0,167.5,,116.0,280.0,,,,,,274.0,,191.2,115.6,,22.5,97.8,9.9,,30.7,125.7,,,,254.0,241.9,466.1,-107.0,-111.5,,-163.0,1.0,,,,,,-5.0,,-87.8,-163.4,,-256.5,-181.2,-269.1,,-248.3,-153.3,,,,-25.0,-37.1,187.1,False,,False,True,,,,,,True,,True,False,,False,False,False,,False,False,,,,True,True,False
