,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,IHME-CurveFit,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-IHME-CurveFit,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-IHME-CurveFit,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
36041,7,8.0,,,,5.1,,17.0,1.0,,,,-1.9,,10.0,,,,False,,False
36043,71,264.0,164.0,,,123.5,,350.0,193.0,93.0,,,52.5,,279.0,True,,,True,,False
36045,36,80.0,6.4,,,65.7,,29.0,44.0,-29.6,,,29.7,,-7.0,True,,,True,,True
36047,6591,0.0,,,,,,,-6591.0,,,,,,,,,,,,
36049,10,56.0,,,,18.9,,923.0,46.0,,,,8.9,,913.0,,,,True,,False
36051,34,80.0,19.4,,,50.5,,150.0,46.0,-14.6,,,16.5,,116.0,True,,,True,,False
36053,91,104.0,55.1,,,78.4,,216.0,13.0,-35.9,,,-12.6,,125.0,False,,,True,,False
36055,1264,1440.0,1294.3,,,877.9,,1252.0,176.0,30.3,,,-386.1,,-12.0,True,,,False,,True
36057,65,136.0,,,,76.1,,500.0,71.0,,,,11.1,,435.0,,,,True,,False
36059,3539,2856.0,100.5,,,3410.0,,2850.0,-683.0,-3438.5,,,-129.0,,-689.0,False,,,True,,False
36061,2870,16992.0,,,,15054.4,,12886.0,14122.0,,,,12184.4,,10016.0,,,,True,,True
36063,319,400.0,228.3,,,202.3,,503.0,81.0,-90.7,,,-116.7,,184.0,False,,,False,,False
36065,326,488.0,1598.5,,,242.9,,296.0,162.0,1272.5,,,-83.1,,-30.0,False,,,True,,True
36067,963,704.0,993.0,,,534.1,,383.0,-259.0,30.0,,,-428.9,,-580.0,True,,,False,,False
36069,129,64.0,159.5,,,26.7,,16.0,-65.0,30.5,,,-102.3,,-113.0,True,,,False,,False
36071,1204,544.0,30.9,,,574.8,,434.0,-660.0,-1173.1,,,-629.2,,-770.0,False,,,True,,False
36073,39,24.0,,,,5.2,,145.0,-15.0,,,,-33.8,,106.0,,,,False,,False
36075,265,72.0,124.7,,,30.3,,103.0,-193.0,-140.3,,,-234.7,,-162.0,True,,,False,,True
36077,228,32.0,10.6,,,28.0,,28.0,-196.0,-217.4,,,-200.0,,-200.0,False,,,False,,False
36079,199,176.0,22.4,,,135.4,,209.0,-23.0,-176.6,,,-63.6,,10.0,False,,,False,,True
36081,4464,0.0,,,,,,,-4464.0,,,,,,,,,,,,
36083,176,216.0,143.3,,,122.0,,260.0,40.0,-32.7,,,-54.0,,84.0,True,,,False,,False
36085,1198,0.0,,,,,,,-1198.0,,,,,,,,,,,,
36087,2037,448.0,30.2,,,896.2,,392.0,-1589.0,-2006.8,,,-1140.8,,-1645.0,False,,,True,,False
36089,70,16.0,8.3,,,18.8,,4.0,-54.0,-61.7,,,-51.2,,-66.0,False,,,True,,False
36091,335,232.0,89.8,,,425.1,,216.0,-103.0,-245.2,,,90.1,,-119.0,False,,,True,,False
36093,367,208.0,115.9,,,208.1,,108.0,-159.0,-251.1,,,-158.9,,-259.0,False,,,True,,False
36095,17,8.0,,,,7.6,,1.0,-9.0,,,,-9.4,,-16.0,,,,False,,False
36097,27,0.0,,,,4.8,,2.0,-27.0,,,,-22.2,,-25.0,,,,True,,True
36099,21,32.0,,,,16.9,,28.0,11.0,,,,-4.1,,7.0,,,,True,,True
36101,222,64.0,2.2,,,76.7,,59.0,-158.0,-219.8,,,-145.3,,-163.0,False,,,True,,False
36103,3021,3592.0,1280.8,,,3835.8,,3368.0,571.0,-1740.2,,,814.8,,347.0,False,,,False,,True
36105,126,40.0,30.7,,,33.1,,105.0,-86.0,-95.3,,,-92.9,,-21.0,False,,,False,,True
36107,71,40.0,,,,14.5,,28.0,-31.0,,,,-56.5,,-43.0,,,,False,,False
36109,204,32.0,24.9,,,18.7,,10.0,-172.0,-179.1,,,-185.3,,-194.0,False,,,False,,False
36111,246,248.0,58.5,,,226.6,,293.0,2.0,-187.5,,,-19.4,,47.0,False,,,False,,False
36113,99,64.0,25.1,,,86.9,,53.0,-35.0,-73.9,,,-12.1,,-46.0,False,,,True,,False
36115,50,16.0,10.7,,,18.0,,20.0,-34.0,-39.3,,,-32.0,,-30.0,False,,,True,,True
36117,83,32.0,203.1,,,50.1,,6.0,-51.0,120.1,,,-32.9,,-77.0,False,,,True,,False
36119,2251,1648.0,184.3,,,3014.8,,1128.0,-603.0,-2066.8,,,763.8,,-1123.0,False,,,False,,False
36121,24,32.0,,,,22.7,,20.0,8.0,,,,-1.3,,-4.0,,,,True,,True
36123,9,8.0,,,,10.6,,67.0,-1.0,,,,1.6,,58.0,,,,False,,False
37001,1639,1656.0,4829.5,,,2145.4,,831.0,17.0,3190.5,,,506.4,,-808.0,False,,,False,,False
37003,246,0.0,,,,514.9,,15.0,-246.0,,,,268.9,,-231.0,,,,False,,True
37005,69,800.0,,,,503.3,,324.0,731.0,,,,434.3,,255.0,,,,True,,True
37007,307,208.0,,,,131.0,,73.0,-99.0,,,,-176.0,,-234.0,,,,False,,False
37009,129,304.0,,,,300.8,,305.0,175.0,,,,171.8,,176.0,,,,True,,False
37011,262,136.0,,,,74.7,,53.0,-126.0,,,,-187.3,,-209.0,,,,False,,False
37013,594,536.0,,,,476.1,,172.0,-58.0,,,,-117.9,,-422.0,,,,False,,False
37015,346,192.0,,,,162.1,,118.0,-154.0,,,,-183.9,,-228.0,,,,False,,False
37017,312,368.0,,,,140.4,,219.0,56.0,,,,-171.6,,-93.0,,,,False,,False
37019,452,528.0,2108.4,,,400.6,,193.0,76.0,1656.4,,,-51.4,,-259.0,False,,,True,,False
37021,1312,1544.0,4550.9,,,1381.9,,800.0,232.0,3238.9,,,69.9,,-512.0,False,,,True,,False
37023,523,744.0,775.0,,,752.7,,267.0,221.0,252.0,,,229.7,,-256.0,False,,,False,,False
37025,1482,1824.0,2628.5,,,1061.7,,954.0,342.0,1146.5,,,-420.3,,-528.0,False,,,False,,False
37027,516,848.0,1971.3,,,811.9,,280.0,332.0,1455.3,,,295.9,,-236.0,False,,,True,,True
37029,40,56.0,,,,126.3,,113.0,16.0,,,,86.3,,73.0,,,,False,,False
37031,420,424.0,1110.6,,,355.2,,160.0,4.0,690.6,,,-64.8,,-260.0,False,,,False,,False
37033,237,80.0,,,,54.1,,86.0,-157.0,,,,-182.9,,-151.0,,,,False,,True
37035,1167,1792.0,6195.2,,,1182.0,,880.0,625.0,5028.2,,,15.0,,-287.0,False,,,True,,True
37037,422,600.0,670.5,,,650.5,,564.0,178.0,248.5,,,228.5,,142.0,False,,,False,,True
37039,383,272.0,,,,272.0,,57.0,-111.0,,,,-111.0,,-326.0,,,,True,,False
37041,232,232.0,,,,275.0,,92.0,0.0,,,,43.0,,-140.0,,,,False,,False
37043,54,88.0,,,,89.8,,18.0,34.0,,,,35.8,,-36.0,,,,False,,False
37045,1211,1344.0,3259.1,,,1195.6,,834.0,133.0,2048.1,,,-15.4,,-377.0,False,,,True,,False
37047,515,600.0,750.3,,,625.2,,404.0,85.0,235.3,,,110.2,,-111.0,False,,,False,,False
37049,1032,568.0,899.7,,,856.0,,306.0,-464.0,-132.3,,,-176.0,,-726.0,True,,,True,,False
37051,2479,2784.0,6688.1,,,4150.5,,1516.0,305.0,4209.1,,,1671.5,,-963.0,False,,,False,,False
37053,112,24.0,,,,57.8,,3.0,-88.0,,,,-54.2,,-109.0,,,,True,,False
37055,75,88.0,,,,26.5,,43.0,13.0,,,,-48.5,,-32.0,,,,False,,False
37057,1164,984.0,1363.0,,,652.7,,640.0,-180.0,199.0,,,-511.3,,-524.0,False,,,False,,False
37059,168,424.0,,,,176.0,,388.0,256.0,,,,8.0,,220.0,,,,True,,True
37061,374,656.0,386.3,,,521.8,,243.0,282.0,12.3,,,147.8,,-131.0,True,,,True,,True
37063,1760,2272.0,9885.2,,,1890.6,,1090.0,512.0,8125.2,,,130.6,,-670.0,False,,,True,,False
37065,795,464.0,702.1,,,1018.7,,204.0,-331.0,-92.9,,,223.7,,-591.0,True,,,True,,False
37067,2008,2640.0,466.6,,,1956.9,,1455.0,632.0,-1541.4,,,-51.1,,-553.0,False,,,True,,True
37069,390,688.0,955.8,,,700.2,,356.0,298.0,565.8,,,310.2,,-34.0,False,,,False,,True
37071,2164,2440.0,4340.4,,,1668.0,,1098.0,276.0,2176.4,,,-496.0,,-1066.0,False,,,False,,False
37073,95,24.0,,,,58.6,,37.0,-71.0,,,,-36.4,,-58.0,,,,True,,True
37075,143,72.0,,,,,,73.0,-71.0,,,,,,-70.0,,,,,,True
37077,532,536.0,446.4,,,527.0,,283.0,4.0,-85.6,,,-5.0,,-249.0,False,,,False,,False
37079,338,168.0,,,,149.1,,118.0,-170.0,,,,-188.9,,-220.0,,,,False,,False
37081,3370,3304.0,5304.7,,,2358.0,,1742.0,-66.0,1934.7,,,-1012.0,,-1628.0,False,,,False,,False
37083,348,608.0,1155.2,,,337.7,,377.0,260.0,807.2,,,-10.3,,29.0,False,,,True,,True
37085,1069,1096.0,1147.6,,,1266.1,,928.0,27.0,78.6,,,197.1,,-141.0,False,,,False,,False
37087,194,1008.0,546.4,,,1438.6,,1333.0,814.0,352.4,,,1244.6,,1139.0,True,,,False,,False
37089,584,912.0,1864.9,,,681.6,,336.0,328.0,1280.9,,,97.6,,-248.0,False,,,True,,True
37091,443,456.0,,,,763.5,,234.0,13.0,,,,320.5,,-209.0,,,,False,,False
37093,542,376.0,863.1,,,352.0,,144.0,-166.0,321.1,,,-190.0,,-398.0,False,,,False,,False
37095,83,40.0,,,,155.6,,56.0,-43.0,,,,72.6,,-27.0,,,,False,,True
37097,1210,1080.0,2953.6,,,616.5,,505.0,-130.0,1743.6,,,-593.5,,-705.0,False,,,False,,False
37099,221,392.0,,,,298.6,,138.0,171.0,,,,77.6,,-83.0,,,,True,,True
37101,1321,2200.0,1153.2,,,1492.8,,1070.0,879.0,-167.8,,,171.8,,-251.0,True,,,True,,True
37103,65,192.0,,,,94.1,,123.0,127.0,,,,29.1,,58.0,,,,True,,True
37105,428,824.0,521.1,,,976.1,,519.0,396.0,93.1,,,548.1,,91.0,True,,,False,,True
37107,467,296.0,665.8,,,243.9,,250.0,-171.0,198.8,,,-223.1,,-217.0,False,,,False,,False
37109,915,888.0,2588.0,,,1203.4,,474.0,-27.0,1673.0,,,288.4,,-441.0,False,,,False,,False
37111,357,640.0,,,,1133.2,,331.0,283.0,,,,776.2,,-26.0,,,,False,,True
37113,181,120.0,,,,379.9,,19.0,-61.0,,,,198.9,,-162.0,,,,False,,False
37115,70,56.0,,,,289.0,,37.0,-14.0,,,,219.0,,-33.0,,,,False,,False
37117,244,152.0,,,,217.8,,68.0,-92.0,,,,-26.2,,-176.0,,,,True,,False
37119,7054,11096.0,16859.5,,,8000.2,,4457.0,4042.0,9805.5,,,946.2,,-2597.0,False,,,True,,True
37121,65,64.0,,,,167.1,,8.0,-1.0,,,,102.1,,-57.0,,,,False,,False
37123,414,472.0,,,,393.4,,240.0,58.0,,,,-20.6,,-174.0,,,,True,,False
37125,778,936.0,1803.0,,,817.3,,681.0,158.0,1025.0,,,39.3,,-97.0,False,,,True,,True
37127,1321,1152.0,1773.3,,,963.4,,613.0,-169.0,452.3,,,-357.6,,-708.0,False,,,False,,False
37129,1839,1952.0,8051.2,,,1305.6,,795.0,113.0,6212.2,,,-533.4,,-1044.0,False,,,False,,False
37131,160,336.0,,,,560.7,,128.0,176.0,,,,400.7,,-32.0,,,,False,,True
37133,1204,1040.0,2158.2,,,2012.3,,619.0,-164.0,954.2,,,808.3,,-585.0,False,,,False,,False
37135,1382,504.0,1654.9,,,379.6,,210.0,-878.0,272.9,,,-1002.4,,-1172.0,True,,,False,,False
37137,197,80.0,,,,58.3,,94.0,-117.0,,,,-138.7,,-103.0,,,,False,,True
37139,292,352.0,,,,230.8,,250.0,60.0,,,,-61.2,,-42.0,,,,False,,True
37141,335,336.0,449.0,,,199.4,,112.0,1.0,114.0,,,-135.6,,-223.0,False,,,False,,False
37143,108,160.0,,,,90.2,,200.0,52.0,,,,-17.8,,92.0,,,,True,,False
37145,233,136.0,,,,229.8,,49.0,-97.0,,,,-3.2,,-184.0,,,,True,,False
37147,3036,1784.0,4609.6,,,552.7,,864.0,-1252.0,1573.6,,,-2483.3,,-2172.0,False,,,False,,False
37149,146,200.0,,,,180.2,,328.0,54.0,,,,34.2,,182.0,,,,True,,False
37151,802,968.0,1932.4,,,836.5,,434.0,166.0,1130.4,,,34.5,,-368.0,False,,,True,,False
37153,558,216.0,,,,127.3,,66.0,-342.0,,,,-430.7,,-492.0,,,,False,,False
37155,1913,1424.0,2158.3,,,822.2,,371.0,-489.0,245.3,,,-1090.8,,-1542.0,True,,,False,,False
37157,841,656.0,1411.6,,,572.0,,671.0,-185.0,570.6,,,-269.0,,-170.0,False,,,False,,True
37159,1328,1496.0,2368.1,,,1398.4,,947.0,168.0,1040.1,,,70.4,,-381.0,False,,,True,,False
37161,545,592.0,1050.0,,,1426.6,,239.0,47.0,505.0,,,881.6,,-306.0,False,,,False,,False
37163,719,664.0,482.0,,,415.1,,372.0,-55.0,-237.0,,,-303.9,,-347.0,False,,,False,,False
37165,934,528.0,,,,727.0,,391.0,-406.0,,,,-207.0,,-543.0,,,,True,,False
37167,987,1320.0,1229.8,,,760.2,,586.0,333.0,242.8,,,-226.8,,-401.0,True,,,True,,False
37169,186,280.0,,,,176.0,,248.0,94.0,,,,-10.0,,62.0,,,,True,,True
37171,438,544.0,642.0,,,432.1,,258.0,106.0,204.0,,,-5.9,,-180.0,False,,,True,,False
37173,44,128.0,,,,153.4,,158.0,84.0,,,,109.4,,114.0,,,,False,,False
37175,195,104.0,,,,173.7,,44.0,-91.0,,,,-21.3,,-151.0,,,,True,,False
37177,17,56.0,,,,99.7,,6.0,39.0,,,,82.7,,-11.0,,,,False,,True
37179,1903,2480.0,4072.2,,,1573.6,,1311.0,577.0,2169.2,,,-329.4,,-592.0,False,,,True,,False
37181,307,304.0,,,,249.8,,132.0,-3.0,,,,-57.2,,-175.0,,,,False,,False
37183,6172,7496.0,18815.8,,,4127.2,,3670.0,1324.0,12643.8,,,-2044.8,,-2502.0,False,,,False,,False
37185,104,136.0,,,,172.6,,82.0,32.0,,,,68.6,,-22.0,,,,False,,True
37187,82,112.0,,,,232.4,,36.0,30.0,,,,150.4,,-46.0,,,,False,,False
37189,671,288.0,616.0,,,583.9,,94.0,-383.0,-55.0,,,-87.1,,-577.0,True,,,True,,False
37191,1100,816.0,1278.0,,,819.7,,440.0,-284.0,178.0,,,-280.3,,-660.0,True,,,True,,False
37193,454,504.0,241.0,,,359.6,,601.0,50.0,-213.0,,,-94.4,,147.0,False,,,False,,False
37195,829,752.0,1245.0,,,1306.8,,229.0,-77.0,416.0,,,477.8,,-600.0,False,,,False,,False
37197,240,368.0,,,,370.3,,240.0,128.0,,,,130.3,,0.0,,,,False,,True
37199,160,56.0,,,,180.3,,10.0,-104.0,,,,20.3,,-150.0,,,,True,,False
38001,29,0.0,,,,,,0.0,-29.0,,,,,,-29.0,,,,,,False
38003,216,40.0,,,,68.9,,68.0,-176.0,,,,-147.1,,-148.0,,,,True,,True
38005,231,328.0,,,,,,116.0,97.0,,,,,,-115.0,,,,,,False
38007,21,0.0,,,,,,5.0,-21.0,,,,,,-16.0,,,,,,True
38009,87,8.0,,,,,,98.0,-79.0,,,,,,11.0,,,,,,True
38011,42,0.0,,,,2.9,,0.0,-42.0,,,,-39.1,,-42.0,,,,True,,False
38013,14,32.0,,,,,,30.0,18.0,,,,,,16.0,,,,,,True
38015,2841,1584.0,2582.9,,,487.7,,979.0,-1257.0,-258.1,,,-2353.3,,-1862.0,True,,,False,,False
38017,2567,888.0,104.3,,,725.6,,491.0,-1679.0,-2462.7,,,-1841.4,,-2076.0,False,,,False,,False
38019,24,0.0,,,,,,1.0,-24.0,,,,,,-23.0,,,,,,True
38021,122,8.0,,,,,,6.0,-114.0,,,,,,-116.0,,,,,,False
38023,7,8.0,,,,,,107.0,1.0,,,,,,100.0,,,,,,False
38025,97,8.0,,,,3.7,,14.0,-89.0,,,,-93.3,,-83.0,,,,False,,True
38027,89,40.0,,,,,,21.0,-49.0,,,,,,-68.0,,,,,,False
38029,186,16.0,,,,,,4.0,-170.0,,,,,,-182.0,,,,,,False
38031,52,64.0,,,,,,73.0,12.0,,,,,,21.0,,,,,,False
38033,57,0.0,,,,,,0.0,-57.0,,,,,,-57.0,,,,,,False
38035,1690,384.0,284.0,,,464.5,,157.0,-1306.0,-1406.0,,,-1225.5,,-1533.0,False,,,True,,False
38037,32,0.0,,,,,,0.0,-32.0,,,,,,-32.0,,,,,,False
38039,28,40.0,,,,,,28.0,12.0,,,,,,0.0,,,,,,True
38041,63,0.0,,,,3.3,,0.0,-63.0,,,,-59.7,,-63.0,,,,True,,False
38043,47,16.0,,,,,,7.0,-31.0,,,,,,-40.0,,,,,,False
38045,67,16.0,,,,4.7,,162.0,-51.0,,,,-62.3,,95.0,,,,False,,False
38047,73,24.0,,,,,,35.0,-49.0,,,,,,-38.0,,,,,,True
38049,78,16.0,,,,,,11.0,-62.0,,,,,,-67.0,,,,,,False
38051,53,88.0,,,,,,56.0,35.0,,,,,,3.0,,,,,,True
38053,183,88.0,,,,44.2,,79.0,-95.0,,,,-138.8,,-104.0,,,,False,,False
38055,256,176.0,,,,141.9,,234.0,-80.0,,,,-114.1,,-22.0,,,,False,,True
38057,156,40.0,,,,,,36.0,-116.0,,,,,,-120.0,,,,,,False
38059,1049,712.0,,,,618.4,,521.0,-337.0,,,,-430.6,,-528.0,,,,False,,False
38061,157,128.0,,,,76.4,,102.0,-29.0,,,,-80.6,,-55.0,,,,False,,False
38063,58,64.0,,,,,,69.0,6.0,,,,,,11.0,,,,,,False
38065,17,8.0,,,,15.4,,2.0,-9.0,,,,-1.6,,-15.0,,,,True,,False
38067,78,0.0,,,,,,0.0,-78.0,,,,,,-78.0,,,,,,False
38069,28,0.0,,,,,,14.0,-28.0,,,,,,-14.0,,,,,,True
38071,205,232.0,,,,106.2,,357.0,27.0,,,,-98.8,,152.0,,,,False,,False
38073,59,16.0,,,,15.3,,11.0,-43.0,,,,-43.7,,-48.0,,,,False,,False
38075,64,0.0,,,,2.7,,0.0,-64.0,,,,-61.3,,-64.0,,,,True,,False
38077,155,112.0,,,,211.6,,104.0,-43.0,,,,56.6,,-51.0,,,,False,,False
38079,157,232.0,,,,133.4,,490.0,75.0,,,,-23.6,,333.0,,,,True,,False
38081,74,24.0,,,,22.2,,156.0,-50.0,,,,-51.8,,82.0,,,,False,,False
38083,7,24.0,,,,,,34.0,17.0,,,,,,27.0,,,,,,False
38085,93,168.0,,,,134.3,,93.0,75.0,,,,41.3,,0.0,,,,True,,True
38087,8,0.0,,,,,,0.0,-8.0,,,,,,-8.0,,,,,,False
38089,1533,576.0,,,,616.6,,680.0,-957.0,,,,-916.4,,-853.0,,,,True,,True
38091,16,32.0,,,,,,17.0,16.0,,,,,,1.0,,,,,,True
38093,414,144.0,,,,164.1,,117.0,-270.0,,,,-249.9,,-297.0,,,,True,,False
38095,19,0.0,,,,2.3,,0.0,-19.0,,,,-16.7,,-19.0,,,,True,,False
38097,80,96.0,,,,85.0,,119.0,16.0,,,,5.0,,39.0,,,,True,,False
38099,131,48.0,,,,203.6,,11.0,-83.0,,,,72.6,,-120.0,,,,True,,False
38101,984,360.0,150.2,,,468.2,,328.0,-624.0,-833.8,,,-515.8,,-656.0,False,,,True,,False
38103,21,48.0,,,,,,89.0,27.0,,,,,,68.0,,,,,,False
38105,904,320.0,,,,132.1,,139.0,-584.0,,,,-771.9,,-765.0,,,,False,,False
39001,92,48.0,,,,149.1,,7.0,-44.0,,,,57.1,,-85.0,,,,False,,False
39003,806,776.0,888.0,,,722.9,,383.0,-30.0,82.0,,,-83.1,,-423.0,False,,,False,,False
39005,146,128.0,179.5,,,120.5,,109.0,-18.0,33.5,,,-25.5,,-37.0,False,,,False,,False
39007,109,200.0,178.9,,,104.6,,103.0,91.0,69.9,,,-4.4,,-6.0,True,,,True,,True
39009,458,112.0,886.4,,,106.1,,30.0,-346.0,428.4,,,-351.9,,-428.0,False,,,False,,False
39011,419,336.0,,,,632.8,,279.0,-83.0,,,,213.8,,-140.0,,,,False,,False
39013,105,256.0,228.8,,,150.7,,2145.0,151.0,123.8,,,45.7,,2040.0,True,,,True,,False
39015,170,112.0,,,,165.2,,60.0,-58.0,,,,-4.8,,-110.0,,,,True,,False
39017,3617,1912.0,2458.4,,,1083.3,,984.0,-1705.0,-1158.6,,,-2533.7,,-2633.0,True,,,False,,False
39019,52,32.0,,,,21.0,,5.0,-20.0,,,,-31.0,,-47.0,,,,False,,False
39021,150,568.0,,,,370.4,,665.0,418.0,,,,220.4,,515.0,,,,True,,False
39023,800,600.0,200.0,,,477.6,,353.0,-200.0,-600.0,,,-322.4,,-447.0,False,,,False,,False
39025,889,800.0,1366.8,,,491.3,,740.0,-89.0,477.8,,,-397.7,,-149.0,False,,,False,,False
39027,160,144.0,,,,81.0,,75.0,-16.0,,,,-79.0,,-85.0,,,,False,,False
39029,324,720.0,248.8,,,250.7,,1172.0,396.0,-75.2,,,-73.3,,848.0,True,,,True,,False
39031,49,56.0,,,,34.3,,24.0,7.0,,,,-14.7,,-25.0,,,,False,,False
39033,89,80.0,,,,49.1,,140.0,-9.0,,,,-39.9,,51.0,,,,False,,False
39035,4433,7168.0,15208.9,,,3498.6,,4380.0,2735.0,10775.9,,,-934.4,,-53.0,False,,,True,,True
39037,495,640.0,190.6,,,344.6,,560.0,145.0,-304.4,,,-150.4,,65.0,False,,,False,,True
39039,231,104.0,,,,372.7,,31.0,-127.0,,,,141.7,,-200.0,,,,False,,False
39041,1121,896.0,2078.0,,,362.9,,533.0,-225.0,957.0,,,-758.1,,-588.0,False,,,False,,False
39043,422,504.0,398.8,,,853.4,,205.0,82.0,-23.2,,,431.4,,-217.0,True,,,False,,False
39045,862,1112.0,1699.6,,,1361.9,,640.0,250.0,837.6,,,499.9,,-222.0,False,,,False,,True
39047,159,168.0,,,,200.3,,116.0,9.0,,,,41.3,,-43.0,,,,False,,False
39049,9726,9840.0,21091.9,,,6273.5,,4658.0,114.0,11365.9,,,-3452.5,,-5068.0,False,,,False,,False
39051,184,72.0,,,,21.7,,14.0,-112.0,,,,-162.3,,-170.0,,,,False,,False
39053,153,56.0,,,,557.4,,102.0,-97.0,,,,404.4,,-51.0,,,,False,,True
39055,203,256.0,168.2,,,222.3,,175.0,53.0,-34.8,,,19.3,,-28.0,True,,,True,,True
39057,955,536.0,1980.6,,,224.7,,306.0,-419.0,1025.6,,,-730.3,,-649.0,False,,,False,,False
39059,68,48.0,,,,10.0,,34.0,-20.0,,,,-58.0,,-34.0,,,,False,,False
39061,4131,4280.0,11793.6,,,2419.4,,2622.0,149.0,7662.6,,,-1711.6,,-1509.0,False,,,False,,False
39063,425,504.0,861.8,,,310.1,,160.0,79.0,436.8,,,-114.9,,-265.0,False,,,False,,False
39065,102,112.0,,,,82.8,,288.0,10.0,,,,-19.2,,186.0,,,,False,,False
39067,43,56.0,,,,33.2,,179.0,13.0,,,,-9.8,,136.0,,,,True,,False
39069,242,96.0,,,,184.6,,63.0,-146.0,,,,-57.4,,-179.0,,,,True,,False
39071,89,280.0,,,,124.0,,239.0,191.0,,,,35.0,,150.0,,,,True,,True
39073,55,80.0,,,,187.3,,121.0,25.0,,,,132.3,,66.0,,,,False,,False
39075,93,64.0,,,,181.8,,31.0,-29.0,,,,88.8,,-62.0,,,,False,,False
39077,213,216.0,1295.8,,,124.7,,55.0,3.0,1082.8,,,-88.3,,-158.0,False,,,False,,False
39079,211,72.0,,,,57.2,,30.0,-139.0,,,,-153.8,,-181.0,,,,False,,False
39081,130,168.0,345.3,,,78.5,,156.0,38.0,215.3,,,-51.5,,26.0,False,,,False,,True
39083,94,368.0,146.7,,,267.3,,269.0,274.0,52.7,,,173.3,,175.0,True,,,True,,True
39085,581,696.0,1768.1,,,198.9,,353.0,115.0,1187.1,,,-382.1,,-228.0,False,,,False,,False
39087,444,544.0,192.5,,,3003.6,,804.0,100.0,-251.5,,,2559.6,,360.0,False,,,False,,False
39089,749,1328.0,3194.2,,,822.8,,541.0,579.0,2445.2,,,73.8,,-208.0,False,,,True,,True
39091,178,288.0,,,,352.9,,800.0,110.0,,,,174.9,,622.0,,,,False,,False
39093,642,1120.0,1251.5,,,988.5,,797.0,478.0,609.5,,,346.5,,155.0,False,,,True,,True
39095,2217,4208.0,1489.0,,,7052.2,,1776.0,1991.0,-728.0,,,4835.2,,-441.0,True,,,False,,True
39097,552,264.0,,,,372.6,,120.0,-288.0,,,,-179.4,,-432.0,,,,True,,False
39099,688,1192.0,531.1,,,528.5,,853.0,504.0,-156.9,,,-159.5,,165.0,True,,,True,,True
39101,240,440.0,59.0,,,172.1,,165.0,200.0,-181.0,,,-67.9,,-75.0,True,,,True,,True
39103,628,744.0,736.3,,,428.7,,835.0,116.0,108.3,,,-199.3,,207.0,True,,,False,,False
39105,148,120.0,,,,93.0,,767.0,-28.0,,,,-55.0,,619.0,,,,False,,False
39107,609,704.0,,,,128.5,,419.0,95.0,,,,-480.5,,-190.0,,,,False,,False
39109,741,560.0,452.3,,,2217.1,,239.0,-181.0,-288.7,,,1476.1,,-502.0,False,,,False,,False
39111,20,16.0,,,,8.5,,245.0,-4.0,,,,-11.5,,225.0,,,,False,,False
39113,3978,2784.0,8596.3,,,1388.4,,1014.0,-1194.0,4618.3,,,-2589.6,,-2964.0,False,,,False,,False
39115,28,56.0,,,,79.1,,307.0,28.0,,,,51.1,,279.0,,,,False,,False
39117,101,80.0,,,,46.6,,49.0,-21.0,,,,-54.4,,-52.0,,,,False,,False
39119,297,400.0,325.2,,,670.4,,449.0,103.0,28.2,,,373.4,,152.0,True,,,False,,False
39121,38,8.0,,,,12.3,,362.0,-30.0,,,,-25.7,,324.0,,,,True,,False
39123,105,248.0,,,,129.7,,119.0,143.0,,,,24.7,,14.0,,,,True,,True
39125,61,64.0,,,,49.0,,38.0,3.0,,,,-12.0,,-23.0,,,,False,,False
39127,188,168.0,,,,68.6,,83.0,-20.0,,,,-119.4,,-105.0,,,,False,,False
39129,336,280.0,14.6,,,347.9,,80.0,-56.0,-321.4,,,11.9,,-256.0,False,,,True,,False
39131,140,104.0,,,,160.2,,44.0,-36.0,,,,20.2,,-96.0,,,,True,,False
39133,483,368.0,342.1,,,486.6,,110.0,-115.0,-140.9,,,3.6,,-373.0,False,,,True,,False
39135,271,312.0,,,,391.2,,330.0,41.0,,,,120.2,,59.0,,,,False,,False
39137,458,104.0,,,,50.2,,134.0,-354.0,,,,-407.8,,-324.0,,,,False,,True
39139,414,552.0,428.1,,,539.3,,982.0,138.0,14.1,,,125.3,,568.0,True,,,True,,False
39141,496,696.0,806.2,,,373.5,,214.0,200.0,310.2,,,-122.5,,-282.0,False,,,True,,False
39143,257,432.0,466.9,,,509.2,,347.0,175.0,209.9,,,252.2,,90.0,False,,,False,,True
39145,337,352.0,796.3,,,128.5,,136.0,15.0,459.3,,,-208.5,,-201.0,False,,,False,,False
39147,307,456.0,283.9,,,449.9,,700.0,149.0,-23.1,,,142.9,,393.0,True,,,True,,False
39149,521,296.0,,,,90.9,,200.0,-225.0,,,,-430.1,,-321.0,,,,False,,False
