,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
13267,209,324.0,173.0,,,,379.0,159.2,82.6,708.6,,105.0,115.0,-36.0,,,,170.0,-49.8,-126.4,499.6,,-104.0,True,,,,False,True,False,False,,True
13269,104,66.0,87.0,,,,47.0,10.4,48.0,100.5,,29.0,-38.0,-17.0,,,,-57.0,-93.6,-56.0,-3.5,,-75.0,True,,,,False,False,False,True,,False
13271,72,114.0,131.0,,,,361.0,37.2,72.4,61.7,,51.0,42.0,59.0,,,,289.0,-34.8,0.4,-10.3,,-21.0,False,,,,False,True,True,True,,True
13273,22,12.0,2.0,,,,90.0,0.2,12.5,69.8,,3.0,-10.0,-20.0,,,,68.0,-21.8,-9.5,47.8,,-19.0,False,,,,False,False,True,False,,False
13275,232,516.0,427.0,,,,807.0,108.4,256.6,325.9,,266.0,284.0,195.0,,,,575.0,-123.6,24.6,93.9,,34.0,True,,,,False,True,True,True,,True
13277,389,258.0,348.0,,,,622.0,112.7,418.5,136.7,,67.0,-131.0,-41.0,,,,233.0,-276.3,29.5,-252.3,,-322.0,True,,,,False,False,True,False,,False
13279,397,630.0,383.0,,,,392.0,303.6,286.0,406.3,,119.0,233.0,-14.0,,,,-5.0,-93.4,-111.0,9.3,,-278.0,True,,,,True,True,True,True,,False
13281,171,132.0,124.0,,,,74.0,76.3,92.8,103.0,,56.0,-39.0,-47.0,,,,-97.0,-94.7,-78.2,-68.0,,-115.0,False,,,,False,False,False,False,,False
13283,95,192.0,165.0,,,,64.0,248.5,258.9,149.6,,52.0,97.0,70.0,,,,-31.0,153.5,163.9,54.6,,-43.0,True,,,,True,False,False,True,,True
13285,349,576.0,483.0,,,,654.0,189.1,502.2,264.7,,221.0,227.0,134.0,,,,305.0,-159.9,153.2,-84.3,,-128.0,True,,,,False,True,True,True,,True
13287,43,66.0,42.0,,,,97.0,11.2,7.7,55.8,,17.0,23.0,-1.0,,,,54.0,-31.8,-35.4,12.8,,-26.0,True,,,,False,False,False,True,,False
13289,48,150.0,132.0,,,,53.0,62.9,8.4,252.6,,60.0,102.0,84.0,,,,5.0,14.9,-39.6,204.6,,12.0,True,,,,True,True,True,False,,True
13291,401,396.0,402.0,,,,158.0,148.9,165.0,306.8,,191.0,-5.0,1.0,,,,-243.0,-252.1,-236.0,-94.2,,-210.0,True,,,,False,False,False,False,,False
13293,180,186.0,423.0,,,,190.0,57.8,101.3,274.0,,95.0,6.0,243.0,,,,10.0,-122.2,-78.7,94.0,,-85.0,False,,,,False,False,False,False,,False
13295,713,570.0,284.0,,,,550.0,270.5,200.3,473.8,,327.0,-143.0,-429.0,,,,-163.0,-442.5,-512.7,-239.2,,-386.0,False,,,,False,False,False,False,,False
13297,507,576.0,272.0,,,,590.0,194.7,358.7,772.3,,290.0,69.0,-235.0,,,,83.0,-312.3,-148.3,265.3,,-217.0,False,,,,False,False,False,False,,False
13299,235,456.0,225.0,,,,779.0,215.1,272.0,417.5,,124.0,221.0,-10.0,,,,544.0,-19.9,37.0,182.5,,-111.0,True,,,,False,True,True,True,,True
13301,47,120.0,161.0,,,,27.0,25.7,41.6,102.0,,34.0,73.0,114.0,,,,-20.0,-21.3,-5.4,55.0,,-13.0,False,,,,True,True,True,True,,True
13303,109,312.0,303.0,,,,208.0,92.3,94.8,421.2,,88.0,203.0,194.0,,,,99.0,-16.7,-14.2,312.2,,-21.0,True,,,,True,True,True,False,,True
13305,238,306.0,242.0,,,,453.0,158.6,87.3,289.4,,66.0,68.0,4.0,,,,215.0,-79.4,-150.7,51.4,,-172.0,True,,,,False,False,False,True,,False
13307,7,0.0,0.0,,,,18.0,1.3,0.7,10.2,,0.0,-7.0,-7.0,,,,11.0,-5.7,-6.3,3.2,,-7.0,False,,,,False,True,True,True,,False
13309,214,168.0,190.0,,,,101.0,150.8,197.0,89.4,,105.0,-46.0,-24.0,,,,-113.0,-63.2,-17.0,-124.6,,-109.0,True,,,,False,False,True,False,,False
13311,454,294.0,320.0,,,,184.0,57.0,56.4,305.5,,200.0,-160.0,-134.0,,,,-270.0,-397.0,-397.6,-148.5,,-254.0,True,,,,False,False,False,True,,False
13313,879,714.0,250.0,,,,1359.0,491.5,216.2,353.1,,131.0,-165.0,-629.0,,,,480.0,-387.5,-662.8,-525.9,,-748.0,False,,,,False,False,False,False,,False
13315,43,72.0,45.0,,,,133.0,26.2,42.8,50.2,,49.0,29.0,2.0,,,,90.0,-16.8,-0.2,7.2,,6.0,True,,,,False,True,True,True,,True
13317,59,66.0,38.0,,,,66.0,20.9,30.9,37.2,,32.0,7.0,-21.0,,,,7.0,-38.1,-28.1,-21.8,,-27.0,False,,,,False,False,False,False,,False
13319,95,132.0,71.0,,,,51.0,22.7,96.4,129.1,,42.0,37.0,-24.0,,,,-44.0,-72.3,1.4,34.1,,-53.0,True,,,,False,False,True,True,,False
13321,71,90.0,88.0,,,,260.0,25.1,27.5,99.6,,47.0,19.0,17.0,,,,189.0,-45.9,-43.5,28.6,,-24.0,True,,,,False,False,False,False,,False
15001,614,282.0,917.0,,,,,695.7,652.0,160.0,,834.0,-332.0,303.0,,,,,81.7,38.0,-454.0,,220.0,True,,,,,True,True,False,,True
15003,5716,8496.0,9544.0,,,,,17164.7,6478.5,61390.3,,6464.0,2780.0,3828.0,,,,,11448.7,762.5,55674.3,,748.0,False,,,,,False,True,False,,True
15005,0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,True,,,,,,True,,,
15007,4,12.0,34.0,,,,,0.5,10.3,4.3,,5.0,8.0,30.0,,,,,-3.5,6.3,0.3,,1.0,False,,,,,True,True,True,,True
15009,221,396.0,2245.0,,,,,341.5,252.9,235.4,,985.0,175.0,2024.0,,,,,120.5,31.9,14.4,,764.0,False,,,,,True,True,True,,False
16001,2936,3828.0,1542.0,,,,3852.0,3184.3,2427.2,1893.3,,1751.0,892.0,-1394.0,,,,916.0,248.3,-508.8,-1042.7,,-1185.0,False,,,,False,True,True,False,,False
16003,5,12.0,0.0,,,,9.0,4.0,66.4,4.1,,5.0,7.0,-5.0,,,,4.0,-1.0,61.4,-0.9,,0.0,True,,,,True,True,False,True,,True
16005,691,402.0,304.0,,,,181.0,35.9,38.1,273.3,,130.0,-289.0,-387.0,,,,-510.0,-655.1,-652.9,-417.7,,-561.0,False,,,,False,False,False,False,,False
16007,23,24.0,0.0,,,,6.0,,6.2,,,6.0,1.0,-23.0,,,,-17.0,,-16.8,,,-17.0,False,,,,False,,False,,,False
16009,57,90.0,113.0,,,,27.0,6.4,12.6,126.9,,30.0,33.0,56.0,,,,-30.0,-50.6,-44.4,69.9,,-27.0,False,,,,True,False,False,False,,True
16011,662,342.0,398.0,,,,241.0,153.1,33.1,667.9,,89.0,-320.0,-264.0,,,,-421.0,-508.9,-628.9,5.9,,-573.0,True,,,,False,False,False,True,,False
16013,106,54.0,1.0,,,,71.0,7.6,21.0,50.5,,35.0,-52.0,-105.0,,,,-35.0,-98.4,-85.0,-55.5,,-71.0,False,,,,True,False,False,False,,False
16015,17,24.0,0.0,,,,4.0,,8.3,,,14.0,7.0,-17.0,,,,-13.0,,-8.7,,,-3.0,False,,,,False,,False,,,True
16017,167,30.0,3.0,,,,89.0,5.0,0.0,82.0,,6.0,-137.0,-164.0,,,,-78.0,-162.0,-167.0,-85.0,,-161.0,False,,,,True,False,False,True,,False
16019,1437,1350.0,760.0,,,,444.0,453.6,564.4,1325.2,,534.0,-87.0,-677.0,,,,-993.0,-983.4,-872.6,-111.8,,-903.0,False,,,,False,False,False,False,,False
16021,17,24.0,0.0,,,,7.0,,11.9,,,22.0,7.0,-17.0,,,,-10.0,,-5.1,,,5.0,False,,,,False,,True,,,True
16023,39,18.0,0.0,,,,0.0,,9.5,,,21.0,-21.0,-39.0,,,,-39.0,,-29.5,,,-18.0,False,,,,False,,False,,,True
16025,35,6.0,0.0,,,,0.0,0.0,0.2,,,22.0,-29.0,-35.0,,,,-35.0,-35.0,-34.8,,,-13.0,False,,,,False,False,False,,,True
16027,1661,2562.0,1192.0,,,,2678.0,2076.6,1726.8,1069.5,,825.0,901.0,-469.0,,,,1017.0,415.6,65.8,-591.5,,-836.0,True,,,,False,True,True,True,,True
16029,101,6.0,0.0,,,,8.0,3.9,3.9,26.3,,1.0,-95.0,-101.0,,,,-93.0,-97.1,-97.1,-74.7,,-100.0,False,,,,True,False,False,True,,False
16031,232,150.0,109.0,,,,106.0,7.9,48.5,64.0,,51.0,-82.0,-123.0,,,,-126.0,-224.1,-183.5,-168.0,,-181.0,False,,,,False,False,False,False,,False
16033,21,24.0,0.0,,,,6.0,,3.9,,,11.0,3.0,-21.0,,,,-15.0,,-17.1,,,-10.0,False,,,,False,,False,,,False
16035,45,18.0,0.0,,,,39.0,,8.3,,,49.0,-27.0,-45.0,,,,-6.0,,-36.7,,,4.0,False,,,,True,,False,,,True
16037,54,42.0,,,,,0.0,0.8,4.7,,,72.0,-12.0,,,,,-54.0,-53.2,-49.3,,,18.0,,,,,False,False,False,,,False
16039,120,150.0,161.0,,,,66.0,56.5,38.1,114.0,,108.0,30.0,41.0,,,,-54.0,-63.5,-81.9,-6.0,,-12.0,False,,,,False,False,False,True,,True
16041,97,12.0,0.0,,,,26.0,7.5,5.9,37.0,,18.0,-85.0,-97.0,,,,-71.0,-89.5,-91.1,-60.0,,-79.0,False,,,,True,False,False,True,,True
16043,167,30.0,8.0,,,,31.0,5.3,3.9,,,5.0,-137.0,-159.0,,,,-136.0,-161.7,-163.1,,,-162.0,False,,,,True,False,False,,,False
16045,143,96.0,43.0,,,,100.0,13.0,24.9,45.0,,76.0,-47.0,-100.0,,,,-43.0,-130.0,-118.1,-98.0,,-67.0,False,,,,True,False,False,False,,False
16047,130,96.0,75.0,,,,53.0,16.6,45.3,55.3,,43.0,-34.0,-55.0,,,,-77.0,-113.4,-84.7,-74.7,,-87.0,False,,,,False,False,False,False,,False
16049,181,30.0,0.0,,,,50.0,1.9,8.1,27.3,,33.0,-151.0,-181.0,,,,-131.0,-179.1,-172.9,-153.7,,-148.0,False,,,,True,False,False,False,,True
16051,345,342.0,361.0,,,,116.0,175.1,162.9,296.4,,180.0,-3.0,16.0,,,,-229.0,-169.9,-182.1,-48.6,,-165.0,False,,,,False,False,False,False,,False
16053,245,234.0,190.0,,,,112.0,73.0,151.6,285.1,,96.0,-11.0,-55.0,,,,-133.0,-172.0,-93.4,40.1,,-149.0,False,,,,False,False,False,False,,False
16055,751,438.0,137.0,,,,699.0,131.9,101.6,389.9,,104.0,-313.0,-614.0,,,,-52.0,-619.1,-649.4,-361.1,,-647.0,False,,,,True,False,False,False,,False
16057,398,258.0,543.0,,,,272.0,111.7,78.3,313.4,,153.0,-140.0,145.0,,,,-126.0,-286.3,-319.7,-84.6,,-245.0,False,,,,True,False,False,True,,False
16059,51,108.0,11.0,,,,14.0,7.7,24.4,,,56.0,57.0,-40.0,,,,-37.0,-43.3,-26.6,,,5.0,True,,,,True,True,True,,,True
16061,36,0.0,0.0,,,,5.0,,0.0,,,,-36.0,-36.0,,,,-31.0,,-36.0,,,,False,,,,True,,False,,,
16063,34,12.0,0.0,,,,10.0,2.5,2.7,7.1,,3.0,-22.0,-34.0,,,,-24.0,-31.5,-31.3,-26.9,,-31.0,False,,,,False,False,False,False,,False
16065,777,180.0,262.0,,,,109.0,25.7,157.0,75.3,,154.0,-597.0,-515.0,,,,-668.0,-751.3,-620.0,-701.7,,-623.0,True,,,,False,False,False,False,,False
16067,236,132.0,68.0,,,,125.0,17.0,33.7,130.3,,39.0,-104.0,-168.0,,,,-111.0,-219.0,-202.3,-105.7,,-197.0,False,,,,False,False,False,False,,False
16069,242,318.0,935.0,,,,502.0,100.0,68.9,323.4,,376.0,76.0,693.0,,,,260.0,-142.0,-173.1,81.4,,134.0,False,,,,False,False,False,False,,False
16071,10,12.0,0.0,,,,6.0,,0.8,,,3.0,2.0,-10.0,,,,-4.0,,-9.2,,,-7.0,False,,,,False,,False,,,False
16073,46,84.0,10.0,,,,99.0,21.1,31.9,142.7,,33.0,38.0,-36.0,,,,53.0,-24.9,-14.1,96.7,,-13.0,True,,,,False,True,True,False,,True
16075,388,642.0,1043.0,,,,244.0,780.0,440.2,302.0,,255.0,254.0,655.0,,,,-144.0,392.0,52.2,-86.0,,-133.0,False,,,,True,False,True,True,,True
16077,191,144.0,42.0,,,,33.0,18.6,14.6,132.8,,90.0,-47.0,-149.0,,,,-158.0,-172.4,-176.4,-58.2,,-101.0,False,,,,False,False,False,False,,False
16079,34,102.0,79.0,,,,76.0,,101.3,,,18.0,68.0,45.0,,,,42.0,,67.3,,,-16.0,True,,,,True,,True,,,True
16081,83,114.0,159.0,,,,25.0,40.1,54.4,87.9,,81.0,31.0,76.0,,,,-58.0,-42.9,-28.6,4.9,,-2.0,False,,,,False,False,True,True,,True
16083,897,432.0,107.0,,,,240.0,271.8,146.1,162.7,,128.0,-465.0,-790.0,,,,-657.0,-625.2,-750.9,-734.3,,-769.0,False,,,,False,False,False,False,,False
16085,20,24.0,0.0,,,,13.0,12.8,4.4,64.2,,10.0,4.0,-20.0,,,,-7.0,-7.2,-15.6,44.2,,-10.0,False,,,,False,False,False,False,,False
16087,132,120.0,132.0,,,,103.0,36.2,73.4,149.8,,49.0,-12.0,0.0,,,,-29.0,-95.8,-58.6,17.8,,-83.0,True,,,,False,False,False,False,,False
17001,542,510.0,343.0,,,,492.0,161.2,73.5,329.3,,296.0,-32.0,-199.0,,,,-50.0,-380.8,-468.5,-212.7,,-246.0,False,,,,False,False,False,False,,False
17003,48,6.0,0.0,,,,69.0,18.5,4.7,20.4,,29.0,-42.0,-48.0,,,,21.0,-29.5,-43.3,-27.6,,-19.0,False,,,,True,True,False,True,,True
17005,258,138.0,331.0,,,,130.0,37.8,191.0,120.4,,246.0,-120.0,73.0,,,,-128.0,-220.2,-67.0,-137.6,,-12.0,True,,,,False,False,True,False,,True
17007,385,306.0,366.0,,,,336.0,98.0,81.1,157.1,,574.0,-79.0,-19.0,,,,-49.0,-287.0,-303.9,-227.9,,189.0,True,,,,True,False,False,False,,False
17009,57,6.0,0.0,,,,51.0,2.0,1.2,1.7,,1.0,-51.0,-57.0,,,,-6.0,-55.0,-55.8,-55.3,,-56.0,False,,,,True,False,False,False,,False
17011,407,258.0,141.0,,,,128.0,109.5,49.0,173.5,,107.0,-149.0,-266.0,,,,-279.0,-297.5,-358.0,-233.5,,-300.0,False,,,,False,False,False,False,,False
17013,48,36.0,,,,,19.0,4.7,10.9,,,42.0,-12.0,,,,,-29.0,-43.3,-37.1,,,-6.0,,,,,False,False,False,,,True
17015,137,192.0,377.0,,,,51.0,159.2,155.5,187.3,,184.0,55.0,240.0,,,,-86.0,22.2,18.5,50.3,,47.0,False,,,,False,True,True,True,,True
17017,132,192.0,224.0,,,,84.0,124.5,87.0,145.5,,106.0,60.0,92.0,,,,-48.0,-7.5,-45.0,13.5,,-26.0,False,,,,True,True,True,True,,True
17019,3082,1062.0,3754.0,,,,820.0,1556.2,4375.1,1075.8,,1520.0,-2020.0,672.0,,,,-2262.0,-1525.8,1293.1,-2006.2,,-1562.0,True,,,,False,True,True,True,,True
17021,438,192.0,148.0,,,,169.0,73.1,63.3,207.4,,389.0,-246.0,-290.0,,,,-269.0,-364.9,-374.7,-230.6,,-49.0,False,,,,False,False,False,True,,True
17023,80,114.0,165.0,,,,83.0,49.3,100.4,152.0,,143.0,34.0,85.0,,,,3.0,-30.7,20.4,72.0,,63.0,False,,,,True,True,True,False,,False
17025,131,150.0,379.0,,,,68.0,13.6,47.2,,,158.0,19.0,248.0,,,,-63.0,-117.4,-83.8,,,27.0,False,,,,False,False,False,,,False
17027,705,636.0,803.0,,,,261.0,387.8,217.1,469.6,,448.0,-69.0,98.0,,,,-444.0,-317.2,-487.9,-235.4,,-257.0,False,,,,False,False,False,False,,False
17029,795,942.0,1767.0,,,,297.0,522.4,674.4,679.5,,606.0,147.0,972.0,,,,-498.0,-272.6,-120.6,-115.5,,-189.0,False,,,,False,False,True,True,,False
17031,27274,31338.0,52795.0,,,,21608.0,21304.1,27373.8,47730.6,,26584.0,4064.0,25521.0,,,,-5666.0,-5969.9,99.8,20456.6,,-690.0,False,,,,False,False,True,False,,True
17033,429,84.0,199.0,,,,96.0,24.8,109.3,42.6,,217.0,-345.0,-230.0,,,,-333.0,-404.2,-319.7,-386.4,,-212.0,True,,,,True,False,True,False,,True
17035,118,246.0,460.0,,,,58.0,262.8,369.0,142.3,,333.0,128.0,342.0,,,,-60.0,144.8,251.0,24.3,,215.0,False,,,,True,False,False,True,,False
17037,669,366.0,281.0,,,,407.0,69.4,265.5,349.1,,224.0,-303.0,-388.0,,,,-262.0,-599.6,-403.5,-319.9,,-445.0,False,,,,True,False,False,False,,False
17039,105,0.0,39.0,,,,62.0,9.1,8.3,48.6,,0.0,-105.0,-66.0,,,,-43.0,-95.9,-96.7,-56.4,,-105.0,True,,,,True,True,True,True,,False
17041,154,270.0,596.0,,,,110.0,399.8,403.5,237.6,,242.0,116.0,442.0,,,,-44.0,245.8,249.5,83.6,,88.0,False,,,,True,False,False,True,,True
17043,4443,5226.0,9079.0,,,,4724.0,2966.7,5413.9,6115.1,,5099.0,783.0,4636.0,,,,281.0,-1476.3,970.9,1672.1,,656.0,False,,,,True,False,False,False,,True
17045,65,138.0,280.0,,,,88.0,33.1,91.7,100.6,,281.0,73.0,215.0,,,,23.0,-31.9,26.7,35.6,,216.0,False,,,,True,True,True,True,,False
17047,41,36.0,25.0,,,,25.0,4.0,2.8,,,20.0,-5.0,-16.0,,,,-16.0,-37.0,-38.2,,,-21.0,False,,,,False,False,False,,,False
17049,548,834.0,1418.0,,,,194.0,2283.7,1200.3,600.8,,850.0,286.0,870.0,,,,-354.0,1735.7,652.3,52.8,,302.0,False,,,,False,False,False,True,,False
17051,352,180.0,362.0,,,,139.0,182.0,110.5,103.5,,451.0,-172.0,10.0,,,,-213.0,-170.0,-241.5,-248.5,,99.0,True,,,,False,True,False,False,,True
17053,49,72.0,136.0,,,,57.0,33.7,19.4,55.0,,118.0,23.0,87.0,,,,8.0,-15.3,-29.6,6.0,,69.0,False,,,,True,True,False,True,,False
17055,284,318.0,358.0,,,,225.0,147.4,68.1,235.2,,225.0,34.0,74.0,,,,-59.0,-136.6,-215.9,-48.8,,-59.0,False,,,,False,False,False,False,,False
17057,141,144.0,409.0,,,,133.0,25.3,126.4,69.4,,586.0,3.0,268.0,,,,-8.0,-115.7,-14.6,-71.6,,445.0,False,,,,False,False,False,False,,False
17059,18,54.0,0.0,,,,28.0,10.8,15.9,,,76.0,36.0,-18.0,,,,10.0,-7.2,-2.1,,,58.0,True,,,,True,True,True,,,False
17061,147,132.0,150.0,,,,97.0,75.8,51.7,,,48.0,-15.0,3.0,,,,-50.0,-71.2,-95.3,,,-99.0,True,,,,False,False,False,,,False
17063,291,282.0,307.0,,,,200.0,110.6,191.2,247.9,,224.0,-9.0,16.0,,,,-91.0,-180.4,-99.8,-43.1,,-67.0,False,,,,False,False,False,False,,False
17065,36,36.0,,,,,52.0,15.8,28.7,,,31.0,0.0,,,,,16.0,-20.2,-7.3,,,-5.0,,,,,False,False,False,,,False
17067,128,168.0,334.0,,,,83.0,13.9,65.3,107.0,,142.0,40.0,206.0,,,,-45.0,-114.1,-62.7,-21.0,,14.0,False,,,,False,False,False,True,,True
17069,23,0.0,0.0,,,,21.0,1.5,0.2,,,0.0,-23.0,-23.0,,,,-2.0,-21.5,-22.8,,,-23.0,False,,,,True,True,True,,,False
17071,48,36.0,75.0,,,,25.0,11.8,147.1,,,32.0,-12.0,27.0,,,,-23.0,-36.2,99.1,,,-16.0,False,,,,False,False,False,,,False
17073,332,492.0,1035.0,,,,199.0,285.0,453.3,284.0,,695.0,160.0,703.0,,,,-133.0,-47.0,121.3,-48.0,,363.0,False,,,,True,True,True,True,,False
17075,87,24.0,7.0,,,,136.0,1.5,34.9,55.2,,11.0,-63.0,-80.0,,,,49.0,-85.5,-52.1,-31.8,,-76.0,False,,,,True,False,True,True,,False
17077,464,408.0,1110.0,,,,405.0,80.0,230.7,445.1,,268.0,-56.0,646.0,,,,-59.0,-384.0,-233.3,-18.9,,-196.0,False,,,,False,False,False,True,,False
17079,128,138.0,0.0,,,,43.0,23.4,18.1,93.2,,238.0,10.0,-128.0,,,,-85.0,-104.6,-109.9,-34.8,,110.0,False,,,,False,False,False,False,,False
17081,275,234.0,145.0,,,,271.0,95.5,150.5,576.0,,158.0,-41.0,-130.0,,,,-4.0,-179.5,-124.5,301.0,,-117.0,False,,,,True,False,False,False,,False
17083,189,408.0,597.0,,,,141.0,508.2,376.9,419.8,,226.0,219.0,408.0,,,,-48.0,319.2,187.9,230.8,,37.0,False,,,,True,False,True,False,,True
17085,139,114.0,99.0,,,,81.0,54.1,65.3,101.5,,106.0,-25.0,-40.0,,,,-58.0,-84.9,-73.7,-37.5,,-33.0,False,,,,False,False,False,False,,False
17087,93,66.0,92.0,,,,120.0,65.4,32.5,127.7,,69.0,-27.0,-1.0,,,,27.0,-27.6,-60.5,34.7,,-24.0,True,,,,False,False,False,False,,True
17089,2767,3270.0,5624.0,,,,3547.0,1329.3,6809.0,3462.2,,2429.0,503.0,2857.0,,,,780.0,-1437.7,4042.0,695.2,,-338.0,False,,,,False,False,False,False,,True
17091,818,858.0,1525.0,,,,607.0,733.2,1390.8,639.5,,752.0,40.0,707.0,,,,-211.0,-84.8,572.8,-178.5,,-66.0,False,,,,False,False,False,False,,False
17093,528,660.0,777.0,,,,601.0,301.1,525.8,707.5,,573.0,132.0,249.0,,,,73.0,-226.9,-2.2,179.5,,45.0,False,,,,True,False,True,False,,True
17095,334,384.0,554.0,,,,263.0,234.1,231.1,487.7,,322.0,50.0,220.0,,,,-71.0,-99.9,-102.9,153.7,,-12.0,False,,,,False,False,False,False,,True
17097,3660,3462.0,2762.0,,,,4142.0,1821.8,2104.9,3114.7,,2239.0,-198.0,-898.0,,,,482.0,-1838.2,-1555.1,-545.3,,-1421.0,False,,,,False,False,False,False,,False
17099,733,918.0,469.0,,,,470.0,354.8,293.5,1083.0,,453.0,185.0,-264.0,,,,-263.0,-378.2,-439.5,350.0,,-280.0,False,,,,False,False,False,False,,False
17101,190,132.0,326.0,,,,103.0,57.5,26.9,,,220.0,-58.0,136.0,,,,-87.0,-132.5,-163.1,,,30.0,False,,,,False,False,False,,,True
17103,219,114.0,128.0,,,,159.0,27.1,132.1,93.3,,54.0,-105.0,-91.0,,,,-60.0,-191.9,-86.9,-125.7,,-165.0,True,,,,True,False,True,False,,False
17105,263,132.0,177.0,,,,143.0,16.3,11.5,154.1,,77.0,-131.0,-86.0,,,,-120.0,-246.7,-251.5,-108.9,,-186.0,True,,,,True,False,False,True,,False
17107,261,198.0,248.0,,,,138.0,92.7,0.9,190.1,,54.0,-63.0,-13.0,,,,-123.0,-168.3,-260.1,-70.9,,-207.0,True,,,,False,False,False,False,,False
17109,350,30.0,69.0,,,,121.0,2.4,7.8,18.3,,32.0,-320.0,-281.0,,,,-229.0,-347.6,-342.2,-331.7,,-318.0,True,,,,True,False,False,False,,True
17111,1181,1182.0,999.0,,,,1439.0,421.5,575.5,1014.4,,792.0,1.0,-182.0,,,,258.0,-759.5,-605.5,-166.6,,-389.0,False,,,,False,False,False,False,,False
17113,2389,1488.0,5316.0,,,,525.0,2890.8,1223.0,802.8,,3183.0,-901.0,2927.0,,,,-1864.0,501.8,-1166.0,-1586.2,,794.0,False,,,,False,True,False,False,,True
17115,889,546.0,236.0,,,,461.0,262.6,135.6,709.9,,311.0,-343.0,-653.0,,,,-428.0,-626.4,-753.4,-179.1,,-578.0,False,,,,False,False,False,True,,False
17117,303,330.0,462.0,,,,216.0,137.3,153.0,237.4,,270.0,27.0,159.0,,,,-87.0,-165.7,-150.0,-65.6,,-33.0,False,,,,False,False,False,False,,False
17119,2468,2712.0,1592.0,,,,1777.0,2751.5,2174.9,2160.6,,1720.0,244.0,-876.0,,,,-691.0,283.5,-293.1,-307.4,,-748.0,False,,,,False,False,False,False,,False
17121,403,252.0,417.0,,,,191.0,108.7,607.6,204.7,,408.0,-151.0,14.0,,,,-212.0,-294.3,204.6,-198.3,,5.0,True,,,,False,False,False,False,,True
17123,77,24.0,49.0,,,,32.0,13.7,26.0,18.3,,10.0,-53.0,-28.0,,,,-45.0,-63.3,-51.0,-58.7,,-67.0,True,,,,True,False,True,False,,False
17125,106,30.0,84.0,,,,50.0,29.9,44.3,48.3,,12.0,-76.0,-22.0,,,,-56.0,-76.1,-61.7,-57.7,,-94.0,True,,,,True,False,True,True,,False
17127,75,48.0,90.0,,,,149.0,24.3,22.3,30.2,,56.0,-27.0,15.0,,,,74.0,-50.7,-52.7,-44.8,,-19.0,True,,,,False,False,False,False,,True
17129,68,6.0,1.0,,,,46.0,11.3,20.4,26.2,,3.0,-62.0,-67.0,,,,-22.0,-56.7,-47.6,-41.8,,-65.0,False,,,,True,True,True,True,,False
17131,64,72.0,43.0,,,,60.0,23.9,29.9,42.9,,235.0,8.0,-21.0,,,,-4.0,-40.1,-34.1,-21.1,,171.0,False,,,,True,False,False,False,,False
17133,345,228.0,233.0,,,,233.0,94.8,234.9,166.0,,243.0,-117.0,-112.0,,,,-112.0,-250.2,-110.1,-179.0,,-102.0,True,,,,True,False,True,False,,True
17135,193,186.0,204.0,,,,186.0,62.1,185.5,105.2,,282.0,-7.0,11.0,,,,-7.0,-130.9,-7.5,-87.8,,89.0,False,,,,False,False,False,False,,False
17137,250,438.0,1557.0,,,,238.0,59.3,125.7,552.3,,256.0,188.0,1307.0,,,,-12.0,-190.7,-124.3,302.3,,6.0,False,,,,True,False,True,False,,True
17139,106,156.0,285.0,,,,77.0,83.4,25.0,121.9,,71.0,50.0,179.0,,,,-29.0,-22.6,-81.0,15.9,,-35.0,False,,,,True,True,False,True,,True
17141,342,120.0,130.0,,,,196.0,17.1,112.2,76.6,,77.0,-222.0,-212.0,,,,-146.0,-324.9,-229.8,-265.4,,-265.0,True,,,,True,False,False,False,,False
17143,1540,1656.0,1834.0,,,,1003.0,545.6,1050.4,1503.1,,1226.0,116.0,294.0,,,,-537.0,-994.4,-489.6,-36.9,,-314.0,False,,,,False,False,False,True,,False
17145,107,348.0,378.0,,,,204.0,148.0,205.6,706.7,,235.0,241.0,271.0,,,,97.0,41.0,98.6,599.7,,128.0,False,,,,True,True,True,False,,True
17147,86,24.0,12.0,,,,68.0,46.3,20.9,23.5,,7.0,-62.0,-74.0,,,,-18.0,-39.7,-65.1,-62.5,,-79.0,False,,,,True,True,False,False,,False
17149,101,90.0,139.0,,,,63.0,26.6,45.0,,,85.0,-11.0,38.0,,,,-38.0,-74.4,-56.0,,,-16.0,False,,,,False,False,False,,,False
