,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
29023,76,105.0,106.5,,94.0,173.0,,,,,,71.7,,,97.0,,123.0,39.4,,57.6,67.3,32.2,135.0,96.0,,44.8,,94.1,,,,118.0,93.3,,29.0,30.5,,18.0,97.0,,,,,,-4.3,,,21.0,,47.0,-36.6,,-18.4,-8.7,-43.8,59.0,20.0,,-31.2,,18.1,,,,42.0,17.3,,False,,True,False,,,,,,True,,,True,,False,False,,True,True,False,False,True,,False,,True,,,,False,True,
29025,19,17.0,16.6,,15.0,11.0,,,,,,8.5,,,10.0,,20.1,6.3,,7.1,15.5,,21.0,25.0,,22.8,,13.9,,,,23.0,22.2,18.8,-2.0,-2.4,,-4.0,-8.0,,,,,,-10.5,,,-9.0,,1.1,-12.7,,-11.9,-3.5,,2.0,6.0,,3.8,,-5.1,,,,4.0,3.2,-0.2,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,False,False,,False,,False,,,,False,False,True
29027,66,83.0,86.6,,75.0,50.0,,,,,,70.0,,,69.0,,87.3,34.6,,75.2,81.3,47.9,78.0,80.0,,66.9,,99.6,,,,50.0,80.5,25.9,17.0,20.6,,9.0,-16.0,,,,,,4.0,,,3.0,,21.3,-31.4,,9.2,15.3,-18.1,12.0,14.0,,0.9,,33.6,,,,-16.0,14.5,-40.1,False,,True,True,,,,,,True,,,True,,False,False,,True,True,False,True,True,,True,,False,,,,True,True,False
29029,107,209.0,209.8,,178.0,113.0,,,,,,120.8,,,45.0,,196.6,34.0,,178.1,176.3,131.5,244.0,162.0,,187.8,,179.0,,,,130.0,167.6,,102.0,102.8,,71.0,6.0,,,,,,13.8,,,-62.0,,89.6,-73.0,,71.1,69.3,24.5,137.0,55.0,,80.8,,72.0,,,,23.0,60.6,,False,,True,True,,,,,,True,,,True,,True,True,,True,True,True,False,True,,True,,True,,,,True,True,
29031,189,265.0,268.2,,265.0,340.0,,,,,,75.8,,,146.0,,264.2,76.2,,316.0,282.7,195.2,326.0,267.0,,319.8,,224.7,,,,191.0,259.2,,76.0,79.2,,76.0,151.0,,,,,,-113.2,,,-43.0,,75.2,-112.8,,127.0,93.7,6.2,137.0,78.0,,130.8,,35.7,,,,2.0,70.2,,False,,False,False,,,,,,False,,,True,,True,False,,False,False,True,False,False,,False,,True,,,,True,True,
29033,3,1.0,1.5,,2.0,0.0,,,,,,9.8,,,27.0,,0.2,5.1,,0.1,2.9,7.7,,0.0,,3.5,,1.4,,,,2.0,2.3,18.9,-2.0,-1.5,,-1.0,-3.0,,,,,,6.8,,,24.0,,-2.8,2.1,,-2.9,-0.1,4.7,,-3.0,,0.5,,-1.6,,,,-1.0,-0.7,15.9,True,,True,False,,,,,,False,,,False,,False,False,,False,True,False,,False,,True,,True,,,,True,True,False
29035,12,33.0,33.6,,22.0,20.0,,,,,,7.3,,,7.0,,47.8,4.1,,24.6,28.0,5.2,45.0,31.0,,20.1,,,,,,41.0,23.6,3.0,21.0,21.6,,10.0,8.0,,,,,,-4.7,,,-5.0,,35.8,-7.9,,12.6,16.0,-6.8,33.0,19.0,,8.1,,,,,,29.0,11.6,-9.0,False,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,,,,,False,True,True
29037,70,122.0,125.3,,122.0,139.0,,,,,,115.4,,,92.0,,140.6,89.0,,101.7,113.0,127.9,266.0,95.0,,125.7,,100.7,,,,144.0,103.9,121.6,52.0,55.3,,52.0,69.0,,,,,,45.4,,,22.0,,70.6,19.0,,31.7,43.0,57.9,196.0,25.0,,55.7,,30.7,,,,74.0,33.9,51.6,False,,False,False,,,,,,True,,,True,,False,True,,True,True,False,False,True,,False,,True,,,,False,True,True
29039,36,20.0,20.6,,21.0,16.0,,,,,,11.5,,,22.0,,26.0,6.1,,18.0,26.8,16.4,21.0,4.0,,33.5,,16.8,,,,28.0,15.7,19.9,-16.0,-15.4,,-15.0,-20.0,,,,,,-24.5,,,-14.0,,-10.0,-29.9,,-18.0,-9.2,-19.6,-15.0,-32.0,,-2.5,,-19.2,,,,-8.0,-20.3,-16.1,True,,True,False,,,,,,False,,,True,,True,False,,False,True,False,True,False,,True,,False,,,,True,False,False
29041,5,3.0,2.1,,2.0,0.0,,,,,,0.7,,,11.0,,4.6,2.7,,1.8,1.3,,,1.0,,0.9,,,,,,3.0,2.6,7.3,-2.0,-2.9,,-3.0,-5.0,,,,,,-4.3,,,6.0,,-0.4,-2.3,,-3.2,-3.7,,,-4.0,,-4.1,,,,,,-2.0,-2.4,2.3,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,,False,,False,,,,,,False,False,False
29043,202,213.0,216.6,,214.0,180.0,,,,,,235.8,,,130.0,,214.9,114.1,,213.9,225.6,188.8,242.0,49.0,,228.2,,180.3,,,,175.0,188.5,91.0,11.0,14.6,,12.0,-22.0,,,,,,33.8,,,-72.0,,12.9,-87.9,,11.9,23.6,-13.2,40.0,-153.0,,26.2,,-21.7,,,,-27.0,-13.5,-111.0,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
29045,8,6.0,5.9,,3.0,0.0,,,,,,13.9,,,12.0,,5.8,5.3,,3.2,2.6,,7.0,15.0,,1.6,,,,,,4.0,2.9,4.0,-2.0,-2.1,,-5.0,-8.0,,,,,,5.9,,,4.0,,-2.2,-2.7,,-4.8,-5.4,,-1.0,7.0,,-6.3,,,,,,-4.0,-5.1,-4.0,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,True,False,,False,,,,,,False,False,False
29047,50,103.0,105.9,,87.0,68.0,,,,,,116.0,,,203.0,,102.3,143.9,,57.0,80.9,151.4,177.0,109.0,,53.3,,92.4,65.0,,,96.0,97.1,103.2,53.0,55.9,,37.0,18.0,,,,,,66.0,,,153.0,,52.3,93.9,,7.0,30.9,101.4,127.0,59.0,,3.3,,42.4,15.0,,,46.0,47.1,53.2,False,,True,True,,,,,,False,,,False,,True,False,,True,True,False,False,False,,True,,True,True,,,True,True,False
29049,26,39.0,39.9,,37.0,32.0,,,,,,3.1,,,14.0,,51.9,14.9,,28.5,41.9,29.7,49.0,49.0,,33.9,,42.3,,,,33.0,28.5,,13.0,13.9,,11.0,6.0,,,,,,-22.9,,,-12.0,,25.9,-11.1,,2.5,15.9,3.7,23.0,23.0,,7.9,,16.3,,,,7.0,2.5,,False,,True,True,,,,,,False,,,True,,False,True,,True,False,True,False,False,,True,,False,,,,True,True,
29051,186,181.0,178.0,,175.0,242.0,,,,,,238.1,,,97.0,,202.0,88.7,,171.5,169.5,139.4,190.0,67.0,,134.0,,223.7,,,,159.0,159.4,131.4,-5.0,-8.0,,-11.0,56.0,,,,,,52.1,,,-89.0,,16.0,-97.3,,-14.5,-16.5,-46.6,4.0,-119.0,,-52.0,,37.7,,,,-27.0,-26.6,-54.6,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,False,,False,,False,,,,False,False,False
29053,45,53.0,57.5,,50.0,55.0,,,,,,36.5,,,36.0,,62.9,22.0,,34.8,47.3,49.2,54.0,42.0,,32.7,,50.4,,,,36.0,39.5,16.9,8.0,12.5,,5.0,10.0,,,,,,-8.5,,,-9.0,,17.9,-23.0,,-10.2,2.3,4.2,9.0,-3.0,,-12.3,,5.4,,,,-9.0,-5.5,-28.1,False,,True,False,,,,,,False,,,False,,False,False,,False,True,True,False,True,,False,,True,,,,False,True,False
29055,24,52.0,51.3,,47.0,71.0,,,,,,43.5,,,29.0,,66.3,27.6,,30.2,47.1,14.8,78.0,5.0,,29.9,,62.7,,,,62.0,90.0,38.2,28.0,27.3,,23.0,47.0,,,,,,19.5,,,5.0,,42.3,3.6,,6.2,23.1,-9.2,54.0,-19.0,,5.9,,38.7,,,,38.0,66.0,14.2,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,False,,,,False,False,True
29057,18,15.0,14.1,,15.0,6.0,,,,,,11.5,,,15.0,,21.1,7.3,,,18.3,,15.0,20.0,,15.3,,,,,,17.0,13.3,0.0,-3.0,-3.9,,-3.0,-12.0,,,,,,-6.5,,,-3.0,,3.1,-10.7,,,0.3,,-3.0,2.0,,-2.7,,,,,,-1.0,-4.7,-18.0,False,,False,False,,,,,,False,,,False,,False,False,,,True,,False,True,,True,,,,,,True,False,False
29059,18,22.0,22.3,,22.0,24.0,,,,,,11.1,,,29.0,,35.0,21.9,,5.0,20.4,19.0,21.0,21.0,,6.2,,19.9,,,,24.0,22.5,12.7,4.0,4.3,,4.0,6.0,,,,,,-6.9,,,11.0,,17.0,3.9,,-13.0,2.4,1.0,3.0,3.0,,-11.8,,1.9,,,,6.0,4.5,-5.3,False,,False,False,,,,,,False,,,False,,False,True,,False,True,True,True,True,,False,,True,,,,False,False,False
29061,30,31.0,29.9,,30.0,30.0,,,,,,22.3,,,13.0,,46.1,6.0,,20.1,25.1,5.7,35.0,39.0,,32.8,,33.0,,,,34.0,25.5,,1.0,-0.1,,0.0,0.0,,,,,,-7.7,,,-17.0,,16.1,-24.0,,-9.9,-4.9,-24.3,5.0,9.0,,2.8,,3.0,,,,4.0,-4.5,,True,,True,True,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,
29063,26,22.0,22.5,,22.0,28.0,,,,,,10.5,,,23.0,,26.8,12.4,,5.8,15.4,13.2,14.0,8.0,,13.6,,22.5,,,,25.0,21.0,4.7,-4.0,-3.5,,-4.0,2.0,,,,,,-15.5,,,-3.0,,0.8,-13.6,,-20.2,-10.6,-12.8,-12.0,-18.0,,-12.4,,-3.5,,,,-1.0,-5.0,-21.3,True,,False,True,,,,,,False,,,True,,True,False,,False,False,False,False,False,,False,,True,,,,True,False,False
29065,6,26.0,24.6,,24.0,48.0,,,,,,35.7,,,23.0,,40.8,19.9,,16.4,24.0,16.2,38.0,2.0,,10.9,,,,,,34.0,20.0,33.6,20.0,18.6,,18.0,42.0,,,,,,29.7,,,17.0,,34.8,13.9,,10.4,18.0,10.2,32.0,-4.0,,4.9,,,,,,28.0,14.0,27.6,True,,True,False,,,,,,False,,,True,,False,True,,True,True,True,False,True,,True,,,,,,False,True,False
29067,36,31.0,32.1,,32.0,6.0,,,,,,14.9,,,29.0,,39.1,18.3,,40.8,45.9,11.8,47.0,43.0,,63.9,,,,,,39.0,25.1,16.4,-5.0,-3.9,,-4.0,-30.0,,,,,,-21.1,,,-7.0,,3.1,-17.7,,4.8,9.9,-24.2,11.0,7.0,,27.9,,,,,,3.0,-10.9,-19.6,True,,True,False,,,,,,False,,,False,,True,False,,True,False,False,False,False,,False,,,,,,True,False,False
29069,83,54.0,52.7,,53.0,117.0,,,,,,51.6,,,64.0,,56.0,31.1,,29.8,45.5,35.6,72.0,15.0,,24.3,,53.6,,,,79.0,61.0,76.5,-29.0,-30.3,,-30.0,34.0,,,,,,-31.4,,,-19.0,,-27.0,-51.9,,-53.2,-37.5,-47.4,-11.0,-68.0,,-58.7,,-29.4,,,,-4.0,-22.0,-6.5,False,,False,False,,,,,,False,,,True,,True,False,,False,False,False,True,False,,False,,False,,,,True,True,True
29071,188,215.0,211.9,,206.0,215.0,,,,,,135.2,,,155.0,,227.8,176.0,,185.0,188.5,220.2,253.0,136.0,,205.6,,189.3,,,,215.0,208.2,20.2,27.0,23.9,,18.0,27.0,,,,,,-52.8,,,-33.0,,39.8,-12.0,,-3.0,0.5,32.2,65.0,-52.0,,17.6,,1.3,,,,27.0,20.2,-167.8,True,,True,False,,,,,,False,,,False,,False,True,,True,True,False,False,False,,True,,True,,,,False,True,False
29073,1,12.0,10.7,,11.0,17.0,,,,,,17.1,,,13.0,,8.6,12.6,,5.6,7.6,18.0,16.0,2.0,,7.7,,12.9,,,,5.0,19.7,18.5,11.0,9.7,,10.0,16.0,,,,,,16.1,,,12.0,,7.6,11.6,,4.6,6.6,17.0,15.0,1.0,,6.7,,11.9,,,,4.0,18.7,17.5,True,,True,False,,,,,,False,,,False,,True,False,,True,True,False,False,True,,True,,False,,,,True,False,False
29075,14,2.0,2.2,,2.0,1.0,,,,,,4.2,,,6.0,,0.1,3.6,,4.0,8.9,6.0,,0.0,,12.3,,1.9,,,,8.0,3.9,19.3,-12.0,-11.8,,-12.0,-13.0,,,,,,-9.8,,,-8.0,,-13.9,-10.4,,-10.0,-5.1,-8.0,,-14.0,,-1.7,,-12.1,,,,-6.0,-10.1,5.3,True,,False,False,,,,,,True,,,True,,False,True,,True,True,True,,False,,True,,False,,,,True,True,True
29077,707,821.0,833.8,,811.0,412.0,,,,,,1676.6,,,575.0,,801.7,413.0,,1082.3,986.6,798.9,849.0,408.0,,656.5,,787.4,1530.0,,,540.0,726.5,148.7,114.0,126.8,,104.0,-295.0,,,,,,969.6,,,-132.0,,94.7,-294.0,,375.3,279.6,91.9,142.0,-299.0,,-50.5,,80.4,823.0,,,-167.0,19.5,-558.3,False,,True,False,,,,,,False,,,False,,True,False,,False,False,True,False,False,,True,,True,False,,,False,True,False
29079,16,28.0,26.1,,20.0,45.0,,,,,,21.5,,,17.0,,20.6,11.8,,13.8,19.7,0.0,28.0,3.0,,15.7,,28.2,,,,16.0,23.5,21.4,12.0,10.1,,4.0,29.0,,,,,,5.5,,,1.0,,4.6,-4.2,,-2.2,3.7,-16.0,12.0,-13.0,,-0.3,,12.2,,,,0.0,7.5,5.4,True,,True,False,,,,,,True,,,True,,True,True,,True,True,False,False,False,,True,,False,,,,True,True,True
29081,22,7.0,7.2,,7.0,7.0,,,,,,4.8,,,10.0,,9.3,3.3,,4.3,7.6,10.3,9.0,,,4.1,,5.9,,,,5.0,4.1,,-15.0,-14.8,,-15.0,-15.0,,,,,,-17.2,,,-12.0,,-12.7,-18.7,,-17.7,-14.4,-11.7,-13.0,,,-17.9,,-16.1,,,,-17.0,-17.9,,True,,False,False,,,,,,False,,,True,,True,False,,False,True,True,True,,,False,,False,,,,False,False,
29083,45,35.0,36.0,,36.0,29.0,,,,,,16.2,,,46.0,,44.7,15.0,,30.7,37.9,24.6,44.0,32.0,,54.0,,37.3,,,,38.0,20.9,,-10.0,-9.0,,-9.0,-16.0,,,,,,-28.8,,,1.0,,-0.3,-30.0,,-14.3,-7.1,-20.4,-1.0,-13.0,,9.0,,-7.7,,,,-7.0,-24.1,,True,,True,False,,,,,,False,,,True,,True,False,,False,True,False,True,False,,True,,True,,,,True,False,
29085,16,15.0,14.0,,7.0,7.0,,,,,,15.9,,,10.0,,4.5,11.2,,,18.8,4.8,18.0,0.0,,4.8,,,,,,3.0,11.6,10.7,-1.0,-2.0,,-9.0,-9.0,,,,,,-0.1,,,-6.0,,-11.5,-4.8,,,2.8,-11.2,2.0,-16.0,,-11.2,,,,,,-13.0,-4.4,-5.3,False,,False,False,,,,,,True,,,False,,False,False,,,False,False,False,False,,False,,,,,,False,False,False
29087,6,3.0,3.5,,1.0,0.0,,,,,,21.8,,,1.0,,0.1,3.5,,4.7,1.7,,,1.0,,1.5,,,,,,0.0,1.8,12.1,-3.0,-2.5,,-5.0,-6.0,,,,,,15.8,,,-5.0,,-5.9,-2.5,,-1.3,-4.3,,,-5.0,,-4.5,,,,,,-6.0,-4.2,6.1,True,,False,False,,,,,,False,,,False,,False,True,,True,False,,,False,,False,,,,,,False,False,False
29089,12,11.0,12.9,,12.0,21.0,,,,,,12.1,,,23.0,,13.5,12.5,,5.6,13.8,0.0,14.0,10.0,,7.9,,,,,,10.0,14.8,21.1,-1.0,0.9,,0.0,9.0,,,,,,0.1,,,11.0,,1.5,0.5,,-6.4,1.8,-12.0,2.0,-2.0,,-4.1,,,,,,-2.0,2.8,9.1,True,,True,False,,,,,,True,,,False,,False,True,,False,False,False,False,False,,False,,,,,,False,False,False
29091,138,115.0,114.6,,101.0,163.0,,,,,,64.0,,,82.0,,153.4,69.5,,87.2,101.3,38.2,157.0,108.0,,55.4,,117.8,,,,124.0,107.3,9.8,-23.0,-23.4,,-37.0,25.0,,,,,,-74.0,,,-56.0,,15.4,-68.5,,-50.8,-36.7,-99.8,19.0,-30.0,,-82.6,,-20.2,,,,-14.0,-30.7,-128.2,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,True,,,,True,False,False
29093,3,10.0,8.1,,8.0,11.0,,,,,,11.5,,,13.0,,9.1,3.5,,2.2,5.8,,7.0,3.0,,4.6,,,,,,10.0,5.0,1.3,7.0,5.1,,5.0,8.0,,,,,,8.5,,,10.0,,6.1,0.5,,-0.8,2.8,,4.0,0.0,,1.6,,,,,,7.0,2.0,-1.7,True,,True,False,,,,,,False,,,False,,True,True,,True,True,,True,True,,True,,,,,,False,True,True
29095,131,483.0,489.3,1066.2,426.0,292.0,,,,,,885.6,,,644.0,,4.1,942.2,,312.5,279.0,395.3,826.0,108.0,,65.8,,411.4,682.0,,,0.0,417.6,383.2,352.0,358.3,935.2,295.0,161.0,,,,,,754.6,,,513.0,,-126.9,811.2,,181.5,148.0,264.3,695.0,-23.0,,-65.2,,280.4,551.0,,,-131.0,286.6,252.2,False,False,True,True,,,,,,False,,,False,,True,False,,True,True,True,False,True,,True,,True,False,,,True,True,True
29097,405,301.0,292.8,,252.0,252.0,,,,,,450.1,,,272.0,,329.9,112.1,,208.9,245.8,317.7,351.0,102.0,,177.2,,234.6,,,,282.0,339.5,246.3,-104.0,-112.2,,-153.0,-153.0,,,,,,45.1,,,-133.0,,-75.1,-292.9,,-196.1,-159.2,-87.3,-54.0,-303.0,,-227.8,,-170.4,,,,-123.0,-65.5,-158.7,False,,False,False,,,,,,True,,,False,,True,False,,False,False,True,True,False,,False,,False,,,,False,True,False
29099,300,408.0,400.7,,373.0,198.0,,,,,,522.2,,,268.0,,412.2,418.2,,373.2,372.3,419.2,426.0,188.0,,345.6,,385.8,353.0,,,380.0,363.6,37.8,108.0,100.7,,73.0,-102.0,,,,,,222.2,,,-32.0,,112.2,118.2,,73.2,72.3,119.2,126.0,-112.0,,45.6,,85.8,53.0,,,80.0,63.6,-262.2,True,,True,True,,,,,,False,,,True,,False,False,,True,True,False,False,False,,True,,True,True,,,True,True,False
29101,36,126.0,131.1,,113.0,158.0,,,,,,110.8,,,113.0,,142.4,58.5,,97.3,113.4,63.4,146.0,114.0,,90.1,,99.5,,,,82.0,121.9,69.6,90.0,95.1,,77.0,122.0,,,,,,74.8,,,77.0,,106.4,22.5,,61.3,77.4,27.4,110.0,78.0,,54.1,,63.5,,,,46.0,85.9,33.6,False,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,True,,True,,True,,,,True,True,True
29103,5,2.0,2.2,,2.0,0.0,,,,,,2.9,,,10.0,,2.8,2.7,,,0.5,,4.0,1.0,,0.0,,,,,,3.0,1.1,7.8,-3.0,-2.8,,-3.0,-5.0,,,,,,-2.1,,,5.0,,-2.2,-2.3,,,-4.5,,-1.0,-4.0,,-5.0,,,,,,-2.0,-3.9,2.8,True,,False,False,,,,,,True,,,False,,True,True,,,False,,True,False,,False,,,,,,True,False,True
29105,134,128.0,128.4,,96.0,235.0,,,,,,64.0,,,77.0,,138.1,79.0,,78.3,95.7,37.7,169.0,29.0,,68.0,,106.9,,,,112.0,115.0,,-6.0,-5.6,,-38.0,101.0,,,,,,-70.0,,,-57.0,,4.1,-55.0,,-55.7,-38.3,-96.3,35.0,-105.0,,-66.0,,-27.1,,,,-22.0,-19.0,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
29107,85,101.0,102.9,,88.0,214.0,,,,,,40.8,,,37.0,,93.1,30.9,,55.6,88.4,61.2,148.0,72.0,,92.2,,86.7,,,,123.0,96.8,20.2,16.0,17.9,,3.0,129.0,,,,,,-44.2,,,-48.0,,8.1,-54.1,,-29.4,3.4,-23.8,63.0,-13.0,,7.2,,1.7,,,,38.0,11.8,-64.8,False,,True,False,,,,,,False,,,False,,True,False,,False,True,False,False,True,,True,,True,,,,False,True,False
29109,97,112.0,110.6,,100.0,141.0,,,,,,63.5,,,111.0,,141.6,60.4,,69.6,80.3,70.0,150.0,116.0,,66.0,,99.9,,,,141.0,105.6,18.3,15.0,13.6,,3.0,44.0,,,,,,-33.5,,,14.0,,44.6,-36.6,,-27.4,-16.7,-27.0,53.0,19.0,,-31.0,,2.9,,,,44.0,8.6,-78.7,True,,True,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,True,,,,False,True,False
29111,30,19.0,18.3,,13.0,0.0,,,,,,7.9,,,16.0,,19.5,6.9,,5.8,13.0,,21.0,,,6.6,,,,,,17.0,8.0,,-11.0,-11.7,,-17.0,-30.0,,,,,,-22.1,,,-14.0,,-10.5,-23.1,,-24.2,-17.0,,-9.0,,,-23.4,,,,,,-13.0,-22.0,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,True,,,False,,,,,,False,False,
29113,96,58.0,56.7,,58.0,79.0,,,,,,47.1,,,69.0,,51.2,53.1,,52.0,75.7,72.0,58.0,51.0,,60.7,,56.7,,,,34.0,46.7,9.7,-38.0,-39.3,,-38.0,-17.0,,,,,,-48.9,,,-27.0,,-44.8,-42.9,,-44.0,-20.3,-24.0,-38.0,-45.0,,-35.3,,-39.3,,,,-62.0,-49.3,-86.3,False,,False,True,,,,,,False,,,True,,False,False,,False,True,True,False,False,,True,,False,,,,False,False,False
29115,38,26.0,26.0,,24.0,13.0,,,,,,5.3,,,26.0,,37.6,4.0,,4.9,12.3,,,52.0,,34.4,,22.3,,,,39.0,4.7,,-12.0,-12.0,,-14.0,-25.0,,,,,,-32.7,,,-12.0,,-0.4,-34.0,,-33.1,-25.7,,,14.0,,-3.6,,-15.7,,,,1.0,-33.3,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,,False,,True,,False,,,,True,False,
29117,28,25.0,35.3,,23.0,39.0,,,,,,37.8,,,23.0,,22.8,13.1,,13.3,24.7,0.0,22.0,2.0,,10.2,,32.1,,,,5.0,20.7,21.0,-3.0,7.3,,-5.0,11.0,,,,,,9.8,,,-5.0,,-5.2,-14.9,,-14.7,-3.3,-28.0,-6.0,-26.0,,-17.8,,4.1,,,,-23.0,-7.3,-7.0,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
29119,23,53.0,54.5,,53.0,0.0,,,,,,56.6,,,82.0,,23.9,9.0,,54.4,59.1,0.4,61.0,29.0,,122.2,,47.4,,,,0.0,45.4,30.0,30.0,31.5,,30.0,-23.0,,,,,,33.6,,,59.0,,0.9,-14.0,,31.4,36.1,-22.6,38.0,6.0,,99.2,,24.4,,,,-23.0,22.4,7.0,False,,False,True,,,,,,False,,,False,,True,True,,False,False,True,False,True,,False,,True,,,,True,True,True
29121,15,11.0,9.8,,11.0,34.0,,,,,,2.7,,,23.0,,13.7,10.0,,2.3,10.6,21.8,11.0,1.0,,6.0,,12.0,,,,34.0,13.4,43.5,-4.0,-5.2,,-4.0,19.0,,,,,,-12.3,,,8.0,,-1.3,-5.0,,-12.7,-4.4,6.8,-4.0,-14.0,,-9.0,,-3.0,,,,19.0,-1.6,28.5,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,True,,,,False,True,False
29123,22,35.0,33.6,,27.0,32.0,,,,,,68.9,,,22.0,,33.0,20.7,,13.3,31.1,0.0,33.0,19.0,,4.4,,,,,,22.0,33.1,25.6,13.0,11.6,,5.0,10.0,,,,,,46.9,,,0.0,,11.0,-1.3,,-8.7,9.1,-22.0,11.0,-3.0,,-17.6,,,,,,0.0,11.1,3.6,True,,True,True,,,,,,False,,,True,,True,True,,True,True,False,True,True,,False,,,,,,True,True,True
29125,7,16.0,17.0,,12.0,14.0,,,,,,16.5,,,9.0,,18.2,7.9,,5.1,9.6,,14.0,34.0,,12.3,,,,,,13.0,14.5,0.3,9.0,10.0,,5.0,7.0,,,,,,9.5,,,2.0,,11.2,0.9,,-1.9,2.6,,7.0,27.0,,5.3,,,,,,6.0,7.5,-6.7,False,,True,True,,,,,,False,,,True,,False,True,,True,True,,True,False,,True,,,,,,True,True,True
29127,53,29.0,31.6,,29.0,24.0,,,,,,63.5,,,58.0,,32.3,31.1,,27.1,36.0,6.3,20.0,16.0,,28.2,,37.5,,,,16.0,22.3,16.9,-24.0,-21.4,,-24.0,-29.0,,,,,,10.5,,,5.0,,-20.7,-21.9,,-25.9,-17.0,-46.7,-33.0,-37.0,,-24.8,,-15.5,,,,-37.0,-30.7,-36.1,True,,False,False,,,,,,True,,,True,,True,True,,False,True,False,False,False,,False,,True,,,,False,False,False
29129,3,0.0,0.2,,0.0,0.0,,,,,,4.4,,,3.0,,0.0,1.2,,1.0,0.0,,,1.0,,0.3,,,,,,0.0,1.7,5.2,-3.0,-2.8,,-3.0,-3.0,,,,,,1.4,,,0.0,,-3.0,-1.8,,-2.0,-3.0,,,-2.0,,-2.7,,,,,,-3.0,-1.3,2.2,True,,False,False,,,,,,True,,,True,,True,True,,True,True,,,True,,True,,,,,,False,True,True
