,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
10003,508,532.0,531.5,470.8,469.0,707.0,,,,,,,,371.0,,513.6,283.7,,404.8,453.1,282.6,642.0,440.0,,396.4,503.5,468.0,,,515.0,603.6,245.2,24.0,23.5,-37.2,-39.0,199.0,,,,,,,,-137.0,,5.6,-224.3,,-103.2,-54.9,-225.4,134.0,-68.0,,-111.6,-4.5,-40.0,,,7.0,95.6,-262.8,True,False,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,True,False,,,True,False,False
10005,127,109.0,101.9,,102.0,52.0,,,,,,,,120.0,,97.2,59.8,,76.8,144.8,63.8,140.0,87.0,,12.1,117.7,125.0,,,131.0,185.0,79.0,-18.0,-25.1,,-25.0,-75.0,,,,,,,,-7.0,,-29.8,-67.2,,-50.2,17.8,-63.2,13.0,-40.0,,-114.9,-9.3,-2.0,,,4.0,58.0,-48.0,False,,False,False,,,,,,,,True,,False,False,,False,True,False,True,False,,False,True,True,,,True,False,False
12001,678,1141.0,1128.4,935.9,1050.0,1668.0,,,,,,,,612.0,,1212.0,321.2,,1118.3,938.5,584.7,1487.0,1858.0,,724.3,982.7,1578.0,,,954.0,1602.2,1277.5,463.0,450.4,257.9,372.0,990.0,,,,,,,,-66.0,,534.0,-356.8,,440.3,260.5,-93.3,809.0,1180.0,,46.3,304.7,900.0,,,276.0,924.2,599.5,True,True,True,False,,,,,,,,True,,False,True,,True,True,True,False,False,,True,True,False,,,True,False,False
12003,66,94.0,91.7,,73.0,24.0,,,,,,,,68.0,,108.9,27.6,,61.7,77.8,0.1,88.0,74.0,,10.2,110.2,,,,14.0,122.4,178.0,28.0,25.7,,7.0,-42.0,,,,,,,,2.0,,42.9,-38.4,,-4.3,11.8,-65.9,22.0,8.0,,-55.8,44.2,,,,-52.0,56.4,112.0,True,,True,False,,,,,,,,True,,False,False,,True,True,False,True,True,,False,False,,,,False,False,False
12005,238,143.0,148.3,,140.0,20.0,,,,,,,,233.0,,152.7,157.4,,132.7,174.5,5.6,151.0,38.0,,88.8,128.3,140.0,,,155.0,302.2,205.9,-95.0,-89.7,,-98.0,-218.0,,,,,,,,-5.0,,-85.3,-80.6,,-105.3,-63.5,-232.4,-87.0,-200.0,,-149.2,-109.7,-98.0,,,-83.0,64.2,-32.1,True,,False,False,,,,,,,,True,,True,True,,False,True,False,True,False,,False,False,False,,,True,True,True
12007,73,106.0,106.3,,77.0,28.0,,,,,,,,43.0,,137.2,47.6,,72.6,82.8,0.2,98.0,74.0,,77.1,,,,,77.0,146.0,165.8,33.0,33.3,,4.0,-45.0,,,,,,,,-30.0,,64.2,-25.4,,-0.4,9.8,-72.8,25.0,1.0,,4.1,,,,,4.0,73.0,92.8,False,,True,False,,,,,,,,True,,False,True,,True,True,False,True,True,,True,,,,,True,False,False
12009,448,426.0,410.0,402.0,407.0,623.0,,,,,,,,307.0,,400.6,476.2,,412.5,408.3,305.2,482.0,614.0,,234.1,404.4,413.0,,,365.0,473.2,825.8,-22.0,-38.0,-46.0,-41.0,175.0,,,,,,,,-141.0,,-47.4,28.2,,-35.5,-39.7,-142.8,34.0,166.0,,-213.9,-43.6,-35.0,,,-83.0,25.2,377.8,False,False,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
12011,1201,1226.0,1276.4,1089.0,1158.0,1063.0,,,,,,,,1205.0,,1112.0,1147.0,,1227.2,1265.2,288.8,1023.0,1543.0,,584.9,1724.4,980.0,,,1094.0,2511.5,1639.0,25.0,75.4,-112.0,-43.0,-138.0,,,,,,,,4.0,,-89.0,-54.0,,26.2,64.2,-912.2,-178.0,342.0,,-616.1,523.4,-221.0,,,-107.0,1310.5,438.0,False,False,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
12013,7,11.0,13.2,,8.0,6.0,,,,,,,,24.0,,12.0,11.2,,1.2,6.3,0.0,,7.0,,8.1,,,,,8.0,22.7,32.3,4.0,6.2,,1.0,-1.0,,,,,,,,17.0,,5.0,4.2,,-5.8,-0.7,-7.0,,0.0,,1.1,,,,,1.0,15.7,25.3,False,,True,True,,,,,,,,False,,False,False,,False,True,False,,True,,True,,,,,True,False,False
12015,87,85.0,81.4,,81.0,82.0,,,,,,,,52.0,,83.7,89.3,,68.2,75.5,95.0,75.0,82.0,,63.7,80.6,69.0,,,73.0,127.0,165.3,-2.0,-5.6,,-6.0,-5.0,,,,,,,,-35.0,,-3.3,2.3,,-18.8,-11.5,8.0,-12.0,-5.0,,-23.3,-6.4,-18.0,,,-14.0,40.0,78.3,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
12017,131,163.0,172.9,,163.0,210.0,,,,,,,,96.0,,185.7,141.8,,137.2,129.1,180.6,157.0,278.0,,79.3,146.4,186.0,,,136.0,219.1,214.3,32.0,41.9,,32.0,79.0,,,,,,,,-35.0,,54.7,10.8,,6.2,-1.9,49.6,26.0,147.0,,-51.7,15.4,55.0,,,5.0,88.1,83.3,False,,False,False,,,,,,,,False,,False,True,,True,True,False,True,False,,False,True,False,,,True,False,False
12019,236,231.0,239.9,,229.0,158.0,,,,,,,,245.0,,324.7,231.8,,229.3,229.9,197.6,299.0,42.0,,215.8,211.3,226.0,,,253.0,402.3,490.3,-5.0,3.9,,-7.0,-78.0,,,,,,,,9.0,,88.7,-4.2,,-6.7,-6.1,-38.4,63.0,-194.0,,-20.2,-24.7,-10.0,,,17.0,166.3,254.3,True,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,False,False,,,False,False,False
12021,233,254.0,273.7,212.2,233.0,165.0,,,,,,,,156.0,,257.0,132.3,,215.3,265.1,24.5,211.0,303.0,,231.3,246.5,234.0,,,243.0,353.7,565.3,21.0,40.7,-20.8,0.0,-68.0,,,,,,,,-77.0,,24.0,-100.7,,-17.7,32.1,-208.5,-22.0,70.0,,-1.7,13.5,1.0,,,10.0,120.7,332.3,False,True,True,False,,,,,,,,False,,False,False,,True,False,False,False,False,,True,True,True,,,True,False,False
12023,147,124.0,123.8,,103.0,1.0,,,,,,,,107.0,,135.5,70.7,,71.6,98.5,0.9,124.0,97.0,,46.7,164.4,,,,9.0,182.2,188.4,-23.0,-23.2,,-44.0,-146.0,,,,,,,,-40.0,,-11.5,-76.3,,-75.4,-48.5,-146.1,-23.0,-50.0,,-100.3,17.4,,,,-138.0,35.2,41.4,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,True,,,,False,False,False
12027,16,12.0,10.8,,11.0,1.0,,,,,,,,47.0,,35.8,11.7,,6.6,17.3,0.8,,34.0,,9.8,11.8,,,,15.0,27.5,45.9,-4.0,-5.2,,-5.0,-15.0,,,,,,,,31.0,,19.8,-4.3,,-9.4,1.3,-15.2,,18.0,,-6.2,-4.2,,,,-1.0,11.5,29.9,False,,False,False,,,,,,,,False,,False,False,,False,True,False,,False,,False,False,,,,True,False,False
12029,9,34.0,42.3,,21.0,6.0,,,,,,,,13.0,,26.2,26.7,,10.7,22.4,0.0,21.0,9.0,,12.8,,,,,1.0,61.0,66.6,25.0,33.3,,12.0,-3.0,,,,,,,,4.0,,17.2,17.7,,1.7,13.4,-9.0,12.0,0.0,,3.8,,,,,-8.0,52.0,57.6,False,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,True,False,False
12031,873,871.0,840.8,789.0,888.0,1140.0,,,,,,,,1075.0,,897.9,589.7,,939.3,939.6,137.1,902.0,808.0,,595.6,868.4,907.0,,,789.0,1233.5,1263.1,-2.0,-32.2,-84.0,15.0,267.0,,,,,,,,202.0,,24.9,-283.3,,66.3,66.6,-735.9,29.0,-65.0,,-277.4,-4.6,34.0,,,-84.0,360.5,390.1,False,False,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
12033,204,197.0,203.4,189.3,174.0,28.0,,,,,,,,447.0,,230.6,205.0,,90.2,159.4,7.5,167.0,107.0,,159.6,217.5,126.0,,,161.0,408.5,190.1,-7.0,-0.6,-14.7,-30.0,-176.0,,,,,,,,243.0,,26.6,1.0,,-113.8,-44.6,-196.5,-37.0,-97.0,,-44.4,13.5,-78.0,,,-43.0,204.5,-13.9,True,False,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,False,False,,,False,False,False
12035,80,109.0,114.1,,108.0,180.0,,,,,,,,106.0,,144.3,92.1,,63.7,89.9,103.7,125.0,90.0,,30.7,100.3,,,,94.0,185.0,148.9,29.0,34.1,,28.0,100.0,,,,,,,,26.0,,64.3,12.1,,-16.3,9.9,23.7,45.0,10.0,,-49.3,20.3,,,,14.0,105.0,68.9,False,,True,False,,,,,,,,True,,False,True,,True,True,True,False,True,,False,True,,,,True,False,False
12037,22,14.0,16.1,,13.0,4.0,,,,,,,,5.0,,13.1,16.3,,9.9,14.2,0.0,,13.0,,27.6,,,,,3.0,33.7,35.4,-8.0,-5.9,,-9.0,-18.0,,,,,,,,-17.0,,-8.9,-5.7,,-12.1,-7.8,-22.0,,-9.0,,5.6,,,,,-19.0,11.7,13.4,True,,False,False,,,,,,,,False,,False,True,,False,True,False,,False,,True,,,,,False,False,False
12039,97,110.0,101.3,,81.0,40.0,,,,,,,,82.0,,132.3,62.7,,67.3,79.1,0.0,70.0,146.0,,52.0,133.2,,,,2.0,162.7,213.8,13.0,4.3,,-16.0,-57.0,,,,,,,,-15.0,,35.3,-34.3,,-29.7,-17.9,-97.0,-27.0,49.0,,-45.0,36.2,,,,-95.0,65.7,116.8,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
12041,9,17.0,16.4,,16.0,9.0,,,,,,,,19.0,,37.3,9.3,,5.2,10.3,0.0,35.0,30.0,,28.8,,,,,10.0,26.4,53.4,8.0,7.4,,7.0,0.0,,,,,,,,10.0,,28.3,0.3,,-3.8,1.3,-9.0,26.0,21.0,,19.8,,,,,1.0,17.4,44.4,True,,True,True,,,,,,,,False,,False,True,,True,True,False,False,False,,False,,,,,True,False,False
12043,41,23.0,23.6,,13.0,7.0,,,,,,,,7.0,,20.2,7.0,,13.4,23.1,0.0,39.0,26.0,,7.3,,,,,20.0,50.3,60.2,-18.0,-17.4,,-28.0,-34.0,,,,,,,,-34.0,,-20.8,-34.0,,-27.6,-17.9,-41.0,-2.0,-15.0,,-33.7,,,,,-21.0,9.3,19.2,True,,False,False,,,,,,,,False,,False,False,,False,True,False,True,True,,False,,,,,False,True,False
12045,10,7.0,8.8,,7.0,4.0,,,,,,,,8.0,,23.6,11.3,,2.0,5.3,0.0,,0.0,,16.0,,,,,1.0,25.6,31.7,-3.0,-1.2,,-3.0,-6.0,,,,,,,,-2.0,,13.6,1.3,,-8.0,-4.7,-10.0,,-10.0,,6.0,,,,,-9.0,15.6,21.7,True,,False,False,,,,,,,,True,,False,True,,False,False,False,,False,,False,,,,,False,False,False
12047,23,77.0,78.6,,29.0,,,,,,,,,19.0,,71.8,14.3,,20.9,37.9,0.3,76.0,47.0,,11.7,,,,,0.0,64.3,98.0,54.0,55.6,,6.0,,,,,,,,,-4.0,,48.8,-8.7,,-2.1,14.9,-22.7,53.0,24.0,,-11.3,,,,,-23.0,41.3,75.0,False,,True,,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,True,True,False
12049,80,63.0,63.2,,59.0,30.0,,,,,,,,35.0,,92.2,22.1,,56.0,78.9,0.3,62.0,47.0,,117.9,52.9,,,,28.0,82.6,111.3,-17.0,-16.8,,-21.0,-50.0,,,,,,,,-45.0,,12.2,-57.9,,-24.0,-1.1,-79.7,-18.0,-33.0,,37.9,-27.1,,,,-52.0,2.6,31.3,True,,False,False,,,,,,,,False,,True,False,,False,True,False,False,False,,False,False,,,,False,True,False
12051,26,29.0,27.3,,26.0,7.0,,,,,,,,41.0,,54.1,21.6,,11.5,23.7,0.0,,34.0,,14.9,31.3,,,,4.0,47.8,117.6,3.0,1.3,,0.0,-19.0,,,,,,,,15.0,,28.1,-4.4,,-14.5,-2.3,-26.0,,8.0,,-11.1,5.3,,,,-22.0,21.8,91.6,True,,True,False,,,,,,,,False,,False,False,,False,True,False,,False,,False,False,,,,False,False,False
12053,121,143.0,145.6,,138.0,112.0,,,,,,,,150.0,,164.1,123.1,,128.6,132.7,164.6,134.0,211.0,,58.3,137.9,110.0,,,144.0,193.0,182.0,22.0,24.6,,17.0,-9.0,,,,,,,,29.0,,43.1,2.1,,7.6,11.7,43.6,13.0,90.0,,-62.7,16.9,-11.0,,,23.0,72.0,61.0,False,,True,True,,,,,,,,False,,False,True,,True,True,False,True,False,,False,True,True,,,False,False,False
12055,80,82.0,80.6,,60.0,51.0,,,,,,,,42.0,,94.1,79.5,,51.1,73.8,0.5,83.0,39.0,,2.6,69.3,,,,69.0,123.1,150.6,2.0,0.6,,-20.0,-29.0,,,,,,,,-38.0,,14.1,-0.5,,-28.9,-6.2,-79.5,3.0,-41.0,,-77.4,-10.7,,,,-11.0,43.1,70.6,True,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,False,,,,False,False,False
12057,1135,1289.0,1335.3,1154.4,1149.0,1092.0,,,,,,,,1110.0,,1109.7,676.1,,1264.2,1246.1,172.3,1277.0,1569.0,,170.4,1163.4,1144.0,,,1149.0,1645.3,1880.2,154.0,200.3,19.4,14.0,-43.0,,,,,,,,-25.0,,-25.3,-458.9,,129.2,111.1,-962.7,142.0,434.0,,-964.6,28.4,9.0,,,14.0,510.3,745.2,False,True,True,True,,,,,,,,True,,True,False,,True,True,False,True,False,,False,True,True,,,True,False,False
12059,25,28.0,26.6,,27.0,18.0,,,,,,,,39.0,,44.4,16.5,,7.7,16.7,0.1,21.0,26.0,,35.1,,,,,19.0,58.5,50.0,3.0,1.6,,2.0,-7.0,,,,,,,,14.0,,19.4,-8.5,,-17.3,-8.3,-24.9,-4.0,1.0,,10.1,,,,,-6.0,33.5,25.0,True,,True,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,,,,,False,False,False
12061,125,101.0,104.4,,98.0,94.0,,,,,,,,98.0,,98.0,76.1,,92.6,106.4,68.1,125.0,120.0,,48.7,91.8,99.0,,,93.0,130.4,194.1,-24.0,-20.6,,-27.0,-31.0,,,,,,,,-27.0,,-27.0,-48.9,,-32.4,-18.6,-56.9,0.0,-5.0,,-76.3,-33.2,-26.0,,,-32.0,5.4,69.1,True,,False,False,,,,,,,,False,,False,False,,False,True,False,True,True,,False,False,False,,,False,True,False
12063,95,113.0,118.0,,93.0,32.0,,,,,,,,87.0,,137.9,73.6,,67.3,105.6,0.4,116.0,75.0,,81.1,99.1,,,,7.0,220.0,196.4,18.0,23.0,,-2.0,-63.0,,,,,,,,-8.0,,42.9,-21.4,,-27.7,10.6,-94.6,21.0,-20.0,,-13.9,4.1,,,,-88.0,125.0,101.4,False,,True,False,,,,,,,,True,,False,False,,False,True,False,False,False,,True,True,,,,False,False,False
12065,11,14.0,14.5,,8.0,3.0,,,,,,,,5.0,,14.3,12.3,,5.8,12.8,0.0,33.0,5.0,,8.4,,,,,11.0,25.8,46.2,3.0,3.5,,-3.0,-8.0,,,,,,,,-6.0,,3.3,1.3,,-5.2,1.8,-11.0,22.0,-6.0,,-2.6,,,,,0.0,14.8,35.2,False,,False,False,,,,,,,,False,,False,True,,False,True,False,False,False,,True,,,,,True,False,False
12067,4,11.0,0.0,,10.0,22.0,,,,,,,,12.0,,8.3,8.3,,1.8,5.4,0.1,,4.0,,75.2,38.3,,,,8.0,46.4,35.8,7.0,-4.0,,6.0,18.0,,,,,,,,8.0,,4.3,4.3,,-2.2,1.4,-3.9,,0.0,,71.2,34.3,,,,4.0,42.4,31.8,True,,True,False,,,,,,,,False,,True,True,,True,True,True,,True,,False,False,,,,True,False,False
12069,182,241.0,244.7,225.6,236.0,237.0,,,,,,,,495.0,,296.0,239.6,,231.8,234.8,276.6,213.0,268.0,,170.2,209.2,203.0,,,207.0,367.0,478.1,59.0,62.7,43.6,54.0,55.0,,,,,,,,313.0,,114.0,57.6,,49.8,52.8,94.6,31.0,86.0,,-11.8,27.2,21.0,,,25.0,185.0,296.1,False,True,True,True,,,,,,,,False,,False,True,,True,True,False,True,False,,True,True,True,,,True,False,False
12071,442,433.0,434.9,425.3,402.0,209.0,,,,,,,,337.0,,399.7,259.4,,486.0,506.6,132.7,438.0,547.0,,158.4,400.1,398.0,,,432.0,691.5,740.3,-9.0,-7.1,-16.7,-40.0,-233.0,,,,,,,,-105.0,,-42.3,-182.6,,44.0,64.6,-309.3,-4.0,105.0,,-283.6,-41.9,-44.0,,,-10.0,249.5,298.3,True,False,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,False,,,False,False,False
12073,599,1001.0,969.2,822.3,985.0,1661.0,,,,,,,,518.0,,1241.6,438.3,,852.7,690.5,978.2,1322.0,159.0,,1008.8,832.9,1306.0,,,747.0,1641.0,1197.4,402.0,370.2,223.3,386.0,1062.0,,,,,,,,-81.0,,642.6,-160.7,,253.7,91.5,379.2,723.0,-440.0,,409.8,233.9,707.0,,,148.0,1042.0,598.4,True,True,True,False,,,,,,,,True,,False,True,,True,True,True,False,False,,False,True,False,,,True,False,False
12075,32,39.0,37.9,,29.0,7.0,,,,,,,,40.0,,57.8,25.8,,17.9,29.5,5.4,41.0,47.0,,19.8,,,,,31.0,57.7,93.8,7.0,5.9,,-3.0,-25.0,,,,,,,,8.0,,25.8,-6.2,,-14.1,-2.5,-26.6,9.0,15.0,,-12.2,,,,,-1.0,25.7,61.8,True,,True,False,,,,,,,,False,,False,True,,False,True,False,False,False,,False,,,,,True,False,False
12077,26,15.0,18.2,,11.0,,,,,,,,,12.0,,15.8,10.2,,3.9,10.5,0.1,31.0,1.0,,2.5,,,,,1.0,20.2,43.5,-11.0,-7.8,,-15.0,,,,,,,,,-14.0,,-10.2,-15.8,,-22.1,-15.5,-25.9,5.0,-25.0,,-23.4,,,,,-25.0,-5.8,17.5,True,,False,,,,,,,,,False,,True,False,,False,False,False,True,False,,False,,,,,False,True,False
12079,12,20.0,28.9,,19.0,14.0,,,,,,,,13.0,,79.1,18.0,,7.7,19.7,0.1,,1.0,,18.9,,,,,4.0,53.1,47.9,8.0,16.9,,7.0,2.0,,,,,,,,1.0,,67.1,6.0,,-4.3,7.7,-11.9,,-11.0,,6.9,,,,,-8.0,41.1,35.9,False,,True,True,,,,,,,,True,,False,True,,True,True,False,,False,,True,,,,,False,False,False
12081,278,290.0,294.9,276.2,281.0,386.0,,,,,,,,234.0,,266.7,174.2,,281.7,337.9,89.4,349.0,311.0,,115.7,279.9,281.0,,,290.0,441.8,552.3,12.0,16.9,-1.8,3.0,108.0,,,,,,,,-44.0,,-11.3,-103.8,,3.7,59.9,-188.6,71.0,33.0,,-162.3,1.9,3.0,,,12.0,163.8,274.3,False,True,True,False,,,,,,,,False,,True,False,,True,False,False,False,False,,False,True,True,,,False,False,False
12083,267,293.0,309.6,315.8,301.0,377.0,,,,,,,,289.0,,310.0,337.8,,212.7,261.1,320.2,277.0,268.0,,76.7,404.1,199.0,,,245.0,446.9,496.8,26.0,42.6,48.8,34.0,110.0,,,,,,,,22.0,,43.0,70.8,,-54.3,-5.9,53.2,10.0,1.0,,-190.3,137.1,-68.0,,,-22.0,179.9,229.8,False,False,False,False,,,,,,,,True,,False,False,,False,True,False,True,True,,False,False,False,,,True,False,False
12085,158,173.0,142.3,,136.0,49.0,,,,,,,,176.0,,147.9,37.0,,115.4,136.2,6.9,151.0,95.0,,69.7,153.7,119.0,,,194.0,202.2,319.3,15.0,-15.7,,-22.0,-109.0,,,,,,,,18.0,,-10.1,-121.0,,-42.6,-21.8,-151.1,-7.0,-63.0,,-88.3,-4.3,-39.0,,,36.0,44.2,161.3,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,False,,False,True,False,,,False,False,False
12086,2628,2726.0,2857.4,2304.7,2492.0,3044.0,,,,,,,,1947.0,,2428.1,2368.1,,2593.2,2556.3,,2283.0,2358.0,,1417.9,3062.4,2210.0,,,110.0,,3129.1,98.0,229.4,-323.3,-136.0,416.0,,,,,,,,-681.0,,-199.9,-259.9,,-34.8,-71.7,,-345.0,-270.0,,-1210.1,434.4,-418.0,,,-2518.0,,501.1,False,False,False,False,,,,,,,,False,,False,False,,True,True,,False,False,,False,False,False,,,False,,False
12087,31,24.0,27.4,,19.0,14.0,,,,,,,,1.0,,63.5,32.9,,14.2,25.5,0.0,,24.0,,0.0,24.5,,,,25.0,53.5,113.6,-7.0,-3.6,,-12.0,-17.0,,,,,,,,-30.0,,32.5,1.9,,-16.8,-5.5,-31.0,,-7.0,,-31.0,-6.5,,,,-6.0,22.5,82.6,True,,False,False,,,,,,,,False,,False,True,,False,True,False,,False,,False,True,,,,True,False,False
12089,70,96.0,97.0,,94.0,118.0,,,,,,,,70.0,,123.5,90.1,,65.6,81.1,108.8,80.0,105.0,,36.4,91.4,,,,88.0,146.5,154.8,26.0,27.0,,24.0,48.0,,,,,,,,0.0,,53.5,20.1,,-4.4,11.1,38.8,10.0,35.0,,-33.6,21.4,,,,18.0,76.5,84.8,False,,True,False,,,,,,,,True,,False,True,,True,True,False,True,False,,False,True,,,,True,False,False
12091,185,154.0,154.8,,135.0,252.0,,,,,,,,332.0,,185.9,138.0,,72.4,123.2,122.2,140.0,71.0,,97.0,133.7,103.0,,,126.0,272.7,168.3,-31.0,-30.2,,-50.0,67.0,,,,,,,,147.0,,0.9,-47.0,,-112.6,-61.8,-62.8,-45.0,-114.0,,-88.0,-51.3,-82.0,,,-59.0,87.7,-16.7,True,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,False,,,False,False,True
12093,94,118.0,112.3,,92.0,7.0,,,,,,,,58.0,,120.5,30.2,,83.6,100.7,0.1,133.0,87.0,,32.1,108.2,,,,93.0,149.4,233.7,24.0,18.3,,-2.0,-87.0,,,,,,,,-36.0,,26.5,-63.8,,-10.4,6.7,-93.9,39.0,-7.0,,-61.9,14.2,,,,-1.0,55.4,139.7,True,,True,False,,,,,,,,False,,False,False,,True,True,False,False,True,,False,True,,,,True,False,False
12095,1057,972.0,1021.6,928.5,995.0,1147.0,,,,,,,,1860.0,,903.2,588.3,,1017.2,1052.1,146.5,1004.0,1107.0,,606.8,924.0,1061.0,,,894.0,1457.9,1557.4,-85.0,-35.4,-128.5,-62.0,90.0,,,,,,,,803.0,,-153.8,-468.7,,-39.8,-4.9,-910.5,-53.0,50.0,,-450.2,-133.0,4.0,,,-163.0,400.9,500.4,True,False,True,False,,,,,,,,False,,False,False,,True,True,False,True,True,,False,False,True,,,False,False,False
12097,346,309.0,304.1,263.4,301.0,156.0,,,,,,,,329.0,,285.6,222.0,,323.8,347.3,66.2,298.0,335.0,,157.6,390.0,297.0,,,304.0,473.1,547.1,-37.0,-41.9,-82.6,-45.0,-190.0,,,,,,,,-17.0,,-60.4,-124.0,,-22.2,1.3,-279.8,-48.0,-11.0,,-188.4,44.0,-49.0,,,-42.0,127.1,201.1,False,False,False,False,,,,,,,,True,,False,False,,True,True,False,False,True,,False,False,False,,,False,False,False
12099,1027,1283.0,1265.0,1091.3,1169.0,1142.0,,,,,,,,911.0,,1070.5,766.8,,1288.2,1277.8,233.3,1356.0,1550.0,,448.5,1196.5,1461.0,,,1172.0,1991.5,1863.9,256.0,238.0,64.3,142.0,115.0,,,,,,,,-116.0,,43.5,-260.2,,261.2,250.8,-793.7,329.0,523.0,,-578.5,169.5,434.0,,,145.0,964.5,836.9,True,True,True,True,,,,,,,,True,,True,False,,False,True,False,False,False,,False,True,False,,,True,False,False
12101,346,309.0,308.1,318.8,314.0,421.0,,,,,,,,432.0,,274.5,279.3,,318.3,350.3,155.8,366.0,278.0,,83.7,293.2,338.0,,,296.0,492.4,570.6,-37.0,-37.9,-27.2,-32.0,75.0,,,,,,,,86.0,,-71.5,-66.7,,-27.7,4.3,-190.2,20.0,-68.0,,-262.3,-52.8,-8.0,,,-50.0,146.4,224.6,False,True,True,False,,,,,,,,False,,False,False,,True,True,False,True,False,,False,False,True,,,False,False,False
12103,524,568.0,624.0,569.0,554.0,698.0,,,,,,,,469.0,,556.7,313.4,,502.5,554.9,218.8,620.0,567.0,,398.9,552.6,516.0,,,483.0,903.0,855.1,44.0,100.0,45.0,30.0,174.0,,,,,,,,-55.0,,32.7,-210.6,,-21.5,30.9,-305.2,96.0,43.0,,-125.1,28.6,-8.0,,,-41.0,379.0,331.1,False,False,True,False,,,,,,,,False,,True,False,,True,True,False,False,True,,False,True,True,,,True,False,False
12105,730,698.0,730.0,607.4,638.0,697.0,,,,,,,,638.0,,618.1,375.3,,638.9,646.9,384.4,666.0,1088.0,,230.7,675.1,602.0,,,622.0,1361.2,1112.7,-32.0,-0.0,-122.6,-92.0,-33.0,,,,,,,,-92.0,,-111.9,-354.7,,-91.1,-83.1,-345.6,-64.0,358.0,,-499.3,-54.9,-128.0,,,-108.0,631.2,382.7,True,False,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
