,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48371,20,54.0,51.3,,26.0,,,,,,,,90.0,,,39.5,,10.5,28.4,0.0,54.0,12.0,,5.3,,,,,,31.0,35.4,44.8,34.0,31.3,,6.0,,,,,,,,70.0,,,19.5,,-9.5,8.4,-20.0,34.0,-8.0,,-14.7,,,,,,11.0,15.4,24.8,True,,True,,,,,,,,False,,,True,,True,True,True,False,True,,True,,,,,,True,True,True
48373,44,66.0,69.3,,21.0,156.0,,,,,,,98.0,,,25.1,,8.5,16.7,19.6,,260.0,,0.3,,,,,,27.0,9.9,102.5,22.0,25.3,,-23.0,112.0,,,,,,,54.0,,,-18.9,,-35.5,-27.3,-24.4,,216.0,,-43.7,,,,,,-17.0,-34.1,58.5,False,,False,False,,,,,,,False,,,True,,False,False,False,,False,,False,,,,,,True,False,False
48375,470,258.0,269.3,,207.0,,,,,,,,538.0,,,284.7,,195.0,168.6,8.4,255.0,428.0,,84.2,,236.7,,,,68.0,80.4,638.8,-212.0,-200.7,,-263.0,,,,,,,,68.0,,,-185.3,,-275.0,-301.4,-461.6,-215.0,-42.0,,-385.8,,-233.3,,,,-402.0,-389.6,168.8,True,,False,,,,,,,,True,,,True,,False,False,False,False,True,,False,,False,,,,False,False,True
48377,6,0.0,3.4,,2.0,44.0,,,,,,,2.0,,,2.6,,2.6,2.4,,1.0,2.0,,8.8,,,,,,35.0,4.8,8.5,-6.0,-2.6,,-4.0,38.0,,,,,,,-4.0,,,-3.4,,-3.4,-3.6,,-5.0,-4.0,,2.8,,,,,,29.0,-1.2,2.5,True,,True,False,,,,,,,True,,,True,,True,True,,True,True,,True,,,,,,False,True,True
48379,8,0.0,0.0,,0.0,0.0,,,,,,,11.0,,,7.4,,0.7,0.1,,0.0,8.0,,0.1,,,,,,1.0,3.2,10.4,-8.0,-8.0,,-8.0,-8.0,,,,,,,3.0,,,-0.6,,-7.3,-7.9,,-8.0,0.0,,-7.8,,,,,,-7.0,-4.8,2.4,False,,False,False,,,,,,,True,,,True,,True,True,,False,True,,True,,,,,,True,True,True
48381,407,206.0,219.0,,189.0,149.0,,,,,,,369.0,,,277.9,,174.9,125.8,219.9,216.0,294.0,,112.8,,176.4,175.0,,,186.0,60.9,499.7,-201.0,-188.0,,-218.0,-258.0,,,,,,,-38.0,,,-129.1,,-232.1,-281.2,-187.1,-191.0,-113.0,,-294.2,,-230.6,-232.0,,,-221.0,-346.1,92.7,True,,False,False,,,,,,,True,,,True,,False,False,True,True,True,,False,,False,False,,,False,False,True
48383,1,0.0,0.5,,0.0,0.0,,,,,,,5.0,,,4.4,,0.8,0.1,,0.0,6.0,,0.2,,,,,,2.0,7.0,19.0,-1.0,-0.5,,-1.0,-1.0,,,,,,,4.0,,,3.4,,-0.2,-0.9,,-1.0,5.0,,-0.8,,,,,,1.0,6.0,18.0,True,,False,False,,,,,,,False,,,False,,True,True,,False,False,,True,,,,,,False,False,False
48385,13,0.0,0.0,,0.0,0.0,,,,,,,4.0,,,4.4,,,0.3,0.0,0.0,3.0,,6.4,,,,,,1.0,5.7,7.2,-13.0,-13.0,,-13.0,-13.0,,,,,,,-9.0,,,-8.6,,,-12.7,-13.0,-13.0,-10.0,,-6.6,,,,,,-12.0,-7.3,-5.8,False,,False,False,,,,,,,True,,,True,,,True,False,False,True,,True,,,,,,True,True,True
48387,5,12.0,12.3,,6.0,0.0,,,,,,,13.0,,,10.0,,1.9,5.1,4.4,3.0,12.0,,14.2,,,,,,9.0,4.2,35.1,7.0,7.3,,1.0,-5.0,,,,,,,8.0,,,5.0,,-3.1,0.1,-0.6,-2.0,7.0,,9.2,,,,,,4.0,-0.8,30.1,False,,True,True,,,,,,,False,,,True,,True,True,True,True,False,,False,,,,,,True,True,False
48389,13,6.0,5.4,,6.0,0.0,,,,,,,16.0,,,17.5,,2.9,8.7,0.0,2.0,10.0,,9.0,,,,,,11.0,8.1,27.8,-7.0,-7.6,,-7.0,-13.0,,,,,,,3.0,,,4.5,,-10.1,-4.3,-13.0,-11.0,-3.0,,-4.0,,,,,,-2.0,-4.9,14.8,False,,False,False,,,,,,,True,,,True,,False,True,False,False,True,,True,,,,,,True,True,False
48391,5,0.0,2.3,,3.0,0.0,,,,,,,14.0,,,9.2,,7.8,2.4,0.0,4.0,2.0,,7.0,,,,,,6.0,25.2,30.7,-5.0,-2.7,,-2.0,-5.0,,,,,,,9.0,,,4.2,,2.8,-2.6,-5.0,-1.0,-3.0,,2.0,,,,,,1.0,20.2,25.7,True,,True,False,,,,,,,False,,,True,,True,True,True,True,True,,True,,,,,,True,False,False
48393,1,2.0,2.1,,0.0,0.0,,,,,,,6.0,,,0.1,,0.0,0.1,,0.0,14.0,,0.2,,,,,,1.0,2.7,21.8,1.0,1.1,,-1.0,-1.0,,,,,,,5.0,,,-0.9,,-1.0,-0.9,,-1.0,13.0,,-0.8,,,,,,0.0,1.7,20.8,False,,False,False,,,,,,,False,,,True,,True,True,,False,False,,True,,,,,,True,False,False
48395,37,36.0,34.0,,11.0,0.0,,,,,,,25.0,,,17.3,,5.0,11.5,10.7,,44.0,,3.2,,,,,,18.0,11.9,101.1,-1.0,-3.0,,-26.0,-37.0,,,,,,,-12.0,,,-19.7,,-32.0,-25.5,-26.3,,7.0,,-33.8,,,,,,-19.0,-25.1,64.1,False,,False,False,,,,,,,False,,,False,,False,False,False,,False,,False,,,,,,False,False,False
48397,183,70.0,52.9,,63.0,27.0,,,,,,,144.0,,,124.9,,9.1,36.8,135.0,47.0,85.0,,25.4,,128.3,,,,97.0,51.3,632.7,-113.0,-130.1,,-120.0,-156.0,,,,,,,-39.0,,,-58.1,,-173.9,-146.2,-48.0,-136.0,-98.0,,-157.6,,-54.7,,,,-86.0,-131.7,449.7,False,,False,False,,,,,,,True,,,True,,False,False,True,False,True,,False,,True,,,,True,False,False
48399,38,44.0,44.9,,15.0,15.0,,,,,,,15.0,,,38.8,,7.8,17.4,0.0,17.0,54.0,,4.0,,,,,,24.0,16.5,53.2,6.0,6.9,,-23.0,-23.0,,,,,,,-23.0,,,0.8,,-30.2,-20.6,-38.0,-21.0,16.0,,-34.0,,,,,,-14.0,-21.5,15.2,False,,False,False,,,,,,,False,,,True,,False,False,False,False,False,,False,,,,,,False,False,False
48401,167,108.0,153.0,,130.0,152.0,,,,,,,154.0,,,162.5,,152.3,120.1,105.8,236.0,328.0,,47.3,,,,,,75.0,25.0,203.7,-59.0,-14.0,,-37.0,-15.0,,,,,,,-13.0,,,-4.5,,-14.7,-46.9,-61.2,69.0,161.0,,-119.7,,,,,,-92.0,-142.0,36.7,True,,True,True,,,,,,,True,,,True,,True,True,False,False,False,,False,,,,,,False,False,True
48403,3,0.0,0.0,,0.0,0.0,,,,,,,8.0,,,8.3,,0.8,0.1,,0.0,6.0,,9.1,,,,,,2.0,5.5,7.4,-3.0,-3.0,,-3.0,-3.0,,,,,,,5.0,,,5.3,,-2.2,-2.9,,-3.0,3.0,,6.1,,,,,,-1.0,2.5,4.4,False,,False,False,,,,,,,False,,,False,,True,True,,False,False,,False,,,,,,True,True,False
48405,4,10.0,11.7,,6.0,0.0,,,,,,,12.0,,,7.6,,0.6,1.4,7.3,1.0,30.0,,6.2,,,,,,5.0,6.4,17.8,6.0,7.7,,2.0,-4.0,,,,,,,8.0,,,3.6,,-3.4,-2.6,3.3,-3.0,26.0,,2.2,,,,,,1.0,2.4,13.8,False,,True,True,,,,,,,False,,,True,,True,True,True,True,False,,True,,,,,,True,True,False
48407,11,24.0,24.0,,17.0,0.0,,,,,,,26.0,,,28.1,,12.0,16.6,21.7,11.0,107.0,,0.1,,,,,,14.0,8.2,117.1,13.0,13.0,,6.0,-11.0,,,,,,,15.0,,,17.1,,1.0,5.6,10.7,0.0,96.0,,-10.8,,,,,,3.0,-2.8,106.1,False,,True,True,,,,,,,False,,,False,,True,True,True,True,False,,True,,,,,,True,True,False
48409,82,66.0,72.6,,57.0,52.0,,,,,,,387.0,,,133.9,,24.9,45.3,69.6,50.0,61.0,,32.9,,53.8,,,,82.0,62.0,208.1,-16.0,-9.4,,-25.0,-30.0,,,,,,,305.0,,,51.9,,-57.1,-36.7,-12.4,-32.0,-21.0,,-49.1,,-28.2,,,,0.0,-20.0,126.1,True,,False,False,,,,,,,False,,,False,,False,False,True,False,False,,False,,False,,,,True,False,False
48411,24,2.0,2.7,,2.0,0.0,,,,,,,15.0,,,9.7,,0.5,0.6,,0.0,4.0,,4.8,,,,,,4.0,5.5,18.5,-22.0,-21.3,,-22.0,-24.0,,,,,,,-9.0,,,-14.3,,-23.5,-23.4,,-24.0,-20.0,,-19.2,,,,,,-20.0,-18.5,-5.5,True,,False,False,,,,,,,True,,,True,,False,False,,False,True,,True,,,,,,True,True,True
48413,2,0.0,0.1,,0.0,3.0,,,,,,,5.0,,,1.5,,,0.4,,0.0,2.0,,2.8,,,,,,7.0,4.0,16.4,-2.0,-1.9,,-2.0,1.0,,,,,,,3.0,,,-0.5,,,-1.6,,-2.0,0.0,,0.8,,,,,,5.0,2.0,14.4,True,,False,True,,,,,,,False,,,True,,,True,,False,True,,True,,,,,,False,True,False
48415,72,22.0,26.2,,15.0,5.0,,,,,,,34.0,,,25.4,,2.9,11.9,0.0,,184.0,,98.2,,,,,,11.0,19.3,64.1,-50.0,-45.8,,-57.0,-67.0,,,,,,,-38.0,,,-46.6,,-69.1,-60.1,-72.0,,112.0,,26.2,,,,,,-61.0,-52.7,-7.9,True,,False,False,,,,,,,True,,,True,,False,False,False,,False,,True,,,,,,False,False,True
48417,4,0.0,1.1,,0.0,0.0,,,,,,,5.0,,,1.3,,0.1,0.0,,0.0,2.0,,0.7,,,,,,0.0,4.3,12.6,-4.0,-2.9,,-4.0,-4.0,,,,,,,1.0,,,-2.7,,-3.9,-4.0,,-4.0,-2.0,,-3.3,,,,,,-4.0,0.3,8.6,True,,False,False,,,,,,,True,,,True,,True,True,,False,True,,True,,,,,,False,True,False
48419,25,20.0,20.8,,15.0,0.0,,,,,,,63.0,,,22.2,,4.3,9.6,18.3,,111.0,,15.5,,,,,,12.0,9.5,34.5,-5.0,-4.2,,-10.0,-25.0,,,,,,,38.0,,,-2.8,,-20.7,-15.4,-6.7,,86.0,,-9.5,,,,,,-13.0,-15.5,9.5,True,,False,False,,,,,,,False,,,True,,False,False,False,,False,,False,,,,,,False,False,False
48421,5,6.0,5.5,,2.0,0.0,,,,,,,10.0,,,3.5,,0.5,0.6,,0.0,16.0,,3.5,,,,,,3.0,4.2,32.0,1.0,0.5,,-3.0,-5.0,,,,,,,5.0,,,-1.5,,-4.5,-4.4,,-5.0,11.0,,-1.5,,,,,,-2.0,-0.8,27.0,True,,False,False,,,,,,,False,,,False,,False,False,,False,False,,False,,,,,,False,True,False
48423,282,154.0,143.6,,121.0,93.0,,,,,,,443.0,,,338.2,,82.2,112.5,273.5,104.0,282.0,,27.7,,115.7,103.0,,,195.0,82.8,281.9,-128.0,-138.4,,-161.0,-189.0,,,,,,,161.0,,,56.2,,-199.8,-169.5,-8.5,-178.0,0.0,,-254.3,,-166.3,-179.0,,,-87.0,-199.2,-0.1,False,,False,False,,,,,,,False,,,True,,False,False,True,False,True,,False,,False,False,,,True,False,True
48425,10,16.0,22.0,,12.0,5.0,,,,,,,9.0,,,21.0,,,7.0,20.5,5.0,66.0,,1.9,,,,,,12.0,8.2,57.3,6.0,12.0,,2.0,-5.0,,,,,,,-1.0,,,11.0,,,-3.0,10.5,-5.0,56.0,,-8.1,,,,,,2.0,-1.8,47.3,False,,True,True,,,,,,,True,,,False,,,True,False,True,False,,False,,,,,,True,True,False
48427,167,190.0,234.1,,160.0,470.0,,,,,,,571.0,,,115.1,,46.2,127.8,229.6,,73.0,,35.4,,118.3,,,,0.0,230.4,373.5,23.0,67.1,,-7.0,303.0,,,,,,,404.0,,,-51.9,,-120.8,-39.2,62.6,,-94.0,,-131.7,,-48.7,,,,-167.0,63.4,206.5,False,,True,False,,,,,,,False,,,False,,False,False,False,,False,,False,,False,,,,False,False,False
48429,12,0.0,0.2,,0.0,7.0,,,,,,,22.0,,,4.3,,0.0,2.7,0.0,0.0,0.0,,0.9,,,,,,10.0,4.9,8.3,-12.0,-11.8,,-12.0,-5.0,,,,,,,10.0,,,-7.7,,-12.0,-9.3,-12.0,-12.0,-12.0,,-11.1,,,,,,-2.0,-7.1,-3.7,True,,False,True,,,,,,,True,,,True,,True,True,True,False,False,,True,,,,,,True,True,True
48431,1,0.0,0.4,,0.0,0.0,,,,,,,2.0,,,5.0,,,0.0,,0.0,0.0,,1.0,,,,,,1.0,2.8,16.5,-1.0,-0.6,,-1.0,-1.0,,,,,,,1.0,,,4.0,,,-1.0,,-1.0,-1.0,,-0.0,,,,,,0.0,1.8,15.5,True,,False,False,,,,,,,False,,,False,,,True,,False,False,,True,,,,,,True,False,False
48433,4,2.0,3.1,,1.0,0.0,,,,,,,3.0,,,0.9,,,0.1,,0.0,1.0,,1.0,,,,,,0.0,4.2,19.7,-2.0,-0.9,,-3.0,-4.0,,,,,,,-1.0,,,-3.1,,,-3.9,,-4.0,-3.0,,-3.0,,,,,,-4.0,0.2,15.7,True,,False,False,,,,,,,True,,,False,,,False,,False,False,,False,,,,,,False,True,False
48435,2,4.0,3.3,,3.0,0.0,,,,,,,7.0,,,5.8,,,0.2,,0.0,18.0,,2.7,,,,,,2.0,5.4,14.4,2.0,1.3,,1.0,-2.0,,,,,,,5.0,,,3.8,,,-1.8,,-2.0,16.0,,0.7,,,,,,0.0,3.4,12.4,True,,True,False,,,,,,,False,,,False,,,True,,False,False,,True,,,,,,True,False,False
48437,13,12.0,12.6,,2.0,0.0,,,,,,,19.0,,,9.4,,1.6,2.2,7.0,2.0,3.0,,1.1,,,,,,6.0,5.2,41.2,-1.0,-0.4,,-11.0,-13.0,,,,,,,6.0,,,-3.6,,-11.4,-10.8,-6.0,-11.0,-10.0,,-11.9,,,,,,-7.0,-7.8,28.2,True,,False,False,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48439,3777,2684.0,2699.4,1961.1,2109.0,1215.0,,,,,,,3147.0,,,1873.2,,3307.1,2498.6,1587.6,2198.0,3364.0,,1423.8,,2257.3,1720.0,,,2390.0,967.1,5652.1,-1093.0,-1077.6,-1815.9,-1668.0,-2562.0,,,,,,,-630.0,,,-1903.8,,-469.9,-1278.4,-2189.4,-1579.0,-413.0,,-2353.2,,-1519.7,-2057.0,,,-1387.0,-2809.9,1875.1,True,False,False,False,,,,,,,True,,,False,,True,False,False,False,True,,False,,False,False,,,False,False,False
48441,87,86.0,85.5,,89.0,,,,,,,,174.0,,,138.5,,39.6,70.5,101.8,85.0,348.0,,117.9,,89.4,147.0,,,76.0,55.1,129.6,-1.0,-1.5,,2.0,,,,,,,,87.0,,,51.5,,-47.4,-16.5,14.8,-2.0,261.0,,30.9,,2.4,60.0,,,-11.0,-31.9,42.6,False,,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48443,0,0.0,0.1,,0.0,0.0,,,,,,,0.0,,,0.3,,,0.0,,0.0,1.0,,0.0,,,,,,0.0,2.0,15.0,0.0,0.1,,0.0,0.0,,,,,,,0.0,,,0.3,,,0.0,,0.0,1.0,,0.0,,,,,,0.0,2.0,15.0,False,,True,True,,,,,,,True,,,False,,,True,,True,False,,True,,,,,,True,False,False
48445,27,12.0,11.1,,7.0,4.0,,,,,,,60.0,,,14.4,,1.2,6.0,0.0,1.0,64.0,,7.8,,,,,,11.0,11.7,82.5,-15.0,-15.9,,-20.0,-23.0,,,,,,,33.0,,,-12.6,,-25.8,-21.0,-27.0,-26.0,37.0,,-19.2,,,,,,-16.0,-15.3,55.5,False,,False,False,,,,,,,False,,,True,,False,False,False,False,False,,False,,,,,,False,False,False
48447,2,2.0,2.2,,0.0,0.0,,,,,,,5.0,,,0.9,,,0.1,,0.0,11.0,,0.3,,,,,,1.0,3.2,21.5,0.0,0.2,,-2.0,-2.0,,,,,,,3.0,,,-1.1,,,-1.9,,-2.0,9.0,,-1.7,,,,,,-1.0,1.2,19.5,False,,False,False,,,,,,,False,,,False,,,False,,False,False,,False,,,,,,False,False,False
48449,15,34.0,57.7,,30.0,52.0,,,,,,,82.0,,,39.0,,0.9,10.6,4.4,29.0,16.0,,18.6,,55.5,,,,3.0,15.6,93.1,19.0,42.7,,15.0,37.0,,,,,,,67.0,,,24.0,,-14.1,-4.4,-10.6,14.0,1.0,,3.6,,40.5,,,,-12.0,0.6,78.1,False,,True,False,,,,,,,False,,,False,,True,True,True,True,True,,True,,False,,,,True,True,False
48451,233,206.0,209.9,,173.0,139.0,,,,,,,217.0,,,165.4,,182.1,201.0,132.5,188.0,205.0,,5.2,,161.8,,,,115.0,88.5,126.9,-27.0,-23.1,,-60.0,-94.0,,,,,,,-16.0,,,-67.6,,-50.9,-32.0,-100.5,-45.0,-28.0,,-227.8,,-71.2,,,,-118.0,-144.5,-106.1,True,,False,False,,,,,,,True,,,False,,False,False,False,False,False,,False,,False,,,,False,False,False
48453,1552,1294.0,1356.0,1272.6,1225.0,829.0,,,,,,,1645.0,,,898.3,,1418.8,1308.8,661.6,1445.0,1844.0,,161.5,,1184.9,649.0,,,799.0,579.8,3240.2,-258.0,-196.0,-279.4,-327.0,-723.0,,,,,,,93.0,,,-653.7,,-133.2,-243.2,-890.4,-107.0,292.0,,-1390.5,,-367.1,-903.0,,,-753.0,-972.2,1688.2,True,False,False,False,,,,,,,True,,,False,,True,True,False,True,False,,False,,False,False,,,False,False,False
48455,9,10.0,10.8,,10.0,0.0,,,,,,,14.0,,,14.5,,0.8,3.1,14.6,0.0,80.0,,13.8,,,,,,8.0,8.0,50.5,1.0,1.8,,1.0,-9.0,,,,,,,5.0,,,5.5,,-8.2,-5.9,5.6,-9.0,71.0,,4.8,,,,,,-1.0,-1.0,41.5,False,,False,False,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,True,False
48457,24,0.0,0.0,,0.0,2.0,,,,,,,43.0,,,15.6,,0.0,0.9,30.1,1.0,19.0,,11.3,,,,,,9.0,15.3,12.7,-24.0,-24.0,,-24.0,-22.0,,,,,,,19.0,,,-8.4,,-24.0,-23.1,6.1,-23.0,-5.0,,-12.7,,,,,,-15.0,-8.7,-11.3,False,,False,True,,,,,,,True,,,True,,True,True,True,True,True,,True,,,,,,True,True,True
48459,28,56.0,54.5,,32.0,9.0,,,,,,,59.0,,,43.1,,24.1,31.6,49.4,20.0,210.0,,10.6,,,,,,31.0,12.6,111.2,28.0,26.5,,4.0,-19.0,,,,,,,31.0,,,15.1,,-3.9,3.6,21.4,-8.0,182.0,,-17.4,,,,,,3.0,-15.4,83.2,True,,True,True,,,,,,,False,,,True,,True,True,True,True,False,,True,,,,,,True,True,False
48461,4,0.0,0.0,,0.0,0.0,,,,,,,2.0,,,1.3,,,0.1,,0.0,3.0,,2.2,,,,,,2.0,2.8,19.7,-4.0,-4.0,,-4.0,-4.0,,,,,,,-2.0,,,-2.7,,,-3.9,,-4.0,-1.0,,-1.8,,,,,,-2.0,-1.2,15.7,False,,False,False,,,,,,,True,,,True,,,True,,False,True,,True,,,,,,True,True,False
48463,44,36.0,32.4,,24.0,43.0,,,,,,,75.0,,,35.1,,7.4,24.6,0.0,23.0,10.0,,19.5,,,,,,25.0,31.5,44.7,-8.0,-11.6,,-20.0,-1.0,,,,,,,31.0,,,-8.9,,-36.6,-19.4,-44.0,-21.0,-34.0,,-24.5,,,,,,-19.0,-12.5,0.7,False,,False,True,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,True
48465,211,0.0,19.9,,4.0,31.0,,,,,,,189.0,,,10.7,,0.1,4.6,0.0,,48.0,,4.2,,12.4,,,,8.0,45.9,28.2,-211.0,-191.1,,-207.0,-180.0,,,,,,,-22.0,,,-200.3,,-210.9,-206.4,-211.0,,-163.0,,-206.8,,-198.6,,,,-203.0,-165.1,-182.8,True,,True,True,,,,,,,True,,,True,,True,True,True,,True,,True,,True,,,,True,True,True
48467,46,24.0,24.8,,21.0,22.0,,,,,,,91.0,,,54.1,,4.3,15.0,46.5,,66.0,,15.2,,,,,,22.0,18.9,79.7,-22.0,-21.2,,-25.0,-24.0,,,,,,,45.0,,,8.1,,-41.7,-31.0,0.5,,20.0,,-30.8,,,,,,-24.0,-27.1,33.7,True,,False,False,,,,,,,False,,,True,,False,False,True,,True,,False,,,,,,False,False,False
48469,121,178.0,172.3,,123.0,,,,,,,,305.0,,,158.3,,142.0,79.1,8.0,188.0,571.0,,31.6,,133.5,,,,29.0,51.2,276.7,57.0,51.3,,2.0,,,,,,,,184.0,,,37.3,,21.0,-41.9,-113.0,67.0,450.0,,-89.5,,12.5,,,,-92.0,-69.8,155.7,True,,True,,,,,,,,False,,,True,,True,True,False,False,False,,False,,True,,,,False,False,False
48471,454,0.0,0.0,,15.0,708.0,,,,,,,471.0,,,8.1,,145.8,313.3,5.6,,75.0,,23.9,,0.0,,,,0.0,163.1,110.1,-454.0,-454.0,,-439.0,254.0,,,,,,,17.0,,,-445.9,,-308.2,-140.7,-448.4,,-379.0,,-430.1,,-454.0,,,,-454.0,-290.9,-343.9,False,,True,True,,,,,,,True,,,True,,True,True,True,,True,,True,,False,,,,False,True,True
48473,84,146.0,156.4,,92.0,60.0,,,,,,,151.0,,,88.5,,75.1,92.1,100.2,154.0,369.0,,66.1,,,,,,96.0,117.7,687.8,62.0,72.4,,8.0,-24.0,,,,,,,67.0,,,4.5,,-8.9,8.1,16.2,70.0,285.0,,-17.9,,,,,,12.0,33.7,603.8,False,,True,True,,,,,,,False,,,True,,True,True,True,False,False,,True,,,,,,True,True,False
48475,13,6.0,7.5,,5.0,0.0,,,,,,,5.0,,,11.5,,0.7,1.8,8.4,0.0,13.0,,3.7,,,,,,7.0,6.1,27.4,-7.0,-5.5,,-8.0,-13.0,,,,,,,-8.0,,,-1.5,,-12.3,-11.2,-4.6,-13.0,0.0,,-9.3,,,,,,-6.0,-6.9,14.4,True,,False,False,,,,,,,False,,,True,,False,False,True,False,True,,False,,,,,,True,True,False
48477,44,30.0,24.9,,18.0,,,,,,,,85.0,,,22.4,,8.3,14.6,22.6,,160.0,,0.0,,,,,,21.0,5.1,86.9,-14.0,-19.1,,-26.0,,,,,,,,41.0,,,-21.6,,-35.7,-29.4,-21.4,,116.0,,-44.0,,,,,,-23.0,-38.9,42.9,False,,False,,,,,,,,False,,,False,,False,False,False,,False,,False,,,,,,False,False,False
48479,894,1110.0,1113.6,934.7,965.0,650.0,,,,,,,2071.0,,,691.6,,1027.1,861.1,66.9,1290.0,382.0,,955.0,,1320.0,993.0,,,182.0,967.4,2027.6,216.0,219.6,40.7,71.0,-244.0,,,,,,,1177.0,,,-202.4,,133.1,-32.9,-827.1,396.0,-512.0,,61.0,,426.0,99.0,,,-712.0,73.4,1133.6,False,True,True,False,,,,,,,False,,,True,,True,True,False,False,False,,True,,False,True,,,False,True,False
48481,101,90.0,75.5,,48.0,43.0,,,,,,,124.0,,,61.6,,25.3,50.8,0.2,48.0,287.0,,10.9,,94.2,,,,43.0,48.3,321.9,-11.0,-25.5,,-53.0,-58.0,,,,,,,23.0,,,-39.4,,-75.7,-50.2,-100.8,-53.0,186.0,,-90.1,,-6.8,,,,-58.0,-52.7,220.9,False,,False,False,,,,,,,False,,,False,,False,False,False,False,False,,False,,True,,,,False,False,False
48483,6,0.0,0.0,,0.0,0.0,,,,,,,15.0,,,2.4,,0.3,0.0,,0.0,5.0,,0.7,,,,,,0.0,6.0,9.1,-6.0,-6.0,,-6.0,-6.0,,,,,,,9.0,,,-3.6,,-5.7,-6.0,,-6.0,-1.0,,-5.3,,,,,,-6.0,0.0,3.1,False,,False,False,,,,,,,False,,,True,,True,True,,False,True,,True,,,,,,False,True,True
48485,243,212.0,221.8,,196.0,196.0,,,,,,,394.0,,,239.4,,175.6,136.0,239.6,239.0,529.0,,39.2,,151.7,222.0,,,171.0,40.7,299.2,-31.0,-21.2,,-47.0,-47.0,,,,,,,151.0,,,-3.6,,-67.4,-107.0,-3.4,-4.0,286.0,,-203.8,,-91.3,-21.0,,,-72.0,-202.3,56.2,True,,False,False,,,,,,,False,,,True,,False,False,True,True,False,,False,,False,True,,,False,False,False
48487,64,8.0,13.4,,8.0,2.0,,,,,,,16.0,,,23.8,,1.7,7.8,15.1,0.0,9.0,,3.4,,,,,,20.0,10.4,45.2,-56.0,-50.6,,-56.0,-62.0,,,,,,,-48.0,,,-40.2,,-62.3,-56.2,-48.9,-64.0,-55.0,,-60.6,,,,,,-44.0,-53.6,-18.8,True,,False,False,,,,,,,True,,,True,,False,False,True,False,True,,False,,,,,,True,True,True
48489,33,26.0,31.2,,34.0,79.0,,,,,,,175.0,,,31.2,,1.0,23.5,190.7,,87.0,,44.9,,31.0,,,,0.0,46.2,365.1,-7.0,-1.8,,1.0,46.0,,,,,,,142.0,,,-1.8,,-32.0,-9.5,157.7,,54.0,,11.9,,-2.0,,,,-33.0,13.2,332.1,True,,True,False,,,,,,,False,,,True,,False,False,False,,False,,False,,True,,,,False,False,False
