,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51820,51,32.0,37.7,,28.0,31.0,,,,,47.0,58.2,61.1,,5.3,34.6,5.0,,23.8,19.9,,,,53.0,42.8,-19.0,-13.3,,-23.0,-20.0,,,,,-4.0,7.2,10.1,,-45.7,-16.4,-46.0,,-27.2,-31.1,,,,2.0,-8.2,True,,False,False,,,,,True,True,True,,False,True,False,,False,False,,,,True,True
51830,28,48.0,50.6,,28.0,88.0,,,,,28.0,23.2,43.5,,7.6,36.9,0.0,,10.2,50.1,,,,48.0,58.9,20.0,22.6,,0.0,60.0,,,,,0.0,-4.8,15.5,,-20.4,8.9,-28.0,,-17.8,22.1,,,,20.0,30.9,False,,True,False,,,,,True,True,True,,False,True,False,,True,False,,,,False,False
51840,63,32.0,34.4,,31.0,65.0,,,,,76.0,37.8,24.9,,2.7,48.2,7.3,,7.2,18.3,,,,13.0,44.4,-31.0,-28.6,,-32.0,2.0,,,,,13.0,-25.2,-38.1,,-60.3,-14.8,-55.7,,-55.9,-44.7,,,,-50.0,-18.6,True,,False,True,,,,,True,True,False,,False,True,False,,False,False,,,,False,True
53001,222,336.0,341.5,,151.0,426.0,,,,,111.0,142.4,87.4,,127.0,197.8,116.1,,57.5,182.3,,,,177.0,,114.0,119.5,,-71.0,204.0,,,,,-111.0,-79.6,-134.6,,-95.0,-24.2,-105.9,,-164.5,-39.7,,,,-45.0,,False,,True,False,,,,,True,True,False,,True,True,True,,False,True,,,,True,
53003,54,24.0,25.5,,24.0,50.0,,,,,87.0,88.1,65.7,,0.1,12.2,,,12.5,53.3,,,,15.0,,-30.0,-28.5,,-30.0,-4.0,,,,,33.0,34.1,11.7,,-53.9,-41.8,,,-41.5,-0.7,,,,-39.0,,True,,False,True,,,,,False,False,True,,False,False,,,False,True,,,,False,
53005,385,652.0,630.6,,471.0,1173.0,,,,,650.0,315.6,265.6,,377.6,632.1,182.4,,178.7,545.3,401.0,,,740.0,,267.0,245.6,,86.0,788.0,,,,,265.0,-69.4,-119.4,,-7.4,247.1,-202.6,,-206.3,160.3,16.0,,,355.0,,True,,True,False,,,,,True,True,True,,True,True,True,,True,True,True,,,False,
53007,127,340.0,326.0,,233.0,184.0,,,,,181.0,334.4,407.6,,149.5,230.2,187.9,,18.2,458.4,,,,344.0,,213.0,199.0,,106.0,57.0,,,,,54.0,207.4,280.6,,22.5,103.2,60.9,,-108.8,331.4,,,,217.0,,True,,True,True,,,,,True,True,False,,True,True,True,,True,False,,,,False,
53009,23,92.0,76.9,,81.0,79.0,,,,,86.0,181.8,276.6,,20.7,61.9,127.7,,69.8,158.9,,,,112.0,,69.0,53.9,,58.0,56.0,,,,,63.0,158.8,253.6,,-2.3,38.9,104.7,,46.8,135.9,,,,89.0,,True,,True,True,,,,,True,False,False,,True,True,False,,True,False,,,,False,
53011,1054,440.0,410.4,,393.0,526.0,,,,,369.0,471.8,1050.2,,268.3,442.3,360.6,,334.4,308.5,180.0,,,419.0,,-614.0,-643.6,,-661.0,-528.0,,,,,-685.0,-582.2,-3.8,,-785.7,-611.7,-693.4,,-719.6,-745.5,-874.0,,,-635.0,,False,,False,True,,,,,False,True,True,,False,True,False,,False,False,False,,,False,
53013,2,0.0,0.0,,0.0,0.0,,,,,13.0,24.6,0.2,,0.0,0.0,,,0.2,,,,,0.0,,-2.0,-2.0,,-2.0,-2.0,,,,,11.0,22.6,-1.8,,-2.0,-2.0,,,-1.8,,,,,-2.0,,False,,False,False,,,,,False,False,True,,True,True,,,True,,,,,False,
53015,123,72.0,67.3,,65.0,29.0,,,,,117.0,109.4,170.0,,29.6,74.6,56.9,,12.0,69.3,,,,128.0,,-51.0,-55.7,,-58.0,-94.0,,,,,-6.0,-13.6,47.0,,-93.4,-48.4,-66.1,,-111.0,-53.7,,,,5.0,,False,,False,False,,,,,True,True,True,,False,True,False,,False,False,,,,True,
53017,35,188.0,184.9,,114.0,103.0,,,,,107.0,119.1,201.3,,74.1,121.9,0.2,,60.7,329.2,,,,117.0,,153.0,149.9,,79.0,68.0,,,,,72.0,84.1,166.3,,39.1,86.9,-34.8,,25.7,294.2,,,,82.0,,True,,True,True,,,,,True,True,False,,True,True,True,,True,False,,,,True,
53019,6,8.0,7.7,,6.0,0.0,,,,,11.0,9.9,3.4,,0.0,0.6,,,14.0,,,,,12.0,,2.0,1.7,,0.0,-6.0,,,,,5.0,3.9,-2.6,,-6.0,-5.4,,,8.0,,,,,6.0,,True,,True,False,,,,,False,False,False,,False,False,,,False,,,,,False,
53021,351,356.0,337.4,,224.0,213.0,,,,,552.0,118.8,219.8,,219.5,345.7,3.6,,140.6,291.5,,,,186.0,,5.0,-13.6,,-127.0,-138.0,,,,,201.0,-232.2,-131.2,,-131.5,-5.3,-347.4,,-210.4,-59.5,,,,-165.0,,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,
53023,7,0.0,0.6,,0.0,0.0,,,,,12.0,13.9,2.8,,,0.0,,,0.0,0.8,,,,0.0,,-7.0,-6.4,,-7.0,-7.0,,,,,5.0,6.9,-4.2,,,-7.0,,,-7.0,-6.2,,,,-7.0,,True,,False,False,,,,,True,True,True,,,True,,,True,True,,,,False,
53025,683,788.0,688.0,,578.0,460.0,,,,,403.0,608.4,503.6,,635.9,585.9,478.1,,253.6,559.0,,,,615.0,,105.0,5.0,,-105.0,-223.0,,,,,-280.0,-74.6,-179.4,,-47.1,-97.1,-204.9,,-429.4,-124.0,,,,-68.0,,True,,False,False,,,,,False,True,False,,True,True,False,,False,False,,,,True,
53027,270,132.0,125.6,,106.0,353.0,,,,,95.0,382.4,247.1,,53.3,108.1,135.2,,29.2,65.4,,,,200.0,,-138.0,-144.4,,-164.0,83.0,,,,,-175.0,112.4,-22.9,,-216.7,-161.9,-134.8,,-240.8,-204.6,,,,-70.0,,False,,False,True,,,,,False,True,True,,False,False,True,,False,False,,,,True,
53029,44,20.0,19.0,,21.0,47.0,,,,,52.0,79.0,106.2,,3.7,22.3,22.4,,20.7,18.5,,,,15.0,,-24.0,-25.0,,-23.0,3.0,,,,,8.0,35.0,62.2,,-40.3,-21.7,-21.6,,-23.3,-25.5,,,,-29.0,,False,,True,True,,,,,True,False,False,,False,True,True,,True,False,,,,False,
53031,4,12.0,14.0,,10.0,15.0,,,,,11.0,63.4,23.7,,0.1,4.8,,,4.5,14.1,,,,6.0,,8.0,10.0,,6.0,11.0,,,,,7.0,59.4,19.7,,-3.9,0.8,,,0.5,10.1,,,,2.0,,False,,True,False,,,,,True,False,False,,True,True,,,True,False,,,,True,
53033,2546,3612.0,3680.9,3452.7,2887.0,2903.0,,,,,3091.0,2430.6,4873.0,,3463.4,3121.1,1584.5,,2021.3,2662.9,1544.0,,,3271.0,,1066.0,1134.9,906.7,341.0,357.0,,,,,545.0,-115.4,2327.0,,917.4,575.1,-961.5,,-524.7,116.9,-1002.0,,,725.0,,False,True,True,True,,,,,True,True,False,,True,True,True,,True,True,True,,,True,
53035,215,268.0,261.1,,232.0,155.0,,,,,287.0,483.1,878.6,,178.7,245.3,587.0,,219.4,175.0,158.0,,,200.0,,53.0,46.1,,17.0,-60.0,,,,,72.0,268.1,663.6,,-36.3,30.3,372.0,,4.4,-40.0,-57.0,,,-15.0,,True,,True,False,,,,,False,False,False,,True,True,False,,True,True,False,,,True,
53037,82,12.0,4.3,,11.0,9.0,,,,,123.0,165.3,62.7,,0.6,10.3,82.0,,7.1,18.9,,,,2.0,,-70.0,-77.7,,-71.0,-73.0,,,,,41.0,83.3,-19.3,,-81.4,-71.7,0.0,,-74.9,-63.1,,,,-80.0,,False,,False,False,,,,,True,False,True,,False,False,True,,False,True,,,,False,
53039,20,48.0,47.1,,47.0,83.0,,,,,20.0,77.3,66.4,,10.4,36.4,110.0,,39.0,57.9,,,,13.0,,28.0,27.1,,27.0,63.0,,,,,0.0,57.3,46.4,,-9.6,16.4,90.0,,19.0,37.9,,,,-7.0,,True,,True,False,,,,,True,False,False,,True,True,False,,True,False,,,,True,
53041,163,144.0,142.3,,127.0,151.0,,,,,56.0,266.6,266.2,,62.1,123.0,280.0,,93.0,122.0,,,,104.0,,-19.0,-20.7,,-36.0,-12.0,,,,,-107.0,103.6,103.2,,-100.9,-40.0,117.0,,-70.0,-41.0,,,,-59.0,,False,,False,True,,,,,False,False,False,,False,False,False,,False,False,,,,False,
53043,19,0.0,2.9,,0.0,0.0,,,,,18.0,57.5,4.8,,0.0,0.2,,,10.9,,,,,0.0,,-19.0,-16.1,,-19.0,-19.0,,,,,-1.0,38.5,-14.2,,-19.0,-18.8,,,-8.1,,,,,-19.0,,True,,False,False,,,,,True,False,True,,True,True,,,True,,,,,False,
53045,82,124.0,116.9,,90.0,67.0,,,,,58.0,184.2,241.2,,22.3,94.6,198.4,,49.2,104.1,,,,227.0,,42.0,34.9,,8.0,-15.0,,,,,-24.0,102.2,159.2,,-59.7,12.6,116.4,,-32.8,22.1,,,,145.0,,True,,True,True,,,,,True,False,False,,False,True,False,,True,True,,,,False,
53047,56,148.0,180.7,,77.0,71.0,,,,,52.0,77.4,191.8,,21.1,110.6,0.2,,33.3,104.2,,,,127.0,,92.0,124.7,,21.0,15.0,,,,,-4.0,21.4,135.8,,-34.9,54.6,-55.8,,-22.7,48.2,,,,71.0,,False,,True,True,,,,,True,True,False,,True,True,True,,True,True,,,,True,
53049,20,4.0,5.2,,4.0,0.0,,,,,6.0,25.7,22.7,,0.1,0.6,,,0.0,14.3,,,,1.0,,-16.0,-14.8,,-16.0,-20.0,,,,,-14.0,5.7,2.7,,-19.9,-19.4,,,-20.0,-5.7,,,,-19.0,,True,,False,False,,,,,True,True,True,,False,False,,,False,True,,,,False,
53051,8,0.0,0.0,,1.0,0.0,,,,,15.0,21.6,16.4,,1.1,2.9,,,0.2,19.5,,,,0.0,,-8.0,-8.0,,-7.0,-8.0,,,,,7.0,13.6,8.4,,-6.9,-5.1,,,-7.8,11.5,,,,-8.0,,False,,True,False,,,,,True,False,False,,True,True,,,True,False,,,,False,
53053,1130,1000.0,1035.5,1216.6,802.0,548.0,,,,,871.0,1054.2,1665.4,,708.9,820.7,658.3,,451.2,827.6,391.0,,,913.0,,-130.0,-94.5,86.6,-328.0,-582.0,,,,,-259.0,-75.8,535.4,,-421.1,-309.3,-471.7,,-678.8,-302.4,-739.0,,,-217.0,,True,True,False,False,,,,,False,True,False,,False,False,False,,False,False,False,,,False,
53055,0,0.0,1.1,,0.0,0.0,,,,,4.0,11.9,5.2,,0.0,0.0,,,0.0,5.4,,,,0.0,,0.0,1.1,,0.0,0.0,,,,,4.0,11.9,5.2,,0.0,0.0,,,0.0,5.4,,,,0.0,,False,,True,True,,,,,False,False,False,,False,True,,,False,False,,,,True,
53057,89,120.0,116.2,,99.0,78.0,,,,,91.0,162.7,315.5,,88.6,164.0,165.0,,114.7,86.9,88.0,,,131.0,,31.0,27.2,,10.0,-11.0,,,,,2.0,73.7,226.5,,-0.4,75.0,76.0,,25.7,-2.1,-1.0,,,42.0,,True,,True,True,,,,,True,False,False,,True,False,False,,True,True,True,,,False,
53059,10,0.0,0.0,,0.0,0.0,,,,,2.0,43.6,6.7,,0.1,0.1,,,17.0,1.0,,,,0.0,,-10.0,-10.0,,-10.0,-10.0,,,,,-8.0,33.6,-3.3,,-9.9,-9.9,,,7.0,-9.0,,,,-10.0,,False,,False,False,,,,,True,False,True,,True,True,,,True,True,,,,False,
53061,719,924.0,989.2,1152.4,806.0,1199.0,,,,,789.0,732.5,1377.7,,782.5,958.1,693.3,,464.3,925.6,451.0,,,902.0,,205.0,270.2,433.4,87.0,480.0,,,,,70.0,13.5,658.7,,63.5,239.1,-25.7,,-254.7,206.6,-268.0,,,183.0,,False,False,True,False,,,,,True,True,False,,True,False,True,,False,False,False,,,True,
53063,1472,1104.0,1258.0,,864.0,2195.0,,,,,1350.0,878.8,1365.1,,539.8,1102.9,553.9,,239.5,857.5,321.0,,,1253.0,,-368.0,-214.0,,-608.0,723.0,,,,,-122.0,-593.2,-106.9,,-932.2,-369.1,-918.1,,-1232.5,-614.5,-1151.0,,,-219.0,,True,,False,False,,,,,True,False,True,,False,False,False,,False,False,False,,,True,
53065,42,12.0,11.4,,14.0,0.0,,,,,50.0,39.1,83.2,,0.1,11.5,47.8,,20.8,41.8,,,,12.0,,-30.0,-30.6,,-28.0,-42.0,,,,,8.0,-2.9,41.2,,-41.9,-30.5,5.8,,-21.2,-0.2,,,,-30.0,,False,,True,False,,,,,True,True,False,,False,False,True,,True,True,,,,False,
53067,161,264.0,256.9,,226.0,233.0,,,,,178.0,327.6,869.6,,170.1,224.3,373.8,,123.5,170.8,160.0,,,239.0,,103.0,95.9,,65.0,72.0,,,,,17.0,166.6,708.6,,9.1,63.3,212.8,,-37.5,9.8,-1.0,,,78.0,,True,,True,True,,,,,True,False,False,,True,True,False,,True,True,True,,,True,
53069,0,0.0,0.0,,0.0,0.0,,,,,0.0,9.1,3.7,,0.0,0.0,,,0.2,0.2,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,9.1,3.7,,0.0,0.0,,,0.2,0.2,,,,0.0,,True,,True,True,,,,,True,False,False,,False,True,,,False,False,,,,True,
53071,143,224.0,221.5,,185.0,119.0,,,,,256.0,186.0,314.1,,122.7,195.7,99.9,,99.9,199.7,,,,112.0,,81.0,78.5,,42.0,-24.0,,,,,113.0,43.0,171.1,,-20.3,52.7,-43.1,,-43.1,56.7,,,,-31.0,,True,,True,True,,,,,False,True,False,,True,True,True,,True,True,,,,True,
53073,246,124.0,148.3,,106.0,95.0,,,,,92.0,116.4,310.5,,84.5,144.1,105.4,,31.8,205.7,85.0,,,162.0,,-122.0,-97.7,,-140.0,-151.0,,,,,-154.0,-129.6,64.5,,-161.5,-101.9,-140.6,,-214.2,-40.3,-161.0,,,-84.0,,True,,False,False,,,,,False,False,True,,False,True,False,,False,True,False,,,True,
53075,873,980.0,1075.7,,665.0,4088.0,,,,,245.0,585.9,191.7,,8668.2,844.5,1.0,,0.0,623.5,,,,1237.0,,107.0,202.7,,-208.0,3215.0,,,,,-628.0,-287.1,-681.3,,7795.2,-28.5,-872.0,,-873.0,-249.5,,,,364.0,,False,,False,False,,,,,False,False,False,,False,True,False,,False,False,,,,False,
53077,450,528.0,567.1,817.1,483.0,411.0,,,,,795.0,263.9,443.1,,260.6,469.3,57.8,,598.1,577.3,188.0,,,292.0,,78.0,117.1,367.1,33.0,-39.0,,,,,345.0,-186.1,-6.9,,-189.4,19.3,-392.2,,148.1,127.3,-262.0,,,-158.0,,False,False,True,True,,,,,False,False,True,,False,True,False,,False,False,False,,,False,
54001,23,0.0,0.6,,0.0,0.0,,,,,4.0,11.0,15.9,,1.8,0.0,,,3.1,0.8,,,,2.0,,-23.0,-22.4,,-23.0,-23.0,,,,,-19.0,-12.0,-7.1,,-21.2,-23.0,,,-19.9,-22.2,,,,-21.0,,True,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,True,
54003,193,120.0,121.2,,120.0,100.0,,,,,113.0,214.7,257.6,,65.3,127.8,114.3,,89.8,139.7,,,,107.0,,-73.0,-71.8,,-73.0,-93.0,,,,,-80.0,21.7,64.6,,-127.7,-65.2,-78.7,,-103.2,-53.3,,,,-86.0,,True,,False,False,,,,,False,True,True,,False,True,False,,False,True,,,,False,
54005,79,48.0,49.0,,41.0,28.0,,,,,26.0,84.6,105.2,,25.0,41.1,57.4,,12.3,58.9,,,,37.0,,-31.0,-30.0,,-38.0,-51.0,,,,,-53.0,5.6,26.2,,-54.0,-37.9,-21.6,,-66.7,-20.1,,,,-42.0,,True,,False,False,,,,,False,True,True,,False,False,True,,False,True,,,,False,
54007,4,0.0,0.3,,0.0,0.0,,,,,4.0,2.5,0.4,,0.2,0.0,,,3.2,0.8,,,,0.0,,-4.0,-3.7,,-4.0,-4.0,,,,,0.0,-1.5,-3.6,,-3.8,-4.0,,,-0.8,-3.2,,,,-4.0,,True,,False,False,,,,,True,True,True,,True,True,,,True,True,,,,False,
54009,27,20.0,23.1,,18.0,28.0,,,,,9.0,68.3,57.5,,6.4,14.4,,,23.9,10.1,,,,23.0,,-7.0,-3.9,,-9.0,1.0,,,,,-18.0,41.3,30.5,,-20.6,-12.6,,,-3.1,-16.9,,,,-4.0,,True,,False,True,,,,,False,False,False,,False,False,,,True,False,,,,True,
54011,267,152.0,159.8,,151.0,93.0,,,,,256.0,230.9,384.2,,127.3,149.3,205.5,,59.4,154.3,,,,130.0,,-115.0,-107.2,,-116.0,-174.0,,,,,-11.0,-36.1,117.2,,-139.7,-117.7,-61.5,,-207.6,-112.7,,,,-137.0,,True,,False,False,,,,,True,True,False,,False,False,True,,False,True,,,,False,
54013,16,4.0,3.3,,2.0,0.0,,,,,4.0,12.2,2.8,,0.2,0.0,,,0.8,3.7,,,,4.0,,-12.0,-12.7,,-14.0,-16.0,,,,,-12.0,-3.8,-13.2,,-15.8,-16.0,,,-15.2,-12.3,,,,-12.0,,False,,False,False,,,,,False,True,False,,False,False,,,False,False,,,,False,
54015,16,4.0,4.6,,4.0,0.0,,,,,4.0,26.2,9.3,,7.3,6.8,,,0.0,4.9,,,,3.0,,-12.0,-11.4,,-12.0,-16.0,,,,,-12.0,10.2,-6.7,,-8.7,-9.2,,,-16.0,-11.1,,,,-13.0,,True,,False,False,,,,,False,True,True,,True,True,,,False,True,,,,False,
54017,17,0.0,0.5,,0.0,0.0,,,,,0.0,2.1,3.2,,,0.0,,,0.0,0.5,,,,0.0,,-17.0,-16.5,,-17.0,-17.0,,,,,-17.0,-14.9,-13.8,,,-17.0,,,-17.0,-16.5,,,,-17.0,,True,,False,False,,,,,False,True,True,,,True,,,False,True,,,,False,
54019,361,240.0,229.5,,229.0,581.0,,,,,67.0,340.2,276.4,,617.5,249.4,127.7,,82.7,183.7,,,,239.0,,-121.0,-131.5,,-132.0,220.0,,,,,-294.0,-20.8,-84.6,,256.5,-111.6,-233.3,,-278.3,-177.3,,,,-122.0,,False,,False,False,,,,,False,True,True,,False,True,False,,False,False,,,,False,
54021,29,0.0,0.6,,0.0,0.0,,,,,4.0,0.8,1.7,,0.4,0.0,,,0.0,2.3,,,,0.0,,-29.0,-28.4,,-29.0,-29.0,,,,,-25.0,-28.2,-27.3,,-28.6,-29.0,,,-29.0,-26.7,,,,-29.0,,True,,False,False,,,,,True,True,True,,True,True,,,False,True,,,,False,
54023,21,28.0,36.0,,13.0,0.0,,,,,4.0,31.5,31.4,,2.8,8.7,29.8,,6.8,51.3,,,,15.0,,7.0,15.0,,-8.0,-21.0,,,,,-17.0,10.5,10.4,,-18.2,-12.3,8.8,,-14.2,30.3,,,,-6.0,,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,True,
54025,21,28.0,29.7,,28.0,54.0,,,,,31.0,58.5,80.6,,6.5,17.3,24.6,,3.7,33.8,,,,17.0,,7.0,8.7,,7.0,33.0,,,,,10.0,37.5,59.6,,-14.5,-3.7,3.6,,-17.3,12.8,,,,-4.0,,False,,False,False,,,,,False,False,False,,False,True,True,,False,False,,,,True,
54027,15,0.0,6.7,,4.0,0.0,,,,,8.0,32.4,44.9,,7.3,4.5,,,1.4,20.4,,,,6.0,,-15.0,-8.3,,-11.0,-15.0,,,,,-7.0,17.4,29.9,,-7.7,-10.5,,,-13.6,5.4,,,,-9.0,,True,,True,False,,,,,True,False,False,,True,True,,,True,True,,,,True,
54029,31,20.0,22.7,,12.0,38.0,,,,,12.0,73.1,47.9,,1.9,11.2,9.3,,3.9,14.4,,,,13.0,,-11.0,-8.3,,-19.0,7.0,,,,,-19.0,42.1,16.9,,-29.1,-19.8,-21.7,,-27.1,-16.6,,,,-18.0,,True,,False,True,,,,,False,False,False,,False,False,False,,False,False,,,,False,
54031,18,36.0,32.6,,11.0,0.0,,,,,4.0,43.3,42.1,,3.8,15.9,,,7.9,18.0,,,,15.0,,18.0,14.6,,-7.0,-18.0,,,,,-14.0,25.3,24.1,,-14.2,-2.1,,,-10.1,-0.0,,,,-3.0,,True,,True,False,,,,,True,False,False,,True,True,,,True,True,,,,True,
54033,91,44.0,38.8,,42.0,18.0,,,,,117.0,79.9,129.9,,11.3,43.2,54.1,,5.5,43.7,,,,36.0,,-47.0,-52.2,,-49.0,-73.0,,,,,26.0,-11.1,38.9,,-79.7,-47.8,-36.9,,-85.5,-47.3,,,,-55.0,,False,,False,False,,,,,True,True,True,,False,False,True,,False,False,,,,False,
54035,59,48.0,51.2,,40.0,121.0,,,,,40.0,156.8,102.4,,9.2,40.6,22.4,,32.1,31.6,,,,43.0,,-11.0,-7.8,,-19.0,62.0,,,,,-19.0,97.8,43.4,,-49.8,-18.4,-36.6,,-26.9,-27.4,,,,-16.0,,True,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,
54037,77,136.0,136.4,,95.0,539.0,,,,,40.0,220.5,156.4,,57.9,112.5,39.4,,123.1,73.0,,,,78.0,,59.0,59.4,,18.0,462.0,,,,,-37.0,143.5,79.4,,-19.1,35.5,-37.6,,46.1,-4.0,,,,1.0,,False,,True,False,,,,,True,False,False,,True,True,True,,True,True,,,,True,
54039,1240,676.0,694.1,,697.0,885.0,,,,,345.0,1018.4,1109.4,,735.0,638.6,591.0,,731.1,494.5,1033.0,,,614.0,,-564.0,-545.9,,-543.0,-355.0,,,,,-895.0,-221.6,-130.6,,-505.0,-601.4,-649.0,,-508.9,-745.5,-207.0,,,-626.0,,True,,True,True,,,,,False,True,True,,True,False,False,,True,False,True,,,False,
54041,6,0.0,0.7,,0.0,0.0,,,,,7.0,21.9,14.9,,1.9,0.1,,,3.1,2.4,,,,6.0,,-6.0,-5.3,,-6.0,-6.0,,,,,1.0,15.9,8.9,,-4.1,-5.9,,,-2.9,-3.6,,,,0.0,,True,,False,False,,,,,True,False,False,,True,True,,,True,True,,,,True,
54043,51,0.0,0.0,,15.0,2.0,,,,,24.0,55.2,41.0,,3.3,20.2,35.9,,22.1,48.1,,,,11.0,,-51.0,-51.0,,-36.0,-49.0,,,,,-27.0,4.2,-10.0,,-47.7,-30.8,-15.1,,-28.9,-2.9,,,,-40.0,,False,,True,True,,,,,True,True,True,,True,True,True,,True,True,,,,True,
54045,135,180.0,188.3,,112.0,64.0,,,,,58.0,422.1,289.8,,35.6,107.7,135.8,,46.3,332.6,,,,200.0,,45.0,53.3,,-23.0,-71.0,,,,,-77.0,287.1,154.8,,-99.4,-27.3,0.8,,-88.7,197.6,,,,65.0,,False,,True,False,,,,,False,False,False,,False,True,True,,False,False,,,,False,
54047,16,20.0,8.3,,6.0,0.0,,,,,20.0,30.9,33.8,,2.7,0.9,,,7.8,16.6,,,,7.0,,4.0,-7.7,,-10.0,-16.0,,,,,4.0,14.9,17.8,,-13.3,-15.1,,,-8.2,0.6,,,,-9.0,,False,,False,False,,,,,False,False,False,,False,False,,,False,True,,,,False,
54049,51,36.0,36.6,,34.0,33.0,,,,,50.0,65.8,99.5,,5.0,36.2,57.6,,0.6,19.8,,,,29.0,,-15.0,-14.4,,-17.0,-18.0,,,,,-1.0,14.8,48.5,,-46.0,-14.8,6.6,,-50.4,-31.2,,,,-22.0,,True,,False,False,,,,,True,True,False,,False,True,True,,False,False,,,,False,
54051,39,0.0,0.0,,4.0,0.0,,,,,24.0,36.5,35.5,,22.1,2.7,19.0,,8.8,3.1,,,,4.0,,-39.0,-39.0,,-35.0,-39.0,,,,,-15.0,-2.5,-3.5,,-16.9,-36.3,-20.0,,-30.2,-35.9,,,,-35.0,,False,,True,False,,,,,True,True,True,,True,True,True,,True,True,,,,True,
54053,44,80.0,76.1,,60.0,124.0,,,,,49.0,276.8,104.8,,32.9,51.9,76.5,,42.6,49.8,,,,83.0,,36.0,32.1,,16.0,80.0,,,,,5.0,232.8,60.8,,-11.1,7.9,32.5,,-1.4,5.8,,,,39.0,,True,,True,False,,,,,True,False,False,,True,True,True,,True,True,,,,False,
54055,122,72.0,84.4,,80.0,40.0,,,,,120.0,274.1,208.8,,38.2,85.8,166.3,,0.0,155.7,,,,112.0,,-50.0,-37.6,,-42.0,-82.0,,,,,-2.0,152.1,86.8,,-83.8,-36.2,44.3,,-122.0,33.7,,,,-10.0,,True,,True,False,,,,,True,False,False,,False,True,True,,False,True,,,,True,
54057,28,60.0,59.0,,36.0,42.0,,,,,13.0,76.6,84.4,,3.1,22.2,36.2,,0.1,66.9,,,,31.0,,32.0,31.0,,8.0,14.0,,,,,-15.0,48.6,56.4,,-24.9,-5.8,8.2,,-27.9,38.9,,,,3.0,,True,,True,True,,,,,True,False,False,,True,True,True,,True,False,,,,True,
54059,146,96.0,91.3,,61.0,48.0,,,,,34.0,89.9,129.0,,40.7,81.4,32.5,,27.1,130.8,,,,55.0,,-50.0,-54.7,,-85.0,-98.0,,,,,-112.0,-56.1,-17.0,,-105.3,-64.6,-113.5,,-118.9,-15.2,,,,-91.0,,False,,False,False,,,,,False,False,True,,False,False,False,,False,True,,,,False,
54061,899,212.0,261.0,,212.0,245.0,,,,,346.0,251.6,432.1,,159.9,262.4,113.5,,10.5,141.4,,,,154.0,,-687.0,-638.0,,-687.0,-654.0,,,,,-553.0,-647.4,-466.9,,-739.1,-636.6,-785.5,,-888.5,-757.6,,,,-745.0,,True,,False,True,,,,,True,True,True,,False,True,False,,False,False,,,,False,
54063,39,228.0,219.2,,166.0,363.0,,,,,5.0,233.4,24.7,,270.1,95.4,43.9,,182.1,130.7,,,,445.0,,189.0,180.2,,127.0,324.0,,,,,-34.0,194.4,-14.3,,231.1,56.4,4.9,,143.1,91.7,,,,406.0,,True,,True,False,,,,,True,False,True,,False,True,True,,True,True,,,,False,
