,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
20105,2,9.0,9.3,,5.0,0.0,,,,,,,,2.0,,35.8,1.1,,,1.3,,,4.0,,10.2,5.0,,,,18.0,8.6,64.2,7.0,7.3,,3.0,-2.0,,,,,,,,0.0,,33.8,-0.9,,,-0.7,,,2.0,,8.2,3.0,,,,16.0,6.6,62.2,False,,True,True,,,,,,,,True,,False,True,,,True,,,True,,False,True,,,,False,True,False
20107,15,12.0,9.4,,4.0,1.0,,,,,,,,14.0,,1.5,14.8,,6.6,1.3,,,6.0,,0.9,10.9,,,,6.0,12.8,40.8,-3.0,-5.6,,-11.0,-14.0,,,,,,,,-1.0,,-13.5,-0.2,,-8.4,-13.7,,,-9.0,,-14.1,-4.1,,,,-9.0,-2.2,25.8,False,,False,False,,,,,,,,True,,False,True,,False,False,,,False,,False,False,,,,False,True,False
20109,4,3.0,2.8,,2.0,0.0,,,,,,,,0.0,,12.3,0.3,,,0.3,,0.0,2.0,,2.5,1.9,,,,14.0,4.5,34.4,-1.0,-1.2,,-2.0,-4.0,,,,,,,,-4.0,,8.3,-3.7,,,-3.7,,-4.0,-2.0,,-1.5,-2.1,,,,10.0,0.5,30.4,False,,False,False,,,,,,,,False,,False,False,,,False,,False,False,,False,False,,,,False,True,False
20111,138,174.0,124.1,,115.0,149.0,,,,,,,,288.0,,398.0,121.6,,52.0,102.8,30.0,140.0,121.0,,69.7,133.1,,,,71.0,206.7,259.9,36.0,-13.9,,-23.0,11.0,,,,,,,,150.0,,260.0,-16.4,,-86.0,-35.2,-108.0,2.0,-17.0,,-68.3,-4.9,,,,-67.0,68.7,121.9,True,,True,True,,,,,,,,False,,False,True,,False,True,False,True,True,,False,True,,,,False,False,False
20113,51,57.0,63.0,,58.0,63.0,,,,,,,,57.0,,159.0,79.1,,10.5,42.8,115.7,117.0,28.0,,57.8,56.2,,,,33.0,66.5,98.4,6.0,12.0,,7.0,12.0,,,,,,,,6.0,,108.0,28.1,,-40.5,-8.2,64.7,66.0,-23.0,,6.8,5.2,,,,-18.0,15.5,47.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,False,False
20115,7,21.0,21.4,,10.0,0.0,,,,,,,,13.0,,24.3,19.1,,4.5,3.6,,38.0,12.0,,0.0,19.9,,,,25.0,22.4,157.2,14.0,14.4,,3.0,-7.0,,,,,,,,6.0,,17.3,12.1,,-2.5,-3.4,,31.0,5.0,,-7.0,12.9,,,,18.0,15.4,150.2,False,,True,True,,,,,,,,True,,False,True,,True,True,,False,True,,True,True,,,,False,False,False
20117,6,12.0,12.5,,6.0,0.0,,,,,,,,8.0,,16.4,3.6,,,1.0,,,8.0,,5.3,,,,,19.0,9.7,61.7,6.0,6.5,,0.0,-6.0,,,,,,,,2.0,,10.4,-2.4,,,-5.0,,,2.0,,-0.7,,,,,13.0,3.7,55.7,False,,True,False,,,,,,,,True,,False,True,,,True,,,True,,True,,,,,False,True,False
20119,48,9.0,13.5,,4.0,0.0,,,,,,,,7.0,,1.3,15.0,,4.0,2.0,,,4.0,,2.0,15.2,,,,6.0,10.0,156.2,-39.0,-34.5,,-44.0,-48.0,,,,,,,,-41.0,,-46.7,-33.0,,-44.0,-46.0,,,-44.0,,-46.0,-32.8,,,,-42.0,-38.0,108.2,True,,False,False,,,,,,,,False,,False,True,,False,False,,,False,,False,True,,,,False,True,False
20121,115,162.0,164.7,,116.0,330.0,,,,,,,,105.0,,442.0,119.5,,87.6,57.2,147.9,271.0,102.0,,109.1,94.4,,,,191.0,151.3,662.8,47.0,49.7,,1.0,215.0,,,,,,,,-10.0,,327.0,4.5,,-27.4,-57.8,32.9,156.0,-13.0,,-5.9,-20.6,,,,76.0,36.3,547.8,False,,True,False,,,,,,,,True,,False,True,,True,False,True,False,True,,True,True,,,,False,True,False
20123,5,30.0,29.3,,14.0,,,,,,,,,12.0,,77.4,3.5,,2.3,7.9,,,13.0,,14.4,,,,,57.0,21.6,17.2,25.0,24.3,,9.0,,,,,,,,,7.0,,72.4,-1.5,,-2.7,2.9,,,8.0,,9.4,,,,,52.0,16.6,12.2,True,,True,,,,,,,,,True,,False,True,,True,True,,,True,,True,,,,,False,True,True
20125,123,144.0,145.1,,114.0,254.0,,,,,,,,118.0,,337.8,113.0,,26.2,74.6,39.2,226.0,28.0,,23.4,116.7,,,,169.0,153.4,230.4,21.0,22.1,,-9.0,131.0,,,,,,,,-5.0,,214.8,-10.0,,-96.8,-48.4,-83.8,103.0,-95.0,,-99.6,-6.3,,,,46.0,30.4,107.4,False,,True,False,,,,,,,,True,,False,True,,False,False,False,False,False,,False,True,,,,False,False,False
20127,11,9.0,8.9,,3.0,0.0,,,,,,,,4.0,,15.1,4.2,,0.8,2.0,,13.0,4.0,,1.4,,,,,6.0,6.3,68.0,-2.0,-2.1,,-8.0,-11.0,,,,,,,,-7.0,,4.1,-6.8,,-10.2,-9.0,,2.0,-7.0,,-9.6,,,,,-5.0,-4.7,57.0,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
20129,3,6.0,5.3,,3.0,0.0,,,,,,,,3.0,,23.5,0.3,,0.4,0.5,,4.0,4.0,,2.0,3.6,,,,21.0,4.5,54.6,3.0,2.3,,0.0,-3.0,,,,,,,,0.0,,20.5,-2.7,,-2.6,-2.5,,1.0,1.0,,-1.0,0.6,,,,18.0,1.5,51.6,True,,True,False,,,,,,,,True,,False,True,,True,True,,True,True,,True,True,,,,False,True,False
20131,45,0.0,0.0,,0.0,0.0,,,,,,,,27.0,,0.2,11.5,,4.3,0.4,,23.0,2.0,,1.3,4.7,,,,0.0,8.9,27.7,-45.0,-45.0,,-45.0,-45.0,,,,,,,,-18.0,,-44.8,-33.5,,-40.7,-44.6,,-22.0,-43.0,,-43.7,-40.3,,,,-45.0,-36.1,-17.3,False,,False,False,,,,,,,,True,,True,True,,True,True,,True,True,,True,True,,,,False,True,True
20133,49,123.0,117.1,,54.0,227.0,,,,,,,,51.0,,251.7,28.4,,42.0,28.1,30.3,40.0,77.0,,29.0,81.4,,,,169.0,111.4,149.2,74.0,68.1,,5.0,178.0,,,,,,,,2.0,,202.7,-20.6,,-7.0,-20.9,-18.7,-9.0,28.0,,-20.0,32.4,,,,120.0,62.4,100.2,True,,True,False,,,,,,,,True,,False,True,,True,True,True,True,True,,True,True,,,,False,True,False
20135,50,42.0,42.1,,5.0,9.0,,,,,,,,1.0,,5.1,3.9,,2.0,9.5,,,24.0,,3.4,,,,,27.0,93.6,489.4,-8.0,-7.9,,-45.0,-41.0,,,,,,,,-49.0,,-44.9,-46.1,,-48.0,-40.5,,,-26.0,,-46.6,,,,,-23.0,43.6,439.4,True,,False,False,,,,,,,,False,,False,False,,False,False,,,False,,False,,,,,False,False,False
20137,7,3.0,3.0,,0.0,0.0,,,,,,,,10.0,,0.1,0.4,,1.6,0.4,,12.0,2.0,,0.9,1.6,,,,8.0,6.4,12.3,-4.0,-4.0,,-7.0,-7.0,,,,,,,,3.0,,-6.9,-6.6,,-5.4,-6.6,,5.0,-5.0,,-6.1,-5.4,,,,1.0,-0.6,5.3,True,,False,False,,,,,,,,True,,False,False,,False,False,,False,False,,False,False,,,,True,True,False
20139,37,21.0,21.5,,20.0,28.0,,,,,,,,21.0,,176.2,33.8,,4.9,9.6,,37.0,10.0,,7.8,20.3,,,,18.0,24.2,140.1,-16.0,-15.5,,-17.0,-9.0,,,,,,,,-16.0,,139.2,-3.2,,-32.1,-27.4,,0.0,-27.0,,-29.2,-16.7,,,,-19.0,-12.8,103.1,True,,False,True,,,,,,,,False,,False,True,,False,False,,True,False,,False,False,,,,False,True,False
20141,1,3.0,2.9,,1.0,0.0,,,,,,,,3.0,,14.6,0.4,,0.1,0.3,,0.0,2.0,,0.9,2.0,,,,14.0,4.3,35.0,2.0,1.9,,0.0,-1.0,,,,,,,,2.0,,13.6,-0.6,,-0.9,-0.7,,-1.0,1.0,,-0.1,1.0,,,,13.0,3.3,34.0,True,,True,True,,,,,,,,False,,False,True,,True,True,,True,True,,True,True,,,,False,False,False
20143,7,18.0,19.1,,3.0,0.0,,,,,,,,8.0,,0.9,11.7,,3.3,2.2,,25.0,6.0,,0.0,18.5,,,,25.0,14.2,46.0,11.0,12.1,,-4.0,-7.0,,,,,,,,1.0,,-6.1,4.7,,-3.7,-4.8,,18.0,-1.0,,-7.0,11.5,,,,18.0,7.2,39.0,False,,True,True,,,,,,,,True,,True,True,,True,True,,False,True,,True,False,,,,False,True,False
20145,170,114.0,172.6,,49.0,81.0,,,,,,,,20.0,,52.4,5.7,,,33.4,0.0,,66.0,,64.0,,,,,20.0,136.6,1090.0,-56.0,2.6,,-121.0,-89.0,,,,,,,,-150.0,,-117.6,-164.3,,,-136.6,-170.0,,-104.0,,-106.0,,,,,-150.0,-33.4,920.0,True,,False,False,,,,,,,,False,,False,False,,,False,False,,False,,False,,,,,False,True,False
20147,58,21.0,24.1,,11.0,0.0,,,,,,,,8.0,,22.7,1.0,,6.9,2.9,,36.0,10.0,,17.0,15.7,,,,46.0,18.0,39.2,-37.0,-33.9,,-47.0,-58.0,,,,,,,,-50.0,,-35.3,-57.0,,-51.1,-55.1,,-22.0,-48.0,,-41.0,-42.3,,,,-12.0,-40.0,-18.8,True,,False,False,,,,,,,,False,,True,False,,False,False,,True,False,,False,False,,,,True,False,True
20149,75,36.0,37.2,,26.0,24.0,,,,,,,,109.0,,123.4,48.2,,3.6,16.3,102.1,,20.0,,20.5,25.5,,,,24.0,55.3,346.0,-39.0,-37.8,,-49.0,-51.0,,,,,,,,34.0,,48.4,-26.8,,-71.4,-58.7,27.1,,-55.0,,-54.5,-49.5,,,,-51.0,-19.7,271.0,True,,False,False,,,,,,,,True,,False,True,,False,False,True,,False,,False,False,,,,False,True,False
20151,19,39.0,37.3,,18.0,42.0,,,,,,,,12.0,,25.1,5.2,,6.8,9.9,,44.0,16.0,,9.5,24.9,,,,54.0,32.1,126.3,20.0,18.3,,-1.0,23.0,,,,,,,,-7.0,,6.1,-13.8,,-12.2,-9.1,,25.0,-3.0,,-9.5,5.9,,,,35.0,13.1,107.3,True,,True,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,True,,,,False,True,False
20153,21,3.0,3.2,,3.0,0.0,,,,,,,,0.0,,11.9,11.6,,,0.5,,0.0,2.0,,1.1,,,,,3.0,4.3,91.8,-18.0,-17.8,,-18.0,-21.0,,,,,,,,-21.0,,-9.1,-9.4,,,-20.5,,-21.0,-19.0,,-19.9,,,,,-18.0,-16.7,70.8,True,,False,False,,,,,,,,False,,True,True,,,False,,False,False,,False,,,,,False,True,False
20155,237,234.0,199.1,,156.0,99.0,,,,,,,,188.0,,409.7,411.4,,114.1,138.6,0.0,220.0,31.0,,84.6,132.9,,,,175.0,332.4,2046.7,-3.0,-37.9,,-81.0,-138.0,,,,,,,,-49.0,,172.7,174.4,,-122.9,-98.4,-237.0,-17.0,-206.0,,-152.4,-104.1,,,,-62.0,95.4,1809.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
20157,10,6.0,7.9,,3.0,0.0,,,,,,,,7.0,,0.3,5.4,,3.3,0.9,,,4.0,,1.0,6.5,,,,6.0,6.1,22.3,-4.0,-2.1,,-7.0,-10.0,,,,,,,,-3.0,,-9.7,-4.6,,-6.7,-9.1,,,-6.0,,-9.0,-3.5,,,,-4.0,-3.9,12.3,True,,False,False,,,,,,,,True,,False,False,,False,False,,,False,,False,True,,,,False,True,False
20159,33,0.0,1.3,,0.0,0.0,,,,,,,,13.0,,1.0,6.8,,2.6,0.4,,18.0,1.0,,0.1,,,,,1.0,6.8,33.2,-33.0,-31.7,,-33.0,-33.0,,,,,,,,-20.0,,-32.0,-26.2,,-30.4,-32.6,,-15.0,-32.0,,-32.9,,,,,-32.0,-26.2,0.2,True,,False,False,,,,,,,,True,,True,True,,True,True,,True,True,,True,,,,,True,True,True
20161,621,1092.0,1048.6,,794.0,1963.0,,,,,,,,794.0,,2299.8,321.3,,847.4,556.1,68.4,1560.0,663.0,,393.9,649.7,,,,851.0,1833.9,2670.2,471.0,427.6,,173.0,1342.0,,,,,,,,173.0,,1678.8,-299.7,,226.4,-64.9,-552.6,939.0,42.0,,-227.1,28.7,,,,230.0,1212.9,2049.2,True,,True,False,,,,,,,,True,,False,True,,True,True,False,False,True,,True,True,,,,True,False,False
20163,37,24.0,23.2,,6.0,,,,,,,,,6.0,,19.3,8.2,,1.7,5.8,,22.0,13.0,,8.0,,,,,20.0,23.3,51.1,-13.0,-13.8,,-31.0,,,,,,,,,-31.0,,-17.7,-28.8,,-35.3,-31.2,,-15.0,-24.0,,-29.0,,,,,-17.0,-13.7,14.1,False,,False,,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
20165,18,27.0,25.1,,12.0,,,,,,,,,0.0,,53.4,11.1,,,7.7,,22.0,14.0,,12.9,,,,,30.0,27.4,189.3,9.0,7.1,,-6.0,,,,,,,,,-18.0,,35.4,-6.9,,,-10.3,,4.0,-4.0,,-5.1,,,,,12.0,9.4,171.3,True,,True,,,,,,,,,False,,False,True,,,False,,True,True,,True,,,,,False,False,False
20167,28,111.0,113.4,,60.0,115.0,,,,,,,,9.0,,327.0,9.0,,,11.7,,,66.0,,3.7,,,,,157.0,146.2,106.9,83.0,85.4,,32.0,87.0,,,,,,,,-19.0,,299.0,-19.0,,,-16.3,,,38.0,,-24.3,,,,,129.0,118.2,78.9,False,,True,False,,,,,,,,True,,False,True,,,True,,,True,,True,,,,,False,False,True
20169,197,186.0,172.5,,150.0,291.0,,,,,,,,177.0,,357.5,187.5,,74.7,80.5,96.1,331.0,102.0,,6.5,113.8,,,,205.0,172.4,280.6,-11.0,-24.5,,-47.0,94.0,,,,,,,,-20.0,,160.5,-9.5,,-122.3,-116.5,-100.9,134.0,-95.0,,-190.5,-83.2,,,,8.0,-24.6,83.6,False,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,False,,,,True,False,False
20171,10,9.0,10.5,,8.0,3.0,,,,,,,,9.0,,0.4,13.5,,9.9,4.9,,,4.0,,13.2,12.4,,,,5.0,19.3,84.5,-1.0,0.5,,-2.0,-7.0,,,,,,,,-1.0,,-9.6,3.5,,-0.1,-5.1,,,-6.0,,3.2,2.4,,,,-5.0,9.3,74.5,True,,False,False,,,,,,,,False,,False,False,,True,False,,,False,,False,False,,,,False,False,False
20173,1084,1542.0,1485.7,1417.7,1442.0,1906.0,,,,,,,,1650.0,,1618.6,2548.9,,1277.7,1027.9,1577.9,1153.0,944.0,,774.1,1002.1,1137.0,,,937.0,2115.0,3166.6,458.0,401.7,333.7,358.0,822.0,,,,,,,,566.0,,534.6,1464.9,,193.7,-56.1,493.9,69.0,-140.0,,-309.9,-81.9,53.0,,,-147.0,1031.0,2082.6,True,True,True,False,,,,,,,,False,,False,False,,True,True,False,True,True,,True,True,True,,,True,False,False
20175,244,252.0,235.3,,133.0,150.0,,,,,,,,300.0,,278.1,89.1,,73.6,100.0,5.2,194.0,120.0,,114.4,146.7,,,,0.0,326.1,799.8,8.0,-8.7,,-111.0,-94.0,,,,,,,,56.0,,34.1,-154.9,,-170.4,-144.0,-238.8,-50.0,-124.0,,-129.6,-97.3,,,,-244.0,82.1,555.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
20177,385,501.0,484.8,,458.0,494.0,,,,,,,,957.0,,742.8,603.1,,174.9,309.5,449.9,470.0,288.0,,32.8,351.0,299.0,,,338.0,643.3,1176.6,116.0,99.8,,73.0,109.0,,,,,,,,572.0,,357.8,218.1,,-210.1,-75.5,64.9,85.0,-97.0,,-352.2,-34.0,-86.0,,,-47.0,258.3,791.6,True,,True,True,,,,,,,,False,,False,False,,False,True,True,True,True,,False,True,True,,,True,False,False
20179,3,6.0,6.4,,0.0,0.0,,,,,,,,0.0,,23.5,0.3,,0.4,0.9,,4.0,2.0,,1.2,3.7,,,,12.0,4.4,33.4,3.0,3.4,,-3.0,-3.0,,,,,,,,-3.0,,20.5,-2.7,,-2.6,-2.1,,1.0,-1.0,,-1.8,0.7,,,,9.0,1.4,30.4,False,,False,False,,,,,,,,False,,False,True,,True,True,,True,True,,True,True,,,,False,True,False
20181,13,3.0,2.0,,0.0,0.0,,,,,,,,6.0,,0.3,1.8,,0.8,0.3,,9.0,2.0,,0.7,,,,,4.0,4.1,12.6,-10.0,-11.0,,-13.0,-13.0,,,,,,,,-7.0,,-12.7,-11.2,,-12.2,-12.7,,-4.0,-11.0,,-12.3,,,,,-9.0,-8.9,-0.4,False,,False,False,,,,,,,,True,,False,False,,False,False,,True,False,,False,,,,,True,True,True
20183,4,6.0,6.3,,0.0,0.0,,,,,,,,3.0,,0.1,0.8,,0.1,0.8,,0.0,4.0,,0.6,3.3,,,,14.0,4.5,21.8,2.0,2.3,,-4.0,-4.0,,,,,,,,-1.0,,-3.9,-3.2,,-3.9,-3.2,,-4.0,0.0,,-3.4,-0.7,,,,10.0,0.5,17.8,False,,False,False,,,,,,,,True,,False,False,,False,False,,False,True,,False,True,,,,False,True,False
20185,13,36.0,35.9,,12.0,16.0,,,,,,,,4.0,,31.8,19.9,,5.1,10.5,,44.0,20.0,,5.6,,,,,26.0,69.4,218.5,23.0,22.9,,-1.0,3.0,,,,,,,,-9.0,,18.8,6.9,,-7.9,-2.5,,31.0,7.0,,-7.4,,,,,13.0,56.4,205.5,True,,True,True,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,True,False,False
20187,26,3.0,2.6,,0.0,0.0,,,,,,,,2.0,,0.2,3.5,,0.9,0.9,,12.0,2.0,,4.5,2.7,,,,0.0,6.8,17.8,-23.0,-23.4,,-26.0,-26.0,,,,,,,,-24.0,,-25.8,-22.5,,-25.1,-25.1,,-14.0,-24.0,,-21.5,-23.3,,,,-26.0,-19.2,-8.2,False,,False,False,,,,,,,,False,,False,True,,False,False,,True,False,,True,False,,,,False,True,True
20189,68,27.0,28.4,,16.0,24.0,,,,,,,,15.0,,51.3,8.7,,7.3,13.5,,43.0,14.0,,10.9,14.9,,,,16.0,33.7,233.9,-41.0,-39.6,,-52.0,-44.0,,,,,,,,-53.0,,-16.7,-59.3,,-60.7,-54.5,,-25.0,-54.0,,-57.1,-53.1,,,,-52.0,-34.3,165.9,True,,False,False,,,,,,,,False,,True,False,,False,False,,True,False,,False,False,,,,False,True,False
20191,59,60.0,63.2,,31.0,0.0,,,,,,,,47.0,,242.9,57.3,,12.0,26.1,28.9,87.0,21.0,,0.5,51.4,,,,84.0,64.2,391.3,1.0,4.2,,-28.0,-59.0,,,,,,,,-12.0,,183.9,-1.7,,-47.0,-32.9,-30.1,28.0,-38.0,,-58.5,-7.6,,,,25.0,5.2,332.3,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
20193,64,27.0,26.2,,18.0,0.0,,,,,,,,16.0,,51.9,6.7,,,17.4,,46.0,67.0,,3.4,28.4,,,,36.0,27.0,22.6,-37.0,-37.8,,-46.0,-64.0,,,,,,,,-48.0,,-12.1,-57.3,,,-46.6,,-18.0,3.0,,-60.6,-35.6,,,,-28.0,-37.0,-41.4,False,,False,False,,,,,,,,False,,True,False,,,False,,True,True,,False,True,,,,True,True,False
20195,20,33.0,37.7,,6.0,6.0,,,,,,,,1.0,,129.7,3.7,,2.4,10.7,,,21.0,,4.4,,,,,25.0,42.6,116.7,13.0,17.7,,-14.0,-14.0,,,,,,,,-19.0,,109.7,-16.3,,-17.6,-9.3,,,1.0,,-15.6,,,,,5.0,22.6,96.7,False,,False,False,,,,,,,,False,,False,False,,False,True,,,True,,False,,,,,True,False,False
20197,7,18.0,18.8,,7.0,,,,,,,,,7.0,,28.0,13.6,,4.1,6.7,,33.0,10.0,,3.7,10.9,,,,16.0,15.6,124.5,11.0,11.8,,0.0,,,,,,,,,0.0,,21.0,6.6,,-2.9,-0.3,,26.0,3.0,,-3.3,3.9,,,,9.0,8.6,117.5,False,,True,,,,,,,,,True,,False,True,,True,True,,False,True,,True,True,,,,True,True,False
20199,7,24.0,26.1,,17.0,,,,,,,,,0.0,,174.8,31.2,,,5.6,,30.0,15.0,,9.1,13.1,,,,28.0,16.9,351.5,17.0,19.1,,10.0,,,,,,,,,-7.0,,167.8,24.2,,,-1.4,,23.0,8.0,,2.1,6.1,,,,21.0,9.9,344.5,False,,True,,,,,,,,,True,,False,False,,,True,,False,True,,True,True,,,,False,True,False
20201,2,30.0,29.7,,18.0,,,,,,,,,4.0,,309.7,13.8,,,8.3,,,19.0,,17.9,18.9,,,,50.0,22.0,382.6,28.0,27.7,,16.0,,,,,,,,,2.0,,307.7,11.8,,,6.3,,,17.0,,15.9,16.9,,,,48.0,20.0,380.6,True,,True,,,,,,,,,True,,False,True,,,True,,,True,,True,True,,,,False,True,False
20203,2,0.0,0.2,,0.0,0.0,,,,,,,,0.0,,0.3,0.5,,,0.0,,0.0,0.0,,0.0,0.2,,,,0.0,4.3,27.4,-2.0,-1.8,,-2.0,-2.0,,,,,,,,-2.0,,-1.7,-1.5,,,-2.0,,-2.0,-2.0,,-2.0,-1.8,,,,-2.0,2.3,25.4,True,,False,False,,,,,,,,False,,True,True,,,True,,False,False,,False,True,,,,False,False,False
20205,15,84.0,75.6,,6.0,131.0,,,,,,,,6.0,,0.8,12.1,,3.7,11.7,,,55.0,,2.3,,,,,237.0,83.0,95.8,69.0,60.6,,-9.0,116.0,,,,,,,,-9.0,,-14.2,-2.9,,-11.3,-3.3,,,40.0,,-12.7,,,,,222.0,68.0,80.8,True,,True,False,,,,,,,,True,,True,True,,True,True,,,True,,True,,,,,False,True,False
20207,3,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.5,0.7,,0.5,0.1,,0.0,0.0,,0.0,0.0,,,,0.0,4.1,14.4,-3.0,-3.0,,-3.0,-3.0,,,,,,,,0.0,,-2.5,-2.3,,-2.5,-2.9,,-3.0,-3.0,,-3.0,-3.0,,,,-3.0,1.1,11.4,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,False,,False,True,,,,False,True,False
20209,655,747.0,751.1,809.8,603.0,562.0,,,,,,,,1146.0,,606.4,556.5,,373.8,621.4,40.3,584.0,453.0,,658.7,577.6,446.0,,,358.0,1110.6,3058.3,92.0,96.1,154.8,-52.0,-93.0,,,,,,,,491.0,,-48.6,-98.5,,-281.2,-33.6,-614.7,-71.0,-202.0,,3.7,-77.4,-209.0,,,-297.0,455.6,2403.3,False,False,True,False,,,,,,,,False,,True,False,,False,True,False,True,False,,True,True,False,,,False,False,False
21001,33,54.0,55.6,,38.0,48.0,,,,,,,,96.0,,35.6,37.5,,27.2,41.8,19.6,63.0,48.0,,31.5,41.7,,,,49.0,65.5,48.3,21.0,22.6,,5.0,15.0,,,,,,,,63.0,,2.6,4.5,,-5.8,8.8,-13.4,30.0,15.0,,-1.5,8.7,,,,16.0,32.5,15.3,False,,True,True,,,,,,,,False,,True,True,,True,True,True,False,True,,True,True,,,,True,False,True
21003,77,27.0,28.5,,23.0,22.0,,,,,,,,82.0,,87.7,51.4,,5.7,29.9,9.9,53.0,28.0,,13.7,19.5,,,,18.0,31.5,128.8,-50.0,-48.5,,-54.0,-55.0,,,,,,,,5.0,,10.7,-25.6,,-71.3,-47.1,-67.1,-24.0,-49.0,,-63.3,-57.5,,,,-59.0,-45.5,51.8,True,,False,False,,,,,,,,True,,True,True,,False,True,False,True,True,,False,False,,,,False,True,False
21005,39,24.0,20.7,,24.0,35.0,,,,,,,,30.0,,105.5,49.7,,1.7,21.5,60.7,21.0,8.0,,3.6,25.6,,,,10.0,30.1,51.1,-15.0,-18.3,,-15.0,-4.0,,,,,,,,-9.0,,66.5,10.7,,-37.3,-17.5,21.7,-18.0,-31.0,,-35.5,-13.4,,,,-29.0,-8.9,12.1,False,,False,True,,,,,,,,True,,False,True,,False,False,False,False,False,,False,True,,,,False,True,True
21007,11,9.0,8.3,,7.0,0.0,,,,,,,,28.0,,16.8,17.4,,1.3,3.2,,20.0,6.0,,6.3,12.3,,,,11.0,9.5,52.2,-2.0,-2.7,,-4.0,-11.0,,,,,,,,17.0,,5.8,6.4,,-9.7,-7.8,,9.0,-5.0,,-4.7,1.3,,,,0.0,-1.5,41.2,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,True,,,,True,True,False
21009,224,102.0,103.8,,85.0,76.0,,,,,,,,179.0,,116.2,173.2,,35.9,74.4,92.1,79.0,65.0,,27.6,90.1,,,,122.0,137.2,216.5,-122.0,-120.2,,-139.0,-148.0,,,,,,,,-45.0,,-107.8,-50.8,,-188.1,-149.6,-131.9,-145.0,-159.0,,-196.4,-133.9,,,,-102.0,-86.8,-7.5,True,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,False,,,,True,True,True
