,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48475,112,40.0,,41.3,,62.0,171.0,,,,,66.1,35.7,,,,136.0,,50.2,,89.5,,,70.0,56.4,,,,79.0,45.6,,,,,,251.9,,,,84.2,-72.0,,-70.7,,-50.0,59.0,,,,,-45.9,-76.3,,,,24.0,,-61.8,,-22.5,,,-42.0,-55.6,,,,-33.0,-66.4,,,,,,139.9,,,,-27.8,,True,,True,True,,,,,True,False,,,,True,,True,,True,,,True,True,,,,True,True,,,,,,False,,,,True
48477,168,62.0,,62.6,,60.0,40.0,,,,,98.0,86.8,,,,123.0,,38.3,,115.9,81.0,,63.0,98.5,,,53.0,104.0,10.1,,,,,,150.6,,,,54.9,-106.0,,-105.4,,-108.0,-128.0,,,,,-70.0,-81.2,,,,-45.0,,-129.7,,-52.1,-87.0,,-105.0,-69.5,,,-115.0,-64.0,-157.9,,,,,,-17.4,,,,-113.1,,True,,False,False,,,,,True,True,,,,True,,False,,True,True,,True,True,,,False,True,False,,,,,,True,,,,False
48479,3184,2242.0,,2312.9,3208.8,2369.0,3014.0,,,,,1916.0,1927.5,,3085.1,,1665.0,,1989.7,,2194.2,2240.0,,2584.5,2772.9,,,1483.0,2664.0,73.5,,,,,1760.8,3722.9,3450.0,,,2227.2,-942.0,,-871.1,24.8,-815.0,-170.0,,,,,-1268.0,-1256.5,,-98.9,,-1519.0,,-1194.3,,-989.8,-944.0,,-599.5,-411.1,,,-1701.0,-520.0,-3110.5,,,,,-1423.2,538.9,266.0,,,-956.8,,True,True,True,True,,,,,False,False,,True,,False,,False,,False,False,,True,True,,,False,True,False,,,,,False,True,True,,,False
48481,282,176.0,,175.0,,197.0,258.0,,,,,209.3,147.3,,,,142.0,,221.4,,150.7,171.5,,277.0,208.4,,,225.0,213.0,113.1,,,,,,303.5,,,,240.2,-106.0,,-107.0,,-85.0,-24.0,,,,,-72.7,-134.7,,,,-140.0,,-60.6,,-131.3,-110.5,,-5.0,-73.6,,,-57.0,-69.0,-168.9,,,,,,21.5,,,,-41.8,,False,,True,True,,,,,True,False,,,,False,,True,,False,False,,True,True,,,True,True,False,,,,,,True,,,,True
48483,32,72.0,,74.9,,56.0,8.0,,,,,44.7,78.3,,,,64.0,,27.3,,11.1,,,55.0,51.7,,,73.0,61.0,10.8,,,,,,79.2,,,,83.2,40.0,,42.9,,24.0,-24.0,,,,,12.7,46.3,,,,32.0,,-4.7,,-20.9,,,23.0,19.7,,,41.0,29.0,-21.2,,,,,,47.2,,,,51.2,,False,,True,True,,,,,True,False,,,,True,,True,,True,,,True,True,,,False,True,True,,,,,,False,,,,False
48485,1556,1896.0,,1882.8,,1487.0,1512.0,,,,,1016.8,1129.7,,,,1224.0,,1743.0,,1032.7,1295.0,,1746.0,1467.3,,,1632.0,1867.0,42.0,,,,,1703.2,2499.8,1044.0,,,1769.5,340.0,,326.8,,-69.0,-44.0,,,,,-539.2,-426.3,,,,-332.0,,187.0,,-523.3,-261.0,,190.0,-88.7,,,76.0,311.0,-1514.0,,,,,147.2,943.8,-512.0,,,213.5,,True,,True,True,,,,,False,False,,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,True,False,False,,,True
48487,199,222.0,,237.9,,156.0,148.0,,,,,79.8,141.1,,,,153.0,,204.4,,91.5,,,110.0,110.8,,,224.0,198.0,6.8,,,,,,338.4,,,,198.2,23.0,,38.9,,-43.0,-51.0,,,,,-119.2,-57.9,,,,-46.0,,5.4,,-107.5,,,-89.0,-88.2,,,25.0,-1.0,-192.2,,,,,,139.4,,,,-0.8,,False,,False,False,,,,,False,False,,,,False,,True,,False,,,False,False,,,False,True,False,,,,,,False,,,,True
48489,152,72.0,,70.9,,74.0,0.0,,,,,121.9,60.1,,,,92.0,,99.6,,61.7,,,69.0,91.2,,,58.0,89.0,31.8,,,,,,194.4,,,,88.5,-80.0,,-81.1,,-78.0,-152.0,,,,,-30.1,-91.9,,,,-60.0,,-52.4,,-90.3,,,-83.0,-60.8,,,-94.0,-63.0,-120.2,,,,,,42.4,,,,-63.5,,False,,True,False,,,,,True,False,,,,True,,True,,False,,,False,True,,,False,True,False,,,,,,True,,,,True
48491,3637,3480.0,,3757.9,,3455.0,5310.0,,,,,1653.9,2393.1,,4267.5,,2039.0,,6219.0,,3300.4,4017.5,,1964.0,2100.8,,,1404.0,3414.0,516.6,,,,,3155.2,4944.6,3224.0,,,4078.8,-157.0,,120.9,,-182.0,1673.0,,,,,-1983.1,-1243.9,,630.5,,-1598.0,,2582.0,,-336.6,380.5,,-1673.0,-1536.2,,,-2233.0,-223.0,-3120.4,,,,,-481.8,1307.6,-413.0,,,441.8,,True,,False,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,False,,,False
48493,391,272.0,,278.0,,276.0,528.0,,,,,112.5,104.1,,,,174.0,,670.3,,181.8,285.0,,401.0,143.3,,,325.0,304.0,47.8,,,,,,259.9,,,,274.6,-119.0,,-113.0,,-115.0,137.0,,,,,-278.5,-286.9,,,,-217.0,,279.3,,-209.2,-106.0,,10.0,-247.7,,,-66.0,-87.0,-343.2,,,,,,-131.1,,,,-116.4,,True,,True,False,,,,,False,False,,,,False,,False,,False,True,,True,False,,,True,True,False,,,,,,False,,,,True
48495,93,78.0,,80.9,,68.0,15.0,,,,,57.1,51.7,,,,95.0,,35.7,,38.5,,,106.0,72.1,,,74.0,63.0,3.2,,,,,,277.0,,,,86.3,-15.0,,-12.1,,-25.0,-78.0,,,,,-35.9,-41.3,,,,2.0,,-57.3,,-54.5,,,13.0,-20.9,,,-19.0,-30.0,-89.8,,,,,,184.0,,,,-6.7,,True,,False,False,,,,,False,False,,,,True,,False,,False,,,True,False,,,False,False,False,,,,,,False,,,,True
48497,831,980.0,,949.8,,918.0,1060.0,,,,,257.0,690.1,,,,429.0,,1849.1,,752.7,733.5,,1212.5,633.7,,,1118.0,859.0,102.2,,,,,,792.6,,,,1227.5,149.0,,118.8,,87.0,229.0,,,,,-574.0,-140.9,,,,-402.0,,1018.1,,-78.3,-97.5,,381.5,-197.3,,,287.0,28.0,-728.8,,,,,,-38.4,,,,396.5,,True,,True,False,,,,,False,True,,,,False,,False,,True,True,,False,False,,,False,True,False,,,,,,True,,,,False
48499,261,124.0,,139.1,,108.0,80.0,,,,,74.4,106.0,,,,155.0,,58.7,,124.6,109.0,,70.0,102.7,,,116.0,219.0,9.9,,,,,,198.1,,,,117.4,-137.0,,-121.9,,-153.0,-181.0,,,,,-186.6,-155.0,,,,-106.0,,-202.3,,-136.4,-152.0,,-191.0,-158.3,,,-145.0,-42.0,-251.1,,,,,,-62.9,,,,-143.6,,True,,False,False,,,,,False,False,,,,True,,False,,True,False,,False,False,,,False,True,False,,,,,,True,,,,False
48501,103,52.0,,55.1,,41.0,52.0,,,,,52.2,32.6,,,,102.0,,14.3,,55.6,,,4.0,31.6,,,21.0,62.0,3.7,,,,,,147.6,,,,41.8,-51.0,,-47.9,,-62.0,-51.0,,,,,-50.8,-70.4,,,,-1.0,,-88.7,,-47.4,,,-99.0,-71.4,,,-82.0,-41.0,-99.3,,,,,,44.6,,,,-61.2,,True,,False,False,,,,,True,False,,,,True,,False,,True,,,False,False,,,False,True,False,,,,,,True,,,,False
48503,219,256.0,,256.4,,154.0,101.0,,,,,103.6,230.8,,,,142.0,,270.7,,118.5,,,113.0,153.6,,,,201.0,7.6,,,,,,488.2,,,,278.1,37.0,,37.4,,-65.0,-118.0,,,,,-115.4,11.8,,,,-77.0,,51.7,,-100.5,,,-106.0,-65.4,,,,-18.0,-211.4,,,,,,269.2,,,,59.1,,False,,False,False,,,,,False,True,,,,False,,False,,False,,,False,False,,,,True,False,,,,,,False,,,,False
48505,197,154.0,,139.7,,121.0,118.0,,,,,87.2,85.9,,,,77.0,,165.6,,78.5,,,107.0,97.5,,,175.0,134.0,6.2,,,,,,228.0,,,,199.1,-43.0,,-57.3,,-76.0,-79.0,,,,,-109.8,-111.1,,,,-120.0,,-31.4,,-118.5,,,-90.0,-99.5,,,-22.0,-63.0,-190.8,,,,,,31.0,,,,2.1,,False,,False,False,,,,,False,False,,,,False,,True,,False,,,False,False,,,True,False,False,,,,,,True,,,,True
48507,80,180.0,,187.4,,119.0,158.0,,,,,60.8,49.2,,,,84.0,,453.6,,81.2,,,28.0,80.1,,,205.0,138.0,33.9,,,,,,290.3,,,,125.7,100.0,,107.4,,39.0,78.0,,,,,-19.2,-30.8,,,,4.0,,373.6,,1.2,,,-52.0,0.1,,,125.0,58.0,-46.1,,,,,,210.3,,,,45.7,,False,,True,True,,,,,True,True,,,,True,,False,,True,,,True,True,,,False,True,True,,,,,,False,,,,True
49001,0,0.0,,0.0,,2.0,0.0,,,,,38.5,5.2,,,,15.0,,85.9,,25.1,,,,0.2,,,28.0,16.0,2.2,,,,,,50.2,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,38.5,5.2,,,,15.0,,85.9,,25.1,,,,0.2,,,28.0,16.0,2.2,,,,,,50.2,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49003,0,0.0,,0.0,,2.0,0.0,,,,,467.0,17.4,,,,283.0,,603.9,,344.8,664.5,,,0.2,,,,74.0,10.9,,,,,,222.1,,,,2.1,0.0,,0.0,,2.0,0.0,,,,,467.0,17.4,,,,283.0,,603.9,,344.8,664.5,,,0.2,,,,74.0,10.9,,,,,,222.1,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49005,0,0.0,,0.0,,13.0,13.0,,,,,1327.0,9.2,,,,574.0,,1382.3,,1006.4,1656.5,,,0.3,,,,175.0,25.3,,,,,,280.9,,,,2.1,0.0,,0.0,,13.0,13.0,,,,,1327.0,9.2,,,,574.0,,1382.3,,1006.4,1656.5,,,0.3,,,,175.0,25.3,,,,,,280.9,,,,2.1,,True,,False,False,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49007,0,0.0,,0.0,,2.0,0.0,,,,,133.9,0.9,,,,147.0,,190.2,,96.3,,,,0.2,,,84.0,11.0,3.8,,,,,,131.2,,,,2.1,0.0,,0.0,,2.0,0.0,,,,,133.9,0.9,,,,147.0,,190.2,,96.3,,,,0.2,,,84.0,11.0,3.8,,,,,,131.2,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49009,0,0.0,,0.0,,2.0,0.0,,,,,3.0,2.6,,,,5.0,,5.1,,13.1,,,,0.0,,,4.0,3.0,0.5,,,,,,17.5,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,3.0,2.6,,,,5.0,,5.1,,13.1,,,,0.0,,,4.0,3.0,0.5,,,,,,17.5,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,True,,,False,False,False,,,,,,False,,,,False
49011,3729,4116.0,,4284.5,4511.6,3638.0,5513.0,,,,,2948.6,3939.2,,3800.3,,3784.0,,3352.5,,2609.2,3328.5,,3255.0,3980.0,,,5232.0,3373.0,182.6,,,,,3565.2,4967.6,3392.0,,,4908.6,387.0,,555.5,782.6,-91.0,1784.0,,,,,-780.4,210.2,,71.3,,55.0,,-376.5,,-1119.8,-400.5,,-474.0,251.0,,,1503.0,-356.0,-3546.4,,,,,-163.8,1238.6,-337.0,,,1179.6,,False,False,True,False,,,,,False,True,,True,,True,,True,,False,False,,False,True,,,False,True,False,,,,,True,False,True,,,False
49013,0,0.0,,0.0,,2.0,0.0,,,,,84.0,3.5,,,,112.0,,120.3,,50.4,,,,0.2,,,82.0,41.0,3.8,,,,,,42.5,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,84.0,3.5,,,,112.0,,120.3,,50.4,,,,0.2,,,82.0,41.0,3.8,,,,,,42.5,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49015,0,0.0,,0.0,,0.0,0.0,,,,,72.2,3.2,,,,44.0,,90.3,,28.0,,,,0.2,,,40.0,22.0,2.4,,,,,,34.5,,,,2.1,0.0,,0.0,,0.0,0.0,,,,,72.2,3.2,,,,44.0,,90.3,,28.0,,,,0.2,,,40.0,22.0,2.4,,,,,,34.5,,,,2.1,,True,,True,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49017,0,0.0,,0.0,,1.0,0.0,,,,,37.0,0.7,,,,9.0,,65.2,,15.4,,,,0.2,,,21.0,12.0,2.2,,,,,,17.3,,,,2.1,0.0,,0.0,,1.0,0.0,,,,,37.0,0.7,,,,9.0,,65.2,,15.4,,,,0.2,,,21.0,12.0,2.2,,,,,,17.3,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49019,0,0.0,,0.0,,1.0,0.0,,,,,52.9,5.9,,,,54.0,,87.7,,28.6,,,,0.2,,,39.0,23.0,5.9,,,,,,51.9,,,,2.6,0.0,,0.0,,1.0,0.0,,,,,52.9,5.9,,,,54.0,,87.7,,28.6,,,,0.2,,,39.0,23.0,5.9,,,,,,51.9,,,,2.6,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49021,0,0.0,,0.0,,2.0,0.0,,,,,405.0,6.2,,,,96.0,,740.0,,449.6,705.0,,,0.2,,,,61.0,9.6,,,,,,284.5,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,405.0,6.2,,,,96.0,,740.0,,449.6,705.0,,,0.2,,,,61.0,9.6,,,,,,284.5,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49023,0,0.0,,0.0,,3.0,0.0,,,,,68.2,2.7,,,,50.0,,115.0,,39.8,,,,0.2,,,48.0,15.0,5.7,,,,,,46.1,,,,2.1,0.0,,0.0,,3.0,0.0,,,,,68.2,2.7,,,,50.0,,115.0,,39.8,,,,0.2,,,48.0,15.0,5.7,,,,,,46.1,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49025,0,0.0,,0.0,,2.0,0.0,,,,,50.7,3.9,,,,29.0,,101.2,,28.4,,,,0.2,,,32.0,17.0,3.0,,,,,,28.3,,,,2.5,0.0,,0.0,,2.0,0.0,,,,,50.7,3.9,,,,29.0,,101.2,,28.4,,,,0.2,,,32.0,17.0,3.0,,,,,,28.3,,,,2.5,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49027,0,0.0,,0.0,,4.0,0.0,,,,,75.1,2.6,,,,40.0,,131.3,,52.9,,,,0.2,,,53.0,39.0,7.9,,,,,,25.1,,,,2.1,0.0,,0.0,,4.0,0.0,,,,,75.1,2.6,,,,40.0,,131.3,,52.9,,,,0.2,,,53.0,39.0,7.9,,,,,,25.1,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49029,0,0.0,,0.0,,0.0,0.0,,,,,102.1,2.7,,,,44.0,,105.9,,25.5,,,,0.2,,,48.0,19.0,4.5,,,,,,24.0,,,,2.3,0.0,,0.0,,0.0,0.0,,,,,102.1,2.7,,,,44.0,,105.9,,25.5,,,,0.2,,,48.0,19.0,4.5,,,,,,24.0,,,,2.3,,True,,True,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49031,0,0.0,,0.0,,0.0,0.0,,,,,8.5,2.5,,,,10.0,,14.5,,1.3,,,,0.1,,,6.0,3.0,0.5,,,,,,12.3,,,,2.2,0.0,,0.0,,0.0,0.0,,,,,8.5,2.5,,,,10.0,,14.5,,1.3,,,,0.1,,,6.0,3.0,0.5,,,,,,12.3,,,,2.2,,True,,True,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49033,0,0.0,,0.0,,0.0,0.0,,,,,7.7,2.6,,,,4.0,,24.4,,4.6,,,,0.2,,,10.0,6.0,1.3,,,,,,19.4,,,,2.1,0.0,,0.0,,0.0,0.0,,,,,7.7,2.6,,,,4.0,,24.4,,4.6,,,,0.2,,,10.0,6.0,1.3,,,,,,19.4,,,,2.1,,True,,True,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49035,12224,14224.0,,14042.5,13457.4,13027.0,19771.0,,,,,11549.2,11703.8,,13665.9,,13820.0,,10370.0,,8723.3,13781.0,,10187.5,14392.9,,,16907.0,13103.0,2511.2,,,,,9334.8,14147.7,12181.0,,,19366.2,2000.0,,1818.5,1233.4,803.0,7547.0,,,,,-674.8,-520.2,,1441.9,,1596.0,,-1854.0,,-3500.7,1557.0,,-2036.5,2168.9,,,4683.0,879.0,-9712.8,,,,,-2889.2,1923.7,-43.0,,,7142.2,,True,True,True,False,,,,,True,True,,True,,True,,True,,False,True,,False,False,,,False,True,False,,,,,False,True,True,,,False
49037,166,200.0,,195.3,,176.0,0.0,,,,,194.8,163.0,,,,102.0,,197.4,,96.8,157.0,,222.0,187.0,,,,171.0,19.3,,,,,,186.5,,,,169.9,34.0,,29.3,,10.0,-166.0,,,,,28.8,-3.0,,,,-64.0,,31.4,,-69.2,-9.0,,56.0,21.0,,,,5.0,-146.7,,,,,,20.5,,,,3.9,,True,,True,False,,,,,True,True,,,,False,,True,,False,True,,False,True,,,,True,False,,,,,,True,,,,True
49039,0,0.0,,0.0,,2.0,0.0,,,,,196.3,2.6,,,,162.0,,321.6,,235.4,406.5,,,0.2,,,,82.0,5.9,,,,,,87.3,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,196.3,2.6,,,,162.0,,321.6,,235.4,406.5,,,0.2,,,,82.0,5.9,,,,,,87.3,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49041,0,0.0,,0.0,,2.0,0.0,,,,,126.6,2.5,,,,124.0,,218.1,,86.1,,,,0.2,,,90.0,67.0,3.9,,,,,,54.5,,,,2.1,0.0,,0.0,,2.0,0.0,,,,,126.6,2.5,,,,124.0,,218.1,,86.1,,,,0.2,,,90.0,67.0,3.9,,,,,,54.5,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49043,398,398.0,,405.8,,341.0,297.0,,,,,359.8,313.3,,369.7,,245.0,,305.9,,125.6,360.0,,474.0,460.1,,,565.0,398.0,22.1,,,,,337.7,413.7,,,,380.7,0.0,,7.8,,-57.0,-101.0,,,,,-38.2,-84.7,,-28.3,,-153.0,,-92.1,,-272.4,-38.0,,76.0,62.1,,,167.0,0.0,-375.9,,,,,-60.3,15.7,,,,-17.3,,False,,False,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,True,False,,,,,False,False,,,,False
49045,770,694.0,,680.7,,657.0,634.0,,,,,594.4,506.1,,,,575.0,,585.4,,385.8,771.0,,770.0,840.3,,,989.0,662.0,67.6,,,,,685.7,848.1,,,,955.9,-76.0,,-89.3,,-113.0,-136.0,,,,,-175.6,-263.9,,,,-195.0,,-184.6,,-384.2,1.0,,0.0,70.3,,,219.0,-108.0,-702.4,,,,,-84.3,78.1,,,,185.9,,False,,False,False,,,,,False,False,,,,False,,False,,False,True,,True,True,,,False,False,False,,,,,False,False,,,,False
49047,0,0.0,,0.0,,3.0,0.0,,,,,115.2,4.2,,,,189.0,,213.4,,107.3,276.5,,,0.2,,,,52.0,6.3,,,,,,151.8,,,,2.8,0.0,,0.0,,3.0,0.0,,,,,115.2,4.2,,,,189.0,,213.4,,107.3,276.5,,,0.2,,,,52.0,6.3,,,,,,151.8,,,,2.8,,True,,False,True,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49049,7940,9564.0,,9599.0,8958.2,8016.0,12355.0,,,,,6817.7,7209.0,,8450.4,,7442.0,,6607.6,,5748.7,8242.0,,7605.5,8542.1,,,11399.0,7815.0,681.1,,,,,6409.8,8154.6,8215.0,,,10150.8,1624.0,,1659.0,1018.2,76.0,4415.0,,,,,-1122.3,-731.0,,510.4,,-498.0,,-1332.4,,-2191.3,302.0,,-334.5,602.1,,,3459.0,-125.0,-7258.9,,,,,-1530.2,214.6,275.0,,,2210.8,,False,True,True,False,,,,,True,True,,True,,True,,True,,False,True,,True,True,,,False,True,False,,,,,True,True,True,,,False
49051,438,652.0,,639.9,,594.0,412.0,,,,,483.5,387.4,,740.3,,274.0,,647.0,,247.9,617.5,,638.5,591.9,,,569.0,541.0,72.5,,,,,701.6,682.1,,,,786.1,214.0,,201.9,,156.0,-26.0,,,,,45.5,-50.6,,302.3,,-164.0,,209.0,,-190.1,179.5,,200.5,153.9,,,131.0,103.0,-365.5,,,,,263.6,244.1,,,,348.1,,True,,True,True,,,,,True,True,,False,,True,,True,,True,True,,True,True,,,True,True,False,,,,,False,False,,,,False
49053,0,0.0,,0.0,,4.0,0.0,,,,,1625.4,2.1,,,,332.0,,2450.9,,1493.8,2349.0,,,0.3,,,,187.0,31.5,,,,,,293.3,,,,2.1,0.0,,0.0,,4.0,0.0,,,,,1625.4,2.1,,,,332.0,,2450.9,,1493.8,2349.0,,,0.3,,,,187.0,31.5,,,,,,293.3,,,,2.1,,True,,False,True,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
49055,0,0.0,,0.0,,2.0,0.0,,,,,11.2,2.5,,,,10.0,,26.9,,21.0,,,,0.2,,,11.0,6.0,1.5,,,,,,18.1,,,,2.2,0.0,,0.0,,2.0,0.0,,,,,11.2,2.5,,,,10.0,,26.9,,21.0,,,,0.2,,,11.0,6.0,1.5,,,,,,18.1,,,,2.2,,True,,False,True,,,,,False,False,,,,False,,False,,False,,,,False,,,False,False,False,,,,,,False,,,,False
49057,0,0.0,,0.0,,6.0,2.0,,,,,1966.7,1.6,,,,1504.0,,2642.7,,1703.7,2322.5,,,0.2,,,,427.0,52.7,,,,,,712.7,,,,2.1,0.0,,0.0,,6.0,2.0,,,,,1966.7,1.6,,,,1504.0,,2642.7,,1703.7,2322.5,,,0.2,,,,427.0,52.7,,,,,,712.7,,,,2.1,,True,,False,False,,,,,False,False,,,,False,,False,,False,False,,,False,,,,False,False,,,,,,False,,,,False
50001,24,68.0,,66.6,,67.0,90.0,,,,,46.9,66.1,,,,67.0,,42.8,,16.1,55.5,,115.0,66.3,,,81.0,132.0,4.4,,,,,,102.3,,,,41.3,44.0,,42.6,,43.0,66.0,,,,,22.9,42.1,,,,43.0,,18.8,,-7.9,31.5,,91.0,42.3,,,57.0,108.0,-19.6,,,,,,78.3,,,,17.3,,True,,True,False,,,,,True,True,,,,True,,True,,True,True,,False,True,,,False,False,True,,,,,,False,,,,True
50003,127,58.0,,63.7,,64.0,87.0,,,,,56.7,39.9,,,,58.0,,62.1,,45.0,76.0,,84.0,70.7,,,74.0,104.0,6.7,,,,,,110.1,,,,61.0,-69.0,,-63.3,,-63.0,-40.0,,,,,-70.3,-87.1,,,,-69.0,,-64.9,,-82.0,-51.0,,-43.0,-56.3,,,-53.0,-23.0,-120.3,,,,,,-16.9,,,,-66.0,,True,,True,True,,,,,False,False,,,,False,,True,,False,True,,True,True,,,True,True,False,,,,,,True,,,,True
50005,53,80.0,,80.7,,80.0,114.0,,,,,48.1,35.4,,,,98.0,,83.6,,31.0,83.0,,65.0,74.5,,,93.0,125.0,4.6,,,,,,86.0,,,,76.9,27.0,,27.7,,27.0,61.0,,,,,-4.9,-17.6,,,,45.0,,30.6,,-22.0,30.0,,12.0,21.5,,,40.0,72.0,-48.4,,,,,,33.0,,,,23.9,,False,,False,False,,,,,True,True,,,,False,,False,,True,False,,True,True,,,False,False,False,,,,,,False,,,,True
50007,572,514.0,,512.0,,525.0,1244.0,,,,,392.2,401.6,,467.1,,500.0,,686.8,,547.9,462.0,,486.0,527.9,,,613.0,736.0,37.2,,,,,,543.7,1076.0,,,529.4,-58.0,,-60.0,,-47.0,672.0,,,,,-179.8,-170.4,,-104.9,,-72.0,,114.8,,-24.1,-110.0,,-86.0,-44.1,,,41.0,164.0,-534.8,,,,,,-28.3,504.0,,,-42.6,,False,,True,False,,,,,False,False,,False,,False,,False,,True,False,,False,True,,,True,False,False,,,,,,True,False,,,True
