,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
19127,128,99.0,,98.5,,94.0,95.0,,,,,114.0,,95.7,,,,230.0,,48.0,88.8,148.5,,65.0,96.2,112.1,77.0,94.0,83.0,,,,,96.3,122.8,,,,173.4,-29.0,,-29.5,,-34.0,-33.0,,,,,-14.0,,-32.3,,,,102.0,,-80.0,-39.2,20.5,,-63.0,-31.8,-15.9,-51.0,-34.0,-45.0,,,,,-31.7,-5.2,,,,45.4,,False,,False,False,,,,,True,,False,,,,False,,False,False,True,,False,False,True,False,False,False,,,,,False,True,,,,False
19129,49,59.0,,68.9,,56.0,57.0,,,,,43.7,,97.2,,,,129.0,,26.7,26.3,,,43.0,64.7,72.8,53.0,57.0,40.3,,,,,,53.5,,,,64.1,10.0,,19.9,,7.0,8.0,,,,,-5.3,,48.2,,,,80.0,,-22.3,-22.7,,,-6.0,15.7,23.8,4.0,8.0,-8.7,,,,,,4.5,,,,15.1,,False,,True,True,,,,,True,,False,,,,False,,False,False,,,True,False,False,True,True,True,,,,,,True,,,,False
19131,58,42.0,,39.2,,38.0,56.0,,,,,34.1,,18.5,,,,50.0,,25.7,22.8,,,20.0,36.7,41.4,,40.0,36.3,,,,,,52.8,,,,64.6,-16.0,,-18.8,,-20.0,-2.0,,,,,-23.9,,-39.5,,,,-8.0,,-32.3,-35.2,,,-38.0,-21.3,-16.6,,-18.0,-21.7,,,,,,-5.2,,,,6.6,,False,,False,True,,,,,False,,False,,,,True,,False,False,,,False,False,False,,False,False,,,,,,True,,,,True
19133,25,31.0,,33.7,,31.0,38.0,,,,,22.8,,20.9,,,,77.0,,21.2,8.9,,,22.0,30.2,32.7,27.0,27.0,34.1,,,,,,38.6,,,,43.0,6.0,,8.7,,6.0,13.0,,,,,-2.2,,-4.1,,,,52.0,,-3.8,-16.1,,,-3.0,5.2,7.7,2.0,2.0,9.1,,,,,,13.6,,,,18.0,,False,,False,False,,,,,True,,True,,,,False,,True,False,,,True,True,False,True,True,False,,,,,,False,,,,False
19135,60,24.0,,24.5,,24.0,0.0,,,,,22.1,,36.8,,,,39.0,,11.7,11.0,,,25.0,28.5,33.3,30.0,22.0,25.8,,,,,,38.3,,,,31.4,-36.0,,-35.5,,-36.0,-60.0,,,,,-37.9,,-23.2,,,,-21.0,,-48.3,-49.0,,,-35.0,-31.5,-26.7,-30.0,-38.0,-34.2,,,,,,-21.7,,,,-28.6,,True,,False,False,,,,,False,,True,,,,True,,False,False,,,True,True,True,True,False,True,,,,,,True,,,,True
19137,69,64.0,,60.3,,59.0,56.0,,,,,38.7,,81.8,,,,80.0,,61.1,14.9,,,53.0,62.6,62.8,78.0,53.0,41.6,,,,,,83.1,,,,69.5,-5.0,,-8.7,,-10.0,-13.0,,,,,-30.3,,12.8,,,,11.0,,-7.9,-54.1,,,-16.0,-6.4,-6.2,9.0,-16.0,-27.4,,,,,,14.1,,,,0.5,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,True
19139,121,149.0,,159.1,,133.0,138.0,,,,,123.6,,124.2,,,,172.0,,115.8,95.8,215.0,,78.0,133.2,151.0,153.0,131.0,114.7,,,,,171.4,177.7,,,,215.2,28.0,,38.1,,12.0,17.0,,,,,2.6,,3.2,,,,51.0,,-5.2,-25.2,94.0,,-43.0,12.2,30.0,32.0,10.0,-6.3,,,,,50.4,56.7,,,,94.2,,False,,True,True,,,,,True,,True,,,,False,,True,True,False,,False,True,False,False,True,True,,,,,False,False,,,,False
19141,83,68.0,,65.8,,65.0,20.0,,,,,55.5,,57.3,,,,103.0,,54.2,37.5,,,43.0,67.9,61.9,51.0,63.0,72.8,,,,,,70.5,,,,93.6,-15.0,,-17.2,,-18.0,-63.0,,,,,-27.5,,-25.7,,,,20.0,,-28.8,-45.5,,,-40.0,-15.1,-21.1,-32.0,-20.0,-10.2,,,,,,-12.5,,,,10.6,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,True,,,,,,True,,,,True
19143,11,33.0,,34.6,,25.0,12.0,,,,,22.1,,26.7,,,,44.0,,21.9,11.4,,,21.0,21.8,25.7,27.0,29.0,28.4,,,,,,47.0,,,,41.7,22.0,,23.6,,14.0,1.0,,,,,11.1,,15.7,,,,33.0,,10.9,0.4,,,10.0,10.8,14.7,16.0,18.0,17.4,,,,,,36.0,,,,30.7,,False,,True,True,,,,,True,,True,,,,False,,True,True,,,True,True,True,True,True,True,,,,,,False,,,,False
19145,46,67.0,,66.7,,47.0,43.0,,,,,45.3,,29.9,,,,108.0,,45.1,22.0,,,25.0,48.2,56.1,55.0,59.0,49.6,,,,,,85.0,,,,103.9,21.0,,20.7,,1.0,-3.0,,,,,-0.7,,-16.1,,,,62.0,,-0.9,-24.0,,,-21.0,2.2,10.1,9.0,13.0,3.6,,,,,,39.0,,,,57.9,,True,,True,True,,,,,True,,True,,,,False,,True,False,,,False,True,True,True,True,True,,,,,,False,,,,False
19147,44,43.0,,43.2,,33.0,34.0,,,,,30.5,,51.9,,,,65.0,,23.7,25.4,,,14.0,31.6,36.0,38.0,36.0,36.8,,,,,,54.7,,,,56.7,-1.0,,-0.8,,-11.0,-10.0,,,,,-13.5,,7.9,,,,21.0,,-20.3,-18.6,,,-30.0,-12.4,-8.0,-6.0,-8.0,-7.2,,,,,,10.7,,,,12.7,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
19149,144,134.0,,141.2,,128.0,57.0,,,,,113.6,,84.2,,,,159.0,,128.1,93.2,,,66.0,120.9,121.8,152.0,130.0,164.8,,,,,137.5,161.6,,,,201.4,-10.0,,-2.8,,-16.0,-87.0,,,,,-30.4,,-59.8,,,,15.0,,-15.9,-50.8,,,-78.0,-23.1,-22.2,8.0,-14.0,20.8,,,,,-6.5,17.6,,,,57.4,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,True,False,False,,,,,True,False,,,,False
19151,31,29.0,,27.9,,28.0,43.0,,,,,23.5,,34.5,,,,37.0,,14.4,12.1,,,22.0,27.1,27.4,25.0,28.0,25.7,,,,,,33.4,,,,45.3,-2.0,,-3.1,,-3.0,12.0,,,,,-7.5,,3.5,,,,6.0,,-16.6,-18.9,,,-9.0,-3.9,-3.6,-6.0,-3.0,-5.3,,,,,,2.4,,,,14.3,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
19153,1950,1632.0,,1622.3,1882.5,1491.0,1679.0,,,,,1216.1,,1385.8,,1283.6,,2411.0,,1030.2,1346.1,2013.5,,1148.0,1560.8,1741.4,1490.0,1445.0,1065.0,,,,,1375.6,1785.3,1178.0,,,2103.0,-318.0,,-327.7,-67.5,-459.0,-271.0,,,,,-733.9,,-564.2,,-666.4,,461.0,,-919.8,-603.9,63.5,,-802.0,-389.2,-208.6,-460.0,-505.0,-885.0,,,,,-574.4,-164.7,-772.0,,,153.0,,False,True,False,True,,,,,False,,False,,False,,False,,False,False,True,,False,False,True,False,False,False,,,,,False,True,False,,,True
19155,404,379.0,,301.5,,358.0,385.0,,,,,282.5,,469.1,,,,628.0,,293.2,274.8,455.0,,266.0,422.2,450.6,425.0,377.0,248.6,,,,,291.2,398.8,,,,343.7,-25.0,,-102.5,,-46.0,-19.0,,,,,-121.5,,65.1,,,,224.0,,-110.8,-129.2,51.0,,-138.0,18.2,46.6,21.0,-27.0,-155.4,,,,,-112.8,-5.2,,,,-60.3,,False,,False,True,,,,,False,,False,,,,False,,False,False,False,,False,True,False,True,False,False,,,,,False,True,,,,False
19157,44,49.0,,51.7,,48.0,63.0,,,,,40.5,,41.5,,,,71.0,,29.3,20.5,,,31.0,46.0,53.5,39.0,44.0,51.0,,,,,,85.1,,,,66.3,5.0,,7.7,,4.0,19.0,,,,,-3.5,,-2.5,,,,27.0,,-14.7,-23.5,,,-13.0,2.0,9.5,-5.0,0.0,7.0,,,,,,41.1,,,,22.3,,False,,True,False,,,,,True,,True,,,,False,,False,False,,,False,True,False,False,True,False,,,,,,False,,,,False
19159,32,50.0,,51.6,,42.0,46.0,,,,,21.6,,31.3,,,,29.0,,63.8,11.1,,,47.0,30.0,32.9,54.0,39.0,20.0,,,,,,49.8,,,,66.1,18.0,,19.6,,10.0,14.0,,,,,-10.4,,-0.7,,,,-3.0,,31.8,-20.9,,,15.0,-2.0,0.9,22.0,7.0,-12.0,,,,,,17.8,,,,34.1,,False,,True,True,,,,,True,,True,,,,True,,False,False,,,True,True,True,False,True,True,,,,,,True,,,,False
19161,35,43.0,,41.7,,35.0,25.0,,,,,36.4,,23.3,,,,75.0,,24.8,28.2,,,29.0,39.9,42.3,32.0,41.0,36.5,,,,,,40.0,,,,58.7,8.0,,6.7,,0.0,-10.0,,,,,1.4,,-11.7,,,,40.0,,-10.2,-6.8,,,-6.0,4.9,7.3,-3.0,6.0,1.5,,,,,,5.0,,,,23.7,,True,,True,False,,,,,True,,False,,,,False,,False,True,,,True,True,True,True,True,True,,,,,,True,,,,False
19163,648,718.0,,711.8,,662.0,690.0,,,,,449.6,,547.3,,,,751.0,,461.7,426.9,857.0,,574.0,662.2,745.3,577.0,714.0,311.9,,,,,855.8,859.0,588.0,,,1079.3,70.0,,63.8,,14.0,42.0,,,,,-198.4,,-100.7,,,,103.0,,-186.3,-221.1,209.0,,-74.0,14.2,97.3,-71.0,66.0,-336.1,,,,,207.8,211.0,-60.0,,,431.3,,True,,True,True,,,,,False,,False,,,,False,,False,False,False,,False,True,False,False,True,False,,,,,False,False,True,,,False
19165,44,33.0,,33.4,,33.0,9.0,,,,,32.8,,35.2,,,,95.0,,21.3,17.0,,,21.0,35.2,37.4,28.0,34.0,34.7,,,,,,47.7,,,,46.9,-11.0,,-10.6,,-11.0,-35.0,,,,,-11.2,,-8.8,,,,51.0,,-22.7,-27.0,,,-23.0,-8.8,-6.6,-16.0,-10.0,-9.3,,,,,,3.7,,,,2.9,,True,,False,False,,,,,False,,True,,,,False,,False,False,,,False,True,True,False,True,True,,,,,,True,,,,True
19167,139,172.0,,169.6,,139.0,103.0,,,,,135.9,,107.3,,,,237.0,,103.5,128.4,131.0,,97.0,136.1,146.3,144.0,150.0,220.0,,,,,164.9,159.3,,,,232.4,33.0,,30.6,,0.0,-36.0,,,,,-3.1,,-31.7,,,,98.0,,-35.5,-10.6,-8.0,,-42.0,-2.9,7.3,5.0,11.0,81.0,,,,,25.9,20.3,,,,93.4,,True,,True,False,,,,,True,,True,,,,False,,False,True,True,,False,True,True,True,True,False,,,,,True,True,,,,False
19169,323,263.0,,267.0,,241.0,109.0,,,,,229.3,,241.7,,,,383.0,,112.5,240.1,244.5,,194.0,262.7,298.0,210.0,242.0,349.4,,,,,239.0,293.5,,,,434.9,-60.0,,-56.0,,-82.0,-214.0,,,,,-93.7,,-81.3,,,,60.0,,-210.5,-82.9,-78.5,,-129.0,-60.3,-25.0,-113.0,-81.0,26.4,,,,,-84.0,-29.5,,,,111.9,,True,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,True,False,False,True,,,,,False,True,,,,False
19171,68,39.0,,36.5,,36.0,23.0,,,,,48.8,,37.7,,,,64.0,,17.2,20.4,,,33.0,40.8,48.2,25.0,39.0,47.0,,,,,,68.7,,,,29.0,-29.0,,-31.5,,-32.0,-45.0,,,,,-19.2,,-30.3,,,,-4.0,,-50.8,-47.6,,,-35.0,-27.2,-19.8,-43.0,-29.0,-21.0,,,,,,0.7,,,,-39.0,,False,,False,False,,,,,True,,False,,,,True,,False,False,,,False,True,True,False,False,True,,,,,,True,,,,False
19173,21,13.0,,14.4,,14.0,10.0,,,,,17.2,,27.0,,,,50.0,,3.2,7.3,,,5.0,15.1,16.7,10.0,14.0,23.7,,,,,,19.5,,,,32.6,-8.0,,-6.6,,-7.0,-11.0,,,,,-3.8,,6.0,,,,29.0,,-17.8,-13.7,,,-16.0,-5.9,-4.3,-11.0,-7.0,2.7,,,,,,-1.5,,,,11.6,,True,,True,False,,,,,True,,True,,,,False,,False,False,,,False,True,True,False,True,True,,,,,,True,,,,False
19175,34,53.0,,56.5,,52.0,71.0,,,,,39.4,,62.7,,,,99.0,,45.7,33.8,,,37.0,51.9,55.9,61.0,53.0,39.7,,,,,,71.7,,,,96.8,19.0,,22.5,,18.0,37.0,,,,,5.4,,28.7,,,,65.0,,11.7,-0.2,,,3.0,17.9,21.9,27.0,19.0,5.7,,,,,,37.7,,,,62.8,,False,,True,False,,,,,True,,False,,,,False,,True,True,,,True,True,False,False,False,True,,,,,,False,,,,False
19177,16,34.0,,33.5,,23.0,29.0,,,,,14.7,,20.6,,,,21.0,,24.1,5.2,,,6.0,16.7,18.4,,27.0,24.5,,,,,,56.5,,,,41.4,18.0,,17.5,,7.0,13.0,,,,,-1.3,,4.6,,,,5.0,,8.1,-10.8,,,-10.0,0.7,2.4,,11.0,8.5,,,,,,40.5,,,,25.4,,True,,True,True,,,,,True,,True,,,,True,,True,True,,,True,True,True,,True,True,,,,,,False,,,,False
19179,132,122.0,,123.0,,118.0,144.0,,,,,97.4,,93.4,,,,212.0,,86.0,76.2,166.0,,73.0,125.7,134.2,108.0,112.0,97.4,,,,,102.3,144.3,,,,129.9,-10.0,,-9.0,,-14.0,12.0,,,,,-34.6,,-38.6,,,,80.0,,-46.0,-55.8,34.0,,-59.0,-6.3,2.2,-24.0,-20.0,-34.6,,,,,-29.7,12.3,,,,-2.1,,True,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,True,True,False,False,False,,,,,False,False,,,,True
19181,252,192.0,,194.8,,183.0,190.0,,,,,141.4,,151.7,,,,258.0,,135.1,127.4,247.5,,159.0,194.8,213.4,179.0,175.0,170.7,,,,,158.3,197.4,,,,235.4,-60.0,,-57.2,,-69.0,-62.0,,,,,-110.6,,-100.3,,,,6.0,,-116.9,-124.6,-4.5,,-93.0,-57.2,-38.6,-73.0,-77.0,-81.3,,,,,-93.7,-54.6,,,,-16.6,,True,,False,False,,,,,False,,False,,,,True,,False,False,True,,False,True,True,False,False,False,,,,,False,True,,,,True
19183,125,86.0,,85.4,,77.0,87.0,,,,,62.6,,78.0,,,,76.0,,50.7,47.7,,,76.0,81.1,83.8,62.0,78.0,65.9,,,,,,83.6,,,,100.4,-39.0,,-39.6,,-48.0,-38.0,,,,,-62.4,,-47.0,,,,-49.0,,-74.3,-77.3,,,-49.0,-43.9,-41.2,-63.0,-47.0,-59.1,,,,,,-41.4,,,,-24.6,,False,,False,True,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,True
19185,18,24.0,,23.6,,14.0,7.0,,,,,13.7,,18.0,,,,30.0,,13.4,8.4,,,8.0,19.3,19.2,,19.0,11.4,,,,,,24.1,,,,14.7,6.0,,5.6,,-4.0,-11.0,,,,,-4.3,,0.0,,,,12.0,,-4.6,-9.6,,,-10.0,1.3,1.2,,1.0,-6.6,,,,,,6.1,,,,-3.3,,True,,True,False,,,,,True,,True,,,,False,,True,False,,,False,True,True,,True,False,,,,,,False,,,,True
19187,186,208.0,,209.2,,180.0,116.0,,,,,142.1,,94.4,,,,246.0,,119.1,121.9,138.0,,156.0,180.3,189.2,162.0,192.0,163.0,,,,,,220.1,,,,258.5,22.0,,23.2,,-6.0,-70.0,,,,,-43.9,,-91.6,,,,60.0,,-66.9,-64.1,-48.0,,-30.0,-5.7,3.2,-24.0,6.0,-23.0,,,,,,34.1,,,,72.5,,False,,True,False,,,,,False,,False,,,,False,,False,False,False,,False,True,True,False,True,False,,,,,,False,,,,False
19189,51,44.0,,46.5,,38.0,22.0,,,,,33.4,,21.9,,,,61.0,,23.9,22.5,,,35.0,43.6,44.0,39.0,41.0,40.7,,,,,,55.0,,,,55.3,-7.0,,-4.5,,-13.0,-29.0,,,,,-17.6,,-29.1,,,,10.0,,-27.1,-28.5,,,-16.0,-7.4,-7.0,-12.0,-10.0,-10.3,,,,,,4.0,,,,4.3,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,True,,,,True
19191,99,85.0,,80.2,,88.0,108.0,,,,,55.6,,77.2,,,,80.0,,90.7,33.2,,,94.0,85.9,90.2,105.0,81.0,89.8,,,,,,80.3,,,,107.6,-14.0,,-18.8,,-11.0,9.0,,,,,-43.4,,-21.8,,,,-19.0,,-8.3,-65.8,,,-5.0,-13.1,-8.8,6.0,-18.0,-9.2,,,,,,-18.7,,,,8.6,,False,,True,True,,,,,False,,False,,,,False,,True,False,,,True,True,True,True,False,True,,,,,,False,,,,True
19193,431,439.0,,464.4,,432.0,396.0,,,,,349.1,,235.0,,,,740.0,,443.3,391.6,534.5,,292.0,387.4,420.7,454.0,434.0,626.4,,,,,395.7,570.1,,,,638.3,8.0,,33.4,,1.0,-35.0,,,,,-81.9,,-196.0,,,,309.0,,12.3,-39.4,103.5,,-139.0,-43.6,-10.3,23.0,3.0,195.4,,,,,-35.3,139.1,,,,207.3,,False,,True,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,True,False,,,,,False,False,,,,False
19195,47,23.0,,20.4,,23.0,22.0,,,,,20.1,,26.1,,,,33.0,,14.4,13.9,,,23.0,34.7,38.4,21.0,23.0,17.6,,,,,,28.2,,,,32.7,-24.0,,-26.6,,-24.0,-25.0,,,,,-26.9,,-20.9,,,,-14.0,,-32.6,-33.1,,,-24.0,-12.3,-8.6,-26.0,-24.0,-29.4,,,,,,-18.8,,,,-14.3,,False,,False,False,,,,,False,,True,,,,True,,False,False,,,False,True,True,False,False,False,,,,,,True,,,,True
19197,61,60.0,,58.3,,61.0,63.0,,,,,56.5,,30.0,,,,75.0,,48.4,38.7,,,47.0,61.9,66.2,53.0,58.0,87.3,,,,,,59.1,,,,66.5,-1.0,,-2.7,,0.0,2.0,,,,,-4.5,,-31.0,,,,14.0,,-12.6,-22.3,,,-14.0,0.9,5.2,-8.0,-3.0,26.3,,,,,,-1.9,,,,5.5,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,False,True,False,False,False,False,,,,,,False,,,,False
20001,64,45.0,,51.2,,50.0,67.0,,,,,19.3,,31.9,,,,76.0,,53.9,35.9,,,47.0,36.4,52.0,56.0,57.0,46.7,,,,,,59.0,,,,61.7,-19.0,,-12.8,,-14.0,3.0,,,,,-44.7,,-32.1,,,,12.0,,-10.1,-28.1,,,-17.0,-27.6,-12.0,-8.0,-7.0,-17.3,,,,,,-5.0,,,,-2.3,,True,,True,True,,,,,False,,False,,,,True,,True,False,,,True,False,True,True,True,True,,,,,,True,,,,True
20003,26,26.0,,24.9,,26.0,27.0,,,,,16.7,,44.2,,,,65.0,,24.2,16.1,,,26.0,19.6,30.6,30.0,31.0,34.7,,,,,,39.8,,,,35.0,0.0,,-1.1,,0.0,1.0,,,,,-9.3,,18.2,,,,39.0,,-1.8,-9.9,,,0.0,-6.4,4.6,4.0,5.0,8.7,,,,,,13.8,,,,9.0,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,True,False,False,False,False,False,,,,,,False,,,,False
20005,104,107.0,,108.0,,92.0,87.0,,,,,49.2,,48.5,,,,117.0,,97.4,32.0,,,67.0,65.0,110.2,112.0,105.0,88.7,,,,,,107.2,,,,146.9,3.0,,4.0,,-12.0,-17.0,,,,,-54.8,,-55.5,,,,13.0,,-6.6,-72.0,,,-37.0,-39.0,6.2,8.0,1.0,-15.3,,,,,,3.2,,,,42.9,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,True,False,,,,,,False,,,,False
20007,20,27.0,,26.9,,20.0,0.0,,,,,13.5,,14.3,,,,26.0,,17.4,10.6,,,18.0,12.9,23.9,29.0,24.0,22.5,,,,,,26.2,,,,29.1,7.0,,6.9,,0.0,-20.0,,,,,-6.5,,-5.7,,,,6.0,,-2.6,-9.4,,,-2.0,-7.1,3.9,9.0,4.0,2.5,,,,,,6.2,,,,9.1,,True,,True,False,,,,,True,,True,,,,True,,True,False,,,True,False,True,False,True,True,,,,,,True,,,,False
20009,137,118.0,,115.8,,104.0,106.0,,,,,60.8,,70.4,,,,194.0,,56.8,69.6,,,151.0,81.5,126.6,95.0,118.0,95.9,,,,,,137.0,,,,90.4,-19.0,,-21.2,,-33.0,-31.0,,,,,-76.2,,-66.6,,,,57.0,,-80.2,-67.4,,,14.0,-55.5,-10.4,-42.0,-19.0,-41.1,,,,,,-0.0,,,,-46.6,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,True,False,True,False,False,False,,,,,,True,,,,False
20011,77,81.0,,79.4,,77.0,104.0,,,,,32.4,,52.1,,,,92.0,,73.3,32.8,,,64.0,56.2,89.6,103.0,85.0,68.9,,,,,,114.6,,,,101.4,4.0,,2.4,,0.0,27.0,,,,,-44.6,,-24.9,,,,15.0,,-3.7,-44.2,,,-13.0,-20.8,12.6,26.0,8.0,-8.1,,,,,,37.6,,,,24.4,,True,,True,False,,,,,False,,False,,,,False,,True,False,,,False,False,False,False,False,False,,,,,,False,,,,False
20013,54,79.0,,80.8,,71.0,68.0,,,,,28.3,,30.6,,,,80.0,,45.6,38.8,,,88.0,53.2,80.5,68.0,73.0,61.9,,,,,,77.7,,,,88.3,25.0,,26.8,,17.0,14.0,,,,,-25.7,,-23.4,,,,26.0,,-8.4,-15.2,,,34.0,-0.8,26.5,14.0,19.0,7.9,,,,,,23.7,,,,34.3,,False,,True,True,,,,,False,,True,,,,False,,True,True,,,False,True,False,True,True,True,,,,,,True,,,,False
20015,433,481.0,,472.2,,391.0,326.0,,,,,201.5,,231.6,,,,382.0,,319.5,225.5,349.0,,369.0,321.6,464.0,480.0,433.0,379.4,,,,,516.2,501.9,,,,509.7,48.0,,39.2,,-42.0,-107.0,,,,,-231.5,,-201.4,,,,-51.0,,-113.5,-207.5,-84.0,,-64.0,-111.4,31.0,47.0,0.0,-53.6,,,,,83.2,68.9,,,,76.7,,True,,True,False,,,,,False,,False,,,,False,,False,False,False,,False,False,True,True,True,False,,,,,False,False,,,,False
20017,28,17.0,,19.7,,16.0,,,,,,7.8,,3.5,,,,13.0,,15.9,4.5,,,10.0,7.4,15.4,23.0,16.0,19.0,,,,,,18.8,,,,19.2,-11.0,,-8.3,,-12.0,,,,,,-20.2,,-24.5,,,,-15.0,,-12.1,-23.5,,,-18.0,-20.6,-12.6,-5.0,-12.0,-9.0,,,,,,-9.2,,,,-8.8,,True,,False,,,,,,False,,False,,,,False,,False,False,,,False,False,False,True,False,True,,,,,,True,,,,True
20019,12,13.0,,10.7,,11.0,0.0,,,,,6.8,,10.2,,,,16.0,,6.3,3.5,,,13.0,8.8,13.6,17.0,14.0,12.0,,,,,,16.8,,,,14.2,1.0,,-1.3,,-1.0,-12.0,,,,,-5.2,,-1.8,,,,4.0,,-5.7,-8.5,,,1.0,-3.2,1.6,5.0,2.0,-0.0,,,,,,4.8,,,,2.2,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,True,,,,,,False,,,,False
20021,121,169.0,,175.9,,139.0,125.0,,,,,64.9,,77.7,,,,145.0,,161.2,46.7,,,79.0,118.7,149.9,196.0,143.0,134.8,,,,,,266.4,,,,216.7,48.0,,54.9,,18.0,4.0,,,,,-56.1,,-43.3,,,,24.0,,40.2,-74.3,,,-42.0,-2.3,28.9,75.0,22.0,13.8,,,,,,145.4,,,,95.7,,False,,True,True,,,,,False,,True,,,,True,,True,False,,,True,True,True,False,True,True,,,,,,False,,,,False
20023,22,8.0,,7.2,,8.0,0.0,,,,,10.1,,3.8,,,,20.0,,5.6,6.9,,,11.0,5.6,9.3,21.0,11.0,10.0,,,,,,14.9,,,,7.5,-14.0,,-14.8,,-14.0,-22.0,,,,,-11.9,,-18.2,,,,-2.0,,-16.4,-15.1,,,-11.0,-16.4,-12.7,-1.0,-11.0,-12.0,,,,,,-7.1,,,,-14.5,,False,,False,False,,,,,True,,False,,,,True,,False,False,,,True,False,True,True,True,True,,,,,,True,,,,False
20025,13,19.0,,17.3,,14.0,,,,,,8.7,,7.0,,,,12.0,,15.2,1.5,,,14.0,11.2,15.0,17.0,16.0,14.8,,,,,,26.1,,,,20.5,6.0,,4.3,,1.0,,,,,,-4.3,,-6.0,,,,-1.0,,2.2,-11.5,,,1.0,-1.8,2.0,4.0,3.0,1.8,,,,,,13.1,,,,7.5,,True,,True,,,,,,True,,True,,,,True,,True,False,,,True,True,True,True,True,True,,,,,,False,,,,False
