,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48309,5131,5195.0,,8265.0,,,,4234.0,,12829.4,3659.9,,7210.5,,,2261.3,,,64.0,,3134.0,,,,-897.0,,7698.4,-1471.1,,2079.5,,,-2869.7,,,,False,,,,False,,False,False,,False,,,False,,
48311,22,0.0,,0.0,,,,15.0,,0.0,0.5,,0.0,,,,,,-22.0,,-22.0,,,,-7.0,,-22.0,-21.5,,-22.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48313,196,70.0,,,,,,194.0,,23.5,28.3,,6.0,,,,,,-126.0,,,,,,-2.0,,-172.5,-167.7,,-190.0,,,,,,,,,,,True,,False,False,,False,,,,,
48315,48,30.0,,0.0,,,,103.0,,91.7,18.0,,20.0,,,,,,-18.0,,-48.0,,,,55.0,,43.7,-30.0,,-28.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48317,268,145.0,,47.0,,,,217.0,,1291.8,64.2,,91.0,,,,,,-123.0,,-221.0,,,,-51.0,,1023.8,-203.8,,-177.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48319,110,35.0,,0.0,,,,49.0,,27.5,1.5,,14.0,,,,,,-75.0,,-110.0,,,,-61.0,,-82.5,-108.5,,-96.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48321,497,100.0,,45.0,,,,71.0,,116.0,128.7,,126.0,,,56.5,,,-397.0,,-452.0,,,,-426.0,,-381.0,-368.3,,-371.0,,,-440.5,,,,False,,,,False,,True,True,,True,,,False,,
48323,1184,810.0,,123.0,,,,829.0,,379.7,926.4,,530.0,,,436.6,,,-374.0,,-1061.0,,,,-355.0,,-804.3,-257.6,,-654.0,,,-747.4,,,,False,,,,True,,False,True,,False,,,False,,
48325,724,160.0,,13.0,,,,328.0,,300.5,220.1,,113.0,,,134.9,,,-564.0,,-711.0,,,,-396.0,,-423.5,-503.9,,-611.0,,,-589.1,,,,False,,,,True,,True,True,,False,,,False,,
48327,51,35.0,,0.0,,,,36.0,,21.7,13.0,,16.0,,,,,,-16.0,,-51.0,,,,-15.0,,-29.3,-38.0,,-35.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48329,3627,2810.0,,3961.0,,,,8795.0,,800.5,2763.0,,177.0,,,1275.8,,,-817.0,,334.0,,,,5168.0,,-2826.5,-864.0,,-3450.0,,,-2351.2,,,,True,,,,False,,False,False,,False,,,False,,
48331,468,105.0,,53.0,,,,295.0,,1119.8,156.4,,31.0,,,,,,-363.0,,-415.0,,,,-173.0,,651.8,-311.6,,-437.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48333,90,95.0,,38.0,,,,64.0,,949.5,54.2,,22.0,,,,,,5.0,,-52.0,,,,-26.0,,859.5,-35.8,,-68.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48335,196,95.0,,70.0,,,,399.0,,11.6,113.8,,44.0,,,,,,-101.0,,-126.0,,,,203.0,,-184.4,-82.2,,-152.0,,,,,,,False,,,,False,,False,True,,False,,,,,
48337,732,415.0,,555.0,,,,385.0,,779.3,209.0,,207.0,,,,,,-317.0,,-177.0,,,,-347.0,,47.3,-523.0,,-525.0,,,,,,,True,,,,False,,True,False,,False,,,,,
48339,7666,3160.0,,9917.0,,,,4864.0,,6502.1,4178.7,,753.5,,,1702.3,,,-4506.0,,2251.0,,,,-2802.0,,-1163.9,-3487.3,,-6912.5,,,-5963.7,,,,True,,,,True,,True,True,,False,,,False,,
48341,333,135.0,,319.0,,,,1172.0,,205.8,247.7,,242.0,,,94.6,,,-198.0,,-14.0,,,,839.0,,-127.2,-85.3,,-91.0,,,-238.4,,,,True,,,,False,,True,True,,True,,,False,,
48343,116,35.0,,45.0,,,,110.0,,51.8,43.1,,11.0,,,,,,-81.0,,-71.0,,,,-6.0,,-64.2,-72.9,,-105.0,,,,,,,True,,,,True,,True,True,,False,,,,,
48345,39,0.0,,0.0,,,,51.0,,1.6,1.7,,5.0,,,,,,-39.0,,-39.0,,,,12.0,,-37.4,-37.3,,-34.0,,,,,,,False,,,,True,,True,True,,True,,,,,
48347,557,100.0,,72.0,,,,833.0,,96.2,350.1,,114.0,,,62.0,,,-457.0,,-485.0,,,,276.0,,-460.8,-206.9,,-443.0,,,-495.0,,,,False,,,,True,,False,True,,True,,,False,,
48349,1137,425.0,,533.0,,,,742.0,,1089.1,637.2,,223.5,,,323.0,,,-712.0,,-604.0,,,,-395.0,,-47.9,-499.8,,-913.5,,,-814.0,,,,True,,,,True,,True,True,,False,,,False,,
48351,65,10.0,,0.0,,,,127.0,,0.0,44.7,,5.0,,,,,,-55.0,,-65.0,,,,62.0,,-65.0,-20.3,,-60.0,,,,,,,False,,,,False,,False,True,,False,,,,,
48353,511,380.0,,344.0,,,,536.0,,326.8,339.0,,223.0,,,,,,-131.0,,-167.0,,,,25.0,,-184.2,-172.0,,-288.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48355,5198,2475.0,,2501.0,,,,1071.0,,10631.0,1942.8,,2737.0,,,1310.9,,,-2723.0,,-2697.0,,,,-4127.0,,5433.0,-3255.2,,-2461.0,,,-3887.1,,,,True,,,,False,,False,False,,True,,,False,,
48357,408,490.0,,306.0,,,,446.0,,11.3,94.3,,203.0,,,,,,82.0,,-102.0,,,,38.0,,-396.7,-313.7,,-205.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48359,65,0.0,,0.0,,,,47.0,,13.9,1.0,,5.0,,,,,,-65.0,,-65.0,,,,-18.0,,-51.1,-64.0,,-60.0,,,,,,,False,,,,True,,True,True,,True,,,,,
48361,1683,300.0,,327.0,,,,774.0,,94.2,416.8,,320.0,,,123.9,,,-1383.0,,-1356.0,,,,-909.0,,-1588.8,-1266.2,,-1363.0,,,-1559.1,,,,True,,,,True,,False,True,,True,,,False,,
48363,698,225.0,,202.0,,,,632.0,,152.7,167.8,,110.0,,,,,,-473.0,,-496.0,,,,-66.0,,-545.3,-530.2,,-588.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48365,260,80.0,,70.0,,,,320.0,,96.2,167.2,,54.0,,,,,,-180.0,,-190.0,,,,60.0,,-163.8,-92.8,,-206.0,,,,,,,False,,,,True,,True,True,,False,,,,,
48367,3437,1785.0,,4255.0,,,,2388.0,,3206.8,2370.4,,814.0,,,853.2,,,-1652.0,,818.0,,,,-1049.0,,-230.2,-1066.6,,-2623.0,,,-2583.8,,,,True,,,,True,,True,True,,False,,,False,,
48369,273,105.0,,41.0,,,,469.0,,42.3,139.2,,52.0,,,,,,-168.0,,-232.0,,,,196.0,,-230.7,-133.8,,-221.0,,,,,,,False,,,,False,,False,True,,False,,,,,
48371,525,230.0,,0.0,,,,1285.0,,138.5,202.0,,169.0,,,,,,-295.0,,-525.0,,,,760.0,,-386.5,-323.0,,-356.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48373,544,240.0,,159.0,,,,553.0,,4390.5,352.4,,64.0,,,,,,-304.0,,-385.0,,,,9.0,,3846.5,-191.6,,-480.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48375,4235,4825.0,,2624.0,,,,8310.0,,3324.8,3655.7,,4954.5,,,3904.3,,,590.0,,-1611.0,,,,4075.0,,-910.2,-579.3,,719.5,,,-330.7,,,,False,,,,False,,False,True,,False,,,True,,
48377,348,80.0,,,,,,744.0,,5.8,70.0,,21.0,,,,,,-268.0,,,,,,396.0,,-342.2,-278.0,,-327.0,,,,,,,,,,,False,,False,False,,False,,,,,
48379,210,105.0,,155.0,,,,98.0,,248.1,126.9,,63.0,,,,,,-105.0,,-55.0,,,,-112.0,,38.1,-83.1,,-147.0,,,,,,,True,,,,False,,True,True,,False,,,,,
48381,5125,5665.0,,6061.0,,,,6122.0,,1992.9,4155.3,,5570.5,,,4492.8,,,540.0,,936.0,,,,997.0,,-3132.1,-969.7,,445.5,,,-632.2,,,,False,,,,False,,False,False,,True,,,False,,
48383,149,95.0,,32.0,,,,123.0,,1621.0,46.4,,29.0,,,,,,-54.0,,-117.0,,,,-26.0,,1472.0,-102.6,,-120.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48385,45,10.0,,0.0,,,,32.0,,5.6,14.0,,9.0,,,,,,-35.0,,-45.0,,,,-13.0,,-39.4,-31.0,,-36.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48387,122,15.0,,2.0,,,,100.0,,5.0,51.0,,39.0,,,,,,-107.0,,-120.0,,,,-22.0,,-117.0,-71.0,,-83.0,,,,,,,False,,,,True,,False,True,,True,,,,,
48389,729,220.0,,17.0,,,,1186.0,,561.9,263.0,,96.0,,,,,,-509.0,,-712.0,,,,457.0,,-167.1,-466.0,,-633.0,,,,,,,False,,,,True,,True,True,,False,,,,,
48391,77,5.0,,0.0,,,,23.0,,0.0,20.7,,25.0,,,,,,-72.0,,-77.0,,,,-54.0,,-77.0,-56.3,,-52.0,,,,,,,False,,,,True,,False,True,,True,,,,,
48393,14,20.0,,0.0,,,,35.0,,435.1,0.3,,5.0,,,,,,6.0,,-14.0,,,,21.0,,421.1,-13.7,,-9.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48395,279,40.0,,29.0,,,,158.0,,36.0,106.2,,0.0,,,,,,-239.0,,-250.0,,,,-121.0,,-243.0,-172.8,,-279.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48397,2387,1250.0,,2941.0,,,,1203.0,,914.0,1615.8,,513.0,,,584.4,,,-1137.0,,554.0,,,,-1184.0,,-1473.0,-771.2,,-1874.0,,,-1802.6,,,,True,,,,False,,False,True,,False,,,False,,
48399,332,55.0,,15.0,,,,291.0,,64.9,91.8,,39.0,,,,,,-277.0,,-317.0,,,,-41.0,,-267.1,-240.2,,-293.0,,,,,,,False,,,,True,,True,True,,False,,,,,
48401,814,155.0,,217.0,,,,836.0,,77.5,305.4,,79.0,,,158.3,,,-659.0,,-597.0,,,,22.0,,-736.5,-508.6,,-735.0,,,-655.7,,,,True,,,,True,,False,True,,False,,,True,,
48403,127,20.0,,32.0,,,,87.0,,2.5,45.4,,33.0,,,,,,-107.0,,-95.0,,,,-40.0,,-124.5,-81.6,,-94.0,,,,,,,True,,,,True,,False,True,,True,,,,,
48405,108,95.0,,20.0,,,,83.0,,4320.4,22.2,,29.0,,,,,,-13.0,,-88.0,,,,-25.0,,4212.4,-85.8,,-79.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48407,101,15.0,,1.0,,,,187.0,,9.5,35.3,,21.0,,,,,,-86.0,,-100.0,,,,86.0,,-91.5,-65.7,,-80.0,,,,,,,False,,,,False,,False,True,,True,,,,,
48409,1225,0.0,,54.0,,,,146.0,,388.9,161.4,,95.0,,,14.0,,,-1225.0,,-1171.0,,,,-1079.0,,-836.1,-1063.6,,-1130.0,,,-1211.0,,,,True,,,,True,,True,True,,True,,,True,,
48411,102,60.0,,61.0,,,,101.0,,1.6,72.2,,11.0,,,,,,-42.0,,-41.0,,,,-1.0,,-100.4,-29.8,,-91.0,,,,,,,True,,,,True,,False,True,,False,,,,,
48413,92,70.0,,0.0,,,,48.0,,1576.1,12.6,,14.0,,,,,,-22.0,,-92.0,,,,-44.0,,1484.1,-79.4,,-78.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48415,495,415.0,,314.0,,,,813.0,,210.6,284.3,,199.0,,,171.0,,,-80.0,,-181.0,,,,318.0,,-284.4,-210.7,,-296.0,,,-324.0,,,,False,,,,False,,False,False,,False,,,False,,
48417,49,20.0,,0.0,,,,44.0,,36.8,7.9,,15.0,,,,,,-29.0,,-49.0,,,,-5.0,,-12.2,-41.1,,-34.0,,,,,,,False,,,,True,,True,False,,False,,,,,
48419,203,100.0,,67.0,,,,288.0,,38.7,132.8,,51.0,,,,,,-103.0,,-136.0,,,,85.0,,-164.3,-70.2,,-152.0,,,,,,,False,,,,True,,False,True,,False,,,,,
48421,17,20.0,,0.0,,,,69.0,,1.0,2.2,,16.0,,,,,,3.0,,-17.0,,,,52.0,,-16.0,-14.8,,-1.0,,,,,,,False,,,,False,,False,False,,True,,,,,
48423,3831,1835.0,,4124.0,,,,2977.0,,1034.5,2247.6,,696.0,,,804.5,,,-1996.0,,293.0,,,,-854.0,,-2796.5,-1583.4,,-3135.0,,,-3026.5,,,,True,,,,True,,False,True,,False,,,False,,
48425,350,170.0,,28.0,,,,115.0,,206.0,244.8,,47.0,,,,,,-180.0,,-322.0,,,,-235.0,,-144.0,-105.2,,-303.0,,,,,,,False,,,,False,,True,True,,False,,,,,
48427,1455,475.0,,358.0,,,,964.0,,1430.1,607.4,,405.0,,,450.0,,,-980.0,,-1097.0,,,,-491.0,,-24.9,-847.6,,-1050.0,,,-1005.0,,,,False,,,,True,,True,True,,False,,,False,,
48429,218,210.0,,0.0,,,,267.0,,4327.1,110.1,,65.0,,,,,,-8.0,,-218.0,,,,49.0,,4109.1,-107.9,,-153.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48431,67,15.0,,0.0,,,,56.0,,0.0,15.6,,19.0,,,,,,-52.0,,-67.0,,,,-11.0,,-67.0,-51.4,,-48.0,,,,,,,False,,,,True,,False,True,,True,,,,,
48433,28,15.0,,0.0,,,,36.0,,15.0,4.5,,5.0,,,,,,-13.0,,-28.0,,,,8.0,,-13.0,-23.5,,-23.0,,,,,,,False,,,,True,,True,False,,False,,,,,
48435,172,110.0,,0.0,,,,71.0,,633.2,96.0,,47.0,,,,,,-62.0,,-172.0,,,,-101.0,,461.2,-76.0,,-125.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48437,279,85.0,,1.0,,,,296.0,,105.0,49.4,,74.0,,,,,,-194.0,,-278.0,,,,17.0,,-174.0,-229.6,,-205.0,,,,,,,False,,,,True,,True,False,,False,,,,,
48439,49082,36560.0,,39727.0,,,,31667.0,,54243.1,39565.6,,43763.0,,,16091.5,,,-12522.0,,-9355.0,,,,-17415.0,,5161.1,-9516.4,,-5319.0,,,-32990.5,,,,True,,,,False,,True,True,,True,,,False,,
48441,3899,1065.0,,376.0,,,,4577.0,,331.4,2130.3,,1220.0,,,346.1,,,-2834.0,,-3523.0,,,,678.0,,-3567.6,-1768.7,,-2679.0,,,-3552.9,,,,False,,,,True,,False,True,,True,,,False,,
48443,45,5.0,,0.0,,,,53.0,,6.5,13.7,,,,,,,,-40.0,,-45.0,,,,8.0,,-38.5,-31.3,,,,,,,,,False,,,,True,,True,True,,,,,,,
48445,518,270.0,,309.0,,,,817.0,,67.3,120.7,,176.0,,,,,,-248.0,,-209.0,,,,299.0,,-450.7,-397.3,,-342.0,,,,,,,True,,,,False,,False,False,,False,,,,,
48447,16,0.0,,0.0,,,,51.0,,0.0,7.8,,5.0,,,,,,-16.0,,-16.0,,,,35.0,,-16.0,-8.2,,-11.0,,,,,,,False,,,,False,,False,True,,True,,,,,
48449,522,0.0,,12.0,,,,520.0,,44.1,241.6,,67.0,,,7.8,,,-522.0,,-510.0,,,,-2.0,,-477.9,-280.4,,-455.0,,,-514.2,,,,True,,,,True,,True,True,,True,,,True,,
48451,4206,6225.0,,4525.0,,,,4514.0,,34138.0,1502.9,,9849.0,,,2544.9,,,2019.0,,319.0,,,,308.0,,29932.0,-2703.1,,5643.0,,,-1661.1,,,,True,,,,True,,False,False,,False,,,True,,
48453,10566,7440.0,,11001.0,,,,11936.0,,16784.1,11244.4,,9062.0,,,3534.1,,,-3126.0,,435.0,,,,1370.0,,6218.1,678.4,,-1504.0,,,-7031.9,,,,True,,,,True,,False,True,,True,,,False,,
48455,74,10.0,,0.0,,,,123.0,,31.6,22.5,,15.0,,,,,,-64.0,,-74.0,,,,49.0,,-42.4,-51.5,,-59.0,,,,,,,False,,,,True,,True,True,,True,,,,,
48457,260,10.0,,0.0,,,,300.0,,31.4,34.6,,37.5,,,,,,-250.0,,-260.0,,,,40.0,,-228.6,-225.4,,-222.5,,,,,,,False,,,,True,,True,True,,True,,,,,
48459,581,95.0,,76.0,,,,491.0,,117.1,198.1,,20.0,,,,,,-486.0,,-505.0,,,,-90.0,,-463.9,-382.9,,-561.0,,,,,,,False,,,,True,,True,True,,False,,,,,
48461,175,20.0,,0.0,,,,115.0,,37.6,4.3,,9.0,,,,,,-155.0,,-175.0,,,,-60.0,,-137.4,-170.7,,-166.0,,,,,,,False,,,,True,,True,False,,False,,,,,
48463,525,345.0,,259.0,,,,243.0,,1675.7,271.2,,869.5,,,,,,-180.0,,-266.0,,,,-282.0,,1150.7,-253.8,,344.5,,,,,,,False,,,,False,,False,False,,False,,,,,
48465,1011,195.0,,307.0,,,,1754.0,,59.0,385.0,,443.0,,,112.8,,,-816.0,,-704.0,,,,743.0,,-952.0,-626.0,,-568.0,,,-898.2,,,,True,,,,True,,False,True,,True,,,False,,
48467,1012,515.0,,1010.0,,,,678.0,,1186.7,482.3,,293.0,,,,,,-497.0,,-2.0,,,,-334.0,,174.7,-529.7,,-719.0,,,,,,,True,,,,True,,True,False,,False,,,,,
48469,953,810.0,,1738.0,,,,327.0,,897.9,1076.4,,780.5,,,363.5,,,-143.0,,785.0,,,,-626.0,,-55.1,123.4,,-172.5,,,-589.5,,,,False,,,,False,,True,True,,False,,,False,,
48471,1361,335.0,,478.0,,,,1048.0,,554.8,456.9,,71.0,,,165.0,,,-1026.0,,-883.0,,,,-313.0,,-806.2,-904.1,,-1290.0,,,-1196.0,,,,True,,,,True,,True,True,,False,,,False,,
48473,588,105.0,,75.0,,,,298.0,,186.5,216.8,,59.0,,,121.1,,,-483.0,,-513.0,,,,-290.0,,-401.5,-371.2,,-529.0,,,-466.9,,,,False,,,,True,,True,True,,False,,,True,,
48475,371,345.0,,251.0,,,,568.0,,1247.9,340.8,,77.0,,,,,,-26.0,,-120.0,,,,197.0,,876.9,-30.2,,-294.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48477,413,330.0,,824.0,,,,274.0,,1056.1,459.8,,235.5,,,,,,-83.0,,411.0,,,,-139.0,,643.1,46.8,,-177.5,,,,,,,False,,,,False,,False,True,,False,,,,,
48479,6950,5780.0,,5359.0,,,,2100.0,,44273.8,4901.6,,4415.0,,,2617.4,,,-1170.0,,-1591.0,,,,-4850.0,,37323.8,-2048.4,,-2535.0,,,-4332.6,,,,False,,,,False,,False,False,,False,,,False,,
48481,562,105.0,,68.0,,,,134.0,,175.6,139.0,,147.0,,,70.4,,,-457.0,,-494.0,,,,-428.0,,-386.4,-423.0,,-415.0,,,-491.6,,,,False,,,,True,,True,True,,True,,,False,,
48483,142,170.0,,58.0,,,,173.0,,41.2,25.9,,77.0,,,,,,28.0,,-84.0,,,,31.0,,-100.8,-116.1,,-65.0,,,,,,,False,,,,False,,False,False,,False,,,,,
48485,3972,3530.0,,3751.0,,,,3748.0,,2500.2,2352.5,,3181.5,,,1207.0,,,-442.0,,-221.0,,,,-224.0,,-1471.8,-1619.5,,-790.5,,,-2765.0,,,,True,,,,True,,False,False,,False,,,False,,
48487,575,555.0,,356.0,,,,488.0,,193.0,210.5,,249.5,,,,,,-20.0,,-219.0,,,,-87.0,,-382.0,-364.5,,-325.5,,,,,,,False,,,,False,,False,False,,False,,,,,
48489,290,65.0,,2.0,,,,80.0,,16.1,159.0,,35.0,,,35.6,,,-225.0,,-288.0,,,,-210.0,,-273.9,-131.0,,-255.0,,,-254.4,,,,False,,,,True,,False,True,,False,,,False,,
48491,7197,4970.0,,15857.0,,,,6035.0,,238759.0,8960.2,,2567.0,,,2173.4,,,-2227.0,,8660.0,,,,-1162.0,,231562.0,1763.2,,-4630.0,,,-5023.6,,,,False,,,,True,,False,True,,False,,,False,,
48493,712,205.0,,121.0,,,,191.0,,400.6,265.7,,77.0,,,147.0,,,-507.0,,-591.0,,,,-521.0,,-311.4,-446.3,,-635.0,,,-565.0,,,,False,,,,False,,True,True,,False,,,False,,
48495,241,160.0,,4.0,,,,317.0,,522.7,91.5,,102.0,,,,,,-81.0,,-237.0,,,,76.0,,281.7,-149.6,,-139.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48497,2096,880.0,,1934.0,,,,1116.0,,1473.2,1181.0,,245.0,,,392.3,,,-1216.0,,-162.0,,,,-980.0,,-622.8,-915.0,,-1851.0,,,-1703.7,,,,True,,,,True,,True,True,,False,,,False,,
48499,718,320.0,,480.0,,,,467.0,,363.8,353.8,,139.0,,,,,,-398.0,,-238.0,,,,-251.0,,-354.2,-364.2,,-579.0,,,,,,,True,,,,True,,True,True,,False,,,,,
48501,248,250.0,,187.0,,,,374.0,,188.1,215.5,,249.0,,,,,,2.0,,-61.0,,,,126.0,,-59.9,-32.5,,1.0,,,,,,,False,,,,False,,False,False,,True,,,,,
48503,519,350.0,,271.0,,,,484.0,,148.9,210.1,,272.0,,,,,,-169.0,,-248.0,,,,-35.0,,-370.1,-308.9,,-247.0,,,,,,,False,,,,True,,False,False,,False,,,,,
48505,434,100.0,,35.0,,,,127.0,,999.5,68.5,,74.5,,,,,,-334.0,,-399.0,,,,-307.0,,565.5,-365.5,,-359.5,,,,,,,False,,,,True,,False,False,,False,,,,,
48507,265,220.0,,131.0,,,,88.0,,183.5,105.0,,98.0,,,,,,-45.0,,-134.0,,,,-177.0,,-81.5,-159.9,,-167.0,,,,,,,False,,,,False,,False,False,,False,,,,,
49001,0,0.0,,0.0,,,,47.0,,0.0,55.0,,,,,,,,0.0,,0.0,,,,47.0,,0.0,55.0,,,,,,,,,True,,,,False,,True,False,,,,,,,
49003,0,0.0,,0.0,,,,1466.0,,0.0,1085.9,,,,,,,,0.0,,0.0,,,,1466.0,,0.0,1085.9,,,,,,,,,True,,,,False,,True,False,,,,,,,
49005,0,0.0,,27.0,,,,2612.0,,0.0,2304.8,,,,,,,,0.0,,27.0,,,,2612.0,,0.0,2304.8,,,,,,,,,False,,,,False,,True,False,,,,,,,
49007,0,0.0,,0.0,,,,474.0,,0.0,224.0,,,,,,,,0.0,,0.0,,,,474.0,,0.0,224.0,,,,,,,,,True,,,,False,,True,False,,,,,,,
49009,0,0.0,,0.0,,,,23.0,,0.0,8.4,,,,,,,,0.0,,0.0,,,,23.0,,0.0,8.4,,,,,,,,,True,,,,False,,True,False,,,,,,,
49011,9616,9730.0,,8981.0,,,,12116.0,,17158.3,6873.8,,12693.5,,,7692.0,,,114.0,,-635.0,,,,2500.0,,7542.3,-2742.2,,3077.5,,,-1924.0,,,,False,,,,False,,False,False,,False,,,False,,
49013,0,0.0,,0.0,,,,344.0,,0.0,188.7,,,,,,,,0.0,,0.0,,,,344.0,,0.0,188.7,,,,,,,,,True,,,,False,,True,False,,,,,,,
49015,0,0.0,,0.0,,,,136.0,,0.0,35.7,,,,,,,,0.0,,0.0,,,,136.0,,0.0,35.7,,,,,,,,,True,,,,False,,True,False,,,,,,,
49017,0,0.0,,0.0,,,,48.0,,0.0,43.2,,,,,,,,0.0,,0.0,,,,48.0,,0.0,43.2,,,,,,,,,True,,,,False,,True,False,,,,,,,
49019,0,0.0,,0.0,,,,79.0,,0.0,91.9,,,,,,,,0.0,,0.0,,,,79.0,,0.0,91.9,,,,,,,,,True,,,,False,,True,False,,,,,,,
49021,0,0.0,,0.0,,,,154.0,,0.0,776.1,,,,,,,,0.0,,0.0,,,,154.0,,0.0,776.1,,,,,,,,,True,,,,False,,True,False,,,,,,,
49023,0,0.0,,6.0,,,,235.0,,0.0,87.9,,,,,,,,0.0,,6.0,,,,235.0,,0.0,87.9,,,,,,,,,False,,,,False,,True,False,,,,,,,
49025,0,0.0,,0.0,,,,83.0,,0.0,30.5,,,,,,,,0.0,,0.0,,,,83.0,,0.0,30.5,,,,,,,,,True,,,,False,,True,False,,,,,,,
49027,0,0.0,,0.0,,,,101.0,,0.0,92.0,,,,,,,,0.0,,0.0,,,,101.0,,0.0,92.0,,,,,,,,,True,,,,False,,True,False,,,,,,,
49029,0,0.0,,0.0,,,,135.0,,0.0,89.9,,,,,,,,0.0,,0.0,,,,135.0,,0.0,89.9,,,,,,,,,True,,,,False,,True,False,,,,,,,
49031,0,0.0,,0.0,,,,43.0,,0.0,6.3,,,,,,,,0.0,,0.0,,,,43.0,,0.0,6.3,,,,,,,,,True,,,,False,,True,False,,,,,,,
49033,0,0.0,,0.0,,,,45.0,,0.0,10.9,,,,,,,,0.0,,0.0,,,,45.0,,0.0,10.9,,,,,,,,,True,,,,False,,True,False,,,,,,,
49035,34795,41010.0,,40570.0,,,,37073.0,,45283.9,33412.3,,46914.5,,,19626.8,,,6215.0,,5775.0,,,,2278.0,,10488.9,-1382.7,,12119.5,,,-15168.2,,,,True,,,,True,,False,True,,False,,,False,,
49037,398,220.0,,0.0,,,,225.0,,130.1,169.3,,217.0,,,,,,-178.0,,-398.0,,,,-173.0,,-267.9,-228.7,,-181.0,,,,,,,False,,,,True,,False,False,,False,,,,,
49039,0,0.0,,0.0,,,,1039.0,,0.0,554.6,,,,,,,,0.0,,0.0,,,,1039.0,,0.0,554.6,,,,,,,,,True,,,,False,,True,False,,,,,,,
49041,0,0.0,,0.0,,,,639.0,,0.0,421.7,,,,,,,,0.0,,0.0,,,,639.0,,0.0,421.7,,,,,,,,,True,,,,False,,True,False,,,,,,,
49043,974,845.0,,926.0,,,,663.0,,864.0,442.7,,1027.0,,,480.6,,,-129.0,,-48.0,,,,-311.0,,-110.0,-531.3,,53.0,,,-493.4,,,,True,,,,False,,True,False,,True,,,False,,
49045,1844,1800.0,,2099.0,,,,1846.0,,2989.2,1593.4,,1935.0,,,971.6,,,-44.0,,255.0,,,,2.0,,1145.2,-250.6,,91.0,,,-872.4,,,,False,,,,True,,False,False,,False,,,False,,
49047,0,0.0,,0.0,,,,287.0,,0.0,514.5,,,,,,,,0.0,,0.0,,,,287.0,,0.0,514.5,,,,,,,,,True,,,,False,,True,False,,,,,,,
49049,22080,25165.0,,30425.0,,,,21536.0,,32929.7,16129.3,,31843.5,,,16967.3,,,3085.0,,8345.0,,,,-544.0,,10849.7,-5950.7,,9763.5,,,-5112.7,,,,False,,,,True,,False,False,,False,,,False,,
49051,1323,1105.0,,947.0,,,,825.0,,1880.9,541.6,,1364.0,,,641.1,,,-218.0,,-376.0,,,,-498.0,,557.9,-781.4,,41.0,,,-681.9,,,,False,,,,False,,False,False,,True,,,False,,
49053,0,0.0,,0.0,,,,336.0,,0.0,3820.6,,,,,,,,0.0,,0.0,,,,336.0,,0.0,3820.6,,,,,,,,,True,,,,False,,True,False,,,,,,,
