,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
53039,11,21.0,16.5,,11.0,0.0,,,,,9.0,,16.2,25.1,,2.2,15.1,35.0,,0.7,,21.8,,,17.0,,10.0,5.5,,0.0,-11.0,,,,,-2.0,,5.2,14.1,,-8.8,4.1,24.0,,-10.3,,10.8,,,6.0,,True,,True,False,,,,,True,,True,False,,True,True,False,,False,,False,,,True,
53041,120,246.0,236.1,,197.0,322.0,,,,,62.0,,261.3,193.8,,138.1,208.7,421.0,,155.4,,178.3,,,356.0,,126.0,116.1,,77.0,202.0,,,,,-58.0,,141.3,73.8,,18.1,88.7,301.0,,35.4,,58.3,,,236.0,,True,,True,False,,,,,True,,False,True,,True,True,False,,True,,True,,,False,
53043,17,33.0,29.1,,23.0,0.0,,,,,14.0,,55.6,19.7,,2.4,23.4,,,37.0,,,,,101.0,,16.0,12.1,,6.0,-17.0,,,,,-3.0,,38.6,2.7,,-14.6,6.4,,,20.0,,,,,84.0,,True,,True,False,,,,,True,,False,True,,True,True,,,False,,,,,False,
53045,78,123.0,131.9,,112.0,202.0,,,,,41.0,,174.0,103.3,,53.9,101.7,240.0,,165.6,,80.0,,,230.0,,45.0,53.9,,34.0,124.0,,,,,-37.0,,96.0,25.3,,-24.1,23.7,162.0,,87.6,,2.0,,,152.0,,False,,True,False,,,,,True,,False,True,,True,True,False,,False,,True,,,False,
53047,41,27.0,29.8,,26.0,1.0,,,,,10.0,,56.8,39.4,,1.5,24.0,163.0,,186.9,,55.5,,,28.0,,-14.0,-11.2,,-15.0,-40.0,,,,,-31.0,,15.8,-1.6,,-39.5,-17.0,122.0,,145.9,,14.5,,,-13.0,,True,,False,False,,,,,False,,False,True,,False,False,False,,False,,False,,,True,
53049,30,24.0,26.7,,19.0,21.0,,,,,26.0,,48.4,23.3,,6.5,4.4,,,6.8,,17.1,,,20.0,,-6.0,-3.3,,-11.0,-9.0,,,,,-4.0,,18.4,-6.7,,-23.5,-25.6,,,-23.2,,-12.9,,,-10.0,,True,,False,False,,,,,True,,False,False,,False,False,,,False,,False,,,False,
53051,60,51.0,49.2,,41.0,18.0,,,,,75.0,,37.9,19.2,,8.8,41.5,,,112.1,,,,,190.0,,-9.0,-10.8,,-19.0,-42.0,,,,,15.0,,-22.1,-40.8,,-51.2,-18.5,,,52.1,,,,,130.0,,False,,False,False,,,,,False,,False,False,,False,False,,,False,,,,,False,
53053,1545,1194.0,1220.9,1252.5,1082.0,1295.0,,,,,860.0,,1061.2,1439.4,,1034.7,1202.8,1997.0,,744.2,,1098.4,1058.0,,1531.0,,-351.0,-324.1,-292.5,-463.0,-250.0,,,,,-685.0,,-483.8,-105.6,,-510.3,-342.2,452.0,,-800.8,,-446.6,-487.0,,-14.0,,True,True,False,True,,,,,False,,False,True,,False,True,False,,False,,False,False,,True,
53055,1,0.0,0.0,,0.0,0.0,,,,,0.0,,0.7,6.2,,1.2,0.0,0.0,,0.0,,0.2,,,0.0,,-1.0,-1.0,,-1.0,-1.0,,,,,-1.0,,-0.3,5.2,,0.2,-1.0,-1.0,,-1.0,,-0.8,,,-1.0,,False,,False,False,,,,,False,,True,False,,True,True,False,,False,,True,,,False,
53057,113,72.0,73.1,,65.0,68.0,,,,,63.0,,86.5,138.2,,36.6,85.3,187.0,,43.4,,49.4,67.0,,97.0,,-41.0,-39.9,,-48.0,-45.0,,,,,-50.0,,-26.5,25.2,,-76.4,-27.7,74.0,,-69.6,,-63.6,-46.0,,-16.0,,True,,False,False,,,,,False,,True,True,,False,True,False,,False,,False,False,,True,
53059,7,0.0,0.0,,0.0,0.0,,,,,1.0,,4.1,5.9,,3.3,0.1,11.0,,2.4,,1.6,,,1.0,,-7.0,-7.0,,-7.0,-7.0,,,,,-6.0,,-2.9,-1.1,,-3.7,-6.9,4.0,,-4.6,,-5.4,,,-6.0,,False,,False,False,,,,,True,,True,True,,True,True,True,,True,,True,,,True,
53061,1337,732.0,724.6,,683.0,854.0,,,,,415.0,,662.0,1416.2,,704.5,840.2,1326.0,,278.0,,560.0,797.0,,1049.0,,-605.0,-612.4,,-654.0,-483.0,,,,,-922.0,,-675.0,79.2,,-632.5,-496.8,-11.0,,-1059.0,,-777.0,-540.0,,-288.0,,False,,False,True,,,,,False,,False,True,,False,True,True,,False,,False,True,,True,
53063,1780,1572.0,1520.2,,1524.0,1155.0,,,,,1669.0,,1535.8,1431.1,,1128.3,1777.1,2608.0,,1801.1,,856.2,1401.0,,1726.0,,-208.0,-259.8,,-256.0,-625.0,,,,,-111.0,,-244.2,-348.9,,-651.7,-2.9,828.0,,21.1,,-923.8,-379.0,,-54.0,,False,,False,False,,,,,True,,False,False,,False,True,False,,True,,False,False,,True,
53065,54,78.0,79.9,,58.0,40.0,,,,,136.0,,123.9,70.0,,18.1,54.4,,,16.7,,62.0,,,111.0,,24.0,25.9,,4.0,-14.0,,,,,82.0,,69.9,16.0,,-35.9,0.4,,,-37.3,,8.0,,,57.0,,False,,True,True,,,,,False,,False,True,,False,True,,,False,,True,,,False,
53067,363,285.0,298.6,,262.0,828.0,,,,,221.0,,301.4,513.2,,236.5,263.7,570.0,,202.8,,193.8,459.0,,622.0,,-78.0,-64.4,,-101.0,465.0,,,,,-142.0,,-61.6,150.2,,-126.5,-99.3,207.0,,-160.2,,-169.2,96.0,,259.0,,True,,False,False,,,,,False,,True,False,,False,False,False,,False,,False,False,,False,
53069,3,3.0,3.3,,0.0,0.0,,,,,0.0,,0.9,2.6,,0.1,0.0,0.0,,0.2,,,,,65.0,,0.0,0.3,,-3.0,-3.0,,,,,-3.0,,-2.1,-0.4,,-2.9,-3.0,-3.0,,-2.8,,,,,62.0,,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,,,,False,
53071,153,114.0,115.8,,115.0,144.0,,,,,143.0,,138.2,180.2,,61.4,116.7,137.0,,100.2,,116.2,,,121.0,,-39.0,-37.2,,-38.0,-9.0,,,,,-10.0,,-14.8,27.2,,-91.6,-36.3,-16.0,,-52.8,,-36.8,,,-32.0,,True,,True,True,,,,,True,,True,True,,False,True,True,,False,,True,,,True,
53073,176,171.0,178.6,,124.0,129.0,,,,,116.0,,181.2,431.3,,102.3,183.8,170.0,,102.9,,109.4,196.0,,166.0,,-5.0,2.6,,-52.0,-47.0,,,,,-60.0,,5.2,255.3,,-73.7,7.8,-6.0,,-73.1,,-66.6,20.0,,-10.0,,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,False,,False,
53075,373,336.0,360.8,,309.0,197.0,,,,,329.0,,324.7,198.9,,216.4,303.4,223.0,,228.8,,475.0,,,230.0,,-37.0,-12.2,,-64.0,-176.0,,,,,-44.0,,-48.3,-174.1,,-156.6,-69.6,-150.0,,-144.2,,102.0,,,-143.0,,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,
53077,326,333.0,326.9,424.6,324.0,459.0,,,,,403.0,,305.5,167.0,,164.4,287.0,411.0,,9463.4,,271.5,207.0,,341.0,,7.0,0.9,98.6,-2.0,133.0,,,,,77.0,,-20.5,-159.0,,-161.6,-39.0,85.0,,9137.4,,-54.5,-119.0,,15.0,,True,False,True,False,,,,,False,,False,False,,False,False,False,,False,,False,False,,False,
54001,78,114.0,111.7,,69.0,223.0,,,,,16.0,,275.0,31.1,,11.2,60.3,,,0.8,,78.8,,,219.0,,36.0,33.7,,-9.0,145.0,,,,,-62.0,,197.0,-46.9,,-66.8,-17.7,,,-77.2,,0.8,,,141.0,,True,,True,False,,,,,False,,False,False,,False,True,,,False,,True,,,False,
54003,422,294.0,288.2,,254.0,483.0,,,,,85.0,,287.9,421.5,,226.5,270.8,527.0,,176.2,,225.4,,,224.0,,-128.0,-133.8,,-168.0,61.0,,,,,-337.0,,-134.1,-0.5,,-195.5,-151.2,105.0,,-245.8,,-196.6,,,-198.0,,False,,False,True,,,,,False,,False,True,,False,False,True,,False,,False,,,False,
54005,85,96.0,104.0,,94.0,125.0,,,,,26.0,,153.8,57.6,,64.2,95.4,174.0,,93.4,,92.8,,,82.0,,11.0,19.0,,9.0,40.0,,,,,-59.0,,68.8,-27.4,,-20.8,10.4,89.0,,8.4,,7.8,,,-3.0,,False,,True,False,,,,,False,,False,False,,False,True,False,,True,,True,,,True,
54007,46,0.0,0.3,,0.0,0.0,,,,,12.0,,0.6,3.7,,0.5,0.0,0.0,,0.3,,,,,2.0,,-46.0,-45.7,,-46.0,-46.0,,,,,-34.0,,-45.4,-42.3,,-45.5,-46.0,-46.0,,-45.7,,,,,-44.0,,True,,False,False,,,,,True,,True,True,,True,True,False,,True,,,,,True,
54009,85,12.0,15.8,,12.0,11.0,,,,,15.0,,46.2,26.8,,2.1,9.5,27.0,,16.2,,9.4,,,12.0,,-73.0,-69.2,,-73.0,-74.0,,,,,-70.0,,-38.8,-58.2,,-82.9,-75.5,-58.0,,-68.8,,-75.6,,,-73.0,,True,,False,False,,,,,True,,True,True,,False,False,True,,True,,False,,,False,
54011,432,282.0,281.6,,238.0,361.0,,,,,228.0,,349.7,372.8,,147.8,245.6,407.0,,145.7,,198.6,,,278.0,,-150.0,-150.4,,-194.0,-71.0,,,,,-204.0,,-82.3,-59.2,,-284.2,-186.4,-25.0,,-286.3,,-233.4,,,-154.0,,False,,False,True,,,,,False,,True,True,,False,False,True,,False,,False,,,False,
54013,6,6.0,7.5,,4.0,0.0,,,,,13.0,,6.2,12.6,,1.3,0.6,0.0,,1.6,,,,,4.0,,0.0,1.5,,-2.0,-6.0,,,,,7.0,,0.2,6.6,,-4.7,-5.4,-6.0,,-4.4,,,,,-2.0,,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,,,,False,
54015,21,3.0,1.2,,3.0,0.0,,,,,10.0,,4.7,12.4,,2.9,0.6,3.0,,0.9,,4.4,,,3.0,,-18.0,-19.8,,-18.0,-21.0,,,,,-11.0,,-16.3,-8.6,,-18.1,-20.4,-18.0,,-20.1,,-16.6,,,-18.0,,False,,False,False,,,,,True,,True,True,,False,False,False,,False,,True,,,False,
54017,38,27.0,27.0,,18.0,20.0,,,,,12.0,,56.5,26.8,,,11.2,,,8.2,,,,,35.0,,-11.0,-11.0,,-20.0,-18.0,,,,,-26.0,,18.5,-11.2,,,-26.8,,,-29.8,,,,,-3.0,,False,,False,False,,,,,False,,False,False,,,False,,,False,,,,,True,
54019,101,129.0,141.4,,99.0,113.0,,,,,61.0,,186.3,210.2,,31.6,87.7,80.0,,41.6,,135.6,,,130.0,,28.0,40.4,,-2.0,12.0,,,,,-40.0,,85.3,109.2,,-69.4,-13.3,-21.0,,-59.4,,34.6,,,29.0,,False,,True,True,,,,,False,,False,False,,False,True,True,,False,,False,,,False,
54021,15,9.0,10.1,,9.0,38.0,,,,,10.0,,15.2,12.3,,2.6,10.2,21.0,,4.5,,8.5,,,40.0,,-6.0,-4.9,,-6.0,23.0,,,,,-5.0,,0.2,-2.7,,-12.4,-4.8,6.0,,-10.5,,-6.5,,,25.0,,True,,False,False,,,,,True,,True,True,,False,True,False,,False,,False,,,False,
54023,19,9.0,10.7,,8.0,0.0,,,,,10.0,,11.7,16.4,,0.8,3.8,32.0,,6.5,,16.8,,,13.0,,-10.0,-8.3,,-11.0,-19.0,,,,,-9.0,,-7.3,-2.6,,-18.2,-15.2,13.0,,-12.5,,-2.2,,,-6.0,,True,,False,False,,,,,True,,True,True,,False,False,False,,False,,True,,,True,
54025,41,18.0,21.2,,18.0,21.0,,,,,32.0,,43.9,41.0,,5.7,17.1,33.0,,19.5,,10.0,,,14.0,,-23.0,-19.8,,-23.0,-20.0,,,,,-9.0,,2.9,0.0,,-35.3,-23.9,-8.0,,-21.5,,-31.0,,,-27.0,,True,,False,True,,,,,True,,True,True,,False,False,True,,True,,False,,,False,
54027,13,12.0,12.0,,12.0,0.0,,,,,13.0,,45.0,30.9,,2.3,14.1,22.0,,5.1,,10.7,,,13.0,,-1.0,-1.0,,-1.0,-13.0,,,,,0.0,,32.0,17.9,,-10.7,1.1,9.0,,-7.9,,-2.3,,,0.0,,True,,False,False,,,,,True,,False,False,,False,False,False,,False,,False,,,True,
54029,56,18.0,18.2,,11.0,8.0,,,,,14.0,,41.8,30.4,,2.1,12.7,34.0,,1.1,,8.0,,,16.0,,-38.0,-37.8,,-45.0,-48.0,,,,,-42.0,,-14.2,-25.6,,-53.9,-43.3,-22.0,,-54.9,,-48.0,,,-40.0,,True,,False,False,,,,,False,,True,True,,False,False,True,,False,,False,,,False,
54031,10,15.0,17.4,,12.0,21.0,,,,,10.0,,11.3,29.3,,8.1,17.2,21.0,,13.7,,11.1,,,17.0,,5.0,7.4,,2.0,11.0,,,,,0.0,,1.3,19.3,,-1.9,7.2,11.0,,3.7,,1.1,,,7.0,,False,,True,False,,,,,True,,True,False,,True,False,False,,True,,True,,,False,
54033,197,249.0,218.4,,212.0,659.0,,,,,47.0,,270.0,136.3,,212.5,199.3,400.0,,185.7,,152.4,,,181.0,,52.0,21.4,,15.0,462.0,,,,,-150.0,,73.0,-60.7,,15.5,2.3,203.0,,-11.3,,-44.6,,,-16.0,,True,,True,False,,,,,False,,False,False,,True,True,False,,True,,True,,,True,
54035,88,87.0,89.8,,70.0,104.0,,,,,26.0,,110.8,107.8,,27.2,76.4,84.0,,56.4,,64.4,,,47.0,,-1.0,1.8,,-18.0,16.0,,,,,-62.0,,22.8,19.8,,-60.8,-11.6,-4.0,,-31.6,,-23.6,,,-41.0,,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,
54037,113,48.0,47.3,,48.0,25.0,,,,,25.0,,77.3,116.7,,22.6,66.4,97.0,,85.0,,51.8,,,34.0,,-65.0,-65.7,,-65.0,-88.0,,,,,-88.0,,-35.7,3.7,,-90.4,-46.6,-16.0,,-28.0,,-61.2,,,-79.0,,False,,False,False,,,,,False,,True,True,,False,True,True,,True,,True,,,False,
54039,668,717.0,689.9,,566.0,405.0,,,,,313.0,,821.7,1045.0,,573.9,674.2,661.0,,362.3,,535.0,357.0,,782.0,,49.0,21.9,,-102.0,-263.0,,,,,-355.0,,153.7,377.0,,-94.1,6.2,-7.0,,-305.7,,-133.0,-311.0,,114.0,,True,,False,False,,,,,False,,False,False,,False,True,True,,False,,False,False,,False,
54041,34,6.0,5.6,,6.0,0.0,,,,,16.0,,36.5,15.3,,4.5,1.5,,,38.1,,5.3,,,3.0,,-28.0,-28.4,,-28.0,-34.0,,,,,-18.0,,2.5,-18.7,,-29.5,-32.5,,,4.1,,-28.7,,,-31.0,,False,,False,False,,,,,True,,True,True,,False,False,,,True,,False,,,False,
54043,46,66.0,65.4,,50.0,75.0,,,,,23.0,,103.3,47.7,,19.6,50.1,59.0,,15.9,,,,,41.0,,20.0,19.4,,4.0,29.0,,,,,-23.0,,57.3,1.7,,-26.4,4.1,13.0,,-30.1,,,,,-5.0,,True,,True,False,,,,,False,,False,True,,False,True,True,,False,,,,,True,
54045,105,75.0,74.2,,76.0,67.0,,,,,49.0,,103.3,73.6,,44.3,102.0,68.0,,70.2,,116.7,,,64.0,,-30.0,-30.8,,-29.0,-38.0,,,,,-56.0,,-1.7,-31.4,,-60.7,-3.0,-37.0,,-34.8,,11.7,,,-41.0,,False,,True,False,,,,,False,,True,False,,False,True,False,,False,,True,,,False,
54047,19,24.0,25.8,,18.0,22.0,,,,,21.0,,15.6,17.0,,8.4,16.6,22.0,,7.2,,,,,10.0,,5.0,6.8,,-1.0,3.0,,,,,2.0,,-3.4,-2.0,,-10.6,-2.4,3.0,,-11.8,,,,,-9.0,,False,,True,True,,,,,True,,True,True,,False,True,True,,False,,,,,False,
54049,71,93.0,91.0,,67.0,147.0,,,,,47.0,,135.4,142.3,,19.8,71.5,87.0,,36.3,,61.1,,,68.0,,22.0,20.0,,-4.0,76.0,,,,,-24.0,,64.4,71.3,,-51.2,0.5,16.0,,-34.7,,-9.9,,,-3.0,,True,,True,False,,,,,False,,False,False,,False,True,True,,False,,True,,,True,
54051,95,36.0,32.7,,30.0,88.0,,,,,29.0,,75.9,49.0,,5.7,32.2,40.0,,5.3,,17.9,,,41.0,,-59.0,-62.3,,-65.0,-7.0,,,,,-66.0,,-19.1,-46.0,,-89.3,-62.8,-55.0,,-89.7,,-77.1,,,-54.0,,False,,False,True,,,,,False,,True,True,,False,False,True,,False,,False,,,True,
54053,25,18.0,18.6,,15.0,5.0,,,,,29.0,,50.3,33.9,,2.1,15.0,34.0,,12.7,,14.7,,,17.0,,-7.0,-6.4,,-10.0,-20.0,,,,,4.0,,25.3,8.9,,-22.9,-10.0,9.0,,-12.3,,-10.3,,,-8.0,,True,,False,False,,,,,True,,False,False,,False,False,False,,False,,False,,,False,
54055,231,72.0,82.3,,60.0,42.0,,,,,104.0,,91.5,109.9,,21.2,61.2,104.0,,29.0,,59.3,,,54.0,,-159.0,-148.7,,-171.0,-189.0,,,,,-127.0,,-139.5,-121.1,,-209.8,-169.8,-127.0,,-202.0,,-171.7,,,-177.0,,True,,False,False,,,,,True,,True,True,,False,False,True,,False,,False,,,False,
54057,33,12.0,9.4,,9.0,18.0,,,,,18.0,,39.9,49.4,,0.1,6.3,,,2.9,,8.8,,,17.0,,-21.0,-23.6,,-24.0,-15.0,,,,,-15.0,,6.9,16.4,,-32.9,-26.7,,,-30.1,,-24.2,,,-16.0,,False,,False,True,,,,,True,,True,True,,False,False,,,False,,False,,,True,
54059,155,66.0,59.5,,54.0,57.0,,,,,35.0,,67.5,80.1,,25.4,57.2,101.0,,9.8,,62.8,,,0.0,,-89.0,-95.5,,-101.0,-98.0,,,,,-120.0,,-87.5,-74.9,,-129.6,-97.8,-54.0,,-145.2,,-92.2,,,-155.0,,False,,False,False,,,,,False,,True,True,,False,False,True,,False,,False,,,False,
54061,190,261.0,300.8,,211.0,142.0,,,,,189.0,,282.3,404.4,,183.4,291.7,129.0,,210.8,,207.4,,,209.0,,71.0,110.8,,21.0,-48.0,,,,,-1.0,,92.3,214.4,,-6.6,101.7,-61.0,,20.8,,17.4,,,19.0,,False,,True,True,,,,,True,,False,False,,True,False,True,,True,,True,,,True,
54063,72,6.0,7.1,,5.0,0.0,,,,,15.0,,6.8,21.1,,0.1,0.5,,,0.5,,32.6,,,5.0,,-66.0,-64.9,,-67.0,-72.0,,,,,-57.0,,-65.2,-50.9,,-71.9,-71.5,,,-71.5,,-39.4,,,-67.0,,True,,False,False,,,,,True,,True,True,,False,False,,,False,,True,,,False,
54065,70,18.0,18.3,,18.0,21.0,,,,,10.0,,57.5,23.2,,4.9,19.3,21.0,,44.3,,13.9,,,17.0,,-52.0,-51.7,,-52.0,-49.0,,,,,-60.0,,-12.5,-46.8,,-65.1,-50.7,-49.0,,-25.7,,-56.1,,,-53.0,,True,,False,True,,,,,False,,True,True,,False,True,True,,True,,False,,,False,
54067,61,66.0,66.7,,63.0,98.0,,,,,24.0,,99.9,63.9,,38.8,59.5,50.0,,35.5,,68.0,,,72.0,,5.0,5.7,,2.0,37.0,,,,,-37.0,,38.9,2.9,,-22.2,-1.5,-11.0,,-25.5,,7.0,,,11.0,,False,,True,False,,,,,False,,False,True,,False,True,False,,False,,False,,,False,
54069,117,36.0,43.4,,34.0,34.0,,,,,54.0,,56.7,45.4,,13.7,42.6,,,7.5,,24.1,,,37.0,,-81.0,-73.6,,-83.0,-83.0,,,,,-63.0,,-60.3,-71.6,,-103.3,-74.4,,,-109.5,,-92.9,,,-80.0,,True,,False,False,,,,,True,,True,True,,False,True,,,False,,False,,,True,
54071,22,0.0,1.4,,0.0,0.0,,,,,8.0,,1.0,4.1,,3.0,0.1,12.0,,1.0,,1.1,,,2.0,,-22.0,-20.6,,-22.0,-22.0,,,,,-14.0,,-21.0,-17.9,,-19.0,-21.9,-10.0,,-21.1,,-20.9,,,-20.0,,True,,False,False,,,,,True,,True,True,,True,True,True,,True,,True,,,True,
54073,6,3.0,3.4,,0.0,0.0,,,,,9.0,,3.0,3.7,,0.8,0.0,0.0,,1.3,,,,,2.0,,-3.0,-2.6,,-6.0,-6.0,,,,,3.0,,-3.0,-2.3,,-5.2,-6.0,-6.0,,-4.7,,,,,-4.0,,True,,False,False,,,,,False,,True,True,,False,False,False,,False,,,,,False,
54075,9,3.0,4.9,,3.0,0.0,,,,,8.0,,3.3,4.4,,4.3,0.1,,,0.5,,3.7,,,1.0,,-6.0,-4.1,,-6.0,-9.0,,,,,-1.0,,-5.7,-4.6,,-4.7,-8.9,,,-8.5,,-5.3,,,-8.0,,True,,False,False,,,,,True,,True,True,,True,False,,,False,,True,,,False,
54077,33,24.0,24.3,,16.0,2.0,,,,,29.0,,56.9,44.6,,5.1,16.7,34.0,,6.2,,14.9,,,17.0,,-9.0,-8.7,,-17.0,-31.0,,,,,-4.0,,23.9,11.6,,-27.9,-16.3,1.0,,-26.8,,-18.1,,,-16.0,,True,,False,False,,,,,True,,False,False,,False,False,True,,False,,False,,,False,
54079,215,210.0,198.5,,171.0,159.0,,,,,68.0,,265.3,190.2,,125.4,183.6,201.0,,94.9,,224.1,,,168.0,,-5.0,-16.5,,-44.0,-56.0,,,,,-147.0,,50.3,-24.8,,-89.6,-31.4,-14.0,,-120.1,,9.1,,,-47.0,,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,
54081,173,120.0,116.5,,115.0,99.0,,,,,135.0,,158.2,161.7,,78.2,135.2,128.0,,118.1,,97.0,,,77.0,,-53.0,-56.5,,-58.0,-74.0,,,,,-38.0,,-14.8,-11.3,,-94.8,-37.8,-45.0,,-54.9,,-76.0,,,-96.0,,False,,False,False,,,,,True,,True,True,,False,True,True,,False,,False,,,False,
54083,140,78.0,84.6,,45.0,122.0,,,,,28.0,,99.5,41.2,,18.9,42.0,70.0,,14.9,,46.7,,,33.0,,-62.0,-55.4,,-95.0,-18.0,,,,,-112.0,,-40.5,-98.8,,-121.1,-98.0,-70.0,,-125.1,,-93.3,,,-107.0,,True,,False,True,,,,,False,,True,False,,False,False,False,,False,,False,,,False,
54085,23,3.0,3.0,,0.0,0.0,,,,,10.0,,3.4,9.7,,0.6,0.0,0.0,,0.8,,,,,3.0,,-20.0,-20.0,,-23.0,-23.0,,,,,-13.0,,-19.6,-13.3,,-22.4,-23.0,-23.0,,-22.1,,,,,-20.0,,False,,False,False,,,,,True,,True,True,,False,False,False,,False,,,,,False,
54087,40,21.0,20.0,,15.0,,,,,,14.0,,19.4,24.3,,2.7,10.5,21.0,,3.6,,26.8,,,16.0,,-19.0,-20.0,,-25.0,,,,,,-26.0,,-20.6,-15.7,,-37.3,-29.5,-19.0,,-36.4,,-13.2,,,-24.0,,False,,False,,,,,,False,,False,True,,False,False,False,,False,,True,,,False,
54089,37,15.0,13.4,,14.0,25.0,,,,,14.0,,32.3,29.6,,4.3,17.3,21.0,,2.2,,,,,33.0,,-22.0,-23.6,,-23.0,-12.0,,,,,-23.0,,-4.7,-7.4,,-32.7,-19.7,-16.0,,-34.8,,,,,-4.0,,False,,False,True,,,,,False,,True,True,,False,True,True,,False,,,,,True,
54091,16,78.0,76.2,,61.0,200.0,,,,,18.0,,91.8,24.2,,87.7,24.1,58.0,,6.9,,48.0,,,47.0,,62.0,60.2,,45.0,184.0,,,,,2.0,,75.8,8.2,,71.7,8.1,42.0,,-9.1,,32.0,,,31.0,,True,,True,False,,,,,True,,False,True,,False,True,True,,True,,True,,,True,
54093,23,48.0,48.1,,37.0,41.0,,,,,6.0,,155.5,7.2,,4.9,33.2,28.0,,58.4,,,,,118.0,,25.0,25.1,,14.0,18.0,,,,,-17.0,,132.5,-15.8,,-18.1,10.2,5.0,,35.4,,,,,95.0,,False,,True,True,,,,,True,,False,True,,True,True,True,,False,,,,,False,
54095,13,3.0,3.1,,0.0,0.0,,,,,11.0,,0.4,2.2,,0.4,0.1,0.0,,1.7,,,,,2.0,,-10.0,-9.9,,-13.0,-13.0,,,,,-2.0,,-12.6,-10.8,,-12.6,-12.9,-13.0,,-11.3,,,,,-11.0,,True,,False,False,,,,,True,,False,False,,False,False,False,,False,,,,,False,
54097,128,117.0,115.8,,112.0,248.0,,,,,20.0,,185.4,41.0,,167.5,96.3,38.0,,154.0,,87.6,,,201.0,,-11.0,-12.2,,-16.0,120.0,,,,,-108.0,,57.4,-87.0,,39.5,-31.7,-90.0,,26.0,,-40.4,,,73.0,,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,
54099,132,81.0,95.0,,80.0,90.0,,,,,57.0,,118.0,75.4,,26.1,85.2,74.0,,38.4,,88.2,,,88.0,,-51.0,-37.0,,-52.0,-42.0,,,,,-75.0,,-14.0,-56.6,,-105.9,-46.8,-58.0,,-93.6,,-43.8,,,-44.0,,True,,False,True,,,,,False,,True,False,,False,True,False,,False,,True,,,True,
54101,18,0.0,0.2,,0.0,0.0,,,,,7.0,,1.0,1.7,,,0.0,0.0,,0.9,,,,,1.0,,-18.0,-17.8,,-18.0,-18.0,,,,,-11.0,,-17.0,-16.3,,,-18.0,-18.0,,-17.1,,,,,-17.0,,True,,False,False,,,,,True,,True,True,,,True,False,,True,,,,,True,
54103,71,33.0,33.1,,23.0,11.0,,,,,13.0,,33.2,22.9,,6.1,24.2,,,22.0,,23.9,,,20.0,,-38.0,-37.9,,-48.0,-60.0,,,,,-58.0,,-37.8,-48.1,,-64.9,-46.8,,,-49.0,,-47.1,,,-51.0,,True,,False,False,,,,,False,,True,False,,False,False,,,False,,False,,,False,
54105,29,0.0,0.3,,0.0,0.0,,,,,7.0,,0.3,1.9,,0.3,0.0,0.0,,0.7,,,,,1.0,,-29.0,-28.7,,-29.0,-29.0,,,,,-22.0,,-28.7,-27.1,,-28.7,-29.0,-29.0,,-28.3,,,,,-28.0,,True,,False,False,,,,,True,,True,True,,True,True,False,,True,,,,,True,
