,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
17087,91,148.0,148.5,,91.0,113.0,,,,,39.1,,,29.0,,206.1,22.0,,166.7,92.7,67.6,193.0,157.0,,,,,,,,163.0,36.1,,57.0,57.5,,0.0,22.0,,,,,-51.9,,,-62.0,,115.1,-69.0,,75.7,1.7,-23.4,102.0,66.0,,,,,,,,72.0,-54.9,,False,,True,True,,,,,True,,,False,,False,False,,False,True,True,False,False,,,,,,,,False,True,
17089,2388,1192.0,1116.4,1135.1,1117.0,1835.0,,,,,772.8,,,1148.0,,1043.4,978.1,,909.9,1209.1,452.5,1403.0,2028.0,,,,1156.3,1355.0,,,1168.0,691.2,,-1196.0,-1271.6,-1252.9,-1271.0,-553.0,,,,,-1615.2,,,-1240.0,,-1344.6,-1409.9,,-1478.1,-1178.9,-1935.5,-985.0,-360.0,,,,-1231.7,-1033.0,,,-1220.0,-1696.8,,False,False,False,True,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,False,True,,,False,False,
17091,406,250.0,242.3,,242.0,294.0,,,,,355.9,,,320.0,,201.7,222.9,,173.7,252.9,236.4,283.0,53.0,,,,238.0,,,,290.0,137.1,,-156.0,-163.7,,-164.0,-112.0,,,,,-50.1,,,-86.0,,-204.3,-183.1,,-232.3,-153.1,-169.6,-123.0,-353.0,,,,-168.0,,,,-116.0,-268.9,,False,,False,True,,,,,True,,,True,,False,False,,False,True,False,True,False,,,,False,,,,True,False,
17093,391,286.0,294.1,,265.0,366.0,,,,,291.6,,,216.0,,242.1,306.4,,190.9,266.4,371.7,410.0,382.0,,,,251.1,265.0,,,284.0,88.8,,-105.0,-96.9,,-126.0,-25.0,,,,,-99.4,,,-175.0,,-148.9,-84.6,,-200.1,-124.6,-19.3,19.0,-9.0,,,,-139.9,-126.0,,,-107.0,-302.2,,True,,False,True,,,,,True,,,False,,False,True,,False,False,True,True,True,,,,False,False,,,False,False,
17095,430,186.0,192.4,,188.0,272.0,,,,,104.8,,,199.0,,186.8,178.9,,287.4,267.9,157.1,272.0,56.0,,,,,,,,185.0,128.8,,-244.0,-237.6,,-242.0,-158.0,,,,,-325.2,,,-231.0,,-243.2,-251.1,,-142.6,-162.1,-272.9,-158.0,-374.0,,,,,,,,-245.0,-301.2,,True,,True,True,,,,,False,,,True,,True,False,,True,True,False,True,False,,,,,,,,False,False,
17097,2344,1346.0,1286.6,1408.4,1266.0,1311.0,,,,,693.5,,,1808.0,,1196.0,1384.0,,1246.6,1567.7,578.1,1607.0,392.0,,,,1157.3,1637.0,,,1377.0,775.1,,-998.0,-1057.4,-935.6,-1078.0,-1033.0,,,,,-1650.5,,,-536.0,,-1148.0,-960.0,,-1097.4,-776.3,-1765.9,-737.0,-1952.0,,,,-1186.7,-707.0,,,-967.0,-1568.9,,False,True,False,False,,,,,False,,,True,,False,True,,False,True,False,True,False,,,,False,True,,,True,False,
17099,431,258.0,257.7,,257.0,273.0,,,,,175.3,,,308.0,,240.5,296.5,,213.9,309.3,284.4,304.0,68.0,,,,264.1,,,,248.0,167.4,,-173.0,-173.3,,-174.0,-158.0,,,,,-255.7,,,-123.0,,-190.5,-134.5,,-217.1,-121.7,-146.6,-127.0,-363.0,,,,-166.9,,,,-183.0,-263.6,,False,,False,True,,,,,False,,,True,,False,True,,False,True,True,True,False,,,,True,,,,False,False,
17101,46,34.0,29.9,,26.0,10.0,,,,,64.2,,,53.0,,25.8,31.6,,12.6,29.6,0.0,47.0,56.0,,,,,,,,22.0,18.7,,-12.0,-16.1,,-20.0,-36.0,,,,,18.2,,,7.0,,-20.2,-14.4,,-33.4,-16.4,-46.0,1.0,10.0,,,,,,,,-24.0,-27.3,,False,,False,False,,,,,False,,,True,,False,False,,False,False,False,True,True,,,,,,,,False,False,
17103,208,136.0,132.4,,123.0,183.0,,,,,90.5,,,133.0,,144.2,84.7,,80.4,124.2,80.1,225.0,251.0,,,,,,,,122.0,35.0,,-72.0,-75.6,,-85.0,-25.0,,,,,-117.5,,,-75.0,,-63.8,-123.3,,-127.6,-83.8,-127.9,17.0,43.0,,,,,,,,-86.0,-173.0,,False,,False,True,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,False,False,
17105,158,82.0,79.0,,83.0,80.0,,,,,104.2,,,107.0,,84.3,85.4,,35.4,84.0,107.5,62.0,113.0,,,,,,,,70.0,73.5,,-76.0,-79.0,,-75.0,-78.0,,,,,-53.8,,,-51.0,,-73.7,-72.6,,-122.6,-74.0,-50.5,-96.0,-45.0,,,,,,,,-88.0,-84.5,,False,,True,False,,,,,True,,,True,,True,True,,False,True,True,False,True,,,,,,,,False,False,
17107,92,30.0,31.9,,31.0,18.0,,,,,65.2,,,73.0,,32.8,43.5,,13.4,36.4,67.1,19.0,17.0,,,,,,,,37.0,22.7,,-62.0,-60.1,,-61.0,-74.0,,,,,-26.8,,,-19.0,,-59.2,-48.5,,-78.6,-55.6,-24.9,-73.0,-75.0,,,,,,,,-55.0,-69.3,,True,,True,False,,,,,True,,,True,,True,True,,False,True,True,False,False,,,,,,,,True,False,
17109,188,88.0,86.3,,72.0,35.0,,,,,74.9,,,104.0,,70.1,109.3,,70.5,115.4,0.0,113.0,261.0,,,,,,,,64.0,64.6,,-100.0,-101.7,,-116.0,-153.0,,,,,-113.1,,,-84.0,,-117.9,-78.7,,-117.5,-72.6,-188.0,-75.0,73.0,,,,,,,,-124.0,-123.4,,False,,False,False,,,,,False,,,True,,False,True,,False,True,False,True,True,,,,,,,,False,False,
17111,1172,630.0,617.9,,618.0,997.0,,,,,446.9,,,732.0,,536.5,459.3,,451.5,659.4,782.1,873.0,768.0,,,,543.2,781.0,,,678.0,229.9,,-542.0,-554.1,,-554.0,-175.0,,,,,-725.1,,,-440.0,,-635.5,-712.7,,-720.5,-512.6,-389.9,-299.0,-404.0,,,,-628.8,-391.0,,,-494.0,-942.1,,False,,False,True,,,,,False,,,True,,False,False,,False,True,True,True,True,,,,False,True,,,True,False,
17113,551,318.0,317.8,,325.0,433.0,,,,,195.7,,,384.0,,280.3,403.5,,434.3,538.0,248.9,252.0,442.0,,,,460.1,532.0,,,372.0,221.3,,-233.0,-233.2,,-226.0,-118.0,,,,,-355.3,,,-167.0,,-270.7,-147.5,,-116.7,-13.0,-302.1,-299.0,-109.0,,,,-90.9,-19.0,,,-179.0,-329.7,,False,,True,True,,,,,False,,,True,,False,True,,True,True,False,False,True,,,,True,True,,,True,False,
17115,994,508.0,495.9,,475.0,557.0,,,,,348.3,,,257.0,,453.0,516.8,,725.3,622.7,437.8,748.0,913.0,,,,419.2,,,,0.0,198.0,,-486.0,-498.1,,-519.0,-437.0,,,,,-645.7,,,-737.0,,-541.0,-477.2,,-268.7,-371.3,-556.2,-246.0,-81.0,,,,-574.8,,,,-994.0,-796.0,,False,,False,True,,,,,False,,,False,,False,True,,True,True,False,True,True,,,,False,,,,False,False,
17117,148,86.0,86.4,,88.0,101.0,,,,,91.0,,,97.0,,94.9,114.7,,67.2,112.4,123.4,88.0,154.0,,,,,,,,88.0,75.9,,-62.0,-61.6,,-60.0,-47.0,,,,,-57.0,,,-51.0,,-53.1,-33.3,,-80.8,-35.6,-24.6,-60.0,6.0,,,,,,,,-60.0,-72.1,,True,,True,True,,,,,True,,,True,,True,True,,False,True,True,True,True,,,,,,,,True,False,
17119,803,620.0,633.3,,609.0,690.0,,,,,1124.2,,,654.0,,568.9,709.0,,711.5,671.0,561.1,514.0,926.0,,,,558.9,409.0,,,545.0,322.8,,-183.0,-169.7,,-194.0,-113.0,,,,,321.2,,,-149.0,,-234.1,-94.0,,-91.5,-132.0,-241.9,-289.0,123.0,,,,-244.1,-394.0,,,-258.0,-480.2,,True,,False,True,,,,,False,,,True,,False,True,,True,True,False,False,True,,,,False,False,,,False,False,
17121,255,224.0,230.1,,160.0,279.0,,,,,112.7,,,104.0,,253.6,132.1,,137.5,159.9,141.2,329.0,331.0,,,,,,,,296.0,86.1,,-31.0,-24.9,,-95.0,24.0,,,,,-142.3,,,-151.0,,-1.4,-122.9,,-117.5,-95.1,-113.8,74.0,76.0,,,,,,,,41.0,-168.9,,True,,False,True,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,False,
17123,30,8.0,3.1,,13.0,7.0,,,,,43.2,,,26.0,,13.3,15.0,,2.0,13.3,25.7,,,,,,,,,,7.0,18.0,58.2,-22.0,-26.9,,-17.0,-23.0,,,,,13.2,,,-4.0,,-16.7,-15.0,,-28.0,-16.7,-4.3,,,,,,,,,,-23.0,-12.0,28.2,False,,True,False,,,,,True,,,True,,True,True,,False,True,True,,,,,,,,,,False,True,False
17125,99,56.0,55.9,,53.0,63.0,,,,,76.3,,,31.0,,56.4,28.0,,30.8,52.4,34.7,77.0,98.0,,,,,,,,41.0,22.7,,-43.0,-43.1,,-46.0,-36.0,,,,,-22.7,,,-68.0,,-42.6,-71.0,,-68.2,-46.6,-64.3,-22.0,-1.0,,,,,,,,-58.0,-76.3,,False,,False,True,,,,,True,,,False,,True,False,,False,False,False,True,True,,,,,,,,False,False,
17127,23,10.0,11.7,,14.0,25.0,,,,,75.3,,,38.0,,14.0,15.6,,0.9,11.6,27.0,24.0,0.0,,,,,,,,13.0,18.3,,-13.0,-11.3,,-9.0,2.0,,,,,52.3,,,15.0,,-9.0,-7.4,,-22.1,-11.4,4.0,1.0,-23.0,,,,,,,,-10.0,-4.7,,True,,True,True,,,,,False,,,False,,True,True,,False,True,True,True,False,,,,,,,,True,True,
17129,40,24.0,20.6,,23.0,14.0,,,,,73.1,,,19.0,,22.4,17.8,,17.1,34.0,26.3,19.0,,,,,,,,,27.0,22.3,,-16.0,-19.4,,-17.0,-26.0,,,,,33.1,,,-21.0,,-17.6,-22.2,,-22.9,-6.0,-13.7,-21.0,,,,,,,,,-13.0,-17.7,,False,,False,False,,,,,False,,,False,,False,False,,False,True,True,False,,,,,,,,,True,False,
17131,76,52.0,49.1,,49.0,59.0,,,,,80.4,,,41.0,,50.5,23.9,,22.4,42.9,41.0,77.0,55.0,,,,,,,,58.0,7.3,,-24.0,-26.9,,-27.0,-17.0,,,,,4.4,,,-35.0,,-25.5,-52.1,,-53.6,-33.1,-35.0,1.0,-21.0,,,,,,,,-18.0,-68.7,,False,,False,True,,,,,True,,,False,,False,False,,False,False,False,True,True,,,,,,,,True,False,
17133,117,104.0,106.9,,104.0,138.0,,,,,119.2,,,59.0,,130.0,101.9,,66.1,96.1,147.1,152.0,240.0,,,,,,,,150.0,85.0,,-13.0,-10.1,,-13.0,21.0,,,,,2.2,,,-58.0,,13.0,-15.1,,-50.9,-20.9,30.1,35.0,123.0,,,,,,,,33.0,-32.0,,True,,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
17135,152,108.0,106.3,,99.0,123.0,,,,,87.3,,,82.0,,103.3,81.8,,63.6,99.3,79.0,127.0,175.0,,,,,,,,85.0,50.4,,-44.0,-45.7,,-53.0,-29.0,,,,,-64.7,,,-70.0,,-48.7,-70.2,,-88.4,-52.7,-73.0,-25.0,23.0,,,,,,,,-67.0,-101.6,,False,,False,True,,,,,False,,,False,,False,False,,False,False,False,True,True,,,,,,,,False,False,
17137,169,60.0,53.0,,65.0,70.0,,,,,84.7,,,95.0,,65.4,53.2,,34.5,97.7,67.0,60.0,206.0,,,,,,,,44.0,50.1,,-109.0,-116.0,,-104.0,-99.0,,,,,-84.3,,,-74.0,,-103.6,-115.8,,-134.5,-71.3,-102.0,-109.0,37.0,,,,,,,,-125.0,-118.9,,False,,True,True,,,,,True,,,True,,True,False,,False,True,True,False,True,,,,,,,,False,False,
17139,145,54.0,57.5,,54.0,27.0,,,,,78.9,,,39.0,,57.4,29.3,,46.8,62.0,44.4,89.0,100.0,,,,,,,,54.0,28.2,,-91.0,-87.5,,-91.0,-118.0,,,,,-66.1,,,-106.0,,-87.6,-115.7,,-98.2,-83.0,-100.6,-56.0,-45.0,,,,,,,,-91.0,-116.8,,True,,False,False,,,,,True,,,False,,True,False,,False,True,False,True,True,,,,,,,,False,False,
17141,293,200.0,196.4,,167.0,203.0,,,,,139.7,,,140.0,,216.3,196.0,,108.0,166.9,192.3,276.0,385.0,,,,,,,,202.0,78.7,,-93.0,-96.6,,-126.0,-90.0,,,,,-153.3,,,-153.0,,-76.7,-97.0,,-185.0,-126.1,-100.7,-17.0,92.0,,,,,,,,-91.0,-214.3,,False,,False,True,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,True,False,
17143,637,332.0,329.3,,336.0,259.0,,,,,411.4,,,545.0,,315.4,396.8,,315.4,480.1,387.1,289.0,345.0,,,,296.9,363.0,,,383.0,349.7,,-305.0,-307.7,,-301.0,-378.0,,,,,-225.6,,,-92.0,,-321.6,-240.2,,-321.6,-156.9,-249.9,-348.0,-292.0,,,,-340.1,-274.0,,,-254.0,-287.3,,False,,True,False,,,,,True,,,True,,False,True,,False,True,True,False,True,,,,False,True,,,True,True,
17145,59,18.0,17.9,,18.0,0.0,,,,,69.7,,,49.0,,16.0,26.3,,9.7,24.8,23.7,26.0,32.0,,,,,,,,6.0,16.8,,-41.0,-41.1,,-41.0,-59.0,,,,,10.7,,,-10.0,,-43.0,-32.7,,-49.3,-34.2,-35.3,-33.0,-27.0,,,,,,,,-53.0,-42.2,,False,,False,False,,,,,True,,,True,,False,True,,False,True,True,True,True,,,,,,,,False,False,
17147,78,28.0,21.0,,28.0,28.0,,,,,41.1,,,31.0,,34.9,16.9,,19.1,34.1,49.9,32.0,69.0,,,,,,,,50.0,23.1,,-50.0,-57.0,,-50.0,-50.0,,,,,-36.9,,,-47.0,,-43.1,-61.1,,-58.9,-43.9,-28.1,-46.0,-9.0,,,,,,,,-28.0,-54.9,,False,,False,False,,,,,True,,,True,,True,False,,False,True,True,True,True,,,,,,,,True,False,
17149,153,60.0,62.4,,50.0,50.0,,,,,27.4,,,36.0,,33.7,43.2,,61.0,66.0,50.9,95.0,23.0,,,,,,,,12.0,40.9,,-93.0,-90.6,,-103.0,-103.0,,,,,-125.6,,,-117.0,,-119.3,-109.8,,-92.0,-87.0,-102.1,-58.0,-130.0,,,,,,,,-141.0,-112.1,,True,,False,False,,,,,False,,,False,,False,False,,True,True,False,True,False,,,,,,,,False,False,
17151,8,8.0,8.0,,7.0,0.0,,,,,9.9,,,9.0,,8.8,3.0,,2.9,6.0,,5.0,27.0,,,,,,,,8.0,4.9,10.8,0.0,0.0,,-1.0,-8.0,,,,,1.9,,,1.0,,0.8,-5.0,,-5.1,-2.0,,-3.0,19.0,,,,,,,,0.0,-3.1,2.8,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,True,False,False
17153,26,32.0,32.7,,16.0,14.0,,,,,59.2,,,15.0,,28.2,10.1,,15.4,35.7,0.0,34.0,49.0,,,,,,,,21.0,15.0,,6.0,6.7,,-10.0,-12.0,,,,,33.2,,,-11.0,,2.2,-15.9,,-10.6,9.7,-26.0,8.0,23.0,,,,,,,,-5.0,-11.0,,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,True,False,
17155,17,18.0,18.7,,14.0,14.0,,,,,5.9,,,13.0,,14.5,9.2,,3.7,14.5,,18.0,43.0,,,,,,,,8.0,14.8,,1.0,1.7,,-3.0,-3.0,,,,,-11.1,,,-4.0,,-2.5,-7.8,,-13.3,-2.5,,1.0,26.0,,,,,,,,-9.0,-2.2,,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,False,False,
17157,214,122.0,128.2,,111.0,124.0,,,,,138.2,,,114.0,,100.5,88.7,,92.2,152.2,12.9,165.0,264.0,,,,,,,,99.0,71.3,,-92.0,-85.8,,-103.0,-90.0,,,,,-75.8,,,-100.0,,-113.5,-125.3,,-121.8,-61.8,-201.1,-49.0,50.0,,,,,,,,-115.0,-142.7,,True,,False,True,,,,,True,,,False,,False,False,,False,True,False,True,True,,,,,,,,False,False,
17159,54,40.0,50.6,,49.0,98.0,,,,,57.7,,,45.0,,54.9,35.2,,37.0,59.6,11.6,50.0,8.0,,,,,,,,52.0,53.6,,-14.0,-3.4,,-5.0,44.0,,,,,3.7,,,-9.0,,0.9,-18.8,,-17.0,5.6,-42.4,-4.0,-46.0,,,,,,,,-2.0,-0.4,,True,,True,False,,,,,True,,,True,,True,False,,False,True,False,True,False,,,,,,,,True,True,
17161,622,338.0,336.8,,300.0,297.0,,,,,407.4,,,504.0,,325.3,425.6,,294.7,374.4,191.4,321.0,331.0,,,,284.9,270.0,,,322.0,273.5,,-284.0,-285.2,,-322.0,-325.0,,,,,-214.6,,,-118.0,,-296.7,-196.4,,-327.3,-247.6,-430.6,-301.0,-291.0,,,,-337.1,-352.0,,,-300.0,-348.5,,False,,False,False,,,,,True,,,True,,False,True,,False,True,False,False,False,,,,False,False,,,False,False,
17163,710,580.0,588.0,,522.0,524.0,,,,,617.9,,,598.0,,542.1,508.7,,470.2,616.0,309.2,553.0,,,,,485.0,508.0,,,511.0,403.9,,-130.0,-122.0,,-188.0,-186.0,,,,,-92.1,,,-112.0,,-167.9,-201.3,,-239.8,-94.0,-400.8,-157.0,,,,,-225.0,-202.0,,,-199.0,-306.1,,True,,False,False,,,,,True,,,True,,False,False,,False,True,False,False,,,,,False,False,,,False,False,
17165,122,102.0,120.5,,86.0,78.0,,,,,75.2,,,98.0,,112.5,53.1,,49.3,85.7,46.4,81.0,77.0,,,,,,,,79.0,66.0,,-20.0,-1.5,,-36.0,-44.0,,,,,-46.8,,,-24.0,,-9.5,-68.9,,-72.7,-36.3,-75.6,-41.0,-45.0,,,,,,,,-43.0,-56.0,,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,False,
17167,973,634.0,641.2,,634.0,916.0,,,,,262.4,,,419.0,,567.0,553.4,,749.5,681.9,500.9,966.0,559.0,,,,547.5,1158.0,,,413.0,113.7,,-339.0,-331.8,,-339.0,-57.0,,,,,-710.6,,,-554.0,,-406.0,-419.6,,-223.5,-291.1,-472.1,-7.0,-414.0,,,,-425.5,185.0,,,-560.0,-859.3,,True,,False,True,,,,,False,,,False,,False,False,,True,True,False,True,False,,,,False,True,,,False,False,
17169,22,26.0,23.8,,19.0,16.0,,,,,37.1,,,20.0,,30.2,8.2,,4.0,16.6,,22.0,49.0,,,,,,,,36.0,11.6,,4.0,1.8,,-3.0,-6.0,,,,,15.1,,,-2.0,,8.2,-13.8,,-18.0,-5.4,,0.0,27.0,,,,,,,,14.0,-10.4,,True,,True,False,,,,,False,,,True,,False,False,,False,False,,True,False,,,,,,,,False,False,
17171,18,6.0,6.0,,5.0,0.0,,,,,5.0,,,15.0,,4.9,10.0,,,2.7,,7.0,23.0,,,,,,,,3.0,4.0,,-12.0,-12.0,,-13.0,-18.0,,,,,-13.0,,,-3.0,,-13.1,-8.0,,,-15.3,,-11.0,5.0,,,,,,,,-15.0,-14.0,,False,,False,False,,,,,False,,,True,,False,True,,,False,,True,True,,,,,,,,False,False,
17173,153,124.0,124.5,,90.0,90.0,,,,,67.3,,,61.0,,130.2,49.7,,66.5,98.7,109.1,179.0,194.0,,,,,,,,144.0,62.9,,-29.0,-28.5,,-63.0,-63.0,,,,,-85.7,,,-92.0,,-22.8,-103.3,,-86.5,-54.3,-43.9,26.0,41.0,,,,,,,,-9.0,-90.1,,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,,,,,,,True,False,
17175,23,12.0,11.9,,11.0,,,,,,32.3,,,15.0,,10.9,6.3,,3.4,8.2,,8.0,36.0,,,,,,,,13.0,7.2,31.6,-11.0,-11.1,,-12.0,,,,,,9.3,,,-8.0,,-12.1,-16.7,,-19.6,-14.8,,-15.0,13.0,,,,,,,,-10.0,-15.8,8.6,False,,False,,,,,,True,,,True,,False,False,,False,False,,False,False,,,,,,,,True,False,True
17177,283,178.0,172.0,,168.0,225.0,,,,,150.9,,,176.0,,179.6,97.6,,170.8,170.0,95.0,264.0,225.0,,,,,,,,190.0,76.4,,-105.0,-111.0,,-115.0,-58.0,,,,,-132.1,,,-107.0,,-103.4,-185.4,,-112.2,-113.0,-188.0,-19.0,-58.0,,,,,,,,-93.0,-206.6,,False,,False,True,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,True,False,
17179,516,368.0,387.4,,373.0,425.0,,,,,302.8,,,324.0,,376.5,323.7,,362.8,394.9,421.3,390.0,601.0,,,,366.0,412.0,,,415.0,270.9,,-148.0,-128.6,,-143.0,-91.0,,,,,-213.2,,,-192.0,,-139.5,-192.3,,-153.2,-121.1,-94.7,-126.0,85.0,,,,-150.0,-104.0,,,-101.0,-245.1,,True,,True,True,,,,,False,,,False,,True,False,,False,True,True,True,True,,,,False,True,,,True,False,
17181,142,214.0,202.3,,88.0,79.0,,,,,85.8,,,50.0,,174.9,39.1,,102.6,172.8,46.3,216.0,186.0,,,,,,,,131.0,48.3,,72.0,60.3,,-54.0,-63.0,,,,,-56.2,,,-92.0,,32.9,-102.9,,-39.4,30.8,-95.7,74.0,44.0,,,,,,,,-11.0,-93.7,,True,,True,True,,,,,True,,,False,,True,False,,True,True,False,False,True,,,,,,,,True,False,
17183,486,530.0,523.4,,504.0,593.0,,,,,116.3,,,254.0,,702.9,205.7,,619.4,482.2,399.2,792.0,788.0,,,,,,,,94.0,255.9,,44.0,37.4,,18.0,107.0,,,,,-369.7,,,-232.0,,216.9,-280.3,,133.4,-3.8,-86.8,306.0,302.0,,,,,,,,-392.0,-230.1,,True,,True,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,,,,,False,False,
17185,40,30.0,30.4,,23.0,14.0,,,,,30.6,,,34.0,,23.4,18.0,,16.7,38.9,11.3,32.0,69.0,,,,,,,,6.0,19.3,,-10.0,-9.6,,-17.0,-26.0,,,,,-9.4,,,-6.0,,-16.6,-22.0,,-23.3,-1.1,-28.7,-8.0,29.0,,,,,,,,-34.0,-20.7,,True,,False,False,,,,,True,,,True,,False,False,,False,True,False,True,False,,,,,,,,False,False,
17187,108,68.0,71.3,,61.0,0.0,,,,,100.3,,,60.0,,59.6,45.0,,36.8,72.5,52.2,98.0,33.0,,,,,,,,79.0,36.0,,-40.0,-36.7,,-47.0,-108.0,,,,,-7.7,,,-48.0,,-48.4,-63.0,,-71.2,-35.5,-55.8,-10.0,-75.0,,,,,,,,-29.0,-72.0,,True,,False,False,,,,,True,,,False,,False,False,,False,True,False,True,False,,,,,,,,True,False,
17189,48,48.0,47.6,,35.0,32.0,,,,,73.7,,,29.0,,43.5,25.6,,15.9,38.9,32.8,51.0,86.0,,,,,,,,38.0,34.4,,0.0,-0.4,,-13.0,-16.0,,,,,25.7,,,-19.0,,-4.5,-22.4,,-32.1,-9.1,-15.2,3.0,38.0,,,,,,,,-10.0,-13.6,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
17191,121,86.0,80.5,,73.0,68.0,,,,,46.0,,,55.0,,65.4,31.9,,110.7,108.6,84.1,98.0,10.0,,,,,,,,33.0,71.7,,-35.0,-40.5,,-48.0,-53.0,,,,,-75.0,,,-66.0,,-55.6,-89.1,,-10.3,-12.4,-36.9,-23.0,-111.0,,,,,,,,-88.0,-49.3,,False,,False,False,,,,,False,,,False,,False,False,,True,True,False,True,False,,,,,,,,False,False,
17193,65,32.0,30.8,,31.0,25.0,,,,,24.6,,,37.0,,33.2,31.0,,23.6,42.0,27.6,42.0,75.0,,,,,,,,31.0,20.9,,-33.0,-34.2,,-34.0,-40.0,,,,,-40.4,,,-28.0,,-31.8,-34.0,,-41.4,-23.0,-37.4,-23.0,10.0,,,,,,,,-34.0,-44.1,,False,,False,False,,,,,False,,,True,,True,False,,False,True,False,True,True,,,,,,,,False,False,
17195,407,236.0,229.6,,213.0,332.0,,,,,138.7,,,195.0,,291.0,162.2,,123.1,229.5,171.4,417.0,321.0,,,,,,,,407.0,62.4,,-171.0,-177.4,,-194.0,-75.0,,,,,-268.3,,,-212.0,,-116.0,-244.8,,-283.9,-177.5,-235.6,10.0,-86.0,,,,,,,,0.0,-344.6,,False,,False,True,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,True,False,
17197,2785,1732.0,1695.2,1568.9,1573.0,2282.0,,,,,1031.5,,,1262.0,,1446.6,1819.3,,1453.7,1953.4,2783.2,2380.0,1483.0,,,,1565.0,2420.0,,,1532.0,922.7,,-1053.0,-1089.8,-1216.1,-1212.0,-503.0,,,,,-1753.5,,,-1523.0,,-1338.4,-965.7,,-1331.3,-831.6,-1.8,-405.0,-1302.0,,,,-1220.0,-365.0,,,-1253.0,-1862.3,,False,False,False,True,,,,,False,,,False,,False,True,,False,True,True,True,False,,,,False,True,,,False,False,
