,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
32007,541,584.0,,,249.0,272.4,345.4,332.2,,361.0,43.0,,,-292.0,-268.6,-195.6,-208.8,,-180.0,,,False,False,False,False,,False
32009,0,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,,,,True,,True,,,
32011,6,0.0,,,18.0,,0.0,4.2,,0.0,-6.0,,,12.0,,-6.0,-1.8,,-6.0,,,False,,False,True,,False
32013,57,40.0,,,189.0,6.3,4.9,28.5,,96.0,-17.0,,,132.0,-50.7,-52.1,-28.5,,39.0,,,False,False,False,False,,False
32015,44,40.0,,,36.0,,13.9,15.9,,56.0,-4.0,,,-8.0,,-30.1,-28.1,,12.0,,,False,,False,False,,False
32017,38,0.0,,,5.0,,1.4,1.4,,11.0,-38.0,,,-33.0,,-36.6,-36.6,,-27.0,,,True,,True,True,,True
32019,264,200.0,,,37.0,256.3,135.1,164.0,,152.0,-64.0,,,-227.0,-7.7,-128.9,-100.0,,-112.0,,,False,True,False,False,,False
32021,6,0.0,,,0.0,,0.1,,,0.0,-6.0,,,-6.0,,-5.9,,,-6.0,,,False,,True,,,False
32023,161,96.0,,,96.0,126.9,17.8,51.1,,33.0,-65.0,,,-65.0,-34.1,-143.2,-109.9,,-128.0,,,False,True,False,False,,False
32027,10,16.0,,,10.0,,2.5,8.9,,7.0,6.0,,,0.0,,-7.5,-1.1,,-3.0,,,True,,False,True,,True
32029,16,0.0,,,0.0,,0.0,2.9,,0.0,-16.0,,,-16.0,,-16.0,-13.1,,-16.0,,,False,,False,True,,False
32031,5202,3600.0,,,1954.0,1050.9,2621.7,2146.6,,2319.0,-1602.0,,,-3248.0,-4151.1,-2580.3,-3055.4,,-2883.0,,,False,False,False,False,,False
32033,94,8.0,,,80.0,,3.9,,,35.0,-86.0,,,-14.0,,-90.1,,,-59.0,,,True,,False,,,True
32510,284,184.0,,,117.0,192.9,89.9,131.9,,83.0,-100.0,,,-167.0,-91.1,-194.1,-152.1,,-201.0,,,False,True,False,False,,False
33001,93,32.0,,,60.0,124.6,5.2,28.7,,18.0,-61.0,,,-33.0,31.6,-87.8,-64.3,,-75.0,,,True,True,False,False,,False
33003,39,40.0,,,54.0,163.3,0.2,26.4,,25.0,1.0,,,15.0,124.3,-38.8,-12.6,,-14.0,,,False,False,False,False,,False
33005,52,144.0,,,16.0,183.3,50.7,101.9,,136.0,92.0,,,-36.0,131.3,-1.3,49.9,,84.0,,,True,False,True,True,,True
33007,20,8.0,,,16.0,,0.2,2.6,,3.0,-12.0,,,-4.0,,-19.8,-17.4,,-17.0,,,True,,False,False,,False
33009,81,32.0,,,186.0,23.4,16.8,33.0,,21.0,-49.0,,,105.0,-57.6,-64.2,-48.0,,-60.0,,,False,False,False,True,,False
33011,1309,360.0,,,283.0,179.0,18.2,237.6,,242.0,-949.0,,,-1026.0,-1130.0,-1290.8,-1071.4,,-1067.0,,,False,False,False,False,,False
33013,343,112.0,,,113.0,105.1,40.5,65.8,,90.0,-231.0,,,-230.0,-237.9,-302.5,-277.2,,-253.0,,,True,False,False,False,,False
33015,709,368.0,,,121.0,169.5,612.5,533.6,,241.0,-341.0,,,-588.0,-539.5,-96.5,-175.4,,-468.0,,,False,False,True,True,,False
33017,309,88.0,,,93.0,52.9,7.9,68.9,,56.0,-221.0,,,-216.0,-256.1,-301.1,-240.1,,-253.0,,,True,False,False,False,,False
33019,28,24.0,,,20.0,,3.4,21.5,,13.0,-4.0,,,-8.0,,-24.6,-6.5,,-15.0,,,False,,False,False,,False
34001,1656,512.0,,,533.0,333.3,246.1,686.6,,269.0,-1144.0,,,-1123.0,-1322.7,-1409.9,-969.4,,-1387.0,,,True,False,False,True,,False
34003,3387,1632.0,,,696.0,3957.4,618.2,1542.0,,547.0,-1755.0,,,-2691.0,570.4,-2768.8,-1845.0,,-2840.0,,,False,True,False,False,,False
34005,2005,880.0,,,557.0,451.3,44.7,948.0,,506.0,-1125.0,,,-1448.0,-1553.7,-1960.3,-1057.0,,-1499.0,,,False,False,False,True,,False
34007,2431,1424.0,,,1183.0,691.9,974.7,1838.9,,774.0,-1007.0,,,-1248.0,-1739.1,-1456.3,-592.1,,-1657.0,,,False,False,False,True,,False
34009,468,160.0,,,151.0,273.9,53.1,33.2,,238.0,-308.0,,,-317.0,-194.1,-414.9,-434.8,,-230.0,,,False,True,False,False,,True
34011,577,416.0,,,570.0,12.5,1018.7,258.7,,248.0,-161.0,,,-7.0,-564.5,441.7,-318.3,,-329.0,,,True,False,False,False,,False
34013,3789,1504.0,,,987.0,904.5,0.0,1344.3,,1185.0,-2285.0,,,-2802.0,-2884.5,-3789.0,-2444.7,,-2604.0,,,False,False,False,False,,False
34015,2033,888.0,,,575.0,870.3,473.9,436.1,,575.0,-1145.0,,,-1458.0,-1162.7,-1559.1,-1596.9,,-1458.0,,,False,False,False,False,,False
34017,2675,784.0,,,702.0,383.0,663.8,657.4,,369.0,-1891.0,,,-1973.0,-2292.0,-2011.2,-2017.6,,-2306.0,,,False,False,False,False,,False
34019,376,184.0,,,77.0,318.9,247.2,35.1,,472.0,-192.0,,,-299.0,-57.1,-128.8,-340.9,,96.0,,,False,True,True,False,,True
34021,940,456.0,,,781.0,421.3,305.2,427.2,,320.0,-484.0,,,-159.0,-518.7,-634.8,-512.8,,-620.0,,,True,False,False,False,,False
34023,3582,1336.0,,,852.0,1428.3,1207.3,1029.7,,1105.0,-2246.0,,,-2730.0,-2153.7,-2374.7,-2552.3,,-2477.0,,,False,True,False,False,,False
34025,3378,1016.0,,,923.0,1831.5,262.6,1352.3,,577.0,-2362.0,,,-2455.0,-1546.5,-3115.4,-2025.7,,-2801.0,,,False,True,False,True,,False
34027,1700,536.0,,,418.0,1749.5,374.7,406.8,,304.0,-1164.0,,,-1282.0,49.5,-1325.3,-1293.2,,-1396.0,,,False,True,False,False,,False
34029,5737,1792.0,,,363.0,842.4,1005.0,1383.5,,2924.0,-3945.0,,,-5374.0,-4894.6,-4732.0,-4353.5,,-2813.0,,,False,False,False,False,,True
34031,2351,1296.0,,,598.0,1139.5,485.6,1665.5,,779.0,-1055.0,,,-1753.0,-1211.5,-1865.4,-685.5,,-1572.0,,,False,False,False,True,,False
34033,226,200.0,,,136.0,80.9,127.6,120.6,,174.0,-26.0,,,-90.0,-145.1,-98.4,-105.4,,-52.0,,,False,False,False,False,,False
34035,1197,368.0,,,329.0,737.2,206.5,301.8,,192.0,-829.0,,,-868.0,-459.8,-990.5,-895.2,,-1005.0,,,False,True,False,False,,False
34037,320,240.0,,,35.0,256.9,165.4,70.1,,366.0,-80.0,,,-285.0,-63.1,-154.6,-249.9,,46.0,,,False,True,False,False,,True
34039,2870,792.0,,,734.0,1216.3,35.3,410.4,,402.0,-2078.0,,,-2136.0,-1653.7,-2834.7,-2459.6,,-2468.0,,,False,True,False,False,,False
34041,203,96.0,,,115.0,125.9,51.4,116.3,,50.0,-107.0,,,-88.0,-77.1,-151.6,-86.7,,-153.0,,,True,True,False,True,,False
35001,4357,1976.0,,,1583.0,424.7,435.4,1173.4,,2046.0,-2381.0,,,-2774.0,-3932.3,-3921.6,-3183.6,,-2311.0,,,False,False,False,False,,True
35003,6,0.0,,,8.0,,0.0,1.4,,0.0,-6.0,,,2.0,,-6.0,-4.6,,-6.0,,,True,,False,True,,False
35005,1227,696.0,,,152.0,262.7,485.9,558.7,,558.0,-531.0,,,-1075.0,-964.3,-741.1,-668.3,,-669.0,,,False,False,False,False,,False
35006,165,104.0,,,129.0,0.0,7.7,156.4,,8.0,-61.0,,,-36.0,-165.0,-157.3,-8.6,,-157.0,,,True,False,False,True,,False
35007,26,0.0,,,2.0,,0.4,9.4,,0.0,-26.0,,,-24.0,,-25.6,-16.6,,-26.0,,,True,,True,True,,False
35009,805,248.0,,,427.0,181.7,64.5,121.3,,219.0,-557.0,,,-378.0,-623.3,-740.5,-683.7,,-586.0,,,True,False,False,False,,False
35011,4,0.0,,,0.0,,0.0,,,,-4.0,,,-4.0,,-4.0,,,,,,False,,False,,,
35013,2608,1032.0,,,1045.0,510.4,162.6,740.4,,582.0,-1576.0,,,-1563.0,-2097.6,-2445.4,-1867.6,,-2026.0,,,True,False,False,False,,False
35015,877,544.0,,,206.0,135.3,251.7,409.8,,452.0,-333.0,,,-671.0,-741.7,-625.3,-467.2,,-425.0,,,False,False,False,False,,False
35017,105,40.0,,,39.0,,0.1,19.9,,7.0,-65.0,,,-66.0,,-105.0,-85.1,,-98.0,,,False,,False,False,,False
35019,9,0.0,,,8.0,,0.0,2.0,,0.0,-9.0,,,-1.0,,-9.0,-7.0,,-9.0,,,True,,False,True,,False
35021,0,0.0,,,0.0,,0.0,0.1,,0.0,0.0,,,0.0,,0.0,0.1,,0.0,,,True,,True,False,,True
35023,16,32.0,,,9.0,,8.4,44.1,,47.0,16.0,,,-7.0,,-7.6,28.1,,31.0,,,True,,True,False,,False
35025,909,728.0,,,386.0,304.8,251.0,475.6,,297.0,-181.0,,,-523.0,-604.2,-658.0,-433.4,,-612.0,,,False,False,False,False,,False
35027,191,32.0,,,12.0,127.1,68.0,72.0,,3.0,-159.0,,,-179.0,-63.9,-123.0,-119.0,,-188.0,,,False,True,True,True,,False
35028,15,24.0,,,32.0,,1.0,25.3,,323.0,9.0,,,17.0,,-14.0,10.3,,308.0,,,False,,False,False,,False
35029,447,424.0,,,84.0,25.4,306.0,281.0,,766.0,-23.0,,,-363.0,-421.6,-141.0,-166.0,,319.0,,,False,False,False,False,,False
35031,378,592.0,,,448.0,6.6,32.6,604.7,,0.0,214.0,,,70.0,-371.4,-345.4,226.7,,-378.0,,,True,False,False,False,,False
35033,8,0.0,,,0.0,,0.0,1.1,,0.0,-8.0,,,-8.0,,-8.0,-6.9,,-8.0,,,False,,False,True,,False
35035,255,64.0,,,123.0,95.6,19.7,33.6,,14.0,-191.0,,,-132.0,-159.4,-235.3,-221.4,,-241.0,,,True,True,False,False,,False
35037,38,8.0,,,23.0,,15.0,97.1,,2.0,-30.0,,,-15.0,,-23.0,59.1,,-36.0,,,True,,True,False,,False
35039,128,72.0,,,115.0,55.5,106.9,40.3,,19.0,-56.0,,,-13.0,-72.5,-21.1,-87.7,,-109.0,,,True,False,True,False,,False
35041,239,56.0,,,99.0,74.5,43.8,113.3,,60.0,-183.0,,,-140.0,-164.5,-195.2,-125.7,,-179.0,,,True,True,False,True,,True
35043,664,512.0,,,232.0,156.0,5.8,375.4,,1134.0,-152.0,,,-432.0,-508.0,-658.2,-288.6,,470.0,,,False,False,False,False,,False
35045,533,560.0,,,533.0,22.3,39.0,442.6,,360.0,27.0,,,0.0,-510.7,-494.1,-90.4,,-173.0,,,True,False,False,False,,False
35047,91,128.0,,,118.0,,6.9,89.7,,152.0,37.0,,,27.0,,-84.1,-1.3,,61.0,,,True,,False,True,,False
35049,780,488.0,,,358.0,437.1,271.7,311.4,,254.0,-292.0,,,-422.0,-342.9,-508.3,-468.6,,-526.0,,,False,False,False,False,,False
35051,59,8.0,,,7.0,,0.0,11.9,,1.0,-51.0,,,-52.0,,-59.0,-47.1,,-58.0,,,False,,False,True,,False
35053,135,8.0,,,30.0,,4.2,9.4,,9.0,-127.0,,,-105.0,,-130.8,-125.6,,-126.0,,,True,,False,True,,True
35055,86,8.0,,,55.0,22.6,1.3,19.4,,0.0,-78.0,,,-31.0,-63.4,-84.7,-66.6,,-86.0,,,True,True,False,True,,False
35057,35,0.0,,,13.0,,2.1,3.2,,0.0,-35.0,,,-22.0,,-32.9,-31.8,,-35.0,,,True,,True,True,,False
35059,8,16.0,,,8.0,,0.0,17.5,,0.0,8.0,,,0.0,,-8.0,9.5,,-8.0,,,True,,True,False,,False
35061,382,192.0,,,160.0,380.3,80.8,72.4,,135.0,-190.0,,,-222.0,-1.7,-301.2,-309.6,,-247.0,,,False,True,False,False,,False
36001,795,488.0,,,255.0,372.2,306.1,435.8,,350.0,-307.0,,,-540.0,-422.8,-488.9,-359.2,,-445.0,,,False,False,False,False,,False
36003,181,32.0,,,76.0,,44.5,21.7,,152.0,-149.0,,,-105.0,,-136.5,-159.3,,-29.0,,,True,,True,False,,True
36005,3772,0.0,,,,,0.0,,,,-3772.0,,,,,-3772.0,,,,,,,,False,,,
36007,2044,472.0,,,191.0,237.6,169.9,236.6,,679.0,-1572.0,,,-1853.0,-1806.4,-1874.1,-1807.4,,-1365.0,,,False,False,False,False,,True
36009,258,152.0,,,159.0,60.4,65.0,101.7,,1506.0,-106.0,,,-99.0,-197.6,-193.0,-156.3,,1248.0,,,True,False,False,False,,False
36011,175,88.0,,,22.0,57.0,3.7,85.8,,136.0,-87.0,,,-153.0,-118.0,-171.3,-89.2,,-39.0,,,False,False,False,False,,True
36013,504,688.0,,,206.0,365.4,209.8,276.8,,4568.0,184.0,,,-298.0,-138.6,-294.2,-227.2,,4064.0,,,False,True,False,False,,False
36015,1348,16.0,,,82.0,68.9,18.7,13.6,,5.0,-1332.0,,,-1266.0,-1279.1,-1329.2,-1334.4,,-1343.0,,,True,True,True,False,,False
36017,140,16.0,,,4.0,31.2,0.4,6.3,,22.0,-124.0,,,-136.0,-108.8,-139.6,-133.7,,-118.0,,,False,True,False,False,,True
36019,86,72.0,,,19.0,7.5,14.8,16.5,,510.0,-14.0,,,-67.0,-78.5,-71.2,-69.5,,424.0,,,False,False,False,False,,False
36021,100,64.0,,,40.0,44.8,6.5,29.0,,21.0,-36.0,,,-60.0,-55.2,-93.5,-71.0,,-79.0,,,False,False,False,False,,False
36023,398,0.0,,,8.0,,0.6,4.2,,0.0,-398.0,,,-390.0,,-397.4,-393.8,,-398.0,,,True,,True,True,,False
36025,56,24.0,,,0.0,20.3,0.1,14.0,,31.0,-32.0,,,-56.0,-35.7,-55.9,-42.0,,-25.0,,,False,False,False,False,,True
36027,575,744.0,,,113.0,218.5,670.3,528.5,,961.0,169.0,,,-462.0,-356.5,95.3,-46.5,,386.0,,,False,False,True,True,,False
36029,3041,2624.0,,,1739.0,483.0,2633.0,2552.2,,3570.0,-417.0,,,-1302.0,-2558.0,-408.0,-488.8,,529.0,,,False,False,True,False,,False
36031,70,224.0,,,37.0,128.0,41.3,85.1,,791.0,154.0,,,-33.0,58.0,-28.7,15.1,,721.0,,,True,True,True,True,,False
36033,21,16.0,,,4.0,,4.2,14.4,,9.0,-5.0,,,-17.0,,-16.8,-6.6,,-12.0,,,False,,False,False,,False
36035,50,24.0,,,14.0,43.1,10.5,8.6,,10.0,-26.0,,,-36.0,-6.9,-39.5,-41.4,,-40.0,,,False,True,False,False,,False
36037,86,24.0,,,84.0,26.8,6.8,39.5,,8.0,-62.0,,,-2.0,-59.2,-79.2,-46.5,,-78.0,,,True,True,False,True,,False
36039,182,16.0,,,2.0,14.2,32.4,30.7,,18.0,-166.0,,,-180.0,-167.8,-149.6,-151.3,,-164.0,,,False,False,True,True,,True
36041,2,16.0,,,0.0,,1.9,,,11.0,14.0,,,-2.0,,-0.1,,,9.0,,,True,,True,,,True
36043,89,48.0,,,7.0,72.1,11.4,50.3,,17.0,-41.0,,,-82.0,-16.9,-77.6,-38.7,,-72.0,,,False,True,False,True,,False
36045,50,40.0,,,12.0,94.8,0.4,19.6,,29.0,-10.0,,,-38.0,44.8,-49.6,-30.4,,-21.0,,,False,False,False,False,,False
36047,10037,0.0,,,,,0.0,,,,-10037.0,,,,,-10037.0,,,,,,,,False,,,
36049,44,8.0,,,0.0,,3.6,37.9,,1.0,-36.0,,,-44.0,,-40.4,-6.1,,-43.0,,,False,,False,True,,False
36051,90,24.0,,,65.0,122.4,2.7,12.7,,11.0,-66.0,,,-25.0,32.4,-87.3,-77.3,,-79.0,,,True,True,False,False,,False
36053,98,216.0,,,10.0,38.3,237.4,128.2,,1322.0,118.0,,,-88.0,-59.7,139.4,30.2,,1224.0,,,True,True,False,True,,False
36055,1648,1000.0,,,692.0,498.2,743.8,437.4,,514.0,-648.0,,,-956.0,-1149.8,-904.2,-1210.6,,-1134.0,,,False,False,False,False,,False
36057,59,72.0,,,5.0,106.7,70.8,74.7,,36.0,13.0,,,-54.0,47.7,11.8,15.7,,-23.0,,,False,False,True,False,,False
36059,4649,2792.0,,,936.0,8895.0,13281.0,3406.7,,2864.0,-1857.0,,,-3713.0,4246.0,8632.0,-1242.3,,-1785.0,,,False,False,False,True,,True
36061,3758,14776.0,,,4507.0,15811.8,9690.3,10567.9,,9811.0,11018.0,,,749.0,12053.8,5932.3,6809.9,,6053.0,,,True,False,True,True,,True
36063,427,312.0,,,293.0,119.0,259.7,143.9,,421.0,-115.0,,,-134.0,-308.0,-167.3,-283.1,,-6.0,,,False,False,False,False,,True
36065,402,208.0,,,174.0,66.4,122.8,100.4,,120.0,-194.0,,,-228.0,-335.6,-279.2,-301.6,,-282.0,,,False,False,False,False,,False
36067,1411,880.0,,,386.0,230.7,530.1,434.7,,1112.0,-531.0,,,-1025.0,-1180.3,-880.9,-976.3,,-299.0,,,False,False,False,False,,True
36069,249,64.0,,,96.0,82.9,4.1,15.4,,100.0,-185.0,,,-153.0,-166.1,-244.9,-233.6,,-149.0,,,True,True,False,False,,True
36071,2003,656.0,,,303.0,115.9,495.6,564.9,,644.0,-1347.0,,,-1700.0,-1887.1,-1507.4,-1438.1,,-1359.0,,,False,False,False,False,,False
36073,79,16.0,,,35.0,4.2,7.1,3.6,,12.0,-63.0,,,-44.0,-74.8,-71.9,-75.4,,-67.0,,,True,False,False,False,,False
36075,318,80.0,,,17.0,60.5,52.6,88.7,,65.0,-238.0,,,-301.0,-257.5,-265.4,-229.3,,-253.0,,,False,False,False,True,,False
36077,250,80.0,,,1.0,13.1,0.5,35.3,,543.0,-170.0,,,-249.0,-236.9,-249.5,-214.7,,293.0,,,False,False,False,False,,False
36079,294,168.0,,,11.0,269.5,91.9,130.9,,296.0,-126.0,,,-283.0,-24.5,-202.1,-163.1,,2.0,,,False,True,False,False,,True
36081,6422,0.0,,,,,0.0,,,,-6422.0,,,,,-6422.0,,,,,,,,False,,,
36083,243,136.0,,,91.0,139.0,32.2,109.9,,64.0,-107.0,,,-152.0,-104.0,-210.8,-133.1,,-179.0,,,False,True,False,False,,False
36085,1771,0.0,,,,,0.0,,,,-1771.0,,,,,-1771.0,,,,,,,,False,,,
36087,3417,800.0,,,336.0,1011.0,332.3,766.6,,629.0,-2617.0,,,-3081.0,-2406.0,-3084.7,-2650.4,,-2788.0,,,False,True,False,False,,False
36089,109,64.0,,,9.0,12.0,12.3,32.3,,1588.0,-45.0,,,-100.0,-97.0,-96.7,-76.7,,1479.0,,,False,False,False,False,,False
36091,463,152.0,,,213.0,174.7,42.9,75.8,,95.0,-311.0,,,-250.0,-288.3,-420.1,-387.2,,-368.0,,,True,True,False,False,,False
36093,284,664.0,,,74.0,348.9,433.1,399.1,,1420.0,380.0,,,-210.0,64.9,149.1,115.1,,1136.0,,,True,True,True,True,,False
36095,38,0.0,,,0.0,,0.9,7.9,,0.0,-38.0,,,-38.0,,-37.1,-30.1,,-38.0,,,False,,True,True,,False
36097,89,16.0,,,2.0,,3.8,13.3,,127.0,-73.0,,,-87.0,,-85.2,-75.7,,38.0,,,False,,False,False,,True
36099,42,24.0,,,13.0,38.3,9.6,24.3,,8.0,-18.0,,,-29.0,-3.7,-32.4,-17.7,,-34.0,,,False,True,False,True,,False
36101,638,32.0,,,145.0,38.9,28.6,41.2,,17.0,-606.0,,,-493.0,-599.1,-609.4,-596.8,,-621.0,,,True,True,False,True,,False
36103,3850,2048.0,,,1046.0,5108.2,1645.7,3111.1,,1236.0,-1802.0,,,-2804.0,1258.2,-2204.3,-738.9,,-2614.0,,,False,True,False,True,,False
36105,209,168.0,,,92.0,7.4,35.0,75.6,,1550.0,-41.0,,,-117.0,-201.6,-174.0,-133.4,,1341.0,,,False,False,False,False,,False
36107,341,32.0,,,16.0,56.6,24.9,12.5,,38.0,-309.0,,,-325.0,-284.4,-316.1,-328.5,,-303.0,,,False,True,False,False,,True
36109,332,136.0,,,63.0,201.1,59.9,64.0,,1807.0,-196.0,,,-269.0,-130.9,-272.1,-268.0,,1475.0,,,False,True,False,False,,False
36111,297,288.0,,,51.0,69.1,168.7,254.4,,322.0,-9.0,,,-246.0,-227.9,-128.3,-42.6,,25.0,,,False,False,False,False,,False
36113,127,48.0,,,75.0,13.5,18.8,45.8,,74.0,-79.0,,,-52.0,-113.5,-108.2,-81.2,,-53.0,,,True,False,False,False,,True
36115,63,8.0,,,68.0,7.6,9.1,16.4,,16.0,-55.0,,,5.0,-55.4,-53.9,-46.6,,-47.0,,,True,False,True,True,,True
36117,152,40.0,,,28.0,96.9,30.5,37.7,,22.0,-112.0,,,-124.0,-55.1,-121.5,-114.3,,-130.0,,,False,True,False,False,,False
36119,3146,1952.0,,,1218.0,2324.7,1422.8,2805.2,,1426.0,-1194.0,,,-1928.0,-821.3,-1723.2,-340.8,,-1720.0,,,False,True,False,True,,False
36121,54,32.0,,,73.0,35.4,10.0,22.5,,44.0,-22.0,,,19.0,-18.6,-44.0,-31.5,,-10.0,,,True,True,False,False,,True
36123,50,16.0,,,11.0,,1.6,14.5,,7.0,-34.0,,,-39.0,,-48.4,-35.5,,-43.0,,,False,,False,False,,False
37001,1777,1904.0,,,1367.0,369.0,1631.3,2132.7,,1341.0,127.0,,,-410.0,-1408.0,-145.7,355.7,,-436.0,,,False,False,False,False,,False
37003,416,272.0,,,365.0,165.4,95.3,265.1,,225.0,-144.0,,,-51.0,-250.6,-320.7,-150.9,,-191.0,,,True,False,False,False,,False
37005,85,136.0,,,62.0,0.0,39.5,255.8,,127.0,51.0,,,-23.0,-85.0,-45.5,170.8,,42.0,,,True,False,True,False,,True
37007,276,320.0,,,304.0,83.6,183.8,196.0,,172.0,44.0,,,28.0,-192.4,-92.2,-80.0,,-104.0,,,True,False,False,False,,False
37009,189,96.0,,,135.0,100.8,19.4,155.2,,88.0,-93.0,,,-54.0,-88.2,-169.6,-33.8,,-101.0,,,True,True,False,True,,False
37011,439,120.0,,,242.0,91.1,39.1,67.9,,92.0,-319.0,,,-197.0,-347.9,-399.9,-371.1,,-347.0,,,True,False,False,False,,False
37013,727,536.0,,,426.0,303.0,91.6,294.0,,506.0,-191.0,,,-301.0,-424.0,-635.4,-433.0,,-221.0,,,False,False,False,False,,False
37015,290,472.0,,,149.0,153.8,601.8,325.3,,188.0,182.0,,,-141.0,-136.2,311.8,35.3,,-102.0,,,True,True,False,True,,True
37017,355,256.0,,,405.0,52.0,43.6,129.9,,190.0,-99.0,,,50.0,-303.0,-311.4,-225.1,,-165.0,,,True,False,False,False,,False
37019,732,248.0,,,535.0,135.9,67.2,208.4,,102.0,-484.0,,,-197.0,-596.1,-664.8,-523.6,,-630.0,,,True,False,False,False,,False
37021,1359,1496.0,,,1562.0,988.4,225.1,1356.5,,956.0,137.0,,,203.0,-370.6,-1133.9,-2.5,,-403.0,,,False,False,False,True,,False
37023,716,456.0,,,738.0,74.2,211.7,280.6,,191.0,-260.0,,,22.0,-641.8,-504.3,-435.4,,-525.0,,,True,False,False,False,,False
37025,1508,1656.0,,,1831.0,336.6,811.2,1295.5,,1482.0,148.0,,,323.0,-1171.4,-696.8,-212.5,,-26.0,,,False,False,False,False,,True
37027,924,560.0,,,629.0,175.0,162.0,285.9,,300.0,-364.0,,,-295.0,-749.0,-762.0,-638.1,,-624.0,,,True,False,False,False,,False
37029,34,96.0,,,13.0,,46.6,164.9,,93.0,62.0,,,-21.0,,12.6,130.9,,59.0,,,True,,True,False,,True
37031,587,544.0,,,664.0,492.9,294.2,335.4,,641.0,-43.0,,,77.0,-94.1,-292.8,-251.6,,54.0,,,False,False,False,False,,False
37033,354,232.0,,,135.0,51.9,189.9,109.0,,218.0,-122.0,,,-219.0,-302.1,-164.1,-245.0,,-136.0,,,False,False,False,False,,False
37035,1568,1344.0,,,1330.0,405.7,736.1,763.1,,889.0,-224.0,,,-238.0,-1162.3,-831.9,-804.9,,-679.0,,,False,False,False,False,,False
37037,423,512.0,,,574.0,277.7,376.8,483.0,,340.0,89.0,,,151.0,-145.3,-46.2,60.0,,-83.0,,,False,False,True,True,,True
37039,333,384.0,,,131.0,165.7,100.8,272.9,,118.0,51.0,,,-202.0,-167.3,-232.2,-60.1,,-215.0,,,False,False,False,False,,False
37041,285,280.0,,,83.0,24.5,143.1,325.8,,219.0,-5.0,,,-202.0,-260.5,-141.9,40.8,,-66.0,,,False,False,False,False,,False
37043,107,48.0,,,32.0,,0.0,32.5,,27.0,-59.0,,,-75.0,,-107.0,-74.5,,-80.0,,,False,,False,False,,False
37045,1441,992.0,,,842.0,368.2,748.4,564.2,,598.0,-449.0,,,-599.0,-1072.8,-692.6,-876.8,,-843.0,,,False,False,False,False,,False
37047,561,472.0,,,647.0,128.0,452.8,556.2,,282.0,-89.0,,,86.0,-433.0,-108.2,-4.8,,-279.0,,,True,False,False,True,,False
37049,1195,728.0,,,1169.0,310.8,101.6,505.4,,487.0,-467.0,,,-26.0,-884.2,-1093.4,-689.6,,-708.0,,,True,False,False,False,,False
37051,2613,2512.0,,,3629.0,1097.7,1602.3,2186.8,,1828.0,-101.0,,,1016.0,-1515.3,-1010.7,-426.2,,-785.0,,,False,False,False,False,,False
37053,105,56.0,,,28.0,,8.7,56.4,,36.0,-49.0,,,-77.0,,-96.3,-48.6,,-69.0,,,False,,False,True,,False
37055,126,128.0,,,240.0,158.3,14.8,70.2,,422.0,2.0,,,114.0,32.3,-111.2,-55.8,,296.0,,,False,False,False,False,,False
37057,1426,1144.0,,,1264.0,429.4,459.9,799.8,,602.0,-282.0,,,-162.0,-996.6,-966.1,-626.2,,-824.0,,,True,False,False,False,,False
37059,254,144.0,,,340.0,92.3,20.3,92.2,,71.0,-110.0,,,86.0,-161.7,-233.7,-161.8,,-183.0,,,True,False,False,False,,False
37061,515,200.0,,,909.0,8.2,26.7,108.9,,93.0,-315.0,,,394.0,-506.8,-488.3,-406.1,,-422.0,,,False,False,False,False,,False
37063,1897,2120.0,,,3139.0,397.0,927.4,1595.4,,1987.0,223.0,,,1242.0,-1500.0,-969.6,-301.6,,90.0,,,False,False,False,False,,True
37065,969,864.0,,,539.0,269.6,733.5,698.1,,381.0,-105.0,,,-430.0,-699.4,-235.5,-270.9,,-588.0,,,False,False,False,False,,False
37067,2381,2632.0,,,2856.0,571.1,1515.3,2119.9,,2416.0,251.0,,,475.0,-1809.9,-865.7,-261.1,,35.0,,,False,False,False,False,,True
37069,358,608.0,,,577.0,232.6,139.4,386.9,,528.0,250.0,,,219.0,-125.4,-218.6,28.9,,170.0,,,True,True,True,True,,True
37071,3041,2152.0,,,1833.0,527.2,773.3,1198.6,,1318.0,-889.0,,,-1208.0,-2513.8,-2267.7,-1842.4,,-1723.0,,,False,False,False,False,,False
37073,77,96.0,,,32.0,,30.8,93.0,,51.0,19.0,,,-45.0,,-46.2,16.0,,-26.0,,,False,,False,True,,False
37075,191,40.0,,,41.0,,5.0,,,38.0,-151.0,,,-150.0,,-186.0,,,-153.0,,,True,,False,,,False
