,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01119,38,80.0,74.4,,40.0,0.0,,,,,42.0,,80.0,,82.9,13.7,,10.9,40.2,0.1,,16.2,,57.1,,,,,49.3,42.0,36.4,,2.0,-38.0,,,,,4.0,,42.0,,44.9,-24.3,,-27.1,2.2,-37.9,,-21.8,,19.1,,,,,11.3,True,,True,True,,,,,True,,False,,False,True,,True,True,True,,True,,True,,,,,True
01121,487,464.0,341.5,,306.0,979.0,,,,,1008.2,,766.0,,441.1,266.6,,114.3,270.1,1.2,,287.4,,254.5,,,,,694.3,-23.0,-145.5,,-181.0,492.0,,,,,521.2,,279.0,,-45.9,-220.4,,-372.7,-216.9,-485.8,,-199.6,,-232.5,,,,,207.3,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
01123,157,116.0,302.9,,78.0,138.0,,,,,159.1,,375.0,,101.5,88.7,,33.1,73.5,3.9,,42.0,,61.6,,,,,124.2,-41.0,145.9,,-79.0,-19.0,,,,,2.1,,218.0,,-55.5,-68.3,,-123.9,-83.5,-153.1,,-115.0,,-95.4,,,,,-32.8,False,,False,True,,,,,True,,False,,False,False,,False,False,False,,False,,False,,,,,True
01125,1675,5764.0,6243.4,2492.5,2895.0,1571.0,,,,,2932.9,,2468.0,,6609.4,780.3,,3751.9,2433.8,2119.7,,956.5,,2338.7,8421.0,,,,4454.1,4089.0,4568.4,817.5,1220.0,-104.0,,,,,1257.9,,793.0,,4934.4,-894.7,,2076.9,758.8,444.7,,-718.5,,663.7,6746.0,,,,2779.1,False,True,True,True,,,,,True,,True,,False,True,,True,True,True,,True,,True,False,,,,True
01127,456,436.0,397.0,,272.0,243.0,,,,,414.7,,740.0,,383.9,101.4,,104.2,247.6,4.1,,314.6,,210.7,,,,,480.0,-20.0,-59.0,,-184.0,-213.0,,,,,-41.3,,284.0,,-72.1,-354.6,,-351.8,-208.4,-451.9,,-141.4,,-245.3,,,,,24.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
01129,189,52.0,72.4,,32.0,0.0,,,,,89.8,,145.0,,51.3,30.4,,5.9,35.1,0.0,,0.1,,38.1,,,,,39.0,-137.0,-116.6,,-157.0,-189.0,,,,,-99.2,,-44.0,,-137.7,-158.6,,-183.1,-153.9,-189.0,,-188.9,,-150.9,,,,,-150.0,True,,False,False,,,,,True,,True,,False,False,,False,False,False,,False,,False,,,,,False
01131,36,4.0,2.8,,3.0,1.0,,,,,50.6,,45.0,,1.4,12.7,,1.0,6.9,0.1,,1.6,,11.3,,,,,37.7,-32.0,-33.2,,-33.0,-35.0,,,,,14.6,,9.0,,-34.6,-23.3,,-35.0,-29.1,-35.9,,-34.4,,-24.7,,,,,1.7,False,,False,False,,,,,True,,True,,False,True,,False,True,False,,False,,True,,,,,True
01133,178,180.0,182.1,,122.0,425.0,,,,,116.5,,239.0,,135.1,64.5,,44.8,103.7,2.6,,78.3,,121.5,,,,,240.0,2.0,4.1,,-56.0,247.0,,,,,-61.5,,61.0,,-42.9,-113.5,,-133.2,-74.3,-175.4,,-99.7,,-56.5,,,,,62.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
02013,5,0.0,0.0,,0.0,0.0,,,,,15.0,,,,0.0,1.3,,,1.1,,,0.7,,,,,,,0.3,-5.0,-5.0,,-5.0,-5.0,,,,,10.0,,,,-5.0,-3.7,,,-3.9,,,-4.3,,,,,,,-4.7,False,,False,False,,,,,False,,,,True,True,,,True,,,True,,,,,,,True
02016,1,4.0,5.2,,0.0,0.0,,,,,15.0,,,,4.8,3.8,,,0.0,,,0.5,,,,,,,2.2,3.0,4.2,,-1.0,-1.0,,,,,14.0,,,,3.8,2.8,,,-1.0,,,-0.5,,,,,,,1.2,False,,True,True,,,,,False,,,,False,True,,,True,,,True,,,,,,,True
02020,2701,1312.0,1336.4,,1244.0,503.0,,,,,1201.7,,,,1240.7,1436.9,,1057.8,1443.4,1030.2,,1230.5,,727.7,3206.0,,,,735.9,-1389.0,-1364.6,,-1457.0,-2198.0,,,,,-1499.3,,,,-1460.3,-1264.1,,-1643.2,-1257.6,-1670.8,,-1470.5,,-1973.3,505.0,,,,-1965.1,True,,False,False,,,,,False,,,,False,True,,False,True,False,,False,,False,True,,,,False
02050,259,68.0,78.2,,46.0,0.0,,,,,53.6,,,,69.7,38.2,,17.9,51.4,0.0,,40.8,,72.5,,,,,38.4,-191.0,-180.8,,-213.0,-259.0,,,,,-205.4,,,,-189.3,-220.8,,-241.1,-207.6,-259.0,,-218.2,,-186.5,,,,,-220.6,True,,False,False,,,,,False,,,,True,False,,False,False,False,,False,,True,,,,,False
02060,0,0.0,0.2,,0.0,0.0,,,,,8.1,,,,0.1,0.0,,0.2,0.0,,,0.0,,,,,,,0.7,0.0,0.2,,0.0,0.0,,,,,8.1,,,,0.1,0.0,,0.2,0.0,,,0.0,,,,,,,0.7,False,,True,True,,,,,False,,,,False,True,,False,True,,,True,,,,,,,False
02068,15,16.0,14.2,,4.0,0.0,,,,,19.1,,,,5.8,7.9,,,0.2,,,0.0,,,,,,,2.9,1.0,-0.8,,-11.0,-15.0,,,,,4.1,,,,-9.2,-7.1,,,-14.8,,,-15.0,,,,,,,-12.1,True,,False,False,,,,,False,,,,False,False,,,False,,,False,,,,,,,False
02070,16,4.0,4.4,,3.0,0.0,,,,,17.9,,,,5.6,8.6,,1.2,1.2,,,4.4,,,,,,,2.2,-12.0,-11.6,,-13.0,-16.0,,,,,1.9,,,,-10.4,-7.4,,-14.8,-14.8,,,-11.6,,,,,,,-13.8,True,,False,False,,,,,True,,,,True,True,,False,False,,,True,,,,,,,False
02090,831,476.0,494.1,,475.0,,,,,,521.6,,,,440.7,257.4,,553.1,509.2,374.7,,395.2,,327.1,,,,,492.1,-355.0,-336.9,,-356.0,,,,,,-309.4,,,,-390.3,-573.6,,-277.9,-321.8,-456.3,,-435.8,,-503.9,,,,,-338.9,True,,False,,,,,,True,,,,False,False,,True,True,False,,False,,False,,,,,True
02100,3,0.0,0.0,,0.0,0.0,,,,,4.1,,,,0.2,0.8,,,0.0,,,0.0,,,,,,,0.0,-3.0,-3.0,,-3.0,-3.0,,,,,1.1,,,,-2.8,-2.2,,,-3.0,,,-3.0,,,,,,,-3.0,False,,False,False,,,,,True,,,,True,True,,,True,,,False,,,,,,,False
02105,0,0.0,0.0,,0.0,0.0,,,,,7.8,,,,0.3,3.7,,,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7.8,,,,0.3,3.7,,,0.0,,,0.0,,,,,,,,True,,True,True,,,,,False,,,,False,False,,,True,,,True,,,,,,,
02110,108,100.0,110.7,,95.0,138.0,,,,,77.4,,,,100.0,102.8,,16.9,89.7,167.9,,63.9,,57.5,,,,,82.0,-8.0,2.7,,-13.0,30.0,,,,,-30.6,,,,-8.0,-5.2,,-91.1,-18.3,59.9,,-44.1,,-50.5,,,,,-26.0,True,,False,False,,,,,False,,,,False,True,,False,False,False,,False,,False,,,,,False
02122,206,48.0,48.4,,43.0,0.0,,,,,81.8,,,,45.3,64.7,,9.1,51.7,78.0,,12.1,,38.9,,,,,33.6,-158.0,-157.6,,-163.0,-206.0,,,,,-124.2,,,,-160.7,-141.3,,-196.9,-154.3,-128.0,,-193.9,,-167.1,,,,,-172.4,True,,False,False,,,,,True,,,,False,True,,False,True,True,,False,,False,,,,,False
02130,11,0.0,0.1,,0.0,0.0,,,,,3.3,,,,0.7,5.3,,1.3,0.0,,,2.4,,3.8,,,,,0.7,-11.0,-10.9,,-11.0,-11.0,,,,,-7.7,,,,-10.3,-5.7,,-9.7,-11.0,,,-8.6,,-7.2,,,,,-10.3,True,,False,False,,,,,True,,,,True,True,,True,True,,,True,,True,,,,,True
02150,27,8.0,8.2,,1.0,0.0,,,,,27.9,,,,5.6,13.4,,0.4,0.3,,,2.1,,,,,,,2.9,-19.0,-18.8,,-26.0,-27.0,,,,,0.9,,,,-21.4,-13.6,,-26.6,-26.7,,,-24.9,,,,,,,-24.1,True,,False,False,,,,,True,,,,False,True,,False,False,,,False,,,,,,,False
02158,153,4.0,4.9,,4.0,0.0,,,,,20.1,,,,4.9,,,,1.2,,,1.1,,,,,,,,-149.0,-148.1,,-149.0,-153.0,,,,,-132.9,,,,-148.1,,,,-151.8,,,-151.9,,,,,,,,True,,False,False,,,,,True,,,,True,,,,False,,,False,,,,,,,
02164,11,0.0,0.0,,0.0,0.0,,,,,9.6,,,,0.3,2.1,,,0.0,,,0.0,,,,,,,1.5,-11.0,-11.0,,-11.0,-11.0,,,,,-1.4,,,,-10.7,-8.9,,,-11.0,,,-11.0,,,,,,,-9.5,False,,False,False,,,,,True,,,,True,True,,,True,,,False,,,,,,,True
02170,396,80.0,78.2,,81.0,0.0,,,,,182.0,,,,89.5,299.1,,36.5,113.3,228.4,,91.5,,60.4,,,,,76.6,-316.0,-317.8,,-315.0,-396.0,,,,,-214.0,,,,-306.5,-96.9,,-359.5,-282.7,-167.6,,-304.5,,-335.6,,,,,-319.4,False,,True,False,,,,,True,,,,True,True,,False,True,True,,True,,False,,,,,False
02180,56,60.0,51.5,,22.0,0.0,,,,,71.0,,,,41.5,13.2,,5.0,38.2,,,5.0,,,,,,,37.3,4.0,-4.5,,-34.0,-56.0,,,,,15.0,,,,-14.5,-42.8,,-51.0,-17.8,,,-51.0,,,,,,,-18.7,False,,False,False,,,,,False,,,,False,False,,False,False,,,False,,,,,,,False
02185,111,148.0,154.5,,46.0,0.0,,,,,130.8,,,,296.7,38.6,,46.4,93.8,0.0,,14.7,,,,,,,182.3,37.0,43.5,,-65.0,-111.0,,,,,19.8,,,,185.7,-72.4,,-64.6,-17.2,-111.0,,-96.3,,,,,,,71.3,False,,False,False,,,,,True,,,,False,False,,False,True,False,,False,,,,,,,False
02188,116,96.0,89.1,,22.0,15.0,,,,,106.7,,,,107.3,17.7,,8.2,49.8,0.0,,16.9,,,,,,,46.5,-20.0,-26.9,,-94.0,-101.0,,,,,-9.3,,,,-8.7,-98.3,,-107.8,-66.2,-116.0,,-99.1,,,,,,,-69.5,False,,False,False,,,,,True,,,,True,False,,False,False,False,,False,,,,,,,False
02195,4,0.0,0.0,,0.0,0.0,,,,,0.8,,,,0.3,0.2,,0.1,0.0,,,0.0,,,,,,,,-4.0,-4.0,,-4.0,-4.0,,,,,-3.2,,,,-3.7,-3.8,,-3.9,-4.0,,,-4.0,,,,,,,,False,,False,False,,,,,True,,,,True,True,,True,True,,,False,,,,,,,
02198,2,4.0,3.6,,0.0,0.0,,,,,33.4,,,,5.0,7.3,,0.9,0.4,,,0.8,,,,,,,,2.0,1.6,,-2.0,-2.0,,,,,31.4,,,,3.0,5.3,,-1.1,-1.6,,,-1.2,,,,,,,,True,,False,False,,,,,False,,,,False,False,,True,True,,,True,,,,,,,
02220,11,12.0,12.7,,8.0,0.0,,,,,38.0,,,,6.8,10.1,,2.2,3.9,,,21.7,,15.6,,,,,6.1,1.0,1.7,,-3.0,-11.0,,,,,27.0,,,,-4.2,-0.9,,-8.8,-7.1,,,10.7,,4.6,,,,,-4.9,False,,False,False,,,,,False,,,,False,True,,False,False,,,False,,False,,,,,False
02230,6,0.0,0.0,,0.0,0.0,,,,,9.3,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,-6.0,-6.0,,-6.0,-6.0,,,,,3.3,,,,-6.0,-6.0,,,-6.0,,,-6.0,,,,,,,,False,,False,False,,,,,True,,,,False,False,,,True,,,False,,,,,,,
02240,25,16.0,15.3,,11.0,0.0,,,,,19.2,,,,17.5,2.9,,1.5,5.7,,,47.6,,,,,,,11.2,-9.0,-9.7,,-14.0,-25.0,,,,,-5.8,,,,-7.5,-22.1,,-23.5,-19.3,,,22.6,,,,,,,-13.8,False,,False,False,,,,,True,,,,True,False,,False,False,,,False,,,,,,,False
02261,32,4.0,4.1,,0.0,0.0,,,,,61.1,,,,3.9,2.6,,2.4,0.1,,,0.0,,,,,,,0.5,-28.0,-27.9,,-32.0,-32.0,,,,,29.1,,,,-28.1,-29.4,,-29.6,-31.9,,,-32.0,,,,,,,-31.5,True,,False,False,,,,,False,,,,False,False,,False,False,,,False,,,,,,,False
02275,0,0.0,0.3,,0.0,0.0,,,,,10.2,,,,0.2,1.0,,,0.0,,,1.1,,,,,,,,0.0,0.3,,0.0,0.0,,,,,10.2,,,,0.2,1.0,,,0.0,,,1.1,,,,,,,,False,,True,True,,,,,False,,,,False,False,,,False,,,False,,,,,,,
02282,5,12.0,15.9,,0.0,0.0,,,,,22.0,,,,3.7,0.0,,,0.1,,,0.1,,,,,,,3.2,7.0,10.9,,-5.0,-5.0,,,,,17.0,,,,-1.3,-5.0,,,-4.9,,,-4.9,,,,,,,-1.8,False,,True,True,,,,,False,,,,True,True,,,True,,,True,,,,,,,True
02290,24,8.0,5.5,,5.0,0.0,,,,,24.0,,,,8.2,2.7,,5.1,5.5,,,1.9,,,,,,,6.7,-16.0,-18.5,,-19.0,-24.0,,,,,-0.0,,,,-15.8,-21.3,,-18.9,-18.5,,,-22.1,,,,,,,-17.3,False,,False,False,,,,,True,,,,True,False,,False,False,,,False,,,,,,,False
04001,336,280.0,258.9,,185.0,56.0,,,,,3.0,,250.0,,226.5,81.9,,108.2,259.2,1.8,,22.0,,185.0,,,,,251.2,-56.0,-77.1,,-151.0,-280.0,,,,,-333.0,,-86.0,,-109.5,-254.1,,-227.8,-76.8,-334.2,,-314.0,,-151.0,,,,,-84.8,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
04003,206,92.0,93.0,,65.0,18.0,,,,,1.0,,378.0,,65.0,121.4,,18.9,91.7,18.4,,60.2,,81.2,,,,,58.3,-114.0,-113.0,,-141.0,-188.0,,,,,-205.0,,172.0,,-141.1,-84.6,,-187.1,-114.3,-187.6,,-145.8,,-124.8,,,,,-147.7,True,,False,False,,,,,False,,False,,False,True,,False,False,False,,False,,False,,,,,False
04005,951,1308.0,1285.2,,1068.0,629.0,,,,,491.2,,522.0,,973.5,220.3,,1123.8,1041.6,197.0,,1515.1,,1088.0,8241.0,,,,1041.3,357.0,334.2,,117.0,-322.0,,,,,-459.8,,-429.0,,22.5,-730.7,,172.8,90.6,-754.0,,564.1,,137.0,7290.0,,,,90.3,True,,True,True,,,,,False,,False,,True,False,,True,True,False,,False,,True,False,,,,True
04007,538,288.0,282.4,,174.0,28.0,,,,,136.1,,34.0,,291.2,104.0,,174.6,204.1,0.0,,20.5,,216.9,,,,,188.1,-250.0,-255.6,,-364.0,-510.0,,,,,-401.9,,-504.0,,-246.8,-434.0,,-363.4,-333.9,-538.0,,-517.5,,-321.1,,,,,-349.9,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,,False
04009,292,120.0,112.3,,73.0,74.0,,,,,16.4,,42.0,,121.4,48.9,,46.4,88.7,0.0,,35.0,,94.2,,,,,52.1,-172.0,-179.7,,-219.0,-218.0,,,,,-275.6,,-250.0,,-170.6,-243.1,,-245.6,-203.3,-292.0,,-257.0,,-197.8,,,,,-239.9,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,,False
04011,44,4.0,4.6,,4.0,0.0,,,,,17.6,,38.0,,6.4,2.8,,4.9,0.1,,,1.5,,2.3,,,,,0.2,-40.0,-39.4,,-40.0,-44.0,,,,,-26.4,,-6.0,,-37.6,-41.2,,-39.1,-43.9,,,-42.5,,-41.7,,,,,-43.8,True,,False,False,,,,,True,,True,,True,False,,True,False,,,False,,False,,,,,False
04012,68,44.0,52.6,,31.0,0.0,,,,,0.3,,33.0,,83.1,33.5,,8.0,30.4,0.0,,36.7,,26.5,,,,,30.2,-24.0,-15.4,,-37.0,-68.0,,,,,-67.7,,-35.0,,15.1,-34.5,,-60.0,-37.6,-68.0,,-31.3,,-41.5,,,,,-37.8,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,,False
04013,12214,5508.0,4968.3,3861.5,3937.0,3945.0,,,,,1786.6,,7062.0,,4067.2,6762.3,,3585.8,4538.9,768.2,,1033.5,,3636.4,4163.0,,,,3511.3,-6706.0,-7245.7,-8352.5,-8277.0,-8269.0,,,,,-10427.4,,-5152.0,,-8146.8,-5451.7,,-8628.2,-7675.1,-11445.8,,-11180.5,,-8577.6,-8051.0,,,,-8702.7,False,False,False,False,,,,,False,,True,,False,True,,False,False,False,,False,,False,False,,,,False
04015,292,332.0,357.7,,241.0,407.0,,,,,250.7,,329.0,,310.4,231.3,,133.7,266.4,157.0,,46.5,,194.0,214.0,,,,299.6,40.0,65.7,,-51.0,115.0,,,,,-41.3,,37.0,,18.4,-60.7,,-158.3,-25.6,-135.0,,-245.4,,-98.0,-78.0,,,,7.6,False,,False,False,,,,,False,,True,,True,False,,False,True,False,,False,,False,False,,,,True
04017,525,164.0,134.4,,121.0,118.0,,,,,110.8,,585.0,,139.7,100.0,,78.1,151.1,4.1,,33.8,,107.0,,,,,102.6,-361.0,-390.6,,-404.0,-407.0,,,,,-414.2,,60.0,,-385.3,-425.0,,-446.9,-373.9,-520.9,,-491.2,,-418.0,,,,,-422.4,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,False,,False,,,,,False
04019,2088,3272.0,3079.6,2799.0,2755.0,3791.0,,,,,2872.5,,3199.0,,3177.1,2239.1,,2134.0,2462.3,3286.6,,1285.6,,1949.4,3373.0,,,,3458.6,1184.0,991.6,711.0,667.0,1703.0,,,,,784.5,,1111.0,,1089.1,151.1,,46.0,374.3,1198.6,,-802.4,,-138.6,1285.0,,,,1370.6,True,True,True,False,,,,,True,,True,,True,True,,True,True,False,,True,,True,False,,,,False
04021,1151,784.0,900.7,740.8,547.0,183.0,,,,,802.9,,589.0,,671.0,428.0,,531.0,650.2,269.1,,289.2,,569.6,355.0,,,,686.5,-367.0,-250.3,-410.2,-604.0,-968.0,,,,,-348.1,,-562.0,,-480.0,-723.0,,-620.0,-500.8,-881.9,,-861.8,,-581.4,-796.0,,,,-464.5,True,False,False,False,,,,,True,,False,,False,False,,False,False,False,,False,,False,False,,,,False
04023,143,68.0,120.1,,45.0,1.0,,,,,75.4,,274.0,,69.5,22.5,,10.7,73.9,0.5,,42.2,,42.5,,,,,44.4,-75.0,-22.9,,-98.0,-142.0,,,,,-67.6,,131.0,,-73.5,-120.5,,-132.3,-69.1,-142.5,,-100.8,,-100.5,,,,,-98.6,True,,False,False,,,,,True,,False,,True,False,,False,True,False,,False,,False,,,,,False
04025,346,248.0,260.3,,212.0,610.0,,,,,43.4,,216.0,,208.5,322.9,,126.7,211.0,181.1,,93.2,,165.8,255.0,,,,156.1,-98.0,-85.7,,-134.0,264.0,,,,,-302.6,,-130.0,,-137.5,-23.1,,-219.3,-135.0,-164.9,,-252.8,,-180.2,-91.0,,,,-189.9,True,,False,False,,,,,False,,False,,False,True,,False,False,False,,False,,False,True,,,,False
04027,822,592.0,623.2,564.5,442.0,376.0,,,,,230.5,,549.0,,460.4,187.5,,172.7,535.9,3.6,,105.5,,408.5,397.0,,,,512.1,-230.0,-198.8,-257.5,-380.0,-446.0,,,,,-591.5,,-273.0,,-361.6,-634.5,,-649.3,-286.1,-818.4,,-716.5,,-413.5,-425.0,,,,-309.9,True,False,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,False,,,,False
05001,251,224.0,226.2,,120.0,8.0,,,,,87.1,,111.0,,225.4,72.3,,122.8,161.0,69.3,,53.1,,122.0,,,,,193.6,-27.0,-24.8,,-131.0,-243.0,,,,,-163.9,,-140.0,,-25.6,-178.7,,-128.2,-90.0,-181.7,,-197.9,,-129.0,,,,,-57.4,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,,False
05003,100,52.0,51.0,,30.0,0.0,,,,,62.5,,84.0,,45.4,27.0,,6.6,32.7,0.3,,8.5,,37.0,,,,,29.6,-48.0,-49.0,,-70.0,-100.0,,,,,-37.5,,-16.0,,-54.6,-73.0,,-93.4,-67.3,-99.7,,-91.5,,-63.0,,,,,-70.4,False,,False,False,,,,,True,,True,,False,False,,False,False,False,,False,,False,,,,,False
05005,306,284.0,277.8,,255.0,545.0,,,,,107.6,,168.0,,517.1,141.8,,151.2,260.8,185.9,,71.0,,224.2,,,,,261.6,-22.0,-28.2,,-51.0,239.0,,,,,-198.4,,-138.0,,211.1,-164.2,,-154.8,-45.2,-120.1,,-235.0,,-81.8,,,,,-44.4,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
05007,1505,1424.0,1463.9,,1084.0,2169.0,,,,,1002.7,,2069.0,,1397.1,468.8,,627.2,1226.3,187.7,,845.2,,924.9,871.0,,,,1417.7,-81.0,-41.1,,-421.0,664.0,,,,,-502.3,,564.0,,-107.9,-1036.2,,-877.8,-278.7,-1317.3,,-659.8,,-580.1,-634.0,,,,-87.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,False,,,,False
05009,309,420.0,397.8,,327.0,387.0,,,,,320.7,,365.0,,545.3,217.9,,202.9,297.3,140.9,,147.0,,562.6,,,,,428.1,111.0,88.8,,18.0,78.0,,,,,11.7,,56.0,,236.3,-91.1,,-106.1,-11.7,-168.1,,-162.0,,253.6,,,,,119.1,True,,True,True,,,,,True,,True,,False,True,,True,True,False,,False,,False,,,,,False
05011,27,32.0,17.2,,17.0,3.0,,,,,53.8,,76.0,,33.6,22.1,,3.5,27.4,0.0,,12.3,,32.1,,,,,19.7,5.0,-9.8,,-10.0,-24.0,,,,,26.8,,49.0,,6.6,-4.9,,-23.5,0.4,-27.0,,-14.7,,5.1,,,,,-7.3,False,,False,False,,,,,False,,False,,False,True,,False,True,False,,False,,False,,,,,False
05013,12,8.0,6.6,,5.0,0.0,,,,,29.3,,17.0,,7.4,11.0,,,2.6,,,2.4,,,,,,,8.4,-4.0,-5.4,,-7.0,-12.0,,,,,17.3,,5.0,,-4.6,-1.0,,,-9.4,,,-9.6,,,,,,,-3.6,False,,False,False,,,,,False,,False,,False,True,,,False,,,False,,,,,,,True
05015,332,192.0,195.3,,196.0,270.0,,,,,129.3,,205.0,,200.8,87.7,,93.0,202.4,152.2,,223.5,,88.6,,,,,191.4,-140.0,-136.7,,-136.0,-62.0,,,,,-202.7,,-127.0,,-131.2,-244.3,,-239.0,-129.6,-179.8,,-108.5,,-243.4,,,,,-140.6,True,,True,True,,,,,False,,True,,True,False,,False,True,False,,True,,False,,,,,False
05017,44,52.0,52.4,,28.0,0.0,,,,,74.0,,84.0,,42.1,15.7,,4.3,28.2,0.4,,23.2,,58.8,,,,,19.5,8.0,8.4,,-16.0,-44.0,,,,,30.0,,40.0,,-1.9,-28.3,,-39.7,-15.8,-43.6,,-20.8,,14.8,,,,,-24.5,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,,False
05019,153,124.0,131.6,,94.0,56.0,,,,,73.3,,150.0,,127.8,41.9,,45.1,135.0,35.3,,90.3,,84.9,,,,,142.7,-29.0,-21.4,,-59.0,-97.0,,,,,-79.7,,-3.0,,-25.2,-111.1,,-107.9,-18.0,-117.7,,-62.7,,-68.1,,,,,-10.3,True,,False,False,,,,,False,,True,,True,False,,False,True,False,,False,,False,,,,,True
05021,177,144.0,144.5,,143.0,171.0,,,,,88.5,,148.0,,154.0,65.4,,83.9,109.1,46.3,,64.0,,151.3,,,,,101.6,-33.0,-32.5,,-34.0,-6.0,,,,,-88.5,,-29.0,,-23.0,-111.6,,-93.1,-67.9,-130.7,,-113.0,,-25.7,,,,,-75.4,True,,False,True,,,,,False,,True,,True,False,,False,False,False,,False,,True,,,,,False
05023,126,68.0,69.4,,67.0,89.0,,,,,3.2,,172.0,,62.1,34.4,,32.0,79.4,57.0,,16.3,,42.6,,,,,58.6,-58.0,-56.6,,-59.0,-37.0,,,,,-122.8,,46.0,,-63.9,-91.6,,-94.0,-46.6,-69.0,,-109.7,,-83.4,,,,,-67.4,True,,False,True,,,,,False,,True,,False,False,,False,True,False,,False,,False,,,,,False
05025,42,24.0,27.0,,20.0,40.0,,,,,33.8,,34.0,,27.8,14.0,,1.1,20.2,0.0,,8.7,,16.1,,,,,23.1,-18.0,-15.0,,-22.0,-2.0,,,,,-8.2,,-8.0,,-14.2,-28.0,,-40.9,-21.8,-42.0,,-33.3,,-25.9,,,,,-18.9,True,,False,True,,,,,True,,True,,True,False,,False,False,False,,False,,False,,,,,False
05027,244,276.0,265.4,,234.0,237.0,,,,,121.4,,119.0,,340.3,85.1,,252.0,237.7,87.7,,195.6,,152.9,,,,,280.0,32.0,21.4,,-10.0,-7.0,,,,,-122.6,,-125.0,,96.3,-158.9,,8.0,-6.3,-156.3,,-48.4,,-91.1,,,,,36.0,True,,True,True,,,,,False,,False,,False,False,,True,True,False,,False,,False,,,,,False
05029,77,76.0,77.1,,76.0,73.0,,,,,53.2,,270.0,,95.4,38.9,,34.3,81.2,60.9,,48.5,,47.9,,,,,65.2,-1.0,0.1,,-1.0,-4.0,,,,,-23.8,,193.0,,18.4,-38.1,,-42.7,4.2,-16.1,,-28.5,,-29.1,,,,,-11.8,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,,False
