,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
42077,1446,1898.0,,1905.9,2209.7,1703.0,1527.0,,,,,1384.9,,1922.3,,2040.4,1604.0,1981.3,1341.2,,1644.5,1653.0,,,,2253.0,1505.0,1919.1,,,,,,1537.5,1494.7,1812.0,,,1871.6,1582.3,452.0,,459.9,763.7,257.0,81.0,,,,,-61.1,,476.3,,594.4,158.0,535.3,-104.8,,198.5,207.0,,,,807.0,59.0,473.1,,,,,,91.5,48.7,366.0,,,425.6,136.3,,False,False,True,True,,,,,True,,False,,False,True,False,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,True,True
42079,1095,1246.0,,1276.3,,1246.0,1098.0,,,,,1016.6,,1211.2,,1466.3,1446.0,1011.7,870.7,,1040.0,1277.1,,,,1359.0,976.0,1453.6,,,,,,1007.0,854.0,1340.0,,,1424.5,963.8,151.0,,181.3,,151.0,3.0,,,,,-78.4,,116.2,,371.3,351.0,-83.3,-224.3,,-55.0,182.1,,,,264.0,-119.0,358.6,,,,,,-88.0,-241.0,245.0,,,329.5,-131.2,,False,,False,True,,,,,True,,True,,False,False,True,False,,True,False,,,,False,True,False,,,,,,True,False,False,,,False,True
42081,398,529.0,,537.6,,451.0,564.0,,,,,443.5,,552.8,,,521.0,447.8,370.8,,349.0,431.0,,,,578.0,409.0,480.5,,,,,,450.5,409.2,,,,1083.3,444.4,131.0,,139.6,,53.0,166.0,,,,,45.5,,154.8,,,123.0,49.8,-27.2,,-49.0,33.0,,,,180.0,11.0,82.5,,,,,,52.5,11.2,,,,685.3,46.4,,False,,True,False,,,,,True,,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
42083,187,173.0,,179.9,,172.0,170.0,,,,,129.2,,185.1,,,160.0,186.5,123.3,,158.0,186.2,,,,226.0,138.0,217.3,,,,,,,115.3,,,,316.8,,-14.0,,-7.1,,-15.0,-17.0,,,,,-57.8,,-1.9,,,-27.0,-0.5,-63.7,,-29.0,-0.8,,,,39.0,-49.0,30.3,,,,,,,-71.7,,,,129.8,,,True,,False,False,,,,,False,,True,,,False,True,False,,False,True,,,,False,False,False,,,,,,,False,,,,False,
42085,284,397.0,,375.7,,379.0,416.0,,,,,321.9,,434.9,,,462.0,381.3,299.2,,232.0,297.8,,,,406.0,300.0,487.9,,,,,,320.6,256.8,,,,398.2,343.8,113.0,,91.7,,95.0,132.0,,,,,37.9,,150.9,,,178.0,97.3,15.2,,-52.0,13.8,,,,122.0,16.0,203.9,,,,,,36.6,-27.2,,,,114.2,59.8,,True,,True,False,,,,,True,,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,False,True
42087,195,193.0,,193.0,,193.0,204.0,,,,,196.9,,181.4,,,230.0,152.7,101.6,,201.0,253.5,,,,183.0,154.0,181.5,,,,,,233.8,137.2,,,,211.0,166.8,-2.0,,-2.0,,-2.0,9.0,,,,,1.9,,-13.6,,,35.0,-42.3,-93.4,,6.0,58.5,,,,-12.0,-41.0,-13.5,,,,,,38.8,-57.8,,,,16.0,-28.2,,False,,False,False,,,,,True,,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
42089,486,633.0,,633.3,,610.0,560.0,,,,,434.0,,686.0,,708.7,624.0,665.0,435.9,,640.0,600.5,,,,747.0,465.0,520.0,,,,,,509.6,561.8,620.0,,,769.5,487.6,147.0,,147.3,,124.0,74.0,,,,,-52.0,,200.0,,222.7,138.0,179.0,-50.1,,154.0,114.5,,,,261.0,-21.0,34.0,,,,,,23.6,75.8,134.0,,,283.5,1.6,,False,,True,True,,,,,True,,False,,False,True,False,True,,False,True,,,,False,True,True,,,,,,True,True,True,,,False,True
42091,2307,2838.0,,2835.3,3591.9,2762.0,2170.0,,,,,2182.7,,3003.3,,3170.1,3021.0,3373.1,2136.1,,2762.5,2734.8,,,,3066.0,2109.0,3166.7,,,,,,2255.6,2125.1,2750.0,,,8493.8,2098.7,531.0,,528.3,1284.9,455.0,-137.0,,,,,-124.3,,696.3,,863.1,714.0,1066.1,-170.9,,455.5,427.8,,,,759.0,-198.0,859.7,,,,,,-51.4,-181.9,443.0,,,6186.8,-208.3,,True,False,True,True,,,,,True,,False,,False,False,False,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,False,True
42093,210,136.0,,130.5,,99.0,159.0,,,,,73.1,,163.0,,,91.0,103.6,68.8,,180.0,288.2,,,,134.0,93.0,105.8,,,,,,,92.7,,,,7.6,60.8,-74.0,,-79.5,,-111.0,-51.0,,,,,-136.9,,-47.0,,,-119.0,-106.4,-141.2,,-30.0,78.2,,,,-76.0,-117.0,-104.2,,,,,,,-117.3,,,,-202.4,-149.2,,False,,False,True,,,,,False,,True,,,False,False,False,,True,False,,,,False,False,False,,,,,,,False,,,,False,False
42095,1368,1442.0,,1480.7,,1291.0,1246.0,,,,,1092.2,,1549.9,,1605.2,1244.0,1114.6,974.5,,1320.0,1311.9,,,,1747.0,1129.0,1428.2,,,,,,1295.2,1046.1,1270.0,,,2790.5,1137.8,74.0,,112.7,,-77.0,-122.0,,,,,-275.8,,181.9,,237.2,-124.0,-253.4,-393.5,,-48.0,-56.1,,,,379.0,-239.0,60.2,,,,,,-72.8,-321.9,-98.0,,,1422.5,-230.2,,False,,False,False,,,,,False,,False,,False,False,False,False,,True,True,,,,False,False,True,,,,,,True,False,False,,,False,False
42097,341,411.0,,392.0,,379.0,403.0,,,,,340.6,,426.6,,,452.0,673.7,316.7,,324.0,366.2,,,,457.0,329.0,493.6,,,,,,310.4,221.9,,,,312.4,353.0,70.0,,51.0,,38.0,62.0,,,,,-0.4,,85.6,,,111.0,332.7,-24.3,,-17.0,25.2,,,,116.0,-12.0,152.6,,,,,,-30.6,-119.1,,,,-28.6,12.0,,True,,True,True,,,,,True,,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,True,False,,,,True,True
42099,116,207.0,,206.1,,177.0,234.0,,,,,147.9,,192.1,,,183.0,191.5,128.0,,153.0,157.6,,,,217.0,159.0,175.2,,,,,,160.6,148.4,,,,489.7,170.5,91.0,,90.1,,61.0,118.0,,,,,31.9,,76.1,,,67.0,75.5,12.0,,37.0,41.6,,,,101.0,43.0,59.2,,,,,,44.6,32.4,,,,373.7,54.5,,True,,True,False,,,,,True,,True,,,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
42101,3295,4296.0,,4292.1,4696.5,4296.0,4619.0,,,,,3554.0,,3350.0,,4910.3,4733.0,4632.7,3184.9,,3484.0,3895.3,,,,4232.0,3344.0,4424.8,,,,,,4038.3,3209.8,2195.0,,,10896.2,3283.2,1001.0,,997.1,1401.5,1001.0,1324.0,,,,,259.0,,55.0,,1615.3,1438.0,1337.7,-110.1,,189.0,600.3,,,,937.0,49.0,1129.8,,,,,,743.3,-85.2,-1100.0,,,7601.2,-11.8,,True,False,False,False,,,,,True,,True,,False,False,False,True,,True,True,,,,True,True,False,,,,,,True,True,False,,,False,True
42103,154,156.0,,166.4,,158.0,140.0,,,,,107.9,,163.1,,,168.0,221.8,178.9,,194.0,158.9,,,,230.0,133.0,120.1,,,,,,,124.0,,,,158.2,162.7,2.0,,12.4,,4.0,-14.0,,,,,-46.1,,9.1,,,14.0,67.8,24.9,,40.0,4.9,,,,76.0,-21.0,-33.9,,,,,,,-30.0,,,,4.2,8.7,,False,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
42105,41,59.0,,62.9,,57.0,56.0,,,,,39.9,,66.4,,,64.0,56.8,34.5,,54.0,62.3,,,,78.0,48.0,69.7,,,,,,,56.8,,,,60.4,49.2,18.0,,21.9,,16.0,15.0,,,,,-1.1,,25.4,,,23.0,15.8,-6.5,,13.0,21.3,,,,37.0,7.0,28.7,,,,,,,15.8,,,,19.4,8.2,,False,,True,True,,,,,True,,False,,,False,True,True,,True,False,,,,False,True,False,,,,,,,True,,,,False,True
42107,603,763.0,,802.4,,705.0,633.0,,,,,569.8,,892.0,,,705.0,776.4,527.3,,616.0,630.9,,,,907.0,616.0,793.5,,,,,,635.0,518.4,776.0,,,900.6,718.3,160.0,,199.4,,102.0,30.0,,,,,-33.2,,289.0,,,102.0,173.4,-75.7,,13.0,27.9,,,,304.0,13.0,190.5,,,,,,32.0,-84.6,173.0,,,297.6,115.3,,False,,True,True,,,,,True,,False,,,True,False,True,,True,True,,,,False,True,False,,,,,,True,True,False,,,False,True
42109,137,145.0,,149.9,,145.0,143.0,,,,,132.2,,162.5,,,199.0,210.3,82.2,,128.0,145.5,,,,178.0,114.0,139.9,,,,,,134.3,86.1,,,,181.0,145.0,8.0,,12.9,,8.0,6.0,,,,,-4.8,,25.5,,,62.0,73.3,-54.8,,-9.0,8.5,,,,41.0,-23.0,2.9,,,,,,-2.7,-50.9,,,,44.0,8.0,,False,,False,True,,,,,True,,False,,,False,False,False,,False,False,,,,False,False,True,,,,,,True,False,,,,False,True
42111,204,374.0,,352.9,,363.0,410.0,,,,,331.4,,444.7,,,341.0,472.2,248.7,,234.0,299.6,,,,446.0,299.0,426.1,,,,,,353.2,246.1,,,,450.6,478.9,170.0,,148.9,,159.0,206.0,,,,,127.4,,240.7,,,137.0,268.2,44.7,,30.0,95.6,,,,242.0,95.0,222.1,,,,,,149.2,42.1,,,,246.6,274.9,,True,,True,False,,,,,True,,False,,,True,False,True,,True,True,,,,False,True,False,,,,,,True,True,,,,False,False
42113,57,16.0,,20.0,,17.0,11.0,,,,,12.1,,14.9,,,23.0,35.4,13.7,,35.0,35.7,,,,25.0,13.0,17.9,,,,,,,24.4,,,,25.9,12.1,-41.0,,-37.0,,-40.0,-46.0,,,,,-44.9,,-42.1,,,-34.0,-21.6,-43.3,,-22.0,-21.3,,,,-32.0,-44.0,-39.1,,,,,,,-32.6,,,,-31.1,-44.9,,True,,True,False,,,,,False,,False,,,True,True,False,,True,True,,,,True,False,True,,,,,,,True,,,,True,False
42115,116,112.0,,111.7,,112.0,113.0,,,,,68.5,,113.6,,,157.0,148.2,105.7,,113.0,110.9,,,,162.0,89.0,97.3,,,,,,,96.2,,,,152.8,84.0,-4.0,,-4.3,,-4.0,-3.0,,,,,-47.5,,-2.4,,,41.0,32.2,-10.3,,-3.0,-5.1,,,,46.0,-27.0,-18.7,,,,,,,-19.8,,,,36.8,-32.0,,False,,False,True,,,,,False,,True,,,False,False,False,,True,False,,,,False,False,False,,,,,,,False,,,,False,False
42117,60,73.0,,68.9,,69.0,84.0,,,,,83.6,,104.5,,,177.0,97.5,42.5,,42.0,61.8,,,,85.0,62.0,107.4,,,,,,47.1,73.4,,,,24.2,69.2,13.0,,8.9,,9.0,24.0,,,,,23.6,,44.5,,,117.0,37.5,-17.5,,-18.0,1.8,,,,25.0,2.0,47.4,,,,,,-12.9,13.4,,,,-35.8,9.2,,True,,True,False,,,,,False,,False,,,False,False,False,,False,True,,,,False,True,False,,,,,,True,False,,,,False,True
42119,202,307.0,,323.6,,261.0,379.0,,,,,216.7,,293.9,,,193.0,487.3,160.2,,216.0,223.9,,,,393.0,246.0,177.8,,,,,,198.8,247.0,,,,304.9,299.4,105.0,,121.6,,59.0,177.0,,,,,14.7,,91.9,,,-9.0,285.3,-41.8,,14.0,21.9,,,,191.0,44.0,-24.2,,,,,,-3.2,45.0,,,,102.9,97.4,,False,,True,False,,,,,True,,True,,,True,False,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,True
42121,106,187.0,,186.2,,186.0,194.0,,,,,135.8,,188.1,,,212.0,190.1,135.0,,137.0,158.4,,,,216.0,141.0,212.2,,,,,,,117.9,,,,252.5,152.8,81.0,,80.2,,80.0,88.0,,,,,29.8,,82.1,,,106.0,84.1,29.0,,31.0,52.4,,,,110.0,35.0,106.2,,,,,,,11.9,,,,146.5,46.8,,True,,True,False,,,,,True,,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,,True,,,,False,True
42123,88,94.0,,86.5,,94.0,74.0,,,,,106.0,,111.9,,,154.0,100.3,106.9,,52.0,83.2,,,,146.0,75.0,156.9,,,,,,,105.9,,,,187.4,97.6,6.0,,-1.5,,6.0,-14.0,,,,,18.0,,23.9,,,66.0,12.3,18.9,,-36.0,-4.8,,,,58.0,-13.0,68.9,,,,,,,17.9,,,,99.4,9.6,,True,,False,False,,,,,False,,False,,,False,False,False,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
42125,685,907.0,,932.2,,887.0,745.0,,,,,603.8,,935.2,,,917.0,954.9,564.3,,888.0,897.0,,,,1132.0,690.0,883.6,,,,,,783.0,689.6,824.0,,,1198.8,763.9,222.0,,247.2,,202.0,60.0,,,,,-81.2,,250.2,,,232.0,269.9,-120.7,,203.0,212.0,,,,447.0,5.0,198.6,,,,,,98.0,4.6,139.0,,,513.8,78.9,,False,,True,True,,,,,True,,False,,,False,False,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,False,True
42127,125,217.0,,217.4,,187.0,193.0,,,,,178.7,,258.8,,,176.0,181.8,176.5,,165.5,174.2,,,,291.0,157.0,222.1,,,,,,176.0,107.6,,,,202.6,194.1,92.0,,92.4,,62.0,68.0,,,,,53.7,,133.8,,,51.0,56.8,51.5,,40.5,49.2,,,,166.0,32.0,97.1,,,,,,51.0,-17.4,,,,77.6,69.1,,False,,True,True,,,,,True,,False,,,True,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,True,True
42129,923,1417.0,,1385.6,,1314.0,1336.0,,,,,1112.6,,1409.6,,1358.8,1490.0,1534.6,933.3,,1099.0,1183.6,,,,1634.0,1116.0,1526.7,,,,,,1178.7,915.2,1116.0,,,1030.1,1292.6,494.0,,462.6,,391.0,413.0,,,,,189.6,,486.6,,435.8,567.0,611.6,10.3,,176.0,260.6,,,,711.0,193.0,603.7,,,,,,255.7,-7.8,193.0,,,107.1,369.6,,True,,True,True,,,,,True,,True,,True,False,False,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,True,True
42131,49,59.0,,58.9,,59.0,54.0,,,,,51.2,,78.1,,,113.0,57.5,44.2,,63.0,65.1,,,,77.0,52.0,68.9,,,,,,,56.2,,,,93.1,50.8,10.0,,9.9,,10.0,5.0,,,,,2.2,,29.1,,,64.0,8.5,-4.8,,14.0,16.1,,,,28.0,3.0,19.9,,,,,,,7.2,,,,44.1,1.8,,True,,False,True,,,,,True,,False,,,False,True,True,,False,False,,,,False,True,False,,,,,,,True,,,,False,True
42133,1687,1970.0,,1991.5,2098.6,1974.0,1823.0,,,,,1588.3,,1987.3,,2291.4,2022.0,2302.1,1340.7,,1887.0,2076.9,,,,2200.0,1592.0,2202.1,,,,,,1760.9,1528.3,1740.0,,,4668.8,1853.9,283.0,,304.5,411.6,287.0,136.0,,,,,-98.7,,300.3,,604.4,335.0,615.1,-346.3,,200.0,389.9,,,,513.0,-95.0,515.1,,,,,,73.9,-158.7,53.0,,,2981.8,166.9,,False,False,False,True,,,,,True,,False,,False,False,False,False,,True,False,,,,False,True,False,,,,,,True,True,True,,,False,True
44001,248,417.0,,404.0,,325.0,488.0,,,,,209.3,,280.9,,,314.0,466.5,231.4,,249.0,219.3,,,,568.0,333.0,215.2,,,,,,302.8,320.3,,,,348.0,427.2,169.0,,156.0,,77.0,240.0,,,,,-38.7,,32.9,,,66.0,218.5,-16.6,,1.0,-28.7,,,,320.0,85.0,-32.8,,,,,,54.8,72.3,,,,100.0,179.2,,True,,True,False,,,,,True,,True,,,True,False,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,False
44003,843,1019.0,,1013.0,,881.0,1439.0,,,,,609.3,,792.4,,,1291.0,1153.7,549.8,,859.0,517.1,,,,999.0,841.0,792.4,,,,,,882.4,843.6,504.0,,,948.4,1141.8,176.0,,170.0,,38.0,596.0,,,,,-233.7,,-50.6,,,448.0,310.7,-293.2,,16.0,-325.9,,,,156.0,-2.0,-50.6,,,,,,39.4,0.6,-339.0,,,105.4,298.8,,True,,True,False,,,,,False,,True,,,False,False,False,,True,False,,,,True,True,True,,,,,,True,True,False,,,True,False
44005,421,509.0,,512.2,,452.0,486.0,,,,,245.7,,342.0,,,495.0,673.7,348.8,,316.0,245.7,,,,620.0,418.0,323.8,,,,,,388.3,355.9,,,,680.4,498.7,88.0,,91.2,,31.0,65.0,,,,,-175.3,,-79.0,,,74.0,252.7,-72.2,,-105.0,-175.3,,,,199.0,-3.0,-97.2,,,,,,-32.7,-65.1,,,,259.4,77.7,,False,,True,True,,,,,False,,True,,,True,False,True,,False,False,,,,False,True,False,,,,,,True,True,,,,False,True
44007,3646,4680.0,,4519.9,3313.0,3840.0,6174.0,,,,,2976.0,,3971.3,,,4884.0,4040.5,2969.9,,3900.0,2465.9,,,,4260.0,3784.0,2817.6,,,,,,3422.0,3343.8,1771.0,,,5905.9,4893.1,1034.0,,873.9,-333.0,194.0,2528.0,,,,,-670.0,,325.3,,,1238.0,394.5,-676.1,,254.0,-1180.1,,,,614.0,138.0,-828.4,,,,,,-224.0,-302.2,-1875.0,,,2259.9,1247.1,,True,True,True,False,,,,,True,,True,,,False,True,True,,True,False,,,,True,True,True,,,,,,True,True,False,,,False,False
44009,366,527.0,,519.0,,511.0,531.0,,,,,322.8,,392.6,,,817.0,725.6,326.1,,422.0,272.5,,,,592.0,454.0,466.9,,,,,,467.5,440.9,,,,505.8,534.4,161.0,,153.0,,145.0,165.0,,,,,-43.2,,26.6,,,451.0,359.6,-39.9,,56.0,-93.5,,,,226.0,88.0,100.9,,,,,,101.5,74.9,,,,139.8,168.4,,True,,True,False,,,,,True,,True,,,False,False,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,False
45001,210,112.0,,113.0,,109.0,151.0,,,,,72.5,,117.3,,,163.0,94.9,56.1,,71.0,109.2,,,,121.0,96.0,124.5,,,,,,,95.9,,,,120.0,102.6,-98.0,,-97.0,,-101.0,-59.0,,,,,-137.5,,-92.7,,,-47.0,-115.1,-153.9,,-139.0,-100.8,,,,-89.0,-114.0,-85.5,,,,,,,-114.1,,,,-90.0,-107.4,,True,,False,True,,,,,False,,True,,,True,False,False,,False,False,,,,True,False,True,,,,,,,False,,,,True,False
45003,824,795.0,,807.8,,807.0,760.0,,,,,575.7,,1183.2,,,1222.0,806.8,528.6,,914.0,888.3,,,,967.0,784.0,875.5,,,,,,706.3,716.4,893.0,,,1360.7,986.5,-29.0,,-16.2,,-17.0,-64.0,,,,,-248.3,,359.2,,,398.0,-17.2,-295.4,,90.0,64.3,,,,143.0,-40.0,51.5,,,,,,-117.7,-107.6,69.0,,,536.7,162.5,,True,,True,False,,,,,False,,False,,,False,True,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,False
45005,43,58.0,,62.2,,52.0,60.0,,,,,28.7,,72.5,,,47.0,72.3,28.3,,64.0,52.5,,,,67.0,47.0,50.6,,,,,,,56.4,,,,71.1,46.9,15.0,,19.2,,9.0,17.0,,,,,-14.3,,29.5,,,4.0,29.3,-14.7,,21.0,9.5,,,,24.0,4.0,7.6,,,,,,,13.4,,,,28.1,3.9,,False,,True,False,,,,,True,,False,,,True,False,True,,False,True,,,,False,True,True,,,,,,,True,,,,False,True
45007,1302,1456.0,,1422.3,,1429.0,1690.0,,,,,839.7,,2024.6,,,1468.0,1145.4,784.4,,1285.0,1542.0,,,,1485.0,1263.0,1554.9,,,,,,1151.1,1039.3,2093.0,,,1957.6,1429.4,154.0,,120.3,,127.0,388.0,,,,,-462.3,,722.6,,,166.0,-156.6,-517.6,,-17.0,240.0,,,,183.0,-39.0,252.9,,,,,,-150.9,-262.7,791.0,,,655.6,127.4,,True,,True,False,,,,,False,,False,,,False,False,False,,True,False,,,,False,True,False,,,,,,True,False,False,,,False,True
45009,67,61.0,,62.7,,75.0,59.0,,,,,59.8,,76.1,,,84.0,60.8,45.3,,92.0,75.7,,,,78.0,66.0,84.2,,,,,,,75.6,,,,79.5,74.5,-6.0,,-4.3,,8.0,-8.0,,,,,-7.2,,9.1,,,17.0,-6.2,-21.7,,25.0,8.7,,,,11.0,-1.0,17.2,,,,,,,8.6,,,,12.5,7.5,,True,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,False,True,False,,,,,,,False,,,,False,False
45011,122,130.0,,129.1,,129.0,126.0,,,,,112.0,,134.7,,,115.0,144.6,103.6,,142.0,126.7,,,,162.0,127.0,138.3,,,,,,,120.0,,,,211.3,129.0,8.0,,7.1,,7.0,4.0,,,,,-10.0,,12.7,,,-7.0,22.6,-18.4,,20.0,4.7,,,,40.0,5.0,16.3,,,,,,,-2.0,,,,89.3,7.0,,True,,True,True,,,,,False,,False,,,True,False,False,,False,True,,,,False,True,False,,,,,,,True,,,,False,True
45013,1049,779.0,,735.5,,782.0,692.0,,,,,610.3,,1041.8,,784.6,975.0,959.1,627.8,,717.0,778.2,,,,1014.0,810.0,1521.4,,,,,,546.9,656.6,932.0,,,1380.2,803.2,-270.0,,-313.5,,-267.0,-357.0,,,,,-438.7,,-7.2,,-264.4,-74.0,-89.9,-421.2,,-332.0,-270.8,,,,-35.0,-239.0,472.4,,,,,,-502.1,-392.4,-117.0,,,331.2,-245.8,,False,,True,False,,,,,False,,True,,True,True,True,False,,False,False,,,,True,True,False,,,,,,False,False,True,,,False,True
45015,785,825.0,,825.5,,837.0,768.0,,,,,567.5,,1220.7,,,1314.0,1074.4,580.6,,1024.0,904.4,,,,1070.0,841.0,1141.9,,,,,,685.7,711.0,941.0,,,975.9,774.5,40.0,,40.5,,52.0,-17.0,,,,,-217.5,,435.7,,,529.0,289.4,-204.4,,239.0,119.4,,,,285.0,56.0,356.9,,,,,,-99.3,-74.0,156.0,,,190.9,-10.5,,False,,False,True,,,,,False,,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,True
45017,64,74.0,,74.2,,74.0,75.0,,,,,56.4,,87.5,,,86.0,68.6,46.6,,76.0,73.4,,,,99.0,73.0,119.4,,,,,,,61.2,,,,67.0,69.7,10.0,,10.2,,10.0,11.0,,,,,-7.6,,23.5,,,22.0,4.6,-17.4,,12.0,9.4,,,,35.0,9.0,55.4,,,,,,,-2.8,,,,3.0,5.7,,False,,False,False,,,,,True,,False,,,False,True,False,,False,True,,,,False,True,False,,,,,,,True,,,,True,True
45019,1933,1918.0,,1875.3,2186.4,2110.0,2131.0,,,,,1379.2,,2945.8,,2757.5,2736.0,3060.5,1069.9,,2341.0,2094.8,,,,2625.0,1855.0,3224.0,,,,,,1656.2,1609.9,3748.0,,,2109.6,1825.5,-15.0,,-57.7,253.4,177.0,198.0,,,,,-553.8,,1012.8,,824.5,803.0,1127.5,-863.1,,408.0,161.8,,,,692.0,-78.0,1291.0,,,,,,-276.8,-323.1,1815.0,,,176.6,-107.5,,False,False,False,False,,,,,False,,False,,False,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,False
45021,521,304.0,,281.4,,279.0,340.0,,,,,195.6,,308.9,,,427.0,353.6,175.3,,170.0,207.4,,,,319.0,278.0,349.3,,,,,,184.5,227.8,,,,419.1,261.1,-217.0,,-239.6,,-242.0,-181.0,,,,,-325.4,,-212.1,,,-94.0,-167.4,-345.7,,-351.0,-313.6,,,,-202.0,-243.0,-171.7,,,,,,-336.5,-293.2,,,,-101.9,-259.9,,False,,False,True,,,,,False,,True,,,True,True,False,,False,False,,,,True,False,True,,,,,,False,False,,,,True,False
45023,245,212.0,,189.9,,203.0,237.0,,,,,154.4,,244.5,,,231.0,210.0,123.5,,255.0,236.9,,,,250.0,198.0,171.8,,,,,,181.6,139.7,,,,211.9,189.5,-33.0,,-55.1,,-42.0,-8.0,,,,,-90.6,,-0.5,,,-14.0,-35.0,-121.5,,10.0,-8.1,,,,5.0,-47.0,-73.2,,,,,,-63.4,-105.3,,,,-33.1,-55.5,,False,,False,True,,,,,False,,True,,,True,False,False,,True,True,,,,True,False,False,,,,,,False,False,,,,False,False
45025,250,267.0,,270.3,,261.0,301.0,,,,,161.0,,290.6,,,322.0,291.2,176.2,,254.0,254.9,,,,304.0,233.0,306.9,,,,,,228.1,209.3,,,,305.0,254.9,17.0,,20.3,,11.0,51.0,,,,,-89.0,,40.6,,,72.0,41.2,-73.8,,4.0,4.9,,,,54.0,-17.0,56.9,,,,,,-21.9,-40.7,,,,55.0,4.9,,False,,True,False,,,,,False,,False,,,False,False,False,,True,True,,,,False,False,False,,,,,,False,False,,,,False,True
