,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
51570,288,204.0,,205.8,,176.0,500.0,,,,,125.4,381.2,,,169.0,239.1,161.2,,,178.0,184.2,19.3,,248.0,195.0,132.8,,,,,,,,,182.1,,-84.0,,-82.2,,-112.0,212.0,,,,,-162.6,93.2,,,-119.0,-48.9,-126.8,,,-110.0,-103.8,-268.7,,-40.0,-93.0,-155.2,,,,,,,,,-105.9,,,True,,False,False,,,,,False,False,,,False,True,False,,,False,False,False,,True,False,False,,,,,,,,,False,
51580,150,153.0,,152.1,,85.0,71.0,,,,,67.8,383.6,,,38.0,100.6,41.8,,,71.0,104.5,0.0,,165.0,99.0,88.8,,,,,,,,,236.8,,3.0,,2.1,,-65.0,-79.0,,,,,-82.2,233.6,,,-112.0,-49.4,-108.2,,,-79.0,-45.5,-150.0,,15.0,-51.0,-61.2,,,,,,,,,86.8,,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,,,,False,
51590,843,477.0,,386.6,,444.0,735.0,,,,,447.4,515.0,,,530.0,357.9,328.8,465.0,,441.0,391.7,0.0,,593.0,479.0,416.6,,,,,494.4,,,,517.5,,-366.0,,-456.4,,-399.0,-108.0,,,,,-395.6,-328.0,,,-313.0,-485.1,-514.2,-378.0,,-402.0,-451.3,-843.0,,-250.0,-364.0,-426.4,,,,,-348.6,,,,-325.5,,,False,,False,True,,,,,False,True,,,True,False,False,False,,False,False,False,,True,True,False,,,,,True,,,,True,
51595,124,102.0,,90.4,,67.0,173.0,,,,,73.7,23.3,,,48.0,527.0,35.3,,,29.0,65.9,0.0,,75.0,70.0,54.1,,,,,,,,,92.7,,-22.0,,-33.6,,-57.0,49.0,,,,,-50.3,-100.7,,,-76.0,403.0,-88.7,,,-95.0,-58.1,-124.0,,-49.0,-54.0,-69.9,,,,,,,,,-31.3,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,,,,False,
51600,87,69.0,,67.1,,55.0,28.0,,,,,56.5,43.3,,,156.0,48.2,117.8,,,18.0,49.7,0.0,,70.0,108.0,68.1,,,,,,,,,67.8,,-18.0,,-19.9,,-32.0,-59.0,,,,,-30.5,-43.7,,,69.0,-38.8,30.8,,,-69.0,-37.3,-87.0,,-17.0,21.0,-18.9,,,,,,,,,-19.2,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,True,False,False,,,,,,,,,False,
51610,79,48.0,,49.2,,49.0,315.0,,,,,34.9,51.2,,,55.0,60.8,56.2,,,60.0,51.7,0.0,,62.0,79.0,43.3,,,,,,,,,39.8,,-31.0,,-29.8,,-30.0,236.0,,,,,-44.1,-27.8,,,-24.0,-18.2,-22.8,,,-19.0,-27.3,-79.0,,-17.0,0.0,-35.7,,,,,,,,,-39.2,,,True,,True,False,,,,,False,True,,,True,True,True,,,True,True,False,,True,True,False,,,,,,,,,False,
51620,121,63.0,,60.1,,58.0,36.0,,,,,125.7,18.9,,,53.0,41.8,54.7,,,32.0,60.2,0.0,,85.0,72.0,88.4,,,,,,,,,74.9,,-58.0,,-60.9,,-63.0,-85.0,,,,,4.7,-102.1,,,-68.0,-79.2,-66.3,,,-89.0,-60.8,-121.0,,-36.0,-49.0,-32.6,,,,,,,,,-46.1,,,False,,False,False,,,,,True,False,,,False,False,False,,,False,False,False,,True,True,True,,,,,,,,,True,
51630,326,243.0,,240.4,,228.0,390.0,,,,,236.0,159.7,,,234.0,189.7,245.5,,,217.0,213.5,91.0,,230.0,225.0,239.3,,,,,,,,,413.7,,-83.0,,-85.6,,-98.0,64.0,,,,,-90.0,-166.3,,,-92.0,-136.3,-80.5,,,-109.0,-112.5,-235.0,,-96.0,-101.0,-86.7,,,,,,,,,87.7,,,False,,False,True,,,,,False,False,,,False,False,True,,,False,False,False,,False,False,False,,,,,,,,,False,
51640,121,186.0,,188.7,,142.0,110.0,,,,,168.5,29.3,,,119.0,154.8,62.9,,,152.0,151.4,0.0,,95.0,128.0,173.0,,,,,,,,,174.4,,65.0,,67.7,,21.0,-11.0,,,,,47.5,-91.7,,,-2.0,33.8,-58.1,,,31.0,30.4,-121.0,,-26.0,7.0,52.0,,,,,,,,,53.4,,,False,,True,True,,,,,True,False,,,True,True,True,,,True,True,False,,True,True,True,,,,,,,,,True,
51650,2083,897.0,,944.7,,956.0,1770.0,,,,,1054.5,425.6,,,1021.0,773.8,875.6,1027.5,,1174.5,936.3,0.1,,1193.0,1098.0,887.2,,,,,920.7,0.0,,,1190.9,,-1186.0,,-1138.3,,-1127.0,-313.0,,,,,-1028.5,-1657.4,,,-1062.0,-1309.2,-1207.4,-1055.5,,-908.5,-1146.7,-2082.9,,-890.0,-985.0,-1195.8,,,,,-1162.3,-2083.0,,,-892.1,,,True,,True,True,,,,,True,False,,,True,False,False,True,,True,True,False,,True,True,False,,,,,True,False,,,True,
51660,715,597.0,,628.2,,568.0,792.0,,,,,798.3,236.9,,,413.0,672.5,622.1,465.5,,528.0,550.3,0.0,,671.0,565.0,571.3,,,,,352.3,,,,885.9,,-118.0,,-86.8,,-147.0,77.0,,,,,83.3,-478.1,,,-302.0,-42.5,-92.9,-249.5,,-187.0,-164.7,-715.0,,-44.0,-150.0,-143.7,,,,,-362.7,,,,170.9,,,True,,False,True,,,,,True,False,,,False,True,True,False,,False,False,False,,True,False,False,,,,,False,,,,False,
51670,547,342.0,,316.8,,259.0,817.0,,,,,201.3,442.3,,,206.0,373.6,210.5,,,202.0,281.4,26.3,,461.0,298.0,224.2,,,,,,,,,409.8,,-205.0,,-230.2,,-288.0,270.0,,,,,-345.7,-104.7,,,-341.0,-173.4,-336.5,,,-345.0,-265.6,-520.7,,-86.0,-249.0,-322.8,,,,,,,,,-137.2,,,False,,False,False,,,,,False,True,,,False,True,False,,,False,False,False,,True,False,False,,,,,,,,,True,
51678,170,120.0,,114.6,,109.0,52.0,,,,,112.4,183.6,,,35.0,91.2,94.8,,,144.0,157.7,0.0,,169.0,105.0,174.3,,,,,,,,,223.8,,-50.0,,-55.4,,-61.0,-118.0,,,,,-57.6,13.6,,,-135.0,-78.8,-75.2,,,-26.0,-12.3,-170.0,,-1.0,-65.0,4.3,,,,,,,,,53.8,,,False,,False,False,,,,,False,True,,,False,False,False,,,True,True,False,,True,False,True,,,,,,,,,False,
51680,1375,1107.0,,1188.1,,1010.0,1313.0,,,,,911.4,1239.5,,,827.0,1099.2,803.1,1042.0,,986.0,989.8,613.0,,1315.0,1012.0,939.8,,,,,831.6,,,,1197.2,,-268.0,,-186.9,,-365.0,-62.0,,,,,-463.6,-135.5,,,-548.0,-275.8,-571.9,-333.0,,-389.0,-385.2,-762.0,,-60.0,-363.0,-435.2,,,,,-543.4,,,,-177.8,,,True,,False,True,,,,,False,True,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,,,,True,
51683,571,426.0,,445.8,,431.0,627.0,,,,,548.1,176.9,,,424.0,427.8,292.2,422.5,,377.0,449.2,0.0,,549.0,438.0,438.8,,,,,202.2,,,,559.3,,-145.0,,-125.2,,-140.0,56.0,,,,,-22.9,-394.1,,,-147.0,-143.2,-278.8,-148.5,,-194.0,-121.8,-571.0,,-22.0,-133.0,-132.2,,,,,-368.8,,,,-11.7,,,True,,True,True,,,,,True,False,,,False,True,False,False,,False,True,False,,True,True,True,,,,,False,,,,True,
51685,112,120.0,,122.3,,122.0,52.0,,,,,161.1,43.7,,,199.0,131.3,108.5,,,107.0,123.4,0.6,,175.0,145.0,175.9,,,,,,,,,131.1,,8.0,,10.3,,10.0,-60.0,,,,,49.1,-68.3,,,87.0,19.3,-3.5,,,-5.0,11.4,-111.4,,63.0,33.0,63.9,,,,,,,,,19.1,,,False,,False,False,,,,,False,False,,,False,False,True,,,True,False,False,,False,False,False,,,,,,,,,False,
51690,264,222.0,,218.6,,213.0,297.0,,,,,193.0,231.4,,,126.0,238.3,112.9,,,218.0,207.2,0.0,,232.0,193.0,175.9,,,,,,,,,420.6,,-42.0,,-45.4,,-51.0,33.0,,,,,-71.0,-32.6,,,-138.0,-25.7,-151.1,,,-46.0,-56.8,-264.0,,-32.0,-71.0,-88.1,,,,,,,,,156.6,,,False,,False,True,,,,,False,True,,,False,True,False,,,False,False,False,,True,False,False,,,,,,,,,False,
51700,2631,1560.0,,1612.2,,1568.0,1943.0,,,,,1500.3,498.7,,,1380.0,2029.6,1644.6,1512.5,,2311.5,1628.3,217.4,,1878.0,1518.0,984.7,,,,,1527.9,1868.0,,,1924.3,,-1071.0,,-1018.8,,-1063.0,-688.0,,,,,-1130.7,-2132.3,,,-1251.0,-601.4,-986.4,-1118.5,,-319.5,-1002.7,-2413.6,,-753.0,-1113.0,-1646.3,,,,,-1103.1,-763.0,,,-706.7,,,True,,True,True,,,,,False,False,,,False,True,True,False,,True,True,False,,True,False,False,,,,,False,True,,,True,
51710,2920,1959.0,,1966.2,,1944.0,1666.0,,,,,1999.5,528.8,,,1992.0,2946.5,2132.5,1731.0,,2447.5,1871.0,241.5,,2484.0,2277.0,2045.6,,,,,1585.8,2066.0,,,2608.8,,-961.0,,-953.8,,-976.0,-1254.0,,,,,-920.5,-2391.2,,,-928.0,26.5,-787.5,-1189.0,,-472.5,-1049.0,-2678.5,,-436.0,-643.0,-874.4,,,,,-1334.2,-854.0,,,-311.2,,,True,,False,False,,,,,True,False,,,True,True,True,False,,True,False,False,,True,True,True,,,,,False,True,,,True,
51720,52,72.0,,75.1,,63.0,64.0,,,,,42.7,98.4,,,72.0,58.1,29.2,,,61.0,59.2,0.1,,102.0,58.0,66.5,,,,,,,,,72.8,,20.0,,23.1,,11.0,12.0,,,,,-9.3,46.4,,,20.0,6.1,-22.8,,,9.0,7.2,-51.9,,50.0,6.0,14.5,,,,,,,,,20.8,,,False,,True,True,,,,,True,False,,,False,True,False,,,True,True,False,,False,True,True,,,,,,,,,False,
51730,834,465.0,,459.8,,356.0,1254.0,,,,,283.4,158.7,,,237.0,1602.4,279.7,325.5,,1235.5,379.7,24.1,,561.0,400.0,222.3,,,,,,,,,322.9,,-369.0,,-374.2,,-478.0,420.0,,,,,-550.6,-675.3,,,-597.0,768.4,-554.3,-508.5,,401.5,-454.3,-809.9,,-273.0,-434.0,-611.7,,,,,,,,,-511.1,,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,True,False,False,,,,,,,,,False,
51735,193,123.0,,134.1,,103.0,163.0,,,,,88.9,103.3,,,94.0,209.6,103.3,,,97.0,71.2,0.0,,157.0,102.0,131.3,,,,,,,,,97.0,,-70.0,,-58.9,,-90.0,-30.0,,,,,-104.1,-89.7,,,-99.0,16.6,-89.7,,,-96.0,-121.8,-193.0,,-36.0,-91.0,-61.7,,,,,,,,,-96.0,,,True,,False,True,,,,,False,False,,,False,True,False,,,False,False,False,,True,False,True,,,,,,,,,False,
51740,1507,1245.0,,1234.8,,1181.0,1127.0,,,,,1140.7,783.9,,,778.0,1475.3,904.8,1226.0,,1365.0,1174.6,45.9,,1649.0,1077.0,1065.4,,,,,857.0,,,,1962.1,,-262.0,,-272.2,,-326.0,-380.0,,,,,-366.3,-723.1,,,-729.0,-31.7,-602.2,-281.0,,-142.0,-332.4,-1461.1,,142.0,-430.0,-441.6,,,,,-650.0,,,,455.1,,,False,,False,False,,,,,False,False,,,False,True,False,False,,True,False,False,,True,False,False,,,,,False,,,,False,
51750,237,204.0,,197.4,,192.0,266.0,,,,,237.3,95.5,,,168.0,194.7,132.4,,,188.0,234.7,0.0,,222.0,189.0,194.8,,,,,,,,,208.8,,-33.0,,-39.6,,-45.0,29.0,,,,,0.3,-141.5,,,-69.0,-42.3,-104.6,,,-49.0,-2.3,-237.0,,-15.0,-48.0,-42.2,,,,,,,,,-28.2,,,False,,False,True,,,,,True,False,,,False,False,False,,,False,True,False,,True,False,False,,,,,,,,,True,
51760,2452,1974.0,,2053.2,,1925.0,3574.0,,,,,1841.3,2018.3,,,1514.0,1759.2,1554.4,1675.0,,2388.0,2037.2,259.3,,2395.0,2043.0,1901.2,,,,,1393.2,2345.0,,,2573.9,,-478.0,,-398.8,,-527.0,1122.0,,,,,-610.7,-433.7,,,-938.0,-692.8,-897.6,-777.0,,-64.0,-414.8,-2192.7,,-57.0,-409.0,-550.8,,,,,-1058.8,-107.0,,,121.9,,,True,,False,False,,,,,False,True,,,False,False,False,False,,True,True,False,,True,True,False,,,,,False,True,,,True,
51770,1126,678.0,,634.1,,674.0,591.0,,,,,781.4,1120.8,,,1023.0,714.4,566.8,701.5,,623.0,674.3,0.0,,677.0,757.0,845.5,,,,,357.8,,,,960.0,,-448.0,,-491.9,,-452.0,-535.0,,,,,-344.6,-5.2,,,-103.0,-411.6,-559.2,-424.5,,-503.0,-451.7,-1126.0,,-449.0,-369.0,-280.5,,,,,-768.2,,,,-166.0,,,False,,False,False,,,,,True,True,,,True,True,False,True,,False,False,False,,False,True,True,,,,,False,,,,True,
51775,420,201.0,,239.1,,208.0,404.0,,,,,168.0,557.4,,,235.0,416.9,132.9,,,95.0,141.2,0.7,,278.0,226.0,265.6,,,,,,,,,261.9,,-219.0,,-180.9,,-212.0,-16.0,,,,,-252.0,137.4,,,-185.0,-3.1,-287.1,,,-325.0,-278.8,-419.3,,-142.0,-194.0,-154.4,,,,,,,,,-158.1,,,True,,True,True,,,,,False,True,,,True,True,False,,,False,False,False,,True,True,True,,,,,,,,,True,
51790,492,480.0,,576.2,,434.0,926.0,,,,,343.7,822.6,,,226.0,471.7,307.4,,,620.5,445.2,0.0,,675.0,393.0,409.1,,,,,,,,,366.2,,-12.0,,84.2,,-58.0,434.0,,,,,-148.3,330.6,,,-266.0,-20.3,-184.6,,,128.5,-46.8,-492.0,,183.0,-99.0,-82.9,,,,,,,,,-125.8,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,,,,False,
51800,1229,825.0,,933.9,,860.0,773.0,,,,,959.9,355.0,,,715.0,800.9,750.4,914.5,,1108.5,883.3,35.4,,1090.0,888.0,955.9,,,,,632.3,,,,952.3,,-404.0,,-295.1,,-369.0,-456.0,,,,,-269.1,-874.0,,,-514.0,-428.1,-478.6,-314.5,,-120.5,-345.7,-1193.6,,-139.0,-341.0,-273.1,,,,,-596.7,,,,-276.7,,,True,,True,False,,,,,True,False,,,False,False,False,True,,True,True,False,,True,True,True,,,,,False,,,,True,
51810,6882,5148.0,,5280.6,,5163.0,5963.0,,,,,4056.8,3776.6,,6109.9,4047.0,7237.8,3740.4,4794.5,,6092.0,5465.9,1327.1,,6160.0,4358.0,3625.9,,,,,4750.7,5869.0,,,5792.7,,-1734.0,,-1601.4,,-1719.0,-919.0,,,,,-2825.2,-3105.4,,-772.1,-2835.0,355.8,-3141.6,-2087.5,,-790.0,-1416.1,-5554.9,,-722.0,-2524.0,-3256.1,,,,,-2131.3,-1013.0,,,-1089.3,,,True,,True,True,,,,,False,False,,True,False,True,False,False,,True,True,False,,True,False,False,,,,,False,True,,,True,
51820,501,453.0,,440.5,,391.0,531.0,,,,,276.0,482.0,,,176.0,930.5,244.6,,,396.0,361.9,4.7,,547.0,365.0,413.1,,,,,,,,,553.8,,-48.0,,-60.5,,-110.0,30.0,,,,,-225.0,-19.0,,,-325.0,429.5,-256.4,,,-105.0,-139.1,-496.3,,46.0,-136.0,-87.9,,,,,,,,,52.8,,,False,,False,True,,,,,False,True,,,False,False,False,,,False,False,False,,True,False,False,,,,,,,,,False,
51830,106,30.0,,22.4,,30.0,8.0,,,,,61.5,39.5,,,69.0,103.5,43.8,,,33.0,50.8,0.0,,26.0,56.0,61.3,,,,,,,,,19.5,,-76.0,,-83.6,,-76.0,-98.0,,,,,-44.5,-66.5,,,-37.0,-2.5,-62.2,,,-73.0,-55.2,-106.0,,-80.0,-50.0,-44.7,,,,,,,,,-86.5,,,False,,False,False,,,,,True,True,,,True,True,True,,,True,True,False,,False,True,True,,,,,,,,,False,
51840,560,345.0,,338.0,,306.0,422.0,,,,,310.0,811.6,,,289.0,311.8,216.2,,,223.0,266.6,0.0,,394.0,292.0,315.4,,,,,,,,,542.0,,-215.0,,-222.0,,-254.0,-138.0,,,,,-250.0,251.6,,,-271.0,-248.2,-343.8,,,-337.0,-293.4,-560.0,,-166.0,-268.0,-244.6,,,,,,,,,-18.0,,,False,,False,True,,,,,False,False,,,False,False,False,,,False,False,False,,True,False,False,,,,,,,,,True,
53001,109,96.0,,73.3,,94.0,205.0,,,,,170.1,35.4,,,155.0,71.3,77.9,,,34.0,84.1,0.0,,99.0,100.0,160.1,,,,,,,,,118.6,78.0,-13.0,,-35.7,,-15.0,96.0,,,,,61.1,-73.6,,,46.0,-37.7,-31.1,,,-75.0,-24.9,-109.0,,-10.0,-9.0,51.1,,,,,,,,,9.6,-31.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,True,True,False,,,,,,,,,True,False
53003,251,153.0,,152.6,,124.0,417.0,,,,,83.0,137.7,,,293.0,192.2,71.6,,,52.0,113.6,0.0,,136.0,142.0,106.6,,,,,,,,,115.9,143.0,-98.0,,-98.4,,-127.0,166.0,,,,,-168.0,-113.3,,,42.0,-58.8,-179.4,,,-199.0,-137.4,-251.0,,-115.0,-109.0,-144.4,,,,,,,,,-135.1,-108.0,,False,,False,False,,,,,False,False,,,True,True,False,,,False,False,False,,False,False,False,,,,,,,,,False,False
53005,2195,1194.0,,1141.3,,1245.0,4293.0,,,,,1300.1,527.2,,1370.7,2019.0,1124.7,1075.7,1511.5,,1802.0,994.3,0.0,,1310.0,1078.0,1073.2,,,,,1657.4,1255.0,,,1444.5,1120.0,-1001.0,,-1053.7,,-950.0,2098.0,,,,,-894.9,-1667.8,,-824.3,-176.0,-1070.3,-1119.3,-683.5,,-393.0,-1200.7,-2195.0,,-885.0,-1117.0,-1121.8,,,,,-537.6,-940.0,,,-750.5,-1075.0,,False,,True,False,,,,,True,False,,True,True,False,False,True,,True,False,False,,True,False,False,,,,,True,True,,,True,False
53007,721,594.0,,629.8,,579.0,1928.0,,,,,615.0,64.4,,,562.0,1297.8,371.0,1092.0,,1274.0,579.1,0.0,,619.0,539.0,350.6,,,,,419.9,,,,700.7,509.0,-127.0,,-91.2,,-142.0,1207.0,,,,,-106.0,-656.6,,,-159.0,576.8,-350.0,371.0,,553.0,-141.9,-721.0,,-102.0,-182.0,-370.4,,,,,-301.1,,,,-20.3,-212.0,,True,,False,False,,,,,True,False,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,,,,True,False
53009,149,81.0,,71.0,,79.0,80.0,,,,,108.0,31.8,,,19.0,62.8,251.7,131.5,,53.0,88.7,0.1,,119.0,87.0,91.6,,,,,,,,,88.3,63.0,-68.0,,-78.0,,-70.0,-69.0,,,,,-41.0,-117.2,,,-130.0,-86.2,102.7,-17.5,,-96.0,-60.3,-148.9,,-30.0,-62.0,-57.4,,,,,,,,,-60.7,-86.0,,False,,False,False,,,,,True,False,,,False,False,False,True,,False,True,False,,True,True,True,,,,,,,,,True,False
53011,3442,1524.0,,1574.0,,1961.0,2496.0,,,,,1861.6,1168.2,,3090.3,2065.0,3011.1,1627.5,1921.5,,4389.5,1866.2,0.2,,1913.0,1986.0,1550.1,,,,,2631.5,2781.0,,,2354.1,1430.0,-1918.0,,-1868.0,,-1481.0,-946.0,,,,,-1580.4,-2273.8,,-351.7,-1377.0,-430.9,-1814.5,-1520.5,,947.5,-1575.8,-3441.8,,-1529.0,-1456.0,-1891.9,,,,,-810.5,-661.0,,,-1087.9,-2012.0,,True,,True,True,,,,,True,False,,True,True,True,True,True,,True,True,False,,True,True,True,,,,,True,True,,,True,False
53013,13,9.0,,7.1,,9.0,0.0,,,,,9.3,8.5,,,75.0,3.7,7.3,,,28.0,8.4,,,15.0,15.0,13.5,,,,,,,,,6.8,6.0,-4.0,,-5.9,,-4.0,-13.0,,,,,-3.7,-4.5,,,62.0,-9.3,-5.7,,,15.0,-4.6,,,2.0,2.0,0.5,,,,,,,,,-6.2,-7.0,,False,,False,False,,,,,True,False,,,False,False,False,,,False,False,,,True,True,True,,,,,,,,,False,False
53015,1044,477.0,,500.7,,467.0,1990.0,,,,,423.4,191.4,,,519.0,735.8,538.8,587.0,,394.0,444.3,0.0,,620.0,485.0,210.6,,,,,596.0,,,,454.2,370.0,-567.0,,-543.3,,-577.0,946.0,,,,,-620.6,-852.6,,,-525.0,-308.2,-505.2,-457.0,,-650.0,-599.7,-1044.0,,-424.0,-559.0,-833.4,,,,,-448.0,,,,-589.8,-674.0,,True,,False,False,,,,,False,False,,,True,True,True,True,,False,False,False,,True,True,False,,,,,True,,,,False,False
53017,365,327.0,,322.0,,291.0,752.0,,,,,291.5,25.9,,,256.0,921.0,260.3,488.0,,113.0,292.7,0.0,,411.0,305.0,356.8,,,,,223.0,,,,330.9,291.0,-38.0,,-43.0,,-74.0,387.0,,,,,-73.5,-339.1,,,-109.0,556.0,-104.7,123.0,,-252.0,-72.3,-365.0,,46.0,-60.0,-8.2,,,,,-142.0,,,,-34.1,-74.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,True,,,,,False,,,,True,False
53019,24,21.0,,16.1,,16.0,0.0,,,,,20.3,10.8,,,24.0,15.1,17.3,,,4.0,20.7,0.0,,32.0,21.0,23.1,,,,,,,,,17.0,19.0,-3.0,,-7.9,,-8.0,-24.0,,,,,-3.7,-13.2,,,0.0,-8.9,-6.7,,,-20.0,-3.3,-24.0,,8.0,-3.0,-0.9,,,,,,,,,-7.0,-5.0,,False,,False,False,,,,,False,False,,,True,False,False,,,False,False,False,,False,False,True,,,,,,,,,False,False
53021,1155,723.0,,525.7,,699.0,1601.0,,,,,935.2,164.2,,,697.0,824.1,754.6,990.0,,930.0,669.6,0.0,,767.0,625.0,291.3,,,,,933.1,,,,976.6,619.0,-432.0,,-629.3,,-456.0,446.0,,,,,-219.8,-990.8,,,-458.0,-330.9,-400.4,-165.0,,-225.0,-485.4,-1155.0,,-388.0,-530.0,-863.7,,,,,-221.9,,,,-178.4,-536.0,,False,,False,False,,,,,True,False,,,False,True,True,True,,True,False,False,,True,False,False,,,,,True,,,,True,False
53023,9,33.0,,33.3,,20.0,1.0,,,,,12.3,15.0,,,48.0,96.1,25.0,,,19.0,24.9,,,30.0,18.0,16.5,,,,,,,,,24.5,10.0,24.0,,24.3,,11.0,-8.0,,,,,3.3,6.0,,,39.0,87.1,16.0,,,10.0,15.9,,,21.0,9.0,7.5,,,,,,,,,15.5,1.0,,False,,True,True,,,,,True,True,,,False,False,True,,,True,True,,,True,True,True,,,,,,,,,True,True
53025,950,612.0,,650.1,,660.0,842.0,,,,,826.5,165.1,,590.1,671.0,615.1,757.1,1281.0,,848.0,522.3,0.0,,754.0,632.0,547.4,,,,,571.0,,,,792.7,466.0,-338.0,,-299.9,,-290.0,-108.0,,,,,-123.5,-784.9,,-359.9,-279.0,-334.9,-192.9,331.0,,-102.0,-427.7,-950.0,,-196.0,-318.0,-402.6,,,,,-379.0,,,,-157.3,-484.0,,True,,True,True,,,,,True,False,,False,True,True,True,True,,True,False,False,,True,True,False,,,,,False,,,,True,False
53027,623,453.0,,298.2,,379.0,464.0,,,,,554.4,235.4,,,394.0,999.5,574.9,751.0,,421.0,652.0,35.6,,1020.0,345.0,286.8,,,,,451.6,,,,553.1,475.0,-170.0,,-324.8,,-244.0,-159.0,,,,,-68.6,-387.6,,,-229.0,376.5,-48.1,128.0,,-202.0,29.0,-587.4,,397.0,-278.0,-336.2,,,,,-171.4,,,,-69.9,-148.0,,False,,False,True,,,,,True,False,,,False,False,True,True,,False,True,False,,False,False,False,,,,,False,,,,True,True
53029,216,90.0,,98.9,,106.0,267.0,,,,,131.1,103.0,,99.6,226.0,101.0,192.9,140.5,,31.0,84.1,0.0,,120.0,154.0,127.6,,,,,,,,,133.3,85.0,-126.0,,-117.1,,-110.0,51.0,,,,,-84.9,-113.0,,-116.4,10.0,-115.0,-23.1,-75.5,,-185.0,-131.9,-216.0,,-96.0,-62.0,-88.4,,,,,,,,,-82.7,-131.0,,True,,True,True,,,,,True,True,,True,True,True,True,True,,False,False,False,,True,True,True,,,,,,,,,True,False
53031,61,18.0,,20.4,,20.0,5.0,,,,,27.2,20.8,,,26.0,25.1,60.9,21.0,,18.0,25.9,0.0,,27.0,49.0,38.7,,,,,,,,,16.3,19.0,-43.0,,-40.6,,-41.0,-56.0,,,,,-33.8,-40.2,,,-35.0,-35.9,-0.1,-40.0,,-43.0,-35.1,-61.0,,-34.0,-12.0,-22.3,,,,,,,,,-44.7,-42.0,,True,,True,False,,,,,True,True,,,True,True,True,True,,False,True,False,,True,True,True,,,,,,,,,False,True
