,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
45017,343,375.0,426.0,,,,,209.0,,4745.3,222.6,,512.5,,,,,,32.0,83.0,,,,,-134.0,,4402.3,-120.4,,169.5,,,,,,False,,,,,False,,False,False,,False,,,,,
45019,8115,4885.0,5485.0,,,,,13978.0,,2968.9,3777.7,,4118.5,,,2174.3,5981.0,,-3230.0,-2630.0,,,,,5863.0,,-5146.1,-4337.3,,-3996.5,,,-5940.7,-2134.0,,True,,,,,False,,False,False,,False,,,False,True,
45021,1538,1030.0,846.0,,,,,1914.0,,1235.2,809.3,,980.5,,,1085.0,,,-508.0,-692.0,,,,,376.0,,-302.8,-728.7,,-557.5,,,-453.0,,,False,,,,,True,,True,False,,False,,,True,,
45023,1011,780.0,597.0,,,,,815.0,,523.1,453.3,,676.0,,,,,,-231.0,-414.0,,,,,-196.0,,-487.9,-557.7,,-335.0,,,,,,False,,,,,True,,False,False,,False,,,,,
45025,1044,700.0,878.0,,,,,906.0,,621.1,518.4,,764.5,,,,,,-344.0,-166.0,,,,,-138.0,,-422.9,-525.6,,-279.5,,,,,,True,,,,,True,,False,False,,True,,,,,
45027,765,455.0,558.0,,,,,514.0,,665.1,368.1,,553.5,,,,,,-310.0,-207.0,,,,,-251.0,,-99.9,-396.9,,-211.5,,,,,,True,,,,,True,,True,False,,True,,,,,
45029,907,570.0,629.0,,,,,702.0,,1026.8,325.3,,875.0,,,,,,-337.0,-278.0,,,,,-205.0,,119.8,-581.7,,-32.0,,,,,,True,,,,,True,,True,False,,True,,,,,
45031,2428,2095.0,2361.0,,,,,1182.0,,2383.4,1167.0,,2837.0,,,1379.8,,,-333.0,-67.0,,,,,-1246.0,,-44.6,-1261.0,,409.0,,,-1048.2,,,True,,,,,False,,True,False,,False,,,False,,
45033,1294,1085.0,1543.0,,,,,515.0,,3437.4,718.2,,1944.0,,,,,,-209.0,249.0,,,,,-779.0,,2143.4,-575.8,,650.0,,,,,,False,,,,,False,,False,False,,False,,,,,
45035,4449,2845.0,2730.0,,,,,2288.0,,2245.1,1884.9,,3074.5,,,2611.7,4623.0,,-1604.0,-1719.0,,,,,-2161.0,,-2203.9,-2564.1,,-1374.5,,,-1837.3,174.0,,False,,,,,False,,False,False,,True,,,False,True,
45037,662,600.0,503.0,,,,,589.0,,693.2,350.3,,839.5,,,,,,-62.0,-159.0,,,,,-73.0,,31.2,-311.7,,177.5,,,,,,False,,,,,False,,True,False,,False,,,,,
45039,531,450.0,460.0,,,,,420.0,,506.3,299.1,,583.0,,,,,,-81.0,-71.0,,,,,-111.0,,-24.7,-231.9,,52.0,,,,,,True,,,,,False,,True,False,,True,,,,,
45041,5552,4525.0,3928.0,,,,,2169.0,,10739.4,2292.7,,5860.0,,,2733.5,8892.0,,-1027.0,-1624.0,,,,,-3383.0,,5187.4,-3259.3,,308.0,,,-2818.5,3340.0,,False,,,,,False,,False,False,,True,,,False,False,
45043,1818,1615.0,1961.0,,,,,1580.0,,2907.2,727.6,,1625.0,,,1162.0,,,-203.0,143.0,,,,,-238.0,,1089.2,-1090.4,,-193.0,,,-656.0,,,True,,,,,False,,False,False,,True,,,False,,
45045,20607,16115.0,16485.0,,,,,13808.0,,23010.9,11664.8,,20769.5,,,17031.9,27858.0,,-4492.0,-4122.0,,,,,-6799.0,,2403.9,-8942.2,,162.5,,,-3575.1,7251.0,,True,,,,,False,,True,False,,True,,,True,False,
45047,1952,1440.0,1258.0,,,,,1634.0,,1192.2,969.7,,1560.0,,,1147.5,,,-512.0,-694.0,,,,,-318.0,,-759.8,-982.3,,-392.0,,,-804.5,,,False,,,,,True,,False,False,,True,,,False,,
45049,403,300.0,16.0,,,,,376.0,,921.3,165.2,,396.0,,,,,,-103.0,-387.0,,,,,-27.0,,518.3,-237.8,,-7.0,,,,,,False,,,,,True,,False,False,,True,,,,,
45051,9310,5820.0,5730.0,,,,,3961.0,,4075.4,4519.5,,6042.0,,,3430.7,7696.0,,-3490.0,-3580.0,,,,,-5349.0,,-5234.6,-4790.5,,-3268.0,,,-5879.3,-1614.0,,False,,,,,False,,False,False,,True,,,False,True,
45053,563,295.0,326.0,,,,,422.0,,614.4,246.0,,344.0,,,,,,-268.0,-237.0,,,,,-141.0,,51.4,-317.0,,-219.0,,,,,,True,,,,,True,,True,False,,True,,,,,
45055,1654,1115.0,1198.0,,,,,1105.0,,1443.0,624.5,,1385.5,,,614.8,,,-539.0,-456.0,,,,,-549.0,,-211.0,-1029.5,,-268.5,,,-1039.2,,,True,,,,,False,,True,False,,True,,,False,,
45057,2706,2315.0,3131.0,,,,,2138.0,,5864.8,1440.7,,2859.0,,,1822.7,,,-391.0,425.0,,,,,-568.0,,3158.8,-1265.3,,153.0,,,-883.3,,,False,,,,,False,,False,False,,True,,,False,,
45059,1991,1170.0,1134.0,,,,,1738.0,,1012.4,878.9,,1176.0,,,888.9,,,-821.0,-857.0,,,,,-253.0,,-978.6,-1112.1,,-815.0,,,-1102.1,,,False,,,,,True,,False,False,,True,,,False,,
45061,462,475.0,212.0,,,,,243.0,,1379.2,248.7,,693.0,,,,,,13.0,-250.0,,,,,-219.0,,917.2,-213.3,,231.0,,,,,,False,,,,,False,,False,False,,False,,,,,
45063,8655,6915.0,8887.0,,,,,5621.0,,11145.4,4335.1,,9273.0,,,3840.4,10927.0,,-1740.0,232.0,,,,,-3034.0,,2490.4,-4319.9,,618.0,,,-4814.6,2272.0,,True,,,,,False,,False,False,,True,,,False,False,
45065,234,165.0,137.0,,,,,136.0,,105.1,96.0,,203.0,,,,,,-69.0,-97.0,,,,,-98.0,,-128.9,-138.0,,-31.0,,,,,,False,,,,,False,,False,False,,True,,,,,
45067,1096,825.0,633.0,,,,,434.0,,1733.4,486.1,,1157.0,,,,,,-271.0,-463.0,,,,,-662.0,,637.4,-609.9,,61.0,,,,,,False,,,,,False,,False,False,,True,,,,,
45069,741,460.0,98.0,,,,,493.0,,383.6,303.5,,460.0,,,,,,-281.0,-643.0,,,,,-248.0,,-357.4,-437.5,,-281.0,,,,,,False,,,,,True,,False,False,,False,,,,,
45071,1036,920.0,251.0,,,,,904.0,,1120.0,551.7,,1081.0,,,459.3,,,-116.0,-785.0,,,,,-132.0,,84.0,-484.3,,45.0,,,-576.7,,,False,,,,,False,,True,False,,True,,,False,,
45073,2518,2260.0,2052.0,,,,,2315.0,,1424.1,1081.9,,2284.0,,,1324.1,,,-258.0,-466.0,,,,,-203.0,,-1093.9,-1436.1,,-234.0,,,-1193.9,,,False,,,,,True,,False,False,,True,,,False,,
45075,2434,1470.0,408.0,,,,,1303.0,,2638.9,1189.2,,1929.0,,,1160.0,,,-964.0,-2026.0,,,,,-1131.0,,204.9,-1244.8,,-505.0,,,-1274.0,,,False,,,,,False,,True,False,,True,,,False,,
45077,5127,4710.0,4291.0,,,,,3685.0,,4413.4,2298.0,,4262.0,,,3373.6,,,-417.0,-836.0,,,,,-1442.0,,-713.6,-2829.0,,-865.0,,,-1753.4,,,False,,,,,False,,False,False,,False,,,False,,
45079,9444,7190.0,6133.0,,,,,6817.0,,7347.9,4383.3,,7705.5,,,3468.1,8607.0,,-2254.0,-3311.0,,,,,-2627.0,,-2096.1,-5060.7,,-1738.5,,,-5975.9,-837.0,,False,,,,,False,,True,False,,True,,,False,True,
45081,332,235.0,96.0,,,,,486.0,,428.8,160.3,,319.0,,,,,,-97.0,-236.0,,,,,154.0,,96.8,-171.7,,-13.0,,,,,,False,,,,,False,,True,False,,True,,,,,
45083,10907,8515.0,7649.0,,,,,9114.0,,11861.8,4390.7,,11689.5,,,8422.1,9616.0,,-2392.0,-3258.0,,,,,-1793.0,,954.8,-6516.3,,782.5,,,-2484.9,-1291.0,,False,,,,,True,,True,False,,True,,,False,True,
45085,2396,1340.0,1670.0,,,,,1707.0,,4162.6,1211.0,,1471.0,,,619.4,,,-1056.0,-726.0,,,,,-689.0,,1766.6,-1185.0,,-925.0,,,-1776.6,,,True,,,,,True,,False,False,,True,,,False,,
45087,696,520.0,478.0,,,,,760.0,,349.1,348.2,,496.0,,,,,,-176.0,-218.0,,,,,64.0,,-346.9,-347.8,,-200.0,,,,,,False,,,,,True,,False,False,,False,,,,,
45089,1138,575.0,89.0,,,,,469.0,,929.6,416.8,,709.0,,,,,,-563.0,-1049.0,,,,,-669.0,,-208.4,-721.2,,-429.0,,,,,,False,,,,,False,,True,False,,True,,,,,
45091,7551,6455.0,5043.0,,,,,6335.0,,5803.3,4700.4,,6760.0,,,6681.2,4785.0,,-1096.0,-2508.0,,,,,-1216.0,,-1747.7,-2850.6,,-791.0,,,-869.8,-2766.0,,False,,,,,False,,False,False,,True,,,True,False,
46003,49,25.0,,,,,,55.0,,3.6,23.3,,5.0,,,,,,-24.0,,,,,,6.0,,-45.4,-25.7,,-44.0,,,,,,,,,,,True,,False,False,,False,,,,,
46005,136,175.0,75.0,,,,,401.0,,15.1,218.9,,36.0,,,94.1,,,39.0,-61.0,,,,,265.0,,-120.9,82.9,,-100.0,,,-41.9,,,False,,,,,False,,False,False,,False,,,False,,
46007,32,40.0,0.0,,,,,41.0,,8.5,20.3,,1.0,,,,,,8.0,-32.0,,,,,9.0,,-23.5,-11.7,,-31.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46009,65,110.0,0.0,,,,,126.0,,9.6,73.2,,32.0,,,,,,45.0,-65.0,,,,,61.0,,-55.4,8.2,,-33.0,,,,,,False,,,,,False,,False,True,,True,,,,,
46011,559,515.0,318.0,,,,,571.0,,223.4,377.0,,277.0,,,307.6,,,-44.0,-241.0,,,,,12.0,,-335.6,-182.0,,-282.0,,,-251.4,,,False,,,,,True,,False,False,,False,,,False,,
46013,637,700.0,484.0,,,,,1063.0,,214.1,581.8,,363.0,,,520.8,,,63.0,-153.0,,,,,426.0,,-422.9,-55.2,,-274.0,,,-116.2,,,False,,,,,False,,False,True,,False,,,False,,
46015,57,65.0,23.0,,,,,83.0,,12.5,50.2,,24.0,,,,,,8.0,-34.0,,,,,26.0,,-44.5,-6.8,,-33.0,,,,,,False,,,,,False,,False,True,,False,,,,,
46017,11,20.0,0.0,,,,,69.0,,4.5,22.0,,1.0,,,,,,9.0,-11.0,,,,,58.0,,-6.5,11.0,,-10.0,,,,,,False,,,,,False,,True,False,,False,,,,,
46019,116,130.0,93.0,,,,,229.0,,38.8,89.0,,95.0,,,,,,14.0,-23.0,,,,,113.0,,-77.2,-27.0,,-21.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46021,12,5.0,0.0,,,,,49.0,,1.9,6.9,,15.0,,,,,,-7.0,-12.0,,,,,37.0,,-10.1,-5.1,,3.0,,,,,,False,,,,,False,,False,True,,True,,,,,
46023,142,190.0,121.0,,,,,107.0,,44.6,132.7,,64.0,,,,,,48.0,-21.0,,,,,-35.0,,-97.4,-9.3,,-78.0,,,,,,True,,,,,True,,False,True,,False,,,,,
46025,31,50.0,0.0,,,,,64.0,,7.2,30.6,,13.0,,,,,,19.0,-31.0,,,,,33.0,,-23.8,-0.4,,-18.0,,,,,,False,,,,,False,,False,True,,True,,,,,
46027,183,260.0,70.0,,,,,163.0,,51.6,187.3,,171.0,,,,,,77.0,-113.0,,,,,-20.0,,-131.4,4.3,,-12.0,,,,,,False,,,,,True,,False,True,,True,,,,,
46029,448,830.0,424.0,,,,,593.0,,554.0,525.0,,645.0,,,1575.9,,,382.0,-24.0,,,,,145.0,,106.0,77.0,,197.0,,,1127.9,,,True,,,,,True,,True,True,,True,,,False,,
46031,25,45.0,,,,,,40.0,,2.8,31.6,,27.0,,,,,,20.0,,,,,,15.0,,-22.2,6.6,,2.0,,,,,,,,,,,True,,False,True,,True,,,,,
46033,70,120.0,92.0,,,,,98.0,,23.1,87.9,,68.0,,,,,,50.0,22.0,,,,,28.0,,-46.9,17.9,,-2.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46035,244,335.0,59.0,,,,,383.0,,102.5,252.0,,185.0,,,,,,91.0,-185.0,,,,,139.0,,-141.5,8.0,,-59.0,,,,,,False,,,,,False,,False,True,,True,,,,,
46037,88,210.0,167.0,,,,,80.0,,161.0,79.6,,133.0,,,,,,122.0,79.0,,,,,-8.0,,73.0,-8.4,,45.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46039,61,100.0,69.0,,,,,85.0,,17.7,48.3,,75.0,,,,,,39.0,8.0,,,,,24.0,,-43.3,-12.7,,14.0,,,,,,True,,,,,True,,False,True,,True,,,,,
46041,164,310.0,,,,,,83.0,,25.4,156.9,,136.0,,,,,,146.0,,,,,,-81.0,,-138.6,-7.1,,-28.0,,,,,,,,,,,True,,True,True,,True,,,,,
46043,50,125.0,35.0,,,,,40.0,,31.0,41.3,,73.0,,,,,,75.0,-15.0,,,,,-10.0,,-19.0,-8.7,,23.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46045,135,100.0,0.0,,,,,94.0,,69.1,42.3,,88.0,,,,,,-35.0,-135.0,,,,,-41.0,,-65.9,-92.7,,-47.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46047,72,145.0,3.0,,,,,72.0,,244.6,45.1,,97.0,,,,,,73.0,-69.0,,,,,0.0,,172.6,-26.9,,25.0,,,,,,True,,,,,True,,False,True,,True,,,,,
46049,23,50.0,0.0,,,,,40.0,,70.6,14.3,,29.0,,,,,,27.0,-23.0,,,,,17.0,,47.6,-8.7,,6.0,,,,,,True,,,,,True,,False,True,,True,,,,,
46051,92,170.0,51.0,,,,,162.0,,26.5,98.1,,61.0,,,,,,78.0,-41.0,,,,,70.0,,-65.5,6.1,,-31.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46053,25,65.0,39.0,,,,,41.0,,9.1,33.2,,39.0,,,,,,40.0,14.0,,,,,16.0,,-15.9,8.2,,14.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46055,22,140.0,0.0,,,,,69.0,,52.9,53.5,,150.0,,,,,,118.0,-22.0,,,,,47.0,,30.9,31.5,,128.0,,,,,,True,,,,,True,,True,True,,False,,,,,
46057,88,120.0,60.0,,,,,116.0,,22.8,67.7,,50.0,,,,,,32.0,-28.0,,,,,28.0,,-65.2,-20.3,,-38.0,,,,,,True,,,,,True,,False,True,,False,,,,,
46059,11,55.0,,,,,,81.0,,9.4,21.7,,33.0,,,,,,44.0,,,,,,70.0,,-1.6,10.7,,22.0,,,,,,,,,,,False,,True,True,,True,,,,,
46061,29,65.0,28.0,,,,,45.0,,2.8,34.5,,14.0,,,,,,36.0,-1.0,,,,,16.0,,-26.2,5.5,,-15.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46063,1,10.0,0.0,,,,,63.0,,0.5,11.4,,0.0,,,,,,9.0,-1.0,,,,,62.0,,-0.5,10.4,,-1.0,,,,,,True,,,,,False,,True,False,,True,,,,,
46065,257,415.0,229.0,,,,,454.0,,313.8,219.1,,212.0,,,,,,158.0,-28.0,,,,,197.0,,56.8,-37.9,,-45.0,,,,,,True,,,,,False,,True,True,,True,,,,,
46067,74,160.0,80.0,,,,,96.0,,47.1,74.5,,75.0,,,,,,86.0,6.0,,,,,22.0,,-26.9,0.5,,1.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46069,4,10.0,0.0,,,,,87.0,,4.8,5.4,,24.0,,,,,,6.0,-4.0,,,,,83.0,,0.8,1.4,,20.0,,,,,,True,,,,,False,,True,True,,False,,,,,
46071,13,80.0,,,,,,25.0,,244.1,41.5,,21.0,,,,,,67.0,,,,,,12.0,,231.1,28.5,,8.0,,,,,,,,,,,True,,False,True,,True,,,,,
46073,8,40.0,,,,,,88.0,,4.8,18.7,,1.0,,,,,,32.0,,,,,,80.0,,-3.2,10.7,,-7.0,,,,,,,,,,,False,,True,True,,True,,,,,
46075,17,0.0,0.0,,,,,25.0,,0.0,3.4,,14.0,,,,,,-17.0,-17.0,,,,,8.0,,-17.0,-13.6,,-3.0,,,,,,False,,,,,True,,False,True,,True,,,,,
46077,99,105.0,37.0,,,,,89.0,,28.7,46.1,,101.0,,,,,,6.0,-62.0,,,,,-10.0,,-70.3,-52.9,,2.0,,,,,,False,,,,,False,,False,False,,True,,,,,
46079,159,185.0,92.0,,,,,258.0,,28.4,112.2,,69.0,,,,,,26.0,-67.0,,,,,99.0,,-130.6,-46.8,,-90.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46081,324,440.0,163.0,,,,,639.0,,150.4,269.1,,314.0,,,,,,116.0,-161.0,,,,,315.0,,-173.6,-54.9,,-10.0,,,,,,False,,,,,False,,False,True,,True,,,,,
46083,975,1660.0,651.0,,,,,871.0,,697.0,928.9,,989.0,,,2302.3,,,685.0,-324.0,,,,,-104.0,,-278.0,-46.1,,14.0,,,1327.3,,,True,,,,,True,,True,True,,True,,,False,,
46085,78,65.0,,,,,,56.0,,27.6,45.3,,16.0,,,,,,-13.0,,,,,,-22.0,,-50.4,-32.7,,-62.0,,,,,,,,,,,False,,False,False,,False,,,,,
46087,64,100.0,27.0,,,,,61.0,,23.9,48.9,,13.0,,,,,,36.0,-37.0,,,,,-3.0,,-40.1,-15.1,,-51.0,,,,,,False,,,,,True,,False,True,,False,,,,,
46089,59,60.0,0.0,,,,,45.0,,13.6,18.0,,9.0,,,,,,1.0,-59.0,,,,,-14.0,,-45.4,-41.0,,-50.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46091,34,120.0,43.0,,,,,90.0,,10.5,41.6,,103.0,,,,,,86.0,9.0,,,,,56.0,,-23.5,7.6,,69.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46093,329,470.0,381.0,,,,,518.0,,264.3,336.9,,268.0,,,,,,141.0,52.0,,,,,189.0,,-64.7,7.9,,-61.0,,,,,,True,,,,,False,,True,True,,True,,,,,
46095,27,40.0,0.0,,,,,66.0,,4.9,21.3,,0.0,,,,,,13.0,-27.0,,,,,39.0,,-22.1,-5.7,,-27.0,,,,,,False,,,,,False,,False,True,,False,,,,,
46097,42,30.0,0.0,,,,,29.0,,3.0,21.4,,11.0,,,,,,-12.0,-42.0,,,,,-13.0,,-39.0,-20.6,,-31.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46099,2821,4850.0,3740.0,,,,,3552.0,,2115.3,3224.1,,2681.5,,,4082.4,2093.0,,2029.0,919.0,,,,,731.0,,-705.7,403.1,,-139.5,,,1261.4,-728.0,,True,,,,,True,,True,True,,True,,,True,True,
46101,82,155.0,73.0,,,,,81.0,,57.7,69.0,,138.5,,,,,,73.0,-9.0,,,,,-1.0,,-24.3,-13.0,,56.5,,,,,,True,,,,,True,,True,True,,True,,,,,
46102,165,380.0,122.0,,,,,148.0,,104.2,141.8,,193.0,,,,,,215.0,-43.0,,,,,-17.0,,-60.8,-23.2,,28.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46103,1752,2555.0,2086.0,,,,,1813.0,,1163.5,1504.1,,1616.0,,,802.3,,,803.0,334.0,,,,,61.0,,-588.5,-247.9,,-136.0,,,-949.7,,,True,,,,,True,,True,True,,True,,,False,,
46105,70,85.0,,,,,,35.0,,15.3,29.8,,39.0,,,,,,15.0,,,,,,-35.0,,-54.7,-40.2,,-31.0,,,,,,,,,,,False,,False,False,,False,,,,,
46107,51,5.0,0.0,,,,,50.0,,0.7,12.5,,0.0,,,,,,-46.0,-51.0,,,,,-1.0,,-50.3,-38.5,,-51.0,,,,,,False,,,,,True,,False,True,,False,,,,,
46109,185,300.0,193.0,,,,,160.0,,137.4,121.1,,169.0,,,,,,115.0,8.0,,,,,-25.0,,-47.6,-63.9,,-16.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46111,23,20.0,0.0,,,,,36.0,,2.3,26.4,,0.0,,,,,,-3.0,-23.0,,,,,13.0,,-20.7,3.4,,-23.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46115,70,170.0,185.0,,,,,165.0,,43.1,88.1,,101.0,,,,,,100.0,115.0,,,,,95.0,,-26.9,18.1,,31.0,,,,,,False,,,,,True,,True,True,,True,,,,,
46117,51,60.0,0.0,,,,,60.0,,12.2,24.3,,15.0,,,,,,9.0,-51.0,,,,,9.0,,-38.8,-26.7,,-36.0,,,,,,False,,,,,False,,False,False,,False,,,,,
46119,31,10.0,0.0,,,,,28.0,,2.1,6.7,,25.0,,,,,,-21.0,-31.0,,,,,-3.0,,-28.9,-24.3,,-6.0,,,,,,False,,,,,True,,False,False,,True,,,,,
46121,77,210.0,126.0,,,,,155.0,,86.7,123.6,,80.0,,,,,,133.0,49.0,,,,,78.0,,9.7,46.6,,3.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46123,46,105.0,3.0,,,,,111.0,,16.8,68.5,,38.0,,,,,,59.0,-43.0,,,,,65.0,,-29.2,22.5,,-8.0,,,,,,True,,,,,False,,True,True,,True,,,,,
46125,111,200.0,42.0,,,,,116.0,,44.9,109.0,,135.0,,,,,,89.0,-69.0,,,,,5.0,,-66.1,-2.0,,24.0,,,,,,True,,,,,True,,True,True,,True,,,,,
46127,339,445.0,143.0,,,,,250.0,,353.6,223.2,,332.0,,,,,,106.0,-196.0,,,,,-89.0,,14.6,-115.8,,-7.0,,,,,,False,,,,,True,,True,False,,True,,,,,
46129,101,130.0,73.0,,,,,140.0,,18.4,67.9,,72.0,,,,,,29.0,-28.0,,,,,39.0,,-82.6,-33.1,,-29.0,,,,,,True,,,,,False,,False,False,,False,,,,,
46135,390,625.0,199.0,,,,,378.0,,145.7,336.5,,449.5,,,1685.7,,,235.0,-191.0,,,,,-12.0,,-244.3,-53.5,,59.5,,,1295.7,,,True,,,,,True,,False,True,,True,,,False,,
46137,55,80.0,,,,,,75.0,,19.8,47.7,,37.0,,,,,,25.0,,,,,,20.0,,-35.2,-7.3,,-18.0,,,,,,,,,,,True,,False,True,,True,,,,,
47001,2278,4185.0,3724.0,,,,,3105.0,,12594.5,1881.4,,6306.0,,,3998.1,,,1907.0,1446.0,,,,,827.0,,10316.5,-396.6,,4028.0,,,1720.1,,,True,,,,,True,,False,True,,False,,,True,,
47003,1410,2665.0,1870.0,,,,,2477.0,,6269.0,1287.9,,3324.0,,,2371.3,,,1255.0,460.0,,,,,1067.0,,4859.0,-122.1,,1914.0,,,961.3,,,True,,,,,True,,False,True,,False,,,True,,
47005,263,430.0,363.0,,,,,974.0,,355.5,229.3,,481.0,,,,,,167.0,100.0,,,,,711.0,,92.5,-33.7,,218.0,,,,,,True,,,,,False,,True,True,,False,,,,,
47007,349,530.0,,,,,,789.0,,705.3,352.5,,1073.0,,,,,,181.0,,,,,,440.0,,356.3,3.5,,724.0,,,,,,,,,,,False,,False,True,,False,,,,,
47009,4099,5555.0,6683.0,,,,,4732.0,,6240.1,2939.5,,9241.5,,,5064.1,11696.0,,1456.0,2584.0,,,,,633.0,,2141.1,-1159.5,,5142.5,,,965.1,7597.0,,False,,,,,True,,False,True,,False,,,True,False,
47011,3400,5205.0,5289.0,,,,,4817.0,,13532.2,2476.2,,8942.0,,,4423.5,,,1805.0,1889.0,,,,,1417.0,,10132.2,-923.8,,5542.0,,,1023.5,,,False,,,,,True,,False,True,,False,,,True,,
47013,1173,1590.0,1479.0,,,,,1885.0,,4316.4,659.4,,2377.5,,,,,,417.0,306.0,,,,,712.0,,3143.4,-513.6,,1204.5,,,,,,True,,,,,False,,False,False,,False,,,,,
47015,420,935.0,326.0,,,,,773.0,,3066.4,379.0,,1220.5,,,,,,515.0,-94.0,,,,,353.0,,2646.4,-41.0,,800.5,,,,,,True,,,,,True,,False,True,,False,,,,,
47017,811,975.0,955.0,,,,,1259.0,,1748.8,493.7,,1188.0,,,481.1,,,164.0,144.0,,,,,448.0,,937.8,-317.3,,377.0,,,-329.9,,,True,,,,,False,,False,False,,False,,,False,,
47019,1375,2075.0,1359.0,,,,,1602.0,,3355.5,1122.0,,2664.0,,,1110.6,,,700.0,-16.0,,,,,227.0,,1980.5,-253.0,,1289.0,,,-264.4,,,True,,,,,True,,False,True,,False,,,True,,
47021,1107,1870.0,1293.0,,,,,1358.0,,7040.5,928.9,,3010.0,,,1285.1,,,763.0,186.0,,,,,251.0,,5933.5,-178.1,,1903.0,,,178.1,,,True,,,,,True,,False,True,,False,,,True,,
47023,499,475.0,541.0,,,,,805.0,,1066.3,287.7,,720.0,,,,,,-24.0,42.0,,,,,306.0,,567.3,-211.3,,221.0,,,,,,False,,,,,False,,False,False,,False,,,,,
47025,904,935.0,655.0,,,,,1325.0,,1254.4,551.2,,1132.0,,,,,,31.0,-249.0,,,,,421.0,,350.4,-352.8,,228.0,,,,,,False,,,,,False,,False,False,,False,,,,,
47027,207,515.0,104.0,,,,,296.0,,1089.9,171.6,,890.0,,,,,,308.0,-103.0,,,,,89.0,,882.9,-35.4,,683.0,,,,,,True,,,,,True,,False,True,,False,,,,,
47029,1227,1645.0,698.0,,,,,1377.0,,5277.5,781.1,,2901.0,,,1202.6,,,418.0,-529.0,,,,,150.0,,4050.5,-445.9,,1674.0,,,-24.4,,,False,,,,,True,,False,False,,False,,,True,,
47031,1520,3340.0,2189.0,,,,,2965.0,,10145.2,1276.9,,5039.0,,,1750.1,,,1820.0,669.0,,,,,1445.0,,8625.2,-243.1,,3519.0,,,230.1,,,True,,,,,True,,False,True,,False,,,True,,
47033,382,680.0,688.0,,,,,565.0,,1875.9,267.6,,1033.0,,,,,,298.0,306.0,,,,,183.0,,1493.9,-114.4,,651.0,,,,,,False,,,,,True,,False,True,,False,,,,,
47035,1867,2595.0,1607.0,,,,,2724.0,,7671.3,1229.6,,4910.0,,,1939.2,,,728.0,-260.0,,,,,857.0,,5804.3,-637.4,,3043.0,,,72.2,,,True,,,,,False,,False,True,,False,,,True,,
47037,18813,24285.0,23671.0,,,,,19787.0,,56255.4,12918.5,,31563.0,,,15337.8,29823.0,,5472.0,4858.0,,,,,974.0,,37442.4,-5894.5,,12750.0,,,-3475.2,11010.0,,True,,,,,True,,False,False,,False,,,True,False,
47039,319,630.0,6.0,,,,,545.0,,1720.7,253.7,,1581.0,,,,,,311.0,-313.0,,,,,226.0,,1401.7,-65.3,,1262.0,,,,,,False,,,,,True,,False,True,,False,,,,,
47041,673,1220.0,443.0,,,,,1010.0,,3403.0,587.3,,1925.0,,,,,,547.0,-230.0,,,,,337.0,,2730.0,-85.7,,1252.0,,,,,,True,,,,,True,,False,True,,False,,,,,
