,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
51097,45,34.0,,19.1,,27.0,9.0,,,,,35.9,39.3,,,49.0,3.4,37.4,,,19.0,31.6,,,24.0,40.0,32.8,,,,,,,88.9,,,,28.3,,-11.0,,-25.9,,-18.0,-36.0,,,,,-9.1,-5.7,,,4.0,-41.6,-7.6,,,-26.0,-13.4,,,-21.0,-5.0,-12.2,,,,,,,43.9,,,,-16.7,,,False,,False,False,,,,,True,True,,,True,False,True,,,False,False,,,False,True,False,,,,,,,False,,,,False,
51099,242,128.0,,91.0,,147.0,77.0,,,,,148.7,145.8,,,161.0,444.1,196.5,,,132.0,151.6,,,222.0,167.0,151.5,,,,,,,243.4,,,,182.7,,-114.0,,-151.0,,-95.0,-165.0,,,,,-93.3,-96.2,,,-81.0,202.1,-45.5,,,-110.0,-90.4,,,-20.0,-75.0,-90.5,,,,,,,1.4,,,,-59.3,,,False,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,True,True,True,,,,,,,True,,,,True,
51101,124,122.0,,123.1,,123.0,142.0,,,,,98.0,140.3,,,139.0,61.6,92.7,,,150.0,142.6,,,155.0,121.0,98.9,,,,,,,164.5,,,,134.1,,-2.0,,-0.9,,-1.0,18.0,,,,,-26.0,16.3,,,15.0,-62.4,-31.3,,,26.0,18.6,,,31.0,-3.0,-25.1,,,,,,,40.5,,,,10.1,,,True,,True,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,False,,,,,,,False,,,,False,
51103,85,90.0,,91.6,,92.0,109.0,,,,,79.0,99.9,,,57.0,287.9,78.8,,,163.0,96.5,,,140.0,89.0,55.0,,,,,,,118.0,,,,85.2,,5.0,,6.6,,7.0,24.0,,,,,-6.0,14.9,,,-28.0,202.9,-6.2,,,78.0,11.5,,,55.0,4.0,-30.0,,,,,,,33.0,,,,0.2,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,False,True,False,,,,,,,False,,,,True,
51105,294,430.0,,442.1,,349.0,545.0,,,,,297.8,533.6,,,370.0,289.5,165.9,,,281.0,386.2,,,448.0,315.0,305.9,,,,,,,412.4,,,,424.0,,136.0,,148.1,,55.0,251.0,,,,,3.8,239.6,,,76.0,-4.5,-128.1,,,-13.0,92.2,,,154.0,21.0,11.9,,,,,,,118.4,,,,130.0,,,False,,True,False,,,,,True,False,,,True,True,True,,,True,True,,,False,True,True,,,,,,,True,,,,True,
51107,2865,1610.0,,1627.4,,1684.0,1005.0,,,,,2346.4,2307.0,,1547.3,2646.0,2150.1,2395.0,1891.5,,1372.0,1707.4,,,1964.0,2049.0,2529.4,,,,,,1639.8,1866.7,1288.0,,,2001.7,,-1255.0,,-1237.6,,-1181.0,-1860.0,,,,,-518.6,-558.0,,-1317.7,-219.0,-714.9,-470.0,-973.5,,-1493.0,-1157.6,,,-901.0,-816.0,-335.6,,,,,,-1225.2,-998.3,-1577.0,,,-863.3,,,True,,True,False,,,,,True,True,,False,True,True,True,True,,False,True,,,True,True,True,,,,,,True,True,False,,,True,
51109,281,252.0,,252.6,,260.0,246.0,,,,,201.4,277.5,,,279.0,289.6,244.7,262.5,,343.0,316.0,,,347.0,270.0,239.0,,,,,,,270.5,,,,261.4,,-29.0,,-28.4,,-21.0,-35.0,,,,,-79.6,-3.5,,,-2.0,8.6,-36.3,-18.5,,62.0,35.0,,,66.0,-11.0,-42.0,,,,,,,-10.5,,,,-19.6,,,True,,True,False,,,,,False,True,,,True,True,False,True,,False,False,,,False,True,False,,,,,,,True,,,,True,
51111,115,162.0,,163.7,,111.0,183.0,,,,,93.9,179.3,,,102.0,26.4,107.3,,,55.0,122.1,,,191.0,127.0,70.7,,,,,,,159.4,,,,182.1,,47.0,,48.7,,-4.0,68.0,,,,,-21.1,64.3,,,-13.0,-88.6,-7.7,,,-60.0,7.1,,,76.0,12.0,-44.3,,,,,,,44.4,,,,67.1,,,False,,True,False,,,,,True,False,,,True,False,True,,,False,True,,,False,True,True,,,,,,,True,,,,False,
51113,82,88.0,,94.0,,82.0,111.0,,,,,60.2,83.6,,,86.0,91.7,61.3,,,54.0,82.1,,,103.0,78.0,67.2,,,,,,,117.3,,,,93.9,,6.0,,12.0,,0.0,29.0,,,,,-21.8,1.6,,,4.0,9.7,-20.7,,,-28.0,0.1,,,21.0,-4.0,-14.8,,,,,,,35.3,,,,11.9,,,False,,True,False,,,,,False,True,,,True,False,False,,,False,True,,,False,True,False,,,,,,,False,,,,False,
51115,52,76.0,,65.6,,65.0,33.0,,,,,68.8,74.7,,,57.0,29.5,57.4,,,81.0,71.8,,,90.0,72.0,72.6,,,,,,,111.0,,,,47.5,,24.0,,13.6,,13.0,-19.0,,,,,16.8,22.7,,,5.0,-22.5,5.4,,,29.0,19.8,,,38.0,20.0,20.6,,,,,,,59.0,,,,-4.5,,,True,,True,True,,,,,True,True,,,True,True,True,,,False,True,,,False,True,True,,,,,,,False,,,,True,
51117,203,240.0,,243.4,,238.0,298.0,,,,,229.1,255.8,,,371.0,217.9,154.8,212.0,,148.5,231.3,,,309.0,244.0,201.6,,,,,,,274.5,,,,442.0,,37.0,,40.4,,35.0,95.0,,,,,26.1,52.8,,,168.0,14.9,-48.2,9.0,,-54.5,28.3,,,106.0,41.0,-1.4,,,,,,,71.5,,,,239.0,,,False,,True,False,,,,,True,False,,,False,True,False,True,,False,True,,,False,False,True,,,,,,,False,,,,False,
51119,66,50.0,,50.1,,50.0,28.0,,,,,59.5,71.0,,,51.0,34.6,67.9,,,41.0,52.5,,,72.0,59.0,56.8,,,,,,,88.4,,,,47.3,,-16.0,,-15.9,,-16.0,-38.0,,,,,-6.5,5.0,,,-15.0,-31.4,1.9,,,-25.0,-13.5,,,6.0,-7.0,-9.2,,,,,,,22.4,,,,-18.7,,,True,,False,False,,,,,True,True,,,True,False,True,,,False,True,,,True,True,True,,,,,,,False,,,,False,
51121,435,656.0,,650.2,,658.0,1214.0,,,,,727.9,966.9,,,784.0,401.7,680.6,561.0,,464.0,709.8,,,642.0,720.0,935.7,,,,,,458.6,566.6,,,,680.4,,221.0,,215.2,,223.0,779.0,,,,,292.9,531.9,,,349.0,-33.3,245.6,126.0,,29.0,274.8,,,207.0,285.0,500.7,,,,,,23.6,131.6,,,,245.4,,,True,,False,False,,,,,False,False,,,False,True,False,True,,True,False,,,True,False,False,,,,,,True,True,,,,False,
51125,140,132.0,,132.4,,115.0,164.0,,,,,86.9,154.7,,,80.0,74.9,66.3,,,121.0,128.4,,,172.0,111.0,63.6,,,,,,,170.0,,,,150.6,,-8.0,,-7.6,,-25.0,24.0,,,,,-53.1,14.7,,,-60.0,-65.1,-73.7,,,-19.0,-11.6,,,32.0,-29.0,-76.4,,,,,,,30.0,,,,10.6,,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,False,,,,,,,False,,,,False,
51127,190,204.0,,195.0,,196.0,214.0,,,,,159.9,216.5,,,170.0,213.7,141.3,,,195.0,260.7,,,271.0,187.0,164.9,,,,,,,240.8,,,,273.8,,14.0,,5.0,,6.0,24.0,,,,,-30.1,26.5,,,-20.0,23.7,-48.7,,,5.0,70.7,,,81.0,-3.0,-25.1,,,,,,,50.8,,,,83.8,,,True,,True,False,,,,,False,False,,,False,False,False,,,True,False,,,False,True,False,,,,,,,False,,,,False,
51131,86,92.0,,92.2,,89.0,120.0,,,,,82.4,97.0,,,78.0,37.9,93.6,,,92.0,89.5,,,111.0,89.0,49.2,,,,,,,108.0,,,,92.4,,6.0,,6.2,,3.0,34.0,,,,,-3.6,11.0,,,-8.0,-48.1,7.6,,,6.0,3.5,,,25.0,3.0,-36.8,,,,,,,22.0,,,,6.4,,,False,,True,False,,,,,True,False,,,False,False,False,,,False,True,,,False,True,False,,,,,,,False,,,,False,
51133,64,64.0,,67.2,,68.0,37.0,,,,,87.5,80.6,,,70.0,71.5,90.9,,,41.0,67.5,,,99.0,73.0,79.8,,,,,,,110.2,,,,77.7,,0.0,,3.2,,4.0,-27.0,,,,,23.5,16.6,,,6.0,7.5,26.9,,,-23.0,3.5,,,35.0,9.0,15.8,,,,,,,46.2,,,,13.7,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,False,,,,,,,False,,,,False,
51135,261,274.0,,278.0,,255.0,162.0,,,,,274.1,342.8,,,158.0,317.1,153.5,,,172.0,252.9,,,389.0,238.0,186.3,,,,,,,392.6,,,,325.7,,13.0,,17.0,,-6.0,-99.0,,,,,13.1,81.8,,,-103.0,56.1,-107.5,,,-89.0,-8.1,,,128.0,-23.0,-74.7,,,,,,,131.6,,,,64.7,,,False,,True,False,,,,,False,False,,,False,False,False,,,False,True,,,False,False,False,,,,,,,False,,,,False,
51137,258,332.0,,336.8,,336.0,460.0,,,,,207.5,340.5,,,265.0,480.2,193.0,305.5,,461.0,340.0,,,403.0,308.0,212.5,,,,,,,412.4,,,,334.4,,74.0,,78.8,,78.0,202.0,,,,,-50.5,82.5,,,7.0,222.2,-65.0,47.5,,203.0,82.0,,,145.0,50.0,-45.5,,,,,,,154.4,,,,76.4,,,False,,False,False,,,,,True,False,,,True,False,True,True,,False,False,,,False,True,True,,,,,,,False,,,,False,
51139,268,240.0,,232.6,,237.0,372.0,,,,,232.8,251.5,,,204.0,205.6,234.8,,,318.0,264.9,,,310.0,217.0,176.0,,,,,,,315.3,,,,311.7,,-28.0,,-35.4,,-31.0,104.0,,,,,-35.2,-16.5,,,-64.0,-62.4,-33.2,,,50.0,-3.1,,,42.0,-51.0,-92.0,,,,,,,47.3,,,,43.7,,,False,,False,False,,,,,False,True,,,False,False,False,,,False,True,,,False,False,False,,,,,,,False,,,,False,
51141,108,144.0,,146.3,,156.0,163.0,,,,,161.6,160.6,,,178.0,199.9,109.6,,,101.0,158.4,,,198.0,149.0,133.6,,,,,,,173.0,,,,188.3,,36.0,,38.3,,48.0,55.0,,,,,53.6,52.6,,,70.0,91.9,1.6,,,-7.0,50.4,,,90.0,41.0,25.6,,,,,,,65.0,,,,80.3,,,False,,False,False,,,,,False,False,,,False,False,True,,,True,False,,,False,False,True,,,,,,,False,,,,False,
51143,691,696.0,,703.2,,683.0,1218.0,,,,,553.1,847.5,,,683.0,726.3,371.5,577.0,,728.0,734.1,,,881.0,661.0,387.4,,,,,,669.4,702.9,,,,601.5,,5.0,,12.2,,-8.0,527.0,,,,,-137.9,156.5,,,-8.0,35.3,-319.5,-114.0,,37.0,43.1,,,190.0,-30.0,-303.6,,,,,,-21.6,11.9,,,,-89.5,,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,False,,,,,,False,False,,,,False,
51145,223,170.0,,179.2,,185.0,93.0,,,,,171.7,205.0,,,207.0,317.8,209.2,,,166.0,187.5,,,271.0,201.0,199.5,,,,,,,171.8,,,,227.7,,-53.0,,-43.8,,-38.0,-130.0,,,,,-51.3,-18.0,,,-16.0,94.8,-13.8,,,-57.0,-35.5,,,48.0,-22.0,-23.5,,,,,,,-51.2,,,,4.7,,,True,,True,False,,,,,True,True,,,True,False,True,,,False,True,,,True,True,True,,,,,,,True,,,,True,
51147,304,232.0,,234.2,,199.0,344.0,,,,,195.6,182.3,,,233.0,194.8,86.4,,,95.0,156.8,,,252.0,200.0,169.1,,,,,,,288.0,,,,209.6,,-72.0,,-69.8,,-105.0,40.0,,,,,-108.4,-121.7,,,-71.0,-109.2,-217.6,,,-209.0,-147.2,,,-52.0,-104.0,-134.9,,,,,,,-16.0,,,,-94.4,,,True,,False,True,,,,,False,False,,,True,False,False,,,False,False,,,True,False,False,,,,,,,True,,,,False,
51149,389,192.0,,195.2,,211.0,186.0,,,,,267.0,272.7,,,355.0,256.6,173.3,200.5,,188.0,247.5,,,218.0,240.0,230.9,,,,,,,219.8,,,,236.3,,-197.0,,-193.8,,-178.0,-203.0,,,,,-122.0,-116.3,,,-34.0,-132.4,-215.7,-188.5,,-201.0,-141.5,,,-171.0,-149.0,-158.1,,,,,,,-169.2,,,,-152.7,,,True,,True,False,,,,,True,True,,,True,True,False,True,,False,True,,,True,True,True,,,,,,,True,,,,True,
51153,4983,3774.0,,3888.1,3750.3,3568.0,2914.0,,,,,4414.8,4669.6,,3728.3,3433.0,3589.1,3148.1,4095.0,,3714.0,3679.6,,,4232.0,3592.0,3407.0,,,,,,2469.8,3666.0,2988.0,,,3576.0,,-1209.0,,-1094.9,-1232.7,-1415.0,-2069.0,,,,,-568.2,-313.4,,-1254.7,-1550.0,-1393.9,-1834.9,-888.0,,-1269.0,-1303.4,,,-751.0,-1391.0,-1576.0,,,,,,-2513.2,-1317.0,-1995.0,,,-1407.0,,,True,False,False,False,,,,,True,True,,False,False,False,False,True,,False,False,,,True,False,False,,,,,,False,False,False,,,False,
51155,305,382.0,,384.1,,379.0,397.0,,,,,345.4,416.0,,,351.0,458.9,220.0,403.5,,263.0,376.1,,,443.0,351.0,273.0,,,,,,,486.5,,,,445.5,,77.0,,79.1,,74.0,92.0,,,,,40.4,111.0,,,46.0,153.9,-85.0,98.5,,-42.0,71.1,,,138.0,46.0,-32.0,,,,,,,181.5,,,,140.5,,,False,,True,False,,,,,True,False,,,True,False,False,False,,True,True,,,False,True,True,,,,,,,False,,,,False,
51157,55,44.0,,43.8,,40.0,39.0,,,,,35.8,35.3,,,31.0,36.0,35.0,,,28.0,38.1,,,51.0,46.0,44.2,,,,,,,74.7,,,,74.1,,-11.0,,-11.2,,-15.0,-16.0,,,,,-19.2,-19.7,,,-24.0,-19.0,-20.0,,,-27.0,-16.9,,,-4.0,-9.0,-10.8,,,,,,,19.7,,,,19.1,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,True,True,True,,,,,,,False,,,,False,
51159,231,272.0,,294.8,,164.0,155.0,,,,,200.0,266.6,,,77.0,55.2,102.8,,,158.0,186.6,,,316.0,161.0,90.4,,,,,,,253.1,,,,406.0,,41.0,,63.8,,-67.0,-76.0,,,,,-31.0,35.6,,,-154.0,-175.8,-128.2,,,-73.0,-44.4,,,85.0,-70.0,-140.6,,,,,,,22.1,,,,175.0,,,False,,False,False,,,,,True,True,,,False,False,False,,,False,False,,,False,False,False,,,,,,,True,,,,False,
51161,834,724.0,,722.7,,718.0,760.0,,,,,818.4,1062.2,,,905.0,478.1,651.3,702.5,,637.0,878.1,,,806.0,695.0,748.3,,,,,,785.5,815.0,,,,845.9,,-110.0,,-111.3,,-116.0,-74.0,,,,,-15.6,228.2,,,71.0,-355.9,-182.7,-131.5,,-197.0,44.1,,,-28.0,-139.0,-85.7,,,,,,-48.5,-19.0,,,,11.9,,,False,,False,True,,,,,True,False,,,True,False,False,False,,False,True,,,True,False,True,,,,,,True,True,,,,True,
51163,201,256.0,,256.2,,236.0,299.0,,,,,174.1,226.8,,,171.0,325.6,204.5,,,246.0,225.6,,,352.0,216.0,175.6,,,,,,,231.9,,,,317.2,,55.0,,55.2,,35.0,98.0,,,,,-26.9,25.8,,,-30.0,124.6,3.5,,,45.0,24.6,,,151.0,15.0,-25.4,,,,,,,30.9,,,,116.2,,,False,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,False,True,True,,,,,,,True,,,,False,
51165,738,1004.0,,1015.9,,972.0,1094.0,,,,,840.2,1226.2,,,757.0,1123.1,875.2,952.5,,866.0,977.8,,,1182.0,891.0,802.6,,,,,,794.2,799.1,,,,1291.0,,266.0,,277.9,,234.0,356.0,,,,,102.2,488.2,,,19.0,385.1,137.2,214.5,,128.0,239.8,,,444.0,153.0,64.6,,,,,,56.2,61.1,,,,553.0,,,False,,True,False,,,,,True,False,,,True,False,True,True,,True,True,,,False,True,True,,,,,,True,True,,,,False,
51167,172,270.0,,274.2,,284.0,309.0,,,,,300.8,329.9,,,372.0,347.7,196.0,,,273.0,285.9,,,332.0,259.0,354.3,,,,,,,278.6,,,,272.0,,98.0,,102.2,,112.0,137.0,,,,,128.8,157.9,,,200.0,175.7,24.0,,,101.0,113.9,,,160.0,87.0,182.3,,,,,,,106.6,,,,100.0,,,False,,False,False,,,,,False,False,,,False,False,True,,,False,False,,,False,True,False,,,,,,,False,,,,False,
51169,129,166.0,,160.8,,171.0,182.0,,,,,187.2,235.4,,,347.0,114.4,90.4,,,117.0,185.8,,,162.0,181.0,211.2,,,,,,,259.2,,,,213.5,,37.0,,31.8,,42.0,53.0,,,,,58.2,106.4,,,218.0,-14.6,-38.6,,,-12.0,56.8,,,33.0,52.0,82.2,,,,,,,130.2,,,,84.5,,,True,,False,False,,,,,False,False,,,False,True,False,,,True,False,,,True,False,False,,,,,,,False,,,,False,
51171,539,490.0,,491.8,,491.0,366.0,,,,,449.3,560.6,,,341.0,1016.9,347.1,523.5,,582.0,507.6,,,617.0,453.0,444.1,,,,,,398.1,504.1,,,,712.4,,-49.0,,-47.2,,-48.0,-173.0,,,,,-89.7,21.6,,,-198.0,477.9,-191.9,-15.5,,43.0,-31.4,,,78.0,-86.0,-94.9,,,,,,-140.9,-34.9,,,,173.4,,,True,,True,False,,,,,False,True,,,False,False,False,True,,True,True,,,False,False,False,,,,,,False,True,,,,False,
51173,273,376.0,,361.4,,356.0,516.0,,,,,368.3,425.9,,,355.0,682.0,272.9,366.5,,259.0,390.8,,,391.0,337.0,313.8,,,,,,,372.6,,,,368.4,,103.0,,88.4,,83.0,243.0,,,,,95.3,152.9,,,82.0,409.0,-0.1,93.5,,-14.0,117.8,,,118.0,64.0,40.8,,,,,,,99.6,,,,95.4,,,True,,True,False,,,,,True,False,,,True,False,True,True,,True,False,,,False,True,True,,,,,,,True,,,,True,
51175,122,706.0,,642.6,,382.0,1291.0,,,,,285.5,459.8,,,179.0,1394.8,147.1,,,307.0,345.0,,,552.0,291.0,430.8,,,,,,,495.9,,,,664.7,,584.0,,520.6,,260.0,1169.0,,,,,163.5,337.8,,,57.0,1272.8,25.1,,,185.0,223.0,,,430.0,169.0,308.8,,,,,,,373.9,,,,542.7,,,True,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,True,True,True,,,,,,,True,,,,True,
51177,1220,860.0,,890.2,,901.0,644.0,,,,,943.6,1022.9,,,933.0,1094.0,697.3,954.5,,921.0,985.9,,,1063.0,880.0,767.6,,,,,,930.0,973.3,833.0,,,941.2,,-360.0,,-329.8,,-319.0,-576.0,,,,,-276.4,-197.1,,,-287.0,-126.0,-522.7,-265.5,,-299.0,-234.1,,,-157.0,-340.0,-452.4,,,,,,-290.0,-246.7,-387.0,,,-278.8,,,True,,True,False,,,,,True,True,,,True,True,False,True,,True,True,,,True,True,False,,,,,,True,True,False,,,True,
51179,1293,978.0,,972.5,,1064.0,1064.0,,,,,1027.0,1234.5,,,982.0,1180.4,898.9,1055.0,,1079.0,1183.1,,,1237.0,970.0,973.7,,,,,,1113.2,1043.4,1215.0,,,1303.5,,-315.0,,-320.5,,-229.0,-229.0,,,,,-266.0,-58.5,,,-311.0,-112.6,-394.1,-238.0,,-214.0,-109.9,,,-56.0,-323.0,-319.3,,,,,,-179.8,-249.6,-78.0,,,10.5,,,False,,True,True,,,,,True,True,,,True,True,False,True,,True,True,,,True,False,False,,,,,,True,True,True,,,True,
51181,45,20.0,,17.8,,23.0,11.0,,,,,43.4,32.1,,,47.0,11.5,27.7,,,21.0,26.0,,,27.0,33.0,35.0,,,,,,,78.0,,,,25.5,,-25.0,,-27.2,,-22.0,-34.0,,,,,-1.6,-12.9,,,2.0,-33.5,-17.3,,,-24.0,-19.0,,,-18.0,-12.0,-10.0,,,,,,,33.0,,,,-19.5,,,False,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,True,True,True,,,,,,,False,,,,True,
51183,148,72.0,,75.3,,73.0,26.0,,,,,95.3,91.8,,,88.0,67.9,50.1,,,82.0,98.0,,,,75.0,67.8,,,,,,,115.2,,,,83.7,,-76.0,,-72.7,,-75.0,-122.0,,,,,-52.7,-56.2,,,-60.0,-80.1,-97.9,,,-66.0,-50.0,,,,-73.0,-80.2,,,,,,,-32.8,,,,-64.3,,,True,,True,False,,,,,True,True,,,True,False,False,,,True,True,,,,True,False,,,,,,,True,,,,True,
51185,253,342.0,,359.5,,399.0,174.0,,,,,508.8,502.1,,,474.0,555.0,392.9,554.5,,295.0,387.3,,,510.0,404.0,609.5,,,,,,,461.0,,,,503.8,,89.0,,106.5,,146.0,-79.0,,,,,255.8,249.1,,,221.0,302.0,139.9,301.5,,42.0,134.3,,,257.0,151.0,356.5,,,,,,,208.0,,,,250.8,,,False,,False,True,,,,,False,False,,,False,False,False,False,,True,False,,,False,False,False,,,,,,,False,,,,False,
51187,255,270.0,,264.8,,269.0,188.0,,,,,271.1,301.0,,,324.0,690.3,264.0,323.0,,238.5,229.3,,,362.0,280.0,220.5,,,,,,,420.6,,,,313.9,,15.0,,9.8,,14.0,-67.0,,,,,16.1,46.0,,,69.0,435.3,9.0,68.0,,-16.5,-25.7,,,107.0,25.0,-34.5,,,,,,,165.6,,,,58.9,,,True,,True,False,,,,,False,False,,,False,False,True,False,,False,False,,,False,False,False,,,,,,,False,,,,False,
51191,519,630.0,,626.5,,625.0,1026.0,,,,,555.4,773.2,,,700.0,675.9,408.3,553.0,,553.0,585.5,,,668.0,566.0,632.9,,,,,,848.3,586.2,,,,730.8,,111.0,,107.5,,106.0,507.0,,,,,36.4,254.2,,,181.0,156.9,-110.7,34.0,,34.0,66.5,,,149.0,47.0,113.9,,,,,,329.3,67.2,,,,211.8,,,True,,True,False,,,,,True,False,,,False,False,True,True,,True,True,,,False,True,False,,,,,,False,True,,,,False,
51193,151,146.0,,150.0,,134.0,252.0,,,,,140.8,150.8,,,103.0,42.0,127.4,,,124.0,138.0,,,183.0,139.0,101.0,,,,,,,149.8,,,,170.6,,-5.0,,-1.0,,-17.0,101.0,,,,,-10.2,-0.2,,,-48.0,-109.0,-23.6,,,-27.0,-13.0,,,32.0,-12.0,-50.0,,,,,,,-1.2,,,,19.6,,,True,,False,False,,,,,False,True,,,False,False,False,,,False,False,,,False,False,False,,,,,,,True,,,,False,
51195,236,468.0,,470.0,,469.0,651.0,,,,,400.9,581.3,,,545.0,500.8,240.6,482.0,,444.0,494.8,,,555.0,427.0,475.1,,,,,,391.7,483.1,,,,553.5,,232.0,,234.0,,233.0,415.0,,,,,164.9,345.3,,,309.0,264.8,4.6,246.0,,208.0,258.8,,,319.0,191.0,239.1,,,,,,155.7,247.1,,,,317.5,,,False,,False,False,,,,,True,False,,,False,False,True,False,,True,False,,,False,True,False,,,,,,True,False,,,,False,
51197,233,280.0,,273.2,,277.0,359.0,,,,,271.1,296.3,,,313.0,237.0,158.9,,,234.0,299.4,,,278.0,255.0,211.5,,,,,,,386.1,,,,318.9,,47.0,,40.2,,44.0,126.0,,,,,38.1,63.3,,,80.0,4.0,-74.1,,,1.0,66.4,,,45.0,22.0,-21.5,,,,,,,153.1,,,,85.9,,,True,,True,False,,,,,True,False,,,False,True,False,,,True,False,,,True,True,True,,,,,,,False,,,,False,
51199,496,528.0,,522.0,,496.0,760.0,,,,,321.7,451.1,,,462.0,507.1,373.2,451.5,,417.0,509.0,,,579.0,483.0,432.7,,,,,,,636.4,,,,714.8,,32.0,,26.0,,0.0,264.0,,,,,-174.3,-44.9,,,-34.0,11.1,-122.8,-44.5,,-79.0,13.0,,,83.0,-13.0,-63.3,,,,,,,140.4,,,,218.8,,,True,,True,False,,,,,False,False,,,False,True,False,False,,False,True,,,False,True,False,,,,,,,False,,,,False,
51510,1036,1226.0,,1280.9,,1141.0,2447.0,,,,,1258.3,1594.5,,,782.0,813.1,837.3,,,949.0,1356.2,,,1207.0,1150.0,920.6,,,,,,1173.7,1640.7,1458.0,,,1103.4,,190.0,,244.9,,105.0,1411.0,,,,,222.3,558.5,,,-254.0,-222.9,-198.7,,,-87.0,320.2,,,171.0,114.0,-115.4,,,,,,137.7,604.7,422.0,,,67.4,,,False,,True,False,,,,,False,False,,,False,False,False,,,True,False,,,True,True,True,,,,,,True,False,False,,,True,
51520,105,212.0,,214.1,,200.0,281.0,,,,,178.5,211.9,,,243.0,122.4,112.3,,,161.0,175.5,,,221.0,186.0,180.1,,,,,,,326.6,,,,268.7,,107.0,,109.1,,95.0,176.0,,,,,73.5,106.9,,,138.0,17.4,7.3,,,56.0,70.5,,,116.0,81.0,75.1,,,,,,,221.6,,,,163.7,,,False,,True,False,,,,,True,True,,,False,True,True,,,True,True,,,False,True,True,,,,,,,False,,,,False,
