,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37087,28,12.0,,12.0,,,,,15.0,24.2,4.9,,12.0,,,,,13.2,-16.0,,-16.0,,,,,-13.0,-3.8,-23.1,,-16.0,,,,,-14.8,,False,,,,,True,True,False,,False,,,,,True
37089,192,129.0,,158.0,,,,,111.0,145.1,77.5,86.1,132.0,,114.6,,,148.8,-63.0,,-34.0,,,,,-81.0,-46.9,-114.5,-105.9,-60.0,,-77.4,,,-43.2,,True,,,,,False,True,False,False,True,,False,,,True
37091,7,9.0,,0.0,,,,,7.0,24.6,2.1,5.1,15.0,,,,,15.2,2.0,,-7.0,,,,,0.0,17.6,-4.9,-1.9,8.0,,,,,8.2,,False,,,,,True,False,False,True,False,,,,,False
37093,59,37.0,,43.0,,,,,135.0,55.1,15.9,26.2,56.0,,,,,31.7,-22.0,,-16.0,,,,,76.0,-3.9,-43.1,-32.8,-3.0,,,,,-27.3,,True,,,,,False,True,False,False,True,,,,,False
37095,17,4.0,,0.0,,,,,1.0,10.2,0.5,,4.0,,,,,3.0,-13.0,,-17.0,,,,,-16.0,-6.8,-16.5,,-13.0,,,,,-14.0,,False,,,,,False,True,False,,False,,,,,False
37097,236,162.0,,356.0,,,,,260.0,136.9,86.6,209.9,172.0,,133.3,,,145.2,-74.0,,120.0,,,,,24.0,-99.1,-149.4,-26.1,-64.0,,-102.7,,,-90.8,,False,,,,,True,False,False,True,True,,False,,,False
37099,62,36.0,,60.0,,,,,20.0,36.5,9.8,15.8,38.0,,,,,22.2,-26.0,,-2.0,,,,,-42.0,-25.5,-52.2,-46.2,-24.0,,,,,-39.8,,True,,,,,False,True,False,False,True,,,,,False
37101,304,339.0,,436.0,,,,,394.0,304.8,136.1,298.7,343.0,,287.8,,,242.9,35.0,,132.0,,,,,90.0,0.8,-167.9,-5.3,39.0,,-16.2,,,-61.1,,False,,,,,False,True,False,True,False,,True,,,False
37103,4,4.0,,0.0,,,,,1.0,4.7,1.2,,,,,,,1.4,0.0,,-4.0,,,,,-3.0,0.7,-2.8,,,,,,,-2.6,,False,,,,,False,False,False,,,,,,,False
37105,76,88.0,,92.0,,,,,130.0,95.7,20.1,66.2,80.0,,82.6,,,41.1,12.0,,16.0,,,,,54.0,19.7,-55.9,-9.8,4.0,,6.6,,,-34.9,,False,,,,,False,False,False,True,True,,True,,,False
37107,46,22.0,,21.0,,,,,56.0,59.8,3.7,26.7,,,19.2,,,13.6,-24.0,,-25.0,,,,,10.0,13.8,-42.3,-19.3,,,-26.8,,,-32.4,,False,,,,,True,True,False,True,,,False,,,False
37109,124,63.0,,88.0,,,,,145.0,97.3,29.0,70.0,65.0,,,,,72.6,-61.0,,-36.0,,,,,21.0,-26.7,-95.0,-54.0,-59.0,,,,,-51.4,,True,,,,,True,True,False,True,True,,,,,True
37111,45,44.0,,66.0,,,,,69.0,51.0,18.1,40.5,51.0,,,,,49.4,-1.0,,21.0,,,,,24.0,6.0,-26.9,-4.5,6.0,,,,,4.4,,False,,,,,False,False,False,False,False,,,,,False
37113,38,22.0,,34.0,,,,,23.0,35.7,1.3,22.8,,,,,,7.8,-16.0,,-4.0,,,,,-15.0,-2.3,-36.7,-15.2,,,,,,-30.2,,True,,,,,True,True,False,True,,,,,,False
37115,4,3.0,,0.0,,,,,1.0,7.0,0.5,,2.0,,,,,2.4,-1.0,,-4.0,,,,,-3.0,3.0,-3.5,,-2.0,,,,,-1.6,,False,,,,,False,False,False,,False,,,,,False
37117,24,18.0,,21.0,,,,,8.0,38.1,3.6,16.2,20.0,,,,,13.2,-6.0,,-3.0,,,,,-16.0,14.1,-20.4,-7.8,-4.0,,,,,-10.8,,True,,,,,False,False,False,False,True,,,,,False
37119,2212,2289.0,,2703.0,,,,,2431.0,996.9,1697.5,1765.0,2365.0,,1825.2,,,2275.1,77.0,,491.0,,,,,219.0,-1215.1,-514.5,-447.0,153.0,,-386.8,,,63.1,,False,,,,,False,False,False,False,False,,False,,,True
37121,12,16.0,,0.0,,,,,4.0,13.9,2.0,,18.0,,,,,28.5,4.0,,-12.0,,,,,-8.0,1.9,-10.0,,6.0,,,,,16.5,,False,,,,,False,True,False,,False,,,,,False
37123,50,39.0,,63.0,,,,,36.0,60.7,13.9,38.0,50.0,,,,,37.0,-11.0,,13.0,,,,,-14.0,10.7,-36.1,-12.0,0.0,,,,,-13.0,,False,,,,,False,True,False,False,True,,,,,False
37125,110,101.0,,114.0,,,,,123.0,111.6,49.1,84.8,98.0,,77.2,,,108.8,-9.0,,4.0,,,,,13.0,1.6,-60.9,-25.2,-12.0,,-32.8,,,-1.2,,True,,,,,False,True,False,False,False,,False,,,True
37127,103,111.0,,121.0,,,,,58.0,95.7,33.5,96.5,81.0,,,,,71.0,8.0,,18.0,,,,,-45.0,-7.3,-69.5,-6.5,-22.0,,,,,-32.0,,False,,,,,False,True,False,True,False,,,,,False
37129,340,290.0,,561.0,,,,,526.0,191.8,66.0,299.5,338.0,,,,,164.8,-50.0,,221.0,,,,,186.0,-148.2,-274.0,-40.5,-2.0,,,,,-175.2,,False,,,,,False,False,False,True,True,,,,,False
37131,10,6.0,,7.0,,,,,3.0,10.9,0.2,6.7,,,,,,1.4,-4.0,,-3.0,,,,,-7.0,0.9,-9.8,-3.3,,,,,,-8.6,,True,,,,,False,True,False,True,,,,,,False
37133,123,78.0,,124.0,,,,,53.0,91.0,40.3,93.7,91.0,,,,,93.9,-45.0,,1.0,,,,,-70.0,-32.0,-82.7,-29.3,-32.0,,,,,-29.1,,True,,,,,False,True,False,True,True,,,,,True
37135,138,159.0,,238.0,,,,,348.0,143.1,151.6,108.4,190.0,,195.3,,,211.2,21.0,,100.0,,,,,210.0,5.1,13.6,-29.6,52.0,,57.3,,,73.2,,False,,,,,False,True,True,False,False,,False,,,False
37137,11,7.0,,0.0,,,,,4.0,8.0,0.8,,6.0,,,,,10.1,-4.0,,-11.0,,,,,-7.0,-3.0,-10.2,,-5.0,,,,,-0.9,,False,,,,,False,True,False,,False,,,,,True
37139,25,20.0,,50.0,,,,,14.0,39.8,3.7,28.1,24.0,,,,,18.4,-5.0,,25.0,,,,,-11.0,14.8,-21.3,3.1,-1.0,,,,,-6.6,,False,,,,,False,False,False,True,True,,,,,False
37141,75,74.0,,114.0,,,,,28.0,71.1,16.6,72.9,67.0,,,,,59.9,-1.0,,39.0,,,,,-47.0,-3.9,-58.4,-2.1,-8.0,,,,,-15.1,,False,,,,,False,False,False,False,False,,,,,False
37143,2,1.0,,0.0,,,,,3.0,6.4,1.2,,,,,,,1.3,-1.0,,-2.0,,,,,1.0,4.4,-0.8,,,,,,,-0.7,,False,,,,,False,False,True,,,,,,,True
37145,8,11.0,,14.0,,,,,5.0,26.6,2.1,14.2,14.0,,,,,9.3,3.0,,6.0,,,,,-3.0,18.6,-5.9,6.2,6.0,,,,,1.3,,False,,,,,False,False,False,False,False,,,,,True
37147,147,135.0,,185.0,,,,,152.0,195.5,83.7,114.3,152.0,,115.2,,,157.4,-12.0,,38.0,,,,,5.0,48.5,-63.3,-32.7,5.0,,-31.8,,,10.4,,False,,,,,True,False,False,False,True,,False,,,True
37149,17,6.0,,6.0,,,,,7.0,14.9,4.1,,9.0,,,,,1.0,-11.0,,-11.0,,,,,-10.0,-2.1,-12.9,,-8.0,,,,,-16.0,,False,,,,,True,True,False,,True,,,,,False
37151,177,129.0,,140.0,,,,,280.0,215.7,57.4,98.9,182.0,,117.2,,,111.4,-48.0,,-37.0,,,,,103.0,38.7,-119.6,-78.1,5.0,,-59.8,,,-65.6,,True,,,,,False,True,False,False,True,,False,,,False
37153,44,52.0,,70.0,,,,,114.0,66.2,25.9,27.5,54.0,,,,,55.6,8.0,,26.0,,,,,70.0,22.2,-18.1,-16.5,10.0,,,,,11.6,,False,,,,,False,False,False,False,False,,,,,False
37155,258,81.0,,285.0,,,,,219.0,290.4,32.1,42.2,140.0,,30.3,,,119.0,-177.0,,27.0,,,,,-39.0,32.4,-225.9,-215.8,-118.0,,-227.7,,,-139.0,,True,,,,,True,True,False,False,True,,False,,,True
37157,35,47.0,,45.0,,,,,24.0,69.2,13.8,57.0,40.0,,,,,40.1,12.0,,10.0,,,,,-11.0,34.2,-21.2,22.0,5.0,,,,,5.1,,True,,,,,True,False,False,False,True,,,,,True
37159,186,150.0,,194.0,,,,,267.0,207.5,75.0,113.5,169.0,,163.3,,,125.6,-36.0,,8.0,,,,,81.0,21.5,-111.0,-72.5,-17.0,,-22.7,,,-60.4,,True,,,,,False,True,False,False,True,,True,,,False
37161,58,43.0,,68.0,,,,,95.0,97.1,9.7,31.9,48.0,,45.0,,,31.5,-15.0,,10.0,,,,,37.0,39.1,-48.3,-26.1,-10.0,,-13.0,,,-26.5,,True,,,,,False,False,False,False,True,,True,,,False
37163,107,107.0,,92.0,,,,,110.0,124.1,37.2,91.0,110.0,,70.2,,,65.7,0.0,,-15.0,,,,,3.0,17.1,-69.8,-16.0,3.0,,-36.8,,,-41.3,,False,,,,,False,False,False,False,False,,False,,,False
37165,17,13.0,,14.0,,,,,14.0,32.4,4.5,11.9,18.0,,,,,13.8,-4.0,,-3.0,,,,,-3.0,15.4,-12.5,-5.1,1.0,,,,,-3.2,,True,,,,,True,False,False,False,True,,,,,True
37167,98,119.0,,165.0,,,,,126.0,80.4,69.1,95.5,113.0,,,,,115.9,21.0,,67.0,,,,,28.0,-17.6,-28.9,-2.5,15.0,,,,,17.9,,False,,,,,False,True,False,True,True,,,,,True
37169,26,11.0,,19.0,,,,,10.0,24.5,3.6,16.9,18.0,,,,,13.3,-15.0,,-7.0,,,,,-16.0,-1.5,-22.4,-9.1,-8.0,,,,,-12.7,,True,,,,,False,True,False,True,True,,,,,True
37171,84,53.0,,69.0,,,,,81.0,67.3,15.7,64.4,56.0,,,,,37.2,-31.0,,-15.0,,,,,-3.0,-16.7,-68.3,-19.6,-28.0,,,,,-46.8,,True,,,,,True,True,False,True,True,,,,,False
37173,9,7.0,,0.0,,,,,5.0,12.7,2.9,,7.0,,,,,1.9,-2.0,,-9.0,,,,,-4.0,3.7,-6.1,,-2.0,,,,,-7.1,,False,,,,,False,False,False,,False,,,,,False
37175,18,6.0,,7.0,,,,,3.0,9.7,0.9,,10.0,,,,,9.8,-12.0,,-11.0,,,,,-15.0,-8.3,-17.1,,-8.0,,,,,-8.2,,True,,,,,False,True,False,,True,,,,,True
37177,37,5.0,,0.0,,,,,1.0,4.4,0.3,,6.0,,,,,6.8,-32.0,,-37.0,,,,,-36.0,-32.6,-36.7,,-31.0,,,,,-30.2,,False,,,,,False,False,False,,True,,,,,True
37179,374,297.0,,502.0,,,,,528.0,250.6,208.4,287.5,334.0,,283.3,,,375.3,-77.0,,128.0,,,,,154.0,-123.4,-165.6,-86.5,-40.0,,-90.7,,,1.3,,False,,,,,False,False,False,False,True,,False,,,True
37181,41,31.0,,45.0,,,,,38.0,75.2,7.7,27.7,45.0,,,,,24.7,-10.0,,4.0,,,,,-3.0,34.2,-33.3,-13.3,4.0,,,,,-16.3,,True,,,,,True,False,False,False,True,,,,,False
37183,1328,1135.0,,1521.0,,,,,1497.0,461.2,766.6,1016.3,1168.0,,1206.9,,,988.9,-193.0,,193.0,,,,,169.0,-866.8,-561.4,-311.7,-160.0,,-121.1,,,-339.1,,False,,,,,True,False,False,False,True,,True,,,False
37185,22,8.0,,7.0,,,,,3.0,16.8,2.4,12.3,,,,,,4.7,-14.0,,-15.0,,,,,-19.0,-5.2,-19.6,-9.7,,,,,,-17.3,,False,,,,,False,True,False,True,,,,,,False
37187,10,2.0,,0.0,,,,,2.0,9.5,1.4,,5.0,,,,,3.7,-8.0,,-10.0,,,,,-8.0,-0.5,-8.6,,-5.0,,,,,-6.3,,False,,,,,False,True,False,,True,,,,,True
37189,35,25.0,,34.0,,,,,39.0,14.0,4.9,,28.0,,,,,31.5,-10.0,,-1.0,,,,,4.0,-21.0,-30.1,,-7.0,,,,,-3.5,,True,,,,,True,False,False,,True,,,,,True
37191,94,139.0,,121.0,,,,,410.0,261.4,67.3,86.5,172.0,,120.7,,,105.7,45.0,,27.0,,,,,316.0,167.4,-26.7,-7.5,78.0,,26.7,,,11.7,,True,,,,,False,False,True,True,False,,True,,,True
37193,30,21.0,,23.0,,,,,90.0,37.8,4.7,8.7,,,13.3,,,21.2,-9.0,,-7.0,,,,,60.0,7.8,-25.3,-21.3,,,-16.7,,,-8.8,,True,,,,,False,True,False,False,,,False,,,True
37195,152,82.0,,130.0,,,,,102.0,136.4,13.4,82.1,72.0,,70.6,,,30.7,-70.0,,-22.0,,,,,-50.0,-15.6,-138.6,-69.9,-80.0,,-81.4,,,-121.3,,True,,,,,True,True,False,True,False,,False,,,False
37197,36,34.0,,35.0,,,,,31.0,46.6,0.7,31.9,,,,,,6.5,-2.0,,-1.0,,,,,-5.0,10.6,-35.3,-4.1,,,,,,-29.5,,True,,,,,False,False,False,False,,,,,,False
37199,15,0.0,,0.0,,,,,3.0,6.7,2.2,,6.0,,,,,0.0,-15.0,,-15.0,,,,,-12.0,-8.3,-12.8,,-9.0,,,,,-15.0,,False,,,,,True,True,True,,True,,,,,True
38001,0,0.0,,0.0,,,,,1.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,1.0,0.0,,,0.0,,,,,,,True,,,,,False,True,,,True,,,,,
38003,4,1.0,,0.0,,,,,1.0,2.4,0.1,,1.0,,,,,2.0,-3.0,,-4.0,,,,,-3.0,-1.6,-3.9,,-3.0,,,,,-2.0,,False,,,,,False,True,False,,False,,,,,True
38005,10,1.0,,0.0,,,,,0.0,3.9,0.0,,0.0,,,,,0.1,-9.0,,-10.0,,,,,-10.0,-6.1,-10.0,,-10.0,,,,,-9.9,,False,,,,,False,True,False,,False,,,,,False
38007,0,0.0,,0.0,,,,,0.0,0.9,,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.9,,,0.0,,,,,0.0,,True,,,,,True,False,,,True,,,,,True
38009,0,0.0,,0.0,,,,,0.0,3.4,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,3.4,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38011,0,0.0,,0.0,,,,,1.0,0.7,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,1.0,0.7,0.0,,0.0,,,,,0.0,,True,,,,,False,False,False,,True,,,,,True
38013,1,1.0,,0.0,,,,,0.0,0.8,0.0,,0.0,,,,,6.7,0.0,,-1.0,,,,,-1.0,-0.2,-1.0,,-1.0,,,,,5.7,,False,,,,,False,False,False,,False,,,,,False
38015,111,80.0,,194.0,,,,,10.0,25.7,59.8,55.8,88.0,,,,,119.9,-31.0,,83.0,,,,,-101.0,-85.3,-51.2,-55.2,-23.0,,,,,8.9,,False,,,,,False,False,False,False,True,,,,,True
38017,119,130.0,,186.0,,,,,63.0,199.5,58.5,43.2,,,94.9,,,141.9,11.0,,67.0,,,,,-56.0,80.5,-60.5,-75.8,,,-24.1,,,22.9,,False,,,,,False,False,False,False,,,False,,,False
38019,11,1.0,,0.0,,,,,0.0,3.8,,,1.0,,,,,7.3,-10.0,,-11.0,,,,,-11.0,-7.2,,,-10.0,,,,,-3.7,,False,,,,,False,True,,,False,,,,,True
38021,1,0.0,,0.0,,,,,1.0,3.0,0.0,,0.0,,,,,0.0,-1.0,,-1.0,,,,,0.0,2.0,-1.0,,-1.0,,,,,-1.0,,False,,,,,True,False,True,,False,,,,,False
38023,0,0.0,,0.0,,,,,0.0,0.5,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.5,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38025,9,1.0,,0.0,,,,,0.0,0.5,0.1,,1.0,,,,,3.3,-8.0,,-9.0,,,,,-9.0,-8.5,-8.9,,-8.0,,,,,-5.7,,False,,,,,False,False,False,,False,,,,,True
38027,0,0.0,,0.0,,,,,0.0,1.1,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,1.1,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38029,0,0.0,,0.0,,,,,0.0,1.3,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,1.3,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38031,2,0.0,,0.0,,,,,0.0,0.9,0.0,,0.0,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-1.1,-2.0,,-2.0,,,,,-2.0,,False,,,,,False,True,True,,False,,,,,False
38033,0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,True,,,,,True,True,,,True,,,,,
38035,29,23.0,,54.0,,,,,29.0,22.6,7.0,7.6,,,,,,33.4,-6.0,,25.0,,,,,0.0,-6.4,-22.0,-21.4,,,,,,4.4,,False,,,,,True,False,False,False,,,,,,True
38037,0,1.0,,0.0,,,,,1.0,1.2,0.0,,0.0,,,,,0.0,1.0,,0.0,,,,,1.0,1.2,0.0,,0.0,,,,,0.0,,True,,,,,False,False,True,,True,,,,,True
38039,0,0.0,,0.0,,,,,0.0,3.2,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,3.2,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38041,0,0.0,,0.0,,,,,1.0,1.0,,,0.0,,,,,0.0,0.0,,0.0,,,,,1.0,1.0,,,0.0,,,,,0.0,,True,,,,,False,False,,,True,,,,,True
38043,0,0.0,,0.0,,,,,0.0,2.1,,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,2.1,,,0.0,,,,,0.0,,True,,,,,True,False,,,True,,,,,True
38045,0,0.0,,0.0,,,,,0.0,6.8,,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,6.8,,,0.0,,,,,0.0,,True,,,,,True,False,,,True,,,,,False
38047,1,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,-1.0,,-1.0,,,,,-1.0,-1.0,,,-1.0,,,,,,,False,,,,,False,False,,,False,,,,,
38049,4,2.0,,0.0,,,,,0.0,2.5,0.0,,5.0,,,,,13.3,-2.0,,-4.0,,,,,-4.0,-1.5,-4.0,,1.0,,,,,9.3,,False,,,,,False,True,False,,True,,,,,False
38051,4,1.0,,0.0,,,,,0.0,1.3,0.0,,0.0,,,,,0.0,-3.0,,-4.0,,,,,-4.0,-2.7,-4.0,,-4.0,,,,,-4.0,,False,,,,,False,True,False,,False,,,,,False
38053,6,0.0,,0.0,,,,,0.0,1.7,0.2,,0.0,,,,,0.0,-6.0,,-6.0,,,,,-6.0,-4.3,-5.8,,-6.0,,,,,-6.0,,False,,,,,False,True,True,,False,,,,,True
38055,0,0.0,,0.0,,,,,1.0,1.4,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,1.0,1.4,0.0,,0.0,,,,,0.0,,True,,,,,False,False,False,,True,,,,,True
38057,2,1.0,,0.0,,,,,2.0,3.0,0.0,,0.0,,,,,3.4,-1.0,,-2.0,,,,,0.0,1.0,-2.0,,-2.0,,,,,1.4,,False,,,,,True,False,False,,False,,,,,False
38059,25,23.0,,17.0,,,,,5.0,3.4,5.1,8.3,26.0,,,,,15.9,-2.0,,-8.0,,,,,-20.0,-21.6,-19.9,-16.7,1.0,,,,,-9.1,,False,,,,,False,False,False,False,True,,,,,False
38061,7,10.0,,0.0,,,,,1.0,1.3,0.4,,6.0,,,,,6.7,3.0,,-7.0,,,,,-6.0,-5.7,-6.6,,-1.0,,,,,-0.3,,False,,,,,False,False,False,,True,,,,,True
38063,1,0.0,,0.0,,,,,0.0,1.2,0.0,,0.0,,,,,0.0,-1.0,,-1.0,,,,,-1.0,0.2,-1.0,,-1.0,,,,,-1.0,,False,,,,,False,True,True,,False,,,,,False
38065,0,1.0,,0.0,,,,,0.0,1.0,0.0,,0.0,,,,,0.0,1.0,,0.0,,,,,0.0,1.0,0.0,,0.0,,,,,0.0,,True,,,,,True,True,True,,True,,,,,True
38067,4,1.0,,0.0,,,,,0.0,1.8,0.0,,0.0,,,,,2.9,-3.0,,-4.0,,,,,-4.0,-2.2,-4.0,,-4.0,,,,,-1.1,,False,,,,,False,True,False,,False,,,,,True
38069,3,1.0,,0.0,,,,,0.0,1.4,0.0,,0.0,,,,,0.1,-2.0,,-3.0,,,,,-3.0,-1.6,-3.0,,-3.0,,,,,-2.9,,False,,,,,False,True,False,,False,,,,,False
38071,8,1.0,,0.0,,,,,0.0,2.0,0.1,,1.0,,,,,5.4,-7.0,,-8.0,,,,,-8.0,-6.0,-7.9,,-7.0,,,,,-2.6,,False,,,,,False,True,False,,False,,,,,True
38073,3,1.0,,0.0,,,,,1.0,3.7,0.1,,0.0,,,,,1.7,-2.0,,-3.0,,,,,-2.0,0.7,-2.9,,-3.0,,,,,-1.3,,False,,,,,False,True,False,,False,,,,,True
38075,0,0.0,,0.0,,,,,0.0,2.4,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,2.4,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38077,4,2.0,,0.0,,,,,2.0,7.5,0.4,,,,,,,6.3,-2.0,,-4.0,,,,,-2.0,3.5,-3.6,,,,,,,2.3,,False,,,,,False,False,False,,,,,,,False
38079,1,1.0,,0.0,,,,,1.0,4.3,0.1,,0.0,,,,,2.9,0.0,,-1.0,,,,,0.0,3.3,-0.9,,-1.0,,,,,1.9,,False,,,,,True,False,False,,False,,,,,False
38081,1,0.0,,0.0,,,,,1.0,1.6,0.0,,0.0,,,,,0.0,-1.0,,-1.0,,,,,0.0,0.6,-1.0,,-1.0,,,,,-1.0,,False,,,,,True,True,True,,False,,,,,True
38083,1,0.0,,0.0,,,,,0.0,1.7,,,0.0,,,,,0.0,-1.0,,-1.0,,,,,-1.0,0.7,,,-1.0,,,,,-1.0,,False,,,,,False,True,,,False,,,,,False
38085,11,4.0,,0.0,,,,,2.0,4.9,0.2,,0.0,,,,,0.8,-7.0,,-11.0,,,,,-9.0,-6.1,-10.8,,-11.0,,,,,-10.2,,False,,,,,False,True,False,,False,,,,,False
38087,0,0.0,,0.0,,,,,0.0,0.1,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.1,0.0,,0.0,,,,,0.0,,True,,,,,True,False,False,,True,,,,,True
38089,15,6.0,,0.0,,,,,3.0,4.8,0.9,,9.0,,,,,6.3,-9.0,,-15.0,,,,,-12.0,-10.2,-14.1,,-6.0,,,,,-8.7,,False,,,,,False,False,False,,True,,,,,True
38091,2,1.0,,0.0,,,,,0.0,2.1,0.0,,0.0,,,,,3.3,-1.0,,-2.0,,,,,-2.0,0.1,-2.0,,-2.0,,,,,1.3,,False,,,,,False,True,False,,False,,,,,False
38093,3,0.0,,0.0,,,,,1.0,6.3,0.7,,,,,,,0.0,-3.0,,-3.0,,,,,-2.0,3.3,-2.3,,,,,,,-3.0,,False,,,,,True,False,True,,,,,,,True
38095,3,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,-3.0,,,,,,,False,,,,,False,False,,,False,,,,,
38097,6,5.0,,0.0,,,,,0.0,3.6,0.1,,6.0,,,,,9.4,-1.0,,-6.0,,,,,-6.0,-2.4,-5.9,,0.0,,,,,3.4,,False,,,,,False,False,False,,True,,,,,False
38099,20,5.0,,0.0,,,,,1.0,2.5,0.2,,8.0,,,,,4.4,-15.0,,-20.0,,,,,-19.0,-17.5,-19.8,,-12.0,,,,,-15.6,,False,,,,,False,False,False,,True,,,,,False
38101,8,5.0,,7.0,,,,,12.0,12.8,0.6,,,,,,,7.9,-3.0,,-1.0,,,,,4.0,4.8,-7.4,,,,,,,-0.1,,True,,,,,False,False,False,,,,,,,True
38103,1,1.0,,0.0,,,,,0.0,2.3,0.0,,0.0,,,,,4.7,0.0,,-1.0,,,,,-1.0,1.3,-1.0,,-1.0,,,,,3.7,,False,,,,,False,False,False,,False,,,,,False
38105,26,10.0,,0.0,,,,,1.0,3.1,0.4,,10.0,,,,,13.5,-16.0,,-26.0,,,,,-25.0,-22.9,-25.6,,-16.0,,,,,-12.5,,False,,,,,False,False,False,,False,,,,,True
39001,4,3.0,,0.0,,,,,2.0,7.3,0.5,,,,,,,1.9,-1.0,,-4.0,,,,,-2.0,3.3,-3.5,,,,,,,-2.1,,False,,,,,False,False,False,,,,,,,False
39003,48,43.0,,64.0,,,,,40.0,103.4,10.8,21.1,46.0,,47.6,,,45.5,-5.0,,16.0,,,,,-8.0,55.4,-37.2,-26.9,-2.0,,-0.4,,,-2.5,,False,,,,,False,False,False,False,True,,True,,,True
39005,9,13.0,,18.0,,,,,6.0,18.9,2.4,,13.0,,,,,9.2,4.0,,9.0,,,,,-3.0,9.9,-6.6,,4.0,,,,,0.2,,False,,,,,True,False,False,,False,,,,,True
39007,16,19.0,,7.0,,,,,26.0,69.6,3.4,9.0,,,12.5,,,10.6,3.0,,-9.0,,,,,10.0,53.6,-12.6,-7.0,,,-3.5,,,-5.4,,False,,,,,False,False,False,False,,,False,,,False
39009,90,19.0,,21.0,,,,,6.0,16.9,2.1,,36.0,,,,,52.2,-71.0,,-69.0,,,,,-84.0,-73.1,-87.9,,-54.0,,,,,-37.8,,True,,,,,False,False,False,,True,,,,,True
39011,3,10.0,,15.0,,,,,10.0,24.8,1.8,8.5,12.0,,,,,11.6,7.0,,12.0,,,,,7.0,21.8,-1.2,5.5,9.0,,,,,8.6,,False,,,,,False,False,True,True,False,,,,,False
39013,25,23.0,,57.0,,,,,71.0,73.1,7.1,12.8,,,35.4,,,21.9,-2.0,,32.0,,,,,46.0,48.1,-17.9,-12.2,,,10.4,,,-3.1,,False,,,,,False,False,False,False,,,False,,,False
39015,5,4.0,,7.0,,,,,5.0,20.4,2.1,,,,,,,3.7,-1.0,,2.0,,,,,0.0,15.4,-2.9,,,,,,,-1.3,,False,,,,,True,False,False,,,,,,,False
39017,274,197.0,,415.0,,,,,382.0,309.9,148.4,142.9,269.0,,229.9,,,232.1,-77.0,,141.0,,,,,108.0,35.9,-125.6,-131.1,-5.0,,-44.1,,,-41.9,,False,,,,,False,True,False,False,True,,True,,,True
