,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05029,42,50.0,,68.0,,,,27.0,14.4,10.8,,54.0,,,,,,8.0,,26.0,,,,-15.0,-27.6,-31.2,,12.0,,,,,,,False,,,,False,False,False,,False,,,,,
05031,229,72.0,,69.0,,,,265.0,213.6,26.9,125.0,148.0,,102.6,,,,-157.0,,-160.0,,,,36.0,-15.4,-202.1,-104.0,-81.0,,-126.4,,,,,False,,,,True,True,False,True,True,,True,,,
05033,139,146.0,,232.0,,,,257.0,76.4,116.9,193.5,138.0,,,,,,7.0,,93.0,,,,118.0,-62.6,-22.1,54.5,-1.0,,,,,,,False,,,,False,False,False,False,True,,,,,
05035,163,140.0,,170.0,,,,280.0,102.3,15.3,188.6,,,,,,,-23.0,,7.0,,,,117.0,-60.7,-147.7,25.6,,,,,,,,True,,,,False,False,False,False,,,,,,
05037,25,6.0,,0.0,,,,26.0,19.9,10.7,,,,,,,,-19.0,,-25.0,,,,1.0,-5.1,-14.3,,,,,,,,,False,,,,True,True,True,,,,,,,
05039,11,6.0,,0.0,,,,0.0,7.9,0.6,,0.0,,,,,,-5.0,,-11.0,,,,-11.0,-3.1,-10.4,,-11.0,,,,,,,False,,,,False,True,False,,False,,,,,
05041,39,34.0,,0.0,,,,14.0,6.6,8.3,,38.0,,,,,,-5.0,,-39.0,,,,-25.0,-32.4,-30.7,,-1.0,,,,,,,False,,,,False,False,False,,True,,,,,
05043,38,40.0,,0.0,,,,24.0,11.9,11.5,,29.0,,,,,,2.0,,-38.0,,,,-14.0,-26.1,-26.5,,-9.0,,,,,,,False,,,,False,False,False,,False,,,,,
05045,324,310.0,,435.0,,,,241.0,40.3,310.1,532.4,317.0,,,,,,-14.0,,111.0,,,,-83.0,-283.7,-13.9,208.4,-7.0,,,,,,,False,,,,False,False,True,False,True,,,,,
05047,11,20.0,,0.0,,,,16.0,15.6,2.7,,20.0,,,,,,9.0,,-11.0,,,,5.0,4.6,-8.3,,9.0,,,,,,,False,,,,True,True,True,,False,,,,,
05049,5,6.0,,0.0,,,,2.0,6.2,1.0,,,,,,,,1.0,,-5.0,,,,-3.0,1.2,-4.0,,,,,,,,,False,,,,False,False,False,,,,,,,
05051,165,126.0,,259.0,,,,238.0,41.9,63.6,119.9,122.0,,,,,,-39.0,,94.0,,,,73.0,-123.1,-101.4,-45.1,-43.0,,,,,,,False,,,,False,False,False,False,False,,,,,
05053,32,22.0,,0.0,,,,8.0,7.5,5.9,,14.0,,,,,,-10.0,,-32.0,,,,-24.0,-24.5,-26.1,,-18.0,,,,,,,False,,,,False,False,False,,False,,,,,
05055,47,18.0,,46.0,,,,40.0,23.5,2.5,70.3,39.0,,,,,,-29.0,,-1.0,,,,-7.0,-23.5,-44.5,23.3,-8.0,,,,,,,True,,,,True,True,False,True,True,,,,,
05057,52,26.0,,12.0,,,,12.0,28.2,8.9,,29.0,,,,,,-26.0,,-40.0,,,,-40.0,-23.8,-43.1,,-23.0,,,,,,,False,,,,False,True,False,,True,,,,,
05059,761,326.0,,1257.0,,,,119.0,25.2,224.6,169.1,383.0,,,,,,-435.0,,496.0,,,,-642.0,-735.8,-536.4,-591.9,-378.0,,,,,,,False,,,,False,False,False,False,True,,,,,
05061,67,48.0,,0.0,,,,30.0,17.2,10.9,68.4,40.0,,,,,,-19.0,,-67.0,,,,-37.0,-49.8,-56.1,1.4,-27.0,,,,,,,False,,,,False,False,False,True,False,,,,,
05063,48,18.0,,23.0,,,,27.0,26.6,6.7,,,,,,,,-30.0,,-25.0,,,,-21.0,-21.4,-41.3,,,,,,,,,True,,,,True,True,False,,,,,,,
05065,6,6.0,,0.0,,,,2.0,7.2,1.4,,13.0,,,,,,0.0,,-6.0,,,,-4.0,1.2,-4.6,,7.0,,,,,,,False,,,,False,False,False,,False,,,,,
05067,13,12.0,,0.0,,,,10.0,22.0,3.7,,13.0,,,,,,-1.0,,-13.0,,,,-3.0,9.0,-9.3,,0.0,,,,,,,False,,,,False,False,False,,True,,,,,
05069,232,114.0,,104.0,,,,132.0,85.9,82.0,52.7,238.0,,157.7,,,,-118.0,,-128.0,,,,-100.0,-146.1,-150.0,-179.3,6.0,,-74.3,,,,,False,,,,True,False,False,False,True,,True,,,
05071,207,124.0,,181.0,,,,158.0,24.9,57.5,166.1,152.0,,,,,,-83.0,,-26.0,,,,-49.0,-182.1,-149.5,-40.9,-55.0,,,,,,,True,,,,True,False,False,True,True,,,,,
05073,15,12.0,,0.0,,,,1.0,2.7,1.4,,13.0,,,,,,-3.0,,-15.0,,,,-14.0,-12.3,-13.6,,-2.0,,,,,,,False,,,,False,False,False,,True,,,,,
05075,33,6.0,,0.0,,,,16.0,11.6,0.7,8.3,,,,,,,-27.0,,-33.0,,,,-17.0,-21.4,-32.3,-24.7,,,,,,,,False,,,,True,True,False,True,,,,,,
05077,61,344.0,,0.0,,,,41.0,32.3,146.3,71.8,416.0,,,,,,283.0,,-61.0,,,,-20.0,-28.7,85.3,10.8,355.0,,,,,,,True,,,,True,True,True,True,False,,,,,
05079,77,10.0,,0.0,,,,59.0,13.7,1.3,2.9,,,,,,,-67.0,,-77.0,,,,-18.0,-63.3,-75.7,-74.1,,,,,,,,False,,,,True,True,False,False,,,,,,
05081,20,4.0,,0.0,,,,10.0,10.9,5.2,,,,,,,,-16.0,,-20.0,,,,-10.0,-9.1,-14.8,,,,,,,,,False,,,,True,True,True,,,,,,,
05083,45,24.0,,1.0,,,,35.0,27.3,8.7,,35.0,,,,,,-21.0,,-44.0,,,,-10.0,-17.7,-36.3,,-10.0,,,,,,,False,,,,True,True,False,,True,,,,,
05085,82,74.0,,189.0,,,,60.0,20.9,39.3,164.3,85.0,,,,,,-8.0,,107.0,,,,-22.0,-61.1,-42.7,82.3,3.0,,,,,,,False,,,,False,False,False,False,True,,,,,
05087,31,50.0,,1.0,,,,41.0,38.5,7.8,94.9,64.0,,,,,,19.0,,-30.0,,,,10.0,7.5,-23.2,63.9,33.0,,,,,,,False,,,,True,True,False,False,False,,,,,
05089,3,16.0,,0.0,,,,2.0,12.6,0.7,,26.0,,,,,,13.0,,-3.0,,,,-1.0,9.6,-2.3,,23.0,,,,,,,True,,,,True,True,True,,False,,,,,
05091,200,44.0,,97.0,,,,46.0,14.6,523.5,85.1,,,,,,,-156.0,,-103.0,,,,-154.0,-185.4,323.5,-114.9,,,,,,,,True,,,,True,False,False,True,,,,,,
05093,199,106.0,,245.0,,,,104.0,68.8,113.5,156.0,117.0,,,,,,-93.0,,46.0,,,,-95.0,-130.2,-85.5,-43.0,-82.0,,,,,,,True,,,,False,False,True,True,True,,,,,
05095,14,8.0,,0.0,,,,4.0,3.6,1.1,,13.0,,,,,,-6.0,,-14.0,,,,-10.0,-10.4,-12.9,,-1.0,,,,,,,False,,,,False,False,False,,True,,,,,
05097,8,2.0,,0.0,,,,0.0,10.7,0.1,,0.0,,,,,,-6.0,,-8.0,,,,-8.0,2.7,-7.9,,-8.0,,,,,,,False,,,,False,True,False,,False,,,,,
05099,12,6.0,,0.0,,,,11.0,17.4,0.4,21.8,,,,,,,-6.0,,-12.0,,,,-1.0,5.4,-11.6,9.8,,,,,,,,False,,,,True,True,False,False,,,,,,
05101,7,6.0,,0.0,,,,2.0,4.4,0.3,,7.0,,,,,,-1.0,,-7.0,,,,-5.0,-2.6,-6.7,,0.0,,,,,,,False,,,,False,False,False,,True,,,,,
05103,23,4.0,,0.0,,,,5.0,9.7,1.6,,6.0,,,,,,-19.0,,-23.0,,,,-18.0,-13.3,-21.4,,-17.0,,,,,,,False,,,,True,True,False,,True,,,,,
05105,7,16.0,,0.0,,,,6.0,7.9,3.4,,12.0,,,,,,9.0,,-7.0,,,,-1.0,0.9,-3.6,,5.0,,,,,,,True,,,,True,True,True,,True,,,,,
05107,50,56.0,,153.0,,,,54.0,38.9,16.9,71.7,57.0,,,,,,6.0,,103.0,,,,4.0,-11.1,-33.1,21.7,7.0,,,,,,,False,,,,True,False,False,False,False,,,,,
05109,24,4.0,,0.0,,,,2.0,3.8,0.4,,0.0,,,,,,-20.0,,-24.0,,,,-22.0,-20.2,-23.6,,-24.0,,,,,,,False,,,,False,False,False,,False,,,,,
05111,29,10.0,,13.0,,,,19.0,22.1,5.0,,20.0,,,,,,-19.0,,-16.0,,,,-10.0,-6.9,-24.0,,-9.0,,,,,,,True,,,,True,True,False,,True,,,,,
05113,25,12.0,,11.0,,,,34.0,15.9,10.3,,,,,,,,-13.0,,-14.0,,,,9.0,-9.1,-14.7,,,,,,,,,False,,,,True,True,False,,,,,,,
05115,341,148.0,,223.0,,,,214.0,119.4,91.1,245.2,206.0,,,,,,-193.0,,-118.0,,,,-127.0,-221.6,-249.9,-95.8,-135.0,,,,,,,True,,,,True,False,False,True,True,,,,,
05117,23,2.0,,0.0,,,,2.0,6.0,1.7,,,,,,,,-21.0,,-23.0,,,,-21.0,-17.0,-21.3,,,,,,,,,False,,,,False,True,False,,,,,,,
05119,1233,1070.0,,2111.0,,,,817.0,567.6,997.2,1219.4,1227.0,,1328.1,,,,-163.0,,878.0,,,,-416.0,-665.4,-235.8,-13.6,-6.0,,95.1,,,,,False,,,,False,False,False,True,True,,True,,,
05121,40,16.0,,8.0,,,,8.0,11.6,6.3,,27.0,,,,,,-24.0,,-32.0,,,,-32.0,-28.4,-33.7,,-13.0,,,,,,,False,,,,False,False,False,,True,,,,,
05123,61,144.0,,79.0,,,,130.0,53.0,59.8,16.5,292.0,,,,,,83.0,,18.0,,,,69.0,-8.0,-1.2,-44.5,231.0,,,,,,,True,,,,True,True,True,True,False,,,,,
05125,241,182.0,,260.0,,,,161.0,76.7,149.2,254.6,207.0,,,,,,-59.0,,19.0,,,,-80.0,-164.3,-91.8,13.6,-34.0,,,,,,,True,,,,False,False,False,True,True,,,,,
05127,7,4.0,,0.0,,,,3.0,9.5,0.7,,0.0,,,,,,-3.0,,-7.0,,,,-4.0,2.5,-6.3,,-7.0,,,,,,,False,,,,False,True,False,,False,,,,,
05129,7,10.0,,0.0,,,,2.0,1.1,0.5,,13.0,,,,,,3.0,,-7.0,,,,-5.0,-5.9,-6.5,,6.0,,,,,,,False,,,,False,False,False,,False,,,,,
05131,525,398.0,,454.0,,,,1628.0,130.6,292.0,507.7,333.0,,,,,,-127.0,,-71.0,,,,1103.0,-394.4,-233.0,-17.3,-192.0,,,,,,,True,,,,False,False,False,True,False,,,,,
05133,114,160.0,,127.0,,,,267.0,58.3,38.4,43.9,227.0,,,,,,46.0,,13.0,,,,153.0,-55.7,-75.6,-70.1,113.0,,,,,,,True,,,,False,False,False,False,False,,,,,
05135,23,10.0,,2.0,,,,4.0,12.6,4.9,,,,,,,,-13.0,,-21.0,,,,-19.0,-10.4,-18.1,,,,,,,,,False,,,,False,True,False,,,,,,,
05137,9,10.0,,0.0,,,,2.0,2.7,1.0,,14.0,,,,,,1.0,,-9.0,,,,-7.0,-6.3,-8.0,,5.0,,,,,,,False,,,,False,False,False,,False,,,,,
05139,53,14.0,,29.0,,,,85.0,81.8,2.7,49.9,,,,,,,-39.0,,-24.0,,,,32.0,28.8,-50.3,-3.1,,,,,,,,True,,,,True,True,False,True,,,,,,
05141,6,0.0,,0.0,,,,6.0,2.0,2.0,,,,,,,,-6.0,,-6.0,,,,0.0,-4.0,-4.0,,,,,,,,,False,,,,True,True,True,,,,,,,
05143,1127,1388.0,,1551.0,,,,1991.0,715.2,756.6,2075.3,1704.0,,2094.6,,,,261.0,,424.0,,,,864.0,-411.8,-370.4,948.3,577.0,,967.6,,,,,False,,,,False,False,False,False,False,,False,,,
05145,75,22.0,,34.0,,,,65.0,26.6,15.6,,35.0,,,,,,-53.0,,-41.0,,,,-10.0,-48.4,-59.4,,-40.0,,,,,,,True,,,,True,True,False,,True,,,,,
05147,9,4.0,,0.0,,,,2.0,5.6,0.4,,0.0,,,,,,-5.0,,-9.0,,,,-7.0,-3.4,-8.6,,-9.0,,,,,,,False,,,,False,True,False,,False,,,,,
05149,229,292.0,,437.0,,,,188.0,141.6,124.8,285.7,301.0,,,,,,63.0,,208.0,,,,-41.0,-87.4,-104.2,56.7,72.0,,,,,,,False,,,,True,False,False,True,False,,,,,
06001,2554,2126.0,,2091.0,,,,3999.0,5045.5,1847.0,2770.9,3053.0,,2651.1,,,,-428.0,,-463.0,,,,1445.0,2491.5,-707.0,216.9,499.0,,97.1,,,,,False,,,,False,False,False,True,False,,True,,,
06003,0,0.0,,0.0,,,,0.0,1.6,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,1.6,0.0,,0.0,,,,,,,True,,,,True,False,False,,True,,,,,
06005,20,22.0,,5.0,,,,12.0,26.9,2.2,,22.0,,,,,,2.0,,-15.0,,,,-8.0,6.9,-17.8,,2.0,,,,,,,False,,,,False,False,False,,False,,,,,
06007,316,126.0,,232.0,,,,435.0,359.5,45.9,225.5,112.0,,,,,,-190.0,,-84.0,,,,119.0,43.5,-270.1,-90.5,-204.0,,,,,,,True,,,,True,True,False,True,False,,,,,
06009,34,42.0,,26.0,,,,21.0,34.5,5.2,,60.0,,,,,,8.0,,-8.0,,,,-13.0,0.5,-28.8,,26.0,,,,,,,False,,,,False,True,False,,False,,,,,
06011,103,106.0,,0.0,,,,73.0,9.3,8.7,,117.0,,,,,,3.0,,-103.0,,,,-30.0,-93.7,-94.3,,14.0,,,,,,,False,,,,False,False,False,,False,,,,,
06013,1974,1752.0,,2077.0,,,,3244.0,2597.8,1313.2,2982.5,1886.0,,1723.8,,,,-222.0,,103.0,,,,1270.0,623.8,-660.8,1008.5,-88.0,,-250.2,,,,,True,,,,False,False,False,False,True,,False,,,
06015,8,16.0,,0.0,,,,19.0,16.9,4.7,,26.0,,,,,,8.0,,-8.0,,,,11.0,8.9,-3.3,,18.0,,,,,,,False,,,,False,False,True,,False,,,,,
06017,168,136.0,,424.0,,,,208.0,220.1,55.2,211.9,136.0,,,,,,-32.0,,256.0,,,,40.0,52.1,-112.8,43.9,-32.0,,,,,,,False,,,,False,False,False,False,False,,,,,
06019,4103,2754.0,,4692.0,,,,6011.0,2531.4,2973.6,5033.2,3324.0,,3068.3,,,,-1349.0,,589.0,,,,1908.0,-1571.6,-1129.4,930.2,-779.0,,-1034.7,,,,,True,,,,False,False,True,True,True,,True,,,
06021,92,70.0,,0.0,,,,110.0,88.7,9.3,94.0,58.0,,,,,,-22.0,,-92.0,,,,18.0,-3.3,-82.7,2.0,-34.0,,,,,,,False,,,,True,True,False,True,False,,,,,
06023,37,30.0,,30.0,,,,139.0,47.0,7.5,29.6,51.0,,,,,,-7.0,,-7.0,,,,102.0,10.0,-29.5,-7.4,14.0,,,,,,,False,,,,False,False,False,False,False,,,,,
06025,1492,1996.0,,2684.0,,,,706.0,1192.5,1396.9,646.6,2953.0,,3144.7,,,,504.0,,1192.0,,,,-786.0,-299.5,-95.1,-845.4,1461.0,,1652.7,,,,,False,,,,False,True,True,False,False,,False,,,
06027,5,12.0,,0.0,,,,20.0,17.6,2.1,,12.0,,,,,,7.0,,-5.0,,,,15.0,12.6,-2.9,,7.0,,,,,,,True,,,,False,False,True,,False,,,,,
06029,2598,1580.0,,3948.0,,,,3552.0,3066.6,1360.6,2198.2,2203.0,,1754.8,,,,-1018.0,,1350.0,,,,954.0,468.6,-1237.4,-399.8,-395.0,,-843.2,,,,,False,,,,True,True,False,True,True,,True,,,
06031,609,564.0,,1274.0,,,,1433.0,1080.1,255.6,534.5,950.0,,652.0,,,,-45.0,,665.0,,,,824.0,471.1,-353.4,-74.5,341.0,,43.0,,,,,False,,,,False,False,False,False,False,,True,,,
06033,53,84.0,,128.0,,,,104.0,72.9,12.5,,86.0,,,,,,31.0,,75.0,,,,51.0,19.9,-40.5,,33.0,,,,,,,False,,,,False,True,False,,False,,,,,
06035,257,44.0,,0.0,,,,57.0,13.9,4.8,83.3,,,,,,,-213.0,,-257.0,,,,-200.0,-243.1,-252.2,-173.7,,,,,,,,False,,,,True,False,False,True,,,,,,
06037,45326,24882.0,,,,,,51216.0,32412.9,18686.1,34731.9,42703.0,,38364.3,,,,-20444.0,,,,,,5890.0,-12913.1,-26639.9,-10594.1,-2623.0,,-6961.7,,,,,,,,,True,True,False,True,True,,True,,,
06039,601,326.0,,448.0,,,,680.0,374.4,72.5,642.0,277.0,,,,,,-275.0,,-153.0,,,,79.0,-226.6,-528.5,41.0,-324.0,,,,,,,True,,,,True,True,False,True,False,,,,,
06041,1450,1946.0,,,,,,664.0,512.4,1011.1,1697.0,1476.0,,3078.5,,,,496.0,,,,,,-786.0,-937.6,-438.9,247.0,26.0,,1628.5,,,,,,,,,False,False,True,True,True,,False,,,
06043,8,8.0,,0.0,,,,6.0,9.7,1.8,,12.0,,,,,,0.0,,-8.0,,,,-2.0,1.7,-6.2,,4.0,,,,,,,False,,,,False,False,False,,False,,,,,
06045,100,18.0,,40.0,,,,83.0,62.3,12.1,,33.0,,,,,,-82.0,,-60.0,,,,-17.0,-37.7,-87.9,,-67.0,,,,,,,True,,,,True,True,False,,True,,,,,
06047,1131,896.0,,2074.0,,,,1681.0,635.3,718.5,1269.0,1255.0,,673.2,,,,-235.0,,943.0,,,,550.0,-495.7,-412.5,138.0,124.0,,-457.8,,,,,False,,,,False,False,False,True,True,,False,,,
06049,0,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,True,,,,True,True,,,True,,,,,
06051,31,10.0,,0.0,,,,18.0,14.6,2.7,,16.0,,,,,,-21.0,,-31.0,,,,-13.0,-16.4,-28.3,,-15.0,,,,,,,False,,,,True,True,False,,True,,,,,
06053,1247,942.0,,386.0,,,,1908.0,889.3,865.5,1405.5,1095.0,,879.9,,,,-305.0,,-861.0,,,,661.0,-357.7,-381.5,158.5,-152.0,,-367.1,,,,,False,,,,False,False,False,True,True,,False,,,
06055,207,212.0,,542.0,,,,477.0,238.1,84.5,345.6,194.0,,,,,,5.0,,335.0,,,,270.0,31.1,-122.5,138.6,-13.0,,,,,,,False,,,,False,False,False,False,False,,,,,
06057,75,42.0,,168.0,,,,88.0,59.4,18.9,115.0,55.0,,,,,,-33.0,,93.0,,,,13.0,-15.6,-56.1,40.0,-20.0,,,,,,,False,,,,True,True,False,False,True,,,,,
06059,12820,7458.0,,14065.0,,,,11511.0,7207.0,8472.7,8026.4,9652.0,,9646.3,,,,-5362.0,,1245.0,,,,-1309.0,-5613.0,-4347.3,-4793.6,-3168.0,,-3173.7,,,,,True,,,,True,False,True,True,True,,True,,,
06061,452,434.0,,778.0,,,,642.0,405.0,566.7,818.3,565.0,,564.8,,,,-18.0,,326.0,,,,190.0,-47.0,114.7,366.3,113.0,,112.8,,,,,False,,,,False,False,False,False,False,,False,,,
06063,12,8.0,,0.0,,,,49.0,8.7,0.5,,10.0,,,,,,-4.0,,-12.0,,,,37.0,-3.3,-11.5,,-2.0,,,,,,,False,,,,False,True,False,,True,,,,,
06065,9245,7614.0,,20576.0,,,,2977.0,7649.9,6331.9,8008.5,8971.0,,9103.8,,,,-1631.0,,11331.0,,,,-6268.0,-1595.1,-2913.1,-1236.5,-274.0,,-141.2,,,,,False,,,,False,True,False,True,True,,True,,,
06067,2689,2676.0,,958.0,,,,4094.0,1340.0,3482.9,3523.4,2970.0,,3170.0,,,,-13.0,,-1731.0,,,,1405.0,-1349.0,793.9,834.4,281.0,,481.0,,,,,False,,,,False,False,False,False,False,,False,,,
06069,172,120.0,,184.0,,,,335.0,15.4,80.7,212.0,157.0,,,,,,-52.0,,12.0,,,,163.0,-156.6,-91.3,40.0,-15.0,,,,,,,True,,,,False,False,False,True,True,,,,,
06071,9890,4772.0,,8711.0,,,,2568.0,6286.2,5987.3,7407.2,7373.0,,8449.3,,,,-5118.0,,-1179.0,,,,-7322.0,-3603.8,-3902.7,-2482.8,-2517.0,,-1440.7,,,,,True,,,,False,True,True,True,True,,True,,,
06073,7418,5718.0,,10354.0,,,,1169.0,6178.6,6346.1,5895.4,7555.0,,7339.2,,,,-1700.0,,2936.0,,,,-6249.0,-1239.4,-1071.9,-1522.6,137.0,,-78.8,,,,,False,,,,False,True,True,True,True,,True,,,
06075,1340,616.0,,764.0,,,,1564.0,928.1,315.7,620.5,1207.0,,1692.9,,,,-724.0,,-576.0,,,,224.0,-411.9,-1024.3,-719.5,-133.0,,352.9,,,,,True,,,,True,True,False,True,True,,True,,,
06077,3345,2762.0,,4452.0,,,,3606.0,2267.5,1553.9,4678.4,3224.0,,2696.1,,,,-583.0,,1107.0,,,,261.0,-1077.5,-1791.1,1333.4,-121.0,,-648.9,,,,,False,,,,True,False,False,False,True,,False,,,
06079,512,386.0,,850.0,,,,1012.0,443.6,229.6,586.6,387.0,,,,,,-126.0,,338.0,,,,500.0,-68.4,-282.4,74.6,-125.0,,,,,,,False,,,,False,True,False,True,True,,,,,
06081,929,906.0,,1526.0,,,,1709.0,1577.6,693.7,1257.5,1428.0,,1114.9,,,,-23.0,,597.0,,,,780.0,648.6,-235.3,328.5,499.0,,185.9,,,,,False,,,,False,False,False,False,False,,False,,,
06083,1498,1098.0,,1251.0,,,,1741.0,1210.0,809.8,1020.9,1318.0,,415.4,,,,-400.0,,-247.0,,,,243.0,-288.0,-688.2,-477.1,-180.0,,-1082.6,,,,,True,,,,True,True,False,False,True,,False,,,
06085,2223,2186.0,,2682.0,,,,4149.0,861.0,2761.7,1746.6,2681.0,,2223.3,,,,-37.0,,459.0,,,,1926.0,-1362.0,538.7,-476.4,458.0,,0.3,,,,,False,,,,False,False,False,False,False,,True,,,
06087,317,212.0,,227.0,,,,520.0,298.6,152.5,255.6,295.0,,,,,,-105.0,,-90.0,,,,203.0,-18.4,-164.5,-61.4,-22.0,,,,,,,True,,,,False,True,False,True,True,,,,,
06089,79,94.0,,302.0,,,,234.0,196.4,71.3,153.6,105.0,,,,,,15.0,,223.0,,,,155.0,117.4,-7.7,74.6,26.0,,,,,,,False,,,,False,False,True,False,False,,,,,
06091,0,0.0,,0.0,,,,2.0,4.7,0.0,,0.0,,,,,,0.0,,0.0,,,,2.0,4.7,0.0,,0.0,,,,,,,True,,,,False,False,False,,True,,,,,
06093,13,8.0,,0.0,,,,11.0,16.3,2.8,,13.0,,,,,,-5.0,,-13.0,,,,-2.0,3.3,-10.2,,0.0,,,,,,,False,,,,True,True,False,,True,,,,,
06095,1078,716.0,,762.0,,,,1260.0,533.0,496.8,1274.6,964.0,,419.7,,,,-362.0,,-316.0,,,,182.0,-545.0,-581.2,196.6,-114.0,,-658.3,,,,,True,,,,True,False,False,True,True,,False,,,
06097,709,706.0,,748.0,,,,929.0,808.3,727.5,872.8,711.0,,,,,,-3.0,,39.0,,,,220.0,99.3,18.5,163.8,2.0,,,,,,,False,,,,False,False,False,False,True,,,,,
06099,3546,1062.0,,2184.0,,,,2842.0,1807.7,970.9,1901.9,1294.0,,1954.4,,,,-2484.0,,-1362.0,,,,-704.0,-1738.3,-2575.1,-1644.1,-2252.0,,-1591.6,,,,,True,,,,True,True,False,True,True,,True,,,
06101,248,182.0,,472.0,,,,303.0,214.2,111.1,245.9,191.0,,,,,,-66.0,,224.0,,,,55.0,-33.8,-136.9,-2.1,-57.0,,,,,,,False,,,,True,True,False,True,True,,,,,
06103,46,52.0,,0.0,,,,107.0,87.9,12.6,,39.0,,,,,,6.0,,-46.0,,,,61.0,41.9,-33.4,,-7.0,,,,,,,False,,,,False,False,False,,False,,,,,
06105,0,0.0,,0.0,,,,0.0,6.6,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,6.6,0.0,,0.0,,,,,,,True,,,,True,False,False,,True,,,,,
06107,2056,1844.0,,3070.0,,,,2689.0,1849.2,805.6,2090.5,2294.0,,2126.2,,,,-212.0,,1014.0,,,,633.0,-206.8,-1250.4,34.5,238.0,,70.2,,,,,False,,,,False,True,False,True,False,,True,,,
06109,42,42.0,,0.0,,,,21.0,36.0,4.6,,41.0,,,,,,0.0,,-42.0,,,,-21.0,-6.0,-37.4,,-1.0,,,,,,,False,,,,False,False,False,,False,,,,,
06111,1952,1592.0,,1620.0,,,,2578.0,1494.8,996.3,3358.5,1552.0,,2327.3,,,,-360.0,,-332.0,,,,626.0,-457.2,-955.7,1406.5,-400.0,,375.3,,,,,True,,,,False,False,False,False,False,,False,,,
06113,488,310.0,,256.0,,,,822.0,326.2,453.0,498.6,384.0,,777.8,,,,-178.0,,-232.0,,,,334.0,-161.8,-35.0,10.6,-104.0,,289.8,,,,,False,,,,False,True,True,True,True,,False,,,
06115,146,90.0,,238.0,,,,217.0,107.7,48.8,80.3,96.0,,,,,,-56.0,,92.0,,,,71.0,-38.3,-97.2,-65.7,-50.0,,,,,,,False,,,,False,True,False,False,True,,,,,
08001,736,458.0,,638.0,,,,694.0,781.3,240.3,241.1,584.0,,388.2,,,,-278.0,,-98.0,,,,-42.0,45.3,-495.7,-494.9,-152.0,,-347.8,,,,,True,,,,True,True,False,False,True,,False,,,
08003,7,32.0,,19.0,,,,38.0,50.1,5.8,35.0,30.0,,,,,,25.0,,12.0,,,,31.0,43.1,-1.2,28.0,23.0,,,,,,,True,,,,False,False,True,False,True,,,,,
08005,661,404.0,,649.0,,,,752.0,706.5,254.0,249.7,664.0,,331.7,,,,-257.0,,-12.0,,,,91.0,45.5,-407.0,-411.3,3.0,,-329.3,,,,,True,,,,True,True,False,False,True,,False,,,
08007,8,4.0,,0.0,,,,2.0,4.2,0.1,,0.0,,,,,,-4.0,,-8.0,,,,-6.0,-3.8,-7.9,,-8.0,,,,,,,False,,,,False,True,False,,False,,,,,
08009,0,2.0,,0.0,,,,2.0,1.7,0.1,,0.0,,,,,,2.0,,0.0,,,,2.0,1.7,0.1,,0.0,,,,,,,True,,,,False,True,True,,True,,,,,
08011,1,2.0,,0.0,,,,0.0,8.3,0.0,,0.0,,,,,,1.0,,-1.0,,,,-1.0,7.3,-1.0,,-1.0,,,,,,,False,,,,False,False,True,,False,,,,,
08013,200,162.0,,100.0,,,,289.0,285.8,81.7,358.2,200.0,,172.5,,,,-38.0,,-100.0,,,,89.0,85.8,-118.3,158.2,0.0,,-27.5,,,,,False,,,,False,False,False,False,True,,True,,,
08014,46,42.0,,36.0,,,,62.0,63.3,15.9,,45.0,,29.3,,,,-4.0,,-10.0,,,,16.0,17.3,-30.1,,-1.0,,-16.7,,,,,False,,,,False,False,False,,True,,False,,,
