,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
39029,635,564.0,,579.2,,568.0,480.0,,,,,369.8,,537.1,,,,504.0,,604.7,,454.3,559.5,,602.0,568.4,,,668.0,577.0,77.6,,,,,514.2,559.6,,,,771.0,-71.0,,-55.8,,-67.0,-155.0,,,,,-265.2,,-97.9,,,,-131.0,,-30.3,,-180.7,-75.5,,-33.0,-66.6,,,33.0,-58.0,-557.4,,,,,-120.8,-75.4,,,,136.0,,True,,True,False,,,,,False,,False,,,,False,,True,,False,False,,True,True,,,True,True,False,,,,,False,False,,,,False
39031,213,140.0,,133.6,,140.0,139.0,,,,,94.4,,128.6,,,,183.0,,148.6,,73.4,152.5,,135.0,145.7,,,153.0,154.0,21.6,,,,,,144.4,,,,139.6,-73.0,,-79.4,,-73.0,-74.0,,,,,-118.6,,-84.4,,,,-30.0,,-64.4,,-139.6,-60.5,,-78.0,-67.3,,,-60.0,-59.0,-191.4,,,,,,-68.6,,,,-73.4,,False,,False,False,,,,,False,,False,,,,True,,True,,False,True,,False,True,,,True,True,False,,,,,,True,,,,False
39033,319,288.0,,282.5,,276.0,303.0,,,,,156.7,,236.1,,,,255.0,,340.1,,115.5,263.0,,216.0,241.7,,,321.0,286.0,34.3,,,,,,362.3,,,,309.0,-31.0,,-36.5,,-43.0,-16.0,,,,,-162.3,,-82.9,,,,-64.0,,21.1,,-203.5,-56.0,,-103.0,-77.3,,,2.0,-33.0,-284.7,,,,,,43.3,,,,-10.0,,False,,False,True,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,,False,,,,True
39035,9681,5758.0,,6079.6,7655.8,5915.0,5259.0,,,,,4040.1,,7793.0,,6747.8,,5943.0,,6321.7,,4601.9,6418.0,,4019.0,5932.4,,,5969.0,5966.0,950.8,,,,,5383.4,5433.9,5898.0,,,5804.5,-3923.0,,-3601.4,-2025.2,-3766.0,-4422.0,,,,,-5640.9,,-1888.0,,-2933.2,,-3738.0,,-3359.3,,-5079.1,-3263.0,,-5662.0,-3748.6,,,-3712.0,-3715.0,-8730.2,,,,,-4297.6,-4247.1,-3783.0,,,-3876.5,,True,True,True,False,,,,,False,,True,,True,,True,,True,,False,True,,False,True,,,True,True,False,,,,,False,False,True,,,True
39037,483,461.0,,451.6,,438.0,485.0,,,,,283.6,,535.9,,,,314.0,,461.2,,238.0,336.0,,438.0,418.0,,,527.0,459.0,58.5,,,,,452.9,403.0,,,,823.7,-22.0,,-31.4,,-45.0,2.0,,,,,-199.4,,52.9,,,,-169.0,,-21.8,,-245.0,-147.0,,-45.0,-65.0,,,44.0,-24.0,-424.5,,,,,-30.1,-80.0,,,,340.7,,False,,False,True,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,False,False,False,,,,,False,False,,,,False
39039,320,242.0,,231.8,,221.0,205.0,,,,,160.3,,260.0,,,,217.0,,173.5,,107.5,232.0,,180.0,225.5,,,236.0,249.0,32.9,,,,,,251.3,,,,261.5,-78.0,,-88.2,,-99.0,-115.0,,,,,-159.7,,-60.0,,,,-103.0,,-146.5,,-212.5,-88.0,,-140.0,-94.5,,,-84.0,-71.0,-287.1,,,,,,-68.7,,,,-58.5,,False,,False,False,,,,,False,,True,,,,False,,False,,False,False,,False,False,,,False,True,False,,,,,,True,,,,True
39041,1657,914.0,,903.0,,852.0,836.0,,,,,597.6,,852.1,,,,810.0,,996.7,,773.7,924.5,,852.0,962.2,,,1048.0,971.0,149.6,,,,,902.2,895.4,852.0,,,1572.5,-743.0,,-754.0,,-805.0,-821.0,,,,,-1059.4,,-804.9,,,,-847.0,,-660.3,,-883.3,-732.5,,-805.0,-694.8,,,-609.0,-686.0,-1507.4,,,,,-754.8,-761.6,-805.0,,,-84.5,,False,,False,False,,,,,False,,False,,,,False,,True,,False,True,,False,True,,,True,True,False,,,,,False,False,False,,,True
39043,776,327.0,,335.7,,338.0,246.0,,,,,260.6,,404.7,,,,451.0,,359.7,,272.0,348.0,,371.0,391.9,,,425.0,362.0,78.2,,,,,303.7,535.9,,,,626.3,-449.0,,-440.3,,-438.0,-530.0,,,,,-515.4,,-371.3,,,,-325.0,,-416.3,,-504.0,-428.0,,-405.0,-384.1,,,-351.0,-414.0,-697.8,,,,,-472.3,-240.1,,,,-149.7,,True,,True,False,,,,,False,,True,,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,False,True,,,,True
39045,1144,762.0,,744.2,,737.0,615.0,,,,,523.6,,802.1,,,,729.0,,779.7,,585.3,769.0,,769.0,812.3,,,851.0,816.0,140.4,,,,,760.6,696.5,724.0,,,1570.8,-382.0,,-399.8,,-407.0,-529.0,,,,,-620.4,,-341.9,,,,-415.0,,-364.3,,-558.7,-375.0,,-375.0,-331.7,,,-293.0,-328.0,-1003.6,,,,,-383.4,-447.5,-420.0,,,426.8,,False,,False,False,,,,,False,,True,,,,False,,True,,False,True,,True,True,,,True,True,False,,,,,False,False,False,,,False
39047,210,130.0,,126.4,,130.0,152.0,,,,,90.0,,123.6,,,,151.0,,116.1,,48.3,,,128.0,136.2,,,146.0,137.0,22.8,,,,,,148.1,,,,188.2,-80.0,,-83.6,,-80.0,-58.0,,,,,-120.0,,-86.4,,,,-59.0,,-93.9,,-161.7,,,-82.0,-73.8,,,-64.0,-73.0,-187.2,,,,,,-61.9,,,,-21.8,,False,,False,True,,,,,False,,False,,,,True,,False,,False,,,False,True,,,True,True,False,,,,,,True,,,,True
39049,9020,5844.0,,5919.0,7698.3,6107.0,6488.0,,,,,4009.5,,7792.7,,6557.8,,5788.0,,6269.8,,4744.5,5780.5,,6807.5,6659.8,,,6101.0,6096.0,1000.1,,,,,5647.6,5764.6,6096.0,,,16145.3,-3176.0,,-3101.0,-1321.7,-2913.0,-2532.0,,,,,-5010.5,,-1227.3,,-2462.2,,-3232.0,,-2750.2,,-4275.5,-3239.5,,-2212.5,-2360.2,,,-2919.0,-2924.0,-8019.9,,,,,-3372.4,-3255.4,-2924.0,,,7125.3,,True,True,True,True,,,,,False,,True,,True,,False,,True,,False,False,,True,True,,,True,True,False,,,,,False,False,True,,,False
39051,336,284.0,,287.8,,280.0,280.0,,,,,164.0,,265.4,,,,230.0,,351.3,,123.0,263.0,,292.0,267.9,,,331.0,281.0,49.4,,,,,,260.2,,,,329.0,-52.0,,-48.2,,-56.0,-56.0,,,,,-172.0,,-70.6,,,,-106.0,,15.3,,-213.1,-73.0,,-44.0,-68.1,,,-5.0,-55.0,-286.6,,,,,,-75.8,,,,-7.0,,True,,False,False,,,,,False,,False,,,,False,,True,,False,False,,True,False,,,True,False,False,,,,,,False,,,,True
39053,235,212.0,,206.6,,198.0,191.0,,,,,103.0,,211.7,,,,127.0,,226.3,,81.5,200.5,,173.0,178.1,,,232.0,210.0,26.4,,,,,,207.6,,,,278.7,-23.0,,-28.4,,-37.0,-44.0,,,,,-132.0,,-23.3,,,,-108.0,,-8.7,,-153.5,-34.5,,-62.0,-56.9,,,-3.0,-25.0,-208.6,,,,,,-27.4,,,,43.7,,False,,False,False,,,,,False,,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,,False,,,,False
39055,545,360.0,,384.2,,360.0,319.0,,,,,254.1,,299.3,,,,349.0,,390.0,,310.2,460.0,,347.0,371.2,,,427.0,400.0,84.7,,,,,374.9,324.8,,,,388.1,-185.0,,-160.8,,-185.0,-226.0,,,,,-290.9,,-245.7,,,,-196.0,,-155.0,,-234.8,-85.0,,-198.0,-173.8,,,-118.0,-145.0,-460.3,,,,,-170.1,-220.2,,,,-156.9,,True,,False,False,,,,,False,,False,,,,False,,True,,False,True,,False,True,,,True,True,False,,,,,True,False,,,,True
39057,1033,866.0,,872.8,,858.0,850.0,,,,,545.0,,1067.9,,,,792.0,,793.0,,598.9,809.0,,896.5,882.7,,,909.0,884.0,125.6,,,,,858.2,898.4,868.0,,,1116.1,-167.0,,-160.2,,-175.0,-183.0,,,,,-488.0,,34.9,,,,-241.0,,-240.0,,-434.1,-224.0,,-136.5,-150.3,,,-124.0,-149.0,-907.4,,,,,-174.8,-134.6,-165.0,,,83.1,,True,,False,False,,,,,False,,True,,,,False,,False,,False,False,,True,True,,,True,True,False,,,,,False,True,True,,,True
39059,250,255.0,,256.6,,254.0,304.0,,,,,140.4,,258.2,,,,183.0,,363.4,,112.0,245.5,,254.0,246.4,,,312.0,258.0,31.8,,,,,,257.3,,,,395.4,5.0,,6.6,,4.0,54.0,,,,,-109.6,,8.2,,,,-67.0,,113.4,,-138.0,-4.5,,4.0,-3.6,,,62.0,8.0,-218.2,,,,,,7.3,,,,145.4,,False,,True,False,,,,,False,,False,,,,False,,False,,False,True,,True,True,,,False,False,False,,,,,,False,,,,False
39061,6159,4240.0,,4132.5,5508.2,4215.0,4786.0,,,,,2686.3,,5932.0,,4440.2,,3777.0,,4189.7,,3110.2,4294.0,,4644.5,4359.2,,,4657.0,4411.0,568.7,,,,,4368.4,4013.9,3925.0,,,6051.3,-1919.0,,-2026.5,-650.8,-1944.0,-1373.0,,,,,-3472.7,,-227.0,,-1718.8,,-2382.0,,-1969.3,,-3048.8,-1865.0,,-1514.5,-1799.8,,,-1502.0,-1748.0,-5590.3,,,,,-1790.6,-2145.1,-2234.0,,,-107.7,,False,True,False,True,,,,,False,,True,,True,,False,,False,,False,True,,True,True,,,True,True,False,,,,,True,False,False,,,True
39063,516,401.0,,401.1,,401.0,356.0,,,,,262.6,,443.1,,,,422.0,,385.7,,196.5,418.0,,473.0,414.6,,,411.0,417.0,65.5,,,,,334.8,409.0,,,,615.0,-115.0,,-114.9,,-115.0,-160.0,,,,,-253.4,,-72.9,,,,-94.0,,-130.3,,-319.5,-98.0,,-43.0,-101.4,,,-105.0,-99.0,-450.5,,,,,-181.2,-107.0,,,,99.0,,True,,False,False,,,,,False,,True,,,,True,,False,,False,True,,True,True,,,True,True,False,,,,,False,True,,,,True
39065,140,185.0,,190.2,,188.0,239.0,,,,,125.0,,162.5,,,,182.0,,233.3,,112.1,211.0,,160.0,185.6,,,235.0,196.0,34.2,,,,,,223.9,,,,303.9,45.0,,50.2,,48.0,99.0,,,,,-15.0,,22.5,,,,42.0,,93.3,,-27.9,71.0,,20.0,45.6,,,95.0,56.0,-105.8,,,,,,83.9,,,,163.9,,False,,False,False,,,,,True,,True,,,,True,,False,,True,False,,True,False,,,False,False,False,,,,,,False,,,,False
39067,106,78.0,,74.8,,78.0,92.0,,,,,43.5,,75.3,,,,60.0,,125.0,,27.9,,,83.0,73.0,,,102.0,80.0,11.6,,,,,,75.0,,,,115.6,-28.0,,-31.2,,-28.0,-14.0,,,,,-62.5,,-30.7,,,,-46.0,,19.0,,-78.1,,,-23.0,-33.0,,,-4.0,-26.0,-94.4,,,,,,-31.0,,,,9.6,,False,,False,True,,,,,False,,False,,,,False,,True,,False,,,True,False,,,True,True,False,,,,,,False,,,,True
39069,204,135.0,,130.6,,135.0,88.0,,,,,89.2,,148.7,,,,152.0,,121.2,,70.0,,,154.0,135.5,,,136.0,146.0,20.4,,,,,,145.7,,,,185.2,-69.0,,-73.4,,-69.0,-116.0,,,,,-114.8,,-55.3,,,,-52.0,,-82.8,,-134.0,,,-50.0,-68.5,,,-68.0,-58.0,-183.6,,,,,,-58.3,,,,-18.8,,False,,False,False,,,,,False,,True,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,True,,,,True
39071,300,206.0,,201.5,,210.0,219.0,,,,,117.5,,209.3,,,,220.0,,225.3,,90.8,189.5,,235.0,228.8,,,235.0,211.0,25.6,,,,,,173.3,,,,192.8,-94.0,,-98.5,,-90.0,-81.0,,,,,-182.5,,-90.7,,,,-80.0,,-74.7,,-209.2,-110.5,,-65.0,-71.2,,,-65.0,-89.0,-274.4,,,,,,-126.7,,,,-107.2,,False,,True,True,,,,,False,,True,,,,True,,True,,False,False,,True,True,,,True,True,False,,,,,,False,,,,False
39073,212,141.0,,147.4,,145.0,149.0,,,,,92.4,,107.5,,,,110.0,,186.5,,55.7,,,193.0,151.9,,,168.0,145.0,18.9,,,,,,142.3,,,,144.7,-71.0,,-64.6,,-67.0,-63.0,,,,,-119.6,,-104.5,,,,-102.0,,-25.5,,-156.3,,,-19.0,-60.1,,,-44.0,-67.0,-193.1,,,,,,-69.7,,,,-67.3,,True,,True,True,,,,,False,,False,,,,False,,True,,False,,,True,True,,,True,True,False,,,,,,True,,,,True
39075,162,82.0,,77.8,,84.0,86.0,,,,,87.1,,116.3,,,,235.0,,70.8,,77.6,111.0,,51.0,97.1,,,86.0,137.0,40.9,,,,,,82.7,,,,101.0,-80.0,,-84.2,,-78.0,-76.0,,,,,-74.9,,-45.7,,,,73.0,,-91.2,,-84.4,-51.0,,-111.0,-64.9,,,-76.0,-25.0,-121.1,,,,,,-79.3,,,,-61.0,,False,,True,True,,,,,True,,True,,,,True,,False,,False,True,,False,True,,,True,True,False,,,,,,True,,,,True
39077,592,259.0,,261.2,,263.0,214.0,,,,,175.2,,291.5,,,,326.0,,265.0,,185.0,300.0,,185.0,275.8,,,339.0,276.0,53.4,,,,,,262.9,,,,357.1,-333.0,,-330.8,,-329.0,-378.0,,,,,-416.8,,-300.5,,,,-266.0,,-327.0,,-407.0,-292.0,,-407.0,-316.2,,,-253.0,-316.0,-538.6,,,,,,-329.1,,,,-234.9,,True,,True,False,,,,,False,,True,,,,True,,True,,False,True,,False,True,,,True,True,False,,,,,,True,,,,True
39079,293,331.0,,320.1,,310.0,298.0,,,,,153.3,,291.4,,,,157.0,,527.8,,116.2,265.5,,372.0,304.6,,,339.0,314.0,26.9,,,,,,381.2,,,,415.6,38.0,,27.1,,17.0,5.0,,,,,-139.7,,-1.6,,,,-136.0,,234.8,,-176.8,-27.5,,79.0,11.6,,,46.0,21.0,-266.1,,,,,,88.2,,,,122.6,,True,,True,True,,,,,False,,True,,,,False,,False,,False,True,,False,True,,,False,True,False,,,,,,False,,,,False
39081,611,399.0,,419.4,,425.0,472.0,,,,,232.6,,368.5,,,,286.0,,721.1,,223.1,413.5,,536.0,412.8,,,575.0,453.0,63.4,,,,,,348.2,,,,533.0,-212.0,,-191.6,,-186.0,-139.0,,,,,-378.4,,-242.5,,,,-325.0,,110.1,,-387.9,-197.5,,-75.0,-198.2,,,-36.0,-158.0,-547.6,,,,,,-262.8,,,,-78.0,,True,,True,True,,,,,False,,False,,,,False,,True,,False,True,,True,True,,,True,True,False,,,,,,False,,,,True
39083,293,284.0,,285.3,,276.0,231.0,,,,,165.9,,310.8,,,,282.0,,255.2,,160.2,316.0,,246.0,271.4,,,320.0,301.0,46.6,,,,,,258.9,,,,281.3,-9.0,,-7.7,,-17.0,-62.0,,,,,-127.1,,17.8,,,,-11.0,,-37.8,,-132.8,23.0,,-47.0,-21.6,,,27.0,8.0,-246.4,,,,,,-34.1,,,,-11.7,,True,,False,False,,,,,False,,False,,,,False,,False,,False,False,,False,False,,,False,True,False,,,,,,False,,,,False
39085,1333,993.0,,942.3,,941.0,744.0,,,,,693.6,,1664.2,,941.2,,1158.0,,826.8,,922.6,1102.0,,414.0,975.7,,,1088.0,1111.0,220.1,,,,,1015.0,1260.2,816.0,,,1030.1,-340.0,,-390.7,,-392.0,-589.0,,,,,-639.4,,331.2,,-391.8,,-175.0,,-506.2,,-410.4,-231.0,,-919.0,-357.3,,,-245.0,-222.0,-1112.9,,,,,-318.0,-72.8,-517.0,,,-302.9,,False,,False,False,,,,,False,,True,,False,,True,,False,,False,True,,False,False,,,True,True,False,,,,,True,True,False,,,True
39087,416,329.0,,322.4,,302.0,253.0,,,,,192.2,,332.7,,,,234.0,,329.5,,162.4,305.0,,279.5,306.3,,,361.0,325.0,40.4,,,,,349.2,323.9,,,,420.2,-87.0,,-93.6,,-114.0,-163.0,,,,,-223.8,,-83.3,,,,-182.0,,-86.5,,-253.6,-111.0,,-136.5,-109.7,,,-55.0,-91.0,-375.6,,,,,-66.8,-92.1,,,,4.2,,False,,False,False,,,,,False,,True,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,True,False,,,,True
39089,1423,855.0,,855.7,,855.0,740.0,,,,,583.8,,1165.7,,,,847.0,,885.8,,597.5,888.5,,900.0,953.0,,,988.0,930.0,137.0,,,,,823.4,926.3,872.0,,,1604.9,-568.0,,-567.3,,-568.0,-683.0,,,,,-839.2,,-257.3,,,,-576.0,,-537.2,,-825.5,-534.5,,-523.0,-470.0,,,-435.0,-493.0,-1286.0,,,,,-599.6,-496.7,-551.0,,,181.9,,True,,False,False,,,,,False,,True,,,,False,,True,,False,True,,True,True,,,True,True,False,,,,,False,True,True,,,True
39091,352,204.0,,201.9,,193.0,173.0,,,,,140.4,,204.6,,,,255.0,,194.0,,112.2,223.5,,164.0,215.7,,,214.0,223.0,32.2,,,,,,240.3,,,,186.9,-148.0,,-150.1,,-159.0,-179.0,,,,,-211.6,,-147.4,,,,-97.0,,-158.0,,-239.8,-128.5,,-188.0,-136.3,,,-138.0,-129.0,-319.8,,,,,,-111.7,,,,-165.1,,False,,False,False,,,,,False,,True,,,,True,,False,,False,True,,False,True,,,True,True,False,,,,,,True,,,,False
39093,2551,1327.0,,1354.8,,1355.0,1168.0,,,,,932.5,,1958.4,,1444.3,,1609.0,,1433.3,,1110.4,1391.0,,1012.0,1378.9,,,1560.0,1430.0,259.5,,,,,1372.7,1405.2,1302.0,,,1458.6,-1224.0,,-1196.2,,-1196.0,-1383.0,,,,,-1618.5,,-592.6,,-1106.7,,-942.0,,-1117.7,,-1440.6,-1160.0,,-1539.0,-1172.1,,,-991.0,-1121.0,-2291.5,,,,,-1178.3,-1145.8,-1249.0,,,-1092.4,,True,,True,False,,,,,False,,True,,True,,True,,True,,False,True,,False,True,,,True,True,False,,,,,True,True,False,,,True
39095,3185,2091.0,,2014.5,2827.4,2088.0,1974.0,,,,,1371.2,,3302.1,,2426.6,,2504.0,,2318.6,,1830.0,2070.5,,2316.0,2084.6,,,2241.0,2285.0,393.0,,,,,1758.5,2471.1,2014.0,,,2253.0,-1094.0,,-1170.5,-357.6,-1097.0,-1211.0,,,,,-1813.8,,117.1,,-758.4,,-681.0,,-866.4,,-1355.0,-1114.5,,-869.0,-1100.4,,,-944.0,-900.0,-2792.0,,,,,-1426.5,-713.9,-1171.0,,,-932.0,,False,True,False,False,,,,,False,,True,,True,,True,,True,,False,False,,True,False,,,True,True,False,,,,,False,True,False,,,True
39097,336,259.0,,257.3,,260.0,30.0,,,,,179.0,,262.7,,,,262.0,,345.5,,124.0,265.5,,286.0,264.4,,,339.0,265.0,40.3,,,,,,255.0,,,,249.6,-77.0,,-78.7,,-76.0,-306.0,,,,,-157.0,,-73.3,,,,-74.0,,9.5,,-212.0,-70.5,,-50.0,-71.6,,,3.0,-71.0,-295.7,,,,,,-81.0,,,,-86.4,,False,,True,False,,,,,False,,True,,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,,False,,,,False
39099,2019,1366.0,,1303.4,,1384.0,1121.0,,,,,861.7,,1962.2,,1624.5,,1117.0,,1691.0,,906.3,1418.0,,1400.0,1389.8,,,1623.0,1482.0,188.7,,,,,1380.4,1439.8,1384.0,,,2216.9,-653.0,,-715.6,,-635.0,-898.0,,,,,-1157.3,,-56.8,,-394.5,,-902.0,,-328.0,,-1112.7,-601.0,,-619.0,-629.2,,,-396.0,-537.0,-1830.3,,,,,-638.6,-579.2,-635.0,,,197.9,,False,,True,False,,,,,False,,True,,True,,False,,True,,False,True,,True,True,,,True,True,False,,,,,True,True,True,,,True
39101,530,394.0,,382.9,,383.0,0.0,,,,,306.2,,358.4,,,,504.0,,421.7,,137.3,440.0,,370.0,364.4,,,426.0,407.0,63.1,,,,,377.1,466.1,,,,574.1,-136.0,,-147.1,,-147.0,-530.0,,,,,-223.8,,-171.6,,,,-26.0,,-108.3,,-392.7,-90.0,,-160.0,-165.6,,,-104.0,-123.0,-466.9,,,,,-152.9,-63.9,,,,44.1,,False,,False,False,,,,,False,,False,,,,True,,True,,False,True,,False,False,,,True,True,False,,,,,False,True,,,,True
39103,1170,888.0,,896.2,,861.0,757.0,,,,,560.8,,813.4,,987.1,,827.0,,1059.5,,595.6,910.5,,846.0,899.9,,,1070.0,903.0,168.4,,,,,870.9,865.9,840.0,,,1154.1,-282.0,,-273.8,,-309.0,-413.0,,,,,-609.2,,-356.6,,-182.9,,-343.0,,-110.5,,-574.4,-259.5,,-324.0,-270.1,,,-100.0,-267.0,-1001.6,,,,,-299.1,-304.1,-330.0,,,-15.9,,True,,False,False,,,,,False,,False,,True,,False,,True,,False,True,,False,True,,,True,True,False,,,,,False,False,False,,,True
39105,120,107.0,,105.2,,107.0,121.0,,,,,58.3,,108.4,,,,71.0,,123.4,,54.4,,,179.0,107.9,,,116.0,108.0,11.2,,,,,,98.4,,,,99.2,-13.0,,-14.8,,-13.0,1.0,,,,,-61.7,,-11.6,,,,-49.0,,3.4,,-65.6,,,59.0,-12.1,,,-4.0,-12.0,-108.8,,,,,,-21.6,,,,-20.8,,False,,False,True,,,,,False,,True,,,,False,,True,,False,,,False,True,,,True,True,False,,,,,,False,,,,False
39107,239,245.0,,244.7,,204.0,204.0,,,,,173.9,,231.4,,,,261.0,,163.4,,131.1,219.5,,155.0,210.9,,,185.0,263.0,33.4,,,,,212.5,247.0,,,,851.9,6.0,,5.7,,-35.0,-35.0,,,,,-65.1,,-7.6,,,,22.0,,-75.6,,-107.9,-19.5,,-84.0,-28.1,,,-54.0,24.0,-205.6,,,,,-26.5,8.0,,,,612.9,,True,,False,False,,,,,False,,False,,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,,,,False
39109,764,703.0,,724.0,,684.0,651.0,,,,,441.8,,585.2,,759.7,,614.0,,746.3,,338.0,645.5,,675.0,692.2,,,788.0,695.0,108.8,,,,,695.6,780.6,,,,936.9,-61.0,,-40.0,,-80.0,-113.0,,,,,-322.2,,-178.8,,-4.3,,-150.0,,-17.7,,-426.0,-118.5,,-89.0,-71.8,,,24.0,-69.0,-655.2,,,,,-68.4,16.6,,,,172.9,,True,,False,False,,,,,False,,False,,True,,False,,True,,False,False,,False,False,,,True,False,False,,,,,False,True,,,,False
39111,75,91.0,,91.7,,85.0,86.0,,,,,47.3,,90.6,,,,43.0,,137.3,,28.0,,,76.0,78.5,,,87.0,85.0,11.1,,,,,,94.4,,,,99.9,16.0,,16.7,,10.0,11.0,,,,,-27.7,,15.6,,,,-32.0,,62.3,,-47.0,,,1.0,3.5,,,12.0,10.0,-63.9,,,,,,19.4,,,,24.9,,False,,True,True,,,,,False,,True,,,,False,,False,,False,,,True,True,,,True,True,False,,,,,,False,,,,False
39113,3722,3207.0,,3242.3,3940.9,3207.0,3298.0,,,,,1973.6,,4461.0,,,,2802.0,,3332.0,,2147.0,3295.5,,3386.0,3143.7,,,3312.0,3146.0,432.2,,,,,3122.9,3169.6,3350.0,,,2814.8,-515.0,,-479.7,218.9,-515.0,-424.0,,,,,-1748.4,,739.0,,,,-920.0,,-390.0,,-1575.0,-426.5,,-336.0,-578.3,,,-410.0,-576.0,-3289.8,,,,,-599.1,-552.4,-372.0,,,-907.2,,True,True,False,True,,,,,False,,False,,,,False,,True,,False,True,,True,False,,,True,False,False,,,,,False,False,True,,,False
39115,108,110.0,,113.2,,105.0,118.0,,,,,43.7,,86.4,,,,60.0,,162.5,,33.0,,,152.5,93.1,,,97.0,95.0,10.7,,,,,,88.5,,,,105.0,2.0,,5.2,,-3.0,10.0,,,,,-64.3,,-21.6,,,,-48.0,,54.5,,-75.0,,,44.5,-14.9,,,-11.0,-13.0,-97.3,,,,,,-19.5,,,,-3.0,,False,,False,False,,,,,False,,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
39117,207,192.0,,190.4,,191.0,214.0,,,,,104.5,,144.3,,,,163.0,,230.8,,83.1,197.5,,142.0,162.8,,,209.0,192.0,25.8,,,,,,178.4,,,,226.5,-15.0,,-16.6,,-16.0,7.0,,,,,-102.5,,-62.7,,,,-44.0,,23.8,,-123.9,-9.5,,-65.0,-44.2,,,2.0,-15.0,-181.2,,,,,,-28.6,,,,19.5,,False,,False,True,,,,,False,,False,,,,False,,False,,False,True,,False,False,,,True,False,False,,,,,,False,,,,False
