,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26021,3834,3364.0,,3353.3,,3683.0,4581.0,,,,5099.3,,2911.0,,6477.6,,3937.1,4868.0,,5356.0,3569.8,,,,,,2872.4,3690.0,,,,6748.5,-470.0,,-480.7,,-151.0,747.0,,,,1265.3,,-923.0,,2643.6,,103.1,1034.0,,1522.0,-264.2,,,,,,-961.6,-144.0,,,,2914.5,,False,,True,False,,,,False,,False,,False,,True,False,,False,True,,,,,,False,True,,,,False
26023,1202,1260.0,,1248.1,,1289.0,1840.0,,,,414.9,,1041.0,,2622.3,,887.1,1625.5,,2504.0,1285.6,,,,,,946.6,,,,,1268.9,58.0,,46.1,,87.0,638.0,,,,-787.1,,-161.0,,1420.3,,-314.9,423.5,,1302.0,83.6,,,,,,-255.4,,,,,66.9,,True,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
26025,2293,2920.0,,2921.2,,2982.0,2657.0,,,,7136.6,,3147.0,,2269.9,,2960.6,5015.5,,3227.0,3102.5,,,,,,3572.5,2610.0,,,,4175.7,627.0,,628.2,,689.0,364.0,,,,4843.6,,854.0,,-23.1,,667.6,2722.5,,934.0,809.5,,,,,,1279.5,317.0,,,,1882.7,,False,,False,True,,,,False,,False,,True,,False,False,,False,False,,,,,,False,True,,,,False
26027,1127,1132.0,,1127.7,,1104.0,1356.0,,,,419.9,,1059.0,,1236.6,,1119.1,1614.0,,1001.0,1027.2,,,,,,1094.4,,,,,1751.3,5.0,,0.7,,-23.0,229.0,,,,-707.1,,-68.0,,109.6,,-7.9,487.0,,-126.0,-99.8,,,,,,-32.6,,,,,624.3,,True,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
26029,422,248.0,,234.9,,246.0,292.0,,,,80.7,,513.0,,222.3,,117.9,,,216.0,279.7,,,,,,,,,,,309.9,-174.0,,-187.1,,-176.0,-130.0,,,,-341.3,,91.0,,-199.7,,-304.1,,,-206.0,-142.3,,,,,,,,,,,-112.1,,False,,False,True,,,,False,,True,,False,,False,,,False,True,,,,,,,,,,,True
26031,325,284.0,,292.9,,295.0,494.0,,,,73.7,,520.0,,339.0,,146.6,,,289.0,259.2,,,,,,,,,,,380.7,-41.0,,-32.1,,-30.0,169.0,,,,-251.3,,195.0,,14.0,,-178.4,,,-36.0,-65.8,,,,,,,,,,,55.7,,True,,True,False,,,,False,,False,,True,,False,,,True,False,,,,,,,,,,,False
26033,615,816.0,,821.0,,952.0,1548.0,,,,305.1,,783.0,,3602.7,,1128.4,5064.5,,2130.0,907.0,,,,,,,,,,,767.9,201.0,,206.0,,337.0,933.0,,,,-309.9,,168.0,,2987.7,,513.4,4449.5,,1515.0,292.0,,,,,,,,,,,152.9,,False,,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,,,,,,True
26035,465,488.0,,497.6,,495.0,631.0,,,,174.9,,462.0,,255.9,,330.9,816.0,,511.0,490.0,,,,,,,,,,,582.8,23.0,,32.6,,30.0,166.0,,,,-290.1,,-3.0,,-209.1,,-134.1,351.0,,46.0,25.0,,,,,,,,,,,117.8,,False,,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,,,,,,False
26037,1307,1860.0,,1925.8,,1876.0,2711.0,,,,752.7,,1537.0,,1172.2,,1699.4,3239.0,,1868.0,2078.3,,,,,,1183.7,,,,,2436.8,553.0,,618.8,,569.0,1404.0,,,,-554.3,,230.0,,-134.8,,392.4,1932.0,,561.0,771.3,,,,,,-123.3,,,,,1129.8,,False,,False,False,,,,False,,True,,True,,True,False,,False,False,,,,,,True,,,,,False
26039,208,164.0,,164.9,,162.0,188.0,,,,39.0,,266.0,,319.9,,102.5,,,140.0,155.6,,,,,,,,,,,225.0,-44.0,,-43.1,,-46.0,-20.0,,,,-169.0,,58.0,,111.9,,-105.5,,,-68.0,-52.4,,,,,,,,,,,17.0,,True,,False,True,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,True
26041,713,1456.0,,1472.9,,1342.0,1335.0,,,,555.4,,891.0,,685.7,,535.4,2235.5,,1515.0,1385.7,,,,,,1148.5,,,,,1508.9,743.0,,759.9,,629.0,622.0,,,,-157.6,,178.0,,-27.3,,-177.6,1522.5,,802.0,672.7,,,,,,435.5,,,,,795.9,,False,,True,True,,,,True,,True,,True,,True,False,,False,True,,,,,,True,,,,,False
26043,747,1224.0,,1244.9,,909.0,626.0,,,,362.6,,873.0,,1096.9,,335.9,,,802.0,920.3,,,,,,,,,,,1711.9,477.0,,497.9,,162.0,-121.0,,,,-384.4,,126.0,,349.9,,-411.1,,,55.0,173.3,,,,,,,,,,,964.9,,False,,True,True,,,,True,,True,,True,,True,,,True,True,,,,,,,,,,,False
26045,1892,1848.0,,1833.9,,2106.0,2745.0,,,,752.0,,2036.0,,3029.7,,2085.0,3155.0,,2746.0,2069.8,,,,,,1066.5,,,,,3826.3,-44.0,,-58.1,,214.0,853.0,,,,-1140.0,,144.0,,1137.7,,193.0,1263.0,,854.0,177.8,,,,,,-825.5,,,,,1934.3,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
26047,420,888.0,,874.8,,954.0,1435.0,,,,213.9,,672.0,,1225.9,,334.7,3250.5,,1060.5,784.8,,,,,,,,,,,1101.2,468.0,,454.8,,534.0,1015.0,,,,-206.1,,252.0,,805.9,,-85.3,2830.5,,640.5,364.8,,,,,,,,,,,681.2,,True,,False,False,,,,True,,True,,False,,True,False,,False,True,,,,,,,,,,,False
26049,8237,6948.0,,7100.4,,8201.0,9029.0,,,,8919.3,,7026.0,,9412.8,,11877.4,8894.0,,10859.0,8594.2,,,,,,7308.7,7569.0,,,,11727.2,-1289.0,,-1136.6,,-36.0,792.0,,,,682.3,,-1211.0,,1175.8,,3640.4,657.0,,2622.0,357.2,,,,,,-928.3,-668.0,,,,3490.2,,True,,True,True,,,,True,,True,,True,,False,True,,False,True,,,,,,True,True,,,,False
26051,579,608.0,,597.5,,612.0,993.0,,,,186.9,,345.0,,960.4,,325.2,,,912.0,596.4,,,,,,,,,,,1141.7,29.0,,18.5,,33.0,414.0,,,,-392.1,,-234.0,,381.4,,-253.8,,,333.0,17.4,,,,,,,,,,,562.7,,True,,False,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
26053,306,392.0,,376.6,,360.0,340.0,,,,132.1,,387.0,,266.7,,178.1,,,306.0,367.9,,,,,,,,,,,543.4,86.0,,70.6,,54.0,34.0,,,,-173.9,,81.0,,-39.3,,-127.9,,,0.0,61.9,,,,,,,,,,,237.4,,True,,True,True,,,,False,,True,,True,,False,,,True,True,,,,,,,,,,,False
26055,1218,740.0,,736.9,,969.0,995.0,,,,342.0,,1875.0,,1512.8,,1154.5,1543.5,,1024.0,947.5,,,,,,662.1,,,,,1363.1,-478.0,,-481.1,,-249.0,-223.0,,,,-876.0,,657.0,,294.8,,-63.5,325.5,,-194.0,-270.5,,,,,,-555.9,,,,,145.1,,False,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,False,,,,,True
26057,1560,832.0,,858.6,,844.0,1179.0,,,,300.5,,959.0,,789.8,,751.8,2076.0,,601.5,749.7,,,,,,,,,,,1286.6,-728.0,,-701.4,,-716.0,-381.0,,,,-1259.5,,-601.0,,-770.2,,-808.2,516.0,,-958.5,-810.3,,,,,,,,,,,-273.4,,True,,True,True,,,,False,,True,,False,,False,True,,False,False,,,,,,,,,,,True
26059,1159,1096.0,,1124.9,,1272.0,1981.0,,,,344.1,,825.0,,3672.0,,770.8,1838.0,,1605.0,1080.3,,,,,,,,,,,1837.3,-63.0,,-34.1,,113.0,822.0,,,,-814.9,,-334.0,,2513.0,,-388.2,679.0,,446.0,-78.7,,,,,,,,,,,678.3,,True,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,,,,,,False
26061,581,608.0,,607.6,,617.0,941.0,,,,285.6,,822.0,,1027.6,,450.1,703.5,,610.5,568.3,,,,,,413.5,,,,,530.9,27.0,,26.6,,36.0,360.0,,,,-295.4,,241.0,,446.6,,-130.9,122.5,,29.5,-12.7,,,,,,-167.5,,,,,-50.1,,True,,False,False,,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,False
26063,793,360.0,,360.4,,439.0,631.0,,,,104.1,,296.0,,1065.5,,453.4,665.0,,607.0,401.4,,,,,,,,,,,533.3,-433.0,,-432.6,,-354.0,-162.0,,,,-688.9,,-497.0,,272.5,,-339.6,-128.0,,-186.0,-391.6,,,,,,,,,,,-259.7,,True,,True,True,,,,False,,False,,True,,True,True,,True,True,,,,,,,,,,,True
26065,4342,4316.0,,4307.1,,5022.0,6775.0,,,,8156.3,,5075.0,,11156.8,,5320.7,4795.5,,7269.5,4816.7,,,,,,2244.6,7407.0,,,,8514.5,-26.0,,-34.9,,680.0,2433.0,,,,3814.3,,733.0,,6814.8,,978.7,453.5,,2927.5,474.7,,,,,,-2097.4,3065.0,,,,4172.5,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,False,,,,False
26067,1499,1624.0,,1560.1,,1662.0,2660.0,,,,539.2,,1566.0,,3985.4,,1556.8,3301.5,,2428.0,1631.6,,,,,,1292.3,,,,,2830.0,125.0,,61.1,,163.0,1161.0,,,,-959.8,,67.0,,2486.4,,57.8,1802.5,,929.0,132.6,,,,,,-206.7,,,,,1331.0,,True,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,False,,,,,False
26069,482,400.0,,391.6,,437.0,819.0,,,,122.7,,268.0,,572.9,,335.8,,,728.5,427.0,,,,,,,,,,,817.0,-82.0,,-90.4,,-45.0,337.0,,,,-359.3,,-214.0,,90.9,,-146.2,,,246.5,-55.0,,,,,,,,,,,335.0,,False,,True,False,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
26071,165,232.0,,225.6,,207.0,193.0,,,,102.1,,307.0,,98.5,,146.2,,,196.0,232.0,,,,,,,,,,,240.3,67.0,,60.6,,42.0,28.0,,,,-62.9,,142.0,,-66.5,,-18.8,,,31.0,67.0,,,,,,,,,,,75.3,,True,,True,True,,,,True,,False,,True,,True,,,True,False,,,,,,,,,,,False
26073,1221,1504.0,,1490.5,,1634.0,2537.0,,,,616.5,,1386.0,,2016.5,,1144.8,2028.0,,2565.0,1680.6,,,,,,813.1,,,,,2071.6,283.0,,269.5,,413.0,1316.0,,,,-604.5,,165.0,,795.5,,-76.2,807.0,,1344.0,459.6,,,,,,-407.9,,,,,850.6,,True,,False,False,,,,False,,True,,False,,True,False,,False,False,,,,,,False,,,,,False
26075,3312,3040.0,,3148.9,,3435.0,4650.0,,,,4636.0,,3061.0,,8918.9,,3775.0,4020.0,,5967.5,3204.3,,,,,,3152.8,3499.0,,,,5160.5,-272.0,,-163.1,,123.0,1338.0,,,,1324.0,,-251.0,,5606.9,,463.0,708.0,,2655.5,-107.7,,,,,,-159.2,187.0,,,,1848.5,,True,,True,False,,,,False,,True,,False,,False,False,,False,True,,,,,,True,True,,,,False
26077,3715,4204.0,,4121.6,,4310.0,4138.0,,,,9546.8,,5467.0,,6674.6,,5683.4,5773.5,,4691.5,4479.3,,,,,,3944.8,3416.0,,,,5580.5,489.0,,406.6,,595.0,423.0,,,,5831.8,,1752.0,,2959.6,,1968.4,2058.5,,976.5,764.3,,,,,,229.8,-299.0,,,,1865.5,,True,,False,True,,,,False,,False,,False,,False,False,,False,False,,,,,,True,True,,,,False
26079,195,216.0,,228.5,,256.0,336.0,,,,60.7,,293.0,,292.8,,65.4,,,323.5,225.4,,,,,,,,,,,371.2,21.0,,33.5,,61.0,141.0,,,,-134.3,,98.0,,97.8,,-129.6,,,128.5,30.4,,,,,,,,,,,176.2,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
26081,15407,18552.0,,18260.8,32787.5,22082.0,21913.0,,,,16574.1,,18407.0,,24675.4,,20145.4,30209.0,,33870.0,21249.1,,,,,,16889.9,33055.0,,,,40308.6,3145.0,,2853.8,17380.5,6675.0,6506.0,,,,1167.1,,3000.0,,9268.4,,4738.4,14802.0,,18463.0,5842.1,,,,,,1482.9,17648.0,,,,24901.6,,True,False,False,False,,,,True,,True,,False,,False,False,,False,False,,,,,,True,False,,,,False
26083,44,48.0,,52.5,,45.0,,,,,24.5,,20.0,,53.9,,24.9,,,23.0,44.4,,,,,,,,,,,75.3,4.0,,8.5,,1.0,,,,,-19.5,,-24.0,,9.9,,-19.1,,,-21.0,0.4,,,,,,,,,,,31.3,,False,,True,,,,,False,,False,,False,,False,,,False,True,,,,,,,,,,,False
26085,129,136.0,,137.7,,143.0,156.0,,,,58.5,,147.0,,69.4,,98.9,,,195.0,149.5,,,,,,,,,,,177.8,7.0,,8.7,,14.0,27.0,,,,-70.5,,18.0,,-59.6,,-30.1,,,66.0,20.5,,,,,,,,,,,48.8,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
26087,1854,1412.0,,1399.8,,1552.0,3022.0,,,,474.1,,1523.0,,7659.9,,1846.4,1995.5,,2005.0,1553.9,,,,,,754.3,,,,,1583.3,-442.0,,-454.2,,-302.0,1168.0,,,,-1379.9,,-331.0,,5805.9,,-7.6,141.5,,151.0,-300.1,,,,,,-1099.7,,,,,-270.7,,False,,True,False,,,,False,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
26089,245,236.0,,227.1,,269.0,462.0,,,,79.5,,243.0,,594.6,,192.6,,,298.0,266.2,,,,,,,,,,,534.7,-9.0,,-17.9,,24.0,217.0,,,,-165.5,,-2.0,,349.6,,-52.4,,,53.0,21.2,,,,,,,,,,,289.7,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,,,,,,,,,,False
26091,1710,1124.0,,1104.7,,1358.0,1915.0,,,,423.9,,1491.0,,2436.6,,1474.9,1404.5,,1439.5,1275.9,,,,,,749.8,,,,,1987.9,-586.0,,-605.3,,-352.0,205.0,,,,-1286.1,,-219.0,,726.6,,-235.1,-305.5,,-270.5,-434.1,,,,,,-960.2,,,,,277.9,,False,,True,True,,,,False,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
26093,3397,2792.0,,2869.2,,3028.0,3099.0,,,,1082.2,,2823.0,,4735.3,,3575.6,4660.0,,4156.5,3236.9,,,,,,2217.6,3250.0,,,,4811.5,-605.0,,-527.8,,-369.0,-298.0,,,,-2314.8,,-574.0,,1338.3,,178.6,1263.0,,759.5,-160.1,,,,,,-1179.4,-147.0,,,,1414.5,,True,,True,True,,,,False,,True,,False,,True,False,,False,True,,,,,,False,True,,,,False
26095,44,124.0,,117.1,,82.0,27.0,,,,37.5,,141.0,,11.2,,126.5,,,36.0,121.4,,,,,,,,,,,63.4,80.0,,73.1,,38.0,-17.0,,,,-6.5,,97.0,,-32.8,,82.5,,,-8.0,77.4,,,,,,,,,,,19.4,,True,,True,True,,,,True,,False,,True,,False,,,True,True,,,,,,,,,,,True
26097,135,116.0,,114.6,,116.0,73.0,,,,73.2,,218.0,,130.9,,20.2,,,81.0,134.0,,,,,,,,,,,115.2,-19.0,,-20.4,,-19.0,-62.0,,,,-61.8,,83.0,,-4.1,,-114.8,,,-54.0,-1.0,,,,,,,,,,,-19.8,,False,,False,False,,,,False,,False,,True,,False,,,False,True,,,,,,,,,,,False
26099,17461,18128.0,,18230.2,26436.9,23523.0,24105.0,,,,21716.7,,18125.0,,32498.4,,25299.1,28291.5,,31417.5,21907.4,,,,,,11549.3,46925.0,,,,42604.4,667.0,,769.2,8975.9,6062.0,6644.0,,,,4255.7,,664.0,,15037.4,,7838.1,10830.5,,13956.5,4446.4,,,,,,-5911.7,29464.0,,,,25143.4,,False,False,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,False,False,,,,False
26101,259,192.0,,190.3,,211.0,297.0,,,,49.3,,474.0,,221.1,,94.5,,,152.0,208.6,,,,,,,,,,,235.9,-67.0,,-68.7,,-48.0,38.0,,,,-209.7,,215.0,,-37.9,,-164.5,,,-107.0,-50.4,,,,,,,,,,,-23.1,,False,,True,True,,,,False,,False,,True,,False,,,False,True,,,,,,,,,,,True
26103,1232,1932.0,,2008.3,,1976.0,2575.0,,,,650.0,,1339.0,,3980.6,,1246.5,4093.5,,1940.0,1776.5,,,,,,2088.3,,,,,2453.3,700.0,,776.3,,744.0,1343.0,,,,-582.0,,107.0,,2748.6,,14.5,2861.5,,708.0,544.5,,,,,,856.3,,,,,1221.3,,False,,False,False,,,,True,,True,,False,,True,False,,False,True,,,,,,False,,,,,False
26105,371,272.0,,276.0,,260.0,248.0,,,,89.9,,571.0,,188.1,,369.8,,,200.0,283.1,,,,,,,,,,,260.4,-99.0,,-95.0,,-111.0,-123.0,,,,-281.1,,200.0,,-182.9,,-1.2,,,-171.0,-87.9,,,,,,,,,,,-110.6,,True,,False,False,,,,False,,False,,False,,True,,,False,True,,,,,,,,,,,False
26107,608,564.0,,571.8,,568.0,403.0,,,,215.3,,811.0,,198.0,,392.1,1094.0,,546.0,603.8,,,,,,,,,,,785.1,-44.0,,-36.2,,-40.0,-205.0,,,,-392.7,,203.0,,-410.0,,-215.9,486.0,,-62.0,-4.2,,,,,,,,,,,177.1,,True,,True,False,,,,False,,False,,False,,False,False,,False,True,,,,,,,,,,,False
26109,449,556.0,,548.7,,550.0,600.0,,,,194.8,,555.0,,450.4,,302.7,,,540.0,529.7,,,,,,,,,,,1028.4,107.0,,99.7,,101.0,151.0,,,,-254.2,,106.0,,1.4,,-146.3,,,91.0,80.7,,,,,,,,,,,579.4,,True,,True,False,,,,False,,True,,True,,False,,,True,True,,,,,,,,,,,False
26111,1417,2240.0,,2276.4,,2380.0,2987.0,,,,802.9,,1654.0,,3857.9,,1999.3,4734.5,,4477.5,2414.3,,,,,,1623.7,,,,,5551.2,823.0,,859.4,,963.0,1570.0,,,,-614.1,,237.0,,2440.9,,582.3,3317.5,,3060.5,997.3,,,,,,206.7,,,,,4134.2,,False,,False,False,,,,True,,True,,False,,True,False,,False,False,,,,,,True,,,,,False
26113,190,172.0,,169.9,,176.0,273.0,,,,44.2,,162.0,,248.3,,75.6,,,344.0,162.9,,,,,,,,,,,263.0,-18.0,,-20.1,,-14.0,83.0,,,,-145.8,,-28.0,,58.3,,-114.4,,,154.0,-27.1,,,,,,,,,,,73.0,,False,,True,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
26115,3193,3060.0,,3144.9,,3510.0,4226.0,,,,3881.6,,2412.0,,10245.0,,3937.9,5205.5,,7426.0,3472.9,,,,,,1618.8,3446.0,,,,9283.8,-133.0,,-48.1,,317.0,1033.0,,,,688.6,,-781.0,,7052.0,,744.9,2012.5,,4233.0,279.9,,,,,,-1574.2,253.0,,,,6090.8,,True,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,False,,,,False
26117,1316,1124.0,,1135.6,,1135.0,1195.0,,,,413.0,,1396.0,,927.4,,872.2,2240.5,,1078.0,1159.9,,,,,,,,,,,1146.6,-192.0,,-180.4,,-181.0,-121.0,,,,-903.0,,80.0,,-388.6,,-443.8,924.5,,-238.0,-156.1,,,,,,,,,,,-169.4,,True,,True,True,,,,False,,True,,False,,False,False,,False,True,,,,,,,,,,,True
26119,169,124.0,,126.4,,134.0,142.0,,,,41.3,,134.0,,388.3,,26.5,,,304.0,115.4,,,,,,,,,,,231.9,-45.0,,-42.6,,-35.0,-27.0,,,,-127.7,,-35.0,,219.3,,-142.5,,,135.0,-53.6,,,,,,,,,,,62.9,,True,,True,True,,,,False,,True,,False,,False,,,False,False,,,,,,,,,,,False
26121,3760,4432.0,,4619.9,,4805.0,2718.0,,,,6897.6,,4692.0,,5793.9,,7154.8,8817.0,,5403.5,5166.0,,,,,,3204.9,9040.0,,,,4740.6,672.0,,859.9,,1045.0,-1042.0,,,,3137.6,,932.0,,2033.9,,3394.8,5057.0,,1643.5,1406.0,,,,,,-555.1,5280.0,,,,980.6,,False,,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,True,False,,,,False
26123,899,860.0,,870.8,,979.0,1171.0,,,,298.6,,1060.0,,914.5,,991.4,1291.5,,1072.0,883.0,,,,,,,,,,,1568.4,-39.0,,-28.2,,80.0,272.0,,,,-600.4,,161.0,,15.5,,92.4,392.5,,173.0,-16.0,,,,,,,,,,,669.4,,True,,False,False,,,,False,,False,,True,,False,False,,False,True,,,,,,,,,,,False
26125,19839,19236.0,,19422.5,29494.2,25017.0,27248.0,,,,23960.0,,16463.0,,31372.6,,26177.3,30041.5,,37236.0,22909.5,,,,,,12798.8,54476.0,,,,31300.0,-603.0,,-416.5,9655.2,5178.0,7409.0,,,,4121.0,,-3376.0,,11533.6,,6338.3,10202.5,,17397.0,3070.5,,,,,,-7040.2,34637.0,,,,11461.0,,True,False,False,False,,,,False,,False,,False,,False,False,,False,False,,,,,,False,False,,,,False
26127,569,452.0,,460.1,,461.0,585.0,,,,147.7,,544.0,,538.7,,484.5,,,361.0,455.7,,,,,,,,,,,627.2,-117.0,,-108.9,,-108.0,16.0,,,,-421.3,,-25.0,,-30.3,,-84.5,,,-208.0,-113.3,,,,,,,,,,,58.2,,True,,True,True,,,,False,,True,,True,,True,,,False,True,,,,,,,,,,,True
26129,462,388.0,,393.6,,398.0,685.0,,,,101.1,,304.0,,1132.7,,185.9,,,571.0,379.7,,,,,,,,,,,773.6,-74.0,,-68.4,,-64.0,223.0,,,,-360.9,,-158.0,,670.7,,-276.1,,,109.0,-82.3,,,,,,,,,,,311.6,,True,,True,False,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,False
26131,61,156.0,,150.9,,149.0,145.0,,,,50.0,,54.0,,47.0,,168.5,,,204.5,159.5,,,,,,,,,,,233.9,95.0,,89.9,,88.0,84.0,,,,-11.0,,-7.0,,-14.0,,107.5,,,143.5,98.5,,,,,,,,,,,172.9,,True,,True,True,,,,True,,True,,True,,False,,,False,False,,,,,,,,,,,False
26133,366,296.0,,289.7,,302.0,407.0,,,,93.8,,353.0,,263.8,,207.6,,,409.0,295.2,,,,,,,,,,,258.4,-70.0,,-76.3,,-64.0,41.0,,,,-272.2,,-13.0,,-102.2,,-158.4,,,43.0,-70.8,,,,,,,,,,,-107.6,,False,,True,True,,,,False,,True,,False,,False,,,True,False,,,,,,,,,,,False
26135,170,64.0,,63.5,,66.0,31.0,,,,19.2,,97.0,,354.1,,24.1,,,84.0,73.2,,,,,,,,,,,27.5,-106.0,,-106.5,,-104.0,-139.0,,,,-150.8,,-73.0,,184.1,,-145.9,,,-86.0,-96.8,,,,,,,,,,,-142.5,,False,,True,False,,,,False,,True,,False,,False,,,True,True,,,,,,,,,,,False
26137,366,652.0,,666.9,,669.0,1130.0,,,,172.2,,463.0,,3112.8,,313.1,,,1426.5,622.2,,,,,,,,,,,1141.0,286.0,,300.9,,303.0,764.0,,,,-193.8,,97.0,,2746.8,,-52.9,,,1060.5,256.2,,,,,,,,,,,775.0,,False,,False,False,,,,True,,True,,False,,True,,,False,True,,,,,,,,,,,False
26139,7085,8700.0,,8516.4,,10330.0,10331.0,,,,13771.7,,7260.0,,13511.0,,9241.1,17346.5,,21797.5,10568.0,,,,,,7920.1,11554.0,,,,17299.5,1615.0,,1431.4,,3245.0,3246.0,,,,6686.7,,175.0,,6426.0,,2156.1,10261.5,,14712.5,3483.0,,,,,,835.1,4469.0,,,,10214.5,,True,,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,True,False,,,,False
26141,265,200.0,,200.3,,188.0,226.0,,,,51.9,,118.0,,199.4,,55.4,,,226.0,168.4,,,,,,,,,,,192.9,-65.0,,-64.7,,-77.0,-39.0,,,,-213.1,,-147.0,,-65.6,,-209.6,,,-39.0,-96.6,,,,,,,,,,,-72.1,,True,,False,True,,,,False,,False,,False,,False,,,True,False,,,,,,,,,,,False
26143,450,364.0,,390.6,,339.0,464.0,,,,99.3,,299.0,,479.8,,186.7,,,318.0,330.5,,,,,,,,,,,244.8,-86.0,,-59.4,,-111.0,14.0,,,,-350.7,,-151.0,,29.8,,-263.3,,,-132.0,-119.5,,,,,,,,,,,-205.2,,True,,False,True,,,,False,,False,,True,,False,,,False,False,,,,,,,,,,,False
26145,4515,4796.0,,4711.9,,5562.0,5846.0,,,,6970.7,,4251.0,,8633.3,,6301.0,7841.0,,9189.0,5319.3,,,,,,2897.0,11375.0,,,,9824.5,281.0,,196.9,,1047.0,1331.0,,,,2455.7,,-264.0,,4118.3,,1786.0,3326.0,,4674.0,804.3,,,,,,-1618.0,6860.0,,,,5309.5,,True,,False,False,,,,False,,True,,False,,False,False,,False,False,,,,,,False,False,,,,False
26147,3166,2804.0,,2836.1,,4183.0,4675.0,,,,1064.3,,4054.0,,6403.1,,4210.3,5156.5,,6525.5,3439.4,,,,,,2164.9,5391.0,,,,6877.3,-362.0,,-329.9,,1017.0,1509.0,,,,-2101.7,,888.0,,3237.1,,1044.3,1990.5,,3359.5,273.4,,,,,,-1001.1,2225.0,,,,3711.3,,True,,False,False,,,,False,,False,,False,,False,False,,False,True,,,,,,False,False,,,,False
