,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
21045,361,48.0,,,,,165.0,,39.5,5.1,,9.0,-313.0,,,,,-196.0,,-321.5,-355.9,,-352.0,,,,,True,,False,False,,False
21047,1804,1096.0,,,,,989.0,,1051.9,0.6,743.0,591.0,-708.0,,,,,-815.0,,-752.1,-1803.4,-1061.0,-1213.0,,,,,False,,False,False,False,False
21049,767,328.0,,,,,349.0,,414.0,105.0,,344.0,-439.0,,,,,-418.0,,-353.0,-662.0,,-423.0,,,,,True,,True,False,,True
21051,806,488.0,,,,,301.0,,239.6,2.4,,396.0,-318.0,,,,,-505.0,,-566.4,-803.6,,-410.0,,,,,False,,False,False,,False
21053,347,264.0,,,,,222.0,,309.3,31.3,,67.0,-83.0,,,,,-125.0,,-37.7,-315.7,,-280.0,,,,,False,,True,False,,False
21055,157,120.0,,,,,117.0,,70.1,5.6,,157.0,-37.0,,,,,-40.0,,-86.9,-151.4,,0.0,,,,,False,,False,False,,True
21057,187,56.0,,,,,101.0,,27.5,0.3,,37.0,-131.0,,,,,-86.0,,-159.5,-186.7,,-150.0,,,,,True,,False,False,,False
21059,2773,792.0,,,,,1138.0,,1001.3,360.1,533.7,219.0,-1981.0,,,,,-1635.0,,-1771.7,-2412.9,-2239.3,-2554.0,,,,,True,,True,False,False,False
21061,306,88.0,,,,,114.0,,68.8,52.4,,27.0,-218.0,,,,,-192.0,,-237.2,-253.6,,-279.0,,,,,True,,False,False,,False
21063,657,32.0,,,,,65.0,,366.1,,,118.0,-625.0,,,,,-592.0,,-290.9,,,-539.0,,,,,True,,True,,,True
21065,310,168.0,,,,,226.0,,302.3,0.0,,144.0,-142.0,,,,,-84.0,,-7.7,-310.0,,-166.0,,,,,True,,True,False,,False
21067,10718,5880.0,,,,,3760.0,,8241.6,105.0,2933.6,527.0,-4838.0,,,,,-6958.0,,-2476.4,-10613.0,-7784.4,-10191.0,,,,,False,,True,False,False,False
21069,407,192.0,,,,,162.0,,119.1,30.6,,189.0,-215.0,,,,,-245.0,,-287.9,-376.4,,-218.0,,,,,False,,False,False,,False
21071,1261,296.0,,,,,342.0,,386.3,151.1,,672.0,-965.0,,,,,-919.0,,-874.7,-1109.9,,-589.0,,,,,True,,True,False,,True
21073,998,216.0,,,,,522.0,,219.4,28.9,,38.0,-782.0,,,,,-476.0,,-778.6,-969.1,,-960.0,,,,,True,,True,False,,False
21075,114,144.0,,,,,90.0,,253.5,25.1,,101.0,30.0,,,,,-24.0,,139.5,-88.9,,-13.0,,,,,True,,False,False,,True
21077,267,56.0,,,,,83.0,,59.4,28.0,,343.0,-211.0,,,,,-184.0,,-207.6,-239.0,,76.0,,,,,True,,True,False,,True
21079,550,280.0,,,,,172.0,,328.4,56.6,,212.0,-270.0,,,,,-378.0,,-221.6,-493.4,,-338.0,,,,,False,,True,False,,False
21081,760,112.0,,,,,294.0,,208.9,164.4,,87.0,-648.0,,,,,-466.0,,-551.1,-595.6,,-673.0,,,,,True,,True,True,,False
21083,1351,160.0,,,,,601.0,,279.4,40.1,,59.0,-1191.0,,,,,-750.0,,-1071.6,-1310.9,,-1292.0,,,,,True,,True,False,,False
21085,641,176.0,,,,,275.0,,207.0,41.9,,1180.0,-465.0,,,,,-366.0,,-434.0,-599.1,,539.0,,,,,True,,True,False,,False
21087,285,128.0,,,,,140.0,,112.5,0.0,,53.0,-157.0,,,,,-145.0,,-172.5,-285.0,,-232.0,,,,,True,,False,False,,False
21089,1283,496.0,,,,,434.0,,471.0,144.4,,351.0,-787.0,,,,,-849.0,,-812.0,-1138.6,,-932.0,,,,,False,,False,False,,False
21091,250,88.0,,,,,75.0,,109.4,48.8,,33.0,-162.0,,,,,-175.0,,-140.6,-201.2,,-217.0,,,,,False,,True,False,,False
21093,3428,1280.0,,,,,1033.0,,1160.6,712.5,1125.7,2031.0,-2148.0,,,,,-2395.0,,-2267.4,-2715.5,-2302.3,-1397.0,,,,,False,,False,False,False,True
21095,613,312.0,,,,,379.0,,264.2,0.0,,66.0,-301.0,,,,,-234.0,,-348.8,-613.0,,-547.0,,,,,True,,False,False,,False
21097,347,264.0,,,,,288.0,,372.1,63.3,,204.0,-83.0,,,,,-59.0,,25.1,-283.7,,-143.0,,,,,True,,True,False,,False
21099,855,416.0,,,,,227.0,,465.4,88.6,,794.0,-439.0,,,,,-628.0,,-389.6,-766.4,,-61.0,,,,,False,,True,False,,True
21101,1285,1008.0,,,,,490.0,,2144.6,621.2,1658.8,401.0,-277.0,,,,,-795.0,,859.6,-663.8,373.8,-884.0,,,,,False,,False,False,False,False
21103,430,120.0,,,,,146.0,,145.3,45.6,,71.0,-310.0,,,,,-284.0,,-284.7,-384.4,,-359.0,,,,,True,,True,False,,False
21105,117,64.0,,,,,54.0,,86.6,,,28.0,-53.0,,,,,-63.0,,-30.4,,,-89.0,,,,,False,,True,,,False
21107,1298,784.0,,,,,548.0,,1743.7,252.6,,436.0,-514.0,,,,,-750.0,,445.7,-1045.4,,-862.0,,,,,False,,True,False,,False
21109,310,136.0,,,,,202.0,,89.4,0.0,,103.0,-174.0,,,,,-108.0,,-220.6,-310.0,,-207.0,,,,,True,,False,False,,False
21111,24941,11360.0,,,,,6734.0,,6490.9,6831.1,7675.2,6315.0,-13581.0,,,,,-18207.0,,-18450.1,-18109.9,-17265.8,-18626.0,,,,,False,,False,False,False,False
21113,1431,744.0,,,,,578.0,,1042.7,337.3,,0.0,-687.0,,,,,-853.0,,-388.3,-1093.7,,-1431.0,,,,,False,,True,False,,False
21115,733,336.0,,,,,264.0,,508.5,51.9,,536.0,-397.0,,,,,-469.0,,-224.5,-681.1,,-197.0,,,,,False,,True,False,,True
21117,4577,1016.0,,,,,1845.0,,795.4,1076.5,527.9,1598.0,-3561.0,,,,,-2732.0,,-3781.6,-3500.5,-4049.1,-2979.0,,,,,True,,False,True,False,True
21119,357,312.0,,,,,106.0,,241.7,0.0,,95.0,-45.0,,,,,-251.0,,-115.3,-357.0,,-262.0,,,,,False,,False,False,,False
21121,778,792.0,,,,,669.0,,1368.2,108.9,,929.0,14.0,,,,,-109.0,,590.2,-669.1,,151.0,,,,,False,,False,False,,False
21123,481,360.0,,,,,144.0,,670.6,66.6,,496.0,-121.0,,,,,-337.0,,189.6,-414.4,,15.0,,,,,False,,False,False,,True
21125,1765,744.0,,,,,994.0,,939.0,5.9,165.2,372.0,-1021.0,,,,,-771.0,,-826.0,-1759.1,-1599.8,-1393.0,,,,,True,,True,False,False,False
21127,433,288.0,,,,,119.0,,1847.9,1.4,,237.0,-145.0,,,,,-314.0,,1414.9,-431.6,,-196.0,,,,,False,,False,False,,False
21129,961,136.0,,,,,64.0,,88.0,,,246.0,-825.0,,,,,-897.0,,-873.0,,,-715.0,,,,,False,,False,,,True
21131,265,88.0,,,,,100.0,,119.0,0.0,,14.0,-177.0,,,,,-165.0,,-146.0,-265.0,,-251.0,,,,,True,,True,False,,False
21133,410,272.0,,,,,157.0,,1344.7,2.0,,80.0,-138.0,,,,,-253.0,,934.7,-408.0,,-330.0,,,,,False,,False,False,,False
21135,378,96.0,,,,,100.0,,111.7,0.0,,72.0,-282.0,,,,,-278.0,,-266.3,-378.0,,-306.0,,,,,True,,True,False,,False
21137,798,224.0,,,,,294.0,,245.6,97.6,,93.0,-574.0,,,,,-504.0,,-552.4,-700.4,,-705.0,,,,,True,,True,False,,False
21139,287,144.0,,,,,86.0,,86.1,22.6,,205.0,-143.0,,,,,-201.0,,-200.9,-264.4,,-82.0,,,,,False,,False,False,,True
21141,738,464.0,,,,,382.0,,383.3,1.2,,277.0,-274.0,,,,,-356.0,,-354.7,-736.8,,-461.0,,,,,False,,False,False,,False
21143,159,56.0,,,,,78.0,,73.0,,,103.0,-103.0,,,,,-81.0,,-86.0,,,-56.0,,,,,True,,True,,,True
21145,2736,816.0,,,,,919.0,,681.8,325.2,,985.0,-1920.0,,,,,-1817.0,,-2054.2,-2410.8,,-1751.0,,,,,True,,False,False,,True
21147,390,120.0,,,,,192.0,,128.0,0.0,,29.0,-270.0,,,,,-198.0,,-262.0,-390.0,,-361.0,,,,,True,,True,False,,False
21149,344,216.0,,,,,78.0,,249.9,51.4,,101.0,-128.0,,,,,-266.0,,-94.1,-292.6,,-243.0,,,,,False,,True,False,,False
21151,2676,1208.0,,,,,1052.0,,941.4,10.6,1533.0,663.0,-1468.0,,,,,-1624.0,,-1734.6,-2665.4,-1143.0,-2013.0,,,,,False,,False,False,True,False
21153,514,112.0,,,,,121.0,,128.2,21.0,,120.0,-402.0,,,,,-393.0,,-385.8,-493.0,,-394.0,,,,,True,,True,False,,True
21155,988,496.0,,,,,198.0,,539.4,115.3,,353.0,-492.0,,,,,-790.0,,-448.6,-872.7,,-635.0,,,,,False,,True,False,,False
21157,797,344.0,,,,,340.0,,408.1,137.7,,288.0,-453.0,,,,,-457.0,,-388.9,-659.3,,-509.0,,,,,False,,True,False,,False
21159,425,192.0,,,,,56.0,,242.0,26.4,,383.0,-233.0,,,,,-369.0,,-183.0,-398.6,,-42.0,,,,,False,,True,False,,True
21161,593,80.0,,,,,217.0,,142.8,79.1,,82.0,-513.0,,,,,-376.0,,-450.2,-513.9,,-511.0,,,,,True,,True,False,,True
21163,594,296.0,,,,,202.0,,508.5,121.3,,312.0,-298.0,,,,,-392.0,,-85.5,-472.7,,-282.0,,,,,False,,True,False,,True
21165,72,64.0,,,,,59.0,,95.4,,,26.0,-8.0,,,,,-13.0,,23.4,,,-46.0,,,,,False,,False,,,False
21167,649,240.0,,,,,203.0,,245.9,113.4,,116.0,-409.0,,,,,-446.0,,-403.1,-535.6,,-533.0,,,,,False,,True,False,,False
21169,347,168.0,,,,,91.0,,135.0,37.1,,93.0,-179.0,,,,,-256.0,,-212.0,-309.9,,-254.0,,,,,False,,False,False,,False
21171,580,144.0,,,,,167.0,,91.4,0.0,,213.0,-436.0,,,,,-413.0,,-488.6,-580.0,,-367.0,,,,,True,,False,False,,True
21173,811,320.0,,,,,456.0,,390.9,40.4,,516.0,-491.0,,,,,-355.0,,-420.1,-770.6,,-295.0,,,,,True,,True,False,,True
21175,310,32.0,,,,,154.0,,700.6,0.3,,30.0,-278.0,,,,,-156.0,,390.6,-309.7,,-280.0,,,,,True,,False,False,,False
21177,706,512.0,,,,,369.0,,376.6,30.4,,335.0,-194.0,,,,,-337.0,,-329.4,-675.6,,-371.0,,,,,False,,False,False,,False
21179,1819,720.0,,,,,409.0,,588.6,328.6,,1363.0,-1099.0,,,,,-1410.0,,-1230.4,-1490.4,,-456.0,,,,,False,,False,False,,True
21181,116,200.0,,,,,104.0,,1443.6,,,74.0,84.0,,,,,-12.0,,1327.6,,,-42.0,,,,,True,,False,,,True
21183,734,328.0,,,,,308.0,,390.7,31.1,,186.0,-406.0,,,,,-426.0,,-343.3,-702.9,,-548.0,,,,,False,,True,False,,False
21185,1763,720.0,,,,,491.0,,459.0,178.3,459.4,774.0,-1043.0,,,,,-1272.0,,-1304.0,-1584.7,-1303.6,-989.0,,,,,False,,False,False,False,True
21187,195,56.0,,,,,109.0,,33.0,1.0,,44.0,-139.0,,,,,-86.0,,-162.0,-194.0,,-151.0,,,,,True,,False,False,,False
21189,199,128.0,,,,,52.0,,52.1,,,81.0,-71.0,,,,,-147.0,,-146.9,,,-118.0,,,,,False,,False,,,False
21191,400,40.0,,,,,145.0,,52.7,48.0,,161.0,-360.0,,,,,-255.0,,-347.3,-352.0,,-239.0,,,,,True,,True,True,,True
21193,890,464.0,,,,,353.0,,239.5,82.2,,154.0,-426.0,,,,,-537.0,,-650.5,-807.8,,-736.0,,,,,False,,False,False,,False
21195,1576,896.0,,,,,555.0,,1570.7,32.7,,1594.0,-680.0,,,,,-1021.0,,-5.3,-1543.3,,18.0,,,,,False,,True,False,,True
21197,456,88.0,,,,,120.0,,126.2,61.3,,23.0,-368.0,,,,,-336.0,,-329.8,-394.7,,-433.0,,,,,True,,True,False,,False
21199,1543,568.0,,,,,1231.0,,502.7,315.5,,938.0,-975.0,,,,,-312.0,,-1040.3,-1227.5,,-605.0,,,,,True,,False,False,,True
21201,102,0.0,,,,,42.0,,6.5,,,0.0,-102.0,,,,,-60.0,,-95.5,,,-102.0,,,,,True,,True,,,False
21203,434,344.0,,,,,239.0,,810.0,91.5,,281.0,-90.0,,,,,-195.0,,376.0,-342.5,,-153.0,,,,,False,,False,False,,False
21205,698,208.0,,,,,374.0,,336.8,394.2,,151.0,-490.0,,,,,-324.0,,-361.2,-303.8,,-547.0,,,,,True,,True,True,,False
21207,442,384.0,,,,,274.0,,319.1,62.4,,270.0,-58.0,,,,,-168.0,,-122.9,-379.6,,-172.0,,,,,False,,False,False,,False
21209,1111,640.0,,,,,604.0,,805.2,491.9,,333.0,-471.0,,,,,-507.0,,-305.8,-619.1,,-778.0,,,,,False,,True,False,,False
21211,1332,736.0,,,,,405.0,,518.4,4.9,478.1,492.0,-596.0,,,,,-927.0,,-813.6,-1327.1,-853.9,-840.0,,,,,False,,False,False,False,False
21213,654,128.0,,,,,225.0,,140.6,21.4,,72.0,-526.0,,,,,-429.0,,-513.4,-632.6,,-582.0,,,,,True,,True,False,,False
21215,581,160.0,,,,,99.0,,234.3,69.9,,118.0,-421.0,,,,,-482.0,,-346.7,-511.1,,-463.0,,,,,False,,True,False,,False
21217,916,464.0,,,,,355.0,,547.1,136.8,,975.0,-452.0,,,,,-561.0,,-368.9,-779.2,,59.0,,,,,False,,True,False,,True
21219,267,352.0,,,,,123.0,,349.5,0.0,,220.0,85.0,,,,,-144.0,,82.5,-267.0,,-47.0,,,,,False,,True,False,,True
21221,278,152.0,,,,,176.0,,151.3,52.0,,56.0,-126.0,,,,,-102.0,,-126.7,-226.0,,-222.0,,,,,True,,False,False,,False
21223,225,48.0,,,,,82.0,,39.2,,,117.0,-177.0,,,,,-143.0,,-185.8,,,-108.0,,,,,True,,False,,,True
21225,347,416.0,,,,,136.0,,413.2,0.0,,266.0,69.0,,,,,-211.0,,66.2,-347.0,,-81.0,,,,,False,,True,False,,False
21227,3637,2032.0,,,,,1459.0,,1156.0,54.1,1439.8,1145.0,-1605.0,,,,,-2178.0,,-2481.0,-3582.9,-2197.2,-2492.0,,,,,False,,False,False,False,False
21229,553,168.0,,,,,111.0,,191.7,36.4,,146.0,-385.0,,,,,-442.0,,-361.3,-516.6,,-407.0,,,,,False,,True,False,,False
21231,539,240.0,,,,,355.0,,168.4,70.5,,96.0,-299.0,,,,,-184.0,,-370.6,-468.5,,-443.0,,,,,True,,False,False,,False
21233,357,256.0,,,,,120.0,,582.6,102.2,,132.0,-101.0,,,,,-237.0,,225.6,-254.8,,-225.0,,,,,False,,False,False,,False
21235,1378,752.0,,,,,741.0,,2711.4,6.3,,260.0,-626.0,,,,,-637.0,,1333.4,-1371.7,,-1118.0,,,,,False,,False,False,,False
21237,178,24.0,,,,,74.0,,42.8,,,7.0,-154.0,,,,,-104.0,,-135.2,,,-171.0,,,,,True,,True,,,False
21239,697,200.0,,,,,167.0,,258.7,171.2,,219.0,-497.0,,,,,-530.0,,-438.3,-525.8,,-478.0,,,,,False,,True,False,,True
22001,1410,304.0,,,,,486.0,,197.3,1.1,153.2,216.0,-1106.0,,,,,-924.0,,-1212.7,-1408.9,-1256.8,-1194.0,,,,,True,,False,False,False,False
22003,430,568.0,,,,,234.0,,328.2,3.9,189.0,0.0,138.0,,,,,-196.0,,-101.8,-426.1,-241.0,-430.0,,,,,False,,True,False,False,False
22005,2689,456.0,,,,,597.0,,221.5,8.4,229.8,289.0,-2233.0,,,,,-2092.0,,-2467.5,-2680.6,-2459.2,-2400.0,,,,,True,,False,False,False,False
22007,366,64.0,,,,,134.0,,57.0,0.1,,22.0,-302.0,,,,,-232.0,,-309.0,-365.9,,-344.0,,,,,True,,False,False,,False
22009,685,312.0,,,,,318.0,,347.4,0.7,104.7,100.0,-373.0,,,,,-367.0,,-337.6,-684.3,-580.3,-585.0,,,,,True,,True,False,False,False
22011,524,96.0,,,,,340.0,,120.2,2.1,45.9,46.0,-428.0,,,,,-184.0,,-403.8,-521.9,-478.1,-478.0,,,,,True,,True,False,False,False
22013,450,224.0,,,,,104.0,,293.8,1.9,,155.0,-226.0,,,,,-346.0,,-156.2,-448.1,,-295.0,,,,,False,,True,False,,False
22015,3416,2296.0,,,,,728.0,,1450.2,1143.4,809.4,2241.0,-1120.0,,,,,-2688.0,,-1965.8,-2272.6,-2606.6,-1175.0,,,,,False,,False,False,False,False
22017,5538,3320.0,,,,,1334.0,,1967.8,57.2,1337.1,2160.0,-2218.0,,,,,-4204.0,,-3570.2,-5480.8,-4200.9,-3378.0,,,,,False,,False,False,False,False
22019,3539,880.0,,,,,1164.0,,600.1,465.2,220.4,1223.0,-2659.0,,,,,-2375.0,,-2938.9,-3073.8,-3318.6,-2316.0,,,,,True,,False,False,False,True
22021,423,120.0,,,,,85.0,,77.5,0.2,,44.0,-303.0,,,,,-338.0,,-345.5,-422.8,,-379.0,,,,,False,,False,False,,False
22023,130,56.0,,,,,63.0,,70.4,1.1,,11.0,-74.0,,,,,-67.0,,-59.6,-128.9,,-119.0,,,,,True,,True,False,,False
22025,273,80.0,,,,,86.0,,64.6,0.4,,36.0,-193.0,,,,,-187.0,,-208.4,-272.6,,-237.0,,,,,True,,False,False,,False
22027,266,176.0,,,,,102.0,,270.5,0.1,,254.0,-90.0,,,,,-164.0,,4.5,-265.9,,-12.0,,,,,False,,True,False,,True
22029,608,240.0,,,,,167.0,,276.8,0.5,,496.0,-368.0,,,,,-441.0,,-331.2,-607.5,,-112.0,,,,,False,,True,False,,True
22031,495,280.0,,,,,166.0,,268.3,2.5,,139.0,-215.0,,,,,-329.0,,-226.7,-492.5,,-356.0,,,,,False,,False,False,,False
22033,6425,1520.0,,,,,1928.0,,705.3,42.6,576.4,1693.0,-4905.0,,,,,-4497.0,,-5719.7,-6382.4,-5848.6,-4732.0,,,,,True,,False,False,False,True
22035,329,104.0,,,,,69.0,,42.3,0.1,,0.0,-225.0,,,,,-260.0,,-286.7,-328.9,,-329.0,,,,,False,,False,False,,False
22037,518,184.0,,,,,169.0,,155.2,0.8,581.2,0.0,-334.0,,,,,-349.0,,-362.8,-517.2,63.2,-518.0,,,,,False,,False,False,True,False
22039,859,232.0,,,,,372.0,,190.2,0.1,110.6,263.0,-627.0,,,,,-487.0,,-668.8,-858.9,-748.4,-596.0,,,,,True,,False,False,False,True
22041,587,192.0,,,,,136.0,,92.4,2.4,151.9,0.0,-395.0,,,,,-451.0,,-494.6,-584.6,-435.1,-587.0,,,,,False,,False,False,False,False
22043,659,64.0,,,,,154.0,,60.3,0.4,,23.0,-595.0,,,,,-505.0,,-598.7,-658.6,,-636.0,,,,,True,,False,False,,False
22045,1094,112.0,,,,,364.0,,200.7,0.8,62.5,17.0,-982.0,,,,,-730.0,,-893.3,-1093.2,-1031.5,-1077.0,,,,,True,,True,False,False,False
22047,864,72.0,,,,,218.0,,141.9,0.1,54.4,25.0,-792.0,,,,,-646.0,,-722.1,-863.9,-809.6,-839.0,,,,,True,,True,False,False,False
22049,466,544.0,,,,,104.0,,414.4,138.8,,96.0,78.0,,,,,-362.0,,-51.6,-327.2,,-370.0,,,,,False,,True,False,,False
22051,8025,2336.0,,,,,1711.0,,1184.5,34.9,993.3,1904.0,-5689.0,,,,,-6314.0,,-6840.5,-7990.1,-7031.7,-6121.0,,,,,False,,False,False,False,False
22053,696,56.0,,,,,292.0,,108.3,5.8,19.5,38.0,-640.0,,,,,-404.0,,-587.7,-690.2,-676.5,-658.0,,,,,True,,True,False,False,False
22055,4622,816.0,,,,,1238.0,,569.3,18.8,321.1,748.0,-3806.0,,,,,-3384.0,,-4052.7,-4603.2,-4300.9,-3874.0,,,,,True,,False,False,False,False
22057,1515,480.0,,,,,529.0,,374.6,1.4,202.5,295.0,-1035.0,,,,,-986.0,,-1140.4,-1513.6,-1312.5,-1220.0,,,,,True,,False,False,False,False
22059,553,192.0,,,,,158.0,,153.2,0.4,,333.0,-361.0,,,,,-395.0,,-399.8,-552.6,,-220.0,,,,,False,,False,False,,True
22061,1298,984.0,,,,,319.0,,959.6,0.0,419.0,253.0,-314.0,,,,,-979.0,,-338.4,-1298.0,-879.0,-1045.0,,,,,False,,False,False,False,False
22063,3078,912.0,,,,,725.0,,486.1,11.0,410.3,1173.0,-2166.0,,,,,-2353.0,,-2591.9,-3067.0,-2667.7,-1905.0,,,,,False,,False,False,False,True
22065,264,0.0,,,,,83.0,,16.3,0.0,,0.0,-264.0,,,,,-181.0,,-247.7,-264.0,,-264.0,,,,,True,,True,True,,False
22067,823,184.0,,,,,160.0,,254.5,1.2,,64.0,-639.0,,,,,-663.0,,-568.5,-821.8,,-759.0,,,,,False,,True,False,,False
22069,1063,784.0,,,,,308.0,,548.5,254.5,289.1,1402.0,-279.0,,,,,-755.0,,-514.5,-808.5,-773.9,339.0,,,,,False,,False,False,False,False
22071,4517,1888.0,,,,,1744.0,,1014.0,21.3,915.9,1854.0,-2629.0,,,,,-2773.0,,-3503.0,-4495.7,-3601.1,-2663.0,,,,,False,,False,False,False,False
22073,4712,1384.0,,,,,981.0,,911.0,41.0,522.4,726.0,-3328.0,,,,,-3731.0,,-3801.0,-4671.0,-4189.6,-3986.0,,,,,False,,False,False,False,False
22075,596,272.0,,,,,75.0,,319.1,1.6,,43.0,-324.0,,,,,-521.0,,-276.9,-594.4,,-553.0,,,,,False,,True,False,,False
22077,535,168.0,,,,,195.0,,122.0,0.2,85.7,234.0,-367.0,,,,,-340.0,,-413.0,-534.8,-449.3,-301.0,,,,,True,,False,False,False,True
22079,2501,944.0,,,,,842.0,,570.5,20.3,815.9,674.0,-1557.0,,,,,-1659.0,,-1930.5,-2480.7,-1685.1,-1827.0,,,,,False,,False,False,False,False
22081,230,96.0,,,,,81.0,,43.4,0.2,,80.0,-134.0,,,,,-149.0,,-186.6,-229.8,,-150.0,,,,,False,,False,False,,False
22083,685,248.0,,,,,131.0,,162.9,0.6,,161.0,-437.0,,,,,-554.0,,-522.1,-684.4,,-524.0,,,,,False,,False,False,,False
22085,821,336.0,,,,,220.0,,245.4,1.0,,0.0,-485.0,,,,,-601.0,,-575.6,-820.0,,-821.0,,,,,False,,False,False,,False
22087,512,280.0,,,,,184.0,,202.8,0.7,172.2,125.0,-232.0,,,,,-328.0,,-309.2,-511.3,-339.8,-387.0,,,,,False,,False,False,False,False
22089,1076,272.0,,,,,266.0,,263.3,2.2,145.2,73.0,-804.0,,,,,-810.0,,-812.7,-1073.8,-930.8,-1003.0,,,,,False,,False,False,False,False
22091,201,8.0,,,,,80.0,,58.6,0.1,,0.0,-193.0,,,,,-121.0,,-142.4,-200.9,,-201.0,,,,,True,,True,False,,False
22093,296,104.0,,,,,120.0,,138.4,0.5,,262.0,-192.0,,,,,-176.0,,-157.6,-295.5,,-34.0,,,,,True,,True,False,,True
22095,585,112.0,,,,,233.0,,120.3,0.5,74.7,117.0,-473.0,,,,,-352.0,,-464.7,-584.5,-510.3,-468.0,,,,,True,,True,False,False,True
22097,2154,568.0,,,,,743.0,,459.7,0.7,211.3,234.0,-1586.0,,,,,-1411.0,,-1694.3,-2153.3,-1942.7,-1920.0,,,,,True,,False,False,False,False
22099,999,160.0,,,,,333.0,,268.5,0.1,41.8,157.0,-839.0,,,,,-666.0,,-730.5,-998.9,-957.2,-842.0,,,,,True,,True,False,False,False
22101,583,224.0,,,,,255.0,,190.6,0.1,87.8,163.0,-359.0,,,,,-328.0,,-392.4,-582.9,-495.2,-420.0,,,,,True,,False,False,False,False
22103,4555,952.0,,,,,1222.0,,920.4,38.7,456.2,169.0,-3603.0,,,,,-3333.0,,-3634.6,-4516.3,-4098.8,-4386.0,,,,,True,,False,False,False,False
22105,2858,600.0,,,,,838.0,,477.2,6.5,179.3,97.0,-2258.0,,,,,-2020.0,,-2380.8,-2851.5,-2678.7,-2761.0,,,,,True,,False,False,False,False
22107,57,192.0,,,,,30.0,,122.7,35.4,,74.0,135.0,,,,,-27.0,,65.7,-21.6,,17.0,,,,,True,,True,True,,True
22109,1225,504.0,,,,,484.0,,304.4,4.7,191.3,504.0,-721.0,,,,,-741.0,,-920.6,-1220.3,-1033.7,-721.0,,,,,False,,False,False,False,False
22111,494,304.0,,,,,163.0,,249.8,2.6,300.1,140.0,-190.0,,,,,-331.0,,-244.2,-491.4,-193.9,-354.0,,,,,False,,False,False,False,False
22113,831,88.0,,,,,370.0,,150.1,0.4,47.0,39.0,-743.0,,,,,-461.0,,-680.9,-830.6,-784.0,-792.0,,,,,True,,True,False,False,False
22115,575,136.0,,,,,414.0,,197.7,3.9,76.0,72.0,-439.0,,,,,-161.0,,-377.3,-571.1,-499.0,-503.0,,,,,True,,True,False,False,False
22117,836,200.0,,,,,426.0,,243.3,0.8,79.8,124.0,-636.0,,,,,-410.0,,-592.7,-835.2,-756.2,-712.0,,,,,True,,True,False,False,False
22119,885,488.0,,,,,293.0,,376.2,3.1,165.6,186.0,-397.0,,,,,-592.0,,-508.8,-881.9,-719.4,-699.0,,,,,False,,False,False,False,False
22121,618,72.0,,,,,157.0,,119.2,0.9,,73.0,-546.0,,,,,-461.0,,-498.8,-617.1,,-545.0,,,,,True,,True,False,,True
22123,402,56.0,,,,,85.0,,28.9,0.5,,69.0,-346.0,,,,,-317.0,,-373.1,-401.5,,-333.0,,,,,True,,False,False,,True
22125,183,48.0,,,,,110.0,,65.5,1.4,,0.0,-135.0,,,,,-73.0,,-117.5,-181.6,,-183.0,,,,,True,,True,False,,False
22127,438,160.0,,,,,140.0,,69.8,1.5,,80.0,-278.0,,,,,-298.0,,-368.2,-436.5,,-358.0,,,,,False,,False,False,,False
23001,1078,264.0,,,,,293.0,,246.8,314.8,,270.0,-814.0,,,,,-785.0,,-831.2,-763.2,,-808.0,,,,,True,,False,True,,True
23003,214,32.0,,,,,8.0,,55.9,,,17.0,-182.0,,,,,-206.0,,-158.1,,,-197.0,,,,,False,,True,,,False
23005,2373,304.0,,,,,511.0,,165.0,520.3,119.5,82.0,-2069.0,,,,,-1862.0,,-2208.0,-1852.7,-2253.5,-2291.0,,,,,True,,False,True,False,False
23007,259,48.0,,,,,104.0,,91.4,,,347.0,-211.0,,,,,-155.0,,-167.6,,,88.0,,,,,True,,True,,,True
23009,327,8.0,,,,,0.0,,35.4,,,5.0,-319.0,,,,,-327.0,,-291.6,,,-322.0,,,,,False,,True,,,False
23011,913,240.0,,,,,99.0,,373.1,241.8,,113.0,-673.0,,,,,-814.0,,-539.9,-671.2,,-800.0,,,,,False,,True,True,,False
23013,187,48.0,,,,,0.0,,102.0,,,10.0,-139.0,,,,,-187.0,,-85.0,,,-177.0,,,,,False,,True,,,False
23015,137,16.0,,,,,1.0,,39.2,,,0.0,-121.0,,,,,-136.0,,-97.8,,,-137.0,,,,,False,,True,,,False
