,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
19163,7674,4194.0,,6329.0,,,,,3310.0,,5661.7,2332.1,6589.5,1634.5,124.0,-3480.0,,-1345.0,,,,,-4364.0,,-2012.3,-5341.9,-1084.5,-6039.5,-7550.0,,True,,,,,False,,True,False,True,False,False
19165,431,324.0,,154.0,,,,,211.0,,314.2,86.6,371.0,,131.0,-107.0,,-277.0,,,,,-220.0,,-116.8,-344.4,-60.0,,-300.0,,False,,,,,False,,False,False,True,,False
19167,1424,1386.0,,977.0,,,,,1536.0,,1090.0,398.6,1512.0,586.8,1510.0,-38.0,,-447.0,,,,,112.0,,-334.0,-1025.4,88.0,-837.2,86.0,,False,,,,,False,,False,False,False,False,False
19169,3165,1446.0,,2597.0,,,,,1587.0,,1052.1,769.5,1901.0,1294.5,122.0,-1719.0,,-568.0,,,,,-1578.0,,-2112.9,-2395.5,-1264.0,-1870.5,-3043.0,,True,,,,,True,,False,False,True,False,False
19171,583,618.0,,284.0,,,,,267.0,,509.9,111.2,786.0,,13.0,35.0,,-299.0,,,,,-316.0,,-73.1,-471.8,203.0,,-570.0,,False,,,,,False,,False,False,False,,False
19173,228,228.0,,71.0,,,,,73.0,,218.1,26.9,181.0,,64.0,0.0,,-157.0,,,,,-155.0,,-9.9,-201.1,-47.0,,-164.0,,False,,,,,False,,False,False,False,,False
19175,653,336.0,,308.0,,,,,226.0,,639.8,91.3,243.0,,6.0,-317.0,,-345.0,,,,,-427.0,,-13.2,-561.7,-410.0,,-647.0,,False,,,,,False,,True,False,False,,False
19177,220,162.0,,182.0,,,,,122.0,,204.0,14.8,333.0,,83.0,-58.0,,-38.0,,,,,-98.0,,-16.0,-205.2,113.0,,-137.0,,True,,,,,False,,True,False,False,,False
19179,1207,726.0,,655.0,,,,,832.0,,556.9,322.3,953.5,339.7,308.0,-481.0,,-552.0,,,,,-375.0,,-650.1,-884.7,-253.5,-867.3,-899.0,,False,,,,,True,,False,False,True,False,False
19181,1859,1050.0,,2134.0,,,,,785.0,,1083.7,371.1,1569.0,519.3,817.0,-809.0,,275.0,,,,,-1074.0,,-775.3,-1487.9,-290.0,-1339.7,-1042.0,,True,,,,,False,,True,False,True,False,False
19183,899,408.0,,408.0,,,,,321.0,,498.1,154.9,404.0,,220.0,-491.0,,-491.0,,,,,-578.0,,-400.9,-744.1,-495.0,,-679.0,,False,,,,,False,,True,False,False,,False
19185,173,264.0,,201.0,,,,,101.0,,214.8,28.4,103.0,,128.0,91.0,,28.0,,,,,-72.0,,41.8,-144.6,-70.0,,-45.0,,True,,,,,True,,True,False,True,,True
19187,1991,1308.0,,900.0,,,,,1050.0,,1243.6,362.1,2169.0,562.9,77.0,-683.0,,-1091.0,,,,,-941.0,,-747.4,-1628.9,178.0,-1428.1,-1914.0,,False,,,,,False,,False,False,True,False,False
19189,485,366.0,,184.0,,,,,180.0,,492.1,60.6,473.0,,61.0,-119.0,,-301.0,,,,,-305.0,,7.1,-424.4,-12.0,,-424.0,,False,,,,,False,,True,False,True,,False
19191,657,426.0,,518.0,,,,,390.0,,449.4,77.1,477.0,,256.0,-231.0,,-139.0,,,,,-267.0,,-207.6,-579.9,-180.0,,-401.0,,True,,,,,False,,True,False,True,,False
19193,3735,3168.0,,2890.0,,,,,3252.0,,2483.6,1111.1,3295.5,1340.2,79.0,-567.0,,-845.0,,,,,-483.0,,-1251.4,-2623.9,-439.5,-2394.8,-3656.0,,False,,,,,True,,False,False,True,False,False
19195,262,102.0,,83.0,,,,,99.0,,132.0,35.7,148.0,,58.0,-160.0,,-179.0,,,,,-163.0,,-130.0,-226.3,-114.0,,-204.0,,False,,,,,False,,True,False,True,,False
19197,610,438.0,,4.0,,,,,255.0,,357.9,161.5,583.0,,677.0,-172.0,,-606.0,,,,,-355.0,,-252.1,-448.5,-27.0,,67.0,,False,,,,,False,,False,False,True,,True
20001,355,0.0,,0.0,,,,,125.0,,72.0,33.9,47.0,,0.0,-355.0,,-355.0,,,,,-230.0,,-283.0,-321.1,-308.0,,-355.0,,False,,,,,True,,True,True,True,,False
20003,228,216.0,,241.0,,,,,118.0,,192.3,25.6,147.0,,55.0,-12.0,,13.0,,,,,-110.0,,-35.7,-202.3,-81.0,,-173.0,,False,,,,,False,,False,False,False,,False
20005,503,150.0,,136.0,,,,,207.0,,54.9,79.4,211.0,,34.0,-353.0,,-367.0,,,,,-296.0,,-448.1,-423.6,-292.0,,-469.0,,False,,,,,True,,False,False,True,,False
20007,159,126.0,,0.0,,,,,53.0,,1235.8,5.3,58.0,,67.0,-33.0,,-159.0,,,,,-106.0,,1076.8,-153.7,-101.0,,-92.0,,False,,,,,False,,False,False,False,,False
20009,1097,444.0,,338.0,,,,,505.0,,342.3,175.4,340.0,,302.0,-653.0,,-759.0,,,,,-592.0,,-754.7,-921.6,-757.0,,-795.0,,False,,,,,True,,False,False,False,,False
20011,415,0.0,,21.0,,,,,230.0,,75.1,31.1,128.5,,0.0,-415.0,,-394.0,,,,,-185.0,,-339.9,-383.9,-286.5,,-415.0,,True,,,,,True,,True,True,True,,False
20013,643,270.0,,223.0,,,,,128.0,,307.7,43.3,141.0,,120.0,-373.0,,-420.0,,,,,-515.0,,-335.3,-599.7,-502.0,,-523.0,,False,,,,,False,,True,False,False,,False
20015,2641,894.0,,1512.0,,,,,595.0,,1525.7,306.5,1659.5,,682.0,-1747.0,,-1129.0,,,,,-2046.0,,-1115.3,-2334.5,-981.5,,-1959.0,,True,,,,,False,,True,False,True,,False
20017,80,102.0,,6.0,,,,,31.0,,230.3,3.0,6.0,,38.0,22.0,,-74.0,,,,,-49.0,,150.3,-77.0,-74.0,,-42.0,,False,,,,,False,,False,False,False,,False
20019,83,24.0,,0.0,,,,,39.0,,33.7,3.4,12.0,,74.0,-59.0,,-83.0,,,,,-44.0,,-49.3,-79.6,-71.0,,-9.0,,False,,,,,True,,True,False,False,,True
20021,689,360.0,,201.0,,,,,475.0,,468.6,58.4,256.0,,142.0,-329.0,,-488.0,,,,,-214.0,,-220.4,-630.6,-433.0,,-547.0,,False,,,,,True,,True,False,False,,False
20023,94,54.0,,0.0,,,,,74.0,,66.2,13.1,64.0,,7.0,-40.0,,-94.0,,,,,-20.0,,-27.8,-80.9,-30.0,,-87.0,,False,,,,,True,,True,False,True,,False
20025,92,30.0,,0.0,,,,,47.0,,25.9,1.9,23.0,,12.0,-62.0,,-92.0,,,,,-45.0,,-66.1,-90.1,-69.0,,-80.0,,False,,,,,True,,False,False,False,,False
20027,408,108.0,,104.0,,,,,108.0,,846.2,20.6,70.0,,34.0,-300.0,,-304.0,,,,,-300.0,,438.2,-387.4,-338.0,,-374.0,,False,,,,,False,,False,False,False,,False
20029,568,300.0,,302.0,,,,,135.0,,1042.7,25.6,105.0,,148.0,-268.0,,-266.0,,,,,-433.0,,474.7,-542.4,-463.0,,-420.0,,True,,,,,False,,False,False,False,,False
20031,206,114.0,,44.0,,,,,85.0,,67.7,15.6,68.0,,57.0,-92.0,,-162.0,,,,,-121.0,,-138.3,-190.4,-138.0,,-149.0,,False,,,,,False,,False,False,False,,False
20033,104,0.0,,0.0,,,,,40.0,,4.9,0.6,10.0,,0.0,-104.0,,-104.0,,,,,-64.0,,-99.1,-103.4,-94.0,,-104.0,,False,,,,,True,,True,True,True,,False
20035,1426,372.0,,393.0,,,,,400.0,,352.0,177.3,217.0,,379.0,-1054.0,,-1033.0,,,,,-1026.0,,-1074.0,-1248.7,-1209.0,,-1047.0,,True,,,,,True,,False,False,False,,True
20037,1288,390.0,,685.0,,,,,665.0,,1025.4,144.9,390.0,,54.0,-898.0,,-603.0,,,,,-623.0,,-262.6,-1143.1,-898.0,,-1234.0,,True,,,,,True,,True,False,False,,False
20039,91,270.0,,0.0,,,,,59.0,,461.4,4.3,89.0,,31.0,179.0,,-91.0,,,,,-32.0,,370.4,-86.7,-2.0,,-60.0,,True,,,,,True,,False,True,True,,True
20041,580,330.0,,235.0,,,,,202.0,,542.8,92.2,181.0,,209.0,-250.0,,-345.0,,,,,-378.0,,-37.2,-487.8,-399.0,,-371.0,,False,,,,,False,,True,False,False,,False
20043,372,84.0,,89.0,,,,,83.0,,216.8,27.0,103.0,,10.0,-288.0,,-283.0,,,,,-289.0,,-155.2,-345.0,-269.0,,-362.0,,True,,,,,False,,True,False,True,,False
20045,2548,990.0,,2674.0,,,,,1162.0,,818.2,352.3,1545.0,871.3,794.0,-1558.0,,126.0,,,,,-1386.0,,-1729.8,-2195.7,-1003.0,-1676.7,-1754.0,,True,,,,,True,,False,False,True,False,False
20047,134,90.0,,39.0,,,,,39.0,,115.9,5.2,35.0,,35.0,-44.0,,-95.0,,,,,-95.0,,-18.1,-128.8,-99.0,,-99.0,,False,,,,,False,,True,False,False,,False
20049,56,0.0,,0.0,,,,,25.0,,5.7,4.0,0.0,,0.0,-56.0,,-56.0,,,,,-31.0,,-50.3,-52.0,-56.0,,-56.0,,False,,,,,True,,True,True,False,,False
20051,1394,594.0,,434.0,,,,,797.0,,630.5,147.8,550.0,,363.0,-800.0,,-960.0,,,,,-597.0,,-763.5,-1246.2,-844.0,,-1031.0,,False,,,,,True,,True,False,False,,False
20053,564,726.0,,820.0,,,,,95.0,,2027.3,4.2,326.0,,34.0,162.0,,256.0,,,,,-469.0,,1463.3,-559.8,-238.0,,-530.0,,False,,,,,False,,False,False,False,,False
20055,2049,1260.0,,1714.0,,,,,1587.0,,1183.6,58.5,2548.0,1056.0,0.0,-789.0,,-335.0,,,,,-462.0,,-865.4,-1990.5,499.0,-993.0,-2049.0,,True,,,,,True,,False,False,True,False,False
20057,1403,654.0,,553.0,,,,,1703.0,,533.0,466.0,621.0,1427.6,0.0,-749.0,,-850.0,,,,,300.0,,-870.0,-937.0,-782.0,24.6,-1403.0,,False,,,,,True,,False,False,False,True,False
20059,769,324.0,,367.0,,,,,298.0,,461.6,68.3,261.0,,174.0,-445.0,,-402.0,,,,,-471.0,,-307.4,-700.7,-508.0,,-595.0,,True,,,,,False,,True,False,False,,False
20061,792,54.0,,57.0,,,,,442.0,,163.7,94.5,100.0,,7.0,-738.0,,-735.0,,,,,-350.0,,-628.3,-697.5,-692.0,,-785.0,,True,,,,,True,,True,True,True,,False
20063,115,138.0,,0.0,,,,,55.0,,173.1,11.6,168.0,,0.0,23.0,,-115.0,,,,,-60.0,,58.1,-103.4,53.0,,-115.0,,False,,,,,False,,False,False,False,,False
20065,131,6.0,,0.0,,,,,37.0,,13.9,1.8,6.0,,29.0,-125.0,,-131.0,,,,,-94.0,,-117.1,-129.2,-125.0,,-102.0,,False,,,,,True,,True,False,False,,True
20067,398,276.0,,127.0,,,,,206.0,,132.1,42.7,272.0,,0.0,-122.0,,-271.0,,,,,-192.0,,-265.9,-355.3,-126.0,,-398.0,,False,,,,,False,,False,False,False,,False
20069,237,84.0,,16.0,,,,,94.0,,96.1,29.7,72.0,,28.0,-153.0,,-221.0,,,,,-143.0,,-140.9,-207.3,-165.0,,-209.0,,False,,,,,True,,True,False,False,,False
20071,45,0.0,,0.0,,,,,48.0,,224.1,1.4,14.0,,0.0,-45.0,,-45.0,,,,,3.0,,179.1,-43.6,-31.0,,-45.0,,False,,,,,True,,False,True,True,,False
20073,242,138.0,,13.0,,,,,73.0,,339.6,11.1,65.0,,66.0,-104.0,,-229.0,,,,,-169.0,,97.6,-230.9,-177.0,,-176.0,,False,,,,,False,,True,False,False,,False
20075,103,24.0,,0.0,,,,,72.0,,28.2,2.6,23.0,,4.0,-79.0,,-103.0,,,,,-31.0,,-74.8,-100.4,-80.0,,-99.0,,False,,,,,True,,True,False,False,,False
20077,198,90.0,,0.0,,,,,75.0,,95.5,5.3,44.5,,30.0,-108.0,,-198.0,,,,,-123.0,,-102.5,-192.7,-153.5,,-168.0,,False,,,,,False,,True,False,False,,False
20079,1512,606.0,,970.0,,,,,308.0,,721.7,77.7,292.0,,418.0,-906.0,,-542.0,,,,,-1204.0,,-790.3,-1434.3,-1220.0,,-1094.0,,True,,,,,False,,True,False,False,,False
20081,139,0.0,,0.0,,,,,149.0,,8.1,11.7,0.0,,0.0,-139.0,,-139.0,,,,,10.0,,-130.9,-127.3,-139.0,,-139.0,,False,,,,,True,,True,True,False,,False
20083,111,18.0,,0.0,,,,,34.0,,29.0,1.8,16.0,,9.0,-93.0,,-111.0,,,,,-77.0,,-82.0,-109.2,-95.0,,-102.0,,False,,,,,True,,True,False,False,,False
20085,501,174.0,,139.0,,,,,127.0,,229.9,43.1,113.5,,53.0,-327.0,,-362.0,,,,,-374.0,,-271.1,-457.9,-387.5,,-448.0,,False,,,,,False,,True,False,False,,False
20087,606,186.0,,176.0,,,,,152.0,,231.4,81.1,201.0,,129.0,-420.0,,-430.0,,,,,-454.0,,-374.6,-524.9,-405.0,,-477.0,,False,,,,,False,,True,False,True,,False
20089,95,6.0,,0.0,,,,,41.0,,20.6,4.0,6.0,,0.0,-89.0,,-95.0,,,,,-54.0,,-74.4,-91.0,-89.0,,-95.0,,False,,,,,True,,True,False,False,,False
20091,16346,7506.0,,14347.0,,,,,4336.0,,5891.9,2908.2,9857.5,4265.0,6450.0,-8840.0,,-1999.0,,,,,-12010.0,,-10454.1,-13437.8,-6488.5,-12081.0,-9896.0,,True,,,,,False,,False,False,True,False,False
20093,465,120.0,,0.0,,,,,76.0,,373.8,13.2,58.0,,35.0,-345.0,,-465.0,,,,,-389.0,,-91.2,-451.8,-407.0,,-430.0,,False,,,,,False,,True,False,False,,False
20095,322,102.0,,51.0,,,,,66.0,,220.2,28.3,57.0,,28.0,-220.0,,-271.0,,,,,-256.0,,-101.8,-293.7,-265.0,,-294.0,,False,,,,,False,,True,False,False,,False
20097,54,0.0,,0.0,,,,,32.0,,373.6,3.3,43.0,,0.0,-54.0,,-54.0,,,,,-22.0,,319.6,-50.7,-11.0,,-54.0,,False,,,,,True,,False,True,True,,False
20099,832,240.0,,311.0,,,,,352.0,,412.8,59.5,194.0,,89.0,-592.0,,-521.0,,,,,-480.0,,-419.2,-772.5,-638.0,,-743.0,,True,,,,,True,,True,False,False,,False
20101,78,36.0,,,,,,,30.0,,87.2,2.7,12.0,,16.0,-42.0,,,,,,,-48.0,,9.2,-75.3,-66.0,,-62.0,,,,,,,False,,True,False,False,,False
20103,1660,498.0,,,,,,,930.0,,465.7,391.6,577.0,646.4,202.0,-1162.0,,,,,,,-730.0,,-1194.3,-1268.4,-1083.0,-1013.6,-1458.0,,,,,,,True,,False,False,True,True,False
20105,123,18.0,,0.0,,,,,34.0,,72.0,2.6,11.0,,5.0,-105.0,,-123.0,,,,,-89.0,,-51.0,-120.4,-112.0,,-118.0,,False,,,,,True,,True,False,False,,False
20107,264,42.0,,34.0,,,,,103.0,,44.3,16.6,41.0,,99.0,-222.0,,-230.0,,,,,-161.0,,-219.7,-247.4,-223.0,,-165.0,,False,,,,,True,,True,False,False,,True
20109,134,0.0,,0.0,,,,,53.0,,13.1,14.6,66.0,,0.0,-134.0,,-134.0,,,,,-81.0,,-120.9,-119.4,-68.0,,-134.0,,False,,,,,True,,True,True,True,,False
20111,1635,534.0,,684.0,,,,,513.0,,351.8,140.6,673.0,259.2,241.0,-1101.0,,-951.0,,,,,-1122.0,,-1283.2,-1494.4,-962.0,-1375.8,-1394.0,,True,,,,,False,,False,False,True,False,False
20113,1477,492.0,,1130.0,,,,,268.0,,651.2,55.5,213.0,,265.0,-985.0,,-347.0,,,,,-1209.0,,-825.8,-1421.5,-1264.0,,-1212.0,,True,,,,,False,,True,False,False,,False
20115,370,84.0,,43.0,,,,,96.0,,68.8,25.6,58.0,,65.0,-286.0,,-327.0,,,,,-274.0,,-301.2,-344.4,-312.0,,-305.0,,False,,,,,True,,False,False,False,,False
20117,628,72.0,,42.0,,,,,97.0,,58.0,16.7,60.0,,102.0,-556.0,,-586.0,,,,,-531.0,,-570.0,-611.3,-568.0,,-526.0,,False,,,,,True,,False,False,False,,True
20119,181,30.0,,0.0,,,,,81.0,,22.0,13.4,35.0,,33.0,-151.0,,-181.0,,,,,-100.0,,-159.0,-167.6,-146.0,,-148.0,,False,,,,,True,,False,False,True,,True
20121,756,324.0,,296.0,,,,,350.0,,254.1,121.8,217.0,,112.0,-432.0,,-460.0,,,,,-406.0,,-501.9,-634.2,-539.0,,-644.0,,False,,,,,True,,False,False,False,,False
20123,253,6.0,,0.0,,,,,79.0,,24.3,10.6,12.0,,1.0,-247.0,,-253.0,,,,,-174.0,,-228.7,-242.3,-241.0,,-252.0,,False,,,,,True,,True,True,True,,False
20125,758,300.0,,109.0,,,,,523.0,,69.0,103.7,320.0,,155.0,-458.0,,-649.0,,,,,-235.0,,-689.0,-654.3,-438.0,,-603.0,,False,,,,,True,,False,False,True,,False
20127,195,54.0,,1.0,,,,,51.0,,51.7,11.4,35.0,,35.0,-141.0,,-194.0,,,,,-144.0,,-143.3,-183.6,-160.0,,-160.0,,False,,,,,False,,False,False,False,,False
20129,119,90.0,,0.0,,,,,79.0,,105.8,3.5,36.0,,41.0,-29.0,,-119.0,,,,,-40.0,,-13.2,-115.5,-83.0,,-78.0,,False,,,,,False,,True,False,False,,False
20131,862,342.0,,327.0,,,,,128.0,,956.2,48.3,249.0,,114.0,-520.0,,-535.0,,,,,-734.0,,94.2,-813.7,-613.0,,-748.0,,False,,,,,False,,True,False,False,,False
20133,597,114.0,,196.0,,,,,274.0,,569.0,56.3,88.0,,15.0,-483.0,,-401.0,,,,,-323.0,,-28.0,-540.7,-509.0,,-582.0,,True,,,,,True,,True,False,False,,False
20135,140,0.0,,0.0,,,,,55.0,,285.4,10.1,36.0,,0.0,-140.0,,-140.0,,,,,-85.0,,145.4,-129.9,-104.0,,-140.0,,False,,,,,True,,False,True,True,,False
20137,437,1428.0,,457.0,,,,,153.0,,2212.6,2.5,745.0,,656.0,991.0,,20.0,,,,,-284.0,,1775.6,-434.5,308.0,,219.0,,True,,,,,True,,False,True,True,,True
20139,483,60.0,,48.0,,,,,133.0,,158.3,34.8,70.0,,19.0,-423.0,,-435.0,,,,,-350.0,,-324.7,-448.2,-413.0,,-464.0,,False,,,,,True,,True,False,True,,False
20141,83,18.0,,0.0,,,,,59.0,,25.5,5.1,18.0,,62.0,-65.0,,-83.0,,,,,-24.0,,-57.5,-77.9,-65.0,,-21.0,,False,,,,,True,,True,False,False,,True
20143,206,48.0,,7.0,,,,,64.0,,30.0,15.9,60.0,,29.0,-158.0,,-199.0,,,,,-142.0,,-176.0,-190.1,-146.0,,-177.0,,False,,,,,True,,False,False,True,,False
20145,409,108.0,,0.0,,,,,150.0,,87.0,16.3,42.0,,188.0,-301.0,,-409.0,,,,,-259.0,,-322.0,-392.7,-367.0,,-221.0,,False,,,,,True,,False,False,False,,True
20147,308,156.0,,0.0,,,,,107.0,,282.6,1.0,160.0,,0.0,-152.0,,-308.0,,,,,-201.0,,-25.4,-307.0,-148.0,,-308.0,,False,,,,,False,,True,False,True,,False
20149,394,36.0,,50.0,,,,,319.0,,189.9,94.5,143.0,,4.0,-358.0,,-344.0,,,,,-75.0,,-204.1,-299.5,-251.0,,-390.0,,True,,,,,True,,True,True,True,,False
20151,408,468.0,,399.0,,,,,138.0,,897.2,14.6,87.0,,199.0,60.0,,-9.0,,,,,-270.0,,489.2,-393.4,-321.0,,-209.0,,True,,,,,False,,False,False,False,,False
20153,100,84.0,,0.0,,,,,48.0,,166.4,34.9,81.0,,19.0,-16.0,,-100.0,,,,,-52.0,,66.4,-65.1,-19.0,,-81.0,,False,,,,,False,,False,False,False,,False
20155,3762,1566.0,,974.0,,,,,1031.0,,2884.3,366.7,1226.0,442.5,412.0,-2196.0,,-2788.0,,,,,-2731.0,,-877.7,-3395.3,-2536.0,-3319.5,-3350.0,,False,,,,,False,,True,False,False,False,False
20157,375,60.0,,0.0,,,,,68.0,,46.8,8.2,41.0,,49.0,-315.0,,-375.0,,,,,-307.0,,-328.2,-366.8,-334.0,,-326.0,,False,,,,,True,,False,False,False,,False
20159,448,120.0,,148.0,,,,,113.0,,364.0,25.6,86.0,,48.0,-328.0,,-300.0,,,,,-335.0,,-84.0,-422.4,-362.0,,-400.0,,True,,,,,False,,True,False,False,,False
20161,1950,618.0,,984.0,,,,,986.0,,623.7,196.6,455.0,496.0,40.0,-1332.0,,-966.0,,,,,-964.0,,-1326.3,-1753.4,-1495.0,-1454.0,-1910.0,,True,,,,,True,,True,False,False,False,False
20163,246,108.0,,40.0,,,,,75.0,,90.3,8.0,86.0,,44.0,-138.0,,-206.0,,,,,-171.0,,-155.7,-238.0,-160.0,,-202.0,,False,,,,,False,,False,False,False,,False
20165,230,0.0,,0.0,,,,,52.0,,5.3,10.6,30.0,,0.0,-230.0,,-230.0,,,,,-178.0,,-224.7,-219.4,-200.0,,-230.0,,False,,,,,True,,True,True,True,,False
20167,449,216.0,,43.0,,,,,116.0,,200.5,28.4,138.0,,83.0,-233.0,,-406.0,,,,,-333.0,,-248.5,-420.6,-311.0,,-366.0,,False,,,,,False,,False,False,False,,False
20169,2086,618.0,,736.0,,,,,673.0,,912.9,259.2,502.0,611.1,212.0,-1468.0,,-1350.0,,,,,-1413.0,,-1173.1,-1826.8,-1584.0,-1474.9,-1874.0,,True,,,,,True,,True,False,False,False,False
20171,267,66.0,,8.0,,,,,114.0,,53.7,19.2,46.0,,17.0,-201.0,,-259.0,,,,,-153.0,,-213.3,-247.8,-221.0,,-250.0,,False,,,,,True,,False,False,False,,False
20173,19571,8760.0,,18394.0,,,,,4488.0,,7912.4,3161.1,13398.5,3730.6,3858.0,-10811.0,,-1177.0,,,,,-15083.0,,-11658.6,-16409.9,-6172.5,-15840.4,-15713.0,,True,,,,,False,,False,False,True,False,False
20175,1153,654.0,,378.0,,,,,1341.0,,458.8,243.7,557.5,633.9,385.0,-499.0,,-775.0,,,,,188.0,,-694.2,-909.3,-595.5,-519.1,-768.0,,False,,,,,True,,False,False,False,False,False
20177,5854,1758.0,,3608.0,,,,,2241.0,,1228.0,664.7,3380.5,1028.9,1386.0,-4096.0,,-2246.0,,,,,-3613.0,,-4626.0,-5189.3,-2473.5,-4825.1,-4468.0,,True,,,,,True,,False,False,True,False,False
20179,148,252.0,,0.0,,,,,48.0,,360.7,3.2,188.0,,0.0,104.0,,-148.0,,,,,-100.0,,212.7,-144.8,40.0,,-148.0,,False,,,,,True,,False,False,True,,False
20181,264,408.0,,396.0,,,,,131.0,,1777.4,12.1,205.0,,69.0,144.0,,132.0,,,,,-133.0,,1513.4,-251.9,-59.0,,-195.0,,True,,,,,True,,False,False,True,,False
20183,153,12.0,,0.0,,,,,54.0,,51.7,12.3,17.0,,3.0,-141.0,,-153.0,,,,,-99.0,,-101.3,-140.7,-136.0,,-150.0,,False,,,,,True,,True,True,True,,False
20185,149,96.0,,0.0,,,,,54.0,,137.5,17.2,35.0,,37.0,-53.0,,-149.0,,,,,-95.0,,-11.5,-131.8,-114.0,,-112.0,,False,,,,,False,,True,False,False,,False
20187,49,24.0,,0.0,,,,,48.0,,32.0,3.5,0.0,,37.0,-25.0,,-49.0,,,,,-1.0,,-17.0,-45.5,-49.0,,-12.0,,False,,,,,True,,True,False,False,,True
20189,204,150.0,,81.0,,,,,201.0,,203.1,23.3,117.0,,36.0,-54.0,,-123.0,,,,,-3.0,,-0.9,-180.7,-87.0,,-168.0,,False,,,,,True,,True,False,False,,False
20191,723,294.0,,477.0,,,,,226.0,,895.7,70.9,123.0,,204.0,-429.0,,-246.0,,,,,-497.0,,172.7,-652.1,-600.0,,-519.0,,True,,,,,False,,True,False,False,,False
20193,445,288.0,,290.0,,,,,201.0,,789.9,13.2,472.0,,0.0,-157.0,,-155.0,,,,,-244.0,,344.9,-431.8,27.0,,-445.0,,True,,,,,False,,False,False,True,,False
20195,147,132.0,,0.0,,,,,58.0,,605.0,8.1,58.0,,24.0,-15.0,,-147.0,,,,,-89.0,,458.0,-138.9,-89.0,,-123.0,,False,,,,,False,,False,False,False,,False
20197,255,18.0,,0.0,,,,,46.0,,24.1,11.0,17.0,,7.0,-237.0,,-255.0,,,,,-209.0,,-230.9,-244.0,-238.0,,-248.0,,False,,,,,True,,True,False,False,,False
20199,81,204.0,,0.0,,,,,40.0,,572.9,2.6,53.0,,17.0,123.0,,-81.0,,,,,-41.0,,491.9,-78.4,-28.0,,-64.0,,True,,,,,True,,False,True,True,,True
20201,324,48.0,,3.0,,,,,54.0,,109.6,15.8,22.0,,55.0,-276.0,,-321.0,,,,,-270.0,,-214.4,-308.2,-302.0,,-269.0,,False,,,,,True,,True,False,False,,True
20203,118,96.0,,0.0,,,,,49.0,,891.8,1.8,41.0,,30.0,-22.0,,-118.0,,,,,-69.0,,773.8,-116.2,-77.0,,-88.0,,False,,,,,False,,False,False,False,,False
20205,330,54.0,,7.0,,,,,109.0,,79.6,19.8,52.0,,20.0,-276.0,,-323.0,,,,,-221.0,,-250.4,-310.2,-278.0,,-310.0,,False,,,,,True,,True,False,False,,False
20207,51,0.0,,0.0,,,,,40.0,,3.4,2.0,12.0,,0.0,-51.0,,-51.0,,,,,-11.0,,-47.6,-49.0,-39.0,,-51.0,,False,,,,,True,,True,True,True,,False
20209,4471,2364.0,,4513.0,,,,,2313.0,,1354.7,665.0,2109.0,2004.2,2754.0,-2107.0,,42.0,,,,,-2158.0,,-3116.3,-3806.0,-2362.0,-2466.8,-1717.0,,True,,,,,False,,False,False,False,False,True
21001,449,192.0,,242.0,,,,,322.0,,407.8,83.6,109.0,,77.0,-257.0,,-207.0,,,,,-127.0,,-41.2,-365.4,-340.0,,-372.0,,True,,,,,True,,True,False,False,,False
21003,331,204.0,,195.0,,,,,405.0,,556.1,166.1,214.0,,108.0,-127.0,,-136.0,,,,,74.0,,225.1,-164.9,-117.0,,-223.0,,False,,,,,True,,False,False,True,,False
21005,429,216.0,,239.0,,,,,186.0,,329.8,88.4,211.0,,230.0,-213.0,,-190.0,,,,,-243.0,,-99.2,-340.6,-218.0,,-199.0,,True,,,,,False,,True,False,False,,True
21007,124,60.0,,76.0,,,,,78.0,,37.6,17.9,31.0,,139.0,-64.0,,-48.0,,,,,-46.0,,-86.4,-106.1,-93.0,,15.0,,True,,,,,True,,False,False,False,,True
21009,960,1356.0,,4129.0,,,,,768.0,,2979.1,326.5,2680.5,1035.8,795.0,396.0,,3169.0,,,,,-192.0,,2019.1,-633.5,1720.5,75.8,-165.0,,False,,,,,True,,False,False,False,True,True
21011,247,144.0,,211.0,,,,,155.0,,326.4,45.7,190.0,,173.0,-103.0,,-36.0,,,,,-92.0,,79.4,-201.3,-57.0,,-74.0,,True,,,,,True,,True,False,True,,True
