,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01093,267,144.0,,132.2,,133.0,130.0,,,,,118.9,131.9,,,238.0,,81.3,,82.8,,126.0,141.7,,177.0,191.0,,,,,,94.7,,,,,138.2,-123.0,,-134.8,,-134.0,-137.0,,,,,-148.1,-135.1,,,-29.0,,-185.7,,-184.2,,-141.0,-125.3,,-90.0,-76.0,,,,,,-172.3,,,,,-128.8,,False,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
01095,1464,1124.0,,1123.6,,1106.0,1142.0,,,,,589.7,1153.1,,,755.0,,1125.7,,769.5,,1125.5,759.3,,1484.0,1169.0,,,,,852.6,976.2,,,,,2430.0,-340.0,,-340.4,,-358.0,-322.0,,,,,-874.3,-310.9,,,-709.0,,-338.3,,-694.5,,-338.5,-704.7,,20.0,-295.0,,,,,-611.4,-487.8,,,,,966.0,,False,,False,True,,,,,False,True,,,False,,True,,False,,True,False,,True,True,,,,,False,False,,,,,False
01097,2175,1340.0,,1367.3,1618.3,1395.0,1797.0,,,,,1156.2,2206.2,,,1645.0,,1178.3,,1297.0,,1705.0,1435.0,,1644.0,2055.0,,,,,1376.9,1207.0,795.0,,,,1696.3,-835.0,,-807.7,-556.7,-780.0,-378.0,,,,,-1018.8,31.2,,,-530.0,,-996.7,,-878.0,,-470.0,-740.0,,-531.0,-120.0,,,,,-798.1,-968.0,-1380.0,,,,-478.7,,True,True,True,True,,,,,False,True,,,True,,False,,False,,True,True,,True,True,,,,,True,False,False,,,,True
01099,132,48.0,,45.3,,51.0,68.0,,,,,46.8,38.6,,,92.0,,66.7,,43.5,,58.0,48.3,,63.0,104.0,,,,,,35.2,,,,,51.8,-84.0,,-86.7,,-81.0,-64.0,,,,,-85.2,-93.4,,,-40.0,,-65.3,,-88.5,,-74.0,-83.7,,-69.0,-28.0,,,,,,-96.8,,,,,-80.2,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
01101,1329,780.0,,788.4,,711.0,795.0,,,,,777.6,738.8,,,901.0,,508.8,,664.2,,640.5,739.2,,671.0,1125.0,,,,,758.1,953.4,478.0,,,,741.6,-549.0,,-540.6,,-618.0,-534.0,,,,,-551.4,-590.2,,,-428.0,,-820.2,,-664.8,,-688.5,-589.8,,-658.0,-204.0,,,,,-570.9,-375.6,-851.0,,,,-587.4,,True,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,False,True,False,,,,False
01103,1767,1190.0,,1219.8,,1221.0,1278.0,,,,,820.9,1589.8,,,910.0,,1596.2,,789.6,,1643.0,1186.7,,1647.0,1239.0,,,,,1265.8,919.1,,,,,1570.6,-577.0,,-547.2,,-546.0,-489.0,,,,,-946.1,-177.2,,,-857.0,,-170.8,,-977.4,,-124.0,-580.3,,-120.0,-528.0,,,,,-501.2,-847.9,,,,,-196.4,,True,,True,True,,,,,False,True,,,False,,True,,False,,True,False,,True,True,,,,,True,False,,,,,True
01105,50,44.0,,39.8,,41.0,16.0,,,,,37.8,35.6,,,39.0,,65.7,,22.4,,45.0,43.2,,77.0,57.0,,,,,,29.7,,,,,36.2,-6.0,,-10.2,,-9.0,-34.0,,,,,-12.2,-14.4,,,-11.0,,15.7,,-27.6,,-5.0,-6.8,,27.0,7.0,,,,,,-20.3,,,,,-13.8,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,False,,False,False,,,,,,False,,,,,False
01107,164,204.0,,211.9,,162.0,99.0,,,,,117.0,122.6,,,116.0,,158.4,,85.0,,178.0,156.1,,235.0,196.0,,,,,,100.8,,,,,192.3,40.0,,47.9,,-2.0,-65.0,,,,,-47.0,-41.4,,,-48.0,,-5.6,,-79.0,,14.0,-7.9,,71.0,32.0,,,,,,-63.2,,,,,28.3,,False,,True,False,,,,,False,False,,,False,,True,,False,,True,True,,False,True,,,,,,False,,,,,True
01109,145,110.0,,114.7,,110.0,113.0,,,,,106.8,78.1,,,148.0,,64.4,,69.2,,91.0,91.4,,89.0,151.0,,,,,,157.0,,,,,116.9,-35.0,,-30.3,,-35.0,-32.0,,,,,-38.2,-66.9,,,3.0,,-80.6,,-75.8,,-54.0,-53.6,,-56.0,6.0,,,,,,12.0,,,,,-28.1,,True,,False,True,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,True
01111,92,78.0,,75.4,,78.0,103.0,,,,,83.6,72.9,,,116.0,,54.8,,62.6,,78.0,89.0,,97.0,119.0,,,,,,76.9,,,,,88.8,-14.0,,-16.6,,-14.0,11.0,,,,,-8.4,-19.1,,,24.0,,-37.2,,-29.4,,-14.0,-3.0,,5.0,27.0,,,,,,-15.1,,,,,-3.2,,False,,False,True,,,,,True,False,,,False,,False,,False,,False,True,,True,False,,,,,,False,,,,,True
01113,239,122.0,,129.3,,144.0,225.0,,,,,128.2,106.2,,,261.0,,612.4,,148.9,,144.0,144.6,,217.0,201.0,,,,,103.3,176.9,,,,,323.6,-117.0,,-109.7,,-95.0,-14.0,,,,,-110.8,-132.8,,,22.0,,373.4,,-90.1,,-95.0,-94.4,,-22.0,-38.0,,,,,-135.7,-62.1,,,,,84.6,,True,,True,True,,,,,True,False,,,True,,False,,True,,True,True,,True,True,,,,,False,True,,,,,True
01115,1015,530.0,,534.0,,525.0,437.0,,,,,389.1,521.5,,,493.0,,378.4,,292.6,,570.0,570.2,,572.0,664.0,,,,,577.2,411.2,,,,,569.2,-485.0,,-481.0,,-490.0,-578.0,,,,,-625.9,-493.5,,,-522.0,,-636.6,,-722.4,,-445.0,-444.8,,-443.0,-351.0,,,,,-437.8,-603.8,,,,,-445.8,,True,,False,False,,,,,False,False,,,False,,False,,False,,True,True,,True,True,,,,,True,False,,,,,True
01117,2236,1372.0,,1351.0,,1319.0,1069.0,,,,,1035.7,1521.3,,,1062.0,,1092.4,,952.9,,1319.0,1488.8,,1566.0,1738.0,,,,,1386.5,1152.5,1513.0,,,,1427.4,-864.0,,-885.0,,-917.0,-1167.0,,,,,-1200.3,-714.7,,,-1174.0,,-1143.6,,-1283.1,,-917.0,-747.2,,-670.0,-498.0,,,,,-849.5,-1083.5,-723.0,,,,-808.6,,False,,False,False,,,,,False,True,,,False,,False,,False,,False,True,,True,True,,,,,True,False,True,,,,True
01119,79,58.0,,57.5,,51.0,74.0,,,,,49.7,36.8,,,46.0,,43.3,,25.8,,50.0,49.2,,69.0,66.0,,,,,,39.7,,,,,70.8,-21.0,,-21.5,,-28.0,-5.0,,,,,-29.3,-42.2,,,-33.0,,-35.7,,-53.2,,-29.0,-29.8,,-10.0,-13.0,,,,,,-39.3,,,,,-8.2,,False,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,True
01121,784,392.0,,379.0,,386.0,550.0,,,,,297.3,356.6,,,448.0,,307.5,,313.7,,444.0,352.7,,433.0,519.0,,,,,399.7,349.2,,,,,375.6,-392.0,,-405.0,,-398.0,-234.0,,,,,-486.7,-427.4,,,-336.0,,-476.5,,-470.3,,-340.0,-431.3,,-351.0,-265.0,,,,,-384.3,-434.8,,,,,-408.4,,False,,False,True,,,,,False,False,,,True,,False,,False,,True,False,,True,True,,,,,True,False,,,,,False
01123,283,164.0,,179.8,,164.0,176.0,,,,,159.1,121.1,,,175.0,,98.5,,172.0,,113.0,144.0,,154.0,226.0,,,,,,124.8,,,,,194.1,-119.0,,-103.2,,-119.0,-107.0,,,,,-123.9,-161.9,,,-108.0,,-184.5,,-111.0,,-170.0,-139.0,,-129.0,-57.0,,,,,,-158.2,,,,,-88.9,,True,,False,True,,,,,False,False,,,True,,False,,True,,False,False,,False,True,,,,,,False,,,,,True
01125,2324,1386.0,,1391.0,,1405.0,1519.0,,,,,1050.5,1040.8,,,1318.0,,1490.1,,939.1,,1776.0,1405.1,,1692.0,1745.0,,,,,1166.4,1251.5,1468.0,,,,1731.3,-938.0,,-933.0,,-919.0,-805.0,,,,,-1273.5,-1283.2,,,-1006.0,,-833.9,,-1384.9,,-548.0,-918.9,,-632.0,-579.0,,,,,-1157.6,-1072.5,-856.0,,,,-592.7,,True,,True,True,,,,,False,False,,,False,,True,,False,,True,True,,True,True,,,,,False,False,True,,,,True
01127,739,398.0,,390.0,,375.0,386.0,,,,,300.1,336.7,,,497.0,,421.1,,249.2,,332.0,373.3,,471.0,486.0,,,,,427.6,329.4,,,,,353.8,-341.0,,-349.0,,-364.0,-353.0,,,,,-438.9,-402.3,,,-242.0,,-317.9,,-489.8,,-407.0,-365.7,,-268.0,-253.0,,,,,-311.4,-409.6,,,,,-385.2,,False,,False,False,,,,,False,False,,,True,,True,,False,,False,False,,True,True,,,,,True,False,,,,,False
01129,108,32.0,,24.5,,31.0,35.0,,,,,58.0,47.8,,,89.0,,9.5,,39.7,,34.0,43.8,,21.0,72.0,,,,,,25.5,,,,,40.1,-76.0,,-83.5,,-77.0,-73.0,,,,,-50.0,-60.2,,,-19.0,,-98.5,,-68.3,,-74.0,-64.2,,-87.0,-36.0,,,,,,-82.5,,,,,-67.9,,False,,False,True,,,,,True,True,,,True,,False,,True,,True,True,,False,True,,,,,,False,,,,,True
01131,142,28.0,,27.3,,29.0,32.0,,,,,41.1,24.5,,,35.0,,31.5,,18.3,,22.0,33.7,,31.0,55.0,,,,,,12.7,,,,,37.5,-114.0,,-114.7,,-113.0,-110.0,,,,,-100.9,-117.5,,,-107.0,,-110.5,,-123.7,,-120.0,-108.3,,-111.0,-87.0,,,,,,-129.3,,,,,-104.5,,False,,True,True,,,,,True,False,,,True,,True,,False,,False,True,,True,True,,,,,,False,,,,,True
01133,303,240.0,,236.0,,212.0,205.0,,,,,126.9,111.8,,,212.0,,201.0,,98.5,,226.0,182.1,,297.0,223.0,,,,,,180.0,,,,,318.9,-63.0,,-67.0,,-91.0,-98.0,,,,,-176.1,-191.2,,,-91.0,,-102.0,,-204.5,,-77.0,-120.9,,-6.0,-80.0,,,,,,-123.0,,,,,15.9,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,,False,,,,,True
02013,10,26.0,,23.0,,13.0,3.0,,,,,7.3,10.6,,,,,6.2,,1.6,,11.0,18.2,,11.0,30.0,,,,,,,,,,,47.1,16.0,,13.0,,3.0,-7.0,,,,,-2.7,0.6,,,,,-3.8,,-8.4,,1.0,8.2,,1.0,20.0,,,,,,,,,,,37.1,,True,,True,True,,,,,True,True,,,,,True,,True,,True,True,,True,False,,,,,,,,,,,False
02016,50,4.0,,4.2,,2.0,0.0,,,,,10.7,20.2,,,,,0.5,,0.3,,4.0,1.7,,3.0,25.0,,,,,,10.5,,,,,3.6,-46.0,,-45.8,,-48.0,-50.0,,,,,-39.3,-29.8,,,,,-49.5,,-49.7,,-46.0,-48.3,,-47.0,-25.0,,,,,,-39.5,,,,,-46.4,,True,,False,False,,,,,True,True,,,,,False,,False,,False,False,,False,True,,,,,,True,,,,,False
02020,3620,4068.0,,4108.4,843.0,3119.0,3067.0,,,,,2378.8,5064.2,,,,,3539.9,,1325.9,,2892.5,3266.3,,3940.0,4231.0,,,,,3737.2,3856.8,2882.0,,,,6628.7,448.0,,488.4,-2777.0,-501.0,-553.0,,,,,-1241.2,1444.2,,,,,-80.1,,-2294.1,,-727.5,-353.7,,320.0,611.0,,,,,117.2,236.8,-738.0,,,,3008.7,,False,False,False,False,,,,,False,False,,,,,True,,False,,False,True,,True,False,,,,,True,True,False,,,,False
02050,496,620.0,,644.8,,618.0,0.0,,,,,330.6,369.3,,,,,417.8,,51.5,,793.5,647.5,,671.0,451.0,,,,,,254.5,,,,,868.8,124.0,,148.8,,122.0,-496.0,,,,,-165.4,-126.7,,,,,-78.2,,-444.5,,297.5,151.5,,175.0,-45.0,,,,,,-241.5,,,,,372.8,,False,,True,False,,,,,False,False,,,,,True,,False,,False,False,,False,True,,,,,,False,,,,,False
02060,0,0.0,,0.0,,0.0,0.0,,,,,4.7,0.8,,,,,0.0,,0.0,,,0.0,,0.0,4.0,,,,,,,,,,,2.1,0.0,,0.0,,0.0,0.0,,,,,4.7,0.8,,,,,0.0,,0.0,,,0.0,,0.0,4.0,,,,,,,,,,,2.1,,True,,True,True,,,,,False,False,,,,,True,,True,,,True,,True,False,,,,,,,,,,,False
02068,12,4.0,,2.9,,4.0,0.0,,,,,4.9,10.4,,,,,2.2,,3.2,,6.0,5.2,,3.0,11.0,,,,,,19.9,,,,,3.6,-8.0,,-9.1,,-8.0,-12.0,,,,,-7.1,-1.6,,,,,-9.8,,-8.8,,-6.0,-6.8,,-9.0,-1.0,,,,,,7.9,,,,,-8.4,,False,,False,False,,,,,True,True,,,,,False,,False,,True,True,,False,True,,,,,,True,,,,,False
02070,9,10.0,,6.8,,9.0,0.0,,,,,13.1,23.4,,,,,17.3,,7.6,,7.0,17.6,,15.0,34.0,,,,,,19.0,,,,,19.6,1.0,,-2.2,,0.0,-9.0,,,,,4.1,14.4,,,,,8.3,,-1.4,,-2.0,8.6,,6.0,25.0,,,,,,10.0,,,,,10.6,,False,,True,False,,,,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
02090,846,512.0,,500.2,,495.0,0.0,,,,,409.3,506.1,,,,,484.4,,176.9,,504.0,572.8,,560.0,619.0,,,,,426.0,407.1,,,,,579.5,-334.0,,-345.8,,-351.0,-846.0,,,,,-436.7,-339.9,,,,,-361.6,,-669.1,,-342.0,-273.2,,-286.0,-227.0,,,,,-420.0,-438.9,,,,,-266.5,,False,,False,False,,,,,False,False,,,,,False,,False,,False,True,,True,True,,,,,False,False,,,,,True
02100,3,0.0,,0.1,,0.0,0.0,,,,,1.4,2.0,,,,,0.0,,0.4,,2.0,0.2,,0.0,14.0,,,,,,,,,,,1.3,-3.0,,-2.9,,-3.0,-3.0,,,,,-1.6,-1.0,,,,,-3.0,,-2.6,,-1.0,-2.8,,-3.0,11.0,,,,,,,,,,,-1.7,,True,,False,False,,,,,True,True,,,,,True,,True,,True,True,,False,False,,,,,,,,,,,True
02105,0,0.0,,0.0,,0.0,0.0,,,,,,3.2,,,,,0.0,,1.5,,,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,3.2,,,,,0.0,,1.5,,,0.0,,0.0,,,,,,,,,,,,,,True,,True,True,,,,,,False,,,,,True,,False,,,False,,True,,,,,,,,,,,,
02110,110,116.0,,115.2,,102.0,103.0,,,,,86.7,86.4,,,,,47.1,,55.4,,102.0,122.6,,81.0,133.0,,,,,,,,,,,69.0,6.0,,5.2,,-8.0,-7.0,,,,,-23.3,-23.6,,,,,-62.9,,-54.6,,-8.0,12.6,,-29.0,23.0,,,,,,,,,,,-41.0,,True,,False,False,,,,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,,,False
02122,669,886.0,,868.1,,791.0,1188.0,,,,,423.8,521.1,,,,,497.0,,262.0,,791.0,683.0,,,843.0,,,,,727.3,543.2,,,,,1339.1,217.0,,199.1,,122.0,519.0,,,,,-245.2,-147.9,,,,,-172.0,,-407.0,,122.0,14.0,,,174.0,,,,,58.3,-125.8,,,,,670.1,,True,,True,False,,,,,False,True,,,,,True,,False,,True,True,,,True,,,,,True,True,,,,,False
02130,26,22.0,,33.4,,17.0,10.0,,,,,21.8,36.4,,,,,1.3,,7.1,,8.0,23.0,,17.0,44.0,,,,,,,,,,,25.2,-4.0,,7.4,,-9.0,-16.0,,,,,-4.2,10.4,,,,,-24.7,,-18.9,,-18.0,-3.0,,-9.0,18.0,,,,,,,,,,,-0.8,,False,,False,False,,,,,False,False,,,,,False,,False,,False,True,,False,False,,,,,,,,,,,True
02150,393,108.0,,102.6,,101.0,0.0,,,,,58.6,90.4,,,,,282.7,,18.8,,96.0,105.8,,146.0,126.0,,,,,,126.8,,,,,118.3,-285.0,,-290.4,,-292.0,-393.0,,,,,-334.4,-302.6,,,,,-110.3,,-374.2,,-297.0,-287.2,,-247.0,-267.0,,,,,,-266.2,,,,,-274.7,,False,,False,False,,,,,False,False,,,,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
02158,191,64.0,,61.2,,61.0,8.0,,,,,,98.0,,,,,21.1,,,,68.0,62.1,,54.0,,,,,,,,,,,,,-127.0,,-129.8,,-130.0,-183.0,,,,,,-93.0,,,,,-169.9,,,,-123.0,-128.9,,-137.0,,,,,,,,,,,,,,False,,False,False,,,,,,True,,,,,False,,,,True,False,,False,,,,,,,,,,,,
02164,9,6.0,,5.3,,5.0,0.0,,,,,0.5,17.4,,,,,5.0,,2.3,,0.0,,,,16.0,,,,,,15.5,,,,,9.9,-3.0,,-3.7,,-4.0,-9.0,,,,,-8.5,8.4,,,,,-4.0,,-6.7,,-9.0,,,,7.0,,,,,,6.5,,,,,0.9,,False,,False,False,,,,,False,False,,,,,False,,False,,False,,,,False,,,,,,False,,,,,True
02170,2096,1438.0,,1388.8,,1013.0,1066.0,,,,,667.8,1136.4,,,,,171.3,,258.5,,2239.5,1111.1,,1001.0,1333.0,,,,,1284.3,867.6,,,,,912.0,-658.0,,-707.2,,-1083.0,-1030.0,,,,,-1428.2,-959.6,,,,,-1924.7,,-1837.5,,143.5,-984.9,,-1095.0,-763.0,,,,,-811.7,-1228.3,,,,,-1184.0,,False,,False,False,,,,,False,False,,,,,False,,False,,True,False,,False,False,,,,,False,False,,,,,False
02180,27,84.0,,87.7,,78.0,0.0,,,,,34.6,70.5,,,,,154.9,,12.4,,91.0,64.4,,103.0,97.0,,,,,,105.3,,,,,82.5,57.0,,60.7,,51.0,-27.0,,,,,7.6,43.5,,,,,127.9,,-14.6,,64.0,37.4,,76.0,70.0,,,,,,78.3,,,,,55.5,,False,,True,True,,,,,True,True,,,,,False,,True,,False,True,,False,False,,,,,,False,,,,,True
02185,192,94.0,,87.9,,72.0,14.0,,,,,60.6,95.0,,,,,29.6,,26.0,,78.0,68.1,,89.0,95.0,,,,,,79.7,,,,,117.9,-98.0,,-104.1,,-120.0,-178.0,,,,,-131.4,-97.0,,,,,-162.4,,-166.0,,-114.0,-123.9,,-103.0,-97.0,,,,,,-112.3,,,,,-74.1,,False,,False,False,,,,,False,True,,,,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
02188,28,38.0,,37.6,,38.0,0.0,,,,,38.1,59.0,,,,,66.9,,18.8,,35.0,41.9,,52.0,69.0,,,,,,74.6,,,,,45.3,10.0,,9.6,,10.0,-28.0,,,,,10.1,31.0,,,,,38.9,,-9.2,,7.0,13.9,,24.0,41.0,,,,,,46.6,,,,,17.3,,True,,False,False,,,,,False,False,,,,,False,,True,,True,False,,False,False,,,,,,False,,,,,False
02195,5,0.0,,0.0,,0.0,0.0,,,,,2.8,3.9,,,,,0.0,,0.1,,5.0,3.8,,1.0,13.0,,,,,,,,,,,,-5.0,,-5.0,,-5.0,-5.0,,,,,-2.2,-1.1,,,,,-5.0,,-4.9,,0.0,-1.2,,-4.0,8.0,,,,,,,,,,,,,False,,False,False,,,,,True,True,,,,,True,,True,,True,True,,True,False,,,,,,,,,,,
02198,14,10.0,,9.3,,6.0,0.0,,,,,6.7,9.4,,,,,0.1,,4.1,,6.0,5.9,,6.0,,,,,,,,,,,,,-4.0,,-4.7,,-8.0,-14.0,,,,,-7.3,-4.6,,,,,-13.9,,-9.9,,-8.0,-8.1,,-8.0,,,,,,,,,,,,,,False,,False,False,,,,,False,False,,,,,False,,False,,False,False,,False,,,,,,,,,,,,
02220,49,60.0,,60.7,,60.0,14.0,,,,,36.9,52.2,,,,,61.6,,13.4,,79.0,59.6,,72.0,80.0,,,,,,,,,,,77.4,11.0,,11.7,,11.0,-35.0,,,,,-12.1,3.2,,,,,12.6,,-35.6,,30.0,10.6,,23.0,31.0,,,,,,,,,,,28.4,,False,,False,False,,,,,False,True,,,,,False,,False,,False,True,,False,False,,,,,,,,,,,False
02230,2,0.0,,0.0,,0.0,0.0,,,,,1.7,2.8,,,,,2.0,,1.8,,,0.3,,2.0,,,,,,,,,,,,,-2.0,,-2.0,,-2.0,-2.0,,,,,-0.3,0.8,,,,,0.0,,-0.2,,,-1.7,,0.0,,,,,,,,,,,,,,True,,False,False,,,,,True,True,,,,,True,,True,,,True,,True,,,,,,,,,,,,
02240,77,118.0,,117.1,,117.0,0.0,,,,,51.3,62.9,,,,,235.1,,19.3,,126.0,85.0,,168.0,113.0,,,,,,121.1,,,,,144.2,41.0,,40.1,,40.0,-77.0,,,,,-25.7,-14.1,,,,,158.1,,-57.7,,49.0,8.0,,91.0,36.0,,,,,,44.1,,,,,67.2,,True,,True,False,,,,,True,True,,,,,False,,False,,False,True,,False,True,,,,,,False,,,,,False
02261,46,36.0,,36.1,,35.0,0.0,,,,,24.2,24.3,,,,,36.1,,15.0,,26.0,38.1,,30.0,64.0,,,,,,38.8,,,,,44.9,-10.0,,-9.9,,-11.0,-46.0,,,,,-21.8,-21.7,,,,,-9.9,,-31.0,,-20.0,-7.9,,-16.0,18.0,,,,,,-7.2,,,,,-1.1,,True,,False,False,,,,,False,False,,,,,True,,False,,False,True,,False,False,,,,,,True,,,,,True
02275,4,0.0,,0.0,,0.0,0.0,,,,,1.4,1.7,,,,,0.0,,0.1,,0.0,0.7,,1.0,,,,,,,,,,,,,-4.0,,-4.0,,-4.0,-4.0,,,,,-2.6,-2.3,,,,,-4.0,,-3.9,,-4.0,-3.3,,-3.0,,,,,,,,,,,,,,False,,False,False,,,,,True,True,,,,,True,,True,,False,True,,True,,,,,,,,,,,,
02282,4,8.0,,8.3,,7.0,0.0,,,,,,9.3,,,,,9.6,,0.0,,6.0,6.2,,6.0,8.0,,,,,,,,,,,6.4,4.0,,4.3,,3.0,-4.0,,,,,,5.3,,,,,5.6,,-4.0,,2.0,2.2,,2.0,4.0,,,,,,,,,,,2.4,,False,,True,False,,,,,,False,,,,,False,,False,,True,True,,True,False,,,,,,,,,,,True
02290,18,42.0,,42.8,,39.0,0.0,,,,,18.3,25.7,,,,,100.2,,4.7,,44.0,30.9,,54.0,57.0,,,,,,47.5,,,,,39.3,24.0,,24.8,,21.0,-18.0,,,,,0.3,7.7,,,,,82.2,,-13.3,,26.0,12.9,,36.0,39.0,,,,,,29.5,,,,,21.3,,False,,True,True,,,,,True,True,,,,,False,,True,,False,True,,False,False,,,,,,False,,,,,True
04001,1065,922.0,,903.0,,859.0,529.0,,,,,600.9,1038.6,,,1089.0,,2587.3,,843.3,,1749.0,790.8,,1272.0,893.0,,,,,798.5,463.4,,,,,815.1,-143.0,,-162.0,,-206.0,-536.0,,,,,-464.1,-26.4,,,24.0,,1522.3,,-221.7,,684.0,-274.2,,207.0,-172.0,,,,,-266.5,-601.6,,,,,-249.9,,False,,False,False,,,,,False,True,,,True,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
04003,1459,1034.0,,1022.9,,1028.0,1462.0,,,,,499.1,1326.2,,,805.0,,1381.4,,1122.7,,2467.0,864.0,,1455.0,1170.0,,,,,916.5,691.8,,,,,2640.0,-425.0,,-436.1,,-431.0,3.0,,,,,-959.9,-132.8,,,-654.0,,-77.6,,-336.3,,1008.0,-595.0,,-4.0,-289.0,,,,,-542.5,-767.2,,,,,1181.0,,False,,False,True,,,,,False,True,,,False,,True,,True,,False,False,,True,True,,,,,False,False,,,,,False
04005,1523,1162.0,,1176.1,,1037.0,1213.0,,,,,863.5,1803.9,,,969.0,,1036.9,,895.0,,1365.0,908.4,,1504.0,1266.0,,,,,1201.0,958.0,982.0,,,,1612.2,-361.0,,-346.9,,-486.0,-310.0,,,,,-659.5,280.9,,,-554.0,,-486.1,,-628.0,,-158.0,-614.6,,-19.0,-257.0,,,,,-322.0,-565.0,-541.0,,,,89.2,,True,,False,True,,,,,False,True,,,False,,False,,False,,True,False,,True,True,,,,,True,False,False,,,,True
04007,678,602.0,,605.8,,547.0,525.0,,,,,390.4,386.7,,,479.0,,915.9,,479.2,,570.0,451.5,,867.0,606.0,,,,,455.3,462.0,,,,,789.3,-76.0,,-72.2,,-131.0,-153.0,,,,,-287.6,-291.3,,,-199.0,,237.9,,-198.8,,-108.0,-226.5,,189.0,-72.0,,,,,-222.7,-216.0,,,,,111.3,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,False,False,,,,,False
04009,385,570.0,,581.1,,507.0,630.0,,,,,323.0,402.4,,,391.0,,405.5,,347.3,,512.0,439.5,,691.0,588.0,,,,,,471.1,,,,,574.6,185.0,,196.1,,122.0,245.0,,,,,-62.0,17.4,,,6.0,,20.5,,-37.7,,127.0,54.5,,306.0,203.0,,,,,,86.1,,,,,189.6,,False,,True,False,,,,,True,True,,,True,,True,,True,,True,True,,False,False,,,,,,True,,,,,False
