,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
37061,507,474.0,,463.1,,451.0,490.0,,,,,505.2,,247.0,,446.0,,478.1,,451.0,509.6,,679.0,721.0,,,,,331.0,,,,,527.7,-33.0,,-43.9,,-56.0,-17.0,,,,,-1.8,,-260.0,,-61.0,,-28.9,,-56.0,2.6,,172.0,214.0,,,,,-176.0,,,,,20.7,,False,,False,True,,,,,True,,False,,False,,True,,False,True,,False,False,,,,,False,,,,,True
37063,1982,1371.0,,1365.3,,1361.0,1167.0,,,,,1229.3,,1176.0,,951.8,,1798.0,,1852.0,1707.5,,1444.0,1511.0,,,,,902.6,1769.0,,,,1756.6,-611.0,,-616.7,,-621.0,-815.0,,,,,-752.7,,-806.0,,-1030.2,,-184.0,,-130.0,-274.5,,-538.0,-471.0,,,,,-1079.4,-213.0,,,,-225.4,,False,,False,False,,,,,False,,False,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
37065,465,300.0,,302.0,,300.0,214.0,,,,,465.5,,231.0,,365.0,,275.9,,351.0,415.3,,346.0,488.0,,,,,207.3,,,,,327.0,-165.0,,-163.0,,-165.0,-251.0,,,,,0.5,,-234.0,,-100.0,,-189.1,,-114.0,-49.7,,-119.0,23.0,,,,,-257.7,,,,,-138.0,,True,,False,False,,,,,True,,False,,True,,False,,True,True,,True,True,,,,,False,,,,,True
37067,4355,3507.0,,3535.0,,3676.0,3884.0,,,,,3175.4,,2222.0,,3951.4,,3879.2,,4612.5,4208.2,,5349.0,4259.0,,,,,2420.9,4409.0,,,,3808.6,-848.0,,-820.0,,-679.0,-471.0,,,,,-1179.6,,-2133.0,,-403.6,,-475.8,,257.5,-146.8,,994.0,-96.0,,,,,-1934.1,54.0,,,,-546.4,,True,,True,True,,,,,False,,False,,True,,True,,True,True,,False,True,,,,,False,True,,,,True
37069,590,327.0,,311.0,,307.0,358.0,,,,,434.6,,240.0,,171.4,,345.6,,354.0,417.9,,448.0,473.0,,,,,154.2,,,,,319.3,-263.0,,-279.0,,-283.0,-232.0,,,,,-155.4,,-350.0,,-418.6,,-244.4,,-236.0,-172.1,,-142.0,-117.0,,,,,-435.8,,,,,-270.7,,False,,False,True,,,,,True,,False,,False,,True,,True,True,,True,True,,,,,False,,,,,False
37071,2767,1974.0,,2062.6,,1986.0,2856.0,,,,,1760.5,,1965.0,,2027.8,,1853.2,,1894.0,2315.9,,2104.0,2469.0,,,,,1708.9,2031.0,,,,2099.9,-793.0,,-704.4,,-781.0,89.0,,,,,-1006.5,,-802.0,,-739.2,,-913.8,,-873.0,-451.1,,-663.0,-298.0,,,,,-1058.1,-736.0,,,,-667.1,,True,,True,True,,,,,False,,False,,True,,False,,False,True,,True,True,,,,,False,True,,,,True
37073,86,30.0,,33.8,,26.0,8.0,,,,,57.4,,39.0,,12.9,,17.4,,25.0,55.7,,35.0,55.0,,,,,,,,,,25.2,-56.0,,-52.2,,-60.0,-78.0,,,,,-28.6,,-47.0,,-73.1,,-68.6,,-61.0,-30.3,,-51.0,-31.0,,,,,,,,,,-60.8,,True,,False,False,,,,,True,,True,,False,,False,,False,True,,True,True,,,,,,,,,,False
37075,41,9.0,,3.9,,9.0,0.0,,,,,45.4,,64.0,,2.4,,18.3,,20.0,21.3,,19.0,50.0,,,,,,,,,,16.1,-32.0,,-37.1,,-32.0,-41.0,,,,,4.4,,23.0,,-38.6,,-22.7,,-21.0,-19.7,,-22.0,9.0,,,,,,,,,,-24.9,,False,,False,False,,,,,True,,True,,False,,True,,True,True,,True,True,,,,,,,,,,True
37077,586,339.0,,323.9,,293.0,257.0,,,,,434.1,,279.0,,130.0,,391.8,,303.0,420.2,,565.0,475.0,,,,,217.6,,,,,382.8,-247.0,,-262.1,,-293.0,-329.0,,,,,-151.9,,-307.0,,-456.0,,-194.2,,-283.0,-165.8,,-21.0,-111.0,,,,,-368.4,,,,,-203.2,,False,,False,False,,,,,True,,False,,False,,True,,False,True,,True,True,,,,,False,,,,,True
37079,194,129.0,,119.7,,116.0,89.0,,,,,238.3,,84.0,,82.8,,111.3,,138.0,206.6,,149.0,225.0,,,,,112.0,,,,,144.8,-65.0,,-74.3,,-78.0,-105.0,,,,,44.3,,-110.0,,-111.2,,-82.7,,-56.0,12.6,,-45.0,31.0,,,,,-82.0,,,,,-49.2,,False,,False,False,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,,,,,True
37081,4718,3909.0,,4000.0,6026.6,4084.0,4816.0,,,,,3378.7,,2554.0,,3305.0,,4003.7,,5132.0,4588.8,,5268.0,4465.0,,,,,3275.5,6013.0,,,,4317.8,-809.0,,-718.0,1308.6,-634.0,98.0,,,,,-1339.3,,-2164.0,,-1413.0,,-714.3,,414.0,-129.2,,550.0,-253.0,,,,,-1442.5,1295.0,,,,-400.2,,True,False,True,True,,,,,False,,False,,False,,True,,True,True,,True,True,,,,,False,False,,,,True
37083,465,384.0,,383.9,,373.0,341.0,,,,,490.1,,203.0,,587.2,,360.8,,414.0,500.2,,519.0,585.0,,,,,245.4,,,,,389.2,-81.0,,-81.1,,-92.0,-124.0,,,,,25.1,,-262.0,,122.2,,-104.2,,-51.0,35.2,,54.0,120.0,,,,,-219.6,,,,,-75.8,,False,,False,False,,,,,True,,False,,False,,False,,True,True,,True,False,,,,,False,,,,,True
37085,1125,810.0,,851.5,,827.0,1329.0,,,,,874.2,,591.0,,436.2,,672.9,,855.0,971.0,,1136.0,1235.0,,,,,667.5,1002.0,,,,720.7,-315.0,,-273.5,,-298.0,204.0,,,,,-250.8,,-534.0,,-688.8,,-452.1,,-270.0,-154.0,,11.0,110.0,,,,,-457.5,-123.0,,,,-404.3,,True,,True,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,True,,,,False
37087,579,372.0,,391.1,,405.0,700.0,,,,,379.8,,617.0,,288.3,,474.6,,818.0,414.5,,502.0,494.0,,,,,,,,,,361.6,-207.0,,-187.9,,-174.0,121.0,,,,,-199.2,,38.0,,-290.7,,-104.4,,239.0,-164.5,,-77.0,-85.0,,,,,,,,,,-217.4,,True,,True,True,,,,,True,,True,,False,,True,,False,True,,True,True,,,,,,,,,,False
37089,784,492.0,,480.0,,581.0,856.0,,,,,509.1,,971.0,,704.5,,392.5,,553.0,646.8,,704.0,804.0,,,,,295.9,,,,,667.0,-292.0,,-304.0,,-203.0,72.0,,,,,-274.9,,187.0,,-79.5,,-391.5,,-231.0,-137.2,,-80.0,20.0,,,,,-488.1,,,,,-117.0,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,True
37091,185,84.0,,87.5,,91.0,26.0,,,,,134.2,,96.0,,119.0,,57.5,,100.0,122.3,,113.0,191.0,,,,,,,,,,102.3,-101.0,,-97.5,,-94.0,-159.0,,,,,-50.8,,-89.0,,-66.0,,-127.5,,-85.0,-62.7,,-72.0,6.0,,,,,,,,,,-82.7,,True,,True,False,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,,,,,,True
37093,420,333.0,,328.6,,326.0,435.0,,,,,440.9,,262.0,,292.3,,279.1,,412.0,391.1,,520.0,504.0,,,,,244.3,,,,,423.6,-87.0,,-91.4,,-94.0,15.0,,,,,20.9,,-158.0,,-127.7,,-140.9,,-8.0,-28.9,,100.0,84.0,,,,,-175.7,,,,,3.6,,False,,False,True,,,,,True,,False,,False,,False,,True,True,,False,True,,,,,False,,,,,True
37095,18,6.0,,5.9,,6.0,0.0,,,,,23.7,,47.0,,0.7,,8.3,,6.0,13.2,,,24.0,,,,,,,,,,6.4,-12.0,,-12.1,,-12.0,-18.0,,,,,5.7,,29.0,,-17.3,,-9.7,,-12.0,-4.8,,,6.0,,,,,,,,,,-11.6,,False,,False,False,,,,,True,,False,,False,,True,,False,True,,,True,,,,,,,,,,True
37097,2168,1350.0,,1385.3,,1371.0,2105.0,,,,,1397.8,,1346.0,,1185.7,,1339.7,,1918.0,1935.7,,2048.0,1590.0,,,,,841.1,3230.0,,,,1550.0,-818.0,,-782.7,,-797.0,-63.0,,,,,-770.2,,-822.0,,-982.3,,-828.3,,-250.0,-232.3,,-120.0,-578.0,,,,,-1326.9,1062.0,,,,-618.0,,True,,True,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,False,,,,True
37099,396,207.0,,234.6,,205.0,170.0,,,,,277.7,,353.0,,88.9,,267.8,,210.0,217.4,,148.0,308.0,,,,,191.0,,,,,217.0,-189.0,,-161.4,,-191.0,-226.0,,,,,-118.3,,-43.0,,-307.1,,-128.2,,-186.0,-178.6,,-248.0,-88.0,,,,,-205.0,,,,,-179.0,,True,,False,False,,,,,True,,True,,False,,True,,True,True,,False,True,,,,,False,,,,,True
37101,2012,1557.0,,1624.0,,1595.0,2279.0,,,,,1510.8,,797.0,,1443.7,,1574.6,,1973.5,1825.1,,2412.0,1853.0,,,,,1179.6,2067.0,,,,1602.2,-455.0,,-388.0,,-417.0,267.0,,,,,-501.2,,-1215.0,,-568.3,,-437.4,,-38.5,-186.9,,400.0,-159.0,,,,,-832.4,55.0,,,,-409.8,,True,,True,True,,,,,False,,False,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
37103,83,66.0,,60.5,,46.0,22.0,,,,,86.3,,30.0,,35.1,,25.7,,94.0,106.9,,45.0,98.0,,,,,,,,,,43.3,-17.0,,-22.5,,-37.0,-61.0,,,,,3.3,,-53.0,,-47.9,,-57.3,,11.0,23.9,,-38.0,15.0,,,,,,,,,,-39.7,,False,,False,False,,,,,True,,False,,False,,False,,True,False,,False,True,,,,,,,,,,False
37105,461,276.0,,273.4,,275.0,439.0,,,,,359.7,,326.0,,231.9,,316.5,,208.0,336.1,,405.0,492.0,,,,,280.3,,,,,268.0,-185.0,,-187.6,,-186.0,-22.0,,,,,-101.3,,-135.0,,-229.1,,-144.5,,-253.0,-124.9,,-56.0,31.0,,,,,-180.7,,,,,-193.0,,False,,False,True,,,,,True,,True,,False,,True,,False,True,,True,True,,,,,True,,,,,False
37107,692,552.0,,552.9,,536.0,688.0,,,,,639.3,,267.0,,598.1,,490.8,,536.0,601.1,,811.0,775.0,,,,,388.2,,,,,475.7,-140.0,,-139.1,,-156.0,-4.0,,,,,-52.7,,-425.0,,-93.9,,-201.2,,-156.0,-90.9,,119.0,83.0,,,,,-303.8,,,,,-216.3,,True,,False,True,,,,,True,,False,,True,,False,,False,True,,True,True,,,,,False,,,,,False
37109,1072,714.0,,668.2,,724.0,799.0,,,,,779.4,,755.0,,358.2,,541.7,,766.0,888.1,,804.0,814.0,,,,,733.3,,,,,638.8,-358.0,,-403.8,,-348.0,-273.0,,,,,-292.6,,-317.0,,-713.8,,-530.3,,-306.0,-183.9,,-268.0,-258.0,,,,,-338.7,,,,,-433.2,,False,,True,True,,,,,True,,True,,False,,False,,True,True,,True,True,,,,,True,,,,,False
37111,692,345.0,,332.1,,360.0,360.0,,,,,471.9,,452.0,,377.5,,310.7,,430.0,422.1,,472.0,536.0,,,,,292.8,,,,,356.9,-347.0,,-359.9,,-332.0,-332.0,,,,,-220.1,,-240.0,,-314.5,,-381.3,,-262.0,-269.9,,-220.0,-156.0,,,,,-399.2,,,,,-335.1,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,True
37113,152,165.0,,151.0,,201.0,229.0,,,,,204.9,,283.0,,260.5,,209.9,,216.0,205.3,,268.0,291.0,,,,,,,,,,178.7,13.0,,-1.0,,49.0,77.0,,,,,52.9,,131.0,,108.5,,57.9,,64.0,53.3,,116.0,139.0,,,,,,,,,,26.7,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
37115,201,192.0,,206.3,,159.0,162.0,,,,,254.2,,162.0,,110.4,,200.4,,115.0,231.5,,251.0,232.0,,,,,,,,,,125.5,-9.0,,5.3,,-42.0,-39.0,,,,,53.2,,-39.0,,-90.6,,-0.6,,-86.0,30.5,,50.0,31.0,,,,,,,,,,-75.5,,True,,False,False,,,,,False,,False,,False,,True,,False,False,,False,False,,,,,,,,,,False
37117,204,147.0,,143.4,,140.0,105.0,,,,,182.7,,96.0,,151.1,,85.5,,137.0,169.0,,215.0,220.0,,,,,,,,,,155.4,-57.0,,-60.6,,-64.0,-99.0,,,,,-21.3,,-108.0,,-52.9,,-118.5,,-67.0,-35.0,,11.0,16.0,,,,,,,,,,-48.6,,False,,False,False,,,,,True,,False,,True,,False,,False,True,,True,True,,,,,,,,,,True
37119,10315,6708.0,,6717.5,10390.9,6849.0,6976.0,,,,,4226.7,,5406.0,,5468.9,,8243.7,,7755.5,10183.5,,9500.0,6957.0,,,,,4049.9,10290.0,,,,8058.1,-3607.0,,-3597.5,75.9,-3466.0,-3339.0,,,,,-6088.3,,-4909.0,,-4846.1,,-2071.3,,-2559.5,-131.5,,-815.0,-3358.0,,,,,-6265.1,-25.0,,,,-2256.9,,True,True,True,True,,,,,False,,False,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
37121,220,207.0,,203.6,,201.0,270.0,,,,,277.4,,122.0,,169.5,,131.5,,192.0,215.8,,293.0,257.0,,,,,,,,,,208.3,-13.0,,-16.4,,-19.0,50.0,,,,,57.4,,-98.0,,-50.5,,-88.5,,-28.0,-4.2,,73.0,37.0,,,,,,,,,,-11.7,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,True
37123,251,150.0,,149.8,,156.0,63.0,,,,,208.4,,221.0,,204.5,,137.9,,373.0,234.7,,248.0,264.0,,,,,120.0,,,,,139.6,-101.0,,-101.2,,-95.0,-188.0,,,,,-42.6,,-30.0,,-46.5,,-113.1,,122.0,-16.3,,-3.0,13.0,,,,,-131.0,,,,,-111.4,,False,,True,False,,,,,True,,True,,True,,False,,False,True,,True,True,,,,,False,,,,,False
37125,1017,477.0,,461.4,,510.0,782.0,,,,,545.3,,528.0,,756.1,,349.5,,585.0,628.5,,799.0,867.0,,,,,301.5,,,,,478.9,-540.0,,-555.6,,-507.0,-235.0,,,,,-471.7,,-489.0,,-260.9,,-667.5,,-432.0,-388.5,,-218.0,-150.0,,,,,-715.5,,,,,-538.1,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,True
37127,892,645.0,,647.0,,639.0,666.0,,,,,821.1,,429.0,,436.4,,462.4,,738.0,788.2,,701.0,958.0,,,,,499.9,,,,,667.9,-247.0,,-245.0,,-253.0,-226.0,,,,,-70.9,,-463.0,,-455.6,,-429.6,,-154.0,-103.8,,-191.0,66.0,,,,,-392.1,,,,,-224.1,,True,,False,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,,,,,True
37129,1566,1194.0,,1151.4,,1194.0,1055.0,,,,,1259.8,,1059.0,,1441.2,,1233.9,,1531.0,1573.8,,2050.0,1975.0,,,,,712.0,1685.0,,,,1366.1,-372.0,,-414.6,,-372.0,-511.0,,,,,-306.2,,-507.0,,-124.8,,-332.1,,-35.0,7.8,,484.0,409.0,,,,,-854.0,119.0,,,,-199.9,,False,,False,False,,,,,True,,False,,True,,True,,True,True,,False,False,,,,,False,True,,,,True
37131,171,216.0,,218.8,,178.0,50.0,,,,,304.9,,59.0,,55.6,,81.3,,275.0,281.7,,306.0,244.0,,,,,,,,,,177.9,45.0,,47.8,,7.0,-121.0,,,,,133.9,,-112.0,,-115.4,,-89.7,,104.0,110.7,,135.0,73.0,,,,,,,,,,6.9,,False,,True,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,True
37133,2228,1560.0,,1604.0,,1560.0,2811.0,,,,,1756.5,,1029.0,,922.9,,1500.9,,1774.0,2215.3,,2298.0,2114.0,,,,,1183.5,2952.0,,,,1235.6,-668.0,,-624.0,,-668.0,583.0,,,,,-471.5,,-1199.0,,-1305.1,,-727.1,,-454.0,-12.7,,70.0,-114.0,,,,,-1044.5,724.0,,,,-992.4,,True,,False,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,False,,,,False
37135,703,603.0,,598.0,,652.0,714.0,,,,,636.3,,632.0,,639.4,,586.0,,778.0,856.2,,947.0,657.0,,,,,380.6,725.0,,,,723.2,-100.0,,-105.0,,-51.0,11.0,,,,,-66.7,,-71.0,,-63.6,,-117.0,,75.0,153.2,,244.0,-46.0,,,,,-322.4,22.0,,,,20.2,,False,,True,True,,,,,True,,True,,True,,False,,True,False,,False,True,,,,,False,True,,,,True
37137,91,54.0,,50.5,,50.0,7.0,,,,,115.4,,52.0,,63.8,,18.8,,10.0,62.1,,106.0,108.0,,,,,,,,,,35.5,-37.0,,-40.5,,-41.0,-84.0,,,,,24.4,,-39.0,,-27.2,,-72.2,,-81.0,-28.9,,15.0,17.0,,,,,,,,,,-55.5,,False,,False,False,,,,,True,,False,,True,,False,,False,True,,True,True,,,,,,,,,,False
37139,275,135.0,,133.7,,135.0,150.0,,,,,198.2,,201.0,,175.8,,117.4,,99.0,134.9,,134.0,305.0,,,,,,,,,,126.2,-140.0,,-141.3,,-140.0,-125.0,,,,,-76.8,,-74.0,,-99.2,,-157.6,,-176.0,-140.1,,-141.0,30.0,,,,,,,,,,-148.8,,False,,False,True,,,,,True,,True,,True,,False,,False,False,,False,True,,,,,,,,,,False
37141,460,402.0,,419.5,,358.0,183.0,,,,,482.9,,227.0,,254.7,,346.3,,431.0,627.5,,576.0,591.0,,,,,367.2,,,,,359.3,-58.0,,-40.5,,-102.0,-277.0,,,,,22.9,,-233.0,,-205.3,,-113.7,,-29.0,167.5,,116.0,131.0,,,,,-92.8,,,,,-100.7,,True,,False,False,,,,,True,,False,,False,,False,,True,False,,False,False,,,,,False,,,,,False
37143,95,84.0,,85.9,,78.0,80.0,,,,,91.2,,50.0,,864.3,,30.1,,48.0,71.6,,117.0,130.0,,,,,,,,,,112.1,-11.0,,-9.1,,-17.0,-15.0,,,,,-3.8,,-45.0,,769.3,,-64.9,,-47.0,-23.4,,22.0,35.0,,,,,,,,,,17.1,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
37145,349,168.0,,165.8,,171.0,150.0,,,,,265.7,,186.0,,164.5,,174.1,,200.0,237.6,,160.0,259.0,,,,,,,,,,179.9,-181.0,,-183.2,,-178.0,-199.0,,,,,-83.3,,-163.0,,-184.5,,-174.9,,-149.0,-111.4,,-189.0,-90.0,,,,,,,,,,-169.1,,False,,True,False,,,,,True,,True,,False,,True,,True,True,,False,True,,,,,,,,,,True
37147,2014,1077.0,,1016.8,,1041.0,1174.0,,,,,1163.1,,879.0,,778.9,,816.6,,1111.0,1711.1,,1479.0,1751.0,,,,,794.0,1884.0,,,,1171.4,-937.0,,-997.2,,-973.0,-840.0,,,,,-850.9,,-1135.0,,-1235.1,,-1197.4,,-903.0,-302.9,,-535.0,-263.0,,,,,-1220.0,-130.0,,,,-842.6,,False,,False,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,True,,,,True
37149,100,69.0,,61.9,,68.0,53.0,,,,,92.5,,171.0,,73.1,,45.6,,75.0,80.9,,110.0,137.0,,,,,,,,,,56.4,-31.0,,-38.1,,-32.0,-47.0,,,,,-7.5,,71.0,,-26.9,,-54.4,,-25.0,-19.1,,10.0,37.0,,,,,,,,,,-43.6,,False,,False,False,,,,,True,,False,,True,,False,,True,True,,True,False,,,,,,,,,,False
37151,1542,1110.0,,1102.3,,1107.0,1109.0,,,,,1220.0,,1015.0,,628.8,,1111.7,,1262.0,1417.9,,1307.0,1573.0,,,,,897.8,1325.0,,,,1148.8,-432.0,,-439.7,,-435.0,-433.0,,,,,-322.0,,-527.0,,-913.2,,-430.3,,-280.0,-124.1,,-235.0,31.0,,,,,-644.2,-217.0,,,,-393.2,,False,,False,False,,,,,True,,False,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
37153,478,345.0,,329.0,,329.0,144.0,,,,,423.7,,319.0,,456.6,,248.6,,390.0,400.1,,530.0,501.0,,,,,278.3,,,,,327.6,-133.0,,-149.0,,-149.0,-334.0,,,,,-54.3,,-159.0,,-21.4,,-229.4,,-88.0,-77.9,,52.0,23.0,,,,,-199.7,,,,,-150.4,,False,,False,False,,,,,True,,False,,True,,False,,True,True,,True,True,,,,,False,,,,,False
37155,1279,837.0,,821.2,,737.0,698.0,,,,,1010.8,,651.0,,222.3,,843.3,,943.0,1215.8,,837.0,1298.0,,,,,677.5,948.0,,,,725.6,-442.0,,-457.8,,-542.0,-581.0,,,,,-268.2,,-628.0,,-1056.7,,-435.7,,-336.0,-63.2,,-442.0,19.0,,,,,-601.5,-331.0,,,,-553.4,,False,,False,False,,,,,True,,False,,False,,True,,True,True,,False,True,,,,,False,True,,,,False
37157,880,672.0,,598.3,,633.0,654.0,,,,,797.0,,565.0,,304.1,,463.9,,750.0,827.7,,566.0,931.0,,,,,691.5,,,,,599.2,-208.0,,-281.7,,-247.0,-226.0,,,,,-83.0,,-315.0,,-575.9,,-416.1,,-130.0,-52.3,,-314.0,51.0,,,,,-188.5,,,,,-280.8,,False,,False,False,,,,,True,,False,,False,,False,,True,True,,False,True,,,,,True,,,,,False
37159,1766,1044.0,,1046.9,,1048.0,992.0,,,,,1090.0,,1091.0,,1041.8,,1085.1,,1632.0,1347.7,,1628.0,1417.0,,,,,547.9,1371.0,,,,1070.3,-722.0,,-719.1,,-718.0,-774.0,,,,,-676.0,,-675.0,,-724.2,,-680.9,,-134.0,-418.3,,-138.0,-349.0,,,,,-1218.1,-395.0,,,,-695.7,,True,,True,False,,,,,True,,True,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
37161,1009,588.0,,572.0,,655.0,993.0,,,,,572.5,,758.0,,1763.7,,423.0,,1383.5,758.0,,796.0,780.0,,,,,378.3,,,,,479.7,-421.0,,-437.0,,-354.0,-16.0,,,,,-436.5,,-251.0,,754.7,,-586.0,,374.5,-251.0,,-213.0,-229.0,,,,,-630.7,,,,,-529.3,,False,,True,True,,,,,False,,True,,False,,False,,True,True,,True,True,,,,,False,,,,,False
37163,772,633.0,,608.7,,457.0,368.0,,,,,761.1,,290.0,,147.7,,457.1,,518.0,636.9,,772.0,858.0,,,,,461.0,,,,,477.6,-139.0,,-163.3,,-315.0,-404.0,,,,,-10.9,,-482.0,,-624.3,,-314.9,,-254.0,-135.1,,0.0,86.0,,,,,-311.0,,,,,-294.4,,False,,False,False,,,,,True,,False,,False,,False,,False,True,,True,True,,,,,False,,,,,False
37165,367,279.0,,275.7,,243.0,203.0,,,,,364.5,,210.0,,132.4,,153.5,,440.0,361.3,,378.0,375.0,,,,,272.9,,,,,166.8,-88.0,,-91.3,,-124.0,-164.0,,,,,-2.5,,-157.0,,-234.6,,-213.5,,73.0,-5.7,,11.0,8.0,,,,,-94.1,,,,,-200.2,,False,,False,False,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,,,,,False
37167,694,342.0,,337.1,,385.0,353.0,,,,,433.0,,517.0,,613.6,,202.8,,545.0,543.2,,530.0,601.0,,,,,233.0,,,,,419.1,-352.0,,-356.9,,-309.0,-341.0,,,,,-261.0,,-177.0,,-80.4,,-491.2,,-149.0,-150.8,,-164.0,-93.0,,,,,-461.0,,,,,-274.9,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,True
37169,444,405.0,,411.3,,412.0,751.0,,,,,460.9,,357.0,,346.4,,426.0,,478.0,429.6,,555.0,499.0,,,,,,,,,,438.4,-39.0,,-32.7,,-32.0,307.0,,,,,16.9,,-87.0,,-97.6,,-18.0,,34.0,-14.4,,111.0,55.0,,,,,,,,,,-5.6,,True,,True,False,,,,,True,,False,,False,,True,,True,True,,False,False,,,,,,,,,,True
37171,830,642.0,,614.9,,596.0,455.0,,,,,755.4,,615.0,,258.5,,602.0,,704.0,749.0,,705.0,882.0,,,,,386.0,,,,,623.2,-188.0,,-215.1,,-234.0,-375.0,,,,,-74.6,,-215.0,,-571.5,,-228.0,,-126.0,-81.0,,-125.0,52.0,,,,,-444.0,,,,,-206.8,,False,,False,False,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,,,,,False
37173,116,81.0,,79.7,,83.0,28.0,,,,,124.2,,111.0,,125.7,,70.6,,119.0,87.2,,111.0,119.0,,,,,,,,,,80.0,-35.0,,-36.3,,-33.0,-88.0,,,,,8.2,,-5.0,,9.7,,-45.4,,3.0,-28.8,,-5.0,3.0,,,,,,,,,,-36.0,,False,,True,False,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,,,,,,False
37175,171,63.0,,62.3,,63.0,70.0,,,,,106.3,,299.0,,50.0,,75.0,,53.0,79.5,,76.0,191.0,,,,,,,,,,83.8,-108.0,,-108.7,,-108.0,-101.0,,,,,-64.7,,128.0,,-121.0,,-96.0,,-118.0,-91.5,,-95.0,20.0,,,,,,,,,,-87.2,,False,,False,True,,,,,True,,False,,False,,True,,False,True,,True,True,,,,,,,,,,True
