,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
01061,61,81.0,,54.5,,93.0,318.0,130.0,,,,100.5,,88.2,,,166.0,91.3,,206.2,,,26.0,69.2,,,,69.0,70.0,284.9,,,,,,,,,62.6,221.1,20.0,,-6.5,,32.0,257.0,69.0,,,,39.5,,27.2,,,105.0,30.3,,145.2,,,-35.0,8.2,,,,8.0,9.0,223.9,,,,,,,,,1.6,160.1,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,True,,,,True,True,False,,,,,,,,,True,False
01063,38,75.0,,78.1,,55.0,212.0,60.0,,,,37.4,,53.1,,,40.0,77.2,,47.4,,,59.0,50.6,,,,71.0,33.0,35.4,,,,,,,,,73.0,61.8,37.0,,40.1,,17.0,174.0,22.0,,,,-0.6,,15.1,,,2.0,39.2,,9.4,,,21.0,12.6,,,,33.0,-5.0,-2.6,,,,,,,,,35.0,23.8,,False,,True,False,True,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
01065,104,57.0,,68.4,,58.0,278.0,40.0,,,,88.6,,42.3,,,90.0,57.1,,113.9,,,31.0,53.9,,,,56.0,35.0,68.5,,,,,,,,,21.5,162.2,-47.0,,-35.6,,-46.0,174.0,-64.0,,,,-15.4,,-61.7,,,-14.0,-46.9,,9.9,,,-73.0,-50.1,,,,-48.0,-69.0,-35.5,,,,,,,,,-82.5,58.2,,True,,True,False,False,,,,True,,False,,,True,True,,True,,,False,False,,,,False,False,True,,,,,,,,,False,False
01067,63,102.0,,93.9,,89.0,319.0,100.0,,,,76.9,,49.4,,,100.0,236.1,,103.9,,,75.0,83.7,,,,101.0,82.0,107.6,,,,,,,,,83.8,156.1,39.0,,30.9,,26.0,256.0,37.0,,,,13.9,,-13.6,,,37.0,173.1,,40.9,,,12.0,20.7,,,,38.0,19.0,44.6,,,,,,,,,20.8,93.1,,True,,True,False,True,,,,True,,True,,,True,False,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
01069,259,519.0,,555.6,,423.0,1129.0,254.0,,,,450.0,,420.5,,,613.0,468.9,,754.9,289.0,,228.0,360.3,,,,417.0,373.0,863.2,,,,,,,,,261.5,813.1,260.0,,296.6,,164.0,870.0,-5.0,,,,191.0,,161.5,,,354.0,209.9,,495.9,30.0,,-31.0,101.3,,,,158.0,114.0,604.2,,,,,,,,,2.5,554.1,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,True,False,,,,,,,,,True,False
01071,147,162.0,,135.2,,153.0,651.0,268.0,,,,239.2,,84.7,,,415.0,119.1,,320.9,57.0,,21.0,127.8,,,,146.0,150.0,396.8,,,,,,,,,25.8,324.3,15.0,,-11.8,,6.0,504.0,121.0,,,,92.2,,-62.3,,,268.0,-27.9,,173.9,-90.0,,-126.0,-19.2,,,,-1.0,3.0,249.8,,,,,,,,,-121.2,177.3,,True,,True,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,True,True,False,,,,,,,,,False,False
01073,2631,3126.0,,2977.0,2829.4,2212.0,5591.0,1780.0,,,,2818.9,,3277.7,,1975.3,3862.0,2198.2,,3849.6,1821.0,,1701.0,2330.5,,,,2464.0,2041.0,3220.1,,,,,,1350.0,,,1622.1,4635.0,495.0,,346.0,198.4,-419.0,2960.0,-851.0,,,,187.9,,646.7,,-655.7,1231.0,-432.8,,1218.6,-810.0,,-930.0,-300.5,,,,-167.0,-590.0,589.1,,,,,,-1281.0,,,-1008.9,2004.0,,True,True,True,False,False,,,,True,,False,,False,False,True,,False,False,,False,True,,,,True,False,False,,,,,,False,,,False,False
01075,63,30.0,,22.8,,32.0,180.0,28.0,,,,44.5,,27.3,,,103.0,43.2,,56.4,,,21.0,30.5,,,,27.0,37.0,92.8,,,,,,,,,12.8,61.9,-33.0,,-40.2,,-31.0,117.0,-35.0,,,,-18.5,,-35.7,,,40.0,-19.8,,-6.6,,,-42.0,-32.5,,,,-36.0,-26.0,29.8,,,,,,,,,-50.2,-1.1,,False,,True,False,False,,,,True,,False,,,False,True,,True,,,False,True,,,,False,True,True,,,,,,,,,False,True
01077,174,330.0,,337.2,,240.0,912.0,200.0,,,,332.9,,375.0,,,700.0,217.2,,494.2,68.5,,178.0,254.8,,,,244.0,300.0,218.1,,,,,,,,,120.6,559.0,156.0,,163.2,,66.0,738.0,26.0,,,,158.9,,201.0,,,526.0,43.2,,320.2,-105.5,,4.0,80.8,,,,70.0,126.0,44.1,,,,,,,,,-53.4,385.0,,False,,True,False,True,,,,False,,False,,,False,True,,False,True,,True,True,,,,True,True,True,,,,,,,,,True,False
01079,86,162.0,,161.6,,125.0,395.0,122.0,,,,123.1,,154.1,,,296.0,96.0,,166.5,74.0,,113.0,120.1,,,,117.0,124.0,168.1,,,,,,,,,44.4,194.7,76.0,,75.6,,39.0,309.0,36.0,,,,37.1,,68.1,,,210.0,10.0,,80.5,-12.0,,27.0,34.1,,,,31.0,38.0,82.1,,,,,,,,,-41.6,108.7,,True,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,True,False,,,,,,,,,True,False
01081,507,858.0,,774.5,,649.0,1619.0,497.0,,,,741.5,,548.5,,643.4,912.0,711.7,,1247.2,387.5,,361.0,608.3,,,,873.0,549.0,486.6,,,,,,362.0,,,943.7,1614.9,351.0,,267.5,,142.0,1112.0,-10.0,,,,234.5,,41.5,,136.4,405.0,204.7,,740.2,-119.5,,-146.0,101.3,,,,366.0,42.0,-20.4,,,,,,-145.0,,,436.7,1107.9,,True,,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,False,True,True,,,,,,True,,,False,False
01083,283,714.0,,688.4,,504.0,1150.0,555.0,,,,419.6,,507.3,,,703.0,384.6,,536.7,250.0,,438.0,481.3,,,,568.0,500.0,572.1,,,,,,,,,426.6,660.6,431.0,,405.4,,221.0,867.0,272.0,,,,136.6,,224.3,,,420.0,101.6,,253.7,-33.0,,155.0,198.3,,,,285.0,217.0,289.1,,,,,,,,,143.6,377.6,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,True
01085,47,51.0,,38.8,,55.0,212.0,60.0,,,,69.3,,15.1,,,41.0,79.0,,94.9,,,22.0,34.1,,,,56.0,45.0,76.2,,,,,,,,,70.4,107.1,4.0,,-8.2,,8.0,165.0,13.0,,,,22.3,,-31.9,,,-6.0,32.0,,47.9,,,-25.0,-12.9,,,,9.0,-2.0,29.2,,,,,,,,,23.4,60.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,True,False,,,,,,,,,False,False
01087,110,111.0,,108.5,,74.0,236.0,115.0,,,,59.0,,106.4,,,79.0,70.3,,101.6,,,55.0,64.8,,,,111.0,63.0,87.1,,,,,,,,,110.6,125.1,1.0,,-1.5,,-36.0,126.0,5.0,,,,-51.0,,-3.6,,,-31.0,-39.7,,-8.4,,,-55.0,-45.2,,,,1.0,-47.0,-22.9,,,,,,,,,0.6,15.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,False
01089,1242,2418.0,,2407.7,2045.6,1819.0,3906.0,1417.0,,,,1471.7,,2569.9,,1883.2,2531.0,2026.5,,2101.8,1204.0,,1689.0,1836.7,,,,2195.0,1352.0,1742.0,,,,,,687.0,,,1599.3,2707.9,1176.0,,1165.7,803.6,577.0,2664.0,175.0,,,,229.7,,1327.9,,641.2,1289.0,784.5,,859.8,-38.0,,447.0,594.7,,,,953.0,110.0,500.0,,,,,,-555.0,,,357.3,1465.9,,True,True,True,False,True,,,,True,,False,,True,False,True,,True,True,,True,True,,,,True,True,True,,,,,,True,,,True,False
01091,291,129.0,,98.6,,91.0,303.0,102.0,,,,97.5,,60.7,,,118.0,22.5,,131.4,,,32.0,70.0,,,,89.0,77.0,59.4,,,,,,,,,107.8,151.7,-162.0,,-192.4,,-200.0,12.0,-189.0,,,,-193.5,,-230.3,,,-173.0,-268.5,,-159.6,,,-259.0,-221.0,,,,-202.0,-214.0,-231.6,,,,,,,,,-183.2,-139.3,,False,,False,True,False,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,,,False,True
01093,189,144.0,,141.0,,98.0,346.0,76.0,,,,112.9,,85.5,,,221.0,55.9,,153.5,16.5,,65.0,88.0,,,,78.0,113.0,154.9,,,,,,,,,77.2,169.5,-45.0,,-48.0,,-91.0,157.0,-113.0,,,,-76.1,,-103.5,,,32.0,-133.1,,-35.5,-172.5,,-124.0,-101.0,,,,-111.0,-76.0,-34.1,,,,,,,,,-111.8,-19.5,,False,,False,False,False,,,,False,,False,,,True,False,,True,False,,False,False,,,,False,False,True,,,,,,,,,False,True
01095,368,393.0,,407.2,,308.0,1009.0,310.0,,,,427.2,,229.5,,281.7,787.0,314.7,,562.9,198.0,,96.5,275.5,,,,287.0,314.0,343.7,,,,,,,,,291.7,419.0,25.0,,39.2,,-60.0,641.0,-58.0,,,,59.2,,-138.5,,-86.3,419.0,-53.3,,194.9,-170.0,,-271.5,-92.5,,,,-81.0,-54.0,-24.3,,,,,,,,,-76.3,51.0,,False,,False,False,False,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,True,,,,,,,,,False,False
01097,1634,2298.0,,2228.4,2072.9,1651.0,3594.0,1557.0,,,,1642.6,,2184.6,,1598.6,2485.0,1431.5,,2760.9,1584.5,,1440.0,1552.5,,,,2195.0,1718.0,1894.6,,,,,,1276.0,,,1630.2,3418.7,664.0,,594.4,438.9,17.0,1960.0,-77.0,,,,8.6,,550.6,,-35.4,851.0,-202.5,,1126.9,-49.5,,-194.0,-81.5,,,,561.0,84.0,260.6,,,,,,-358.0,,,-3.8,1784.7,,True,True,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,True,True,,,,,,True,,,True,False
01099,27,54.0,,70.8,,65.0,263.0,56.0,,,,71.2,,71.0,,,112.0,158.3,,102.0,,,32.0,49.1,,,,64.0,64.0,131.3,,,,,,,,,40.6,106.1,27.0,,43.8,,38.0,236.0,29.0,,,,44.2,,44.0,,,85.0,131.3,,75.0,,,5.0,22.1,,,,37.0,37.0,104.3,,,,,,,,,13.6,79.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
01101,880,1476.0,,1489.0,,984.0,2389.0,856.0,,,,1098.4,,1008.5,,950.3,1074.0,647.1,,1514.5,734.0,,937.0,991.3,,,,1219.0,993.0,975.2,,,,,,769.0,,,1107.3,1907.8,596.0,,609.0,,104.0,1509.0,-24.0,,,,218.4,,128.5,,70.3,194.0,-232.9,,634.5,-146.0,,57.0,111.3,,,,339.0,113.0,95.2,,,,,,-111.0,,,227.3,1027.8,,False,,True,False,True,,,,True,,True,,True,True,True,,False,True,,True,True,,,,True,True,True,,,,,,True,,,True,False
01103,410,474.0,,437.7,,347.0,1110.0,312.0,,,,501.1,,341.4,,,932.0,288.4,,739.7,315.5,,233.0,344.5,,,,337.0,370.0,624.8,,,,,,,,,198.1,975.8,64.0,,27.7,,-63.0,700.0,-98.0,,,,91.1,,-68.6,,,522.0,-121.6,,329.7,-94.5,,-177.0,-65.5,,,,-73.0,-40.0,214.8,,,,,,,,,-211.9,565.8,,True,,True,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,True,False,,,,,,,,,False,False
01105,23,0.0,,0.0,,22.0,193.0,59.0,,,,41.8,,19.4,,,50.0,51.3,,38.9,,,0.0,21.0,,,,12.0,16.0,47.5,,,,,,,,,3.2,60.1,-23.0,,-23.0,,-1.0,170.0,36.0,,,,18.8,,-3.6,,,27.0,28.3,,15.9,,,-23.0,-2.0,,,,-11.0,-7.0,24.5,,,,,,,,,-19.8,37.1,,False,,True,False,False,,,,True,,True,,,False,False,,True,,,False,True,,,,True,True,False,,,,,,,,,True,False
01107,84,90.0,,66.0,,90.0,401.0,73.0,,,,78.1,,58.0,,,134.0,273.9,,117.1,,,132.0,107.9,,,,92.0,65.0,125.6,,,,,,,,,47.5,129.1,6.0,,-18.0,,6.0,317.0,-11.0,,,,-5.9,,-26.0,,,50.0,189.9,,33.1,,,48.0,23.9,,,,8.0,-19.0,41.6,,,,,,,,,-36.5,45.1,,False,,False,False,False,,,,True,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
01109,57,189.0,,191.1,,126.0,487.0,103.0,,,,147.7,,144.6,,,187.0,60.5,,215.7,30.0,,96.0,126.1,,,,148.0,128.0,120.4,,,,,,,,,121.5,242.9,132.0,,134.1,,69.0,430.0,46.0,,,,90.7,,87.6,,,130.0,3.5,,158.7,-27.0,,39.0,69.1,,,,91.0,71.0,63.4,,,,,,,,,64.5,185.9,,False,,True,False,True,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,True,True,,,,,,,,,True,False
01111,75,69.0,,70.4,,64.0,197.0,84.0,,,,67.5,,97.2,,,139.0,33.3,,108.9,,,22.0,43.7,,,,68.0,66.0,81.5,,,,,,,,,63.5,113.3,-6.0,,-4.6,,-11.0,122.0,9.0,,,,-7.5,,22.2,,,64.0,-41.7,,33.9,,,-53.0,-31.3,,,,-7.0,-9.0,6.5,,,,,,,,,-11.5,38.3,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
01113,139,252.0,,241.7,,196.0,559.0,94.0,,,,185.5,,361.1,,,337.0,117.0,,428.4,157.5,,133.0,166.0,,,,271.0,193.0,170.8,,,,,,,,,252.1,242.1,113.0,,102.7,,57.0,420.0,-45.0,,,,46.5,,222.1,,,198.0,-22.0,,289.4,18.5,,-6.0,27.0,,,,132.0,54.0,31.8,,,,,,,,,113.1,103.1,,True,,True,False,True,,,,True,,False,,,False,True,,False,True,,True,True,,,,False,True,True,,,,,,,,,False,True
01115,475,468.0,,452.7,,433.0,1113.0,465.0,,,,361.7,,336.2,,,582.0,803.0,,617.2,95.0,,365.0,380.1,,,,354.0,369.0,694.4,,,,,,,,,290.6,525.1,-7.0,,-22.3,,-42.0,638.0,-10.0,,,,-113.3,,-138.8,,,107.0,328.0,,142.2,-380.0,,-110.0,-94.9,,,,-121.0,-106.0,219.4,,,,,,,,,-184.4,50.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
01117,1033,1269.0,,1398.8,,997.0,2158.0,923.0,,,,974.9,,839.0,,953.5,1332.0,1051.5,,1365.5,666.0,,879.0,951.4,,,,1183.0,938.0,2328.3,,,,,,523.0,,,887.6,1658.4,236.0,,365.8,,-36.0,1125.0,-110.0,,,,-58.1,,-194.0,,-79.5,299.0,18.5,,332.5,-367.0,,-154.0,-81.6,,,,150.0,-95.0,1295.3,,,,,,-510.0,,,-145.4,625.4,,False,,True,False,True,,,,True,,True,,True,False,True,,False,False,,True,True,,,,True,True,False,,,,,,False,,,True,False
01119,41,48.0,,49.6,,45.0,186.0,37.0,,,,40.3,,53.5,,,64.0,83.3,,43.6,,,39.0,37.4,,,,68.0,27.0,44.7,,,,,,,,,58.7,69.4,7.0,,8.6,,4.0,145.0,-4.0,,,,-0.7,,12.5,,,23.0,42.3,,2.6,,,-2.0,-3.6,,,,27.0,-14.0,3.7,,,,,,,,,17.7,28.4,,False,,True,False,True,,,,True,,False,,,False,False,,True,,,True,True,,,,False,False,True,,,,,,,,,False,False
01121,386,354.0,,317.0,,337.0,1093.0,306.0,,,,343.0,,338.4,,,500.0,753.7,,496.3,124.0,,172.0,284.3,,,,449.0,309.0,597.2,,,,,,,,,349.4,608.2,-32.0,,-69.0,,-49.0,707.0,-80.0,,,,-43.0,,-47.6,,,114.0,367.7,,110.3,-262.0,,-214.0,-101.7,,,,63.0,-77.0,211.2,,,,,,,,,-36.6,222.2,,False,,False,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
01123,224,60.0,,218.0,,148.0,654.0,208.0,,,,178.1,,190.7,,,207.0,25.2,,348.6,92.5,,58.0,158.5,,,,,148.0,93.6,,,,,,,,,62.9,328.2,-164.0,,-6.0,,-76.0,430.0,-16.0,,,,-45.9,,-33.3,,,-17.0,-198.8,,124.6,-131.5,,-166.0,-65.5,,,,,-76.0,-130.4,,,,,,,,,-161.1,104.2,,True,,True,False,True,,,,True,,True,,,True,False,,True,True,,False,True,,,,,True,True,,,,,,,,,True,True
01125,977,1224.0,,1341.9,,1052.0,2512.0,911.0,,,,1000.3,,583.9,,1043.5,1299.0,1149.3,,1465.5,315.0,,646.0,870.5,,,,1017.0,789.0,1192.5,,,,,,864.0,,,1164.2,1367.1,247.0,,364.9,,75.0,1535.0,-66.0,,,,23.3,,-393.1,,66.5,322.0,172.3,,488.5,-662.0,,-331.0,-106.5,,,,40.0,-188.0,215.5,,,,,,-113.0,,,187.2,390.1,,False,,True,False,True,,,,True,,False,,True,False,True,,False,False,,False,True,,,,True,True,True,,,,,,True,,,True,False
01127,247,306.0,,311.4,,262.0,731.0,232.0,,,,242.8,,180.0,,,482.0,151.2,,270.8,32.5,,162.0,209.3,,,,170.0,292.0,420.7,,,,,,,,,246.8,300.5,59.0,,64.4,,15.0,484.0,-15.0,,,,-4.2,,-67.0,,,235.0,-95.8,,23.8,-214.5,,-85.0,-37.7,,,,-77.0,45.0,173.7,,,,,,,,,-0.2,53.5,,False,,True,False,True,,,,True,,False,,,False,False,,True,False,,False,True,,,,False,True,False,,,,,,,,,True,True
01129,49,102.0,,101.6,,73.0,241.0,60.0,,,,59.7,,77.3,,,110.0,15.7,,86.8,,,59.0,66.5,,,,83.0,74.0,77.6,,,,,,,,,84.2,177.7,53.0,,52.6,,24.0,192.0,11.0,,,,10.7,,28.3,,,61.0,-33.3,,37.8,,,10.0,17.5,,,,34.0,25.0,28.6,,,,,,,,,35.2,128.7,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
01131,44,72.0,,74.8,,50.0,196.0,89.0,,,,57.7,,25.8,,,45.0,41.0,,87.9,,,40.0,44.4,,,,74.0,48.0,66.1,,,,,,,,,63.8,121.6,28.0,,30.8,,6.0,152.0,45.0,,,,13.7,,-18.2,,,1.0,-3.0,,43.9,,,-4.0,0.4,,,,30.0,4.0,22.1,,,,,,,,,19.8,77.6,,False,,True,False,False,,,,True,,True,,,True,True,,False,,,True,True,,,,False,True,True,,,,,,,,,True,False
01133,165,81.0,,88.9,,68.0,281.0,35.0,,,,83.9,,30.2,,,192.0,6.1,,96.4,,,18.0,49.8,,,,37.0,65.0,135.8,,,,,,,,,52.9,144.2,-84.0,,-76.1,,-97.0,116.0,-130.0,,,,-81.1,,-134.8,,,27.0,-158.9,,-68.6,,,-147.0,-115.2,,,,-128.0,-100.0,-29.2,,,,,,,,,-112.1,-20.8,,True,,False,False,False,,,,True,,False,,,True,False,,True,,,False,False,,,,False,False,True,,,,,,,,,False,True
02013,13,270.0,,315.6,,110.0,589.0,,,,,55.7,,49.4,,,,652.5,,148.8,,,2.0,140.6,,,,107.0,60.0,17.3,,,,,,,,,174.9,,257.0,,302.6,,97.0,576.0,,,,,42.7,,36.4,,,,639.5,,135.8,,,-11.0,127.6,,,,94.0,47.0,4.3,,,,,,,,,161.9,,,False,,True,False,,,,,True,,True,,,,False,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
02016,231,111.0,,100.8,,69.0,240.0,,,,,34.8,,67.8,,,,111.5,,78.6,,,53.0,57.2,,,,147.0,81.0,25.9,,,,,,,,,97.2,,-120.0,,-130.2,,-162.0,9.0,,,,,-196.2,,-163.2,,,,-119.5,,-152.4,,,-178.0,-173.8,,,,-84.0,-150.0,-205.1,,,,,,,,,-133.8,,,False,,False,True,,,,,False,,False,,,,True,,False,,,False,False,,,,True,False,False,,,,,,,,,False,
02020,870,1017.0,,973.2,1556.8,871.0,2149.0,1138.0,,,,784.3,,506.9,,879.3,,475.5,,736.0,99.5,,405.0,686.8,,,,728.0,1428.0,1642.8,,,,,,337.0,,,415.7,,147.0,,103.2,686.8,1.0,1279.0,268.0,,,,-85.7,,-363.1,,9.3,,-394.5,,-134.0,-770.5,,-465.0,-183.2,,,,-142.0,558.0,772.8,,,,,,-533.0,,,-454.3,,,True,False,True,False,False,,,,True,,False,,True,,False,,True,False,,False,False,,,,True,False,False,,,,,,False,,,False,
02050,90,261.0,,258.1,,141.0,551.0,0.0,,,,165.5,,31.5,,,,53.1,,188.5,,,7.0,123.3,,,,197.0,194.0,202.0,,,,,,,,,214.1,,171.0,,168.1,,51.0,461.0,-90.0,,,,75.5,,-58.5,,,,-36.9,,98.5,,,-83.0,33.3,,,,107.0,104.0,112.0,,,,,,,,,124.1,,,True,,True,False,True,,,,True,,True,,,,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
02060,0,0.0,,0.0,,0.0,22.0,0.0,,,,,,10.0,,,,0.1,,0.0,,,,0.0,,,,0.0,4.0,1.8,,,,,,,,,3.0,,0.0,,0.0,,0.0,22.0,0.0,,,,,,10.0,,,,0.1,,0.0,,,,0.0,,,,0.0,4.0,1.8,,,,,,,,,3.0,,,True,,True,False,True,,,,,,False,,,,False,,True,,,,True,,,,True,False,False,,,,,,,,,False,
02068,7,0.0,,0.2,,0.0,34.0,0.0,,,,1.9,,4.4,,,,0.1,,3.9,,,3.0,0.1,,,,0.0,8.0,,,,,,,,,,3.2,,-7.0,,-6.8,,-7.0,27.0,-7.0,,,,-5.1,,-2.6,,,,-6.9,,-3.1,,,-4.0,-6.9,,,,-7.0,1.0,,,,,,,,,,-3.8,,,True,,False,False,False,,,,True,,True,,,,True,,True,,,True,True,,,,False,True,,,,,,,,,,True,
02070,16,42.0,,42.5,,23.0,117.0,0.0,,,,8.9,,36.4,,,,55.6,,13.7,,,12.0,14.9,,,,26.0,41.0,24.2,,,,,,,,,29.5,,26.0,,26.5,,7.0,101.0,-16.0,,,,-7.1,,20.4,,,,39.6,,-2.3,,,-4.0,-1.1,,,,10.0,25.0,8.2,,,,,,,,,13.5,,,False,,True,False,True,,,,True,,True,,,,False,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
02090,296,255.0,,270.4,,136.0,590.0,111.0,,,,206.8,,274.9,,,,92.7,,198.9,29.5,,22.0,144.4,,,,195.0,529.0,461.7,,,,,,,,,92.1,,-41.0,,-25.6,,-160.0,294.0,-185.0,,,,-89.2,,-21.1,,,,-203.3,,-97.1,-266.5,,-274.0,-151.6,,,,-101.0,233.0,165.7,,,,,,,,,-203.9,,,True,,False,False,False,,,,False,,True,,,,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,
02100,1,3.0,,1.8,,1.0,30.0,0.0,,,,0.2,,5.4,,,,0.2,,3.8,,,3.0,0.4,,,,1.0,13.0,5.1,,,,,,,,,1.7,,2.0,,0.8,,0.0,29.0,-1.0,,,,-0.8,,4.4,,,,-0.8,,2.8,,,2.0,-0.6,,,,0.0,12.0,4.1,,,,,,,,,0.7,,,True,,True,False,True,,,,True,,False,,,,True,,False,,,False,True,,,,True,False,False,,,,,,,,,True,
02105,0,0.0,,0.0,,0.0,23.0,0.0,,,,,,1.0,,,,0.3,,0.0,,,,0.1,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,23.0,0.0,,,,,,1.0,,,,0.3,,0.0,,,,0.1,,,,0.0,,,,,,,,,,,,,,True,,True,False,True,,,,,,False,,,,False,,True,,,,False,,,,True,,,,,,,,,,,,
02110,54,42.0,,59.4,,47.0,226.0,64.0,,,,52.6,,91.8,,,,306.5,,58.0,0.5,,7.0,31.6,,,,56.0,90.0,118.4,,,,,,,,,36.8,,-12.0,,5.4,,-7.0,172.0,10.0,,,,-1.4,,37.8,,,,252.5,,4.0,-53.5,,-47.0,-22.4,,,,2.0,36.0,64.4,,,,,,,,,-17.2,,,True,,True,False,True,,,,True,,False,,,,False,,True,False,,False,False,,,,True,False,False,,,,,,,,,False,
02122,76,102.0,,88.3,,83.0,327.0,71.0,,,,99.6,,107.0,,,,24.1,,65.7,,,14.0,60.7,,,,71.0,297.0,199.0,,,,,,,,,88.8,,26.0,,12.3,,7.0,251.0,-5.0,,,,23.6,,31.0,,,,-51.9,,-10.3,,,-62.0,-15.3,,,,-5.0,221.0,123.0,,,,,,,,,12.8,,,True,,True,False,True,,,,True,,False,,,,False,,True,,,False,True,,,,True,False,False,,,,,,,,,True,
