,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48087,11,45.0,0.0,,,,,,61.0,2.8,27.7,,40.0,,,,,,34.0,-11.0,,,,,,50.0,-8.2,16.7,,29.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48089,197,435.0,347.0,,,,,,369.0,153.2,261.6,,327.0,,,,,,238.0,150.0,,,,,,172.0,-43.8,64.6,,130.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48091,1158,2410.0,3183.0,,,,,,2841.0,798.1,1698.8,,2002.0,,,1819.5,856.0,,1252.0,2025.0,,,,,,1683.0,-359.9,540.8,,844.0,,,661.5,-302.0,,False,,,,,,False,True,True,,True,,,True,True,
48093,342,65.0,5.0,,,,,,343.0,16.9,59.2,,22.0,,,,,,-277.0,-337.0,,,,,,1.0,-325.1,-282.8,,-320.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48095,49,115.0,0.0,,,,,,95.0,20.3,41.3,,33.0,,,,,,66.0,-49.0,,,,,,46.0,-28.7,-7.7,,-16.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48097,342,475.0,371.0,,,,,,1094.0,765.1,467.0,,508.0,,,227.0,,,133.0,29.0,,,,,,752.0,423.1,125.0,,166.0,,,-115.0,,,True,,,,,,False,False,True,,False,,,True,,
48099,2855,665.0,1263.0,,,,,,1872.0,68.4,806.1,,228.0,,,421.0,,,-2190.0,-1592.0,,,,,,-983.0,-2786.6,-2048.9,,-2627.0,,,-2434.0,,,True,,,,,,True,False,True,,False,,,False,,
48101,6,5.0,0.0,,,,,,30.0,1.9,8.8,,29.0,,,,,,-1.0,-6.0,,,,,,24.0,-4.1,2.8,,23.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48103,33,0.0,0.0,,,,,,148.0,88.2,20.7,,6.0,,,,,,-33.0,-33.0,,,,,,115.0,55.2,-12.3,,-27.0,,,,,,False,,,,,,False,False,True,,True,,,,,
48105,69,150.0,0.0,,,,,,136.0,11.0,80.1,,125.0,,,,,,81.0,-69.0,,,,,,67.0,-58.0,11.1,,56.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48107,93,140.0,63.0,,,,,,136.0,495.2,72.2,,99.5,,,,,,47.0,-30.0,,,,,,43.0,402.2,-20.8,,6.5,,,,,,True,,,,,,True,False,True,,True,,,,,
48109,29,105.0,,,,,,,34.0,400.9,40.9,,34.0,,,,,,76.0,,,,,,,5.0,371.9,11.9,,5.0,,,,,,,,,,,,True,False,True,,True,,,,,
48111,423,455.0,257.0,,,,,,95.0,1943.9,168.1,,28.0,,,,,,32.0,-166.0,,,,,,-328.0,1520.9,-254.9,,-395.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48113,27110,56270.0,81842.0,,,,,,64643.0,31146.7,43458.3,,41748.5,,,22649.1,31244.0,,29160.0,54732.0,,,,,,37533.0,4036.7,16348.3,,14638.5,,,-4460.9,4134.0,,False,,,,,,False,True,True,,True,,,True,True,
48115,37,150.0,103.0,,,,,,303.0,142.6,147.6,,249.0,,,,,,113.0,66.0,,,,,,266.0,105.6,110.6,,212.0,,,,,,True,,,,,,False,True,True,,False,,,,,
48117,148,160.0,91.0,,,,,,376.0,53.1,127.5,,61.0,,,195.0,,,12.0,-57.0,,,,,,228.0,-94.9,-20.5,,-87.0,,,47.0,,,False,,,,,,False,False,False,,False,,,False,,
48119,50,110.0,117.0,,,,,,96.0,59.7,73.2,,98.0,,,,,,60.0,67.0,,,,,,46.0,9.7,23.2,,48.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48121,13604,18690.0,14448.0,,,,,,21364.0,27840.3,11393.1,,14874.0,,,18077.9,13911.0,,5086.0,844.0,,,,,,7760.0,14236.3,-2210.9,,1270.0,,,4473.9,307.0,,True,,,,,,False,False,True,,True,,,True,True,
48123,183,395.0,438.0,,,,,,363.0,154.8,217.6,,218.0,,,,,,212.0,255.0,,,,,,180.0,-28.2,34.6,,35.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48125,21,5.0,0.0,,,,,,40.0,14.0,7.9,,19.0,,,,,,-16.0,-21.0,,,,,,19.0,-7.0,-13.1,,-2.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48127,271,790.0,702.0,,,,,,450.0,1065.0,417.8,,856.0,,,,,,519.0,431.0,,,,,,179.0,794.0,146.8,,585.0,,,,,,True,,,,,,True,False,True,,False,,,,,
48129,21,125.0,,,,,,,37.0,402.3,39.0,,19.0,,,,,,104.0,,,,,,,16.0,381.3,18.0,,-2.0,,,,,,,,,,,,True,False,True,,True,,,,,
48131,122,175.0,140.0,,,,,,286.0,46.8,133.6,,99.0,,,,,,53.0,18.0,,,,,,164.0,-75.2,11.6,,-23.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48133,232,170.0,134.0,,,,,,431.0,220.7,148.9,,72.0,,,,,,-62.0,-98.0,,,,,,199.0,-11.3,-83.1,,-160.0,,,,,,False,,,,,,False,True,False,,False,,,,,
48135,2870,1455.0,709.0,,,,,,3675.0,27360.5,2129.3,,1881.0,,,1004.3,985.0,,-1415.0,-2161.0,,,,,,805.0,24490.5,-740.7,,-989.0,,,-1865.7,-1885.0,,False,,,,,,True,False,True,,True,,,False,False,
48137,12,45.0,,,,,,,55.0,54.8,23.9,,15.0,,,,,,33.0,,,,,,,43.0,42.8,11.9,,3.0,,,,,,,,,,,,False,False,True,,True,,,,,
48139,2819,4820.0,2931.0,,,,,,4091.0,2425.7,3366.8,,4185.5,,,1968.2,2121.0,,2001.0,112.0,,,,,,1272.0,-393.3,547.8,,1366.5,,,-850.8,-698.0,,True,,,,,,True,True,True,,True,,,True,True,
48141,12105,17780.0,9989.0,,,,,,13402.0,2484.2,13887.6,,16901.0,,,13986.8,9188.0,,5675.0,-2116.0,,,,,,1297.0,-9620.8,1782.6,,4796.0,,,1881.8,-2917.0,,True,,,,,,True,False,True,,True,,,True,True,
48143,323,450.0,315.0,,,,,,1150.0,206.7,320.8,,314.0,,,144.4,,,127.0,-8.0,,,,,,827.0,-116.3,-2.2,,-9.0,,,-178.6,,,True,,,,,,False,True,True,,True,,,False,,
48145,673,5.0,135.0,,,,,,394.0,256.6,153.1,,26.0,,,,,,-668.0,-538.0,,,,,,-279.0,-416.4,-519.9,,-647.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48147,420,820.0,584.0,,,,,,752.0,755.5,502.8,,293.0,,,787.3,,,400.0,164.0,,,,,,332.0,335.5,82.8,,-127.0,,,367.3,,,True,,,,,,True,True,True,,True,,,True,,
48149,722,330.0,165.0,,,,,,435.0,874.2,249.2,,280.0,,,,,,-392.0,-557.0,,,,,,-287.0,152.2,-472.8,,-442.0,,,,,,False,,,,,,True,True,False,,False,,,,,
48151,8,50.0,,,,,,,71.0,6.6,23.9,,8.0,,,,,,42.0,,,,,,,63.0,-1.4,15.9,,0.0,,,,,,,,,,,,False,True,True,,True,,,,,
48153,78,120.0,35.0,,,,,,114.0,94.5,78.3,,68.0,,,,,,42.0,-43.0,,,,,,36.0,16.5,0.3,,-10.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48155,21,25.0,0.0,,,,,,30.0,2.6,13.0,,19.0,,,,,,4.0,-21.0,,,,,,9.0,-18.4,-8.0,,-2.0,,,,,,False,,,,,,False,False,False,,True,,,,,
48157,9298,14855.0,18591.0,,,,,,13628.0,15618.2,11405.2,,9472.0,,,9236.3,5906.0,,5557.0,9293.0,,,,,,4330.0,6320.2,2107.2,,174.0,,,-61.7,-3392.0,,False,,,,,,True,False,True,,True,,,True,True,
48159,98,90.0,66.0,,,,,,210.0,43.6,87.6,,21.0,,,,,,-8.0,-32.0,,,,,,112.0,-54.4,-10.4,,-77.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48161,877,105.0,70.0,,,,,,329.0,65.5,74.9,,91.0,,,,,,-772.0,-807.0,,,,,,-548.0,-811.5,-802.1,,-786.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48163,282,715.0,701.0,,,,,,638.0,149.8,336.3,,411.0,,,602.9,,,433.0,419.0,,,,,,356.0,-132.2,54.3,,129.0,,,320.9,,,True,,,,,,True,True,True,,True,,,True,,
48165,33,125.0,142.0,,,,,,428.0,216.9,112.7,,170.0,,,,,,92.0,109.0,,,,,,395.0,183.9,79.7,,137.0,,,,,,False,,,,,,False,False,True,,False,,,,,
48167,4885,8760.0,5808.0,,,,,,6985.0,8185.5,6078.3,,6633.5,,,5374.3,7116.0,,3875.0,923.0,,,,,,2100.0,3300.5,1193.3,,1748.5,,,489.3,2231.0,,True,,,,,,True,True,True,,True,,,True,True,
48169,66,125.0,0.0,,,,,,157.0,24.6,59.5,,49.0,,,,,,59.0,-66.0,,,,,,91.0,-41.4,-6.5,,-17.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48171,293,565.0,610.0,,,,,,463.0,1128.4,399.0,,320.0,,,,,,272.0,317.0,,,,,,170.0,835.4,106.0,,27.0,,,,,,False,,,,,,True,False,True,,True,,,,,
48173,11,60.0,5.0,,,,,,35.0,13.7,15.4,,16.0,,,,,,49.0,-6.0,,,,,,24.0,2.7,4.4,,5.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48175,76,315.0,35.0,,,,,,128.0,18.2,100.1,,50.0,,,,,,239.0,-41.0,,,,,,52.0,-57.8,24.1,,-26.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48177,293,930.0,983.0,,,,,,438.0,696.3,484.9,,433.0,,,450.9,,,637.0,690.0,,,,,,145.0,403.3,191.9,,140.0,,,157.9,,,False,,,,,,True,True,True,,True,,,True,,
48179,251,235.0,289.0,,,,,,377.0,462.5,127.2,,142.0,,,,,,-16.0,38.0,,,,,,126.0,211.5,-123.8,,-109.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48181,1236,1865.0,567.0,,,,,,3464.0,1246.7,1348.4,,992.5,,,969.9,703.0,,629.0,-669.0,,,,,,2228.0,10.7,112.4,,-243.5,,,-266.1,-533.0,,False,,,,,,False,True,True,,True,,,True,True,
48183,1083,2650.0,899.0,,,,,,2349.0,9643.4,1814.6,,694.0,,,1086.2,,,1567.0,-184.0,,,,,,1266.0,8560.4,731.6,,-389.0,,,3.2,,,True,,,,,,True,False,True,,True,,,True,,
48185,1491,235.0,196.0,,,,,,490.0,104.5,170.1,,127.0,,,,,,-1256.0,-1295.0,,,,,,-1001.0,-1386.5,-1320.9,,-1364.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48187,2015,6715.0,12661.0,,,,,,3335.0,4844.5,3382.3,,3485.5,,,4867.1,2280.0,,4700.0,10646.0,,,,,,1320.0,2829.5,1367.3,,1470.5,,,2852.1,265.0,,False,,,,,,True,True,True,,True,,,True,True,
48189,229,255.0,177.0,,,,,,633.0,129.9,322.6,,119.0,,,573.3,,,26.0,-52.0,,,,,,404.0,-99.1,93.6,,-110.0,,,344.3,,,False,,,,,,False,False,False,,False,,,False,,
48191,44,100.0,0.0,,,,,,51.0,26.8,56.0,,42.0,,,,,,56.0,-44.0,,,,,,7.0,-17.2,12.0,,-2.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48193,156,45.0,67.0,,,,,,220.0,408.4,59.7,,11.0,,,,,,-111.0,-89.0,,,,,,64.0,252.4,-96.3,,-145.0,,,,,,True,,,,,,True,False,True,,False,,,,,
48195,88,230.0,77.0,,,,,,63.0,20.3,84.9,,57.0,,,,,,142.0,-11.0,,,,,,-25.0,-67.7,-3.1,,-31.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48197,27,75.0,0.0,,,,,,92.0,2.0,40.0,,63.0,,,,,,48.0,-27.0,,,,,,65.0,-25.0,13.0,,36.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48199,540,1010.0,650.0,,,,,,1188.0,139.9,632.8,,1105.0,,,539.5,,,470.0,110.0,,,,,,648.0,-400.1,92.8,,565.0,,,-0.5,,,True,,,,,,False,True,True,,False,,,True,,
48201,43808,90880.0,181753.0,,,,,,94124.0,63374.1,78669.7,,95314.0,,,64822.9,72938.0,,47072.0,137945.0,,,,,,50316.0,19566.1,34861.7,,51506.0,,,21014.9,29130.0,,False,,,,,,False,True,True,,False,,,True,True,
48203,564,1320.0,523.0,,,,,,1273.0,2165.6,1205.4,,1449.0,,,736.1,,,756.0,-41.0,,,,,,709.0,1601.6,641.4,,885.0,,,172.1,,,True,,,,,,True,False,True,,False,,,True,,
48205,227,315.0,,,,,,,82.0,264.6,87.6,,28.0,,,,,,88.0,,,,,,,-145.0,37.6,-139.4,,-199.0,,,,,,,,,,,,False,True,False,,False,,,,,
48207,32,70.0,3.0,,,,,,182.0,166.9,54.8,,31.0,,,,,,38.0,-29.0,,,,,,150.0,134.9,22.8,,-1.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48209,1954,4240.0,4130.0,,,,,,4371.0,4142.1,3632.5,,4559.0,,,5724.8,,,2286.0,2176.0,,,,,,2417.0,2188.1,1678.5,,2605.0,,,3770.8,,,True,,,,,,False,True,True,,False,,,False,,
48211,21,105.0,171.0,,,,,,64.0,157.6,73.6,,46.0,,,,,,84.0,150.0,,,,,,43.0,136.6,52.6,,25.0,,,,,,False,,,,,,True,False,True,,True,,,,,
48213,689,1155.0,250.0,,,,,,1497.0,56.4,863.2,,374.0,,,790.6,,,466.0,-439.0,,,,,,808.0,-632.6,174.2,,-315.0,,,101.6,,,True,,,,,,False,False,True,,True,,,True,,
48215,15219,16690.0,18279.0,,,,,,19450.0,11345.0,13339.9,,12310.0,,,12853.2,7825.0,,1471.0,3060.0,,,,,,4231.0,-3874.0,-1879.1,,-2909.0,,,-2365.8,-7394.0,,False,,,,,,False,False,False,,False,,,False,False,
48217,1825,190.0,108.0,,,,,,787.0,408.4,231.0,,212.0,,,493.1,,,-1635.0,-1717.0,,,,,,-1038.0,-1416.6,-1594.0,,-1613.0,,,-1331.9,,,False,,,,,,True,True,True,,True,,,True,,
48219,209,225.0,158.0,,,,,,437.0,66.4,172.1,,91.0,,,427.8,,,16.0,-51.0,,,,,,228.0,-142.6,-36.9,,-118.0,,,218.8,,,False,,,,,,False,False,False,,False,,,False,,
48221,596,1270.0,576.0,,,,,,1412.0,481.5,937.3,,802.5,,,545.6,,,674.0,-20.0,,,,,,816.0,-114.5,341.3,,206.5,,,-50.4,,,True,,,,,,False,True,True,,True,,,True,,
48223,309,305.0,234.0,,,,,,784.0,142.1,273.5,,188.0,,,,,,-4.0,-75.0,,,,,,475.0,-166.9,-35.5,,-121.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48225,129,185.0,171.0,,,,,,326.0,253.9,212.2,,73.0,,,,,,56.0,42.0,,,,,,197.0,124.9,83.2,,-56.0,,,,,,True,,,,,,False,False,False,,False,,,,,
48227,141,580.0,943.0,,,,,,915.0,153.5,465.5,,525.0,,,,,,439.0,802.0,,,,,,774.0,12.5,324.5,,384.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48229,50,280.0,,,,,,,99.0,23.4,64.5,,98.0,,,,,,230.0,,,,,,,49.0,-26.6,14.5,,48.0,,,,,,,,,,,,True,True,True,,True,,,,,
48231,400,680.0,323.0,,,,,,2194.0,117.0,772.1,,1109.0,,,716.7,,,280.0,-77.0,,,,,,1794.0,-283.0,372.1,,709.0,,,316.7,,,True,,,,,,False,False,False,,False,,,False,,
48233,171,360.0,367.0,,,,,,243.0,354.5,144.2,,118.5,,,,,,189.0,196.0,,,,,,72.0,183.5,-26.8,,-52.5,,,,,,False,,,,,,True,True,True,,True,,,,,
48235,23,25.0,0.0,,,,,,37.0,211.1,19.1,,31.0,,,,,,2.0,-23.0,,,,,,14.0,188.1,-3.9,,8.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48237,34,125.0,80.0,,,,,,244.0,7.6,75.5,,45.0,,,,,,91.0,46.0,,,,,,210.0,-26.4,41.5,,11.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48239,200,550.0,536.0,,,,,,262.0,495.9,258.6,,264.0,,,,,,350.0,336.0,,,,,,62.0,295.9,58.6,,64.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48241,189,535.0,55.0,,,,,,790.0,94.3,328.1,,49.0,,,313.7,,,346.0,-134.0,,,,,,601.0,-94.7,139.1,,-140.0,,,124.7,,,True,,,,,,False,True,True,,True,,,True,,
48243,63,35.0,,,,,,,45.0,188.2,13.6,,25.0,,,,,,-28.0,,,,,,,-18.0,125.2,-49.4,,-38.0,,,,,,,,,,,,True,False,False,,False,,,,,
48245,1419,2510.0,2589.0,,,,,,5157.0,678.4,2653.6,,1345.0,,,1107.8,1089.0,,1091.0,1170.0,,,,,,3738.0,-740.6,1234.6,,-74.0,,,-311.2,-330.0,,False,,,,,,False,True,False,,True,,,True,True,
48247,66,135.0,52.0,,,,,,166.0,230.1,88.5,,69.0,,,,,,69.0,-14.0,,,,,,100.0,164.1,22.5,,3.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48249,411,765.0,282.0,,,,,,1024.0,302.8,640.5,,602.0,,,,,,354.0,-129.0,,,,,,613.0,-108.2,229.5,,191.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48251,2300,4340.0,1866.0,,,,,,4315.0,2125.6,2884.1,,4307.0,,,1700.8,4221.0,,2040.0,-434.0,,,,,,2015.0,-174.4,584.1,,2007.0,,,-599.2,1921.0,,True,,,,,,True,True,True,,True,,,True,True,
48253,131,175.0,258.0,,,,,,416.0,1263.6,378.3,,86.0,,,463.1,,,44.0,127.0,,,,,,285.0,1132.6,247.3,,-45.0,,,332.1,,,False,,,,,,False,False,False,,False,,,False,,
48255,240,505.0,,,,,,,344.0,569.4,265.9,,297.0,,,,,,265.0,,,,,,,104.0,329.4,25.9,,57.0,,,,,,,,,,,,True,False,True,,True,,,,,
48257,2016,3390.0,2451.0,,,,,,2796.0,1924.2,2055.8,,3318.5,,,1259.2,1537.0,,1374.0,435.0,,,,,,780.0,-91.8,39.8,,1302.5,,,-756.8,-479.0,,True,,,,,,True,True,True,,True,,,True,True,
48259,712,1015.0,859.0,,,,,,781.0,1084.2,594.8,,565.0,,,691.3,,,303.0,147.0,,,,,,69.0,372.2,-117.2,,-147.0,,,-20.7,,,True,,,,,,True,False,True,,True,,,True,,
48261,4,0.0,0.0,,,,,,15.0,0.7,1.4,,6.0,,,,,,-4.0,-4.0,,,,,,11.0,-3.3,-2.6,,2.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48263,8,15.0,0.0,,,,,,10.0,0.5,4.7,,15.0,,,,,,7.0,-8.0,,,,,,2.0,-7.5,-3.3,,7.0,,,,,,False,,,,,,True,False,True,,False,,,,,
48265,658,1670.0,1374.0,,,,,,1082.0,321.2,781.1,,869.5,,,,,,1012.0,716.0,,,,,,424.0,-336.8,123.1,,211.5,,,,,,True,,,,,,True,True,True,,True,,,,,
48267,29,0.0,0.0,,,,,,94.0,738.6,18.7,,16.0,,,,,,-29.0,-29.0,,,,,,65.0,709.6,-10.3,,-13.0,,,,,,False,,,,,,False,False,True,,True,,,,,
48269,1,0.0,0.0,,,,,,14.0,7.7,1.4,,5.0,,,,,,-1.0,-1.0,,,,,,13.0,6.7,0.4,,4.0,,,,,,False,,,,,,False,False,True,,False,,,,,
48271,16,130.0,,,,,,,127.0,75.7,61.6,,57.0,,,,,,114.0,,,,,,,111.0,59.7,45.6,,41.0,,,,,,,,,,,,True,True,True,,True,,,,,
48273,243,720.0,898.0,,,,,,553.0,438.0,380.9,,568.0,,,,,,477.0,655.0,,,,,,310.0,195.0,137.9,,325.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48275,23,75.0,0.0,,,,,,102.0,10.7,58.2,,27.0,,,,,,52.0,-23.0,,,,,,79.0,-12.3,35.2,,4.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48277,471,745.0,244.0,,,,,,1102.0,54.0,704.5,,1111.5,,,851.2,,,274.0,-227.0,,,,,,631.0,-417.0,233.5,,640.5,,,380.2,,,True,,,,,,False,False,True,,False,,,False,,
48279,129,150.0,38.0,,,,,,251.0,10.5,97.8,,40.0,,,,,,21.0,-91.0,,,,,,122.0,-118.5,-31.2,,-89.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48281,977,495.0,600.0,,,,,,489.0,298.9,285.5,,361.0,,,,,,-482.0,-377.0,,,,,,-488.0,-678.1,-691.5,,-616.0,,,,,,True,,,,,,False,False,False,,False,,,,,
48283,211,0.0,0.0,,,,,,242.0,324.3,55.3,,136.0,,,,,,-211.0,-211.0,,,,,,31.0,113.3,-155.7,,-75.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48285,243,565.0,715.0,,,,,,373.0,295.0,293.1,,253.0,,,,,,322.0,472.0,,,,,,130.0,52.0,50.1,,10.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48287,749,280.0,164.0,,,,,,320.0,138.9,167.1,,136.0,,,,,,-469.0,-585.0,,,,,,-429.0,-610.1,-581.9,,-613.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48289,630,115.0,68.0,,,,,,255.0,38.3,97.7,,105.0,,,,,,-515.0,-562.0,,,,,,-375.0,-591.7,-532.3,,-525.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48291,1290,1770.0,1692.0,,,,,,1803.0,3994.2,1468.7,,1781.0,,,1138.3,,,480.0,402.0,,,,,,513.0,2704.2,178.7,,491.0,,,-151.7,,,True,,,,,,False,False,True,,False,,,True,,
48293,1139,290.0,193.0,,,,,,476.0,142.5,213.9,,205.0,,,,,,-849.0,-946.0,,,,,,-663.0,-996.5,-925.1,,-934.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48295,24,75.0,0.0,,,,,,44.0,93.0,31.8,,31.0,,,,,,51.0,-24.0,,,,,,20.0,69.0,7.8,,7.0,,,,,,True,,,,,,True,False,True,,True,,,,,
48297,56,185.0,123.0,,,,,,250.0,85.3,122.3,,276.0,,,,,,129.0,67.0,,,,,,194.0,29.3,66.3,,220.0,,,,,,True,,,,,,False,True,True,,False,,,,,
48299,621,250.0,233.0,,,,,,396.0,656.6,178.6,,142.0,,,,,,-371.0,-388.0,,,,,,-225.0,35.6,-442.4,,-479.0,,,,,,False,,,,,,True,True,False,,False,,,,,
48301,0,0.0,0.0,,,,,,0.0,0.0,0.5,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.5,,,,,,,,True,,,,,,True,True,False,,,,,,,
48303,1439,3490.0,4187.0,,,,,,5482.0,772.1,2991.1,,1876.5,,,6734.2,1422.0,,2051.0,2748.0,,,,,,4043.0,-666.9,1552.1,,437.5,,,5295.2,-17.0,,False,,,,,,False,True,True,,True,,,False,True,
48305,14,25.0,23.0,,,,,,133.0,16.5,40.6,,82.0,,,,,,11.0,9.0,,,,,,119.0,2.5,26.6,,68.0,,,,,,True,,,,,,False,True,False,,False,,,,,
48307,59,85.0,34.0,,,,,,180.0,306.8,46.4,,22.0,,,,,,26.0,-25.0,,,,,,121.0,247.8,-12.6,,-37.0,,,,,,True,,,,,,False,False,True,,False,,,,,
48309,2195,2765.0,961.0,,,,,,5648.0,1455.5,2618.1,,1565.5,,,3615.5,1007.0,,570.0,-1234.0,,,,,,3453.0,-739.5,423.1,,-629.5,,,1420.5,-1188.0,,False,,,,,,False,False,True,,False,,,False,False,
48311,10,5.0,0.0,,,,,,20.0,7.2,2.8,,10.0,,,,,,-5.0,-10.0,,,,,,10.0,-2.8,-7.2,,0.0,,,,,,False,,,,,,False,True,False,,True,,,,,
48313,696,90.0,,,,,,,220.0,268.7,94.1,,113.0,,,,,,-606.0,,,,,,,-476.0,-427.3,-601.9,,-583.0,,,,,,,,,,,,True,True,True,,True,,,,,
48315,71,145.0,146.0,,,,,,169.0,229.1,125.2,,73.0,,,,,,74.0,75.0,,,,,,98.0,158.1,54.2,,2.0,,,,,,False,,,,,,False,False,True,,True,,,,,
48317,50,0.0,1.0,,,,,,143.0,8.1,19.7,,15.0,,,,,,-50.0,-49.0,,,,,,93.0,-41.9,-30.3,,-35.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48319,58,0.0,0.0,,,,,,90.0,18.2,22.5,,4.0,,,,,,-58.0,-58.0,,,,,,32.0,-39.8,-35.5,,-54.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48321,444,475.0,311.0,,,,,,643.0,718.3,494.3,,188.5,,,408.6,,,31.0,-133.0,,,,,,199.0,274.3,50.3,,-255.5,,,-35.4,,,False,,,,,,False,False,False,,False,,,False,,
48323,842,3975.0,1142.0,,,,,,3079.0,628.6,1552.6,,1899.0,,,1853.8,,,3133.0,300.0,,,,,,2237.0,-213.4,710.6,,1057.0,,,1011.8,,,True,,,,,,True,True,True,,True,,,True,,
48325,986,1315.0,474.0,,,,,,1450.0,622.7,841.5,,829.5,,,749.5,,,329.0,-512.0,,,,,,464.0,-363.3,-144.5,,-156.5,,,-236.5,,,False,,,,,,False,False,True,,True,,,True,,
48327,11,35.0,,,,,,,45.0,231.2,26.3,,40.0,,,,,,24.0,,,,,,,34.0,220.2,15.3,,29.0,,,,,,,,,,,,False,False,True,,False,,,,,
48329,1283,7465.0,22973.0,,,,,,4557.0,1613.3,3180.0,,3198.0,,,5061.4,2236.0,,6182.0,21690.0,,,,,,3274.0,330.3,1897.0,,1915.0,,,3778.4,953.0,,False,,,,,,True,True,True,,True,,,True,True,
48331,382,525.0,537.0,,,,,,463.0,5786.1,502.1,,436.0,,,,,,143.0,155.0,,,,,,81.0,5404.1,120.1,,54.0,,,,,,False,,,,,,True,False,True,,True,,,,,
48333,235,125.0,115.0,,,,,,95.0,719.5,70.3,,37.0,,,,,,-110.0,-120.0,,,,,,-140.0,484.5,-164.7,,-198.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48335,26,65.0,34.0,,,,,,182.0,46.8,43.6,,10.0,,,,,,39.0,8.0,,,,,,156.0,20.8,17.6,,-16.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48337,168,255.0,201.0,,,,,,584.0,112.8,187.0,,113.0,,,,,,87.0,33.0,,,,,,416.0,-55.2,19.0,,-55.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48339,7003,18805.0,25620.0,,,,,,10846.0,6522.2,9298.8,,17958.0,,,11223.2,7457.0,,11802.0,18617.0,,,,,,3843.0,-480.8,2295.8,,10955.0,,,4220.2,454.0,,False,,,,,,True,True,True,,True,,,True,True,
