,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
26085,17,24.0,,23.2,,19.0,30.0,1.0,,,,,14.9,,50.9,,,57.0,2.5,,24.1,,,0.0,11.5,,,,64.0,74.2,,,,,,,,,,42.6,7.0,,6.2,,2.0,13.0,-16.0,,,,,-2.1,,33.9,,,40.0,-14.5,,7.1,,,-17.0,-5.5,,,,47.0,57.2,,,,,,,,,,25.6,,True,,True,False,False,,,,,True,,False,,,False,False,,False,,,False,True,,,,False,False,,,,,,,,,,False
26087,484,512.0,,490.1,,462.0,447.0,622.0,,,,,271.0,,511.4,,,332.0,95.9,,427.2,821.0,,200.5,357.2,,,,646.0,742.2,,,,,,618.6,,,,479.6,28.0,,6.1,,-22.0,-37.0,138.0,,,,,-213.0,,27.4,,,-152.0,-388.1,,-56.8,337.0,,-283.5,-126.8,,,,162.0,258.2,,,,,,134.6,,,,-4.4,,True,,True,False,False,,,,,False,,True,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,True
26089,59,52.0,,59.2,,44.0,58.0,12.0,,,,,52.8,,135.5,,,128.0,24.1,,87.9,,,17.0,36.4,,,,52.0,107.7,,,,,,,,,,98.3,-7.0,,0.2,,-15.0,-1.0,-47.0,,,,,-6.2,,76.5,,,69.0,-34.9,,28.9,,,-42.0,-22.6,,,,-7.0,48.7,,,,,,,,,,39.3,,True,,False,True,False,,,,,True,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
26091,545,724.0,,709.1,,584.0,597.0,529.0,,,,,530.6,,609.0,,,599.0,345.8,,620.8,2286.0,,460.0,454.3,,,,831.0,553.5,,,,,,1314.7,,,,663.9,179.0,,164.1,,39.0,52.0,-16.0,,,,,-14.4,,64.0,,,54.0,-199.2,,75.8,1741.0,,-85.0,-90.7,,,,286.0,8.5,,,,,,769.7,,,,118.9,,True,,True,True,True,,,,,True,,True,,,True,False,,True,False,,True,True,,,,False,True,,,,,,False,,,,True
26093,710,912.0,,924.3,,715.0,838.0,579.0,,,,,626.5,,876.5,,620.3,1139.0,638.3,,1058.2,627.0,,584.0,630.9,,,,1326.0,1426.9,,,,,,1595.7,409.0,,,876.5,202.0,,214.3,,5.0,128.0,-131.0,,,,,-83.5,,166.5,,-89.7,429.0,-71.7,,348.2,-83.0,,-126.0,-79.1,,,,616.0,716.9,,,,,,885.7,-301.0,,,166.5,,False,,True,True,True,,,,,True,,True,,True,False,True,,False,True,,True,True,,,,False,False,,,,,,False,False,,,True
26095,22,16.0,,15.7,,16.0,30.0,0.0,,,,,52.4,,35.5,,,40.0,12.9,,8.9,,,11.0,8.2,,,,34.0,83.3,,,,,,,,,,76.9,-6.0,,-6.3,,-6.0,8.0,-22.0,,,,,30.4,,13.5,,,18.0,-9.1,,-13.1,,,-11.0,-13.8,,,,12.0,61.3,,,,,,,,,,54.9,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
26097,21,24.0,,28.3,,22.0,25.0,0.0,,,,,22.2,,30.9,,,73.0,14.3,,24.9,,,2.0,18.4,,,,56.0,43.7,,,,,,,,,,29.5,3.0,,7.3,,1.0,4.0,-21.0,,,,,1.2,,9.9,,,52.0,-6.7,,3.9,,,-19.0,-2.6,,,,35.0,22.7,,,,,,,,,,8.5,,False,,True,False,False,,,,,True,,False,,,False,False,,False,,,False,True,,,,False,False,,,,,,,,,,False
26099,3442,3424.0,,3466.0,5511.3,3319.0,3329.0,1243.0,,,,,2778.5,,3820.2,,2173.1,3518.0,1880.5,,4251.0,2723.0,,2364.0,2457.4,,,,4859.0,5053.0,,,,,,5550.2,1469.0,,,4120.0,-18.0,,24.0,2069.3,-123.0,-113.0,-2199.0,,,,,-663.5,,378.2,,-1268.9,76.0,-1561.5,,809.0,-719.0,,-1078.0,-984.6,,,,1417.0,1611.0,,,,,,2108.2,-1973.0,,,678.0,,False,False,False,False,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,False
26101,45,108.0,,99.4,,85.0,97.0,58.0,,,,,133.2,,154.8,,,123.0,20.4,,91.9,,,60.0,65.1,,,,191.0,146.0,,,,,,,,,,84.5,63.0,,54.4,,40.0,52.0,13.0,,,,,88.2,,109.8,,,78.0,-24.6,,46.9,,,15.0,20.1,,,,146.0,101.0,,,,,,,,,,39.5,,True,,True,True,True,,,,,False,,False,,,False,True,,True,,,True,True,,,,False,False,,,,,,,,,,True
26103,70,108.0,,105.9,,107.0,233.0,50.0,,,,,184.3,,209.3,,,462.0,44.2,,210.9,2300.5,,54.0,89.9,,,,403.0,527.6,,,,,,99.9,,,,261.0,38.0,,35.9,,37.0,163.0,-20.0,,,,,114.3,,139.3,,,392.0,-25.8,,140.9,2230.5,,-16.0,19.9,,,,333.0,457.6,,,,,,29.9,,,,191.0,,True,,True,False,True,,,,,False,,False,,,False,True,,False,False,,True,True,,,,False,False,,,,,,True,,,,False
26105,41,124.0,,126.5,,102.0,110.0,108.0,,,,,68.4,,129.5,,,151.0,29.9,,102.2,,,62.0,83.0,,,,224.0,185.9,,,,,,,,,,90.4,83.0,,85.5,,61.0,69.0,67.0,,,,,27.4,,88.5,,,110.0,-11.1,,61.2,,,21.0,42.0,,,,183.0,144.9,,,,,,,,,,49.4,,False,,True,True,True,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,False,,,,,,,,,,True
26107,134,160.0,,158.2,,145.0,146.0,146.0,,,,,99.8,,201.0,,,179.0,130.1,,123.1,83.0,,106.0,120.8,,,,236.0,289.0,,,,,,,,,,166.0,26.0,,24.2,,11.0,12.0,12.0,,,,,-34.2,,67.0,,,45.0,-3.9,,-10.9,-51.0,,-28.0,-13.2,,,,102.0,155.0,,,,,,,,,,32.0,,True,,True,True,True,,,,,False,,False,,,False,True,,True,False,,False,True,,,,False,False,,,,,,,,,,False
26109,28,28.0,,40.3,,41.0,76.0,19.0,,,,,81.4,,64.1,,,195.0,30.1,,83.5,,,1.0,31.9,,,,160.0,202.2,,,,,,,,,,69.7,0.0,,12.3,,13.0,48.0,-9.0,,,,,53.4,,36.1,,,167.0,2.1,,55.5,,,-27.0,3.9,,,,132.0,174.2,,,,,,,,,,41.7,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
26111,267,404.0,,369.4,,375.0,339.0,510.0,,,,,270.8,,305.5,,,454.0,227.2,,357.2,263.5,,112.0,231.4,,,,575.0,683.8,,,,,,478.0,,,,399.7,137.0,,102.4,,108.0,72.0,243.0,,,,,3.8,,38.5,,,187.0,-39.8,,90.2,-3.5,,-155.0,-35.6,,,,308.0,416.8,,,,,,211.0,,,,132.7,,True,,True,True,False,,,,,True,,True,,,False,True,,True,True,,False,True,,,,False,False,,,,,,False,,,,True
26113,111,88.0,,62.0,,65.0,68.0,60.0,,,,,51.0,,112.8,,,80.0,64.4,,65.9,,,61.0,60.9,,,,82.0,109.0,,,,,,,,,,98.7,-23.0,,-49.0,,-46.0,-43.0,-51.0,,,,,-60.0,,1.8,,,-31.0,-46.6,,-45.1,,,-50.0,-50.1,,,,-29.0,-2.0,,,,,,,,,,-12.3,,False,,False,False,False,,,,,False,,True,,,False,False,,False,,,False,False,,,,False,True,,,,,,,,,,True
26115,663,708.0,,708.2,,574.0,714.0,507.0,,,,,596.2,,746.7,,449.9,1064.0,415.3,,686.6,508.0,,456.0,482.7,,,,1058.0,1129.3,,,,,,1851.2,334.0,,,723.1,45.0,,45.2,,-89.0,51.0,-156.0,,,,,-66.8,,83.7,,-213.1,401.0,-247.7,,23.6,-155.0,,-207.0,-180.3,,,,395.0,466.3,,,,,,1188.2,-329.0,,,60.1,,False,,False,False,False,,,,,False,,False,,False,False,False,,True,False,,False,False,,,,False,False,,,,,,False,False,,,False
26117,182,132.0,,124.6,,162.0,254.0,46.0,,,,,281.1,,273.6,,,270.0,28.7,,174.2,10528.5,,67.0,90.3,,,,462.0,512.0,,,,,,547.6,,,,191.0,-50.0,,-57.4,,-20.0,72.0,-136.0,,,,,99.1,,91.6,,,88.0,-153.3,,-7.8,10346.5,,-115.0,-91.7,,,,280.0,330.0,,,,,,365.6,,,,9.0,,False,,True,False,False,,,,,False,,False,,,False,False,,True,False,,False,False,,,,False,False,,,,,,False,,,,True
26119,22,8.0,,7.1,,12.0,20.0,0.0,,,,,14.9,,36.4,,,57.0,4.2,,20.4,,,23.0,6.5,,,,36.0,47.6,,,,,,,,,,25.8,-14.0,,-14.9,,-10.0,-2.0,-22.0,,,,,-7.1,,14.4,,,35.0,-17.8,,-1.6,,,1.0,-15.5,,,,14.0,25.6,,,,,,,,,,3.8,,False,,True,True,False,,,,,True,,False,,,False,False,,True,,,True,False,,,,False,False,,,,,,,,,,True
26121,234,424.0,,415.3,,423.0,652.0,303.0,,,,,506.4,,534.0,,,749.0,207.6,,704.2,10259.0,,230.0,296.2,,,,973.0,1150.7,,,,,,1882.3,168.0,,,612.1,190.0,,181.3,,189.0,418.0,69.0,,,,,272.4,,300.0,,,515.0,-26.4,,470.2,10025.0,,-4.0,62.2,,,,739.0,916.7,,,,,,1648.3,-66.0,,,378.1,,True,,True,False,True,,,,,False,,False,,,False,True,,False,False,,True,True,,,,False,False,,,,,,False,True,,,False
26123,250,184.0,,176.9,,167.0,196.0,152.0,,,,,136.1,,203.3,,,205.0,107.8,,211.9,109.0,,118.0,141.3,,,,345.0,362.5,,,,,,255.0,,,,232.0,-66.0,,-73.1,,-83.0,-54.0,-98.0,,,,,-113.9,,-46.7,,,-45.0,-142.2,,-38.1,-141.0,,-132.0,-108.7,,,,95.0,112.5,,,,,,5.0,,,,-18.0,,False,,False,True,False,,,,,False,,True,,,True,False,,True,False,,False,False,,,,False,False,,,,,,True,,,,True
26125,4053,5452.0,,5434.3,8031.8,5324.0,4967.0,7191.0,,,,,3891.4,,4579.4,,4019.9,6083.0,2224.0,,5344.8,6483.5,,3748.0,3887.8,,,,5897.0,8351.4,,,,,,7560.3,1481.0,,,5228.0,1399.0,,1381.3,3978.8,1271.0,914.0,3138.0,,,,,-161.6,,526.4,,-33.1,2030.0,-1829.0,,1291.8,2430.5,,-305.0,-165.2,,,,1844.0,4298.4,,,,,,3507.3,-2572.0,,,1175.0,,True,False,True,True,False,,,,,True,,True,,True,False,False,,True,False,,True,True,,,,False,False,,,,,,False,False,,,True
26127,62,56.0,,50.8,,68.0,109.0,72.0,,,,,81.4,,98.2,,,123.0,67.5,,121.0,,,24.0,48.1,,,,191.0,360.2,,,,,,,,,,97.9,-6.0,,-11.2,,6.0,47.0,10.0,,,,,19.4,,36.2,,,61.0,5.5,,59.0,,,-38.0,-13.9,,,,129.0,298.2,,,,,,,,,,35.9,,False,,False,False,False,,,,,False,,False,,,False,True,,False,,,False,False,,,,False,False,,,,,,,,,,False
26129,27,40.0,,50.8,,68.0,78.0,88.0,,,,,55.4,,99.2,,,111.0,436.8,,98.5,,,14.0,46.9,,,,150.0,145.7,,,,,,,,,,80.9,13.0,,23.8,,41.0,51.0,61.0,,,,,28.4,,72.2,,,84.0,409.8,,71.5,,,-13.0,19.9,,,,123.0,118.7,,,,,,,,,,53.9,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
26131,18,100.0,,97.0,,83.0,91.0,,,,,,23.4,,46.1,,,26.0,166.6,,109.6,,,138.0,68.9,,,,78.0,63.9,,,,,,,,,,126.0,82.0,,79.0,,65.0,73.0,,,,,,5.4,,28.1,,,8.0,148.6,,91.6,,,120.0,50.9,,,,60.0,45.9,,,,,,,,,,108.0,,True,,True,True,,,,,,True,,True,,,True,False,,False,,,False,True,,,,True,True,,,,,,,,,,False
26133,61,88.0,,90.8,,82.0,109.0,47.0,,,,,55.9,,124.6,,,119.0,32.0,,77.6,,,76.0,59.6,,,,209.0,187.4,,,,,,,,,,122.6,27.0,,29.8,,21.0,48.0,-14.0,,,,,-5.1,,63.6,,,58.0,-29.0,,16.6,,,15.0,-1.4,,,,148.0,126.4,,,,,,,,,,61.6,,False,,True,False,True,,,,,True,,False,,,False,False,,True,,,True,True,,,,False,False,,,,,,,,,,False
26135,15,44.0,,44.4,,42.0,46.0,27.0,,,,,21.0,,43.5,,,53.0,304.6,,41.4,,,22.0,33.0,,,,61.0,54.0,,,,,,,,,,51.3,29.0,,29.4,,27.0,31.0,12.0,,,,,6.0,,28.5,,,38.0,289.6,,26.4,,,7.0,18.0,,,,46.0,39.0,,,,,,,,,,36.3,,False,,True,False,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,False,False,,,,,,,,,,False
26137,78,96.0,,80.7,,83.0,108.0,32.0,,,,,54.1,,101.4,,,168.0,12.6,,78.5,,,121.0,58.9,,,,148.0,196.3,,,,,,,,,,109.1,18.0,,2.7,,5.0,30.0,-46.0,,,,,-23.9,,23.4,,,90.0,-65.4,,0.5,,,43.0,-19.1,,,,70.0,118.3,,,,,,,,,,31.1,,True,,True,False,False,,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,,,,,,,,,,False
26139,992,1292.0,,1314.3,,1059.0,1300.0,919.0,,,,,1005.4,,1180.0,,,1335.0,577.0,,1728.8,1003.0,,863.5,930.6,,,,2291.0,2470.2,,,,,,1488.4,366.0,,,1592.4,300.0,,322.3,,67.0,308.0,-73.0,,,,,13.4,,188.0,,,343.0,-415.0,,736.8,11.0,,-128.5,-61.4,,,,1299.0,1478.2,,,,,,496.4,-626.0,,,600.4,,False,,True,False,True,,,,,True,,True,,,False,False,,False,True,,True,True,,,,False,False,,,,,,False,False,,,False
26141,34,52.0,,54.5,,44.0,49.0,21.0,,,,,32.7,,91.8,,,36.0,65.6,,40.3,,,39.0,37.3,,,,86.0,74.9,,,,,,,,,,54.0,18.0,,20.5,,10.0,15.0,-13.0,,,,,-1.3,,57.8,,,2.0,31.6,,6.3,,,5.0,3.3,,,,52.0,40.9,,,,,,,,,,20.0,,False,,True,True,True,,,,,True,,False,,,True,False,,True,,,True,True,,,,False,False,,,,,,,,,,False
26143,84,68.0,,75.3,,61.0,76.0,45.0,,,,,54.2,,109.9,,,115.0,56.0,,78.4,,,34.0,51.7,,,,139.0,161.7,,,,,,,,,,63.7,-16.0,,-8.7,,-23.0,-8.0,-39.0,,,,,-29.8,,25.9,,,31.0,-28.0,,-5.6,,,-50.0,-32.3,,,,55.0,77.7,,,,,,,,,,-20.3,,True,,False,True,False,,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,,,,,,,,,,False
26145,667,892.0,,858.5,,862.0,886.0,418.0,,,,,985.8,,948.7,,,1023.0,386.9,,1180.0,2518.5,,548.5,578.8,,,,1065.0,1530.4,,,,,,1821.8,348.0,,,964.6,225.0,,191.5,,195.0,219.0,-249.0,,,,,318.8,,281.7,,,356.0,-280.1,,513.0,1851.5,,-118.5,-88.2,,,,398.0,863.4,,,,,,1154.8,-319.0,,,297.6,,True,,True,True,False,,,,,False,,False,,,False,False,,False,False,,True,True,,,,False,False,,,,,,False,False,,,False
26147,518,496.0,,533.0,,436.0,613.0,484.0,,,,,406.1,,718.9,,,399.0,222.0,,686.4,323.0,,277.5,325.3,,,,1129.0,1075.5,,,,,,1697.4,147.0,,,554.9,-22.0,,15.0,,-82.0,95.0,-34.0,,,,,-111.9,,200.9,,,-119.0,-296.0,,168.4,-195.0,,-240.5,-192.7,,,,611.0,557.5,,,,,,1179.4,-371.0,,,36.9,,True,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,False
26149,285,380.0,,377.7,,288.0,316.0,268.0,,,,,279.4,,337.5,,,304.0,146.3,,427.0,235.0,,142.0,244.9,,,,498.0,553.6,,,,,,336.9,,,,437.5,95.0,,92.7,,3.0,31.0,-17.0,,,,,-5.6,,52.5,,,19.0,-138.7,,142.0,-50.0,,-143.0,-40.1,,,,213.0,268.6,,,,,,51.9,,,,152.5,,True,,True,True,True,,,,,True,,True,,,True,False,,False,True,,False,True,,,,False,False,,,,,,True,,,,False
26151,249,128.0,,129.9,,112.0,155.0,109.0,,,,,113.6,,264.5,,,60.0,168.5,,188.4,87.5,,96.0,96.3,,,,308.0,217.5,,,,,,,,,,201.8,-121.0,,-119.1,,-137.0,-94.0,-140.0,,,,,-135.4,,15.5,,,-189.0,-80.5,,-60.6,-161.5,,-153.0,-152.7,,,,59.0,-31.5,,,,,,,,,,-47.2,,True,,False,True,False,,,,,False,,True,,,False,True,,True,False,,False,False,,,,True,True,,,,,,,,,,True
26153,5,24.0,,24.1,,21.0,36.0,0.0,,,,,10.3,,20.9,,,67.0,1.3,,13.9,,,19.0,9.2,,,,44.0,64.5,,,,,,,,,,61.0,19.0,,19.1,,16.0,31.0,-5.0,,,,,5.3,,15.9,,,62.0,-3.7,,8.9,,,14.0,4.2,,,,39.0,59.5,,,,,,,,,,56.0,,False,,True,False,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,False,False,,,,,,,,,,False
26155,266,284.0,,287.8,,231.0,286.0,118.0,,,,,208.8,,329.9,,,406.0,147.2,,341.4,202.0,,184.0,180.2,,,,418.0,444.5,,,,,,221.7,,,,337.5,18.0,,21.8,,-35.0,20.0,-148.0,,,,,-57.2,,63.9,,,140.0,-118.8,,75.4,-64.0,,-82.0,-85.8,,,,152.0,178.5,,,,,,-44.3,,,,71.5,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False
26157,238,0.0,,0.0,,122.0,164.0,151.0,,,,,141.6,,229.1,,,193.0,182.2,,178.7,29.5,,57.0,115.2,,,,323.0,357.7,,,,,,512.2,,,,122.4,-238.0,,-238.0,,-116.0,-74.0,-87.0,,,,,-96.4,,-8.9,,,-45.0,-55.8,,-59.3,-208.5,,-181.0,-122.8,,,,85.0,119.7,,,,,,274.2,,,,-115.6,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,False,,,,True
26159,214,364.0,,364.4,,316.0,373.0,305.0,,,,,235.3,,423.7,,,322.0,157.4,,392.8,170.0,,245.0,275.0,,,,697.0,590.5,,,,,,439.0,,,,418.0,150.0,,150.4,,102.0,159.0,91.0,,,,,21.3,,209.7,,,108.0,-56.6,,178.8,-44.0,,31.0,61.0,,,,483.0,376.5,,,,,,225.0,,,,204.0,,False,,True,False,True,,,,,True,,False,,,True,True,,False,True,,True,True,,,,False,False,,,,,,False,,,,False
26161,1609,2468.0,,2366.7,,2094.0,1917.0,1695.0,,,,,1327.9,,2075.9,,3354.7,2172.0,3270.9,,2067.4,3412.5,,2184.0,1942.2,,,,2060.0,2872.1,,,,,,1747.9,1055.0,,,1870.5,859.0,,757.7,,485.0,308.0,86.0,,,,,-281.1,,466.9,,1745.7,563.0,1661.9,,458.4,1803.5,,575.0,333.2,,,,451.0,1263.1,,,,,,138.9,-554.0,,,261.5,,True,,True,True,True,,,,,True,,True,,False,True,False,,True,False,,True,True,,,,True,False,,,,,,True,True,,,True
26163,5430,5780.0,,5708.1,11230.1,5193.0,5785.0,2942.0,,,,,4866.1,,7144.6,,3837.2,9281.0,3480.3,,8055.8,4649.5,,3846.5,4149.4,,,,8627.0,10941.3,,,,,,6838.6,2896.0,,,6500.8,350.0,,278.1,5800.1,-237.0,355.0,-2488.0,,,,,-563.9,,1714.6,,-1592.8,3851.0,-1949.7,,2625.8,-780.5,,-1583.5,-1280.6,,,,3197.0,5511.3,,,,,,1408.6,-2534.0,,,1070.8,,True,False,True,False,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,False
26165,146,168.0,,163.2,,143.0,223.0,136.0,,,,,91.7,,167.6,,,172.0,170.4,,187.6,115.5,,119.0,112.7,,,,260.0,226.0,,,,,,,,,,158.4,22.0,,17.2,,-3.0,77.0,-10.0,,,,,-54.3,,21.6,,,26.0,24.4,,41.6,-30.5,,-27.0,-33.3,,,,114.0,80.0,,,,,,,,,,12.4,,True,,True,False,True,,,,,False,,True,,,False,False,,False,False,,False,False,,,,False,False,,,,,,,,,,True
27001,53,80.0,,89.6,,50.0,65.0,28.0,,,,,40.5,,70.2,,,49.0,38.2,,70.0,,,15.0,49.0,,,,162.0,109.7,,,,,,,,,,83.1,27.0,,36.6,,-3.0,12.0,-25.0,,,,,-12.5,,17.2,,,-4.0,-14.8,,17.0,,,-38.0,-4.0,,,,109.0,56.7,,,,,,,,,,30.1,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,False,True,,,,False,False,,,,,,,,,,False
27003,1358,1716.0,,1827.6,,1606.0,1795.0,3005.0,,,,,1061.2,,1009.2,,,1626.0,398.2,,2126.1,945.5,,1398.5,1580.8,,,,2576.0,3560.1,,,,,,1887.4,1380.0,,,1634.7,358.0,,469.6,,248.0,437.0,1647.0,,,,,-296.8,,-348.8,,,268.0,-959.8,,768.1,-412.5,,40.5,222.8,,,,1218.0,2202.1,,,,,,529.4,22.0,,,276.7,,False,,True,False,False,,,,,True,,True,,,True,False,,False,False,,True,True,,,,False,False,,,,,,False,True,,,True
27005,197,112.0,,119.3,,108.0,131.0,114.0,,,,,93.1,,116.7,,,92.0,25.2,,144.7,60.5,,99.0,134.3,,,,305.0,236.1,,,,,,54.3,,,,150.2,-85.0,,-77.7,,-89.0,-66.0,-83.0,,,,,-103.9,,-80.3,,,-105.0,-171.8,,-52.3,-136.5,,-98.0,-62.7,,,,108.0,39.1,,,,,,-142.7,,,,-46.8,,True,,False,True,True,,,,,False,,True,,,False,False,,True,False,,False,True,,,,False,True,,,,,,False,,,,True
27007,142,180.0,,178.1,,144.0,174.0,174.0,,,,,142.8,,181.7,,,93.0,52.9,,242.5,86.0,,97.0,130.4,,,,384.0,328.2,,,,,,,,,,188.8,38.0,,36.1,,2.0,32.0,32.0,,,,,0.8,,39.7,,,-49.0,-89.1,,100.5,-56.0,,-45.0,-11.6,,,,242.0,186.2,,,,,,,,,,46.8,,True,,True,True,True,,,,,True,,False,,,False,False,,False,False,,False,True,,,,False,False,,,,,,,,,,False
27009,175,224.0,,229.2,,162.0,207.0,144.0,,,,,135.0,,131.0,,,166.0,18.1,,216.2,135.5,,105.0,157.8,,,,395.0,269.2,,,,,,342.1,,,,213.1,49.0,,54.2,,-13.0,32.0,-31.0,,,,,-40.0,,-44.0,,,-9.0,-156.9,,41.2,-39.5,,-70.0,-17.2,,,,220.0,94.2,,,,,,167.1,,,,38.1,,False,,True,True,True,,,,,True,,True,,,True,False,,True,True,,False,True,,,,False,False,,,,,,False,,,,True
27011,36,40.0,,28.8,,25.0,28.0,2.0,,,,,17.8,,46.2,,,16.0,3.7,,19.3,,,29.0,26.0,,,,45.0,39.0,,,,,,,,,,39.9,4.0,,-7.2,,-11.0,-8.0,-34.0,,,,,-18.2,,10.2,,,-20.0,-32.3,,-16.7,,,-7.0,-10.0,,,,9.0,3.0,,,,,,,,,,3.9,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,True,,,,,,,,,,True
27013,402,256.0,,269.6,,242.0,285.0,137.0,,,,,235.7,,196.4,,,247.0,51.4,,412.1,169.0,,176.0,242.0,,,,460.0,394.8,,,,,,462.7,,,,445.6,-146.0,,-132.4,,-160.0,-117.0,-265.0,,,,,-166.3,,-205.6,,,-155.0,-350.6,,10.1,-233.0,,-226.0,-160.0,,,,58.0,-7.2,,,,,,60.7,,,,43.6,,True,,False,True,False,,,,,False,,False,,,False,False,,True,False,,False,False,,,,True,True,,,,,,True,,,,True
27015,212,208.0,,198.1,,187.0,183.0,179.0,,,,,90.0,,108.6,,,79.0,54.5,,159.9,,,245.0,181.7,,,,324.0,195.6,,,,,,,,,,230.6,-4.0,,-13.9,,-25.0,-29.0,-33.0,,,,,-122.0,,-103.4,,,-133.0,-157.5,,-52.1,,,33.0,-30.3,,,,112.0,-16.4,,,,,,,,,,18.6,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False
27017,74,192.0,,170.8,,157.0,188.0,196.0,,,,,111.0,,172.7,,,133.0,59.3,,196.6,93.5,,129.0,173.3,,,,348.0,187.1,,,,,,331.4,,,,222.6,118.0,,96.8,,83.0,114.0,122.0,,,,,37.0,,98.7,,,59.0,-14.7,,122.6,19.5,,55.0,99.3,,,,274.0,113.1,,,,,,257.4,,,,148.6,,True,,True,True,False,,,,,True,,True,,,True,True,,False,True,,True,True,,,,False,True,,,,,,False,,,,False
