,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IUPUI-HkPrMobiDyR,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IUPUI-HkPrMobiDyR,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IUPUI-HkPrMobiDyR,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
46081,32,32.0,,30.6,,30.0,32.0,9.0,,,,,33.8,,18.3,,,26.7,40.0,20.8,,48.1,,,20.0,28.4,,,,47.0,58.0,,,,,,,83.4,,,,30.4,40.6,0.0,,-1.4,,-2.0,0.0,-23.0,,,,,1.8,,-13.7,,,-5.3,8.0,-11.2,,16.1,,,-12.0,-3.6,,,,15.0,26.0,,,,,,,51.4,,,,-1.6,8.6,,False,,False,True,False,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46083,177,158.0,,169.6,,121.0,122.0,46.0,,,,,110.0,,88.5,,,130.5,135.0,45.5,,158.3,124.5,,82.0,122.3,,,,165.0,292.0,,,,,,151.2,151.3,,,,104.7,195.0,-19.0,,-7.4,,-56.0,-55.0,-131.0,,,,,-67.0,,-88.5,,,-46.5,-42.0,-131.5,,-18.7,-52.5,,-95.0,-54.7,,,,-12.0,115.0,,,,,,-25.8,-25.7,,,,-72.3,18.0,,True,,False,False,False,,,,,False,,False,,,False,False,False,,True,False,,False,False,,,,True,False,,,,,,False,False,,,,False,True
46085,6,6.0,,6.0,,6.0,5.0,0.0,,,,,7.2,,0.1,,,6.8,9.0,2.7,,7.1,,,7.0,1.6,,,,6.0,12.0,,,,,,,4.1,,,,2.0,8.4,0.0,,0.0,,0.0,-1.0,-6.0,,,,,1.2,,-5.9,,,0.8,3.0,-3.3,,1.1,,,1.0,-4.4,,,,0.0,6.0,,,,,,,-1.9,,,,-4.0,2.4,,False,,True,False,False,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,True,False,,,,,,,False,,,,False,False
46087,9,16.0,,13.8,,11.0,9.0,,,,,,9.1,,14.0,,,14.0,10.0,7.6,,12.8,,,4.0,9.3,,,,14.0,25.0,,,,,,,8.7,,,,16.6,25.4,7.0,,4.8,,2.0,0.0,,,,,,0.1,,5.0,,,5.0,1.0,-1.4,,3.8,,,-5.0,0.3,,,,5.0,16.0,,,,,,,-0.3,,,,7.6,16.4,,True,,True,True,,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,False,False
46089,4,0.0,,0.8,,2.0,2.0,0.0,,,,,3.2,,0.7,,,0.8,4.0,0.3,,2.8,,,5.0,0.3,,,,1.0,6.0,,,,,,,3.6,,,,1.8,4.5,-4.0,,-3.2,,-2.0,-2.0,-4.0,,,,,-0.8,,-3.3,,,-3.2,0.0,-3.7,,-1.2,,,1.0,-3.7,,,,-3.0,2.0,,,,,,,-0.4,,,,-2.2,0.5,,True,,True,True,False,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
46091,34,14.0,,13.7,,10.0,10.0,0.0,,,,,4.1,,17.9,,,18.3,10.0,15.3,,4.8,,,12.0,11.5,,,,11.0,22.0,,,,,,,10.9,,,,10.7,9.4,-20.0,,-20.3,,-24.0,-24.0,-34.0,,,,,-29.9,,-16.1,,,-15.7,-24.0,-18.7,,-29.2,,,-22.0,-22.5,,,,-23.0,-12.0,,,,,,,-23.1,,,,-23.3,-24.6,,False,,False,False,False,,,,,False,,True,,,True,False,True,,False,,,False,False,,,,False,True,,,,,,,False,,,,False,False
46093,57,66.0,,70.3,,45.0,45.0,15.0,,,,,38.0,,39.4,,,50.0,32.0,41.8,,50.1,,,50.0,42.4,,,,84.0,104.0,,,,,,,79.1,,,,71.5,63.8,9.0,,13.3,,-12.0,-12.0,-42.0,,,,,-19.0,,-17.6,,,-7.0,-25.0,-15.2,,-6.9,,,-7.0,-14.6,,,,27.0,47.0,,,,,,,22.1,,,,14.5,6.8,,False,,False,False,False,,,,,False,,False,,,True,False,False,,True,,,True,False,,,,False,False,,,,,,,False,,,,False,True
46095,12,4.0,,4.0,,3.0,3.0,0.0,,,,,3.0,,11.6,,,7.8,4.0,0.0,,3.2,,,6.0,2.1,,,,,7.0,,,,,,,1.8,,,,3.1,,-8.0,,-8.0,,-9.0,-9.0,-12.0,,,,,-9.0,,-0.4,,,-4.2,-8.0,-12.0,,-8.8,,,-6.0,-9.9,,,,,-5.0,,,,,,,-10.2,,,,-8.9,,,True,,False,False,False,,,,,False,,True,,,True,False,False,,False,,,True,False,,,,,True,,,,,,,False,,,,False,
46097,3,2.0,,2.3,,4.0,2.0,0.0,,,,,3.9,,1.2,,,3.0,4.0,0.0,,5.5,,,6.0,0.2,,,,1.0,7.0,,,,,,,2.2,,,,8.3,8.8,-1.0,,-0.7,,1.0,-1.0,-3.0,,,,,0.9,,-1.8,,,-0.0,1.0,-3.0,,2.5,,,3.0,-2.8,,,,-2.0,4.0,,,,,,,-0.8,,,,5.3,5.8,,True,,False,False,False,,,,,True,,False,,,True,False,False,,False,,,False,False,,,,False,False,,,,,,,True,,,,False,False
46099,572,428.0,,401.1,,390.0,380.0,190.0,,,,,314.6,,227.9,,443.5,375.0,352.0,186.9,,523.6,373.5,,297.0,398.1,,,,421.0,765.0,,,,,,289.1,335.9,423.0,,,416.3,457.7,-144.0,,-170.9,,-182.0,-192.0,-382.0,,,,,-257.4,,-344.1,,-128.5,-197.0,-220.0,-385.1,,-48.4,-198.5,,-275.0,-173.9,,,,-151.0,193.0,,,,,,-282.9,-236.1,-149.0,,,-155.7,-114.3,,False,,False,False,False,,,,,False,,False,,True,False,False,False,,True,False,,False,False,,,,False,False,,,,,,False,False,False,,,False,True
46101,9,12.0,,10.8,,11.0,6.0,0.0,,,,,8.3,,2.7,,,7.7,12.0,2.1,,9.0,,,11.0,2.0,,,,7.0,26.0,,,,,,,12.9,,,,10.2,19.1,3.0,,1.8,,2.0,-3.0,-9.0,,,,,-0.7,,-6.3,,,-1.3,3.0,-6.9,,0.0,,,2.0,-7.0,,,,-2.0,17.0,,,,,,,3.9,,,,1.2,10.1,,True,,True,False,False,,,,,True,,False,,,True,False,False,,True,,,True,False,,,,True,False,,,,,,,False,,,,True,False
46102,14,14.0,,15.0,,11.0,24.0,0.0,,,,,,,2.2,,,12.0,352.0,0.3,,24.7,,,17.0,7.0,,,,7.0,36.0,,,,,,,,,,,,,0.0,,1.0,,-3.0,10.0,-14.0,,,,,,,-11.8,,,-2.0,338.0,-13.7,,10.7,,,3.0,-7.0,,,,-7.0,22.0,,,,,,,,,,,,,,False,,False,False,False,,,,,,,False,,,False,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,,,
46103,253,252.0,,256.9,,198.0,200.0,116.0,,,,,165.5,,136.4,,,196.5,4.0,107.3,,217.9,261.5,,197.0,212.9,,,,252.0,411.0,,,,,,189.6,191.9,,,,239.4,198.1,-1.0,,3.9,,-55.0,-53.0,-137.0,,,,,-87.5,,-116.6,,,-56.5,-249.0,-145.7,,-35.1,8.5,,-56.0,-40.1,,,,-1.0,158.0,,,,,,-63.4,-61.1,,,,-13.6,-54.9,,False,,False,False,False,,,,,False,,False,,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,,False,False
46105,4,10.0,,8.4,,4.0,4.0,0.0,,,,,5.1,,1.5,,,5.1,2.0,0.1,,4.6,,,10.0,0.9,,,,,11.0,,,,,,,6.2,,,,8.3,,6.0,,4.4,,0.0,0.0,-4.0,,,,,1.1,,-2.5,,,1.1,-2.0,-3.9,,0.6,,,6.0,-3.1,,,,,7.0,,,,,,,2.2,,,,4.3,,,True,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,False,True,,,,,False,,,,,,,True,,,,True,
46107,14,8.0,,9.5,,7.0,8.0,0.0,,,,,5.4,,0.5,,,7.7,16.0,2.0,,6.1,,,14.0,6.2,,,,10.0,10.0,,,,,,,5.8,,,,8.5,,-6.0,,-4.5,,-7.0,-6.0,-14.0,,,,,-8.6,,-13.5,,,-6.3,2.0,-12.0,,-7.9,,,0.0,-7.8,,,,-4.0,-4.0,,,,,,,-8.2,,,,-5.5,,,True,,False,False,False,,,,,False,,False,,,False,True,False,,False,,,True,False,,,,True,True,,,,,,,False,,,,True,
46109,61,52.0,,51.0,,35.0,33.0,0.0,,,,,17.6,,35.7,,,48.8,4.0,10.7,,19.7,,,48.0,35.1,,,,57.0,53.0,,,,,,,32.5,,,,42.0,43.8,-9.0,,-10.0,,-26.0,-28.0,-61.0,,,,,-43.4,,-25.3,,,-12.2,-57.0,-50.3,,-41.3,,,-13.0,-25.9,,,,-4.0,-8.0,,,,,,,-28.5,,,,-19.0,-17.2,,False,,False,False,False,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,True,True,,,,,,,False,,,,False,False
46111,9,0.0,,0.0,,2.0,2.0,0.0,,,,,2.7,,0.1,,,1.3,26.0,2.8,,3.0,,,2.0,0.5,,,,1.0,6.0,,,,,,,3.2,,,,0.6,5.0,-9.0,,-9.0,,-7.0,-7.0,-9.0,,,,,-6.3,,-8.9,,,-7.7,17.0,-6.2,,-6.0,,,-7.0,-8.5,,,,-8.0,-3.0,,,,,,,-5.8,,,,-8.4,-4.0,,False,,True,True,False,,,,,True,,True,,,True,False,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
46115,6,12.0,,13.3,,10.0,9.0,0.0,,,,,11.2,,6.5,,,9.4,10.0,1.8,,11.4,,,4.0,6.6,,,,9.0,21.0,,,,,,,7.9,,,,10.0,24.5,6.0,,7.3,,4.0,3.0,-6.0,,,,,5.2,,0.5,,,3.4,4.0,-4.2,,5.4,,,-2.0,0.6,,,,3.0,15.0,,,,,,,1.9,,,,4.0,18.5,,False,,True,True,False,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,True,False
46117,8,10.0,,10.5,,6.0,4.0,0.0,,,,,5.1,,1.7,,,6.0,4.0,1.0,,8.2,,,9.0,1.5,,,,6.0,8.0,,,,,,,17.1,,,,5.5,12.1,2.0,,2.5,,-2.0,-4.0,-8.0,,,,,-2.9,,-6.3,,,-2.0,-4.0,-7.0,,0.2,,,1.0,-6.5,,,,-2.0,0.0,,,,,,,9.1,,,,-2.5,4.1,,False,,False,False,False,,,,,False,,False,,,True,False,False,,True,,,True,False,,,,False,True,,,,,,,False,,,,False,False
46119,1,2.0,,1.8,,2.0,2.0,0.0,,,,,1.9,,0.3,,,0.7,2.0,0.6,,1.3,,,2.0,0.2,,,,1.0,5.0,,,,,,,7.8,,,,1.6,,1.0,,0.8,,1.0,1.0,-1.0,,,,,0.9,,-0.7,,,-0.3,1.0,-0.4,,0.3,,,1.0,-0.8,,,,0.0,4.0,,,,,,,6.8,,,,0.6,,,True,,False,False,False,,,,,True,,True,,,True,False,True,,True,,,False,True,,,,True,False,,,,,,,False,,,,True,
46121,1,2.0,,2.6,,4.0,7.0,0.0,,,,,12.1,,0.7,,,4.9,30.0,2.4,,14.4,,,9.0,1.5,,,,5.0,24.0,,,,,,,0.0,,,,2.7,15.1,1.0,,1.6,,3.0,6.0,-1.0,,,,,11.1,,-0.3,,,3.9,29.0,1.4,,13.4,,,8.0,0.5,,,,4.0,23.0,,,,,,,-1.0,,,,1.7,14.1,,False,,False,False,False,,,,,False,,True,,,False,False,False,,False,,,False,True,,,,False,False,,,,,,,True,,,,False,False
46123,18,28.0,,25.9,,21.0,15.0,8.0,,,,,8.6,,19.5,,,19.7,26.0,55.3,,13.4,,,14.0,14.8,,,,26.0,27.0,,,,,,,24.3,,,,31.3,20.1,10.0,,7.9,,3.0,-3.0,-10.0,,,,,-9.4,,1.5,,,1.7,8.0,37.3,,-4.6,,,-4.0,-3.2,,,,8.0,9.0,,,,,,,6.3,,,,13.3,2.1,,True,,True,True,False,,,,,True,,True,,,True,True,False,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,True
46125,12,16.0,,17.1,,18.0,12.0,,,,,,14.3,,14.1,,,13.3,22.0,6.9,,18.3,,,13.0,7.4,,,,14.0,34.0,,,,,,,27.2,,,,23.5,29.6,4.0,,5.1,,6.0,0.0,,,,,,2.3,,2.1,,,1.3,10.0,-5.1,,6.3,,,1.0,-4.6,,,,2.0,22.0,,,,,,,15.2,,,,11.5,17.6,,False,,False,True,,,,,,True,,True,,,True,False,False,,False,,,True,False,,,,True,False,,,,,,,False,,,,False,False
46127,43,24.0,,17.9,,34.0,34.0,11.0,,,,,33.4,,29.4,,,25.7,46.0,63.5,,50.5,29.0,,42.0,27.6,,,,,85.0,,,,,,,69.5,,,,16.2,49.6,-19.0,,-25.1,,-9.0,-9.0,-32.0,,,,,-9.6,,-13.6,,,-17.3,3.0,20.5,,7.5,-14.0,,-1.0,-15.4,,,,,42.0,,,,,,,26.5,,,,-26.8,6.6,,False,,True,True,False,,,,,True,,True,,,True,True,False,,True,True,,True,True,,,,,False,,,,,,,False,,,,False,True
46129,14,6.0,,5.8,,6.0,7.0,0.0,,,,,10.4,,5.8,,,4.4,12.0,5.1,,8.8,,,13.0,1.9,,,,7.0,18.0,,,,,,,12.6,,,,5.7,7.1,-8.0,,-8.2,,-8.0,-7.0,-14.0,,,,,-3.6,,-8.2,,,-9.6,-2.0,-8.9,,-5.2,,,-1.0,-12.1,,,,-7.0,4.0,,,,,,,-1.4,,,,-8.3,-6.9,,False,,False,True,False,,,,,True,,False,,,False,True,False,,True,,,True,False,,,,True,True,,,,,,,True,,,,False,True
46135,28,38.0,,37.2,,34.0,31.0,0.0,,,,,38.3,,31.1,,,30.2,64.0,5.8,,36.5,,,6.0,23.5,,,,27.0,73.0,,,,,,50.4,85.4,,,,33.4,45.9,10.0,,9.2,,6.0,3.0,-28.0,,,,,10.3,,3.1,,,2.2,36.0,-22.2,,8.5,,,-22.0,-4.5,,,,-1.0,45.0,,,,,,22.4,57.4,,,,5.4,17.9,,True,,True,True,False,,,,,False,,True,,,True,False,False,,True,,,False,True,,,,True,False,,,,,,False,False,,,,True,False
46137,1,0.0,,0.0,,0.0,2.0,0.0,,,,,4.2,,5.9,,,5.3,2.0,0.0,,2.1,,,2.0,0.7,,,,0.0,8.0,,,,,,,0.0,,,,0.5,6.6,-1.0,,-1.0,,-1.0,1.0,-1.0,,,,,3.2,,4.9,,,4.3,1.0,-1.0,,1.1,,,1.0,-0.3,,,,-1.0,7.0,,,,,,,-1.0,,,,-0.5,5.6,,True,,False,False,False,,,,,False,,False,,,False,False,True,,False,,,False,True,,,,False,False,,,,,,,False,,,,True,False
47001,265,388.0,,420.9,,277.0,239.0,360.0,,,,,167.5,,165.2,,,232.7,272.0,312.2,,228.4,371.5,,213.0,255.5,,,,240.0,347.0,,,,,,313.9,244.0,,,,278.0,279.0,123.0,,155.9,,12.0,-26.0,95.0,,,,,-97.5,,-99.8,,,-32.3,7.0,47.2,,-36.6,106.5,,-52.0,-9.5,,,,-25.0,82.0,,,,,,48.9,-21.0,,,,13.0,14.0,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
47003,111,86.0,,83.2,,84.0,71.0,86.0,,,,,88.0,,41.8,,,60.8,223.0,1.5,,118.4,148.5,,31.0,52.5,,,,,136.0,,,,,,252.8,68.3,,,,73.6,109.9,-25.0,,-27.8,,-27.0,-40.0,-25.0,,,,,-23.0,,-69.2,,,-50.2,112.0,-109.5,,7.4,37.5,,-80.0,-58.5,,,,,25.0,,,,,,141.8,-42.7,,,,-37.4,-1.1,,False,,False,False,False,,,,,True,,False,,,False,False,False,,True,False,,False,False,,,,,False,,,,,,False,False,,,,False,True
47005,15,134.0,,137.4,,53.0,36.0,18.0,,,,,27.8,,12.9,,,40.2,76.0,53.4,,42.6,,,8.0,40.2,,,,115.0,110.0,,,,,,,84.1,,,,114.5,77.9,119.0,,122.4,,38.0,21.0,3.0,,,,,12.8,,-2.1,,,25.2,61.0,38.4,,27.6,,,-7.0,25.2,,,,100.0,95.0,,,,,,,69.1,,,,99.5,62.9,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
47007,40,34.0,,34.5,,49.0,39.0,70.0,,,,,46.6,,9.5,,,67.1,53.0,63.7,,53.1,,,42.5,36.8,,,,13.0,58.0,,,,,,,21.3,,,,75.4,90.1,-6.0,,-5.5,,9.0,-1.0,30.0,,,,,6.6,,-30.5,,,27.1,13.0,23.7,,13.1,,,2.5,-3.2,,,,-27.0,18.0,,,,,,,-18.7,,,,35.4,50.1,,True,,False,True,False,,,,,False,,False,,,False,False,False,,False,,,True,True,,,,False,False,,,,,,,False,,,,False,False
47009,340,476.0,,471.5,,459.0,371.0,679.0,,,,,302.9,,176.2,,794.4,292.2,447.0,1382.7,,441.1,641.0,,324.0,359.7,,,,267.0,601.0,,,,,,502.5,547.8,313.0,,,153.0,501.0,136.0,,131.5,,119.0,31.0,339.0,,,,,-37.1,,-163.8,,454.4,-47.8,107.0,1042.7,,101.1,301.0,,-16.0,19.7,,,,-73.0,261.0,,,,,,162.5,207.8,-27.0,,,-187.0,161.0,,True,,True,True,False,,,,,True,,False,,False,True,True,False,,True,False,,True,True,,,,True,False,,,,,,False,False,True,,,False,False
47011,460,612.0,,620.7,,456.0,387.0,633.0,,,,,256.3,,239.9,,,381.3,464.0,223.1,,419.3,562.5,,419.0,423.5,,,,275.0,577.0,,,,,,454.6,394.4,,,,437.5,493.0,152.0,,160.7,,-4.0,-73.0,173.0,,,,,-203.7,,-220.1,,,-78.7,4.0,-236.9,,-40.7,102.5,,-41.0,-36.5,,,,-185.0,117.0,,,,,,-5.4,-65.6,,,,-22.5,33.0,,False,,True,True,False,,,,,False,,False,,,True,True,False,,True,True,,True,True,,,,False,True,,,,,,True,True,,,,True,True
47013,83,224.0,,228.1,,139.0,117.0,183.0,,,,,94.4,,89.0,,,119.2,154.0,66.9,,115.4,164.0,,119.0,119.4,,,,129.0,178.0,,,,,,217.6,158.9,,,,153.8,141.6,141.0,,145.1,,56.0,34.0,100.0,,,,,11.4,,6.0,,,36.2,71.0,-16.1,,32.4,81.0,,36.0,36.4,,,,46.0,95.0,,,,,,134.6,75.9,,,,70.8,58.6,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
47015,54,28.0,,33.5,,22.0,22.0,21.0,,,,,29.2,,32.4,,,23.3,62.0,6.1,,35.7,,,9.0,18.5,,,,26.0,29.0,,,,,,,27.9,,,,8.8,36.9,-26.0,,-20.5,,-32.0,-32.0,-33.0,,,,,-24.8,,-21.6,,,-30.7,8.0,-47.9,,-18.3,,,-45.0,-35.5,,,,-28.0,-25.0,,,,,,,-26.1,,,,-45.2,-17.1,,True,,False,False,False,,,,,True,,True,,,False,True,False,,True,,,False,False,,,,False,True,,,,,,,False,,,,False,True
47017,40,144.0,,152.6,,65.0,48.0,50.0,,,,,66.6,,17.8,,,46.8,88.0,9.2,,77.4,,,1.0,40.4,,,,98.0,149.0,,,,,,134.8,78.3,,,,90.0,119.6,104.0,,112.6,,25.0,8.0,10.0,,,,,26.6,,-22.2,,,6.8,48.0,-30.8,,37.4,,,-39.0,0.4,,,,58.0,109.0,,,,,,94.8,38.3,,,,50.0,79.6,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,False,,,,,,True,True,,,,True,True
47019,99,158.0,,195.4,,156.0,133.0,167.0,,,,,128.6,,95.4,,,99.4,261.0,1321.0,,283.9,261.0,,70.0,133.3,,,,127.0,214.0,,,,,,103.2,155.1,,,,142.0,144.7,59.0,,96.4,,57.0,34.0,68.0,,,,,29.6,,-3.6,,,0.4,162.0,1222.0,,184.9,162.0,,-29.0,34.3,,,,28.0,115.0,,,,,,4.2,56.1,,,,43.0,45.7,,False,,True,True,False,,,,,True,,True,,,True,False,False,,False,False,,True,True,,,,True,False,,,,,,True,True,,,,True,True
47021,149,104.0,,113.8,,92.0,65.0,90.0,,,,,77.1,,98.3,,,74.1,131.0,36.4,,98.4,135.5,,19.0,60.9,,,,36.0,138.0,,,,,,122.2,72.3,,,,13.8,117.9,-45.0,,-35.2,,-57.0,-84.0,-59.0,,,,,-71.9,,-50.7,,,-74.9,-18.0,-112.6,,-50.6,-13.5,,-130.0,-88.1,,,,-113.0,-11.0,,,,,,-26.8,-76.7,,,,-135.2,-31.1,,True,,False,False,False,,,,,False,,False,,,False,True,False,,False,True,,False,False,,,,False,True,,,,,,True,False,,,,False,True
47023,21,46.0,,19.1,,29.0,34.0,25.0,,,,,43.7,,31.8,,,28.2,58.0,96.3,,59.6,,,15.0,27.6,,,,19.0,64.0,,,,,,,79.8,,,,14.9,66.2,25.0,,-1.9,,8.0,13.0,4.0,,,,,22.7,,10.8,,,7.2,37.0,75.3,,38.6,,,-6.0,6.6,,,,-2.0,43.0,,,,,,,58.8,,,,-6.1,45.2,,True,,True,True,True,,,,,True,,True,,,True,False,False,,False,,,True,True,,,,True,False,,,,,,,False,,,,True,False
47025,173,216.0,,212.1,,150.0,149.0,98.0,,,,,66.1,,86.3,,,180.7,133.0,30.5,,104.7,146.5,,269.0,159.5,,,,206.0,157.0,,,,,,,114.7,,,,220.9,157.7,43.0,,39.1,,-23.0,-24.0,-75.0,,,,,-106.9,,-86.7,,,7.7,-40.0,-142.5,,-68.3,-26.5,,96.0,-13.5,,,,33.0,-16.0,,,,,,,-58.3,,,,47.9,-15.3,,True,,True,True,False,,,,,False,,False,,,True,True,False,,False,True,,False,True,,,,True,True,,,,,,,False,,,,False,True
47027,16,0.0,,0.0,,12.0,14.0,0.0,,,,,20.5,,5.2,,,4.3,24.0,105.6,,25.9,,,0.0,11.8,,,,,30.0,,,,,,,5.0,,,,0.7,27.3,-16.0,,-16.0,,-4.0,-2.0,-16.0,,,,,4.5,,-10.8,,,-11.7,8.0,89.6,,9.9,,,-16.0,-4.2,,,,,14.0,,,,,,,-11.0,,,,-15.3,11.3,,False,,True,True,False,,,,,True,,True,,,True,True,False,,True,,,False,True,,,,,True,,,,,,,True,,,,True,True
47029,96,176.0,,169.9,,105.0,88.0,94.0,,,,,88.7,,58.3,,,75.3,160.0,35.2,,122.7,169.5,,70.0,83.5,,,,85.0,142.0,,,,,,126.4,109.1,,,,110.1,125.6,80.0,,73.9,,9.0,-8.0,-2.0,,,,,-7.3,,-37.7,,,-20.7,64.0,-60.8,,26.7,73.5,,-26.0,-12.5,,,,-11.0,46.0,,,,,,30.4,13.1,,,,14.1,29.6,,True,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
47031,211,204.0,,210.2,,139.0,110.0,113.0,,,,,118.4,,57.6,,,107.7,261.0,21.7,,149.9,229.0,,62.0,99.3,,,,90.0,219.0,,,,,,261.6,127.0,,,,108.7,198.9,-7.0,,-0.8,,-72.0,-101.0,-98.0,,,,,-92.6,,-153.4,,,-103.3,50.0,-189.3,,-61.1,18.0,,-149.0,-111.7,,,,-121.0,8.0,,,,,,50.6,-84.0,,,,-102.3,-12.1,,True,,False,False,False,,,,,False,,False,,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,,False,False
47033,19,56.0,,57.0,,41.0,42.0,12.0,,,,,36.3,,1.8,,,32.3,38.0,28.9,,32.5,,,46.0,40.6,,,,25.0,65.0,,,,,,,51.4,,,,50.7,56.0,37.0,,38.0,,22.0,23.0,-7.0,,,,,17.3,,-17.2,,,13.3,19.0,9.9,,13.5,,,27.0,21.6,,,,6.0,46.0,,,,,,,32.4,,,,31.7,37.0,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,True,False
47035,94,168.0,,152.2,,160.0,129.0,173.0,,,,,113.2,,70.6,,,102.8,182.0,385.5,,170.1,207.0,,73.0,129.6,,,,90.0,223.0,,,,,,356.4,165.1,,,,22.4,185.4,74.0,,58.2,,66.0,35.0,79.0,,,,,19.2,,-23.4,,,8.8,88.0,291.5,,76.1,113.0,,-21.0,35.6,,,,-4.0,129.0,,,,,,262.4,71.1,,,,-71.6,91.4,,True,,True,True,False,,,,,True,,True,,,True,False,False,,False,False,,True,True,,,,True,False,,,,,,False,True,,,,True,False
