,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
46015,3,4.0,,5.9,,4.0,3.0,0.0,,,,,3.1,,,5.7,,,10.0,1.4,,1.7,,,2.0,1.0,,,,3.0,6.0,,,,,,,2.9,,,,4.3,8.7,1.0,,2.9,,1.0,0.0,-3.0,,,,,0.1,,,2.7,,,7.0,-1.6,,-1.3,,,-1.0,-2.0,,,,0.0,3.0,,,,,,,-0.1,,,,1.3,5.7,,False,,False,True,False,,,,,True,,,False,,,False,False,,False,,,False,False,,,,True,False,,,,,,,True,,,,False,False
46017,0,0.0,,0.1,,0.0,1.0,0.0,,,,,1.5,,,0.0,,,2.0,0.0,,0.4,,,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,,,,0.9,2.6,0.0,,0.1,,0.0,1.0,0.0,,,,,1.5,,,0.0,,,2.0,0.0,,0.4,,,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,,,,0.9,2.6,,False,,True,False,True,,,,,False,,,True,,,False,False,,False,,,True,False,,,,True,False,,,,,,,True,,,,False,False
46019,6,6.0,,6.7,,6.0,5.0,0.0,,,,,5.2,,,16.0,,,6.0,9.7,,3.8,,,2.0,3.5,,,,7.0,11.0,,,,,,,7.9,,,,6.2,12.2,0.0,,0.7,,0.0,-1.0,-6.0,,,,,-0.8,,,10.0,,,0.0,3.7,,-2.2,,,-4.0,-2.5,,,,1.0,5.0,,,,,,,1.9,,,,0.2,6.2,,False,,True,False,False,,,,,False,,,False,,,True,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46021,2,0.0,,0.0,,0.0,1.0,0.0,,,,,0.6,,,0.1,,,0.0,0.0,,0.5,,,1.0,0.1,,,,0.0,1.0,,,,,,,0.3,,,,0.5,,-2.0,,-2.0,,-2.0,-1.0,-2.0,,,,,-1.4,,,-1.9,,,-2.0,-2.0,,-1.5,,,-1.0,-1.9,,,,-2.0,-1.0,,,,,,,-1.7,,,,-1.5,,,False,,False,True,False,,,,,True,,,True,,,False,True,,True,,,True,True,,,,False,True,,,,,,,True,,,,True,
46023,21,22.0,,22.6,,22.0,19.0,23.0,,,,,7.8,,,25.1,,,47.0,29.8,,7.0,,,22.0,20.3,,,,25.0,19.0,,,,,,,18.6,,,,23.7,16.6,1.0,,1.6,,1.0,-2.0,2.0,,,,,-13.2,,,4.1,,,26.0,8.8,,-14.0,,,1.0,-0.7,,,,4.0,-2.0,,,,,,,-2.4,,,,2.7,-4.4,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,True,,,,False,False,,,,,,,False,,,,False,False
46025,3,9.0,,7.6,,3.0,4.0,,,,,,2.2,,,4.2,,,3.0,1.4,,2.0,,,3.0,3.0,,,,6.0,8.0,,,,,,,4.9,,,,7.0,9.8,6.0,,4.6,,0.0,1.0,,,,,,-0.8,,,1.2,,,0.0,-1.6,,-1.0,,,0.0,-0.0,,,,3.0,5.0,,,,,,,1.9,,,,4.0,6.8,,True,,True,True,,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,False
46027,19,11.0,,12.5,,11.0,17.0,7.0,,,,,8.3,,,16.3,,,345.0,6.4,,6.2,,,9.0,11.2,,,,10.0,12.0,,,,,,,12.1,,,,9.4,15.4,-8.0,,-6.5,,-8.0,-2.0,-12.0,,,,,-10.7,,,-2.7,,,326.0,-12.6,,-12.8,,,-10.0,-7.8,,,,-9.0,-7.0,,,,,,,-6.9,,,,-9.6,-3.6,,True,,False,True,False,,,,,False,,,True,,,False,False,,False,,,False,True,,,,False,True,,,,,,,True,,,,False,True
46029,40,61.0,,60.7,,50.0,32.0,50.0,,,,,27.6,,,53.6,,,27.0,49.9,,20.4,,,15.0,38.7,,,,58.0,64.0,,,,,,,55.4,,,,72.1,62.6,21.0,,20.7,,10.0,-8.0,10.0,,,,,-12.4,,,13.6,,,-13.0,9.9,,-19.6,,,-25.0,-1.3,,,,18.0,24.0,,,,,,,15.4,,,,32.1,22.6,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,False,True,,,,True,False,,,,,,,True,,,,False,False
46031,4,2.0,,1.8,,2.0,2.0,0.0,,,,,1.9,,,0.0,,,3.0,0.4,,0.7,,,2.0,0.8,,,,3.0,5.0,,,,,,,2.5,,,,2.2,7.4,-2.0,,-2.2,,-2.0,-2.0,-4.0,,,,,-2.1,,,-4.0,,,-1.0,-3.6,,-3.3,,,-2.0,-3.2,,,,-1.0,1.0,,,,,,,-1.5,,,,-1.8,3.4,,False,,False,False,False,,,,,False,,,False,,,True,False,,False,,,False,False,,,,True,True,,,,,,,True,,,,True,False
46033,13,5.0,,5.2,,5.0,4.0,0.0,,,,,4.5,,,0.8,,,8.0,8.5,,2.8,,,3.0,4.1,,,,6.0,10.0,,,,,,,6.6,,,,5.5,,-8.0,,-7.8,,-8.0,-9.0,-13.0,,,,,-8.5,,,-12.2,,,-5.0,-4.5,,-10.2,,,-10.0,-8.9,,,,-7.0,-3.0,,,,,,,-6.4,,,,-7.5,,,True,,False,False,False,,,,,False,,,False,,,True,True,,False,,,False,False,,,,True,True,,,,,,,True,,,,True,
46035,20,11.0,,10.9,,15.0,16.0,21.0,,,,,14.3,,,11.5,,,53.0,13.6,,9.4,,,12.0,15.3,,,,12.0,18.0,,,,,,,16.5,,,,10.3,25.5,-9.0,,-9.1,,-5.0,-4.0,1.0,,,,,-5.7,,,-8.5,,,33.0,-6.4,,-10.6,,,-8.0,-4.7,,,,-8.0,-2.0,,,,,,,-3.5,,,,-9.7,5.5,,False,,True,True,True,,,,,True,,,True,,,False,True,,False,,,True,True,,,,True,True,,,,,,,True,,,,False,True
46037,6,10.0,,9.2,,8.0,4.0,11.0,,,,,4.6,,,5.8,,,5.0,11.1,,3.8,,,0.0,4.8,,,,12.0,11.0,,,,,,,5.5,,,,12.8,7.5,4.0,,3.2,,2.0,-2.0,5.0,,,,,-1.4,,,-0.2,,,-1.0,5.1,,-2.2,,,-6.0,-1.2,,,,6.0,5.0,,,,,,,-0.5,,,,6.8,1.5,,True,,True,True,False,,,,,True,,,True,,,True,False,,True,,,False,True,,,,False,False,,,,,,,True,,,,False,True
46039,2,2.0,,2.4,,3.0,2.0,0.0,,,,,2.7,,,5.8,,,3.0,4.2,,1.3,,,3.0,0.7,,,,4.0,5.0,,,,,,,2.6,,,,3.1,2.8,0.0,,0.4,,1.0,0.0,-2.0,,,,,0.7,,,3.8,,,1.0,2.2,,-0.7,,,1.0,-1.3,,,,2.0,3.0,,,,,,,0.6,,,,1.1,0.8,,False,,False,True,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46041,10,10.0,,10.0,,7.0,7.0,0.0,,,,,7.1,,,5.7,,,3.0,58.3,,3.4,0.0,,3.0,5.4,,,,10.0,10.0,,,,,,,8.5,,,,7.8,12.3,0.0,,0.0,,-3.0,-3.0,-10.0,,,,,-2.9,,,-4.3,,,-7.0,48.3,,-6.6,-10.0,,-7.0,-4.6,,,,0.0,0.0,,,,,,,-1.5,,,,-2.2,2.3,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,False,,False,False,,,,True,True,,,,,,,False,,,,False,False
46043,1,11.0,,10.7,,8.0,5.0,0.0,,,,,2.5,,,0.0,,,8.0,15.0,,1.5,,,5.0,3.8,,,,8.0,8.0,,,,,,,5.7,,,,10.7,8.4,10.0,,9.7,,7.0,4.0,-1.0,,,,,1.5,,,-1.0,,,7.0,14.0,,0.5,,,4.0,2.8,,,,7.0,7.0,,,,,,,4.7,,,,9.7,7.4,,True,,True,True,True,,,,,True,,,True,,,True,False,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
46045,2,5.0,,4.7,,2.0,2.0,0.0,,,,,3.3,,,0.0,,,2.0,1.4,,2.8,,,0.0,1.3,,,,5.0,7.0,,,,,,,5.0,,,,4.7,,3.0,,2.7,,0.0,0.0,-2.0,,,,,1.3,,,-2.0,,,0.0,-0.6,,0.8,,,-2.0,-0.7,,,,3.0,5.0,,,,,,,3.0,,,,2.7,,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,False,,,,,,,False,,,,True,
46047,14,8.0,,8.1,,6.0,4.0,0.0,,,,,3.6,,,6.0,,,12.0,5.7,,2.4,,,3.0,3.3,,,,6.0,9.0,,,,,,,10.2,,,,7.9,9.3,-6.0,,-5.9,,-8.0,-10.0,-14.0,,,,,-10.4,,,-8.0,,,-2.0,-8.3,,-11.6,,,-11.0,-10.7,,,,-8.0,-5.0,,,,,,,-3.8,,,,-6.1,-4.7,,True,,False,False,False,,,,,False,,,False,,,True,False,,False,,,False,False,,,,False,True,,,,,,,True,,,,False,True
46049,1,6.0,,5.5,,1.0,2.0,0.0,,,,,2.2,,,0.0,,,1.0,1.3,,1.1,,,1.0,1.4,,,,5.0,5.0,,,,,,,4.2,,,,5.4,7.5,5.0,,4.5,,0.0,1.0,-1.0,,,,,1.2,,,-1.0,,,0.0,0.3,,0.1,,,0.0,0.4,,,,4.0,4.0,,,,,,,3.2,,,,4.4,6.5,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,False
46051,8,22.0,,21.5,,10.0,10.0,13.0,,,,,5.6,,,19.5,,,5.0,6.9,,5.7,,,8.0,10.5,,,,18.0,17.0,,,,,,,18.1,,,,19.4,17.2,14.0,,13.5,,2.0,2.0,5.0,,,,,-2.4,,,11.5,,,-3.0,-1.1,,-2.3,,,0.0,2.5,,,,10.0,9.0,,,,,,,10.1,,,,11.4,9.2,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
46053,7,9.0,,7.1,,7.0,4.0,,,,,,2.8,,,0.0,,,11.0,9.1,,2.7,,,2.0,4.4,,,,9.0,8.0,,,,,,,7.3,,,,10.1,,2.0,,0.1,,0.0,-3.0,,,,,,-4.2,,,-7.0,,,4.0,2.1,,-4.3,,,-5.0,-2.6,,,,2.0,1.0,,,,,,,0.3,,,,3.1,,,True,,True,False,,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,True,,,,,,,True,,,,False,
46055,6,4.0,,3.9,,2.0,2.0,0.0,,,,,1.2,,,0.0,,,1.0,0.1,,0.5,,,3.0,1.7,,,,3.0,3.0,,,,,,,3.1,,,,2.3,,-2.0,,-2.1,,-4.0,-4.0,-6.0,,,,,-4.8,,,-6.0,,,-5.0,-5.9,,-5.5,,,-3.0,-4.3,,,,-3.0,-3.0,,,,,,,-2.9,,,,-3.7,,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,
46057,12,15.0,,15.0,,15.0,13.0,9.0,,,,,4.2,,,0.0,,,5.0,24.6,,3.2,,,17.0,12.9,,,,14.0,15.0,,,,,,,13.4,,,,17.0,15.3,3.0,,3.0,,3.0,1.0,-3.0,,,,,-7.8,,,-12.0,,,-7.0,12.6,,-8.8,,,5.0,0.9,,,,2.0,3.0,,,,,,,1.4,,,,5.0,3.3,,False,,False,True,False,,,,,False,,,False,,,False,False,,False,,,False,True,,,,True,False,,,,,,,True,,,,False,False
46059,5,9.0,,8.3,,4.0,4.0,0.0,,,,,1.4,,,5.8,,,3.0,1.2,,1.3,,,5.0,3.8,,,,5.0,7.0,,,,,,,7.6,,,,4.8,10.8,4.0,,3.3,,-1.0,-1.0,-5.0,,,,,-3.6,,,0.8,,,-2.0,-3.8,,-3.7,,,0.0,-1.2,,,,0.0,2.0,,,,,,,2.6,,,,-0.2,5.8,,True,,True,True,False,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,False
46061,5,7.0,,6.9,,5.0,5.0,0.0,,,,,2.1,,,21.9,,,6.0,2.3,,2.2,,,4.0,5.8,,,,6.0,7.0,,,,,,,6.4,,,,7.8,,2.0,,1.9,,0.0,0.0,-5.0,,,,,-2.9,,,16.9,,,1.0,-2.7,,-2.8,,,-1.0,0.8,,,,1.0,2.0,,,,,,,1.4,,,,2.8,,,True,,True,True,False,,,,,False,,,False,,,True,False,,False,,,True,True,,,,True,False,,,,,,,True,,,,False,
46063,0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.2,,,0.1,,,1.0,0.0,,0.1,,,0.0,0.0,,,,0.0,1.0,,,,,,,0.2,,,,1.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.2,,,0.1,,,1.0,0.0,,0.1,,,0.0,0.0,,,,0.0,1.0,,,,,,,0.2,,,,1.0,,,True,,True,True,True,,,,,False,,,False,,,False,False,,False,,,True,False,,,,True,False,,,,,,,False,,,,False,
46065,20,20.0,,21.0,,19.0,16.0,19.0,,,,,14.0,,,15.7,,,7.0,56.9,,11.8,,,13.0,13.9,,,,24.0,23.0,,,,,,,22.1,,,,21.3,28.1,0.0,,1.0,,-1.0,-4.0,-1.0,,,,,-6.0,,,-4.3,,,-13.0,36.9,,-8.2,,,-7.0,-6.1,,,,4.0,3.0,,,,,,,2.1,,,,1.3,8.1,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46067,2,5.0,,5.1,,6.0,4.0,7.0,,,,,3.9,,,5.8,,,22.0,8.0,,2.8,,,1.0,3.5,,,,7.0,8.0,,,,,,,4.0,,,,3.6,8.4,3.0,,3.1,,4.0,2.0,5.0,,,,,1.9,,,3.8,,,20.0,6.0,,0.8,,,-1.0,1.5,,,,5.0,6.0,,,,,,,2.0,,,,1.6,6.4,,False,,False,True,False,,,,,True,,,False,,,False,False,,True,,,True,True,,,,False,False,,,,,,,True,,,,True,False
46069,2,1.0,,1.1,,1.0,1.0,0.0,,,,,0.4,,,0.0,,,1.0,0.0,,0.1,,,2.0,1.2,,,,1.0,1.0,,,,,,,2.5,,,,1.0,2.9,-1.0,,-0.9,,-1.0,-1.0,-2.0,,,,,-1.6,,,-2.0,,,-1.0,-2.0,,-1.9,,,0.0,-0.8,,,,-1.0,-1.0,,,,,,,0.5,,,,-1.0,0.9,,True,,False,False,False,,,,,False,,,False,,,False,False,,False,,,True,True,,,,False,False,,,,,,,True,,,,True,True
46071,1,3.0,,2.0,,2.0,1.0,0.0,,,,,1.2,,,0.3,,,4.0,0.4,,0.8,,,2.0,0.5,,,,2.0,4.0,,,,,,,1.1,,,,2.5,,2.0,,1.0,,1.0,0.0,-1.0,,,,,0.2,,,-0.7,,,3.0,-0.6,,-0.2,,,1.0,-0.5,,,,1.0,3.0,,,,,,,0.1,,,,1.5,,,True,,True,True,True,,,,,True,,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,True,
46073,2,4.0,,4.2,,1.0,1.0,0.0,,,,,1.0,,,5.7,,,2.0,1.5,,0.6,,,1.0,0.5,,,,2.0,3.0,,,,,,,4.6,,,,3.3,,2.0,,2.2,,-1.0,-1.0,-2.0,,,,,-1.0,,,3.7,,,0.0,-0.5,,-1.4,,,-1.0,-1.5,,,,0.0,1.0,,,,,,,2.6,,,,1.3,,,False,,True,True,False,,,,,True,,,False,,,True,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,
46075,0,1.0,,0.7,,1.0,1.0,0.0,,,,,0.4,,,5.7,,,0.0,24.2,,0.5,,,1.0,0.3,,,,,1.0,,,,,,,2.3,,,,1.1,,1.0,,0.7,,1.0,1.0,0.0,,,,,0.4,,,5.7,,,0.0,24.2,,0.5,,,1.0,0.3,,,,,1.0,,,,,,,2.3,,,,1.1,,,True,,False,False,True,,,,,True,,,False,,,True,False,,True,,,False,True,,,,,False,,,,,,,False,,,,False,
46077,5,8.0,,8.5,,7.0,6.0,7.0,,,,,3.7,,,0.0,,,5.0,14.2,,3.8,,,4.0,5.9,,,,10.0,9.0,,,,,,,6.2,,,,8.2,15.1,3.0,,3.5,,2.0,1.0,2.0,,,,,-1.3,,,-5.0,,,0.0,9.2,,-1.2,,,-1.0,0.9,,,,5.0,4.0,,,,,,,1.2,,,,3.2,10.1,,False,,True,True,True,,,,,True,,,False,,,True,False,,True,,,True,True,,,,False,False,,,,,,,True,,,,False,False
46079,19,17.0,,17.4,,11.0,11.0,7.0,,,,,7.2,,,28.6,,,31.0,10.8,,6.0,,,5.0,10.1,,,,14.0,19.0,,,,,,,18.7,,,,16.8,32.6,-2.0,,-1.6,,-8.0,-8.0,-12.0,,,,,-11.8,,,9.6,,,12.0,-8.2,,-13.0,,,-14.0,-8.9,,,,-5.0,0.0,,,,,,,-0.3,,,,-2.2,13.6,,True,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,True,,,,,,,True,,,,False,False
46081,12,20.0,,21.2,,18.0,16.0,13.0,,,,,17.4,,,10.1,,,18.0,16.2,,13.0,,,13.0,15.9,,,,18.0,19.0,,,,,,,20.5,,,,20.0,21.9,8.0,,9.2,,6.0,4.0,1.0,,,,,5.4,,,-1.9,,,6.0,4.2,,1.0,,,1.0,3.9,,,,6.0,7.0,,,,,,,8.5,,,,8.0,9.9,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,False
46083,101,76.0,,76.4,,81.0,95.0,91.0,,,,,44.7,,,63.3,,,851.0,92.3,,47.5,47.5,,79.0,82.8,,,,86.0,106.0,,,,,,,76.1,,,,78.7,147.5,-25.0,,-24.6,,-20.0,-6.0,-10.0,,,,,-56.3,,,-37.7,,,750.0,-8.7,,-53.5,-53.5,,-22.0,-18.2,,,,-15.0,5.0,,,,,,,-24.9,,,,-22.3,46.5,,True,,True,True,True,,,,,False,,,False,,,False,True,,False,False,,True,True,,,,True,True,,,,,,,True,,,,True,False
46085,5,1.0,,1.0,,1.0,2.0,0.0,,,,,2.8,,,0.0,,,5.0,1.9,,1.6,,,1.0,0.4,,,,,3.0,,,,,,,2.6,,,,0.8,3.4,-4.0,,-4.0,,-4.0,-3.0,-5.0,,,,,-2.2,,,-5.0,,,0.0,-3.1,,-3.4,,,-4.0,-4.6,,,,,-2.0,,,,,,,-2.4,,,,-4.2,-1.6,,False,,False,True,False,,,,,True,,,False,,,True,True,,True,,,False,False,,,,,True,,,,,,,True,,,,False,True
46087,7,2.0,,2.0,,5.0,3.0,0.0,,,,,3.5,,,5.7,,,21.0,7.1,,1.8,,,2.0,1.3,,,,,6.0,,,,,,,1.4,,,,4.8,10.6,-5.0,,-5.0,,-2.0,-4.0,-7.0,,,,,-3.5,,,-1.3,,,14.0,0.1,,-5.2,,,-5.0,-5.7,,,,,-1.0,,,,,,,-5.6,,,,-2.2,3.6,,True,,True,True,False,,,,,True,,,True,,,False,True,,False,,,False,False,,,,,True,,,,,,,False,,,,True,True
46089,2,2.0,,1.9,,2.0,1.0,0.0,,,,,1.2,,,5.8,,,2.0,0.0,,0.9,,,1.0,0.2,,,,1.0,3.0,,,,,,,2.8,,,,2.4,5.3,0.0,,-0.1,,0.0,-1.0,-2.0,,,,,-0.8,,,3.8,,,0.0,-2.0,,-1.1,,,-1.0,-1.8,,,,-1.0,1.0,,,,,,,0.8,,,,0.4,3.3,,False,,True,False,False,,,,,False,,,False,,,True,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46091,17,17.0,,17.2,,9.0,7.0,,,,,,2.0,,,21.0,,,6.0,33.7,,1.8,,,8.0,7.2,,,,12.0,14.0,,,,,,,16.7,,,,13.3,9.1,0.0,,0.2,,-8.0,-10.0,,,,,,-15.0,,,4.0,,,-11.0,16.7,,-15.2,,,-9.0,-9.8,,,,-5.0,-3.0,,,,,,,-0.3,,,,-3.7,-7.9,,False,,False,False,,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
46093,26,31.0,,29.1,,27.0,25.0,22.0,,,,,16.8,,,25.8,,,17.0,39.8,,13.9,,,25.0,27.0,,,,36.0,35.0,,,,,,,34.5,,,,33.2,31.7,5.0,,3.1,,1.0,-1.0,-4.0,,,,,-9.2,,,-0.2,,,-9.0,13.8,,-12.1,,,-1.0,1.0,,,,10.0,9.0,,,,,,,8.5,,,,7.2,5.7,,True,,True,True,True,,,,,False,,,True,,,False,False,,False,,,True,True,,,,False,False,,,,,,,False,,,,False,False
46095,8,4.0,,3.4,,2.0,1.0,0.0,,,,,1.3,,,5.7,,,3.0,1.8,,0.9,,,2.0,0.6,,,,3.0,4.0,,,,,,,2.5,,,,3.6,,-4.0,,-4.6,,-6.0,-7.0,-8.0,,,,,-6.7,,,-2.3,,,-5.0,-6.2,,-7.1,,,-6.0,-7.4,,,,-5.0,-4.0,,,,,,,-5.5,,,,-4.4,,,False,,False,False,False,,,,,False,,,True,,,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,
46097,2,1.0,,0.8,,1.0,1.0,0.0,,,,,1.5,,,0.0,,,4.0,0.5,,1.1,,,1.0,0.1,,,,1.0,2.0,,,,,,,1.8,,,,1.0,5.6,-1.0,,-1.2,,-1.0,-1.0,-2.0,,,,,-0.5,,,-2.0,,,2.0,-1.5,,-0.9,,,-1.0,-1.9,,,,-1.0,0.0,,,,,,,-0.2,,,,-1.0,3.6,,False,,False,False,False,,,,,True,,,False,,,False,False,,True,,,False,False,,,,False,True,,,,,,,True,,,,True,False
46099,301,271.0,,274.5,,262.0,252.0,326.0,,,,,174.3,,,233.3,,285.1,1385.0,203.0,,152.9,162.0,,197.0,264.8,,,,259.0,319.0,,,,,,,248.5,260.0,,,193.2,264.5,-30.0,,-26.5,,-39.0,-49.0,25.0,,,,,-126.7,,,-67.7,,-15.9,1084.0,-98.0,,-148.1,-139.0,,-104.0,-36.2,,,,-42.0,18.0,,,,,,,-52.5,-41.0,,,-107.8,-36.5,,True,,False,False,True,,,,,False,,,False,,True,False,False,,False,False,,False,False,,,,False,True,,,,,,,False,False,,,False,False
46101,5,4.0,,3.9,,6.0,6.0,0.0,,,,,3.4,,,0.0,,,9.0,19.6,,3.1,,,7.0,5.6,,,,5.0,9.0,,,,,,,5.3,,,,3.9,5.8,-1.0,,-1.1,,1.0,1.0,-5.0,,,,,-1.6,,,-5.0,,,4.0,14.6,,-1.9,,,2.0,0.6,,,,0.0,4.0,,,,,,,0.3,,,,-1.1,0.8,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,True,,,,True,False,,,,,,,True,,,,False,True
46102,7,7.0,,7.1,,7.0,28.0,0.0,,,,,,,,0.0,,,410.0,21.5,,5.7,,,6.0,4.9,,,,7.0,13.0,,,,,,,,,,,,,0.0,,0.1,,0.0,21.0,-7.0,,,,,,,,-7.0,,,403.0,14.5,,-1.3,,,-1.0,-2.1,,,,0.0,6.0,,,,,,,,,,,,,,False,,True,False,False,,,,,,,,False,,,False,False,,False,,,False,False,,,,True,False,,,,,,,,,,,,
46103,90,163.0,,161.6,,130.0,116.0,156.0,,,,,86.3,,,99.5,,,2.0,168.6,,71.8,96.0,,108.0,133.1,,,,175.0,164.0,,,,,,,150.6,,,,167.6,126.1,73.0,,71.6,,40.0,26.0,66.0,,,,,-3.7,,,9.5,,,-88.0,78.6,,-18.2,6.0,,18.0,43.1,,,,85.0,74.0,,,,,,,60.6,,,,77.6,36.1,,True,,True,True,True,,,,,True,,,True,,,False,False,,True,True,,True,True,,,,False,False,,,,,,,True,,,,False,True
46105,1,3.0,,3.7,,2.0,2.0,0.0,,,,,2.0,,,4.9,,,1.0,22.3,,1.3,,,2.0,1.0,,,,,4.0,,,,,,,2.9,,,,3.1,,2.0,,2.7,,1.0,1.0,-1.0,,,,,1.0,,,3.9,,,0.0,21.3,,0.3,,,1.0,0.0,,,,,3.0,,,,,,,1.9,,,,2.1,,,False,,True,True,True,,,,,True,,,False,,,True,False,,True,,,True,True,,,,,False,,,,,,,True,,,,False,
