,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
34021,6432,784.0,,,,,,1498.0,,399.5,449.0,1018.3,487.8,1214.0,-5648.0,,,,,,-4934.0,,-6032.5,-5983.0,-5413.7,-5944.2,-5218.0,,,,,,True,,False,False,True,False,True
34023,13786,3626.0,,,,,,2600.0,,1670.4,2294.8,3003.6,1973.4,3771.0,-10160.0,,,,,,-11186.0,,-12115.6,-11491.2,-10782.4,-11812.6,-10015.0,,,,,,False,,False,False,False,False,True
34025,10407,3549.0,,,,,,2289.0,,1971.9,2041.0,2329.4,2002.3,2658.0,-6858.0,,,,,,-8118.0,,-8435.1,-8366.0,-8077.6,-8404.7,-7749.0,,,,,,False,,False,False,False,False,False
34027,8199,1484.0,,,,,,1077.0,,781.2,837.7,1440.3,1072.0,2815.0,-6715.0,,,,,,-7122.0,,-7417.8,-7361.3,-6758.7,-7127.0,-5384.0,,,,,,False,,False,False,False,False,True
34029,9410,5453.0,,,,,,3545.0,,3390.2,2204.4,2454.3,3469.6,2794.0,-3957.0,,,,,,-5865.0,,-6019.8,-7205.6,-6955.7,-5940.4,-6616.0,,,,,,False,,False,False,False,False,False
34031,14228,2471.0,,,,,,1401.0,,1202.4,744.8,2968.3,964.7,2425.0,-11757.0,,,,,,-12827.0,,-13025.6,-13483.2,-11259.7,-13263.3,-11803.0,,,,,,False,,False,False,True,False,False
34033,867,161.0,,,,,,291.0,,99.9,26.2,370.0,129.9,62.0,-706.0,,,,,,-576.0,,-767.1,-840.8,-497.0,-737.1,-805.0,,,,,,True,,False,False,True,False,False
34035,5096,721.0,,,,,,820.0,,449.9,196.8,919.7,283.4,709.0,-4375.0,,,,,,-4276.0,,-4646.1,-4899.2,-4176.3,-4812.6,-4387.0,,,,,,True,,False,False,True,False,False
34037,1535,182.0,,,,,,178.0,,151.2,114.3,265.9,121.8,152.0,-1353.0,,,,,,-1357.0,,-1383.8,-1420.7,-1269.1,-1413.2,-1383.0,,,,,,False,,False,False,True,False,False
34039,14145,3052.0,,,,,,1929.0,,1220.3,1184.5,2943.9,1203.9,2900.0,-11093.0,,,,,,-12216.0,,-12924.7,-12960.5,-11201.1,-12941.1,-11245.0,,,,,,False,,False,False,False,False,False
34041,1417,196.0,,,,,,239.0,,127.6,25.6,130.8,95.7,345.0,-1221.0,,,,,,-1178.0,,-1289.4,-1391.4,-1286.2,-1321.3,-1072.0,,,,,,True,,False,False,False,False,True
35001,21164,8470.0,,,,,,5028.0,,9781.2,10353.9,2624.8,3268.2,9137.0,-12694.0,,,,,,-16136.0,,-11382.8,-10810.1,-18539.2,-17895.8,-12027.0,,,,,,False,,True,True,False,False,True
35003,37,0.0,,,,,,0.0,,7.7,0.1,,,0.0,-37.0,,,,,,-37.0,,-29.3,-36.9,,,-37.0,,,,,,False,,True,True,,,False
35005,3584,1421.0,,,,,,552.0,,2524.7,1166.8,537.1,799.8,2193.0,-2163.0,,,,,,-3032.0,,-1059.3,-2417.2,-3046.9,-2784.2,-1391.0,,,,,,False,,True,False,False,False,True
35006,1273,217.0,,,,,,260.0,,185.4,31.7,5.8,,371.0,-1056.0,,,,,,-1013.0,,-1087.6,-1241.3,-1267.2,,-902.0,,,,,,True,,False,False,False,,True
35007,231,7.0,,,,,,47.0,,15.0,0.8,,,1.0,-224.0,,,,,,-184.0,,-216.0,-230.2,,,-230.0,,,,,,True,,True,False,,,False
35009,2128,1379.0,,,,,,1431.0,,2510.1,552.3,464.0,520.8,1661.0,-749.0,,,,,,-697.0,,382.1,-1575.7,-1664.0,-1607.2,-467.0,,,,,,True,,True,False,False,False,True
35011,56,0.0,,,,,,0.0,,31.2,,,,0.0,-56.0,,,,,,-56.0,,-24.8,,,,-56.0,,,,,,False,,True,,,,False
35013,9905,4242.0,,,,,,4024.0,,4775.2,5741.0,1368.0,1904.8,1270.0,-5663.0,,,,,,-5881.0,,-5129.8,-4164.0,-8537.0,-8000.2,-8635.0,,,,,,False,,True,True,False,False,False
35015,2084,1001.0,,,,,,684.0,,1142.7,402.3,96.0,571.0,1207.0,-1083.0,,,,,,-1400.0,,-941.3,-1681.7,-1988.0,-1513.0,-877.0,,,,,,False,,True,False,False,False,True
35017,390,126.0,,,,,,54.0,,148.0,34.8,206.5,,413.0,-264.0,,,,,,-336.0,,-242.0,-355.2,-183.5,,23.0,,,,,,False,,True,False,True,,True
35019,118,7.0,,,,,,10.0,,20.9,0.7,,,3.0,-111.0,,,,,,-108.0,,-97.1,-117.3,,,-115.0,,,,,,True,,True,False,,,False
35021,5,0.0,,,,,,0.0,,1.3,0.0,,,0.0,-5.0,,,,,,-5.0,,-3.7,-5.0,,,-5.0,,,,,,False,,True,True,,,False
35023,81,35.0,,,,,,6.0,,28.0,1.6,0.0,,45.0,-46.0,,,,,,-75.0,,-53.0,-79.4,-81.0,,-36.0,,,,,,False,,False,False,False,,True
35025,3018,1057.0,,,,,,1218.0,,892.4,403.9,354.3,437.1,943.0,-1961.0,,,,,,-1800.0,,-2125.6,-2614.1,-2663.7,-2580.9,-2075.0,,,,,,True,,False,False,False,False,False
35027,563,301.0,,,,,,44.0,,447.3,164.6,96.7,,1.0,-262.0,,,,,,-519.0,,-115.7,-398.4,-466.3,,-562.0,,,,,,False,,True,False,False,,False
35028,139,0.0,,,,,,29.0,,18.4,2.3,,,2.0,-139.0,,,,,,-110.0,,-120.6,-136.7,,,-137.0,,,,,,True,,True,True,,,True
35029,1470,623.0,,,,,,112.0,,477.5,294.0,65.8,,400.0,-847.0,,,,,,-1358.0,,-992.5,-1176.0,-1404.2,,-1070.0,,,,,,False,,False,False,False,,False
35031,3120,392.0,,,,,,1076.0,,184.1,93.5,1.3,191.6,0.0,-2728.0,,,,,,-2044.0,,-2935.9,-3026.5,-3118.7,-2928.4,-3120.0,,,,,,True,,False,False,False,False,False
35033,37,35.0,,,,,,4.0,,57.5,,,,146.0,-2.0,,,,,,-33.0,,20.5,,,,109.0,,,,,,False,,False,,,,False
35035,1285,357.0,,,,,,1024.0,,550.0,201.2,354.9,,1998.0,-928.0,,,,,,-261.0,,-735.0,-1083.8,-930.1,,713.0,,,,,,True,,True,False,False,,True
35037,183,49.0,,,,,,64.0,,31.9,3.9,,,271.0,-134.0,,,,,,-119.0,,-151.1,-179.1,,,88.0,,,,,,True,,False,False,,,True
35039,1034,154.0,,,,,,144.0,,210.1,75.0,23.0,,491.0,-880.0,,,,,,-890.0,,-823.9,-959.0,-1011.0,,-543.0,,,,,,False,,True,False,False,,True
35041,719,238.0,,,,,,392.0,,583.7,41.5,51.3,,151.0,-481.0,,,,,,-327.0,,-135.3,-677.5,-667.7,,-568.0,,,,,,True,,True,False,False,,False
35043,4126,1239.0,,,,,,906.0,,1274.3,1512.4,626.9,481.2,2330.0,-2887.0,,,,,,-3220.0,,-2851.7,-2613.6,-3499.1,-3644.8,-1796.0,,,,,,False,,True,True,False,False,True
35045,3090,805.0,,,,,,1290.0,,387.6,416.0,4.0,346.8,1429.0,-2285.0,,,,,,-1800.0,,-2702.4,-2674.0,-3086.0,-2743.2,-1661.0,,,,,,True,,False,False,False,False,True
35047,349,168.0,,,,,,389.0,,217.5,74.8,34.8,,226.0,-181.0,,,,,,40.0,,-131.5,-274.2,-314.2,,-123.0,,,,,,True,,True,False,False,,True
35049,4391,1169.0,,,,,,849.0,,1498.5,820.4,879.3,498.2,1181.0,-3222.0,,,,,,-3542.0,,-2892.5,-3570.6,-3511.7,-3892.8,-3210.0,,,,,,False,,True,False,False,False,True
35051,335,70.0,,,,,,31.0,,440.8,9.1,,,205.0,-265.0,,,,,,-304.0,,105.8,-325.9,,,-130.0,,,,,,False,,True,False,,,True
35053,519,182.0,,,,,,73.0,,453.2,52.4,0.7,,170.0,-337.0,,,,,,-446.0,,-65.8,-466.6,-518.3,,-349.0,,,,,,False,,True,False,False,,False
35055,742,91.0,,,,,,117.0,,177.9,7.5,46.6,,325.0,-651.0,,,,,,-625.0,,-564.1,-734.5,-695.4,,-417.0,,,,,,True,,True,False,False,,True
35057,277,28.0,,,,,,42.0,,116.7,3.2,,,18.0,-249.0,,,,,,-235.0,,-160.3,-273.8,,,-259.0,,,,,,True,,True,False,,,False
35059,114,7.0,,,,,,18.0,,52.0,1.4,,,22.0,-107.0,,,,,,-96.0,,-62.0,-112.6,,,-92.0,,,,,,True,,True,False,,,True
35061,2735,651.0,,,,,,490.0,,590.5,629.3,243.2,,2673.0,-2084.0,,,,,,-2245.0,,-2144.5,-2105.7,-2491.8,,-62.0,,,,,,False,,False,False,False,,True
36001,3173,826.0,,,,,,529.0,,533.5,246.4,837.9,457.2,758.0,-2347.0,,,,,,-2644.0,,-2639.5,-2926.6,-2335.1,-2715.8,-2415.0,,,,,,False,,False,False,True,False,False
36003,982,392.0,,,,,,189.0,,460.0,857.7,375.3,,1039.0,-590.0,,,,,,-793.0,,-522.0,-124.3,-606.7,,57.0,,,,,,False,,True,True,False,,True
36005,13626,3815.0,,,,,,,,1572.2,,,2117.7,3428.0,-9811.0,,,,,,,,-12053.8,,,-11508.3,-10198.0,,,,,,,,False,,,False,False
36007,3031,3108.0,,,,,,929.0,,7045.6,1095.0,894.3,1844.7,1683.0,77.0,,,,,,-2102.0,,4014.6,-1936.0,-2136.7,-1186.3,-1348.0,,,,,,False,,False,False,False,False,False
36009,975,308.0,,,,,,206.0,,611.8,145.6,369.4,,549.0,-667.0,,,,,,-769.0,,-363.2,-829.4,-605.6,,-426.0,,,,,,False,,True,False,True,,True
36011,784,301.0,,,,,,141.0,,206.3,113.4,405.9,,781.0,-483.0,,,,,,-643.0,,-577.7,-670.6,-378.1,,-3.0,,,,,,False,,False,False,True,,True
36013,1052,749.0,,,,,,415.0,,906.4,110.7,667.9,,1251.0,-303.0,,,,,,-637.0,,-145.6,-941.3,-384.1,,199.0,,,,,,False,,True,False,False,,True
36015,2196,1890.0,,,,,,418.0,,5630.7,1620.8,531.9,,801.0,-306.0,,,,,,-1778.0,,3434.7,-575.2,-1664.1,,-1395.0,,,,,,False,,False,False,False,,False
36017,406,231.0,,,,,,65.0,,199.4,195.9,82.0,,369.0,-175.0,,,,,,-341.0,,-206.6,-210.1,-324.0,,-37.0,,,,,,False,,False,False,False,,True
36019,340,98.0,,,,,,11.0,,82.5,28.8,37.4,,54.0,-242.0,,,,,,-329.0,,-257.5,-311.2,-302.6,,-286.0,,,,,,False,,False,False,False,,False
36021,445,168.0,,,,,,71.0,,107.0,29.1,209.3,,332.0,-277.0,,,,,,-374.0,,-338.0,-415.9,-235.7,,-113.0,,,,,,False,,False,False,True,,True
36023,777,742.0,,,,,,154.0,,3297.2,650.1,37.5,,722.0,-35.0,,,,,,-623.0,,2520.2,-126.9,-739.5,,-55.0,,,,,,False,,False,False,False,,False
36025,261,91.0,,,,,,69.0,,116.6,3.5,106.0,,184.0,-170.0,,,,,,-192.0,,-144.4,-257.5,-155.0,,-77.0,,,,,,False,,True,False,True,,True
36027,2637,511.0,,,,,,466.0,,415.0,109.6,97.6,348.1,461.0,-2126.0,,,,,,-2171.0,,-2222.0,-2527.4,-2539.4,-2288.9,-2176.0,,,,,,False,,False,False,False,False,False
36029,16288,2366.0,,,,,,2127.0,,1327.0,749.9,2872.1,1392.9,1626.0,-13922.0,,,,,,-14161.0,,-14961.0,-15538.1,-13415.9,-14895.1,-14662.0,,,,,,False,,False,False,True,False,False
36031,121,84.0,,,,,,17.0,,58.7,26.2,163.9,,36.0,-37.0,,,,,,-104.0,,-62.3,-94.8,42.9,,-85.0,,,,,,False,,False,False,False,,False
36033,228,42.0,,,,,,10.0,,34.7,10.8,,,18.0,-186.0,,,,,,-218.0,,-193.3,-217.2,,,-210.0,,,,,,False,,False,False,,,False
36035,237,42.0,,,,,,104.0,,41.9,3.9,220.2,,12.0,-195.0,,,,,,-133.0,,-195.1,-233.1,-16.8,,-225.0,,,,,,True,,False,False,True,,False
36037,898,91.0,,,,,,85.0,,76.7,13.0,269.4,,50.0,-807.0,,,,,,-813.0,,-821.3,-885.0,-628.6,,-848.0,,,,,,False,,False,False,True,,False
36039,320,602.0,,,,,,63.0,,772.0,80.6,85.2,,647.0,282.0,,,,,,-257.0,,452.0,-239.4,-234.8,,327.0,,,,,,True,,False,True,True,,False
36041,44,7.0,,,,,,6.0,,7.8,1.4,,,72.0,-37.0,,,,,,-38.0,,-36.2,-42.6,,,28.0,,,,,,False,,True,False,,,True
36043,479,70.0,,,,,,37.0,,73.8,6.4,193.3,,35.0,-409.0,,,,,,-442.0,,-405.2,-472.6,-285.7,,-444.0,,,,,,False,,True,False,True,,False
36045,571,35.0,,,,,,135.0,,72.3,3.2,154.4,,192.0,-536.0,,,,,,-436.0,,-498.7,-567.8,-416.6,,-379.0,,,,,,True,,True,False,True,,True
36047,22105,10213.0,,,,,,,,5369.0,,,4229.9,6017.0,-11892.0,,,,,,,,-16736.0,,,-17875.1,-16088.0,,,,,,,,False,,,False,False
36049,404,0.0,,,,,,42.0,,39.0,18.4,,,1.0,-404.0,,,,,,-362.0,,-365.0,-385.6,,,-403.0,,,,,,True,,True,True,,,True
36051,616,140.0,,,,,,147.0,,112.1,21.5,235.7,,315.0,-476.0,,,,,,-469.0,,-503.9,-594.5,-380.3,,-301.0,,,,,,True,,False,False,True,,True
36053,596,154.0,,,,,,142.0,,88.3,29.1,290.6,,976.0,-442.0,,,,,,-454.0,,-507.7,-566.9,-305.4,,380.0,,,,,,False,,False,False,True,,True
36055,11782,1988.0,,,,,,828.0,,1103.5,542.0,2266.9,986.0,3392.0,-9794.0,,,,,,-10954.0,,-10678.5,-11240.0,-9515.1,-10796.0,-8390.0,,,,,,False,,False,False,True,False,True
36057,347,63.0,,,,,,39.0,,60.9,3.1,189.1,,91.0,-284.0,,,,,,-308.0,,-286.1,-343.9,-157.9,,-256.0,,,,,,False,,False,False,True,,True
36059,15865,4571.0,,,,,,3277.0,,2644.7,2400.7,10409.0,1845.3,2841.0,-11294.0,,,,,,-12588.0,,-13220.3,-13464.3,-5456.0,-14019.7,-13024.0,,,,,,False,,False,False,True,False,False
36061,13552,4025.0,,,,,,1978.0,,3276.5,,45849.0,2032.4,3895.0,-9527.0,,,,,,-11574.0,,-10275.5,,32297.0,-11519.6,-9657.0,,,,,,False,,False,,False,False,False
36063,2732,448.0,,,,,,363.0,,303.1,127.1,1280.5,275.7,792.0,-2284.0,,,,,,-2369.0,,-2428.9,-2604.9,-1451.5,-2456.3,-1940.0,,,,,,False,,False,False,True,False,True
36065,3464,399.0,,,,,,486.0,,330.3,137.8,529.3,129.4,626.0,-3065.0,,,,,,-2978.0,,-3133.7,-3326.2,-2934.7,-3334.6,-2838.0,,,,,,True,,False,False,True,False,True
36067,7381,1610.0,,,,,,1132.0,,1153.1,449.8,1854.3,699.4,1742.0,-5771.0,,,,,,-6249.0,,-6227.9,-6931.2,-5526.7,-6681.6,-5639.0,,,,,,False,,False,False,True,False,True
36069,1016,329.0,,,,,,233.0,,208.7,198.8,768.1,,530.0,-687.0,,,,,,-783.0,,-807.3,-817.2,-247.9,,-486.0,,,,,,False,,False,False,True,,True
36071,4797,2387.0,,,,,,869.0,,1418.4,1048.8,1157.5,1337.8,1378.0,-2410.0,,,,,,-3928.0,,-3378.6,-3748.2,-3639.5,-3459.2,-3419.0,,,,,,False,,False,False,False,False,False
36073,333,112.0,,,,,,45.0,,97.5,7.6,58.1,,290.0,-221.0,,,,,,-288.0,,-235.5,-325.4,-274.9,,-43.0,,,,,,False,,False,False,False,,True
36075,1398,245.0,,,,,,196.0,,222.0,136.1,587.1,,464.0,-1153.0,,,,,,-1202.0,,-1176.0,-1261.9,-810.9,,-934.0,,,,,,False,,False,False,True,,True
36077,352,35.0,,,,,,54.0,,65.0,1.5,82.5,,13.0,-317.0,,,,,,-298.0,,-287.0,-350.5,-269.5,,-339.0,,,,,,True,,True,False,True,,False
36079,1502,392.0,,,,,,132.0,,210.3,140.3,302.6,210.4,281.0,-1110.0,,,,,,-1370.0,,-1291.7,-1361.7,-1199.4,-1291.6,-1221.0,,,,,,False,,False,False,False,False,False
36081,21189,6783.0,,,,,,,,3009.1,,,2891.8,4391.0,-14406.0,,,,,,,,-18179.9,,,-18297.2,-16798.0,,,,,,,,False,,,False,False
36083,1013,357.0,,,,,,80.0,,261.4,182.3,699.6,,865.0,-656.0,,,,,,-933.0,,-751.6,-830.7,-313.4,,-148.0,,,,,,False,,False,False,True,,True
36085,9087,2079.0,,,,,,,,1057.2,,,857.2,1400.0,-7008.0,,,,,,,,-8029.8,,,-8229.8,-7687.0,,,,,,,,False,,,False,False
36087,5508,3045.0,,,,,,818.0,,1759.4,1156.7,2149.2,2061.1,840.0,-2463.0,,,,,,-4690.0,,-3748.6,-4351.3,-3358.8,-3446.9,-4668.0,,,,,,False,,False,False,False,False,False
36089,728,77.0,,,,,,98.0,,75.8,13.4,228.6,,168.0,-651.0,,,,,,-630.0,,-652.2,-714.6,-499.4,,-560.0,,,,,,True,,False,False,True,,True
36091,1470,427.0,,,,,,89.0,,336.3,83.9,1417.2,343.0,586.0,-1043.0,,,,,,-1381.0,,-1133.7,-1386.1,-52.8,-1127.0,-884.0,,,,,,False,,False,False,True,False,True
36093,1466,280.0,,,,,,96.0,,145.4,136.2,1007.2,178.5,934.0,-1186.0,,,,,,-1370.0,,-1320.6,-1329.8,-458.8,-1287.5,-532.0,,,,,,False,,False,False,True,False,True
36095,135,49.0,,,,,,43.0,,79.0,5.9,108.7,,421.0,-86.0,,,,,,-92.0,,-56.0,-129.1,-26.3,,286.0,,,,,,False,,True,False,True,,False
36097,264,140.0,,,,,,47.0,,692.9,8.3,,,148.0,-124.0,,,,,,-217.0,,428.9,-255.7,,,-116.0,,,,,,False,,False,False,,,True
36099,244,77.0,,,,,,99.0,,89.9,7.4,54.3,,154.0,-167.0,,,,,,-145.0,,-154.1,-236.6,-189.7,,-90.0,,,,,,True,,True,False,False,,True
36101,1169,1309.0,,,,,,412.0,,3567.5,515.2,682.6,,1170.0,140.0,,,,,,-757.0,,2398.5,-653.8,-486.4,,1.0,,,,,,False,,False,False,False,,True
36103,18052,4088.0,,,,,,4814.0,,2082.1,1915.7,8522.4,1615.3,2566.0,-13964.0,,,,,,-13238.0,,-15969.9,-16136.3,-9529.6,-16436.7,-15486.0,,,,,,True,,False,False,True,False,False
36105,614,203.0,,,,,,131.0,,130.0,18.9,39.6,110.4,206.0,-411.0,,,,,,-483.0,,-484.0,-595.1,-574.4,-503.6,-408.0,,,,,,False,,False,False,False,False,True
36107,804,637.0,,,,,,140.0,,1459.2,251.2,245.5,,789.0,-167.0,,,,,,-664.0,,655.2,-552.8,-558.5,,-15.0,,,,,,False,,False,False,False,,True
36109,745,406.0,,,,,,228.0,,398.6,108.0,551.0,,526.0,-339.0,,,,,,-517.0,,-346.4,-637.0,-194.0,,-219.0,,,,,,False,,False,False,True,,True
36111,1371,329.0,,,,,,161.0,,239.6,70.1,12.8,112.5,194.0,-1042.0,,,,,,-1210.0,,-1131.4,-1300.9,-1358.2,-1258.5,-1177.0,,,,,,False,,False,False,False,False,False
36113,209,56.0,,,,,,160.0,,58.6,8.6,267.5,,9.0,-153.0,,,,,,-49.0,,-150.4,-200.4,58.5,,-200.0,,,,,,True,,True,False,True,,False
36115,157,63.0,,,,,,173.0,,73.4,5.2,42.3,,53.0,-94.0,,,,,,16.0,,-83.6,-151.8,-114.7,,-104.0,,,,,,True,,True,False,False,,False
36117,970,112.0,,,,,,168.0,,182.6,38.5,357.4,,183.0,-858.0,,,,,,-802.0,,-787.4,-931.5,-612.6,,-787.0,,,,,,True,,True,False,True,,True
36119,14546,3857.0,,,,,,2238.0,,2018.8,1682.8,5521.2,1762.4,3574.0,-10689.0,,,,,,-12308.0,,-12527.2,-12863.2,-9024.8,-12783.6,-10972.0,,,,,,False,,False,False,True,False,False
36121,505,91.0,,,,,,166.0,,103.4,28.1,67.3,,88.0,-414.0,,,,,,-339.0,,-401.6,-476.9,-437.7,,-417.0,,,,,,True,,True,False,False,,False
36123,213,91.0,,,,,,82.0,,117.7,24.0,,,455.0,-122.0,,,,,,-131.0,,-95.3,-189.0,,,242.0,,,,,,False,,True,False,,,False
37001,2908,2660.0,,,,,,1398.0,,2393.3,708.1,818.0,1604.6,2465.0,-248.0,,,,,,-1510.0,,-514.7,-2199.9,-2090.0,-1303.4,-443.0,,,,,,False,,False,False,False,False,False
37003,1083,602.0,,,,,,392.0,,559.4,843.2,130.3,,867.0,-481.0,,,,,,-691.0,,-523.6,-239.8,-952.7,,-216.0,,,,,,False,,False,True,False,,True
37005,152,105.0,,,,,,57.0,,89.6,5.5,0.0,,152.0,-47.0,,,,,,-95.0,,-62.4,-146.5,-152.0,,0.0,,,,,,False,,False,False,False,,True
37007,307,147.0,,,,,,250.0,,247.5,34.2,0.0,,64.0,-160.0,,,,,,-57.0,,-59.5,-272.8,-307.0,,-243.0,,,,,,True,,True,False,False,,False
37009,467,287.0,,,,,,151.0,,537.7,63.6,76.1,,540.0,-180.0,,,,,,-316.0,,70.7,-403.4,-390.9,,73.0,,,,,,False,,True,False,False,,True
37011,509,483.0,,,,,,165.0,,633.5,1013.5,104.7,,93.0,-26.0,,,,,,-344.0,,124.5,504.5,-404.3,,-416.0,,,,,,False,,False,False,False,,False
37013,597,931.0,,,,,,423.0,,1018.2,482.9,180.2,528.7,771.0,334.0,,,,,,-174.0,,421.2,-114.1,-416.8,-68.3,174.0,,,,,,True,,False,True,False,True,True
37015,264,203.0,,,,,,133.0,,164.8,43.6,0.0,,241.0,-61.0,,,,,,-131.0,,-99.2,-220.4,-264.0,,-23.0,,,,,,False,,False,False,False,,True
37017,400,378.0,,,,,,316.0,,313.7,88.2,0.0,,247.0,-22.0,,,,,,-84.0,,-86.3,-311.8,-400.0,,-153.0,,,,,,False,,False,False,False,,False
37019,1269,1071.0,,,,,,646.0,,1179.4,443.9,247.0,378.5,1471.0,-198.0,,,,,,-623.0,,-89.6,-825.1,-1022.0,-890.5,202.0,,,,,,False,,True,False,False,False,False
37021,2285,1463.0,,,,,,2022.0,,1750.5,538.0,734.9,1110.1,779.0,-822.0,,,,,,-263.0,,-534.5,-1747.0,-1550.1,-1174.9,-1506.0,,,,,,True,,True,False,False,False,False
37023,1897,819.0,,,,,,991.0,,955.1,251.9,55.9,525.5,699.0,-1078.0,,,,,,-906.0,,-941.9,-1645.1,-1841.1,-1371.5,-1198.0,,,,,,True,,True,False,False,False,False
37025,3015,1505.0,,,,,,2050.0,,1279.9,493.2,199.1,722.3,1952.0,-1510.0,,,,,,-965.0,,-1735.1,-2521.8,-2815.9,-2292.7,-1063.0,,,,,,True,,False,False,False,False,True
37027,1666,1414.0,,,,,,884.0,,1654.6,478.4,263.9,523.7,1419.0,-252.0,,,,,,-782.0,,-11.4,-1187.6,-1402.1,-1142.3,-247.0,,,,,,False,,True,False,False,False,True
37029,67,28.0,,,,,,63.0,,35.1,10.1,15.7,,15.0,-39.0,,,,,,-4.0,,-31.9,-56.9,-51.3,,-52.0,,,,,,True,,True,False,False,,False
37031,906,784.0,,,,,,364.0,,1528.9,731.4,215.3,,338.0,-122.0,,,,,,-542.0,,622.9,-174.6,-690.7,,-568.0,,,,,,False,,False,False,False,,False
37033,326,434.0,,,,,,165.0,,856.2,229.4,0.0,,222.0,108.0,,,,,,-161.0,,530.2,-96.6,-326.0,,-104.0,,,,,,False,,False,True,False,,True
37035,3636,2324.0,,,,,,1560.0,,2153.3,1269.5,552.9,1094.4,2751.0,-1312.0,,,,,,-2076.0,,-1482.7,-2366.5,-3083.1,-2541.6,-885.0,,,,,,False,,False,False,False,False,True
37037,594,469.0,,,,,,356.0,,536.4,82.1,193.7,323.0,638.0,-125.0,,,,,,-238.0,,-57.6,-511.9,-400.3,-271.0,44.0,,,,,,False,,True,False,False,False,True
37039,258,189.0,,,,,,181.0,,264.4,38.3,1.0,,135.0,-69.0,,,,,,-77.0,,6.4,-219.7,-257.0,,-123.0,,,,,,False,,True,False,False,,False
37041,184,245.0,,,,,,101.0,,576.9,43.4,40.8,,91.0,61.0,,,,,,-83.0,,392.9,-140.6,-143.2,,-93.0,,,,,,False,,False,False,False,,False
37043,131,140.0,,,,,,50.0,,255.3,51.5,57.9,,225.0,9.0,,,,,,-81.0,,124.3,-79.5,-73.1,,94.0,,,,,,False,,False,False,False,,False
37045,1793,1337.0,,,,,,948.0,,1811.6,820.9,545.0,403.0,791.0,-456.0,,,,,,-845.0,,18.6,-972.1,-1248.0,-1390.0,-1002.0,,,,,,False,,True,False,False,False,False
37047,1285,511.0,,,,,,514.0,,586.0,109.8,148.4,349.1,436.0,-774.0,,,,,,-771.0,,-699.0,-1175.2,-1136.6,-935.9,-849.0,,,,,,True,,True,False,False,False,False
37049,1285,1015.0,,,,,,1039.0,,1280.5,563.1,636.6,652.6,1044.0,-270.0,,,,,,-246.0,,-4.5,-721.9,-648.4,-632.4,-241.0,,,,,,True,,True,False,False,False,True
37051,3568,2744.0,,,,,,2426.0,,2155.6,2340.3,1444.6,1759.7,2819.0,-824.0,,,,,,-1142.0,,-1412.4,-1227.7,-2123.4,-1808.3,-749.0,,,,,,False,,False,False,False,False,True
37053,173,70.0,,,,,,280.0,,212.1,6.0,69.5,,132.0,-103.0,,,,,,107.0,,39.1,-167.0,-103.5,,-41.0,,,,,,False,,True,False,False,,True
37055,385,126.0,,,,,,55.0,,241.5,129.5,143.5,,195.0,-259.0,,,,,,-330.0,,-143.5,-255.5,-241.5,,-190.0,,,,,,False,,True,True,True,,True
37057,2369,1610.0,,,,,,1599.0,,1960.1,841.6,572.4,786.6,1784.0,-759.0,,,,,,-770.0,,-408.9,-1527.4,-1796.6,-1582.4,-585.0,,,,,,False,,True,False,False,False,True
37059,676,455.0,,,,,,305.0,,497.5,154.1,86.4,,735.0,-221.0,,,,,,-371.0,,-178.5,-521.9,-589.6,,59.0,,,,,,False,,True,False,False,,True
37061,839,728.0,,,,,,455.0,,619.4,127.4,1.7,206.3,666.0,-111.0,,,,,,-384.0,,-219.6,-711.6,-837.3,-632.7,-173.0,,,,,,False,,False,False,False,False,False
37063,3281,1974.0,,,,,,1692.0,,1602.8,722.8,55.2,1112.8,2756.0,-1307.0,,,,,,-1589.0,,-1678.2,-2558.2,-3225.8,-2168.2,-525.0,,,,,,False,,False,False,False,False,True
37065,885,1309.0,,,,,,348.0,,1310.2,846.5,267.4,871.5,2894.0,424.0,,,,,,-537.0,,425.2,-38.5,-617.6,-13.5,2009.0,,,,,,False,,False,True,False,True,False
