,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
45009,92,102.0,,7.0,,,,,157.0,,85.6,20.4,27.0,0.0,,,99.0,10.0,,-85.0,,,,,65.0,,-6.4,-71.6,-65.0,-92.0,,,7.0,,False,,,,,False,,True,False,False,False,,,True
45011,159,114.0,,172.0,,,,,159.0,,402.8,53.3,19.1,0.0,,,79.0,-45.0,,13.0,,,,,0.0,,243.8,-105.7,-139.9,-159.0,,,-80.0,,True,,,,,True,,False,False,False,False,,,False
45013,1379,672.0,,962.0,,,,,910.0,,521.3,242.0,533.0,3.5,379.2,,748.0,-707.0,,-417.0,,,,,-469.0,,-857.7,-1137.0,-846.0,-1375.5,-999.8,,-631.0,,True,,,,,True,,False,False,False,False,False,,True
45015,1403,1326.0,,3634.0,,,,,1382.0,,935.4,162.1,1203.0,16.9,595.6,,962.0,-77.0,,2231.0,,,,,-21.0,,-467.6,-1240.9,-200.0,-1386.1,-807.4,,-441.0,,False,,,,,True,,False,False,False,False,False,,False
45017,72,54.0,,0.0,,,,,127.0,,98.6,11.6,15.4,0.4,,,13.0,-18.0,,-72.0,,,,,55.0,,26.6,-60.4,-56.6,-71.6,,,-59.0,,False,,,,,False,,False,False,False,False,,,False
45019,3685,2436.0,,3541.0,,,,,2005.0,,1670.8,583.4,2106.6,41.8,1235.3,,2719.0,-1249.0,,-144.0,,,,,-1680.0,,-2014.2,-3101.6,-1578.4,-3643.2,-2449.7,,-966.0,,True,,,,,False,,False,False,False,False,False,,True
45021,820,504.0,,576.0,,,,,808.0,,647.1,135.3,126.3,0.3,270.5,,646.0,-316.0,,-244.0,,,,,-12.0,,-172.9,-684.7,-693.7,-819.7,-549.5,,-174.0,,True,,,,,True,,True,False,False,False,False,,True
45023,480,276.0,,210.0,,,,,393.0,,405.9,55.7,72.1,0.1,154.3,,321.0,-204.0,,-270.0,,,,,-87.0,,-74.1,-424.3,-407.9,-479.9,-325.7,,-159.0,,False,,,,,True,,True,False,False,False,False,,True
45025,382,312.0,,331.0,,,,,543.0,,436.0,118.3,77.7,0.0,225.4,,154.0,-70.0,,-51.0,,,,,161.0,,54.0,-263.7,-304.3,-382.0,-156.6,,-228.0,,True,,,,,False,,True,False,False,False,False,,False
45027,270,66.0,,43.0,,,,,302.0,,191.4,47.0,25.9,0.0,68.5,,68.0,-204.0,,-227.0,,,,,32.0,,-78.6,-223.0,-244.1,-270.0,-201.5,,-202.0,,False,,,,,True,,True,False,False,False,True,,True
45029,303,276.0,,561.0,,,,,339.0,,388.5,84.0,72.1,0.1,103.3,,158.0,-27.0,,258.0,,,,,36.0,,85.5,-219.0,-230.9,-302.9,-199.7,,-145.0,,False,,,,,False,,False,False,False,False,False,,False
45031,784,594.0,,555.0,,,,,702.0,,673.7,145.4,309.3,0.4,472.9,,356.0,-190.0,,-229.0,,,,,-82.0,,-110.3,-638.6,-474.7,-783.6,-311.1,,-428.0,,False,,,,,True,,True,False,False,False,False,,False
45033,335,174.0,,170.0,,,,,325.0,,399.7,140.9,46.1,0.0,161.1,,69.0,-161.0,,-165.0,,,,,-10.0,,64.7,-194.1,-288.9,-335.0,-173.9,,-266.0,,False,,,,,True,,True,False,False,False,False,,False
45035,1470,912.0,,1037.0,,,,,958.0,,846.8,220.8,651.6,17.8,284.1,,723.0,-558.0,,-433.0,,,,,-512.0,,-623.2,-1249.2,-818.4,-1452.2,-1185.9,,-747.0,,True,,,,,True,,False,False,False,False,False,,False
45037,331,198.0,,98.0,,,,,306.0,,293.0,44.2,60.5,0.1,,,130.0,-133.0,,-233.0,,,,,-25.0,,-38.0,-286.8,-270.5,-330.9,,,-201.0,,False,,,,,True,,True,False,False,False,,,False
45039,223,132.0,,42.0,,,,,221.0,,262.9,63.0,23.2,0.1,,,146.0,-91.0,,-181.0,,,,,-2.0,,39.9,-160.0,-199.8,-222.9,,,-77.0,,False,,,,,True,,True,False,False,False,,,True
45041,1595,864.0,,1068.0,,,,,1325.0,,651.0,393.4,635.1,2.9,600.2,,677.0,-731.0,,-527.0,,,,,-270.0,,-944.0,-1201.6,-959.9,-1592.1,-994.8,,-918.0,,True,,,,,True,,False,False,False,False,False,,False
45043,592,762.0,,2235.0,,,,,400.0,,1142.1,66.1,411.7,292.0,215.2,,658.0,170.0,,1643.0,,,,,-192.0,,550.1,-525.9,-180.3,-300.0,-376.8,,66.0,,False,,,,,False,,False,False,False,False,False,,True
45045,8608,4320.0,,3397.0,,,,,4177.0,,3491.5,1806.5,4221.7,101.0,1325.9,,5827.0,-4288.0,,-5211.0,,,,,-4431.0,,-5116.5,-6801.5,-4386.3,-8507.0,-7282.1,,-2781.0,,False,,,,,False,,False,False,False,False,False,,True
45047,748,300.0,,239.0,,,,,668.0,,324.4,123.3,75.7,0.7,157.0,,126.0,-448.0,,-509.0,,,,,-80.0,,-423.6,-624.7,-672.3,-747.3,-591.0,,-622.0,,False,,,,,True,,True,False,False,False,False,,False
45049,127,102.0,,16.0,,,,,217.0,,225.2,44.3,31.1,0.0,,,40.0,-25.0,,-111.0,,,,,90.0,,98.2,-82.7,-95.9,-127.0,,,-87.0,,False,,,,,False,,False,False,False,False,,,False
45051,3430,2538.0,,906.0,,,,,1597.0,,2630.0,639.7,1822.3,30.4,785.0,,1004.0,-892.0,,-2524.0,,,,,-1833.0,,-800.0,-2790.3,-1607.7,-3399.6,-2645.0,,-2426.0,,False,,,,,False,,True,False,False,False,False,,False
45053,191,192.0,,74.0,,,,,183.0,,240.9,33.6,107.5,0.0,,,164.0,1.0,,-117.0,,,,,-8.0,,49.9,-157.4,-83.5,-191.0,,,-27.0,,False,,,,,False,,False,False,False,False,,,False
45055,652,588.0,,485.0,,,,,630.0,,734.3,133.0,262.0,487.8,230.4,,424.0,-64.0,,-167.0,,,,,-22.0,,82.3,-519.0,-390.0,-164.2,-421.6,,-228.0,,False,,,,,True,,False,False,False,False,False,,False
45057,1170,504.0,,552.0,,,,,966.0,,591.1,132.7,228.4,2.6,217.6,,342.0,-666.0,,-618.0,,,,,-204.0,,-578.9,-1037.3,-941.6,-1167.4,-952.4,,-828.0,,True,,,,,True,,True,False,False,False,False,,False
45059,765,210.0,,269.0,,,,,697.0,,367.8,82.0,107.0,3.7,90.6,,121.0,-555.0,,-496.0,,,,,-68.0,,-397.2,-683.0,-658.0,-761.3,-674.4,,-644.0,,True,,,,,True,,True,False,False,False,False,,False
45061,140,120.0,,50.0,,,,,198.0,,245.3,22.5,36.7,0.1,,,110.0,-20.0,,-90.0,,,,,58.0,,105.3,-117.5,-103.3,-139.9,,,-30.0,,False,,,,,False,,False,False,False,False,,,False
45063,3307,1962.0,,2310.0,,,,,2022.0,,1956.8,983.1,1581.5,29.0,693.5,,1920.0,-1345.0,,-997.0,,,,,-1285.0,,-1350.2,-2323.9,-1725.5,-3278.0,-2613.5,,-1387.0,,True,,,,,True,,False,False,False,False,False,,False
45065,87,54.0,,37.0,,,,,71.0,,87.6,14.8,4.2,0.0,,,45.0,-33.0,,-50.0,,,,,-16.0,,0.6,-72.2,-82.8,-87.0,,,-42.0,,False,,,,,True,,True,False,False,False,,,False
45067,266,336.0,,559.0,,,,,233.0,,471.6,117.7,169.7,0.0,190.0,,157.0,70.0,,293.0,,,,,-33.0,,205.6,-148.3,-96.3,-266.0,-76.0,,-109.0,,False,,,,,True,,False,False,False,False,False,,False
45069,409,324.0,,110.0,,,,,229.0,,355.8,133.4,115.6,0.0,309.7,,182.0,-85.0,,-299.0,,,,,-180.0,,-53.2,-275.6,-293.4,-409.0,-99.3,,-227.0,,False,,,,,False,,True,False,False,False,False,,False
45071,614,312.0,,359.0,,,,,437.0,,425.4,90.7,135.9,0.8,102.6,,181.0,-302.0,,-255.0,,,,,-177.0,,-188.6,-523.3,-478.1,-613.2,-511.4,,-433.0,,True,,,,,True,,True,False,False,False,False,,False
45073,1269,708.0,,519.0,,,,,850.0,,836.9,205.1,721.0,0.2,354.9,,339.0,-561.0,,-750.0,,,,,-419.0,,-432.1,-1063.9,-548.0,-1268.8,-914.1,,-930.0,,False,,,,,True,,True,False,True,False,False,,False
45075,663,384.0,,164.0,,,,,788.0,,338.5,118.6,167.1,0.0,310.4,,364.0,-279.0,,-499.0,,,,,125.0,,-324.5,-544.4,-495.9,-663.0,-352.6,,-299.0,,False,,,,,True,,False,False,False,False,False,,False
45077,2839,2106.0,,2911.0,,,,,1269.0,,2064.3,383.4,2381.3,1081.7,1090.9,,1374.0,-733.0,,72.0,,,,,-1570.0,,-774.7,-2455.6,-457.7,-1757.3,-1748.1,,-1465.0,,True,,,,,False,,False,False,True,False,False,,False
45079,4342,2610.0,,2508.0,,,,,2854.0,,2262.3,1035.4,1895.4,13.0,1425.7,,2319.0,-1732.0,,-1834.0,,,,,-1488.0,,-2079.7,-3306.6,-2446.6,-4329.0,-2916.3,,-2023.0,,False,,,,,True,,False,False,False,False,False,,False
45081,114,12.0,,19.0,,,,,221.0,,176.8,18.2,1.7,0.1,,,3.0,-102.0,,-95.0,,,,,107.0,,62.8,-95.8,-112.3,-113.9,,,-111.0,,True,,,,,False,,True,True,False,False,,,False
45083,4855,3264.0,,2276.0,,,,,3043.0,,2140.4,1149.2,2280.4,1542.8,1076.0,,3248.0,-1591.0,,-2579.0,,,,,-1812.0,,-2714.6,-3705.8,-2574.6,-3312.2,-3779.0,,-1607.0,,False,,,,,False,,False,False,False,False,False,,False
45085,871,636.0,,1433.0,,,,,1065.0,,466.9,123.7,374.2,2.2,303.8,,1790.0,-235.0,,562.0,,,,,194.0,,-404.1,-747.3,-496.8,-868.8,-567.2,,919.0,,False,,,,,True,,False,False,False,False,False,,False
45087,415,204.0,,229.0,,,,,335.0,,415.6,47.2,150.1,0.6,,,133.0,-211.0,,-186.0,,,,,-80.0,,0.6,-367.8,-264.9,-414.4,,,-282.0,,True,,,,,True,,True,False,False,False,,,False
45089,287,246.0,,89.0,,,,,265.0,,206.9,51.8,123.3,0.0,252.7,,178.0,-41.0,,-198.0,,,,,-22.0,,-80.1,-235.2,-163.7,-287.0,-34.3,,-109.0,,False,,,,,True,,False,False,False,False,True,,False
45091,4049,1998.0,,2033.0,,,,,2060.0,,1961.6,702.8,1942.9,76.8,1031.4,,1840.0,-2051.0,,-2016.0,,,,,-1989.0,,-2087.4,-3346.2,-2106.1,-3972.2,-3017.6,,-2209.0,,True,,,,,True,,False,False,False,False,False,,False
46003,213,48.0,,0.0,,,,,37.0,,211.8,0.0,3.7,0.0,,,5.0,-165.0,,-213.0,,,,,-176.0,,-1.2,-213.0,-209.3,-213.0,,,-208.0,,False,,,,,False,,True,False,False,False,,,False
46005,1186,804.0,,5.0,,,,,938.0,,700.1,39.2,238.0,263.7,330.7,,0.0,-382.0,,-1181.0,,,,,-248.0,,-485.9,-1146.8,-948.0,-922.3,-855.3,,-1186.0,,False,,,,,True,,False,False,False,False,False,,False
46007,176,186.0,,,,,,,58.0,,444.3,5.3,,0.0,,,40.0,10.0,,,,,,,-118.0,,268.3,-170.7,,-176.0,,,-136.0,,,,,,,False,,False,False,,False,,,False
46009,905,1176.0,,1048.0,,,,,286.0,,3303.1,7.2,1004.7,256.7,,,0.0,271.0,,143.0,,,,,-619.0,,2398.1,-897.9,99.7,-648.3,,,-905.0,,True,,,,,False,,False,False,True,False,,,False
46011,1226,1134.0,,1717.0,,,,,1860.0,,2466.0,187.9,811.9,473.9,1222.3,,419.0,-92.0,,491.0,,,,,634.0,,1240.0,-1038.1,-414.1,-752.1,-3.7,,-807.0,,False,,,,,False,,False,False,False,False,True,,False
46013,1919,1062.0,,1127.0,,,,,2123.0,,1732.0,288.4,389.0,554.9,377.7,,1001.0,-857.0,,-792.0,,,,,204.0,,-187.0,-1630.6,-1530.0,-1364.1,-1541.3,,-918.0,,True,,,,,True,,True,False,False,False,False,,False
46015,334,330.0,,201.0,,,,,60.0,,586.1,5.1,,37.2,,,0.0,-4.0,,-133.0,,,,,-274.0,,252.1,-328.9,,-296.8,,,-334.0,,False,,,,,False,,False,False,,False,,,False
46017,171,156.0,,0.0,,,,,19.0,,193.4,0.2,111.7,23.9,,,211.0,-15.0,,-171.0,,,,,-152.0,,22.4,-170.8,-59.3,-147.1,,,40.0,,False,,,,,False,,False,False,False,False,,,False
46019,466,474.0,,301.0,,,,,276.0,,2125.6,87.4,,93.5,,,0.0,8.0,,-165.0,,,,,-190.0,,1659.6,-378.6,,-372.5,,,-466.0,,False,,,,,False,,False,False,,False,,,False
46021,34,48.0,,0.0,,,,,48.0,,249.4,5.5,,,,,10.0,14.0,,-34.0,,,,,14.0,,215.4,-28.5,,,,,-24.0,,False,,,,,False,,False,False,,,,,False
46023,586,318.0,,34.0,,,,,135.0,,577.2,18.4,263.1,10.0,,,122.0,-268.0,,-552.0,,,,,-451.0,,-8.8,-567.6,-322.9,-576.0,,,-464.0,,False,,,,,False,,True,False,False,False,,,False
46025,175,186.0,,67.0,,,,,106.0,,682.3,1.4,273.4,17.1,,,92.0,11.0,,-108.0,,,,,-69.0,,507.3,-173.6,98.4,-157.9,,,-83.0,,False,,,,,False,,False,False,False,False,,,False
46027,665,384.0,,303.0,,,,,308.0,,442.6,42.0,302.9,0.0,,,87.0,-281.0,,-362.0,,,,,-357.0,,-222.4,-623.0,-362.1,-665.0,,,-578.0,,False,,,,,False,,True,False,False,False,,,False
46029,1485,1014.0,,699.0,,,,,2140.0,,1353.8,154.3,392.4,500.5,760.2,,168.0,-471.0,,-786.0,,,,,655.0,,-131.2,-1330.7,-1092.6,-984.5,-724.8,,-1317.0,,False,,,,,False,,True,False,False,False,False,,False
46031,255,144.0,,0.0,,,,,72.0,,203.0,4.0,214.2,0.0,,,53.0,-111.0,,-255.0,,,,,-183.0,,-52.0,-251.0,-40.8,-255.0,,,-202.0,,False,,,,,False,,True,False,True,False,,,False
46033,287,240.0,,206.0,,,,,149.0,,881.3,20.5,,133.7,,,91.0,-47.0,,-81.0,,,,,-138.0,,594.3,-266.5,,-153.3,,,-196.0,,False,,,,,False,,False,False,,False,,,False
46035,1669,810.0,,575.0,,,,,877.0,,2416.5,56.2,261.5,263.1,,,276.0,-859.0,,-1094.0,,,,,-792.0,,747.5,-1612.8,-1407.5,-1405.9,,,-1393.0,,False,,,,,True,,True,False,False,False,,,False
46037,264,144.0,,42.0,,,,,125.0,,450.3,1.1,19.0,31.9,,,88.0,-120.0,,-222.0,,,,,-139.0,,186.3,-262.9,-245.0,-232.1,,,-176.0,,False,,,,,False,,False,False,False,False,,,False
46039,172,168.0,,61.0,,,,,132.0,,458.0,10.0,41.3,0.0,,,40.0,-4.0,,-111.0,,,,,-40.0,,286.0,-162.0,-130.7,-172.0,,,-132.0,,False,,,,,False,,False,False,False,False,,,False
46041,805,192.0,,,,,,,58.0,,783.1,15.8,77.9,0.0,,,0.0,-613.0,,,,,,,-747.0,,-21.9,-789.2,-727.1,-805.0,,,-805.0,,,,,,,False,,True,False,False,False,,,False
46043,161,66.0,,11.0,,,,,52.0,,139.1,2.3,10.8,0.0,,,12.0,-95.0,,-150.0,,,,,-109.0,,-21.9,-158.7,-150.2,-161.0,,,-149.0,,False,,,,,False,,True,False,False,False,,,False
46045,141,60.0,,0.0,,,,,137.0,,177.3,4.1,12.3,0.0,,,79.0,-81.0,,-141.0,,,,,-4.0,,36.3,-136.9,-128.7,-141.0,,,-62.0,,False,,,,,True,,True,False,False,False,,,True
46047,191,162.0,,0.0,,,,,152.0,,548.3,6.9,39.5,0.0,,,90.0,-29.0,,-191.0,,,,,-39.0,,357.3,-184.1,-151.5,-191.0,,,-101.0,,False,,,,,False,,False,False,False,False,,,False
46049,93,282.0,,0.0,,,,,54.0,,451.8,0.0,152.2,0.0,,,0.0,189.0,,-93.0,,,,,-39.0,,358.8,-93.0,59.2,-93.0,,,-93.0,,True,,,,,True,,False,True,True,True,,,True
46051,415,198.0,,137.0,,,,,423.0,,531.7,4.0,33.9,85.2,,,79.0,-217.0,,-278.0,,,,,8.0,,116.7,-411.0,-381.1,-329.8,,,-336.0,,False,,,,,True,,True,False,False,False,,,False
46053,247,186.0,,0.0,,,,,47.0,,388.4,9.0,36.7,0.0,,,27.0,-61.0,,-247.0,,,,,-200.0,,141.4,-238.0,-210.3,-247.0,,,-220.0,,False,,,,,False,,False,False,False,False,,,False
46055,88,102.0,,4.0,,,,,78.0,,542.3,13.4,,,,,19.0,14.0,,-84.0,,,,,-10.0,,454.3,-74.6,,,,,-69.0,,False,,,,,True,,False,False,,,,,False
46057,339,156.0,,121.0,,,,,178.0,,595.3,6.7,80.7,54.4,,,62.0,-183.0,,-218.0,,,,,-161.0,,256.3,-332.3,-258.3,-284.6,,,-277.0,,False,,,,,True,,False,False,False,False,,,False
46059,186,126.0,,0.0,,,,,96.0,,171.2,1.2,40.0,0.0,,,0.0,-60.0,,-186.0,,,,,-90.0,,-14.8,-184.8,-146.0,-186.0,,,-186.0,,False,,,,,False,,True,False,False,False,,,False
46061,201,96.0,,42.0,,,,,60.0,,347.4,3.5,,,,,10.0,-105.0,,-159.0,,,,,-141.0,,146.4,-197.5,,,,,-191.0,,False,,,,,False,,False,False,,,,,False
46063,42,150.0,,7.0,,,,,137.0,,642.3,8.3,,,,,26.0,108.0,,-35.0,,,,,95.0,,600.3,-33.7,,,,,-16.0,,True,,,,,True,,False,True,,,,,True
46065,926,594.0,,311.0,,,,,562.0,,850.7,63.2,424.8,0.8,,,0.0,-332.0,,-615.0,,,,,-364.0,,-75.3,-862.8,-501.2,-925.2,,,-926.0,,False,,,,,False,,True,False,False,False,,,False
46067,398,180.0,,133.0,,,,,223.0,,587.1,9.8,31.8,6.0,,,66.0,-218.0,,-265.0,,,,,-175.0,,189.1,-388.2,-366.2,-392.0,,,-332.0,,False,,,,,True,,True,False,False,False,,,False
46069,89,30.0,,0.0,,,,,49.0,,168.0,0.8,12.5,,,,20.0,-59.0,,-89.0,,,,,-40.0,,79.0,-88.2,-76.5,,,,-69.0,,False,,,,,True,,False,False,False,,,,False
46071,112,198.0,,0.0,,,,,26.0,,1043.7,1.3,64.5,28.3,,,48.0,86.0,,-112.0,,,,,-86.0,,931.7,-110.7,-47.5,-83.7,,,-64.0,,False,,,,,False,,False,False,True,True,,,True
46073,90,12.0,,0.0,,,,,97.0,,43.3,0.5,0.1,0.0,,,0.0,-78.0,,-90.0,,,,,7.0,,-46.7,-89.5,-89.9,-90.0,,,-90.0,,False,,,,,True,,True,False,False,False,,,False
46075,32,30.0,,,,,,,5.0,,170.8,2.8,,,,,14.0,-2.0,,,,,,,-27.0,,138.8,-29.2,,,,,-18.0,,,,,,,False,,False,False,,,,,False
46077,299,180.0,,90.0,,,,,143.0,,1267.1,7.8,39.3,44.6,,,71.0,-119.0,,-209.0,,,,,-156.0,,968.1,-291.2,-259.7,-254.4,,,-228.0,,False,,,,,False,,False,False,False,False,,,False
46079,559,300.0,,376.0,,,,,580.0,,724.0,34.0,84.7,91.4,,,112.0,-259.0,,-183.0,,,,,21.0,,165.0,-525.0,-474.3,-467.6,,,-447.0,,True,,,,,True,,True,False,False,False,,,False
46081,1372,1038.0,,1165.0,,,,,800.0,,1861.7,75.9,548.5,354.0,,,375.0,-334.0,,-207.0,,,,,-572.0,,489.7,-1296.1,-823.5,-1018.0,,,-997.0,,True,,,,,False,,False,False,False,False,,,False
46083,3189,2310.0,,2516.0,,,,,1667.0,,4204.1,467.2,2188.5,851.6,1493.1,,2041.0,-879.0,,-673.0,,,,,-1522.0,,1015.1,-2721.8,-1000.5,-2337.4,-1695.9,,-1148.0,,True,,,,,False,,False,False,False,False,False,,False
46085,242,156.0,,0.0,,,,,27.0,,85.8,3.1,206.9,0.0,,,0.0,-86.0,,-242.0,,,,,-215.0,,-156.2,-238.9,-35.1,-242.0,,,-242.0,,False,,,,,False,,False,False,True,False,,,False
46087,399,216.0,,197.0,,,,,90.0,,545.6,7.5,101.6,95.1,,,18.0,-183.0,,-202.0,,,,,-309.0,,146.6,-391.5,-297.4,-303.9,,,-381.0,,False,,,,,False,,True,False,False,False,,,False
46089,94,54.0,,,,,,,48.0,,230.9,1.1,11.4,,,,28.0,-40.0,,,,,,,-46.0,,136.9,-92.9,-82.6,,,,-66.0,,,,,,,False,,False,False,False,,,,False
46091,145,42.0,,,,,,,194.0,,225.5,3.1,10.7,,,,23.0,-103.0,,,,,,,49.0,,80.5,-141.9,-134.3,,,,-122.0,,,,,,,True,,True,False,False,,,,False
46093,995,630.0,,554.0,,,,,825.0,,964.7,104.4,461.2,400.7,,,228.0,-365.0,,-441.0,,,,,-170.0,,-30.3,-890.6,-533.8,-594.3,,,-767.0,,False,,,,,True,,True,False,False,False,,,False
46095,130,102.0,,7.0,,,,,30.0,,319.2,1.6,,,,,45.0,-28.0,,-123.0,,,,,-100.0,,189.2,-128.4,,,,,-85.0,,False,,,,,False,,False,False,,,,,False
46097,67,198.0,,39.0,,,,,33.0,,932.0,0.5,50.4,0.0,,,0.0,131.0,,-28.0,,,,,-34.0,,865.0,-66.5,-16.6,-67.0,,,-67.0,,True,,,,,True,,False,True,True,True,,,True
46099,11375,7872.0,,8891.0,,,,,10934.0,,8344.4,1288.8,8150.4,3562.1,2975.7,,1457.0,-3503.0,,-2484.0,,,,,-441.0,,-3030.6,-10086.2,-3224.6,-7812.9,-8399.3,,-9918.0,,True,,,,,True,,True,False,True,False,False,,False
46101,250,174.0,,166.0,,,,,134.0,,610.8,7.1,51.2,45.0,,,69.0,-76.0,,-84.0,,,,,-116.0,,360.8,-242.9,-198.8,-205.0,,,-181.0,,False,,,,,False,,False,False,False,False,,,False
46102,912,1518.0,,1842.0,,,,,117.0,,3718.4,,2224.3,,,,74.0,606.0,,930.0,,,,,-795.0,,2806.4,,1312.3,,,,-838.0,,False,,,,,False,,False,,False,,,,False
46103,5236,3228.0,,2750.0,,,,,2583.0,,4043.5,751.1,1816.8,1178.4,1710.9,,1329.0,-2008.0,,-2486.0,,,,,-2653.0,,-1192.5,-4484.9,-3419.2,-4057.6,-3525.1,,-3907.0,,False,,,,,False,,True,False,False,False,False,,False
46105,145,78.0,,0.0,,,,,184.0,,257.8,8.9,,,,,0.0,-67.0,,-145.0,,,,,39.0,,112.8,-136.1,,,,,-145.0,,False,,,,,True,,False,False,,,,,False
46107,187,90.0,,,,,,,52.0,,126.8,18.1,,,,,0.0,-97.0,,,,,,,-135.0,,-60.2,-168.9,,,,,-187.0,,,,,,,False,,True,False,,,,,False
46109,455,312.0,,337.0,,,,,337.0,,439.1,13.8,74.6,149.2,,,186.0,-143.0,,-118.0,,,,,-118.0,,-15.9,-441.2,-380.4,-305.8,,,-269.0,,True,,,,,True,,True,False,False,False,,,False
46111,203,96.0,,5.0,,,,,19.0,,244.1,0.2,17.0,,,,29.0,-107.0,,-198.0,,,,,-184.0,,41.1,-202.8,-186.0,,,,-174.0,,False,,,,,False,,True,False,False,,,,False
46115,357,186.0,,0.0,,,,,231.0,,376.5,10.2,126.6,61.9,,,73.0,-171.0,,-357.0,,,,,-126.0,,19.5,-346.8,-230.4,-295.1,,,-284.0,,False,,,,,True,,True,False,False,False,,,False
46117,152,114.0,,0.0,,,,,70.0,,368.2,0.4,25.7,,,,49.0,-38.0,,-152.0,,,,,-82.0,,216.2,-151.6,-126.3,,,,-103.0,,False,,,,,False,,False,False,False,,,,False
46119,56,54.0,,,,,,,9.0,,582.1,1.7,6.6,,,,37.0,-2.0,,,,,,,-47.0,,526.1,-54.3,-49.4,,,,-19.0,,,,,,,False,,False,False,False,,,,False
46121,613,582.0,,782.0,,,,,91.0,,2126.9,10.4,249.2,0.1,,,181.0,-31.0,,169.0,,,,,-522.0,,1513.9,-602.6,-363.8,-612.9,,,-432.0,,False,,,,,False,,False,False,False,False,,,False
46123,303,150.0,,18.0,,,,,140.0,,278.7,2.3,37.6,0.0,,,0.0,-153.0,,-285.0,,,,,-163.0,,-24.3,-300.7,-265.4,-303.0,,,-303.0,,False,,,,,False,,True,False,False,False,,,False
46125,406,450.0,,455.0,,,,,197.0,,1603.6,23.6,141.4,183.9,,,64.0,44.0,,49.0,,,,,-209.0,,1197.6,-382.4,-264.6,-222.1,,,-342.0,,False,,,,,False,,False,False,False,False,,,False
46127,592,390.0,,403.0,,,,,384.0,,839.3,64.0,97.6,0.0,,,116.0,-202.0,,-189.0,,,,,-208.0,,247.3,-528.0,-494.4,-592.0,,,-476.0,,True,,,,,False,,False,False,False,False,,,False
46129,273,150.0,,198.0,,,,,204.0,,792.6,6.3,44.6,38.0,,,37.0,-123.0,,-75.0,,,,,-69.0,,519.6,-266.7,-228.4,-235.0,,,-236.0,,True,,,,,True,,False,False,False,False,,,False
46135,1287,816.0,,680.0,,,,,913.0,,1247.8,98.3,474.9,289.9,,,1473.0,-471.0,,-607.0,,,,,-374.0,,-39.2,-1188.7,-812.1,-997.1,,,186.0,,False,,,,,True,,True,False,False,False,,,True
46137,154,48.0,,,,,,,60.0,,89.7,3.0,14.9,,,,53.0,-106.0,,,,,,,-94.0,,-64.3,-151.0,-139.1,,,,-101.0,,,,,,,True,,True,False,False,,,,True
47001,1664,840.0,,851.0,,,,,1200.0,,1280.5,502.9,496.8,560.4,287.3,,0.0,-824.0,,-813.0,,,,,-464.0,,-383.5,-1161.1,-1167.2,-1103.6,-1376.7,,-1664.0,,True,,,,,True,,True,False,False,False,False,,False
47003,1339,714.0,,1028.0,,,,,830.0,,583.2,481.3,420.1,338.1,324.2,,335.0,-625.0,,-311.0,,,,,-509.0,,-755.8,-857.7,-918.9,-1000.9,-1014.8,,-1004.0,,True,,,,,True,,False,False,False,False,False,,False
47005,478,204.0,,78.0,,,,,267.0,,388.8,30.5,54.8,0.0,,,0.0,-274.0,,-400.0,,,,,-211.0,,-89.2,-447.5,-423.2,-478.0,,,-478.0,,False,,,,,True,,True,False,False,False,,,False
47007,224,588.0,,,,,,,265.0,,494.3,59.3,102.3,0.1,,,0.0,364.0,,,,,,,41.0,,270.3,-164.7,-121.7,-223.9,,,-224.0,,,,,,,True,,True,True,True,True,,,True
47009,2974,1608.0,,2063.0,,,,,1709.0,,1736.0,437.6,1487.2,919.9,827.7,,25.0,-1366.0,,-911.0,,,,,-1265.0,,-1238.0,-2536.4,-1486.8,-2054.1,-2146.3,,-2949.0,,True,,,,,True,,True,False,False,False,False,,False
