,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
30037,0,8.0,,8.6,,7.0,0.0,,,,,9.5,12.8,,,20.0,,8.3,,3.0,,6.0,3.2,,15.0,10.0,,,,,,19.7,,,,,7.5,8.0,,8.6,,7.0,0.0,,,,,9.5,12.8,,,20.0,,8.3,,3.0,,6.0,3.2,,15.0,10.0,,,,,,19.7,,,,,7.5,,False,,True,True,,,,,False,False,,,False,,False,,True,,True,True,,False,False,,,,,,False,,,,,True
30039,20,48.0,,49.2,,40.0,0.0,,,,,44.5,55.2,,,100.0,,86.7,,16.5,,23.0,37.2,,60.0,50.0,,,,,,72.5,,,,,40.1,28.0,,29.2,,20.0,-20.0,,,,,24.5,35.2,,,80.0,,66.7,,-3.5,,3.0,17.2,,40.0,30.0,,,,,,52.5,,,,,20.1,,False,,True,True,,,,,True,False,,,False,,False,,True,,True,True,,False,False,,,,,,False,,,,,True
30041,183,200.0,,205.6,,159.0,138.0,,,,,370.7,301.8,,,233.0,,102.5,,104.0,,98.0,161.2,,165.0,239.0,,,,,,273.8,,,,,199.3,17.0,,22.6,,-24.0,-45.0,,,,,187.7,118.8,,,50.0,,-80.5,,-79.0,,-85.0,-21.8,,-18.0,56.0,,,,,,90.8,,,,,16.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,True
30043,142,226.0,,229.8,,216.0,231.0,,,,,180.0,252.2,,,112.0,,407.7,,99.9,,301.0,179.1,,282.0,224.0,,,,,,171.0,,,,,166.0,84.0,,87.8,,74.0,89.0,,,,,38.0,110.2,,,-30.0,,265.7,,-42.1,,159.0,37.1,,140.0,82.0,,,,,,29.0,,,,,24.0,,False,,True,False,,,,,True,False,,,True,,False,,True,,False,True,,False,True,,,,,,True,,,,,True
30045,20,24.0,,22.7,,27.0,,,,,,24.8,23.1,,,31.0,,61.4,,10.7,,53.0,22.4,,47.0,29.0,,,,,,38.5,,,,,31.8,4.0,,2.7,,7.0,,,,,,4.8,3.1,,,11.0,,41.4,,-9.3,,33.0,2.4,,27.0,9.0,,,,,,18.5,,,,,11.8,,True,,False,,,,,,False,True,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
30047,258,228.0,,226.9,,229.0,159.0,,,,,295.2,240.4,,,402.0,,192.9,,109.2,,254.0,246.8,,211.0,302.0,,,,,,215.2,,,,,271.9,-30.0,,-31.1,,-29.0,-99.0,,,,,37.2,-17.6,,,144.0,,-65.1,,-148.8,,-4.0,-11.2,,-47.0,44.0,,,,,,-42.8,,,,,13.9,,False,,True,False,,,,,False,True,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
30049,1087,1060.0,,1071.0,,1125.0,1242.0,,,,,986.8,1279.1,,,1125.0,,1224.4,,381.2,,1276.0,1095.2,,1360.0,1088.0,,,,,1179.7,1373.3,,,,,1038.0,-27.0,,-16.0,,38.0,155.0,,,,,-100.2,192.1,,,38.0,,137.4,,-705.8,,189.0,8.2,,273.0,1.0,,,,,92.7,286.3,,,,,-49.0,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,True,,,,,False,False,,,,,False
30051,31,44.0,,45.8,,44.0,14.0,,,,,35.2,34.0,,,22.0,,579.7,,10.8,,246.0,46.7,,47.0,40.0,,,,,,72.2,,,,,86.1,13.0,,14.8,,13.0,-17.0,,,,,4.2,3.0,,,-9.0,,548.7,,-20.2,,215.0,15.7,,16.0,9.0,,,,,,41.2,,,,,55.1,,False,,False,False,,,,,True,True,,,True,,False,,False,,False,False,,False,True,,,,,,False,,,,,False
30053,162,242.0,,249.5,,233.0,393.0,,,,,262.5,268.8,,,141.0,,227.1,,83.4,,411.0,217.2,,352.0,312.0,,,,,,238.3,,,,,229.6,80.0,,87.5,,71.0,231.0,,,,,100.5,106.8,,,-21.0,,65.1,,-78.6,,249.0,55.2,,190.0,150.0,,,,,,76.3,,,,,67.6,,False,,True,False,,,,,False,False,,,True,,True,,True,,False,True,,False,False,,,,,,True,,,,,True
30055,29,20.0,,20.4,,19.0,0.0,,,,,30.9,34.2,,,118.0,,24.1,,7.9,,14.0,26.5,,30.0,21.0,,,,,,47.2,,,,,15.0,-9.0,,-8.6,,-10.0,-29.0,,,,,1.9,5.2,,,89.0,,-4.9,,-21.1,,-15.0,-2.5,,1.0,-8.0,,,,,,18.2,,,,,-14.0,,True,,False,False,,,,,True,True,,,False,,True,,False,,False,True,,True,True,,,,,,False,,,,,False
30057,47,154.0,,151.1,,126.0,0.0,,,,,145.1,176.6,,,46.0,,141.6,,24.5,,115.0,126.9,,195.0,169.0,,,,,,160.4,,,,,157.2,107.0,,104.1,,79.0,-47.0,,,,,98.1,129.6,,,-1.0,,94.6,,-22.5,,68.0,79.9,,148.0,122.0,,,,,,113.4,,,,,110.2,,True,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,False,False,,,,,,False,,,,,False
30059,7,4.0,,3.4,,4.0,0.0,,,,,26.7,15.2,,,53.0,,5.3,,5.3,,19.0,2.1,,,9.0,,,,,,14.7,,,,,7.9,-3.0,,-3.6,,-3.0,-7.0,,,,,19.7,8.2,,,46.0,,-1.7,,-1.7,,12.0,-4.9,,,2.0,,,,,,7.7,,,,,0.9,,False,,False,False,,,,,False,False,,,False,,True,,True,,False,False,,,True,,,,,,False,,,,,True
30061,43,32.0,,34.1,,26.0,7.0,,,,,21.8,36.1,,,51.0,,601.9,,27.0,,7.0,22.2,,47.0,37.0,,,,,,51.4,,,,,47.5,-11.0,,-8.9,,-17.0,-36.0,,,,,-21.2,-6.9,,,8.0,,558.9,,-16.0,,-36.0,-20.8,,4.0,-6.0,,,,,,8.4,,,,,4.5,,True,,False,False,,,,,False,True,,,True,,False,,False,,False,False,,True,True,,,,,,True,,,,,True
30063,1055,1580.0,,1596.4,,1370.0,1806.0,,,,,1515.0,1796.9,,,1549.0,,972.5,,702.0,,1183.0,1398.0,,1759.0,1597.0,,,,,1182.2,2079.9,,,,,1244.2,525.0,,541.4,,315.0,751.0,,,,,460.0,741.9,,,494.0,,-82.5,,-353.0,,128.0,343.0,,704.0,542.0,,,,,127.2,1024.9,,,,,189.2,,False,,True,False,,,,,True,False,,,True,,True,,True,,True,True,,False,False,,,,,True,False,,,,,True
30065,41,38.0,,40.0,,29.0,0.0,,,,,57.7,69.8,,,111.0,,8.8,,26.5,,4.0,30.0,,33.0,50.0,,,,,,49.1,,,,,29.3,-3.0,,-1.0,,-12.0,-41.0,,,,,16.7,28.8,,,70.0,,-32.2,,-14.5,,-37.0,-11.0,,-8.0,9.0,,,,,,8.1,,,,,-11.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
30067,172,228.0,,235.3,,194.0,396.0,,,,,215.7,183.4,,,136.0,,464.6,,49.4,,182.5,171.8,,294.0,252.0,,,,,,308.0,,,,,180.5,56.0,,63.3,,22.0,224.0,,,,,43.7,11.4,,,-36.0,,292.6,,-122.6,,10.5,-0.2,,122.0,80.0,,,,,,136.0,,,,,8.5,,False,,True,False,,,,,True,True,,,True,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
30069,4,4.0,,4.0,,2.0,0.0,,,,,2.2,6.1,,,6.0,,6.3,,3.1,,,1.1,,2.0,4.0,,,,,,46.6,,,,,1.7,0.0,,-0.0,,-2.0,-4.0,,,,,-1.8,2.1,,,2.0,,2.3,,-0.9,,,-2.9,,-2.0,0.0,,,,,,42.6,,,,,-2.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,,False,True,,,,,,False,,,,,False
30071,78,50.0,,46.3,,42.0,0.0,,,,,86.2,59.6,,,38.0,,22.4,,14.4,,42.0,46.8,,46.0,52.0,,,,,,64.8,,,,,46.7,-28.0,,-31.7,,-36.0,-78.0,,,,,8.2,-18.4,,,-40.0,,-55.6,,-63.6,,-36.0,-31.2,,-32.0,-26.0,,,,,,-13.2,,,,,-31.3,,False,,False,False,,,,,True,True,,,False,,False,,False,,False,False,,False,True,,,,,,True,,,,,False
30073,50,98.0,,107.0,,59.0,0.0,,,,,88.1,133.3,,,55.0,,628.8,,35.1,,48.0,64.8,,131.0,101.0,,,,,,154.7,,,,,58.9,48.0,,57.0,,9.0,-50.0,,,,,38.1,83.3,,,5.0,,578.8,,-14.9,,-2.0,14.8,,81.0,51.0,,,,,,104.7,,,,,8.9,,False,,True,False,,,,,True,False,,,True,,False,,True,,True,True,,False,False,,,,,,False,,,,,True
30075,8,20.0,,18.7,,12.0,,,,,,21.8,23.7,,,43.0,,11.6,,7.8,,13.0,8.6,,15.0,19.0,,,,,,50.1,,,,,9.9,12.0,,10.7,,4.0,,,,,,13.8,15.7,,,35.0,,3.6,,-0.2,,5.0,0.6,,7.0,11.0,,,,,,42.1,,,,,1.9,,True,,True,,,,,,False,False,,,False,,True,,True,,True,True,,True,True,,,,,,False,,,,,True
30077,300,104.0,,107.0,,64.0,18.0,,,,,157.5,195.0,,,102.0,,50.8,,44.1,,11.0,75.5,,139.0,120.0,,,,,,158.1,,,,,96.5,-196.0,,-193.0,,-236.0,-282.0,,,,,-142.5,-105.0,,,-198.0,,-249.2,,-255.9,,-289.0,-224.5,,-161.0,-180.0,,,,,,-141.9,,,,,-203.5,,True,,False,False,,,,,True,True,,,False,,False,,False,,False,False,,True,True,,,,,,True,,,,,False
30079,50,40.0,,40.9,,34.0,0.0,,,,,31.8,34.7,,,45.0,,469.7,,3.8,,15.0,29.4,,,34.0,,,,,,58.6,,,,,39.2,-10.0,,-9.1,,-16.0,-50.0,,,,,-18.2,-15.3,,,-5.0,,419.7,,-46.2,,-35.0,-20.6,,,-16.0,,,,,,8.6,,,,,-10.8,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,,False,,,,,,True,,,,,False
30081,462,972.0,,951.2,,671.0,783.0,,,,,675.4,1104.4,,,394.0,,184.2,,409.2,,820.0,704.4,,1097.0,892.0,,,,,,656.8,,,,,525.6,510.0,,489.2,,209.0,321.0,,,,,213.4,642.4,,,-68.0,,-277.8,,-52.8,,358.0,242.4,,635.0,430.0,,,,,,194.8,,,,,63.6,,True,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,False,True,,,,,,True,,,,,True
30083,225,52.0,,56.2,,55.0,78.0,,,,,116.7,102.3,,,249.0,,91.6,,45.9,,3.0,39.9,,,85.0,,,,,,174.6,,,,,83.5,-173.0,,-168.8,,-170.0,-147.0,,,,,-108.3,-122.7,,,24.0,,-133.4,,-179.1,,-222.0,-185.1,,,-140.0,,,,,,-50.4,,,,,-141.5,,True,,True,True,,,,,True,True,,,True,,True,,False,,False,False,,,True,,,,,,True,,,,,True
30085,93,122.0,,141.4,,86.0,90.0,,,,,270.6,189.6,,,193.0,,50.5,,34.2,,36.0,92.8,,104.0,133.0,,,,,,162.7,,,,,77.0,29.0,,48.4,,-7.0,-3.0,,,,,177.6,96.6,,,100.0,,-42.5,,-58.8,,-57.0,-0.2,,11.0,40.0,,,,,,69.7,,,,,-16.0,,False,,True,True,,,,,False,False,,,False,,False,,False,,False,True,,True,False,,,,,,False,,,,,True
30087,66,48.0,,28.6,,26.0,0.0,,,,,117.9,87.3,,,124.0,,19.2,,22.1,,30.0,39.5,,0.0,57.0,,,,,,69.7,,,,,11.5,-18.0,,-37.4,,-40.0,-66.0,,,,,51.9,21.3,,,58.0,,-46.8,,-43.9,,-36.0,-26.5,,-66.0,-9.0,,,,,,3.7,,,,,-54.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,,True,,,,,False
30089,70,78.0,,77.5,,77.0,0.0,,,,,68.0,85.2,,,101.0,,370.4,,89.2,,106.0,56.9,,120.0,102.0,,,,,,70.2,,,,,80.7,8.0,,7.5,,7.0,-70.0,,,,,-2.0,15.2,,,31.0,,300.4,,19.2,,36.0,-13.1,,50.0,32.0,,,,,,0.2,,,,,10.7,,True,,True,False,,,,,True,False,,,False,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
30091,73,68.0,,79.5,,68.0,0.0,,,,,96.3,95.3,,,30.0,,40.1,,37.7,,103.0,71.0,,90.0,84.0,,,,,,93.5,,,,,93.3,-5.0,,6.5,,-5.0,-73.0,,,,,23.3,22.3,,,-43.0,,-32.9,,-35.3,,30.0,-2.0,,17.0,11.0,,,,,,20.5,,,,,20.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
30093,722,1106.0,,1104.1,,1105.0,1196.0,,,,,888.4,1041.5,,,574.0,,5587.4,,212.8,,785.0,1222.1,,1309.0,1073.0,,,,,768.6,1743.9,,,,,1957.0,384.0,,382.1,,383.0,474.0,,,,,166.4,319.5,,,-148.0,,4865.4,,-509.2,,63.0,500.1,,587.0,351.0,,,,,46.6,1021.9,,,,,1235.0,,True,,True,False,,,,,True,True,,,True,,False,,False,,True,False,,False,True,,,,,True,False,,,,,False
30095,62,134.0,,139.3,,95.0,95.0,,,,,113.7,165.7,,,74.0,,127.8,,55.9,,68.0,93.8,,156.0,147.0,,,,,,161.5,,,,,113.1,72.0,,77.3,,33.0,33.0,,,,,51.7,103.7,,,12.0,,65.8,,-6.1,,6.0,31.8,,94.0,85.0,,,,,,99.5,,,,,51.1,,False,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,False,False,,,,,,False,,,,,True
30097,64,72.0,,69.3,,71.0,,,,,,93.3,70.2,,,39.0,,77.5,,37.9,,127.0,76.1,,86.0,82.0,,,,,,72.4,,,,,69.1,8.0,,5.3,,7.0,,,,,,29.3,6.2,,,-25.0,,13.5,,-26.1,,63.0,12.1,,22.0,18.0,,,,,,8.4,,,,,5.1,,True,,True,,,,,,False,True,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,True
30099,82,56.0,,58.1,,44.0,0.0,,,,,62.8,64.4,,,54.0,,33.6,,19.2,,31.0,55.5,,79.0,65.0,,,,,,68.3,,,,,44.5,-26.0,,-23.9,,-38.0,-82.0,,,,,-19.2,-17.6,,,-28.0,,-48.4,,-62.8,,-51.0,-26.5,,-3.0,-17.0,,,,,,-13.7,,,,,-37.5,,True,,False,False,,,,,True,True,,,False,,False,,False,,False,False,,True,True,,,,,,True,,,,,False
30101,41,46.0,,20.0,,20.0,0.0,,,,,130.6,102.0,,,134.0,,0.8,,7.8,,4.0,60.2,,60.0,78.0,,,,,,176.7,,,,,94.0,5.0,,-21.0,,-21.0,-41.0,,,,,89.6,61.0,,,93.0,,-40.2,,-33.2,,-37.0,19.2,,19.0,37.0,,,,,,135.7,,,,,53.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
30103,8,0.0,,0.2,,0.0,0.0,,,,,6.6,4.5,,,32.0,,8.5,,1.2,,4.0,0.6,,7.0,3.0,,,,,,21.9,,,,,4.9,-8.0,,-7.8,,-8.0,-8.0,,,,,-1.4,-3.5,,,24.0,,0.5,,-6.8,,-4.0,-7.4,,-1.0,-5.0,,,,,,13.9,,,,,-3.1,,True,,False,False,,,,,True,True,,,False,,True,,True,,True,True,,True,True,,,,,,False,,,,,True
30105,69,74.0,,75.9,,51.0,0.0,,,,,136.7,108.6,,,85.0,,26.7,,44.8,,21.0,58.9,,61.0,90.0,,,,,,111.0,,,,,76.0,5.0,,6.9,,-18.0,-69.0,,,,,67.7,39.6,,,16.0,,-42.3,,-24.2,,-48.0,-10.1,,-8.0,21.0,,,,,,42.0,,,,,7.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
30107,13,34.0,,31.5,,26.0,0.0,,,,,30.8,34.7,,,53.0,,79.3,,10.2,,26.0,16.9,,41.0,33.0,,,,,,58.2,,,,,22.4,21.0,,18.5,,13.0,-13.0,,,,,17.8,21.7,,,40.0,,66.3,,-2.8,,13.0,3.9,,28.0,20.0,,,,,,45.2,,,,,9.4,,True,,True,True,,,,,True,False,,,False,,False,,True,,True,True,,False,True,,,,,,False,,,,,True
30109,17,32.0,,32.3,,28.0,,,,,,29.6,12.6,,,77.0,,248.2,,4.8,,16.0,25.0,,48.0,30.0,,,,,,48.4,,,,,20.1,15.0,,15.3,,11.0,,,,,,12.6,-4.4,,,60.0,,231.2,,-12.2,,-1.0,8.0,,31.0,13.0,,,,,,31.4,,,,,3.1,,False,,True,,,,,,True,True,,,False,,False,,True,,True,True,,False,True,,,,,,False,,,,,True
30111,1604,2310.0,,2246.6,,2133.0,2427.0,,,,,3130.7,2361.4,,,2089.0,,1770.8,,1057.1,,2132.5,2224.5,,2339.0,2616.0,,,,,1354.0,2811.0,2323.0,,,,2020.9,706.0,,642.6,,529.0,823.0,,,,,1526.7,757.4,,,485.0,,166.8,,-546.9,,528.5,620.5,,735.0,1012.0,,,,,-250.0,1207.0,719.0,,,,416.9,,True,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,False,False,,,,,True,False,False,,,,True
31001,429,480.0,,482.7,,460.0,539.0,,,,,512.0,557.5,,,715.0,,505.9,,240.6,,428.0,431.7,,635.0,531.0,,,,,402.3,1028.1,,,,,391.0,51.0,,53.7,,31.0,110.0,,,,,83.0,128.5,,,286.0,,76.9,,-188.4,,-1.0,2.7,,206.0,102.0,,,,,-26.7,599.1,,,,,-38.0,,False,,True,False,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,True,False,,,,,True
31003,62,94.0,,93.8,,91.0,74.0,,,,,105.4,106.6,,,148.0,,101.8,,18.1,,89.0,84.3,,124.0,102.0,,,,,,109.2,,,,,89.5,32.0,,31.8,,29.0,12.0,,,,,43.4,44.6,,,86.0,,39.8,,-43.9,,27.0,22.3,,62.0,40.0,,,,,,47.2,,,,,27.5,,True,,True,True,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
31005,2,0.0,,2.4,,2.0,0.0,,,,,5.6,6.0,,,23.0,,2.9,,4.4,,4.0,3.5,,10.0,4.0,,,,,,29.8,,,,,2.6,-2.0,,0.4,,0.0,-2.0,,,,,3.6,4.0,,,21.0,,0.9,,2.4,,2.0,1.5,,8.0,2.0,,,,,,27.8,,,,,0.6,,True,,True,False,,,,,False,False,,,False,,True,,False,,False,True,,False,False,,,,,,False,,,,,True
31007,3,12.0,,12.0,,12.0,0.0,,,,,7.2,9.8,,,23.0,,56.6,,10.1,,4.0,6.2,,,12.0,,,,,,36.4,,,,,22.9,9.0,,9.0,,9.0,-3.0,,,,,4.2,6.8,,,20.0,,53.6,,7.1,,1.0,3.2,,,9.0,,,,,,33.4,,,,,19.9,,False,,False,True,,,,,True,True,,,False,,False,,True,,True,True,,,False,,,,,,False,,,,,False
31009,1,8.0,,7.8,,7.0,0.0,,,,,7.8,7.7,,,12.0,,9.9,,11.3,,5.0,5.8,,10.0,9.0,,,,,,29.1,,,,,7.8,7.0,,6.8,,6.0,-1.0,,,,,6.8,6.7,,,11.0,,8.9,,10.3,,4.0,4.8,,9.0,8.0,,,,,,28.1,,,,,6.8,,True,,True,True,,,,,True,True,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
31011,74,86.0,,86.5,,86.0,70.0,,,,,103.1,89.9,,,117.0,,98.3,,17.5,,75.0,75.2,,105.0,92.0,,,,,,101.3,,,,,95.0,12.0,,12.5,,12.0,-4.0,,,,,29.1,15.9,,,43.0,,24.3,,-56.5,,1.0,1.2,,31.0,18.0,,,,,,27.3,,,,,21.0,,False,,False,True,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,False
31013,144,258.0,,259.1,,211.0,190.0,,,,,194.8,249.0,,,211.0,,294.7,,118.3,,123.0,175.3,,291.0,257.0,,,,,,244.4,,,,,280.2,114.0,,115.1,,67.0,46.0,,,,,50.8,105.0,,,67.0,,150.7,,-25.7,,-21.0,31.3,,147.0,113.0,,,,,,100.4,,,,,136.2,,False,,True,True,,,,,True,True,,,True,,False,,True,,True,True,,False,True,,,,,,True,,,,,False
31015,29,38.0,,40.2,,38.0,0.0,,,,,43.2,30.9,,,133.0,,139.8,,13.1,,28.0,39.5,,32.0,37.0,,,,,,55.2,,,,,37.3,9.0,,11.2,,9.0,-29.0,,,,,14.2,1.9,,,104.0,,110.8,,-15.9,,-1.0,10.5,,3.0,8.0,,,,,,26.2,,,,,8.3,,False,,False,False,,,,,False,True,,,False,,False,,False,,True,False,,True,True,,,,,,False,,,,,True
31017,27,54.0,,53.7,,54.0,,,,,,58.8,60.8,,,95.0,,146.7,,63.9,,60.0,45.5,,81.0,61.0,,,,,,77.2,,,,,58.3,27.0,,26.7,,27.0,,,,,,31.8,33.8,,,68.0,,119.7,,36.9,,33.0,18.5,,54.0,34.0,,,,,,50.2,,,,,31.3,,True,,False,,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
31019,584,888.0,,870.5,,854.0,890.0,,,,,1188.3,1127.4,,,953.0,,521.1,,398.4,,751.5,815.1,,941.0,1001.0,,,,,943.6,1044.5,,,,,893.6,304.0,,286.5,,270.0,306.0,,,,,604.3,543.4,,,369.0,,-62.9,,-185.6,,167.5,231.1,,357.0,417.0,,,,,359.6,460.5,,,,,309.6,,True,,True,False,,,,,False,False,,,False,,True,,True,,True,True,,False,False,,,,,False,False,,,,,False
31021,101,146.0,,148.7,,133.0,177.0,,,,,160.0,155.1,,,108.0,,92.9,,45.3,,129.0,133.1,,175.0,160.0,,,,,,139.5,,,,,135.7,45.0,,47.7,,32.0,76.0,,,,,59.0,54.1,,,7.0,,-8.1,,-55.7,,28.0,32.1,,74.0,59.0,,,,,,38.5,,,,,34.7,,False,,True,False,,,,,False,False,,,True,,True,,False,,True,True,,False,False,,,,,,True,,,,,True
31023,159,176.0,,172.5,,167.0,136.0,,,,,195.6,190.7,,,205.0,,127.7,,43.2,,160.0,166.7,,215.0,180.0,,,,,,194.4,,,,,150.2,17.0,,13.5,,8.0,-23.0,,,,,36.6,31.7,,,46.0,,-31.3,,-115.8,,1.0,7.7,,56.0,21.0,,,,,,35.4,,,,,-8.8,,True,,True,False,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
31025,270,376.0,,366.0,,357.0,347.0,,,,,386.8,412.0,,,357.0,,562.6,,191.2,,262.0,290.9,,466.0,387.0,,,,,,310.8,,,,,405.7,106.0,,96.0,,87.0,77.0,,,,,116.8,142.0,,,87.0,,292.6,,-78.8,,-8.0,20.9,,196.0,117.0,,,,,,40.8,,,,,135.7,,True,,True,True,,,,,False,False,,,True,,False,,True,,True,True,,False,False,,,,,,True,,,,,False
31027,104,160.0,,152.0,,156.0,144.0,,,,,150.3,150.0,,,132.0,,187.3,,43.0,,224.0,146.4,,193.0,158.0,,,,,,131.2,,,,,195.8,56.0,,48.0,,52.0,40.0,,,,,46.3,46.0,,,28.0,,83.3,,-61.0,,120.0,42.4,,89.0,54.0,,,,,,27.2,,,,,91.8,,True,,True,True,,,,,True,True,,,True,,False,,False,,False,True,,False,True,,,,,,True,,,,,False
31029,39,32.0,,27.5,,28.0,7.0,,,,,76.4,51.0,,,65.0,,14.4,,25.8,,28.0,44.4,,25.0,48.0,,,,,,66.3,,,,,24.2,-7.0,,-11.5,,-11.0,-32.0,,,,,37.4,12.0,,,26.0,,-24.6,,-13.2,,-11.0,5.4,,-14.0,9.0,,,,,,27.3,,,,,-14.8,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
31031,44,58.0,,59.2,,59.0,0.0,,,,,64.4,62.7,,,120.0,,119.6,,31.8,,71.0,43.2,,85.0,67.0,,,,,,119.8,,,,,88.4,14.0,,15.2,,15.0,-44.0,,,,,20.4,18.7,,,76.0,,75.6,,-12.2,,27.0,-0.8,,41.0,23.0,,,,,,75.8,,,,,44.4,,False,,False,False,,,,,False,False,,,False,,False,,True,,False,True,,False,False,,,,,,False,,,,,False
31033,180,158.0,,167.5,,183.0,238.0,,,,,191.1,214.5,,,197.0,,318.5,,42.0,,210.0,143.1,,277.0,195.0,,,,,,222.5,,,,,201.3,-22.0,,-12.5,,3.0,58.0,,,,,11.1,34.5,,,17.0,,138.5,,-138.0,,30.0,-36.9,,97.0,15.0,,,,,,42.5,,,,,21.3,,True,,True,False,,,,,True,False,,,True,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
31035,85,134.0,,138.4,,119.0,108.0,,,,,137.5,146.2,,,97.0,,241.4,,24.0,,127.0,119.1,,170.0,142.0,,,,,,116.3,,,,,98.8,49.0,,53.4,,34.0,23.0,,,,,52.5,61.2,,,12.0,,156.4,,-61.0,,42.0,34.1,,85.0,57.0,,,,,,31.3,,,,,13.8,,False,,True,True,,,,,False,False,,,True,,False,,False,,True,True,,False,False,,,,,,True,,,,,True
