,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51153,2953,1995.0,6105.7,,,,1197.0,348.0,707.5,1721.9,,458.6,-958.0,3152.7,,,,-1756.0,-2605.0,-2245.5,-1231.1,,-2494.4,False,,,,False,False,False,False,,False
51155,79,21.0,,,,,40.0,15.5,,,,13.5,-58.0,,,,,-39.0,-63.5,,,,-65.5,,,,,True,False,,,,False
51157,23,70.0,,,,,13.0,2.0,,,,3.6,47.0,,,,,-10.0,-21.0,,,,-19.4,,,,,True,True,,,,True
51159,46,91.0,,,,,30.0,8.8,4.4,,,120.5,45.0,,,,,-16.0,-37.2,-41.6,,,74.5,,,,,True,True,True,,,False
51161,291,231.0,,,,,249.0,97.0,814.6,89.7,,69.6,-60.0,,,,,-42.0,-194.0,523.6,-201.3,,-221.4,,,,,True,False,False,False,,False
51163,57,7.0,,,,,7.0,8.1,,,,16.2,-50.0,,,,,-50.0,-48.9,,,,-40.8,,,,,False,True,,,,True
51165,267,245.0,273.7,,,,305.0,57.5,160.1,148.3,,1021.0,-22.0,6.7,,,,38.0,-209.5,-106.9,-118.7,,754.0,True,,,,False,False,False,False,,False
51167,158,49.0,,,,,30.0,3.5,,,,1151.2,-109.0,,,,,-128.0,-154.5,,,,993.2,,,,,False,False,,,,False
51169,139,7.0,,,,,14.0,0.9,,,,0.0,-132.0,,,,,-125.0,-138.1,,,,-139.0,,,,,True,False,,,,False
51171,163,154.0,,,,,167.0,15.5,59.0,,,33.7,-9.0,,,,,4.0,-147.5,-104.0,,,-129.3,,,,,True,False,False,,,False
51173,217,7.0,,,,,73.0,15.5,,,,1.8,-210.0,,,,,-144.0,-201.5,,,,-215.2,,,,,True,True,,,,False
51175,176,70.0,,,,,25.0,51.9,6.0,,,362.1,-106.0,,,,,-151.0,-124.1,-170.0,,,186.1,,,,,False,False,False,,,False
51177,706,343.0,1875.0,,,,257.0,40.8,264.4,143.2,,181.9,-363.0,1169.0,,,,-449.0,-665.2,-441.6,-562.8,,-524.1,False,,,,False,False,False,False,,False
51179,625,336.0,546.1,,,,306.0,82.2,228.5,,,1415.0,-289.0,-78.9,,,,-319.0,-542.8,-396.5,,,790.0,True,,,,False,False,False,,,False
51181,49,7.0,,,,,0.0,3.0,,,,4.7,-42.0,,,,,-49.0,-46.0,,,,-44.3,,,,,False,False,,,,False
51183,124,14.0,,,,,18.0,0.5,7.0,,,0.1,-110.0,,,,,-106.0,-123.5,-117.0,,,-123.9,,,,,True,False,False,,,False
51185,162,70.0,,,,,41.0,2.8,,,,978.1,-92.0,,,,,-121.0,-159.2,,,,816.1,,,,,False,False,,,,False
51187,86,91.0,,,,,217.0,12.7,136.8,,,131.0,5.0,,,,,131.0,-73.3,50.8,,,45.0,,,,,False,False,False,,,False
51191,279,98.0,7.6,,,,166.0,13.2,,,,2392.8,-181.0,-271.4,,,,-113.0,-265.8,,,,2113.8,False,,,,True,False,,,,False
51193,44,525.0,,,,,18.0,228.2,86.6,,,694.9,481.0,,,,,-26.0,184.2,42.6,,,650.9,,,,,True,True,True,,,False
51195,285,56.0,,,,,83.0,4.3,,,,1301.3,-229.0,,,,,-202.0,-280.7,,,,1016.3,,,,,True,False,,,,False
51197,98,21.0,,,,,50.0,16.4,,,,0.0,-77.0,,,,,-48.0,-81.6,,,,-98.0,,,,,True,False,,,,False
51199,302,175.0,37.4,,,,86.0,53.1,269.5,,,1071.0,-127.0,-264.6,,,,-216.0,-248.9,-32.5,,,769.0,False,,,,False,False,True,,,False
51510,905,672.0,265.1,,,,1576.0,82.7,162.2,345.5,,1347.5,-233.0,-639.9,,,,671.0,-822.3,-742.8,-559.5,,442.5,False,,,,False,False,False,False,,False
51520,106,49.0,,,,,1552.0,0.5,,,,722.4,-57.0,,,,,1446.0,-105.5,,,,616.4,,,,,False,False,,,,False
51530,56,21.0,,,,,94.0,1.5,,,,180.2,-35.0,,,,,38.0,-54.5,,,,124.2,,,,,False,False,,,,False
51540,378,280.0,,,,,934.0,262.5,238.0,,,1182.6,-98.0,,,,,556.0,-115.5,-140.0,,,804.6,,,,,False,False,False,,,False
51550,2532,1407.0,1555.3,,,,737.0,2279.8,1307.5,1149.9,,5779.9,-1125.0,-976.7,,,,-1795.0,-252.2,-1224.5,-1382.1,,3247.9,True,,,,False,True,False,False,,False
51570,64,77.0,,,,,168.0,6.4,80.3,,,119.1,13.0,,,,,104.0,-57.6,16.3,,,55.1,,,,,False,False,False,,,False
51580,18,0.0,,,,,40.0,0.2,,,,0.0,-18.0,,,,,22.0,-17.8,,,,-18.0,,,,,False,True,,,,True
51590,482,140.0,,,,,606.0,208.4,108.1,,,357.7,-342.0,,,,,124.0,-273.6,-373.9,,,-124.3,,,,,True,True,False,,,True
51595,76,35.0,,,,,303.0,2.2,0.2,,,1.1,-41.0,,,,,227.0,-73.8,-75.8,,,-74.9,,,,,False,False,False,,,False
51600,54,7.0,,,,,154.0,6.5,,,,0.7,-47.0,,,,,100.0,-47.5,,,,-53.3,,,,,False,False,,,,False
51610,21,0.0,,,,,204.0,4.1,,,,0.0,-21.0,,,,,183.0,-16.9,,,,-21.0,,,,,False,True,,,,False
51620,224,119.0,,,,,165.0,6.4,,,,317.7,-105.0,,,,,-59.0,-217.6,,,,93.7,,,,,True,False,,,,True
51630,199,154.0,,,,,672.0,17.0,85.9,,,821.8,-45.0,,,,,473.0,-182.0,-113.1,,,622.8,,,,,False,False,False,,,False
51640,111,154.0,,,,,2075.0,12.2,0.0,,,15.4,43.0,,,,,1964.0,-98.8,-111.0,,,-95.6,,,,,False,False,False,,,False
51650,1060,763.0,451.4,,,,682.0,1602.2,750.3,,,3824.0,-297.0,-608.6,,,,-378.0,542.2,-309.7,,,2764.0,False,,,,False,False,False,,,False
51660,262,105.0,80.2,,,,1216.0,17.8,65.9,30.4,,34.7,-157.0,-181.8,,,,954.0,-244.2,-196.1,-231.6,,-227.3,False,,,,False,False,False,False,,False
51670,145,91.0,,,,,283.0,8.4,80.3,,,52.2,-54.0,,,,,138.0,-136.6,-64.7,,,-92.8,,,,,False,False,False,,,False
51678,28,21.0,,,,,157.0,2.1,,,,315.0,-7.0,,,,,129.0,-25.9,,,,287.0,,,,,False,False,,,,False
51680,783,175.0,46.8,,,,1896.0,120.7,262.4,,,266.5,-608.0,-736.2,,,,1113.0,-662.3,-520.6,,,-516.5,False,,,,False,False,True,,,True
51683,308,329.0,,,,,1064.0,23.2,40.6,,,130.3,21.0,,,,,756.0,-284.8,-267.4,,,-177.7,,,,,False,False,False,,,False
51685,106,154.0,,,,,696.0,7.1,6.2,,,126.9,48.0,,,,,590.0,-98.9,-99.8,,,20.9,,,,,False,False,False,,,True
51690,213,210.0,,,,,243.0,,63.3,,,421.4,-3.0,,,,,30.0,,-149.7,,,208.4,,,,,False,,False,,,False
51700,1580,875.0,859.6,,,,880.0,1491.5,841.2,1361.6,,3382.2,-705.0,-720.4,,,,-700.0,-88.5,-738.8,-218.4,,1802.2,False,,,,True,True,False,True,,False
51710,2886,2667.0,2301.9,,,,1960.0,5339.1,1438.9,4339.3,,9318.2,-219.0,-584.1,,,,-926.0,2453.1,-1447.1,1453.3,,6432.2,False,,,,False,False,False,False,,False
51720,23,0.0,,,,,1728.0,0.3,,,,0.0,-23.0,,,,,1705.0,-22.7,,,,-23.0,,,,,False,True,,,,False
51730,290,420.0,,,,,268.0,30.5,150.6,,,43.2,130.0,,,,,-22.0,-259.5,-139.4,,,-246.8,,,,,True,False,False,,,False
51735,44,7.0,,,,,18.0,4.8,,,,484.7,-37.0,,,,,-26.0,-39.2,,,,440.7,,,,,True,False,,,,False
51740,1536,861.0,696.7,,,,793.0,1232.1,375.9,649.6,,2832.5,-675.0,-839.3,,,,-743.0,-303.9,-1160.1,-886.4,,1296.5,False,,,,False,True,False,False,,False
51750,320,14.0,,,,,244.0,2.3,,,,63.1,-306.0,,,,,-76.0,-317.7,,,,-256.9,,,,,True,False,,,,True
51760,1445,868.0,1786.9,,,,1610.0,297.5,383.4,1085.7,,2837.5,-577.0,341.9,,,,165.0,-1147.5,-1061.6,-359.3,,1392.5,True,,,,True,False,False,True,,False
51770,633,567.0,,,,,2116.0,411.6,718.4,679.4,,562.8,-66.0,,,,,1483.0,-221.4,85.4,46.4,,-70.2,,,,,False,False,False,True,,False
51775,124,63.0,,,,,1027.0,46.1,,,,8.3,-61.0,,,,,903.0,-77.9,,,,-115.7,,,,,False,False,,,,False
51790,76,126.0,,,,,264.0,43.2,,,,780.7,50.0,,,,,188.0,-32.8,,,,704.7,,,,,False,True,,,,False
51800,1085,644.0,225.5,,,,276.0,921.6,294.5,389.1,,2980.6,-441.0,-859.5,,,,-809.0,-163.4,-790.5,-695.9,,1895.6,False,,,,False,True,False,False,,False
51810,4189,3213.0,1654.4,,,,1667.0,7847.0,2041.9,2942.7,,17959.8,-976.0,-2534.6,,,,-2522.0,3658.0,-2147.1,-1246.3,,13770.8,False,,,,False,False,False,False,,False
51820,93,210.0,,,,,383.0,132.7,173.8,,,722.6,117.0,,,,,290.0,39.7,80.8,,,629.6,,,,,False,True,True,,,False
51830,75,98.0,,,,,95.0,11.0,,,,3.0,23.0,,,,,20.0,-64.0,,,,-72.0,,,,,True,False,,,,False
51840,101,56.0,,,,,1130.0,21.2,100.0,,,12.0,-45.0,,,,,1029.0,-79.8,-1.0,,,-89.0,,,,,False,False,True,,,False
53001,402,504.0,,,,,507.0,92.2,291.8,,,184.6,102.0,,,,,105.0,-309.8,-110.2,,,-217.4,,,,,False,False,False,,,False
53003,31,0.0,,,,,510.0,1.4,,,,0.0,-31.0,,,,,479.0,-29.6,,,,-31.0,,,,,False,True,,,,False
53005,1906,2261.0,2987.3,,,,3576.0,1348.4,1375.4,5299.4,,1079.2,355.0,1081.3,,,,1670.0,-557.6,-530.6,3393.4,,-826.8,False,,,,False,False,False,False,,False
53007,1215,854.0,274.4,,,,658.0,1137.3,545.5,981.7,,781.6,-361.0,-940.6,,,,-557.0,-77.7,-669.5,-233.3,,-433.4,False,,,,False,True,False,True,,False
53009,162,56.0,0.0,,,,35.0,29.9,,,,42.8,-106.0,-162.0,,,,-127.0,-132.1,,,,-119.2,False,,,,False,False,,,,False
53011,1128,791.0,626.2,,,,1114.0,634.1,2787.0,947.6,,812.3,-337.0,-501.8,,,,-14.0,-493.9,1659.0,-180.4,,-315.7,False,,,,True,False,False,True,,True
53013,5,0.0,,,,,53.0,2.1,,,,0.0,-5.0,,,,,48.0,-2.9,,,,-5.0,,,,,False,True,,,,False
53015,296,259.0,565.6,,,,198.0,493.9,656.8,,,309.1,-37.0,269.6,,,,-98.0,197.9,360.8,,,13.1,False,,,,False,False,False,,,True
53017,802,525.0,,,,,356.0,1080.7,343.6,,,347.8,-277.0,,,,,-446.0,278.7,-458.4,,,-454.2,,,,,False,False,False,,,False
53019,30,7.0,,,,,24.0,0.2,,,,6.1,-23.0,,,,,-6.0,-29.8,,,,-23.9,,,,,True,False,,,,False
53021,1633,3087.0,2596.9,,,,4143.0,1729.2,1341.9,4122.5,,492.4,1454.0,963.9,,,,2510.0,96.2,-291.1,2489.5,,-1140.6,True,,,,False,True,True,False,,True
53023,4,0.0,,,,,30.0,,,,,,-4.0,,,,,26.0,,,,,,,,,,False,,,,,
53025,1480,1568.0,1436.8,,,,1412.0,494.7,1607.1,1778.3,,711.3,88.0,-43.2,,,,-68.0,-985.3,127.1,298.3,,-768.7,True,,,,True,False,False,False,,False
53027,185,84.0,0.4,,,,40.0,18.8,,,,201.9,-101.0,-184.6,,,,-145.0,-166.2,,,,16.9,False,,,,False,False,,,,True
53029,69,42.0,1.0,,,,174.0,19.8,1.0,,,26.5,-27.0,-68.0,,,,105.0,-49.2,-68.0,,,-42.5,False,,,,False,False,False,,,False
53031,29,21.0,,,,,11.0,5.6,,,,6.2,-8.0,,,,,-18.0,-23.4,,,,-22.8,,,,,False,False,,,,False
53033,7881,5502.0,1654.2,,,,4314.0,5701.2,3372.8,12830.9,,3331.2,-2379.0,-6226.8,,,,-3567.0,-2179.8,-4508.2,4949.9,,-4549.8,False,,,,False,True,False,False,,False
53035,702,252.0,10.1,,,,444.0,379.1,289.8,,,272.1,-450.0,-691.9,,,,-258.0,-322.9,-412.2,,,-429.9,False,,,,True,True,True,,,True
53037,288,175.0,,,,,302.0,61.3,218.6,,,69.4,-113.0,,,,,14.0,-226.7,-69.4,,,-218.6,,,,,True,False,True,,,False
53039,98,63.0,,,,,78.0,49.9,,,,61.1,-35.0,,,,,-20.0,-48.1,,,,-36.9,,,,,True,False,,,,False
53041,246,98.0,45.1,,,,23.0,58.8,,,,153.3,-148.0,-200.8,,,,-223.0,-187.2,,,,-92.7,False,,,,False,False,,,,True
53043,30,0.0,,,,,79.0,0.1,,,,0.0,-30.0,,,,,49.0,-29.9,,,,-30.0,,,,,False,True,,,,False
53045,259,14.0,6.8,,,,48.0,8.0,,,,5.4,-245.0,-252.2,,,,-211.0,-251.0,,,,-253.6,False,,,,True,False,,,,False
53047,816,609.0,,,,,94.0,88.9,368.0,,,412.0,-207.0,,,,,-722.0,-727.1,-448.0,,,-404.0,,,,,False,False,False,,,False
53049,45,0.0,,,,,5.0,3.7,,,,0.0,-45.0,,,,,-40.0,-41.3,,,,-45.0,,,,,True,True,,,,True
53051,48,21.0,,,,,53.0,0.8,,,,49.7,-27.0,,,,,5.0,-47.2,,,,1.7,,,,,True,False,,,,True
53053,3660,2170.0,741.2,,,,2047.0,2875.4,2727.2,2748.7,,1743.2,-1490.0,-2918.8,,,,-1613.0,-784.6,-932.8,-911.3,,-1916.8,False,,,,False,True,True,True,,False
53055,11,7.0,,,,,5.0,4.1,,,,1.6,-4.0,,,,,-6.0,-6.9,,,,-9.4,,,,,False,False,,,,False
53057,438,168.0,40.7,,,,161.0,221.3,136.9,692.5,,116.7,-270.0,-397.3,,,,-277.0,-216.7,-301.1,254.5,,-321.3,False,,,,False,True,False,True,,False
53059,42,105.0,,,,,2.0,2.8,,,,317.4,63.0,,,,,-40.0,-39.2,,,,275.4,,,,,True,True,,,,False
53061,2300,1386.0,526.7,,,,1443.0,1548.0,319.8,2027.4,,826.0,-914.0,-1773.3,,,,-857.0,-752.0,-1980.2,-272.6,,-1474.0,False,,,,True,True,False,True,,False
53063,3355,2464.0,3908.2,,,,1888.0,975.5,5191.3,5864.8,,2138.3,-891.0,553.2,,,,-1467.0,-2379.5,1836.3,2509.8,,-1216.7,True,,,,False,False,False,False,,False
53065,105,28.0,,,,,86.0,4.1,,,,35.5,-77.0,,,,,-19.0,-100.9,,,,-69.5,,,,,True,False,,,,True
53067,597,245.0,258.7,,,,316.0,544.6,1054.9,503.6,,286.1,-352.0,-338.3,,,,-281.0,-52.4,457.9,-93.4,,-310.9,True,,,,True,True,False,True,,True
53069,3,0.0,,,,,0.0,0.2,,,,0.0,-3.0,,,,,-3.0,-2.8,,,,-3.0,,,,,False,True,,,,False
53071,544,189.0,194.6,,,,1319.0,95.1,143.9,,,126.7,-355.0,-349.4,,,,775.0,-448.9,-400.1,,,-417.3,True,,,,False,False,False,,,False
53073,391,203.0,342.0,,,,163.0,114.5,935.4,785.1,,115.5,-188.0,-49.0,,,,-228.0,-276.5,544.4,394.1,,-275.5,True,,,,False,False,False,False,,False
53075,346,35.0,,,,,575.0,25.8,,,,22.7,-311.0,,,,,229.0,-320.2,,,,-323.3,,,,,True,False,,,,False
53077,2994,3766.0,3838.7,,,,3043.0,2065.5,566.1,2453.3,,300.8,772.0,844.7,,,,49.0,-928.5,-2427.9,-540.7,,-2693.2,False,,,,True,False,False,True,,False
54001,15,28.0,,,,,80.0,12.6,,,,76.8,13.0,,,,,65.0,-2.4,,,,61.8,,,,,False,True,,,,False
54003,263,371.0,245.2,,,,276.0,112.8,248.6,175.1,,441.4,108.0,-17.8,,,,13.0,-150.2,-14.4,-87.9,,178.4,True,,,,True,False,True,True,,False
54005,108,70.0,,,,,11.0,30.8,,,,93.2,-38.0,,,,,-97.0,-77.2,,,,-14.8,,,,,False,False,,,,True
54007,5,14.0,,,,,6.0,1.0,,,,667.4,9.0,,,,,1.0,-4.0,,,,662.4,,,,,True,True,,,,False
54009,67,98.0,,,,,342.0,14.3,,,,434.3,31.0,,,,,275.0,-52.7,,,,367.3,,,,,False,False,,,,False
54011,332,315.0,247.9,,,,492.0,252.1,622.1,,,220.7,-17.0,-84.1,,,,160.0,-79.9,290.1,,,-111.3,False,,,,False,False,False,,,False
54013,5,14.0,,,,,7.0,0.5,,,,268.9,9.0,,,,,2.0,-4.5,,,,263.9,,,,,True,True,,,,False
54015,8,14.0,,,,,2.0,6.8,,,,55.3,6.0,,,,,-6.0,-1.2,,,,47.3,,,,,False,True,,,,False
54017,6,0.0,,,,,3.0,,,,,,-6.0,,,,,-3.0,,,,,,,,,,True,,,,,
54019,168,84.0,,,,,21.0,82.6,,,,12.3,-84.0,,,,,-147.0,-85.4,,,,-155.7,,,,,False,False,,,,False
54021,5,0.0,,,,,7.0,1.8,,,,0.0,-5.0,,,,,2.0,-3.2,,,,-5.0,,,,,True,True,,,,False
54023,122,21.0,,,,,37.0,14.4,,,,523.6,-101.0,,,,,-85.0,-107.6,,,,401.6,,,,,True,False,,,,False
54025,38,56.0,,,,,11.0,111.1,,,,21.6,18.0,,,,,-27.0,73.1,,,,-16.4,,,,,False,False,,,,True
54027,51,0.0,,,,,57.0,21.7,,,,0.0,-51.0,,,,,6.0,-29.3,,,,-51.0,,,,,True,True,,,,False
54029,81,105.0,,,,,24.0,14.2,,,,288.8,24.0,,,,,-57.0,-66.8,,,,207.8,,,,,False,False,,,,False
54031,27,7.0,,,,,28.0,10.6,,,,68.7,-20.0,,,,,1.0,-16.4,,,,41.7,,,,,True,True,,,,False
54033,148,315.0,0.7,,,,359.0,822.9,442.4,,,1517.2,167.0,-147.3,,,,211.0,674.9,294.4,,,1369.2,True,,,,False,False,False,,,False
54035,52,35.0,,,,,57.0,0.6,1.5,,,75.2,-17.0,,,,,5.0,-51.4,-50.5,,,23.2,,,,,True,False,False,,,False
54037,99,84.0,129.7,,,,128.0,7.2,98.2,,,5.8,-15.0,30.7,,,,29.0,-91.8,-0.8,,,-93.2,False,,,,False,False,True,,,False
54039,953,518.0,105.6,,,,263.0,557.2,495.6,880.0,,3468.9,-435.0,-847.4,,,,-690.0,-395.8,-457.4,-73.0,,2515.9,False,,,,False,True,False,True,,False
54041,13,14.0,,,,,77.0,23.5,,,,697.5,1.0,,,,,64.0,10.5,,,,684.5,,,,,False,False,,,,False
54043,110,7.0,,,,,1.0,1.6,,,,0.0,-103.0,,,,,-109.0,-108.4,,,,-110.0,,,,,False,False,,,,False
54045,442,70.0,,,,,18.0,6.8,,,,968.1,-372.0,,,,,-424.0,-435.2,,,,526.1,,,,,False,False,,,,False
54047,65,14.0,,,,,0.0,0.8,,,,754.6,-51.0,,,,,-65.0,-64.2,,,,689.6,,,,,False,False,,,,False
54049,111,266.0,7.1,,,,149.0,37.5,171.7,,,122.8,155.0,-103.9,,,,38.0,-73.5,60.7,,,11.8,True,,,,True,True,True,,,True
54051,74,147.0,,,,,83.0,43.7,,,,1166.3,73.0,,,,,9.0,-30.3,,,,1092.3,,,,,True,True,,,,False
54053,78,28.0,,,,,33.0,4.0,,,,339.3,-50.0,,,,,-45.0,-74.0,,,,261.3,,,,,True,False,,,,False
54055,228,98.0,3.6,,,,37.0,76.9,,,,8.3,-130.0,-224.4,,,,-191.0,-151.1,,,,-219.7,False,,,,False,False,,,,False
54057,80,56.0,,,,,149.0,15.0,,,,1010.0,-24.0,,,,,69.0,-65.0,,,,930.0,,,,,False,False,,,,False
54059,205,49.0,,,,,9.0,34.9,,,,985.5,-156.0,,,,,-196.0,-170.1,,,,780.5,,,,,False,False,,,,False
54061,570,2058.0,260.8,,,,767.0,11138.5,977.1,,,2867.6,1488.0,-309.2,,,,197.0,10568.5,407.1,,,2297.6,True,,,,True,False,True,,,False
54063,99,0.0,,,,,0.0,8.4,,,,0.0,-99.0,,,,,-99.0,-90.6,,,,-99.0,,,,,False,True,,,,False
54065,17,0.0,,,,,63.0,4.4,,,,0.0,-17.0,,,,,46.0,-12.6,,,,-17.0,,,,,False,True,,,,False
54067,30,49.0,,,,,7.0,8.4,,,,854.1,19.0,,,,,-23.0,-21.6,,,,824.1,,,,,False,False,,,,False
54069,152,245.0,,,,,402.0,713.1,288.7,,,1382.0,93.0,,,,,250.0,561.1,136.7,,,1230.0,,,,,False,False,False,,,False
54071,53,21.0,,,,,4.0,3.0,,,,203.6,-32.0,,,,,-49.0,-50.0,,,,150.6,,,,,False,False,,,,False
54073,10,0.0,,,,,9.0,0.9,,,,0.0,-10.0,,,,,-1.0,-9.1,,,,-10.0,,,,,True,True,,,,True
54075,5,42.0,,,,,2.0,16.3,,,,0.7,37.0,,,,,-3.0,11.3,,,,-4.3,,,,,True,True,,,,True
54077,50,49.0,,,,,101.0,34.9,,,,9.0,-1.0,,,,,51.0,-15.1,,,,-41.0,,,,,False,False,,,,False
54079,191,154.0,6.6,,,,77.0,75.3,,,,1031.5,-37.0,-184.4,,,,-114.0,-115.7,,,,840.5,False,,,,False,False,,,,False
54081,270,140.0,0.0,,,,41.0,122.0,,,,504.2,-130.0,-270.0,,,,-229.0,-148.0,,,,234.2,False,,,,False,False,,,,False
54083,37,126.0,,,,,73.0,58.7,61.8,,,803.9,89.0,,,,,36.0,21.7,24.8,,,766.9,,,,,True,True,True,,,False
54085,3,0.0,,,,,6.0,0.5,,,,0.0,-3.0,,,,,3.0,-2.5,,,,-3.0,,,,,False,True,,,,False
54087,15,7.0,,,,,7.0,1.3,,,,580.5,-8.0,,,,,-8.0,-13.7,,,,565.5,,,,,False,False,,,,False
54089,19,0.0,,,,,0.0,0.2,,,,0.0,-19.0,,,,,-19.0,-18.8,,,,-19.0,,,,,False,True,,,,False
54091,84,35.0,,,,,30.0,14.6,,,,593.4,-49.0,,,,,-54.0,-69.4,,,,509.4,,,,,False,False,,,,False
54093,6,0.0,,,,,13.0,0.5,,,,0.0,-6.0,,,,,7.0,-5.5,,,,-6.0,,,,,False,True,,,,False
54095,5,42.0,,,,,32.0,0.8,,,,339.1,37.0,,,,,27.0,-4.2,,,,334.1,,,,,True,True,,,,False
54097,20,28.0,,,,,66.0,25.0,,,,763.8,8.0,,,,,46.0,5.0,,,,743.8,,,,,False,True,,,,False
54099,123,63.0,,,,,38.0,5.4,26.9,,,23.4,-60.0,,,,,-85.0,-117.6,-96.1,,,-99.6,,,,,False,False,False,,,False
54101,6,7.0,,,,,0.0,,,,,0.0,1.0,,,,,-6.0,,,,,-6.0,,,,,False,,,,,False
54103,12,154.0,,,,,77.0,15.5,,,,452.8,142.0,,,,,65.0,3.5,,,,440.8,,,,,True,True,,,,False
54105,3,14.0,,,,,0.0,0.7,,,,25.8,11.0,,,,,-3.0,-2.3,,,,22.8,,,,,True,True,,,,False
54107,122,455.0,180.2,,,,246.0,142.6,692.1,,,1442.1,333.0,58.2,,,,124.0,20.6,570.1,,,1320.1,True,,,,True,True,False,,,False
54109,60,0.0,,,,,0.0,2.9,,,,0.0,-60.0,,,,,-60.0,-57.1,,,,-60.0,,,,,False,True,,,,False
55001,71,70.0,,,,,73.0,58.1,,,,15.2,-1.0,,,,,2.0,-12.9,,,,-55.8,,,,,False,False,,,,False
55003,27,28.0,,,,,14.0,0.7,,,,769.9,1.0,,,,,-13.0,-26.3,,,,742.9,,,,,False,False,,,,False
55005,328,49.0,,,,,349.0,28.7,,,,2052.7,-279.0,,,,,21.0,-299.3,,,,1724.7,,,,,True,False,,,,False
55007,40,21.0,,,,,16.0,0.4,,,,720.4,-19.0,,,,,-24.0,-39.6,,,,680.4,,,,,False,False,,,,False
55009,2122,1400.0,671.4,,,,6206.0,1107.0,636.6,1572.3,,1203.7,-722.0,-1450.6,,,,4084.0,-1015.0,-1485.4,-549.7,,-918.3,False,,,,False,False,False,True,,False
55011,51,35.0,,,,,30.0,2.0,,,,601.8,-16.0,,,,,-21.0,-49.0,,,,550.8,,,,,False,False,,,,False
55013,38,7.0,,,,,16.0,1.7,,,,0.4,-31.0,,,,,-22.0,-36.3,,,,-37.6,,,,,True,False,,,,False
55015,341,238.0,67.9,,,,868.0,346.6,203.1,,,1711.9,-103.0,-273.1,,,,527.0,5.6,-137.9,,,1370.9,False,,,,False,True,False,,,False
55017,210,231.0,68.5,,,,556.0,105.6,195.7,,,239.5,21.0,-141.5,,,,346.0,-104.4,-14.3,,,29.5,False,,,,False,False,True,,,False
55019,141,91.0,,,,,214.0,62.5,,,,325.0,-50.0,,,,,73.0,-78.5,,,,184.0,,,,,False,False,,,,False
55021,233,154.0,36.4,,,,210.0,98.4,181.2,,,214.9,-79.0,-196.6,,,,-23.0,-134.6,-51.8,,,-18.1,False,,,,True,False,True,,,True
55023,57,28.0,,,,,94.0,10.6,,,,56.8,-29.0,,,,,37.0,-46.4,,,,-0.2,,,,,False,False,,,,True
55025,2503,4067.0,8242.6,,,,1123.0,6802.1,2243.5,3510.2,,2996.0,1564.0,5739.6,,,,-1380.0,4299.1,-259.5,1007.2,,493.0,False,,,,True,False,True,True,,True
55027,609,231.0,1082.9,,,,420.0,40.0,75.7,,,1071.5,-378.0,473.9,,,,-189.0,-569.0,-533.3,,,462.5,False,,,,True,False,False,,,False
55029,77,63.0,,,,,150.0,11.4,,,,258.3,-14.0,,,,,73.0,-65.6,,,,181.3,,,,,False,False,,,,False
55031,193,119.0,,,,,114.0,29.0,,,,223.7,-74.0,,,,,-79.0,-164.0,,,,30.7,,,,,False,False,,,,True
55033,119,84.0,,,,,249.0,23.4,,,,217.2,-35.0,,,,,130.0,-95.6,,,,98.2,,,,,False,False,,,,False
55035,458,371.0,518.5,,,,1527.0,285.3,418.8,,,209.7,-87.0,60.5,,,,1069.0,-172.7,-39.2,,,-248.3,True,,,,False,False,True,,,False
55037,23,0.0,,,,,18.0,0.5,,,,0.0,-23.0,,,,,-5.0,-22.5,,,,-23.0,,,,,True,True,,,,True
55039,707,392.0,375.3,,,,734.0,233.6,170.1,284.0,,3419.8,-315.0,-331.7,,,,27.0,-473.4,-536.9,-423.0,,2712.8,False,,,,True,False,False,False,,False
55041,29,63.0,,,,,82.0,12.2,,,,384.4,34.0,,,,,53.0,-16.8,,,,355.4,,,,,False,True,,,,False
55043,235,182.0,175.8,,,,218.0,191.8,206.3,,,507.5,-53.0,-59.2,,,,-17.0,-43.2,-28.7,,,272.5,False,,,,True,True,True,,,False
55045,159,84.0,,,,,195.0,7.3,113.5,,,71.3,-75.0,,,,,36.0,-151.7,-45.5,,,-87.7,,,,,True,False,True,,,False
55047,48,35.0,,,,,151.0,16.2,,,,6.3,-13.0,,,,,103.0,-31.8,,,,-41.7,,,,,False,False,,,,False
