,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
46039,31,6.0,,7.1,,3.0,0.0,,,,,2.4,,1.4,3.2,1.0,,1.6,6.2,,,,1.0,,-25.0,,-23.9,,-28.0,-31.0,,,,,-28.6,,-29.6,-27.8,-30.0,,-29.4,-24.8,,,,-30.0,,,True,,False,False,,,,,False,,False,False,False,,False,True,,,,False,
46041,29,0.0,,0.0,,1.0,0.0,,,,,4.0,,6.1,4.8,12.0,,5.4,,,,,0.0,,-29.0,,-29.0,,-28.0,-29.0,,,,,-25.0,,-22.9,-24.2,-17.0,,-23.6,,,,,-29.0,,,False,,True,False,,,,,True,,True,True,True,,True,,,,,False,
46043,8,3.0,,3.0,,0.0,0.0,,,,,2.2,,0.8,0.1,0.0,,1.6,,,,,8.0,,-5.0,,-5.0,,-8.0,-8.0,,,,,-5.8,,-7.2,-7.9,-8.0,,-6.4,,,,,0.0,,,True,,False,False,,,,,False,,False,False,False,,False,,,,,True,
46045,17,3.0,,2.2,,1.0,0.0,,,,,2.6,,1.7,1.9,,,7.5,,,,,2.0,,-14.0,,-14.8,,-16.0,-17.0,,,,,-14.4,,-15.3,-15.1,,,-9.5,,,,,-15.0,,,False,,False,False,,,,,False,,False,False,,,True,,,,,False,
46047,12,21.0,,22.1,,13.0,,,,,,3.2,,1.1,4.0,11.0,,36.1,12.7,,,,64.0,,9.0,,10.1,,1.0,,,,,,-8.8,,-10.9,-8.0,-1.0,,24.1,0.7,,,,52.0,,,False,,True,,,,,,True,,False,True,True,,False,True,,,,False,
46049,6,0.0,,0.5,,0.0,0.0,,,,,0.2,,2.2,0.1,0.0,,3.2,1.1,,,,0.0,,-6.0,,-5.5,,-6.0,-6.0,,,,,-5.8,,-3.8,-5.9,-6.0,,-2.8,-4.9,,,,-6.0,,,True,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
46051,15,21.0,,19.1,,3.0,0.0,,,,,1.1,,1.3,2.6,,,2.4,11.6,,,,63.0,,6.0,,4.1,,-12.0,-15.0,,,,,-13.9,,-13.7,-12.4,,,-12.6,-3.4,,,,48.0,,,True,,False,False,,,,,False,,False,False,,,False,True,,,,False,
46053,10,0.0,,0.0,,0.0,0.0,,,,,1.7,,0.2,0.1,0.0,,0.0,0.2,,,,0.0,,-10.0,,-10.0,,-10.0,-10.0,,,,,-8.3,,-9.8,-9.9,-10.0,,-10.0,-9.8,,,,-10.0,,,False,,False,False,,,,,True,,True,True,False,,False,True,,,,False,
46055,4,0.0,,0.0,,0.0,0.0,,,,,5.9,,,0.0,0.0,,0.1,,,,,6.0,,-4.0,,-4.0,,-4.0,-4.0,,,,,1.9,,,-4.0,-4.0,,-3.9,,,,,2.0,,,False,,False,False,,,,,True,,,True,False,,True,,,,,True,
46057,35,12.0,,11.9,,8.0,0.0,,,,,1.5,,4.3,8.0,,,56.5,7.3,,,,71.0,,-23.0,,-23.1,,-27.0,-35.0,,,,,-33.5,,-30.7,-27.0,,,21.5,-27.7,,,,36.0,,,False,,False,False,,,,,False,,False,False,,,True,False,,,,False,
46059,8,0.0,,0.0,,0.0,0.0,,,,,0.2,,0.2,0.0,0.0,,0.5,0.0,,,,0.0,,-8.0,,-8.0,,-8.0,-8.0,,,,,-7.8,,-7.8,-8.0,-8.0,,-7.5,-8.0,,,,-8.0,,,False,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
46061,3,3.0,,2.4,,1.0,0.0,,,,,4.7,,,0.6,,,4.2,,,,,1.0,,0.0,,-0.6,,-2.0,-3.0,,,,,1.7,,,-2.4,,,1.2,,,,,-2.0,,,False,,False,False,,,,,False,,,False,,,False,,,,,False,
46063,2,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,-2.0,,-2.0,,-2.0,-2.0,,,,,-2.0,,,-2.0,-2.0,,-2.0,,,,,,,,False,,False,False,,,,,False,,,True,False,,False,,,,,,
46065,37,27.0,,23.3,,15.0,0.0,,,,,22.4,,15.9,15.5,28.0,,2.6,18.6,,,,73.0,,-10.0,,-13.7,,-22.0,-37.0,,,,,-14.6,,-21.1,-21.5,-9.0,,-34.4,-18.4,,,,36.0,,,False,,False,False,,,,,False,,False,False,True,,False,False,,,,False,
46067,11,6.0,,6.8,,4.0,0.0,,,,,6.3,,2.8,2.6,,,1.2,8.9,,,,3.0,,-5.0,,-4.2,,-7.0,-11.0,,,,,-4.7,,-8.2,-8.4,,,-9.8,-2.1,,,,-8.0,,,True,,False,False,,,,,True,,False,False,,,False,True,,,,False,
46069,3,0.0,,0.0,,0.0,0.0,,,,,0.2,,0.1,0.0,0.0,,0.0,,,,,0.0,,-3.0,,-3.0,,-3.0,-3.0,,,,,-2.8,,-2.9,-3.0,-3.0,,-3.0,,,,,-3.0,,,False,,False,False,,,,,True,,True,True,False,,False,,,,,False,
46071,1,9.0,,7.8,,3.0,0.0,,,,,0.6,,0.4,0.8,0.0,,4.0,5.8,,,,12.0,,8.0,,6.8,,2.0,-1.0,,,,,-0.4,,-0.6,-0.2,-1.0,,3.0,4.8,,,,11.0,,,True,,True,True,,,,,True,,True,True,True,,True,True,,,,False,
46073,1,0.0,,0.0,,0.0,0.0,,,,,0.1,,1.9,0.1,,,0.8,2.1,,,,0.0,,-1.0,,-1.0,,-1.0,-1.0,,,,,-0.9,,0.9,-0.9,,,-0.2,1.1,,,,-1.0,,,False,,False,False,,,,,True,,True,True,,,True,False,,,,False,
46075,1,0.0,,0.3,,0.0,0.0,,,,,5.0,,,0.0,0.0,,0.1,,,,,0.0,,-1.0,,-0.7,,-1.0,-1.0,,,,,4.0,,,-1.0,-1.0,,-0.8,,,,,-1.0,,,True,,False,False,,,,,False,,,True,False,,True,,,,,False,
46077,7,6.0,,5.6,,0.0,0.0,,,,,4.5,,0.5,0.4,,,2.2,,,,,4.0,,-1.0,,-1.4,,-7.0,-7.0,,,,,-2.5,,-6.5,-6.6,,,-4.8,,,,,-3.0,,,False,,False,False,,,,,False,,False,False,,,False,,,,,False,
46079,24,36.0,,40.6,,33.0,30.0,,,,,24.3,,12.4,34.3,26.0,,14.0,45.7,,,,22.0,,12.0,,16.6,,9.0,6.0,,,,,0.3,,-11.6,10.3,2.0,,-10.0,21.7,,,,-2.0,,,False,,True,True,,,,,True,,True,True,True,,True,False,,,,True,
46081,158,75.0,,71.1,,64.0,169.0,,,,,1.3,,7.5,51.6,,,154.0,50.8,,,,439.0,,-83.0,,-86.9,,-94.0,11.0,,,,,-156.7,,-150.5,-106.4,,,-4.0,-107.2,,,,281.0,,,False,,False,True,,,,,False,,False,False,,,True,False,,,,False,
46083,248,180.0,72.5,198.5,,161.0,235.0,,,,,78.4,,161.1,208.7,194.0,,155.2,156.7,,,,158.0,,-68.0,-175.5,-49.5,,-87.0,-13.0,,,,,-169.6,,-86.9,-39.3,-54.0,,-92.8,-91.3,,,,-90.0,,False,True,,False,True,,,,,False,,False,True,True,,False,False,,,,False,
46085,13,3.0,,3.5,,3.0,0.0,,,,,5.4,,16.2,3.5,,,0.4,4.4,,,,8.0,,-10.0,,-9.5,,-10.0,-13.0,,,,,-7.6,,3.2,-9.5,,,-12.6,-8.6,,,,-5.0,,,True,,False,False,,,,,True,,True,True,,,False,True,,,,True,
46087,20,9.0,,7.8,,4.0,0.0,,,,,2.7,,2.9,2.9,,,1.6,9.2,,,,13.0,,-11.0,,-12.2,,-16.0,-20.0,,,,,-17.3,,-17.1,-17.1,,,-18.4,-10.8,,,,-7.0,,,False,,False,False,,,,,False,,False,False,,,False,True,,,,True,
46089,2,6.0,,5.4,,0.0,0.0,,,,,1.2,,0.2,0.2,0.0,,1.0,4.5,,,,18.0,,4.0,,3.4,,-2.0,-2.0,,,,,-0.8,,-1.8,-1.8,-2.0,,-1.0,2.5,,,,16.0,,,True,,True,True,,,,,True,,True,True,True,,True,True,,,,False,
46091,10,3.0,,3.4,,0.0,0.0,,,,,0.7,,0.3,0.3,0.0,,0.1,2.5,,,,1.0,,-7.0,,-6.6,,-10.0,-10.0,,,,,-9.3,,-9.7,-9.7,-10.0,,-9.8,-7.5,,,,-9.0,,,True,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
46093,189,60.0,,61.9,,47.0,32.0,,,,,53.0,,17.6,48.4,45.0,,139.9,43.9,,,,119.0,,-129.0,,-127.1,,-142.0,-157.0,,,,,-136.0,,-171.4,-140.6,-144.0,,-49.1,-145.1,,,,-70.0,,,True,,False,False,,,,,False,,False,False,False,,True,False,,,,True,
46095,0,0.0,,0.0,,0.0,0.0,,,,,6.1,,,0.1,0.0,,4.6,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,6.1,,,0.1,0.0,,4.6,,,,,0.0,,,True,,True,True,,,,,False,,,False,True,,False,,,,,True,
46097,1,3.0,,3.6,,0.0,0.0,,,,,1.2,,0.8,0.3,0.0,,1.9,,,,,1.0,,2.0,,2.6,,-1.0,-1.0,,,,,0.2,,-0.2,-0.7,-1.0,,0.9,,,,,0.0,,,False,,True,True,,,,,True,,True,True,True,,True,,,,,True,
46099,802,561.0,172.0,530.8,,516.0,458.0,,,,,326.6,,513.7,683.8,1088.0,,1519.6,307.4,928.0,,,588.0,,-241.0,-630.0,-271.2,,-286.0,-344.0,,,,,-475.4,,-288.3,-118.2,286.0,,717.6,-494.6,126.0,,,-214.0,,False,False,,False,False,,,,,False,,False,True,False,,False,False,True,,,True,
46101,9,6.0,,5.3,,3.0,0.0,,,,,3.8,,1.7,0.9,,,2.8,6.2,,,,5.0,,-3.0,,-3.7,,-6.0,-9.0,,,,,-5.2,,-7.3,-8.1,,,-6.2,-2.8,,,,-4.0,,,False,,False,False,,,,,False,,False,False,,,False,True,,,,False,
46102,19,24.0,,31.8,,21.0,21.0,,,,,,,4.1,18.6,36.0,,17.0,33.1,,,,35.0,,5.0,,12.8,,2.0,2.0,,,,,,,-14.9,-0.4,17.0,,-2.0,14.1,,,,16.0,,,False,,True,True,,,,,,,False,True,False,,True,False,,,,False,
46103,456,189.0,444.6,209.2,,177.0,158.0,,,,,376.2,,76.7,158.3,229.0,,156.5,171.3,,,,214.0,,-267.0,-11.4,-246.8,,-279.0,-298.0,,,,,-79.8,,-379.3,-297.7,-227.0,,-299.5,-284.7,,,,-242.0,,True,True,,False,False,,,,,True,,False,False,True,,False,False,,,,True,
46105,8,0.0,,0.2,,0.0,0.0,,,,,9.3,,,0.0,0.0,,0.5,0.6,,,,0.0,,-8.0,,-7.8,,-8.0,-8.0,,,,,1.3,,,-8.0,-8.0,,-7.5,-7.4,,,,-8.0,,,True,,False,False,,,,,True,,,True,False,,True,True,,,,False,
46107,10,0.0,,0.2,,0.0,0.0,,,,,3.3,,,0.1,0.0,,0.5,,,,,0.0,,-10.0,,-9.8,,-10.0,-10.0,,,,,-6.7,,,-9.9,-10.0,,-9.5,,,,,-10.0,,,True,,False,False,,,,,True,,,True,False,,True,,,,,False,
46109,15,33.0,,34.6,,19.0,18.0,,,,,9.0,,5.9,20.2,28.0,,8.8,23.5,,,,79.0,,18.0,,19.6,,4.0,3.0,,,,,-6.0,,-9.1,5.2,13.0,,-6.2,8.5,,,,64.0,,,False,,True,True,,,,,True,,True,True,True,,True,True,,,,False,
46111,2,0.0,,0.3,,0.0,0.0,,,,,0.1,,0.4,0.3,0.0,,5.8,0.2,,,,0.0,,-2.0,,-1.7,,-2.0,-2.0,,,,,-1.9,,-1.6,-1.7,-2.0,,3.8,-1.8,,,,-2.0,,,True,,False,False,,,,,True,,True,True,False,,False,True,,,,False,
46115,24,15.0,,17.0,,4.0,0.0,,,,,4.7,,3.0,3.7,,,4.4,10.3,,,,23.0,,-9.0,,-7.0,,-20.0,-24.0,,,,,-19.3,,-21.0,-20.3,,,-19.6,-13.7,,,,-1.0,,,True,,False,False,,,,,False,,False,False,,,False,False,,,,True,
46117,6,0.0,,0.0,,0.0,0.0,,,,,0.1,,0.6,0.0,0.0,,0.0,0.2,,,,0.0,,-6.0,,-6.0,,-6.0,-6.0,,,,,-5.9,,-5.4,-6.0,-6.0,,-6.0,-5.8,,,,-6.0,,,True,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
46119,5,6.0,,5.8,,2.0,0.0,,,,,3.6,,0.0,0.6,,,2.0,,,,,55.0,,1.0,,0.8,,-3.0,-5.0,,,,,-1.4,,-5.0,-4.4,,,-3.0,,,,,50.0,,,True,,False,False,,,,,False,,False,False,,,False,,,,,False,
46121,9,9.0,,8.8,,5.0,0.0,,,,,9.5,,6.6,2.5,,,1.2,6.8,,,,43.0,,0.0,,-0.2,,-4.0,-9.0,,,,,0.5,,-2.4,-6.5,,,-7.8,-2.2,,,,34.0,,,False,,False,False,,,,,False,,False,False,,,False,False,,,,False,
46123,1,0.0,,0.1,,0.0,0.0,,,,,1.3,,1.2,0.2,0.0,,0.0,0.0,,,,0.0,,-1.0,,-0.9,,-1.0,-1.0,,,,,0.3,,0.2,-0.8,-1.0,,-1.0,-1.0,,,,-1.0,,,True,,False,False,,,,,True,,True,True,False,,False,True,,,,False,
46125,25,21.0,,20.2,,20.0,21.0,,,,,6.5,,4.3,8.5,20.0,,19.1,24.1,,,,18.0,,-4.0,,-4.8,,-5.0,-4.0,,,,,-18.5,,-20.7,-16.5,-5.0,,-5.9,-0.9,,,,-7.0,,,False,,False,False,,,,,False,,False,False,False,,False,True,,,,False,
46127,42,54.0,,52.8,,51.0,78.0,,,,,32.6,,12.1,48.4,64.0,,66.5,36.9,,,,48.0,,12.0,,10.8,,9.0,36.0,,,,,-9.4,,-29.9,6.4,22.0,,24.5,-5.1,,,,6.0,,,True,,True,False,,,,,True,,False,True,False,,False,True,,,,True,
46129,23,0.0,,0.3,,0.0,0.0,,,,,0.4,,1.3,0.1,0.0,,0.7,1.0,,,,0.0,,-23.0,,-22.7,,-23.0,-23.0,,,,,-22.6,,-21.7,-22.9,-23.0,,-22.3,-22.0,,,,-23.0,,,True,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
46135,99,36.0,,35.5,,24.0,59.0,,,,,18.7,,7.5,24.1,41.0,,6.2,25.4,,,,62.0,,-63.0,,-63.5,,-75.0,-40.0,,,,,-80.3,,-91.5,-74.9,-58.0,,-92.8,-73.6,,,,-37.0,,,False,,False,True,,,,,False,,False,False,True,,False,False,,,,True,
46137,14,78.0,,79.4,,28.0,31.0,,,,,7.6,,2.7,23.3,,,9.6,47.3,,,,98.0,,64.0,,65.4,,14.0,17.0,,,,,-6.4,,-11.3,9.3,,,-4.4,33.3,,,,84.0,,,False,,True,True,,,,,True,,True,True,,,True,True,,,,False,
47001,181,279.0,388.3,215.5,,245.0,122.0,,,,,580.0,,128.8,244.7,210.0,,165.7,432.3,,,,264.0,,98.0,207.3,34.5,,64.0,-59.0,,,,,399.0,,-52.2,63.7,29.0,,-15.3,251.3,,,,83.0,,False,True,,True,True,,,,,False,,True,True,True,,True,False,,,,True,
47003,187,201.0,,191.0,,179.0,185.0,,,,,192.0,,104.1,188.5,237.0,,104.4,196.0,,,,121.0,,14.0,,4.0,,-8.0,-2.0,,,,,5.0,,-82.9,1.5,50.0,,-82.6,9.0,,,,-66.0,,,True,,True,True,,,,,True,,False,True,False,,False,True,,,,False,
47005,103,171.0,,174.2,,164.0,316.0,,,,,54.1,,151.1,150.1,,,229.5,153.1,,,,208.0,,68.0,,71.2,,61.0,213.0,,,,,-48.9,,48.1,47.1,,,126.5,50.1,,,,105.0,,,False,,True,False,,,,,True,,True,True,,,False,True,,,,False,
47007,80,102.0,,100.1,,79.0,10.0,,,,,73.7,,50.3,118.1,168.0,,117.1,58.8,,,,3.0,,22.0,,20.1,,-1.0,-70.0,,,,,-6.3,,-29.7,38.1,88.0,,37.1,-21.2,,,,-77.0,,,True,,True,False,,,,,True,,False,False,False,,False,True,,,,False,
47009,715,564.0,955.1,639.2,,574.0,306.0,,,,,1098.4,,429.3,509.1,443.0,,250.7,609.7,614.0,,,575.0,,-151.0,240.1,-75.8,,-141.0,-409.0,,,,,383.4,,-285.7,-205.9,-272.0,,-464.3,-105.3,-101.0,,,-140.0,,False,True,,True,False,,,,,False,,False,False,False,,False,True,True,,,True,
47011,557,666.0,1430.5,660.5,,642.0,533.0,,,,,722.4,,459.7,650.3,607.0,,788.0,531.2,,,,388.0,,109.0,873.5,103.5,,85.0,-24.0,,,,,165.4,,-97.3,93.3,50.0,,231.0,-25.8,,,,-169.0,,False,True,,True,True,,,,,False,,True,True,True,,False,True,,,,False,
47013,75,132.0,,121.7,,128.0,141.0,,,,,218.7,,57.5,110.1,85.0,,155.1,146.7,,,,188.0,,57.0,,46.7,,53.0,66.0,,,,,143.7,,-17.5,35.1,10.0,,80.1,71.7,,,,113.0,,,True,,True,False,,,,,False,,True,True,True,,False,False,,,,False,
47015,56,84.0,,86.9,,81.0,109.0,,,,,81.3,,32.0,78.4,60.0,,99.3,57.5,,,,68.0,,28.0,,30.9,,25.0,53.0,,,,,25.3,,-24.0,22.4,4.0,,43.3,1.5,,,,12.0,,,False,,True,False,,,,,True,,True,True,True,,False,True,,,,True,
47017,315,240.0,,233.9,,240.0,357.0,,,,,143.8,,262.4,247.4,158.0,,164.4,244.9,,,,264.0,,-75.0,,-81.1,,-75.0,42.0,,,,,-171.2,,-52.6,-67.6,-157.0,,-150.6,-70.1,,,,-51.0,,,False,,False,True,,,,,False,,True,True,False,,False,True,,,,True,
47019,303,315.0,270.3,294.9,,309.0,236.0,,,,,619.5,,364.3,266.5,206.0,,343.0,716.5,,,,313.0,,12.0,-32.7,-8.1,,6.0,-67.0,,,,,316.5,,61.3,-36.5,-97.0,,40.0,413.5,,,,10.0,,False,True,,True,False,,,,,False,,False,False,False,,False,False,,,,True,
47021,133,135.0,,154.3,,127.0,80.0,,,,,188.6,,121.9,156.4,157.0,,69.0,164.6,,,,142.0,,2.0,,21.3,,-6.0,-53.0,,,,,55.6,,-11.1,23.4,24.0,,-64.0,31.6,,,,9.0,,,False,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
47023,159,81.0,,72.3,,68.0,64.0,,,,,105.0,,50.3,87.5,73.0,,102.5,39.5,,,,71.0,,-78.0,,-86.7,,-91.0,-95.0,,,,,-54.0,,-108.7,-71.5,-86.0,,-56.5,-119.5,,,,-88.0,,,False,,False,False,,,,,True,,False,True,False,,True,False,,,,False,
47025,89,168.0,,169.5,,157.0,175.0,,,,,217.0,,119.6,145.9,108.0,,181.2,91.0,,,,161.0,,79.0,,80.5,,68.0,86.0,,,,,128.0,,30.6,56.9,19.0,,92.2,2.0,,,,72.0,,,False,,True,False,,,,,False,,True,True,True,,False,True,,,,True,
47027,35,42.0,,44.0,,39.0,68.0,,,,,38.6,,25.1,36.2,31.0,,40.8,34.5,,,,45.0,,7.0,,9.0,,4.0,33.0,,,,,3.6,,-9.9,1.2,-4.0,,5.8,-0.5,,,,10.0,,,False,,True,False,,,,,True,,False,True,True,,True,True,,,,False,
47029,182,216.0,,213.3,,214.0,189.0,,,,,372.6,,250.5,235.5,168.0,,163.9,136.3,,,,181.0,,34.0,,31.3,,32.0,7.0,,,,,190.6,,68.5,53.5,-14.0,,-18.1,-45.7,,,,-1.0,,,True,,True,True,,,,,False,,False,False,True,,True,False,,,,True,
47031,235,381.0,241.8,391.1,,361.0,385.0,,,,,361.5,,323.4,350.3,249.0,,523.9,356.8,,,,395.0,,146.0,6.8,156.1,,126.0,150.0,,,,,126.5,,88.4,115.3,14.0,,288.9,121.8,,,,160.0,,True,False,,True,False,,,,,True,,True,True,True,,False,True,,,,False,
47033,131,138.0,,139.6,,123.0,132.0,,,,,142.9,,83.8,116.6,100.0,,62.8,151.2,,,,90.0,,7.0,,8.6,,-8.0,1.0,,,,,11.9,,-47.2,-14.4,-31.0,,-68.2,20.2,,,,-41.0,,,False,,False,True,,,,,False,,False,False,False,,False,False,,,,False,
47035,352,228.0,185.6,240.5,,223.0,248.0,,,,,292.1,,234.9,212.0,174.0,,197.9,364.8,,,,228.0,,-124.0,-166.4,-111.5,,-129.0,-104.0,,,,,-59.9,,-117.1,-140.0,-178.0,,-154.1,12.8,,,,-124.0,,False,True,,False,True,,,,,True,,True,False,False,,False,True,,,,False,
47037,3016,3621.0,8219.7,3631.1,2924.2,3235.0,4145.0,,,,,2590.0,,3663.9,3307.6,5157.0,,3275.1,2696.5,2015.0,,,1265.0,,605.0,5203.7,615.1,-91.8,219.0,1129.0,,,,,-426.0,,647.9,291.6,2141.0,,259.1,-319.5,-1001.0,,,-1751.0,,False,False,True,True,False,,,,,True,,False,True,False,,True,True,False,,,False,
47039,105,117.0,,132.8,,132.0,147.0,,,,,107.3,,150.1,142.7,,,72.4,163.7,,,,92.0,,12.0,,27.8,,27.0,42.0,,,,,2.3,,45.1,37.7,,,-32.6,58.7,,,,-13.0,,,False,,False,False,,,,,True,,False,False,,,False,False,,,,False,
47041,111,138.0,,128.7,,94.0,74.0,,,,,138.5,,63.6,156.2,125.0,,67.3,94.4,,,,95.0,,27.0,,17.7,,-17.0,-37.0,,,,,27.5,,-47.4,45.2,14.0,,-43.7,-16.6,,,,-16.0,,,True,,True,False,,,,,False,,False,False,True,,False,True,,,,True,
47043,227,297.0,375.9,282.5,,282.0,242.0,,,,,306.8,,246.5,253.0,234.0,,306.5,306.2,,,,224.0,,70.0,148.9,55.5,,55.0,15.0,,,,,79.8,,19.5,26.0,7.0,,79.5,79.2,,,,-3.0,,False,True,,True,True,,,,,False,,True,True,True,,False,False,,,,True,
47045,319,282.0,,267.6,,276.0,313.0,,,,,324.2,,254.5,290.1,221.0,,479.4,276.1,,,,195.0,,-37.0,,-51.4,,-43.0,-6.0,,,,,5.2,,-64.5,-28.9,-98.0,,160.4,-42.9,,,,-124.0,,,False,,False,True,,,,,True,,False,True,False,,False,False,,,,False,
47047,189,210.0,,169.8,,178.0,177.0,,,,,239.7,,100.0,217.5,212.0,,244.8,144.2,,,,155.0,,21.0,,-19.2,,-11.0,-12.0,,,,,50.7,,-89.0,28.5,23.0,,55.8,-44.8,,,,-34.0,,,True,,True,True,,,,,False,,False,False,False,,False,False,,,,False,
47049,116,57.0,,53.7,,52.0,91.0,,,,,92.1,,21.8,49.8,38.0,,104.5,39.6,,,,71.0,,-59.0,,-62.3,,-64.0,-25.0,,,,,-23.9,,-94.2,-66.2,-78.0,,-11.5,-76.4,,,,-45.0,,,False,,False,True,,,,,True,,False,False,False,,True,False,,,,True,
47051,158,162.0,,166.2,,153.0,184.0,,,,,222.9,,77.1,148.5,110.0,,192.1,102.4,,,,193.0,,4.0,,8.2,,-5.0,26.0,,,,,64.9,,-80.9,-9.5,-48.0,,34.1,-55.6,,,,35.0,,,False,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
47053,394,429.0,,429.3,,422.0,423.0,,,,,485.1,,593.8,404.4,304.0,,455.3,295.8,,,,315.0,,35.0,,35.3,,28.0,29.0,,,,,91.1,,199.8,10.4,-90.0,,61.3,-98.2,,,,-79.0,,,False,,True,True,,,,,False,,False,True,False,,False,False,,,,False,
47055,62,132.0,,128.9,,118.0,88.0,,,,,285.0,,60.0,102.1,100.0,,30.6,168.0,,,,109.0,,70.0,,66.9,,56.0,26.0,,,,,223.0,,-2.0,40.1,38.0,,-31.4,106.0,,,,47.0,,,True,,True,True,,,,,False,,True,True,True,,True,False,,,,True,
47057,74,96.0,,110.9,,87.0,95.0,,,,,122.5,,32.3,83.3,69.0,,67.7,123.9,,,,106.0,,22.0,,36.9,,13.0,21.0,,,,,48.5,,-41.7,9.3,-5.0,,-6.3,49.9,,,,32.0,,,False,,True,True,,,,,False,,False,True,True,,True,False,,,,False,
47059,349,315.0,225.8,309.6,,315.0,382.0,,,,,457.4,,618.3,362.9,,,445.6,214.1,,,,351.0,,-34.0,-123.2,-39.4,,-34.0,33.0,,,,,108.4,,269.3,13.9,,,96.6,-134.9,,,,2.0,,False,False,,False,True,,,,,False,,False,True,,,False,False,,,,True,
47061,36,45.0,,40.0,,40.0,71.0,,,,,39.7,,21.6,36.9,35.0,,60.0,39.3,,,,36.0,,9.0,,4.0,,4.0,35.0,,,,,3.7,,-14.4,0.9,-1.0,,24.0,3.3,,,,0.0,,,True,,True,False,,,,,True,,False,True,True,,False,True,,,,True,
47063,263,525.0,752.2,508.4,,481.0,186.0,,,,,741.9,,203.1,413.4,444.0,,430.9,480.7,,,,284.0,,262.0,489.2,245.4,,218.0,-77.0,,,,,478.9,,-59.9,150.4,181.0,,167.9,217.7,,,,21.0,,False,True,,True,True,,,,,False,,True,True,True,,True,True,,,,True,
47065,1877,1539.0,3798.5,1392.2,1521.2,1378.0,1739.0,,,,,1742.4,,1165.4,1200.2,1649.0,,1148.3,1766.7,1314.0,,,883.0,,-338.0,1921.5,-484.8,-355.8,-499.0,-138.0,,,,,-134.6,,-711.6,-676.8,-228.0,,-728.7,-110.3,-563.0,,,-994.0,,False,False,False,False,True,,,,,True,,False,False,True,,False,True,False,,,False,
47067,13,18.0,,15.2,,17.0,15.0,,,,,35.6,,22.9,14.1,21.0,,16.1,,,,,13.0,,5.0,,2.2,,4.0,2.0,,,,,22.6,,9.9,1.1,8.0,,3.1,,,,,0.0,,,True,,True,True,,,,,False,,False,True,False,,True,,,,,True,
47069,333,333.0,,318.9,,312.0,409.0,,,,,311.3,,288.4,305.1,295.0,,189.3,392.2,,,,51.0,,0.0,,-14.1,,-21.0,76.0,,,,,-21.7,,-44.6,-27.9,-38.0,,-143.7,59.2,,,,-282.0,,,False,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
47071,226,204.0,,192.3,,185.0,135.0,,,,,239.6,,101.6,185.5,165.0,,133.6,208.5,,,,127.0,,-22.0,,-33.7,,-41.0,-91.0,,,,,13.6,,-124.4,-40.5,-61.0,,-92.4,-17.5,,,,-99.0,,,False,,False,False,,,,,True,,False,False,False,,False,True,,,,False,
