,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06099,11901,4248.0,,,,,11997.0,24744.8,10045.8,,,-7653.0,,,,,96.0,12843.8,-1855.2,,,,,,,True,False,True,,
06101,1125,728.0,,,,,1383.0,5221.8,,,,-397.0,,,,,258.0,4096.8,,,,,,,,True,False,,,
06103,322,208.0,,,,,514.0,,,,,-114.0,,,,,192.0,,,,,,,,,False,,,,
06105,9,0.0,,,,,0.0,,,,,-9.0,,,,,-9.0,,,,,,,,,False,,,,
06107,9257,7376.0,,,,,10272.0,21443.3,8867.3,,,-1881.0,,,,,1015.0,12186.3,-389.7,,,,,,,True,False,True,,
06109,146,168.0,,,,,75.0,,,,,22.0,,,,,-71.0,,,,,,,,,False,,,,
06111,7366,6368.0,,,,,10249.0,43121.1,11614.9,,,-998.0,,,,,2883.0,35755.1,4248.9,,,,,,,False,False,False,,
06113,1722,1240.0,,,,,3626.0,8875.8,14021.2,,,-482.0,,,,,1904.0,7153.8,12299.2,,,,,,,False,False,False,,
06115,803,360.0,,,,,1106.0,1583.5,,,,-443.0,,,,,303.0,780.5,,,,,,,,True,False,,,
08001,3123,1832.0,,,,,2096.0,1956.4,755.4,,,-1291.0,,,,,-1027.0,-1166.6,-2367.6,,,,,,,True,True,False,,
08003,38,128.0,,,,,120.0,294.0,,,,90.0,,,,,82.0,256.0,,,,,,,,True,False,,,
08005,2717,1616.0,,,,,2173.0,2157.4,903.5,,,-1101.0,,,,,-544.0,-559.6,-1813.5,,,,,,,True,True,False,,
08007,38,16.0,,,,,8.0,,,,,-22.0,,,,,-30.0,,,,,,,,,False,,,,
08009,2,8.0,,,,,4.0,,,,,6.0,,,,,2.0,,,,,,,,,True,,,,
08011,7,8.0,,,,,0.0,,,,,1.0,,,,,-7.0,,,,,,,,,False,,,,
08013,849,648.0,,,,,868.0,4657.4,925.9,,,-201.0,,,,,19.0,3808.4,76.9,,,,,,,True,False,True,,
08014,220,168.0,,,,,212.0,,112.3,,,-52.0,,,,,-8.0,,-107.7,,,,,,,True,,False,,
08015,241,0.0,,,,,49.0,,,,,-241.0,,,,,-192.0,,,,,,,,,True,,,,
08017,6,0.0,,,,,0.0,,,,,-6.0,,,,,-6.0,,,,,,,,,False,,,,
08019,14,24.0,,,,,20.0,,,,,10.0,,,,,6.0,,,,,,,,,True,,,,
08021,18,16.0,,,,,24.0,,,,,-2.0,,,,,6.0,,,,,,,,,False,,,,
08023,11,16.0,,,,,10.0,,,,,5.0,,,,,-1.0,,,,,,,,,True,,,,
08025,3,8.0,,,,,4.0,,,,,5.0,,,,,1.0,,,,,,,,,True,,,,
08027,15,0.0,,,,,0.0,,,,,-15.0,,,,,-15.0,,,,,,,,,False,,,,
08029,79,16.0,,,,,27.0,,,,,-63.0,,,,,-52.0,,,,,,,,,True,,,,
08031,3894,2976.0,,,,,4010.0,2716.5,1892.5,,,-918.0,,,,,116.0,-1177.5,-2001.5,,,,,,,True,False,False,,
08033,3,0.0,,,,,0.0,,,,,-3.0,,,,,-3.0,,,,,,,,,False,,,,
08035,978,672.0,,,,,585.0,5323.0,657.6,,,-306.0,,,,,-393.0,4345.0,-320.4,,,,,,,False,False,False,,
08037,477,128.0,,,,,390.0,190.9,608.0,,,-349.0,,,,,-87.0,-286.1,131.0,,,,,,,True,True,True,,
08039,64,8.0,,,,,10.0,,,,,-56.0,,,,,-54.0,,,,,,,,,True,,,,
08041,3414,2224.0,,,,,1715.0,8993.9,1659.8,,,-1190.0,,,,,-1699.0,5579.9,-1754.2,,,,,,,False,False,False,,
08043,118,48.0,,,,,83.0,,,,,-70.0,,,,,-35.0,,,,,,,,,True,,,,
08045,523,416.0,,,,,198.0,1957.8,,,,-107.0,,,,,-325.0,1434.8,,,,,,,,False,False,,,
08047,10,0.0,,,,,8.0,,,,,-10.0,,,,,-2.0,,,,,,,,,True,,,,
08049,47,24.0,,,,,40.0,,,,,-23.0,,,,,-7.0,,,,,,,,,True,,,,
08051,101,24.0,,,,,40.0,1.2,,,,-77.0,,,,,-61.0,-99.8,,,,,,,,True,False,,,
08053,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08055,5,0.0,,,,,8.0,,,,,-5.0,,,,,3.0,,,,,,,,,True,,,,
08057,7,8.0,,,,,0.0,,,,,1.0,,,,,-7.0,,,,,,,,,False,,,,
08059,1990,1144.0,,,,,1418.0,1327.7,1858.4,,,-846.0,,,,,-572.0,-662.3,-131.6,,,,,,,True,True,True,,
08061,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08063,44,16.0,,,,,0.0,,,,,-28.0,,,,,-44.0,,,,,,,,,False,,,,
08065,31,16.0,,,,,40.0,,,,,-15.0,,,,,9.0,,,,,,,,,True,,,,
08067,128,216.0,,,,,85.0,280.0,,,,88.0,,,,,-43.0,152.0,,,,,,,,True,False,,,
08069,1138,624.0,,,,,818.0,2060.8,368.8,,,-514.0,,,,,-320.0,922.8,-769.2,,,,,,,True,False,False,,
08071,12,16.0,,,,,24.0,,,,,4.0,,,,,12.0,,,,,,,,,False,,,,
08073,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
08075,41,32.0,,,,,36.0,71.7,,,,-9.0,,,,,-5.0,30.7,,,,,,,,True,False,,,
08077,290,192.0,,,,,437.0,704.1,,,,-98.0,,,,,147.0,414.1,,,,,,,,False,False,,,
08079,10,32.0,,,,,0.0,,,,,22.0,,,,,-10.0,,,,,,,,,True,,,,
08081,22,24.0,,,,,5.0,,,,,2.0,,,,,-17.0,,,,,,,,,False,,,,
08083,51,24.0,,,,,25.0,,,,,-27.0,,,,,-26.0,,,,,,,,,True,,,,
08085,137,40.0,,,,,97.0,65.1,,,,-97.0,,,,,-40.0,-71.9,,,,,,,,True,True,,,
08087,57,32.0,,,,,75.0,35.7,,,,-25.0,,,,,18.0,-21.3,,,,,,,,True,True,,,
08089,61,0.0,,,,,26.0,,,,,-61.0,,,,,-35.0,,,,,,,,,True,,,,
08091,11,16.0,,,,,0.0,,,,,5.0,,,,,-11.0,,,,,,,,,False,,,,
08093,18,0.0,,,,,26.0,,,,,-18.0,,,,,8.0,,,,,,,,,True,,,,
08095,4,8.0,,,,,0.0,,,,,4.0,,,,,-4.0,,,,,,,,,False,,,,
08097,112,96.0,,,,,78.0,75.6,,,,-16.0,,,,,-34.0,-36.4,,,,,,,,False,False,,,
08099,59,48.0,,,,,21.0,,,,,-11.0,,,,,-38.0,,,,,,,,,False,,,,
08101,461,208.0,,,,,614.0,297.5,615.2,,,-253.0,,,,,153.0,-163.5,154.2,,,,,,,True,True,True,,
08103,19,8.0,,,,,0.0,,,,,-11.0,,,,,-19.0,,,,,,,,,False,,,,
08105,16,48.0,,,,,34.0,,,,,32.0,,,,,18.0,,,,,,,,,True,,,,
08107,58,48.0,,,,,73.0,,,,,-10.0,,,,,15.0,,,,,,,,,False,,,,
08109,9,16.0,,,,,20.0,17.4,,,,7.0,,,,,11.0,8.4,,,,,,,,False,False,,,
08111,1,8.0,,,,,0.0,,,,,7.0,,,,,-1.0,,,,,,,,,True,,,,
08113,55,32.0,,,,,1.0,,,,,-23.0,,,,,-54.0,,,,,,,,,False,,,,
08115,12,0.0,,,,,0.0,,,,,-12.0,,,,,-12.0,,,,,,,,,False,,,,
08117,88,88.0,,,,,107.0,181.2,,,,0.0,,,,,19.0,93.2,,,,,,,,False,False,,,
08119,120,16.0,,,,,29.0,,,,,-104.0,,,,,-91.0,,,,,,,,,True,,,,
08121,7,16.0,,,,,0.0,,,,,9.0,,,,,-7.0,,,,,,,,,True,,,,
08123,1178,632.0,,,,,1075.0,628.4,372.8,,,-546.0,,,,,-103.0,-549.6,-805.2,,,,,,,True,False,False,,
08125,10,16.0,,,,,4.0,,,,,6.0,,,,,-6.0,,,,,,,,,False,,,,
09001,2017,1208.0,,,,,524.0,2232.0,497.5,,,-809.0,,,,,-1493.0,215.0,-1519.5,,,,,,,False,True,False,,
09003,1673,1360.0,,,,,425.0,1544.4,785.6,,,-313.0,,,,,-1248.0,-128.6,-887.4,,,,,,,False,True,False,,
09005,198,96.0,,,,,33.0,195.9,89.7,,,-102.0,,,,,-165.0,-2.1,-108.3,,,,,,,False,True,False,,
09007,143,168.0,,,,,67.0,526.6,92.3,,,25.0,,,,,-76.0,383.6,-50.7,,,,,,,False,False,False,,
09009,1215,1072.0,,,,,484.0,1207.3,428.7,,,-143.0,,,,,-731.0,-7.7,-786.3,,,,,,,False,True,False,,
09011,291,288.0,,,,,61.0,606.4,42.0,,,-3.0,,,,,-230.0,315.4,-249.0,,,,,,,False,False,False,,
09013,223,72.0,,,,,51.0,182.5,27.5,,,-151.0,,,,,-172.0,-40.5,-195.5,,,,,,,False,True,False,,
09015,174,136.0,,,,,61.0,1699.7,9.9,,,-38.0,,,,,-113.0,1525.7,-164.1,,,,,,,False,False,False,,
10001,888,664.0,,,,,578.0,546.6,373.7,,547.3,-224.0,,,,,-310.0,-341.4,-514.3,,-340.7,,,,,False,False,False,,False
10003,2775,3704.0,,,,,2293.0,4641.8,1497.4,,4623.3,929.0,,,,,-482.0,1866.8,-1277.6,,1848.3,,,,,True,False,False,,False
10005,1557,2496.0,,,,,588.0,501.2,623.9,,2509.0,939.0,,,,,-969.0,-1055.8,-933.1,,952.0,,,,,False,False,True,,False
12001,3659,3784.0,,,,,5925.0,12034.1,10104.8,,4085.9,125.0,,,,,2266.0,8375.1,6445.8,,426.9,,,,,False,False,False,,False
12003,1050,376.0,,,,,125.0,,,,900.2,-674.0,,,,,-925.0,,,,-149.8,,,,,False,,,,True
12005,4657,3032.0,,,,,1388.0,7981.9,,,5772.8,-1625.0,,,,,-3269.0,3324.9,,,1115.8,,,,,False,False,,,True
12007,623,112.0,,,,,55.0,,,,79.2,-511.0,,,,,-568.0,,,,-543.8,,,,,False,,,,False
12009,4729,7248.0,,,,,6574.0,32246.8,37332.2,,11125.0,2519.0,,,,,1845.0,27517.8,32603.2,,6396.0,,,,,True,False,False,,False
12011,51189,44232.0,,,,,55819.0,90034.5,99415.4,,31892.4,-6957.0,,,,,4630.0,38845.5,48226.4,,-19296.6,,,,,True,False,False,,False
12013,480,168.0,,,,,117.0,,,,96.3,-312.0,,,,,-363.0,,,,-383.7,,,,,False,,,,False
12015,1748,1600.0,,,,,1923.0,4235.2,2918.3,,1811.3,-148.0,,,,,175.0,2487.2,1170.3,,63.3,,,,,False,False,False,,True
12017,1697,864.0,,,,,2968.0,5571.8,7848.4,,2168.7,-833.0,,,,,1271.0,3874.8,6151.4,,471.7,,,,,False,False,False,,True
12019,2974,2560.0,,,,,3096.0,6653.1,7403.3,,4624.3,-414.0,,,,,122.0,3679.1,4429.3,,1650.3,,,,,True,False,False,,False
12021,6690,7312.0,,,,,5355.0,18229.8,14115.3,,4087.2,622.0,,,,,-1335.0,11539.8,7425.3,,-2602.8,,,,,False,False,False,,False
12023,2983,696.0,,,,,304.0,1949.0,,,888.3,-2287.0,,,,,-2679.0,-1034.0,,,-2094.7,,,,,False,True,,,True
12027,740,1272.0,,,,,409.0,2431.0,,,349.5,532.0,,,,,-331.0,1691.0,,,-390.5,,,,,True,False,,,True
12029,627,80.0,,,,,25.0,,,,55.6,-547.0,,,,,-602.0,,,,-571.4,,,,,False,,,,False
12031,17670,30128.0,,,,,32648.0,50090.5,96837.9,,19357.2,12458.0,,,,,14978.0,32420.5,79167.9,,1687.2,,,,,False,False,False,,True
12033,8524,7888.0,,,,,3810.0,11501.4,23651.5,,7196.5,-636.0,,,,,-4714.0,2977.4,15127.5,,-1327.5,,,,,False,False,False,,False
12035,933,720.0,,,,,1958.0,3131.2,,,1051.5,-213.0,,,,,1025.0,2198.2,,,118.5,,,,,False,False,,,True
12037,528,40.0,,,,,9.0,,,,349.0,-488.0,,,,,-519.0,,,,-179.0,,,,,False,,,,True
12039,1844,648.0,,,,,1454.0,567.4,,,264.9,-1196.0,,,,,-390.0,-1276.6,,,-1579.1,,,,,True,False,,,False
12041,381,144.0,,,,,82.0,767.0,,,48.5,-237.0,,,,,-299.0,386.0,,,-332.5,,,,,False,False,,,False
12043,282,128.0,,,,,28.0,834.2,,,22.8,-154.0,,,,,-254.0,552.2,,,-259.2,,,,,False,False,,,False
12045,786,96.0,,,,,19.0,,,,266.4,-690.0,,,,,-767.0,,,,-519.6,,,,,False,,,,True
12047,315,480.0,,,,,83.0,270.3,,,43.8,165.0,,,,,-232.0,-44.7,,,-271.2,,,,,False,True,,,False
12049,587,808.0,,,,,3297.0,1614.1,,,264.5,221.0,,,,,2710.0,1027.1,,,-322.5,,,,,False,False,,,False
12051,908,1256.0,,,,,2317.0,2686.9,,,185.2,348.0,,,,,1409.0,1778.9,,,-722.8,,,,,False,False,,,False
12053,2039,1672.0,,,,,8981.0,8329.8,,,3882.5,-367.0,,,,,6942.0,6290.8,,,1843.5,,,,,False,False,,,False
12055,1414,192.0,,,,,1149.0,5082.7,1355.7,,538.3,-1222.0,,,,,-265.0,3668.7,-58.3,,-875.7,,,,,True,False,True,,True
12057,23084,36560.0,,,,,56096.0,79684.8,47542.1,,22471.9,13476.0,,,,,33012.0,56600.8,24458.1,,-612.1,,,,,False,False,False,,True
12059,424,272.0,,,,,305.0,1028.6,,,82.6,-152.0,,,,,-119.0,604.6,,,-341.4,,,,,True,False,,,False
12061,1930,2216.0,,,,,3222.0,9397.5,5378.1,,2244.7,286.0,,,,,1292.0,7467.5,3448.1,,314.7,,,,,False,False,False,,False
12063,1941,384.0,,,,,331.0,440.3,,,164.0,-1557.0,,,,,-1610.0,-1500.7,,,-1777.0,,,,,False,True,,,False
12065,439,104.0,,,,,12.0,,,,85.0,-335.0,,,,,-427.0,,,,-354.0,,,,,False,,,,False
12067,1155,40.0,,,,,5.0,,,,41.0,-1115.0,,,,,-1150.0,,,,-1114.0,,,,,False,,,,True
12069,4651,4768.0,,,,,12497.0,20695.1,35402.9,,6119.9,117.0,,,,,7846.0,16044.1,30751.9,,1468.9,,,,,False,False,False,,False
12071,11369,18072.0,,,,,16465.0,42797.8,23279.1,,13580.0,6703.0,,,,,5096.0,31428.8,11910.1,,2211.0,,,,,True,False,False,,True
12073,4556,6904.0,,,,,2719.0,11493.8,9257.5,,7801.8,2348.0,,,,,-1837.0,6937.8,4701.5,,3245.8,,,,,True,False,False,,False
12075,697,272.0,,,,,665.0,1524.1,,,195.3,-425.0,,,,,-32.0,827.1,,,-501.7,,,,,True,False,,,False
12077,231,136.0,,,,,58.0,10.6,,,15.4,-95.0,,,,,-173.0,-220.4,,,-215.6,,,,,False,False,,,False
12079,621,480.0,,,,,52.0,946.9,,,187.8,-141.0,,,,,-569.0,325.9,,,-433.2,,,,,False,False,,,False
12081,6837,7296.0,,,,,7828.0,19546.5,24621.6,,5693.1,459.0,,,,,991.0,12709.5,17784.6,,-1143.9,,,,,False,False,False,,False
12083,7556,2160.0,,,,,5182.0,16260.8,10165.5,,5604.1,-5396.0,,,,,-2374.0,8704.8,2609.5,,-1951.9,,,,,True,False,True,,True
12085,2169,3208.0,,,,,2497.0,9839.8,2472.0,,1658.6,1039.0,,,,,328.0,7670.8,303.0,,-510.4,,,,,True,False,True,,True
12086,111309,105336.0,,,,,125647.0,,169580.6,,34707.6,-5973.0,,,,,14338.0,,58271.6,,-76601.4,,,,,False,,False,,False
12087,1383,1064.0,,,,,881.0,3575.2,,,1603.8,-319.0,,,,,-502.0,2192.2,,,220.8,,,,,False,False,,,True
12089,1366,952.0,,,,,408.0,3354.7,,,2595.5,-414.0,,,,,-958.0,1988.7,,,1229.5,,,,,False,False,,,False
12091,3244,2536.0,,,,,1714.0,9401.8,6225.6,,4353.3,-708.0,,,,,-1530.0,6157.8,2981.6,,1109.3,,,,,False,False,False,,False
12093,821,640.0,,,,,2340.0,2040.6,,,456.1,-181.0,,,,,1519.0,1219.6,,,-364.9,,,,,False,False,,,False
12095,22351,35400.0,,,,,58768.0,75267.0,145472.7,,19949.0,13049.0,,,,,36417.0,52916.0,123121.7,,-2402.0,,,,,False,False,False,,True
12097,8274,9056.0,,,,,19545.0,28635.4,21323.0,,7829.5,782.0,,,,,11271.0,20361.4,13049.0,,-444.5,,,,,False,False,False,,True
12099,25581,25768.0,,,,,22878.0,71308.4,56528.9,,14214.0,187.0,,,,,-2703.0,45727.4,30947.9,,-11367.0,,,,,False,False,False,,False
12101,5381,7824.0,,,,,10221.0,29501.3,37906.6,,8440.8,2443.0,,,,,4840.0,24120.3,32525.6,,3059.8,,,,,False,False,False,,False
12103,11697,19224.0,,,,,33682.0,43775.4,59076.1,,13520.8,7527.0,,,,,21985.0,32078.4,47379.1,,1823.8,,,,,False,False,False,,True
12105,11897,13792.0,,,,,24381.0,48802.4,37027.7,,12212.3,1895.0,,,,,12484.0,36905.4,25130.7,,315.3,,,,,False,False,False,,True
12107,1247,1752.0,,,,,4001.0,4104.4,3267.0,,2032.4,505.0,,,,,2754.0,2857.4,2020.0,,785.4,,,,,False,False,False,,False
12109,3027,4024.0,,,,,9713.0,12509.0,43813.1,,4861.3,997.0,,,,,6686.0,9482.0,40786.1,,1834.3,,,,,False,False,False,,False
12111,4830,4264.0,,,,,3876.0,18679.9,12475.5,,4165.3,-566.0,,,,,-954.0,13849.9,7645.5,,-664.7,,,,,False,False,False,,False
12113,3819,2984.0,,,,,1532.0,8252.4,5964.8,,5042.0,-835.0,,,,,-2287.0,4433.4,2145.8,,1223.0,,,,,False,False,False,,False
12115,5108,5744.0,,,,,6553.0,22677.1,16806.0,,10073.6,636.0,,,,,1445.0,17569.1,11698.0,,4965.6,,,,,False,False,False,,False
12117,4774,8024.0,,,,,31150.0,22103.7,80716.9,,6104.4,3250.0,,,,,26376.0,17329.7,75942.9,,1330.4,,,,,False,False,False,,True
12119,1424,712.0,,,,,3128.0,822.8,1552.6,,913.9,-712.0,,,,,1704.0,-601.2,128.6,,-510.1,,,,,False,True,True,,True
12121,1827,1632.0,,,,,791.0,2182.0,,,592.8,-195.0,,,,,-1036.0,355.0,,,-1234.2,,,,,False,False,,,False
12123,1101,192.0,,,,,40.0,,,,161.9,-909.0,,,,,-1061.0,,,,-939.1,,,,,False,,,,False
12125,552,192.0,,,,,29.0,,,,195.4,-360.0,,,,,-523.0,,,,-356.6,,,,,False,,,,True
12127,6619,6872.0,,,,,14843.0,30577.4,27368.7,,8158.4,253.0,,,,,8224.0,23958.4,20749.7,,1539.4,,,,,False,False,False,,False
12129,800,296.0,,,,,56.0,,,,869.3,-504.0,,,,,-744.0,,,,69.3,,,,,False,,,,True
12131,1323,760.0,,,,,517.0,3416.6,888.2,,1476.8,-563.0,,,,,-806.0,2093.6,-434.8,,153.8,,,,,False,False,True,,True
12133,882,112.0,,,,,264.0,408.8,,,43.4,-770.0,,,,,-618.0,-473.2,,,-838.6,,,,,True,True,,,False
13001,603,304.0,,,,,141.0,422.6,,,459.7,-299.0,,,,,-462.0,-180.4,,,-143.3,,,,,False,True,,,True
13003,243,344.0,,,,,59.0,410.0,,,28.6,101.0,,,,,-184.0,167.0,,,-214.4,,,,,False,False,,,False
13005,233,432.0,,,,,250.0,544.4,,,197.1,199.0,,,,,17.0,311.4,,,-35.9,,,,,True,False,,,True
13007,32,0.0,,,,,19.0,,,,0.0,-32.0,,,,,-13.0,,,,-32.0,,,,,True,,,,True
13009,1080,704.0,,,,,472.0,636.8,,,1622.9,-376.0,,,,,-608.0,-443.2,,,542.9,,,,,False,False,,,False
13011,229,104.0,,,,,192.0,486.9,,,130.0,-125.0,,,,,-37.0,257.9,,,-99.0,,,,,True,False,,,True
13013,1182,552.0,,,,,905.0,1886.6,640.1,,22.4,-630.0,,,,,-277.0,704.6,-541.9,,-1159.6,,,,,True,False,True,,False
13015,1642,848.0,,,,,1163.0,1688.2,1026.6,,2376.2,-794.0,,,,,-479.0,46.2,-615.4,,734.2,,,,,True,True,True,,True
13017,436,272.0,,,,,213.0,670.7,,,98.9,-164.0,,,,,-223.0,234.7,,,-337.1,,,,,False,False,,,False
13019,253,160.0,,,,,631.0,774.7,,,358.9,-93.0,,,,,378.0,521.7,,,105.9,,,,,False,False,,,False
13021,4283,3152.0,,,,,1830.0,5040.3,3374.0,,6424.1,-1131.0,,,,,-2453.0,757.3,-909.0,,2141.1,,,,,False,True,True,,False
13023,278,112.0,,,,,155.0,,,,321.6,-166.0,,,,,-123.0,,,,43.6,,,,,True,,,,True
13025,191,200.0,,,,,399.0,422.5,,,789.5,9.0,,,,,208.0,231.5,,,598.5,,,,,False,False,,,False
13027,306,288.0,,,,,81.0,513.4,,,397.0,-18.0,,,,,-225.0,207.4,,,91.0,,,,,False,False,,,False
13029,680,376.0,,,,,440.0,1174.2,,,1729.2,-304.0,,,,,-240.0,494.2,,,1049.2,,,,,True,False,,,False
13031,1313,1688.0,,,,,745.0,3372.7,,,1641.3,375.0,,,,,-568.0,2059.7,,,328.3,,,,,False,False,,,True
13033,494,128.0,,,,,195.0,58.9,,,523.1,-366.0,,,,,-299.0,-435.1,,,29.1,,,,,True,False,,,True
13035,274,224.0,,,,,170.0,86.6,,,293.0,-50.0,,,,,-104.0,-187.4,,,19.0,,,,,False,False,,,True
13037,67,40.0,,,,,31.0,49.9,,,115.8,-27.0,,,,,-36.0,-17.1,,,48.8,,,,,False,True,,,False
13039,823,552.0,,,,,285.0,1569.0,,,2406.1,-271.0,,,,,-538.0,746.0,,,1583.1,,,,,False,False,,,False
13043,274,232.0,,,,,31.0,,,,444.1,-42.0,,,,,-243.0,,,,170.1,,,,,False,,,,False
13045,1498,1152.0,,,,,1491.0,1332.3,802.9,,5148.7,-346.0,,,,,-7.0,-165.7,-695.1,,3650.7,,,,,True,True,False,,False
13047,529,160.0,,,,,2168.0,1611.8,26.1,,56.0,-369.0,,,,,1639.0,1082.8,-502.9,,-473.0,,,,,False,False,False,,False
13049,492,176.0,,,,,7.0,,,,596.3,-316.0,,,,,-485.0,,,,104.3,,,,,False,,,,True
13051,5197,5616.0,,,,,10761.0,16409.3,6243.8,,11915.8,419.0,,,,,5564.0,11212.3,1046.8,,6718.8,,,,,False,False,False,,False
13053,686,240.0,,,,,239.0,31.0,,,41.1,-446.0,,,,,-447.0,-655.0,,,-644.9,,,,,False,False,,,False
13055,485,88.0,,,,,116.0,,,,237.9,-397.0,,,,,-369.0,,,,-247.1,,,,,True,,,,True
13057,3357,1720.0,,,,,1713.0,5695.8,2116.0,,1489.2,-1637.0,,,,,-1644.0,2338.8,-1241.0,,-1867.8,,,,,False,False,True,,False
13059,2099,1672.0,,,,,2317.0,5033.3,1840.0,,5515.5,-427.0,,,,,218.0,2934.3,-259.0,,3416.5,,,,,True,False,True,,False
13061,56,0.0,,,,,18.0,,,,0.0,-56.0,,,,,-38.0,,,,-56.0,,,,,True,,,,False
13063,4150,3328.0,,,,,2476.0,6177.3,5981.8,,8644.1,-822.0,,,,,-1674.0,2027.3,1831.8,,4494.1,,,,,False,False,False,,False
13065,172,96.0,,,,,26.0,179.2,,,8.5,-76.0,,,,,-146.0,7.2,,,-163.5,,,,,False,True,,,False
13067,11161,9224.0,,,,,5899.0,18341.9,16023.8,,27586.2,-1937.0,,,,,-5262.0,7180.9,4862.8,,16425.2,,,,,False,False,False,,False
13069,1163,1040.0,,,,,367.0,1638.7,,,765.6,-123.0,,,,,-796.0,475.7,,,-397.4,,,,,False,False,,,False
13071,669,1520.0,,,,,1024.0,2667.8,,,745.3,851.0,,,,,355.0,1998.8,,,76.3,,,,,True,False,,,True
13073,2498,1536.0,,,,,1219.0,5465.4,1856.1,,3623.1,-962.0,,,,,-1279.0,2967.4,-641.9,,1125.1,,,,,False,False,True,,False
13075,337,360.0,,,,,256.0,989.1,,,534.7,23.0,,,,,-81.0,652.1,,,197.7,,,,,False,False,,,False
13077,1464,1056.0,,,,,1044.0,3538.8,1394.7,,3911.0,-408.0,,,,,-420.0,2074.8,-69.3,,2447.0,,,,,False,False,True,,False
13079,104,88.0,,,,,38.0,,,,517.1,-16.0,,,,,-66.0,,,,413.1,,,,,False,,,,False
13081,179,160.0,,,,,773.0,141.7,,,527.4,-19.0,,,,,594.0,-37.3,,,348.4,,,,,False,False,,,False
13083,115,88.0,,,,,193.0,,,,440.4,-27.0,,,,,78.0,,,,325.4,,,,,False,,,,False
13085,513,176.0,,,,,156.0,285.3,,,241.3,-337.0,,,,,-357.0,-227.7,,,-271.7,,,,,False,True,,,True
13087,723,136.0,,,,,397.0,213.9,,,797.1,-587.0,,,,,-326.0,-509.1,,,74.1,,,,,True,True,,,True
13089,9754,10280.0,,,,,5158.0,16415.4,14148.6,,25968.3,526.0,,,,,-4596.0,6661.4,4394.6,,16214.3,,,,,False,False,False,,False
13091,232,200.0,,,,,86.0,704.8,,,50.5,-32.0,,,,,-146.0,472.8,,,-181.5,,,,,False,False,,,False
13093,76,96.0,,,,,65.0,43.5,,,3.1,20.0,,,,,-11.0,-32.5,,,-72.9,,,,,True,False,,,False
13095,1000,688.0,,,,,2252.0,28.9,478.2,,2375.9,-312.0,,,,,1252.0,-971.1,-521.8,,1375.9,,,,,False,False,False,,False
13097,2070,1720.0,,,,,1591.0,4284.5,2487.7,,5039.4,-350.0,,,,,-479.0,2214.5,417.7,,2969.4,,,,,False,False,False,,False
13099,147,120.0,,,,,446.0,26.2,,,228.8,-27.0,,,,,299.0,-120.8,,,81.8,,,,,False,False,,,False
13101,54,32.0,,,,,44.0,28.0,,,0.9,-22.0,,,,,-10.0,-26.0,,,-53.1,,,,,True,False,,,False
13103,850,552.0,,,,,632.0,2120.9,,,2899.0,-298.0,,,,,-218.0,1270.9,,,2049.0,,,,,True,False,,,False
13105,339,128.0,,,,,121.0,308.7,,,658.6,-211.0,,,,,-218.0,-30.3,,,319.6,,,,,False,True,,,False
13107,582,304.0,,,,,74.0,948.4,,,213.9,-278.0,,,,,-508.0,366.4,,,-368.1,,,,,False,False,,,False
13109,330,96.0,,,,,22.0,,,,422.7,-234.0,,,,,-308.0,,,,92.7,,,,,False,,,,True
13111,324,104.0,,,,,70.0,838.1,,,90.5,-220.0,,,,,-254.0,514.1,,,-233.5,,,,,False,False,,,False
13113,1156,672.0,,,,,753.0,2398.4,890.2,,4779.5,-484.0,,,,,-403.0,1242.4,-265.8,,3623.5,,,,,True,False,True,,False
13115,1664,744.0,,,,,1814.0,3058.2,1424.6,,1996.9,-920.0,,,,,150.0,1394.2,-239.4,,332.9,,,,,True,False,True,,True
13117,2123,1248.0,,,,,2328.0,8406.6,3297.5,,3520.8,-875.0,,,,,205.0,6283.6,1174.5,,1397.8,,,,,True,False,False,,False
13119,320,288.0,,,,,341.0,915.7,,,616.9,-32.0,,,,,21.0,595.7,,,296.9,,,,,True,False,,,False
13121,16314,15416.0,,,,,6748.0,21799.7,24600.8,,41684.8,-898.0,,,,,-9566.0,5485.7,8286.8,,25370.8,,,,,False,False,False,,False
