,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
02170,183,256.0,418.2,347.0,293.0,,,,,,,732.4,,388.2,342.8,277.4,,895.9,258.3,,,,,,73.0,235.2,164.0,110.0,,,,,,,549.4,,205.2,159.8,94.4,,712.9,75.3,,,,,,False,False,False,,,,,,,False,,False,False,False,,False,False,,,,,
02180,20,0.0,,0.0,0.0,,,,,,,0.9,,0.7,1.0,,,0.1,,,,,,,-20.0,,-20.0,-20.0,,,,,,,-19.1,,-19.3,-19.0,,,-19.9,,,,,,,,False,False,,,,,,,True,,True,True,,,True,,,,,,
02185,27,20.0,,2.0,0.0,,,,,,,9.3,,0.5,2.8,,,13.9,,,,,,,-7.0,,-25.0,-27.0,,,,,,,-17.7,,-26.5,-24.2,,,-13.1,,,,,,,,False,False,,,,,,,False,,False,False,,,False,,,,,,
02188,38,56.0,,23.0,12.0,,,,,,,12.0,,5.2,33.1,,,96.3,,,,,,,18.0,,-15.0,-26.0,,,,,,,-26.0,,-32.8,-4.9,,,58.3,,,,,,,,True,False,,,,,,,False,,False,True,,,False,,,,,,
02195,2,0.0,,0.0,0.0,,,,,,,2.2,,0.2,0.2,,,0.0,,,,,,,-2.0,,-2.0,-2.0,,,,,,,0.2,,-1.8,-1.8,,,-2.0,,,,,,,,False,False,,,,,,,True,,True,True,,,False,,,,,,
02198,18,12.0,,5.0,0.0,,,,,,,11.8,,2.3,6.5,,,10.2,,,,,,,-6.0,,-13.0,-18.0,,,,,,,-6.2,,-15.7,-11.5,,,-7.8,,,,,,,,False,False,,,,,,,False,,False,False,,,False,,,,,,
02220,23,16.0,,5.0,0.0,,,,,,,8.2,,2.3,5.5,,,5.2,10.7,,,,,,-7.0,,-18.0,-23.0,,,,,,,-14.8,,-20.7,-17.5,,,-17.8,-12.3,,,,,,,False,False,,,,,,,False,,False,False,,,False,False,,,,,
02230,0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,True,True,,,,,,,True,,,False,,,True,,,,,,
02240,6,4.0,,1.0,0.0,,,,,,,7.4,,0.5,0.8,,,6.9,,,,,,,-2.0,,-5.0,-6.0,,,,,,,1.4,,-5.5,-5.2,,,0.9,,,,,,,,False,False,,,,,,,True,,False,False,,,True,,,,,,
02261,30,24.0,,12.0,8.0,,,,,,,48.2,,6.6,35.5,,,11.7,,,,,,,-6.0,,-18.0,-22.0,,,,,,,18.2,,-23.4,5.5,,,-18.3,,,,,,,,False,False,,,,,,,False,,False,True,,,False,,,,,,
02275,6,8.0,,2.0,0.0,,,,,,,3.0,,,3.8,,,17.8,,,,,,,2.0,,-4.0,-6.0,,,,,,,-3.0,,,-2.2,,,11.8,,,,,,,,False,False,,,,,,,False,,,False,,,False,,,,,,
02282,12,24.0,,6.0,,,,,,,,0.0,,,1.7,,,11.9,,,,,,,12.0,,-6.0,,,,,,,,-12.0,,,-10.3,,,-0.1,,,,,,,,True,,,,,,,,False,,,True,,,True,,,,,,
02290,27,16.0,,10.0,0.0,,,,,,,43.7,,6.6,18.4,,,10.0,,,,,,,-11.0,,-17.0,-27.0,,,,,,,16.7,,-20.4,-8.6,,,-17.0,,,,,,,,False,False,,,,,,,False,,False,True,,,False,,,,,,
04001,287,584.0,572.0,517.0,719.0,,,,,,590.0,342.4,,246.8,531.5,36.3,,507.8,430.8,,,,,,297.0,285.0,230.0,432.0,,,,,,303.0,55.4,,-40.2,244.5,-250.7,,220.8,143.8,,,,,,True,True,False,,,,,,False,True,,True,True,True,,True,True,,,,,
04003,298,640.0,1014.0,486.0,516.0,,,,,,1576.0,874.9,,235.4,539.4,438.3,,415.3,431.7,,,,,,342.0,716.0,188.0,218.0,,,,,,1278.0,576.9,,-62.6,241.4,140.3,,117.3,133.7,,,,,,False,True,True,,,,,,False,False,,True,True,True,,True,True,,,,,
04005,347,460.0,747.2,450.0,264.0,,,,,,731.0,385.4,,398.1,579.8,359.1,,471.7,472.2,247.0,,,,,113.0,400.2,103.0,-83.0,,,,,,384.0,38.4,,51.1,232.8,12.1,,124.7,125.2,-100.0,,,,,False,True,True,,,,,,False,True,,True,False,True,,False,False,True,,,,
04007,285,544.0,596.4,466.0,808.0,,,,,,430.0,536.7,,483.4,442.6,209.2,,524.0,295.4,,,,,,259.0,311.4,181.0,523.0,,,,,,145.0,251.7,,198.4,157.6,-75.8,,239.0,10.4,,,,,,False,True,False,,,,,,True,True,,True,True,True,,True,True,,,,,
04009,236,464.0,,437.0,824.0,,,,,,563.0,318.0,,219.0,367.9,184.7,,442.0,1046.6,,,,,,228.0,,201.0,588.0,,,,,,327.0,82.0,,-17.0,131.9,-51.3,,206.0,810.6,,,,,,,True,False,,,,,,False,True,,True,True,True,,True,False,,,,,
04011,4,60.0,,21.0,0.0,,,,,,21.0,51.5,,0.4,19.8,,,32.9,39.5,,,,,,56.0,,17.0,-4.0,,,,,,17.0,47.5,,-3.6,15.8,,,28.9,35.5,,,,,,,True,True,,,,,,True,True,,True,True,,,True,True,,,,,
04012,29,40.0,,39.0,34.0,,,,,,251.0,71.0,,4.2,50.0,21.8,,76.1,39.1,,,,,,11.0,,10.0,5.0,,,,,,222.0,42.0,,-24.8,21.0,-7.2,,47.1,10.1,,,,,,,True,True,,,,,,False,False,,False,False,True,,False,True,,,,,
04013,14094,48016.0,78715.8,37755.0,36851.0,,,,,,47202.0,18860.6,,43317.6,40737.0,12709.9,,37479.8,30081.2,26180.0,,,,,33922.0,64621.8,23661.0,22757.0,,,,,,33108.0,4766.6,,29223.6,26643.0,-1384.1,,23385.8,15987.2,12086.0,,,,,False,True,True,,,,,,True,True,,True,True,True,,True,True,True,,,,
04015,607,1236.0,2615.4,973.0,888.0,,,,,,2608.0,1396.2,,815.6,1211.0,971.1,,896.9,1351.9,802.0,,,,,629.0,2008.4,366.0,281.0,,,,,,2001.0,789.2,,208.6,604.0,364.1,,289.9,744.9,195.0,,,,,False,True,True,,,,,,False,False,,True,True,True,,True,False,True,,,,
04017,341,824.0,2089.6,736.0,565.0,,,,,,918.0,398.7,,512.5,699.9,114.4,,1211.8,773.3,,,,,,483.0,1748.6,395.0,224.0,,,,,,577.0,57.7,,171.5,358.9,-226.6,,870.8,432.3,,,,,,False,True,True,,,,,,False,True,,True,True,True,,False,True,,,,,
04019,4666,6700.0,16870.8,6373.0,10215.0,,,,,,6869.0,5889.2,,6509.0,6945.6,3745.2,,5559.7,4877.6,4871.0,,,,,2034.0,12204.8,1707.0,5549.0,,,,,,2203.0,1223.2,,1843.0,2279.6,-920.8,,893.7,211.6,205.0,,,,,False,True,False,,,,,,False,True,,True,False,True,,True,True,True,,,,
04021,1368,3100.0,6330.4,2601.0,3467.0,,,,,,2561.0,1903.3,,2884.9,2719.9,1448.8,,2157.2,1994.6,2398.0,,,,,1732.0,4962.4,1233.0,2099.0,,,,,,1193.0,535.3,,1516.9,1351.9,80.8,,789.2,626.6,1030.0,,,,,False,True,False,,,,,,True,True,,True,True,True,,True,True,True,,,,
04023,145,460.0,,309.0,309.0,,,,,,1422.0,189.5,,140.8,361.6,29.8,,398.9,228.3,,,,,,315.0,,164.0,164.0,,,,,,1277.0,44.5,,-4.2,216.6,-115.2,,253.9,83.3,,,,,,,True,True,,,,,,False,True,,True,True,True,,True,True,,,,,
04025,509,956.0,1417.9,1024.0,1102.0,,,,,,1398.0,1633.5,,1089.7,1038.1,834.2,,940.8,762.6,434.0,,,,,447.0,908.9,515.0,593.0,,,,,,889.0,1124.5,,580.7,529.1,325.2,,431.8,253.6,-75.0,,,,,False,False,False,,,,,,False,False,,False,False,True,,True,True,True,,,,
04027,1137,3760.0,7286.7,2724.0,2953.0,,,,,,2655.0,1256.8,,1268.2,2793.8,308.4,,2816.6,3562.4,1913.0,,,,,2623.0,6149.7,1587.0,1816.0,,,,,,1518.0,119.8,,131.2,1656.8,-828.6,,1679.6,2425.4,776.0,,,,,False,True,True,,,,,,True,True,,True,True,True,,True,True,True,,,,
05001,84,104.0,,112.0,59.0,,,,,,187.0,245.8,,78.1,126.1,65.8,,120.0,359.3,,,,,,20.0,,28.0,-25.0,,,,,,103.0,161.8,,-5.9,42.1,-18.2,,36.0,275.3,,,,,,,False,False,,,,,,False,False,,True,False,True,,False,False,,,,,
05003,151,264.0,,258.0,452.0,,,,,,156.0,225.5,,374.4,269.4,131.0,,154.5,286.7,,,,,,113.0,,107.0,301.0,,,,,,5.0,74.5,,223.4,118.4,-20.0,,3.5,135.7,,,,,,,True,False,,,,,,True,True,,False,False,True,,True,False,,,,,
05005,72,20.0,,17.0,70.0,,,,,,167.0,113.4,,8.4,31.0,,,15.9,12.9,,,,,,-52.0,,-55.0,-2.0,,,,,,95.0,41.4,,-63.6,-41.0,,,-56.1,-59.1,,,,,,,False,True,,,,,,False,True,,False,True,,,False,False,,,,,
05007,818,1356.0,1933.4,1089.0,1182.0,,,,,,1660.0,1234.5,,588.4,1130.1,556.4,,1084.1,1210.0,875.0,,,,,538.0,1115.4,271.0,364.0,,,,,,842.0,416.5,,-229.6,312.1,-261.6,,266.1,392.0,57.0,,,,,False,True,True,,,,,,False,True,,True,True,True,,True,True,True,,,,
05009,154,224.0,,216.0,488.0,,,,,,175.0,356.3,,267.9,222.4,141.1,,88.0,386.7,,,,,,70.0,,62.0,334.0,,,,,,21.0,202.3,,113.9,68.4,-12.9,,-66.0,232.7,,,,,,,True,False,,,,,,True,False,,False,True,True,,True,False,,,,,
05011,147,112.0,,69.0,124.0,,,,,,84.0,103.2,,46.4,84.3,56.3,,39.9,72.2,,,,,,-35.0,,-78.0,-23.0,,,,,,-63.0,-43.8,,-100.6,-62.7,-90.7,,-107.1,-74.8,,,,,,,False,True,,,,,,False,False,,False,False,False,,False,False,,,,,
05013,11,12.0,,9.0,0.0,,,,,,11.0,29.4,,,3.8,,,8.8,,,,,,,1.0,,-2.0,-11.0,,,,,,0.0,18.4,,,-7.2,,,-2.2,,,,,,,,False,False,,,,,,True,False,,,False,,,False,,,,,,
05015,122,92.0,,93.0,97.0,,,,,,105.0,143.5,,20.5,86.8,112.7,,132.6,88.1,,,,,,-30.0,,-29.0,-25.0,,,,,,-17.0,21.5,,-101.5,-35.2,-9.3,,10.6,-33.9,,,,,,,True,True,,,,,,True,True,,False,False,True,,True,False,,,,,
05017,439,920.0,,290.0,567.0,,,,,,144.0,130.8,,629.5,287.5,188.3,,253.6,522.9,,,,,,481.0,,-149.0,128.0,,,,,,-295.0,-308.2,,190.5,-151.5,-250.7,,-185.4,83.9,,,,,,,True,True,,,,,,True,True,,True,True,True,,True,True,,,,,
05019,74,92.0,,82.0,163.0,,,,,,156.0,105.6,,10.3,78.3,66.0,,46.8,311.5,,,,,,18.0,,8.0,89.0,,,,,,82.0,31.6,,-63.7,4.3,-8.0,,-27.2,237.5,,,,,,,True,False,,,,,,False,False,,False,True,True,,False,False,,,,,
05021,70,12.0,,30.0,33.0,,,,,,67.0,50.4,,3.8,30.6,41.8,,34.0,20.5,,,,,,-58.0,,-40.0,-37.0,,,,,,-3.0,-19.6,,-66.2,-39.4,-28.2,,-36.0,-49.5,,,,,,,True,True,,,,,,True,True,,False,True,True,,True,True,,,,,
05023,77,24.0,,25.0,8.0,,,,,,124.0,50.7,,7.2,50.9,78.7,,35.5,17.6,,,,,,-53.0,,-52.0,-69.0,,,,,,47.0,-26.3,,-69.8,-26.1,1.7,,-41.5,-59.4,,,,,,,True,False,,,,,,True,True,,False,True,True,,True,False,,,,,
05025,68,48.0,,41.0,60.0,,,,,,27.0,48.8,,8.4,33.3,,,60.3,71.0,,,,,,-20.0,,-27.0,-8.0,,,,,,-41.0,-19.2,,-59.6,-34.7,,,-7.7,3.0,,,,,,,False,True,,,,,,False,True,,False,False,,,True,True,,,,,
05027,105,96.0,,96.0,121.0,,,,,,144.0,182.9,,89.3,124.0,33.5,,198.2,72.1,,,,,,-9.0,,-9.0,16.0,,,,,,39.0,77.9,,-15.7,19.0,-71.5,,93.2,-32.9,,,,,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,,
05029,67,52.0,,52.0,28.0,,,,,,183.0,103.8,,29.7,55.6,63.1,,20.1,88.9,,,,,,-15.0,,-15.0,-39.0,,,,,,116.0,36.8,,-37.3,-11.4,-3.9,,-46.9,21.9,,,,,,,False,False,,,,,,False,False,,False,True,True,,False,False,,,,,
05031,725,692.0,950.5,735.0,437.0,,,,,,1090.0,783.7,,280.5,634.5,660.9,,1265.4,1006.7,,,,,,-33.0,225.5,10.0,-288.0,,,,,,365.0,58.7,,-444.5,-90.5,-64.1,,540.4,281.7,,,,,,False,True,False,,,,,,False,False,,False,False,False,,False,False,,,,,
05033,388,336.0,620.9,352.0,364.0,,,,,,673.0,551.2,,195.9,328.1,331.9,,394.2,284.1,,,,,,-52.0,232.9,-36.0,-24.0,,,,,,285.0,163.2,,-192.1,-59.9,-56.1,,6.2,-103.9,,,,,,False,True,True,,,,,,False,False,,False,False,False,,True,False,,,,,
05035,444,476.0,,427.0,596.0,,,,,,614.0,307.2,,308.7,494.1,202.0,,416.5,404.2,,,,,,32.0,,-17.0,152.0,,,,,,170.0,-136.8,,-135.3,50.1,-242.0,,-27.5,-39.8,,,,,,,True,False,,,,,,False,False,,False,False,False,,True,False,,,,,
05037,104,60.0,,77.0,164.0,,,,,,125.0,106.0,,16.2,78.6,78.9,,37.1,94.1,,,,,,-44.0,,-27.0,60.0,,,,,,21.0,2.0,,-87.8,-25.4,-25.1,,-66.9,-9.9,,,,,,,True,False,,,,,,True,True,,False,True,True,,False,True,,,,,
05039,60,108.0,,45.0,138.0,,,,,,35.0,59.5,,15.0,47.1,,,58.1,,,,,,,48.0,,-15.0,78.0,,,,,,-25.0,-0.5,,-45.0,-12.9,,,-1.9,,,,,,,,True,False,,,,,,True,True,,True,True,,,True,,,,,,
05041,93,76.0,,80.0,133.0,,,,,,105.0,104.8,,52.7,96.0,24.3,,106.3,78.5,,,,,,-17.0,,-13.0,40.0,,,,,,12.0,11.8,,-40.3,3.0,-68.7,,13.3,-14.5,,,,,,,True,False,,,,,,True,True,,False,True,False,,True,True,,,,,
05043,149,104.0,,103.0,119.0,,,,,,159.0,135.4,,48.6,97.7,76.0,,150.5,134.2,,,,,,-45.0,,-46.0,-30.0,,,,,,10.0,-13.6,,-100.4,-51.3,-73.0,,1.5,-14.8,,,,,,,False,True,,,,,,True,True,,False,False,False,,True,True,,,,,
05045,459,576.0,1220.4,613.0,678.0,,,,,,1003.0,910.1,,357.9,511.0,546.6,,541.7,1721.3,,,,,,117.0,761.4,154.0,219.0,,,,,,544.0,451.1,,-101.1,52.0,87.6,,82.7,1262.3,,,,,,False,False,False,,,,,,False,False,,True,True,True,,True,False,,,,,
05047,55,156.0,,110.0,373.0,,,,,,122.0,165.1,,108.4,90.0,70.6,,28.6,147.3,,,,,,101.0,,55.0,318.0,,,,,,67.0,110.1,,53.4,35.0,15.6,,-26.4,92.3,,,,,,,True,False,,,,,,True,False,,True,True,True,,True,True,,,,,
05049,40,16.0,,10.0,0.0,,,,,,30.0,33.5,,5.8,11.4,,,8.0,18.9,,,,,,-24.0,,-30.0,-40.0,,,,,,-10.0,-6.5,,-34.2,-28.6,,,-32.0,-21.1,,,,,,,False,False,,,,,,True,True,,False,False,,,False,True,,,,,
05051,563,780.0,739.6,760.0,631.0,,,,,,996.0,1024.1,,810.1,625.1,765.9,,396.7,1761.6,,,,,,217.0,176.6,197.0,68.0,,,,,,433.0,461.1,,247.1,62.1,202.9,,-166.3,1198.6,,,,,,True,True,True,,,,,,False,False,,False,True,True,,True,False,,,,,
05053,59,52.0,,47.0,56.0,,,,,,83.0,120.3,,11.9,54.1,91.5,,41.0,25.9,,,,,,-7.0,,-12.0,-3.0,,,,,,24.0,61.3,,-47.1,-4.9,32.5,,-18.0,-33.1,,,,,,,False,True,,,,,,False,False,,False,True,False,,False,False,,,,,
05055,266,572.0,,546.0,1927.0,,,,,,339.0,471.2,,1736.9,553.4,351.8,,3864.4,385.5,,,,,,306.0,,280.0,1661.0,,,,,,73.0,205.2,,1470.9,287.4,85.8,,3598.4,119.5,,,,,,,True,False,,,,,,True,True,,False,True,True,,False,True,,,,,
05057,122,176.0,,148.0,287.0,,,,,,142.0,230.4,,124.4,168.1,111.7,,74.6,192.2,,,,,,54.0,,26.0,165.0,,,,,,20.0,108.4,,2.4,46.1,-10.3,,-47.4,70.2,,,,,,,True,False,,,,,,True,False,,True,True,True,,True,False,,,,,
05059,262,236.0,,181.0,32.0,,,,,,376.0,321.1,,154.0,195.3,23.5,,317.4,137.0,,,,,,-26.0,,-81.0,-230.0,,,,,,114.0,59.1,,-108.0,-66.7,-238.5,,55.4,-125.0,,,,,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,,
05061,127,264.0,,139.0,345.0,,,,,,123.0,137.9,,34.8,156.7,107.2,,134.0,189.4,,,,,,137.0,,12.0,218.0,,,,,,-4.0,10.9,,-92.2,29.7,-19.8,,7.0,62.4,,,,,,,True,False,,,,,,True,True,,True,True,True,,True,True,,,,,
05063,410,632.0,,530.0,1563.0,,,,,,400.0,400.7,,611.4,567.2,229.6,,164.9,567.7,,,,,,222.0,,120.0,1153.0,,,,,,-10.0,-9.3,,201.4,157.2,-180.4,,-245.1,157.7,,,,,,,True,False,,,,,,True,True,,True,True,True,,False,True,,,,,
05065,58,40.0,,27.0,53.0,,,,,,55.0,73.1,,5.0,26.9,,,18.2,29.6,,,,,,-18.0,,-31.0,-5.0,,,,,,-3.0,15.1,,-53.0,-31.1,,,-39.8,-28.4,,,,,,,False,True,,,,,,True,True,,False,False,,,False,False,,,,,
05067,125,24.0,,24.0,28.0,,,,,,160.0,50.6,,17.8,19.3,,,20.7,27.4,,,,,,-101.0,,-101.0,-97.0,,,,,,35.0,-74.4,,-107.2,-105.7,,,-104.3,-97.6,,,,,,,False,True,,,,,,True,True,,False,False,,,False,True,,,,,
05069,767,676.0,527.2,693.0,757.0,,,,,,755.0,793.1,,653.6,760.1,138.8,,693.7,744.5,,,,,,-91.0,-239.8,-74.0,-10.0,,,,,,-12.0,26.1,,-113.4,-6.9,-628.2,,-73.3,-22.5,,,,,,False,True,True,,,,,,True,True,,False,True,False,,True,True,,,,,
05071,136,228.0,,153.0,121.0,,,,,,310.0,195.0,,97.0,244.4,11.2,,154.4,168.9,,,,,,92.0,,17.0,-15.0,,,,,,174.0,59.0,,-39.0,108.4,-124.8,,18.4,32.9,,,,,,,True,True,,,,,,False,True,,True,False,False,,True,True,,,,,
05073,17,16.0,,12.0,27.0,,,,,,19.0,37.0,,6.6,8.0,,,7.4,23.5,,,,,,-1.0,,-5.0,10.0,,,,,,2.0,20.0,,-10.4,-9.0,,,-9.6,6.5,,,,,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,,
05075,67,108.0,,98.0,126.0,,,,,,115.0,139.1,,40.3,105.2,65.5,,35.0,103.8,,,,,,41.0,,31.0,59.0,,,,,,48.0,72.1,,-26.7,38.2,-1.5,,-32.0,36.8,,,,,,,True,False,,,,,,False,False,,True,True,True,,True,True,,,,,
05077,116,56.0,,40.0,0.0,,,,,,155.0,45.2,,6.4,39.3,9.9,,103.8,245.1,,,,,,-60.0,,-76.0,-116.0,,,,,,39.0,-70.8,,-109.6,-76.7,-106.1,,-12.2,129.1,,,,,,,False,False,,,,,,True,False,,False,False,False,,True,False,,,,,
05079,402,100.0,,100.0,,,,,,,175.0,89.8,,57.1,147.5,1.8,,98.8,192.5,,,,,,-302.0,,-302.0,,,,,,,-227.0,-312.2,,-344.9,-254.5,-400.2,,-303.2,-209.5,,,,,,,False,,,,,,,True,False,,False,True,False,,False,True,,,,,
05081,124,296.0,,195.0,486.0,,,,,,58.0,176.3,,350.1,122.9,38.2,,311.6,220.5,,,,,,172.0,,71.0,362.0,,,,,,-66.0,52.3,,226.1,-1.1,-85.8,,187.6,96.5,,,,,,,True,False,,,,,,True,True,,False,True,True,,False,True,,,,,
05083,224,84.0,,126.0,85.0,,,,,,203.0,155.5,,152.7,144.1,102.3,,1490.5,44.3,,,,,,-140.0,,-98.0,-139.0,,,,,,-21.0,-68.5,,-71.3,-79.9,-121.7,,1266.5,-179.7,,,,,,,True,True,,,,,,True,True,,True,True,True,,False,False,,,,,
05085,289,332.0,273.4,356.0,466.0,,,,,,482.0,549.7,,283.5,374.5,429.4,,462.9,339.2,,,,,,43.0,-15.6,67.0,177.0,,,,,,193.0,260.7,,-5.5,85.5,140.4,,173.9,50.2,,,,,,True,False,False,,,,,,False,False,,True,False,False,,False,False,,,,,
05087,41,36.0,,34.0,11.0,,,,,,78.0,52.2,,12.1,59.3,35.1,,29.4,57.3,,,,,,-5.0,,-7.0,-30.0,,,,,,37.0,11.2,,-28.9,18.3,-5.9,,-11.6,16.3,,,,,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,,
05089,22,20.0,,10.0,12.0,,,,,,45.0,17.8,,3.0,5.6,,,5.7,23.0,,,,,,-2.0,,-12.0,-10.0,,,,,,23.0,-4.2,,-19.0,-16.4,,,-16.3,1.0,,,,,,,False,False,,,,,,False,False,,False,False,,,False,True,,,,,
05091,148,216.0,,176.0,183.0,,,,,,307.0,335.2,,88.4,186.3,243.4,,84.9,117.5,,,,,,68.0,,28.0,35.0,,,,,,159.0,187.2,,-59.6,38.3,95.4,,-63.1,-30.5,,,,,,,True,True,,,,,,False,False,,True,True,False,,True,True,,,,,
05093,593,868.0,,852.0,1289.0,,,,,,544.0,750.9,,1322.1,892.7,311.1,,1066.3,658.8,,,,,,275.0,,259.0,696.0,,,,,,-49.0,157.9,,729.1,299.7,-281.9,,473.3,65.8,,,,,,,True,False,,,,,,True,True,,False,False,False,,False,True,,,,,
05095,42,40.0,,29.0,33.0,,,,,,37.0,59.1,,11.2,28.8,,,31.9,27.4,,,,,,-2.0,,-13.0,-9.0,,,,,,-5.0,17.1,,-30.8,-13.2,,,-10.1,-14.6,,,,,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,,
05097,69,24.0,,12.0,0.0,,,,,,37.0,40.0,,1.9,11.4,,,5.3,,,,,,,-45.0,,-57.0,-69.0,,,,,,-32.0,-29.0,,-67.1,-57.6,,,-63.7,,,,,,,,False,False,,,,,,True,True,,False,False,,,False,,,,,,
05099,34,24.0,,18.0,0.0,,,,,,40.0,37.8,,2.2,18.5,11.0,,25.3,36.6,,,,,,-10.0,,-16.0,-34.0,,,,,,6.0,3.8,,-31.8,-15.5,-23.0,,-8.7,2.6,,,,,,,False,False,,,,,,True,True,,False,False,False,,True,True,,,,,
05101,26,40.0,,39.0,88.0,,,,,,40.0,63.3,,19.3,23.3,,,72.4,,,,,,,14.0,,13.0,62.0,,,,,,14.0,37.3,,-6.7,-2.7,,,46.4,,,,,,,,True,False,,,,,,False,False,,True,True,,,False,,,,,,
05103,70,60.0,,54.0,125.0,,,,,,143.0,155.9,,17.6,48.9,,,8.4,80.5,,,,,,-10.0,,-16.0,55.0,,,,,,73.0,85.9,,-52.4,-21.1,,,-61.6,10.5,,,,,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,,
05105,14,32.0,,24.0,27.0,,,,,,46.0,51.5,,9.8,16.4,,,19.7,28.8,,,,,,18.0,,10.0,13.0,,,,,,32.0,37.5,,-4.2,2.4,,,5.7,14.8,,,,,,,True,True,,,,,,False,False,,True,True,,,True,True,,,,,
05107,124,124.0,,121.0,177.0,,,,,,292.0,149.3,,81.9,151.0,70.1,,121.8,94.2,,,,,,0.0,,-3.0,53.0,,,,,,168.0,25.3,,-42.1,27.0,-53.9,,-2.2,-29.8,,,,,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,,
05109,95,88.0,,66.0,124.0,,,,,,62.0,119.8,,12.1,70.4,,,52.9,,,,,,,-7.0,,-29.0,29.0,,,,,,-33.0,24.8,,-82.9,-24.6,,,-42.1,,,,,,,,False,False,,,,,,False,False,,False,False,,,False,,,,,,
05111,322,156.0,,156.0,225.0,,,,,,181.0,223.3,,50.2,155.7,126.9,,129.1,221.2,,,,,,-166.0,,-166.0,-97.0,,,,,,-141.0,-98.7,,-271.8,-166.3,-195.1,,-192.9,-100.8,,,,,,,False,True,,,,,,True,True,,False,False,False,,False,True,,,,,
05113,95,32.0,,44.0,57.0,,,,,,154.0,89.9,,6.0,33.5,75.4,,45.6,83.7,,,,,,-63.0,,-51.0,-38.0,,,,,,59.0,-5.1,,-89.0,-61.5,-19.6,,-49.4,-11.3,,,,,,,True,True,,,,,,True,True,,False,True,True,,True,True,,,,,
05115,542,612.0,891.6,482.0,340.0,,,,,,616.0,489.2,,274.8,530.2,404.1,,435.8,499.1,,,,,,70.0,349.6,-60.0,-202.0,,,,,,74.0,-52.8,,-267.2,-11.8,-137.9,,-106.2,-42.9,,,,,,False,True,False,,,,,,False,True,,False,True,False,,False,True,,,,,
05117,51,28.0,,35.0,29.0,,,,,,50.0,56.7,,17.3,40.1,,,49.3,142.4,,,,,,-23.0,,-16.0,-22.0,,,,,,-1.0,5.7,,-33.7,-10.9,,,-1.7,91.4,,,,,,,True,True,,,,,,True,True,,False,True,,,True,False,,,,,
05119,2188,2024.0,5288.5,1756.0,1161.0,,,,,,3407.0,2650.9,,1613.6,1702.7,1760.7,,1695.5,1740.1,1443.0,,,,,-164.0,3100.5,-432.0,-1027.0,,,,,,1219.0,462.9,,-574.4,-485.3,-427.3,,-492.5,-447.9,-745.0,,,,,False,False,False,,,,,,False,False,,False,False,False,,False,False,False,,,,
05121,138,136.0,,126.0,219.0,,,,,,112.0,206.3,,84.2,145.1,102.8,,64.0,371.8,,,,,,-2.0,,-12.0,81.0,,,,,,-26.0,68.3,,-53.8,7.1,-35.2,,-74.0,233.8,,,,,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,,
