,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
13293,851,1968.0,2874.0,,,,,900.0,2581.3,729.8,3565.5,0.0,,,,,1117.0,2023.0,,,,,49.0,1730.3,-121.2,2714.5,-851.0,,,,,False,,,,,True,False,True,False,True,,,,
13295,1975,2142.0,2946.0,,,,,2861.0,1162.0,1360.7,1715.5,159.4,,1917.3,,,167.0,971.0,,,,,886.0,-813.0,-614.3,-259.5,-1815.6,,-57.7,,,False,,,,,False,False,False,False,False,,True,,
13297,3032,4644.0,6598.0,,,,,2628.0,5265.0,2285.5,5254.0,411.5,,2910.0,,,1612.0,3566.0,,,,,-404.0,2233.0,-746.5,2222.0,-2620.5,,-122.0,,,False,,,,,True,False,True,False,False,,True,,
13299,1115,1236.0,1211.0,,,,,1120.0,765.3,540.8,2067.0,0.0,,744.1,,,121.0,96.0,,,,,5.0,-349.7,-574.2,952.0,-1115.0,,-370.9,,,True,,,,,True,False,False,False,False,,False,,
13301,199,108.0,16.0,,,,,118.0,64.3,55.9,53.0,0.0,,,,,-91.0,-183.0,,,,,-81.0,-134.7,-143.1,-146.0,-199.0,,,,,False,,,,,True,False,False,False,False,,,,
13303,480,648.0,1772.0,,,,,518.0,1780.2,281.3,472.0,0.0,,,,,168.0,1292.0,,,,,38.0,1300.2,-198.7,-8.0,-480.0,,,,,False,,,,,True,False,False,True,False,,,,
13305,980,1068.0,1680.0,,,,,964.0,844.7,518.6,1586.0,0.0,,683.7,,,88.0,700.0,,,,,-16.0,-135.3,-461.4,606.0,-980.0,,-296.3,,,False,,,,,True,False,False,False,False,,False,,
13307,42,36.0,8.0,,,,,66.0,9.0,33.1,12.0,,,,,,-6.0,-34.0,,,,,24.0,-33.0,-8.9,-30.0,,,,,,False,,,,,False,False,False,False,,,,,
13309,115,222.0,0.0,,,,,263.0,762.4,104.2,399.0,0.0,,,,,107.0,-115.0,,,,,148.0,647.4,-10.8,284.0,-115.0,,,,,False,,,,,False,False,True,False,False,,,,
13311,754,1236.0,845.0,,,,,836.0,603.5,677.9,1243.0,149.4,,,,,482.0,91.0,,,,,82.0,-150.5,-76.1,489.0,-604.6,,,,,True,,,,,True,True,True,False,False,,,,
13313,3489,5244.0,4026.0,,,,,4371.0,1621.6,2495.8,4219.0,670.9,,3714.6,,,1755.0,537.0,,,,,882.0,-1867.4,-993.2,730.0,-2818.1,,225.6,,,True,,,,,True,False,True,True,False,,True,,
13315,174,216.0,98.0,,,,,320.0,83.3,143.0,222.0,14.8,,,,,42.0,-76.0,,,,,146.0,-90.7,-31.0,48.0,-159.2,,,,,False,,,,,False,False,True,False,False,,,,
13317,352,246.0,200.0,,,,,257.0,157.5,145.0,206.0,20.1,,,,,-106.0,-152.0,,,,,-95.0,-194.5,-207.0,-146.0,-331.9,,,,,False,,,,,True,False,False,False,False,,,,
13319,198,372.0,3.0,,,,,191.0,485.8,180.2,369.0,21.4,,,,,174.0,-195.0,,,,,-7.0,287.8,-17.8,171.0,-176.6,,,,,False,,,,,True,False,True,True,False,,,,
13321,482,888.0,1634.0,,,,,695.0,1315.4,479.7,950.0,44.6,,,,,406.0,1152.0,,,,,213.0,833.4,-2.3,468.0,-437.4,,,,,False,,,,,True,False,True,False,False,,,,
15001,299,372.0,372.0,,,,,,116.8,1432.0,254.0,5.1,,,205.0,,73.0,73.0,,,,,,-182.2,1133.0,-45.0,-293.9,,,-94.0,,False,,,,,,False,False,True,False,,,False,
15003,3431,4008.0,60805.0,,,,,,2821.6,12661.3,4050.5,2.1,,2633.2,3853.0,,577.0,57374.0,,,,,,-609.4,9230.3,619.5,-3428.9,,-797.8,422.0,,False,,,,,,False,False,False,False,,False,True,
15005,0,0.0,0.0,,,,,,1.0,0.0,,,,,,,0.0,0.0,,,,,,1.0,0.0,,,,,,,True,,,,,,False,True,,,,,,
15007,33,36.0,7.0,,,,,,68.5,589.5,11.0,53.6,,,,,3.0,-26.0,,,,,,35.5,556.5,-22.0,20.6,,,,,False,,,,,,False,False,False,False,,,,
15009,1072,1134.0,1954.0,,,,,,2989.5,2913.1,1459.0,496.2,,,2277.0,,62.0,882.0,,,,,,1917.5,1841.1,387.0,-575.8,,,1205.0,,False,,,,,,False,False,False,False,,,False,
16001,7142,13170.0,15633.0,,,,,8861.0,4083.9,10061.7,10848.5,0.6,,11113.1,3990.0,,6028.0,8491.0,,,,,1719.0,-3058.1,2919.7,3706.5,-7141.4,,3971.1,-3152.0,,False,,,,,True,True,True,True,False,,True,True,
16003,54,246.0,,,,,,30.0,104.4,134.9,192.0,16.4,,,,,192.0,,,,,,-24.0,50.4,80.9,138.0,-37.6,,,,,,,,,,True,True,True,True,True,,,,
16005,1168,1956.0,4357.0,,,,,1231.0,1214.7,1173.9,1089.0,0.0,,1483.3,,,788.0,3189.0,,,,,63.0,46.7,5.9,-79.0,-1168.0,,315.3,,,False,,,,,True,True,True,True,False,,True,,
16007,66,138.0,9.0,,,,,70.0,516.9,68.2,38.0,0.0,,,,,72.0,-57.0,,,,,4.0,450.9,2.2,-28.0,-66.0,,,,,True,,,,,True,False,True,True,True,,,,
16009,110,204.0,82.0,,,,,174.0,86.5,148.2,116.0,0.0,,,,,94.0,-28.0,,,,,64.0,-23.5,38.2,6.0,-110.0,,,,,True,,,,,True,True,True,True,False,,,,
16011,465,876.0,840.0,,,,,792.0,407.7,494.4,267.0,0.0,,,,,411.0,375.0,,,,,327.0,-57.3,29.4,-198.0,-465.0,,,,,True,,,,,True,True,True,True,False,,,,
16013,538,174.0,8.0,,,,,153.0,90.6,164.5,44.0,0.0,,,,,-364.0,-530.0,,,,,-385.0,-447.4,-373.5,-494.0,-538.0,,,,,False,,,,,False,False,False,False,False,,,,
16015,60,18.0,0.0,,,,,53.0,4.3,78.7,1.0,0.0,,,,,-42.0,-60.0,,,,,-7.0,-55.7,18.7,-59.0,-60.0,,,,,False,,,,,True,False,True,False,False,,,,
16017,888,1146.0,884.0,,,,,667.0,516.5,917.6,849.0,0.0,,,,,258.0,-4.0,,,,,-221.0,-371.5,29.6,-39.0,-888.0,,,,,True,,,,,True,False,True,True,False,,,,
16019,1298,2136.0,1313.0,,,,,2003.0,703.5,1322.2,1224.0,0.0,,1280.1,,,838.0,15.0,,,,,705.0,-594.5,24.2,-74.0,-1298.0,,-17.9,,,True,,,,,True,True,True,True,False,,True,,
16021,215,330.0,352.0,,,,,163.0,395.2,237.2,99.0,6.8,,,,,115.0,137.0,,,,,-52.0,180.2,22.2,-116.0,-208.2,,,,,False,,,,,True,False,True,False,False,,,,
16023,29,36.0,,,,,,20.0,10.5,41.2,3.0,0.0,,,,,7.0,,,,,,-9.0,-18.5,12.2,-26.0,-29.0,,,,,,,,,,False,False,False,False,False,,,,
16025,13,6.0,0.0,,,,,6.0,223.7,3.1,6.0,,,,,,-7.0,-13.0,,,,,-7.0,210.7,-9.9,-7.0,,,,,,False,,,,,False,False,False,False,,,,,
16027,3565,5076.0,12238.0,,,,,5132.0,2267.3,4295.9,3813.0,0.0,,6812.8,0.0,,1511.0,8673.0,,,,,1567.0,-1297.7,730.9,248.0,-3565.0,,3247.8,-3565.0,,False,,,,,False,True,True,True,False,,False,False,
16029,79,198.0,19.0,,,,,89.0,852.8,92.0,117.0,0.0,,,,,119.0,-60.0,,,,,10.0,773.8,13.0,38.0,-79.0,,,,,True,,,,,True,False,True,True,True,,,,
16031,263,504.0,508.0,,,,,335.0,365.0,343.1,225.0,0.0,,267.2,,,241.0,245.0,,,,,72.0,102.0,80.1,-38.0,-263.0,,4.2,,,False,,,,,True,True,True,True,False,,True,,
16033,1,0.0,0.0,,,,,31.0,0.0,2.5,6.0,,,,,,-1.0,-1.0,,,,,30.0,-1.0,1.5,5.0,,,,,,False,,,,,False,True,False,False,,,,,
16035,165,138.0,19.0,,,,,217.0,54.7,67.1,27.0,0.0,,,,,-27.0,-146.0,,,,,52.0,-110.3,-97.9,-138.0,-165.0,,,,,False,,,,,False,False,False,False,False,,,,
16037,24,42.0,,,,,,28.0,35.4,27.1,5.0,0.0,,,,,18.0,,,,,,4.0,11.4,3.1,-19.0,-24.0,,,,,,,,,,True,True,True,False,False,,,,
16039,214,210.0,51.0,,,,,294.0,102.7,383.3,182.5,0.0,,,,,-4.0,-163.0,,,,,80.0,-111.3,169.3,-31.5,-214.0,,,,,False,,,,,False,False,False,False,False,,,,
16041,133,150.0,24.0,,,,,162.0,34.6,116.2,96.0,0.0,,,,,17.0,-109.0,,,,,29.0,-98.4,-16.8,-37.0,-133.0,,,,,False,,,,,False,False,True,False,False,,,,
16043,99,102.0,12.0,,,,,157.0,106.7,97.9,43.0,0.0,,,,,3.0,-87.0,,,,,58.0,7.7,-1.1,-56.0,-99.0,,,,,False,,,,,False,False,True,False,False,,,,
16045,248,360.0,34.0,,,,,371.0,189.7,195.7,108.0,0.0,,,,,112.0,-214.0,,,,,123.0,-58.3,-52.3,-140.0,-248.0,,,,,False,,,,,False,True,True,False,False,,,,
16047,99,138.0,18.0,,,,,141.0,49.5,125.7,53.0,0.0,,,,,39.0,-81.0,,,,,42.0,-49.5,26.7,-46.0,-99.0,,,,,False,,,,,False,False,True,False,False,,,,
16049,129,276.0,102.0,,,,,308.0,133.9,167.8,136.0,0.0,,,,,147.0,-27.0,,,,,179.0,4.9,38.8,7.0,-129.0,,,,,True,,,,,False,True,True,True,True,,,,
16051,283,348.0,69.0,,,,,393.0,134.2,257.3,181.0,0.0,,,,,65.0,-214.0,,,,,110.0,-148.8,-25.7,-102.0,-283.0,,,,,False,,,,,False,False,True,False,False,,,,
16053,237,414.0,359.0,,,,,311.0,476.1,189.3,157.0,0.0,,409.0,,,177.0,122.0,,,,,74.0,239.1,-47.7,-80.0,-237.0,,172.0,,,True,,,,,True,False,True,True,False,,True,,
16055,3455,5280.0,16497.0,,,,,3127.0,1901.8,3521.4,4168.5,0.0,,5351.2,1725.0,,1825.0,13042.0,,,,,-328.0,-1553.2,66.4,713.5,-3455.0,,1896.2,-1730.0,,False,,,,,True,True,True,True,False,,False,True,
16057,463,240.0,164.0,,,,,736.0,65.8,235.1,74.0,0.0,,,,,-223.0,-299.0,,,,,273.0,-397.2,-227.9,-389.0,-463.0,,,,,False,,,,,False,False,False,False,False,,,,
16059,24,48.0,,,,,,103.0,51.6,16.7,19.0,0.0,,,,,24.0,,,,,,79.0,27.6,-7.3,-5.0,-24.0,,,,,,,,,,False,False,True,True,False,,,,
16061,32,42.0,7.0,,,,,85.0,7.3,32.5,7.0,0.0,,,,,10.0,-25.0,,,,,53.0,-24.7,0.5,-25.0,-32.0,,,,,False,,,,,False,False,True,False,False,,,,
16063,47,36.0,4.0,,,,,28.0,5.3,39.6,0.0,0.0,,,,,-11.0,-43.0,,,,,-19.0,-41.7,-7.4,-47.0,-47.0,,,,,False,,,,,False,False,True,False,False,,,,
16065,839,624.0,171.0,,,,,524.0,162.3,465.3,206.0,0.0,,178.2,,,-215.0,-668.0,,,,,-315.0,-676.7,-373.7,-633.0,-839.0,,-660.8,,,False,,,,,False,False,False,False,False,,False,,
16067,192,342.0,43.0,,,,,305.0,129.4,250.6,321.0,0.0,,267.0,,,150.0,-149.0,,,,,113.0,-62.6,58.6,129.0,-192.0,,75.0,,,True,,,,,True,True,True,True,False,,True,,
16069,298,498.0,728.0,,,,,1039.0,149.0,354.3,173.0,0.0,,513.2,,,200.0,430.0,,,,,741.0,-149.0,56.3,-125.0,-298.0,,215.2,,,False,,,,,False,True,True,True,False,,False,,
16071,68,30.0,0.0,,,,,36.0,6.8,43.7,1.0,0.0,,,,,-38.0,-68.0,,,,,-32.0,-61.2,-24.3,-67.0,-68.0,,,,,False,,,,,True,False,True,False,False,,,,
16073,103,156.0,2.0,,,,,158.0,62.8,87.9,58.0,0.0,,,,,53.0,-101.0,,,,,55.0,-40.2,-15.1,-45.0,-103.0,,,,,False,,,,,False,True,True,True,False,,,,
16075,281,462.0,580.0,,,,,621.0,187.1,305.3,233.0,0.0,,785.9,,,181.0,299.0,,,,,340.0,-93.9,24.3,-48.0,-281.0,,504.9,,,False,,,,,False,True,True,True,False,,False,,
16077,74,78.0,11.0,,,,,71.0,56.5,78.6,25.0,0.0,,,,,4.0,-63.0,,,,,-3.0,-17.5,4.6,-49.0,-74.0,,,,,False,,,,,True,False,False,False,False,,,,
16079,141,252.0,57.0,,,,,261.0,63.9,263.6,149.5,0.0,,,,,111.0,-84.0,,,,,120.0,-77.1,122.6,8.5,-141.0,,,,,True,,,,,False,True,False,True,False,,,,
16081,319,282.0,426.0,,,,,140.0,328.1,130.8,186.0,0.0,,,,,-37.0,107.0,,,,,-179.0,9.1,-188.2,-133.0,-319.0,,,,,False,,,,,False,True,False,False,False,,,,
16083,919,1230.0,1620.0,,,,,1121.0,735.1,633.2,579.0,0.0,,1704.7,,,311.0,701.0,,,,,202.0,-183.9,-285.8,-340.0,-919.0,,785.7,,,False,,,,,True,True,True,False,False,,False,,
16085,299,252.0,,,,,,97.0,373.1,247.5,245.0,4.0,,,,,-47.0,,,,,,-202.0,74.1,-51.5,-54.0,-295.0,,,,,,,,,,False,False,False,False,False,,,,
16087,170,228.0,45.0,,,,,221.0,65.5,152.7,130.0,0.0,,,,,58.0,-125.0,,,,,51.0,-104.5,-17.3,-40.0,-170.0,,,,,False,,,,,True,False,True,True,False,,,,
17001,1273,3012.0,4106.0,,,,,1446.0,2016.9,1099.9,2559.0,0.0,,1365.6,,,1739.0,2833.0,,,,,173.0,743.9,-173.1,1286.0,-1273.0,,92.6,,,False,,,,,True,True,True,True,True,,True,,
17003,91,60.0,9.0,,,,,106.0,30.3,34.7,24.0,0.0,,,,,-31.0,-82.0,,,,,15.0,-60.7,-56.3,-67.0,-91.0,,,,,False,,,,,True,False,False,False,False,,,,
17005,301,438.0,188.0,,,,,397.0,214.1,248.3,241.0,0.0,,,,,137.0,-113.0,,,,,96.0,-86.9,-52.7,-60.0,-301.0,,,,,True,,,,,True,True,True,True,False,,,,
17007,702,1302.0,2012.0,,,,,686.0,763.3,937.1,1162.0,0.1,,1486.1,,,600.0,1310.0,,,,,-16.0,61.3,235.1,460.0,-701.9,,784.1,,,False,,,,,True,True,True,True,False,,False,,
17009,193,150.0,21.0,,,,,167.0,48.5,77.6,54.0,0.0,,,,,-43.0,-172.0,,,,,-26.0,-144.5,-115.4,-139.0,-193.0,,,,,False,,,,,True,False,False,False,False,,,,
17011,377,756.0,553.0,,,,,516.0,580.7,390.7,403.0,0.0,,479.8,,,379.0,176.0,,,,,139.0,203.7,13.7,26.0,-377.0,,102.8,,,True,,,,,True,True,True,True,True,,True,,
17013,86,162.0,11.0,,,,,82.0,754.8,37.1,77.0,0.0,,,,,76.0,-75.0,,,,,-4.0,668.8,-48.9,-9.0,-86.0,,,,,True,,,,,True,False,True,True,False,,,,
17015,198,252.0,85.0,,,,,190.0,242.8,137.0,116.0,0.0,,,,,54.0,-113.0,,,,,-8.0,44.8,-61.0,-82.0,-198.0,,,,,False,,,,,True,True,False,False,False,,,,
17017,257,618.0,227.0,,,,,214.0,402.1,228.0,274.0,0.0,,,,,361.0,-30.0,,,,,-43.0,145.1,-29.0,17.0,-257.0,,,,,True,,,,,True,True,True,True,True,,,,
17019,3370,3666.0,3639.0,,,,,3751.0,3054.0,2537.0,3662.5,0.7,,3158.1,1836.0,,296.0,269.0,,,,,381.0,-316.0,-833.0,292.5,-3369.3,,-211.9,-1534.0,,True,,,,,False,False,False,True,False,,True,False,
17021,586,936.0,1060.0,,,,,815.0,720.6,365.6,621.0,0.0,,1836.9,,,350.0,474.0,,,,,229.0,134.6,-220.4,35.0,-586.0,,1250.9,,,False,,,,,True,True,True,True,False,,False,,
17023,413,606.0,670.0,,,,,395.0,605.4,242.6,389.0,0.2,,,,,193.0,257.0,,,,,-18.0,192.4,-170.4,-24.0,-412.8,,,,,False,,,,,True,True,True,True,False,,,,
17025,183,318.0,36.0,,,,,297.0,130.0,128.5,149.0,0.0,,,,,135.0,-147.0,,,,,114.0,-53.0,-54.5,-34.0,-183.0,,,,,False,,,,,True,True,True,True,False,,,,
17027,986,1218.0,810.0,,,,,860.0,470.7,725.6,847.5,0.0,,329.5,,,232.0,-176.0,,,,,-126.0,-515.3,-260.4,-138.5,-986.0,,-656.5,,,True,,,,,True,False,False,True,False,,False,,
17029,713,1032.0,493.0,,,,,1365.0,335.3,729.1,794.5,0.0,,619.5,,,319.0,-220.0,,,,,652.0,-377.7,16.1,81.5,-713.0,,-93.5,,,True,,,,,False,False,True,True,False,,True,,
17031,67399,86772.0,164659.0,,,,,74115.0,54315.2,55361.2,68174.0,231.5,,121731.7,0.0,,19373.0,97260.0,,,,,6716.0,-13083.8,-12037.8,775.0,-67167.5,,54332.7,-67399.0,,False,,,,,True,True,True,True,False,,False,False,
17033,386,366.0,102.0,,,,,531.0,124.1,273.2,208.0,0.2,,,,,-20.0,-284.0,,,,,145.0,-261.9,-112.8,-178.0,-385.8,,,,,False,,,,,False,False,False,False,False,,,,
17035,218,270.0,38.0,,,,,271.0,82.2,140.8,133.0,0.0,,,,,52.0,-180.0,,,,,53.0,-135.8,-77.2,-85.0,-218.0,,,,,False,,,,,False,False,False,False,False,,,,
17037,1317,1884.0,4592.0,,,,,1270.0,1464.1,1171.9,1664.0,0.4,,1298.2,,,567.0,3275.0,,,,,-47.0,147.1,-145.1,347.0,-1316.6,,-18.8,,,False,,,,,True,True,True,True,False,,True,,
17039,331,330.0,149.0,,,,,348.0,193.9,191.6,303.0,0.0,,,,,-1.0,-182.0,,,,,17.0,-137.1,-139.4,-28.0,-331.0,,,,,False,,,,,False,False,False,False,False,,,,
17041,389,528.0,408.0,,,,,516.0,298.4,290.8,318.0,0.1,,,,,139.0,19.0,,,,,127.0,-90.6,-98.2,-71.0,-388.9,,,,,True,,,,,True,True,True,True,False,,,,
17043,12066,17508.0,66557.0,,,,,13303.0,16597.0,12348.0,23342.5,7.7,,8277.0,10496.0,,5442.0,54491.0,,,,,1237.0,4531.0,282.0,11276.5,-12058.3,,-3789.0,-1570.0,,False,,,,,True,True,True,False,False,,True,True,
17045,179,270.0,33.0,,,,,551.0,73.3,163.0,169.0,0.1,,,,,91.0,-146.0,,,,,372.0,-105.7,-16.0,-10.0,-178.9,,,,,False,,,,,False,False,True,True,False,,,,
17047,107,252.0,72.0,,,,,124.0,279.0,92.9,149.0,10.9,,,,,145.0,-35.0,,,,,17.0,172.0,-14.1,42.0,-96.1,,,,,True,,,,,True,False,True,True,True,,,,
17049,537,1218.0,493.0,,,,,842.0,658.8,538.9,1275.0,0.0,,,,,681.0,-44.0,,,,,305.0,121.8,1.9,738.0,-537.0,,,,,True,,,,,True,True,True,False,True,,,,
17051,367,630.0,74.0,,,,,611.0,256.9,341.3,241.0,0.0,,838.3,,,263.0,-293.0,,,,,244.0,-110.1,-25.7,-126.0,-367.0,,471.3,,,False,,,,,True,True,True,True,False,,False,,
17053,256,426.0,297.0,,,,,302.0,121.3,229.4,240.0,0.3,,,,,170.0,41.0,,,,,46.0,-134.7,-26.6,-16.0,-255.7,,,,,True,,,,,True,True,True,True,False,,,,
17055,666,1446.0,1001.0,,,,,870.0,613.3,750.2,1662.0,0.0,,,,,780.0,335.0,,,,,204.0,-52.7,84.2,996.0,-666.0,,,,,True,,,,,True,True,True,False,True,,,,
17057,417,708.0,290.0,,,,,644.0,355.6,455.7,392.0,76.0,,,,,291.0,-127.0,,,,,227.0,-61.4,38.7,-25.0,-341.0,,,,,True,,,,,True,True,True,True,False,,,,
17059,89,138.0,39.0,,,,,116.0,69.8,101.0,196.0,21.4,,,,,49.0,-50.0,,,,,27.0,-19.2,12.0,107.0,-67.6,,,,,False,,,,,True,True,True,False,False,,,,
17061,236,240.0,37.0,,,,,339.0,100.5,113.1,135.0,0.0,,,,,4.0,-199.0,,,,,103.0,-135.5,-122.9,-101.0,-236.0,,,,,False,,,,,False,False,False,False,False,,,,
17063,981,1200.0,3660.0,,,,,910.0,678.4,596.9,1068.0,0.1,,864.9,,,219.0,2679.0,,,,,-71.0,-302.6,-384.1,87.0,-980.9,,-116.1,,,False,,,,,True,False,False,True,False,,True,,
17065,165,294.0,364.0,,,,,238.0,211.2,119.3,234.0,0.0,,,,,129.0,199.0,,,,,73.0,46.2,-45.7,69.0,-165.0,,,,,False,,,,,True,True,True,True,False,,,,
17067,307,426.0,76.0,,,,,321.0,282.8,162.6,299.0,0.0,,,,,119.0,-231.0,,,,,14.0,-24.2,-144.4,-8.0,-307.0,,,,,False,,,,,True,True,False,True,False,,,,
17069,119,78.0,5.0,,,,,88.0,37.7,37.0,69.5,0.0,,,,,-41.0,-114.0,,,,,-31.0,-81.3,-82.0,-49.5,-119.0,,,,,False,,,,,True,False,False,False,False,,,,
17071,89,72.0,12.0,,,,,125.0,60.1,41.3,43.0,0.0,,,,,-17.0,-77.0,,,,,36.0,-28.9,-47.7,-46.0,-89.0,,,,,False,,,,,False,False,False,False,False,,,,
17073,558,738.0,436.0,,,,,730.0,385.1,452.8,443.0,0.1,,925.6,,,180.0,-122.0,,,,,172.0,-172.9,-105.2,-115.0,-557.9,,367.6,,,True,,,,,True,True,True,True,False,,False,,
17075,393,672.0,490.0,,,,,597.0,484.9,274.0,972.0,0.1,,656.0,,,279.0,97.0,,,,,204.0,91.9,-119.0,579.0,-392.9,,263.0,,,True,,,,,True,True,True,False,False,,True,,
17077,859,954.0,888.0,,,,,895.0,559.0,626.9,779.5,0.0,,613.5,,,95.0,29.0,,,,,36.0,-300.0,-232.1,-79.5,-859.0,,-245.5,,,True,,,,,True,False,False,True,False,,False,,
17079,189,204.0,31.0,,,,,268.0,71.8,102.4,88.0,0.0,,,,,15.0,-158.0,,,,,79.0,-117.2,-86.6,-101.0,-189.0,,,,,False,,,,,False,False,False,False,False,,,,
17081,910,1050.0,888.0,,,,,879.0,379.0,570.9,762.0,0.1,,332.5,,,140.0,-22.0,,,,,-31.0,-531.0,-339.1,-148.0,-909.9,,-577.5,,,True,,,,,True,False,False,False,False,,False,,
17083,451,756.0,546.0,,,,,477.0,384.9,278.9,397.0,0.1,,,,,305.0,95.0,,,,,26.0,-66.1,-172.1,-54.0,-450.9,,,,,True,,,,,True,True,True,True,False,,,,
17085,191,162.0,27.0,,,,,256.0,31.9,209.7,55.0,0.1,,,,,-29.0,-164.0,,,,,65.0,-159.1,18.7,-136.0,-190.9,,,,,False,,,,,False,False,True,False,False,,,,
17087,323,366.0,98.0,,,,,312.0,254.7,174.0,276.0,0.2,,,,,43.0,-225.0,,,,,-11.0,-68.3,-149.0,-47.0,-322.8,,,,,False,,,,,True,False,False,False,False,,,,
17089,7575,9612.0,23166.0,,,,,8408.0,5005.3,6717.8,7584.0,6.0,,5242.9,6051.0,,2037.0,15591.0,,,,,833.0,-2569.7,-857.2,9.0,-7569.0,,-2332.1,-1524.0,,False,,,,,True,False,True,True,False,,False,True,
17091,1420,1722.0,2511.0,,,,,2126.0,761.5,1014.7,1043.0,0.0,,2101.8,,,302.0,1091.0,,,,,706.0,-658.5,-405.3,-377.0,-1420.0,,681.8,,,False,,,,,False,False,False,False,False,,False,,
17093,2165,2508.0,4077.0,,,,,1887.0,1541.9,1441.5,2340.5,0.1,,2125.5,1962.0,,343.0,1912.0,,,,,-278.0,-623.1,-723.5,175.5,-2164.9,,-39.5,-203.0,,False,,,,,True,False,False,True,False,,True,True,
17095,832,1278.0,1228.0,,,,,941.0,627.9,730.6,820.0,0.0,,1468.9,,,446.0,396.0,,,,,109.0,-204.1,-101.4,-12.0,-832.0,,636.9,,,True,,,,,True,True,True,True,False,,False,,
17097,9104,11214.0,29984.0,,,,,9906.0,7303.4,9236.0,9169.5,8.5,,6624.7,6681.0,,2110.0,20880.0,,,,,802.0,-1800.6,132.0,65.5,-9095.5,,-2479.3,-2423.0,,False,,,,,True,True,True,True,False,,False,False,
17099,1980,2178.0,2737.0,,,,,1760.0,4632.9,1221.0,2404.0,0.1,,826.5,,,198.0,757.0,,,,,-220.0,2652.9,-759.0,424.0,-1979.9,,-1153.5,,,False,,,,,False,False,False,False,False,,False,,
17101,270,786.0,355.0,,,,,450.0,253.7,350.3,147.0,99.2,,,,,516.0,85.0,,,,,180.0,-16.3,80.3,-123.0,-170.8,,,,,True,,,,,True,True,True,True,True,,,,
17103,540,600.0,183.0,,,,,559.0,223.0,358.0,353.0,0.1,,558.4,,,60.0,-357.0,,,,,19.0,-317.0,-182.0,-187.0,-539.9,,18.4,,,False,,,,,True,False,False,False,False,,True,,
17105,894,756.0,437.0,,,,,704.0,455.6,494.2,573.0,0.1,,604.3,,,-138.0,-457.0,,,,,-190.0,-438.4,-399.8,-321.0,-893.9,,-289.7,,,False,,,,,False,False,False,False,False,,False,,
17107,539,708.0,105.0,,,,,599.0,397.0,362.8,407.0,0.0,,,,,169.0,-434.0,,,,,60.0,-142.0,-176.2,-132.0,-539.0,,,,,False,,,,,True,True,False,True,False,,,,
17109,290,348.0,50.0,,,,,455.0,94.6,289.8,169.5,0.0,,,,,58.0,-240.0,,,,,165.0,-195.4,-0.2,-120.5,-290.0,,,,,False,,,,,False,False,True,False,False,,,,
17111,4173,5688.0,12747.0,,,,,3647.0,3360.3,3288.2,5623.5,0.4,,3468.4,3523.0,,1515.0,8574.0,,,,,-526.0,-812.7,-884.8,1450.5,-4172.6,,-704.6,-650.0,,False,,,,,True,True,True,True,False,,True,True,
17113,2474,3666.0,9777.0,,,,,2898.0,2824.2,2139.0,3763.5,0.1,,3475.1,2597.0,,1192.0,7303.0,,,,,424.0,350.2,-335.0,1289.5,-2473.9,,1001.1,123.0,,False,,,,,True,True,True,False,False,,True,True,
17115,1295,1548.0,1818.0,,,,,2013.0,934.5,881.0,1382.0,0.0,,1254.3,,,253.0,523.0,,,,,718.0,-360.5,-414.0,87.0,-1295.0,,-40.7,,,False,,,,,False,False,False,True,False,,True,,
17117,953,1104.0,1743.0,,,,,994.0,721.5,537.0,745.0,0.0,,1062.5,,,151.0,790.0,,,,,41.0,-231.5,-416.0,-208.0,-953.0,,109.5,,,False,,,,,True,False,False,False,False,,True,,
17119,5864,7026.0,14634.0,,,,,5718.0,2667.4,4153.6,5990.0,0.2,,4603.0,0.0,,1162.0,8770.0,,,,,-146.0,-3196.6,-1710.4,126.0,-5863.8,,-1261.0,-5864.0,,False,,,,,True,False,False,True,False,,False,False,
17121,661,816.0,239.0,,,,,911.0,323.9,565.9,702.0,0.0,,985.9,,,155.0,-422.0,,,,,250.0,-337.1,-95.1,41.0,-661.0,,324.9,,,False,,,,,False,False,True,True,False,,False,,
