,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
45011,400,520.0,,413.9,,473.0,365.0,,,,,635.5,575.5,,,428.0,473.3,427.9,,560.0,488.6,,,,434.0,584.9,,,,,,,,,,628.1,548.9,120.0,,13.9,,73.0,-35.0,,,,,235.5,175.5,,,28.0,73.3,27.9,,160.0,88.6,,,,34.0,184.9,,,,,,,,,,228.1,148.9,,True,,True,True,,,,,False,False,,,True,True,True,,False,True,,,,True,False,,,,,,,,,,False,False
45013,3036,3116.0,,3114.5,,3212.0,1578.0,,,,,3529.9,5654.9,,3301.6,3826.0,3742.2,2822.9,,2883.0,3002.4,,,,3023.0,4855.6,,,,,,1450.0,3494.0,,,6588.9,3101.5,80.0,,78.5,,176.0,-1458.0,,,,,493.9,2618.9,,265.6,790.0,706.2,-213.1,,-153.0,-33.6,,,,-13.0,1819.6,,,,,,-1586.0,458.0,,,3552.9,65.5,,True,,False,False,,,,,False,False,,False,False,False,False,,False,True,,,,True,False,,,,,,False,False,,,False,True
45015,2887,3300.0,,3506.7,,3580.0,2187.0,,,,,3207.3,6108.8,,,5166.0,5141.6,2711.7,,4436.5,3809.5,,,,3220.0,4538.3,,,,,,2397.1,4356.0,,,3434.4,3150.9,413.0,,619.7,,693.0,-700.0,,,,,320.3,3221.8,,,2279.0,2254.6,-175.3,,1549.5,922.5,,,,333.0,1651.3,,,,,,-489.9,1469.0,,,547.4,263.9,,False,,False,False,,,,,True,False,,,False,False,True,,False,False,,,,True,False,,,,,,False,False,,,False,True
45017,190,296.0,,307.9,,296.0,287.0,,,,,317.6,351.2,,,326.0,243.0,194.5,,312.0,301.8,,,,241.0,368.0,,,,,,,,,,281.6,273.3,106.0,,117.9,,106.0,97.0,,,,,127.6,161.2,,,136.0,53.0,4.5,,122.0,111.8,,,,51.0,178.0,,,,,,,,,,91.6,83.3,,False,,False,True,,,,,False,False,,,False,True,True,,False,False,,,,True,False,,,,,,,,,,True,True
45019,7177,7672.0,,7375.9,9848.8,8975.0,6955.0,,,,,7795.4,14827.6,,16316.0,10810.0,16046.6,4772.5,,10515.0,8602.8,,,,6936.0,9557.9,,,,,,6560.0,21016.0,,,9802.2,7200.5,495.0,,198.9,2671.8,1798.0,-222.0,,,,,618.4,7650.6,,9139.0,3633.0,8869.6,-2404.5,,3338.0,1425.8,,,,-241.0,2380.9,,,,,,-617.0,13839.0,,,2625.2,23.5,,True,False,False,True,,,,,False,False,,False,False,False,False,,False,False,,,,True,False,,,,,,False,False,,,False,True
45021,1338,1216.0,,1171.1,,1163.0,1337.0,,,,,1077.9,1436.5,,,1651.0,1487.5,783.9,,827.0,847.2,,,,1038.0,1183.2,,,,,,721.1,,,,1293.2,1037.9,-122.0,,-166.9,,-175.0,-1.0,,,,,-260.1,98.5,,,313.0,149.5,-554.1,,-511.0,-490.8,,,,-300.0,-154.8,,,,,,-616.9,,,,-44.8,-300.1,,False,,False,True,,,,,False,True,,,False,False,False,,False,False,,,,False,False,,,,,,False,,,,True,False
45023,684,848.0,,833.4,,848.0,898.0,,,,,863.5,983.9,,,882.0,750.4,485.0,,1051.5,880.5,,,,709.0,809.9,,,,,,665.0,,,,1659.5,740.7,164.0,,149.4,,164.0,214.0,,,,,179.5,299.9,,,198.0,66.4,-199.0,,367.5,196.5,,,,25.0,125.9,,,,,,-19.0,,,,975.5,56.7,,True,,False,False,,,,,False,False,,,False,True,False,,False,False,,,,True,True,,,,,,True,,,,False,True
45025,1019,1068.0,,1089.0,,1069.0,1118.0,,,,,894.9,1201.6,,,1238.0,1304.5,726.8,,1139.0,1025.1,,,,885.0,1237.5,,,,,,866.5,,,,1483.9,947.2,49.0,,70.0,,50.0,99.0,,,,,-124.1,182.6,,,219.0,285.5,-292.2,,120.0,6.1,,,,-134.0,218.5,,,,,,-152.5,,,,464.9,-71.8,,False,,False,False,,,,,False,False,,,False,False,False,,False,True,,,,False,False,,,,,,False,,,,False,False
45027,601,724.0,,721.3,,728.0,1315.0,,,,,643.0,856.2,,,758.0,359.9,512.3,,993.0,874.6,,,,607.0,790.4,,,,,,,,,,820.5,688.9,123.0,,120.3,,127.0,714.0,,,,,42.0,255.2,,,157.0,-241.1,-88.7,,392.0,273.6,,,,6.0,189.4,,,,,,,,,,219.5,87.9,,True,,False,False,,,,,True,False,,,False,False,True,,False,False,,,,True,False,,,,,,,,,,False,True
45029,629,1028.0,,1007.2,,896.0,1532.0,,,,,720.9,977.0,,,937.0,770.2,730.6,,1146.0,803.8,,,,773.0,1067.3,,,,,,725.3,,,,2199.7,753.6,399.0,,378.2,,267.0,903.0,,,,,91.9,348.0,,,308.0,141.2,101.6,,517.0,174.8,,,,144.0,438.3,,,,,,96.3,,,,1570.7,124.6,,True,,True,False,,,,,True,True,,,True,True,True,,False,True,,,,True,False,,,,,,True,,,,False,True
45031,1621,2316.0,,2256.4,,2277.0,2972.0,,,,,1939.6,2829.7,,,1681.0,2896.5,1493.5,,2572.5,2400.8,,,,1731.0,2020.8,,,,,,1632.2,,,,2662.9,2148.4,695.0,,635.4,,656.0,1351.0,,,,,318.6,1208.7,,,60.0,1275.5,-127.5,,951.5,779.8,,,,110.0,399.8,,,,,,11.2,,,,1041.9,527.4,,True,,True,False,,,,,True,False,,,True,False,True,,False,False,,,,True,True,,,,,,True,,,,False,True
45033,690,1168.0,,1124.9,,1043.0,1467.0,,,,,1022.3,1158.1,,,689.0,1486.5,696.6,,969.0,1032.6,,,,833.0,1016.1,,,,,,553.0,,,,1683.3,1009.9,478.0,,434.9,,353.0,777.0,,,,,332.3,468.1,,,-1.0,796.5,6.6,,279.0,342.6,,,,143.0,326.1,,,,,,-137.0,,,,993.3,319.9,,True,,True,False,,,,,True,True,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,True
45035,3420,4164.0,,4303.2,,4166.0,3369.0,,,,,3332.7,6839.3,,,3498.0,6791.0,2824.8,,4659.5,4309.8,,,,3024.0,3889.1,,,,,,2759.7,5752.0,,,7027.5,3909.3,744.0,,883.2,,746.0,-51.0,,,,,-87.3,3419.3,,,78.0,3371.0,-595.2,,1239.5,889.8,,,,-396.0,469.1,,,,,,-660.3,2332.0,,,3607.5,489.3,,False,,False,True,,,,,True,False,,,True,False,True,,False,False,,,,True,True,,,,,,True,False,,,False,True
45037,642,508.0,,554.3,,586.0,681.0,,,,,532.3,643.4,,,704.0,439.4,347.1,,707.0,636.5,,,,550.0,568.2,,,,,,,,,,577.7,664.7,-134.0,,-87.7,,-56.0,39.0,,,,,-109.7,1.4,,,62.0,-202.6,-294.9,,65.0,-5.5,,,,-92.0,-73.8,,,,,,,,,,-64.3,22.7,,True,,True,True,,,,,True,True,,,True,False,False,,True,True,,,,True,True,,,,,,,,,,True,True
45039,351,580.0,,578.8,,551.0,1080.0,,,,,480.2,595.9,,,611.0,1012.5,309.7,,537.0,491.7,,,,432.0,486.6,,,,,,,,,,663.2,446.8,229.0,,227.8,,200.0,729.0,,,,,129.2,244.9,,,260.0,661.5,-41.3,,186.0,140.7,,,,81.0,135.6,,,,,,,,,,312.2,95.8,,True,,True,False,,,,,True,False,,,False,False,True,,True,True,,,,True,True,,,,,,,,,,False,True
45041,2550,4804.0,,4920.3,,4605.0,5357.0,,,,,4354.2,7507.6,,,3392.0,3485.2,2910.3,,5034.5,4812.8,,,,3702.0,4137.4,,,,,,2239.7,4263.0,,,6119.5,4609.5,2254.0,,2370.3,,2055.0,2807.0,,,,,1804.2,4957.6,,,842.0,935.2,360.3,,2484.5,2262.8,,,,1152.0,1587.4,,,,,,-310.3,1713.0,,,3569.5,2059.5,,False,,True,False,,,,,True,False,,,True,True,True,,False,False,,,,True,True,,,,,,True,True,,,False,True
45043,1059,1920.0,,1886.9,,1809.0,3454.0,,,,,1623.1,2189.6,,,1438.0,1942.1,1235.4,,2034.0,1744.2,,,,1488.0,1700.2,,,,,,1217.4,,,,1767.9,1633.7,861.0,,827.9,,750.0,2395.0,,,,,564.1,1130.6,,,379.0,883.1,176.4,,975.0,685.2,,,,429.0,641.2,,,,,,158.4,,,,708.9,574.7,,True,,True,False,,,,,True,False,,,True,False,True,,False,True,,,,True,True,,,,,,True,,,,True,True
45045,12183,17772.0,,16208.3,13784.0,16115.0,8582.0,,,,,15324.3,31444.3,,17850.8,13758.0,13248.6,11101.6,,16481.0,15600.2,,,,13307.0,13827.0,,,,,,12238.6,19149.0,,,19808.5,18066.4,5589.0,,4025.3,1601.0,3932.0,-3601.0,,,,,3141.3,19261.3,,5667.8,1575.0,1065.6,-1081.4,,4298.0,3417.2,,,,1124.0,1644.0,,,,,,55.6,6966.0,,,7625.5,5883.4,,True,True,True,True,,,,,True,False,,False,True,True,True,,True,True,,,,True,True,,,,,,True,False,,,False,False
45047,1451,2036.0,,2067.3,,1928.0,2914.0,,,,,1659.8,2620.3,,,1761.0,2101.2,1136.2,,1459.0,1693.0,,,,1654.0,1944.0,,,,,,1232.6,,,,2613.4,1879.5,585.0,,616.3,,477.0,1463.0,,,,,208.8,1169.3,,,310.0,650.2,-314.8,,8.0,242.0,,,,203.0,493.0,,,,,,-218.4,,,,1162.4,428.5,,False,,True,False,,,,,True,False,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,True
45049,291,404.0,,400.8,,402.0,464.0,,,,,372.7,462.3,,,461.0,287.4,279.4,,308.0,487.5,,,,365.0,451.2,,,,,,,,,,628.3,372.2,113.0,,109.8,,111.0,173.0,,,,,81.7,171.3,,,170.0,-3.6,-11.6,,17.0,196.5,,,,74.0,160.2,,,,,,,,,,337.3,81.2,,True,,True,False,,,,,True,False,,,False,True,True,,True,False,,,,True,False,,,,,,,,,,False,True
45051,6743,8512.0,,8118.3,7773.9,8224.0,5050.0,,,,,7985.0,15974.5,,,6626.0,9587.2,6163.2,,11171.5,9288.7,,,,6864.0,7985.8,,,,,,7409.0,15415.0,,,11952.7,7599.3,1769.0,,1375.3,1030.9,1481.0,-1693.0,,,,,1242.0,9231.5,,,-117.0,2844.2,-579.8,,4428.5,2545.7,,,,121.0,1242.8,,,,,,666.0,8672.0,,,5209.7,856.3,,True,True,True,True,,,,,True,False,,,True,False,True,,False,False,,,,True,True,,,,,,True,False,,,False,True
45053,426,392.0,,432.5,,430.0,309.0,,,,,475.2,485.7,,,570.0,456.5,362.7,,336.0,390.8,,,,485.0,664.0,,,,,,,,,,437.9,434.9,-34.0,,6.5,,4.0,-117.0,,,,,49.2,59.7,,,144.0,30.5,-63.3,,-90.0,-35.2,,,,59.0,238.0,,,,,,,,,,11.9,8.9,,True,,True,False,,,,,False,False,,,False,True,False,,False,False,,,,False,False,,,,,,,,,,True,True
45055,1428,1464.0,,1465.0,,1495.0,1495.0,,,,,1426.8,1817.7,,3038.7,1654.0,1487.2,784.9,,2018.0,1770.3,,,,1312.0,1472.7,,,,,,895.5,,,,1650.0,1493.4,36.0,,37.0,,67.0,67.0,,,,,-1.2,389.7,,1610.7,226.0,59.2,-643.1,,590.0,342.3,,,,-116.0,44.7,,,,,,-532.5,,,,222.0,65.4,,False,,False,False,,,,,True,False,,False,False,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
45057,2097,2452.0,,2612.2,,2535.0,2556.0,,,,,2117.5,3453.5,,,2674.0,2565.4,1450.3,,2557.0,2756.9,,,,1824.0,2501.1,,,,,,2255.2,,,,3810.9,2377.1,355.0,,515.2,,438.0,459.0,,,,,20.5,1356.5,,,577.0,468.4,-646.7,,460.0,659.9,,,,-273.0,404.1,,,,,,158.2,,,,1713.9,280.1,,False,,False,False,,,,,True,False,,,False,False,False,,False,False,,,,True,False,,,,,,True,,,,False,True
45059,1328,2024.0,,2007.3,,1886.0,2585.0,,,,,1523.9,2514.4,,,1775.0,1989.5,1156.8,,2033.0,1852.9,,,,1470.0,1495.3,,,,,,1483.3,,,,3062.5,1819.0,696.0,,679.3,,558.0,1257.0,,,,,195.9,1186.4,,,447.0,661.5,-171.2,,705.0,524.9,,,,142.0,167.3,,,,,,155.3,,,,1734.5,491.0,,True,,True,False,,,,,True,False,,,True,True,True,,False,True,,,,True,True,,,,,,True,,,,False,True
45061,303,388.0,,374.5,,377.0,414.0,,,,,431.8,447.3,,,345.0,338.2,261.0,,386.0,454.0,,,,343.0,399.8,,,,,,,,,,426.2,354.9,85.0,,71.5,,74.0,111.0,,,,,128.8,144.3,,,42.0,35.2,-42.0,,83.0,151.0,,,,40.0,96.8,,,,,,,,,,123.2,51.9,,True,,True,False,,,,,False,False,,,True,True,True,,True,False,,,,True,False,,,,,,,,,,False,True
45063,5836,7992.0,,7789.1,,7894.0,5303.0,,,,,6951.3,15388.7,,12475.8,7708.0,9896.1,4980.2,,7787.5,8427.8,,,,6227.0,7284.5,,,,,,6952.8,12370.0,,,14652.9,8038.0,2156.0,,1953.1,,2058.0,-533.0,,,,,1115.3,9552.7,,6639.8,1872.0,4060.1,-855.8,,1951.5,2591.8,,,,391.0,1448.5,,,,,,1116.8,6534.0,,,8816.9,2202.0,,True,,True,True,,,,,True,False,,False,True,False,True,,True,False,,,,True,True,,,,,,True,False,,,False,False
45065,274,212.0,,211.4,,201.0,306.0,,,,,180.2,252.7,,,154.0,397.2,138.7,,147.5,182.7,,,,167.0,215.2,,,,,,,,,,293.1,178.2,-62.0,,-62.6,,-73.0,32.0,,,,,-93.8,-21.3,,,-120.0,123.2,-135.3,,-126.5,-91.3,,,,-107.0,-58.8,,,,,,,,,,19.1,-95.8,,False,,False,True,,,,,False,True,,,False,False,False,,False,False,,,,False,True,,,,,,,,,,True,False
45067,544,1040.0,,1027.4,,992.0,1615.0,,,,,890.0,1154.4,,,567.0,1519.1,709.1,,1121.0,1021.5,,,,755.0,883.7,,,,,,567.7,,,,1258.2,889.7,496.0,,483.4,,448.0,1071.0,,,,,346.0,610.4,,,23.0,975.1,165.1,,577.0,477.5,,,,211.0,339.7,,,,,,23.7,,,,714.2,345.7,,True,,True,False,,,,,True,False,,,True,False,True,,False,True,,,,True,True,,,,,,True,,,,False,True
45069,539,748.0,,720.9,,645.0,599.0,,,,,657.7,829.1,,,552.0,580.5,405.6,,871.0,669.5,,,,608.0,740.3,,,,,,562.1,,,,816.8,744.7,209.0,,181.9,,106.0,60.0,,,,,118.7,290.1,,,13.0,41.5,-133.4,,332.0,130.5,,,,69.0,201.3,,,,,,23.1,,,,277.8,205.7,,True,,True,True,,,,,True,False,,,True,True,True,,False,True,,,,True,True,,,,,,True,,,,False,True
45071,649,868.0,,959.0,,902.0,634.0,,,,,983.9,1144.5,,,1157.0,1254.6,499.1,,585.0,762.8,,,,742.0,952.3,,,,,,686.4,,,,968.5,930.9,219.0,,310.0,,253.0,-15.0,,,,,334.9,495.5,,,508.0,605.6,-149.9,,-64.0,113.8,,,,93.0,303.3,,,,,,37.4,,,,319.5,281.9,,False,,False,True,,,,,False,False,,,False,False,True,,True,True,,,,True,False,,,,,,True,,,,False,False
45073,1493,2384.0,,2333.2,,2166.0,2765.0,,,,,2108.4,3313.8,,,2086.0,1935.6,1392.5,,1948.5,2219.5,,,,1790.0,2082.9,,,,,,1172.2,,,,2776.6,2484.4,891.0,,840.2,,673.0,1272.0,,,,,615.4,1820.8,,,593.0,442.6,-100.5,,455.5,726.5,,,,297.0,589.9,,,,,,-320.8,,,,1283.6,991.4,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,False,False
45075,1773,2352.0,,2495.7,,2471.0,3657.0,,,,,2061.3,3277.2,,,1849.0,2820.4,1658.9,,3392.0,2836.8,,,,1892.0,2634.5,,,,,,2303.4,,,,2537.4,2365.8,579.0,,722.7,,698.0,1884.0,,,,,288.3,1504.2,,,76.0,1047.4,-114.1,,1619.0,1063.8,,,,119.0,861.5,,,,,,530.4,,,,764.4,592.8,,False,,False,False,,,,,True,False,,,True,False,True,,False,False,,,,True,False,,,,,,True,,,,False,False
45077,2450,5044.0,,5112.0,,4395.0,5197.0,,,,,4142.3,6995.4,,,3591.0,3684.9,2593.9,,4382.0,4321.9,,,,3570.0,3729.0,,,,,,3740.7,,,,5842.4,4797.8,2594.0,,2662.0,,1945.0,2747.0,,,,,1692.3,4545.4,,,1141.0,1234.9,143.9,,1932.0,1871.9,,,,1120.0,1279.0,,,,,,1290.7,,,,3392.4,2347.8,,False,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,False,True
45079,7149,8708.0,,8784.7,8836.0,9320.0,4959.0,,,,,9159.8,18115.8,,17947.5,10374.0,11787.4,6205.2,,10999.0,10602.2,,,,7014.0,10475.5,,,,,,7723.9,26614.0,,,11028.4,8846.1,1559.0,,1635.7,1687.0,2171.0,-2190.0,,,,,2010.8,10966.8,,10798.5,3225.0,4638.4,-943.8,,3850.0,3453.2,,,,-135.0,3326.5,,,,,,574.9,19465.0,,,3879.4,1697.1,,False,False,False,False,,,,,False,False,,False,False,False,True,,False,False,,,,True,False,,,,,,True,False,,,False,False
45081,324,348.0,,331.4,,337.0,524.0,,,,,351.2,393.7,,,610.0,310.8,223.6,,346.0,322.4,,,,330.0,452.4,,,,,,,,,,390.8,269.8,24.0,,7.4,,13.0,200.0,,,,,27.2,69.7,,,286.0,-13.2,-100.4,,22.0,-1.6,,,,6.0,128.4,,,,,,,,,,66.8,-54.2,,True,,True,False,,,,,False,False,,,False,True,False,,True,True,,,,True,False,,,,,,,,,,False,False
45083,8555,9100.0,,9258.7,8202.5,8766.0,15941.0,,,,,7570.7,16311.0,,8977.3,8996.0,11098.0,5588.8,,7055.0,7137.5,,,,7161.0,7758.3,,,,,,3145.9,16935.0,,,9756.7,7592.0,545.0,,703.7,-352.5,211.0,7386.0,,,,,-984.3,7756.0,,422.3,441.0,2543.0,-2966.2,,-1500.0,-1417.5,,,,-1394.0,-796.7,,,,,,-5409.1,8380.0,,,1201.7,-963.0,,False,True,True,False,,,,,False,False,,True,True,False,False,,False,False,,,,False,False,,,,,,False,False,,,False,False
45085,1967,2032.0,,2043.2,,2150.0,835.0,,,,,2124.8,3253.4,,,2633.0,5249.6,1605.1,,3302.0,2651.2,,,,1905.0,2196.5,,,,,,1977.9,,,,2261.1,1747.8,65.0,,76.2,,183.0,-1132.0,,,,,157.8,1286.4,,,666.0,3282.6,-361.9,,1335.0,684.2,,,,-62.0,229.5,,,,,,10.9,,,,294.1,-219.2,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,True,False,,,,,,True,,,,False,False
45087,594,448.0,,413.9,,430.0,370.0,,,,,528.2,541.2,,,726.0,654.6,273.1,,353.0,394.4,,,,412.0,588.5,,,,,,,,,,730.5,352.8,-146.0,,-180.1,,-164.0,-224.0,,,,,-65.8,-52.8,,,132.0,60.6,-320.9,,-241.0,-199.6,,,,-182.0,-5.5,,,,,,,,,,136.5,-241.2,,False,,False,False,,,,,True,True,,,True,True,False,,False,False,,,,False,True,,,,,,,,,,True,False
45089,712,1068.0,,1075.9,,1076.0,1414.0,,,,,899.5,1128.6,,,652.0,1510.5,747.3,,1705.0,1215.3,,,,795.0,951.2,,,,,,572.5,,,,1360.7,938.7,356.0,,363.9,,364.0,702.0,,,,,187.5,416.6,,,-60.0,798.5,35.3,,993.0,503.3,,,,83.0,239.2,,,,,,-139.5,,,,648.7,226.7,,False,,False,False,,,,,True,False,,,True,False,True,,False,False,,,,True,True,,,,,,True,,,,False,True
45091,5021,6388.0,,6047.2,,6353.0,4303.0,,,,,5739.1,13171.1,,8191.6,7109.0,6399.7,4467.5,,6331.5,7039.8,,,,5226.0,5707.8,,,,,,4846.9,8862.0,,,5765.1,6635.1,1367.0,,1026.2,,1332.0,-718.0,,,,,718.1,8150.1,,3170.6,2088.0,1378.7,-553.5,,1310.5,2018.8,,,,205.0,686.8,,,,,,-174.1,3841.0,,,744.1,1614.1,,True,,True,True,,,,,True,False,,False,False,False,True,,True,False,,,,True,True,,,,,,True,False,,,True,False
46003,18,72.0,,76.3,,47.0,,,,,,39.6,53.8,,,24.0,47.5,18.0,,34.0,22.2,,,,57.0,44.1,,,,,,,,,,80.1,46.3,54.0,,58.3,,29.0,,,,,,21.6,35.8,,,6.0,29.5,0.0,,16.0,4.2,,,,39.0,26.1,,,,,,,,,,62.1,28.3,,False,,True,,,,,,True,True,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
46005,79,108.0,,100.5,,97.0,35.0,,,,,177.7,218.0,,,174.0,32.5,93.0,,76.0,89.4,,,,192.0,89.4,,,,,,38.2,,,,155.8,123.3,29.0,,21.5,,18.0,-44.0,,,,,98.7,139.0,,,95.0,-46.5,14.0,,-3.0,10.4,,,,113.0,10.4,,,,,,-40.8,,,,76.8,44.3,,True,,True,False,,,,,False,False,,,False,False,True,,True,True,,,,False,True,,,,,,False,,,,False,False
46007,11,36.0,,35.6,,35.0,,,,,,34.3,45.9,,,25.0,82.3,15.1,,5.0,27.1,,,,42.0,36.7,,,,,,,,,,49.8,,25.0,,24.6,,24.0,,,,,,23.3,34.9,,,14.0,71.3,4.1,,-6.0,16.1,,,,31.0,25.7,,,,,,,,,,38.8,,,True,,True,,,,,,True,False,,,True,False,True,,True,True,,,,False,False,,,,,,,,,,False,
46009,28,36.0,,34.4,,36.0,0.0,,,,,124.5,65.6,,,53.0,15.6,50.5,,17.0,45.3,,,,93.0,85.4,,,,,,,,,,4.0,136.4,8.0,,6.4,,8.0,-28.0,,,,,96.5,37.6,,,25.0,-12.4,22.5,,-11.0,17.3,,,,65.0,57.4,,,,,,,,,,-24.0,108.4,,True,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
46011,248,440.0,,441.0,,398.0,367.0,,,,,347.0,611.5,,,243.0,389.8,248.8,,392.0,438.9,,,,423.0,389.6,,,,,,374.3,,,,526.2,280.4,192.0,,193.0,,150.0,119.0,,,,,99.0,363.5,,,-5.0,141.8,0.8,,144.0,190.9,,,,175.0,141.6,,,,,,126.3,,,,278.2,32.4,,False,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,False,True
46013,300,504.0,,499.2,,446.0,351.0,,,,,423.9,670.6,,,458.0,235.0,439.7,,281.0,385.4,,,,625.0,644.1,,,,,,407.9,,,,495.4,415.9,204.0,,199.2,,146.0,51.0,,,,,123.9,370.6,,,158.0,-65.0,139.7,,-19.0,85.4,,,,325.0,344.1,,,,,,107.9,,,,195.4,115.9,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,False,False,,,,,,True,,,,True,True
46015,19,68.0,,67.8,,70.0,0.0,,,,,59.6,112.7,,,40.0,158.3,38.4,,36.0,76.1,,,,90.0,65.5,,,,,,,,,,100.0,91.0,49.0,,48.8,,51.0,-19.0,,,,,40.6,93.7,,,21.0,139.3,19.4,,17.0,57.1,,,,71.0,46.5,,,,,,,,,,81.0,72.0,,True,,False,True,,,,,True,False,,,True,False,True,,True,False,,,,False,True,,,,,,,,,,False,False
46017,6,0.0,,5.7,,8.0,0.0,,,,,36.1,14.9,,,20.0,10.4,7.2,,8.0,2.8,,,,23.0,11.9,,,,,,,,,,8.2,11.5,-6.0,,-0.3,,2.0,-6.0,,,,,30.1,8.9,,,14.0,4.4,1.2,,2.0,-3.2,,,,17.0,5.9,,,,,,,,,,2.2,5.5,,True,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,False,True,,,,,,,,,,True,True
46019,31,52.0,,51.7,,70.0,22.0,,,,,84.8,131.0,,,131.0,23.8,67.4,,69.0,69.3,,,,107.0,91.8,,,,,,,,,,99.7,114.2,21.0,,20.7,,39.0,-9.0,,,,,53.8,100.0,,,100.0,-7.2,36.4,,38.0,38.3,,,,76.0,60.8,,,,,,,,,,68.7,83.2,,True,,False,True,,,,,False,False,,,False,True,False,,False,False,,,,False,False,,,,,,,,,,False,False
46021,14,0.0,,0.7,,3.0,0.0,,,,,10.0,12.9,,,22.0,0.4,3.6,,7.0,1.6,,,,10.0,7.3,,,,,,,,,,3.6,,-14.0,,-13.3,,-11.0,-14.0,,,,,-4.0,-1.1,,,8.0,-13.6,-10.4,,-7.0,-12.4,,,,-4.0,-6.7,,,,,,,,,,-10.4,,,True,,True,False,,,,,True,True,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,True,
46023,70,92.0,,99.6,,93.0,13.0,,,,,115.0,153.6,,,48.0,38.3,62.1,,94.0,80.6,,,,117.0,144.8,,,,,,,,,,91.2,106.2,22.0,,29.6,,23.0,-57.0,,,,,45.0,83.6,,,-22.0,-31.7,-7.9,,24.0,10.6,,,,47.0,74.8,,,,,,,,,,21.2,36.2,,False,,False,False,,,,,False,False,,,False,False,True,,False,True,,,,False,False,,,,,,,,,,True,False
