,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05029,505,1110.0,1385.0,,,,,695.0,1013.7,420.8,,1167.5,,,,,,605.0,880.0,,,,,190.0,508.7,-84.2,,662.5,,,,,,False,,,,,True,True,True,,False,,,,,
05031,1665,3530.0,7268.0,,,,,3194.0,1974.6,2020.0,,2849.5,,,2555.1,,,1865.0,5603.0,,,,,1529.0,309.6,355.0,,1184.5,,,890.1,,,False,,,,,True,True,True,,True,,,True,,
05033,1597,2160.0,3086.0,,,,,2687.0,4006.2,1128.5,,2023.0,,,,,,563.0,1489.0,,,,,1090.0,2409.2,-468.5,,426.0,,,,,,False,,,,,False,False,True,,True,,,,,
05035,885,1625.0,3850.0,,,,,1046.0,710.6,711.8,,1298.0,,,1374.4,,,740.0,2965.0,,,,,161.0,-174.4,-173.2,,413.0,,,489.4,,,False,,,,,True,True,True,,True,,,True,,
05037,284,745.0,726.0,,,,,498.0,733.6,286.0,,516.0,,,,,,461.0,442.0,,,,,214.0,449.6,2.0,,232.0,,,,,,True,,,,,True,True,True,,True,,,,,
05039,167,270.0,247.0,,,,,201.0,87.4,82.4,,118.0,,,,,,103.0,80.0,,,,,34.0,-79.6,-84.6,,-49.0,,,,,,True,,,,,True,True,True,,True,,,,,
05041,263,305.0,94.0,,,,,237.0,133.4,166.1,,170.0,,,,,,42.0,-169.0,,,,,-26.0,-129.6,-96.9,,-93.0,,,,,,False,,,,,True,False,False,,False,,,,,
05043,336,655.0,630.0,,,,,553.0,229.8,309.0,,664.0,,,,,,319.0,294.0,,,,,217.0,-106.2,-27.0,,328.0,,,,,,True,,,,,True,True,True,,False,,,,,
05045,2576,4715.0,4946.0,,,,,3257.0,6925.1,2033.1,,4813.5,,,5307.6,,,2139.0,2370.0,,,,,681.0,4349.1,-542.9,,2237.5,,,2731.6,,,False,,,,,True,False,True,,False,,,False,,
05047,361,465.0,766.0,,,,,646.0,865.4,215.6,,553.0,,,,,,104.0,405.0,,,,,285.0,504.4,-145.4,,192.0,,,,,,False,,,,,False,False,False,,False,,,,,
05049,84,335.0,117.0,,,,,261.0,212.9,220.0,,202.0,,,,,,251.0,33.0,,,,,177.0,128.9,136.0,,118.0,,,,,,True,,,,,True,True,True,,True,,,,,
05051,2581,3710.0,5142.0,,,,,3505.0,3721.8,1572.8,,4808.0,,,3285.1,,,1129.0,2561.0,,,,,924.0,1140.8,-1008.2,,2227.0,,,704.1,,,False,,,,,True,False,True,,False,,,True,,
05053,335,400.0,109.0,,,,,468.0,320.8,325.4,,263.0,,,,,,65.0,-226.0,,,,,133.0,-14.2,-9.6,,-72.0,,,,,,False,,,,,False,True,True,,False,,,,,
05055,904,1785.0,5454.0,,,,,1317.0,641.6,545.3,,1386.0,,,1708.0,,,881.0,4550.0,,,,,413.0,-262.4,-358.7,,482.0,,,804.0,,,False,,,,,True,True,True,,True,,,True,,
05057,407,585.0,932.0,,,,,661.0,245.0,220.1,,470.0,,,,,,178.0,525.0,,,,,254.0,-162.0,-186.9,,63.0,,,,,,False,,,,,False,True,False,,True,,,,,
05059,786,1005.0,888.0,,,,,1298.0,520.2,592.6,,1336.0,,,767.6,,,219.0,102.0,,,,,512.0,-265.8,-193.4,,550.0,,,-18.4,,,True,,,,,False,False,True,,False,,,True,,
05061,298,375.0,336.0,,,,,375.0,171.8,168.0,,284.0,,,,,,77.0,38.0,,,,,77.0,-126.2,-130.0,,-14.0,,,,,,True,,,,,False,False,False,,True,,,,,
05063,541,1230.0,1676.0,,,,,1298.0,1553.2,540.2,,1047.0,,,686.0,,,689.0,1135.0,,,,,757.0,1012.2,-0.8,,506.0,,,145.0,,,False,,,,,False,False,True,,True,,,True,,
05065,206,405.0,842.0,,,,,248.0,986.8,264.5,,401.0,,,,,,199.0,636.0,,,,,42.0,780.8,58.5,,195.0,,,,,,False,,,,,True,False,True,,True,,,,,
05067,188,485.0,134.0,,,,,469.0,58.9,240.3,,144.0,,,,,,297.0,-54.0,,,,,281.0,-129.1,52.3,,-44.0,,,,,,True,,,,,True,True,True,,True,,,,,
05069,1309,1540.0,1325.0,,,,,1692.0,652.2,934.8,,1374.5,,,851.3,,,231.0,16.0,,,,,383.0,-656.8,-374.2,,65.5,,,-457.7,,,True,,,,,False,False,False,,True,,,False,,
05071,506,1070.0,1287.0,,,,,942.0,1603.5,465.4,,1204.0,,,,,,564.0,781.0,,,,,436.0,1097.5,-40.6,,698.0,,,,,,False,,,,,True,False,True,,False,,,,,
05073,118,115.0,10.0,,,,,161.0,99.9,73.9,,79.0,,,,,,-3.0,-108.0,,,,,43.0,-18.1,-44.1,,-39.0,,,,,,False,,,,,False,False,False,,False,,,,,
05075,270,585.0,665.0,,,,,507.0,307.5,287.7,,415.5,,,,,,315.0,395.0,,,,,237.0,37.5,17.7,,145.5,,,,,,False,,,,,True,True,True,,True,,,,,
05077,114,280.0,381.0,,,,,232.0,218.6,159.3,,217.0,,,,,,166.0,267.0,,,,,118.0,104.6,45.3,,103.0,,,,,,False,,,,,True,True,True,,True,,,,,
05079,219,280.0,83.0,,,,,379.0,62.9,294.5,,297.5,,,270.5,,,61.0,-136.0,,,,,160.0,-156.1,75.5,,78.5,,,51.5,,,False,,,,,False,False,False,,False,,,True,,
05081,214,295.0,426.0,,,,,378.0,359.5,190.5,,404.0,,,,,,81.0,212.0,,,,,164.0,145.5,-23.5,,190.0,,,,,,False,,,,,False,False,True,,False,,,,,
05083,487,795.0,1362.0,,,,,911.0,1347.2,361.9,,1093.0,,,,,,308.0,875.0,,,,,424.0,860.2,-125.1,,606.0,,,,,,False,,,,,False,False,True,,False,,,,,
05085,1723,2800.0,5692.0,,,,,1827.0,3449.2,1104.4,,2462.5,,,2065.7,,,1077.0,3969.0,,,,,104.0,1726.2,-618.6,,739.5,,,342.7,,,False,,,,,True,False,True,,True,,,True,,
05087,253,410.0,428.0,,,,,461.0,379.2,260.5,,371.0,,,,,,157.0,175.0,,,,,208.0,126.2,7.5,,118.0,,,,,,False,,,,,False,True,True,,True,,,,,
05089,190,335.0,574.0,,,,,275.0,1185.8,156.9,,400.5,,,,,,145.0,384.0,,,,,85.0,995.8,-33.1,,210.5,,,,,,False,,,,,True,False,True,,False,,,,,
05091,711,850.0,730.0,,,,,1243.0,378.0,510.5,,937.0,,,419.4,,,139.0,19.0,,,,,532.0,-333.0,-200.5,,226.0,,,-291.6,,,True,,,,,False,False,False,,False,,,False,,
05093,796,1350.0,788.0,,,,,1184.0,527.4,573.7,,963.0,,,752.6,,,554.0,-8.0,,,,,388.0,-268.6,-222.3,,167.0,,,-43.4,,,True,,,,,True,True,True,,True,,,True,,
05095,259,235.0,189.0,,,,,204.0,323.5,129.9,,189.0,,,,,,-24.0,-70.0,,,,,-55.0,64.5,-129.1,,-70.0,,,,,,False,,,,,False,False,False,,False,,,,,
05097,136,270.0,338.0,,,,,299.0,272.0,107.5,,276.0,,,,,,134.0,202.0,,,,,163.0,136.0,-28.5,,140.0,,,,,,False,,,,,False,False,True,,False,,,,,
05099,135,120.0,25.0,,,,,282.0,30.6,76.9,,64.0,,,,,,-15.0,-110.0,,,,,147.0,-104.4,-58.1,,-71.0,,,,,,False,,,,,False,False,False,,False,,,,,
05101,77,170.0,,,,,,212.0,70.5,64.2,,105.0,,,,,,93.0,,,,,,135.0,-6.5,-12.8,,28.0,,,,,,,,,,,False,True,True,,True,,,,,
05103,536,850.0,1655.0,,,,,735.0,706.5,307.3,,830.0,,,,,,314.0,1119.0,,,,,199.0,170.5,-228.7,,294.0,,,,,,False,,,,,True,True,True,,True,,,,,
05105,238,380.0,483.0,,,,,228.0,591.9,187.8,,288.0,,,,,,142.0,245.0,,,,,-10.0,353.9,-50.2,,50.0,,,,,,False,,,,,True,False,True,,True,,,,,
05107,277,535.0,96.0,,,,,503.0,104.9,235.0,,408.0,,,,,,258.0,-181.0,,,,,226.0,-172.1,-42.0,,131.0,,,,,,True,,,,,True,True,True,,True,,,,,
05109,160,325.0,167.0,,,,,379.0,83.9,242.0,,279.0,,,,,,165.0,7.0,,,,,219.0,-76.1,82.0,,119.0,,,,,,True,,,,,False,True,True,,True,,,,,
05111,437,890.0,65.0,,,,,649.0,255.0,361.7,,753.0,,,583.9,,,453.0,-372.0,,,,,212.0,-182.0,-75.3,,316.0,,,146.9,,,True,,,,,True,True,True,,True,,,True,,
05113,411,710.0,1117.0,,,,,705.0,1092.5,215.9,,595.0,,,,,,299.0,706.0,,,,,294.0,681.5,-195.1,,184.0,,,,,,False,,,,,True,False,True,,True,,,,,
05115,1323,2540.0,2873.0,,,,,1945.0,2027.0,1426.1,,2492.5,,,2826.9,,,1217.0,1550.0,,,,,622.0,704.0,103.1,,1169.5,,,1503.9,,,False,,,,,True,True,True,,True,,,False,,
05117,250,215.0,166.0,,,,,207.0,121.2,137.7,,164.0,,,,,,-35.0,-84.0,,,,,-43.0,-128.8,-112.3,,-86.0,,,,,,False,,,,,False,False,False,,False,,,,,
05119,8357,12735.0,12666.0,,,,,9746.0,18928.9,7341.5,,12456.0,,,13072.6,11536.0,,4378.0,4309.0,,,,,1389.0,10571.9,-1015.5,,4099.0,,,4715.6,3179.0,,True,,,,,True,False,True,,True,,,False,True,
05121,293,675.0,347.0,,,,,483.0,797.5,252.9,,853.0,,,,,,382.0,54.0,,,,,190.0,504.5,-40.1,,560.0,,,,,,True,,,,,True,False,True,,False,,,,,
05123,432,965.0,1404.0,,,,,658.0,393.7,413.2,,1068.0,,,495.5,,,533.0,972.0,,,,,226.0,-38.3,-18.8,,636.0,,,63.5,,,False,,,,,True,True,True,,False,,,True,,
05125,2505,4205.0,4122.0,,,,,4045.0,4913.7,1818.8,,4014.0,,,3408.0,,,1700.0,1617.0,,,,,1540.0,2408.7,-686.2,,1509.0,,,903.0,,,True,,,,,True,False,True,,True,,,True,,
05127,210,435.0,697.0,,,,,406.0,1958.2,192.4,,642.0,,,,,,225.0,487.0,,,,,196.0,1748.2,-17.6,,432.0,,,,,,False,,,,,True,False,True,,False,,,,,
05129,99,130.0,30.0,,,,,209.0,104.6,107.8,,119.0,,,,,,31.0,-69.0,,,,,110.0,5.6,8.8,,20.0,,,,,,False,,,,,False,True,True,,True,,,,,
05131,3372,4915.0,2159.0,,,,,5402.0,11973.8,2060.3,,4542.5,,,2512.6,,,1543.0,-1213.0,,,,,2030.0,8601.8,-1311.7,,1170.5,,,-859.4,,,True,,,,,False,False,True,,True,,,True,,
05133,360,365.0,588.0,,,,,601.0,225.9,208.9,,343.0,,,217.8,,,5.0,228.0,,,,,241.0,-134.1,-151.1,,-17.0,,,-142.2,,,False,,,,,False,False,False,,False,,,False,,
05135,214,645.0,743.0,,,,,383.0,537.6,295.3,,567.0,,,,,,431.0,529.0,,,,,169.0,323.6,81.3,,353.0,,,,,,False,,,,,True,True,True,,True,,,,,
05137,126,250.0,100.0,,,,,288.0,29.6,172.3,,215.0,,,,,,124.0,-26.0,,,,,162.0,-96.4,46.3,,89.0,,,,,,True,,,,,False,True,True,,True,,,,,
05139,813,1090.0,459.0,,,,,1269.0,1418.3,794.6,,1002.0,,,1306.1,,,277.0,-354.0,,,,,456.0,605.3,-18.4,,189.0,,,493.1,,,False,,,,,False,False,True,,True,,,False,,
05141,307,465.0,1106.0,,,,,395.0,235.4,210.5,,429.0,,,,,,158.0,799.0,,,,,88.0,-71.6,-96.5,,122.0,,,,,,False,,,,,True,True,True,,True,,,,,
05143,4910,9200.0,10003.0,,,,,7559.0,11282.3,4233.6,,9036.0,,,10550.6,10885.0,,4290.0,5093.0,,,,,2649.0,6372.3,-676.4,,4126.0,,,5640.6,5975.0,,False,,,,,True,False,True,,True,,,False,False,
05145,1453,2730.0,3395.0,,,,,2480.0,6678.0,1387.9,,2805.0,,,1429.8,,,1277.0,1942.0,,,,,1027.0,5225.0,-65.1,,1352.0,,,-23.2,,,False,,,,,True,False,True,,False,,,True,,
05147,163,300.0,363.0,,,,,138.0,1038.3,109.3,,192.5,,,,,,137.0,200.0,,,,,-25.0,875.3,-53.7,,29.5,,,,,,False,,,,,True,False,True,,True,,,,,
05149,571,1130.0,801.0,,,,,726.0,750.9,574.9,,902.0,,,,,,559.0,230.0,,,,,155.0,179.9,3.9,,331.0,,,,,,True,,,,,True,True,True,,True,,,,,
06001,22241,28270.0,42085.0,,,,,28968.0,18160.8,27881.1,,22995.0,,,19771.1,28577.0,,6029.0,19844.0,,,,,6727.0,-4080.2,5640.1,,754.0,,,-2469.9,6336.0,,False,,,,,False,True,True,,True,,,True,False,
06003,13,20.0,0.0,,,,,25.0,68.6,0.8,,10.0,,,,,,7.0,-13.0,,,,,12.0,55.6,-12.2,,-3.0,,,,,,False,,,,,False,False,False,,True,,,,,
06005,570,1245.0,1327.0,,,,,849.0,720.7,420.1,,558.0,,,,,,675.0,757.0,,,,,279.0,150.7,-149.9,,-12.0,,,,,,False,,,,,True,True,True,,True,,,,,
06007,2225,4205.0,5588.0,,,,,4669.0,2590.6,2633.6,,3621.5,,,3080.1,3847.0,,1980.0,3363.0,,,,,2444.0,365.6,408.6,,1396.5,,,855.1,1622.0,,False,,,,,False,True,True,,True,,,True,True,
06009,475,995.0,1906.0,,,,,993.0,464.1,298.3,,869.0,,,,,,520.0,1431.0,,,,,518.0,-10.9,-176.7,,394.0,,,,,,False,,,,,True,True,True,,True,,,,,
06011,504,1070.0,1113.0,,,,,584.0,267.6,239.2,,372.0,,,,,,566.0,609.0,,,,,80.0,-236.4,-264.8,,-132.0,,,,,,False,,,,,True,True,True,,True,,,,,
06013,13747,25095.0,43489.0,,,,,20432.0,17188.4,16192.4,,26784.0,,,17601.5,28607.0,,11348.0,29742.0,,,,,6685.0,3441.4,2445.4,,13037.0,,,3854.5,14860.0,,False,,,,,True,True,True,,False,,,True,False,
06015,113,235.0,103.0,,,,,233.0,163.9,200.4,,129.0,,,,,,122.0,-10.0,,,,,120.0,50.9,87.4,,16.0,,,,,,True,,,,,True,True,True,,True,,,,,
06017,2165,4290.0,7117.0,,,,,3343.0,2231.2,1681.1,,3969.0,,,3131.3,2915.0,,2125.0,4952.0,,,,,1178.0,66.2,-483.9,,1804.0,,,966.3,750.0,,False,,,,,True,True,True,,True,,,True,True,
06019,18831,31025.0,1200.0,,,,,23805.0,5443.6,24095.6,,22941.0,,,20631.6,13483.0,,12194.0,-17631.0,,,,,4974.0,-13387.4,5264.6,,4110.0,,,1800.6,-5348.0,,False,,,,,True,False,True,,True,,,True,True,
06021,495,800.0,1025.0,,,,,847.0,719.2,320.7,,865.0,,,,,,305.0,530.0,,,,,352.0,224.2,-174.3,,370.0,,,,,,False,,,,,False,True,True,,False,,,,,
06023,978,1240.0,1297.0,,,,,1287.0,2333.1,801.5,,1001.5,,,,320.0,,262.0,319.0,,,,,309.0,1355.1,-176.5,,23.5,,,,-658.0,,False,,,,,False,False,True,,True,,,,False,
06025,2895,5180.0,4337.0,,,,,4685.0,2420.0,3066.9,,5204.0,,,3291.0,3629.0,,2285.0,1442.0,,,,,1790.0,-475.0,171.9,,2309.0,,,396.0,734.0,,True,,,,,True,True,True,,False,,,True,True,
06027,382,880.0,,,,,,206.0,154.6,86.4,,472.0,,,,,,498.0,,,,,,-176.0,-227.4,-295.6,,90.0,,,,,,,,,,,True,True,True,,True,,,,,
06029,22150,41955.0,101131.0,,,,,31770.0,17638.6,24290.5,,34196.0,,,19720.8,34977.0,,19805.0,78981.0,,,,,9620.0,-4511.4,2140.5,,12046.0,,,-2429.2,12827.0,,False,,,,,True,True,True,,True,,,True,True,
06031,3874,6585.0,6539.0,,,,,5472.0,2571.3,3584.9,,8810.5,,,2789.2,2531.0,,2711.0,2665.0,,,,,1598.0,-1302.7,-289.1,,4936.5,,,-1084.8,-1343.0,,True,,,,,True,True,True,,False,,,True,True,
06033,1105,1160.0,1555.0,,,,,1109.0,544.0,767.5,,979.0,,,,,,55.0,450.0,,,,,4.0,-561.0,-337.5,,-126.0,,,,,,False,,,,,True,False,False,,False,,,,,
06035,526,1405.0,942.0,,,,,491.0,817.1,932.0,,511.0,,,,,,879.0,416.0,,,,,-35.0,291.1,406.0,,-15.0,,,,,,True,,,,,True,True,True,,True,,,,,
06037,257803,504335.0,721461.0,,,,,406399.0,340113.0,327169.1,,438347.0,,,240180.6,434577.0,,246532.0,463658.0,,,,,148596.0,82310.0,69366.1,,180544.0,,,-17622.4,176774.0,,False,,,,,True,True,True,,True,,,True,True,
06039,3176,5470.0,6824.0,,,,,3728.0,4213.1,2215.8,,4530.0,,,3184.8,4099.0,,2294.0,3648.0,,,,,552.0,1037.1,-960.2,,1354.0,,,8.8,923.0,,False,,,,,True,True,True,,True,,,True,True,
06041,2127,3980.0,10602.0,,,,,2988.0,2208.1,2753.1,,4465.0,,,2013.6,3125.0,,1853.0,8475.0,,,,,861.0,81.1,626.1,,2338.0,,,-113.4,998.0,,False,,,,,True,True,True,,False,,,True,True,
06043,68,265.0,553.0,,,,,284.0,904.4,193.7,,314.0,,,,,,197.0,485.0,,,,,216.0,836.4,125.7,,246.0,,,,,,False,,,,,False,False,True,,False,,,,,
06045,815,1640.0,4431.0,,,,,1102.0,1595.5,655.8,,888.0,,,1170.9,,,825.0,3616.0,,,,,287.0,780.5,-159.2,,73.0,,,355.9,,,False,,,,,True,True,True,,True,,,True,,
06047,6195,10310.0,16961.0,,,,,8679.0,3882.7,4687.0,,6882.5,,,9835.9,4588.0,,4115.0,10766.0,,,,,2484.0,-2312.3,-1508.0,,687.5,,,3640.9,-1607.0,,False,,,,,True,True,True,,True,,,True,True,
06049,81,170.0,0.0,,,,,148.0,101.8,85.3,,100.0,,,,,,89.0,-81.0,,,,,67.0,20.8,4.3,,19.0,,,,,,True,,,,,True,True,True,,True,,,,,
06051,231,290.0,476.0,,,,,154.0,57.8,48.1,,83.0,,,,,,59.0,245.0,,,,,-77.0,-173.2,-182.9,,-148.0,,,,,,False,,,,,False,False,False,,False,,,,,
06053,8947,19645.0,55513.0,,,,,10964.0,7711.6,8861.8,,17213.5,,,9681.3,25636.0,,10698.0,46566.0,,,,,2017.0,-1235.4,-85.2,,8266.5,,,734.3,16689.0,,False,,,,,True,True,True,,True,,,True,False,
06055,2241,3225.0,4007.0,,,,,2716.0,1810.5,1395.7,,2419.0,,,1815.3,3465.0,,984.0,1766.0,,,,,475.0,-430.5,-845.3,,178.0,,,-425.7,1224.0,,False,,,,,True,True,True,,True,,,True,False,
06057,841,1125.0,1758.0,,,,,1761.0,795.9,637.7,,892.0,,,1193.6,,,284.0,917.0,,,,,920.0,-45.1,-203.3,,51.0,,,352.6,,,False,,,,,False,True,True,,True,,,False,,
06059,44305,105840.0,196644.0,,,,,90857.0,62521.8,58915.9,,108694.0,,,41131.6,158783.0,,61535.0,152339.0,,,,,46552.0,18216.8,14610.9,,64389.0,,,-3173.4,114478.0,,False,,,,,True,True,True,,False,,,True,False,
06061,3721,7335.0,12511.0,,,,,7025.0,4427.8,4088.8,,6836.0,,,5086.9,5407.0,,3614.0,8790.0,,,,,3304.0,706.8,367.8,,3115.0,,,1365.9,1686.0,,False,,,,,True,True,True,,True,,,True,True,
06063,97,290.0,240.0,,,,,286.0,87.6,58.1,,77.0,,,,,,193.0,143.0,,,,,189.0,-9.4,-38.9,,-20.0,,,,,,True,,,,,True,True,True,,True,,,,,
06065,73292,117240.0,182072.0,,,,,89634.0,65971.9,72819.4,,83039.5,,,52640.5,59555.0,,43948.0,108780.0,,,,,16342.0,-7320.1,-472.6,,9747.5,,,-20651.5,-13737.0,,False,,,,,True,True,True,,True,,,True,True,
06067,18164,31445.0,68196.0,,,,,27029.0,9788.6,19613.2,,28376.5,,,32576.0,25353.0,,13281.0,50032.0,,,,,8865.0,-8375.4,1449.2,,10212.5,,,14412.0,7189.0,,False,,,,,True,True,True,,True,,,False,True,
06069,1259,2805.0,3512.0,,,,,1704.0,1503.2,286.2,,2228.0,,,1533.1,,,1546.0,2253.0,,,,,445.0,244.2,-972.8,,969.0,,,274.1,,,False,,,,,True,True,True,,True,,,True,,
06071,57254,103495.0,791655.0,,,,,78507.0,45575.6,86690.3,,83687.0,,,31056.8,78036.0,,46241.0,734401.0,,,,,21253.0,-11678.4,29436.3,,26433.0,,,-26197.2,20782.0,,False,,,,,True,True,True,,True,,,True,True,
06073,63082,120500.0,180897.0,,,,,86774.0,123554.8,60988.9,,111825.5,,,66359.8,140206.0,,57418.0,117815.0,,,,,23692.0,60472.8,-2093.1,,48743.5,,,3277.8,77124.0,,False,,,,,True,False,True,,True,,,True,False,
06075,6801,11165.0,5787.0,,,,,8758.0,12070.6,10115.6,,14170.0,,,8170.4,36776.0,,4364.0,-1014.0,,,,,1957.0,5269.6,3314.6,,7369.0,,,1369.4,29975.0,,True,,,,,True,False,True,,False,,,True,False,
06077,13446,24415.0,37429.0,,,,,17844.0,10200.8,13229.2,,20749.5,,,17738.4,15572.0,,10969.0,23983.0,,,,,4398.0,-3245.2,-216.8,,7303.5,,,4292.4,2126.0,,False,,,,,True,True,True,,True,,,True,True,
06079,5613,10630.0,19116.0,,,,,7949.0,10240.2,2954.6,,9965.0,,,5105.8,7804.0,,5017.0,13503.0,,,,,2336.0,4627.2,-2658.4,,4352.0,,,-507.2,2191.0,,False,,,,,True,True,True,,True,,,True,True,
06081,9549,15155.0,26790.0,,,,,11138.0,8880.0,10307.0,,14621.5,,,9445.8,15479.0,,5606.0,17241.0,,,,,1589.0,-669.0,758.0,,5072.5,,,-103.2,5930.0,,False,,,,,True,True,True,,True,,,True,False,
06083,10178,13955.0,24442.0,,,,,12399.0,15364.2,8093.8,,22215.5,,,8034.3,49370.0,,3777.0,14264.0,,,,,2221.0,5186.2,-2084.2,,12037.5,,,-2143.7,39192.0,,False,,,,,True,False,True,,False,,,True,False,
06085,24940,43385.0,23206.0,,,,,40320.0,47486.9,28879.9,,45443.0,,,27455.5,99937.0,,18445.0,-1734.0,,,,,15380.0,22546.9,3939.9,,20503.0,,,2515.5,74997.0,,True,,,,,True,False,True,,False,,,True,False,
06087,3746,6700.0,5104.0,,,,,3806.0,6523.2,2290.2,,7588.0,,,6056.2,6630.0,,2954.0,1358.0,,,,,60.0,2777.2,-1455.8,,3842.0,,,2310.2,2884.0,,True,,,,,True,True,True,,False,,,True,True,
06089,1872,4075.0,15854.0,,,,,2614.0,3447.9,994.7,,1438.5,,,2559.8,6776.0,,2203.0,13982.0,,,,,742.0,1575.9,-877.3,,-433.5,,,687.8,4904.0,,False,,,,,True,True,True,,True,,,True,False,
06091,36,80.0,0.0,,,,,121.0,343.5,55.7,,38.0,,,,,,44.0,-36.0,,,,,85.0,307.5,19.7,,2.0,,,,,,True,,,,,False,False,True,,True,,,,,
06093,353,675.0,1640.0,,,,,423.0,1006.5,143.3,,379.0,,,,,,322.0,1287.0,,,,,70.0,653.5,-209.7,,26.0,,,,,,False,,,,,True,False,True,,True,,,,,
06095,7019,14195.0,12050.0,,,,,9468.0,8575.7,6809.0,,11047.0,,,9947.7,4070.0,,7176.0,5031.0,,,,,2449.0,1556.7,-210.0,,4028.0,,,2928.7,-2949.0,,True,,,,,True,True,True,,True,,,True,True,
06097,5879,8755.0,15431.0,,,,,7676.0,3720.0,4493.7,,6102.5,,,6044.6,6869.0,,2876.0,9552.0,,,,,1797.0,-2159.0,-1385.3,,223.5,,,165.6,990.0,,False,,,,,True,True,True,,True,,,True,True,
06099,11932,14990.0,32323.0,,,,,15293.0,7006.0,10082.7,,12292.0,,,7413.8,6793.0,,3058.0,20391.0,,,,,3361.0,-4926.0,-1849.3,,360.0,,,-4518.2,-5139.0,,False,,,,,False,False,True,,True,,,False,False,
06101,1638,2325.0,6625.0,,,,,2499.0,933.1,1081.1,,1388.0,,,2066.7,,,687.0,4987.0,,,,,861.0,-704.9,-556.9,,-250.0,,,428.7,,,False,,,,,False,False,True,,True,,,True,,
06103,1178,2040.0,2980.0,,,,,1301.0,1198.2,743.1,,538.0,,,,,,862.0,1802.0,,,,,123.0,20.2,-434.9,,-640.0,,,,,,False,,,,,True,True,True,,True,,,,,
06105,29,80.0,9.0,,,,,145.0,25.3,51.9,,14.0,,,,,,51.0,-20.0,,,,,116.0,-3.7,22.9,,-15.0,,,,,,True,,,,,False,True,True,,True,,,,,
06107,9768,14760.0,25102.0,,,,,13137.0,9756.9,11489.7,,14713.5,,,6882.9,17210.0,,4992.0,15334.0,,,,,3369.0,-11.1,1721.7,,4945.5,,,-2885.1,7442.0,,False,,,,,True,True,True,,True,,,True,False,
06109,620,1090.0,175.0,,,,,1099.0,172.8,796.7,,280.0,,,,,,470.0,-445.0,,,,,479.0,-447.2,176.7,,-340.0,,,,,,True,,,,,False,True,True,,True,,,,,
06111,24657,42635.0,53411.0,,,,,31067.0,49184.8,18066.7,,51455.5,,,32887.2,73523.0,,17978.0,28754.0,,,,,6410.0,24527.8,-6590.3,,26798.5,,,8230.2,48866.0,,False,,,,,True,False,True,,False,,,True,False,
06113,2949,4650.0,7466.0,,,,,4563.0,3017.0,2222.6,,4251.5,,,2408.2,3901.0,,1701.0,4517.0,,,,,1614.0,68.0,-726.4,,1302.5,,,-540.8,952.0,,False,,,,,True,True,True,,True,,,True,True,
06115,1143,2710.0,1722.0,,,,,1849.0,664.3,662.9,,1825.0,,,1835.6,,,1567.0,579.0,,,,,706.0,-478.7,-480.1,,682.0,,,692.6,,,True,,,,,True,True,True,,True,,,True,,
08001,4555,9955.0,17572.0,,,,,8596.0,6532.2,4823.2,,11011.5,,,7924.2,8149.0,,5400.0,13017.0,,,,,4041.0,1977.2,268.2,,6456.5,,,3369.2,3594.0,,False,,,,,True,True,True,,False,,,True,True,
08003,228,260.0,181.0,,,,,293.0,273.2,90.6,,254.0,,,,,,32.0,-47.0,,,,,65.0,45.2,-137.4,,26.0,,,,,,False,,,,,False,False,False,,True,,,,,
08005,5977,11370.0,34951.0,,,,,8430.0,3768.3,6640.9,,11106.5,,,10565.5,13282.0,,5393.0,28974.0,,,,,2453.0,-2208.7,663.9,,5129.5,,,4588.5,7305.0,,False,,,,,True,True,True,,True,,,True,False,
08007,89,215.0,8.0,,,,,166.0,204.5,29.2,,126.0,,,,,,126.0,-81.0,,,,,77.0,115.5,-59.8,,37.0,,,,,,True,,,,,True,True,True,,True,,,,,
08009,63,45.0,,,,,,72.0,366.9,7.9,,16.0,,,,,,-18.0,,,,,,9.0,303.9,-55.1,,-47.0,,,,,,,,,,,True,False,False,,False,,,,,
