,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29035,54,91.0,,,,163.0,,19.8,0.0,,,,,37.0,,,,109.0,,-34.2,-54.0,,,,,,,,False,,True,False,,,,
29037,1738,2422.0,,,,2733.0,,1146.1,718.3,,2742.7,,,684.0,,,,995.0,,-591.9,-1019.7,,1004.7,,,,,,False,,True,False,,False,,
29039,168,84.0,,,,434.0,,40.8,0.0,,,,,-84.0,,,,266.0,,-127.2,-168.0,,,,,,,,False,,False,False,,,,
29041,92,175.0,,,,212.0,,56.8,0.0,,,,,83.0,,,,120.0,,-35.2,-92.0,,,,,,,,False,,True,False,,,,
29043,1512,2065.0,,,,2137.0,,1456.4,621.4,,760.2,,,553.0,,,,625.0,,-55.6,-890.6,,-751.8,,,,,,False,,True,False,,False,,
29045,96,140.0,,,,146.0,,6.8,0.0,,,,,44.0,,,,50.0,,-89.2,-96.0,,,,,,,,False,,False,False,,,,
29047,1665,2366.0,,,,6662.0,,770.6,0.2,,1533.5,990.0,,701.0,,,,4997.0,,-894.4,-1664.8,,-131.5,-675.0,,,,,False,,False,False,,True,True,
29049,305,441.0,,,,611.0,,189.5,0.1,,,,,136.0,,,,306.0,,-115.5,-304.9,,,,,,,,False,,True,False,,,,
29051,1096,1708.0,,,,1634.0,,300.4,0.1,,2294.9,,,612.0,,,,538.0,,-795.6,-1095.9,,1198.9,,,,,,True,,False,False,,False,,
29053,216,427.0,,,,465.0,,281.5,0.1,,,,,211.0,,,,249.0,,65.5,-215.9,,,,,,,,False,,True,False,,,,
29055,398,1057.0,,,,555.0,,428.2,105.9,,,,,659.0,,,,157.0,,30.2,-292.1,,,,,,,,True,,True,True,,,,
29057,62,154.0,,,,180.0,,85.2,0.0,,,,,92.0,,,,118.0,,23.2,-62.0,,,,,,,,False,,True,True,,,,
29059,136,63.0,,,,397.0,,73.7,0.0,,,,,-73.0,,,,261.0,,-62.3,-136.0,,,,,,,,False,,True,False,,,,
29061,129,203.0,,,,249.0,,70.8,18.2,,,,,74.0,,,,120.0,,-58.2,-110.8,,,,,,,,False,,True,False,,,,
29063,167,175.0,,,,315.0,,36.0,0.0,,,,,8.0,,,,148.0,,-131.0,-167.0,,,,,,,,False,,False,False,,,,
29065,131,252.0,,,,415.0,,77.8,0.0,,,,,121.0,,,,284.0,,-53.2,-131.0,,,,,,,,False,,True,False,,,,
29067,166,294.0,,,,393.0,,256.8,12.7,,,,,128.0,,,,227.0,,90.8,-153.3,,,,,,,,False,,True,False,,,,
29069,364,378.0,,,,1801.0,,372.5,0.0,,,,,14.0,,,,1437.0,,8.5,-364.0,,,,,,,,False,,True,False,,,,
29071,1956,2366.0,,,,2427.0,,1101.2,0.2,,2830.9,,,410.0,,,,471.0,,-854.8,-1955.8,,874.9,,,,,,False,,False,False,,False,,
29073,213,301.0,,,,316.0,,99.5,0.0,,,,,88.0,,,,103.0,,-113.5,-213.0,,,,,,,,False,,False,False,,,,
29075,145,203.0,,,,185.0,,60.5,0.0,,,,,58.0,,,,40.0,,-84.5,-145.0,,,,,,,,True,,False,False,,,,
29077,4927,6216.0,,,,7617.0,,3688.7,2632.5,,2524.5,1389.0,,1289.0,,,,2690.0,,-1238.3,-2294.5,,-2402.5,-3538.0,,,,,False,,True,False,,False,False,
29079,164,224.0,,,,340.0,,72.5,0.0,,,,,60.0,,,,176.0,,-91.5,-164.0,,,,,,,,False,,False,False,,,,
29081,223,224.0,,,,243.0,,109.3,0.0,,,,,1.0,,,,20.0,,-113.7,-223.0,,,,,,,,False,,False,False,,,,
29083,314,336.0,,,,651.0,,204.0,0.0,,,,,22.0,,,,337.0,,-110.0,-314.0,,,,,,,,False,,False,False,,,,
29085,45,70.0,,,,178.0,,14.9,0.0,,,,,25.0,,,,133.0,,-30.1,-45.0,,,,,,,,False,,False,False,,,,
29087,41,49.0,,,,99.0,,6.5,0.0,,,,,8.0,,,,58.0,,-34.5,-41.0,,,,,,,,False,,False,False,,,,
29089,101,126.0,,,,237.0,,42.9,0.0,,,,,25.0,,,,136.0,,-58.1,-101.0,,,,,,,,False,,False,False,,,,
29091,545,763.0,,,,1470.0,,1195.7,0.0,,,,,218.0,,,,925.0,,650.7,-545.0,,,,,,,,False,,False,False,,,,
29093,87,399.0,,,,241.0,,504.9,20.1,,,,,312.0,,,,154.0,,417.9,-66.9,,,,,,,,True,,False,True,,,,
29095,6802,8750.0,,,,16355.0,,2542.5,1.0,,7208.2,5095.0,,1948.0,,,,9553.0,,-4259.5,-6801.0,,406.2,-1707.0,,,,,False,,False,False,,True,True,
29097,2337,2079.0,,,,4108.0,,714.5,0.2,,1260.7,,,-258.0,,,,1771.0,,-1622.5,-2336.8,,-1076.3,,,,,,False,,False,False,,False,,
29099,4150,4795.0,,,,5251.0,,1613.7,0.5,,5463.4,1474.0,,645.0,,,,1101.0,,-2536.3,-4149.5,,1313.4,-2676.0,,,,,False,,False,False,,False,False,
29101,629,1022.0,,,,1254.0,,362.0,0.1,,1644.6,,,393.0,,,,625.0,,-267.0,-628.9,,1015.6,,,,,,False,,True,False,,False,,
29103,28,21.0,,,,81.0,,21.0,0.0,,,,,-7.0,,,,53.0,,-7.0,-28.0,,,,,,,,False,,True,False,,,,
29105,464,812.0,,,,875.0,,295.1,0.0,,,,,348.0,,,,411.0,,-168.9,-464.0,,,,,,,,False,,True,False,,,,
29107,505,917.0,,,,938.0,,354.8,284.9,,,,,412.0,,,,433.0,,-150.2,-220.1,,,,,,,,False,,True,True,,,,
29109,507,476.0,,,,1297.0,,183.6,0.1,,,,,-31.0,,,,790.0,,-323.4,-506.9,,,,,,,,False,,False,False,,,,
29111,104,154.0,,,,233.0,,36.9,0.0,,,,,50.0,,,,129.0,,-67.1,-104.0,,,,,,,,False,,False,False,,,,
29113,764,1491.0,,,,1213.0,,741.4,0.1,,1419.0,,,727.0,,,,449.0,,-22.6,-763.9,,655.0,,,,,,True,,True,False,,True,,
29115,144,77.0,,,,343.0,,22.4,0.0,,,,,-67.0,,,,199.0,,-121.6,-144.0,,,,,,,,False,,False,False,,,,
29117,318,357.0,,,,452.0,,325.1,0.1,,,,,39.0,,,,134.0,,7.1,-317.9,,,,,,,,False,,True,False,,,,
29119,284,448.0,,,,991.0,,280.8,0.0,,,,,164.0,,,,707.0,,-3.2,-284.0,,,,,,,,False,,True,False,,,,
29121,306,301.0,,,,396.0,,215.7,0.0,,,,,-5.0,,,,90.0,,-90.3,-306.0,,,,,,,,False,,False,False,,,,
29123,197,385.0,,,,367.0,,117.3,0.2,,,,,188.0,,,,170.0,,-79.7,-196.8,,,,,,,,True,,True,False,,,,
29125,78,133.0,,,,187.0,,25.7,0.0,,,,,55.0,,,,109.0,,-52.3,-78.0,,,,,,,,False,,True,False,,,,
29127,369,553.0,,,,711.0,,173.7,0.0,,,,,184.0,,,,342.0,,-195.3,-369.0,,,,,,,,False,,False,False,,,,
29129,53,56.0,,,,72.0,,117.2,0.0,,,,,3.0,,,,19.0,,64.2,-53.0,,,,,,,,False,,False,False,,,,
29131,326,588.0,,,,576.0,,336.2,220.1,,,,,262.0,,,,250.0,,10.2,-105.9,,,,,,,,True,,True,True,,,,
29133,139,147.0,,,,516.0,,43.0,0.0,,,,,8.0,,,,377.0,,-96.0,-139.0,,,,,,,,False,,False,False,,,,
29135,219,266.0,,,,390.0,,88.9,0.2,,,,,47.0,,,,171.0,,-130.1,-218.8,,,,,,,,False,,False,False,,,,
29137,88,189.0,,,,150.0,,46.8,0.1,,,,,101.0,,,,62.0,,-41.2,-87.9,,,,,,,,True,,True,True,,,,
29139,90,224.0,,,,209.0,,187.1,0.0,,,,,134.0,,,,119.0,,97.1,-90.0,,,,,,,,True,,True,True,,,,
29141,207,308.0,,,,403.0,,208.9,0.1,,,,,101.0,,,,196.0,,1.9,-206.9,,,,,,,,False,,True,False,,,,
29143,199,322.0,,,,654.0,,123.5,0.0,,,,,123.0,,,,455.0,,-75.5,-199.0,,,,,,,,False,,True,False,,,,
29145,663,791.0,,,,2578.0,,452.9,0.0,,795.7,,,128.0,,,,1915.0,,-210.1,-663.0,,132.7,,,,,,False,,False,False,,False,,
29147,246,434.0,,,,564.0,,108.1,0.0,,,,,188.0,,,,318.0,,-137.9,-246.0,,,,,,,,False,,True,False,,,,
29149,154,168.0,,,,401.0,,97.1,0.0,,,,,14.0,,,,247.0,,-56.9,-154.0,,,,,,,,False,,False,False,,,,
29151,237,336.0,,,,350.0,,115.6,0.0,,,,,99.0,,,,113.0,,-121.4,-237.0,,,,,,,,False,,False,False,,,,
29153,179,112.0,,,,234.0,,31.4,0.0,,,,,-67.0,,,,55.0,,-147.6,-179.0,,,,,,,,True,,False,False,,,,
29155,146,224.0,,,,941.0,,61.4,0.0,,,,,78.0,,,,795.0,,-84.6,-146.0,,,,,,,,False,,False,False,,,,
29157,204,329.0,,,,564.0,,162.2,0.1,,,,,125.0,,,,360.0,,-41.8,-203.9,,,,,,,,False,,True,False,,,,
29159,852,623.0,,,,1383.0,,726.4,0.0,,1044.9,,,-229.0,,,,531.0,,-125.6,-852.0,,192.9,,,,,,False,,True,False,,True,,
29161,560,1113.0,,,,868.0,,270.0,0.0,,,,,553.0,,,,308.0,,-290.0,-560.0,,,,,,,,True,,True,False,,,,
29163,236,476.0,,,,431.0,,139.9,0.0,,,,,240.0,,,,195.0,,-96.1,-236.0,,,,,,,,True,,True,True,,,,
29165,759,1057.0,,,,2323.0,,421.0,229.1,,1180.0,,,298.0,,,,1564.0,,-338.0,-529.9,,421.0,,,,,,False,,False,False,,False,,
29167,369,385.0,,,,827.0,,189.1,0.0,,,,,16.0,,,,458.0,,-179.9,-369.0,,,,,,,,False,,False,False,,,,
29169,463,1841.0,,,,1091.0,,463.9,405.6,,2157.6,,,1378.0,,,,628.0,,0.9,-57.4,,1694.6,,,,,,True,,True,True,,False,,
29171,28,56.0,,,,111.0,,6.5,0.0,,,,,28.0,,,,83.0,,-21.5,-28.0,,,,,,,,False,,True,False,,,,
29173,124,287.0,,,,228.0,,58.1,0.0,,,,,163.0,,,,104.0,,-65.9,-124.0,,,,,,,,True,,True,True,,,,
29175,244,497.0,,,,688.0,,168.3,0.1,,,,,253.0,,,,444.0,,-75.7,-243.9,,,,,,,,False,,True,True,,,,
29177,390,665.0,,,,696.0,,456.1,69.2,,,,,275.0,,,,306.0,,66.1,-320.8,,,,,,,,False,,True,False,,,,
29179,43,49.0,,,,179.0,,14.8,0.0,,,,,6.0,,,,136.0,,-28.2,-43.0,,,,,,,,False,,False,False,,,,
29181,192,168.0,,,,437.0,,18.1,0.0,,,,,-24.0,,,,245.0,,-173.9,-192.0,,,,,,,,False,,False,False,,,,
29183,5992,9079.0,,,,8766.0,,3963.8,42.6,,8486.1,3559.0,,3087.0,,,,2774.0,,-2028.2,-5949.4,,2494.1,-2433.0,,,,,True,,True,False,,True,True,
29185,142,119.0,,,,241.0,,28.7,0.0,,,,,-23.0,,,,99.0,,-113.3,-142.0,,,,,,,,False,,False,False,,,,
29186,217,539.0,,,,522.0,,159.8,0.1,,,,,322.0,,,,305.0,,-57.2,-216.9,,,,,,,,True,,True,True,,,,
29187,1192,1820.0,,,,1855.0,,1025.1,0.0,,1237.7,,,628.0,,,,663.0,,-166.9,-1192.0,,45.7,,,,,,False,,True,False,,True,,
29189,19531,20797.0,,,,19400.0,,9657.2,8.1,,13456.6,5572.0,,1266.0,,,,-131.0,,-9873.8,-19522.9,,-6074.4,-13959.0,,,,,True,,False,False,,False,False,
29195,442,714.0,,,,726.0,,431.4,0.0,,,,,272.0,,,,284.0,,-10.6,-442.0,,,,,,,,False,,True,False,,,,
29197,73,105.0,,,,96.0,,352.4,0.0,,,,,32.0,,,,23.0,,279.4,-73.0,,,,,,,,True,,False,False,,,,
29199,25,56.0,,,,111.0,,16.8,0.0,,,,,31.0,,,,86.0,,-8.2,-25.0,,,,,,,,False,,True,True,,,,
29201,506,728.0,,,,1423.0,,133.3,0.0,,1219.3,,,222.0,,,,917.0,,-372.7,-506.0,,713.3,,,,,,False,,False,False,,False,,
29203,70,98.0,,,,203.0,,61.5,0.0,,,,,28.0,,,,133.0,,-8.5,-70.0,,,,,,,,False,,True,False,,,,
29205,65,70.0,,,,132.0,,11.5,0.0,,,,,5.0,,,,67.0,,-53.5,-65.0,,,,,,,,False,,False,False,,,,
29207,302,259.0,,,,1189.0,,92.6,0.0,,,,,-43.0,,,,887.0,,-209.4,-302.0,,,,,,,,False,,False,False,,,,
29209,436,462.0,,,,789.0,,259.8,0.0,,,,,26.0,,,,353.0,,-176.2,-436.0,,,,,,,,False,,False,False,,,,
29211,98,196.0,,,,193.0,,181.4,0.0,,,,,98.0,,,,95.0,,83.4,-98.0,,,,,,,,True,,True,True,,,,
29213,851,854.0,,,,1564.0,,252.4,0.0,,431.3,,,3.0,,,,713.0,,-598.6,-851.0,,-419.7,,,,,,False,,False,False,,False,,
29215,238,301.0,,,,687.0,,471.4,57.5,,,,,63.0,,,,449.0,,233.4,-180.5,,,,,,,,False,,False,False,,,,
29217,432,427.0,,,,616.0,,181.8,0.0,,,,,-5.0,,,,184.0,,-250.2,-432.0,,,,,,,,False,,False,False,,,,
29219,470,714.0,,,,688.0,,347.0,1.2,,,,,244.0,,,,218.0,,-123.0,-468.8,,,,,,,,True,,True,False,,,,
29221,381,441.0,,,,696.0,,108.5,0.0,,,,,60.0,,,,315.0,,-272.5,-381.0,,,,,,,,False,,False,False,,,,
29223,166,238.0,,,,370.0,,99.1,30.5,,,,,72.0,,,,204.0,,-66.9,-135.5,,,,,,,,False,,True,False,,,,
29225,656,742.0,,,,884.0,,557.9,0.0,,514.8,,,86.0,,,,228.0,,-98.1,-656.0,,-141.2,,,,,,False,,False,False,,False,,
29227,24,63.0,,,,69.0,,9.1,0.0,,,,,39.0,,,,45.0,,-14.9,-24.0,,,,,,,,False,,True,True,,,,
29229,353,406.0,,,,481.0,,240.0,0.0,,,,,53.0,,,,128.0,,-113.0,-353.0,,,,,,,,False,,False,False,,,,
29510,4139,4760.0,,,,5208.0,,2411.0,1.6,,4064.6,1297.0,,621.0,,,,1069.0,,-1728.0,-4137.4,,-74.4,-2842.0,,,,,False,,False,False,,True,False,
30001,100,196.0,,,,99.0,,199.8,0.0,,,,,96.0,,,,-1.0,,99.8,-100.0,,,,,,,,True,,False,False,,,,
30003,360,147.0,,,,225.0,,76.8,0.0,,,,,-213.0,,,,-135.0,,-283.2,-360.0,,,,,,,,True,,False,False,,,,
30005,95,63.0,,,,57.0,,26.5,0.0,,,,,-32.0,,,,-38.0,,-68.5,-95.0,,,,,,,,False,,False,False,,,,
30007,108,119.0,,,,77.0,,34.4,0.0,,,,,11.0,,,,-31.0,,-73.6,-108.0,,,,,,,,False,,False,False,,,,
30009,141,70.0,,,,113.0,,13.5,0.0,,,,,-71.0,,,,-28.0,,-127.5,-141.0,,,,,,,,True,,False,False,,,,
30011,14,7.0,,,,56.0,,8.7,0.0,,,,,-7.0,,,,42.0,,-5.3,-14.0,,,,,,,,False,,True,False,,,,
30013,1020,1722.0,,,,2622.0,,577.8,0.0,,2729.6,,,702.0,,,,1602.0,,-442.2,-1020.0,,1709.6,,,,,,False,,True,False,,False,,
30015,120,133.0,,,,45.0,,69.5,0.0,,,,,13.0,,,,-75.0,,-50.5,-120.0,,,,,,,,False,,False,False,,,,
30017,185,273.0,,,,378.0,,57.4,0.0,,,,,88.0,,,,193.0,,-127.6,-185.0,,,,,,,,False,,False,False,,,,
30019,55,7.0,,,,68.0,,0.3,0.0,,,,,-48.0,,,,13.0,,-54.7,-55.0,,,,,,,,True,,False,False,,,,
30021,178,238.0,,,,257.0,,154.5,0.0,,,,,60.0,,,,79.0,,-23.5,-178.0,,,,,,,,False,,True,False,,,,
30023,180,154.0,,,,131.0,,16.5,0.0,,,,,-26.0,,,,-49.0,,-163.5,-180.0,,,,,,,,False,,False,False,,,,
30025,10,14.0,,,,63.0,,0.9,0.0,,,,,4.0,,,,53.0,,-9.1,-10.0,,,,,,,,False,,False,False,,,,
30027,170,175.0,,,,158.0,,14.9,0.0,,,,,5.0,,,,-12.0,,-155.1,-170.0,,,,,,,,False,,False,False,,,,
30029,1957,2163.0,,,,3356.0,,527.8,0.0,,1555.2,,,206.0,,,,1399.0,,-1429.2,-1957.0,,-401.8,,,,,,False,,False,False,,False,,
30031,2902,1624.0,,,,1488.0,,565.0,0.0,,3894.2,,,-1278.0,,,,-1414.0,,-2337.0,-2902.0,,992.2,,,,,,False,,False,False,,True,,
30033,6,0.0,,,,28.0,,0.6,,,,,,-6.0,,,,22.0,,-5.4,,,,,,,,,False,,True,,,,,
30035,203,168.0,,,,365.0,,815.2,0.0,,,,,-35.0,,,,162.0,,612.2,-203.0,,,,,,,,False,,False,False,,,,
30037,9,21.0,,,,14.0,,197.6,,,,,,12.0,,,,5.0,,188.6,,,,,,,,,True,,False,,,,,
30039,28,63.0,,,,35.0,,5.2,0.0,,,,,35.0,,,,7.0,,-22.8,-28.0,,,,,,,,True,,True,True,,,,
30041,265,462.0,,,,409.0,,127.2,0.0,,,,,197.0,,,,144.0,,-137.8,-265.0,,,,,,,,True,,True,False,,,,
30043,247,343.0,,,,159.0,,132.1,0.0,,,,,96.0,,,,-88.0,,-114.9,-247.0,,,,,,,,True,,False,False,,,,
30045,8,21.0,,,,21.0,,2.2,,,,,,13.0,,,,13.0,,-5.8,,,,,,,,,False,,True,,,,,
30047,439,287.0,,,,684.0,,200.9,0.0,,,,,-152.0,,,,245.0,,-238.1,-439.0,,,,,,,,False,,False,False,,,,
30049,1582,2541.0,,,,1511.0,,773.4,0.0,,2774.4,,,959.0,,,,-71.0,,-808.6,-1582.0,,1192.4,,,,,,True,,True,False,,False,,
30051,12,21.0,,,,36.0,,0.0,0.0,,,,,9.0,,,,24.0,,-12.0,-12.0,,,,,,,,False,,False,False,,,,
30053,420,476.0,,,,745.0,,169.0,0.0,,,,,56.0,,,,325.0,,-251.0,-420.0,,,,,,,,False,,False,False,,,,
30055,34,35.0,,,,129.0,,8.9,0.0,,,,,1.0,,,,95.0,,-25.1,-34.0,,,,,,,,False,,False,False,,,,
30057,169,98.0,,,,56.0,,25.7,0.0,,,,,-71.0,,,,-113.0,,-143.3,-169.0,,,,,,,,False,,False,False,,,,
30059,12,7.0,,,,27.0,,4.1,0.0,,,,,-5.0,,,,15.0,,-7.9,-12.0,,,,,,,,False,,False,False,,,,
30061,53,175.0,,,,173.0,,186.3,0.0,,,,,122.0,,,,120.0,,133.3,-53.0,,,,,,,,True,,False,True,,,,
30063,1734,2065.0,,,,2683.0,,487.1,0.0,,1183.6,,,331.0,,,,949.0,,-1246.9,-1734.0,,-550.4,,,,,,False,,False,False,,False,,
30065,38,21.0,,,,60.0,,2.4,0.0,,,,,-17.0,,,,22.0,,-35.6,-38.0,,,,,,,,False,,False,False,,,,
30067,229,175.0,,,,244.0,,58.4,0.0,,,,,-54.0,,,,15.0,,-170.6,-229.0,,,,,,,,True,,False,False,,,,
30069,2,0.0,,,,5.0,,0.2,,,,,,-2.0,,,,3.0,,-1.8,,,,,,,,,False,,True,,,,,
30071,68,175.0,,,,33.0,,38.8,0.0,,,,,107.0,,,,-35.0,,-29.2,-68.0,,,,,,,,True,,True,True,,,,
30073,78,77.0,,,,90.0,,15.3,0.0,,,,,-1.0,,,,12.0,,-62.7,-78.0,,,,,,,,False,,False,False,,,,
30075,8,42.0,,,,85.0,,44.8,0.0,,,,,34.0,,,,77.0,,36.8,-8.0,,,,,,,,False,,False,True,,,,
30077,103,56.0,,,,86.0,,11.9,0.0,,,,,-47.0,,,,-17.0,,-91.1,-103.0,,,,,,,,True,,False,False,,,,
30079,6,0.0,,,,46.0,,0.4,0.0,,,,,-6.0,,,,40.0,,-5.6,-6.0,,,,,,,,False,,True,False,,,,
30081,503,518.0,,,,735.0,,139.1,0.0,,,,,15.0,,,,232.0,,-363.9,-503.0,,,,,,,,False,,False,False,,,,
30083,148,238.0,,,,336.0,,38.0,0.0,,,,,90.0,,,,188.0,,-110.0,-148.0,,,,,,,,False,,False,False,,,,
30085,154,126.0,,,,272.0,,81.1,0.0,,,,,-28.0,,,,118.0,,-72.9,-154.0,,,,,,,,False,,False,False,,,,
30087,155,161.0,,,,141.0,,67.3,0.0,,,,,6.0,,,,-14.0,,-87.7,-155.0,,,,,,,,False,,False,False,,,,
30089,152,189.0,,,,274.0,,222.5,0.1,,,,,37.0,,,,122.0,,70.5,-151.9,,,,,,,,False,,False,False,,,,
30091,37,21.0,,,,34.0,,6.9,0.0,,,,,-16.0,,,,-3.0,,-30.1,-37.0,,,,,,,,True,,False,False,,,,
30093,719,896.0,,,,649.0,,206.1,0.0,,1530.0,,,177.0,,,,-70.0,,-512.9,-719.0,,811.0,,,,,,True,,False,False,,False,,
30095,150,77.0,,,,122.0,,48.3,0.0,,,,,-73.0,,,,-28.0,,-101.7,-150.0,,,,,,,,True,,False,False,,,,
30097,34,21.0,,,,37.0,,5.8,0.0,,,,,-13.0,,,,3.0,,-28.2,-34.0,,,,,,,,True,,False,False,,,,
30099,118,105.0,,,,56.0,,10.5,0.0,,,,,-13.0,,,,-62.0,,-107.5,-118.0,,,,,,,,False,,False,False,,,,
30101,40,49.0,,,,57.0,,15.4,0.0,,,,,9.0,,,,17.0,,-24.6,-40.0,,,,,,,,False,,False,False,,,,
30103,11,28.0,,,,21.0,,1.3,,,,,,17.0,,,,10.0,,-9.7,,,,,,,,,True,,True,,,,,
30105,161,49.0,,,,199.0,,8.7,0.0,,,,,-112.0,,,,38.0,,-152.3,-161.0,,,,,,,,True,,False,False,,,,
30107,21,84.0,,,,28.0,,47.9,0.0,,,,,63.0,,,,7.0,,26.9,-21.0,,,,,,,,True,,True,True,,,,
30109,2,28.0,,,,63.0,,31.8,0.0,,,,,26.0,,,,61.0,,29.8,-2.0,,,,,,,,False,,False,True,,,,
30111,2363,2674.0,,,,4331.0,,919.8,0.1,,2013.3,686.0,,311.0,,,,1968.0,,-1443.2,-2362.9,,-349.7,-1677.0,,,,,False,,False,False,,False,False,
31001,466,483.0,,,,960.0,,80.9,0.5,,751.5,,,17.0,,,,494.0,,-385.1,-465.5,,285.5,,,,,,False,,False,False,,False,,
31003,45,98.0,,,,118.0,,54.5,0.0,,,,,53.0,,,,73.0,,9.5,-45.0,,,,,,,,False,,True,True,,,,
31005,5,0.0,,,,14.0,,1.1,,,,,,-5.0,,,,9.0,,-3.9,,,,,,,,,False,,True,,,,,
31007,6,14.0,,,,21.0,,19.7,,,,,,8.0,,,,15.0,,13.7,,,,,,,,,False,,False,,,,,
31009,5,0.0,,,,8.0,,1.9,,,,,,-5.0,,,,3.0,,-3.1,,,,,,,,,True,,True,,,,,
31011,94,119.0,,,,90.0,,13.8,0.0,,,,,25.0,,,,-4.0,,-80.2,-94.0,,,,,,,,True,,False,False,,,,
31013,120,189.0,,,,169.0,,33.8,0.0,,,,,69.0,,,,49.0,,-86.2,-120.0,,,,,,,,True,,False,False,,,,
31015,18,14.0,,,,65.0,,4.5,0.0,,,,,-4.0,,,,47.0,,-13.5,-18.0,,,,,,,,False,,False,False,,,,
31017,9,28.0,,,,38.0,,18.8,0.0,,,,,19.0,,,,29.0,,9.8,-9.0,,,,,,,,False,,True,True,,,,
31019,749,623.0,,,,1153.0,,147.6,0.3,,956.7,,,-126.0,,,,404.0,,-601.4,-748.7,,207.7,,,,,,False,,False,False,,False,,
31021,86,63.0,,,,131.0,,6.0,0.0,,,,,-23.0,,,,45.0,,-80.0,-86.0,,,,,,,,False,,False,False,,,,
31023,92,77.0,,,,266.0,,5.8,0.0,,,,,-15.0,,,,174.0,,-86.2,-92.0,,,,,,,,False,,False,False,,,,
31025,615,553.0,,,,658.0,,229.0,1.2,,,,,-62.0,,,,43.0,,-386.0,-613.8,,,,,,,,True,,False,False,,,,
31027,195,56.0,,,,120.0,,50.3,0.0,,,,,-139.0,,,,-75.0,,-144.7,-195.0,,,,,,,,True,,False,False,,,,
31029,101,287.0,,,,77.0,,50.1,0.0,,,,,186.0,,,,-24.0,,-50.9,-101.0,,,,,,,,True,,True,True,,,,
31031,21,7.0,,,,89.0,,20.6,0.0,,,,,-14.0,,,,68.0,,-0.4,-21.0,,,,,,,,False,,True,False,,,,
31033,150,315.0,,,,186.0,,67.7,0.2,,,,,165.0,,,,36.0,,-82.3,-149.8,,,,,,,,True,,True,True,,,,
31035,128,105.0,,,,137.0,,28.5,0.0,,,,,-23.0,,,,9.0,,-99.5,-128.0,,,,,,,,True,,False,False,,,,
31037,124,168.0,,,,380.0,,15.1,0.3,,,,,44.0,,,,256.0,,-108.9,-123.7,,,,,,,,False,,False,False,,,,
31039,210,287.0,,,,207.0,,175.7,0.0,,,,,77.0,,,,-3.0,,-34.3,-210.0,,,,,,,,True,,True,False,,,,
31041,188,112.0,,,,219.0,,50.8,0.0,,,,,-76.0,,,,31.0,,-137.2,-188.0,,,,,,,,True,,False,False,,,,
31043,232,476.0,,,,472.0,,99.0,2.5,,266.0,,,244.0,,,,240.0,,-133.0,-229.5,,34.0,,,,,,True,,True,True,,True,,
31045,139,112.0,,,,115.0,,50.4,0.0,,,,,-27.0,,,,-24.0,,-88.6,-139.0,,,,,,,,True,,False,False,,,,
31047,338,546.0,,,,545.0,,115.3,1.2,,853.8,,,208.0,,,,207.0,,-222.7,-336.8,,515.8,,,,,,True,,False,False,,False,,
31049,24,0.0,,,,27.0,,3.2,,,,,,-24.0,,,,3.0,,-20.8,,,,,,,,,True,,True,,,,,
31051,74,154.0,,,,106.0,,39.1,0.0,,,,,80.0,,,,32.0,,-34.9,-74.0,,,,,,,,True,,True,True,,,,
31053,927,1050.0,,,,1010.0,,318.9,0.2,,532.1,,,123.0,,,,83.0,,-608.1,-926.8,,-394.9,,,,,,True,,False,False,,False,,
31055,11405,14497.0,,,,14223.0,,3550.5,55.6,,6116.0,3443.0,,3092.0,,,,2818.0,,-7854.5,-11349.4,,-5289.0,-7962.0,,,,,True,,False,False,,False,False,
31057,77,28.0,,,,29.0,,3.9,,,,,,-49.0,,,,-48.0,,-73.1,,,,,,,,,True,,False,,,,,
31059,64,35.0,,,,152.0,,8.2,0.0,,,,,-29.0,,,,88.0,,-55.8,-64.0,,,,,,,,False,,False,False,,,,
31061,34,119.0,,,,77.0,,14.7,0.0,,,,,85.0,,,,43.0,,-19.3,-34.0,,,,,,,,True,,True,True,,,,
31063,46,49.0,,,,29.0,,12.8,0.0,,,,,3.0,,,,-17.0,,-33.2,-46.0,,,,,,,,False,,False,False,,,,
31065,131,77.0,,,,84.0,,6.4,0.0,,,,,-54.0,,,,-47.0,,-124.6,-131.0,,,,,,,,True,,False,False,,,,
31067,276,392.0,,,,752.0,,82.5,0.0,,,,,116.0,,,,476.0,,-193.5,-276.0,,,,,,,,False,,False,False,,,,
