,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
51680,274,295.0,,282.1,,256.0,258.0,215.0,,,,,183.1,,,334.3,,,267.0,270.5,,236.3,255.0,,221.0,256.2,,,,311.0,229.0,372.9,,,,,,408.1,298.2,,,,,21.0,,8.1,,-18.0,-16.0,-59.0,,,,,-90.9,,,60.3,,,-7.0,-3.5,,-37.7,-19.0,,-53.0,-17.8,,,,37.0,-45.0,98.9,,,,,,134.1,24.2,,,,,,True,,True,True,False,,,,,False,,,False,,,True,True,,False,True,,False,True,,,,False,False,False,,,,,,False,False,,,,
51683,108,120.0,,115.2,,106.0,103.0,94.0,,,,,96.5,,,168.0,,,128.0,75.7,,103.9,105.0,,102.0,108.8,,,,147.0,98.0,158.9,,,,,,101.8,,,,,,12.0,,7.2,,-2.0,-5.0,-14.0,,,,,-11.5,,,60.0,,,20.0,-32.3,,-4.1,-3.0,,-6.0,0.8,,,,39.0,-10.0,50.9,,,,,,-6.2,,,,,,,True,,True,True,False,,,,,True,,,False,,,False,False,,True,True,,True,True,,,,False,True,False,,,,,,True,,,,,
51685,17,20.0,,22.9,,13.0,18.0,7.0,,,,,22.6,,,35.1,,,61.0,5.1,,15.4,,,7.0,13.3,,,,16.0,14.0,59.7,,,,,,,,,,,,3.0,,5.9,,-4.0,1.0,-10.0,,,,,5.6,,,18.1,,,44.0,-11.9,,-1.6,,,-10.0,-3.7,,,,-1.0,-3.0,42.7,,,,,,,,,,,,,False,,False,True,False,,,,,False,,,False,,,False,False,,True,,,False,False,,,,True,False,False,,,,,,,,,,,
51690,39,48.0,,46.0,,46.0,43.0,45.0,,,,,33.7,,,55.5,,,50.0,42.5,,39.5,,,46.0,45.6,,,,60.0,40.0,56.0,,,,,,,,,,,,9.0,,7.0,,7.0,4.0,6.0,,,,,-5.3,,,16.5,,,11.0,3.5,,0.5,,,7.0,6.6,,,,21.0,1.0,17.0,,,,,,,,,,,,,True,,True,True,True,,,,,True,,,False,,,False,True,,True,,,True,True,,,,False,True,False,,,,,,,,,,,
51700,474,445.0,,454.4,,442.0,463.0,336.0,,,,,346.3,,,518.8,,,575.0,1314.3,,552.5,493.0,,496.0,555.8,,,,669.0,427.0,632.4,,,,,,412.1,410.6,436.0,,,,-29.0,,-19.6,,-32.0,-11.0,-138.0,,,,,-127.7,,,44.8,,,101.0,840.3,,78.5,19.0,,22.0,81.8,,,,195.0,-47.0,158.4,,,,,,-61.9,-63.4,-38.0,,,,,True,,False,True,False,,,,,False,,,False,,,False,False,,False,True,,True,False,,,,False,False,False,,,,,,False,False,False,,,
51710,522,662.0,,623.6,,599.0,518.0,537.0,,,,,433.7,,,776.7,,,798.0,813.9,,478.2,538.0,,495.0,599.9,,,,645.0,587.0,778.8,,,,,,649.2,456.8,503.0,,,,140.0,,101.6,,77.0,-4.0,15.0,,,,,-88.3,,,254.7,,,276.0,291.9,,-43.8,16.0,,-27.0,77.9,,,,123.0,65.0,256.8,,,,,,127.2,-65.2,-19.0,,,,,True,,True,True,True,,,,,True,,,False,,,False,False,,True,True,,True,True,,,,True,True,False,,,,,,True,True,True,,,
51720,3,2.0,,2.1,,2.0,4.0,0.0,,,,,5.3,,,7.2,,,21.0,2.2,,2.4,,,0.0,1.3,,,,4.0,3.0,14.0,,,,,,,,,,,,-1.0,,-0.9,,-1.0,1.0,-3.0,,,,,2.3,,,4.2,,,18.0,-0.8,,-0.6,,,-3.0,-1.7,,,,1.0,0.0,11.0,,,,,,,,,,,,,True,,False,False,False,,,,,False,,,False,,,False,True,,True,,,False,False,,,,False,True,False,,,,,,,,,,,
51730,100,158.0,,162.5,,139.0,134.0,129.0,,,,,96.1,,,143.9,,,100.0,191.9,,156.4,162.0,,112.0,143.8,,,,251.0,139.0,87.2,,,,,,165.3,155.8,,,,,58.0,,62.5,,39.0,34.0,29.0,,,,,-3.9,,,43.9,,,0.0,91.9,,56.4,62.0,,12.0,43.8,,,,151.0,39.0,-12.8,,,,,,65.3,55.8,,,,,,False,,True,True,True,,,,,True,,,True,,,True,False,,True,False,,True,True,,,,False,True,True,,,,,,False,True,,,,
51735,31,41.0,,45.6,,38.0,40.0,47.0,,,,,22.0,,,42.5,,,47.0,81.6,,31.2,,,29.0,35.4,,,,52.0,35.0,43.5,,,,,,,54.5,,,,,10.0,,14.6,,7.0,9.0,16.0,,,,,-9.0,,,11.5,,,16.0,50.6,,0.2,,,-2.0,4.4,,,,21.0,4.0,12.5,,,,,,,23.5,,,,,,False,,True,True,False,,,,,True,,,False,,,False,False,,True,,,True,True,,,,False,True,False,,,,,,,False,,,,
51740,262,388.0,,391.0,,319.0,291.0,272.0,,,,,224.6,,,466.2,,,350.0,319.5,,251.0,319.0,,297.0,319.4,,,,430.0,292.0,358.6,,,,,,351.3,317.2,,,,,126.0,,129.0,,57.0,29.0,10.0,,,,,-37.4,,,204.2,,,88.0,57.5,,-11.0,57.0,,35.0,57.4,,,,168.0,30.0,96.6,,,,,,89.3,55.2,,,,,,False,,True,True,True,,,,,True,,,False,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,
51750,17,30.0,,30.5,,30.0,24.0,31.0,,,,,36.5,,,39.1,,,66.0,16.0,,30.3,,,10.0,21.2,,,,31.0,20.0,46.2,,,,,,,,,,,,13.0,,13.5,,13.0,7.0,14.0,,,,,19.5,,,22.1,,,49.0,-1.0,,13.3,,,-7.0,4.2,,,,14.0,3.0,29.2,,,,,,,,,,,,,False,,False,True,False,,,,,False,,,False,,,False,True,,False,,,True,True,,,,False,True,False,,,,,,,,,,,
51760,542,695.0,,683.9,,584.0,579.0,694.0,,,,,383.4,,,777.4,,,573.0,629.0,,476.0,560.0,,553.0,589.8,,,,759.0,575.0,932.8,,,,,,572.8,572.7,586.0,,,,153.0,,141.9,,42.0,37.0,152.0,,,,,-158.6,,,235.4,,,31.0,87.0,,-66.0,18.0,,11.0,47.8,,,,217.0,33.0,390.8,,,,,,30.8,30.7,44.0,,,,,True,,True,True,True,,,,,False,,,False,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,
51770,217,344.0,,329.8,,317.0,255.0,410.0,,,,,187.8,,,343.7,,,317.0,399.0,,210.3,275.5,,313.0,255.1,,,,381.0,242.0,324.5,,,,,,261.7,244.6,,,,,127.0,,112.8,,100.0,38.0,193.0,,,,,-29.2,,,126.7,,,100.0,182.0,,-6.7,58.5,,96.0,38.1,,,,164.0,25.0,107.5,,,,,,44.7,27.6,,,,,,True,,True,True,False,,,,,True,,,True,,,True,False,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,
51775,54,62.0,,76.5,,54.0,58.0,47.0,,,,,46.2,,,55.9,,,83.0,52.7,,71.3,,,15.0,47.4,,,,89.0,54.0,73.6,,,,,,,84.9,,,,,8.0,,22.5,,0.0,4.0,-7.0,,,,,-7.8,,,1.9,,,29.0,-1.3,,17.3,,,-39.0,-6.6,,,,35.0,0.0,19.6,,,,,,,30.9,,,,,,False,,True,True,True,,,,,True,,,True,,,False,True,,False,,,False,True,,,,False,True,False,,,,,,,False,,,,
51790,67,65.0,,64.2,,56.0,51.0,34.0,,,,,49.7,,,78.8,,,78.0,30.9,,51.7,,,36.0,52.8,,,,61.0,54.0,82.1,,,,,,79.0,,,,,,-2.0,,-2.8,,-11.0,-16.0,-33.0,,,,,-17.3,,,11.8,,,11.0,-36.1,,-15.3,,,-31.0,-14.2,,,,-6.0,-13.0,15.1,,,,,,12.0,,,,,,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,False,,,,,
51800,331,380.0,,400.0,,364.0,328.0,391.0,,,,,208.7,,,369.7,,,318.0,499.0,,280.9,317.0,,429.0,364.4,,,,465.0,308.0,375.4,,,,,,322.3,320.9,,,,,49.0,,69.0,,33.0,-3.0,60.0,,,,,-122.3,,,38.7,,,-13.0,168.0,,-50.1,-14.0,,98.0,33.4,,,,134.0,-23.0,44.4,,,,,,-8.7,-10.1,,,,,,False,,True,True,False,,,,,False,,,True,,,True,False,,False,True,,False,True,,,,False,True,True,,,,,,True,True,,,,
51810,1251,1479.0,,1563.8,,1332.0,1065.0,1395.0,,,,,906.7,,,1738.5,,1400.8,1621.0,1650.8,,1056.4,1212.0,,1091.0,1430.7,,,,1745.0,1212.0,1207.2,,,,,,1338.1,863.4,1328.0,,,,228.0,,312.8,,81.0,-186.0,144.0,,,,,-344.3,,,487.5,,149.8,370.0,399.8,,-194.6,-39.0,,-160.0,179.7,,,,494.0,-39.0,-43.8,,,,,,87.1,-387.6,77.0,,,,,False,,True,True,True,,,,,False,,,False,,True,False,False,,True,True,,True,True,,,,False,True,True,,,,,,True,False,True,,,
51820,101,105.0,,106.1,,78.0,76.0,78.0,,,,,54.8,,,92.4,,,66.0,56.0,,64.0,,,89.0,88.3,,,,108.0,81.0,73.5,,,,,,,,,,,,4.0,,5.1,,-23.0,-25.0,-23.0,,,,,-46.2,,,-8.6,,,-35.0,-45.0,,-37.0,,,-12.0,-12.7,,,,7.0,-20.0,-27.5,,,,,,,,,,,,,False,,False,False,False,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,,,
51830,32,25.0,,25.1,,18.0,18.0,28.0,,,,,11.0,,,33.8,,,38.0,7.2,,15.1,,,17.0,23.6,,,,27.0,19.0,15.7,,,,,,,,,,,,-7.0,,-6.9,,-14.0,-14.0,-4.0,,,,,-21.0,,,1.8,,,6.0,-24.8,,-16.9,,,-15.0,-8.4,,,,-5.0,-13.0,-16.3,,,,,,,,,,,,,True,,False,False,True,,,,,False,,,True,,,True,False,,False,,,False,False,,,,True,False,False,,,,,,,,,,,
51840,43,96.0,,83.1,,66.0,71.0,49.0,,,,,54.3,,,71.4,,,75.0,58.2,,75.5,,,50.0,65.2,,,,83.0,59.0,144.9,,,,,,97.4,,,,,,53.0,,40.1,,23.0,28.0,6.0,,,,,11.3,,,28.4,,,32.0,15.2,,32.5,,,7.0,22.2,,,,40.0,16.0,101.9,,,,,,54.4,,,,,,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,False,,,,,
53001,42,39.0,,38.7,,38.0,33.0,34.0,,,,,25.4,,,10.5,,,37.0,107.5,,39.1,,,24.0,30.5,,,,51.0,39.0,52.9,,,,,,,30.9,,,,41.3,-3.0,,-3.3,,-4.0,-9.0,-8.0,,,,,-16.6,,,-31.5,,,-5.0,65.5,,-2.9,,,-18.0,-11.5,,,,9.0,-3.0,10.9,,,,,,,-11.1,,,,-0.7,,False,,False,False,False,,,,,False,,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,False,,,,True
53003,22,14.0,,14.0,,14.0,16.0,19.0,,,,,17.1,,,11.3,,,41.0,12.4,,26.0,,,1.0,10.0,,,,15.0,18.0,13.4,,,,,,,23.5,,,,32.3,-8.0,,-8.0,,-8.0,-6.0,-3.0,,,,,-4.9,,,-10.7,,,19.0,-9.6,,4.0,,,-21.0,-12.0,,,,-7.0,-4.0,-8.6,,,,,,,1.5,,,,10.3,,True,,False,True,True,,,,,True,,,False,,,False,False,,True,,,False,False,,,,True,True,False,,,,,,,True,,,,False
53005,288,42.0,,86.5,,203.0,157.0,211.0,,,,,185.9,,,118.2,,289.1,383.0,299.0,,294.5,166.0,,100.0,198.3,,,,,201.0,284.7,,,,,,188.0,78.6,70.0,,,335.7,-246.0,,-201.5,,-85.0,-131.0,-77.0,,,,,-102.1,,,-169.8,,1.1,95.0,11.0,,6.5,-122.0,,-188.0,-89.7,,,,,-87.0,-3.3,,,,,,-100.0,-209.4,-218.0,,,47.7,,True,,True,True,True,,,,,True,,,True,,True,True,True,,True,True,,True,True,,,,,True,True,,,,,,True,True,True,,,True
53007,98,114.0,,136.5,,109.0,88.0,105.0,,,,,84.4,,,30.4,,,111.0,103.7,,119.6,131.0,,65.0,93.2,,,,127.0,125.0,134.6,,,,,,122.9,76.0,,,,107.9,16.0,,38.5,,11.0,-10.0,7.0,,,,,-13.6,,,-67.6,,,13.0,5.7,,21.6,33.0,,-33.0,-4.8,,,,29.0,27.0,36.6,,,,,,24.9,-22.0,,,,9.9,,False,,True,True,True,,,,,True,,,False,,,True,True,,False,False,,False,True,,,,False,False,False,,,,,,False,False,,,,True
53009,22,22.0,,21.5,,22.0,23.0,21.0,,,,,18.7,,,26.4,,,32.0,31.2,,52.8,19.0,,15.0,17.1,,,,25.0,31.0,30.2,,,,,,,22.8,,,,27.6,0.0,,-0.5,,0.0,1.0,-1.0,,,,,-3.3,,,4.4,,,10.0,9.2,,30.8,-3.0,,-7.0,-4.9,,,,3.0,9.0,8.2,,,,,,,0.8,,,,5.6,,False,,True,False,False,,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,False
53011,347,522.0,,610.7,,511.0,439.0,562.0,,,,,339.1,,,309.0,,523.9,500.0,562.1,,551.4,397.0,,345.0,397.5,,,,631.0,657.0,582.5,,,,,,574.4,421.0,450.0,,,533.0,175.0,,263.7,,164.0,92.0,215.0,,,,,-7.9,,,-38.0,,176.9,153.0,215.1,,204.4,50.0,,-2.0,50.5,,,,284.0,310.0,235.5,,,,,,227.4,74.0,103.0,,,186.0,,False,,True,True,False,,,,,True,,,True,,False,True,False,,False,True,,True,True,,,,False,False,False,,,,,,False,True,True,,,False
53013,1,15.0,,14.5,,6.0,8.0,11.0,,,,,1.9,,,1.9,,,7.0,5.8,,4.5,,,4.0,5.2,,,,,10.0,9.3,,,,,,,11.2,,,,5.5,14.0,,13.5,,5.0,7.0,10.0,,,,,0.9,,,0.9,,,6.0,4.8,,3.5,,,3.0,4.2,,,,,9.0,8.3,,,,,,,10.2,,,,4.5,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,True,,,,True
53015,96,203.0,,199.3,,180.0,155.0,177.0,,,,,97.7,,,143.2,,,125.0,202.9,,193.4,160.5,,141.0,151.8,,,,274.0,201.0,178.6,,,,,,201.8,154.1,,,,182.3,107.0,,103.3,,84.0,59.0,81.0,,,,,1.7,,,47.2,,,29.0,106.9,,97.4,64.5,,45.0,55.8,,,,178.0,105.0,82.6,,,,,,105.8,58.1,,,,86.3,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True
53017,43,42.0,,37.3,,36.0,38.0,35.0,,,,,43.0,,,15.5,,,58.0,33.5,,56.4,53.0,,25.0,35.6,,,,47.0,46.0,28.8,,,,,,37.9,42.1,,,,71.3,-1.0,,-5.7,,-7.0,-5.0,-8.0,,,,,0.0,,,-27.5,,,15.0,-9.5,,13.4,10.0,,-18.0,-7.4,,,,4.0,3.0,-14.2,,,,,,-5.1,-0.9,,,,28.3,,False,,False,False,False,,,,,True,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,True,,,,False
53019,1,2.0,,2.0,,3.0,3.0,0.0,,,,,2.3,,,2.3,,,13.0,0.4,,3.5,,,4.0,0.9,,,,2.0,4.0,7.2,,,,,,,2.2,,,,4.2,1.0,,1.0,,2.0,2.0,-1.0,,,,,1.3,,,1.3,,,12.0,-0.6,,2.5,,,3.0,-0.1,,,,1.0,3.0,6.2,,,,,,,1.2,,,,3.2,,False,,False,False,False,,,,,False,,,False,,,False,True,,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False
53021,233,456.0,,432.5,,258.0,274.0,276.0,,,,,165.1,,,47.6,,,182.0,146.8,,256.6,253.0,,63.0,240.7,,,,401.0,337.0,369.9,,,,,,398.1,372.9,,,,419.1,223.0,,199.5,,25.0,41.0,43.0,,,,,-67.9,,,-185.4,,,-51.0,-86.2,,23.6,20.0,,-170.0,7.7,,,,168.0,104.0,136.9,,,,,,165.1,139.9,,,,186.1,,True,,True,True,True,,,,,True,,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,True,,,,True
53023,1,8.0,,8.4,,2.0,3.0,1.0,,,,,1.3,,,3.0,,,3.0,0.2,,2.0,,,2.0,1.7,,,,,5.0,4.8,,,,,,,,,,,4.4,7.0,,7.4,,1.0,2.0,0.0,,,,,0.3,,,2.0,,,2.0,-0.8,,1.0,,,1.0,0.7,,,,,4.0,3.8,,,,,,,,,,,3.4,,False,,True,True,True,,,,,True,,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,,,True
53025,169,144.0,,134.3,,135.0,127.0,135.0,,,,,132.0,,,50.7,,129.7,163.0,119.6,,169.3,488.5,,82.0,115.5,,,,163.0,150.0,179.4,,,,,,150.5,129.1,,,,206.3,-25.0,,-34.7,,-34.0,-42.0,-34.0,,,,,-37.0,,,-118.3,,-39.3,-6.0,-49.4,,0.3,319.5,,-87.0,-53.5,,,,-6.0,-19.0,10.4,,,,,,-18.5,-39.9,,,,37.3,,False,,False,False,False,,,,,False,,,False,,False,True,False,,True,False,,False,False,,,,True,True,True,,,,,,True,False,,,,False
53027,161,62.0,,40.3,,72.0,71.0,96.0,,,,,75.4,,,60.2,,,58.0,219.5,,95.5,61.0,,70.0,62.4,,,,125.0,83.0,138.6,,,,,,64.4,53.3,,,,112.0,-99.0,,-120.7,,-89.0,-90.0,-65.0,,,,,-85.6,,,-100.8,,,-103.0,58.5,,-65.5,-100.0,,-91.0,-98.6,,,,-36.0,-78.0,-22.4,,,,,,-96.6,-107.7,,,,-49.0,,False,,True,True,True,,,,,True,,,False,,,False,True,,True,False,,True,True,,,,True,True,True,,,,,,True,False,,,,True
53029,42,36.0,,35.0,,35.0,36.0,31.0,,,,,27.8,,,28.3,,27.6,76.0,50.7,,61.1,28.0,,26.0,27.8,,,,42.0,53.0,42.9,,,,,,,41.5,,,,43.5,-6.0,,-7.0,,-7.0,-6.0,-11.0,,,,,-14.2,,,-13.7,,-14.4,34.0,8.7,,19.1,-14.0,,-16.0,-14.2,,,,0.0,11.0,0.9,,,,,,,-0.5,,,,1.5,,False,,False,False,False,,,,,False,,,False,,False,False,False,,False,False,,False,False,,,,True,False,True,,,,,,,True,,,,True
53031,12,25.0,,26.2,,13.0,16.0,16.0,,,,,8.0,,,10.4,,,13.0,7.5,,30.8,7.0,,3.0,11.1,,,,27.0,26.0,20.5,,,,,,,20.7,,,,12.3,13.0,,14.2,,1.0,4.0,4.0,,,,,-4.0,,,-1.6,,,1.0,-4.5,,18.8,-5.0,,-9.0,-0.9,,,,15.0,14.0,8.5,,,,,,,8.7,,,,0.3,,False,,True,True,True,,,,,True,,,True,,,True,True,,False,True,,True,True,,,,False,False,True,,,,,,,True,,,,True
53033,1842,1689.0,,1679.3,2215.2,1688.0,1518.0,1657.0,,,,,1338.4,,,783.1,,1662.7,2193.0,1835.2,,1998.2,1482.5,,1191.5,1386.6,,,,2069.0,1999.0,2349.9,,,,,,1842.9,1697.5,857.0,,,1779.6,-153.0,,-162.7,373.2,-154.0,-324.0,-185.0,,,,,-503.6,,,-1058.9,,-179.3,351.0,-6.8,,156.2,-359.5,,-650.5,-455.4,,,,227.0,157.0,507.9,,,,,,0.9,-144.5,-985.0,,,-62.4,,False,False,False,False,False,,,,,False,,,False,,False,False,True,,False,False,,False,False,,,,False,False,False,,,,,,True,True,False,,,True
53035,235,176.0,,185.8,,165.0,176.0,212.0,,,,,129.8,,,105.2,,153.7,267.0,173.8,,346.6,126.5,,122.0,138.2,,,,203.0,229.0,204.5,,,,,,154.9,215.0,119.0,,,228.3,-59.0,,-49.2,,-70.0,-59.0,-23.0,,,,,-105.2,,,-129.8,,-81.3,32.0,-61.2,,111.6,-108.5,,-113.0,-96.8,,,,-32.0,-6.0,-30.5,,,,,,-80.1,-20.0,-116.0,,,-6.7,,True,,False,False,True,,,,,False,,,False,,False,True,False,,False,False,,False,False,,,,True,True,True,,,,,,False,True,False,,,True
53037,25,45.0,,44.6,,45.0,40.0,33.0,,,,,34.3,,,28.0,,,57.0,47.5,,42.5,30.0,,30.0,37.9,,,,61.0,48.0,56.6,,,,,,41.6,45.5,,,,48.5,20.0,,19.6,,20.0,15.0,8.0,,,,,9.3,,,3.0,,,32.0,22.5,,17.5,5.0,,5.0,12.9,,,,36.0,23.0,31.6,,,,,,16.6,20.5,,,,23.5,,True,,False,True,True,,,,,True,,,True,,,False,False,,True,True,,True,True,,,,False,False,False,,,,,,True,False,,,,False
53039,25,11.0,,13.2,,14.0,13.0,11.0,,,,,10.8,,,10.8,,,16.0,14.5,,18.2,,,13.0,8.6,,,,14.0,14.0,24.6,,,,,,,13.3,,,,19.3,-14.0,,-11.8,,-11.0,-12.0,-14.0,,,,,-14.2,,,-14.2,,,-9.0,-10.5,,-6.8,,,-12.0,-16.4,,,,-11.0,-11.0,-0.4,,,,,,,-11.7,,,,-5.7,,True,,True,True,False,,,,,False,,,False,,,True,True,,True,,,True,False,,,,True,True,True,,,,,,,True,,,,True
53041,110,118.0,,126.6,,113.0,94.0,131.0,,,,,82.5,,,66.2,,,86.0,170.4,,120.4,111.0,,103.0,95.4,,,,159.0,126.0,50.0,,,,,,115.9,81.8,,,,149.3,8.0,,16.6,,3.0,-16.0,21.0,,,,,-27.5,,,-43.8,,,-24.0,60.4,,10.4,1.0,,-7.0,-14.6,,,,49.0,16.0,-60.0,,,,,,5.9,-28.2,,,,39.3,,False,,True,False,False,,,,,False,,,False,,,False,False,,False,True,,True,False,,,,False,False,False,,,,,,True,False,,,,False
53043,8,12.0,,11.8,,8.0,9.0,0.0,,,,,4.6,,,8.4,,,13.0,7.5,,10.5,,,3.0,6.5,,,,12.0,11.0,8.5,,,,,,,12.6,,,,11.2,4.0,,3.8,,0.0,1.0,-8.0,,,,,-3.4,,,0.4,,,5.0,-0.5,,2.5,,,-5.0,-1.5,,,,4.0,3.0,0.5,,,,,,,4.6,,,,3.2,,True,,True,True,False,,,,,True,,,True,,,False,True,,True,,,False,True,,,,False,True,True,,,,,,,False,,,,True
53045,62,39.0,,37.6,,39.0,42.0,39.0,,,,,48.0,,,31.2,,,66.0,48.0,,66.8,38.0,,25.0,35.3,,,,58.0,53.0,31.5,,,,,,35.5,35.8,,,,110.7,-23.0,,-24.4,,-23.0,-20.0,-23.0,,,,,-14.0,,,-30.8,,,4.0,-14.0,,4.8,-24.0,,-37.0,-26.7,,,,-4.0,-9.0,-30.5,,,,,,-26.5,-26.2,,,,48.7,,False,,False,True,False,,,,,True,,,False,,,True,True,,True,False,,False,False,,,,True,True,False,,,,,,False,False,,,,False
53047,27,17.0,,13.2,,25.0,23.0,28.0,,,,,31.4,,,13.7,,,50.0,34.2,,37.6,18.0,,9.0,17.5,,,,32.0,34.0,28.8,,,,,,16.8,16.0,,,,57.3,-10.0,,-13.8,,-2.0,-4.0,1.0,,,,,4.4,,,-13.3,,,23.0,7.2,,10.6,-9.0,,-18.0,-9.5,,,,5.0,7.0,1.8,,,,,,-10.2,-11.0,,,,30.3,,False,,True,True,True,,,,,True,,,False,,,False,True,,False,True,,False,True,,,,True,True,True,,,,,,False,False,,,,False
53049,9,18.0,,19.0,,19.0,18.0,24.0,,,,,15.1,,,14.4,,,15.0,19.8,,20.8,,,14.0,15.4,,,,30.0,22.0,32.2,,,,,,,16.3,,,,22.2,9.0,,10.0,,10.0,9.0,15.0,,,,,6.1,,,5.4,,,6.0,10.8,,11.8,,,5.0,6.4,,,,21.0,13.0,23.2,,,,,,,7.3,,,,13.2,,False,,False,False,False,,,,,True,,,True,,,True,False,,False,,,True,True,,,,False,False,False,,,,,,,True,,,,False
53051,12,10.0,,9.4,,11.0,10.0,12.0,,,,,9.8,,,6.3,,,25.0,14.3,,14.3,,,3.0,8.2,,,,17.0,14.0,11.0,,,,,,,10.9,,,,18.4,-2.0,,-2.6,,-1.0,-2.0,0.0,,,,,-2.2,,,-5.7,,,13.0,2.3,,2.3,,,-9.0,-3.8,,,,5.0,2.0,-1.0,,,,,,,-1.1,,,,6.4,,False,,True,False,True,,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,True,,,,,,,True,,,,False
