,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
36063,149,140.0,220.2,148.3,,123.0,171.0,,,,,147.0,324.4,,27.2,131.4,40.9,,145.7,,74.2,83.0,,,183.0,,-9.0,71.2,-0.7,,-26.0,22.0,,,,,-2.0,175.4,,-121.8,-17.6,-108.1,,-3.3,,-74.8,-66.0,,,34.0,,False,True,,False,False,,,,,True,False,,False,False,False,,True,,False,False,,,False,
36065,146,212.0,389.6,203.3,,130.0,140.0,,,,,35.0,383.6,,44.6,139.2,56.2,,136.1,,146.8,85.0,,,173.0,,66.0,243.6,57.3,,-16.0,-6.0,,,,,-111.0,237.6,,-101.4,-6.8,-89.8,,-9.9,,0.8,-61.0,,,27.0,,False,True,,True,True,,,,,False,False,,False,True,False,,True,,True,True,,,True,
36067,397,392.0,683.1,393.2,,304.0,516.0,,,,,182.0,799.6,,136.6,349.0,132.2,,337.0,,309.8,296.0,,,345.0,,-5.0,286.1,-3.8,,-93.0,119.0,,,,,-215.0,402.6,,-260.4,-48.0,-264.8,,-60.0,,-87.2,-101.0,,,-52.0,,False,True,,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
36069,68,40.0,57.3,40.6,,27.0,14.0,,,,,48.0,177.8,,6.4,29.5,45.5,,0.4,,24.1,,,,27.0,,-28.0,-10.7,-27.4,,-41.0,-54.0,,,,,-20.0,109.8,,-61.6,-38.5,-22.5,,-67.6,,-43.9,,,,-41.0,,True,True,,False,False,,,,,True,False,,False,False,True,,False,,False,,,,False,
36071,382,292.0,196.1,285.4,555.4,272.0,296.0,,,,,279.0,769.3,,189.5,409.1,52.5,,210.2,,312.9,327.0,,,310.0,,-90.0,-185.9,-96.6,173.4,-110.0,-86.0,,,,,-103.0,387.3,,-192.5,27.1,-329.5,,-171.8,,-69.1,-55.0,,,-72.0,,False,False,False,False,True,,,,,False,False,,False,True,False,,False,,True,True,,,True,
36073,21,8.0,,9.2,,3.0,0.0,,,,,19.0,65.1,,1.4,10.0,2.2,,2.8,,3.6,,,,7.0,,-13.0,,-11.8,,-18.0,-21.0,,,,,-2.0,44.1,,-19.6,-11.0,-18.8,,-18.2,,-17.4,,,,-14.0,,,True,,False,False,,,,,True,False,,False,True,False,,False,,False,,,,False,
36075,91,72.0,69.5,73.1,,49.0,97.0,,,,,5.0,282.2,,53.4,63.2,19.2,,44.4,,46.9,,,,142.0,,-19.0,-21.5,-17.9,,-42.0,6.0,,,,,-86.0,191.2,,-37.6,-27.8,-71.8,,-46.6,,-44.1,,,,51.0,,False,True,,False,True,,,,,False,False,,False,False,False,,False,,False,,,,False,
36077,194,8.0,4.7,9.6,,4.0,1.0,,,,,0.0,91.5,,0.2,3.4,6.8,,2.2,,9.9,,,,4.0,,-186.0,-189.3,-184.4,,-190.0,-193.0,,,,,-194.0,-102.5,,-193.8,-190.6,-187.2,,-191.8,,-184.1,,,,-190.0,,False,True,,False,False,,,,,False,True,,False,False,False,,False,,True,,,,False,
36079,95,48.0,8.1,59.0,,37.0,33.0,,,,,4.0,90.4,,18.6,51.3,92.9,,42.0,,56.1,,,,33.0,,-47.0,-86.9,-36.0,,-58.0,-62.0,,,,,-91.0,-4.6,,-76.4,-43.7,-2.1,,-53.0,,-38.9,,,,-62.0,,False,True,,False,False,,,,,False,True,,False,True,True,,False,,True,,,,False,
36081,1929,0.0,,0.0,3732.2,0.0,,,,,,,4918.7,,,0.2,,,0.0,,,,,,,,-1929.0,,-1929.0,1803.2,-1929.0,,,,,,,2989.7,,,-1928.8,,,-1929.0,,,,,,,,,False,True,False,,,,,,,False,,,True,,,False,,,,,,,
36083,87,112.0,94.6,130.3,,77.0,55.0,,,,,49.0,456.1,,72.8,91.0,72.1,,68.1,,103.4,542.0,,,63.0,,25.0,7.6,43.3,,-10.0,-32.0,,,,,-38.0,369.1,,-14.2,4.0,-14.9,,-18.9,,16.4,455.0,,,-24.0,,True,False,,True,False,,,,,False,False,,True,True,True,,True,,True,False,,,True,
36085,491,0.0,,0.0,741.1,0.0,,,,,,,1491.1,,,0.3,,,0.0,,,,,,,,-491.0,,-491.0,250.1,-491.0,,,,,,,1000.1,,,-490.7,,,-491.0,,,,,,,,,False,True,False,,,,,,,False,,,True,,,False,,,,,,,
36087,533,244.0,10.9,240.0,408.4,284.0,519.0,,,,,350.0,745.6,,101.5,313.3,288.2,,172.1,,380.8,309.0,,,279.0,,-289.0,-522.1,-293.0,-124.6,-249.0,-14.0,,,,,-183.0,212.6,,-431.5,-219.7,-244.8,,-360.9,,-152.2,-224.0,,,-254.0,,False,False,True,True,True,,,,,True,True,,False,True,True,,False,,True,True,,,True,
36089,41,0.0,3.9,4.0,,2.0,0.0,,,,,0.0,158.5,,0.0,5.8,6.2,,0.7,,6.2,,,,1.0,,-41.0,-37.1,-37.0,,-39.0,-41.0,,,,,-41.0,117.5,,-41.0,-35.2,-34.8,,-40.3,,-34.8,,,,-40.0,,True,True,,True,False,,,,,False,False,,True,True,True,,True,,True,,,,True,
36091,172,112.0,45.0,108.1,,74.0,76.0,,,,,62.0,346.5,,42.7,129.2,95.3,,74.3,,71.1,88.0,,,71.0,,-60.0,-127.0,-63.9,,-98.0,-96.0,,,,,-110.0,174.5,,-129.3,-42.8,-76.7,,-97.7,,-100.9,-84.0,,,-101.0,,False,False,,False,False,,,,,False,False,,False,True,False,,False,,False,False,,,False,
36093,250,172.0,108.7,176.0,,130.0,218.0,,,,,33.0,371.5,,136.2,231.5,128.2,,108.9,,159.5,191.0,,,108.0,,-78.0,-141.3,-74.0,,-120.0,-32.0,,,,,-217.0,121.5,,-113.8,-18.5,-121.8,,-141.1,,-90.5,-59.0,,,-142.0,,False,True,,False,True,,,,,False,False,,False,True,False,,False,,False,True,,,False,
36095,8,0.0,,0.3,,0.0,0.0,,,,,0.0,50.6,,0.7,1.0,,,0.5,,2.8,,,,0.0,,-8.0,,-7.7,,-8.0,-8.0,,,,,-8.0,42.6,,-7.3,-7.0,,,-7.5,,-5.2,,,,-8.0,,,True,,False,False,,,,,False,False,,True,True,,,True,,True,,,,False,
36097,9,4.0,,6.3,,0.0,0.0,,,,,4.0,23.4,,0.1,1.0,,,1.6,,3.2,,,,1.0,,-5.0,,-2.7,,-9.0,-9.0,,,,,-5.0,14.4,,-8.9,-8.0,,,-7.4,,-5.8,,,,-8.0,,,True,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
36099,11,16.0,,17.1,,7.0,18.0,,,,,9.0,83.7,,1.3,5.4,,,6.1,,15.2,,,,34.0,,5.0,,6.1,,-4.0,7.0,,,,,-2.0,72.7,,-9.7,-5.6,,,-4.9,,4.2,,,,23.0,,,False,,True,False,,,,,True,False,,False,False,,,True,,True,,,,False,
36101,20,32.0,4.7,30.5,,27.0,31.0,,,,,73.0,187.3,,4.9,26.2,14.1,,57.8,,28.4,,,,41.0,,12.0,-15.3,10.5,,7.0,11.0,,,,,53.0,167.3,,-15.1,6.2,-5.9,,37.8,,8.4,,,,21.0,,False,True,,True,True,,,,,False,False,,False,True,True,,False,,True,,,,False,
36103,1506,1440.0,596.6,1540.4,3485.4,1182.0,1169.0,,,,,760.0,4782.0,,810.8,1274.0,1988.3,,0.0,,1760.4,1184.0,,,1250.0,,-66.0,-909.4,34.4,1979.4,-324.0,-337.0,,,,,-746.0,3276.0,,-695.2,-232.0,482.3,,-1506.0,,254.4,-322.0,,,-256.0,,False,True,False,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
36105,56,20.0,8.7,20.5,,9.0,0.0,,,,,15.0,67.2,,1.1,13.3,4.8,,37.9,,19.7,,,,19.0,,-36.0,-47.3,-35.5,,-47.0,-56.0,,,,,-41.0,11.2,,-54.9,-42.7,-51.2,,-18.1,,-36.3,,,,-37.0,,False,True,,False,False,,,,,False,True,,False,False,False,,True,,False,,,,False,
36107,24,8.0,,7.3,,6.0,0.0,,,,,15.0,73.2,,0.2,6.4,40.9,,2.5,,5.8,,,,3.0,,-16.0,,-16.7,,-18.0,-24.0,,,,,-9.0,49.2,,-23.8,-17.6,16.9,,-21.5,,-18.2,,,,-21.0,,,False,,False,False,,,,,True,False,,False,False,False,,False,,False,,,,False,
36109,137,16.0,9.5,23.1,,11.0,16.0,,,,,20.0,126.1,,1.5,8.4,43.5,,7.3,,14.4,,,,7.0,,-121.0,-127.5,-113.9,,-126.0,-121.0,,,,,-117.0,-10.9,,-135.5,-128.6,-93.5,,-129.7,,-122.6,,,,-130.0,,False,True,,False,False,,,,,True,True,,False,False,True,,False,,False,,,,False,
36111,126,128.0,52.6,106.3,,60.0,59.0,,,,,38.0,291.2,,26.7,127.0,34.0,,135.6,,175.2,67.0,,,68.0,,2.0,-73.4,-19.7,,-66.0,-67.0,,,,,-88.0,165.2,,-99.3,1.0,-92.0,,9.6,,49.2,-59.0,,,-58.0,,False,False,,False,False,,,,,False,False,,False,True,False,,False,,False,False,,,False,
36113,36,16.0,13.6,19.3,,11.0,3.0,,,,,21.0,106.7,,0.9,5.4,7.9,,12.2,,29.3,,,,17.0,,-20.0,-22.4,-16.7,,-25.0,-33.0,,,,,-15.0,70.7,,-35.1,-30.6,-28.1,,-23.8,,-6.7,,,,-19.0,,False,True,,False,False,,,,,True,False,,False,False,False,,False,,True,,,,True,
36115,22,16.0,10.0,16.3,,8.0,0.0,,,,,28.0,68.4,,0.1,5.5,2.7,,9.8,,13.5,,,,31.0,,-6.0,-12.0,-5.7,,-14.0,-22.0,,,,,6.0,46.4,,-21.9,-16.5,-19.3,,-12.2,,-8.5,,,,9.0,,False,True,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
36117,32,80.0,67.1,71.9,,34.0,27.0,,,,,12.0,167.4,,36.0,50.3,31.3,,8.2,,76.1,,,,139.0,,48.0,35.1,39.9,,2.0,-5.0,,,,,-20.0,135.4,,4.0,18.3,-0.7,,-23.8,,44.1,,,,107.0,,True,True,,True,True,,,,,True,False,,True,True,True,,True,,True,,,,False,
36119,1051,1020.0,98.9,1055.5,1190.0,818.0,1455.0,,,,,597.0,1904.2,,497.5,898.0,775.9,,815.1,,1519.4,720.0,,,1015.0,,-31.0,-952.1,4.5,139.0,-233.0,404.0,,,,,-454.0,853.2,,-553.5,-153.0,-275.1,,-235.9,,468.4,-331.0,,,-36.0,,False,True,False,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
36121,10,8.0,,10.4,,5.0,0.0,,,,,36.0,61.0,,0.3,3.7,14.2,,9.3,,5.3,,,,7.0,,-2.0,,0.4,,-5.0,-10.0,,,,,26.0,51.0,,-9.7,-6.3,4.2,,-0.7,,-4.7,,,,-3.0,,,True,,False,False,,,,,False,False,,False,False,False,,True,,False,,,,False,
36123,3,12.0,,10.8,,8.0,12.0,,,,,7.0,44.1,,0.9,5.0,,,10.2,,11.0,,,,9.0,,9.0,,7.8,,5.0,9.0,,,,,4.0,41.1,,-2.1,2.0,,,7.2,,8.0,,,,6.0,,,True,,True,False,,,,,True,False,,True,True,,,True,,True,,,,True,
37001,899,864.0,1188.3,883.1,,542.0,855.0,,,,,469.0,718.1,,334.0,555.0,288.5,,536.6,,961.9,510.0,,,646.0,,-35.0,289.3,-15.9,,-357.0,-44.0,,,,,-430.0,-180.9,,-565.0,-344.0,-610.5,,-362.4,,62.9,-389.0,,,-253.0,,False,True,,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
37003,121,148.0,,143.6,,141.0,111.0,,,,,157.0,242.4,,84.5,108.2,58.4,,418.5,,179.0,,,,263.0,,27.0,,22.6,,20.0,-10.0,,,,,36.0,121.4,,-36.5,-12.8,-62.6,,297.5,,58.0,,,,142.0,,,True,,True,True,,,,,False,False,,False,True,False,,False,,False,,,,False,
37005,34,40.0,,33.7,,28.0,46.0,,,,,28.0,53.4,,8.1,60.6,0.1,,32.8,,52.9,,,,5.0,,6.0,,-0.3,,-6.0,12.0,,,,,-6.0,19.4,,-25.9,26.6,-33.9,,-1.2,,18.9,,,,-29.0,,,True,,False,False,,,,,False,False,,False,False,False,,True,,False,,,,False,
37007,133,156.0,,166.6,,111.0,200.0,,,,,122.0,152.8,,98.2,150.1,62.9,,102.5,,98.5,,,,211.0,,23.0,,33.6,,-22.0,67.0,,,,,-11.0,19.8,,-34.8,17.1,-70.1,,-30.5,,-34.5,,,,78.0,,,False,,True,False,,,,,True,True,,False,True,False,,False,,False,,,,False,
37009,68,44.0,,33.2,,52.0,40.0,,,,,52.0,133.3,,12.5,73.8,88.5,,28.4,,77.0,,,,29.0,,-24.0,,-34.8,,-16.0,-28.0,,,,,-16.0,65.3,,-55.5,5.8,20.5,,-39.6,,9.0,,,,-39.0,,,False,,True,False,,,,,True,False,,False,True,True,,False,,True,,,,False,
37011,190,28.0,,23.7,,56.0,84.0,,,,,61.0,113.9,,2.6,56.0,26.6,,106.4,,19.0,,,,7.0,,-162.0,,-166.3,,-134.0,-106.0,,,,,-129.0,-76.1,,-187.4,-134.0,-163.4,,-83.6,,-171.0,,,,-183.0,,,False,,True,True,,,,,True,True,,False,True,False,,True,,False,,,,False,
37013,337,116.0,,132.9,,141.0,106.0,,,,,255.0,380.2,,40.4,177.7,246.1,,15.4,,136.9,,,,53.0,,-221.0,,-204.1,,-196.0,-231.0,,,,,-82.0,43.2,,-296.6,-159.3,-90.9,,-321.6,,-200.1,,,,-284.0,,,True,,True,False,,,,,True,True,,False,True,True,,False,,True,,,,False,
37015,190,176.0,,179.9,,133.0,285.0,,,,,44.0,103.6,,56.6,149.4,55.1,,134.1,,145.7,,,,157.0,,-14.0,,-10.1,,-57.0,95.0,,,,,-146.0,-86.4,,-133.4,-40.6,-134.9,,-55.9,,-44.3,,,,-33.0,,,True,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
37017,176,112.0,,109.9,,104.0,75.0,,,,,127.0,172.2,,28.1,108.5,53.7,,119.9,,66.6,,,,98.0,,-64.0,,-66.1,,-72.0,-101.0,,,,,-49.0,-3.8,,-147.9,-67.5,-122.3,,-56.1,,-109.4,,,,-78.0,,,False,,False,False,,,,,True,True,,False,False,False,,True,,False,,,,False,
37019,174,248.0,1440.3,245.9,,207.0,141.0,,,,,355.0,624.8,,110.3,220.1,180.5,,93.5,,220.0,92.0,,,120.0,,74.0,1266.3,71.9,,33.0,-33.0,,,,,181.0,450.8,,-63.7,46.1,6.5,,-80.5,,46.0,-82.0,,,-54.0,,False,True,,True,True,,,,,False,False,,True,True,True,,False,,True,False,,,True,
37021,597,732.0,2360.1,748.5,,750.0,857.0,,,,,782.0,1428.4,,576.0,646.3,413.7,,670.5,,633.0,825.0,,,641.0,,135.0,1763.1,151.5,,153.0,260.0,,,,,185.0,831.4,,-21.0,49.3,-183.3,,73.5,,36.0,228.0,,,44.0,,False,False,,False,False,,,,,False,False,,True,True,False,,True,,True,False,,,True,
37023,241,236.0,406.9,221.0,,260.0,988.0,,,,,414.0,256.5,,22.2,280.4,104.0,,249.7,,332.5,,,,81.0,,-5.0,165.9,-20.0,,19.0,747.0,,,,,173.0,15.5,,-218.8,39.4,-137.0,,8.7,,91.5,,,,-160.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
37025,764,656.0,1583.7,656.9,,485.0,462.0,,,,,764.0,959.8,,361.9,649.9,295.2,,426.0,,439.7,287.0,,,430.0,,-108.0,819.7,-107.1,,-279.0,-302.0,,,,,0.0,195.8,,-402.1,-114.1,-468.8,,-338.0,,-324.3,-477.0,,,-334.0,,False,True,,False,False,,,,,True,False,,False,False,False,,False,,False,False,,,False,
37027,238,224.0,627.5,220.0,,218.0,68.0,,,,,346.0,461.5,,106.1,215.3,175.5,,268.7,,115.9,,,,110.0,,-14.0,389.5,-18.0,,-20.0,-170.0,,,,,108.0,223.5,,-131.9,-22.7,-62.5,,30.7,,-122.1,,,,-128.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
37029,27,28.0,,29.1,,19.0,59.0,,,,,4.0,36.2,,4.0,10.8,,,20.0,,45.9,,,,21.0,,1.0,,2.1,,-8.0,32.0,,,,,-23.0,9.2,,-23.0,-16.2,,,-7.0,,18.9,,,,-6.0,,,False,,False,False,,,,,False,False,,False,False,,,False,,False,,,,False,
37031,214,140.0,393.7,141.3,,133.0,136.0,,,,,451.0,371.5,,9.9,90.0,204.6,,0.0,,129.2,,,,71.0,,-74.0,179.7,-72.7,,-81.0,-78.0,,,,,237.0,157.5,,-204.1,-124.0,-9.4,,-214.0,,-84.8,,,,-143.0,,False,True,,False,False,,,,,False,False,,False,False,True,,False,,False,,,,False,
37033,67,28.0,,25.7,,26.0,27.0,,,,,47.0,48.4,,5.3,30.4,31.1,,23.8,,22.1,,,,19.0,,-39.0,,-41.3,,-41.0,-40.0,,,,,-20.0,-18.6,,-61.7,-36.6,-35.9,,-43.2,,-44.9,,,,-48.0,,,False,,False,False,,,,,True,True,,False,True,True,,False,,False,,,,False,
37035,531,540.0,626.7,540.2,,475.0,312.0,,,,,593.0,1014.8,,295.6,510.2,283.7,,426.5,,492.7,297.0,,,418.0,,9.0,95.7,9.2,,-56.0,-219.0,,,,,62.0,483.8,,-235.4,-20.8,-247.3,,-104.5,,-38.3,-234.0,,,-113.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,False,False,,,False,
37037,216,172.0,293.5,188.1,,153.0,94.0,,,,,160.0,148.7,,77.4,218.6,148.1,,119.7,,155.4,,,,103.0,,-44.0,77.5,-27.9,,-63.0,-122.0,,,,,-56.0,-67.3,,-138.6,2.6,-67.9,,-96.3,,-60.6,,,,-113.0,,False,True,,False,False,,,,,False,False,,False,True,False,,False,,False,,,,False,
37039,225,64.0,,63.2,,71.0,72.0,,,,,80.0,146.8,,21.2,106.3,76.3,,15.7,,119.9,,,,21.0,,-161.0,,-161.8,,-154.0,-153.0,,,,,-145.0,-78.2,,-203.8,-118.7,-148.7,,-209.3,,-105.1,,,,-204.0,,,False,,True,True,,,,,True,True,,False,True,True,,False,,True,,,,False,
37041,111,40.0,,27.2,,27.0,10.0,,,,,25.0,90.0,,6.6,31.5,32.0,,12.5,,85.4,,,,18.0,,-71.0,,-83.8,,-84.0,-101.0,,,,,-86.0,-21.0,,-104.4,-79.5,-79.0,,-98.5,,-25.6,,,,-93.0,,,False,,False,False,,,,,False,True,,False,False,False,,False,,True,,,,False,
37043,25,0.0,,9.6,,7.0,0.0,,,,,16.0,45.3,,3.5,6.3,,,8.4,,33.3,,,,0.0,,-25.0,,-15.4,,-18.0,-25.0,,,,,-9.0,20.3,,-21.5,-18.7,,,-16.6,,8.3,,,,-25.0,,,True,,True,False,,,,,True,True,,True,True,,,True,,True,,,,False,
37045,498,548.0,1260.4,532.4,,479.0,389.0,,,,,409.0,1009.8,,469.3,473.8,332.5,,441.4,,523.3,,,,374.0,,50.0,762.4,34.4,,-19.0,-109.0,,,,,-89.0,511.8,,-28.7,-24.2,-165.5,,-56.6,,25.3,,,,-124.0,,False,True,,True,False,,,,,False,False,,True,True,False,,False,,True,,,,False,
37047,282,288.0,207.0,297.3,,219.0,236.0,,,,,269.0,209.6,,125.6,242.9,83.2,,203.6,,360.9,,,,261.0,,6.0,-75.0,15.3,,-63.0,-46.0,,,,,-13.0,-72.4,,-156.4,-39.1,-198.8,,-78.4,,78.9,,,,-21.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,False,,,,False,
37049,414,332.0,515.5,308.9,,301.0,665.0,,,,,677.0,566.3,,38.0,211.6,137.3,,75.8,,375.3,,,,283.0,,-82.0,101.5,-105.1,,-113.0,251.0,,,,,263.0,152.3,,-376.0,-202.4,-276.7,,-338.2,,-38.7,,,,-131.0,,False,False,,False,False,,,,,False,False,,False,False,False,,False,,True,,,,False,
37051,1220,1368.0,2283.8,1405.1,,1173.0,1458.0,,,,,1361.0,1703.5,,505.0,891.8,922.3,,979.1,,1179.6,1128.0,,,824.0,,148.0,1063.8,185.1,,-47.0,238.0,,,,,141.0,483.5,,-715.0,-328.2,-297.7,,-240.9,,-40.4,-92.0,,,-396.0,,False,False,,True,False,,,,,True,False,,False,False,False,,False,,True,True,,,False,
37053,58,28.0,,25.3,,9.0,6.0,,,,,8.0,55.0,,4.6,22.4,,,7.3,,23.1,,,,70.0,,-30.0,,-32.7,,-49.0,-52.0,,,,,-50.0,-3.0,,-53.4,-35.6,,,-50.7,,-34.9,,,,12.0,,,False,,False,False,,,,,False,True,,False,False,,,False,,False,,,,True,
37055,31,12.0,,11.7,,11.0,1.0,,,,,42.0,94.6,,1.1,10.0,53.2,,6.4,,13.0,,,,7.0,,-19.0,,-19.3,,-20.0,-30.0,,,,,11.0,63.6,,-29.9,-21.0,22.2,,-24.6,,-18.0,,,,-24.0,,,False,,False,False,,,,,True,False,,False,False,False,,False,,True,,,,False,
37057,552,424.0,850.4,434.1,,397.0,404.0,,,,,572.0,655.2,,238.4,351.9,168.7,,328.1,,311.5,489.0,,,434.0,,-128.0,298.4,-117.9,,-155.0,-148.0,,,,,20.0,103.2,,-313.6,-200.1,-383.3,,-223.9,,-240.5,-63.0,,,-118.0,,False,True,,False,False,,,,,True,True,,False,False,False,,False,,False,True,,,True,
37059,82,88.0,,82.3,,79.0,35.0,,,,,120.0,181.4,,4.3,58.3,93.4,,82.1,,38.1,,,,41.0,,6.0,,0.3,,-3.0,-47.0,,,,,38.0,99.4,,-77.7,-23.7,11.4,,0.1,,-43.9,,,,-41.0,,,True,,True,False,,,,,False,False,,False,False,False,,True,,False,,,,False,
37061,187,68.0,405.6,55.5,,54.0,46.0,,,,,357.0,72.5,,10.0,84.0,42.9,,39.3,,98.8,,,,94.0,,-119.0,218.6,-131.5,,-133.0,-141.0,,,,,170.0,-114.5,,-177.0,-103.0,-144.1,,-147.7,,-88.2,,,,-93.0,,False,False,,False,False,,,,,False,True,,False,True,False,,False,,True,,,,True,
37063,877,1052.0,1215.4,1088.6,1005.9,876.0,1114.0,,,,,970.0,840.2,,455.7,689.8,403.4,,806.5,,1135.7,482.0,,,704.0,,175.0,338.4,211.6,128.9,-1.0,237.0,,,,,93.0,-36.8,,-421.3,-187.2,-473.6,,-70.5,,258.7,-395.0,,,-173.0,,False,False,True,True,False,,,,,True,True,,False,False,False,,True,,False,False,,,True,
37065,430,372.0,177.5,386.8,,301.0,445.0,,,,,198.0,333.7,,279.7,326.4,127.0,,330.6,,501.5,,,,349.0,,-58.0,-252.5,-43.2,,-129.0,15.0,,,,,-232.0,-96.3,,-150.3,-103.6,-303.0,,-99.4,,71.5,,,,-81.0,,False,True,,False,True,,,,,False,False,,False,False,False,,False,,False,,,,False,
37067,1023,1200.0,772.0,1202.7,1226.4,946.0,947.0,,,,,1154.0,1246.4,,694.9,945.9,412.4,,1173.5,,1135.6,748.0,,,1096.0,,177.0,-251.0,179.7,203.4,-77.0,-76.0,,,,,131.0,223.4,,-328.1,-77.1,-610.6,,150.5,,112.6,-275.0,,,73.0,,False,False,False,True,True,,,,,True,False,,False,True,False,,True,,True,False,,,True,
37069,208,244.0,556.4,248.0,,224.0,171.0,,,,,150.0,395.3,,124.6,192.0,210.4,,247.2,,247.2,,,,196.0,,36.0,348.4,40.0,,16.0,-37.0,,,,,-58.0,187.3,,-83.4,-16.0,2.4,,39.2,,39.2,,,,-12.0,,False,False,,True,False,,,,,False,False,,False,True,True,,False,,False,,,,True,
37071,989,960.0,2873.6,990.6,,879.0,830.0,,,,,958.0,1565.7,,1007.8,878.9,388.3,,617.3,,692.2,432.0,,,699.0,,-29.0,1884.6,1.6,,-110.0,-159.0,,,,,-31.0,576.7,,18.8,-110.1,-600.7,,-371.7,,-296.8,-557.0,,,-290.0,,False,True,,False,False,,,,,False,False,,True,False,False,,False,,False,False,,,False,
37073,55,20.0,,18.2,,12.0,21.0,,,,,8.0,36.0,,4.9,32.0,,,1.4,,18.0,,,,13.0,,-35.0,,-36.8,,-43.0,-34.0,,,,,-47.0,-19.0,,-50.1,-23.0,,,-53.6,,-37.0,,,,-42.0,,,False,,False,True,,,,,False,True,,False,True,,,False,,False,,,,False,
37075,66,44.0,,43.1,,12.0,,,,,,16.0,22.3,,1.6,24.8,,,0.9,,,,,,35.0,,-22.0,,-22.9,,-54.0,,,,,,-50.0,-43.7,,-64.4,-41.2,,,-65.1,,,,,,-31.0,,,False,,False,,,,,,False,False,,False,False,,,False,,,,,,False,
37077,289,440.0,276.6,444.0,,285.0,780.0,,,,,173.0,279.6,,165.8,403.5,82.7,,296.8,,478.2,,,,393.0,,151.0,-12.4,155.0,,-4.0,491.0,,,,,-116.0,-9.4,,-123.2,114.5,-206.3,,7.8,,189.2,,,,104.0,,True,False,,True,False,,,,,True,True,,True,True,False,,True,,False,,,,True,
37079,136,60.0,,64.5,,42.0,37.0,,,,,59.0,70.9,,7.8,49.5,43.9,,21.5,,31.5,,,,29.0,,-76.0,,-71.5,,-94.0,-99.0,,,,,-77.0,-65.1,,-128.2,-86.5,-92.1,,-114.5,,-104.5,,,,-107.0,,,True,,False,False,,,,,False,True,,False,False,False,,False,,False,,,,False,
37081,1726,1324.0,2212.7,1369.2,1476.4,1071.0,909.0,,,,,1363.0,1962.3,,706.3,1051.0,553.0,,1086.7,,979.6,607.0,,,1097.0,,-402.0,486.7,-356.8,-249.6,-655.0,-817.0,,,,,-363.0,236.3,,-1019.7,-675.0,-1173.0,,-639.3,,-746.4,-1119.0,,,-629.0,,False,True,True,False,False,,,,,True,True,,False,False,False,,False,,False,False,,,False,
