,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IHME-CurveFit,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51109,88,80.0,,73.0,,,,109.0,,8.3,,75.4,,201.0,-8.0,,-15.0,,,,21.0,,-79.7,,-12.6,,113.0,,False,,,,False,,False,,False,,False
51111,44,35.0,,41.0,,,,61.7,,34.6,,46.1,,14.0,-9.0,,-3.0,,,,17.7,,-9.4,,2.1,,-30.0,,True,,,,False,,False,,True,,False
51113,30,35.0,,33.0,,,,70.4,,11.2,,35.4,,30.0,5.0,,3.0,,,,40.4,,-18.8,,5.4,,0.0,,True,,,,False,,False,,False,,True
51115,5,25.0,,50.0,,,,16.8,,2.0,,,,81.0,20.0,,45.0,,,,11.8,,-3.0,,,,76.0,,False,,,,True,,True,,,,False
51117,188,675.0,,3806.0,,,,219.2,,461.6,,413.4,,632.0,487.0,,3618.0,,,,31.2,,273.6,,225.4,,444.0,,False,,,,True,,True,,True,,True
51119,40,50.0,,154.0,,,,48.1,,11.2,,29.1,,79.0,10.0,,114.0,,,,8.1,,-28.8,,-10.9,,39.0,,False,,,,True,,False,,False,,False
51121,1040,130.0,279.2,126.0,,,,475.4,,22.8,,124.5,,72.0,-910.0,-760.8,-914.0,,,,-564.6,,-1017.2,,-915.5,,-968.0,True,False,,,,True,,False,,False,,False
51125,48,65.0,,87.0,,,,65.0,,11.1,,45.5,,345.0,17.0,,39.0,,,,17.0,,-36.9,,-2.5,,297.0,,False,,,,True,,False,,True,,False
51127,40,55.0,,36.0,,,,105.0,,9.6,,115.7,,44.0,15.0,,-4.0,,,,65.0,,-30.4,,75.7,,4.0,,True,,,,False,,False,,False,,True
51131,8,20.0,,0.0,,,,32.1,,0.1,,18.0,,106.0,12.0,,-8.0,,,,24.1,,-7.9,,10.0,,98.0,,True,,,,False,,True,,True,,False
51133,44,30.0,,48.0,,,,62.1,,19.8,,53.6,,31.0,-14.0,,4.0,,,,18.1,,-24.2,,9.6,,-13.0,,True,,,,False,,False,,True,,True
51135,39,40.0,,112.0,,,,87.4,,2.6,,31.4,,20.0,1.0,,73.0,,,,48.4,,-36.4,,-7.6,,-19.0,,False,,,,False,,False,,False,,False
51137,51,105.0,,127.0,,,,199.9,,44.7,,120.3,,138.0,54.0,,76.0,,,,148.9,,-6.3,,69.3,,87.0,,False,,,,False,,True,,False,,False
51139,28,60.0,,59.0,,,,60.1,,11.1,,37.9,,207.0,32.0,,31.0,,,,32.1,,-16.9,,9.9,,179.0,,True,,,,False,,True,,True,,False
51141,97,215.0,,218.0,,,,276.2,,259.3,,205.2,,244.0,118.0,,121.0,,,,179.2,,162.3,,108.2,,147.0,,False,,,,False,,False,,True,,False
51143,477,475.0,433.4,725.0,,,,804.3,,708.4,,629.7,,521.0,-2.0,-43.6,248.0,,,,327.3,,231.4,,152.7,,44.0,False,False,,,,False,,False,,False,,False
51145,58,110.0,,225.0,,,,172.1,,49.8,,94.7,,127.0,52.0,,167.0,,,,114.1,,-8.2,,36.7,,69.0,,False,,,,False,,True,,True,,False
51147,122,350.0,,896.0,,,,160.3,,176.6,,307.2,,190.0,228.0,,774.0,,,,38.3,,54.6,,185.2,,68.0,,False,,,,True,,True,,True,,True
51149,302,240.0,,420.0,,,,227.0,,78.4,,164.8,,321.0,-62.0,,118.0,,,,-75.0,,-223.6,,-137.2,,19.0,,False,,,,False,,False,,False,,True
51153,2180,2675.0,526.5,4243.0,,,,1811.4,,1032.8,,2747.6,,2105.0,495.0,-1653.5,2063.0,,,,-368.6,,-1147.2,,567.6,,-75.0,False,False,,,,True,,False,,False,,True
51155,84,70.0,,144.0,,,,189.1,,46.6,,92.2,,82.0,-14.0,,60.0,,,,105.1,,-37.4,,8.2,,-2.0,,False,,,,False,,False,,True,,True
51157,17,10.0,,0.0,,,,21.7,,6.1,,19.8,,10.0,-7.0,,-17.0,,,,4.7,,-10.9,,2.8,,-7.0,,False,,,,True,,False,,True,,False
51159,40,5.0,,0.0,,,,27.0,,0.0,,12.6,,107.0,-35.0,,-40.0,,,,-13.0,,-40.0,,-27.4,,67.0,,False,,,,True,,False,,True,,False
51161,215,280.0,,489.0,,,,679.8,,104.3,,225.3,,294.0,65.0,,274.0,,,,464.8,,-110.7,,10.3,,79.0,,False,,,,False,,False,,True,,False
51163,30,5.0,,2.0,,,,52.6,,28.9,,69.8,,1.0,-25.0,,-28.0,,,,22.6,,-1.1,,39.8,,-29.0,,False,,,,True,,True,,False,,False
51165,316,200.0,214.2,256.0,,,,265.7,,30.2,,157.0,,155.0,-116.0,-101.8,-60.0,,,,-50.3,,-285.8,,-159.0,,-161.0,True,True,,,,True,,False,,False,,False
51167,97,260.0,,719.0,,,,298.6,,460.1,,214.5,,324.0,163.0,,622.0,,,,201.6,,363.1,,117.5,,227.0,,False,,,,False,,False,,True,,False
51169,82,185.0,,435.0,,,,194.3,,24.9,,,,227.0,103.0,,353.0,,,,112.3,,-57.1,,,,145.0,,False,,,,False,,True,,,,False
51171,87,125.0,,83.0,,,,128.3,,87.9,,113.9,,321.0,38.0,,-4.0,,,,41.3,,0.9,,26.9,,234.0,,True,,,,False,,True,,True,,False
51173,229,170.0,,318.0,,,,255.4,,130.1,,214.4,,202.0,-59.0,,89.0,,,,26.4,,-98.9,,-14.6,,-27.0,,False,,,,True,,False,,True,,True
51175,144,140.0,,0.0,,,,188.3,,65.9,,117.9,,155.0,-4.0,,-144.0,,,,44.3,,-78.1,,-26.1,,11.0,,False,,,,False,,False,,False,,False
51177,531,765.0,354.9,1357.0,,,,745.8,,277.0,,551.3,,822.0,234.0,-176.1,826.0,,,,214.8,,-254.0,,20.3,,291.0,True,False,,,,True,,False,,True,,False
51179,480,540.0,155.8,925.0,,,,705.4,,259.6,,482.7,,690.0,60.0,-324.2,445.0,,,,225.4,,-220.4,,2.7,,210.0,False,False,,,,False,,False,,True,,False
51181,54,60.0,,68.0,,,,40.5,,22.6,,73.9,,133.0,6.0,,14.0,,,,-13.5,,-31.4,,19.9,,79.0,,False,,,,False,,False,,False,,False
51183,70,100.0,,42.0,,,,106.4,,28.2,,65.5,,44.0,30.0,,-28.0,,,,36.4,,-41.8,,-4.5,,-26.0,,True,,,,False,,False,,True,,True
51185,113,125.0,,188.0,,,,321.4,,25.6,,245.2,,110.0,12.0,,75.0,,,,208.4,,-87.4,,132.2,,-3.0,,False,,,,False,,False,,False,,True
51187,52,35.0,,1.0,,,,70.4,,1.8,,18.1,,25.0,-17.0,,-51.0,,,,18.4,,-50.2,,-33.9,,-27.0,,False,,,,False,,False,,False,,False
51191,247,225.0,74.5,352.0,,,,498.9,,159.5,,203.7,,178.0,-22.0,-172.5,105.0,,,,251.9,,-87.5,,-43.3,,-69.0,False,False,,,,False,,False,,False,,False
51193,30,80.0,,0.0,,,,78.9,,17.2,,45.4,,187.0,50.0,,-30.0,,,,48.9,,-12.8,,15.4,,157.0,,True,,,,True,,True,,True,,False
51195,252,210.0,,653.0,,,,327.3,,69.2,,101.4,,360.0,-42.0,,401.0,,,,75.3,,-182.8,,-150.6,,108.0,,False,,,,False,,False,,False,,False
51197,88,65.0,,73.0,,,,198.7,,14.0,,58.0,,59.0,-23.0,,-15.0,,,,110.7,,-74.0,,-30.0,,-29.0,,True,,,,False,,False,,False,,False
51199,142,265.0,271.6,375.0,,,,435.8,,70.5,,178.1,,328.0,123.0,129.6,233.0,,,,293.8,,-71.5,,36.1,,186.0,False,False,,,,False,,True,,True,,False
51510,645,690.0,242.3,1074.0,,,,846.6,,204.2,,933.1,,552.0,45.0,-402.7,429.0,,,,201.6,,-440.8,,288.1,,-93.0,False,False,,,,False,,False,,False,,False
51520,85,90.0,,256.0,,,,127.5,,13.4,,,,56.0,5.0,,171.0,,,,42.5,,-71.6,,,,-29.0,,False,,,,False,,False,,,,False
51530,27,15.0,,1.0,,,,25.2,,9.1,,51.7,,2.0,-12.0,,-26.0,,,,-1.8,,-17.9,,24.7,,-25.0,,False,,,,True,,False,,False,,False
51540,362,330.0,,388.0,,,,319.2,,152.3,,264.4,,255.0,-32.0,,26.0,,,,-42.8,,-209.7,,-97.6,,-107.0,,True,,,,False,,False,,False,,False
51550,1176,2050.0,3543.7,2109.0,,,,2523.9,,1232.5,,2826.8,,1089.0,874.0,2367.7,933.0,,,,1347.9,,56.5,,1650.8,,-87.0,False,False,,,,False,,True,,False,,True
51570,46,80.0,,403.0,,,,88.8,,18.2,,67.2,,133.0,34.0,,357.0,,,,42.8,,-27.8,,21.2,,87.0,,False,,,,False,,True,,True,,False
51580,16,5.0,,0.0,,,,7.4,,1.2,,,,1.0,-11.0,,-16.0,,,,-8.6,,-14.8,,,,-15.0,,False,,,,True,,False,,,,False
51590,334,405.0,,458.0,,,,481.7,,224.5,,452.3,,333.0,71.0,,124.0,,,,147.7,,-109.5,,118.3,,-1.0,,False,,,,False,,False,,False,,True
51595,68,45.0,,25.0,,,,27.3,,4.9,,19.4,,29.0,-23.0,,-43.0,,,,-40.7,,-63.1,,-48.6,,-39.0,,False,,,,False,,False,,False,,False
51600,45,25.0,,140.0,,,,56.7,,17.8,,8.4,,17.0,-20.0,,95.0,,,,11.7,,-27.2,,-36.6,,-28.0,,False,,,,True,,False,,False,,False
51610,9,5.0,,3.0,,,,9.6,,8.6,,1.5,,0.0,-4.0,,-6.0,,,,0.6,,-0.4,,-7.5,,-9.0,,False,,,,True,,True,,False,,False
51620,185,290.0,,592.0,,,,118.5,,39.1,,171.6,,117.0,105.0,,407.0,,,,-66.5,,-145.9,,-13.4,,-68.0,,False,,,,True,,False,,True,,True
51630,115,220.0,,317.0,,,,204.8,,51.7,,180.9,,196.0,105.0,,202.0,,,,89.8,,-63.3,,65.9,,81.0,,False,,,,True,,True,,True,,True
51640,58,75.0,,14.0,,,,35.4,,9.7,,38.7,,0.0,17.0,,-44.0,,,,-22.6,,-48.3,,-19.3,,-58.0,,False,,,,False,,False,,False,,False
51650,496,1005.0,1429.1,1996.0,,,,1482.5,,684.7,,812.3,,700.0,509.0,933.1,1500.0,,,,986.5,,188.7,,316.3,,204.0,False,False,,,,False,,True,,True,,True
51660,1067,155.0,51.5,303.0,,,,144.3,,17.8,,159.3,,207.0,-912.0,-1015.5,-764.0,,,,-922.7,,-1049.2,,-907.7,,-860.0,False,True,,,,False,,False,,True,,True
51670,98,80.0,,40.0,,,,120.8,,15.2,,65.0,,54.0,-18.0,,-58.0,,,,22.8,,-82.8,,-33.0,,-44.0,,False,,,,False,,False,,False,,False
51678,15,20.0,,0.0,,,,24.6,,8.2,,24.5,,62.0,5.0,,-15.0,,,,9.6,,-6.8,,9.5,,47.0,,False,,,,False,,False,,False,,False
51680,579,755.0,567.5,1158.0,,,,960.0,,1416.2,,1219.7,,606.0,176.0,-11.5,579.0,,,,381.0,,837.2,,640.7,,27.0,True,False,,,,False,,False,,False,,True
51683,210,180.0,,137.0,,,,158.0,,56.3,,146.5,,75.0,-30.0,,-73.0,,,,-52.0,,-153.7,,-63.5,,-135.0,,False,,,,False,,False,,False,,False
51685,83,75.0,,70.0,,,,40.0,,15.4,,55.8,,44.0,-8.0,,-13.0,,,,-43.0,,-67.6,,-27.2,,-39.0,,False,,,,False,,False,,False,,False
51690,157,170.0,,349.0,,,,170.0,,,,278.1,,184.0,13.0,,192.0,,,,13.0,,,,121.1,,27.0,,False,,,,True,,,,False,,False
51700,732,1135.0,1529.9,2599.0,,,,1629.1,,578.2,,764.6,,825.0,403.0,797.9,1867.0,,,,897.1,,-153.8,,32.6,,93.0,False,False,,,,False,,True,,True,,True
51710,930,2575.0,4298.2,2802.0,,,,2534.6,,916.7,,2326.8,,1145.0,1645.0,3368.2,1872.0,,,,1604.6,,-13.3,,1396.8,,215.0,False,False,,,,True,,True,,True,,True
51720,15,25.0,,0.0,,,,18.4,,4.6,,,,49.0,10.0,,-15.0,,,,3.4,,-10.4,,,,34.0,,False,,,,True,,False,,,,False
51730,177,265.0,,471.0,,,,275.8,,75.8,,172.0,,179.0,88.0,,294.0,,,,98.8,,-101.2,,-5.0,,2.0,,False,,,,False,,False,,True,,True
51735,31,35.0,,63.0,,,,56.3,,20.9,,43.2,,36.0,4.0,,32.0,,,,25.3,,-10.1,,12.2,,5.0,,False,,,,False,,False,,False,,False
51740,615,1330.0,1953.8,1451.0,,,,1284.7,,477.7,,1256.5,,662.0,715.0,1338.8,836.0,,,,669.7,,-137.3,,641.5,,47.0,False,False,,,,True,,True,,True,,True
51750,603,125.0,,1042.0,,,,78.4,,21.3,,94.4,,274.0,-478.0,,439.0,,,,-524.6,,-581.7,,-508.6,,-329.0,,True,,,,False,,False,,False,,True
51760,1159,980.0,409.4,668.0,,,,918.2,,427.7,,752.9,,789.0,-179.0,-749.6,-491.0,,,,-240.8,,-731.3,,-406.1,,-370.0,False,False,,,,False,,False,,False,,False
51770,363,740.0,,634.0,,,,882.8,,389.9,,682.6,,727.0,377.0,,271.0,,,,519.8,,26.9,,319.6,,364.0,,True,,,,False,,True,,True,,True
51775,86,150.0,,710.0,,,,184.3,,83.9,,101.2,,235.0,64.0,,624.0,,,,98.3,,-2.1,,15.2,,149.0,,False,,,,False,,True,,True,,False
51790,53,50.0,,90.0,,,,134.7,,20.9,,27.5,,40.0,-3.0,,37.0,,,,81.7,,-32.1,,-25.5,,-13.0,,False,,,,False,,False,,False,,False
51800,552,995.0,1000.6,1338.0,,,,1161.3,,998.5,,1090.7,,732.0,443.0,448.6,786.0,,,,609.3,,446.5,,538.7,,180.0,False,False,,,,False,,False,,False,,True
51810,1526,3585.0,5293.6,4791.0,,,,5194.3,,3370.0,,3967.8,,2444.0,2059.0,3767.6,3265.0,,,,3668.3,,1844.0,,2441.8,,918.0,False,False,,,,False,,True,,False,,True
51820,66,35.0,,73.0,,,,89.1,,10.0,,23.6,,46.0,-31.0,,7.0,,,,23.1,,-56.0,,-42.4,,-20.0,,True,,,,True,,False,,False,,True
51830,41,65.0,,285.0,,,,83.5,,13.5,,83.2,,104.0,24.0,,244.0,,,,42.5,,-27.5,,42.2,,63.0,,False,,,,False,,False,,False,,False
51840,73,40.0,,0.0,,,,42.4,,3.9,,32.5,,37.0,-33.0,,-73.0,,,,-30.6,,-69.1,,-40.5,,-36.0,,False,,,,True,,False,,False,,False
53001,305,240.0,,269.0,,,,143.7,,80.8,,128.5,,168.0,-65.0,,-36.0,,,,-161.3,,-224.2,,-176.5,,-137.0,,True,,,,False,,False,,False,,False
53003,35,15.0,,16.0,,,,22.6,,1.4,,8.1,,52.0,-20.0,,-19.0,,,,-12.4,,-33.6,,-26.9,,17.0,,True,,,,True,,False,,False,,True
53005,601,1145.0,2095.2,644.0,,,,907.5,,532.5,,1272.8,,647.0,544.0,1494.2,43.0,,,,306.5,,-68.5,,671.8,,46.0,False,True,,,,True,,True,,False,,True
53007,488,1000.0,1293.3,1347.0,,,,857.9,,847.6,,862.8,,999.0,512.0,805.3,859.0,,,,369.9,,359.6,,374.8,,511.0,False,False,,,,True,,True,,True,,True
53009,115,60.0,90.3,87.0,,,,239.6,,156.1,,31.6,,32.0,-55.0,-24.7,-28.0,,,,124.6,,41.1,,-83.4,,-83.0,True,True,,,,False,,True,,False,,False
53011,653,1270.0,1168.5,789.0,,,,2615.7,,493.9,,719.1,,3125.0,617.0,515.5,136.0,,,,1962.7,,-159.1,,66.1,,2472.0,True,True,,,,False,,True,,True,,False
53013,2,0.0,,0.0,,,,2.5,,1.5,,,,0.0,-2.0,,-2.0,,,,0.5,,-0.5,,,,-2.0,,False,,,,True,,True,,,,False
53015,98,180.0,634.8,109.0,,,,560.4,,101.9,,211.7,,197.0,82.0,536.8,11.0,,,,462.4,,3.9,,113.7,,99.0,False,True,,,,False,,True,,False,,False
53017,229,750.0,,747.0,,,,500.4,,723.8,,676.4,,456.0,521.0,,518.0,,,,271.4,,494.8,,447.4,,227.0,,True,,,,True,,True,,True,,True
53019,11,45.0,,2.0,,,,24.8,,1.3,,,,70.0,34.0,,-9.0,,,,13.8,,-9.7,,,,59.0,,True,,,,True,,True,,,,False
53021,615,1025.0,1048.6,708.0,,,,391.6,,480.4,,645.6,,393.0,410.0,433.6,93.0,,,,-223.4,,-134.6,,30.6,,-222.0,False,True,,,,True,,True,,True,,True
53023,5,10.0,,0.0,,,,4.4,,,,,,100.0,5.0,,-5.0,,,,-0.6,,,,,,95.0,,False,,,,True,,,,,,False
53025,1125,1140.0,1335.5,2355.0,,,,890.6,,1044.5,,1154.5,,1171.0,15.0,210.5,1230.0,,,,-234.4,,-80.5,,29.5,,46.0,False,False,,,,False,,False,,False,,False
53027,229,115.0,6.1,124.0,,,,246.5,,78.1,,77.3,,179.0,-114.0,-222.9,-105.0,,,,17.5,,-150.9,,-151.7,,-50.0,False,True,,,,True,,False,,False,,True
53029,32,60.0,0.0,236.0,,,,158.1,,16.7,,37.3,,65.0,28.0,-32.0,204.0,,,,126.1,,-15.3,,5.3,,33.0,False,False,,,,False,,True,,True,,False
53031,19,15.0,,0.0,,,,19.2,,5.2,,21.4,,30.0,-4.0,,-19.0,,,,0.2,,-13.8,,2.4,,11.0,,False,,,,True,,False,,True,,False
53033,4335,5245.0,3100.1,6759.0,,,,7118.3,,5548.5,,3653.9,,6726.0,910.0,-1234.9,2424.0,,,,2783.3,,1213.5,,-681.1,,2391.0,False,False,,,,False,,False,,True,,False
53035,369,485.0,499.7,245.0,,,,1551.0,,380.1,,1697.5,,411.0,116.0,130.7,-124.0,,,,1182.0,,11.1,,1328.5,,42.0,False,False,,,,False,,True,,False,,True
53037,118,130.0,,321.0,,,,205.6,,70.1,,105.1,,427.0,12.0,,203.0,,,,87.6,,-47.9,,-12.9,,309.0,,False,,,,False,,False,,False,,False
53039,77,40.0,,36.0,,,,71.9,,9.6,,34.5,,31.0,-37.0,,-41.0,,,,-5.1,,-67.4,,-42.5,,-46.0,,False,,,,True,,False,,False,,False
53041,214,185.0,162.5,274.0,,,,455.5,,147.8,,189.4,,296.0,-29.0,-51.5,60.0,,,,241.5,,-66.2,,-24.6,,82.0,False,False,,,,False,,False,,True,,False
53043,11,75.0,,8.0,,,,38.8,,1.6,,,,377.0,64.0,,-3.0,,,,27.8,,-9.4,,,,366.0,,True,,,,True,,True,,,,False
53045,143,315.0,172.1,600.0,,,,521.0,,113.3,,404.8,,298.0,172.0,29.1,457.0,,,,378.0,,-29.7,,261.8,,155.0,True,False,,,,False,,True,,False,,True
53047,145,630.0,,392.0,,,,481.6,,178.4,,244.5,,353.0,485.0,,247.0,,,,336.6,,33.4,,99.5,,208.0,,True,,,,True,,True,,True,,True
53049,29,45.0,,66.0,,,,83.1,,10.7,,50.6,,117.0,16.0,,37.0,,,,54.1,,-18.3,,21.6,,88.0,,False,,,,False,,False,,False,,False
53051,17,25.0,,4.0,,,,33.4,,5.5,,,,5.0,8.0,,-13.0,,,,16.4,,-11.5,,,,-12.0,,False,,,,False,,False,,,,False
53053,1656,2710.0,2060.3,1825.0,,,,5068.6,,2543.2,,2477.6,,2668.0,1054.0,404.3,169.0,,,,3412.6,,887.2,,821.6,,1012.0,True,True,,,,False,,True,,True,,True
53055,2,0.0,,0.0,,,,24.7,,3.5,,11.7,,0.0,-2.0,,-2.0,,,,22.7,,1.5,,9.7,,-2.0,,False,,,,False,,True,,False,,False
53057,184,355.0,106.8,417.0,,,,582.9,,186.3,,293.9,,497.0,171.0,-77.2,233.0,,,,398.9,,2.3,,109.9,,313.0,True,False,,,,False,,True,,True,,False
53059,8,25.0,,2.0,,,,45.7,,7.0,,,,109.0,17.0,,-6.0,,,,37.7,,-1.0,,,,101.0,,True,,,,False,,True,,,,False
53061,1076,1680.0,811.2,1488.0,,,,3667.9,,1438.2,,3057.6,,1869.0,604.0,-264.8,412.0,,,,2591.9,,362.2,,1981.6,,793.0,True,True,,,,False,,True,,False,,False
53063,1369,3045.0,6203.2,3228.0,,,,3743.0,,1371.0,,2424.7,,3193.0,1676.0,4834.2,1859.0,,,,2374.0,,2.0,,1055.7,,1824.0,False,False,,,,False,,True,,True,,False
53065,27,95.0,,161.0,,,,295.3,,38.3,,42.8,,66.0,68.0,,134.0,,,,268.3,,11.3,,15.8,,39.0,,False,,,,False,,True,,True,,True
53067,285,360.0,757.0,242.0,,,,1209.4,,342.4,,479.9,,408.0,75.0,472.0,-43.0,,,,924.4,,57.4,,194.9,,123.0,False,True,,,,False,,True,,False,,False
53069,2,0.0,,0.0,,,,1.5,,0.2,,0.4,,0.0,-2.0,,-2.0,,,,-0.5,,-1.8,,-1.6,,-2.0,,False,,,,True,,True,,True,,False
53071,302,545.0,514.3,814.0,,,,548.5,,343.4,,691.6,,738.0,243.0,212.3,512.0,,,,246.5,,41.4,,389.6,,436.0,True,False,,,,False,,True,,False,,False
53073,212,360.0,261.8,366.0,,,,971.5,,211.4,,751.0,,382.0,148.0,49.8,154.0,,,,759.5,,-0.6,,539.0,,170.0,True,False,,,,False,,True,,False,,False
53075,904,80.0,,127.0,,,,197.8,,18.5,,99.3,,40.0,-824.0,,-777.0,,,,-706.2,,-885.5,,-804.7,,-864.0,,True,,,,True,,False,,True,,False
53077,872,1540.0,905.6,761.0,,,,899.4,,937.4,,2205.5,,629.0,668.0,33.6,-111.0,,,,27.4,,65.4,,1333.5,,-243.0,True,True,,,,True,,True,,False,,True
54001,6,0.0,,0.0,,,,21.6,,3.5,,5.2,,0.0,-6.0,,-6.0,,,,15.6,,-2.5,,-0.8,,-6.0,,False,,,,False,,True,,True,,False
54003,173,210.0,204.4,210.0,,,,533.3,,109.3,,203.8,,230.0,37.0,31.4,37.0,,,,360.3,,-63.7,,30.8,,57.0,True,False,,,,False,,False,,True,,False
54005,76,120.0,,179.0,,,,152.7,,41.4,,135.3,,180.0,44.0,,103.0,,,,76.7,,-34.6,,59.3,,104.0,,False,,,,False,,True,,False,,False
54007,2,0.0,,0.0,,,,9.0,,0.4,,3.0,,0.0,-2.0,,-2.0,,,,7.0,,-1.6,,1.0,,-2.0,,False,,,,False,,True,,True,,False
54009,45,5.0,,3.0,,,,68.3,,10.9,,11.0,,13.0,-40.0,,-42.0,,,,23.3,,-34.1,,-34.0,,-32.0,,False,,,,True,,True,,True,,True
54011,259,320.0,437.9,395.0,,,,873.1,,291.5,,334.8,,457.0,61.0,178.9,136.0,,,,614.1,,32.5,,75.8,,198.0,False,False,,,,False,,True,,False,,False
54013,16,0.0,,0.0,,,,10.1,,0.2,,1.0,,0.0,-16.0,,-16.0,,,,-5.9,,-15.8,,-15.0,,-16.0,,False,,,,True,,True,,True,,False
54015,12,5.0,,0.0,,,,17.8,,1.8,,,,1.0,-7.0,,-12.0,,,,5.8,,-10.2,,,,-11.0,,False,,,,True,,False,,,,False
54017,11,10.0,,0.0,,,,42.5,,,,,,11.0,-1.0,,-11.0,,,,31.5,,,,,,0.0,,False,,,,False,,,,,,True
54019,306,75.0,,130.0,,,,237.9,,50.0,,38.2,,80.0,-231.0,,-176.0,,,,-68.1,,-256.0,,-267.8,,-226.0,,True,,,,True,,False,,False,,True
54021,5,0.0,,0.0,,,,5.6,,0.6,,2.2,,4.0,-5.0,,-5.0,,,,0.6,,-4.4,,-2.8,,-1.0,,False,,,,True,,True,,True,,True
54023,29,230.0,,340.0,,,,57.5,,263.6,,193.4,,231.0,201.0,,311.0,,,,28.5,,234.6,,164.4,,202.0,,False,,,,True,,False,,True,,False
54025,25,35.0,,27.0,,,,155.5,,22.7,,46.8,,41.0,10.0,,2.0,,,,130.5,,-2.3,,21.8,,16.0,,True,,,,False,,True,,False,,False
54027,20,10.0,,35.0,,,,94.1,,10.5,,21.6,,16.0,-10.0,,15.0,,,,74.1,,-9.5,,1.6,,-4.0,,False,,,,False,,True,,True,,True
54029,30,55.0,,38.0,,,,160.9,,9.6,,21.5,,38.0,25.0,,8.0,,,,130.9,,-20.4,,-8.5,,8.0,,True,,,,False,,True,,True,,True
54031,20,20.0,,0.0,,,,55.1,,3.8,,8.1,,36.0,0.0,,-20.0,,,,35.1,,-16.2,,-11.9,,16.0,,False,,,,False,,False,,False,,False
54033,99,160.0,172.5,450.0,,,,408.4,,85.0,,152.8,,247.0,61.0,73.5,351.0,,,,309.4,,-14.0,,53.8,,148.0,False,False,,,,False,,True,,True,,False
54035,64,25.0,,0.0,,,,81.5,,2.2,,35.2,,26.0,-39.0,,-64.0,,,,17.5,,-61.8,,-28.8,,-38.0,,False,,,,True,,False,,True,,True
54037,107,35.0,78.0,33.0,,,,144.6,,1.1,,45.6,,16.0,-72.0,-29.0,-74.0,,,,37.6,,-105.9,,-61.4,,-91.0,True,False,,,,True,,False,,True,,False
54039,1023,515.0,851.6,220.0,,,,1794.8,,440.6,,725.8,,462.0,-508.0,-171.4,-803.0,,,,771.8,,-582.4,,-297.2,,-561.0,True,False,,,,False,,False,,True,,False
54041,9,15.0,,0.0,,,,32.4,,4.0,,21.7,,53.0,6.0,,-9.0,,,,23.4,,-5.0,,12.7,,44.0,,False,,,,False,,True,,False,,False
54043,54,130.0,,135.0,,,,180.2,,10.5,,,,125.0,76.0,,81.0,,,,126.2,,-43.5,,,,71.0,,False,,,,False,,True,,,,True
54045,317,420.0,,732.0,,,,310.5,,233.4,,396.1,,591.0,103.0,,415.0,,,,-6.5,,-83.6,,79.1,,274.0,,False,,,,True,,True,,True,,False
54047,24,130.0,,294.0,,,,78.6,,8.6,,,,387.0,106.0,,270.0,,,,54.6,,-15.4,,,,363.0,,False,,,,True,,True,,,,False
54049,54,70.0,120.8,142.0,,,,294.0,,16.1,,23.3,,44.0,16.0,66.8,88.0,,,,240.0,,-37.9,,-30.7,,-10.0,False,False,,,,False,,False,,False,,True
54051,11,35.0,,26.0,,,,157.2,,1.6,,160.5,,30.0,24.0,,15.0,,,,146.2,,-9.4,,149.5,,19.0,,True,,,,False,,True,,False,,True
54053,77,40.0,,93.0,,,,119.5,,5.7,,22.7,,32.0,-37.0,,16.0,,,,42.5,,-71.3,,-54.3,,-45.0,,True,,,,False,,False,,False,,False
54055,191,215.0,125.4,371.0,,,,382.6,,124.6,,298.1,,277.0,24.0,-65.6,180.0,,,,191.6,,-66.4,,107.1,,86.0,False,False,,,,False,,False,,False,,False
54057,29,55.0,,58.0,,,,225.9,,5.8,,32.3,,41.0,26.0,,29.0,,,,196.9,,-23.2,,3.3,,12.0,,False,,,,False,,True,,True,,True
54059,129,235.0,,280.0,,,,381.3,,162.2,,281.5,,228.0,106.0,,151.0,,,,252.3,,33.2,,152.5,,99.0,,False,,,,False,,True,,False,,True
54061,724,145.0,1329.7,96.0,,,,549.2,,19.6,,69.9,,103.0,-579.0,605.7,-628.0,,,,-174.8,,-704.4,,-654.1,,-621.0,False,False,,,,True,,False,,False,,False
