,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01133,112,102.0,114.5,,61.0,66.0,,,,,,130.0,74.9,,24.8,56.8,54.0,134.0,,41.5,,88.3,,,,,133.9,-10.0,2.5,,-51.0,-46.0,,,,,,18.0,-37.1,,-87.2,-55.2,-58.0,22.0,,-70.5,,-23.7,,,,,21.9,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,,False
02013,0,0.0,0.0,,0.0,0.0,,,,,,,4.3,,,0.1,0.0,3.0,,0.0,,0.2,,,,,3.0,0.0,0.0,,0.0,0.0,,,,,,,4.3,,,0.1,0.0,3.0,,0.0,,0.2,,,,,3.0,True,,True,True,,,,,,,False,,,False,True,False,,False,,False,,,,,False
02016,3,0.0,2.6,,0.0,0.0,,,,,,,4.9,,,0.2,,5.0,,0.8,,0.3,,,,,4.4,-3.0,-0.4,,-3.0,-3.0,,,,,,,1.9,,,-2.8,,2.0,,-2.1,,-2.7,,,,,1.4,True,,False,False,,,,,,,True,,,True,,True,,True,,True,,,,,True
02020,850,771.0,869.5,,553.0,939.0,,,,,,,1695.6,,499.7,497.8,734.0,600.0,,575.5,,508.3,426.0,,,,803.9,-79.0,19.5,,-297.0,89.0,,,,,,,845.6,,-350.3,-352.2,-116.0,-250.0,,-274.5,,-341.7,-424.0,,,,-46.1,True,,False,False,,,,,,,False,,False,False,False,False,,False,,False,False,,,,True
02050,43,27.0,25.8,,19.0,4.0,,,,,,,11.8,,5.8,18.2,19.0,38.0,,34.4,,23.3,,,,,11.7,-16.0,-17.2,,-24.0,-39.0,,,,,,,-31.2,,-37.2,-24.8,-24.0,-5.0,,-8.6,,-19.7,,,,,-31.3,False,,False,False,,,,,,,False,,False,False,False,True,,True,,False,,,,,False
02060,0,0.0,0.3,,0.0,0.0,,,,,,,0.0,,0.7,0.1,0.0,0.0,,1.6,,,,,,,4.7,0.0,0.3,,0.0,0.0,,,,,,,0.0,,0.7,0.1,0.0,0.0,,1.6,,,,,,,4.7,False,,True,True,,,,,,,True,,False,False,True,True,,False,,,,,,,False
02068,1,0.0,0.0,,0.0,0.0,,,,,,,1.3,,,0.1,0.0,,,0.0,,,,,,,4.1,-1.0,-1.0,,-1.0,-1.0,,,,,,,0.3,,,-0.9,-1.0,,,-1.0,,,,,,,3.1,True,,False,False,,,,,,,True,,,True,False,,,False,,,,,,,False
02070,1,9.0,8.9,,3.0,0.0,,,,,,,22.5,,0.2,1.6,0.0,9.0,,1.7,,5.2,,,,,9.1,8.0,7.9,,2.0,-1.0,,,,,,,21.5,,-0.8,0.6,-1.0,8.0,,0.7,,4.2,,,,,8.1,True,,True,True,,,,,,,False,,True,True,True,False,,True,,True,,,,,False
02090,307,204.0,205.4,,171.0,0.0,,,,,,,286.9,,173.2,198.8,179.0,166.0,,111.3,,187.9,,,,,131.0,-103.0,-101.6,,-136.0,-307.0,,,,,,,-20.1,,-133.8,-108.2,-128.0,-141.0,,-195.7,,-119.1,,,,,-176.0,True,,False,False,,,,,,,True,,False,False,False,False,,False,,False,,,,,False
02100,0,0.0,0.1,,0.0,0.0,,,,,,,1.5,,,0.1,0.0,2.0,,0.3,,0.7,,,,,4.3,0.0,0.1,,0.0,0.0,,,,,,,1.5,,,0.1,0.0,2.0,,0.3,,0.7,,,,,4.3,False,,True,True,,,,,,,False,,,False,True,False,,False,,False,,,,,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,2.0,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,2.0,,,0.0,0.0,,,0.0,,,,,,,,True,,True,True,,,,,,,False,,,False,True,,,True,,,,,,,
02110,72,45.0,27.5,,57.0,75.0,,,,,,,87.6,,18.7,64.0,46.0,33.0,,67.9,,67.7,,,,,45.4,-27.0,-44.5,,-15.0,3.0,,,,,,,15.6,,-53.3,-8.0,-26.0,-39.0,,-4.1,,-4.3,,,,,-26.6,False,,True,True,,,,,,,True,,False,True,True,False,,True,,True,,,,,True
02122,30,141.0,129.7,,95.0,111.0,,,,,,,168.2,,21.0,94.6,115.0,98.0,,80.9,,136.7,,,,,100.8,111.0,99.7,,65.0,81.0,,,,,,,138.2,,-9.0,64.6,85.0,68.0,,50.9,,106.7,,,,,70.8,True,,True,True,,,,,,,False,,True,True,True,True,,True,,True,,,,,True
02130,6,9.0,8.5,,3.0,0.0,,,,,,,4.4,,3.0,3.8,18.0,,,8.2,,11.8,,,,,7.1,3.0,2.5,,-3.0,-6.0,,,,,,,-1.6,,-3.0,-2.2,12.0,,,2.2,,5.8,,,,,1.1,True,,False,False,,,,,,,True,,True,True,False,,,True,,False,,,,,True
02150,5,12.0,12.0,,3.0,0.0,,,,,,,3.5,,0.6,3.0,4.0,0.0,,10.2,,7.5,,,,,9.1,7.0,7.0,,-2.0,-5.0,,,,,,,-1.5,,-4.4,-2.0,-1.0,-5.0,,5.2,,2.5,,,,,4.1,True,,True,True,,,,,,,True,,True,True,True,True,,True,,True,,,,,True
02158,2,0.0,0.0,,0.0,0.0,,,,,,,,,,0.3,,,,0.5,,0.4,,,,,,-2.0,-2.0,,-2.0,-2.0,,,,,,,,,,-1.7,,,,-1.6,,-1.6,,,,,,True,,False,False,,,,,,,,,,True,,,,True,,True,,,,,
02164,0,0.0,0.0,,0.0,0.0,,,,,,,2.6,,,0.1,0.0,1.0,,0.0,,,,,,,3.0,0.0,0.0,,0.0,0.0,,,,,,,2.6,,,0.1,0.0,1.0,,0.0,,,,,,,3.0,True,,True,True,,,,,,,False,,,False,True,False,,True,,,,,,,False
02170,107,156.0,155.3,,151.0,175.0,,,,,,,371.8,,131.7,157.1,141.0,151.0,,130.1,,136.2,,,,,148.8,49.0,48.3,,44.0,68.0,,,,,,,264.8,,24.7,50.1,34.0,44.0,,23.1,,29.2,,,,,41.8,True,,True,False,,,,,,,False,,True,False,True,True,,True,,True,,,,,True
02180,20,18.0,17.9,,7.0,0.0,,,,,,,6.3,,2.8,9.4,9.0,0.0,,20.4,,,,,,,12.4,-2.0,-2.1,,-13.0,-20.0,,,,,,,-13.7,,-17.2,-10.6,-11.0,-20.0,,0.4,,,,,,,-7.6,False,,False,False,,,,,,,False,,False,False,False,False,,True,,,,,,,False
02185,31,27.0,29.8,,13.0,,,,,,,,21.3,,1.8,13.1,,26.0,,17.9,,,,,,,13.4,-4.0,-1.2,,-18.0,,,,,,,,-9.7,,-29.2,-17.9,,-5.0,,-13.1,,,,,,,-17.6,True,,False,,,,,,,,False,,False,False,,False,,False,,,,,,,False
02188,11,54.0,50.3,,14.0,0.0,,,,,,,18.1,,6.1,25.5,37.0,28.0,,21.8,,,,,,,55.1,43.0,39.3,,3.0,-11.0,,,,,,,7.1,,-4.9,14.5,26.0,17.0,,10.8,,,,,,,44.1,True,,True,True,,,,,,,True,,True,True,True,True,,True,,,,,,,False
02195,0,0.0,0.2,,0.0,0.0,,,,,,,0.3,,0.3,0.1,0.0,,,0.0,,0.1,,,,,,0.0,0.2,,0.0,0.0,,,,,,,0.3,,0.3,0.1,0.0,,,0.0,,0.1,,,,,,False,,True,True,,,,,,,False,,False,False,True,,,False,,False,,,,,
02198,9,21.0,20.8,,5.0,,,,,,,,10.1,,1.4,7.3,,,,6.8,,,,,,,,12.0,11.8,,-4.0,,,,,,,,1.1,,-7.6,-1.7,,,,-2.2,,,,,,,,True,,True,,,,,,,,True,,True,True,,,,True,,,,,,,
02220,6,9.0,8.2,,3.0,0.0,,,,,,,10.4,,2.4,1.9,,8.0,,0.7,,5.4,,,,,11.7,3.0,2.2,,-3.0,-6.0,,,,,,,4.4,,-3.6,-4.1,,2.0,,-5.3,,-0.6,,,,,5.7,True,,False,False,,,,,,,False,,False,False,,True,,False,,True,,,,,False
02230,0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,,True,,True,True,,,,,,,True,,,True,True,,,True,,,,,,,
02240,3,0.0,0.0,,0.0,0.0,,,,,,,0.9,,0.8,0.2,0.0,6.0,,2.9,,,,,,,5.4,-3.0,-3.0,,-3.0,-3.0,,,,,,,-2.1,,-2.2,-2.8,-3.0,3.0,,-0.1,,,,,,,2.4,False,,False,False,,,,,,,True,,True,True,False,False,,True,,,,,,,True
02261,6,30.0,28.3,,11.0,0.0,,,,,,,9.5,,6.4,16.7,20.0,,,15.3,,,,,,,38.3,24.0,22.3,,5.0,-6.0,,,,,,,3.5,,0.4,10.7,14.0,,,9.3,,,,,,,32.3,True,,True,True,,,,,,,True,,True,True,True,,,True,,,,,,,False
02275,3,3.0,3.2,,0.0,0.0,,,,,,,1.3,,,0.0,,,,0.6,,4.1,,,,,,0.0,0.2,,-3.0,-3.0,,,,,,,-1.7,,,-3.0,,,,-2.4,,1.1,,,,,,False,,False,False,,,,,,,False,,,False,,,,False,,False,,,,,
02282,12,0.0,0.9,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,1.4,,2.5,,,,,3.4,-12.0,-11.1,,-12.0,-12.0,,,,,,,-12.0,,,-12.0,-12.0,,,-10.6,,-9.5,,,,,-8.6,True,,False,False,,,,,,,False,,,True,False,,,True,,True,,,,,True
02290,8,27.0,23.0,,8.0,0.0,,,,,,,6.0,,8.8,16.4,23.0,,,6.3,,,,,,,13.5,19.0,15.0,,0.0,-8.0,,,,,,,-2.0,,0.8,8.4,15.0,,,-1.7,,,,,,,5.5,True,,True,True,,,,,,,True,,True,True,True,,,True,,,,,,,True
04001,96,180.0,174.9,,126.0,264.0,,,,,,121.0,134.0,,46.0,131.9,129.0,227.0,,53.2,,178.4,,,,,245.5,84.0,78.9,,30.0,168.0,,,,,,25.0,38.0,,-50.0,35.9,33.0,131.0,,-42.8,,82.4,,,,,149.5,True,,True,False,,,,,,True,True,,True,True,True,False,,True,,True,,,,,False
04003,70,93.0,109.3,,84.0,88.0,,,,,,232.0,209.4,,17.9,106.9,70.0,20.0,,38.4,,92.6,,,,,175.8,23.0,39.3,,14.0,18.0,,,,,,162.0,139.4,,-52.1,36.9,0.0,-50.0,,-31.6,,22.6,,,,,105.8,False,,True,True,,,,,,False,False,,False,False,True,False,,False,,True,,,,,False
04005,257,207.0,228.3,,144.0,144.0,,,,,,186.0,127.8,,100.4,194.2,125.0,193.0,,77.2,,234.0,116.0,,,,283.5,-50.0,-28.7,,-113.0,-113.0,,,,,,-71.0,-129.2,,-156.6,-62.8,-132.0,-64.0,,-179.8,,-23.0,-141.0,,,,26.5,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,False,,,,True
04007,96,228.0,225.3,,120.0,118.0,,,,,,116.0,179.7,,145.5,168.1,76.0,217.0,,40.1,,125.4,,,,,254.4,132.0,129.3,,24.0,22.0,,,,,,20.0,83.7,,49.5,72.1,-20.0,121.0,,-55.9,,29.4,,,,,158.4,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,,False
04009,110,204.0,177.3,,140.0,138.0,,,,,,52.0,120.7,,140.7,156.5,,123.0,,115.4,,229.5,,,,,209.3,94.0,67.3,,30.0,28.0,,,,,,-58.0,10.7,,30.7,46.5,,13.0,,5.4,,119.5,,,,,99.3,True,,True,True,,,,,,True,True,,True,True,,True,,True,,False,,,,,False
04011,3,0.0,3.6,,3.0,0.0,,,,,,5.0,9.4,,6.6,0.3,0.0,6.0,,5.2,,2.1,,,,,9.1,-3.0,0.6,,0.0,-3.0,,,,,,2.0,6.4,,3.6,-2.7,-3.0,3.0,,2.2,,-0.9,,,,,6.1,True,,True,False,,,,,,True,False,,False,True,False,False,,True,,True,,,,,False
04012,32,15.0,13.5,,9.0,1.0,,,,,,68.0,12.0,,0.7,14.1,19.0,77.0,,6.9,,15.5,,,,,20.8,-17.0,-18.5,,-23.0,-31.0,,,,,,36.0,-20.0,,-31.3,-17.9,-13.0,45.0,,-25.1,,-16.5,,,,,-11.2,False,,False,False,,,,,,False,False,,False,False,True,False,,False,,True,,,,,True
04013,5607,8460.0,9857.8,7147.1,5746.0,9295.0,,,,,,8263.0,6776.6,,5781.2,5228.8,4945.0,10096.0,,2330.9,,5141.4,2845.0,,,,14585.1,2853.0,4250.8,1540.1,139.0,3688.0,,,,,,2656.0,1169.6,,174.2,-378.2,-662.0,4489.0,,-3276.1,,-465.6,-2762.0,,,,8978.1,False,True,True,False,,,,,,True,True,,True,True,True,False,,False,,True,True,,,,False
04015,308,408.0,485.0,,230.0,279.0,,,,,,732.0,279.6,,216.1,302.2,174.0,447.0,,155.3,,216.8,176.0,,,,483.5,100.0,177.0,,-78.0,-29.0,,,,,,424.0,-28.4,,-91.9,-5.8,-134.0,139.0,,-152.7,,-91.2,-132.0,,,,175.5,False,,True,True,,,,,,False,True,,True,True,False,False,,False,,True,False,,,,False
04017,189,147.0,163.1,,110.0,97.0,,,,,,164.0,122.7,,52.0,125.7,174.0,71.0,,72.3,,223.6,,,,,289.8,-42.0,-25.9,,-79.0,-92.0,,,,,,-25.0,-66.3,,-137.0,-63.3,-15.0,-118.0,,-116.7,,34.6,,,,,100.8,True,,False,False,,,,,,True,False,,False,False,True,False,,False,,True,,,,,False
04019,1919,3399.0,3512.1,2424.7,1999.0,2103.0,,,,,,2338.0,1767.4,,1388.4,2013.5,1028.0,1513.0,,840.2,,2362.9,1498.0,,,,4350.6,1480.0,1593.1,505.7,80.0,184.0,,,,,,419.0,-151.6,,-530.6,94.5,-891.0,-406.0,,-1078.8,,443.9,-421.0,,,,2431.6,False,True,True,True,,,,,,True,True,,True,True,True,True,,True,,True,True,,,,False
04021,1021,1395.0,1325.9,1324.8,1103.0,3689.0,,,,,,1455.0,389.7,,796.7,1055.1,525.0,1723.0,,850.9,,1150.2,638.0,,,,1212.4,374.0,304.9,303.8,82.0,2668.0,,,,,,434.0,-631.3,,-224.3,34.1,-496.0,702.0,,-170.1,,129.2,-383.0,,,,191.4,True,True,True,False,,,,,,False,False,,True,True,False,False,,True,,True,False,,,,True
04023,76,114.0,115.9,,80.0,63.0,,,,,,412.0,56.1,,37.3,120.1,97.0,43.0,,20.1,,95.5,,,,,169.7,38.0,39.9,,4.0,-13.0,,,,,,336.0,-19.9,,-38.7,44.1,21.0,-33.0,,-55.9,,19.5,,,,,93.7,False,,True,True,,,,,,False,True,,False,False,True,True,,False,,True,,,,,False
04025,183,303.0,302.5,,180.0,164.0,,,,,,591.0,482.1,,171.3,225.5,114.0,354.0,,105.5,,202.2,132.0,,,,434.8,120.0,119.5,,-3.0,-19.0,,,,,,408.0,299.1,,-11.7,42.5,-69.0,171.0,,-77.5,,19.2,-51.0,,,,251.8,True,,True,True,,,,,,False,False,,True,True,True,False,,True,,True,True,,,,False
04027,335,570.0,564.8,704.9,444.0,434.0,,,,,,476.0,355.6,,173.5,506.3,424.0,817.0,,117.4,,499.5,206.0,,,,991.6,235.0,229.8,369.9,109.0,99.0,,,,,,141.0,20.6,,-161.5,171.3,89.0,482.0,,-217.6,,164.5,-129.0,,,,656.6,True,False,True,True,,,,,,True,True,,True,True,True,False,,True,,True,True,,,,False
05001,48,51.0,40.0,,49.0,42.0,,,,,,107.0,91.2,,20.4,53.8,,0.0,,83.4,,41.8,,,,,58.2,3.0,-8.0,,1.0,-6.0,,,,,,59.0,43.2,,-27.6,5.8,,-48.0,,35.4,,-6.2,,,,,10.2,False,,True,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05003,22,72.0,44.6,,49.0,32.0,,,,,,113.0,88.1,,22.6,52.6,,60.0,,51.7,,112.9,,,,,136.6,50.0,22.6,,27.0,10.0,,,,,,91.0,66.1,,0.6,30.6,,38.0,,29.7,,90.9,,,,,114.6,True,,True,True,,,,,,False,False,,True,True,,True,,True,,False,,,,,False
05005,92,78.0,74.4,,70.0,172.0,,,,,,96.0,110.0,,65.1,83.4,,69.0,,30.1,,48.3,,,,,50.3,-14.0,-17.6,,-22.0,80.0,,,,,,4.0,18.0,,-26.9,-8.6,,-23.0,,-61.9,,-43.7,,,,,-41.7,False,,False,False,,,,,,True,False,,False,True,,False,,False,,False,,,,,False
05007,766,498.0,507.6,,380.0,621.0,,,,,,945.0,243.1,,305.4,474.4,,147.0,,337.8,,379.3,315.0,,,,555.9,-268.0,-258.4,,-386.0,-145.0,,,,,,179.0,-522.9,,-460.6,-291.6,,-619.0,,-428.2,,-386.7,-451.0,,,,-210.1,True,,False,True,,,,,,True,False,,False,False,,False,,False,,False,False,,,,True
05009,220,96.0,98.2,,93.0,48.0,,,,,,96.0,161.0,,94.0,96.3,,71.0,,0.3,,117.6,,,,,87.8,-124.0,-121.8,,-127.0,-172.0,,,,,,-124.0,-59.0,,-126.0,-123.7,,-149.0,,-219.7,,-102.4,,,,,-132.2,True,,False,False,,,,,,False,True,,False,True,,False,,False,,True,,,,,False
05011,69,99.0,103.6,,80.0,82.0,,,,,,58.0,65.0,,60.3,101.5,,15.0,,105.9,,77.3,,,,,118.0,30.0,34.6,,11.0,13.0,,,,,,-11.0,-4.0,,-8.7,32.5,,-54.0,,36.9,,8.3,,,,,49.0,False,,True,True,,,,,,True,True,,True,False,,False,,False,,True,,,,,False
05013,6,21.0,20.5,,13.0,16.0,,,,,,21.0,10.2,,,3.1,,10.0,,9.5,,,,,,,13.2,15.0,14.5,,7.0,10.0,,,,,,15.0,4.2,,,-2.9,,4.0,,3.5,,,,,,,7.2,True,,True,True,,,,,,False,True,,,True,,True,,True,,,,,,,True
05015,114,138.0,141.7,,85.0,167.0,,,,,,69.0,71.3,,45.1,102.0,,72.0,,41.0,,113.3,,,,,106.1,24.0,27.7,,-29.0,53.0,,,,,,-45.0,-42.7,,-68.9,-12.0,,-42.0,,-73.0,,-0.7,,,,,-7.9,False,,False,False,,,,,,False,False,,False,True,,False,,False,,True,,,,,True
05017,41,48.0,57.7,,54.0,124.0,,,,,,91.0,46.7,,6.8,52.0,,155.0,,25.8,,148.1,,,,,120.5,7.0,16.7,,13.0,83.0,,,,,,50.0,5.7,,-34.2,11.0,,114.0,,-15.2,,107.1,,,,,79.5,False,,False,False,,,,,,False,True,,False,False,,False,,False,,False,,,,,False
05019,73,60.0,63.0,,32.0,21.0,,,,,,93.0,51.7,,12.4,44.5,,89.0,,23.3,,44.7,,,,,44.8,-13.0,-10.0,,-41.0,-52.0,,,,,,20.0,-21.3,,-60.6,-28.5,,16.0,,-49.7,,-28.3,,,,,-28.2,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05021,67,51.0,49.3,,49.0,52.0,,,,,,48.0,53.9,,33.1,45.0,,70.0,,95.5,,64.9,,,,,38.9,-16.0,-17.7,,-18.0,-15.0,,,,,,-19.0,-13.1,,-33.9,-22.0,,3.0,,28.5,,-2.1,,,,,-28.1,False,,False,True,,,,,,False,True,,False,False,,True,,False,,True,,,,,False
05023,52,69.0,79.2,,49.0,120.0,,,,,,106.0,45.5,,23.0,56.6,,57.0,,1.7,,42.1,,,,,52.3,17.0,27.2,,-3.0,68.0,,,,,,54.0,-6.5,,-29.0,4.6,,5.0,,-50.3,,-9.9,,,,,0.3,False,,True,False,,,,,,False,True,,False,True,,True,,False,,True,,,,,True
05025,30,30.0,31.5,,26.0,32.0,,,,,,26.0,33.3,,5.4,28.7,,0.0,,9.9,,58.4,,,,,39.7,0.0,1.5,,-4.0,2.0,,,,,,-4.0,3.3,,-24.6,-1.3,,-30.0,,-20.1,,28.4,,,,,9.7,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05027,64,96.0,97.4,,76.0,88.0,,,,,,123.0,113.0,,45.9,81.0,,66.0,,53.2,,70.6,,,,,72.8,32.0,33.4,,12.0,24.0,,,,,,59.0,49.0,,-18.1,17.0,,2.0,,-10.8,,6.6,,,,,8.8,False,,True,True,,,,,,False,False,,True,True,,True,,True,,True,,,,,True
05029,43,78.0,77.4,,59.0,101.0,,,,,,117.0,64.6,,39.6,57.4,,28.0,,37.0,,60.2,,,,,54.4,35.0,34.4,,16.0,58.0,,,,,,74.0,21.6,,-3.4,14.4,,-15.0,,-6.0,,17.2,,,,,11.4,True,,True,False,,,,,,False,True,,True,True,,True,,True,,True,,,,,True
05031,662,606.0,609.0,,438.0,821.0,,,,,,459.0,521.6,,336.8,436.9,,405.0,,193.3,,488.8,,,,,466.9,-56.0,-53.0,,-224.0,159.0,,,,,,-203.0,-140.4,,-325.2,-225.1,,-257.0,,-468.7,,-173.2,,,,,-195.1,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05033,251,348.0,347.3,,261.0,387.0,,,,,,283.0,101.9,,188.9,241.7,,182.0,,227.4,,310.4,,,,,351.2,97.0,96.3,,10.0,136.0,,,,,,32.0,-149.1,,-62.1,-9.3,,-69.0,,-23.6,,59.4,,,,,100.2,True,,True,False,,,,,,True,False,,True,True,,True,,True,,True,,,,,False
05035,236,309.0,297.2,,229.0,202.0,,,,,,266.0,211.3,,139.3,227.3,,7.0,,230.0,,332.3,,,,,357.8,73.0,61.2,,-7.0,-34.0,,,,,,30.0,-24.7,,-96.7,-8.7,,-229.0,,-6.0,,96.3,,,,,121.8,True,,True,True,,,,,,True,True,,False,True,,False,,True,,False,,,,,False
05037,123,48.0,50.0,,45.0,53.0,,,,,,57.0,68.7,,12.7,46.7,,12.0,,28.2,,43.8,,,,,57.1,-75.0,-73.0,,-78.0,-70.0,,,,,,-66.0,-54.3,,-110.3,-76.3,,-111.0,,-94.8,,-79.2,,,,,-65.9,True,,False,True,,,,,,True,True,,False,False,,False,,False,,False,,,,,True
05039,65,60.0,55.1,,34.0,31.0,,,,,,36.0,33.7,,33.9,27.9,,0.0,,0.0,,48.1,,,,,34.9,-5.0,-9.9,,-31.0,-34.0,,,,,,-29.0,-31.3,,-31.1,-37.1,,-65.0,,-65.0,,-16.9,,,,,-30.1,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05041,40,30.0,21.7,,25.0,12.0,,,,,,77.0,44.0,,16.2,37.6,,0.0,,24.1,,34.5,,,,,40.9,-10.0,-18.3,,-15.0,-28.0,,,,,,37.0,4.0,,-23.8,-2.4,,-40.0,,-15.9,,-5.5,,,,,0.9,False,,False,False,,,,,,False,True,,False,True,,False,,False,,True,,,,,True
05043,37,126.0,119.3,,85.0,216.0,,,,,,110.0,114.5,,42.9,81.4,,8.0,,31.6,,92.3,,,,,110.0,89.0,82.3,,48.0,179.0,,,,,,73.0,77.5,,5.9,44.4,,-29.0,,-5.4,,55.3,,,,,73.0,True,,True,False,,,,,,True,True,,True,True,,True,,True,,True,,,,,True
05045,477,330.0,328.6,,290.0,480.0,,,,,,456.0,356.7,,272.3,290.0,,198.0,,246.1,,288.9,,,,,328.5,-147.0,-148.4,,-187.0,3.0,,,,,,-21.0,-120.3,,-204.7,-187.0,,-279.0,,-230.9,,-188.1,,,,,-148.5,False,,False,True,,,,,,True,True,,False,False,,False,,False,,False,,,,,False
05047,59,30.0,29.7,,30.0,19.0,,,,,,66.0,76.9,,8.7,30.6,,0.0,,16.7,,51.1,,,,,34.3,-29.0,-29.3,,-29.0,-40.0,,,,,,7.0,17.9,,-50.3,-28.4,,-59.0,,-42.3,,-7.9,,,,,-24.7,False,,False,False,,,,,,True,True,,False,True,,False,,False,,True,,,,,True
05049,43,24.0,25.8,,21.0,22.0,,,,,,24.0,43.9,,19.9,27.4,,26.0,,16.4,,16.3,,,,,19.7,-19.0,-17.2,,-22.0,-21.0,,,,,,-19.0,0.9,,-23.1,-15.6,,-17.0,,-26.6,,-26.7,,,,,-23.3,True,,False,False,,,,,,False,True,,False,True,,True,,False,,False,,,,,False
05051,322,357.0,372.6,,332.0,243.0,,,,,,494.0,558.0,,287.1,263.4,,265.0,,246.2,,385.2,,,,,362.7,35.0,50.6,,10.0,-79.0,,,,,,172.0,236.0,,-34.9,-58.6,,-57.0,,-75.8,,63.2,,,,,40.7,False,,True,False,,,,,,False,False,,True,False,,False,,False,,False,,,,,False
05053,58,48.0,49.3,,40.0,30.0,,,,,,75.0,53.2,,21.7,49.2,,27.0,,43.5,,33.1,,,,,40.9,-10.0,-8.7,,-18.0,-28.0,,,,,,17.0,-4.8,,-36.3,-8.8,,-31.0,,-14.5,,-24.9,,,,,-17.1,True,,False,False,,,,,,False,True,,False,True,,False,,False,,False,,,,,False
05055,139,129.0,145.9,,115.0,37.0,,,,,,165.0,225.9,,88.7,120.8,,0.0,,85.4,,114.0,,,,,149.4,-10.0,6.9,,-24.0,-102.0,,,,,,26.0,86.9,,-50.3,-18.2,,-139.0,,-53.6,,-25.0,,,,,10.4,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,,False
05057,41,114.0,116.3,,91.0,82.0,,,,,,116.0,115.3,,89.0,92.1,,104.0,,75.6,,150.5,,,,,85.8,73.0,75.3,,50.0,41.0,,,,,,75.0,74.3,,48.0,51.1,,63.0,,34.6,,109.5,,,,,44.8,False,,True,True,,,,,,False,False,,True,True,,True,,True,,False,,,,,True
05059,105,168.0,167.5,,116.0,190.0,,,,,,220.0,171.3,,46.7,116.3,,140.0,,114.8,,85.3,,,,,238.8,63.0,62.5,,11.0,85.0,,,,,,115.0,66.3,,-58.3,11.3,,35.0,,9.8,,-19.7,,,,,133.8,True,,True,False,,,,,,False,False,,True,True,,True,,True,,True,,,,,False
05061,59,66.0,68.8,,37.0,39.0,,,,,,64.0,47.0,,14.9,46.7,,48.0,,28.4,,33.6,,,,,86.1,7.0,9.8,,-22.0,-20.0,,,,,,5.0,-12.0,,-44.1,-12.3,,-11.0,,-30.6,,-25.4,,,,,27.1,False,,False,False,,,,,,True,False,,False,False,,False,,False,,False,,,,,False
