,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
16013,52,42.0,,,,,,99.0,2.3,2.0,62.9,,16.0,-10.0,,,,,,47.0,-49.7,-50.0,10.9,,-36.0,,,,,,False,False,False,False,,False
16015,34,98.0,,,,,,0.0,,,,,218.0,64.0,,,,,,-34.0,,,,,184.0,,,,,,True,,,,,False
16017,116,147.0,,,,,,373.0,291.8,467.0,266.2,,304.0,31.0,,,,,,257.0,175.8,351.0,150.2,,188.0,,,,,,False,False,False,False,,False
16019,1674,1330.0,802.2,,,,,875.0,513.4,1515.0,2137.6,,2948.0,-344.0,-871.8,,,,,-799.0,-1160.6,-159.0,463.6,,1274.0,False,,,,,False,False,True,False,,False
16021,18,119.0,,,,,,141.0,,,56.1,,300.0,101.0,,,,,,123.0,,,38.1,,282.0,,,,,,False,,,True,,False
16023,26,0.0,,,,,,0.0,,,,,,-26.0,,,,,,-26.0,,,,,,,,,,,False,,,,,
16025,4,0.0,,,,,,0.0,0.1,,0.0,,0.0,-4.0,,,,,,-4.0,-3.9,,-4.0,,-4.0,,,,,,False,True,,True,,False
16027,3657,5796.0,10030.1,,,,,7531.0,9049.3,2539.7,4410.8,,3332.0,2139.0,6373.1,,,,,3874.0,5392.3,-1117.3,753.8,,-325.0,False,,,,,False,False,True,True,,True
16029,29,0.0,,,,,,50.0,24.1,,3.7,,0.0,-29.0,,,,,,21.0,-4.9,,-25.3,,-29.0,,,,,,True,True,,True,,False
16031,191,294.0,,,,,,268.0,29.3,144.4,291.7,,196.0,103.0,,,,,,77.0,-161.7,-46.6,100.7,,5.0,,,,,,True,False,True,True,,True
16033,23,7.0,,,,,,0.0,,,,,22.0,-16.0,,,,,,-23.0,,,,,-1.0,,,,,,False,,,,,True
16035,14,49.0,,,,,,7.0,,,30.0,,194.0,35.0,,,,,,-7.0,,,16.0,,180.0,,,,,,True,,,True,,False
16037,47,7.0,,,,,,0.0,1.8,,6.4,,2.0,-40.0,,,,,,-47.0,-45.2,,-40.6,,-45.0,,,,,,False,False,,False,,False
16039,171,112.0,,,,,,53.0,91.8,189.5,171.1,,114.0,-59.0,,,,,,-118.0,-79.2,18.5,0.1,,-57.0,,,,,,False,False,True,True,,True
16041,18,21.0,,,,,,98.0,74.3,,49.8,,186.0,3.0,,,,,,80.0,56.3,,31.8,,168.0,,,,,,False,False,,False,,False
16043,101,98.0,,,,,,68.0,13.3,,,,54.0,-3.0,,,,,,-33.0,-87.7,,,,-47.0,,,,,,False,False,,,,False
16045,143,161.0,,,,,,58.0,87.4,91.1,72.4,,78.0,18.0,,,,,,-85.0,-55.6,-51.9,-70.6,,-65.0,,,,,,False,False,False,False,,False
16047,134,112.0,,,,,,79.0,39.8,78.2,102.9,,128.0,-22.0,,,,,,-55.0,-94.2,-55.8,-31.1,,-6.0,,,,,,False,False,False,False,,True
16049,30,56.0,,,,,,4.0,7.4,,,,71.0,26.0,,,,,,-26.0,-22.6,,,,41.0,,,,,,False,True,,,,False
16051,320,245.0,,,,,,178.0,79.3,,128.0,,538.0,-75.0,,,,,,-142.0,-240.7,,-192.0,,218.0,,,,,,False,False,,False,,False
16053,314,126.0,,,,,,316.0,8.6,95.8,7.1,,18.0,-188.0,,,,,,2.0,-305.4,-218.2,-306.9,,-296.0,,,,,,True,False,False,False,,False
16055,1100,1883.0,1227.4,,,,,1869.0,1995.2,2053.4,1077.4,,1027.0,783.0,127.4,,,,,769.0,895.2,953.4,-22.6,,-73.0,True,,,,,True,False,False,True,,True
16057,208,175.0,,,,,,241.0,94.0,,85.0,,709.0,-33.0,,,,,,33.0,-114.0,,-123.0,,501.0,,,,,,False,False,,False,,False
16059,64,14.0,,,,,,0.0,3.7,,6.0,,3.0,-50.0,,,,,,-64.0,-60.3,,-58.0,,-61.0,,,,,,False,False,,False,,False
16061,12,0.0,,,,,,0.0,,,0.4,,0.0,-12.0,,,,,,-12.0,,,-11.6,,-12.0,,,,,,False,,,True,,False
16063,35,7.0,,,,,,8.0,12.0,,0.4,,4.0,-28.0,,,,,,-27.0,-23.0,,-34.6,,-31.0,,,,,,True,True,,False,,False
16065,215,133.0,,,,,,494.0,15.7,76.8,27.4,,60.0,-82.0,,,,,,279.0,-199.3,-138.2,-187.6,,-155.0,,,,,,False,False,False,False,,False
16067,217,385.0,,,,,,298.0,123.3,126.6,310.7,,241.0,168.0,,,,,,81.0,-93.7,-90.4,93.7,,24.0,,,,,,True,True,True,True,,True
16069,250,42.0,,,,,,414.0,1.8,85.5,116.8,,15.0,-208.0,,,,,,164.0,-248.2,-164.5,-133.2,,-235.0,,,,,,True,False,True,True,,False
16071,14,0.0,,,,,,12.0,,,1.3,,24.0,-14.0,,,,,,-2.0,,,-12.7,,10.0,,,,,,True,,,True,,True
16073,139,294.0,,,,,,79.0,289.1,61.8,1132.9,,119.0,155.0,,,,,,-60.0,150.1,-77.2,993.9,,-20.0,,,,,,True,True,True,False,,True
16075,488,231.0,,,,,,454.0,222.3,159.5,36.0,,118.0,-257.0,,,,,,-34.0,-265.7,-328.5,-452.0,,-370.0,,,,,,True,False,False,False,,False
16077,123,35.0,,,,,,42.0,54.5,,45.4,,84.0,-88.0,,,,,,-81.0,-68.5,,-77.6,,-39.0,,,,,,True,True,,True,,True
16079,169,105.0,,,,,,62.0,,,,,124.0,-64.0,,,,,,-107.0,,,,,-45.0,,,,,,False,,,,,True
16081,89,49.0,,,,,,80.0,39.4,,60.9,,31.0,-40.0,,,,,,-9.0,-49.6,,-28.1,,-58.0,,,,,,True,False,,True,,False
16083,843,721.0,934.2,,,,,1057.0,480.4,600.3,358.6,,373.0,-122.0,91.2,,,,,214.0,-362.6,-242.7,-484.4,,-470.0,True,,,,,False,False,False,False,,False
16085,44,35.0,,,,,,0.0,64.9,,48.5,,8.0,-9.0,,,,,,-44.0,20.9,,4.5,,-36.0,,,,,,False,False,,True,,False
16087,155,112.0,,,,,,59.0,66.7,78.1,185.2,,112.0,-43.0,,,,,,-96.0,-88.3,-76.9,30.2,,-43.0,,,,,,False,False,False,True,,False
17001,555,560.0,529.5,,,,,562.0,367.0,476.9,455.9,,600.0,5.0,-25.5,,,,,7.0,-188.0,-78.1,-99.1,,45.0,False,,,,,False,False,False,False,,False
17003,22,35.0,,,,,,31.0,29.5,,36.0,,41.0,13.0,,,,,,9.0,7.5,,14.0,,19.0,,,,,,True,True,,False,,False
17005,190,84.0,,,,,,38.0,14.0,,39.3,,311.0,-106.0,,,,,,-152.0,-176.0,,-150.7,,121.0,,,,,,False,False,,False,,False
17007,279,259.0,30.8,,,,,292.0,85.8,109.5,157.8,,499.0,-20.0,-248.2,,,,,13.0,-193.2,-169.5,-121.2,,220.0,False,,,,,True,False,False,False,,False
17009,16,14.0,,,,,,14.0,2.0,,4.4,,185.0,-2.0,,,,,,-2.0,-14.0,,-11.6,,169.0,,,,,,False,False,,False,,False
17011,419,147.0,,,,,,100.0,48.9,,185.8,,529.0,-272.0,,,,,,-319.0,-370.1,,-233.2,,110.0,,,,,,False,False,,True,,True
17013,29,21.0,,,,,,0.0,1.6,,9.4,,162.0,-8.0,,,,,,-29.0,-27.4,,-19.6,,133.0,,,,,,False,False,,False,,False
17015,131,35.0,,,,,,42.0,29.2,,27.5,,557.0,-96.0,,,,,,-89.0,-101.8,,-103.5,,426.0,,,,,,True,False,,False,,False
17017,184,147.0,,,,,,56.0,47.4,70.3,81.5,,237.0,-37.0,,,,,,-128.0,-136.6,-113.7,-102.5,,53.0,,,,,,False,False,False,False,,False
17019,2626,1141.0,599.7,,,,,1146.0,635.4,973.0,1033.0,,1745.0,-1485.0,-2026.3,,,,,-1480.0,-1990.6,-1653.0,-1593.0,,-881.0,False,,,,,True,False,False,False,,True
17021,221,147.0,,,,,,100.0,60.6,,105.1,,924.0,-74.0,,,,,,-121.0,-160.4,,-115.9,,703.0,,,,,,False,False,,False,,False
17023,82,28.0,,,,,,63.0,33.7,,7.2,,20.0,-54.0,,,,,,-19.0,-48.3,,-74.8,,-62.0,,,,,,True,True,,False,,False
17025,118,7.0,,,,,,21.0,1.1,,6.5,,1.0,-111.0,,,,,,-97.0,-116.9,,-111.5,,-117.0,,,,,,True,False,,False,,False
17027,642,189.0,,,,,,193.0,97.1,81.4,120.0,,494.0,-453.0,,,,,,-449.0,-544.9,-560.6,-522.0,,-148.0,,,,,,True,False,False,False,,True
17029,931,413.0,205.2,,,,,460.0,106.3,215.5,193.7,,855.0,-518.0,-725.8,,,,,-471.0,-824.7,-715.5,-737.3,,-76.0,False,,,,,True,False,False,False,,True
17031,32397,25641.0,20696.2,,,,,21771.0,17259.9,4399.8,31305.7,,28168.0,-6756.0,-11700.8,,,,,-10626.0,-15137.1,-27997.2,-1091.3,,-4229.0,False,,,,,False,False,False,True,,True
17033,212,42.0,,,,,,73.0,18.6,,28.1,,220.0,-170.0,,,,,,-139.0,-193.4,,-183.9,,8.0,,,,,,True,False,,False,,True
17035,140,21.0,,,,,,30.0,18.5,,35.5,,11.0,-119.0,,,,,,-110.0,-121.5,,-104.5,,-129.0,,,,,,True,False,,True,,False
17037,538,560.0,402.2,,,,,413.0,131.0,424.5,813.8,,586.0,22.0,-135.8,,,,,-125.0,-407.0,-113.5,275.8,,48.0,False,,,,,False,False,False,False,,False
17039,55,28.0,,,,,,30.0,9.5,,,,22.0,-27.0,,,,,,-25.0,-45.5,,,,-33.0,,,,,,True,False,,,,False
17041,165,126.0,,,,,,81.0,195.0,,104.9,,237.0,-39.0,,,,,,-84.0,30.0,,-60.1,,72.0,,,,,,False,True,,False,,False
17043,5167,4648.0,1281.3,,,,,4652.0,2238.8,1639.7,7706.2,,7544.0,-519.0,-3885.7,,,,,-515.0,-2928.2,-3527.3,2539.2,,2377.0,False,,,,,True,False,False,False,,False
17045,82,21.0,,,,,,63.0,18.3,,,,4.0,-61.0,,,,,,-19.0,-63.7,,,,-78.0,,,,,,True,False,,,,False
17047,48,7.0,,,,,,7.0,0.5,,7.2,,2.0,-41.0,,,,,,-41.0,-47.5,,-40.8,,-46.0,,,,,,False,False,,True,,False
17049,680,133.0,,,,,,130.0,71.4,,131.9,,180.0,-547.0,,,,,,-550.0,-608.6,,-548.1,,-500.0,,,,,,False,False,,False,,True
17051,205,49.0,,,,,,57.0,17.5,,59.8,,124.0,-156.0,,,,,,-148.0,-187.5,,-145.2,,-81.0,,,,,,True,False,,True,,True
17053,54,28.0,,,,,,44.0,24.7,,24.1,,0.0,-26.0,,,,,,-10.0,-29.3,,-29.9,,-54.0,,,,,,True,False,,False,,False
17055,325,161.0,,,,,,166.0,234.0,,70.7,,322.0,-164.0,,,,,,-159.0,-91.0,,-254.3,,-3.0,,,,,,True,True,,False,,True
17057,97,35.0,,,,,,47.0,8.4,,26.3,,314.0,-62.0,,,,,,-50.0,-88.6,,-70.7,,217.0,,,,,,True,False,,False,,False
17059,36,140.0,,,,,,16.0,11.9,,,,162.0,104.0,,,,,,-20.0,-24.1,,,,126.0,,,,,,True,True,,,,False
17061,169,7.0,,,,,,28.0,13.1,,,,31.0,-162.0,,,,,,-141.0,-155.9,,,,-138.0,,,,,,True,True,,,,True
17063,327,210.0,248.1,,,,,273.0,79.6,213.8,174.4,,345.0,-117.0,-78.9,,,,,-54.0,-247.4,-113.2,-152.6,,18.0,True,,,,,True,False,True,False,,True
17065,43,21.0,,,,,,21.0,6.9,,28.4,,121.0,-22.0,,,,,,-22.0,-36.1,,-14.6,,78.0,,,,,,False,False,,True,,False
17067,145,28.0,,,,,,26.0,6.2,,49.2,,265.0,-117.0,,,,,,-119.0,-138.8,,-95.8,,120.0,,,,,,False,False,,True,,False
17069,16,28.0,,,,,,10.0,6.5,,11.7,,134.0,12.0,,,,,,-6.0,-9.5,,-4.3,,118.0,,,,,,True,True,,True,,False
17071,51,7.0,,,,,,7.0,0.9,,2.2,,307.0,-44.0,,,,,,-44.0,-50.1,,-48.8,,256.0,,,,,,False,False,,False,,False
17073,414,140.0,,,,,,182.0,31.6,290.9,24.3,,151.0,-274.0,,,,,,-232.0,-382.4,-123.1,-389.7,,-263.0,,,,,,True,False,True,False,,True
17075,132,175.0,,,,,,156.0,30.7,106.2,126.6,,478.0,43.0,,,,,,24.0,-101.3,-25.8,-5.4,,346.0,,,,,,True,False,True,True,,False
17077,648,686.0,143.0,,,,,429.0,462.8,128.7,484.5,,1832.0,38.0,-505.0,,,,,-219.0,-185.2,-519.3,-163.5,,1184.0,False,,,,,False,False,False,False,,False
17079,135,0.0,,,,,,26.0,13.2,,0.0,,1.0,-135.0,,,,,,-109.0,-121.8,,-135.0,,-134.0,,,,,,True,True,,False,,True
17081,357,182.0,,,,,,217.0,44.5,41.1,318.8,,530.0,-175.0,,,,,,-140.0,-312.5,-315.9,-38.2,,173.0,,,,,,True,False,False,True,,True
17083,294,56.0,,,,,,68.0,93.1,,90.5,,37.0,-238.0,,,,,,-226.0,-200.9,,-203.5,,-257.0,,,,,,True,True,,True,,False
17085,118,203.0,,,,,,71.0,84.4,,118.6,,603.0,85.0,,,,,,-47.0,-33.6,,0.6,,485.0,,,,,,True,True,,True,,False
17087,83,91.0,,,,,,47.0,50.0,,100.8,,108.0,8.0,,,,,,-36.0,-33.0,,17.8,,25.0,,,,,,False,False,,False,,False
17089,3369,2240.0,1340.6,,,,,3411.0,1019.9,570.0,2060.0,,2728.0,-1129.0,-2028.4,,,,,42.0,-2349.1,-2799.0,-1309.0,,-641.0,False,,,,,True,False,False,False,,True
17091,932,560.0,376.5,,,,,783.0,439.6,322.9,345.3,,423.0,-372.0,-555.5,,,,,-149.0,-492.4,-609.1,-586.7,,-509.0,False,,,,,True,False,False,False,,False
17093,606,525.0,112.2,,,,,626.0,308.5,372.4,803.9,,768.0,-81.0,-493.8,,,,,20.0,-297.5,-233.6,197.9,,162.0,False,,,,,True,False,False,False,,False
17095,305,203.0,157.0,,,,,245.0,141.0,218.0,108.7,,242.0,-102.0,-148.0,,,,,-60.0,-164.0,-87.0,-196.3,,-63.0,False,,,,,True,False,True,False,,True
17097,4334,4193.0,1007.7,,,,,5190.0,2807.4,1338.9,7088.1,,5077.0,-141.0,-3326.3,,,,,856.0,-1526.6,-2995.1,2754.1,,743.0,False,,,,,False,False,False,False,,False
17099,1066,672.0,271.0,,,,,353.0,292.7,630.9,976.0,,1317.0,-394.0,-795.0,,,,,-713.0,-773.3,-435.1,-90.0,,251.0,False,,,,,False,False,False,True,,True
17101,194,91.0,,,,,,69.0,34.1,,,,195.0,-103.0,,,,,,-125.0,-159.9,,,,1.0,,,,,,False,False,,,,True
17103,174,84.0,,,,,,155.0,7.5,64.4,71.5,,182.0,-90.0,,,,,,-19.0,-166.5,-109.6,-102.5,,8.0,,,,,,True,False,False,False,,True
17105,195,77.0,,,,,,116.0,25.9,,47.1,,313.0,-118.0,,,,,,-79.0,-169.1,,-147.9,,118.0,,,,,,True,False,,False,,False
17107,315,168.0,,,,,,63.0,77.7,,72.1,,362.0,-147.0,,,,,,-252.0,-237.3,,-242.9,,47.0,,,,,,False,False,,False,,True
17109,280,63.0,,,,,,87.0,1.7,27.9,32.2,,75.0,-217.0,,,,,,-193.0,-278.3,-252.1,-247.8,,-205.0,,,,,,True,False,False,False,,True
17111,1566,1561.0,776.3,,,,,1327.0,603.0,1481.2,3138.4,,2072.0,-5.0,-789.7,,,,,-239.0,-963.0,-84.8,1572.4,,506.0,False,,,,,False,False,False,False,,False
17113,2425,518.0,281.6,,,,,693.0,351.7,963.7,603.8,,915.0,-1907.0,-2143.4,,,,,-1732.0,-2073.3,-1461.3,-1821.2,,-1510.0,False,,,,,True,False,True,True,,True
17115,884,385.0,74.3,,,,,543.0,643.3,201.4,208.2,,3189.0,-499.0,-809.7,,,,,-341.0,-240.7,-682.6,-675.8,,2305.0,False,,,,,True,True,False,False,,False
17117,326,140.0,,,,,,135.0,31.7,220.8,172.3,,272.0,-186.0,,,,,,-191.0,-294.3,-105.2,-153.7,,-54.0,,,,,,False,False,True,True,,True
17119,3110,2135.0,1467.5,,,,,2193.0,4013.3,1232.0,2086.8,,3375.0,-975.0,-1642.5,,,,,-917.0,903.3,-1878.0,-1023.2,,265.0,False,,,,,True,True,False,False,,True
17121,303,175.0,,,,,,201.0,33.9,135.7,213.7,,545.0,-128.0,,,,,,-102.0,-269.1,-167.3,-89.3,,242.0,,,,,,True,False,False,True,,False
17123,52,7.0,,,,,,15.0,8.1,,,,17.0,-45.0,,,,,,-37.0,-43.9,,,,-35.0,,,,,,True,True,,,,True
17125,71,21.0,,,,,,21.0,20.5,,52.4,,53.0,-50.0,,,,,,-50.0,-50.5,,-18.6,,-18.0,,,,,,False,False,,True,,True
17127,55,56.0,,,,,,104.0,20.7,,62.2,,251.0,1.0,,,,,,49.0,-34.3,,7.2,,196.0,,,,,,False,False,,False,,False
17129,55,35.0,,,,,,17.0,9.0,,16.1,,39.0,-20.0,,,,,,-38.0,-46.0,,-38.9,,-16.0,,,,,,False,False,,False,,True
17131,74,91.0,,,,,,34.0,14.0,,32.8,,268.0,17.0,,,,,,-40.0,-60.0,,-41.2,,194.0,,,,,,False,False,,False,,False
17133,358,210.0,,,,,,152.0,98.3,158.2,1135.3,,206.0,-148.0,,,,,,-206.0,-259.7,-199.8,777.3,,-152.0,,,,,,False,False,False,False,,False
17135,166,147.0,,,,,,112.0,43.8,212.9,35.1,,86.0,-19.0,,,,,,-54.0,-122.2,46.9,-130.9,,-80.0,,,,,,False,False,False,False,,False
17137,437,77.0,,,,,,135.0,11.4,58.4,58.4,,339.0,-360.0,,,,,,-302.0,-425.6,-378.6,-378.6,,-98.0,,,,,,True,False,False,False,,True
17139,145,98.0,,,,,,38.0,61.2,,47.4,,302.0,-47.0,,,,,,-107.0,-83.8,,-97.6,,157.0,,,,,,False,False,,False,,False
17141,205,112.0,132.7,,,,,216.0,15.4,289.6,142.5,,55.0,-93.0,-72.3,,,,,11.0,-189.6,84.6,-62.5,,-150.0,True,,,,,True,False,True,True,,False
17143,1861,1197.0,1632.5,,,,,1160.0,565.9,1179.6,1428.1,,1748.0,-664.0,-228.5,,,,,-701.0,-1295.1,-681.4,-432.9,,-113.0,True,,,,,False,False,False,True,,True
17145,232,140.0,,,,,,82.0,87.2,,77.0,,672.0,-92.0,,,,,,-150.0,-144.8,,-155.0,,440.0,,,,,,False,False,,False,,False
17147,81,42.0,,,,,,27.0,26.4,,20.5,,123.0,-39.0,,,,,,-54.0,-54.6,,-60.5,,42.0,,,,,,False,False,,False,,False
17149,89,7.0,,,,,,21.0,4.9,,1.5,,5.0,-82.0,,,,,,-68.0,-84.1,,-87.5,,-84.0,,,,,,True,False,,False,,False
17151,17,28.0,,,,,,7.0,0.4,,11.4,,158.0,11.0,,,,,,-10.0,-16.6,,-5.6,,141.0,,,,,,True,False,,True,,False
17153,57,7.0,,,,,,44.0,106.8,,0.4,,2.0,-50.0,,,,,,-13.0,49.8,,-56.6,,-55.0,,,,,,True,True,,False,,False
17155,26,35.0,,,,,,7.0,0.6,,11.1,,230.0,9.0,,,,,,-19.0,-25.4,,-14.9,,204.0,,,,,,False,False,,False,,False
17157,442,280.0,,,,,,269.0,46.8,134.5,118.3,,295.0,-162.0,,,,,,-173.0,-395.2,-307.5,-323.7,,-147.0,,,,,,False,False,False,False,,True
17159,99,7.0,,,,,,40.0,3.7,,7.0,,4.0,-92.0,,,,,,-59.0,-95.3,,-92.0,,-95.0,,,,,,True,False,,False,,False
17161,1145,812.0,495.7,,,,,1174.0,575.2,538.2,490.3,,463.0,-333.0,-649.3,,,,,29.0,-569.8,-606.8,-654.7,,-682.0,False,,,,,True,False,False,False,,False
17163,2860,3192.0,3012.2,,,,,2285.0,2062.8,1375.2,5494.2,,3196.0,332.0,152.2,,,,,-575.0,-797.2,-1484.8,2634.2,,336.0,True,,,,,False,False,False,False,,False
17165,127,259.0,,,,,,191.0,35.7,,,,532.0,132.0,,,,,,64.0,-91.3,,,,405.0,,,,,,True,True,,,,False
17167,1323,931.0,601.2,,,,,1177.0,734.2,1137.2,1113.2,,1432.0,-392.0,-721.8,,,,,-146.0,-588.8,-185.8,-209.8,,109.0,False,,,,,True,False,True,True,,True
17169,21,0.0,,,,,,10.0,2.6,,0.0,,0.0,-21.0,,,,,,-11.0,-18.4,,-21.0,,-21.0,,,,,,True,True,,False,,False
17171,53,35.0,,,,,,0.0,,,14.3,,205.0,-18.0,,,,,,-53.0,,,-38.7,,152.0,,,,,,False,,,False,,False
17173,258,63.0,,,,,,42.0,11.9,,32.5,,263.0,-195.0,,,,,,-216.0,-246.1,,-225.5,,5.0,,,,,,False,False,,False,,True
17175,40,0.0,,,,,,2.0,0.6,,0.0,,0.0,-40.0,,,,,,-38.0,-39.4,,-40.0,,-40.0,,,,,,True,True,,False,,False
17177,118,112.0,,,,,,219.0,51.5,40.5,74.5,,319.0,-6.0,,,,,,101.0,-66.5,-77.5,-43.5,,201.0,,,,,,False,False,False,False,,False
17179,1125,385.0,423.8,,,,,533.0,213.4,793.3,440.3,,621.0,-740.0,-701.2,,,,,-592.0,-911.6,-331.7,-684.7,,-504.0,True,,,,,True,False,True,True,,True
17181,198,259.0,,,,,,152.0,45.4,55.3,353.6,,293.0,61.0,,,,,,-46.0,-152.6,-142.7,155.6,,95.0,,,,,,True,False,False,False,,False
17183,282,378.0,227.5,,,,,372.0,597.7,550.3,404.8,,1396.0,96.0,-54.5,,,,,90.0,315.7,268.3,122.8,,1114.0,True,,,,,True,False,False,False,,False
17185,112,14.0,,,,,,46.0,26.8,,36.3,,38.0,-98.0,,,,,,-66.0,-85.2,,-75.7,,-74.0,,,,,,True,True,,True,,True
17187,118,84.0,,,,,,84.0,22.7,54.2,32.2,,390.0,-34.0,,,,,,-34.0,-95.3,-63.8,-85.8,,272.0,,,,,,False,False,False,False,,False
17189,109,91.0,,,,,,32.0,8.8,,76.0,,235.0,-18.0,,,,,,-77.0,-100.2,,-33.0,,126.0,,,,,,False,False,,False,,False
17191,150,42.0,,,,,,49.0,15.4,,22.1,,79.0,-108.0,,,,,,-101.0,-134.6,,-127.9,,-71.0,,,,,,True,False,,False,,True
17193,108,119.0,,,,,,48.0,73.0,,,,296.0,11.0,,,,,,-60.0,-35.0,,,,188.0,,,,,,False,False,,,,False
17195,357,308.0,102.7,,,,,269.0,65.7,165.3,378.8,,847.0,-49.0,-254.3,,,,,-88.0,-291.3,-191.7,21.8,,490.0,False,,,,,False,False,False,True,,False
17197,4746,3024.0,878.2,,,,,3933.0,1298.5,1329.1,4163.5,,3560.0,-1722.0,-3867.8,,,,,-813.0,-3447.5,-3416.9,-582.5,,-1186.0,False,,,,,True,False,False,True,,True
17199,893,364.0,428.6,,,,,531.0,180.9,435.2,722.4,,910.0,-529.0,-464.4,,,,,-362.0,-712.1,-457.8,-170.6,,17.0,True,,,,,True,False,True,True,,True
17201,1271,1176.0,126.0,,,,,1525.0,345.5,203.9,896.6,,2097.0,-95.0,-1145.0,,,,,254.0,-925.5,-1067.1,-374.4,,826.0,False,,,,,False,False,False,False,,False
17203,280,42.0,,,,,,90.0,101.9,,27.8,,39.0,-238.0,,,,,,-190.0,-178.1,,-252.2,,-241.0,,,,,,True,True,,False,,False
18001,150,98.0,,,,,,191.0,37.0,,125.2,,559.0,-52.0,,,,,,41.0,-113.0,,-24.8,,409.0,,,,,,True,False,,True,,False
18003,2285,1428.0,3117.6,,,,,2826.0,745.1,367.6,1661.7,,1684.0,-857.0,832.6,,,,,541.0,-1539.9,-1917.4,-623.3,,-601.0,True,,,,,True,False,False,True,,True
18005,443,308.0,117.0,,,,,522.0,128.5,43.7,135.8,,1169.0,-135.0,-326.0,,,,,79.0,-314.5,-399.3,-307.2,,726.0,False,,,,,True,False,False,False,,False
18007,32,21.0,,,,,,28.0,17.4,,14.2,,31.0,-11.0,,,,,,-4.0,-14.6,,-17.8,,-1.0,,,,,,True,False,,False,,True
18009,48,28.0,,,,,,42.0,5.7,,16.4,,45.0,-20.0,,,,,,-6.0,-42.3,,-31.6,,-3.0,,,,,,True,False,,False,,True
18011,347,357.0,221.8,,,,,441.0,111.2,302.0,489.6,,417.0,10.0,-125.2,,,,,94.0,-235.8,-45.0,142.6,,70.0,False,,,,,False,False,False,False,,False
18013,30,63.0,,,,,,53.0,7.9,,51.3,,126.0,33.0,,,,,,23.0,-22.1,,21.3,,96.0,,,,,,True,True,,True,,False
18015,146,14.0,,,,,,108.0,0.4,30.3,5.6,,11.0,-132.0,,,,,,-38.0,-145.6,-115.7,-140.4,,-135.0,,,,,,True,False,True,False,,False
18017,204,329.0,,,,,,477.0,157.8,5.4,135.3,,122.0,125.0,,,,,,273.0,-46.2,-198.6,-68.7,,-82.0,,,,,,False,True,False,True,,True
18019,1076,966.0,283.4,,,,,751.0,479.0,287.4,1355.0,,1995.0,-110.0,-792.6,,,,,-325.0,-597.0,-788.6,279.0,,919.0,False,,,,,False,False,False,False,,False
18021,189,84.0,,,,,,160.0,15.0,,39.0,,289.0,-105.0,,,,,,-29.0,-174.0,,-150.0,,100.0,,,,,,True,False,,False,,True
18023,262,140.0,,,,,,236.0,19.9,37.1,68.4,,482.0,-122.0,,,,,,-26.0,-242.1,-224.9,-193.6,,220.0,,,,,,True,False,False,False,,False
18025,55,14.0,,,,,,37.0,7.6,,2.8,,29.0,-41.0,,,,,,-18.0,-47.4,,-52.2,,-26.0,,,,,,True,False,,False,,True
18027,375,266.0,,,,,,211.0,57.8,67.2,183.4,,894.0,-109.0,,,,,,-164.0,-317.2,-307.8,-191.6,,519.0,,,,,,False,False,False,False,,False
18029,211,567.0,,,,,,277.0,228.4,199.7,343.6,,752.0,356.0,,,,,,66.0,17.4,-11.3,132.6,,541.0,,,,,,True,True,True,True,,False
18031,166,91.0,,,,,,159.0,10.9,37.5,61.4,,301.0,-75.0,,,,,,-7.0,-155.1,-128.5,-104.6,,135.0,,,,,,True,False,False,False,,False
18033,205,154.0,,,,,,223.0,29.3,77.7,172.0,,563.0,-51.0,,,,,,18.0,-175.7,-127.3,-33.0,,358.0,,,,,,True,False,False,True,,False
18035,1153,336.0,165.9,,,,,991.0,94.8,128.9,368.3,,565.0,-817.0,-987.1,,,,,-162.0,-1058.2,-1024.1,-784.7,,-588.0,False,,,,,True,False,False,True,,True
18037,375,903.0,,,,,,252.0,331.1,214.3,429.8,,869.0,528.0,,,,,,-123.0,-43.9,-160.7,54.8,,494.0,,,,,,True,True,True,True,,True
18039,1687,2660.0,3452.3,,,,,2097.0,1318.4,560.2,2909.9,,1474.0,973.0,1765.3,,,,,410.0,-368.6,-1126.8,1222.9,,-213.0,False,,,,,True,True,False,False,,True
