,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IQVIA_ACOE-STAN,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
47175,62,38.0,31.8,,25.0,40.0,,,,,,12.0,81.9,13.0,,9.5,22.5,,,14.0,,0.3,29.6,,,,43.0,42.4,106.7,-24.0,-30.2,,-37.0,-22.0,,,,,,-50.0,19.9,-49.0,,-52.5,-39.5,,,-48.0,,-61.6,-32.4,,,,-19.0,-19.6,44.7,False,,False,True,,,,,,False,True,False,,False,False,,,False,,False,False,,,,True,True,False
47177,123,252.0,253.4,,203.0,281.0,,,,,,134.0,378.7,174.8,,207.1,198.1,58.0,144.0,149.0,,142.3,195.8,,,,192.0,530.3,422.7,129.0,130.4,,80.0,158.0,,,,,,11.0,255.7,51.8,,84.1,75.1,-65.0,21.0,26.0,,19.3,72.8,,,,69.0,407.3,299.7,False,,True,False,,,,,,True,False,True,,True,True,True,True,True,,True,True,,,,True,False,False
47179,290,290.0,294.4,,273.0,309.0,,,,,,270.0,361.6,352.4,,161.9,215.1,217.4,210.0,472.0,,177.4,339.7,285.0,,,255.0,560.8,466.5,0.0,4.4,,-17.0,19.0,,,,,,-20.0,71.6,62.4,,-128.1,-74.9,-72.6,-80.0,182.0,,-112.6,49.7,-5.0,,,-35.0,270.8,176.5,False,,False,False,,,,,,False,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
47181,1218,88.0,83.4,,84.0,0.0,,,,,,81.0,87.7,9.1,,66.6,96.5,25.8,58.0,126.0,,201.2,85.7,,,,88.0,100.0,178.2,-1130.0,-1134.6,,-1134.0,-1218.0,,,,,,-1137.0,-1130.3,-1208.9,,-1151.4,-1121.5,-1192.2,-1160.0,-1092.0,,-1016.8,-1132.3,,,,-1130.0,-1118.0,-1039.8,False,,False,False,,,,,,False,False,False,,False,True,False,False,True,,True,False,,,,False,True,True
47183,186,242.0,254.0,,164.0,158.0,,,,,,161.0,389.5,169.1,,157.5,150.2,0.1,138.0,211.0,,162.4,798.4,,,,176.0,371.9,351.9,56.0,68.0,,-22.0,-28.0,,,,,,-25.0,203.5,-16.9,,-28.5,-35.8,-185.9,-48.0,25.0,,-23.6,612.4,,,,-10.0,185.9,165.9,False,,True,True,,,,,,True,False,True,,True,True,False,True,True,,True,False,,,,True,False,False
47185,119,272.0,288.3,,267.0,320.0,,,,,,57.0,432.9,110.0,,292.2,193.1,47.6,168.0,222.0,,307.2,201.2,,,,224.0,475.7,552.8,153.0,169.3,,148.0,201.0,,,,,,-62.0,313.9,-9.0,,173.2,74.1,-71.4,49.0,103.0,,188.2,82.2,,,,105.0,356.7,433.8,False,,True,False,,,,,,True,False,True,,False,True,True,True,True,,False,True,,,,True,False,False
47187,468,464.0,489.3,,357.0,334.0,,,,,,494.0,610.0,479.0,,332.6,330.3,158.6,443.0,132.0,,187.5,327.8,292.0,,,397.0,867.2,1436.3,-4.0,21.3,,-111.0,-134.0,,,,,,26.0,142.0,11.0,,-135.4,-137.7,-309.4,-25.0,-336.0,,-280.5,-140.2,-176.0,,,-71.0,399.2,968.3,False,,False,False,,,,,,False,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
47189,371,328.0,338.7,,284.0,288.0,,,,,,270.0,421.3,301.0,,299.5,295.0,114.0,303.0,414.0,,200.7,278.9,232.0,,,293.0,531.1,1091.5,-43.0,-32.3,,-87.0,-83.0,,,,,,-101.0,50.3,-70.0,,-71.5,-76.0,-257.0,-68.0,43.0,,-170.3,-92.1,-139.0,,,-78.0,160.1,720.5,True,,False,False,,,,,,False,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
48001,269,154.0,158.8,,72.0,0.0,,,,,,410.0,83.8,72.3,,4.1,72.3,11.8,,142.0,,8.0,125.2,,,,142.0,171.0,379.1,-115.0,-110.2,,-197.0,-269.0,,,,,,141.0,-185.2,-196.7,,-264.9,-196.7,-257.2,,-127.0,,-261.0,-143.8,,,,-127.0,-98.0,110.1,True,,False,False,,,,,,False,False,False,,False,False,False,,False,,False,False,,,,False,True,True
48003,38,12.0,17.4,,12.0,20.0,,,,,,45.0,30.9,19.7,,4.7,9.4,0.0,23.0,5.0,,1.5,19.6,,,,8.0,37.1,66.3,-26.0,-20.6,,-26.0,-18.0,,,,,,7.0,-7.1,-18.3,,-33.3,-28.6,-38.0,-15.0,-33.0,,-36.5,-18.4,,,,-30.0,-0.9,28.3,True,,False,True,,,,,,True,True,True,,False,False,False,True,False,,False,True,,,,False,True,False
48005,70,98.0,100.2,,81.0,70.0,,,,,,334.0,96.4,106.8,,30.0,30.8,81.2,133.0,141.0,,60.3,86.6,,,,54.0,204.3,213.5,28.0,30.2,,11.0,0.0,,,,,,264.0,26.4,36.8,,-40.0,-39.2,11.2,63.0,71.0,,-9.7,16.6,,,,-16.0,134.3,143.5,False,,True,True,,,,,,False,True,False,,False,False,True,False,False,,True,True,,,,True,False,False
48007,96,22.0,21.9,,19.0,14.0,,,,,,15.0,52.0,47.7,,7.3,16.9,28.7,17.0,23.0,,1.9,19.4,,,,26.0,33.4,117.4,-74.0,-74.1,,-77.0,-82.0,,,,,,-81.0,-44.0,-48.3,,-88.7,-79.1,-67.3,-79.0,-73.0,,-94.1,-76.6,,,,-70.0,-62.6,21.4,False,,False,False,,,,,,False,True,True,,False,False,True,False,True,,False,False,,,,True,True,True
48009,18,20.0,19.6,,14.0,14.0,,,,,,4.0,44.9,21.3,,1.3,9.7,,,0.0,,21.2,14.3,,,,29.0,26.9,62.3,2.0,1.6,,-4.0,-4.0,,,,,,-14.0,26.9,3.3,,-16.7,-8.3,,,-18.0,,3.2,-3.7,,,,11.0,8.9,44.3,True,,False,False,,,,,,False,False,False,,False,False,,,False,,False,False,,,,False,False,False
48011,1,2.0,2.1,,0.0,0.0,,,,,,0.0,9.7,1.2,,0.1,0.0,,0.0,2.0,,0.4,2.5,,,,3.0,3.0,23.7,1.0,1.1,,-1.0,-1.0,,,,,,-1.0,8.7,0.2,,-0.9,-1.0,,-1.0,1.0,,-0.6,1.5,,,,2.0,2.0,22.7,False,,False,False,,,,,,False,False,True,,True,True,,False,False,,True,False,,,,False,False,False
48013,47,48.0,49.4,,48.0,78.0,,,,,,81.0,110.6,100.5,,17.2,31.4,79.6,52.0,0.0,,47.8,40.8,,,,51.0,87.1,221.5,1.0,2.4,,1.0,31.0,,,,,,34.0,63.6,53.5,,-29.8,-15.6,32.6,5.0,-47.0,,0.8,-6.2,,,,4.0,40.1,174.5,False,,False,False,,,,,,False,False,False,,False,False,False,False,False,,True,False,,,,False,False,False
48015,47,84.0,84.8,,77.0,90.0,,,,,,76.0,152.0,70.0,,18.3,48.2,130.3,30.0,206.0,,34.6,72.4,,,,63.0,160.9,172.1,37.0,37.8,,30.0,43.0,,,,,,29.0,105.0,23.0,,-28.7,1.2,83.3,-17.0,159.0,,-12.4,25.4,,,,16.0,113.9,125.1,False,,True,False,,,,,,True,False,True,,True,True,False,True,False,,True,True,,,,True,False,False
48017,2,12.0,12.6,,10.0,13.0,,,,,,8.0,9.4,15.1,,1.4,6.8,0.0,14.0,12.0,,4.3,12.3,,,,6.0,22.6,27.6,10.0,10.6,,8.0,11.0,,,,,,6.0,7.4,13.1,,-0.6,4.8,-2.0,12.0,10.0,,2.3,10.3,,,,4.0,20.6,25.6,False,,True,False,,,,,,True,True,False,,True,True,True,False,False,,True,False,,,,True,False,False
48019,4,6.0,5.4,,5.0,0.0,,,,,,16.0,46.6,22.3,,0.4,2.3,15.6,,0.0,,0.6,4.7,,,,6.0,12.6,72.6,2.0,1.4,,1.0,-4.0,,,,,,12.0,42.6,18.3,,-3.6,-1.7,11.6,,-4.0,,-3.4,0.7,,,,2.0,8.6,68.6,True,,True,False,,,,,,False,False,False,,False,True,False,,False,,False,True,,,,False,False,False
48021,106,114.0,111.7,,111.0,160.0,,,,,,165.0,127.1,115.7,,36.9,78.4,88.0,117.0,88.0,,20.3,131.9,,,,102.0,224.3,400.5,8.0,5.7,,5.0,54.0,,,,,,59.0,21.1,9.7,,-69.1,-27.6,-18.0,11.0,-18.0,,-85.7,25.9,,,,-4.0,118.3,294.5,True,,True,False,,,,,,False,False,False,,False,False,False,False,False,,False,False,,,,True,False,False
48023,0,8.0,8.1,,4.0,0.0,,,,,,2.0,10.0,2.9,,,0.2,,,18.0,,5.6,,,,,10.0,6.2,36.3,8.0,8.1,,4.0,0.0,,,,,,2.0,10.0,2.9,,,0.2,,,18.0,,5.6,,,,,10.0,6.2,36.3,False,,True,True,,,,,,True,False,True,,,True,,,False,,True,,,,,False,True,False
48025,229,270.0,191.1,,144.0,175.0,,,,,,147.0,66.2,171.5,,231.8,131.9,0.0,189.0,989.0,,47.5,300.2,,,,15.0,618.5,386.7,41.0,-37.9,,-85.0,-54.0,,,,,,-82.0,-162.8,-57.5,,2.8,-97.1,-229.0,-40.0,760.0,,-181.5,71.2,,,,-214.0,389.5,157.7,True,,False,False,,,,,,False,False,False,,True,False,False,True,False,,False,False,,,,False,False,False
48027,332,468.0,506.0,,398.0,387.0,,,,,,623.0,516.0,533.0,,263.3,279.4,364.1,455.0,482.0,,408.5,433.3,281.0,,,362.0,817.8,1020.7,136.0,174.0,,66.0,55.0,,,,,,291.0,184.0,201.0,,-68.7,-52.6,32.1,123.0,150.0,,76.5,101.3,-51.0,,,30.0,485.8,688.7,False,,True,True,,,,,,False,False,False,,True,True,True,True,False,,True,True,True,,,True,False,False
48029,1907,2954.0,3406.9,2396.5,2169.0,4149.0,,,,,,2879.0,2091.2,2039.0,,2129.4,1868.2,776.5,3141.0,5748.0,,320.8,4823.2,1238.0,,,2442.0,5883.9,4864.2,1047.0,1499.9,489.5,262.0,2242.0,,,,,,972.0,184.2,132.0,,222.4,-38.8,-1130.5,1234.0,3841.0,,-1586.2,2916.2,-669.0,,,535.0,3976.9,2957.2,False,True,True,False,,,,,,True,True,True,,True,True,False,False,False,,False,False,True,,,True,False,False
48031,11,0.0,0.0,,6.0,3.0,,,,,,10.0,23.3,10.1,,10.4,0.5,26.0,7.0,5.0,,6.9,3.5,,,,0.0,9.7,58.6,-11.0,-11.0,,-5.0,-8.0,,,,,,-1.0,12.3,-0.9,,-0.6,-10.5,15.0,-4.0,-6.0,,-4.1,-7.5,,,,-11.0,-1.3,47.6,False,,True,True,,,,,,True,False,True,,True,True,False,True,True,,True,True,,,,False,True,False
48033,0,0.0,0.0,,0.0,0.0,,,,,,0.0,2.9,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,2.1,10.7,0.0,0.0,,0.0,0.0,,,,,,0.0,2.9,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,2.1,10.7,True,,True,True,,,,,,True,False,True,,,True,,True,True,,True,,,,,,False,False
48035,48,38.0,33.8,,28.0,25.0,,,,,,21.0,62.4,56.1,,12.5,28.2,47.4,27.0,61.0,,21.5,42.0,,,,34.0,66.4,116.4,-10.0,-14.2,,-20.0,-23.0,,,,,,-27.0,14.4,8.1,,-35.5,-19.8,-0.6,-21.0,13.0,,-26.5,-6.0,,,,-14.0,18.4,68.4,False,,False,False,,,,,,False,False,True,,False,False,True,False,False,,False,True,,,,False,False,False
48037,199,222.0,222.4,,200.0,446.0,,,,,,282.0,164.5,168.0,,66.7,95.6,74.0,157.0,837.0,,589.1,200.7,,,,335.0,326.2,178.8,23.0,23.4,,1.0,247.0,,,,,,83.0,-34.5,-31.0,,-132.3,-103.4,-125.0,-42.0,638.0,,390.1,1.7,,,,136.0,127.2,-20.2,False,,True,False,,,,,,False,False,False,,False,False,False,False,False,,False,True,,,,False,False,True
48039,1156,1230.0,1087.3,939.6,1101.0,1194.0,,,,,,1462.0,1161.4,924.4,,1236.4,1130.7,618.7,977.0,1507.0,,810.0,1054.9,808.0,,,974.0,2130.9,4101.9,74.0,-68.7,-216.4,-55.0,38.0,,,,,,306.0,5.4,-231.6,,80.4,-25.3,-537.3,-179.0,351.0,,-346.0,-101.1,-348.0,,,-182.0,974.9,2945.9,True,False,True,True,,,,,,False,True,False,,False,True,False,False,False,,False,False,False,,,False,False,False
48041,1142,704.0,704.8,,641.0,1724.0,,,,,,982.0,470.1,235.7,,634.6,663.9,157.2,485.0,716.0,,45.7,523.2,706.0,,,1001.0,965.5,945.7,-438.0,-437.2,,-501.0,582.0,,,,,,-160.0,-671.9,-906.3,,-507.4,-478.1,-984.8,-657.0,-426.0,,-1096.3,-618.8,-436.0,,,-141.0,-176.5,-196.3,True,,False,False,,,,,,True,False,False,,False,False,False,False,True,,False,False,True,,,True,True,True
48043,21,4.0,3.7,,3.0,0.0,,,,,,38.0,4.6,4.3,,0.0,0.4,0.0,,0.0,,7.4,11.2,,,,19.0,5.0,20.2,-17.0,-17.3,,-18.0,-21.0,,,,,,17.0,-16.4,-16.7,,-21.0,-20.6,-21.0,,-21.0,,-13.6,-9.8,,,,-2.0,-16.0,-0.8,False,,False,False,,,,,,False,True,True,,False,False,False,,False,,True,True,,,,True,True,True
48045,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.4,0.2,,0.2,0.0,,0.0,0.0,,0.0,,,,,0.0,3.4,7.8,0.0,0.0,,0.0,0.0,,,,,,0.0,0.4,0.2,,0.2,0.0,,0.0,0.0,,0.0,,,,,0.0,3.4,7.8,False,,True,True,,,,,,True,False,False,,False,False,,True,True,,True,,,,,True,False,False
48047,73,38.0,25.2,,31.0,53.0,,,,,,22.0,180.7,42.7,,23.9,30.3,1.6,21.0,32.0,,13.7,44.4,,,,40.0,79.3,131.0,-35.0,-47.8,,-42.0,-20.0,,,,,,-51.0,107.7,-30.3,,-49.1,-42.7,-71.4,-52.0,-41.0,,-59.3,-28.6,,,,-33.0,6.3,58.0,False,,False,True,,,,,,False,False,True,,False,False,False,False,False,,False,True,,,,True,True,False
48049,39,70.0,64.3,,47.0,47.0,,,,,,77.0,69.0,85.2,,11.3,32.3,35.7,57.0,46.0,,0.6,62.2,,,,85.0,89.9,43.3,31.0,25.3,,8.0,8.0,,,,,,38.0,30.0,46.2,,-27.7,-6.7,-3.3,18.0,7.0,,-38.4,23.2,,,,46.0,50.9,4.3,True,,True,True,,,,,,False,True,False,,True,True,True,True,True,,False,True,,,,False,False,True
48051,36,2.0,6.0,,17.0,14.0,,,,,,44.0,27.8,20.3,,18.6,31.6,19.8,,0.0,,27.9,6.2,,,,13.0,14.6,29.1,-34.0,-30.0,,-19.0,-22.0,,,,,,8.0,-8.2,-15.7,,-17.4,-4.4,-16.2,,-36.0,,-8.1,-29.8,,,,-23.0,-21.4,-6.9,True,,True,True,,,,,,True,True,True,,True,True,True,,False,,True,True,,,,True,True,True
48053,28,122.0,94.7,,64.0,11.0,,,,,,66.0,104.3,80.0,,25.1,67.7,36.1,,275.0,,35.4,98.4,,,,202.0,138.4,427.4,94.0,66.7,,36.0,-17.0,,,,,,38.0,76.3,52.0,,-2.9,39.7,8.1,,247.0,,7.4,70.4,,,,174.0,110.4,399.4,True,,True,True,,,,,,True,True,True,,True,True,True,,False,,True,True,,,,False,False,False
48055,186,48.0,46.9,,43.0,28.0,,,,,,99.0,70.7,43.9,,14.3,27.5,0.2,81.0,0.0,,108.0,43.1,,,,43.0,87.5,280.1,-138.0,-139.1,,-143.0,-158.0,,,,,,-87.0,-115.3,-142.1,,-171.7,-158.5,-185.8,-105.0,-186.0,,-78.0,-142.9,,,,-143.0,-98.5,94.1,False,,False,False,,,,,,True,True,False,,False,False,False,True,False,,True,False,,,,False,True,True
48057,17,48.0,45.2,,29.0,1.0,,,,,,57.0,29.1,34.2,,20.1,30.5,0.0,53.0,163.0,,0.0,53.1,,,,47.0,91.1,73.1,31.0,28.2,,12.0,-16.0,,,,,,40.0,12.1,17.2,,3.1,13.5,-17.0,36.0,146.0,,-17.0,36.1,,,,30.0,74.1,56.1,True,,True,True,,,,,,False,True,True,,True,True,True,False,False,,True,False,,,,True,False,False
48059,5,62.0,57.9,,29.0,73.0,,,,,,9.0,69.6,23.6,,2.8,16.8,,,79.0,,1.1,41.6,,,,124.0,54.3,166.8,57.0,52.9,,24.0,68.0,,,,,,4.0,64.6,18.6,,-2.2,11.8,,,74.0,,-3.9,36.6,,,,119.0,49.3,161.8,True,,True,False,,,,,,True,False,True,,True,True,,,False,,True,True,,,,False,True,False
48061,1130,3704.0,3439.4,2805.8,1698.0,279.0,,,,,,4850.0,799.6,1969.9,,2137.2,1535.2,93.4,2579.0,3212.0,,909.4,4725.0,1531.0,,,216.0,4990.3,4672.6,2574.0,2309.4,1675.8,568.0,-851.0,,,,,,3720.0,-330.4,839.9,,1007.2,405.2,-1036.6,1449.0,2082.0,,-220.6,3595.0,401.0,,,-914.0,3860.3,3542.6,True,True,True,True,,,,,,False,True,True,,True,True,True,True,True,,True,False,True,,,True,False,False
48063,44,36.0,38.5,,32.0,42.0,,,,,,36.0,33.5,37.5,,14.3,33.2,28.8,31.0,6.0,,24.5,27.8,,,,32.0,71.6,35.0,-8.0,-5.5,,-12.0,-2.0,,,,,,-8.0,-10.5,-6.5,,-29.7,-10.8,-15.2,-13.0,-38.0,,-19.5,-16.2,,,,-12.0,27.6,-9.0,True,,False,True,,,,,,False,False,True,,False,False,False,False,False,,False,False,,,,False,False,False
48065,0,0.0,0.2,,0.0,0.0,,,,,,2.0,7.2,2.2,,0.2,0.0,,0.0,2.0,,0.0,,,,,0.0,3.5,19.3,0.0,0.2,,0.0,0.0,,,,,,2.0,7.2,2.2,,0.2,0.0,,0.0,2.0,,0.0,,,,,0.0,3.5,19.3,False,,True,True,,,,,,False,False,False,,False,False,,True,False,,False,,,,,True,False,False
48067,27,66.0,65.2,,63.0,68.0,,,,,,65.0,103.8,87.4,,23.1,37.6,61.5,,77.0,,20.1,67.2,,,,64.0,75.4,75.2,39.0,38.2,,36.0,41.0,,,,,,38.0,76.8,60.4,,-3.9,10.6,34.5,,50.0,,-6.9,40.2,,,,37.0,48.4,48.2,True,,True,False,,,,,,True,False,False,,True,True,True,,False,,True,False,,,,True,False,False
48069,14,26.0,25.1,,13.0,15.0,,,,,,8.0,16.7,12.4,,5.7,14.3,0.0,23.0,62.0,,2.6,18.0,,,,24.0,29.5,53.6,12.0,11.1,,-1.0,1.0,,,,,,-6.0,2.7,-1.6,,-8.3,0.3,-14.0,9.0,48.0,,-11.4,4.0,,,,10.0,15.5,39.6,True,,True,True,,,,,,True,True,True,,True,True,False,True,False,,True,True,,,,True,False,False
48071,92,86.0,81.7,,73.0,101.0,,,,,,162.0,212.0,73.5,,6.2,29.1,72.5,73.0,102.0,,32.7,58.8,,,,58.0,172.5,461.5,-6.0,-10.3,,-19.0,9.0,,,,,,70.0,120.0,-18.5,,-85.8,-62.9,-19.5,-19.0,10.0,,-59.3,-33.2,,,,-34.0,80.5,369.5,False,,False,False,,,,,,False,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
48073,59,148.0,183.4,,116.0,61.0,,,,,,240.0,147.1,175.8,,76.7,104.8,103.3,133.0,109.0,,89.5,139.0,,,,92.0,292.6,318.4,89.0,124.4,,57.0,2.0,,,,,,181.0,88.1,116.8,,17.7,45.8,44.3,74.0,50.0,,30.5,80.0,,,,33.0,233.6,259.4,False,,True,True,,,,,,False,True,False,,True,True,True,True,True,,True,True,,,,True,False,False
48075,6,10.0,8.5,,3.0,1.0,,,,,,12.0,5.8,8.4,,1.6,0.7,,7.0,30.0,,1.7,,,,,3.0,10.7,14.7,4.0,2.5,,-3.0,-5.0,,,,,,6.0,-0.2,2.4,,-4.4,-5.3,,1.0,24.0,,-4.3,,,,,-3.0,4.7,8.7,True,,True,False,,,,,,False,True,True,,False,False,,True,False,,False,,,,,True,False,False
48077,9,8.0,5.9,,7.0,6.0,,,,,,6.0,20.5,23.5,,1.4,3.7,,6.0,7.0,,2.9,10.6,,,,12.0,13.5,34.1,-1.0,-3.1,,-2.0,-3.0,,,,,,-3.0,11.5,14.5,,-7.6,-5.3,,-3.0,-2.0,,-6.1,1.6,,,,3.0,4.5,25.1,False,,False,False,,,,,,False,False,False,,False,False,,False,False,,False,False,,,,False,False,False
48079,10,4.0,5.2,,0.0,0.0,,,,,,0.0,7.7,4.8,,0.5,0.1,,0.0,4.0,,0.7,,,,,3.0,4.0,16.5,-6.0,-4.8,,-10.0,-10.0,,,,,,-10.0,-2.3,-5.2,,-9.5,-9.9,,-10.0,-6.0,,-9.3,,,,,-7.0,-6.0,6.5,True,,False,False,,,,,,False,True,True,,False,False,,False,False,,False,,,,,False,False,False
48081,2,6.0,5.3,,3.0,0.0,,,,,,0.0,9.4,4.3,,2.2,1.3,,,6.0,,3.0,,,,,7.0,9.1,16.9,4.0,3.3,,1.0,-2.0,,,,,,-2.0,7.4,2.3,,0.2,-0.7,,,4.0,,1.0,,,,,5.0,7.1,14.9,True,,True,True,,,,,,True,False,True,,True,True,,,False,,True,,,,,False,False,False
48083,9,16.0,16.9,,12.0,13.0,,,,,,6.0,52.6,26.3,,1.0,7.7,,,10.0,,7.3,,,,,16.0,49.6,46.9,7.0,7.9,,3.0,4.0,,,,,,-3.0,43.6,17.3,,-8.0,-1.3,,,1.0,,-1.7,,,,,7.0,40.6,37.9,False,,True,True,,,,,,True,False,False,,False,True,,,True,,True,,,,,False,False,False
48085,1097,876.0,853.6,1078.9,910.0,286.0,,,,,,1562.0,1113.9,1384.3,,963.3,628.8,950.8,943.0,1904.0,,749.9,1044.3,512.0,,,293.0,1623.3,4082.1,-221.0,-243.4,-18.1,-187.0,-811.0,,,,,,465.0,16.9,287.3,,-133.7,-468.2,-146.2,-154.0,807.0,,-347.1,-52.7,-585.0,,,-804.0,526.3,2985.1,False,True,True,False,,,,,,False,True,False,,True,False,True,True,False,,False,True,False,,,False,False,False
48087,2,2.0,1.9,,0.0,0.0,,,,,,2.0,1.9,2.2,,0.2,0.1,,0.0,14.0,,0.1,,,,,0.0,3.1,19.7,0.0,-0.1,,-2.0,-2.0,,,,,,0.0,-0.1,0.2,,-1.8,-1.9,,-2.0,12.0,,-1.9,,,,,-2.0,1.1,17.7,False,,False,False,,,,,,True,False,False,,False,False,,False,False,,False,,,,,False,False,False
48089,36,74.0,79.1,,53.0,99.0,,,,,,55.0,76.2,57.0,,28.7,52.5,51.3,35.0,248.0,,43.8,50.2,,,,55.0,115.1,58.5,38.0,43.1,,17.0,63.0,,,,,,19.0,40.2,21.0,,-7.3,16.5,15.3,-1.0,212.0,,7.8,14.2,,,,19.0,79.1,22.5,False,,True,False,,,,,,True,False,True,,True,True,True,True,False,,True,True,,,,True,False,True
48091,156,138.0,85.5,,122.0,59.0,,,,,,194.0,168.5,161.7,,95.8,140.0,200.7,173.0,599.0,,136.8,112.1,90.0,,,90.0,304.0,625.2,-18.0,-70.5,,-34.0,-97.0,,,,,,38.0,12.5,5.7,,-60.2,-16.0,44.7,17.0,443.0,,-19.2,-43.9,-66.0,,,-66.0,148.0,469.2,False,,False,False,,,,,,False,True,True,,False,True,False,True,False,,False,False,False,,,False,False,False
48093,24,60.0,41.4,,22.0,41.0,,,,,,19.0,58.4,35.4,,2.5,20.0,5.3,41.0,71.0,,20.8,57.1,,,,49.0,134.3,46.8,36.0,17.4,,-2.0,17.0,,,,,,-5.0,34.4,11.4,,-21.5,-4.0,-18.7,17.0,47.0,,-3.2,33.1,,,,25.0,110.3,22.8,True,,True,True,,,,,,True,True,True,,True,True,True,True,False,,True,True,,,,True,False,True
48095,12,30.0,27.4,,15.0,14.0,,,,,,6.0,28.6,7.1,,4.4,16.0,,,59.0,,11.9,23.7,,,,32.0,49.4,64.5,18.0,15.4,,3.0,2.0,,,,,,-6.0,16.6,-4.9,,-7.6,4.0,,,47.0,,-0.1,11.7,,,,20.0,37.4,52.5,True,,True,True,,,,,,True,True,True,,True,True,,,False,,True,True,,,,False,False,False
48097,40,60.0,62.1,,54.0,52.0,,,,,,92.0,103.5,112.2,,17.9,37.3,64.1,45.0,104.0,,25.9,50.1,,,,48.0,71.6,191.8,20.0,22.1,,14.0,12.0,,,,,,52.0,63.5,72.2,,-22.1,-2.7,24.1,5.0,64.0,,-14.1,10.1,,,,8.0,31.6,151.8,False,,True,True,,,,,,False,False,False,,False,True,False,True,False,,True,True,,,,True,False,False
48099,900,196.0,189.4,,160.0,723.0,,,,,,119.0,280.9,279.8,,160.4,126.9,92.8,126.0,0.0,,45.3,187.1,,,,222.0,341.2,552.5,-704.0,-710.6,,-740.0,-177.0,,,,,,-781.0,-619.1,-620.2,,-739.6,-773.1,-807.2,-774.0,-900.0,,-854.7,-712.9,,,,-678.0,-558.8,-347.5,False,,False,True,,,,,,False,True,True,,False,False,False,False,False,,False,False,,,,True,True,True
48101,2,0.0,0.0,,0.0,0.0,,,,,,0.0,0.4,0.8,,0.2,0.0,,0.0,1.0,,0.0,,,,,0.0,3.3,6.1,-2.0,-2.0,,-2.0,-2.0,,,,,,-2.0,-1.6,-1.2,,-1.8,-2.0,,-2.0,-1.0,,-2.0,,,,,-2.0,1.3,4.1,False,,False,False,,,,,,False,True,True,,True,True,,False,True,,False,,,,,False,True,False
48103,1,0.0,2.9,,1.0,0.0,,,,,,4.0,5.1,0.4,,2.0,0.0,,0.0,2.0,,2.3,0.4,,,,0.0,3.4,13.0,-1.0,1.9,,0.0,-1.0,,,,,,3.0,4.1,-0.6,,1.0,-1.0,,-1.0,1.0,,1.3,-0.6,,,,-1.0,2.4,12.0,False,,True,False,,,,,,False,False,True,,False,True,,False,False,,False,True,,,,False,False,False
