,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48071,517,1144.0,,,,,,1139.0,336.7,,,930.8,627.0,,,,,,622.0,-180.3,,,413.8,,,,,,True,True,,,True
48073,978,1056.0,960.5,,,,,1701.0,586.0,,,826.1,78.0,-17.5,,,,,723.0,-392.0,,,-151.9,True,,,,,False,False,,,False
48075,56,16.0,,,,,,133.0,,,,351.4,-40.0,,,,,,77.0,,,,295.4,,,,,,False,,,,False
48077,53,24.0,,,,,,54.0,,,,0.0,-29.0,,,,,,1.0,,,,-53.0,,,,,,True,,,,False
48079,38,24.0,,,,,,8.0,,,,58.8,-14.0,,,,,,-30.0,,,,20.8,,,,,,False,,,,False
48081,41,24.0,,,,,,8.0,,,,160.2,-17.0,,,,,,-33.0,,,,119.2,,,,,,False,,,,False
48083,56,16.0,,,,,,45.0,,,,9.3,-40.0,,,,,,-11.0,,,,-46.7,,,,,,True,,,,False
48085,7009,6768.0,11488.9,,,,,13401.0,8603.5,3796.9,,1457.1,-241.0,4479.9,,,,,6392.0,1594.5,-3212.1,,-5551.9,False,,,,,False,False,False,,False
48087,13,0.0,,,,,,22.0,,,,0.0,-13.0,,,,,,9.0,,,,-13.0,,,,,,True,,,,False
48089,283,224.0,,,,,,530.0,213.8,,,68.1,-59.0,,,,,,247.0,-69.2,,,-214.9,,,,,,False,False,,,False
48091,1195,2784.0,4808.1,,,,,3504.0,1747.6,2016.3,,4520.8,1589.0,3613.1,,,,,2309.0,552.6,821.3,,3325.8,False,,,,,False,True,True,,False
48093,176,608.0,,,,,,123.0,88.4,,,456.1,432.0,,,,,,-53.0,-87.6,,,280.1,,,,,,True,True,,,True
48095,46,32.0,,,,,,123.0,,,,12.3,-14.0,,,,,,77.0,,,,-33.7,,,,,,False,,,,False
48097,238,264.0,,,,,,483.0,285.9,,,152.9,26.0,,,,,,245.0,47.9,,,-85.1,,,,,,False,False,,,False
48099,1388,224.0,137.8,,,,,858.0,170.4,,,7.9,-1164.0,-1250.2,,,,,-530.0,-1217.6,,,-1380.1,False,,,,,True,False,,,False
48101,14,16.0,,,,,,8.0,,,,61.6,2.0,,,,,,-6.0,,,,47.6,,,,,,False,,,,False
48103,14,8.0,,,,,,96.0,,,,0.7,-6.0,,,,,,82.0,,,,-13.3,,,,,,False,,,,False
48105,73,488.0,,,,,,144.0,,,,59.3,415.0,,,,,,71.0,,,,-13.7,,,,,,True,,,,True
48107,47,8.0,,,,,,138.0,,,,5.7,-39.0,,,,,,91.0,,,,-41.3,,,,,,False,,,,False
48109,27,56.0,,,,,,1.0,,,,92.3,29.0,,,,,,-26.0,,,,65.3,,,,,,True,,,,False
48111,74,240.0,,,,,,23.0,35.4,,,196.4,166.0,,,,,,-51.0,-38.6,,,122.4,,,,,,True,True,,,True
48113,38289,60768.0,86848.9,,,,,76814.0,24024.9,99930.7,,22827.5,22479.0,48559.9,,,,,38525.0,-14264.1,61641.7,,-15461.5,False,,,,,False,True,False,,True
48115,162,184.0,,,,,,345.0,93.7,,,177.8,22.0,,,,,,183.0,-68.3,,,15.8,,,,,,False,False,,,True
48117,399,240.0,,,,,,244.0,32.5,,,72.3,-159.0,,,,,,-155.0,-366.5,,,-326.7,,,,,,True,False,,,False
48119,14,16.0,,,,,,16.0,,,,10.4,2.0,,,,,,2.0,,,,-3.6,,,,,,False,,,,False
48121,6127,7640.0,10614.3,,,,,11137.0,7069.7,8427.2,,13100.7,1513.0,4487.3,,,,,5010.0,942.7,2300.2,,6973.7,False,,,,,False,True,False,,False
48123,632,1176.0,,,,,,742.0,78.5,,,658.1,544.0,,,,,,110.0,-553.5,,,26.1,,,,,,True,False,,,True
48125,44,16.0,,,,,,22.0,,,,13.9,-28.0,,,,,,-22.0,,,,-30.1,,,,,,True,,,,False
48127,135,192.0,,,,,,499.0,,,,410.2,57.0,,,,,,364.0,,,,275.2,,,,,,False,,,,False
48129,24,24.0,,,,,,8.0,,,,92.0,0.0,,,,,,-16.0,,,,68.0,,,,,,False,,,,False
48131,309,176.0,,,,,,494.0,,,,31.8,-133.0,,,,,,185.0,,,,-277.2,,,,,,False,,,,False
48133,132,72.0,,,,,,142.0,,,,877.4,-60.0,,,,,,10.0,,,,745.4,,,,,,True,,,,False
48135,2879,2720.0,5175.5,,,,,7301.0,1554.8,3635.0,,2176.5,-159.0,2296.5,,,,,4422.0,-1324.2,756.0,,-702.5,False,,,,,False,False,False,,False
48137,23,72.0,,,,,,46.0,,,,3.1,49.0,,,,,,23.0,,,,-19.9,,,,,,True,,,,True
48139,2038,3696.0,1553.1,,,,,2911.0,2023.5,8915.7,,417.0,1658.0,-484.9,,,,,873.0,-14.5,6877.7,,-1621.0,True,,,,,True,True,False,,True
48141,10427,16264.0,16289.0,,,,,20376.0,8540.9,22876.4,,5352.3,5837.0,5862.0,,,,,9949.0,-1886.1,12449.4,,-5074.7,False,,,,,False,True,False,,True
48143,425,536.0,,,,,,581.0,527.7,,,823.3,111.0,,,,,,156.0,102.7,,,398.3,,,,,,False,True,,,False
48145,121,80.0,,,,,,224.0,,,,10.4,-41.0,,,,,,103.0,,,,-110.6,,,,,,False,,,,False
48147,510,224.0,,,,,,369.0,291.6,,,80.3,-286.0,,,,,,-141.0,-218.4,,,-429.7,,,,,,True,True,,,False
48149,307,440.0,,,,,,450.0,162.5,,,43.2,133.0,,,,,,143.0,-144.5,,,-263.8,,,,,,False,False,,,False
48151,40,72.0,,,,,,24.0,,,,157.5,32.0,,,,,,-16.0,,,,117.5,,,,,,True,,,,False
48153,41,72.0,,,,,,88.0,,,,6.5,31.0,,,,,,47.0,,,,-34.5,,,,,,False,,,,False
48155,5,0.0,,,,,,0.0,,,,0.0,-5.0,,,,,,-5.0,,,,-5.0,,,,,,False,,,,False
48157,9734,8576.0,8630.4,,,,,13402.0,4771.4,17111.3,,25748.9,-1158.0,-1103.6,,,,,3668.0,-4962.6,7377.3,,16014.9,True,,,,,False,False,False,,False
48159,58,88.0,,,,,,108.0,,,,15.5,30.0,,,,,,50.0,,,,-42.5,,,,,,False,,,,False
48161,310,160.0,,,,,,285.0,,,,12.0,-150.0,,,,,,-25.0,,,,-298.0,,,,,,True,,,,False
48163,316,88.0,,,,,,1425.0,74.2,,,87.3,-228.0,,,,,,1109.0,-241.8,,,-228.7,,,,,,False,False,,,False
48165,222,112.0,,,,,,466.0,,,,313.0,-110.0,,,,,,244.0,,,,91.0,,,,,,False,,,,True
48167,4369,10248.0,13250.3,,,,,9642.0,4730.2,4589.0,,5456.2,5879.0,8881.3,,,,,5273.0,361.2,220.0,,1087.2,False,,,,,True,True,True,,True
48169,43,312.0,,,,,,153.0,,,,93.2,269.0,,,,,,110.0,,,,50.2,,,,,,True,,,,True
48171,91,440.0,,,,,,312.0,243.5,,,1145.5,349.0,,,,,,221.0,152.5,,,1054.5,,,,,,True,True,,,False
48173,0,0.0,,,,,,7.0,,,,0.0,0.0,,,,,,7.0,,,,0.0,,,,,,False,,,,True
48175,98,8.0,,,,,,157.0,,,,0.0,-90.0,,,,,,59.0,,,,-98.0,,,,,,True,,,,False
48177,391,872.0,,,,,,853.0,176.3,,,512.9,481.0,,,,,,462.0,-214.7,,,121.9,,,,,,True,True,,,True
48179,120,48.0,,,,,,256.0,33.9,,,19.5,-72.0,,,,,,136.0,-86.1,,,-100.5,,,,,,False,False,,,False
48181,733,904.0,544.4,,,,,1976.0,765.7,,,2401.3,171.0,-188.6,,,,,1243.0,32.7,,,1668.3,False,,,,,False,True,,,False
48183,1004,1968.0,2852.9,,,,,4072.0,1441.9,2263.1,,2452.5,964.0,1848.9,,,,,3068.0,437.9,1259.1,,1448.5,False,,,,,False,True,False,,False
48185,376,480.0,,,,,,839.0,244.8,,,43.4,104.0,,,,,,463.0,-131.2,,,-332.6,,,,,,False,False,,,False
48187,661,2136.0,2807.5,,,,,4518.0,1610.4,,,5473.6,1475.0,2146.5,,,,,3857.0,949.4,,,4812.6,False,,,,,False,True,,,False
48189,818,984.0,,,,,,837.0,48.2,,,147.2,166.0,,,,,,19.0,-769.8,,,-670.8,,,,,,True,False,,,False
48191,18,0.0,,,,,,23.0,,,,0.0,-18.0,,,,,,5.0,,,,-18.0,,,,,,True,,,,False
48193,71,72.0,,,,,,43.0,,,,3.7,1.0,,,,,,-28.0,,,,-67.3,,,,,,False,,,,False
48195,66,64.0,,,,,,16.0,,,,190.5,-2.0,,,,,,-50.0,,,,124.5,,,,,,False,,,,False
48197,18,8.0,,,,,,32.0,,,,26.6,-10.0,,,,,,14.0,,,,8.6,,,,,,False,,,,True
48199,896,960.0,382.9,,,,,1121.0,644.1,,,58.2,64.0,-513.1,,,,,225.0,-251.9,,,-837.8,False,,,,,False,False,,,False
48201,60367,86744.0,104759.8,,,,,94660.0,29590.4,88116.0,,71103.1,26377.0,44392.8,,,,,34293.0,-30776.6,27749.0,,10736.1,False,,,,,False,False,False,,True
48203,336,824.0,280.3,,,,,1523.0,415.7,916.0,,757.8,488.0,-55.7,,,,,1187.0,79.7,580.0,,421.8,True,,,,,False,True,False,,True
48205,40,96.0,,,,,,30.0,,,,149.5,56.0,,,,,,-10.0,,,,109.5,,,,,,True,,,,False
48207,38,144.0,,,,,,70.0,,,,0.0,106.0,,,,,,32.0,,,,-38.0,,,,,,True,,,,True
48209,1733,2648.0,6676.7,,,,,6762.0,1480.7,1681.2,,387.5,915.0,4943.7,,,,,5029.0,-252.3,-51.8,,-1345.5,False,,,,,False,True,True,,False
48211,48,24.0,,,,,,23.0,,,,11.3,-24.0,,,,,,-25.0,,,,-36.7,,,,,,False,,,,False
48213,512,992.0,812.2,,,,,1504.0,940.9,,,493.9,480.0,300.2,,,,,992.0,428.9,,,-18.1,True,,,,,False,True,,,True
48215,18392,28872.0,47722.2,,,,,64713.0,10058.0,23555.7,,23562.1,10480.0,29330.2,,,,,46321.0,-8334.0,5163.7,,5170.1,False,,,,,False,True,True,,True
48217,273,408.0,,,,,,405.0,310.7,,,26.5,135.0,,,,,,132.0,37.7,,,-246.5,,,,,,True,True,,,False
48219,174,160.0,,,,,,267.0,80.8,,,158.0,-14.0,,,,,,93.0,-93.2,,,-16.0,,,,,,False,False,,,False
48221,602,488.0,322.0,,,,,440.0,631.2,,,129.8,-114.0,-280.0,,,,,-162.0,29.2,,,-472.2,False,,,,,False,True,,,False
48223,166,360.0,,,,,,734.0,332.3,,,1568.9,194.0,,,,,,568.0,166.3,,,1402.9,,,,,,False,True,,,False
48225,351,216.0,,,,,,423.0,35.7,,,575.0,-135.0,,,,,,72.0,-315.3,,,224.0,,,,,,True,False,,,False
48227,336,184.0,,,,,,1884.0,,,,708.1,-152.0,,,,,,1548.0,,,,372.1,,,,,,False,,,,False
48229,25,8.0,,,,,,6.0,,,,2.8,-17.0,,,,,,-19.0,,,,-22.2,,,,,,False,,,,False
48231,691,1008.0,1675.4,,,,,1861.0,946.1,,,613.5,317.0,984.4,,,,,1170.0,255.1,,,-77.5,False,,,,,False,True,,,True
48233,72,144.0,,,,,,97.0,,,,723.8,72.0,,,,,,25.0,,,,651.8,,,,,,True,,,,False
48235,7,8.0,,,,,,11.0,,,,2.8,1.0,,,,,,4.0,,,,-4.2,,,,,,False,,,,False
48237,122,16.0,,,,,,56.0,,,,3.2,-106.0,,,,,,-66.0,,,,-118.8,,,,,,True,,,,False
48239,372,680.0,,,,,,470.0,116.9,,,478.5,308.0,,,,,,98.0,-255.1,,,106.5,,,,,,True,True,,,True
48241,319,176.0,,,,,,850.0,,,,132.2,-143.0,,,,,,531.0,,,,-186.8,,,,,,False,,,,False
48243,8,8.0,,,,,,0.0,,,,1.2,0.0,,,,,,-8.0,,,,-6.8,,,,,,False,,,,False
48245,2696,5784.0,11503.3,,,,,7144.0,2376.9,27208.5,,2125.9,3088.0,8807.3,,,,,4448.0,-319.1,24512.5,,-570.1,False,,,,,False,True,False,,True
48247,54,80.0,,,,,,236.0,,,,2.7,26.0,,,,,,182.0,,,,-51.3,,,,,,False,,,,False
48249,970,1104.0,,,,,,2816.0,298.9,,,918.5,134.0,,,,,,1846.0,-671.1,,,-51.5,,,,,,False,False,,,True
48251,1690,1480.0,3993.3,,,,,2302.0,1818.7,,,286.3,-210.0,2303.3,,,,,612.0,128.7,,,-1403.7,False,,,,,False,True,,,False
48253,51,296.0,,,,,,763.0,1.3,,,212.8,245.0,,,,,,712.0,-49.7,,,161.8,,,,,,False,True,,,True
48255,603,576.0,,,,,,897.0,30.3,,,521.8,-27.0,,,,,,294.0,-572.7,,,-81.2,,,,,,False,False,,,False
48257,1693,2008.0,4072.8,,,,,2415.0,1281.1,,,1057.7,315.0,2379.8,,,,,722.0,-411.9,,,-635.3,False,,,,,False,False,,,False
48259,96,112.0,,,,,,769.0,341.6,,,654.4,16.0,,,,,,673.0,245.6,,,558.4,,,,,,False,False,,,False
48261,5,16.0,,,,,,1.0,,,,1.9,11.0,,,,,,-4.0,,,,-3.1,,,,,,True,,,,True
48263,5,16.0,,,,,,0.0,,,,34.2,11.0,,,,,,-5.0,,,,29.2,,,,,,True,,,,False
48265,202,792.0,437.6,,,,,1399.0,577.8,,,2021.4,590.0,235.6,,,,,1197.0,375.8,,,1819.4,True,,,,,False,True,,,False
48267,5,16.0,,,,,,31.0,,,,92.5,11.0,,,,,,26.0,,,,87.5,,,,,,False,,,,False
48269,0,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,True,,,,
48271,20,8.0,,,,,,173.0,,,,2.9,-12.0,,,,,,153.0,,,,-17.1,,,,,,False,,,,False
48273,693,832.0,,,,,,2352.0,104.3,,,852.0,139.0,,,,,,1659.0,-588.7,,,159.0,,,,,,False,False,,,False
48275,50,88.0,,,,,,45.0,,,,136.9,38.0,,,,,,-5.0,,,,86.9,,,,,,True,,,,False
48277,533,504.0,,,,,,818.0,430.2,,,49.2,-29.0,,,,,,285.0,-102.8,,,-483.8,,,,,,False,False,,,False
48279,190,344.0,,,,,,183.0,107.8,,,469.6,154.0,,,,,,-7.0,-82.2,,,279.6,,,,,,True,True,,,False
48281,162,48.0,,,,,,213.0,,,,1.4,-114.0,,,,,,51.0,,,,-160.6,,,,,,True,,,,False
48283,66,1880.0,,,,,,392.0,5.9,,,0.0,1814.0,,,,,,326.0,-60.1,,,-66.0,,,,,,True,True,,,True
48285,246,1808.0,,,,,,547.0,243.7,,,421.3,1562.0,,,,,,301.0,-2.3,,,175.3,,,,,,True,True,,,True
48287,93,200.0,,,,,,275.0,129.5,,,59.4,107.0,,,,,,182.0,36.5,,,-33.6,,,,,,False,True,,,True
48289,95,160.0,,,,,,241.0,125.5,,,9.8,65.0,,,,,,146.0,30.5,,,-85.2,,,,,,False,True,,,False
48291,1543,952.0,1168.7,,,,,2017.0,716.1,,,817.9,-591.0,-374.3,,,,,474.0,-826.9,,,-725.1,True,,,,,True,False,,,False
48293,405,96.0,,,,,,342.0,199.8,,,3.4,-309.0,,,,,,-63.0,-205.2,,,-401.6,,,,,,True,True,,,False
48295,17,8.0,,,,,,8.0,,,,1.6,-9.0,,,,,,-9.0,,,,-15.4,,,,,,False,,,,False
48297,258,288.0,,,,,,363.0,40.0,,,385.9,30.0,,,,,,105.0,-218.0,,,127.9,,,,,,False,False,,,False
48299,55,184.0,,,,,,215.0,,,,4.7,129.0,,,,,,160.0,,,,-50.3,,,,,,False,,,,True
48301,0,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,True,,,,
48303,5191,6280.0,9751.0,,,,,7204.0,2943.4,4205.9,,2496.3,1089.0,4560.0,,,,,2013.0,-2247.6,-985.1,,-2694.7,False,,,,,False,False,True,,False
48305,34,16.0,,,,,,60.0,,,,0.4,-18.0,,,,,,26.0,,,,-33.6,,,,,,False,,,,False
48307,103,56.0,,,,,,123.0,,,,25.9,-47.0,,,,,,20.0,,,,-77.1,,,,,,True,,,,False
48309,3849,6144.0,8046.1,,,,,4703.0,2782.5,2777.1,,2014.3,2295.0,4197.1,,,,,854.0,-1066.5,-1071.9,,-1834.7,False,,,,,True,True,True,,True
48311,18,8.0,,,,,,0.0,,,,0.0,-10.0,,,,,,-18.0,,,,-18.0,,,,,,False,,,,False
48313,686,544.0,,,,,,402.0,78.6,,,22.3,-142.0,,,,,,-284.0,-607.4,,,-663.7,,,,,,False,False,,,False
48315,76,272.0,,,,,,77.0,,,,40.8,196.0,,,,,,1.0,,,,-35.2,,,,,,True,,,,True
48317,44,56.0,,,,,,62.0,,,,61.1,12.0,,,,,,18.0,,,,17.1,,,,,,False,,,,False
48319,38,24.0,,,,,,31.0,,,,108.4,-14.0,,,,,,-7.0,,,,70.4,,,,,,True,,,,False
48321,523,832.0,,,,,,1932.0,300.1,,,831.1,309.0,,,,,,1409.0,-222.9,,,308.1,,,,,,False,True,,,True
48323,2832,2280.0,2071.9,,,,,6935.0,668.5,,,1437.5,-552.0,-760.1,,,,,4103.0,-2163.5,,,-1394.5,False,,,,,False,False,,,False
48325,660,1192.0,570.6,,,,,2461.0,288.1,,,1923.1,532.0,-89.4,,,,,1801.0,-371.9,,,1263.1,True,,,,,False,True,,,False
48327,9,8.0,,,,,,16.0,,,,0.5,-1.0,,,,,,7.0,,,,-8.5,,,,,,False,,,,False
48329,2054,2264.0,3975.2,,,,,9462.0,1306.0,1341.5,,2185.8,210.0,1921.2,,,,,7408.0,-748.0,-712.5,,131.8,False,,,,,False,False,False,,True
48331,246,544.0,,,,,,400.0,244.7,,,756.4,298.0,,,,,,154.0,-1.3,,,510.4,,,,,,True,True,,,False
48333,35,0.0,,,,,,8.0,,,,0.0,-35.0,,,,,,-27.0,,,,-35.0,,,,,,True,,,,True
48335,53,16.0,,,,,,183.0,,,,0.3,-37.0,,,,,,130.0,,,,-52.7,,,,,,False,,,,False
48337,122,72.0,,,,,,211.0,,,,541.3,-50.0,,,,,,89.0,,,,419.3,,,,,,False,,,,False
48339,5069,13712.0,10816.8,,,,,12202.0,7340.9,11389.7,,16460.9,8643.0,5747.8,,,,,7133.0,2271.9,6320.7,,11391.9,True,,,,,True,True,True,,False
48341,198,192.0,,,,,,266.0,10.7,,,73.2,-6.0,,,,,,68.0,-187.3,,,-124.8,,,,,,False,False,,,False
48343,111,120.0,,,,,,88.0,,,,322.6,9.0,,,,,,-23.0,,,,211.6,,,,,,False,,,,False
48345,5,0.0,,,,,,8.0,,,,0.0,-5.0,,,,,,3.0,,,,-5.0,,,,,,True,,,,True
48347,796,872.0,644.7,,,,,1703.0,473.5,114.4,,244.7,76.0,-151.3,,,,,907.0,-322.5,-681.6,,-551.3,False,,,,,False,False,False,,False
48349,623,1032.0,,,,,,1124.0,510.2,,,777.5,409.0,,,,,,501.0,-112.8,,,154.5,,,,,,False,True,,,True
48351,136,128.0,,,,,,260.0,,,,42.6,-8.0,,,,,,124.0,,,,-93.4,,,,,,False,,,,False
48353,99,128.0,,,,,,361.0,,,,575.0,29.0,,,,,,262.0,,,,476.0,,,,,,False,,,,False
48355,11150,21880.0,22825.1,,,,,40230.0,4712.5,20176.4,,2651.0,10730.0,11675.1,,,,,29080.0,-6437.5,9026.4,,-8499.0,False,,,,,False,True,True,,True
48357,53,0.0,,,,,,58.0,,,,0.0,-53.0,,,,,,5.0,,,,-53.0,,,,,,True,,,,True
48359,10,24.0,,,,,,0.0,,,,96.7,14.0,,,,,,-10.0,,,,86.7,,,,,,True,,,,False
48361,1179,1776.0,1095.8,,,,,2039.0,916.5,,,1764.3,597.0,-83.2,,,,,860.0,-262.5,,,585.3,True,,,,,False,True,,,True
48363,388,184.0,,,,,,259.0,,,,17.2,-204.0,,,,,,-129.0,,,,-370.8,,,,,,True,,,,False
48365,107,80.0,,,,,,398.0,7.3,,,4.5,-27.0,,,,,,291.0,-99.7,,,-102.5,,,,,,False,False,,,False
48367,1140,1128.0,1721.0,,,,,1717.0,1697.8,,,195.3,-12.0,581.0,,,,,577.0,557.8,,,-944.7,False,,,,,False,False,,,False
48369,148,168.0,,,,,,129.0,2.6,,,103.1,20.0,,,,,,-19.0,-145.4,,,-44.9,,,,,,True,False,,,False
48371,184,216.0,,,,,,1064.0,28.1,,,532.0,32.0,,,,,,880.0,-155.9,,,348.0,,,,,,False,False,,,False
48373,397,744.0,1020.8,,,,,1273.0,477.7,,,41.7,347.0,623.8,,,,,876.0,80.7,,,-355.3,False,,,,,False,True,,,False
48375,1151,888.0,388.8,,,,,2373.0,46.4,950.5,,1999.3,-263.0,-762.2,,,,,1222.0,-1104.6,-200.5,,848.3,False,,,,,False,False,True,,False
48377,67,16.0,,,,,,100.0,,,,0.3,-51.0,,,,,,33.0,,,,-66.7,,,,,,True,,,,False
48379,35,64.0,,,,,,46.0,,,,484.1,29.0,,,,,,11.0,,,,449.1,,,,,,True,,,,False
48381,1166,1720.0,298.2,,,,,1159.0,625.3,2989.7,,3841.8,554.0,-867.8,,,,,-7.0,-540.7,1823.7,,2675.8,False,,,,,True,True,False,,False
48383,41,128.0,,,,,,85.0,,,,13.7,87.0,,,,,,44.0,,,,-27.3,,,,,,True,,,,True
48385,97,16.0,,,,,,20.0,,,,11.0,-81.0,,,,,,-77.0,,,,-86.0,,,,,,True,,,,False
48387,31,80.0,,,,,,75.0,36.2,,,61.0,49.0,,,,,,44.0,5.2,,,30.0,,,,,,True,True,,,True
48389,99,96.0,,,,,,267.0,,,,11.1,-3.0,,,,,,168.0,,,,-87.9,,,,,,False,,,,False
48391,225,264.0,,,,,,251.0,,,,197.7,39.0,,,,,,26.0,,,,-27.3,,,,,,True,,,,True
48393,4,0.0,,,,,,0.0,,,,0.0,-4.0,,,,,,-4.0,,,,-4.0,,,,,,False,,,,True
48395,130,256.0,,,,,,252.0,153.5,,,22.2,126.0,,,,,,122.0,23.5,,,-107.8,,,,,,True,True,,,True
48397,916,832.0,1256.0,,,,,1266.0,978.8,1679.9,,1546.0,-84.0,340.0,,,,,350.0,62.8,763.9,,630.0,False,,,,,False,True,False,,False
48399,200,88.0,,,,,,122.0,,,,232.5,-112.0,,,,,,-78.0,,,,32.5,,,,,,True,,,,True
48401,558,32.0,1060.6,,,,,1601.0,35.2,,,0.0,-526.0,502.6,,,,,1043.0,-522.8,,,-558.0,True,,,,,False,True,,,False
48403,44,32.0,,,,,,48.0,,,,1.1,-12.0,,,,,,4.0,,,,-42.9,,,,,,True,,,,False
48405,58,104.0,,,,,,133.0,55.1,,,93.8,46.0,,,,,,75.0,-2.9,,,35.8,,,,,,False,True,,,True
48407,97,520.0,,,,,,577.0,188.7,,,875.6,423.0,,,,,,480.0,91.7,,,778.6,,,,,,False,True,,,False
48409,982,736.0,1024.3,,,,,4738.0,414.0,,,2252.7,-246.0,42.3,,,,,3756.0,-568.0,,,1270.7,True,,,,,False,False,,,False
48411,32,0.0,,,,,,44.0,,,,0.2,-32.0,,,,,,12.0,,,,-31.8,,,,,,True,,,,True
48413,21,48.0,,,,,,56.0,,,,91.0,27.0,,,,,,35.0,,,,70.0,,,,,,False,,,,False
48415,211,368.0,,,,,,706.0,73.3,,,22.7,157.0,,,,,,495.0,-137.7,,,-188.3,,,,,,False,True,,,False
48417,18,40.0,,,,,,1.0,,,,126.1,22.0,,,,,,-17.0,,,,108.1,,,,,,True,,,,False
48419,134,216.0,,,,,,525.0,72.7,,,394.0,82.0,,,,,,391.0,-61.3,,,260.0,,,,,,False,True,,,False
48421,25,16.0,,,,,,6.0,,,,113.7,-9.0,,,,,,-19.0,,,,88.7,,,,,,False,,,,False
48423,1722,3704.0,6688.6,,,,,6905.0,3245.6,1405.9,,1383.3,1982.0,4966.6,,,,,5183.0,1523.6,-316.1,,-338.7,False,,,,,False,True,True,,True
48425,98,80.0,,,,,,48.0,,,,7.7,-18.0,,,,,,-50.0,,,,-90.3,,,,,,False,,,,False
48427,1880,2856.0,2366.3,,,,,4942.0,608.2,,,1010.5,976.0,486.3,,,,,3062.0,-1271.8,,,-869.5,True,,,,,False,False,,,True
48429,141,8.0,,,,,,61.0,,,,0.0,-133.0,,,,,,-80.0,,,,-141.0,,,,,,True,,,,False
48431,4,0.0,,,,,,0.0,,,,0.0,-4.0,,,,,,-4.0,,,,-4.0,,,,,,False,,,,False
48433,7,32.0,,,,,,0.0,,,,54.8,25.0,,,,,,-7.0,,,,47.8,,,,,,True,,,,False
48435,42,144.0,,,,,,108.0,,,,136.4,102.0,,,,,,66.0,,,,94.4,,,,,,True,,,,True
48437,37,88.0,,,,,,79.0,,,,15.9,51.0,,,,,,42.0,,,,-21.1,,,,,,True,,,,True
48439,22837,30888.0,55290.4,,,,,39914.0,12203.8,20295.4,,14916.9,8051.0,32453.4,,,,,17077.0,-10633.2,-2541.6,,-7920.1,False,,,,,False,False,True,,True
48441,507,1464.0,839.1,,,,,4315.0,820.5,647.7,,109.5,957.0,332.1,,,,,3808.0,313.5,140.7,,-397.5,True,,,,,False,True,True,,True
48443,1,0.0,,,,,,21.0,,,,0.0,-1.0,,,,,,20.0,,,,-1.0,,,,,,False,,,,False
48445,152,128.0,,,,,,332.0,,,,145.2,-24.0,,,,,,180.0,,,,-6.8,,,,,,False,,,,True
48447,4,8.0,,,,,,0.0,,,,0.6,4.0,,,,,,-4.0,,,,-3.4,,,,,,False,,,,True
48449,440,848.0,,,,,,1610.0,122.0,,,174.1,408.0,,,,,,1170.0,-318.0,,,-265.9,,,,,,False,True,,,True
48451,1979,4288.0,3620.0,,,,,6857.0,937.8,,,663.7,2309.0,1641.0,,,,,4878.0,-1041.2,,,-1315.3,True,,,,,False,True,,,True
48453,10363,23288.0,55062.2,,,,,27600.0,10940.8,13815.0,,4220.9,12925.0,44699.2,,,,,17237.0,577.8,3452.0,,-6142.1,False,,,,,False,True,True,,True
48455,90,296.0,,,,,,216.0,,,,35.9,206.0,,,,,,126.0,,,,-54.1,,,,,,True,,,,True
48457,144,96.0,,,,,,651.0,,,,16.2,-48.0,,,,,,507.0,,,,-127.8,,,,,,False,,,,False
48459,240,248.0,,,,,,569.0,392.5,,,945.3,8.0,,,,,,329.0,152.5,,,705.3,,,,,,False,False,,,False
48461,13,8.0,,,,,,104.0,,,,0.0,-5.0,,,,,,91.0,,,,-13.0,,,,,,False,,,,False
48463,429,672.0,,,,,,1707.0,207.8,,,100.0,243.0,,,,,,1278.0,-221.2,,,-329.0,,,,,,False,True,,,False
48465,1082,2024.0,,,,,,5660.0,264.8,,,788.8,942.0,,,,,,4578.0,-817.2,,,-293.2,,,,,,False,True,,,True
48467,296,496.0,656.4,,,,,735.0,644.4,,,1146.1,200.0,360.4,,,,,439.0,348.4,,,850.1,False,,,,,False,False,,,False
48469,1743,4712.0,5334.0,,,,,7617.0,1379.3,4753.9,,673.0,2969.0,3591.0,,,,,5874.0,-363.7,3010.9,,-1070.0,False,,,,,False,True,False,,True
