,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
18161,25,25.0,17.7,,13.0,13.0,,,,,,,,16.0,,24.2,26.0,,3.7,13.5,,5.0,5.0,,5.7,,,,,,17.0,11.0,273.5,0.0,-7.3,,-12.0,-12.0,,,,,,,,-9.0,,-0.8,1.0,,-21.3,-11.5,,-20.0,-20.0,,-19.4,,,,,,-8.0,-14.0,248.5,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
18163,2382,1295.0,1014.3,,1013.0,4795.0,,,,,,,,856.0,,804.6,1083.0,,1213.0,1012.1,1114.2,1272.0,460.0,,1796.3,,887.4,1581.0,,,1127.0,523.1,1919.2,-1087.0,-1367.7,,-1369.0,2413.0,,,,,,,,-1526.0,,-1577.4,-1299.0,,-1169.0,-1369.9,-1267.8,-1110.0,-1922.0,,-585.7,,-1494.6,-801.0,,,-1255.0,-1858.9,-462.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,True,,False,True,,,False,False,True
18165,80,50.0,38.6,,36.0,35.0,,,,,,,,49.0,,245.5,78.3,,5.3,33.4,112.5,10.0,9.0,,17.6,,,,,,36.0,25.8,137.8,-30.0,-41.4,,-44.0,-45.0,,,,,,,,-31.0,,165.5,-1.7,,-74.7,-46.6,32.5,-70.0,-71.0,,-62.4,,,,,,-44.0,-54.2,57.8,False,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,False,False,False
18167,786,845.0,678.2,,601.0,524.0,,,,,,,,677.0,,855.2,1080.3,,201.1,436.5,901.8,319.0,73.0,,208.0,,712.7,,,,397.0,464.1,902.6,59.0,-107.8,,-185.0,-262.0,,,,,,,,-109.0,,69.2,294.3,,-584.9,-349.5,115.8,-467.0,-713.0,,-578.0,,-73.3,,,,-389.0,-321.9,116.6,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
18169,122,115.0,86.1,,87.0,222.0,,,,,,,,63.0,,202.0,169.4,,20.3,75.6,107.1,33.0,31.0,,123.3,,,,,,146.0,50.8,179.5,-7.0,-35.9,,-35.0,100.0,,,,,,,,-59.0,,80.0,47.4,,-101.7,-46.4,-14.9,-89.0,-91.0,,1.3,,,,,,24.0,-71.2,57.5,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,True,,,,,,False,False,False
18171,35,0.0,0.0,,0.0,0.0,,,,,,,,21.0,,3.8,9.1,,1.3,0.5,,0.0,6.0,,0.0,,,,,,0.0,7.1,98.3,-35.0,-35.0,,-35.0,-35.0,,,,,,,,-14.0,,-31.2,-25.9,,-33.7,-34.5,,-35.0,-29.0,,-35.0,,,,,,-35.0,-27.9,63.3,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,False,,,,,,False,True,False
18173,883,480.0,393.0,,367.0,795.0,,,,,,,,281.0,,458.3,397.5,,453.9,368.3,267.7,523.0,173.0,,382.5,,,,,,482.0,208.7,1051.3,-403.0,-490.0,,-516.0,-88.0,,,,,,,,-602.0,,-424.7,-485.5,,-429.1,-514.7,-615.3,-360.0,-710.0,,-500.5,,,,,,-401.0,-674.3,168.3,False,,False,True,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,,,,,True,False,True
18175,99,20.0,27.3,,29.0,24.0,,,,,,,,94.0,,113.1,89.8,,1.3,29.9,199.2,19.0,15.0,,36.4,,,,,,7.0,22.7,24.5,-79.0,-71.7,,-70.0,-75.0,,,,,,,,-5.0,,14.1,-9.2,,-97.7,-69.1,100.2,-80.0,-84.0,,-62.6,,,,,,-92.0,-76.3,-74.5,True,,True,True,,,,,,,,True,,True,True,,False,True,False,False,False,,True,,,,,,False,True,True
18177,435,320.0,281.7,,253.0,374.0,,,,,,,,193.0,,571.5,507.7,,169.6,219.4,568.9,222.0,124.0,,228.8,,,,,,355.0,149.4,451.5,-115.0,-153.3,,-182.0,-61.0,,,,,,,,-242.0,,136.5,72.7,,-265.4,-215.6,133.9,-213.0,-311.0,,-206.2,,,,,,-80.0,-285.6,16.5,False,,False,True,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,True,False,True
18179,170,60.0,39.8,,40.0,0.0,,,,,,,,79.0,,181.7,95.4,,12.0,40.8,153.8,22.0,64.0,,20.0,,,,,,32.0,36.0,121.6,-110.0,-130.2,,-130.0,-170.0,,,,,,,,-91.0,,11.7,-74.6,,-158.0,-129.2,-16.2,-148.0,-106.0,,-150.0,,,,,,-138.0,-134.0,-48.4,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,True,,False,,,,,,False,False,True
18181,89,15.0,12.0,,18.0,12.0,,,,,,,,67.0,,245.5,66.3,,2.7,28.9,115.8,,14.0,,4.4,,,,,,19.0,26.4,95.0,-74.0,-77.0,,-71.0,-77.0,,,,,,,,-22.0,,156.5,-22.7,,-86.3,-60.1,26.8,,-75.0,,-84.6,,,,,,-70.0,-62.6,6.0,False,,True,False,,,,,,,,True,,False,True,,False,True,True,,False,,False,,,,,,True,True,True
18183,185,55.0,47.2,,42.0,44.0,,,,,,,,69.0,,236.2,125.0,,7.3,34.1,135.6,20.0,9.0,,4.4,,,,,,38.0,38.5,102.2,-130.0,-137.8,,-143.0,-141.0,,,,,,,,-116.0,,51.2,-60.0,,-177.7,-150.9,-49.4,-165.0,-176.0,,-180.7,,,,,,-147.0,-146.5,-82.8,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,True
19001,66,35.0,28.9,,11.0,,,,,,,,,20.0,,22.8,19.1,,4.5,5.8,,20.0,25.0,,5.5,,,,,,123.0,8.8,120.2,-31.0,-37.1,,-55.0,,,,,,,,,-46.0,,-43.2,-46.9,,-61.5,-60.2,,-46.0,-41.0,,-60.5,,,,,,57.0,-57.2,54.2,False,,False,,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
19003,40,15.0,12.6,,5.0,0.0,,,,,,,,19.0,,8.0,7.8,,2.2,3.6,,,20.0,,4.3,,,,,,13.0,6.3,42.7,-25.0,-27.4,,-35.0,-40.0,,,,,,,,-21.0,,-32.0,-32.2,,-37.8,-36.4,,,-20.0,,-35.7,,,,,,-27.0,-33.7,2.7,False,,False,False,,,,,,,,True,,False,False,,False,False,,,True,,False,,,,,,False,False,True
19005,106,130.0,102.2,,67.0,183.0,,,,,,,,69.0,,81.2,54.5,,19.9,70.8,67.1,,68.0,,59.9,,,,,,128.0,19.4,145.6,24.0,-3.8,,-39.0,77.0,,,,,,,,-37.0,,-24.8,-51.5,,-86.1,-35.2,-38.9,,-38.0,,-46.1,,,,,,22.0,-86.6,39.6,True,,False,False,,,,,,,,False,,False,False,,False,False,False,,False,,False,,,,,,True,False,False
19007,87,90.0,64.3,,53.0,119.0,,,,,,,,53.0,,67.6,53.2,,17.1,50.6,68.2,31.0,71.0,,33.1,,,,,,110.0,19.3,85.4,3.0,-22.7,,-34.0,32.0,,,,,,,,-34.0,,-19.4,-33.8,,-69.9,-36.4,-18.8,-56.0,-16.0,,-53.9,,,,,,23.0,-67.7,-1.6,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,True
19009,86,15.0,13.2,,8.0,0.0,,,,,,,,19.0,,10.7,14.4,,5.1,14.5,,,3.0,,10.7,,,,,,32.0,8.3,132.5,-71.0,-72.8,,-78.0,-86.0,,,,,,,,-67.0,,-75.3,-71.6,,-80.9,-71.5,,,-83.0,,-75.3,,,,,,-54.0,-77.7,46.5,False,,False,False,,,,,,,,True,,False,False,,False,False,,,False,,False,,,,,,True,False,True
19011,252,95.0,75.8,,85.0,121.0,,,,,,,,144.0,,290.7,94.0,,30.6,88.4,239.4,65.0,75.0,,93.7,,,,,,64.0,15.8,553.2,-157.0,-176.2,,-167.0,-131.0,,,,,,,,-108.0,,38.7,-158.0,,-221.4,-163.6,-12.6,-187.0,-177.0,,-158.3,,,,,,-188.0,-236.2,301.2,False,,False,True,,,,,,,,True,,True,False,,False,False,True,False,False,,False,,,,,,False,False,False
19013,990,865.0,758.2,,607.0,1193.0,,,,,,,,1175.0,,840.6,704.7,,611.7,536.0,256.3,420.0,298.0,,338.6,,860.2,392.0,,,444.0,421.6,1067.2,-125.0,-231.8,,-383.0,203.0,,,,,,,,185.0,,-149.4,-285.3,,-378.3,-454.0,-733.7,-570.0,-692.0,,-651.4,,-129.8,-598.0,,,-546.0,-568.4,77.2,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,True
19015,260,165.0,125.4,,121.0,138.0,,,,,,,,134.0,,351.1,157.7,,37.4,115.0,123.5,141.0,88.0,,160.5,,,,,,197.0,66.4,1378.9,-95.0,-134.6,,-139.0,-122.0,,,,,,,,-126.0,,91.1,-102.3,,-222.6,-145.0,-136.5,-119.0,-172.0,,-99.5,,,,,,-63.0,-193.6,1118.9,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,True,False,False
19017,189,235.0,185.8,,169.0,513.0,,,,,,,,165.0,,349.2,211.7,,65.0,146.1,331.8,165.0,104.0,,124.1,,,,,,83.0,92.4,660.3,46.0,-3.2,,-20.0,324.0,,,,,,,,-24.0,,160.2,22.7,,-124.0,-42.9,142.8,-24.0,-85.0,,-64.9,,,,,,-106.0,-96.6,471.3,True,,True,False,,,,,,,,True,,False,True,,False,True,False,True,False,,False,,,,,,False,False,False
19019,182,85.0,70.7,,64.0,57.0,,,,,,,,136.0,,253.2,100.2,,14.0,59.2,157.7,45.0,23.0,,55.5,,,,,,116.0,19.0,352.6,-97.0,-111.3,,-118.0,-125.0,,,,,,,,-46.0,,71.2,-81.8,,-168.0,-122.8,-24.3,-137.0,-159.0,,-126.5,,,,,,-66.0,-163.0,170.6,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,True,False,False
19021,297,185.0,159.3,,104.0,,,,,,,,,136.0,,208.8,69.4,,34.0,105.2,2.0,165.0,100.0,,130.7,,65.4,,,,0.0,17.8,412.6,-112.0,-137.7,,-193.0,,,,,,,,,-161.0,,-88.2,-227.6,,-263.0,-191.8,-295.0,-132.0,-197.0,,-166.3,,-231.6,,,,-297.0,-279.2,115.6,False,,False,,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,False
19023,102,75.0,60.7,,61.0,122.0,,,,,,,,76.0,,175.7,95.9,,28.7,62.9,141.0,56.0,53.0,,26.8,,,,,,44.0,35.2,297.8,-27.0,-41.3,,-41.0,20.0,,,,,,,,-26.0,,73.7,-6.1,,-73.3,-39.1,39.0,-46.0,-49.0,,-75.2,,,,,,-58.0,-66.8,195.8,False,,False,True,,,,,,,,True,,False,True,,False,False,False,False,False,,False,,,,,,False,False,False
19025,109,55.0,39.7,,36.0,78.0,,,,,,,,36.0,,48.4,66.9,,12.4,34.7,85.5,,56.0,,13.6,,,,,,38.0,18.8,387.5,-54.0,-69.3,,-73.0,-31.0,,,,,,,,-73.0,,-60.6,-42.1,,-96.6,-74.3,-23.5,,-53.0,,-95.4,,,,,,-71.0,-90.2,278.5,False,,False,True,,,,,,,,False,,False,True,,False,False,True,,True,,False,,,,,,False,False,False
19027,481,270.0,157.9,,155.0,244.0,,,,,,,,105.0,,433.6,112.6,,203.3,187.1,86.9,224.0,17.0,,114.4,,,,,,121.0,101.8,703.2,-211.0,-323.1,,-326.0,-237.0,,,,,,,,-376.0,,-47.4,-368.4,,-277.7,-293.9,-394.1,-257.0,-464.0,,-366.6,,,,,,-360.0,-379.2,222.2,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,False
19029,168,20.0,34.1,,16.0,5.0,,,,,,,,35.0,,181.7,74.4,,0.1,14.3,73.0,,4.0,,3.2,,,,,,5.0,17.0,34.5,-148.0,-133.9,,-152.0,-163.0,,,,,,,,-133.0,,13.7,-93.6,,-167.9,-153.7,-95.0,,-164.0,,-164.8,,,,,,-163.0,-151.0,-133.5,True,,False,False,,,,,,,,True,,True,True,,False,False,True,,False,,False,,,,,,False,False,True
19031,148,125.0,93.8,,87.0,293.0,,,,,,,,42.0,,579.2,58.4,,25.9,78.9,115.0,57.0,9.0,,75.4,,,,,,112.0,29.9,568.0,-23.0,-54.2,,-61.0,145.0,,,,,,,,-106.0,,431.2,-89.6,,-122.1,-69.1,-33.0,-91.0,-139.0,,-72.6,,,,,,-36.0,-118.1,420.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
19033,287,250.0,186.3,,177.0,0.0,,,,,,,,391.0,,382.7,218.0,,166.8,172.1,231.1,131.0,158.0,,150.7,,,,,,152.0,93.0,338.2,-37.0,-100.7,,-110.0,-287.0,,,,,,,,104.0,,95.7,-69.0,,-120.2,-114.9,-55.9,-156.0,-129.0,,-136.3,,,,,,-135.0,-194.0,51.2,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
19035,197,70.0,50.2,,37.0,78.0,,,,,,,,45.0,,38.3,67.0,,2.4,31.9,68.5,,28.0,,43.8,,,,,,29.0,12.0,492.4,-127.0,-146.8,,-160.0,-119.0,,,,,,,,-152.0,,-158.7,-130.0,,-194.6,-165.1,-128.5,,-169.0,,-153.2,,,,,,-168.0,-185.0,295.4,False,,False,True,,,,,,,,False,,False,False,,False,False,False,,False,,False,,,,,,False,False,False
19037,133,275.0,228.0,,164.0,397.0,,,,,,,,95.0,,267.1,96.1,,226.9,145.9,117.2,258.0,118.0,,103.2,,,,,,206.0,60.4,441.6,142.0,95.0,,31.0,264.0,,,,,,,,-38.0,,134.1,-36.9,,93.9,12.9,-15.8,125.0,-15.0,,-29.8,,,,,,73.0,-72.6,308.6,True,,True,False,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,,True,True,False
19039,60,25.0,22.4,,12.0,11.0,,,,,,,,43.0,,18.8,41.8,,0.6,13.0,0.0,,29.0,,4.4,,,,,,6.0,18.8,55.6,-35.0,-37.5,,-48.0,-49.0,,,,,,,,-17.0,,-41.2,-18.2,,-59.4,-47.0,-60.0,,-31.0,,-55.6,,,,,,-54.0,-41.2,-4.4,False,,False,False,,,,,,,,True,,False,True,,False,False,False,,True,,False,,,,,,False,False,True
19041,225,40.0,28.9,,32.0,,,,,,,,,131.0,,120.5,77.0,,8.4,31.3,54.4,54.0,60.0,,15.6,,,,,,59.0,18.1,93.5,-185.0,-196.1,,-193.0,,,,,,,,,-94.0,,-104.5,-148.0,,-216.6,-193.7,-170.6,-171.0,-165.0,,-209.4,,,,,,-166.0,-206.9,-131.5,False,,False,,,,,,,,,True,,True,True,,False,False,True,True,True,,False,,,,,,True,False,True
19043,136,115.0,81.5,,47.0,53.0,,,,,,,,44.0,,80.5,98.1,,28.5,56.7,33.3,58.0,59.0,,54.2,,,,,,132.0,16.7,278.7,-21.0,-54.5,,-89.0,-83.0,,,,,,,,-92.0,,-55.5,-37.9,,-107.5,-79.3,-102.7,-78.0,-77.0,,-81.8,,,,,,-4.0,-119.3,142.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,True,False,False
19045,353,360.0,280.0,,217.0,132.0,,,,,,,,257.0,,499.7,344.5,,222.3,240.9,208.8,147.0,98.0,,150.3,,,,,,152.0,227.9,526.8,7.0,-73.0,,-136.0,-221.0,,,,,,,,-96.0,,146.7,-8.5,,-130.7,-112.1,-144.2,-206.0,-255.0,,-202.7,,,,,,-201.0,-125.1,173.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
19047,394,215.0,174.5,,64.0,0.0,,,,,,,,85.0,,218.8,84.0,,63.8,120.6,5.5,139.0,61.0,,19.2,,,,,,0.0,39.4,286.2,-179.0,-219.5,,-330.0,-394.0,,,,,,,,-309.0,,-175.2,-310.0,,-330.2,-273.4,-388.5,-255.0,-333.0,,-374.8,,,,,,-394.0,-354.6,-107.8,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,True
19049,696,485.0,310.0,,304.0,,,,,,,,,474.0,,580.3,205.7,,274.9,319.6,307.9,260.0,263.0,,271.8,,277.4,,,,336.0,71.6,1484.7,-211.0,-386.0,,-392.0,,,,,,,,,-222.0,,-115.7,-490.3,,-421.1,-376.4,-388.1,-436.0,-433.0,,-424.2,,-418.6,,,,-360.0,-624.4,788.7,False,,False,,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,False
19051,49,70.0,42.6,,36.0,92.0,,,,,,,,43.0,,71.8,46.4,,4.7,35.1,29.4,21.0,37.0,,32.0,,,,,,62.0,19.5,60.6,21.0,-6.4,,-13.0,43.0,,,,,,,,-6.0,,22.8,-2.6,,-44.3,-13.9,-19.6,-28.0,-12.0,,-17.0,,,,,,13.0,-29.5,11.6,True,,True,False,,,,,,,,True,,False,True,,False,True,True,False,True,,True,,,,,,True,False,True
19053,69,30.0,18.7,,12.0,0.0,,,,,,,,27.0,,17.0,59.2,,6.6,13.6,,20.0,36.0,,8.1,,,,,,20.0,9.0,49.8,-39.0,-50.3,,-57.0,-69.0,,,,,,,,-42.0,,-52.0,-9.8,,-62.4,-55.4,,-49.0,-33.0,,-60.9,,,,,,-49.0,-60.0,-19.2,False,,False,False,,,,,,,,False,,False,True,,False,False,,False,True,,False,,,,,,False,False,True
19055,388,120.0,88.6,,92.0,176.0,,,,,,,,124.0,,337.9,112.4,,40.9,80.5,131.7,48.0,13.0,,26.5,,,,,,51.0,43.5,419.2,-268.0,-299.4,,-296.0,-212.0,,,,,,,,-264.0,,-50.1,-275.6,,-347.1,-307.5,-256.3,-340.0,-375.0,,-361.6,,,,,,-337.0,-344.5,31.2,False,,False,True,,,,,,,,True,,True,False,,False,False,True,False,False,,False,,,,,,False,False,True
19057,508,285.0,256.7,,137.0,115.0,,,,,,,,466.0,,440.6,314.8,,68.0,160.6,58.3,94.0,102.0,,63.8,,,,,,232.0,85.7,376.9,-223.0,-251.3,,-371.0,-393.0,,,,,,,,-42.0,,-67.4,-193.2,,-440.0,-347.4,-449.7,-414.0,-406.0,,-444.2,,,,,,-276.0,-422.3,-131.1,False,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,,,,,,False,False,True
19059,226,50.0,69.5,,36.0,106.0,,,,,,,,84.0,,132.3,98.4,,2.0,34.2,30.7,,7.0,,34.8,,,,,,13.0,16.3,75.3,-176.0,-156.5,,-190.0,-120.0,,,,,,,,-142.0,,-93.7,-127.6,,-224.0,-191.8,-195.3,,-219.0,,-191.2,,,,,,-213.0,-209.7,-150.7,True,,False,True,,,,,,,,True,,True,True,,False,False,False,,False,,False,,,,,,False,False,True
19061,2229,1035.0,789.2,,660.0,1433.0,,,,,,,,751.0,,833.1,555.6,,821.3,646.8,543.7,983.0,464.0,,350.0,,921.1,,,,710.0,278.0,1057.5,-1194.0,-1439.8,,-1569.0,-796.0,,,,,,,,-1478.0,,-1395.9,-1673.4,,-1407.7,-1582.2,-1685.3,-1246.0,-1765.0,,-1879.0,,-1307.9,,,,-1519.0,-1951.0,-1171.5,False,,False,True,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,True
19063,154,35.0,33.6,,16.0,0.0,,,,,,,,64.0,,30.5,49.5,,7.3,17.7,0.0,,33.0,,12.5,,,,,,37.0,15.2,58.8,-119.0,-120.4,,-138.0,-154.0,,,,,,,,-90.0,,-123.5,-104.5,,-146.7,-136.3,-154.0,,-121.0,,-141.5,,,,,,-117.0,-138.8,-95.2,False,,False,False,,,,,,,,True,,False,True,,False,False,False,,False,,False,,,,,,True,False,True
19065,163,55.0,43.3,,43.0,114.0,,,,,,,,96.0,,233.1,120.3,,3.1,40.4,159.1,33.0,14.0,,13.0,,,,,,38.0,14.2,188.2,-108.0,-119.7,,-120.0,-49.0,,,,,,,,-67.0,,70.1,-42.7,,-159.9,-122.6,-3.9,-130.0,-149.0,,-150.0,,,,,,-125.0,-148.8,25.2,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,True
19067,152,115.0,79.8,,79.0,104.0,,,,,,,,129.0,,333.8,133.3,,51.8,67.7,70.7,62.0,78.0,,24.2,,,,,,102.0,40.6,159.3,-37.0,-72.2,,-73.0,-48.0,,,,,,,,-23.0,,181.8,-18.7,,-100.2,-84.3,-81.3,-90.0,-74.0,,-127.8,,,,,,-50.0,-111.4,7.3,False,,False,False,,,,,,,,True,,False,True,,False,False,False,False,False,,False,,,,,,False,False,True
19069,49,65.0,49.2,,30.0,6.0,,,,,,,,51.0,,40.2,57.2,,20.5,46.6,0.0,65.0,12.0,,30.0,,,,,,27.0,27.8,83.8,16.0,0.2,,-19.0,-43.0,,,,,,,,2.0,,-8.8,8.2,,-28.5,-2.4,-49.0,16.0,-37.0,,-19.0,,,,,,-22.0,-21.2,34.8,True,,False,False,,,,,,,,True,,True,True,,False,True,False,False,False,,False,,,,,,False,False,False
19071,113,25.0,17.7,,8.0,0.0,,,,,,,,18.0,,10.7,27.9,,5.7,6.4,,19.0,17.0,,0.8,,,,,,49.0,9.9,25.1,-88.0,-95.3,,-105.0,-113.0,,,,,,,,-95.0,,-102.3,-85.1,,-107.3,-106.6,,-94.0,-96.0,,-112.2,,,,,,-64.0,-103.1,-87.9,False,,False,False,,,,,,,,False,,False,True,,False,False,,False,False,,False,,,,,,True,False,True
19073,100,30.0,23.0,,20.0,74.0,,,,,,,,25.0,,40.0,37.0,,12.1,19.5,,21.0,4.0,,3.1,,,,,,20.0,12.3,265.7,-70.0,-77.0,,-80.0,-26.0,,,,,,,,-75.0,,-60.0,-63.0,,-87.9,-80.5,,-79.0,-96.0,,-96.9,,,,,,-80.0,-87.7,165.7,False,,False,True,,,,,,,,False,,True,True,,False,False,,False,False,,False,,,,,,False,False,False
19075,102,180.0,143.7,,90.0,223.0,,,,,,,,60.0,,98.5,85.0,,93.7,93.4,118.2,181.0,61.0,,68.8,,,,,,193.0,28.6,548.0,78.0,41.7,,-12.0,121.0,,,,,,,,-42.0,,-3.5,-17.0,,-8.3,-8.6,16.2,79.0,-41.0,,-33.2,,,,,,91.0,-73.4,446.0,True,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,,False,True,False
19077,162,95.0,77.2,,40.0,0.0,,,,,,,,36.0,,209.5,57.8,,20.4,49.8,69.9,49.0,41.0,,13.2,,,,,,111.0,28.2,144.8,-67.0,-84.8,,-122.0,-162.0,,,,,,,,-126.0,,47.5,-104.2,,-141.6,-112.2,-92.1,-113.0,-121.0,,-148.8,,,,,,-51.0,-133.8,-17.2,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,True,False,True
19079,125,65.0,26.2,,33.0,78.0,,,,,,,,85.0,,382.1,61.8,,7.3,33.0,26.8,56.0,8.0,,35.4,,,,,,44.0,32.2,288.4,-60.0,-98.8,,-92.0,-47.0,,,,,,,,-40.0,,257.1,-63.2,,-117.7,-92.0,-98.2,-69.0,-117.0,,-89.6,,,,,,-81.0,-92.8,163.4,False,,False,True,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
19081,103,25.0,44.4,,26.0,35.0,,,,,,,,46.0,,143.7,34.5,,3.8,24.0,56.1,,41.0,,23.1,,,,,,9.0,21.8,59.3,-78.0,-58.6,,-77.0,-68.0,,,,,,,,-57.0,,40.7,-68.5,,-99.2,-79.0,-46.9,,-62.0,,-79.9,,,,,,-94.0,-81.2,-43.7,True,,True,True,,,,,,,,True,,True,True,,False,False,True,,True,,False,,,,,,False,False,True
19083,160,65.0,51.5,,48.0,49.0,,,,,,,,100.0,,215.6,105.1,,17.0,45.5,112.8,54.0,29.0,,47.1,,,,,,28.0,38.8,269.2,-95.0,-108.5,,-112.0,-111.0,,,,,,,,-60.0,,55.6,-54.9,,-143.0,-114.5,-47.2,-106.0,-131.0,,-112.9,,,,,,-132.0,-121.2,109.2,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,False
19085,390,25.0,12.3,,18.0,9.0,,,,,,,,40.0,,214.9,26.3,,5.6,26.5,102.4,,18.0,,15.3,,,,,,24.0,20.6,106.0,-365.0,-377.7,,-372.0,-381.0,,,,,,,,-350.0,,-175.1,-363.7,,-384.4,-363.5,-287.6,,-372.0,,-374.7,,,,,,-366.0,-369.4,-284.0,False,,False,False,,,,,,,,True,,True,True,,False,True,True,,False,,False,,,,,,False,False,True
19087,507,335.0,261.0,,127.0,511.0,,,,,,,,116.0,,1031.6,144.3,,63.7,103.4,126.3,256.0,18.0,,32.8,,,,,,154.0,79.4,738.9,-172.0,-246.0,,-380.0,4.0,,,,,,,,-391.0,,524.6,-362.7,,-443.3,-403.6,-380.7,-251.0,-489.0,,-474.2,,,,,,-353.0,-427.6,231.9,False,,False,True,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
