,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
19155,320,281.0,285.9,,264.0,296.0,,,,,,151.3,,,167.0,,275.3,107.7,,292.8,293.3,198.0,365.0,310.0,,,,252.8,,,,265.0,136.8,,-39.0,-34.1,,-56.0,-24.0,,,,,,-168.7,,,-153.0,,-44.7,-212.3,,-27.2,-26.7,-122.0,45.0,-10.0,,,,-67.2,,,,-55.0,-183.2,,True,,False,True,,,,,,False,,,False,,False,False,,True,True,False,False,True,,,,False,,,,False,False,
19157,33,33.0,25.9,,31.0,48.0,,,,,,46.3,,,31.0,,35.7,19.7,,29.0,43.4,9.3,44.0,5.0,,,,,,,,32.0,24.0,,0.0,-7.1,,-2.0,15.0,,,,,,13.3,,,-2.0,,2.7,-13.3,,-4.0,10.4,-23.7,11.0,-28.0,,,,,,,,-1.0,-9.0,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
19159,17,9.0,9.1,,7.0,0.0,,,,,,10.6,,,7.0,,12.0,4.9,,4.6,6.7,,9.0,4.0,,,,,,,,14.0,4.4,,-8.0,-7.9,,-10.0,-17.0,,,,,,-6.4,,,-10.0,,-5.0,-12.1,,-12.4,-10.3,,-8.0,-13.0,,,,,,,,-3.0,-12.6,,True,,False,False,,,,,,True,,,False,,True,False,,False,False,,False,False,,,,,,,,True,False,
19161,31,42.0,40.8,,30.0,38.0,,,,,,8.7,,,23.0,,44.2,22.2,,29.3,39.8,0.0,40.0,,,,,,,,,37.0,29.9,,11.0,9.8,,-1.0,7.0,,,,,,-22.3,,,-8.0,,13.2,-8.8,,-1.7,8.8,-31.0,9.0,,,,,,,,,6.0,-1.1,,True,,True,True,,,,,,False,,,True,,False,True,,True,True,False,True,,,,,,,,,True,True,
19163,444,243.0,237.2,,243.0,224.0,,,,,,170.4,,,248.0,,251.8,199.3,,313.2,332.5,295.2,297.0,186.0,,,,199.9,283.0,,,0.0,180.2,,-201.0,-206.8,,-201.0,-220.0,,,,,,-273.6,,,-196.0,,-192.2,-244.7,,-130.8,-111.5,-148.8,-147.0,-258.0,,,,-244.1,-161.0,,,-444.0,-263.8,,False,,False,False,,,,,,False,,,True,,True,False,,True,True,True,True,False,,,,False,True,,,False,False,
19165,32,23.0,23.8,,23.0,7.0,,,,,,32.7,,,23.0,,25.7,9.7,,12.2,24.2,22.5,27.0,30.0,,,,,,,,25.0,13.0,,-9.0,-8.2,,-9.0,-25.0,,,,,,0.7,,,-9.0,,-6.3,-22.3,,-19.8,-7.8,-9.5,-5.0,-2.0,,,,,,,,-7.0,-19.0,,True,,False,False,,,,,,True,,,False,,True,False,,False,True,False,True,True,,,,,,,,True,False,
19167,207,206.0,212.1,,180.0,229.0,,,,,,109.6,,,149.0,,187.1,117.4,,205.7,223.3,7.1,215.0,51.0,,,,172.4,,,,142.0,165.0,,-1.0,5.1,,-27.0,22.0,,,,,,-97.4,,,-58.0,,-19.9,-89.6,,-1.3,16.3,-199.9,8.0,-156.0,,,,-34.6,,,,-65.0,-42.0,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
19169,123,151.0,147.6,,136.0,199.0,,,,,,86.7,,,144.0,,128.3,84.0,,110.1,161.6,0.0,124.0,87.0,,,,155.5,,,,96.0,93.0,,28.0,24.6,,13.0,76.0,,,,,,-36.3,,,21.0,,5.3,-39.0,,-12.9,38.6,-123.0,1.0,-36.0,,,,32.5,,,,-27.0,-30.0,,True,,True,False,,,,,,False,,,True,,True,False,,True,False,False,True,False,,,,False,,,,True,False,
19171,42,57.0,61.3,,44.0,44.0,,,,,,58.6,,,22.0,,59.1,15.4,,28.3,54.2,10.5,72.0,7.0,,,,,,,,51.0,24.9,,15.0,19.3,,2.0,2.0,,,,,,16.6,,,-20.0,,17.1,-26.6,,-13.7,12.2,-31.5,30.0,-35.0,,,,,,,,9.0,-17.1,,False,,True,True,,,,,,False,,,False,,False,False,,True,True,False,False,False,,,,,,,,True,False,
19173,22,32.0,34.4,,21.0,24.0,,,,,,19.0,,,9.0,,39.7,5.9,,14.5,23.3,15.3,50.0,29.0,,,,,,,,43.0,17.7,,10.0,12.4,,-1.0,2.0,,,,,,-3.0,,,-13.0,,17.7,-16.1,,-7.5,1.3,-6.7,28.0,7.0,,,,,,,,21.0,-4.3,,False,,True,True,,,,,,True,,,False,,False,False,,True,True,True,False,True,,,,,,,,False,True,
19175,31,25.0,24.7,,23.0,23.0,,,,,,14.3,,,20.0,,31.4,10.8,,37.5,37.2,15.9,27.0,45.0,,,,,,,,9.0,17.7,,-6.0,-6.3,,-8.0,-8.0,,,,,,-16.7,,,-11.0,,0.4,-20.2,,6.5,6.2,-15.1,-4.0,14.0,,,,,,,,-22.0,-13.3,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,,,,,,,False,False,
19177,12,14.0,13.9,,11.0,5.0,,,,,,28.1,,,11.0,,15.3,3.1,,4.1,12.6,0.0,15.0,26.0,,,,,,,,17.0,6.3,,2.0,1.9,,-1.0,-7.0,,,,,,16.1,,,-1.0,,3.3,-8.9,,-7.9,0.6,-12.0,3.0,14.0,,,,,,,,5.0,-5.7,,True,,True,False,,,,,,False,,,True,,False,False,,False,True,False,False,False,,,,,,,,False,False,
19179,51,41.0,37.8,,40.0,45.0,,,,,,49.2,,,81.0,,38.9,33.4,,28.8,51.4,0.4,33.0,38.0,,,,44.1,,,,36.0,33.9,,-10.0,-13.2,,-11.0,-6.0,,,,,,-1.8,,,30.0,,-12.1,-17.6,,-22.2,0.4,-50.6,-18.0,-13.0,,,,-6.9,,,,-15.0,-17.1,,False,,False,True,,,,,,True,,,False,,False,False,,False,True,False,False,False,,,,True,,,,False,False,
19181,93,48.0,49.2,,49.0,35.0,,,,,,61.4,,,61.0,,42.5,28.4,,53.2,82.3,69.4,60.0,30.0,,,,,,,,40.0,35.3,,-45.0,-43.8,,-44.0,-58.0,,,,,,-31.6,,,-32.0,,-50.5,-64.6,,-39.8,-10.7,-23.6,-33.0,-63.0,,,,,,,,-53.0,-57.7,,True,,True,False,,,,,,True,,,True,,False,False,,True,True,True,True,False,,,,,,,,False,False,
19183,46,41.0,42.0,,41.0,51.0,,,,,,59.2,,,30.0,,42.1,23.9,,15.7,36.0,45.3,49.0,32.0,,,,,,,,35.0,25.4,,-5.0,-4.0,,-5.0,5.0,,,,,,13.2,,,-16.0,,-3.9,-22.1,,-30.3,-10.0,-0.7,3.0,-14.0,,,,,,,,-11.0,-20.6,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,True,True,False,,,,,,,,False,False,
19185,10,10.0,10.6,,8.0,0.0,,,,,,8.1,,,10.0,,12.0,4.7,,3.2,8.2,4.9,9.0,23.0,,,,,,,,15.0,5.8,,0.0,0.6,,-2.0,-10.0,,,,,,-1.9,,,0.0,,2.0,-5.3,,-6.8,-1.8,-5.1,-1.0,13.0,,,,,,,,5.0,-4.2,,False,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,False,,,,,,,,False,False,
19187,114,158.0,164.4,,89.0,141.0,,,,,,25.6,,,82.0,,175.3,60.3,,88.0,89.9,0.8,206.0,128.0,,,,142.3,,,,188.0,75.5,,44.0,50.4,,-25.0,27.0,,,,,,-88.4,,,-32.0,,61.3,-53.7,,-26.0,-24.1,-113.2,92.0,14.0,,,,28.3,,,,74.0,-38.5,,False,,True,True,,,,,,False,,,True,,False,False,,True,True,False,False,True,,,,True,,,,False,True,
19189,54,24.0,24.5,,18.0,32.0,,,,,,17.8,,,17.0,,24.8,11.4,,8.8,18.1,0.0,18.0,22.0,,,,,,,,20.0,22.0,,-30.0,-29.5,,-36.0,-22.0,,,,,,-36.2,,,-37.0,,-29.2,-42.6,,-45.2,-35.9,-54.0,-36.0,-32.0,,,,,,,,-34.0,-32.0,,True,,False,True,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,False,
19191,43,29.0,30.9,,28.0,25.0,,,,,,42.7,,,40.0,,28.3,11.2,,19.6,32.6,0.0,27.0,45.0,,,,,,,,27.0,22.1,,-14.0,-12.1,,-15.0,-18.0,,,,,,-0.3,,,-3.0,,-14.7,-31.8,,-23.4,-10.4,-43.0,-16.0,2.0,,,,,,,,-16.0,-20.9,,True,,False,False,,,,,,True,,,True,,False,False,,False,True,False,False,True,,,,,,,,False,False,
19193,404,424.0,420.4,,338.0,445.0,,,,,,188.5,,,305.0,,431.1,245.5,,347.2,389.7,18.3,444.0,339.0,,,,329.0,,,,0.0,313.3,,20.0,16.4,,-66.0,41.0,,,,,,-215.5,,,-99.0,,27.1,-158.5,,-56.8,-14.3,-385.7,40.0,-65.0,,,,-75.0,,,,-404.0,-90.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,False,,,,False,False,
19195,9,3.0,2.9,,3.0,0.0,,,,,,12.8,,,10.0,,5.5,4.7,,2.0,6.7,0.0,5.0,2.0,,,,,,,,4.0,5.0,,-6.0,-6.1,,-6.0,-9.0,,,,,,3.8,,,1.0,,-3.5,-4.3,,-7.0,-2.3,-9.0,-4.0,-7.0,,,,,,,,-5.0,-4.0,,False,,False,False,,,,,,True,,,True,,True,True,,False,True,False,True,False,,,,,,,,True,True,
19197,26,42.0,41.4,,28.0,0.0,,,,,,27.7,,,24.0,,42.5,18.6,,28.7,46.5,3.1,44.0,61.0,,,,,,,,44.0,22.4,,16.0,15.4,,2.0,-26.0,,,,,,1.7,,,-2.0,,16.5,-7.4,,2.7,20.5,-22.9,18.0,35.0,,,,,,,,18.0,-3.6,,True,,True,False,,,,,,True,,,True,,False,True,,True,False,False,False,False,,,,,,,,False,True,
20001,7,53.0,54.3,,15.0,70.0,,,,,,8.4,,,15.0,,136.7,8.0,,,12.7,,55.0,6.0,,,,,,,,94.0,14.6,,46.0,47.3,,8.0,63.0,,,,,,1.4,,,8.0,,129.7,1.0,,,5.7,,48.0,-1.0,,,,,,,,87.0,7.6,,False,,True,False,,,,,,True,,,True,,False,True,,,True,,False,True,,,,,,,,False,True,
20003,33,10.0,9.6,,7.0,7.0,,,,,,6.4,,,14.0,,11.1,4.8,,1.7,3.6,,7.0,1.0,,,,,,,,10.0,6.8,,-23.0,-23.4,,-26.0,-26.0,,,,,,-26.6,,,-19.0,,-21.9,-28.2,,-31.3,-29.4,,-26.0,-32.0,,,,,,,,-23.0,-26.2,,False,,False,False,,,,,,False,,,True,,True,False,,False,False,,False,False,,,,,,,,False,False,
20005,60,34.0,34.6,,29.0,15.0,,,,,,29.3,,,31.0,,50.4,19.8,,0.3,13.1,26.2,58.0,7.0,,,,,,,,71.0,23.7,,-26.0,-25.4,,-31.0,-45.0,,,,,,-30.7,,,-29.0,,-9.6,-40.2,,-59.7,-46.9,-33.8,-2.0,-53.0,,,,,,,,11.0,-36.3,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,False,,,,,,,,True,False,
20007,15,8.0,7.9,,4.0,0.0,,,,,,5.0,,,4.0,,15.4,1.0,,0.1,3.3,,,22.0,,,,,,,,18.0,2.7,,-7.0,-7.1,,-11.0,-15.0,,,,,,-10.0,,,-11.0,,0.4,-14.0,,-14.9,-11.7,,,7.0,,,,,,,,3.0,-12.3,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,,,False,,,,,,,,True,False,
20009,69,65.0,69.7,,62.0,62.0,,,,,,27.5,,,68.0,,83.1,34.8,,13.2,32.1,51.6,65.0,69.0,,,,,,,,80.0,44.3,,-4.0,0.7,,-7.0,-7.0,,,,,,-41.5,,,-1.0,,14.1,-34.2,,-55.8,-36.9,-17.4,-4.0,0.0,,,,,,,,11.0,-24.7,,True,,False,False,,,,,,False,,,True,,False,False,,False,False,False,False,True,,,,,,,,False,False,
20011,41,54.0,51.9,,31.0,58.0,,,,,,31.1,,,36.0,,71.8,9.8,,6.6,15.2,22.5,55.0,2.0,,,,,,,,65.0,15.3,,13.0,10.9,,-10.0,17.0,,,,,,-9.9,,,-5.0,,30.8,-31.2,,-34.4,-25.8,-18.5,14.0,-39.0,,,,,,,,24.0,-25.7,,True,,True,False,,,,,,True,,,True,,False,False,,False,False,False,False,False,,,,,,,,False,False,
20013,23,27.0,29.7,,15.0,20.0,,,,,,15.3,,,17.0,,33.0,8.1,,1.2,9.4,6.4,27.0,,,,,,,,,25.0,9.6,,4.0,6.7,,-8.0,-3.0,,,,,,-7.7,,,-6.0,,10.0,-14.9,,-21.8,-13.6,-16.6,4.0,,,,,,,,,2.0,-13.4,,False,,False,True,,,,,,False,,,False,,False,False,,False,False,False,False,,,,,,,,,True,False,
20015,182,93.0,93.2,,75.0,116.0,,,,,,54.9,,,75.0,,98.7,54.5,,17.4,51.0,81.0,109.0,111.0,,,,,,,,114.0,29.4,,-89.0,-88.8,,-107.0,-66.0,,,,,,-127.1,,,-107.0,,-83.3,-127.5,,-164.6,-131.0,-101.0,-73.0,-71.0,,,,,,,,-68.0,-152.6,,True,,False,True,,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,True,False,
20017,4,5.0,4.6,,3.0,0.0,,,,,,11.9,,,4.0,,4.5,1.1,,1.4,1.6,,,3.0,,,,,,,,6.0,2.2,,1.0,0.6,,-1.0,-4.0,,,,,,7.9,,,0.0,,0.5,-2.9,,-2.6,-2.4,,,-1.0,,,,,,,,2.0,-1.8,,True,,False,False,,,,,,False,,,True,,True,False,,False,False,,,False,,,,,,,,False,False,
20019,0,5.0,4.3,,3.0,0.0,,,,,,17.2,,,4.0,,8.3,1.0,,0.1,1.5,,4.0,1.0,,,,,,,,11.0,2.9,,5.0,4.3,,3.0,0.0,,,,,,17.2,,,4.0,,8.3,1.0,,0.1,1.5,,4.0,1.0,,,,,,,,11.0,2.9,,True,,True,True,,,,,,False,,,True,,False,True,,True,True,,True,True,,,,,,,,False,True,
20021,43,38.0,37.6,,31.0,26.0,,,,,,45.6,,,73.0,,30.8,16.6,,12.1,26.4,0.0,34.0,8.0,,,,,,,,15.0,31.8,,-5.0,-5.4,,-12.0,-17.0,,,,,,2.6,,,30.0,,-12.2,-26.4,,-30.9,-16.6,-43.0,-9.0,-35.0,,,,,,,,-28.0,-11.2,,False,,False,False,,,,,,True,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
20023,11,9.0,7.4,,6.0,0.0,,,,,,1.8,,,6.0,,13.2,3.3,,1.2,5.7,,10.0,0.0,,,,,,,,9.0,10.5,,-2.0,-3.6,,-5.0,-11.0,,,,,,-9.2,,,-5.0,,2.2,-7.7,,-9.8,-5.3,,-1.0,-11.0,,,,,,,,-2.0,-0.5,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,True,False,,,,,,,,False,True,
20025,4,2.0,2.0,,2.0,0.0,,,,,,10.6,,,5.0,,3.0,0.2,,0.7,1.0,,,0.0,,,,,,,,7.0,1.5,1.2,-2.0,-2.0,,-2.0,-4.0,,,,,,6.6,,,1.0,,-1.0,-3.8,,-3.3,-3.0,,,-4.0,,,,,,,,3.0,-2.5,-2.8,False,,False,False,,,,,,False,,,True,,True,False,,False,False,,,False,,,,,,,,False,False,False
20027,13,0.0,0.0,,1.0,0.0,,,,,,18.8,,,15.0,,0.1,3.9,,1.0,1.2,,7.0,1.0,,,,,,,,10.0,3.2,,-13.0,-13.0,,-12.0,-13.0,,,,,,5.8,,,2.0,,-12.9,-9.1,,-12.0,-11.8,,-6.0,-12.0,,,,,,,,-3.0,-9.8,,False,,True,False,,,,,,True,,,True,,True,True,,True,True,,True,True,,,,,,,,True,True,
20029,13,13.0,12.8,,9.0,0.0,,,,,,30.7,,,20.0,,15.5,3.5,,1.5,6.0,,7.0,33.0,,,,,,,,22.0,3.9,,0.0,-0.2,,-4.0,-13.0,,,,,,17.7,,,7.0,,2.5,-9.5,,-11.5,-7.0,,-6.0,20.0,,,,,,,,9.0,-9.1,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,False,False,
20031,7,7.0,7.3,,7.0,6.0,,,,,,27.0,,,9.0,,10.6,3.6,,0.1,4.1,9.8,9.0,1.0,,,,,,,,19.0,6.4,,0.0,0.3,,0.0,-1.0,,,,,,20.0,,,2.0,,3.6,-3.4,,-6.9,-2.9,2.8,2.0,-6.0,,,,,,,,12.0,-0.6,,False,,True,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
20033,1,2.0,2.1,,2.0,0.0,,,,,,4.4,,,9.0,,3.4,0.2,,0.1,0.8,,3.0,0.0,,,,,,,,7.0,1.8,,1.0,1.1,,1.0,-1.0,,,,,,3.4,,,8.0,,2.4,-0.8,,-0.9,-0.2,,2.0,-1.0,,,,,,,,6.0,0.8,,False,,False,False,,,,,,False,,,False,,False,True,,True,True,,False,False,,,,,,,,False,True,
20035,46,26.0,25.9,,26.0,27.0,,,,,,21.8,,,54.0,,28.3,32.5,,5.0,16.3,44.0,21.0,33.0,,,,,,,,26.0,17.8,,-20.0,-20.1,,-20.0,-19.0,,,,,,-24.2,,,8.0,,-17.7,-13.5,,-41.0,-29.7,-2.0,-25.0,-13.0,,,,,,,,-20.0,-28.2,,False,,False,True,,,,,,False,,,True,,True,True,,False,False,True,False,True,,,,,,,,False,False,
20037,103,0.0,0.0,,9.0,29.0,,,,,,28.3,,,108.0,,1.2,36.4,,0.1,15.5,0.0,,19.0,,,,3.1,,,,57.0,32.8,,-103.0,-103.0,,-94.0,-74.0,,,,,,-74.7,,,5.0,,-101.8,-66.6,,-102.9,-87.5,-103.0,,-84.0,,,,-99.9,,,,-46.0,-70.2,,False,,True,True,,,,,,True,,,True,,True,True,,True,True,True,,True,,,,True,,,,True,True,
20039,13,11.0,10.6,,4.0,0.0,,,,,,4.4,,,4.0,,14.0,1.5,,,4.3,,7.0,37.0,,,,,,,,10.0,5.0,,-2.0,-2.4,,-9.0,-13.0,,,,,,-8.6,,,-9.0,,1.0,-11.5,,,-8.7,,-6.0,24.0,,,,,,,,-3.0,-8.0,,False,,False,False,,,,,,False,,,False,,True,False,,,False,,False,False,,,,,,,,False,False,
20041,21,20.0,21.4,,20.0,41.0,,,,,,9.6,,,27.0,,25.4,12.9,,2.9,15.2,24.3,25.0,3.0,,,,,,,,26.0,20.3,,-1.0,0.4,,-1.0,20.0,,,,,,-11.4,,,6.0,,4.4,-8.1,,-18.1,-5.8,3.3,4.0,-18.0,,,,,,,,5.0,-0.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,True,
20043,32,18.0,19.7,,11.0,11.0,,,,,,18.9,,,10.0,,20.4,5.0,,0.1,5.9,10.3,24.0,10.0,,,,,,,,22.0,5.8,,-14.0,-12.3,,-21.0,-21.0,,,,,,-13.1,,,-22.0,,-11.6,-27.0,,-31.9,-26.1,-21.7,-8.0,-22.0,,,,,,,,-10.0,-26.2,,True,,False,False,,,,,,True,,,False,,True,False,,False,False,False,True,False,,,,,,,,True,False,
20045,116,162.0,174.8,,138.0,130.0,,,,,,51.7,,,187.0,,183.2,102.7,,97.6,144.6,0.0,151.0,197.0,,,,140.5,,,,197.0,135.1,,46.0,58.8,,22.0,14.0,,,,,,-64.3,,,71.0,,67.2,-13.3,,-18.4,28.6,-116.0,35.0,81.0,,,,24.5,,,,81.0,19.1,,False,,True,True,,,,,,False,,,False,,False,True,,True,True,False,True,False,,,,True,,,,False,True,
20047,4,3.0,3.8,,3.0,0.0,,,,,,11.7,,,7.0,,3.4,1.1,,0.7,0.7,,4.0,2.0,,,,,,,,3.0,3.0,10.0,-1.0,-0.2,,-1.0,-4.0,,,,,,7.7,,,3.0,,-0.6,-2.9,,-3.3,-3.3,,0.0,-2.0,,,,,,,,-1.0,-1.0,6.0,True,,False,False,,,,,,False,,,False,,True,False,,False,False,,True,False,,,,,,,,False,True,False
20049,0,12.0,11.7,,3.0,3.0,,,,,,2.4,,,3.0,,66.0,2.3,,,2.6,,5.0,40.0,,,,,,,,34.0,,5.5,12.0,11.7,,3.0,3.0,,,,,,2.4,,,3.0,,66.0,2.3,,,2.6,,5.0,40.0,,,,,,,,34.0,,5.5,True,,True,True,,,,,,True,,,True,,False,True,,,True,,True,False,,,,,,,,False,,True
20051,95,90.0,96.7,,88.0,87.0,,,,,,10.1,,,118.0,,110.3,35.0,,36.1,57.4,0.0,77.0,12.0,,,,117.8,,,,106.0,93.0,,-5.0,1.7,,-7.0,-8.0,,,,,,-84.9,,,23.0,,15.3,-60.0,,-58.9,-37.6,-95.0,-18.0,-83.0,,,,22.8,,,,11.0,-2.0,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,True,
20053,18,62.0,59.6,,18.0,17.0,,,,,,8.6,,,11.0,,98.9,1.0,,24.7,18.0,0.0,69.0,252.0,,,,,,,,76.0,18.8,,44.0,41.6,,0.0,-1.0,,,,,,-9.4,,,-7.0,,80.9,-17.0,,6.7,0.0,-18.0,51.0,234.0,,,,,,,,58.0,0.8,,True,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,,,,,False,True,
20055,154,153.0,153.3,,116.0,189.0,,,,,,47.3,,,182.0,,173.2,6.6,,80.9,107.2,12.3,197.0,73.0,,,,125.1,,,,0.0,69.3,,-1.0,-0.7,,-38.0,35.0,,,,,,-106.7,,,28.0,,19.2,-147.4,,-73.1,-46.8,-141.7,43.0,-81.0,,,,-28.9,,,,-154.0,-84.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
20057,146,124.0,120.3,,93.0,128.0,,,,,,56.6,,,238.0,,130.1,74.1,,47.0,77.2,7.6,114.0,167.0,,,,103.4,,,,0.0,83.1,,-22.0,-25.7,,-53.0,-18.0,,,,,,-89.4,,,92.0,,-15.9,-71.9,,-99.0,-68.8,-138.4,-32.0,21.0,,,,-42.6,,,,-146.0,-62.9,,False,,False,True,,,,,,False,,,False,,True,False,,False,False,False,False,True,,,,False,,,,False,False,
20059,40,30.0,28.3,,29.0,54.0,,,,,,40.3,,,35.0,,39.9,11.9,,6.1,23.9,26.9,45.0,10.0,,,,,,,,52.0,22.0,,-10.0,-11.7,,-11.0,14.0,,,,,,0.3,,,-5.0,,-0.1,-28.1,,-33.9,-16.1,-13.1,5.0,-30.0,,,,,,,,12.0,-18.0,,False,,False,False,,,,,,True,,,True,,True,False,,False,False,False,True,False,,,,,,,,False,False,
20061,42,25.0,28.2,,18.0,18.0,,,,,,33.4,,,47.0,,29.2,23.9,,12.9,16.8,0.0,21.0,59.0,,,,,,,,24.0,10.2,,-17.0,-13.8,,-24.0,-24.0,,,,,,-8.6,,,5.0,,-12.8,-18.1,,-29.1,-25.2,-42.0,-21.0,17.0,,,,,,,,-18.0,-31.8,,True,,False,False,,,,,,True,,,True,,True,False,,False,False,False,False,False,,,,,,,,False,False,
20063,18,45.0,45.7,,21.0,0.0,,,,,,0.0,,,7.0,,74.0,3.4,,8.3,21.1,20.6,63.0,46.0,,,,,,,,22.0,21.6,,27.0,27.7,,3.0,-18.0,,,,,,-18.0,,,-11.0,,56.0,-14.6,,-9.7,3.1,2.6,45.0,28.0,,,,,,,,4.0,3.6,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,,,,,True,True,
20065,11,6.0,5.5,,4.0,0.0,,,,,,4.4,,,5.0,,8.2,0.8,,,1.6,,4.0,0.0,,,,,,,,7.0,2.4,,-5.0,-5.5,,-7.0,-11.0,,,,,,-6.6,,,-6.0,,-2.8,-10.2,,,-9.4,,-7.0,-11.0,,,,,,,,-4.0,-8.6,,False,,False,False,,,,,,False,,,False,,True,False,,,False,,False,False,,,,,,,,True,False,
20067,49,25.0,25.0,,22.0,29.0,,,,,,14.1,,,22.0,,31.3,7.8,,6.1,18.3,0.0,28.0,32.0,,,,,,,,22.0,25.0,,-24.0,-24.0,,-27.0,-20.0,,,,,,-34.9,,,-27.0,,-17.7,-41.2,,-42.9,-30.7,-49.0,-21.0,-17.0,,,,,,,,-27.0,-24.0,,True,,False,True,,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,False,False,
20069,33,12.0,11.5,,6.0,0.0,,,,,,15.3,,,14.0,,11.3,5.0,,0.0,2.8,0.0,,6.0,,,,,,,,10.0,6.0,,-21.0,-21.5,,-27.0,-33.0,,,,,,-17.7,,,-19.0,,-21.7,-28.1,,-33.0,-30.2,-33.0,,-27.0,,,,,,,,-23.0,-27.0,,False,,False,False,,,,,,True,,,True,,False,False,,False,False,False,,False,,,,,,,,False,False,
20071,3,14.0,13.8,,4.0,1.0,,,,,,4.0,,,3.0,,21.2,0.7,,,2.8,,7.0,53.0,,,,,,,,23.0,4.4,,11.0,10.8,,1.0,-2.0,,,,,,1.0,,,0.0,,18.2,-2.3,,,-0.2,,4.0,50.0,,,,,,,,20.0,1.4,,True,,True,True,,,,,,True,,,True,,False,True,,,True,,True,False,,,,,,,,False,True,
