,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
54077,25,24.0,23.3,,16.0,0.0,,,,,,24.0,,137.7,41.6,,4.7,13.6,18.0,,4.2,,,,,41.0,,-1.0,-1.7,,-9.0,-25.0,,,,,,-1.0,,112.7,16.6,,-20.3,-11.4,-7.0,,-20.9,,,,,16.0,,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,
54079,295,364.0,372.8,,369.0,635.0,,,,,,115.0,,668.7,299.9,,318.2,261.5,352.6,,458.2,,,,,424.0,,69.0,77.8,,74.0,340.0,,,,,,-180.0,,373.7,4.9,,23.2,-33.5,57.6,,163.2,,,,,129.0,,False,,False,False,,,,,,False,,False,True,,True,True,True,,False,,,,,False,
54081,172,236.0,242.0,,210.0,410.0,,,,,,208.0,,336.6,307.0,,74.4,136.0,222.8,,75.5,,,,,299.0,,64.0,70.0,,38.0,238.0,,,,,,36.0,,164.6,135.0,,-97.6,-36.0,50.8,,-96.5,,,,,127.0,,False,,True,False,,,,,,True,,False,False,,False,True,True,,False,,,,,False,
54083,138,16.0,15.4,,13.0,0.0,,,,,,27.0,,63.8,50.6,,1.8,12.0,11.9,,6.4,,,,,18.0,,-122.0,-122.6,,-125.0,-138.0,,,,,,-111.0,,-74.2,-87.4,,-136.2,-126.0,-126.1,,-131.6,,,,,-120.0,,False,,False,False,,,,,,True,,True,True,,False,False,False,,False,,,,,True,
54085,14,8.0,6.0,,4.0,0.0,,,,,,16.0,,18.7,4.6,,0.9,2.8,,,1.2,,,,,5.0,,-6.0,-8.0,,-10.0,-14.0,,,,,,2.0,,4.7,-9.4,,-13.1,-11.2,,,-12.8,,,,,-9.0,,False,,False,False,,,,,,True,,True,False,,False,False,,,False,,,,,False,
54087,39,32.0,29.9,,20.0,,,,,,,16.0,,22.0,32.3,,5.2,23.8,,,16.0,,,,,64.0,,-7.0,-9.1,,-19.0,,,,,,,-23.0,,-17.0,-6.7,,-33.8,-15.2,,,-23.0,,,,,25.0,,False,,False,,,,,,,False,,False,True,,False,False,,,False,,,,,False,
54089,33,48.0,47.2,,35.0,48.0,,,,,,14.0,,62.6,25.2,,5.1,35.4,,,38.1,,,,,95.0,,15.0,14.2,,2.0,15.0,,,,,,-19.0,,29.6,-7.8,,-27.9,2.4,,,5.1,,,,,62.0,,True,,True,False,,,,,,False,,False,True,,False,True,,,True,,,,,False,
54091,41,16.0,23.2,,12.0,3.0,,,,,,16.0,,19.5,29.8,,1.5,8.9,48.7,,9.0,,,,,9.0,,-25.0,-17.8,,-29.0,-38.0,,,,,,-25.0,,-21.5,-11.2,,-39.5,-32.1,7.7,,-32.0,,,,,-32.0,,True,,False,False,,,,,,False,,True,True,,False,False,True,,False,,,,,False,
54093,36,4.0,6.4,,3.0,0.0,,,,,,10.0,,8.7,1.4,,0.7,2.6,,,1.6,,,,,3.0,,-32.0,-29.6,,-33.0,-36.0,,,,,,-26.0,,-27.3,-34.6,,-35.3,-33.4,,,-34.4,,,,,-33.0,,True,,False,False,,,,,,True,,True,False,,False,False,,,False,,,,,False,
54095,9,0.0,0.0,,0.0,0.0,,,,,,12.0,,0.2,1.6,,0.5,0.4,,,1.3,,,,,0.0,,-9.0,-9.0,,-9.0,-9.0,,,,,,3.0,,-8.8,-7.4,,-8.5,-8.6,,,-7.7,,,,,-9.0,,False,,False,False,,,,,,True,,True,True,,True,True,,,True,,,,,False,
54097,156,8.0,12.0,,11.0,99.0,,,,,,17.0,,94.0,31.3,,9.5,8.8,,,3.1,,,,,7.0,,-148.0,-144.0,,-145.0,-57.0,,,,,,-139.0,,-62.0,-124.7,,-146.5,-147.2,,,-152.9,,,,,-149.0,,True,,True,True,,,,,,True,,True,True,,True,True,,,False,,,,,False,
54099,145,104.0,91.6,,98.0,206.0,,,,,,79.0,,186.3,105.7,,64.6,127.9,134.5,,10.6,,,,,95.0,,-41.0,-53.4,,-47.0,61.0,,,,,,-66.0,,41.3,-39.3,,-80.4,-17.1,-10.5,,-134.4,,,,,-50.0,,False,,False,False,,,,,,False,,False,True,,False,True,True,,False,,,,,False,
54101,12,0.0,0.5,,0.0,0.0,,,,,,8.0,,0.7,0.6,,,0.3,,,0.2,,,,,0.0,,-12.0,-11.5,,-12.0,-12.0,,,,,,-4.0,,-11.3,-11.4,,,-11.7,,,-11.8,,,,,-12.0,,True,,False,False,,,,,,True,,True,True,,,True,,,True,,,,,False,
54103,32,12.0,12.4,,8.0,0.0,,,,,,13.0,,14.4,10.8,,5.4,6.3,,,0.3,,,,,23.0,,-20.0,-19.6,,-24.0,-32.0,,,,,,-19.0,,-17.6,-21.2,,-26.6,-25.7,,,-31.7,,,,,-9.0,,True,,False,False,,,,,,True,,True,False,,False,False,,,False,,,,,True,
54105,18,8.0,5.9,,0.0,0.0,,,,,,8.0,,8.0,0.9,,0.4,1.2,,,1.5,,,,,73.0,,-10.0,-12.1,,-18.0,-18.0,,,,,,-10.0,,-10.0,-17.1,,-17.6,-16.8,,,-16.5,,,,,55.0,,False,,False,False,,,,,,False,,True,False,,False,False,,,False,,,,,False,
54107,121,68.0,70.5,,61.0,52.0,,,,,,153.0,,151.3,169.2,,7.9,52.9,145.3,,40.2,,,,,64.0,,-53.0,-50.5,,-60.0,-69.0,,,,,,32.0,,30.3,48.2,,-113.1,-68.1,24.3,,-80.8,,,,,-57.0,,True,,False,False,,,,,,True,,True,True,,False,False,True,,False,,,,,False,
54109,67,80.0,88.2,,69.0,53.0,,,,,,24.0,,69.4,89.1,,78.1,67.4,13.8,,196.6,,,,,209.0,,13.0,21.2,,2.0,-14.0,,,,,,-43.0,,2.4,22.1,,11.1,0.4,-53.2,,129.6,,,,,142.0,,False,,True,False,,,,,,False,,True,False,,True,True,False,,False,,,,,False,
55001,160,92.0,106.7,,135.0,167.0,,,,,,66.0,,394.8,80.9,,265.8,119.2,118.4,,188.4,,,,,262.0,,-68.0,-53.3,,-25.0,7.0,,,,,,-94.0,,234.8,-79.1,,105.8,-40.8,-41.6,,28.4,,,,,102.0,,True,,True,True,,,,,,False,,False,False,,False,True,True,,True,,,,,False,
55003,161,44.0,44.8,,36.0,27.0,,,,,,31.0,,37.9,28.1,,30.6,54.6,,,19.1,,,,,295.0,,-117.0,-116.2,,-125.0,-134.0,,,,,,-130.0,,-123.1,-132.9,,-130.4,-106.4,,,-141.9,,,,,134.0,,True,,False,False,,,,,,False,,False,False,,False,True,,,False,,,,,False,
55005,319,48.0,45.0,,73.0,0.0,,,,,,141.0,,225.4,116.5,,113.3,102.1,152.8,,8.4,,,,,457.0,,-271.0,-274.0,,-246.0,-319.0,,,,,,-178.0,,-93.6,-202.5,,-205.7,-216.9,-166.2,,-310.6,,,,,138.0,,False,,True,False,,,,,,True,,True,True,,True,True,True,,False,,,,,True,
55007,90,40.0,41.4,,38.0,26.0,,,,,,17.0,,36.7,60.8,,36.5,52.7,,,86.7,,,,,110.0,,-50.0,-48.6,,-52.0,-64.0,,,,,,-73.0,,-53.3,-29.2,,-53.5,-37.3,,,-3.3,,,,,20.0,,True,,False,False,,,,,,False,,False,True,,False,True,,,True,,,,,True,
55009,5448,3268.0,3339.2,3078.6,3203.0,5531.0,,,,,,2655.0,,3209.7,1244.1,,5277.7,3742.6,1507.9,,3273.3,2450.2,7238.0,,,2684.0,,-2180.0,-2108.8,-2369.4,-2245.0,83.0,,,,,,-2793.0,,-2238.3,-4203.9,,-170.3,-1705.4,-3940.1,,-2174.7,-2997.8,1790.0,,,-2764.0,,True,False,False,True,,,,,,False,,False,False,,True,True,False,,True,False,True,,,False,
55011,79,76.0,76.3,,52.0,106.0,,,,,,39.0,,66.9,49.6,,11.2,42.8,50.3,,5.9,,,,,93.0,,-3.0,-2.7,,-27.0,27.0,,,,,,-40.0,,-12.1,-29.4,,-67.8,-36.2,-28.7,,-73.1,,,,,14.0,,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,
55013,147,132.0,125.7,,135.0,223.0,,,,,,26.0,,231.8,81.4,,433.1,132.5,84.2,,327.4,,,,,232.0,,-15.0,-21.3,,-12.0,76.0,,,,,,-121.0,,84.8,-65.6,,286.1,-14.5,-62.8,,180.4,,,,,85.0,,False,,True,False,,,,,,False,,False,False,,False,True,False,,False,,,,,False,
55015,1320,604.0,603.5,,612.0,1029.0,,,,,,283.0,,1033.6,312.1,,1456.9,581.1,535.0,,377.5,,,,,681.0,,-716.0,-716.5,,-708.0,-291.0,,,,,,-1037.0,,-286.4,-1007.9,,136.9,-738.9,-785.0,,-942.5,,,,,-639.0,,False,,True,True,,,,,,False,,True,False,,True,False,False,,False,,,,,True,
55017,551,188.0,197.5,,244.0,111.0,,,,,,349.0,,382.6,219.6,,288.3,163.8,256.4,,738.4,,,,,503.0,,-363.0,-353.5,,-307.0,-440.0,,,,,,-202.0,,-168.4,-331.4,,-262.7,-387.2,-294.6,,187.4,,,,,-48.0,,True,,True,False,,,,,,True,,True,True,,True,False,True,,True,,,,,True,
55019,303,120.0,121.4,,163.0,161.0,,,,,,293.0,,406.5,101.7,,218.1,114.8,166.6,,137.2,,,,,322.0,,-183.0,-181.6,,-140.0,-142.0,,,,,,-10.0,,103.5,-201.3,,-84.9,-188.2,-136.4,,-165.8,,,,,19.0,,True,,True,True,,,,,,True,,True,False,,True,False,True,,True,,,,,True,
55021,828,240.0,230.6,,312.0,399.0,,,,,,374.0,,679.1,214.9,,647.7,273.6,222.9,,347.1,,,,,722.0,,-588.0,-597.4,,-516.0,-429.0,,,,,,-454.0,,-148.9,-613.1,,-180.3,-554.4,-605.1,,-480.9,,,,,-106.0,,False,,True,True,,,,,,True,,True,False,,True,True,False,,True,,,,,True,
55023,146,40.0,48.1,,39.0,26.0,,,,,,77.0,,37.7,56.8,,17.3,41.7,61.8,,11.7,,,,,82.0,,-106.0,-97.9,,-107.0,-120.0,,,,,,-69.0,,-108.3,-89.2,,-128.7,-104.3,-84.2,,-134.3,,,,,-64.0,,True,,False,False,,,,,,True,,False,True,,False,True,True,,False,,,,,True,
55025,3661,4264.0,4201.5,3665.9,4424.0,2828.0,,,,,,2826.0,,5598.4,1791.8,,8051.8,5102.5,3533.8,,2689.2,2008.6,9580.0,,,4698.0,,603.0,540.5,4.9,763.0,-833.0,,,,,,-835.0,,1937.4,-1869.2,,4390.8,1441.5,-127.2,,-971.8,-1652.4,5919.0,,,1037.0,,True,True,False,False,,,,,,False,,False,False,,False,False,True,,False,False,False,,,False,
55027,1318,596.0,605.7,,603.0,,,,,,,550.0,,925.6,454.8,,387.6,687.4,572.7,,776.1,529.5,,,,680.0,,-722.0,-712.3,,-715.0,,,,,,,-768.0,,-392.4,-863.2,,-930.4,-630.6,-745.3,,-541.9,-788.5,,,,-638.0,,True,,True,,,,,,,False,,True,False,,False,True,False,,True,False,,,,True,
55029,350,176.0,165.4,,171.0,507.0,,,,,,28.0,,565.3,99.9,,135.9,179.0,143.0,,86.2,,,,,289.0,,-174.0,-184.6,,-179.0,157.0,,,,,,-322.0,,215.3,-250.1,,-214.1,-171.0,-207.0,,-263.8,,,,,-61.0,,False,,False,True,,,,,,False,,False,False,,False,True,False,,False,,,,,True,
55031,297,160.0,160.6,,147.0,89.0,,,,,,135.0,,403.7,180.2,,100.0,167.0,260.1,,90.7,,,,,253.0,,-137.0,-136.4,,-150.0,-208.0,,,,,,-162.0,,106.7,-116.8,,-197.0,-130.0,-36.9,,-206.3,,,,,-44.0,,True,,False,False,,,,,,False,,True,True,,False,True,True,,False,,,,,True,
55033,478,328.0,330.9,,368.0,987.0,,,,,,184.0,,941.9,192.7,,696.7,345.7,258.5,,1057.8,,,,,705.0,,-150.0,-147.1,,-110.0,509.0,,,,,,-294.0,,463.9,-285.3,,218.7,-132.3,-219.5,,579.8,,,,,227.0,,True,,True,False,,,,,,False,,False,False,,False,True,False,,False,,,,,False,
55035,1031,1220.0,1250.1,,1215.0,2655.0,,,,,,813.0,,1862.6,437.6,,1759.0,1016.4,780.1,,2346.9,726.7,,,,1184.0,,189.0,219.1,,184.0,1624.0,,,,,,-218.0,,831.6,-593.4,,728.0,-14.6,-250.9,,1315.9,-304.3,,,,153.0,,False,,True,False,,,,,,False,,False,False,,False,True,False,,False,False,,,,True,
55037,91,48.0,46.8,,48.0,15.0,,,,,,15.0,,103.0,19.7,,41.6,63.0,,,232.0,,,,,58.0,,-43.0,-44.2,,-43.0,-76.0,,,,,,-76.0,,12.0,-71.3,,-49.4,-28.0,,,141.0,,,,,-33.0,,False,,False,False,,,,,,False,,True,False,,False,True,,,False,,,,,True,
55039,1669,1000.0,1043.1,,979.0,874.0,,,,,,769.0,,1374.6,531.4,,959.5,932.9,758.9,,427.5,1410.4,,,,1084.0,,-669.0,-625.9,,-690.0,-795.0,,,,,,-900.0,,-294.4,-1137.6,,-709.5,-736.1,-910.1,,-1241.5,-258.6,,,,-585.0,,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,True,,,,True,
55041,186,192.0,193.2,,123.0,129.0,,,,,,31.0,,359.9,34.9,,101.8,131.8,66.2,,121.6,,,,,105.0,,6.0,7.2,,-63.0,-57.0,,,,,,-155.0,,173.9,-151.1,,-84.2,-54.2,-119.8,,-64.4,,,,,-81.0,,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,
55043,768,568.0,558.0,,598.0,1098.0,,,,,,382.0,,913.3,179.0,,1827.3,705.7,277.0,,2836.1,,,,,840.0,,-200.0,-210.0,,-170.0,330.0,,,,,,-386.0,,145.3,-589.0,,1059.3,-62.3,-491.0,,2068.1,,,,,72.0,,False,,True,False,,,,,,False,,True,False,,False,True,False,,False,,,,,True,
55045,347,220.0,183.4,,212.0,148.0,,,,,,226.0,,601.6,141.9,,210.1,306.0,218.0,,104.2,,,,,417.0,,-127.0,-163.6,,-135.0,-199.0,,,,,,-121.0,,254.6,-205.1,,-136.9,-41.0,-129.0,,-242.8,,,,,70.0,,False,,False,False,,,,,,True,,False,False,,False,True,False,,False,,,,,True,
55047,377,164.0,160.1,,169.0,272.0,,,,,,66.0,,242.3,109.6,,607.9,191.9,127.7,,61.0,,,,,390.0,,-213.0,-216.9,,-208.0,-105.0,,,,,,-311.0,,-134.7,-267.4,,230.9,-185.1,-249.3,,-316.0,,,,,13.0,,False,,True,True,,,,,,False,,True,False,,False,True,False,,False,,,,,True,
55049,208,44.0,47.4,,85.0,13.0,,,,,,114.0,,368.4,56.0,,173.8,65.6,82.9,,181.1,,,,,312.0,,-164.0,-160.6,,-123.0,-195.0,,,,,,-94.0,,160.4,-152.0,,-34.2,-142.4,-125.1,,-26.9,,,,,104.0,,True,,True,False,,,,,,True,,True,True,,True,True,True,,True,,,,,True,
55051,26,16.0,10.9,,9.0,3.0,,,,,,12.0,,11.9,23.3,,2.4,5.8,0.0,,1.5,,,,,63.0,,-10.0,-15.1,,-17.0,-23.0,,,,,,-14.0,,-14.1,-2.7,,-23.6,-20.2,-26.0,,-24.5,,,,,37.0,,False,,False,False,,,,,,False,,False,True,,False,False,False,,False,,,,,False,
55053,149,40.0,41.3,,49.0,73.0,,,,,,123.0,,684.0,43.7,,32.2,59.0,77.2,,28.3,,,,,77.0,,-109.0,-107.7,,-100.0,-76.0,,,,,,-26.0,,535.0,-105.3,,-116.8,-90.0,-71.8,,-120.7,,,,,-72.0,,True,,True,True,,,,,,True,,False,True,,False,True,True,,False,,,,,True,
55055,939,476.0,495.4,,474.0,355.0,,,,,,415.0,,779.3,332.2,,848.7,534.8,370.4,,465.7,346.3,,,,1099.0,,-463.0,-443.6,,-465.0,-584.0,,,,,,-524.0,,-159.7,-606.8,,-90.3,-404.2,-568.6,,-473.3,-592.7,,,,160.0,,True,,False,False,,,,,,False,,True,False,,True,True,False,,False,False,,,,True,
55057,266,140.0,139.2,,215.0,221.0,,,,,,201.0,,737.2,117.2,,238.6,187.6,187.9,,603.3,,,,,309.0,,-126.0,-126.8,,-51.0,-45.0,,,,,,-65.0,,471.2,-148.8,,-27.4,-78.4,-78.1,,337.3,,,,,43.0,,False,,True,True,,,,,,True,,False,False,,True,True,True,,False,,,,,True,
55059,1009,376.0,364.8,,561.0,744.0,,,,,,512.0,,845.8,331.3,,1597.4,641.3,741.2,,34.9,334.8,872.0,,,2628.0,,-633.0,-644.2,,-448.0,-265.0,,,,,,-497.0,,-163.2,-677.7,,588.4,-367.7,-267.8,,-974.1,-674.2,-137.0,,,1619.0,,False,,True,True,,,,,,True,,True,False,,True,True,True,,False,False,True,,,False,
55061,511,416.0,416.5,,416.0,648.0,,,,,,42.0,,504.4,114.9,,853.3,398.5,142.1,,407.8,,,,,328.0,,-95.0,-94.5,,-95.0,137.0,,,,,,-469.0,,-6.6,-396.1,,342.3,-112.5,-368.9,,-103.2,,,,,-183.0,,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,,,,,False,
55063,1243,3000.0,3093.1,,2754.0,10939.0,,,,,,928.0,,4136.2,473.9,,3561.8,1932.2,1224.6,,3060.4,1495.8,,,,1946.0,,1757.0,1850.1,,1511.0,9696.0,,,,,,-315.0,,2893.2,-769.1,,2318.8,689.2,-18.4,,1817.4,252.8,,,,703.0,,False,,True,False,,,,,,True,,False,True,,False,True,True,,False,True,,,,True,
55065,234,48.0,48.3,,64.0,2.0,,,,,,101.0,,325.9,28.9,,66.6,84.5,52.1,,388.6,,,,,205.0,,-186.0,-185.7,,-170.0,-232.0,,,,,,-133.0,,91.9,-205.1,,-167.4,-149.5,-181.9,,154.6,,,,,-29.0,,True,,True,False,,,,,,True,,True,False,,True,True,True,,True,,,,,True,
55067,502,104.0,108.8,,107.0,205.0,,,,,,70.0,,113.7,66.4,,43.3,86.1,97.6,,320.1,,,,,243.0,,-398.0,-393.1,,-395.0,-297.0,,,,,,-432.0,,-388.3,-435.6,,-458.7,-415.9,-404.4,,-181.9,,,,,-259.0,,True,,True,True,,,,,,False,,True,False,,False,False,False,,True,,,,,True,
55069,374,92.0,91.5,,91.0,32.0,,,,,,77.0,,328.8,96.4,,96.4,80.3,78.2,,134.3,,,,,229.0,,-282.0,-282.5,,-283.0,-342.0,,,,,,-297.0,,-45.2,-277.6,,-277.6,-293.7,-295.8,,-239.7,,,,,-145.0,,False,,False,False,,,,,,False,,True,True,,True,False,False,,True,,,,,True,
55071,1162,520.0,518.0,,559.0,696.0,,,,,,307.0,,852.5,388.0,,1268.0,518.4,544.8,,534.8,,,,,995.0,,-642.0,-644.0,,-603.0,-466.0,,,,,,-855.0,,-309.5,-774.0,,106.0,-643.6,-617.2,,-627.2,,,,,-167.0,,False,,True,True,,,,,,False,,True,False,,True,False,True,,True,,,,,True,
55073,2157,468.0,500.6,,603.0,1913.0,,,,,,790.0,,573.2,359.6,,1215.2,612.8,389.8,,2254.0,,3308.0,,,2031.0,,-1689.0,-1656.4,,-1554.0,-244.0,,,,,,-1367.0,,-1583.8,-1797.4,,-941.8,-1544.2,-1767.2,,97.0,,1151.0,,,-126.0,,True,,True,True,,,,,,True,,True,False,,True,True,False,,True,,True,,,True,
55075,655,188.0,196.3,,192.0,67.0,,,,,,169.0,,342.3,207.3,,247.8,268.1,168.1,,173.0,,,,,420.0,,-467.0,-458.7,,-463.0,-588.0,,,,,,-486.0,,-312.7,-447.7,,-407.2,-386.9,-486.9,,-482.0,,,,,-235.0,,True,,True,False,,,,,,False,,True,True,,True,True,False,,False,,,,,True,
55077,303,132.0,133.3,,127.0,0.0,,,,,,38.0,,217.7,48.0,,364.8,159.4,88.0,,88.9,,,,,197.0,,-171.0,-169.7,,-176.0,-303.0,,,,,,-265.0,,-85.3,-255.0,,61.8,-143.6,-215.0,,-214.1,,,,,-106.0,,True,,False,False,,,,,,False,,True,False,,True,True,False,,False,,,,,True,
55078,164,40.0,38.2,,34.0,23.0,,,,,,20.0,,42.2,8.1,,34.4,34.2,,,63.8,,,,,74.0,,-124.0,-125.8,,-130.0,-141.0,,,,,,-144.0,,-121.8,-155.9,,-129.6,-129.8,,,-100.2,,,,,-90.0,,False,,False,False,,,,,,False,,True,False,,False,False,,,True,,,,,True,
55079,7748,3848.0,3849.6,5377.4,3879.0,9919.0,,,,,,2863.0,,3475.9,2089.7,,9880.5,6157.6,2985.9,,614.4,2350.9,6827.0,,,10690.0,,-3900.0,-3898.4,-2370.6,-3869.0,2171.0,,,,,,-4885.0,,-4272.1,-5658.3,,2132.5,-1590.4,-4762.1,,-7133.6,-5397.1,-921.0,,,2942.0,,True,True,True,True,,,,,,False,,False,False,,True,True,False,,False,False,True,,,True,
55081,500,184.0,185.9,,195.0,293.0,,,,,,438.0,,621.9,126.2,,328.0,169.4,133.2,,38.6,,,,,608.0,,-316.0,-314.1,,-305.0,-207.0,,,,,,-62.0,,121.9,-373.8,,-172.0,-330.6,-366.8,,-461.4,,,,,108.0,,True,,True,True,,,,,,True,,True,False,,True,False,False,,False,,,,,True,
55083,1046,320.0,338.2,,309.0,180.0,,,,,,245.0,,606.6,268.2,,364.8,350.2,220.8,,311.3,,,,,475.0,,-726.0,-707.8,,-737.0,-866.0,,,,,,-801.0,,-439.4,-777.8,,-681.2,-695.8,-825.2,,-734.7,,,,,-571.0,,True,,False,False,,,,,,False,,True,False,,True,True,False,,False,,,,,True,
55085,552,196.0,195.5,,186.0,58.0,,,,,,107.0,,421.8,149.0,,184.4,186.1,209.0,,218.4,,,,,299.0,,-356.0,-356.5,,-366.0,-494.0,,,,,,-445.0,,-130.2,-403.0,,-367.6,-365.9,-343.0,,-333.6,,,,,-253.0,,False,,False,False,,,,,,False,,True,False,,False,False,True,,True,,,,,True,
55087,3872,2488.0,2560.1,,2596.0,1518.0,,,,,,1670.0,,3298.8,887.7,,5478.9,3024.6,2025.1,,2342.7,2860.2,7310.0,,,2746.0,,-1384.0,-1311.9,,-1276.0,-2354.0,,,,,,-2202.0,,-573.2,-2984.3,,1606.9,-847.4,-1846.9,,-1529.3,-1011.8,3438.0,,,-1126.0,,True,,True,False,,,,,,False,,True,False,,False,True,False,,False,True,False,,,True,
55089,592,424.0,423.3,,522.0,1072.0,,,,,,305.0,,783.4,401.3,,764.8,467.6,587.0,,943.3,529.8,,,,1152.0,,-168.0,-168.7,,-70.0,480.0,,,,,,-287.0,,191.4,-190.7,,172.8,-124.4,-5.0,,351.3,-62.2,,,,560.0,,False,,True,False,,,,,,False,,False,False,,False,True,True,,False,True,,,,False,
55091,31,8.0,7.9,,8.0,0.0,,,,,,25.0,,18.0,3.6,,20.2,9.8,,,5.0,,,,,15.0,,-23.0,-23.1,,-23.0,-31.0,,,,,,-6.0,,-13.0,-27.4,,-10.8,-21.2,,,-26.0,,,,,-16.0,,False,,False,False,,,,,,True,,True,False,,True,True,,,False,,,,,True,
55093,203,156.0,159.0,,207.0,210.0,,,,,,182.0,,383.7,109.1,,2078.5,166.5,257.3,,893.1,,,,,1115.0,,-47.0,-44.0,,4.0,7.0,,,,,,-21.0,,180.7,-93.9,,1875.5,-36.5,54.3,,690.1,,,,,912.0,,True,,True,True,,,,,,True,,False,False,,False,True,False,,False,,,,,False,
55095,170,40.0,39.4,,55.0,80.0,,,,,,97.0,,254.6,152.3,,38.8,52.6,172.1,,39.3,,,,,50.0,,-130.0,-130.6,,-115.0,-90.0,,,,,,-73.0,,84.6,-17.7,,-131.2,-117.4,2.1,,-130.7,,,,,-120.0,,False,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,True,
55097,994,864.0,858.6,,841.0,1136.0,,,,,,666.0,,1331.6,360.5,,860.8,853.7,454.6,,1035.4,,,,,950.0,,-130.0,-135.4,,-153.0,142.0,,,,,,-328.0,,337.6,-633.5,,-133.2,-140.3,-539.4,,41.4,,,,,-44.0,,False,,False,False,,,,,,False,,False,False,,False,False,False,,True,,,,,True,
55099,223,24.0,23.9,,24.0,8.0,,,,,,22.0,,21.2,10.3,,31.6,36.7,,,318.8,,,,,170.0,,-199.0,-199.1,,-199.0,-215.0,,,,,,-201.0,,-201.8,-212.7,,-191.4,-186.3,,,95.8,,,,,-53.0,,False,,False,False,,,,,,False,,False,False,,True,True,,,True,,,,,True,
55101,1617,536.0,541.7,,571.0,1541.0,,,,,,602.0,,867.6,536.5,,1014.7,662.6,743.7,,54.5,534.1,464.0,,,2657.0,,-1081.0,-1075.3,,-1046.0,-76.0,,,,,,-1015.0,,-749.4,-1080.5,,-602.3,-954.4,-873.3,,-1562.5,-1082.9,-1153.0,,,1040.0,,True,,True,True,,,,,,True,,True,True,,True,True,True,,False,False,False,,,True,
55103,278,60.0,59.3,,62.0,98.0,,,,,,76.0,,82.0,49.2,,46.6,63.6,92.1,,54.4,,,,,193.0,,-218.0,-218.7,,-216.0,-180.0,,,,,,-202.0,,-196.0,-228.8,,-231.4,-214.4,-185.9,,-223.6,,,,,-85.0,,False,,True,True,,,,,,True,,True,False,,False,True,True,,False,,,,,True,
55105,1621,728.0,671.4,,768.0,4555.0,,,,,,697.0,,1145.0,488.8,,1092.8,852.2,653.5,,492.4,640.3,1235.0,,,1778.0,,-893.0,-949.6,,-853.0,2934.0,,,,,,-924.0,,-476.0,-1132.2,,-528.2,-768.8,-967.5,,-1128.6,-980.7,-386.0,,,157.0,,False,,True,False,,,,,,False,,True,False,,True,True,False,,False,False,True,,,True,
55107,91,40.0,40.6,,40.0,45.0,,,,,,46.0,,63.3,27.1,,38.7,41.7,,,68.0,,,,,98.0,,-51.0,-50.4,,-51.0,-46.0,,,,,,-45.0,,-27.7,-63.9,,-52.3,-49.3,,,-23.0,,,,,7.0,,True,,False,True,,,,,,True,,True,False,,False,True,,,True,,,,,True,
