,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48255,213,60.0,74.0,,,,,144.0,,95.3,6.1,0.0,11.4,217.2,,11.0,-153.0,-139.0,,,,,-69.0,,-117.7,-206.9,-213.0,-201.6,4.2,,-202.0,True,,,,,True,,True,False,False,False,True,,False
48257,553,528.0,485.0,,,,,697.0,,474.4,33.3,496.0,30.1,362.5,,199.0,-25.0,-68.0,,,,,144.0,,-78.6,-519.7,-57.0,-522.9,-190.5,,-354.0,False,,,,,False,,False,False,False,False,False,,False
48259,191,0.0,3.0,,,,,169.0,,54.1,20.0,108.5,11.4,20.6,,0.0,-191.0,-188.0,,,,,-22.0,,-136.9,-171.0,-82.5,-179.6,-170.4,,-191.0,True,,,,,True,,True,True,True,True,True,,False
48261,0,6.0,0.0,,,,,12.0,,0.1,,,3.0,3.9,,8.0,6.0,0.0,,,,,12.0,,0.1,,,3.0,3.9,,8.0,True,,,,,False,,True,,,True,True,,False
48263,3,0.0,0.0,,,,,0.0,,3.0,,,0.1,3.5,,0.0,-3.0,-3.0,,,,,-3.0,,-0.0,,,-3.0,0.5,,-3.0,False,,,,,False,,True,,,True,True,,False
48265,233,24.0,1.0,,,,,142.0,,100.9,0.7,114.8,6.1,32.2,,7.0,-209.0,-232.0,,,,,-91.0,,-132.1,-232.3,-118.2,-226.9,-200.8,,-226.0,False,,,,,True,,True,False,True,False,True,,False
48267,5,0.0,0.0,,,,,12.0,,0.7,0.4,,0.1,,,0.0,-5.0,-5.0,,,,,7.0,,-4.3,-4.6,,-4.9,,,-5.0,False,,,,,False,,True,True,,True,,,False
48269,1,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,-1.0,-1.0,,,,,-1.0,,-1.0,,,-1.0,,,,False,,,,,False,,False,,,False,,,
48271,40,6.0,0.0,,,,,0.0,,5.5,0.6,,1.1,,,37.0,-34.0,-40.0,,,,,-40.0,,-34.5,-39.4,,-38.9,,,-3.0,False,,,,,False,,False,False,,False,,,True
48273,120,1842.0,2901.0,,,,,525.0,,299.1,2551.4,95.7,73.2,1098.7,,490.0,1722.0,2781.0,,,,,405.0,,179.1,2431.4,-24.3,-46.8,978.7,,370.0,False,,,,,True,,True,False,True,True,True,,True
48275,45,0.0,0.0,,,,,6.0,,9.1,2.5,,0.0,,,0.0,-45.0,-45.0,,,,,-39.0,,-35.9,-42.5,,-45.0,,,-45.0,False,,,,,True,,True,True,,False,,,False
48277,713,738.0,451.0,,,,,293.0,,116.3,32.2,139.2,192.1,394.1,,968.0,25.0,-262.0,,,,,-420.0,,-596.7,-680.8,-573.8,-520.9,-318.9,,255.0,False,,,,,False,,False,False,False,False,False,,False
48279,153,126.0,81.0,,,,,13.0,,93.7,25.9,0.0,29.8,147.8,,73.0,-27.0,-72.0,,,,,-140.0,,-59.3,-127.1,-153.0,-123.2,-5.2,,-80.0,False,,,,,False,,False,False,False,False,True,,False
48281,141,30.0,7.0,,,,,131.0,,95.0,4.6,157.2,13.6,36.8,,15.0,-111.0,-134.0,,,,,-10.0,,-46.0,-136.4,16.2,-127.4,-104.2,,-126.0,False,,,,,True,,True,False,True,False,True,,False
48283,27,6.0,0.0,,,,,64.0,,13.1,54.0,0.0,0.0,87.4,,0.0,-21.0,-27.0,,,,,37.0,,-13.9,27.0,-27.0,-27.0,60.4,,-27.0,False,,,,,False,,True,False,False,False,False,,False
48285,419,36.0,11.0,,,,,70.0,,68.4,0.5,0.7,41.9,48.2,,15.0,-383.0,-408.0,,,,,-349.0,,-350.6,-418.5,-418.3,-377.1,-370.8,,-404.0,False,,,,,True,,True,False,False,True,True,,False
48287,34,36.0,3.0,,,,,72.0,,54.9,7.9,59.1,35.0,44.0,,36.0,2.0,-31.0,,,,,38.0,,20.9,-26.1,25.1,1.0,10.0,,2.0,False,,,,,False,,False,False,False,True,False,,False
48289,114,114.0,134.0,,,,,49.0,,91.4,44.4,85.6,8.8,62.5,,96.0,0.0,20.0,,,,,-65.0,,-22.6,-69.6,-28.4,-105.2,-51.5,,-18.0,False,,,,,False,,False,False,False,False,False,,False
48291,452,558.0,135.0,,,,,427.0,,454.7,149.3,94.9,77.5,241.7,,349.0,106.0,-317.0,,,,,-25.0,,2.7,-302.7,-357.1,-374.5,-210.3,,-103.0,False,,,,,True,,True,False,False,False,False,,True
48293,181,270.0,266.0,,,,,109.0,,160.1,44.2,148.6,25.7,286.8,,187.0,89.0,85.0,,,,,-72.0,,-20.9,-136.8,-32.4,-155.3,105.8,,6.0,True,,,,,True,,True,False,True,False,False,,True
48295,37,6.0,0.0,,,,,8.0,,8.8,0.9,,0.6,4.0,,57.0,-31.0,-37.0,,,,,-29.0,,-28.2,-36.1,,-36.4,-33.0,,20.0,False,,,,,True,,True,False,,False,False,,True
48297,21,138.0,110.0,,,,,56.0,,84.2,1.3,0.0,98.2,104.4,,16.0,117.0,89.0,,,,,35.0,,63.2,-19.7,-21.0,77.2,83.4,,-5.0,True,,,,,True,,True,True,True,True,True,,True
48299,61,18.0,0.0,,,,,66.0,,50.1,0.3,33.6,0.3,22.3,,7.0,-43.0,-61.0,,,,,5.0,,-10.9,-60.7,-27.4,-60.7,-38.7,,-54.0,False,,,,,True,,True,False,True,False,True,,False
48301,0,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,True,,,,,True,,True,,,True,,,
48303,6568,8184.0,42653.0,,,,,3403.0,,1923.2,13781.9,2022.3,11769.3,3449.7,,5065.0,1616.0,36085.0,,,,,-3165.0,,-4644.8,7213.9,-4545.7,5201.3,-3118.3,,-1503.0,False,,,,,False,,False,False,False,False,False,,True
48305,57,48.0,0.0,,,,,1.0,,21.6,7.2,,25.6,25.8,,124.0,-9.0,-57.0,,,,,-56.0,,-35.4,-49.8,,-31.4,-31.2,,67.0,False,,,,,False,,False,False,,False,False,,False
48307,66,78.0,74.0,,,,,48.0,,76.0,17.9,18.6,16.5,131.2,,85.0,12.0,8.0,,,,,-18.0,,10.0,-48.1,-47.4,-49.5,65.2,,19.0,True,,,,,False,,True,False,False,False,False,,False
48309,2622,3036.0,2957.0,,,,,1682.0,,1059.3,2265.8,1094.0,610.0,1425.4,,1376.0,414.0,335.0,,,,,-940.0,,-1562.7,-356.2,-1528.0,-2012.0,-1196.6,,-1246.0,True,,,,,False,,False,True,False,False,False,,False
48311,6,42.0,,,,,,0.0,,2.1,,,7.2,,,18.0,36.0,,,,,,-6.0,,-3.9,,,1.2,,,12.0,,,,,,True,,True,,,True,,,True
48313,60,0.0,43.0,,,,,142.0,,36.8,0.1,1.4,44.2,192.0,,1.0,-60.0,-17.0,,,,,82.0,,-23.2,-59.9,-58.6,-15.8,132.0,,-59.0,True,,,,,False,,True,True,True,True,False,,True
48315,17,36.0,0.0,,,,,38.0,,28.0,5.6,11.5,0.4,21.4,,88.0,19.0,-17.0,,,,,21.0,,11.0,-11.4,-5.5,-16.6,4.4,,71.0,True,,,,,False,,True,True,True,True,True,,False
48317,11,18.0,0.0,,,,,3.0,,18.8,6.7,,11.6,24.7,,20.0,7.0,-11.0,,,,,-8.0,,7.8,-4.3,,0.6,13.7,,9.0,False,,,,,False,,False,True,,True,False,,False
48319,5,12.0,0.0,,,,,17.0,,7.4,1.8,,16.2,14.9,,8.0,7.0,-5.0,,,,,12.0,,2.4,-3.2,,11.2,9.9,,3.0,True,,,,,False,,True,True,,False,False,,True
48321,151,258.0,96.0,,,,,251.0,,160.7,84.9,0.4,6.9,117.7,,194.0,107.0,-55.0,,,,,100.0,,9.7,-66.1,-150.6,-144.1,-33.3,,43.0,True,,,,,True,,True,True,False,False,True,,True
48323,503,462.0,127.0,,,,,1207.0,,318.7,140.7,12.9,23.4,279.2,,0.0,-41.0,-376.0,,,,,704.0,,-184.3,-362.3,-490.1,-479.6,-223.8,,-503.0,False,,,,,False,,False,False,False,False,False,,False
48325,129,138.0,66.0,,,,,158.0,,276.7,7.2,286.0,17.7,81.6,,55.0,9.0,-63.0,,,,,29.0,,147.7,-121.8,157.0,-111.3,-47.4,,-74.0,False,,,,,False,,False,False,False,False,False,,False
48327,18,12.0,0.0,,,,,6.0,,1.6,,,6.5,8.7,,53.0,-6.0,-18.0,,,,,-12.0,,-16.4,,,-11.5,-9.3,,35.0,False,,,,,False,,False,,,False,False,,False
48329,1082,738.0,708.0,,,,,1467.0,,867.5,311.6,554.3,43.4,335.5,,248.0,-344.0,-374.0,,,,,385.0,,-214.5,-770.4,-527.7,-1038.6,-746.5,,-834.0,False,,,,,False,,True,False,False,False,False,,False
48331,90,132.0,136.0,,,,,120.0,,126.3,31.3,142.9,53.6,76.9,,101.0,42.0,46.0,,,,,30.0,,36.3,-58.7,52.9,-36.4,-13.1,,11.0,False,,,,,True,,True,False,False,True,True,,True
48333,36,12.0,0.0,,,,,12.0,,14.1,0.8,,4.4,,,5.0,-24.0,-36.0,,,,,-24.0,,-21.9,-35.2,,-31.6,,,-31.0,False,,,,,False,,True,False,,False,,,False
48335,60,12.0,0.0,,,,,21.0,,30.9,7.6,,0.8,33.4,,16.0,-48.0,-60.0,,,,,-39.0,,-29.1,-52.4,,-59.2,-26.6,,-44.0,False,,,,,True,,True,False,,False,True,,True
48337,90,156.0,172.0,,,,,48.0,,144.9,74.6,178.2,35.9,173.8,,202.0,66.0,82.0,,,,,-42.0,,54.9,-15.4,88.2,-54.1,83.8,,112.0,False,,,,,True,,True,True,False,True,False,,False
48339,3680,3504.0,3945.0,,,,,3126.0,,2582.2,2457.1,1096.0,1452.8,1972.3,,1343.0,-176.0,265.0,,,,,-554.0,,-1097.8,-1222.9,-2584.0,-2227.2,-1707.7,,-2337.0,False,,,,,False,,False,False,False,False,False,,False
48341,142,48.0,37.0,,,,,204.0,,94.1,1.3,3.7,129.6,104.0,,0.0,-94.0,-105.0,,,,,62.0,,-47.9,-140.7,-138.3,-12.4,-38.0,,-142.0,False,,,,,True,,True,False,False,True,True,,False
48343,43,18.0,6.0,,,,,35.0,,50.9,1.9,50.1,6.6,44.7,,4.0,-25.0,-37.0,,,,,-8.0,,7.9,-41.1,7.1,-36.4,1.7,,-39.0,False,,,,,True,,True,False,True,False,True,,False
48345,5,6.0,0.0,,,,,0.0,,1.0,0.1,,0.3,4.7,,33.0,1.0,-5.0,,,,,-5.0,,-4.0,-4.9,,-4.7,-0.3,,28.0,False,,,,,False,,False,False,,False,True,,False
48347,344,312.0,357.0,,,,,539.0,,303.4,136.9,158.9,69.7,392.9,,143.0,-32.0,13.0,,,,,195.0,,-40.6,-207.1,-185.1,-274.3,48.9,,-201.0,True,,,,,False,,False,False,False,False,False,,False
48349,242,372.0,262.0,,,,,337.0,,268.9,107.8,231.7,99.7,187.4,,245.0,130.0,20.0,,,,,95.0,,26.9,-134.2,-10.3,-142.3,-54.6,,3.0,True,,,,,True,,True,False,True,False,True,,True
48351,24,12.0,2.0,,,,,95.0,,32.2,0.3,246.1,0.7,75.0,,1.0,-12.0,-22.0,,,,,71.0,,8.2,-23.7,222.1,-23.3,51.0,,-23.0,False,,,,,False,,True,False,False,False,False,,False
48353,193,108.0,0.0,,,,,38.0,,51.5,48.8,41.5,20.5,64.8,,295.0,-85.0,-193.0,,,,,-155.0,,-141.5,-144.2,-151.5,-172.5,-128.2,,102.0,False,,,,,False,,False,False,False,False,False,,False
48355,1695,3738.0,5790.0,,,,,3035.0,,1106.4,1960.2,36.2,50.2,5907.4,,0.0,2043.0,4095.0,,,,,1340.0,,-588.6,265.2,-1658.8,-1644.8,4212.4,,-1695.0,False,,,,,True,,True,True,True,True,False,,True
48357,145,12.0,0.0,,,,,145.0,,33.2,0.2,0.0,10.3,8.6,,19.0,-133.0,-145.0,,,,,0.0,,-111.8,-144.8,-145.0,-134.7,-136.4,,-126.0,False,,,,,True,,True,False,False,False,False,,True
48359,10,0.0,0.0,,,,,6.0,,0.6,0.2,,0.8,,,27.0,-10.0,-10.0,,,,,-4.0,,-9.4,-9.8,,-9.2,,,17.0,False,,,,,True,,True,True,,True,,,False
48361,331,0.0,56.0,,,,,502.0,,85.9,1.7,1688.3,5.2,125.7,,0.0,-331.0,-275.0,,,,,171.0,,-245.1,-329.3,1357.3,-325.9,-205.3,,-331.0,True,,,,,True,,True,True,False,True,True,,False
48363,216,144.0,15.0,,,,,176.0,,182.9,29.1,169.1,4.6,110.0,,124.0,-72.0,-201.0,,,,,-40.0,,-33.1,-186.9,-46.9,-211.4,-106.0,,-92.0,False,,,,,True,,True,False,True,False,False,,False
48365,117,102.0,79.0,,,,,169.0,,64.6,12.0,41.5,2.8,77.0,,107.0,-15.0,-38.0,,,,,52.0,,-52.4,-105.0,-75.5,-114.2,-40.0,,-10.0,False,,,,,False,,False,False,False,False,False,,True
48367,576,264.0,53.0,,,,,839.0,,552.3,33.2,410.4,21.4,138.1,,74.0,-312.0,-523.0,,,,,263.0,,-23.7,-542.8,-165.6,-554.6,-437.9,,-502.0,False,,,,,True,,True,False,True,False,False,,False
48369,137,42.0,27.0,,,,,19.0,,31.9,3.2,0.1,20.1,22.6,,19.0,-95.0,-110.0,,,,,-118.0,,-105.1,-133.8,-136.9,-116.9,-114.4,,-118.0,False,,,,,False,,False,False,False,False,False,,False
48371,103,150.0,0.0,,,,,52.0,,111.8,69.4,0.1,245.6,81.6,,170.0,47.0,-103.0,,,,,-51.0,,8.8,-33.6,-102.9,142.6,-21.4,,67.0,False,,,,,False,,True,True,False,False,True,,False
48373,124,0.0,0.0,,,,,254.0,,77.7,0.4,54.2,57.2,152.9,,2.0,-124.0,-124.0,,,,,130.0,,-46.3,-123.6,-69.8,-66.8,28.9,,-122.0,False,,,,,False,,True,True,True,True,True,,True
48375,2949,882.0,1471.0,,,,,1150.0,,829.7,190.4,18.2,101.8,673.6,,637.0,-2067.0,-1478.0,,,,,-1799.0,,-2119.3,-2758.6,-2930.8,-2847.2,-2275.4,,-2312.0,True,,,,,True,,False,False,False,False,False,,False
48377,32,246.0,81.0,,,,,0.0,,9.6,10.0,,29.2,102.6,,146.0,214.0,49.0,,,,,-32.0,,-22.4,-22.0,,-2.8,70.6,,114.0,True,,,,,True,,True,True,,True,True,,True
48379,20,6.0,1.0,,,,,18.0,,34.4,3.4,,0.0,4.1,,1.0,-14.0,-19.0,,,,,-2.0,,14.4,-16.6,,-20.0,-15.9,,-19.0,False,,,,,True,,False,False,,False,False,,False
48381,1968,930.0,1481.0,,,,,748.0,,791.7,899.9,518.2,179.4,845.7,,820.0,-1038.0,-487.0,,,,,-1220.0,,-1176.3,-1068.1,-1449.8,-1788.6,-1122.3,,-1148.0,True,,,,,False,,False,False,False,False,False,,False
48383,7,18.0,0.0,,,,,3.0,,16.0,2.2,,2.8,21.7,,7.0,11.0,-7.0,,,,,-4.0,,9.0,-4.8,,-4.2,14.7,,0.0,True,,,,,True,,True,True,,True,False,,True
48385,15,6.0,0.0,,,,,0.0,,15.6,,0.0,10.4,,,1.0,-9.0,-15.0,,,,,-15.0,,0.6,,-15.0,-4.6,,,-14.0,False,,,,,False,,True,,False,True,,,False
48387,31,36.0,0.0,,,,,31.0,,24.5,3.2,10.5,7.5,20.1,,46.0,5.0,-31.0,,,,,0.0,,-6.5,-27.8,-20.5,-23.5,-10.9,,15.0,False,,,,,True,,False,False,False,False,False,,False
48389,62,66.0,0.0,,,,,38.0,,59.3,7.0,0.0,22.4,34.2,,47.0,4.0,-62.0,,,,,-24.0,,-2.7,-55.0,-62.0,-39.6,-27.8,,-15.0,False,,,,,False,,True,False,False,False,False,,False
48391,12,228.0,40.0,,,,,11.0,,49.1,173.0,0.0,13.0,138.1,,42.0,216.0,28.0,,,,,-1.0,,37.1,161.0,-12.0,1.0,126.1,,30.0,True,,,,,True,,True,True,True,True,True,,True
48393,7,0.0,0.0,,,,,6.0,,0.2,0.1,,0.7,0.2,,0.0,-7.0,-7.0,,,,,-1.0,,-6.8,-6.9,,-6.3,-6.8,,-7.0,False,,,,,True,,True,True,,True,True,,False
48395,148,36.0,0.0,,,,,67.0,,40.1,6.3,31.8,11.8,31.9,,25.0,-112.0,-148.0,,,,,-81.0,,-107.9,-141.7,-116.2,-136.2,-116.1,,-123.0,False,,,,,True,,True,False,False,False,False,,False
48397,387,570.0,1463.0,,,,,402.0,,410.7,166.7,351.7,66.4,625.8,,387.0,183.0,1076.0,,,,,15.0,,23.7,-220.3,-35.3,-320.6,238.8,,0.0,False,,,,,True,,True,False,True,False,False,,True
48399,84,114.0,97.0,,,,,34.0,,109.3,14.0,0.1,15.2,95.5,,70.0,30.0,13.0,,,,,-50.0,,25.3,-70.0,-83.9,-68.8,11.5,,-14.0,True,,,,,False,,True,False,False,False,True,,True
48401,259,120.0,144.0,,,,,485.0,,540.8,48.2,285.6,28.0,80.9,,11.0,-139.0,-115.0,,,,,226.0,,281.8,-210.8,26.6,-231.0,-178.1,,-248.0,True,,,,,False,,False,False,True,False,False,,False
48403,12,18.0,0.0,,,,,24.0,,32.6,2.6,,15.1,32.8,,71.0,6.0,-12.0,,,,,12.0,,20.6,-9.4,,3.1,20.8,,59.0,False,,,,,False,,False,False,,True,False,,False
48405,21,24.0,1.0,,,,,36.0,,23.9,0.7,20.7,38.4,17.6,,12.0,3.0,-20.0,,,,,15.0,,2.9,-20.3,-0.3,17.4,-3.4,,-9.0,False,,,,,False,,True,False,True,False,False,,False
48407,27,24.0,0.0,,,,,63.0,,75.1,2.0,70.4,1.8,40.8,,10.0,-3.0,-27.0,,,,,36.0,,48.1,-25.0,43.4,-25.2,13.8,,-17.0,False,,,,,False,,False,False,False,False,False,,False
48409,198,564.0,334.0,,,,,395.0,,489.9,314.5,265.6,45.0,433.6,,619.0,366.0,136.0,,,,,197.0,,291.9,116.5,67.6,-152.9,235.6,,421.0,True,,,,,True,,True,True,True,True,True,,False
48411,72,18.0,0.0,,,,,42.0,,31.2,2.4,,17.2,,,9.0,-54.0,-72.0,,,,,-30.0,,-40.8,-69.6,,-54.8,,,-63.0,False,,,,,True,,True,False,,False,,,False
48413,4,78.0,11.0,,,,,0.0,,5.2,,,14.1,32.0,,76.0,74.0,7.0,,,,,-4.0,,1.2,,,10.1,28.0,,72.0,True,,,,,True,,True,,,True,True,,True
48415,400,102.0,182.0,,,,,102.0,,87.1,19.0,0.1,4.8,236.4,,60.0,-298.0,-218.0,,,,,-298.0,,-312.9,-381.0,-399.9,-395.2,-163.6,,-340.0,True,,,,,False,,False,False,False,False,True,,False
48417,19,0.0,0.0,,,,,6.0,,4.7,0.4,,9.7,,,0.0,-19.0,-19.0,,,,,-13.0,,-14.3,-18.6,,-9.3,,,-19.0,False,,,,,True,,True,True,,True,,,False
48419,93,54.0,35.0,,,,,192.0,,66.0,10.9,49.4,21.8,57.0,,18.0,-39.0,-58.0,,,,,99.0,,-27.0,-82.1,-43.6,-71.2,-36.0,,-75.0,False,,,,,False,,True,False,False,False,True,,False
48421,18,12.0,0.0,,,,,18.0,,10.5,1.2,,1.1,14.2,,3.0,-6.0,-18.0,,,,,0.0,,-7.5,-16.8,,-16.9,-3.8,,-15.0,False,,,,,True,,False,False,,False,True,,False
48423,771,1200.0,1083.0,,,,,1409.0,,1385.4,474.9,664.6,127.0,950.0,,697.0,429.0,312.0,,,,,638.0,,614.4,-296.1,-106.4,-644.0,179.0,,-74.0,True,,,,,False,,False,True,True,False,True,,True
48425,31,42.0,7.0,,,,,22.0,,62.1,,85.6,4.7,114.3,,19.0,11.0,-24.0,,,,,-9.0,,31.1,,54.6,-26.3,83.3,,-12.0,False,,,,,True,,False,,False,False,False,,False
48427,344,2202.0,1593.0,,,,,5119.0,,296.2,487.5,497.8,11.7,1589.6,,71.0,1858.0,1249.0,,,,,4775.0,,-47.8,143.5,153.8,-332.3,1245.6,,-273.0,True,,,,,False,,True,True,True,True,True,,True
48429,38,96.0,19.0,,,,,54.0,,16.5,10.5,0.0,12.8,133.8,,316.0,58.0,-19.0,,,,,16.0,,-21.5,-27.5,-38.0,-25.2,95.8,,278.0,True,,,,,True,,True,True,True,True,False,,False
48431,8,12.0,0.0,,,,,0.0,,24.0,,,2.9,5.3,,12.0,4.0,-8.0,,,,,-8.0,,16.0,,,-5.1,-2.7,,4.0,False,,,,,False,,False,,,False,True,,False
48433,9,0.0,0.0,,,,,0.0,,3.1,,,1.0,2.5,,0.0,-9.0,-9.0,,,,,-9.0,,-5.9,,,-8.0,-6.5,,-9.0,False,,,,,False,,True,,,True,True,,False
48435,18,6.0,0.0,,,,,6.0,,12.7,,,4.4,23.6,,1.0,-12.0,-18.0,,,,,-12.0,,-5.3,,,-13.6,5.6,,-17.0,False,,,,,False,,True,,,False,True,,False
48437,43,12.0,0.0,,,,,11.0,,16.5,7.5,,11.2,5.8,,2.0,-31.0,-43.0,,,,,-32.0,,-26.5,-35.5,,-31.8,-37.2,,-41.0,False,,,,,False,,True,False,,False,False,,False
48439,15975,9156.0,10852.0,,,,,16796.0,,5653.6,5518.8,10137.1,155.0,5183.9,,22884.0,-6819.0,-5123.0,,,,,821.0,,-10321.4,-10456.2,-5837.9,-15820.0,-10791.1,,6909.0,True,,,,,True,,False,False,True,False,False,,False
48441,373,294.0,1620.0,,,,,755.0,,602.3,233.7,237.0,25.3,179.8,,386.0,-79.0,1247.0,,,,,382.0,,229.3,-139.3,-136.0,-347.7,-193.2,,13.0,False,,,,,False,,False,False,False,False,False,,True
48443,1,0.0,0.0,,,,,0.0,,0.9,,,0.0,0.0,,0.0,-1.0,-1.0,,,,,-1.0,,-0.1,,,-1.0,-1.0,,-1.0,False,,,,,False,,True,,,False,True,,False
48445,221,60.0,17.0,,,,,49.0,,45.6,7.0,0.0,16.5,161.7,,27.0,-161.0,-204.0,,,,,-172.0,,-175.4,-214.0,-221.0,-204.5,-59.3,,-194.0,False,,,,,False,,False,False,False,False,True,,False
48447,11,6.0,0.0,,,,,0.0,,2.4,,,0.2,3.5,,38.0,-5.0,-11.0,,,,,-11.0,,-8.6,,,-10.8,-7.5,,27.0,False,,,,,False,,False,,,False,False,,False
48449,125,228.0,163.0,,,,,299.0,,134.0,10.3,10.1,63.1,235.4,,69.0,103.0,38.0,,,,,174.0,,9.0,-114.7,-114.9,-61.9,110.4,,-56.0,True,,,,,False,,True,False,False,True,False,,True
48451,941,744.0,643.0,,,,,596.0,,514.7,483.2,342.8,302.5,355.4,,397.0,-197.0,-298.0,,,,,-345.0,,-426.3,-457.8,-598.2,-638.5,-585.6,,-544.0,False,,,,,False,,False,False,False,False,False,,False
48453,3977,3690.0,7913.0,,,,,4956.0,,2517.4,2551.5,1655.0,810.5,3028.2,,1546.0,-287.0,3936.0,,,,,979.0,,-1459.6,-1425.5,-2322.0,-3166.5,-948.8,,-2431.0,False,,,,,False,,False,False,False,False,False,,False
48455,18,30.0,0.0,,,,,31.0,,50.8,2.7,40.9,49.7,29.8,,25.0,12.0,-18.0,,,,,13.0,,32.8,-15.3,22.9,31.7,11.8,,7.0,False,,,,,False,,False,False,False,False,True,,True
48457,61,102.0,52.0,,,,,136.0,,52.9,1.3,98.7,30.9,104.8,,269.0,41.0,-9.0,,,,,75.0,,-8.1,-59.7,37.7,-30.1,43.8,,208.0,True,,,,,False,,True,False,True,True,False,,False
48459,125,48.0,7.0,,,,,201.0,,134.5,6.2,230.3,2.8,66.7,,12.0,-77.0,-118.0,,,,,76.0,,9.5,-118.8,105.3,-122.2,-58.3,,-113.0,False,,,,,True,,True,False,False,False,True,,False
48461,20,18.0,0.0,,,,,0.0,,4.2,,,6.9,,,88.0,-2.0,-20.0,,,,,-20.0,,-15.8,,,-13.1,,,68.0,False,,,,,False,,False,,,False,,,False
48463,97,180.0,133.0,,,,,116.0,,98.0,32.4,0.0,7.4,284.4,,97.0,83.0,36.0,,,,,19.0,,1.0,-64.6,-97.0,-89.6,187.4,,0.0,True,,,,,True,,True,True,False,False,False,,True
48465,427,270.0,159.0,,,,,332.0,,149.5,7.1,0.2,18.3,161.3,,54.0,-157.0,-268.0,,,,,-95.0,,-277.5,-419.9,-426.8,-408.7,-265.7,,-373.0,False,,,,,True,,False,False,False,False,False,,False
48467,124,72.0,9.0,,,,,254.0,,247.7,9.2,175.7,52.2,64.4,,17.0,-52.0,-115.0,,,,,130.0,,123.7,-114.8,51.7,-71.8,-59.6,,-107.0,False,,,,,False,,False,False,True,False,False,,False
48469,363,408.0,208.0,,,,,568.0,,379.6,154.7,15.8,94.8,479.7,,161.0,45.0,-155.0,,,,,205.0,,16.6,-208.3,-347.2,-268.2,116.7,,-202.0,False,,,,,False,,True,False,False,False,False,,False
48471,690,1206.0,16.0,,,,,1053.0,,486.5,153.8,14.4,339.0,715.9,,0.0,516.0,-674.0,,,,,363.0,,-203.5,-536.2,-675.6,-351.0,25.9,,-690.0,False,,,,,True,,True,False,False,True,True,,False
48473,267,222.0,70.0,,,,,382.0,,218.1,158.8,263.7,83.1,142.9,,130.0,-45.0,-197.0,,,,,115.0,,-48.9,-108.2,-3.3,-183.9,-124.1,,-137.0,False,,,,,False,,False,False,True,False,False,,False
48475,45,36.0,0.0,,,,,8.0,,37.0,2.6,24.8,31.0,60.6,,59.0,-9.0,-45.0,,,,,-37.0,,-8.0,-42.4,-20.2,-14.0,15.6,,14.0,False,,,,,False,,True,False,False,False,False,,False
48477,113,90.0,42.0,,,,,225.0,,71.9,19.0,69.3,0.2,44.3,,334.0,-23.0,-71.0,,,,,112.0,,-41.1,-94.0,-43.7,-112.8,-68.7,,221.0,False,,,,,False,,False,False,False,False,False,,False
48479,2644,7752.0,8494.0,,,,,6127.0,,1889.5,6109.0,189.9,1063.7,7015.6,,1311.0,5108.0,5850.0,,,,,3483.0,,-754.5,3465.0,-2454.1,-1580.3,4371.6,,-1333.0,False,,,,,True,,True,True,True,True,True,,True
48481,197,222.0,55.0,,,,,228.0,,197.0,38.5,0.5,273.4,239.4,,85.0,25.0,-142.0,,,,,31.0,,0.0,-158.5,-196.5,76.4,42.4,,-112.0,False,,,,,False,,True,False,False,False,False,,False
48483,16,0.0,0.0,,,,,43.0,,9.6,1.0,,2.3,2.9,,0.0,-16.0,-16.0,,,,,27.0,,-6.4,-15.0,,-13.7,-13.1,,-16.0,False,,,,,False,,True,True,,True,True,,False
48485,1469,582.0,868.0,,,,,1549.0,,776.6,471.5,696.6,7.7,286.9,,742.0,-887.0,-601.0,,,,,80.0,,-692.4,-997.5,-772.4,-1461.3,-1182.1,,-727.0,True,,,,,True,,True,False,True,False,False,,True
