,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
21081,83,40.0,,,98.0,15.9,35.3,,7.0,-43.0,,,15.0,-67.1,-47.7,,-76.0,,,True,False,False,,False
21083,228,272.0,,,479.0,34.6,130.0,,95.0,44.0,,,251.0,-193.4,-98.0,,-133.0,,,False,False,False,,False
21085,214,144.0,,,172.0,40.5,165.4,,95.0,-70.0,,,-42.0,-173.5,-48.6,,-119.0,,,True,False,True,,False
21087,210,304.0,,,34.0,45.4,,,340.0,94.0,,,-176.0,-164.6,,,130.0,,,False,False,,,False
21089,387,216.0,,,201.0,31.9,289.7,,266.0,-171.0,,,-186.0,-355.1,-97.3,,-121.0,,,False,False,True,,True
21091,60,24.0,,,20.0,1.7,28.4,,11.0,-36.0,,,-40.0,-58.3,-31.6,,-49.0,,,False,False,True,,False
21093,850,712.0,,,666.0,37.7,658.8,,398.0,-138.0,,,-184.0,-812.3,-191.2,,-452.0,,,False,False,False,,False
21095,294,88.0,,,154.0,46.9,194.4,,26.0,-206.0,,,-140.0,-247.1,-99.6,,-268.0,,,True,False,True,,False
21097,101,128.0,,,99.0,43.3,93.9,,246.0,27.0,,,-2.0,-57.7,-7.1,,145.0,,,True,False,True,,False
21099,141,72.0,,,58.0,53.2,183.8,,17.0,-69.0,,,-83.0,-87.8,42.8,,-124.0,,,False,False,True,,False
21101,782,280.0,,,303.0,87.4,208.5,,202.0,-502.0,,,-479.0,-694.5,-573.5,,-580.0,,,True,False,False,,False
21103,83,104.0,,,63.0,11.5,123.8,,54.0,21.0,,,-20.0,-71.5,40.8,,-29.0,,,True,False,False,,False
21105,35,40.0,,,65.0,3.2,,,8.0,5.0,,,30.0,-31.8,,,-27.0,,,False,False,,,False
21107,435,264.0,,,304.0,90.3,199.1,,293.0,-171.0,,,-131.0,-344.7,-235.9,,-142.0,,,True,False,False,,True
21109,246,136.0,,,65.0,58.4,117.2,,161.0,-110.0,,,-181.0,-187.6,-128.8,,-85.0,,,False,False,False,,True
21111,8654,9120.0,,,8720.0,1140.3,11280.4,,4866.0,466.0,,,66.0,-7513.7,2626.4,,-3788.0,,,True,False,False,,False
21113,416,312.0,,,338.0,37.9,163.2,,184.0,-104.0,,,-78.0,-378.1,-252.8,,-232.0,,,True,False,False,,False
21115,133,144.0,,,103.0,10.6,,,86.0,11.0,,,-30.0,-122.4,,,-47.0,,,False,False,,,False
21117,734,872.0,,,1354.0,78.1,606.8,,710.0,138.0,,,620.0,-655.9,-127.2,,-24.0,,,False,False,True,,True
21119,205,96.0,,,54.0,8.6,167.8,,47.0,-109.0,,,-151.0,-196.4,-37.2,,-158.0,,,False,False,True,,False
21121,417,304.0,,,247.0,14.9,244.0,,218.0,-113.0,,,-170.0,-402.1,-173.0,,-199.0,,,False,False,False,,False
21123,140,80.0,,,35.0,29.5,59.4,,74.0,-60.0,,,-105.0,-110.5,-80.6,,-66.0,,,False,False,False,,False
21125,713,248.0,,,444.0,27.1,345.1,,99.0,-465.0,,,-269.0,-685.9,-367.9,,-614.0,,,True,False,True,,False
21127,79,16.0,,,65.0,2.5,16.6,,11.0,-63.0,,,-14.0,-76.5,-62.4,,-68.0,,,True,False,True,,False
21129,30,48.0,,,24.0,24.4,29.1,,238.0,18.0,,,-6.0,-5.6,-0.9,,208.0,,,True,True,True,,False
21131,78,32.0,,,42.0,9.8,18.3,,22.0,-46.0,,,-36.0,-68.2,-59.7,,-56.0,,,True,False,False,,False
21133,212,8.0,,,100.0,0.7,75.7,,5.0,-204.0,,,-112.0,-211.3,-136.3,,-207.0,,,True,False,True,,False
21135,148,256.0,,,49.0,55.7,180.5,,184.0,108.0,,,-99.0,-92.3,32.5,,36.0,,,True,True,True,,True
21137,144,88.0,,,148.0,27.6,67.8,,73.0,-56.0,,,4.0,-116.4,-76.2,,-71.0,,,True,False,False,,False
21139,79,24.0,,,77.0,16.7,6.2,,29.0,-55.0,,,-2.0,-62.3,-72.8,,-50.0,,,True,False,False,,True
21141,329,184.0,,,212.0,154.6,96.5,,93.0,-145.0,,,-117.0,-174.4,-232.5,,-236.0,,,True,False,False,,False
21143,62,16.0,,,64.0,10.4,10.9,,17.0,-46.0,,,2.0,-51.6,-51.1,,-45.0,,,True,False,False,,True
21145,503,416.0,,,754.0,73.5,374.7,,473.0,-87.0,,,251.0,-429.4,-128.3,,-30.0,,,False,False,False,,True
21147,177,56.0,,,99.0,10.6,16.1,,70.0,-121.0,,,-78.0,-166.4,-160.9,,-107.0,,,True,False,False,,True
21149,79,48.0,,,25.0,18.5,17.0,,143.0,-31.0,,,-54.0,-60.5,-62.0,,64.0,,,False,False,False,,False
21151,1388,1016.0,,,539.0,58.6,1397.8,,486.0,-372.0,,,-849.0,-1329.4,9.8,,-902.0,,,False,False,True,,False
21153,68,88.0,,,49.0,10.6,,,38.0,20.0,,,-19.0,-57.4,,,-30.0,,,True,False,,,False
21155,179,208.0,,,87.0,16.4,153.2,,243.0,29.0,,,-92.0,-162.6,-25.8,,64.0,,,False,False,True,,False
21157,238,152.0,,,304.0,115.0,212.4,,313.0,-86.0,,,66.0,-123.0,-25.6,,75.0,,,True,False,True,,True
21159,74,64.0,,,48.0,30.4,,,95.0,-10.0,,,-26.0,-43.6,,,21.0,,,False,False,,,False
21161,82,120.0,,,94.0,0.0,172.1,,434.0,38.0,,,12.0,-82.0,90.1,,352.0,,,True,False,False,,False
21163,195,112.0,,,75.0,27.6,70.1,,167.0,-83.0,,,-120.0,-167.4,-124.9,,-28.0,,,False,False,False,,True
21165,50,0.0,,,18.0,5.7,6.1,,0.0,-50.0,,,-32.0,-44.2,-43.9,,-50.0,,,True,True,True,,False
21167,212,112.0,,,76.0,0.0,50.9,,111.0,-100.0,,,-136.0,-212.0,-161.1,,-101.0,,,False,False,False,,False
21169,86,96.0,,,27.0,31.3,88.9,,60.0,10.0,,,-59.0,-54.7,2.9,,-26.0,,,False,False,True,,False
21171,138,56.0,,,65.0,0.4,261.4,,79.0,-82.0,,,-73.0,-137.6,123.4,,-59.0,,,True,False,False,,True
21173,201,248.0,,,170.0,122.3,198.9,,476.0,47.0,,,-31.0,-78.7,-2.1,,275.0,,,True,False,True,,False
21175,61,40.0,,,67.0,26.5,13.4,,197.0,-21.0,,,6.0,-34.5,-47.6,,136.0,,,True,False,False,,False
21177,260,112.0,,,208.0,32.6,90.5,,65.0,-148.0,,,-52.0,-227.4,-169.5,,-195.0,,,True,False,False,,False
21179,362,472.0,,,269.0,207.9,216.1,,516.0,110.0,,,-93.0,-154.1,-145.9,,154.0,,,True,False,False,,False
21181,67,8.0,,,24.0,2.0,3.0,,142.0,-59.0,,,-43.0,-65.0,-64.0,,75.0,,,True,False,False,,False
21183,187,56.0,,,167.0,40.1,53.0,,18.0,-131.0,,,-20.0,-146.9,-134.0,,-169.0,,,True,False,False,,False
21185,592,640.0,,,473.0,31.8,757.4,,538.0,48.0,,,-119.0,-560.2,165.4,,-54.0,,,False,False,False,,False
21187,40,72.0,,,32.0,28.5,,,38.0,32.0,,,-8.0,-11.5,,,-2.0,,,True,True,,,True
21189,43,80.0,,,13.0,9.0,,,100.0,37.0,,,-30.0,-34.0,,,57.0,,,True,True,,,False
21191,56,56.0,,,42.0,29.0,60.5,,56.0,0.0,,,-14.0,-27.0,4.5,,0.0,,,False,False,False,,True
21193,162,112.0,,,181.0,22.4,238.6,,31.0,-50.0,,,19.0,-139.6,76.6,,-131.0,,,True,False,False,,False
21195,381,224.0,,,272.0,31.3,234.8,,517.0,-157.0,,,-109.0,-349.7,-146.2,,136.0,,,True,False,True,,True
21197,64,16.0,,,49.0,5.7,,,6.0,-48.0,,,-15.0,-58.3,,,-58.0,,,True,False,,,False
21199,509,488.0,,,504.0,55.5,378.2,,271.0,-21.0,,,-5.0,-453.5,-130.8,,-238.0,,,True,False,False,,False
21201,10,0.0,,,0.0,1.1,1.1,,0.0,-10.0,,,-10.0,-8.9,-8.9,,-10.0,,,False,True,True,,False
21203,159,168.0,,,75.0,21.8,112.4,,160.0,9.0,,,-84.0,-137.2,-46.6,,1.0,,,False,False,False,,True
21205,226,8.0,,,110.0,1.1,52.4,,5.0,-218.0,,,-116.0,-224.9,-173.6,,-221.0,,,True,False,True,,False
21207,186,88.0,,,125.0,31.6,58.0,,48.0,-98.0,,,-61.0,-154.3,-128.0,,-138.0,,,True,False,False,,False
21209,490,576.0,,,414.0,91.3,718.2,,356.0,86.0,,,-76.0,-398.7,228.2,,-134.0,,,True,False,False,,False
21211,402,392.0,,,420.0,306.5,260.4,,283.0,-10.0,,,18.0,-95.5,-141.6,,-119.0,,,False,False,False,,False
21213,126,168.0,,,91.0,67.4,137.5,,218.0,42.0,,,-35.0,-58.6,11.5,,92.0,,,True,False,True,,False
21215,108,112.0,,,50.0,20.6,168.2,,43.0,4.0,,,-58.0,-87.4,60.2,,-65.0,,,False,False,False,,False
21217,235,184.0,,,175.0,72.6,273.1,,68.0,-51.0,,,-60.0,-162.4,38.1,,-167.0,,,False,False,True,,False
21219,221,80.0,,,42.0,4.3,43.4,,376.0,-141.0,,,-179.0,-216.7,-177.6,,155.0,,,False,False,False,,False
21221,163,32.0,,,114.0,0.0,109.6,,31.0,-131.0,,,-49.0,-163.0,-53.4,,-132.0,,,True,False,True,,False
21223,44,32.0,,,20.0,8.4,,,95.0,-12.0,,,-24.0,-35.6,,,51.0,,,False,False,,,False
21225,390,48.0,,,84.0,9.3,103.8,,21.0,-342.0,,,-306.0,-380.7,-286.2,,-369.0,,,True,False,True,,False
21227,1914,1568.0,,,1081.0,553.2,1534.4,,756.0,-346.0,,,-833.0,-1360.8,-379.6,,-1158.0,,,False,False,False,,False
21229,75,112.0,,,45.0,28.8,273.5,,59.0,37.0,,,-30.0,-46.2,198.5,,-16.0,,,True,False,False,,True
21231,146,48.0,,,136.0,22.1,29.5,,13.0,-98.0,,,-10.0,-123.9,-116.5,,-133.0,,,True,False,False,,False
21233,184,32.0,,,61.0,6.2,24.3,,14.0,-152.0,,,-123.0,-177.8,-159.7,,-170.0,,,True,False,False,,False
21235,512,24.0,,,292.0,101.9,53.3,,5.0,-488.0,,,-220.0,-410.1,-458.7,,-507.0,,,True,True,True,,False
21237,36,80.0,,,18.0,21.0,,,169.0,44.0,,,-18.0,-15.0,,,133.0,,,True,True,,,False
21239,149,152.0,,,122.0,28.0,120.0,,100.0,3.0,,,-27.0,-121.0,-29.0,,-49.0,,,False,False,False,,False
22001,339,408.0,,,1105.0,198.7,390.0,,53.0,69.0,,,766.0,-140.3,51.0,,-286.0,,,False,False,True,,False
22003,406,280.0,,,602.0,286.2,439.7,,0.0,-126.0,,,196.0,-119.8,33.7,,-406.0,,,False,True,True,,False
22005,752,1272.0,,,1112.0,876.9,811.8,,356.0,520.0,,,360.0,124.9,59.8,,-396.0,,,True,True,True,,True
22007,165,176.0,,,303.0,57.8,186.2,,51.0,11.0,,,138.0,-107.2,21.2,,-114.0,,,False,False,False,,False
22009,462,464.0,,,474.0,190.9,299.1,,103.0,2.0,,,12.0,-271.1,-162.9,,-359.0,,,False,False,False,,False
22011,151,400.0,,,745.0,297.2,296.3,,126.0,249.0,,,594.0,146.2,145.3,,-25.0,,,False,True,True,,True
22013,164,88.0,,,144.0,20.2,86.2,,18.0,-76.0,,,-20.0,-143.8,-77.8,,-146.0,,,True,False,False,,False
22015,1301,600.0,,,1347.0,305.0,513.7,,128.0,-701.0,,,46.0,-996.0,-787.3,,-1173.0,,,True,False,False,,False
22017,2483,1800.0,,,2945.0,1297.7,1857.1,,471.0,-683.0,,,462.0,-1185.3,-625.9,,-2012.0,,,True,False,True,,False
22019,940,1776.0,,,3485.0,286.5,1035.7,,364.0,836.0,,,2545.0,-653.5,95.7,,-576.0,,,False,True,True,,True
22021,78,232.0,,,104.0,82.6,240.9,,96.0,154.0,,,26.0,4.6,162.9,,18.0,,,True,True,False,,True
22023,95,8.0,,,28.0,4.7,101.7,,2.0,-87.0,,,-67.0,-90.3,6.7,,-93.0,,,True,False,True,,False
22025,122,208.0,,,110.0,173.9,158.0,,53.0,86.0,,,-12.0,51.9,36.0,,-69.0,,,True,True,True,,True
22027,273,224.0,,,208.0,77.9,110.6,,58.0,-49.0,,,-65.0,-195.1,-162.4,,-215.0,,,False,False,False,,False
22029,173,296.0,,,239.0,285.9,367.7,,90.0,123.0,,,66.0,112.9,194.7,,-83.0,,,True,True,False,,True
22031,187,296.0,,,261.0,23.4,217.3,,74.0,109.0,,,74.0,-163.6,30.3,,-113.0,,,True,False,True,,False
22033,2450,4080.0,,,3410.0,3004.1,4153.8,,936.0,1630.0,,,960.0,554.1,1703.8,,-1514.0,,,True,True,False,,True
22035,51,56.0,,,130.0,32.8,43.6,,0.0,5.0,,,79.0,-18.2,-7.4,,-51.0,,,False,False,False,,False
22037,1105,712.0,,,352.0,594.2,314.1,,144.0,-393.0,,,-753.0,-510.8,-790.9,,-961.0,,,False,False,False,,False
22039,401,296.0,,,687.0,99.8,347.0,,52.0,-105.0,,,286.0,-301.2,-54.0,,-349.0,,,False,False,True,,False
22041,244,352.0,,,182.0,330.1,593.5,,0.0,108.0,,,-62.0,86.1,349.5,,-244.0,,,True,True,False,,False
22043,153,192.0,,,270.0,66.1,220.2,,90.0,39.0,,,117.0,-86.9,67.2,,-63.0,,,False,False,False,,False
22045,396,368.0,,,1171.0,52.9,221.9,,46.0,-28.0,,,775.0,-343.1,-174.1,,-350.0,,,False,False,False,,False
22047,168,312.0,,,454.0,60.1,617.6,,51.0,144.0,,,286.0,-107.9,449.6,,-117.0,,,False,True,False,,True
22049,386,96.0,,,175.0,96.6,175.8,,45.0,-290.0,,,-211.0,-289.4,-210.2,,-341.0,,,True,True,True,,False
22051,2265,2424.0,,,5802.0,2086.9,2565.4,,491.0,159.0,,,3537.0,-178.1,300.4,,-1774.0,,,False,False,False,,False
22053,216,320.0,,,872.0,83.1,124.9,,94.0,104.0,,,656.0,-132.9,-91.1,,-122.0,,,False,False,True,,False
22055,1183,1496.0,,,3094.0,927.7,1465.2,,195.0,313.0,,,1911.0,-255.3,282.2,,-988.0,,,False,True,True,,False
22057,740,992.0,,,1345.0,376.1,410.4,,243.0,252.0,,,605.0,-363.9,-329.6,,-497.0,,,False,False,False,,False
22059,127,192.0,,,174.0,159.3,335.5,,46.0,65.0,,,47.0,32.3,208.5,,-81.0,,,True,True,False,,False
22061,740,224.0,,,508.0,241.0,503.4,,59.0,-516.0,,,-232.0,-499.0,-236.6,,-681.0,,,True,True,True,,False
22063,821,1320.0,,,960.0,465.7,669.5,,414.0,499.0,,,139.0,-355.3,-151.5,,-407.0,,,True,True,True,,True
22065,245,152.0,,,122.0,39.4,242.4,,0.0,-93.0,,,-123.0,-205.6,-2.6,,-245.0,,,False,False,True,,False
22067,298,112.0,,,288.0,67.4,154.7,,18.0,-186.0,,,-10.0,-230.6,-143.3,,-280.0,,,True,False,True,,False
22069,488,408.0,,,390.0,376.6,173.0,,113.0,-80.0,,,-98.0,-111.4,-315.0,,-375.0,,,False,False,False,,False
22071,2016,1560.0,,,4979.0,857.7,2093.2,,439.0,-456.0,,,2963.0,-1158.3,77.2,,-1577.0,,,False,False,True,,False
22073,1441,1928.0,,,1578.0,1946.1,1498.6,,484.0,487.0,,,137.0,505.1,57.6,,-957.0,,,True,False,True,,False
22075,378,96.0,,,108.0,36.4,124.2,,21.0,-282.0,,,-270.0,-341.6,-253.8,,-357.0,,,True,False,True,,False
22077,233,288.0,,,313.0,142.8,353.2,,60.0,55.0,,,80.0,-90.2,120.2,,-173.0,,,False,False,False,,False
22079,897,1560.0,,,1357.0,445.0,2426.3,,528.0,663.0,,,460.0,-452.0,1529.3,,-369.0,,,True,True,False,,True
22081,97,176.0,,,87.0,42.2,201.3,,45.0,79.0,,,-10.0,-54.8,104.3,,-52.0,,,True,True,False,,True
22083,203,176.0,,,188.0,61.4,436.7,,39.0,-27.0,,,-15.0,-141.6,233.7,,-164.0,,,True,False,False,,False
22085,236,216.0,,,271.0,27.8,269.7,,38.0,-20.0,,,35.0,-208.2,33.7,,-198.0,,,False,False,False,,False
22087,342,344.0,,,253.0,243.4,397.3,,91.0,2.0,,,-89.0,-98.6,55.3,,-251.0,,,False,False,False,,False
22089,341,336.0,,,807.0,116.5,245.1,,73.0,-5.0,,,466.0,-224.5,-95.9,,-268.0,,,False,False,False,,False
22091,162,184.0,,,128.0,118.5,197.3,,56.0,22.0,,,-34.0,-43.5,35.3,,-106.0,,,False,False,False,,False
22093,101,88.0,,,326.0,35.1,249.4,,12.0,-13.0,,,225.0,-65.9,148.4,,-89.0,,,False,False,False,,False
22095,142,232.0,,,646.0,675.1,146.9,,50.0,90.0,,,504.0,533.1,4.9,,-92.0,,,False,False,True,,False
22097,569,880.0,,,1088.0,886.6,525.2,,113.0,311.0,,,519.0,317.6,-43.8,,-456.0,,,False,False,True,,False
22099,385,344.0,,,704.0,166.5,190.1,,63.0,-41.0,,,319.0,-218.5,-194.9,,-322.0,,,False,False,False,,False
22101,287,360.0,,,721.0,163.8,189.9,,57.0,73.0,,,434.0,-123.2,-97.1,,-230.0,,,False,False,False,,False
22103,1719,2240.0,,,1800.0,1293.0,1349.7,,671.0,521.0,,,81.0,-426.0,-369.3,,-1048.0,,,True,True,True,,False
22105,1004,1880.0,,,1021.0,585.8,867.3,,563.0,876.0,,,17.0,-418.2,-136.7,,-441.0,,,True,True,True,,True
22107,73,240.0,,,44.0,47.5,290.6,,52.0,167.0,,,-29.0,-25.5,217.6,,-21.0,,,True,True,False,,True
22109,580,1000.0,,,1286.0,723.6,1010.2,,251.0,420.0,,,706.0,143.6,430.2,,-329.0,,,False,True,False,,True
22111,295,280.0,,,296.0,169.6,352.8,,52.0,-15.0,,,1.0,-125.4,57.8,,-243.0,,,True,False,False,,False
22113,352,432.0,,,1202.0,78.3,391.2,,83.0,80.0,,,850.0,-273.7,39.2,,-269.0,,,False,False,True,,False
22115,243,504.0,,,576.0,116.9,315.0,,217.0,261.0,,,333.0,-126.1,72.0,,-26.0,,,False,True,True,,True
22117,334,504.0,,,458.0,414.0,333.6,,163.0,170.0,,,124.0,80.0,-0.4,,-171.0,,,True,True,True,,False
22119,441,304.0,,,482.0,211.0,158.7,,123.0,-137.0,,,41.0,-230.0,-282.3,,-318.0,,,True,False,False,,False
22121,187,136.0,,,332.0,133.3,124.1,,27.0,-51.0,,,145.0,-53.7,-62.9,,-160.0,,,False,False,False,,False
22123,66,80.0,,,136.0,37.6,151.3,,16.0,14.0,,,70.0,-28.4,85.3,,-50.0,,,False,False,False,,False
22125,376,536.0,,,272.0,2.1,355.9,,172.0,160.0,,,-104.0,-373.9,-20.1,,-204.0,,,True,False,True,,False
22127,165,304.0,,,193.0,70.9,303.2,,80.0,139.0,,,28.0,-94.1,138.2,,-85.0,,,True,True,True,,True
23001,243,120.0,,,68.0,19.5,111.7,,64.0,-123.0,,,-175.0,-223.5,-131.3,,-179.0,,,False,False,False,,False
23003,21,32.0,,,24.0,11.0,52.0,,826.0,11.0,,,3.0,-10.0,31.0,,805.0,,,True,True,False,,False
23005,263,288.0,,,162.0,92.2,140.0,,319.0,25.0,,,-101.0,-170.8,-123.0,,56.0,,,False,False,False,,False
23007,30,0.0,,,3.0,10.9,4.8,,0.0,-30.0,,,-27.0,-19.1,-25.2,,-30.0,,,True,True,True,,False
23009,12,40.0,,,24.0,6.0,41.5,,17.0,28.0,,,12.0,-6.0,29.5,,5.0,,,True,True,False,,True
23011,111,64.0,,,107.0,26.3,49.4,,1638.0,-47.0,,,-4.0,-84.7,-61.6,,1527.0,,,True,False,False,,False
23013,32,8.0,,,0.0,0.5,5.5,,593.0,-24.0,,,-32.0,-31.5,-26.5,,561.0,,,False,False,False,,False
23015,20,0.0,,,0.0,10.7,8.1,,0.0,-20.0,,,-20.0,-9.3,-11.9,,-20.0,,,False,True,True,,False
23017,105,16.0,,,0.0,6.8,14.8,,15.0,-89.0,,,-105.0,-98.2,-90.2,,-90.0,,,False,False,False,,False
23019,63,336.0,,,462.0,125.7,131.5,,1609.0,273.0,,,399.0,62.7,68.5,,1546.0,,,False,True,True,,False
23021,3,0.0,,,48.0,8.2,,,1.0,-3.0,,,45.0,5.2,,,-2.0,,,False,False,,,True
23023,22,8.0,,,0.0,12.0,7.3,,1.0,-14.0,,,-22.0,-10.0,-14.7,,-21.0,,,False,True,False,,False
23025,90,48.0,,,36.0,45.8,25.4,,155.0,-42.0,,,-54.0,-44.2,-64.6,,65.0,,,False,False,False,,False
23027,36,40.0,,,39.0,0.0,22.4,,817.0,4.0,,,3.0,-36.0,-13.6,,781.0,,,True,False,False,,False
23029,5,8.0,,,0.0,4.6,,,3.0,3.0,,,-5.0,-0.4,,,-2.0,,,False,True,,,True
23031,577,424.0,,,50.0,111.0,260.1,,2797.0,-153.0,,,-527.0,-466.0,-316.9,,2220.0,,,False,False,False,,False
24001,185,232.0,,,169.0,342.6,82.5,,310.0,47.0,,,-16.0,157.6,-102.5,,125.0,,,True,False,False,,False
24003,3300,2432.0,,,2547.0,3211.7,1820.9,,1266.0,-868.0,,,-753.0,-88.3,-1479.1,,-2034.0,,,True,True,False,,False
24005,4909,5904.0,,,3471.0,2031.6,3998.8,,2778.0,995.0,,,-1438.0,-2877.4,-910.2,,-2131.0,,,False,False,True,,False
24009,354,208.0,,,388.0,55.2,655.4,,59.0,-146.0,,,34.0,-298.8,301.4,,-295.0,,,True,False,False,,False
24011,223,136.0,,,111.0,59.4,78.5,,91.0,-87.0,,,-112.0,-163.6,-144.5,,-132.0,,,False,False,False,,False
24013,490,280.0,,,669.0,221.8,363.2,,119.0,-210.0,,,179.0,-268.2,-126.8,,-371.0,,,True,False,True,,False
24015,505,264.0,,,372.0,151.2,129.2,,134.0,-241.0,,,-133.0,-353.8,-375.8,,-371.0,,,True,False,False,,False
24017,757,784.0,,,651.0,342.5,2051.1,,450.0,27.0,,,-106.0,-414.5,1294.1,,-307.0,,,False,False,False,,False
24019,253,200.0,,,154.0,188.8,108.3,,139.0,-53.0,,,-99.0,-64.2,-144.7,,-114.0,,,False,False,False,,False
24021,1177,1000.0,,,880.0,1467.5,1091.4,,1028.0,-177.0,,,-297.0,290.5,-85.6,,-149.0,,,False,False,True,,True
24023,37,24.0,,,38.0,0.0,20.2,,29.0,-13.0,,,1.0,-37.0,-16.8,,-8.0,,,True,False,False,,True
24025,1089,1280.0,,,1037.0,1135.7,1103.8,,1084.0,191.0,,,-52.0,46.7,14.8,,-5.0,,,True,True,True,,True
24027,1374,1216.0,,,1386.0,789.0,651.9,,588.0,-158.0,,,12.0,-585.0,-722.1,,-786.0,,,True,False,False,,False
24029,77,96.0,,,73.0,99.7,53.3,,122.0,19.0,,,-4.0,22.7,-23.7,,45.0,,,True,False,False,,False
24031,4906,3680.0,,,3866.0,1144.9,2385.4,,1867.0,-1226.0,,,-1040.0,-3761.1,-2520.6,,-3039.0,,,True,False,False,,False
24033,6024,6040.0,,,4327.0,6151.6,3578.5,,2517.0,16.0,,,-1697.0,127.6,-2445.5,,-3507.0,,,False,False,False,,False
24035,213,336.0,,,183.0,308.9,210.2,,262.0,123.0,,,-30.0,95.9,-2.8,,49.0,,,True,True,True,,True
24037,319,296.0,,,477.0,115.6,258.2,,107.0,-23.0,,,158.0,-203.4,-60.8,,-212.0,,,False,False,False,,False
24039,203,232.0,,,95.0,44.0,137.5,,430.0,29.0,,,-108.0,-159.0,-65.5,,227.0,,,False,False,False,,False
24041,176,144.0,,,179.0,108.5,71.8,,52.0,-32.0,,,3.0,-67.5,-104.2,,-124.0,,,True,False,False,,False
24043,886,720.0,,,444.0,859.3,154.4,,1050.0,-166.0,,,-442.0,-26.7,-731.6,,164.0,,,False,True,False,,True
24045,878,416.0,,,422.0,351.4,477.1,,333.0,-462.0,,,-456.0,-526.6,-400.9,,-545.0,,,True,False,True,,False
24047,421,272.0,,,98.0,37.5,287.1,,69.0,-149.0,,,-323.0,-383.5,-133.9,,-352.0,,,False,False,True,,False
24510,3090,4448.0,,,3564.0,3044.5,2761.9,,1426.0,1358.0,,,474.0,-45.5,-328.1,,-1664.0,,,True,True,True,,False
25001,306,0.0,,,0.0,8.8,44.6,,0.0,-306.0,,,-306.0,-297.2,-261.4,,-306.0,,,False,True,True,,False
25003,93,0.0,,,2.0,0.3,21.4,,0.0,-93.0,,,-91.0,-92.7,-71.6,,-93.0,,,True,True,True,,False
25005,2004,0.0,,,16648.0,49.0,268.8,,0.0,-2004.0,,,14644.0,-1955.0,-1735.2,,-2004.0,,,False,True,True,,False
25007,0,0.0,,,325.0,0.0,0.0,,,0.0,,,325.0,0.0,0.0,,,,,False,True,True,,
25009,4250,0.0,,,1303.0,33.8,757.6,,0.0,-4250.0,,,-2947.0,-4216.2,-3492.4,,-4250.0,,,True,True,True,,False
25011,52,0.0,,,16.0,6.1,5.0,,0.0,-52.0,,,-36.0,-45.9,-47.0,,-52.0,,,True,True,True,,False
25013,1477,0.0,,,340.0,30.6,508.7,,0.0,-1477.0,,,-1137.0,-1446.4,-968.3,,-1477.0,,,True,True,True,,False
25015,257,0.0,,,27.0,3.2,46.5,,0.0,-257.0,,,-230.0,-253.8,-210.5,,-257.0,,,True,True,True,,False
25017,5027,0.0,,,5168.0,37.9,1008.1,,0.0,-5027.0,,,141.0,-4989.1,-4018.9,,-5027.0,,,True,True,True,,False
25019,0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,True,True,True,,
25021,1722,0.0,,,4403.0,806.5,1185.5,,0.0,-1722.0,,,2681.0,-915.5,-536.5,,-1722.0,,,False,True,True,,False
25023,1630,0.0,,,13689.0,22.4,162.5,,0.0,-1630.0,,,12059.0,-1607.6,-1467.5,,-1630.0,,,False,True,True,,False
25025,4600,0.0,,,7401.0,29.7,1357.9,,0.0,-4600.0,,,2801.0,-4570.3,-3242.1,,-4600.0,,,True,True,True,,False
25027,2199,0.0,,,2541.0,17.4,451.6,,0.0,-2199.0,,,342.0,-2181.6,-1747.4,,-2199.0,,,True,True,True,,False
26001,25,8.0,,,0.0,5.1,16.3,,44.0,-17.0,,,-25.0,-19.9,-8.7,,19.0,,,False,False,True,,False
26003,74,8.0,,,110.0,12.4,,,1.0,-66.0,,,36.0,-61.6,,,-73.0,,,True,True,,,False
26005,457,152.0,,,247.0,169.4,70.7,,155.0,-305.0,,,-210.0,-287.6,-386.3,,-302.0,,,True,True,False,,True
26007,32,16.0,,,7.0,6.2,14.2,,40.0,-16.0,,,-25.0,-25.8,-17.8,,8.0,,,False,False,False,,True
26009,45,80.0,,,58.0,11.3,78.1,,584.0,35.0,,,13.0,-33.6,33.1,,539.0,,,True,True,True,,False
26011,41,8.0,,,3.0,8.8,2.5,,3.0,-33.0,,,-38.0,-32.2,-38.5,,-38.0,,,False,True,False,,False
26013,62,24.0,,,8.0,0.7,8.1,,173.0,-38.0,,,-54.0,-61.3,-53.9,,111.0,,,False,False,False,,False
26015,317,24.0,,,149.0,39.3,11.1,,5.0,-293.0,,,-168.0,-277.7,-305.9,,-312.0,,,True,True,False,,False
