,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29065,113,0.0,,,,,49.0,4.7,,,,0.0,-113.0,,,,,-64.0,-108.3,,,,-113.0,,,,,True,True,,,,False
29067,93,210.0,,,,,97.0,57.2,,,,290.0,117.0,,,,,4.0,-35.8,,,,197.0,,,,,True,True,,,,False
29069,490,336.0,,,,,702.0,173.7,230.7,300.6,,432.0,-154.0,,,,,212.0,-316.3,-259.3,-189.4,,-58.0,,,,,False,False,False,False,,True
29071,980,511.0,410.1,,,,764.0,167.5,689.6,3979.8,,567.0,-469.0,-569.9,,,,-216.0,-812.5,-290.4,2999.8,,-413.0,False,,,,True,False,True,False,,True
29073,145,49.0,,,,,28.0,13.5,,30.6,,100.0,-96.0,,,,,-117.0,-131.5,,-114.4,,-45.0,,,,,False,False,,False,,True
29075,38,42.0,,,,,33.0,37.5,,58.0,,46.0,4.0,,,,,-5.0,-0.5,,20.0,,8.0,,,,,False,True,,False,,False
29077,4082,2618.0,4903.9,,,,2586.0,4896.6,3107.0,11524.2,,5289.0,-1464.0,821.9,,,,-1496.0,814.6,-975.0,7442.2,,1207.0,True,,,,False,True,True,False,,True
29079,141,0.0,,,,,42.0,28.8,,1.5,,1.0,-141.0,,,,,-99.0,-112.2,,-139.5,,-140.0,,,,,True,True,,True,,True
29081,41,112.0,,,,,41.0,41.8,,124.5,,149.0,71.0,,,,,0.0,0.8,,83.5,,108.0,,,,,True,True,,False,,False
29083,92,140.0,,,,,140.0,85.5,,127.8,,217.0,48.0,,,,,48.0,-6.5,,35.8,,125.0,,,,,False,True,,True,,False
29085,71,56.0,,,,,35.0,,,,,158.0,-15.0,,,,,-36.0,,,,,87.0,,,,,False,,,,,False
29087,69,28.0,,,,,7.0,0.4,,,,137.0,-41.0,,,,,-62.0,-68.6,,,,68.0,,,,,False,False,,,,False
29089,130,56.0,,,,,31.0,14.6,,,,57.0,-74.0,,,,,-99.0,-115.4,,,,-73.0,,,,,False,False,,,,True
29091,366,245.0,,,,,440.0,192.1,181.9,304.9,,918.0,-121.0,,,,,74.0,-173.9,-184.1,-61.1,,552.0,,,,,True,False,False,True,,False
29093,52,42.0,,,,,21.0,3.9,,,,166.0,-10.0,,,,,-31.0,-48.1,,,,114.0,,,,,False,False,,,,False
29095,3591,6741.0,8380.8,,,,6449.0,9133.0,6889.7,7184.3,,14331.0,3150.0,4789.8,,,,2858.0,5542.0,3298.7,3593.3,,10740.0,False,,,,True,False,False,False,,False
29097,1846,1113.0,1572.1,,,,1542.0,200.5,980.6,11189.5,,780.0,-733.0,-273.9,,,,-304.0,-1645.5,-865.4,9343.5,,-1066.0,True,,,,True,False,False,False,,False
29099,2455,2793.0,1485.8,,,,1871.0,6098.6,2610.1,4627.4,,5271.0,338.0,-969.2,,,,-584.0,3643.6,155.1,2172.4,,2816.0,False,,,,False,False,True,False,,False
29101,512,329.0,682.7,,,,458.0,197.8,324.2,272.7,,140.0,-183.0,170.7,,,,-54.0,-314.2,-187.8,-239.3,,-372.0,True,,,,True,False,False,False,,False
29103,37,49.0,,,,,7.0,,,,,148.0,12.0,,,,,-30.0,,,,,111.0,,,,,False,,,,,False
29105,313,168.0,,,,,292.0,120.2,199.5,168.3,,80.0,-145.0,,,,,-21.0,-192.8,-113.5,-144.7,,-233.0,,,,,True,False,True,True,,False
29107,257,182.0,,,,,227.0,24.6,123.3,103.9,,340.0,-75.0,,,,,-30.0,-232.4,-133.7,-153.1,,83.0,,,,,True,False,False,False,,False
29109,323,350.0,,,,,357.0,329.3,427.9,974.6,,455.0,27.0,,,,,34.0,6.3,104.9,651.6,,132.0,,,,,False,True,False,False,,False
29111,41,84.0,,,,,21.0,8.6,,,,307.0,43.0,,,,,-20.0,-32.4,,,,266.0,,,,,True,True,,,,False
29113,411,567.0,213.7,,,,483.0,197.2,351.9,1758.5,,1035.0,156.0,-197.3,,,,72.0,-213.8,-59.1,1347.5,,624.0,False,,,,True,False,True,False,,False
29115,44,14.0,,,,,49.0,21.9,,12.7,,18.0,-30.0,,,,,5.0,-22.1,,-31.3,,-26.0,,,,,True,True,,False,,True
29117,326,112.0,,,,,69.0,47.2,,81.2,,394.0,-214.0,,,,,-257.0,-278.8,,-244.8,,68.0,,,,,False,False,,False,,True
29119,118,315.0,,,,,436.0,23.6,14.4,779.6,,63.0,197.0,,,,,318.0,-94.4,-103.6,661.6,,-55.0,,,,,False,True,True,False,,True
29121,87,105.0,,,,,56.0,20.0,,,,101.0,18.0,,,,,-31.0,-67.0,,,,14.0,,,,,False,False,,,,True
29123,252,14.0,,,,,35.0,3.7,,,,13.0,-238.0,,,,,-217.0,-248.3,,,,-239.0,,,,,True,False,,,,False
29125,55,28.0,,,,,14.0,13.2,,,,170.0,-27.0,,,,,-41.0,-41.8,,,,115.0,,,,,False,False,,,,False
29127,476,476.0,,,,,156.0,2857.6,90.2,270.1,,827.0,0.0,,,,,-320.0,2381.6,-385.8,-205.9,,351.0,,,,,False,False,False,False,,False
29129,21,0.0,,,,,7.0,4.2,,,,0.0,-21.0,,,,,-14.0,-16.8,,,,-21.0,,,,,True,True,,,,False
29131,336,231.0,,,,,136.0,162.6,,472.6,,477.0,-105.0,,,,,-200.0,-173.4,,136.6,,141.0,,,,,False,False,,False,,False
29133,153,56.0,,,,,166.0,3.2,53.6,49.2,,43.0,-97.0,,,,,13.0,-149.8,-99.4,-103.8,,-110.0,,,,,True,False,False,False,,False
29135,154,238.0,,,,,73.0,67.0,74.1,77.7,,522.0,84.0,,,,,-81.0,-87.0,-79.9,-76.3,,368.0,,,,,True,False,True,True,,False
29137,69,56.0,,,,,11.0,10.3,,,,262.0,-13.0,,,,,-58.0,-58.7,,,,193.0,,,,,False,False,,,,False
29139,49,42.0,,,,,22.0,22.2,,38.3,,172.0,-7.0,,,,,-27.0,-26.8,,-10.7,,123.0,,,,,False,False,,False,,False
29141,220,140.0,,,,,86.0,57.4,,127.5,,359.0,-80.0,,,,,-134.0,-162.6,,-92.5,,139.0,,,,,False,False,,False,,False
29143,324,364.0,,,,,228.0,476.6,166.2,120.4,,245.0,40.0,,,,,-96.0,152.6,-157.8,-203.6,,-79.0,,,,,False,False,False,False,,False
29145,527,483.0,993.8,,,,901.0,38.1,257.6,187.6,,257.0,-44.0,466.8,,,,374.0,-488.9,-269.4,-339.4,,-270.0,False,,,,False,False,False,False,,False
29147,560,567.0,,,,,142.0,420.1,17.8,334.3,,667.0,7.0,,,,,-418.0,-139.9,-542.2,-225.7,,107.0,,,,,False,False,False,False,,False
29149,87,7.0,,,,,59.0,8.4,,,,7.0,-80.0,,,,,-28.0,-78.6,,,,-80.0,,,,,True,True,,,,False
29151,90,56.0,,,,,44.0,13.1,,,,33.0,-34.0,,,,,-46.0,-76.9,,,,-57.0,,,,,False,False,,,,False
29153,105,14.0,,,,,55.0,,,,,39.0,-91.0,,,,,-50.0,,,,,-66.0,,,,,True,,,,,True
29155,260,175.0,,,,,381.0,24.8,66.1,72.5,,95.0,-85.0,,,,,121.0,-235.2,-193.9,-187.5,,-165.0,,,,,False,False,False,False,,False
29157,369,105.0,,,,,111.0,28.9,52.3,166.3,,85.0,-264.0,,,,,-258.0,-340.1,-316.7,-202.7,,-284.0,,,,,True,False,False,True,,False
29159,585,1036.0,,,,,468.0,997.6,448.4,1628.6,,1120.0,451.0,,,,,-117.0,412.6,-136.6,1043.6,,535.0,,,,,True,True,True,False,,False
29161,330,112.0,,,,,238.0,93.6,,35.7,,349.0,-218.0,,,,,-92.0,-236.4,,-294.3,,19.0,,,,,True,False,,False,,True
29163,175,105.0,,,,,62.0,35.3,,47.4,,205.0,-70.0,,,,,-113.0,-139.7,,-127.6,,30.0,,,,,False,False,,False,,True
29165,318,504.0,574.2,,,,693.0,251.9,941.0,613.6,,772.0,186.0,256.2,,,,375.0,-66.1,623.0,295.6,,454.0,False,,,,False,True,False,False,,False
29167,275,273.0,,,,,253.0,102.9,263.4,139.0,,168.0,-2.0,,,,,-22.0,-172.1,-11.6,-136.0,,-107.0,,,,,False,False,False,False,,False
29169,370,63.0,357.4,,,,365.0,6.6,161.1,70.7,,61.0,-307.0,-12.6,,,,-5.0,-363.4,-208.9,-299.3,,-309.0,True,,,,True,False,True,True,,False
29171,21,42.0,,,,,7.0,,,,,202.0,21.0,,,,,-14.0,,,,,181.0,,,,,True,,,,,False
29173,118,35.0,,,,,15.0,6.2,,,,49.0,-83.0,,,,,-103.0,-111.8,,,,-69.0,,,,,False,False,,,,True
29175,161,203.0,,,,,121.0,15.3,,108.6,,797.0,42.0,,,,,-40.0,-145.7,,-52.4,,636.0,,,,,True,False,,False,,False
29177,74,301.0,,,,,156.0,29.9,,368.5,,789.0,227.0,,,,,82.0,-44.1,,294.5,,715.0,,,,,True,True,,False,,False
29179,18,42.0,,,,,16.0,2.7,,,,65.0,24.0,,,,,-2.0,-15.3,,,,47.0,,,,,True,True,,,,False
29181,103,35.0,,,,,108.0,32.4,,22.3,,21.0,-68.0,,,,,5.0,-70.6,,-80.7,,-82.0,,,,,True,False,,False,,False
29183,3558,6727.0,5384.6,,,,3652.0,4583.6,4638.7,14378.2,,8283.0,3169.0,1826.6,,,,94.0,1025.6,1080.7,10820.2,,4725.0,True,,,,True,True,True,False,,False
29185,27,42.0,,,,,35.0,2.7,,,,44.0,15.0,,,,,8.0,-24.3,,,,17.0,,,,,True,False,,,,False
29186,132,42.0,,,,,56.0,24.7,,74.3,,73.0,-90.0,,,,,-76.0,-107.3,,-57.7,,-59.0,,,,,True,False,,True,,True
29187,1598,504.0,343.8,,,,527.0,339.9,356.2,804.5,,1183.0,-1094.0,-1254.2,,,,-1071.0,-1258.1,-1241.8,-793.5,,-415.0,False,,,,True,False,False,True,,True
29189,9567,17325.0,5425.3,,,,13896.0,13427.7,6535.8,48389.3,,17970.0,7758.0,-4141.7,,,,4329.0,3860.7,-3031.2,38822.3,,8403.0,True,,,,True,True,True,False,,False
29195,251,287.0,,,,,221.0,50.3,43.8,181.4,,239.0,36.0,,,,,-30.0,-200.7,-207.2,-69.6,,-12.0,,,,,True,False,False,False,,True
29197,15,0.0,,,,,7.0,4.0,,,,1.0,-15.0,,,,,-8.0,-11.0,,,,-14.0,,,,,True,True,,,,True
29199,19,7.0,,,,,7.0,1.5,,2.2,,106.0,-12.0,,,,,-12.0,-17.5,,-16.8,,87.0,,,,,False,False,,False,,False
29201,461,385.0,,,,,480.0,51.2,226.1,1338.9,,438.0,-76.0,,,,,19.0,-409.8,-234.9,877.9,,-23.0,,,,,True,False,False,False,,True
29203,39,21.0,,,,,45.0,35.4,,148.3,,15.0,-18.0,,,,,6.0,-3.6,,109.3,,-24.0,,,,,True,True,,False,,False
29205,36,133.0,,,,,7.0,22.8,,,,242.0,97.0,,,,,-29.0,-13.2,,,,206.0,,,,,True,True,,,,False
29207,233,133.0,,,,,369.0,7.3,98.3,208.2,,141.0,-100.0,,,,,136.0,-225.7,-134.7,-24.8,,-92.0,,,,,False,False,False,True,,True
29209,305,168.0,,,,,212.0,135.9,,365.2,,287.0,-137.0,,,,,-93.0,-169.1,,60.2,,-18.0,,,,,True,False,,True,,True
29211,53,70.0,,,,,55.0,5.6,18.6,85.6,,72.0,17.0,,,,,2.0,-47.4,-34.4,32.6,,19.0,,,,,True,False,False,False,,False
29213,713,1162.0,571.8,,,,622.0,5340.9,704.5,6149.6,,1536.0,449.0,-141.2,,,,-91.0,4627.9,-8.5,5436.6,,823.0,True,,,,True,False,True,False,,False
29215,237,98.0,,,,,131.0,45.2,,,,550.0,-139.0,,,,,-106.0,-191.8,,,,313.0,,,,,True,False,,,,False
29217,107,0.0,,,,,113.0,35.8,,17.9,,2.0,-107.0,,,,,6.0,-71.2,,-89.1,,-105.0,,,,,True,True,,True,,True
29219,280,280.0,,,,,161.0,201.8,437.9,1861.3,,391.0,0.0,,,,,-119.0,-78.2,157.9,1581.3,,111.0,,,,,False,False,False,False,,False
29221,276,56.0,,,,,152.0,27.8,,67.3,,71.0,-220.0,,,,,-124.0,-248.2,,-208.7,,-205.0,,,,,True,False,,True,,True
29223,134,154.0,,,,,51.0,,,,,530.0,20.0,,,,,-83.0,,,,,396.0,,,,,False,,,,,False
29225,387,140.0,,,,,243.0,59.1,336.0,270.6,,118.0,-247.0,,,,,-144.0,-327.9,-51.0,-116.4,,-269.0,,,,,True,False,True,True,,False
29227,11,21.0,,,,,7.0,0.7,,,,65.0,10.0,,,,,-4.0,-10.3,,,,54.0,,,,,True,False,,,,False
29229,176,35.0,,,,,118.0,21.9,,31.9,,8.0,-141.0,,,,,-58.0,-154.1,,-144.1,,-168.0,,,,,True,False,,False,,False
29510,2218,4788.0,2383.9,,,,5124.0,2948.2,1292.3,4902.4,,4058.0,2570.0,165.9,,,,2906.0,730.2,-925.7,2684.4,,1840.0,True,,,,False,True,True,False,,True
30001,30,112.0,,,,,12.0,18.1,,,,201.0,82.0,,,,,-18.0,-11.9,,,,171.0,,,,,True,True,,,,False
30003,513,714.0,,,,,118.0,1127.7,9.8,791.7,,156.0,201.0,,,,,-395.0,614.7,-503.2,278.7,,-357.0,,,,,False,False,False,False,,False
30005,9,7.0,,,,,20.0,,,,,6.0,-2.0,,,,,11.0,,,,,-3.0,,,,,False,,,,,False
30007,7,7.0,,,,,15.0,3.1,,,,3.0,0.0,,,,,8.0,-3.9,,,,-4.0,,,,,False,False,,,,False
30009,50,77.0,,,,,42.0,53.6,,91.8,,67.0,27.0,,,,,-8.0,3.6,,41.8,,17.0,,,,,True,True,,False,,True
30011,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
30013,379,231.0,6.0,,,,1283.0,127.1,106.3,570.5,,602.0,-148.0,-373.0,,,,904.0,-251.9,-272.7,191.5,,223.0,False,,,,False,False,False,False,,False
30015,13,21.0,,,,,18.0,,,,,41.0,8.0,,,,,5.0,,,,,28.0,,,,,True,,,,,False
30017,50,35.0,,,,,9.0,,,93.0,,30.0,-15.0,,,,,-41.0,,,43.0,,-20.0,,,,,False,,,False,,False
30019,1,7.0,,,,,0.0,,,,,42.0,6.0,,,,,-1.0,,,,,41.0,,,,,True,,,,,False
30021,52,42.0,,,,,1.0,,,,,54.0,-10.0,,,,,-51.0,,,,,2.0,,,,,False,,,,,True
30023,94,42.0,,,,,26.0,5.0,,,,136.0,-52.0,,,,,-68.0,-89.0,,,,42.0,,,,,False,False,,,,True
30025,3,0.0,,,,,7.0,,,,,9.0,-3.0,,,,,4.0,,,,,6.0,,,,,False,,,,,False
30027,50,14.0,,,,,59.0,,,,,11.0,-36.0,,,,,9.0,,,,,-39.0,,,,,True,,,,,False
30029,575,553.0,334.3,,,,1479.0,1352.4,293.4,3885.8,,861.0,-22.0,-240.7,,,,904.0,777.4,-281.6,3310.8,,286.0,False,,,,False,False,False,False,,False
30031,339,728.0,1726.4,,,,957.0,453.7,668.3,1092.2,,663.0,389.0,1387.4,,,,618.0,114.7,329.3,753.2,,324.0,False,,,,False,True,True,False,,True
30033,5,0.0,,,,,21.0,,,,,1.0,-5.0,,,,,16.0,,,,,-4.0,,,,,False,,,,,True
30035,122,21.0,,,,,32.0,63.6,,94.6,,75.0,-101.0,,,,,-90.0,-58.4,,-27.4,,-47.0,,,,,True,True,,True,,True
30037,0,0.0,,,,,0.0,0.1,,,,0.0,0.0,,,,,0.0,0.1,,,,0.0,,,,,True,False,,,,True
30039,15,7.0,,,,,0.0,,,,,3.0,-8.0,,,,,-15.0,,,,,-12.0,,,,,False,,,,,False
30041,91,7.0,,,,,123.0,16.7,,,,18.0,-84.0,,,,,32.0,-74.3,,,,-73.0,,,,,True,True,,,,True
30043,30,49.0,,,,,33.0,3.7,,,,49.0,19.0,,,,,3.0,-26.3,,,,19.0,,,,,True,False,,,,False
30045,3,14.0,,,,,0.0,,,,,36.0,11.0,,,,,-3.0,,,,,33.0,,,,,True,,,,,False
30047,93,203.0,,,,,258.0,69.0,139.4,151.0,,195.0,110.0,,,,,165.0,-24.0,46.4,58.0,,102.0,,,,,False,True,True,True,,True
30049,94,196.0,177.8,,,,741.0,143.5,100.0,368.9,,283.0,102.0,83.8,,,,647.0,49.5,6.0,274.9,,189.0,True,,,,False,True,True,False,,False
30051,15,0.0,,,,,0.0,0.0,,,,0.0,-15.0,,,,,-15.0,-15.0,,,,-15.0,,,,,False,True,,,,False
30053,37,112.0,,,,,118.0,20.4,,,,77.0,75.0,,,,,81.0,-16.6,,,,40.0,,,,,False,True,,,,True
30055,18,7.0,,,,,0.0,,,,,0.0,-11.0,,,,,-18.0,,,,,-18.0,,,,,False,,,,,False
30057,28,112.0,,,,,18.0,21.8,,125.4,,78.0,84.0,,,,,-10.0,-6.2,,97.4,,50.0,,,,,True,True,,False,,True
30059,20,0.0,,,,,0.0,0.2,,,,0.0,-20.0,,,,,-20.0,-19.8,,,,-20.0,,,,,False,True,,,,False
30061,2,0.0,,,,,3.0,,,,,,-2.0,,,,,1.0,,,,,,,,,,True,,,,,
30063,320,364.0,334.4,,,,1123.0,249.4,319.0,1115.3,,799.0,44.0,14.4,,,,803.0,-70.6,-1.0,795.3,,479.0,True,,,,False,False,True,False,,False
30065,30,7.0,,,,,67.0,0.2,,,,6.0,-23.0,,,,,37.0,-29.8,,,,-24.0,,,,,False,False,,,,False
30067,41,49.0,,,,,28.0,19.2,,31.6,,82.0,8.0,,,,,-13.0,-21.8,,-9.4,,41.0,,,,,False,False,,False,,False
30069,0,0.0,,,,,7.0,,,,,,0.0,,,,,7.0,,,,,,,,,,False,,,,,
30071,117,0.0,,,,,0.0,,,,,,-117.0,,,,,-117.0,,,,,,,,,,False,,,,,
30073,13,7.0,,,,,2.0,1.0,,,,5.0,-6.0,,,,,-11.0,-12.0,,,,-8.0,,,,,False,False,,,,False
30075,2,0.0,,,,,0.0,,,,,2.0,-2.0,,,,,-2.0,,,,,0.0,,,,,False,,,,,True
30077,8,14.0,,,,,12.0,,,,,177.0,6.0,,,,,4.0,,,,,169.0,,,,,True,,,,,False
30079,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
30081,54,147.0,,,,,254.0,123.1,,93.6,,189.0,93.0,,,,,200.0,69.1,,39.6,,135.0,,,,,False,True,,True,,False
30083,27,35.0,,,,,10.0,43.6,,15.7,,36.0,8.0,,,,,-17.0,16.6,,-11.3,,9.0,,,,,False,False,,False,,False
30085,134,70.0,,,,,0.0,3.0,,,,160.0,-64.0,,,,,-134.0,-131.0,,,,26.0,,,,,False,False,,,,True
30087,538,21.0,,,,,28.0,11.1,,,,20.0,-517.0,,,,,-510.0,-526.9,,,,-518.0,,,,,True,False,,,,False
30089,36,14.0,,,,,35.0,,,,,17.0,-22.0,,,,,-1.0,,,,,-19.0,,,,,True,,,,,True
30091,6,0.0,,,,,0.0,,,,,1.0,-6.0,,,,,-6.0,,,,,-5.0,,,,,False,,,,,True
30093,147,203.0,,,,,395.0,40.8,,156.9,,603.0,56.0,,,,,248.0,-106.2,,9.9,,456.0,,,,,False,False,,True,,False
30095,32,21.0,,,,,16.0,10.3,,,,23.0,-11.0,,,,,-16.0,-21.7,,,,-9.0,,,,,False,False,,,,True
30097,34,0.0,,,,,0.0,,,,,1.0,-34.0,,,,,-34.0,,,,,-33.0,,,,,False,,,,,True
30099,5,0.0,,,,,7.0,,,,,0.0,-5.0,,,,,2.0,,,,,-5.0,,,,,True,,,,,False
30101,40,0.0,,,,,4.0,6.3,,0.0,,0.0,-40.0,,,,,-36.0,-33.7,,-40.0,,-40.0,,,,,True,True,,True,,False
30103,1,0.0,,,,,7.0,,,,,0.0,-1.0,,,,,6.0,,,,,-1.0,,,,,False,,,,,False
30105,48,28.0,,,,,7.0,,,,,41.0,-20.0,,,,,-41.0,,,,,-7.0,,,,,False,,,,,True
30107,6,7.0,,,,,6.0,0.1,,,,4.0,1.0,,,,,0.0,-5.9,,,,-2.0,,,,,True,False,,,,False
30109,6,14.0,,,,,0.0,,,,,24.0,8.0,,,,,-6.0,,,,,18.0,,,,,True,,,,,False
30111,1749,1435.0,2085.7,,,,1629.0,3613.5,1380.5,1083.7,,1029.0,-314.0,336.7,,,,-120.0,1864.5,-368.5,-665.3,,-720.0,False,,,,True,False,False,False,,False
31001,166,112.0,,,,,173.0,14.9,29.0,67.9,,227.0,-54.0,,,,,7.0,-151.1,-137.0,-98.1,,61.0,,,,,True,False,False,False,,False
31003,37,7.0,,,,,21.0,1.2,,,,3.0,-30.0,,,,,-16.0,-35.8,,,,-34.0,,,,,True,False,,,,False
31005,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
31007,2,0.0,,,,,0.0,,,,,0.0,-2.0,,,,,-2.0,,,,,-2.0,,,,,False,,,,,False
31009,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31011,57,0.0,,,,,13.0,0.3,,,,0.0,-57.0,,,,,-44.0,-56.7,,,,-57.0,,,,,True,True,,,,False
31013,42,14.0,,,,,19.0,1.3,,,,2.0,-28.0,,,,,-23.0,-40.7,,,,-40.0,,,,,True,False,,,,False
31015,16,0.0,,,,,0.0,0.0,,,,0.0,-16.0,,,,,-16.0,-16.0,,,,-16.0,,,,,False,True,,,,False
31017,17,0.0,,,,,0.0,,,,,,-17.0,,,,,-17.0,,,,,,,,,,False,,,,,
31019,620,420.0,,,,,175.0,180.6,225.2,277.3,,354.0,-200.0,,,,,-445.0,-439.4,-394.8,-342.7,,-266.0,,,,,False,False,False,False,,False
31021,53,35.0,,,,,37.0,8.3,,29.0,,187.0,-18.0,,,,,-16.0,-44.7,,-24.0,,134.0,,,,,True,False,,False,,False
31023,50,21.0,,,,,28.0,5.1,,7.4,,98.0,-29.0,,,,,-22.0,-44.9,,-42.6,,48.0,,,,,True,False,,False,,False
31025,148,140.0,,,,,124.0,18.1,246.0,120.1,,78.0,-8.0,,,,,-24.0,-129.9,98.0,-27.9,,-70.0,,,,,False,False,False,False,,False
31027,54,7.0,,,,,40.0,4.2,,1.9,,3.0,-47.0,,,,,-14.0,-49.8,,-52.1,,-51.0,,,,,True,False,,False,,False
31029,14,14.0,,,,,0.0,0.3,,,,5.0,0.0,,,,,-14.0,-13.7,,,,-9.0,,,,,False,False,,,,False
31031,38,0.0,,,,,0.0,0.2,,,,64.0,-38.0,,,,,-38.0,-37.8,,,,26.0,,,,,False,True,,,,True
31033,11,21.0,,,,,7.0,3.4,,13.5,,24.0,10.0,,,,,-4.0,-7.6,,2.5,,13.0,,,,,True,True,,True,,False
31035,21,28.0,,,,,7.0,8.0,,15.3,,7.0,7.0,,,,,-14.0,-13.0,,-5.7,,-14.0,,,,,False,False,,True,,False
31037,67,28.0,,,,,106.0,4.0,4.8,30.1,,0.0,-39.0,,,,,39.0,-63.0,-62.2,-36.9,,-67.0,,,,,False,False,False,True,,False
31039,63,70.0,,,,,50.0,7.7,,64.7,,48.0,7.0,,,,,-13.0,-55.3,,1.7,,-15.0,,,,,False,False,,True,,False
31041,39,14.0,,,,,14.0,3.5,,4.8,,14.0,-25.0,,,,,-25.0,-35.5,,-34.2,,-25.0,,,,,False,False,,False,,False
31043,240,98.0,,,,,186.0,7.1,13.8,216.0,,0.0,-142.0,,,,,-54.0,-232.9,-226.2,-24.0,,-240.0,,,,,True,False,False,True,,False
31045,106,28.0,,,,,14.0,1.2,,,,195.0,-78.0,,,,,-92.0,-104.8,,,,89.0,,,,,False,False,,,,False
31047,124,217.0,,,,,128.0,84.8,4.5,76.6,,92.0,93.0,,,,,4.0,-39.2,-119.5,-47.4,,-32.0,,,,,True,True,False,True,,True
31049,4,0.0,,,,,0.0,,,,,0.0,-4.0,,,,,-4.0,,,,,-4.0,,,,,False,,,,,False
31051,29,0.0,,,,,35.0,22.0,,4.0,,0.0,-29.0,,,,,6.0,-7.0,,-25.0,,-29.0,,,,,True,True,,True,,False
31053,318,147.0,,,,,270.0,51.2,20.7,82.1,,178.0,-171.0,,,,,-48.0,-266.8,-297.3,-235.9,,-140.0,,,,,True,False,False,False,,True
31055,4767,6125.0,9146.2,,,,5210.0,2273.7,3568.7,6714.4,,2964.0,1358.0,4379.2,,,,443.0,-2493.3,-1198.3,1947.4,,-1803.0,False,,,,True,False,True,False,,False
31057,11,7.0,,,,,0.0,,,,,0.0,-4.0,,,,,-11.0,,,,,-11.0,,,,,False,,,,,False
31059,28,14.0,,,,,7.0,8.3,,11.1,,23.0,-14.0,,,,,-21.0,-19.7,,-16.9,,-5.0,,,,,False,False,,False,,True
31061,13,7.0,,,,,0.0,0.3,,,,48.0,-6.0,,,,,-13.0,-12.7,,,,35.0,,,,,False,False,,,,False
31063,5,0.0,,,,,0.0,0.1,,,,0.0,-5.0,,,,,-5.0,-4.9,,,,-5.0,,,,,False,True,,,,False
31065,20,21.0,,,,,0.0,1.1,,,,24.0,1.0,,,,,-20.0,-18.9,,,,4.0,,,,,False,False,,,,False
31067,121,49.0,,,,,80.0,16.2,,29.3,,160.0,-72.0,,,,,-41.0,-104.8,,-91.7,,39.0,,,,,True,False,,False,,True
31069,5,0.0,,,,,0.0,0.2,,,,0.0,-5.0,,,,,-5.0,-4.8,,,,-5.0,,,,,False,True,,,,False
31071,4,0.0,,,,,0.0,0.1,,,,0.0,-4.0,,,,,-4.0,-3.9,,,,-4.0,,,,,False,True,,,,False
31073,17,14.0,,,,,0.0,3.3,,4.4,,42.0,-3.0,,,,,-17.0,-13.7,,-12.6,,25.0,,,,,False,False,,False,,False
31075,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
31077,14,7.0,,,,,0.0,0.5,,,,2.0,-7.0,,,,,-14.0,-13.5,,,,-12.0,,,,,False,False,,,,False
31079,251,252.0,114.1,,,,519.0,43.4,16.1,293.7,,271.0,1.0,-136.9,,,,268.0,-207.6,-234.9,42.7,,20.0,False,,,,False,False,False,False,,False
31081,27,56.0,,,,,17.0,14.2,,99.0,,33.0,29.0,,,,,-10.0,-12.8,,72.0,,6.0,,,,,True,True,,False,,True
31083,13,0.0,,,,,0.0,0.0,,,,0.0,-13.0,,,,,-13.0,-13.0,,,,-13.0,,,,,False,True,,,,False
31085,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31087,4,0.0,,,,,0.0,0.0,,,,0.0,-4.0,,,,,-4.0,-4.0,,,,-4.0,,,,,False,True,,,,False
31089,43,7.0,,,,,22.0,2.5,,,,1.0,-36.0,,,,,-21.0,-40.5,,,,-42.0,,,,,True,False,,,,False
31091,3,0.0,,,,,0.0,,,,,0.0,-3.0,,,,,-3.0,,,,,-3.0,,,,,False,,,,,False
31093,35,28.0,,,,,14.0,5.4,,24.4,,75.0,-7.0,,,,,-21.0,-29.6,,-10.6,,40.0,,,,,False,False,,False,,False
