,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
37151,74,85.0,83.8,,84.0,120.0,,,,,,,,128.0,,94.5,74.9,,69.6,90.1,40.2,96.0,97.0,,52.6,,83.7,97.0,,,63.0,49.8,161.6,11.0,9.8,,10.0,46.0,,,,,,,,54.0,,20.5,0.9,,-4.4,16.1,-33.8,22.0,23.0,,-21.4,,9.7,23.0,,,-11.0,-24.2,87.6,True,,True,False,,,,,,,,False,,False,True,,True,False,False,False,False,,False,,True,False,,,False,False,False
37153,89,96.0,95.4,,79.0,80.0,,,,,,,,41.0,,100.0,45.9,,78.4,78.5,24.2,116.0,129.0,,108.3,,,,,,67.0,44.1,130.1,7.0,6.4,,-10.0,-9.0,,,,,,,,-48.0,,11.0,-43.1,,-10.6,-10.5,-64.8,27.0,40.0,,19.3,,,,,,-22.0,-44.9,41.1,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
37155,193,217.0,232.0,,190.0,323.0,,,,,,,,164.0,,246.5,140.2,,170.7,183.8,0.7,218.0,0.0,,89.9,,196.1,226.0,,,118.0,155.2,380.0,24.0,39.0,,-3.0,130.0,,,,,,,,-29.0,,53.5,-52.8,,-22.3,-9.2,-192.3,25.0,-193.0,,-103.1,,3.1,33.0,,,-75.0,-37.8,187.0,False,,True,False,,,,,,,,False,,False,False,,True,True,False,False,False,,False,,True,False,,,False,False,False
37157,89,74.0,61.2,,86.0,153.0,,,,,,,,35.0,,146.6,99.1,,77.5,94.3,116.3,136.0,15.0,,105.1,,,,,,106.0,67.3,128.8,-15.0,-27.8,,-3.0,64.0,,,,,,,,-54.0,,57.6,10.1,,-11.5,5.3,27.3,47.0,-74.0,,16.1,,,,,,17.0,-21.7,39.8,False,,True,False,,,,,,,,False,,False,True,,True,True,False,False,False,,False,,,,,,False,False,False
37159,135,109.0,105.9,,103.0,84.0,,,,,,,,126.0,,120.3,111.0,,81.0,110.7,90.2,101.0,145.0,,99.5,,110.9,75.0,,,77.0,91.1,141.3,-26.0,-29.1,,-32.0,-51.0,,,,,,,,-9.0,,-14.7,-24.0,,-54.0,-24.3,-44.8,-34.0,10.0,,-35.5,,-24.1,-60.0,,,-58.0,-43.9,6.3,False,,False,False,,,,,,,,True,,True,True,,False,True,False,False,True,,False,,True,False,,,False,False,True
37161,43,40.0,41.0,,40.0,75.0,,,,,,,,60.0,,91.7,61.4,,17.0,33.5,47.1,62.0,37.0,,30.4,,37.4,,,,57.0,39.8,64.9,-3.0,-2.0,,-3.0,32.0,,,,,,,,17.0,,48.7,18.4,,-26.0,-9.5,4.1,19.0,-6.0,,-12.6,,-5.6,,,,14.0,-3.2,21.9,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
37163,56,36.0,30.9,,31.0,42.0,,,,,,,,76.0,,53.7,19.6,,7.9,24.6,13.2,32.0,0.0,,21.2,,35.3,,,,25.0,41.8,79.6,-20.0,-25.1,,-25.0,-14.0,,,,,,,,20.0,,-2.3,-36.4,,-48.1,-31.4,-42.8,-24.0,-56.0,,-34.8,,-20.7,,,,-31.0,-14.2,23.6,False,,False,True,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,True,False
37165,96,77.0,75.4,,60.0,57.0,,,,,,,,32.0,,97.7,53.9,,60.6,60.3,0.0,74.0,8.0,,69.9,,,,,,62.0,39.9,137.3,-19.0,-20.6,,-36.0,-39.0,,,,,,,,-64.0,,1.7,-42.1,,-35.4,-35.7,-96.0,-22.0,-88.0,,-26.1,,,,,,-34.0,-56.1,41.3,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,False
37167,76,93.0,95.0,,64.0,35.0,,,,,,,,48.0,,92.9,77.8,,64.1,70.4,41.8,91.0,21.0,,45.6,,88.2,,,,66.0,60.9,176.3,17.0,19.0,,-12.0,-41.0,,,,,,,,-28.0,,16.9,1.8,,-11.9,-5.6,-34.2,15.0,-55.0,,-30.4,,12.2,,,,-10.0,-15.1,100.3,False,,True,False,,,,,,,,False,,True,True,,True,True,False,True,False,,False,,True,,,,True,True,False
37169,17,33.0,31.2,,20.0,17.0,,,,,,,,18.0,,47.7,35.0,,16.1,23.6,18.1,37.0,37.0,,9.4,,,,,,31.0,16.6,59.4,16.0,14.2,,3.0,0.0,,,,,,,,1.0,,30.7,18.0,,-0.9,6.6,1.1,20.0,20.0,,-7.6,,,,,,14.0,-0.4,42.4,True,,True,True,,,,,,,,True,,False,False,,True,True,True,False,False,,True,,,,,,True,True,False
37171,33,34.0,33.0,,34.0,48.0,,,,,,,,56.0,,52.5,52.9,,13.5,28.9,43.8,24.0,7.0,,16.6,,34.4,,,,31.0,35.2,78.5,1.0,-0.0,,1.0,15.0,,,,,,,,23.0,,19.5,19.9,,-19.5,-4.1,10.8,-9.0,-26.0,,-16.4,,1.4,,,,-2.0,2.2,45.5,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
37173,4,0.0,0.0,,1.0,0.0,,,,,,,,8.0,,1.3,4.8,,0.0,0.6,6.6,0.0,0.0,,1.9,,,,,,1.0,2.4,10.5,-4.0,-4.0,,-3.0,-4.0,,,,,,,,4.0,,-2.7,0.8,,-4.0,-3.4,2.6,-4.0,-4.0,,-2.1,,,,,,-3.0,-1.6,6.5,True,,True,False,,,,,,,,False,,True,True,,True,True,True,False,False,,True,,,,,,True,True,False
37175,14,21.0,22.9,,22.0,28.0,,,,,,,,24.0,,36.8,20.0,,8.2,17.7,22.3,18.0,22.0,,0.5,,,,,,19.0,17.1,29.3,7.0,8.9,,8.0,14.0,,,,,,,,10.0,,22.8,6.0,,-5.8,3.7,8.3,4.0,8.0,,-13.5,,,,,,5.0,3.1,15.3,False,,False,False,,,,,,,,False,,False,True,,True,True,False,True,False,,False,,,,,,True,True,False
37177,2,2.0,1.8,,0.0,0.0,,,,,,,,4.0,,0.1,2.7,,0.0,0.2,0.0,0.0,2.0,,0.0,,,,,,1.0,2.4,7.4,0.0,-0.2,,-2.0,-2.0,,,,,,,,2.0,,-1.9,0.7,,-2.0,-1.8,-2.0,-2.0,0.0,,-2.0,,,,,,-1.0,0.4,5.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,,,,,,False,False,False
37179,230,197.0,188.3,,170.0,162.0,,,,,,,,236.0,,201.3,171.5,,145.4,182.9,142.8,170.0,161.0,,163.0,,177.9,160.0,,,155.0,148.4,323.1,-33.0,-41.7,,-60.0,-68.0,,,,,,,,6.0,,-28.7,-58.5,,-84.6,-47.1,-87.2,-60.0,-69.0,,-67.0,,-52.1,-70.0,,,-75.0,-81.6,93.1,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
37181,39,33.0,32.4,,33.0,35.0,,,,,,,,26.0,,51.2,21.4,,19.4,35.2,21.0,36.0,37.0,,38.8,,,,,,24.0,27.6,34.1,-6.0,-6.6,,-6.0,-4.0,,,,,,,,-13.0,,12.2,-17.6,,-19.6,-3.8,-18.0,-3.0,-2.0,,-0.2,,,,,,-15.0,-11.4,-4.9,False,,False,True,,,,,,,,False,,False,False,,False,True,False,True,True,,True,,,,,,False,False,True
37183,593,564.0,607.9,553.5,564.0,472.0,,,,,,,,828.0,,573.5,661.8,,538.4,577.6,596.1,551.0,711.0,,637.4,,478.5,416.0,,,507.0,450.5,894.8,-29.0,14.9,-39.5,-29.0,-121.0,,,,,,,,235.0,,-19.5,68.8,,-54.6,-15.4,3.1,-42.0,118.0,,44.4,,-114.5,-177.0,,,-86.0,-142.5,301.8,True,False,False,False,,,,,,,,False,,True,False,,False,True,True,False,False,,False,,False,False,,,False,False,False
37185,15,2.0,2.2,,4.0,0.0,,,,,,,,9.0,,21.5,10.6,,2.2,4.6,8.6,6.0,0.0,,4.3,,,,,,4.0,4.8,9.5,-13.0,-12.8,,-11.0,-15.0,,,,,,,,-6.0,,6.5,-4.4,,-12.8,-10.4,-6.4,-9.0,-15.0,,-10.7,,,,,,-11.0,-10.2,-5.5,True,,True,False,,,,,,,,True,,True,True,,True,True,True,True,False,,True,,,,,,True,True,True
37187,6,8.0,8.0,,7.0,0.0,,,,,,,,15.0,,9.5,10.1,,2.3,6.7,9.1,7.0,10.0,,0.3,,,,,,7.0,7.0,16.0,2.0,2.0,,1.0,-6.0,,,,,,,,9.0,,3.5,4.1,,-3.7,0.7,3.1,1.0,4.0,,-5.7,,,,,,1.0,1.0,10.0,False,,True,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,,,,,,True,True,False
37189,64,30.0,31.4,,31.0,36.0,,,,,,,,136.0,,44.0,34.6,,13.9,33.8,20.2,34.0,41.0,,21.6,,,,,,35.0,19.5,44.9,-34.0,-32.6,,-33.0,-28.0,,,,,,,,72.0,,-20.0,-29.4,,-50.1,-30.2,-43.8,-30.0,-23.0,,-42.4,,,,,,-29.0,-44.5,-19.1,True,,True,True,,,,,,,,False,,True,True,,False,True,False,True,True,,False,,,,,,True,False,True
37191,133,100.0,97.8,,98.0,91.0,,,,,,,,118.0,,101.8,62.6,,102.8,111.5,36.1,119.0,65.0,,86.3,,98.2,,,,55.0,66.4,177.5,-33.0,-35.2,,-35.0,-42.0,,,,,,,,-15.0,,-31.2,-70.4,,-30.2,-21.5,-96.9,-14.0,-68.0,,-46.7,,-34.8,,,,-78.0,-66.6,44.5,False,,False,False,,,,,,,,True,,True,False,,True,True,False,True,False,,False,,False,,,,False,False,False
37193,50,29.0,28.5,,29.0,0.0,,,,,,,,60.0,,37.8,65.0,,28.7,41.3,32.1,40.0,37.0,,19.4,,27.8,,,,25.0,24.6,75.0,-21.0,-21.5,,-21.0,-50.0,,,,,,,,10.0,,-12.2,15.0,,-21.3,-8.7,-17.9,-10.0,-13.0,,-30.6,,-22.2,,,,-25.0,-25.4,25.0,False,,False,False,,,,,,,,True,,True,True,,False,True,True,True,True,,False,,False,,,,False,False,False
37195,121,113.0,114.5,,100.0,236.0,,,,,,,,72.0,,120.9,56.5,,86.9,106.9,35.1,153.0,103.0,,23.2,,100.4,,,,71.0,85.2,202.5,-8.0,-6.5,,-21.0,115.0,,,,,,,,-49.0,,-0.1,-64.5,,-34.1,-14.1,-85.9,32.0,-18.0,,-97.8,,-20.6,,,,-50.0,-35.8,81.5,True,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,False
37197,26,22.0,22.6,,20.0,14.0,,,,,,,,23.0,,33.2,23.3,,9.0,19.1,20.5,17.0,31.0,,15.9,,,,,,17.0,14.1,63.0,-4.0,-3.4,,-6.0,-12.0,,,,,,,,-3.0,,7.2,-2.7,,-17.0,-6.9,-5.5,-9.0,5.0,,-10.1,,,,,,-9.0,-11.9,37.0,True,,False,False,,,,,,,,True,,False,True,,False,False,False,False,False,,False,,,,,,False,False,False
37199,6,9.0,11.9,,8.0,7.0,,,,,,,,9.0,,12.8,6.5,,3.1,7.5,3.3,7.0,11.0,,7.5,,,,,,10.0,4.6,15.7,3.0,5.9,,2.0,1.0,,,,,,,,3.0,,6.8,0.5,,-2.9,1.5,-2.7,1.0,5.0,,1.5,,,,,,4.0,-1.4,9.7,False,,True,True,,,,,,,,False,,False,True,,True,True,True,True,False,,True,,,,,,False,True,False
38001,7,4.0,4.1,,4.0,0.0,,,,,,,,3.0,,6.2,2.5,,,5.2,,,3.0,,7.6,,,,,,7.0,,10.5,-3.0,-2.9,,-3.0,-7.0,,,,,,,,-4.0,,-0.8,-4.5,,,-1.8,,,-4.0,,0.6,,,,,,0.0,,3.5,True,,False,False,,,,,,,,False,,True,False,,,True,,,False,,True,,,,,,True,,False
38003,23,50.0,52.5,,31.0,54.0,,,,,,,,16.0,,37.6,12.6,,31.7,29.9,0.0,55.0,28.0,,8.6,,,,,,51.0,,61.1,27.0,29.5,,8.0,31.0,,,,,,,,-7.0,,14.6,-10.4,,8.7,6.9,-23.0,32.0,5.0,,-14.4,,,,,,28.0,,38.1,False,,True,False,,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,,False,,False
38005,57,12.0,11.9,,10.0,7.0,,,,,,,,11.0,,8.8,13.1,,10.0,14.4,0.0,23.0,17.0,,7.3,,,,,,12.0,,24.7,-45.0,-45.1,,-47.0,-50.0,,,,,,,,-46.0,,-48.2,-43.9,,-47.0,-42.6,-57.0,-34.0,-40.0,,-49.7,,,,,,-45.0,,-32.3,False,,False,False,,,,,,,,False,,False,True,,False,True,False,True,True,,False,,,,,,False,,True
38007,7,1.0,1.1,,1.0,0.0,,,,,,,,2.0,,1.7,0.9,,,0.2,,0.0,4.0,,0.9,,,,,,2.0,,4.3,-6.0,-5.8,,-6.0,-7.0,,,,,,,,-5.0,,-5.3,-6.1,,,-6.8,,-7.0,-3.0,,-6.1,,,,,,-5.0,,-2.7,True,,False,False,,,,,,,,True,,True,False,,,False,,False,True,,False,,,,,,True,,True
38009,8,4.0,3.8,,1.0,0.0,,,,,,,,3.0,,4.3,3.7,,1.2,0.4,,0.0,7.0,,0.7,,,,,,4.0,,4.6,-4.0,-4.2,,-7.0,-8.0,,,,,,,,-5.0,,-3.7,-4.3,,-6.8,-7.6,,-8.0,-1.0,,-7.3,,,,,,-4.0,,-3.4,False,,False,False,,,,,,,,False,,True,False,,False,False,,False,True,,False,,,,,,False,,True
38011,4,5.0,6.2,,4.0,,,,,,,,,4.0,,5.1,1.9,,1.7,3.6,,7.0,1.0,,4.6,,,,,,8.0,,10.9,1.0,2.2,,0.0,,,,,,,,,0.0,,1.1,-2.1,,-2.3,-0.4,,3.0,-3.0,,0.6,,,,,,4.0,,6.9,False,,True,,,,,,,,,True,,False,False,,False,True,,False,False,,True,,,,,,False,,False
38013,3,0.0,0.1,,0.0,0.0,,,,,,,,2.0,,1.0,0.4,,0.7,0.0,,0.0,3.0,,0.9,,,,,,1.0,,5.3,-3.0,-3.0,,-3.0,-3.0,,,,,,,,-1.0,,-2.0,-2.6,,-2.3,-3.0,,-3.0,0.0,,-2.1,,,,,,-2.0,,2.3,True,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,,True,,True
38015,448,342.0,349.7,,304.0,304.0,,,,,,,,244.0,,292.8,156.3,,414.5,360.9,296.4,453.0,337.0,,259.4,,288.4,,,,316.0,,380.1,-106.0,-98.3,,-144.0,-144.0,,,,,,,,-204.0,,-155.2,-291.7,,-33.5,-87.1,-151.6,5.0,-111.0,,-188.6,,-159.6,,,,-132.0,,-67.9,True,,False,False,,,,,,,,False,,False,False,,True,True,False,True,False,,False,,False,,,,False,,True
38017,472,318.0,327.6,,345.0,538.0,,,,,,,,380.0,,313.2,92.3,,394.2,362.5,122.5,530.0,472.0,,515.4,,265.3,497.0,,,366.0,,315.0,-154.0,-144.4,,-127.0,66.0,,,,,,,,-92.0,,-158.8,-379.7,,-77.8,-109.5,-349.5,58.0,0.0,,43.4,,-206.7,25.0,,,-106.0,,-157.0,True,,True,True,,,,,,,,True,,False,False,,True,True,False,True,True,,True,,False,True,,,True,,False
38019,9,3.0,3.1,,2.0,0.0,,,,,,,,2.0,,2.2,1.3,,,0.2,,0.0,5.0,,1.0,,,,,,3.0,,7.0,-6.0,-5.9,,-7.0,-9.0,,,,,,,,-7.0,,-6.8,-7.7,,,-8.8,,-9.0,-4.0,,-8.0,,,,,,-6.0,,-2.0,True,,False,False,,,,,,,,False,,False,False,,,False,,False,True,,False,,,,,,False,,True
38021,11,5.0,4.6,,3.0,0.0,,,,,,,,14.0,,4.0,2.7,,2.5,2.6,,7.0,8.0,,2.5,,,,,,4.0,,11.6,-6.0,-6.4,,-8.0,-11.0,,,,,,,,3.0,,-7.0,-8.3,,-8.5,-8.4,,-4.0,-3.0,,-8.5,,,,,,-7.0,,0.6,False,,False,False,,,,,,,,True,,False,False,,False,False,,True,True,,False,,,,,,False,,True
38023,0,1.0,0.9,,0.0,0.0,,,,,,,,3.0,,0.9,0.4,,0.1,0.0,,0.0,3.0,,0.1,,,,,,1.0,,4.0,1.0,0.9,,0.0,0.0,,,,,,,,3.0,,0.9,0.4,,0.1,0.0,,0.0,3.0,,0.1,,,,,,1.0,,4.0,True,,True,True,,,,,,,,False,,True,True,,True,True,,True,False,,True,,,,,,False,,False
38025,19,6.0,5.7,,2.0,0.0,,,,,,,,9.0,,1.7,1.5,,2.6,2.3,,6.0,5.0,,0.7,,,,,,5.0,,19.2,-13.0,-13.3,,-17.0,-19.0,,,,,,,,-10.0,,-17.3,-17.5,,-16.4,-16.7,,-13.0,-14.0,,-18.3,,,,,,-14.0,,0.2,False,,False,False,,,,,,,,True,,False,False,,False,False,,False,False,,False,,,,,,False,,True
38027,3,8.0,9.2,,3.0,0.0,,,,,,,,3.0,,17.5,1.5,,2.4,5.7,,6.0,4.0,,2.7,,,,,,11.0,,18.1,5.0,6.2,,0.0,-3.0,,,,,,,,0.0,,14.5,-1.5,,-0.6,2.7,,3.0,1.0,,-0.3,,,,,,8.0,,15.1,False,,True,True,,,,,,,,True,,False,True,,True,True,,True,True,,True,,,,,,False,,False
38029,68,8.0,7.7,,7.0,0.0,,,,,,,,4.0,,7.3,1.6,,12.0,16.6,,,6.0,,2.1,,,,,,15.0,,15.4,-60.0,-60.3,,-61.0,-68.0,,,,,,,,-64.0,,-60.7,-66.4,,-56.0,-51.4,,,-62.0,,-65.9,,,,,,-53.0,,-52.6,False,,False,False,,,,,,,,False,,False,False,,True,True,,,False,,False,,,,,,True,,True
38031,2,10.0,10.6,,6.0,0.0,,,,,,,,8.0,,7.7,3.1,,2.2,5.8,,11.0,12.0,,1.8,,,,,,11.0,,22.9,8.0,8.6,,4.0,-2.0,,,,,,,,6.0,,5.7,1.1,,0.2,3.8,,9.0,10.0,,-0.2,,,,,,9.0,,20.9,False,,True,True,,,,,,,,True,,True,True,,True,True,,False,False,,True,,,,,,False,,False
38033,1,2.0,2.3,,2.0,0.0,,,,,,,,2.0,,3.8,3.3,,,0.5,,0.0,0.0,,3.8,,,,,,2.0,,6.4,1.0,1.3,,1.0,-1.0,,,,,,,,1.0,,2.8,2.3,,,-0.5,,-1.0,-1.0,,2.8,,,,,,1.0,,5.4,False,,False,False,,,,,,,,False,,False,False,,,True,,False,False,,False,,,,,,False,,False
38035,159,158.0,142.7,,133.0,,,,,,,,,200.0,,230.8,145.1,,93.3,113.3,3.9,172.0,191.0,,116.8,,171.7,,,,149.0,,234.4,-1.0,-16.3,,-26.0,,,,,,,,,41.0,,71.8,-13.9,,-65.7,-45.7,-155.1,13.0,32.0,,-42.2,,12.7,,,,-10.0,,75.4,False,,False,,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,False
38037,2,0.0,0.0,,0.0,0.0,,,,,,,,5.0,,0.3,0.2,,0.2,0.0,,0.0,2.0,,0.0,,,,,,0.0,,4.1,-2.0,-2.0,,-2.0,-2.0,,,,,,,,3.0,,-1.7,-1.8,,-1.8,-2.0,,-2.0,0.0,,-2.0,,,,,,-2.0,,2.1,False,,False,False,,,,,,,,False,,True,True,,True,True,,False,True,,True,,,,,,False,,False
38039,9,2.0,1.7,,2.0,0.0,,,,,,,,3.0,,1.7,0.9,,3.8,2.5,,,3.0,,3.3,,,,,,4.0,,7.7,-7.0,-7.3,,-7.0,-9.0,,,,,,,,-6.0,,-7.3,-8.1,,-5.2,-6.5,,,-6.0,,-5.7,,,,,,-5.0,,-1.3,False,,False,False,,,,,,,,True,,False,False,,True,True,,,True,,True,,,,,,True,,True
38041,12,12.0,12.0,,9.0,,,,,,,,,4.0,,9.3,3.8,,,9.1,,14.0,3.0,,10.9,,,,,,10.0,,19.6,0.0,0.0,,-3.0,,,,,,,,,-8.0,,-2.7,-8.2,,,-2.9,,2.0,-9.0,,-1.1,,,,,,-2.0,,7.6,False,,False,,,,,,,,,False,,False,False,,,False,,False,False,,False,,,,,,False,,False
38043,3,1.0,1.5,,2.0,0.0,,,,,,,,5.0,,2.5,2.5,,,0.2,,0.0,1.0,,3.4,,,,,,1.0,,6.5,-2.0,-1.5,,-1.0,-3.0,,,,,,,,2.0,,-0.5,-0.5,,,-2.8,,-3.0,-2.0,,0.4,,,,,,-2.0,,3.5,True,,True,False,,,,,,,,False,,True,True,,,False,,False,False,,True,,,,,,False,,False
38045,10,10.0,9.9,,9.0,,,,,,,,,7.0,,8.8,0.3,,,8.0,,14.0,1.0,,12.2,,,,,,13.0,,15.8,0.0,-0.1,,-1.0,,,,,,,,,-3.0,,-1.2,-9.7,,,-2.0,,4.0,-9.0,,2.2,,,,,,3.0,,5.8,False,,False,,,,,,,,,False,,False,False,,,False,,False,False,,False,,,,,,False,,False
38047,12,1.0,0.5,,1.0,0.0,,,,,,,,5.0,,1.2,1.2,,,1.6,,,2.0,,1.2,,,,,,1.0,,6.2,-11.0,-11.5,,-11.0,-12.0,,,,,,,,-7.0,,-10.8,-10.8,,,-10.4,,,-10.0,,-10.8,,,,,,-11.0,,-5.8,False,,False,False,,,,,,,,True,,True,True,,,True,,,True,,True,,,,,,False,,True
38049,4,8.0,7.7,,6.0,,,,,,,,,5.0,,6.7,4.9,,4.4,6.9,,8.0,9.0,,2.2,,,,,,7.0,,11.2,4.0,3.7,,2.0,,,,,,,,,1.0,,2.7,0.9,,0.4,2.9,,4.0,5.0,,-1.8,,,,,,3.0,,7.2,True,,True,,,,,,,,,True,,True,True,,True,True,,False,False,,True,,,,,,True,,False
38051,7,4.0,3.9,,3.0,0.0,,,,,,,,4.0,,1.5,2.5,,4.2,2.7,,,4.0,,0.6,,,,,,6.0,,7.4,-3.0,-3.1,,-4.0,-7.0,,,,,,,,-3.0,,-5.5,-4.5,,-2.8,-4.3,,,-3.0,,-6.4,,,,,,-1.0,,0.4,False,,False,False,,,,,,,,False,,False,False,,True,False,,,False,,False,,,,,,True,,True
38053,19,9.0,10.1,,9.0,,,,,,,,,25.0,,28.8,6.3,,2.7,8.6,1.2,11.0,15.0,,20.1,,,,,,11.0,,19.3,-10.0,-8.9,,-10.0,,,,,,,,,6.0,,9.8,-12.7,,-16.3,-10.4,-17.8,-8.0,-4.0,,1.1,,,,,,-8.0,,0.3,True,,False,,,,,,,,,True,,True,False,,False,False,False,True,True,,True,,,,,,True,,True
38055,44,20.0,22.2,,13.0,14.0,,,,,,,,8.0,,11.3,9.3,,15.4,20.9,0.0,26.0,10.0,,6.9,,,,,,13.0,,32.5,-24.0,-21.8,,-31.0,-30.0,,,,,,,,-36.0,,-32.7,-34.7,,-28.6,-23.1,-44.0,-18.0,-34.0,,-37.1,,,,,,-31.0,,-11.5,True,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,,,,,,False,,True
38057,36,25.0,25.9,,17.0,19.0,,,,,,,,9.0,,17.0,5.1,,6.8,16.8,,31.0,15.0,,28.7,,,,,,34.0,,42.9,-11.0,-10.1,,-19.0,-17.0,,,,,,,,-27.0,,-19.0,-30.9,,-29.2,-19.2,,-5.0,-21.0,,-7.3,,,,,,-2.0,,6.9,True,,False,False,,,,,,,,False,,False,False,,False,False,,True,False,,True,,,,,,True,,True
38059,177,129.0,128.1,,129.0,124.0,,,,,,,,62.0,,117.2,50.5,,202.7,155.8,113.5,219.0,44.0,,143.4,,,,,,120.0,,206.3,-48.0,-48.9,,-48.0,-53.0,,,,,,,,-115.0,,-59.8,-126.5,,25.7,-21.2,-63.5,42.0,-133.0,,-33.6,,,,,,-57.0,,29.3,False,,False,False,,,,,,,,False,,False,False,,True,True,False,True,False,,True,,,,,,False,,True
38061,16,7.0,5.7,,5.0,0.0,,,,,,,,10.0,,8.4,6.3,,2.3,7.8,0.0,10.0,2.0,,3.9,,,,,,9.0,,26.9,-9.0,-10.3,,-11.0,-16.0,,,,,,,,-6.0,,-7.6,-9.7,,-13.7,-8.2,-16.0,-6.0,-14.0,,-12.1,,,,,,-7.0,,10.9,False,,False,False,,,,,,,,True,,True,False,,False,True,False,True,False,,False,,,,,,True,,False
38063,4,0.0,0.1,,2.0,0.0,,,,,,,,4.0,,2.1,1.2,,3.3,2.4,,2.0,3.0,,1.7,,,,,,2.0,,5.9,-4.0,-3.9,,-2.0,-4.0,,,,,,,,0.0,,-1.9,-2.8,,-0.7,-1.6,,-2.0,-1.0,,-2.3,,,,,,-2.0,,1.9,True,,True,False,,,,,,,,True,,True,True,,True,True,,True,True,,True,,,,,,True,,True
38065,6,1.0,0.6,,1.0,0.0,,,,,,,,4.0,,0.5,0.3,,2.3,2.2,,7.0,2.0,,0.3,,,,,,1.0,,6.4,-5.0,-5.4,,-5.0,-6.0,,,,,,,,-2.0,,-5.5,-5.7,,-3.7,-3.8,,1.0,-4.0,,-5.7,,,,,,-5.0,,0.4,False,,False,False,,,,,,,,True,,False,False,,True,True,,True,True,,False,,,,,,False,,True
