,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48185,111,27.0,32.3,,32.0,75.0,,,,,200.0,99.6,27.3,,1.1,33.0,8.3,,,37.6,81.3,,,,20.0,147.2,267.1,-84.0,-78.7,,-79.0,-36.0,,,,,89.0,-11.4,-83.7,,-109.9,-78.0,-102.7,,,-73.4,-29.7,,,,-91.0,36.2,156.1,True,,True,True,,,,,False,True,True,,False,True,False,,,True,True,,,,False,True,False
48187,64,123.0,111.0,,97.0,52.0,,,,,306.0,254.2,232.3,,62.1,86.8,106.0,192.0,,121.3,71.7,37.0,,,82.0,249.6,1250.9,59.0,47.0,,33.0,-12.0,,,,,242.0,190.2,168.3,,-1.9,22.8,42.0,128.0,,57.3,7.7,-27.0,,,18.0,185.6,1186.9,True,,True,True,,,,,False,False,False,,True,True,True,False,,True,True,True,,,True,False,False
48189,191,204.0,232.7,,102.0,58.0,,,,,116.0,93.5,119.2,,127.2,94.7,2.1,194.0,,44.4,189.0,,,,30.0,355.0,369.7,13.0,41.7,,-89.0,-133.0,,,,,-75.0,-97.5,-71.8,,-63.8,-96.3,-188.9,3.0,,-146.6,-2.0,,,,-161.0,164.0,178.7,False,,False,False,,,,,False,False,False,,False,False,False,True,,False,True,,,,False,False,False
48191,8,0.0,0.2,,0.0,0.0,,,,,3.0,0.8,2.8,,0.2,0.0,,0.0,,0.1,,,,,0.0,5.7,11.2,-8.0,-7.8,,-8.0,-8.0,,,,,-5.0,-7.2,-5.2,,-7.8,-8.0,,-8.0,,-7.9,,,,,-8.0,-2.3,3.2,True,,False,False,,,,,True,True,True,,True,True,,False,,True,,,,,False,True,True
48193,15,12.0,8.9,,13.0,6.0,,,,,16.0,22.9,19.3,,3.2,8.1,15.3,,,15.2,36.4,,,,3.0,13.7,42.7,-3.0,-6.1,,-2.0,-9.0,,,,,1.0,7.9,4.3,,-11.8,-6.9,0.3,,,0.2,21.4,,,,-12.0,-1.3,27.7,False,,True,False,,,,,True,False,False,,False,False,True,,,True,False,,,,False,True,False
48195,9,9.0,12.2,,9.0,2.0,,,,,10.0,7.3,19.3,,0.5,2.5,0.0,,,12.6,13.1,,,,2.0,57.2,54.4,0.0,3.2,,0.0,-7.0,,,,,1.0,-1.7,10.3,,-8.5,-6.5,-9.0,,,3.6,4.1,,,,-7.0,48.2,45.4,False,,True,False,,,,,False,False,False,,False,False,False,,,False,False,,,,False,False,False
48197,2,0.0,0.1,,0.0,0.0,,,,,3.0,1.7,4.3,,0.3,0.0,,0.0,,0.1,,,,,0.0,6.5,20.4,-2.0,-1.9,,-2.0,-2.0,,,,,1.0,-0.3,2.3,,-1.7,-2.0,,-2.0,,-1.9,,,,,-2.0,4.5,18.4,True,,False,False,,,,,True,True,False,,True,True,,False,,True,,,,,False,False,False
48199,179,111.0,130.9,,136.0,112.0,,,,,271.0,77.3,215.9,,9.5,160.2,228.8,136.0,,154.9,159.5,,,,70.0,257.9,611.6,-68.0,-48.1,,-43.0,-67.0,,,,,92.0,-101.7,36.9,,-169.5,-18.8,49.8,-43.0,,-24.1,-19.5,,,,-109.0,78.9,432.6,True,,True,True,,,,,False,False,True,,False,True,True,True,,True,True,,,,False,False,False
48201,18615,20712.0,21432.3,11473.7,17418.0,23936.0,,,,,17912.0,13962.4,13154.2,,19290.3,22774.3,5251.7,13592.0,,15355.3,18215.2,10534.0,,,18434.0,35702.3,39206.2,2097.0,2817.3,-7141.3,-1197.0,5321.0,,,,,-703.0,-4652.6,-5460.8,,675.3,4159.3,-13363.3,-5023.0,,-3259.7,-399.8,-8081.0,,,-181.0,17087.3,20591.2,False,False,True,False,,,,,True,False,False,,True,False,False,False,,False,True,False,,,True,False,False
48203,69,66.0,63.6,,63.0,49.0,,,,,269.0,144.5,200.8,,13.0,58.2,88.6,87.0,,8.2,57.8,,,,48.0,135.8,111.5,-3.0,-5.4,,-6.0,-20.0,,,,,200.0,75.5,131.8,,-56.0,-10.8,19.6,18.0,,-60.8,-11.2,,,,-21.0,66.8,42.5,False,,False,False,,,,,False,False,False,,False,False,False,False,,False,False,,,,False,False,False
48205,16,6.0,7.4,,6.0,0.0,,,,,21.0,7.2,11.5,,0.3,1.3,15.5,,,5.8,6.1,,,,4.0,11.7,32.5,-10.0,-8.6,,-10.0,-16.0,,,,,5.0,-8.8,-4.5,,-15.7,-14.7,-0.5,,,-10.2,-9.9,,,,-12.0,-4.3,16.5,True,,False,False,,,,,True,True,True,,False,False,True,,,False,True,,,,False,True,False
48207,8,12.0,12.6,,6.0,0.0,,,,,9.0,9.0,13.6,,1.1,1.5,,5.0,,0.9,24.2,,,,2.0,26.8,41.5,4.0,4.6,,-2.0,-8.0,,,,,1.0,1.0,5.6,,-6.9,-6.5,,-3.0,,-7.1,16.2,,,,-6.0,18.8,33.5,False,,True,False,,,,,True,True,False,,False,False,,True,,False,False,,,,False,False,False
48209,375,333.0,385.6,,194.0,122.0,,,,,569.0,308.4,241.1,,150.9,198.6,185.0,492.0,,116.1,269.8,92.0,,,218.0,553.9,1393.6,-42.0,10.6,,-181.0,-253.0,,,,,194.0,-66.6,-133.9,,-224.1,-176.4,-190.0,117.0,,-258.9,-105.2,-283.0,,,-157.0,178.9,1018.6,True,,False,False,,,,,False,False,False,,False,False,False,False,,False,False,False,,,False,False,False
48211,18,24.0,25.1,,6.0,0.0,,,,,9.0,17.0,8.4,,2.6,2.1,,,,0.0,16.8,,,,33.0,34.1,36.6,6.0,7.1,,-12.0,-18.0,,,,,-9.0,-1.0,-9.6,,-15.4,-15.9,,,,-18.0,-1.2,,,,15.0,16.1,18.6,False,,False,False,,,,,False,True,False,,False,False,,,,False,True,,,,False,False,False
48213,108,180.0,178.1,,173.0,189.0,,,,,309.0,242.3,346.7,,128.3,146.0,151.0,125.0,,132.8,131.4,,,,182.0,298.9,1052.4,72.0,70.1,,65.0,81.0,,,,,201.0,134.3,238.7,,20.3,38.0,43.0,17.0,,24.8,23.4,,,,74.0,190.9,944.4,True,,True,False,,,,,False,False,False,,True,True,True,True,,True,True,,,,False,False,False
48215,3325,9777.0,9864.6,8190.4,7119.0,8235.0,,,,,11549.0,1694.8,4099.8,,3591.3,4881.2,5305.8,4239.0,,227.5,9677.0,2863.0,,,6097.0,12985.0,11654.9,6452.0,6539.6,4865.4,3794.0,4910.0,,,,,8224.0,-1630.2,774.8,,266.3,1556.2,1980.8,914.0,,-3097.5,6352.0,-462.0,,,2772.0,9660.0,8329.9,False,True,True,True,,,,,False,True,True,,True,True,True,True,,True,True,True,,,True,False,False
48217,236,78.0,80.6,,38.0,15.0,,,,,106.0,161.9,47.7,,34.9,27.6,37.3,54.0,,0.7,57.5,,,,100.0,92.6,334.2,-158.0,-155.4,,-198.0,-221.0,,,,,-130.0,-74.1,-188.3,,-201.1,-208.4,-198.7,-182.0,,-235.3,-178.5,,,,-136.0,-143.4,98.2,True,,False,False,,,,,True,True,False,,False,False,False,False,,False,False,,,,True,True,True
48219,64,60.0,62.7,,49.0,48.0,,,,,47.0,88.2,63.2,,21.1,46.9,55.3,41.0,,6.8,57.3,,,,78.0,85.0,250.1,-4.0,-1.3,,-15.0,-16.0,,,,,-17.0,24.2,-0.8,,-42.9,-17.1,-8.7,-23.0,,-57.2,-6.7,,,,14.0,21.0,186.1,True,,False,False,,,,,False,False,True,,False,False,False,False,,False,False,,,,False,False,False
48221,115,192.0,225.2,,177.0,178.0,,,,,128.0,279.3,254.8,,53.2,116.5,195.1,125.0,,3.3,205.0,,,,183.0,299.6,368.7,77.0,110.2,,62.0,63.0,,,,,13.0,164.3,139.8,,-61.8,1.5,80.1,10.0,,-111.7,90.0,,,,68.0,184.6,253.7,False,,True,True,,,,,True,False,False,,True,True,False,True,,False,False,,,,True,False,False
48223,80,24.0,23.3,,27.0,17.0,,,,,127.0,75.2,86.0,,10.0,28.4,50.2,21.0,,26.1,85.0,,,,21.0,47.9,44.3,-56.0,-56.7,,-53.0,-63.0,,,,,47.0,-4.8,6.0,,-70.0,-51.6,-29.8,-59.0,,-53.9,5.0,,,,-59.0,-32.1,-35.7,False,,True,False,,,,,True,True,True,,False,True,True,False,,True,True,,,,False,True,True
48225,24,621.0,715.2,,183.0,540.0,,,,,152.0,369.8,61.8,,4.8,43.2,136.9,,,34.3,373.3,,,,507.0,497.1,1812.6,597.0,691.2,,159.0,516.0,,,,,128.0,345.8,37.8,,-19.2,19.2,112.9,,,10.3,349.3,,,,483.0,473.1,1788.6,False,,True,True,,,,,True,True,True,,True,True,True,,,True,True,,,,True,True,False
48227,361,90.0,79.1,,75.0,125.0,,,,,96.0,195.0,129.2,,48.7,80.0,62.2,47.0,,36.8,65.1,,,,90.0,127.2,135.2,-271.0,-281.9,,-286.0,-236.0,,,,,-265.0,-166.0,-231.8,,-312.3,-281.0,-298.8,-314.0,,-324.2,-295.9,,,,-271.0,-233.8,-225.8,False,,False,True,,,,,True,True,True,,False,False,False,False,,False,False,,,,False,True,True
48229,7,6.0,10.8,,4.0,0.0,,,,,6.0,48.7,6.8,,1.4,0.2,,0.0,,1.8,8.4,,,,1.0,5.0,123.1,-1.0,3.8,,-3.0,-7.0,,,,,-1.0,41.7,-0.2,,-5.6,-6.8,,-7.0,,-5.2,1.4,,,,-6.0,-2.0,116.1,False,,False,False,,,,,False,False,True,,False,False,,False,,False,False,,,,False,False,False
48231,152,159.0,163.8,,151.0,127.0,,,,,379.0,278.5,159.4,,38.4,131.4,168.7,152.0,,1.3,150.1,,,,145.0,291.3,737.4,7.0,11.8,,-1.0,-25.0,,,,,227.0,126.5,7.4,,-113.6,-20.6,16.7,0.0,,-150.7,-1.9,,,,-7.0,139.3,585.4,False,,True,False,,,,,False,False,False,,False,False,False,True,,False,True,,,,False,False,False
48233,45,24.0,21.2,,21.0,18.0,,,,,36.0,28.8,41.8,,2.7,16.0,31.3,21.0,,12.6,20.8,,,,28.0,37.7,40.1,-21.0,-23.8,,-24.0,-27.0,,,,,-9.0,-16.2,-3.2,,-42.3,-29.0,-13.7,-24.0,,-32.4,-24.2,,,,-17.0,-7.3,-4.9,False,,False,False,,,,,True,True,True,,False,False,True,False,,False,False,,,,True,True,True
48235,0,3.0,3.5,,0.0,0.0,,,,,0.0,9.9,0.8,,0.1,0.0,,0.0,,1.3,3.5,,,,18.0,4.7,51.3,3.0,3.5,,0.0,0.0,,,,,0.0,9.9,0.8,,0.1,0.0,,0.0,,1.3,3.5,,,,18.0,4.7,51.3,False,,True,True,,,,,True,False,True,,True,True,,True,,True,False,,,,False,False,False
48237,13,15.0,30.1,,23.0,37.0,,,,,23.0,67.7,38.5,,0.9,12.3,41.8,21.0,,17.2,47.9,,,,15.0,41.0,88.6,2.0,17.1,,10.0,24.0,,,,,10.0,54.7,25.5,,-12.1,-0.7,28.8,8.0,,4.2,34.9,,,,2.0,28.0,75.6,False,,False,False,,,,,False,False,False,,False,True,False,False,,False,False,,,,False,False,False
48239,27,72.0,109.2,,53.0,39.0,,,,,59.0,64.6,56.5,,22.1,50.5,0.0,62.0,,22.4,78.1,,,,54.0,146.1,141.1,45.0,82.2,,26.0,12.0,,,,,32.0,37.6,29.5,,-4.9,23.5,-27.0,35.0,,-4.6,51.1,,,,27.0,119.1,114.1,False,,True,True,,,,,True,True,True,,True,True,True,True,,True,False,,,,True,False,False
48241,66,0.0,9.5,,11.0,22.0,,,,,217.0,44.9,38.5,,0.4,6.2,108.5,33.0,,8.1,57.2,,,,12.0,30.4,29.5,-66.0,-56.5,,-55.0,-44.0,,,,,151.0,-21.1,-27.5,,-65.6,-59.8,42.5,-33.0,,-57.9,-8.8,,,,-54.0,-35.6,-36.5,True,,True,True,,,,,False,True,True,,True,True,True,True,,True,True,,,,True,True,True
48243,6,0.0,0.0,,0.0,0.0,,,,,0.0,2.7,0.1,,,0.0,,0.0,,0.0,0.1,,,,0.0,4.5,23.9,-6.0,-6.0,,-6.0,-6.0,,,,,-6.0,-3.3,-5.9,,,-6.0,,-6.0,,-6.0,-5.9,,,,-6.0,-1.5,17.9,False,,False,False,,,,,False,True,True,,,True,,False,,False,True,,,,False,True,False
48245,542,363.0,411.1,466.2,355.0,157.0,,,,,1494.0,382.6,415.3,,116.7,249.2,366.3,641.0,,185.5,431.9,132.0,,,256.0,803.4,556.9,-179.0,-130.9,-75.8,-187.0,-385.0,,,,,952.0,-159.4,-126.7,,-425.3,-292.8,-175.7,99.0,,-356.5,-110.1,-410.0,,,-286.0,261.4,14.9,True,True,False,False,,,,,False,True,True,,False,False,True,True,,False,True,False,,,False,False,True
48247,25,12.0,9.4,,9.0,0.0,,,,,18.0,49.8,14.7,,3.8,3.9,,,,9.0,13.9,,,,22.0,17.4,133.7,-13.0,-15.6,,-16.0,-25.0,,,,,-7.0,24.8,-10.3,,-21.2,-21.1,,,,-16.0,-11.1,,,,-3.0,-7.6,108.7,False,,False,False,,,,,True,False,True,,False,False,,,,False,True,,,,True,True,False
48249,440,192.0,199.2,,188.0,115.0,,,,,146.0,217.7,202.3,,302.6,288.0,80.3,116.0,,84.9,217.2,,,,118.0,343.3,732.0,-248.0,-240.8,,-252.0,-325.0,,,,,-294.0,-222.3,-237.7,,-137.4,-152.0,-359.7,-324.0,,-355.1,-222.8,,,,-322.0,-96.7,292.0,True,,False,False,,,,,False,True,True,,True,True,False,False,,False,True,,,,False,True,False
48251,295,321.0,350.4,,335.0,126.0,,,,,485.0,512.9,633.2,,92.2,208.6,457.5,304.0,,167.0,401.4,138.0,,,173.0,586.1,2431.4,26.0,55.4,,40.0,-169.0,,,,,190.0,217.9,338.2,,-202.8,-86.4,162.5,9.0,,-128.0,106.4,-157.0,,,-122.0,291.1,2136.4,False,,False,False,,,,,False,False,False,,False,False,False,True,,False,False,False,,,False,False,False
48253,25,0.0,4.9,,6.0,12.0,,,,,64.0,8.4,18.1,,57.7,2.4,0.2,,,14.3,1.3,,,,0.0,8.0,41.2,-25.0,-20.1,,-19.0,-13.0,,,,,39.0,-16.6,-6.9,,32.7,-22.6,-24.8,,,-10.7,-23.7,,,,-25.0,-17.0,16.2,True,,True,True,,,,,False,True,True,,False,True,True,,,True,True,,,,False,True,True
48255,18,60.0,102.6,,47.0,98.0,,,,,71.0,41.4,71.9,,9.3,36.6,0.0,78.0,,12.9,206.0,,,,13.0,138.0,95.0,42.0,84.6,,29.0,80.0,,,,,53.0,23.4,53.9,,-8.7,18.6,-18.0,60.0,,-5.1,188.0,,,,-5.0,120.0,77.0,False,,True,False,,,,,False,True,False,,True,True,True,False,,True,False,,,,True,False,False
48257,261,303.0,308.9,,301.0,109.0,,,,,475.0,421.4,408.3,,73.0,200.2,411.7,319.0,,166.4,331.7,117.0,,,141.0,560.6,3112.2,42.0,47.9,,40.0,-152.0,,,,,214.0,160.4,147.3,,-188.0,-60.8,150.7,58.0,,-94.6,70.7,-144.0,,,-120.0,299.6,2851.2,False,,True,False,,,,,False,False,False,,False,False,False,False,,False,False,False,,,False,False,False
48259,10,12.0,11.1,,17.0,24.0,,,,,78.0,133.6,45.6,,0.2,16.6,57.3,21.0,,21.2,15.3,,,,12.0,28.1,339.6,2.0,1.1,,7.0,14.0,,,,,68.0,123.6,35.6,,-9.8,6.6,47.3,11.0,,11.2,5.3,,,,2.0,18.1,329.6,True,,False,False,,,,,False,False,False,,False,False,False,False,,False,False,,,,False,False,False
48261,1,0.0,0.6,,0.0,0.0,,,,,0.0,35.6,0.2,,,0.0,,0.0,,0.5,1.0,,,,0.0,4.7,72.3,-1.0,-0.4,,-1.0,-1.0,,,,,-1.0,34.6,-0.8,,,-1.0,,-1.0,,-0.5,0.0,,,,-1.0,3.7,71.3,True,,False,False,,,,,False,False,True,,,True,,False,,True,True,,,,False,False,False
48263,1,3.0,3.3,,3.0,0.0,,,,,0.0,9.4,4.6,,,0.0,,0.0,,0.4,2.3,,,,5.0,3.2,62.7,2.0,2.3,,2.0,-1.0,,,,,-1.0,8.4,3.6,,,-1.0,,-1.0,,-0.6,1.3,,,,4.0,2.2,61.7,False,,False,True,,,,,True,False,False,,,True,,True,,True,True,,,,False,False,False
48265,11,27.0,34.9,,27.0,6.0,,,,,96.0,47.1,98.7,,4.0,19.7,46.5,44.0,,2.0,37.2,,,,20.0,55.2,42.6,16.0,23.9,,16.0,-5.0,,,,,85.0,36.1,87.7,,-7.0,8.7,35.5,33.0,,-9.0,26.2,,,,9.0,44.2,31.6,False,,False,True,,,,,False,False,False,,True,True,False,False,,True,False,,,,True,False,False
48267,0,0.0,0.2,,0.0,0.0,,,,,3.0,2.3,0.4,,0.3,0.0,,0.0,,0.3,1.1,,,,0.0,6.4,21.1,0.0,0.2,,0.0,0.0,,,,,3.0,2.3,0.4,,0.3,0.0,,0.0,,0.3,1.1,,,,0.0,6.4,21.1,False,,True,True,,,,,False,False,False,,False,False,,True,,False,False,,,,True,False,False
48269,0,0.0,0.0,,0.0,0.0,,,,,0.0,1.9,0.0,,,0.0,,0.0,,0.0,,,,,,3.1,21.7,0.0,0.0,,0.0,0.0,,,,,0.0,1.9,0.0,,,0.0,,0.0,,0.0,,,,,,3.1,21.7,True,,True,True,,,,,True,False,True,,,True,,True,,True,,,,,,False,False
48271,3,0.0,0.3,,0.0,0.0,,,,,0.0,21.4,3.2,,0.4,0.0,,0.0,,1.7,,,,,0.0,4.9,40.6,-3.0,-2.7,,-3.0,-3.0,,,,,-3.0,18.4,0.2,,-2.6,-3.0,,-3.0,,-1.3,,,,,-3.0,1.9,37.6,True,,False,False,,,,,False,False,True,,True,True,,False,,True,,,,,False,True,False
48273,379,174.0,179.6,,174.0,182.0,,,,,150.0,231.6,167.2,,211.1,185.9,23.0,90.0,,5.9,194.2,,,,115.0,292.2,644.1,-205.0,-199.4,,-205.0,-197.0,,,,,-229.0,-147.4,-211.8,,-167.9,-193.1,-356.0,-289.0,,-373.1,-184.8,,,,-264.0,-86.8,265.1,True,,False,True,,,,,False,True,False,,True,True,False,False,,False,True,,,,False,True,False
48275,1,9.0,11.2,,4.0,0.0,,,,,3.0,8.4,8.2,,2.0,0.3,,1.0,,0.0,14.0,,,,10.0,12.8,23.2,8.0,10.2,,3.0,-1.0,,,,,2.0,7.4,7.2,,1.0,-0.7,,0.0,,-1.0,13.0,,,,9.0,11.8,22.2,False,,True,True,,,,,True,True,True,,True,True,,True,,True,False,,,,False,False,False
48277,289,24.0,10.5,,28.0,41.0,,,,,170.0,85.2,59.6,,4.2,33.6,89.8,,,13.6,35.4,,,,33.0,82.1,51.0,-265.0,-278.5,,-261.0,-248.0,,,,,-119.0,-203.8,-229.4,,-284.8,-255.4,-199.2,,,-275.4,-253.6,,,,-256.0,-206.9,-238.0,False,,True,True,,,,,True,True,True,,False,True,True,,,False,True,,,,True,True,True
48279,46,45.0,45.4,,33.0,25.0,,,,,30.0,53.1,60.9,,13.7,29.5,0.0,36.0,,0.0,64.1,,,,45.0,92.8,205.7,-1.0,-0.6,,-13.0,-21.0,,,,,-16.0,7.1,14.9,,-32.3,-16.5,-46.0,-10.0,,-46.0,18.1,,,,-1.0,46.8,159.7,True,,False,False,,,,,False,False,False,,False,False,False,False,,False,False,,,,False,False,False
48281,78,36.0,37.9,,36.0,31.0,,,,,42.0,93.5,83.5,,12.7,29.8,82.9,26.0,,21.4,39.0,,,,22.0,53.2,202.4,-42.0,-40.1,,-42.0,-47.0,,,,,-36.0,15.5,5.5,,-65.3,-48.2,4.9,-52.0,,-56.6,-39.0,,,,-56.0,-24.8,124.4,True,,False,False,,,,,True,True,True,,False,False,True,False,,False,True,,,,False,True,False
48283,5,0.0,0.0,,1.0,0.0,,,,,33.0,9.0,6.6,,37.9,0.4,0.0,,,26.6,42.6,,,,0.0,28.2,102.9,-5.0,-5.0,,-4.0,-5.0,,,,,28.0,4.0,1.6,,32.9,-4.6,-5.0,,,21.6,37.6,,,,-5.0,23.2,97.9,False,,True,False,,,,,False,True,True,,False,True,True,,,False,False,,,,False,False,False
48285,33,63.0,55.2,,36.0,11.0,,,,,60.0,42.7,48.7,,17.2,35.9,0.8,77.0,,13.1,67.8,,,,49.0,124.9,129.2,30.0,22.2,,3.0,-22.0,,,,,27.0,9.7,15.7,,-15.8,2.9,-32.2,44.0,,-19.9,34.8,,,,16.0,91.9,96.2,True,,True,True,,,,,True,True,True,,True,True,False,False,,True,False,,,,True,False,False
48287,22,24.0,20.9,,21.0,9.0,,,,,48.0,58.9,33.2,,6.6,18.5,30.8,21.0,,7.1,37.1,,,,18.0,37.3,142.2,2.0,-1.1,,-1.0,-13.0,,,,,26.0,36.9,11.2,,-15.4,-3.5,8.8,-1.0,,-14.9,15.1,,,,-4.0,15.3,120.2,True,,True,False,,,,,False,False,False,,False,False,False,True,,False,False,,,,False,False,False
48289,43,63.0,61.4,,55.0,20.0,,,,,67.0,128.9,49.7,,36.7,45.7,34.6,34.0,,237.3,56.3,,,,97.0,83.0,362.5,20.0,18.4,,12.0,-23.0,,,,,24.0,85.9,6.7,,-6.3,2.7,-8.4,-9.0,,194.3,13.3,,,,54.0,40.0,319.5,True,,True,False,,,,,False,False,True,,True,True,True,True,,False,True,,,,False,False,False
48291,447,1497.0,1560.2,,1030.0,2584.0,,,,,449.0,1674.3,430.8,,794.9,732.0,457.7,,,3266.5,992.9,,,,1430.0,1821.1,12647.6,1050.0,1113.2,,583.0,2137.0,,,,,2.0,1227.3,-16.2,,347.9,285.0,10.7,,,2819.5,545.9,,,,983.0,1374.1,12200.6,False,,True,False,,,,,True,False,True,,True,True,True,,,False,True,,,,True,False,False
48293,124,156.0,163.1,,156.0,192.0,,,,,100.0,269.6,137.6,,204.4,201.3,95.6,89.0,,120.8,155.3,,,,177.0,230.9,846.8,32.0,39.1,,32.0,68.0,,,,,-24.0,145.6,13.6,,80.4,77.3,-28.4,-35.0,,-3.2,31.3,,,,53.0,106.9,722.8,False,,False,False,,,,,True,False,True,,False,False,True,False,,True,True,,,,False,False,False
48295,7,6.0,6.4,,3.0,0.0,,,,,3.0,2.7,5.0,,0.6,0.0,,0.0,,1.5,5.6,,,,7.0,6.0,29.3,-1.0,-0.6,,-4.0,-7.0,,,,,-4.0,-4.3,-2.0,,-6.4,-7.0,,-7.0,,-5.5,-1.4,,,,0.0,-1.0,22.3,True,,False,False,,,,,False,False,False,,False,False,,False,,False,False,,,,True,True,False
48297,38,144.0,142.4,,27.0,61.0,,,,,24.0,128.0,52.2,,26.6,16.8,17.4,79.0,,8.9,121.3,,,,180.0,170.5,128.4,106.0,104.4,,-11.0,23.0,,,,,-14.0,90.0,14.2,,-11.4,-21.2,-20.6,41.0,,-29.1,83.3,,,,142.0,132.5,90.4,True,,True,True,,,,,True,True,True,,True,True,True,True,,True,True,,,,False,False,True
48299,17,9.0,12.1,,9.0,0.0,,,,,33.0,36.0,22.9,,0.5,1.3,16.4,,,0.7,14.0,,,,16.0,31.3,20.5,-8.0,-4.9,,-8.0,-17.0,,,,,16.0,19.0,5.9,,-16.5,-15.7,-0.6,,,-16.3,-3.0,,,,-1.0,14.3,3.5,True,,False,False,,,,,False,False,True,,False,False,True,,,False,True,,,,True,False,True
48301,0,0.0,0.0,,0.0,0.0,,,,,0.0,7.7,0.0,,,0.0,,0.0,,0.0,,,,,,5.1,69.9,0.0,0.0,,0.0,0.0,,,,,0.0,7.7,0.0,,,0.0,,0.0,,0.0,,,,,,5.1,69.9,True,,True,True,,,,,True,False,True,,,True,,True,,True,,,,,,False,False
48303,2995,1272.0,1365.1,1053.2,1131.0,2381.0,,,,,1114.0,834.6,953.7,,1520.8,1308.2,428.7,925.0,,77.8,1084.7,1502.0,,,1122.0,2097.2,2787.6,-1723.0,-1629.9,-1941.8,-1864.0,-614.0,,,,,-1881.0,-2160.4,-2041.3,,-1474.2,-1686.8,-2566.3,-2070.0,,-2917.2,-1910.3,-1493.0,,,-1873.0,-897.8,-207.4,True,False,False,True,,,,,False,False,False,,True,True,False,False,,False,False,True,,,False,True,True
48305,14,9.0,10.6,,3.0,0.0,,,,,3.0,20.3,8.4,,4.0,1.1,,1.0,,0.0,9.0,,,,5.0,20.6,107.3,-5.0,-3.4,,-11.0,-14.0,,,,,-11.0,6.3,-5.6,,-10.0,-12.9,,-13.0,,-14.0,-5.0,,,,-9.0,6.6,93.3,True,,False,False,,,,,False,False,False,,False,False,,False,,False,True,,,,False,False,False
48307,31,102.0,103.9,,68.0,50.0,,,,,21.0,94.3,40.7,,151.3,68.3,16.2,,,19.5,97.0,,,,117.0,122.4,207.0,71.0,72.9,,37.0,19.0,,,,,-10.0,63.3,9.7,,120.3,37.3,-14.8,,,-11.5,66.0,,,,86.0,91.4,176.0,False,,True,True,,,,,True,True,True,,False,True,True,,,True,True,,,,False,False,False
48309,1266,1560.0,1469.5,1053.4,1114.0,2923.0,,,,,831.0,1104.5,732.2,,1550.2,1345.3,542.6,887.0,,83.2,1252.6,1091.0,,,1431.0,2254.7,3462.8,294.0,203.5,-212.6,-152.0,1657.0,,,,,-435.0,-161.5,-533.8,,284.2,79.3,-723.4,-379.0,,-1182.8,-13.4,-175.0,,,165.0,988.7,2196.8,True,True,True,False,,,,,False,True,False,,True,True,False,False,,False,True,True,,,True,False,False
48311,10,3.0,3.8,,3.0,0.0,,,,,0.0,20.7,0.7,,,4.0,,0.0,,1.8,4.4,,,,2.0,5.0,76.9,-7.0,-6.2,,-7.0,-10.0,,,,,-10.0,10.7,-9.3,,,-6.0,,-10.0,,-8.2,-5.6,,,,-8.0,-5.0,66.9,True,,False,False,,,,,False,False,False,,,True,,False,,False,True,,,,False,True,False
