,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31067,106,35.0,,52.0,,,,32.0,85.4,,21.7,,,31.7,24.2,,39.0,-71.0,,-54.0,,,,-74.0,-20.6,,-84.3,,,-74.3,-81.8,,-67.0,,True,,,,False,True,,False,,,False,False,,True
31069,5,0.0,,0.0,,,,0.0,1.7,,0.2,,,0.0,0.0,,0.0,-5.0,,-5.0,,,,-5.0,-3.3,,-4.8,,,-5.0,-5.0,,-5.0,,False,,,,False,True,,True,,,False,True,,False
31071,1,15.0,,0.0,,,,0.0,4.3,,0.2,,,3.6,10.0,,84.0,14.0,,-1.0,,,,-1.0,3.3,,-0.8,,,2.6,9.0,,83.0,,True,,,,True,True,,True,,,True,True,,False
31073,10,15.0,,0.0,,,,0.0,2.6,,2.1,,,13.1,13.3,,8.0,5.0,,-10.0,,,,-10.0,-7.4,,-7.9,,,3.1,3.3,,-2.0,,False,,,,False,False,,False,,,True,True,,True
31075,1,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,,,-1.0,,,,,False,,,,False,False,,,,,False,,,
31077,12,0.0,,0.0,,,,0.0,2.5,,0.8,,,0.9,6.2,,1.0,-12.0,,-12.0,,,,-12.0,-9.5,,-11.2,,,-11.1,-5.8,,-11.0,,False,,,,False,True,,True,,,True,True,,True
31079,192,130.0,54.0,153.0,,,,531.0,225.3,,29.9,14.9,,73.9,174.8,,93.0,-62.0,-138.0,-39.0,,,,339.0,33.3,,-162.1,-177.1,,-118.1,-17.2,,-99.0,False,True,,,,False,True,,False,False,,False,True,,False
31081,19,20.0,,2.0,,,,15.0,42.5,,1.1,33.8,,5.3,18.1,,8.0,1.0,,-17.0,,,,-4.0,23.5,,-17.9,14.8,,-13.7,-0.9,,-11.0,,False,,,,False,False,,False,False,,False,True,,False
31083,12,5.0,,0.0,,,,0.0,6.8,,0.0,,,1.0,,,142.0,-7.0,,-12.0,,,,-12.0,-5.2,,-12.0,,,-11.0,,,130.0,,False,,,,False,True,,False,,,False,,,False
31085,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,True,,,,True,True,,,,,True,,,
31087,3,0.0,,0.0,,,,0.0,4.7,,0.0,,,0.0,0.0,,0.0,-3.0,,-3.0,,,,-3.0,1.7,,-3.0,,,-3.0,-3.0,,-3.0,,False,,,,False,True,,True,,,False,True,,False
31089,36,5.0,,0.0,,,,1.0,11.1,,3.0,,,2.2,,,4.0,-31.0,,-36.0,,,,-35.0,-24.9,,-33.0,,,-33.8,,,-32.0,,False,,,,False,True,,False,,,False,,,False
31091,3,0.0,,0.0,,,,0.0,2.0,,,,,0.0,0.6,,0.0,-3.0,,-3.0,,,,-3.0,-1.0,,,,,-3.0,-2.4,,-3.0,,False,,,,False,True,,,,,False,True,,False
31093,33,5.0,,0.0,,,,8.0,14.4,,7.6,,,4.5,3.8,,1.0,-28.0,,-33.0,,,,-25.0,-18.6,,-25.4,,,-28.5,-29.2,,-32.0,,False,,,,True,True,,True,,,False,False,,False
31095,10,15.0,,0.0,,,,5.0,21.8,,2.5,,,2.6,,,47.0,5.0,,-10.0,,,,-5.0,11.8,,-7.5,,,-7.4,,,37.0,,False,,,,False,False,,False,,,False,,,False
31097,26,5.0,,0.0,,,,5.0,6.8,,4.3,,,1.6,,,2.0,-21.0,,-26.0,,,,-21.0,-19.2,,-21.7,,,-24.4,,,-24.0,,False,,,,False,True,,False,,,False,,,False
31099,55,155.0,,145.0,,,,10.0,45.7,,11.6,,,25.2,96.5,,132.0,100.0,,90.0,,,,-45.0,-9.3,,-43.4,,,-29.8,41.5,,77.0,,True,,,,True,True,,True,,,True,True,,True
31101,28,75.0,,69.0,,,,1.0,43.8,,7.0,,,14.8,,,191.0,47.0,,41.0,,,,-27.0,15.8,,-21.0,,,-13.2,,,163.0,,True,,,,True,True,,True,,,True,,,False
31103,5,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,-5.0,-5.0,,,,False,,,,False,False,,,,,False,True,,
31105,0,0.0,,0.0,,,,5.0,1.1,,0.9,,,0.8,0.3,,0.0,0.0,,0.0,,,,5.0,1.1,,0.9,,,0.8,0.3,,0.0,,True,,,,False,False,,False,,,False,False,,True
31107,91,40.0,,0.0,,,,7.0,9.4,,15.5,,,6.0,35.1,,80.0,-51.0,,-91.0,,,,-84.0,-81.6,,-75.5,,,-85.0,-55.9,,-11.0,,False,,,,False,False,,False,,,False,False,,True
31109,2181,775.0,2442.6,497.0,,,,1702.0,1499.4,,413.2,578.1,,219.2,649.3,,387.0,-1406.0,261.6,-1684.0,,,,-479.0,-681.6,,-1767.8,-1602.9,,-1961.8,-1531.7,,-1794.0,True,False,,,,True,True,,False,False,,False,False,,False
31111,167,405.0,,1084.0,,,,35.0,261.4,,288.0,175.0,,209.4,269.6,,1117.0,238.0,,917.0,,,,-132.0,94.4,,121.0,8.0,,42.4,102.6,,950.0,,False,,,,True,True,,True,True,,True,True,,False
31113,6,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,-6.0,,-6.0,,,,-6.0,-6.0,,,,,-6.0,,,,,False,,,,False,False,,,,,False,,,
31115,3,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,-3.0,,,,,False,,,,False,False,,,,,False,,,
31117,0,5.0,,0.0,,,,0.0,6.0,,,,,0.2,4.3,,7.0,5.0,,0.0,,,,0.0,6.0,,,,,0.2,4.3,,7.0,,True,,,,True,False,,,,,True,True,,False
31119,285,205.0,,704.0,,,,175.0,206.7,,63.4,35.3,,55.9,102.9,,372.0,-80.0,,419.0,,,,-110.0,-78.3,,-221.6,-249.7,,-229.1,-182.1,,87.0,,False,,,,False,True,,False,False,,False,False,,False
31121,22,5.0,,9.0,,,,14.0,36.1,,9.1,,,19.4,27.8,,6.0,-17.0,,-13.0,,,,-8.0,14.1,,-12.9,,,-2.6,5.8,,-16.0,,True,,,,True,True,,True,,,True,True,,True
31123,13,25.0,,0.0,,,,7.0,14.9,,30.0,,,4.9,21.1,,47.0,12.0,,-13.0,,,,-6.0,1.9,,17.0,,,-8.1,8.1,,34.0,,False,,,,True,True,,False,,,True,True,,False
31125,14,10.0,,0.0,,,,1.0,4.6,,0.6,,,1.5,14.9,,17.0,-4.0,,-14.0,,,,-13.0,-9.4,,-13.4,,,-12.5,0.9,,3.0,,False,,,,False,False,,False,,,False,True,,True
31127,65,110.0,,158.0,,,,10.0,63.5,,16.9,,,11.9,,,146.0,45.0,,93.0,,,,-55.0,-1.5,,-48.1,,,-53.0,,,81.0,,False,,,,False,True,,False,,,False,,,False
31129,9,5.0,,0.0,,,,0.0,5.2,,0.3,,,2.9,4.7,,5.0,-4.0,,-9.0,,,,-9.0,-3.8,,-8.7,,,-6.1,-4.3,,-4.0,,False,,,,False,True,,False,,,False,False,,False
31131,73,90.0,,148.0,,,,35.0,51.0,,24.6,,,4.8,54.9,,260.0,17.0,,75.0,,,,-38.0,-22.0,,-48.4,,,-68.2,-18.1,,187.0,,False,,,,False,False,,False,,,False,False,,False
31133,6,0.0,,0.0,,,,0.0,14.8,,,,,5.6,1.8,,0.0,-6.0,,-6.0,,,,-6.0,8.8,,,,,-0.4,-4.2,,-6.0,,False,,,,False,False,,,,,True,True,,False
31135,13,10.0,,0.0,,,,0.0,9.9,,,,,302.1,,,5.0,-3.0,,-13.0,,,,-13.0,-3.1,,,,,289.1,,,-8.0,,False,,,,False,False,,,,,False,,,False
31137,59,30.0,,,,,,15.0,34.7,,8.9,,,17.1,25.5,,40.0,-29.0,,,,,,-44.0,-24.3,,-50.1,,,-41.9,-33.5,,-19.0,,,,,,False,True,,False,,,False,False,,True
31139,59,120.0,,150.0,,,,5.0,21.6,,9.2,,,16.4,,,273.0,61.0,,91.0,,,,-54.0,-37.4,,-49.8,,,-42.6,,,214.0,,False,,,,True,True,,True,,,True,,,False
31141,199,115.0,,250.0,,,,164.0,154.5,,17.5,38.6,,66.1,92.9,,101.0,-84.0,,51.0,,,,-35.0,-44.5,,-181.5,-160.4,,-132.9,-106.1,,-98.0,,True,,,,True,True,,False,False,,False,False,,False
31143,21,10.0,,0.0,,,,5.0,18.5,,3.0,,,0.5,9.5,,4.0,-11.0,,-21.0,,,,-16.0,-2.5,,-18.0,,,-20.6,-11.5,,-17.0,,False,,,,False,True,,False,,,False,False,,False
31145,9,10.0,,0.0,,,,5.0,19.4,,1.9,,,0.0,,,3.0,1.0,,-9.0,,,,-4.0,10.4,,-7.1,,,-9.0,,,-6.0,,False,,,,False,False,,False,,,False,,,False
31147,23,25.0,,0.0,,,,10.0,15.1,,8.0,,,5.6,,,33.0,2.0,,-23.0,,,,-13.0,-7.9,,-15.0,,,-17.4,,,10.0,,False,,,,False,False,,False,,,False,,,False
31149,34,0.0,,0.0,,,,0.0,2.6,,,,,0.3,0.1,,0.0,-34.0,,-34.0,,,,-34.0,-31.4,,,,,-33.7,-33.9,,-34.0,,False,,,,False,True,,,,,True,True,,False
31151,90,35.0,,0.0,,,,68.0,58.8,,3.2,1.1,,2.4,32.9,,16.0,-55.0,,-90.0,,,,-22.0,-31.2,,-86.8,-88.9,,-87.6,-57.1,,-74.0,,False,,,,True,True,,False,False,,False,False,,False
31153,885,1165.0,1085.9,1328.0,,,,698.0,1001.6,,817.0,787.2,,715.0,1159.8,,808.0,280.0,200.9,443.0,,,,-187.0,116.6,,-68.0,-97.8,,-170.0,274.8,,-77.0,True,False,,,,True,True,,True,True,,True,True,,True
31155,228,90.0,,165.0,,,,47.0,150.6,,23.1,105.5,,53.4,99.8,,84.0,-138.0,,-63.0,,,,-181.0,-77.4,,-204.9,-122.5,,-174.6,-128.2,,-144.0,,True,,,,False,True,,False,True,,False,True,,False
31157,93,55.0,,40.0,,,,132.0,107.6,,8.3,30.3,,13.6,18.1,,44.0,-38.0,,-53.0,,,,39.0,14.6,,-84.7,-62.7,,-79.4,-74.9,,-49.0,,False,,,,False,True,,False,False,,False,False,,False
31159,72,65.0,,45.0,,,,42.0,157.7,,7.6,108.2,,55.4,84.0,,45.0,-7.0,,-27.0,,,,-30.0,85.7,,-64.4,36.2,,-16.6,12.0,,-27.0,,False,,,,False,False,,False,False,,False,False,,False
31161,35,15.0,,0.0,,,,0.0,1.5,,,,,0.0,6.6,,60.0,-20.0,,-35.0,,,,-35.0,-33.5,,,,,-35.0,-28.4,,25.0,,False,,,,False,False,,,,,False,False,,False
31163,10,15.0,,0.0,,,,0.0,7.6,,0.9,,,11.7,,,12.0,5.0,,-10.0,,,,-10.0,-2.4,,-9.1,,,1.7,,,2.0,,False,,,,False,True,,False,,,True,,,True
31165,2,0.0,,0.0,,,,5.0,0.3,,,,,0.0,0.5,,0.0,-2.0,,-2.0,,,,3.0,-1.7,,,,,-2.0,-1.5,,-2.0,,False,,,,False,True,,,,,False,True,,False
31167,9,15.0,,0.0,,,,10.0,19.6,,4.5,,,14.3,8.4,,14.0,6.0,,-9.0,,,,1.0,10.6,,-4.5,,,5.3,-0.6,,5.0,,False,,,,True,False,,True,,,True,True,,True
31169,2,0.0,,0.0,,,,2.0,3.3,,2.4,,,1.9,,,1.0,-2.0,,-2.0,,,,0.0,1.3,,0.4,,,-0.1,,,-1.0,,False,,,,True,True,,True,,,True,,,True
31171,4,5.0,,0.0,,,,0.0,4.4,,0.1,,,0.2,,,28.0,1.0,,-4.0,,,,-4.0,0.4,,-3.9,,,-3.8,,,24.0,,False,,,,False,True,,False,,,False,,,False
31173,34,30.0,,0.0,,,,17.0,26.1,,0.6,0.0,,0.0,24.0,,9.0,-4.0,,-34.0,,,,-17.0,-7.9,,-33.4,-34.0,,-34.0,-10.0,,-25.0,,False,,,,False,False,,False,False,,False,False,,False
31175,17,15.0,,0.0,,,,0.0,7.4,,1.9,,,4.1,8.7,,99.0,-2.0,,-17.0,,,,-17.0,-9.6,,-15.1,,,-12.9,-8.3,,82.0,,False,,,,False,False,,False,,,False,False,,False
31177,97,140.0,,182.0,,,,51.0,137.2,,56.9,74.9,,34.4,132.1,,161.0,43.0,,85.0,,,,-46.0,40.2,,-40.1,-22.1,,-62.6,35.1,,64.0,,False,,,,False,True,,True,True,,False,True,,False
31179,77,15.0,,0.0,,,,19.0,15.2,,6.0,,,0.5,18.3,,39.0,-62.0,,-77.0,,,,-58.0,-61.8,,-71.0,,,-76.5,-58.7,,-38.0,,False,,,,True,True,,False,,,False,True,,True
31181,7,5.0,,0.0,,,,5.0,1.8,,0.7,,,0.0,4.2,,13.0,-2.0,,-7.0,,,,-2.0,-5.2,,-6.3,,,-7.0,-2.8,,6.0,,False,,,,False,False,,False,,,False,False,,False
31183,1,5.0,,0.0,,,,0.0,9.1,,,,,2.1,2.1,,34.0,4.0,,-1.0,,,,-1.0,8.1,,,,,1.1,1.1,,33.0,,True,,,,True,False,,,,,True,True,,False
31185,58,75.0,,92.0,,,,24.0,85.0,,16.4,,,19.5,65.5,,94.0,17.0,,34.0,,,,-34.0,27.0,,-41.6,,,-38.5,7.5,,36.0,,False,,,,False,False,,False,,,False,True,,False
32001,61,100.0,,35.0,,,,9.0,133.0,,3.7,,,19.8,124.9,,467.0,39.0,,-26.0,,,,-52.0,72.0,,-57.3,,,-41.2,63.9,,406.0,,True,,,,False,False,,False,,,False,False,,False
32003,11638,22500.0,47098.8,14445.0,,,,16945.0,14411.2,,22344.2,5539.7,,13091.8,13465.4,,12670.0,10862.0,35460.8,2807.0,,,,5307.0,2773.2,,10706.2,-6098.3,,1453.8,1827.4,,1032.0,False,True,,,,True,True,,True,True,,True,True,,True
32005,71,80.0,,22.0,,,,132.0,207.8,,23.3,143.5,,13.6,260.1,,39.0,9.0,,-49.0,,,,61.0,136.8,,-47.7,72.5,,-57.5,189.1,,-32.0,,False,,,,False,False,,False,False,,False,False,,False
32007,286,440.0,662.2,36.0,,,,105.0,369.8,,439.7,193.8,,343.7,349.2,,405.0,154.0,376.2,-250.0,,,,-181.0,83.8,,153.7,-92.2,,57.7,63.2,,119.0,False,False,,,,False,True,,True,True,,True,True,,True
32009,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,,,,True,,,,True,True,,,,,True,,,
32011,6,10.0,,0.0,,,,5.0,15.3,,,,,1.3,4.7,,42.0,4.0,,-6.0,,,,-1.0,9.3,,,,,-4.7,-1.3,,36.0,,False,,,,True,False,,,,,False,True,,False
32013,15,10.0,,0.0,,,,17.0,27.6,,5.3,3.2,,17.2,9.3,,12.0,-5.0,,-15.0,,,,2.0,12.6,,-9.7,-11.8,,2.2,-5.7,,-3.0,,False,,,,True,False,,False,False,,True,False,,True
32015,18,5.0,,0.0,,,,9.0,12.8,,2.7,,,1.7,4.2,,6.0,-13.0,,-18.0,,,,-9.0,-5.2,,-15.3,,,-16.3,-13.8,,-12.0,,False,,,,True,True,,False,,,False,False,,True
32017,3,0.0,,0.0,,,,5.0,9.9,,0.0,,,0.2,0.5,,4.0,-3.0,,-3.0,,,,2.0,6.9,,-3.0,,,-2.8,-2.5,,1.0,,False,,,,True,False,,True,,,True,True,,True
32019,142,220.0,118.2,303.0,,,,104.0,406.4,,60.3,120.0,,129.5,197.7,,339.0,78.0,-23.8,161.0,,,,-38.0,264.4,,-81.7,-22.0,,-12.5,55.7,,197.0,True,False,,,,True,False,,False,True,,True,True,,False
32021,2,0.0,,0.0,,,,0.0,1.3,,0.2,,,0.0,,,0.0,-2.0,,-2.0,,,,-2.0,-0.7,,-1.8,,,-2.0,,,-2.0,,False,,,,False,True,,True,,,False,,,False
32023,64,115.0,,5.0,,,,133.0,314.7,,93.0,83.9,,121.0,59.6,,87.0,51.0,,-59.0,,,,69.0,250.7,,29.0,19.9,,57.0,-4.4,,23.0,,False,,,,False,False,,True,True,,False,True,,True
32027,10,5.0,,0.0,,,,0.0,13.1,,0.5,,,4.1,,,29.0,-5.0,,-10.0,,,,-10.0,3.1,,-9.5,,,-5.9,,,19.0,,False,,,,False,True,,False,,,False,,,False
32029,3,10.0,,0.0,,,,0.0,12.7,,0.1,,,1.6,5.7,,39.0,7.0,,-3.0,,,,-3.0,9.7,,-2.9,,,-1.4,2.7,,36.0,,True,,,,True,False,,True,,,True,True,,False
32031,2332,2230.0,3529.7,2408.0,,,,1909.0,2036.2,,1924.0,814.8,,1799.5,1634.2,,1794.0,-102.0,1197.7,76.0,,,,-423.0,-295.8,,-408.0,-1517.2,,-532.5,-697.8,,-538.0,False,True,,,,False,False,,False,False,,False,False,,False
32033,38,5.0,,0.0,,,,99.0,9.4,,0.4,,,0.0,,,5.0,-33.0,,-38.0,,,,61.0,-28.6,,-37.6,,,-38.0,,,-33.0,,False,,,,False,True,,False,,,False,,,False
32510,141,215.0,336.2,320.0,,,,250.0,348.8,,69.4,110.4,,105.1,157.7,,343.0,74.0,195.2,179.0,,,,109.0,207.8,,-71.6,-30.6,,-35.9,16.7,,202.0,False,False,,,,False,False,,True,True,,True,True,,False
33001,23,25.0,23.6,34.0,,,,55.0,146.3,,5.9,57.2,,36.0,15.6,,24.0,2.0,0.6,11.0,,,,32.0,123.3,,-17.1,34.2,,13.0,-7.4,,1.0,True,False,,,,False,False,,False,False,,False,False,,True
33003,23,15.0,,3.0,,,,35.0,97.1,,2.0,,,9.0,13.9,,13.0,-8.0,,-20.0,,,,12.0,74.1,,-21.0,,,-14.0,-9.1,,-10.0,,False,,,,False,False,,False,,,False,False,,False
33005,36,45.0,10.3,102.0,,,,31.0,199.6,,9.1,31.1,,9.7,38.3,,40.0,9.0,-25.7,66.0,,,,-5.0,163.6,,-26.9,-4.9,,-26.3,2.3,,4.0,False,False,,,,True,False,,False,True,,False,True,,True
33007,5,0.0,,0.0,,,,5.0,5.3,,0.2,,,0.9,,,3.0,-5.0,,-5.0,,,,0.0,0.3,,-4.8,,,-4.1,,,-2.0,,False,,,,True,True,,True,,,True,,,True
33009,25,20.0,4.7,0.0,,,,158.0,45.7,,1.4,10.6,,8.1,21.4,,12.0,-5.0,-20.3,-25.0,,,,133.0,20.7,,-23.6,-14.4,,-16.9,-3.6,,-13.0,False,False,,,,False,False,,False,False,,False,True,,False
33011,358,445.0,371.9,533.0,,,,239.0,664.9,,161.0,126.4,,325.9,387.7,,270.0,87.0,13.9,175.0,,,,-119.0,306.9,,-197.0,-231.6,,-32.1,29.7,,-88.0,True,False,,,,False,False,,False,False,,True,True,,False
33013,85,40.0,111.6,219.0,,,,92.0,216.4,,5.5,52.2,,34.7,39.3,,35.0,-45.0,26.6,134.0,,,,7.0,131.4,,-79.5,-32.8,,-50.3,-45.7,,-50.0,True,False,,,,True,False,,False,True,,False,False,,False
33015,250,165.0,156.2,93.0,,,,43.0,506.5,,34.7,71.0,,145.5,113.1,,151.0,-85.0,-93.8,-157.0,,,,-207.0,256.5,,-215.3,-179.0,,-104.5,-136.9,,-99.0,False,False,,,,False,False,,False,False,,False,False,,False
33017,126,70.0,74.8,130.0,,,,27.0,223.9,,3.5,24.0,,13.3,38.4,,75.0,-56.0,-51.2,4.0,,,,-99.0,97.9,,-122.5,-102.0,,-112.7,-87.6,,-51.0,True,True,,,,False,False,,False,False,,False,False,,True
33019,7,15.0,,17.0,,,,41.0,64.6,,1.9,,,2.6,14.0,,9.0,8.0,,10.0,,,,34.0,57.6,,-5.1,,,-4.4,7.0,,2.0,,False,,,,False,False,,True,,,True,True,,True
34001,390,550.0,424.3,584.0,,,,453.0,462.5,,305.2,211.8,,466.3,472.7,,316.0,160.0,34.3,194.0,,,,63.0,72.5,,-84.8,-178.2,,76.3,82.7,,-74.0,True,False,,,,True,True,,True,False,,True,True,,True
34003,1071,1845.0,132.9,4361.0,,,,569.0,1699.4,,1561.6,1967.6,,732.9,1402.8,,2335.0,774.0,-938.1,3290.0,,,,-502.0,628.4,,490.6,896.6,,-338.1,331.8,,1264.0,False,False,,,,True,True,,True,False,,True,True,,False
34005,773,755.0,193.7,693.0,,,,450.0,1241.0,,434.3,266.3,,620.3,988.7,,555.0,-18.0,-579.3,-80.0,,,,-323.0,468.0,,-338.7,-506.7,,-152.7,215.7,,-218.0,False,False,,,,False,False,,False,False,,False,False,,False
34007,893,1245.0,158.2,2567.0,,,,935.0,1438.5,,508.2,328.0,,858.8,1564.3,,981.0,352.0,-734.8,1674.0,,,,42.0,545.5,,-384.8,-565.0,,-34.2,671.3,,88.0,False,False,,,,True,False,,False,False,,True,False,,True
34009,153,110.0,87.2,89.0,,,,60.0,172.0,,8.4,156.1,,18.6,65.9,,65.0,-43.0,-65.8,-64.0,,,,-93.0,19.0,,-144.6,3.1,,-134.4,-87.1,,-88.0,False,False,,,,False,True,,False,True,,False,False,,False
34011,308,440.0,443.8,409.0,,,,489.0,243.7,,111.8,18.6,,170.4,426.2,,367.0,132.0,135.8,101.0,,,,181.0,-64.3,,-196.2,-289.4,,-137.6,118.2,,59.0,False,True,,,,False,True,,False,False,,False,True,,True
34013,895,980.0,31.7,1079.0,,,,662.0,1239.8,,433.0,470.6,,693.1,907.6,,919.0,85.0,-863.3,184.0,,,,-233.0,344.8,,-462.0,-424.4,,-201.9,12.6,,24.0,False,False,,,,False,False,,False,False,,False,True,,True
34015,881,820.0,447.1,1013.0,,,,440.0,1098.2,,454.3,397.6,,569.7,730.5,,926.0,-61.0,-433.9,132.0,,,,-441.0,217.2,,-426.7,-483.4,,-311.3,-150.5,,45.0,False,False,,,,False,False,,False,False,,False,False,,True
34017,602,1125.0,50.0,2202.0,,,,518.0,4223.5,,417.3,146.3,,996.8,517.7,,1712.0,523.0,-552.0,1600.0,,,,-84.0,3621.5,,-184.7,-455.7,,394.8,-84.3,,1110.0,False,False,,,,True,False,,True,True,,True,True,,False
34019,126,50.0,19.5,35.0,,,,58.0,140.9,,13.5,113.1,,43.3,14.0,,31.0,-76.0,-106.5,-91.0,,,,-68.0,14.9,,-112.5,-12.9,,-82.7,-112.0,,-95.0,False,False,,,,True,True,,False,True,,False,False,,False
34021,381,335.0,470.3,142.0,,,,617.0,383.9,,145.5,213.0,,227.0,607.4,,227.0,-46.0,89.3,-239.0,,,,236.0,2.9,,-235.5,-168.0,,-154.0,226.4,,-154.0,False,False,,,,False,True,,False,False,,False,False,,False
34023,980,930.0,402.4,1617.0,,,,714.0,1289.9,,506.0,668.9,,869.3,1167.7,,742.0,-50.0,-577.6,637.0,,,,-266.0,309.9,,-474.0,-311.1,,-110.7,187.7,,-238.0,False,False,,,,False,False,,False,False,,False,False,,False
34025,979,875.0,307.7,816.0,,,,558.0,1032.6,,470.4,1189.1,,534.7,889.7,,634.0,-104.0,-671.3,-163.0,,,,-421.0,53.6,,-508.6,210.1,,-444.3,-89.3,,-345.0,False,False,,,,False,True,,False,False,,False,True,,False
34027,388,485.0,96.3,422.0,,,,247.0,1126.3,,176.6,1109.1,,14.0,291.0,,474.0,97.0,-291.7,34.0,,,,-141.0,738.3,,-211.4,721.1,,-374.0,-97.0,,86.0,False,True,,,,False,False,,False,False,,False,False,,True
34029,1442,775.0,170.2,311.0,,,,530.0,1013.0,,280.2,442.9,,433.6,680.2,,441.0,-667.0,-1271.8,-1131.0,,,,-912.0,-429.0,,-1161.8,-999.1,,-1008.4,-761.8,,-1001.0,False,False,,,,False,True,,False,False,,False,False,,False
34031,884,1460.0,157.7,1987.0,,,,442.0,1245.3,,582.9,518.1,,1634.7,1387.4,,1710.0,576.0,-726.3,1103.0,,,,-442.0,361.3,,-301.1,-365.9,,750.7,503.4,,826.0,False,False,,,,True,True,,True,True,,False,True,,False
34033,118,160.0,86.6,252.0,,,,113.0,130.8,,36.3,31.0,,68.2,104.1,,248.0,42.0,-31.4,134.0,,,,-5.0,12.8,,-81.7,-87.0,,-49.8,-13.9,,130.0,True,False,,,,True,True,,False,False,,False,True,,False
34035,385,345.0,97.1,555.0,,,,194.0,427.9,,71.1,409.3,,275.3,262.9,,358.0,-40.0,-287.9,170.0,,,,-191.0,42.9,,-313.9,24.3,,-109.7,-122.1,,-27.0,False,False,,,,False,False,,False,True,,False,False,,True
34037,109,110.0,39.3,77.0,,,,26.0,308.7,,31.4,72.2,,108.2,128.6,,88.0,1.0,-69.7,-32.0,,,,-83.0,199.7,,-77.6,-36.8,,-0.8,19.6,,-21.0,False,False,,,,False,False,,False,False,,True,False,,False
34039,568,920.0,33.9,3155.0,,,,511.0,1462.9,,271.1,464.4,,1563.5,508.2,,1072.0,352.0,-534.0,2587.0,,,,-57.0,894.9,,-296.9,-103.6,,995.5,-59.8,,504.0,False,False,,,,True,False,,True,True,,False,True,,False
34041,71,95.0,29.6,61.0,,,,50.0,136.2,,23.9,68.3,,80.1,93.4,,72.0,24.0,-41.4,-10.0,,,,-21.0,65.2,,-47.1,-2.7,,9.1,22.4,,1.0,False,True,,,,True,False,,False,True,,True,True,,True
35001,880,1145.0,3898.3,855.0,,,,2957.0,1937.4,,665.1,571.1,,528.3,894.5,,506.0,265.0,3018.3,-25.0,,,,2077.0,1057.4,,-214.9,-308.9,,-351.7,14.5,,-374.0,False,True,,,,False,False,,True,False,,False,True,,False
35003,6,5.0,,0.0,,,,0.0,9.3,,0.1,,,0.3,1.8,,12.0,-1.0,,-6.0,,,,-6.0,3.3,,-5.9,,,-5.7,-4.2,,6.0,,False,,,,False,False,,False,,,False,False,,False
35005,487,460.0,499.9,607.0,,,,174.0,646.9,,318.0,211.3,,389.7,422.4,,398.0,-27.0,12.9,120.0,,,,-313.0,159.9,,-169.0,-275.7,,-97.3,-64.6,,-89.0,True,False,,,,False,False,,False,False,,False,False,,False
35006,39,90.0,,141.0,,,,58.0,115.1,,7.2,0.0,,29.2,84.4,,50.0,51.0,,102.0,,,,19.0,76.1,,-31.8,-39.0,,-9.8,45.4,,11.0,,False,,,,True,False,,True,True,,True,True,,True
35007,10,0.0,,0.0,,,,1.0,13.0,,0.3,,,3.1,,,4.0,-10.0,,-10.0,,,,-9.0,3.0,,-9.7,,,-6.9,,,-6.0,,False,,,,True,True,,True,,,True,,,True
35009,150,250.0,,143.0,,,,397.0,345.6,,57.2,147.4,,59.2,350.7,,137.0,100.0,,-7.0,,,,247.0,195.6,,-92.8,-2.6,,-90.8,200.7,,-13.0,,True,,,,False,False,,True,True,,True,False,,True
