,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37083,390,608.0,996.4,,,,537.0,368.3,651.2,,281.0,218.0,606.4,,,,147.0,-21.7,261.2,,-109.0,False,,,,True,True,False,,True
37085,1078,928.0,676.6,,,,1838.0,826.2,930.2,,619.0,-150.0,-401.4,,,,760.0,-251.8,-147.8,,-459.0,False,,,,False,False,True,,False
37087,351,424.0,443.9,,,,951.0,536.0,558.2,,688.0,73.0,92.9,,,,600.0,185.0,207.2,,337.0,False,,,,False,False,False,,False
37089,635,1672.0,2311.9,,,,2046.0,1005.8,1727.1,,787.0,1037.0,1676.9,,,,1411.0,370.8,1092.1,,152.0,False,,,,False,True,False,,True
37091,459,288.0,,,,,214.0,39.9,154.9,,120.0,-171.0,,,,,-245.0,-419.1,-304.1,,-339.0,,,,,False,False,False,,False
37093,459,616.0,467.2,,,,830.0,334.4,686.7,,309.0,157.0,8.2,,,,371.0,-124.6,227.7,,-150.0,True,,,,False,True,False,,True
37095,89,16.0,,,,,111.0,,76.0,,7.0,-73.0,,,,,22.0,,-13.0,,-82.0,,,,,True,,True,,False
37097,1347,1568.0,2862.0,,,,2057.0,1435.2,1010.9,,888.0,221.0,1515.0,,,,710.0,88.2,-336.1,,-459.0,False,,,,False,True,False,,False
37099,255,600.0,,,,,1197.0,186.1,536.9,,409.0,345.0,,,,,942.0,-68.9,281.9,,154.0,,,,,False,True,True,,True
37101,1701,1968.0,6279.2,,,,3680.0,1238.7,1182.3,,844.0,267.0,4578.2,,,,1979.0,-462.3,-518.7,,-857.0,False,,,,False,False,False,,False
37103,104,24.0,,,,,28.0,,8.1,,9.0,-80.0,,,,,-76.0,,-95.9,,-95.0,,,,,True,,False,,False
37105,514,568.0,1353.3,,,,925.0,210.4,426.7,,152.0,54.0,839.3,,,,411.0,-303.6,-87.3,,-362.0,False,,,,False,False,False,,False
37107,480,240.0,186.8,,,,1125.0,117.6,204.3,,132.0,-240.0,-293.2,,,,645.0,-362.4,-275.7,,-348.0,False,,,,False,False,False,,False
37109,817,784.0,1260.7,,,,1147.0,780.5,1024.6,,571.0,-33.0,443.7,,,,330.0,-36.5,207.6,,-246.0,False,,,,False,False,False,,False
37111,475,712.0,,,,,727.0,329.6,583.1,,341.0,237.0,,,,,252.0,-145.4,108.1,,-134.0,,,,,False,True,True,,True
37113,157,360.0,,,,,472.0,194.0,386.7,,126.0,203.0,,,,,315.0,37.0,229.7,,-31.0,,,,,False,True,False,,True
37115,60,56.0,,,,,174.0,,67.8,,124.0,-4.0,,,,,114.0,,7.8,,64.0,,,,,False,,False,,False
37117,218,168.0,,,,,244.0,89.0,215.6,,94.0,-50.0,,,,,26.0,-129.0,-2.4,,-124.0,,,,,True,False,True,,False
37119,8684,15952.0,23424.6,,,,18516.0,8733.6,11129.2,,4812.0,7268.0,14740.6,,,,9832.0,49.6,2445.2,,-3872.0,False,,,,False,True,True,,True
37121,56,296.0,,,,,117.0,,269.6,,194.0,240.0,,,,,61.0,,213.6,,138.0,,,,,True,,True,,True
37123,497,672.0,,,,,450.0,190.3,452.3,,108.0,175.0,,,,,-47.0,-306.7,-44.7,,-389.0,,,,,True,False,True,,False
37125,762,752.0,1906.2,,,,1107.0,856.4,660.5,,441.0,-10.0,1144.2,,,,345.0,94.4,-101.5,,-321.0,False,,,,False,False,False,,False
37127,1327,760.0,1062.5,,,,1521.0,712.9,443.7,,467.0,-567.0,-264.5,,,,194.0,-614.1,-883.3,,-860.0,True,,,,True,False,False,,False
37129,2028,2568.0,8761.8,,,,6336.0,2239.6,1826.9,,1323.0,540.0,6733.8,,,,4308.0,211.6,-201.1,,-705.0,False,,,,False,True,True,,False
37131,170,432.0,,,,,89.0,48.3,172.1,,103.0,262.0,,,,,-81.0,-121.7,2.1,,-67.0,,,,,True,True,True,,True
37133,1252,1280.0,3579.3,,,,3444.0,2042.4,997.2,,1465.0,28.0,2327.3,,,,2192.0,790.4,-254.8,,213.0,False,,,,False,False,False,,False
37135,1396,864.0,1966.1,,,,1414.0,1218.5,499.0,,516.0,-532.0,570.1,,,,18.0,-177.5,-897.0,,-880.0,False,,,,True,True,False,,False
37137,206,72.0,,,,,124.0,,256.8,,45.0,-134.0,,,,,-82.0,,50.8,,-161.0,,,,,True,,True,,False
37139,378,224.0,,,,,450.0,160.5,156.1,,116.0,-154.0,,,,,72.0,-217.5,-221.9,,-262.0,,,,,True,False,False,,False
37141,345,720.0,889.2,,,,735.0,677.2,580.0,,406.0,375.0,544.2,,,,390.0,332.2,235.0,,61.0,False,,,,False,True,True,,True
37143,122,88.0,,,,,71.0,,47.0,,95.0,-34.0,,,,,-51.0,,-75.0,,-27.0,,,,,False,,False,,True
37145,235,224.0,,,,,236.0,208.4,219.3,,216.0,-11.0,,,,,1.0,-26.6,-15.7,,-19.0,,,,,True,False,False,,False
37147,3188,2136.0,2033.1,,,,3599.0,1845.3,3557.9,,1802.0,-1052.0,-1154.9,,,,411.0,-1342.7,369.9,,-1386.0,False,,,,True,False,True,,False
37149,173,144.0,,,,,185.0,147.5,231.8,,83.0,-29.0,,,,,12.0,-25.5,58.8,,-90.0,,,,,True,True,False,,False
37151,817,1576.0,602.8,,,,1853.0,781.8,1414.4,,625.0,759.0,-214.2,,,,1036.0,-35.2,597.4,,-192.0,True,,,,False,True,True,,True
37153,489,288.0,,,,,735.0,201.4,166.4,,188.0,-201.0,,,,,246.0,-287.6,-322.6,,-301.0,,,,,False,False,False,,False
37155,2082,1976.0,2712.1,,,,3019.0,573.5,2399.3,,729.0,-106.0,630.1,,,,937.0,-1508.5,317.3,,-1353.0,False,,,,False,False,False,,False
37157,751,472.0,419.3,,,,556.0,539.6,442.0,,371.0,-279.0,-331.7,,,,-195.0,-211.4,-309.0,,-380.0,False,,,,True,True,False,,False
37159,1346,1360.0,1821.3,,,,1783.0,733.9,1158.8,,539.0,14.0,475.3,,,,437.0,-612.1,-187.2,,-807.0,False,,,,False,False,False,,False
37161,571,688.0,469.0,,,,1254.0,554.0,927.8,,393.0,117.0,-102.0,,,,683.0,-17.0,356.8,,-178.0,True,,,,False,True,False,,False
37163,684,664.0,1031.2,,,,1726.0,257.6,420.3,,128.0,-20.0,347.2,,,,1042.0,-426.4,-263.7,,-556.0,False,,,,False,False,False,,False
37165,747,320.0,,,,,462.0,114.6,254.3,,211.0,-427.0,,,,,-285.0,-632.4,-492.7,,-536.0,,,,,True,False,False,,False
37167,1026,1024.0,1786.1,,,,825.0,479.2,586.7,,377.0,-2.0,760.1,,,,-201.0,-546.8,-439.3,,-649.0,False,,,,False,False,False,,False
37169,192,168.0,,,,,234.0,253.5,79.1,,150.0,-24.0,,,,,42.0,61.5,-112.9,,-42.0,,,,,False,False,False,,False
37171,539,744.0,1364.5,,,,596.0,493.7,436.4,,435.0,205.0,825.5,,,,57.0,-45.3,-102.6,,-104.0,False,,,,True,True,True,,True
37173,49,80.0,,,,,110.0,,169.2,,48.0,31.0,,,,,61.0,,120.2,,-1.0,,,,,False,,False,,True
37175,208,248.0,,,,,375.0,143.6,207.1,,277.0,40.0,,,,,167.0,-64.4,-0.9,,69.0,,,,,False,False,True,,False
37177,26,160.0,,,,,34.0,,,,29.0,134.0,,,,,8.0,,,,3.0,,,,,True,,,,True
37179,2095,2600.0,6374.6,,,,3866.0,1881.6,1758.6,,1374.0,505.0,4279.6,,,,1771.0,-213.4,-336.4,,-721.0,False,,,,False,True,True,,False
37181,329,504.0,,,,,510.0,134.8,461.6,,135.0,175.0,,,,,181.0,-194.2,132.6,,-194.0,,,,,False,False,True,,False
37183,7095,9528.0,12312.9,,,,16821.0,6071.1,7335.2,,5738.0,2433.0,5217.9,,,,9726.0,-1023.9,240.2,,-1357.0,False,,,,False,True,True,,True
37185,88,160.0,,,,,82.0,117.9,129.5,,55.0,72.0,,,,,-6.0,29.9,41.5,,-33.0,,,,,True,True,True,,True
37187,100,288.0,,,,,152.0,,393.3,,170.0,188.0,,,,,52.0,,293.3,,70.0,,,,,True,,False,,True
37189,496,336.0,419.9,,,,582.0,178.1,557.3,,319.0,-160.0,-76.1,,,,86.0,-317.9,61.3,,-177.0,True,,,,True,False,True,,False
37191,997,952.0,1415.5,,,,3403.0,283.8,665.7,,156.0,-45.0,418.5,,,,2406.0,-713.2,-331.3,,-841.0,False,,,,False,False,False,,False
37193,462,328.0,92.2,,,,713.0,85.5,283.1,,100.0,-134.0,-369.9,,,,251.0,-376.5,-178.9,,-362.0,False,,,,False,False,False,,False
37195,817,1368.0,975.4,,,,1752.0,485.6,2977.0,,462.0,551.0,158.4,,,,935.0,-331.4,2160.0,,-355.0,True,,,,False,True,False,,True
37197,264,288.0,,,,,299.0,150.2,221.4,,92.0,24.0,,,,,35.0,-113.8,-42.6,,-172.0,,,,,False,False,False,,False
37199,65,208.0,,,,,110.0,,278.3,,158.0,143.0,,,,,45.0,,213.3,,93.0,,,,,True,,False,,True
38001,21,0.0,,,,,0.0,,,,,-21.0,,,,,-21.0,,,,,,,,,False,,,,
38003,184,32.0,,,,,49.0,,65.2,,51.0,-152.0,,,,,-135.0,,-118.8,,-133.0,,,,,True,,True,,True
38005,271,192.0,,,,,27.0,,,,277.0,-79.0,,,,,-244.0,,,,6.0,,,,,False,,,,True
38007,15,0.0,,,,,0.0,,0.4,,0.0,-15.0,,,,,-15.0,,-14.6,,-15.0,,,,,False,,True,,False
38009,34,16.0,,,,,72.0,,17.5,,36.0,-18.0,,,,,38.0,,-16.5,,2.0,,,,,False,,True,,True
38011,25,40.0,,,,,19.0,,11.7,,98.0,15.0,,,,,-6.0,,-13.3,,73.0,,,,,True,,True,,False
38013,17,40.0,,,,,8.0,,29.9,,77.0,23.0,,,,,-9.0,,12.9,,60.0,,,,,True,,True,,False
38015,2273,1448.0,1848.7,,,,457.0,897.8,1558.7,,1176.0,-825.0,-424.3,,,,-1816.0,-1375.2,-714.3,,-1097.0,True,,,,False,False,True,,False
38017,1838,1216.0,1279.7,,,,1344.0,353.9,2007.2,,737.0,-622.0,-558.3,,,,-494.0,-1484.1,169.2,,-1101.0,True,,,,True,False,True,,False
38019,18,32.0,,,,,16.0,,,,4.0,14.0,,,,,-2.0,,,,-14.0,,,,,True,,,,False
38021,37,0.0,,,,,8.0,,5.1,,1.0,-37.0,,,,,-29.0,,-31.9,,-36.0,,,,,True,,True,,True
38023,5,0.0,,,,,0.0,,0.0,,0.0,-5.0,,,,,-5.0,,-5.0,,-5.0,,,,,False,,True,,False
38025,53,0.0,,,,,74.0,,0.0,,0.0,-53.0,,,,,21.0,,-53.0,,-53.0,,,,,True,,False,,False
38027,59,24.0,,,,,8.0,,7.0,,79.0,-35.0,,,,,-51.0,,-52.0,,20.0,,,,,False,,False,,True
38029,96,40.0,,,,,8.0,,11.7,,58.0,-56.0,,,,,-88.0,,-84.3,,-38.0,,,,,False,,False,,True
38031,54,48.0,,,,,14.0,,18.0,,146.0,-6.0,,,,,-40.0,,-36.0,,92.0,,,,,False,,False,,False
38033,38,16.0,,,,,8.0,,5.6,,6.0,-22.0,,,,,-30.0,,-32.4,,-32.0,,,,,False,,False,,False
38035,1471,736.0,140.1,,,,852.0,296.3,581.5,,1307.0,-735.0,-1330.9,,,,-619.0,-1174.7,-889.5,,-164.0,False,,,,True,False,False,,True
38037,7,0.0,,,,,8.0,,0.0,,0.0,-7.0,,,,,1.0,,-7.0,,-7.0,,,,,True,,False,,False
38039,41,64.0,,,,,7.0,,30.7,,52.0,23.0,,,,,-34.0,,-10.3,,11.0,,,,,False,,True,,True
38041,48,0.0,,,,,20.0,,0.0,,1.0,-48.0,,,,,-28.0,,-48.0,,-47.0,,,,,True,,False,,True
38043,34,32.0,,,,,8.0,,21.9,,91.0,-2.0,,,,,-26.0,,-12.1,,57.0,,,,,False,,False,,False
38045,30,0.0,,,,,8.0,,2.6,,0.0,-30.0,,,,,-22.0,,-27.4,,-30.0,,,,,True,,True,,False
38047,26,0.0,,,,,0.0,,0.0,,0.0,-26.0,,,,,-26.0,,-26.0,,-26.0,,,,,False,,False,,False
38049,45,8.0,,,,,42.0,,,,2.0,-37.0,,,,,-3.0,,,,-43.0,,,,,True,,,,False
38051,45,24.0,,,,,0.0,,30.8,,7.0,-21.0,,,,,-45.0,,-14.2,,-38.0,,,,,False,,True,,False
38053,102,88.0,,,,,126.0,,96.8,,45.0,-14.0,,,,,24.0,,-5.2,,-57.0,,,,,False,,True,,False
38055,217,64.0,,,,,88.0,,22.6,,222.0,-153.0,,,,,-129.0,,-194.4,,5.0,,,,,True,,False,,True
38057,93,48.0,,,,,112.0,,,,38.0,-45.0,,,,,19.0,,,,-55.0,,,,,True,,,,False
38059,834,496.0,,,,,183.0,281.2,260.4,,481.0,-338.0,,,,,-651.0,-552.8,-573.6,,-353.0,,,,,False,False,False,,False
38061,106,96.0,,,,,146.0,20.4,7.6,,27.0,-10.0,,,,,40.0,-85.6,-98.4,,-79.0,,,,,False,False,False,,False
38063,34,16.0,,,,,8.0,,11.9,,97.0,-18.0,,,,,-26.0,,-22.1,,63.0,,,,,False,,False,,False
38065,12,16.0,,,,,14.0,,11.3,,18.0,4.0,,,,,2.0,,-0.7,,6.0,,,,,True,,True,,False
38067,29,48.0,,,,,31.0,,,,139.0,19.0,,,,,2.0,,,,110.0,,,,,True,,,,False
38069,26,0.0,,,,,26.0,,4.0,,0.0,-26.0,,,,,0.0,,-22.0,,-26.0,,,,,True,,True,,False
38071,164,24.0,,,,,80.0,,17.7,,10.0,-140.0,,,,,-84.0,,-146.3,,-154.0,,,,,True,,False,,False
38073,48,16.0,,,,,16.0,,18.2,,12.0,-32.0,,,,,-32.0,,-29.8,,-36.0,,,,,False,,True,,False
38075,26,8.0,,,,,15.0,,2.8,,2.0,-18.0,,,,,-11.0,,-23.2,,-24.0,,,,,True,,False,,False
38077,138,160.0,,,,,72.0,,130.4,,558.0,22.0,,,,,-66.0,,-7.6,,420.0,,,,,False,,True,,False
38079,139,32.0,,,,,48.0,,,,112.0,-107.0,,,,,-91.0,,,,-27.0,,,,,True,,,,True
38081,45,0.0,,,,,8.0,,6.9,,0.0,-45.0,,,,,-37.0,,-38.1,,-45.0,,,,,True,,True,,False
38083,4,8.0,,,,,8.0,,3.9,,6.0,4.0,,,,,4.0,,-0.1,,2.0,,,,,False,,True,,True
38085,93,32.0,,,,,16.0,,74.4,,12.0,-61.0,,,,,-77.0,,-18.6,,-81.0,,,,,False,,True,,False
38087,4,0.0,,,,,8.0,,0.0,,0.0,-4.0,,,,,4.0,,-4.0,,-4.0,,,,,False,,True,,False
38089,1155,168.0,,,,,198.0,174.1,317.1,,339.0,-987.0,,,,,-957.0,-980.9,-837.9,,-816.0,,,,,True,True,True,,True
38091,21,24.0,,,,,6.0,,19.7,,84.0,3.0,,,,,-15.0,,-1.3,,63.0,,,,,False,,True,,False
38093,385,152.0,,,,,134.0,,45.0,,234.0,-233.0,,,,,-251.0,,-340.0,,-151.0,,,,,False,,False,,True
38095,9,16.0,,,,,8.0,,7.4,,49.0,7.0,,,,,-1.0,,-1.6,,40.0,,,,,True,,True,,False
38097,67,48.0,,,,,58.0,,14.0,,38.0,-19.0,,,,,-9.0,,-53.0,,-29.0,,,,,True,,False,,False
38099,81,200.0,,,,,121.0,,226.1,,97.0,119.0,,,,,40.0,,145.1,,16.0,,,,,True,,False,,True
38101,731,312.0,20.7,,,,1351.0,341.0,340.5,,355.0,-419.0,-710.3,,,,620.0,-390.0,-390.5,,-376.0,False,,,,False,True,True,,True
38103,23,8.0,,,,,14.0,,,,30.0,-15.0,,,,,-9.0,,,,7.0,,,,,True,,,,True
38105,599,552.0,,,,,707.0,269.8,385.5,,299.0,-47.0,,,,,108.0,-329.2,-213.5,,-300.0,,,,,False,False,False,,False
39001,80,64.0,,,,,45.0,,117.7,,131.0,-16.0,,,,,-35.0,,37.7,,51.0,,,,,False,,False,,False
39003,843,656.0,653.2,,,,764.0,558.5,287.0,,619.0,-187.0,-189.8,,,,-79.0,-284.5,-556.0,,-224.0,False,,,,True,False,False,,False
39005,110,104.0,184.3,,,,147.0,277.7,6.9,,156.0,-6.0,74.3,,,,37.0,167.7,-103.1,,46.0,False,,,,False,False,False,,False
39007,136,344.0,155.3,,,,509.0,52.8,192.0,,187.0,208.0,19.3,,,,373.0,-83.2,56.0,,51.0,True,,,,False,True,True,,True
39009,273,440.0,545.7,,,,272.0,217.0,327.6,,297.0,167.0,272.7,,,,-1.0,-56.0,54.6,,24.0,False,,,,True,True,True,,True
39011,397,328.0,,,,,308.0,183.9,169.4,,561.0,-69.0,,,,,-89.0,-213.1,-227.6,,164.0,,,,,False,False,False,,False
39013,122,80.0,271.2,,,,265.0,54.3,44.6,,27.0,-42.0,149.2,,,,143.0,-67.7,-77.4,,-95.0,False,,,,False,False,False,,False
39015,192,120.0,,,,,109.0,,85.7,,154.0,-72.0,,,,,-83.0,,-106.3,,-38.0,,,,,False,,False,,True
39017,3204,2328.0,1871.7,,,,4175.0,2192.2,1670.2,,1680.0,-876.0,-1332.3,,,,971.0,-1011.8,-1533.8,,-1524.0,False,,,,False,False,False,,False
39019,60,96.0,,,,,56.0,,68.0,,83.0,36.0,,,,,-4.0,,8.0,,23.0,,,,,True,,True,,True
39021,204,120.0,,,,,84.0,,64.2,,154.0,-84.0,,,,,-120.0,,-139.8,,-50.0,,,,,False,,False,,True
39023,724,888.0,1333.0,,,,980.0,254.5,666.3,,396.0,164.0,609.0,,,,256.0,-469.5,-57.7,,-328.0,False,,,,False,False,True,,False
39025,896,872.0,1476.2,,,,1742.0,1351.6,336.4,,909.0,-24.0,580.2,,,,846.0,455.6,-559.6,,13.0,False,,,,False,False,False,,True
39027,152,176.0,,,,,154.0,241.5,929.5,,183.0,24.0,,,,,2.0,89.5,777.5,,31.0,,,,,True,False,False,,False
39029,429,304.0,540.6,,,,548.0,256.4,85.6,,114.0,-125.0,111.6,,,,119.0,-172.6,-343.4,,-315.0,True,,,,True,False,False,,False
39031,60,80.0,,,,,82.0,190.4,13.2,,53.0,20.0,,,,,22.0,130.4,-46.8,,-7.0,,,,,False,False,False,,True
39033,62,32.0,,,,,142.0,53.0,2.0,,45.0,-30.0,,,,,80.0,-9.0,-60.0,,-17.0,,,,,False,True,False,,True
39035,5457,9168.0,11871.0,,,,6742.0,5659.2,2913.1,,5252.0,3711.0,6414.0,,,,1285.0,202.2,-2543.9,,-205.0,False,,,,True,True,True,,True
39037,485,88.0,212.6,,,,339.0,31.9,115.7,,49.0,-397.0,-272.4,,,,-146.0,-453.1,-369.3,,-436.0,True,,,,True,False,True,,False
39039,174,272.0,,,,,213.0,220.6,142.8,,611.0,98.0,,,,,39.0,46.6,-31.2,,437.0,,,,,True,True,True,,False
39041,1068,1168.0,1468.3,,,,913.0,1831.9,278.5,,1078.0,100.0,400.3,,,,-155.0,763.9,-789.5,,10.0,False,,,,False,False,False,,True
39043,471,600.0,367.2,,,,385.0,482.0,1204.7,,486.0,129.0,-103.8,,,,-86.0,11.0,733.7,,15.0,True,,,,True,True,False,,True
39045,951,1392.0,729.9,,,,833.0,951.1,4591.1,,1123.0,441.0,-221.1,,,,-118.0,0.1,3640.1,,172.0,True,,,,True,True,False,,True
39047,159,56.0,,,,,52.0,,24.4,,46.0,-103.0,,,,,-107.0,,-134.6,,-113.0,,,,,False,,False,,False
39049,10298,14160.0,13802.4,,,,13975.0,7718.6,26030.1,,6458.0,3862.0,3504.4,,,,3677.0,-2579.4,15732.1,,-3840.0,True,,,,True,True,False,,True
39051,120,240.0,,,,,228.0,296.1,83.7,,463.0,120.0,,,,,108.0,176.1,-36.3,,343.0,,,,,True,False,True,,False
39053,139,96.0,,,,,73.0,,118.5,,289.0,-43.0,,,,,-66.0,,-20.5,,150.0,,,,,False,,True,,False
39055,211,320.0,143.6,,,,412.0,422.0,234.7,,206.0,109.0,-67.4,,,,201.0,211.0,23.7,,-5.0,True,,,,False,False,True,,True
39057,800,672.0,1969.0,,,,1089.0,1348.1,3107.4,,785.0,-128.0,1169.0,,,,289.0,548.1,2307.4,,-15.0,False,,,,False,False,False,,True
39059,60,64.0,,,,,76.0,,27.0,,59.0,4.0,,,,,16.0,,-33.0,,-1.0,,,,,False,,False,,True
39061,4262,5864.0,13312.8,,,,12597.0,2714.8,2802.0,,2923.0,1602.0,9050.8,,,,8335.0,-1547.2,-1460.0,,-1339.0,False,,,,False,True,True,,True
39063,443,824.0,195.5,,,,363.0,595.8,341.9,,1916.0,381.0,-247.5,,,,-80.0,152.8,-101.1,,1473.0,True,,,,True,True,True,,False
39065,110,48.0,,,,,100.0,73.5,4.1,,41.0,-62.0,,,,,-10.0,-36.5,-105.9,,-69.0,,,,,True,True,False,,False
39067,45,0.0,,,,,16.0,,0.0,,3.0,-45.0,,,,,-29.0,,-45.0,,-42.0,,,,,True,,False,,True
39069,207,328.0,,,,,109.0,,215.7,,469.0,121.0,,,,,-98.0,,8.7,,262.0,,,,,True,,True,,False
39071,126,224.0,,,,,99.0,,214.6,,402.0,98.0,,,,,-27.0,,88.6,,276.0,,,,,True,,True,,False
39073,58,88.0,,,,,45.0,37.4,25.8,,37.0,30.0,,,,,-13.0,-20.6,-32.2,,-21.0,,,,,True,True,False,,True
39075,60,176.0,,,,,349.0,190.9,349.8,,111.0,116.0,,,,,289.0,130.9,289.8,,51.0,,,,,False,False,False,,True
39077,194,352.0,966.2,,,,214.0,340.4,213.6,,217.0,158.0,772.2,,,,20.0,146.4,19.6,,23.0,False,,,,True,True,True,,True
39079,173,128.0,,,,,70.0,,70.0,,225.0,-45.0,,,,,-103.0,,-103.0,,52.0,,,,,False,,False,,False
39081,150,168.0,115.3,,,,209.0,413.7,24.8,,209.0,18.0,-34.7,,,,59.0,263.7,-125.2,,59.0,False,,,,False,False,False,,False
39083,163,352.0,45.8,,,,199.0,437.1,292.7,,1072.0,189.0,-117.2,,,,36.0,274.1,129.7,,909.0,True,,,,True,False,True,,False
39085,672,1104.0,1283.5,,,,1081.0,1499.0,420.9,,1370.0,432.0,611.5,,,,409.0,827.0,-251.1,,698.0,False,,,,True,False,True,,False
39087,413,312.0,138.9,,,,342.0,474.5,469.0,,607.0,-101.0,-274.1,,,,-71.0,61.5,56.0,,194.0,False,,,,True,True,True,,False
39089,943,1704.0,1496.3,,,,838.0,1106.3,2632.7,,1572.0,761.0,553.3,,,,-105.0,163.3,1689.7,,629.0,True,,,,True,True,False,,True
39091,194,160.0,,,,,192.0,216.7,99.9,,214.0,-34.0,,,,,-2.0,22.7,-94.1,,20.0,,,,,True,True,False,,True
39093,790,1264.0,675.3,,,,1830.0,1321.9,793.0,,1016.0,474.0,-114.7,,,,1040.0,531.9,3.0,,226.0,True,,,,False,False,True,,True
39095,3085,4952.0,1905.5,,,,3268.0,1715.3,12389.4,,2604.0,1867.0,-1179.5,,,,183.0,-1369.7,9304.4,,-481.0,True,,,,True,True,False,,True
39097,505,216.0,,,,,184.0,246.8,347.1,,113.0,-289.0,,,,,-321.0,-258.2,-157.9,,-392.0,,,,,False,True,True,,False
39099,759,1272.0,864.6,,,,1383.0,776.8,780.5,,563.0,513.0,105.6,,,,624.0,17.8,21.5,,-196.0,True,,,,False,True,True,,True
39101,238,368.0,170.9,,,,697.0,13.8,133.0,,7.0,130.0,-67.1,,,,459.0,-224.2,-105.0,,-231.0,True,,,,False,False,True,,False
39103,674,608.0,674.9,,,,685.0,1060.2,260.4,,534.0,-66.0,0.9,,,,11.0,386.2,-413.6,,-140.0,True,,,,True,False,False,,False
39105,147,32.0,,,,,16.0,,20.0,,47.0,-115.0,,,,,-131.0,,-127.0,,-100.0,,,,,False,,False,,True
39107,621,712.0,,,,,284.0,142.9,217.9,,331.0,91.0,,,,,-337.0,-478.1,-403.1,,-290.0,,,,,False,False,False,,False
39109,691,640.0,263.1,,,,651.0,461.2,367.7,,340.0,-51.0,-427.9,,,,-40.0,-229.8,-323.3,,-351.0,False,,,,True,False,False,,False
39111,18,0.0,,,,,12.0,,4.3,,0.0,-18.0,,,,,-6.0,,-13.7,,-18.0,,,,,True,,True,,False
39113,3987,4136.0,7011.8,,,,6291.0,3529.8,2933.2,,2943.0,149.0,3024.8,,,,2304.0,-457.2,-1053.8,,-1044.0,False,,,,False,False,False,,False
39115,32,16.0,,,,,8.0,,,,13.0,-16.0,,,,,-24.0,,,,-19.0,,,,,False,,,,False
39117,103,120.0,,,,,80.0,52.7,59.4,,69.0,17.0,,,,,-23.0,-50.3,-43.6,,-34.0,,,,,False,False,False,,False
39119,227,176.0,225.7,,,,369.0,318.4,128.0,,242.0,-51.0,-1.3,,,,142.0,91.4,-99.0,,15.0,True,,,,False,False,False,,True
39121,14,8.0,,,,,8.0,,,,6.0,-6.0,,,,,-6.0,,,,-8.0,,,,,False,,,,False
39123,159,392.0,,,,,145.0,269.0,199.7,,267.0,233.0,,,,,-14.0,110.0,40.7,,108.0,,,,,True,True,True,,True
39125,49,112.0,,,,,59.0,,111.7,,103.0,63.0,,,,,10.0,,62.7,,54.0,,,,,True,,True,,True
39127,216,80.0,,,,,54.0,,41.5,,115.0,-136.0,,,,,-162.0,,-174.5,,-101.0,,,,,False,,False,,True
39129,321,352.0,69.0,,,,559.0,16.9,405.9,,13.0,31.0,-252.0,,,,238.0,-304.1,84.9,,-308.0,False,,,,False,False,False,,False
39131,107,72.0,,,,,34.0,,118.9,,143.0,-35.0,,,,,-73.0,,11.9,,36.0,,,,,False,,True,,False
39133,429,680.0,178.4,,,,695.0,610.5,836.9,,632.0,251.0,-250.6,,,,266.0,181.5,407.9,,203.0,True,,,,False,True,False,,True
39135,296,136.0,,,,,150.0,187.2,276.4,,118.0,-160.0,,,,,-146.0,-108.8,-19.6,,-178.0,,,,,True,True,True,,False
39137,368,104.0,,,,,130.0,257.7,76.5,,65.0,-264.0,,,,,-238.0,-110.3,-291.5,,-303.0,,,,,True,True,False,,False
39139,304,416.0,569.2,,,,496.0,557.8,393.8,,331.0,112.0,265.2,,,,192.0,253.8,89.8,,27.0,False,,,,False,False,True,,True
39141,596,640.0,305.5,,,,318.0,650.7,512.8,,1247.0,44.0,-290.5,,,,-278.0,54.7,-83.2,,651.0,False,,,,False,False,False,,False
39143,308,504.0,495.6,,,,277.0,421.2,730.5,,498.0,196.0,187.6,,,,-31.0,113.2,422.5,,190.0,True,,,,True,True,False,,True
39145,340,184.0,20.1,,,,551.0,388.9,58.5,,357.0,-156.0,-319.9,,,,211.0,48.9,-281.5,,17.0,False,,,,False,True,False,,True
39147,335,320.0,87.8,,,,185.0,381.7,128.6,,846.0,-15.0,-247.2,,,,-150.0,46.7,-206.4,,511.0,False,,,,False,False,False,,False
39149,450,248.0,,,,,180.0,198.4,151.0,,413.0,-202.0,,,,,-270.0,-251.6,-299.0,,-37.0,,,,,False,False,False,,True
39151,1209,1384.0,535.4,,,,1885.0,1675.0,1362.6,,1083.0,175.0,-673.6,,,,676.0,466.0,153.6,,-126.0,False,,,,False,False,True,,True
