,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
49023,0,0.0,0.0,,0.0,0.0,,,,,,0.0,56.2,,,0.2,0.0,4.0,,0.0,,,,,,,4.7,0.0,0.0,,0.0,0.0,,,,,,0.0,56.2,,,0.2,0.0,4.0,,0.0,,,,,,,4.7,True,,True,True,,,,,,True,False,,,False,True,False,,True,,,,,,,False
49025,0,0.0,0.0,,0.0,0.0,,,,,,4.0,16.0,,,0.1,0.0,,,0.0,,0.0,,,,,5.1,0.0,0.0,,0.0,0.0,,,,,,4.0,16.0,,,0.1,0.0,,,0.0,,0.0,,,,,5.1,True,,True,True,,,,,,False,False,,,False,True,,,True,,True,,,,,False
49027,0,0.0,0.0,,0.0,0.0,,,,,,10.0,40.6,,,0.1,0.0,,,0.0,,,,,,,4.8,0.0,0.0,,0.0,0.0,,,,,,10.0,40.6,,,0.1,0.0,,,0.0,,,,,,,4.8,True,,True,True,,,,,,False,False,,,False,True,,,True,,,,,,,False
49029,0,0.0,0.0,,0.0,0.0,,,,,,4.0,14.5,,,0.2,0.0,3.0,,0.0,,,,,,,5.0,0.0,0.0,,0.0,0.0,,,,,,4.0,14.5,,,0.2,0.0,3.0,,0.0,,,,,,,5.0,True,,True,True,,,,,,False,False,,,False,True,False,,True,,,,,,,False
49031,0,0.0,0.0,,0.0,0.0,,,,,,0.0,1.7,,,0.0,0.0,0.0,,0.0,,,,,,,5.4,0.0,0.0,,0.0,0.0,,,,,,0.0,1.7,,,0.0,0.0,0.0,,0.0,,,,,,,5.4,True,,True,True,,,,,,True,False,,,False,True,True,,True,,,,,,,False
49033,0,0.0,0.0,,0.0,0.0,,,,,,0.0,2.7,,,0.0,0.0,1.0,,0.0,,,,,,,4.9,0.0,0.0,,0.0,0.0,,,,,,0.0,2.7,,,0.0,0.0,1.0,,0.0,,,,,,,4.9,True,,True,True,,,,,,True,False,,,False,True,False,,True,,,,,,,False
49035,5211,4040.0,4214.1,3806.4,3463.0,3420.0,,,,,,4320.0,2905.4,,4200.7,3498.2,3339.0,1622.0,,2994.6,,2961.6,2600.0,,,2522.0,5063.8,-1171.0,-996.9,-1404.6,-1748.0,-1791.0,,,,,,-891.0,-2305.6,,-1010.3,-1712.8,-1872.0,-3589.0,,-2216.4,,-2249.4,-2611.0,,,-2689.0,-147.2,True,False,False,False,,,,,,True,False,,True,False,False,False,,False,,False,False,,,False,True
49037,30,32.0,29.1,,11.0,0.0,,,,,,6.0,29.6,,2.5,29.6,81.0,28.0,,2.8,,95.3,,,,2.0,39.1,2.0,-0.9,,-19.0,-30.0,,,,,,-24.0,-0.4,,-27.5,-0.4,51.0,-2.0,,-27.2,,65.3,,,,-28.0,9.1,True,,False,False,,,,,,False,True,,False,True,False,False,,False,,False,,,,False,False
49039,0,0.0,0.0,,0.0,0.0,,,,,,42.0,119.7,,,0.2,0.0,10.0,,0.0,,,,,,,4.8,0.0,0.0,,0.0,0.0,,,,,,42.0,119.7,,,0.2,0.0,10.0,,0.0,,,,,,,4.8,True,,True,True,,,,,,False,False,,,False,True,False,,True,,,,,,,False
49041,0,0.0,0.0,,0.0,0.0,,,,,,13.0,51.1,,,0.1,0.0,6.0,,0.0,,,,,,,4.7,0.0,0.0,,0.0,0.0,,,,,,13.0,51.1,,,0.1,0.0,6.0,,0.0,,,,,,,4.7,True,,True,True,,,,,,False,False,,,False,True,False,,True,,,,,,,False
49043,135,304.0,286.4,,138.0,333.0,,,,,,123.0,105.4,,131.3,246.1,148.0,257.0,,101.5,,156.9,,,,95.0,116.3,169.0,151.4,,3.0,198.0,,,,,,-12.0,-29.6,,-3.7,111.1,13.0,122.0,,-33.5,,21.9,,,,-40.0,-18.7,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
49045,169,100.0,100.2,,90.0,82.0,,,,,,94.0,159.7,,37.1,85.1,92.0,84.0,,97.3,,116.0,,,,106.0,125.4,-69.0,-68.8,,-79.0,-87.0,,,,,,-75.0,-9.3,,-131.9,-83.9,-77.0,-85.0,,-71.7,,-53.0,,,,-63.0,-43.6,True,,False,False,,,,,,False,True,,False,False,False,False,,False,,True,,,,True,True
49047,0,0.0,0.0,,0.0,0.0,,,,,,14.0,48.9,,,0.2,0.0,11.0,,0.0,,0.0,,,,,4.6,0.0,0.0,,0.0,0.0,,,,,,14.0,48.9,,,0.2,0.0,11.0,,0.0,,0.0,,,,,4.6,True,,True,True,,,,,,False,False,,,False,True,False,,True,,True,,,,,False
49049,5148,2932.0,2809.3,2659.3,2514.0,3765.0,,,,,,1951.0,2200.6,,2687.2,2389.1,1705.0,1291.0,,1903.5,,2701.9,2227.0,,,1974.0,2678.9,-2216.0,-2338.7,-2488.7,-2634.0,-1383.0,,,,,,-3197.0,-2947.4,,-2460.8,-2758.9,-3443.0,-3857.0,,-3244.4,,-2446.1,-2921.0,,,-3174.0,-2469.1,False,False,False,True,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
49051,89,76.0,81.6,,84.0,89.0,,,,,,94.0,54.6,,16.2,87.2,83.0,63.0,,144.8,,62.6,,,,54.0,100.9,-13.0,-7.4,,-5.0,0.0,,,,,,5.0,-34.4,,-72.8,-1.8,-6.0,-26.0,,55.8,,-26.4,,,,-35.0,11.9,True,,True,True,,,,,,True,False,,False,True,True,False,,False,,False,,,,False,True
49053,0,0.0,0.0,,0.0,0.0,,,,,,613.0,325.5,,,1.2,0.0,57.0,,0.0,,0.0,,,,,4.4,0.0,0.0,,0.0,0.0,,,,,,613.0,325.5,,,1.2,0.0,57.0,,0.0,,0.0,,,,,4.4,True,,True,True,,,,,,False,False,,,False,True,False,,True,,True,,,,,False
49055,0,0.0,0.0,,0.0,0.0,,,,,,0.0,3.5,,,0.0,0.0,1.0,,0.0,,,,,,,5.2,0.0,0.0,,0.0,0.0,,,,,,0.0,3.5,,,0.0,0.0,1.0,,0.0,,,,,,,5.2,True,,True,True,,,,,,True,False,,,False,True,False,,True,,,,,,,False
49057,0,0.0,0.0,,0.0,0.0,,,,,,471.0,589.7,,,0.3,0.0,72.0,,0.0,,,,,,,4.2,0.0,0.0,,0.0,0.0,,,,,,471.0,589.7,,,0.3,0.0,72.0,,0.0,,,,,,,4.2,True,,True,True,,,,,,False,False,,,False,True,False,,True,,,,,,,False
50001,7,8.0,8.5,,4.0,0.0,,,,,,4.0,32.2,,0.5,2.3,,21.0,,5.8,,4.8,,,,7.0,,1.0,1.5,,-3.0,-7.0,,,,,,-3.0,25.2,,-6.5,-4.7,,14.0,,-1.2,,-2.2,,,,0.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,True,
50003,15,12.0,12.2,,4.0,2.0,,,,,,1.0,75.5,,1.6,9.0,21.0,0.0,,3.6,,10.6,,,,11.0,,-3.0,-2.8,,-11.0,-13.0,,,,,,-14.0,60.5,,-13.4,-6.0,6.0,-15.0,,-11.4,,-4.4,,,,-4.0,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
50005,5,4.0,4.0,,0.0,0.0,,,,,,4.0,25.7,,0.2,1.4,0.0,45.0,,0.0,,3.2,,,,5.0,,-1.0,-1.0,,-5.0,-5.0,,,,,,-1.0,20.7,,-4.8,-3.6,-5.0,40.0,,-5.0,,-1.8,,,,0.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,
50007,62,72.0,58.5,,57.0,156.0,,,,,,36.0,185.4,,10.2,68.7,84.0,0.0,,0.7,,81.2,67.0,,,62.0,,10.0,-3.5,,-5.0,94.0,,,,,,-26.0,123.4,,-51.8,6.7,22.0,-62.0,,-61.3,,19.2,5.0,,,0.0,,True,,True,False,,,,,,False,False,,False,True,False,False,,False,,False,True,,,True,
50009,0,0.0,0.2,,0.0,0.0,,,,,,0.0,2.2,,0.0,0.2,0.0,2.0,,0.1,,0.3,,,,0.0,,0.0,0.2,,0.0,0.0,,,,,,0.0,2.2,,0.0,0.2,0.0,2.0,,0.1,,0.3,,,,0.0,,False,,True,True,,,,,,True,False,,False,False,True,False,,False,,False,,,,True,
50011,3,8.0,7.8,,4.0,0.0,,,,,,4.0,60.6,,0.0,1.8,,17.0,,14.9,,8.4,,,,7.0,,5.0,4.8,,1.0,-3.0,,,,,,1.0,57.6,,-3.0,-1.2,,14.0,,11.9,,5.4,,,,4.0,,True,,True,True,,,,,,True,False,,True,True,,False,,False,,False,,,,True,
50013,1,0.0,0.0,,0.0,0.0,,,,,,0.0,3.0,,0.1,0.0,0.0,5.0,,0.0,,,,,,0.0,,-1.0,-1.0,,-1.0,-1.0,,,,,,-1.0,2.0,,-0.9,-1.0,-1.0,4.0,,-1.0,,,,,,-1.0,,False,,False,False,,,,,,False,False,,True,True,False,False,,False,,,,,,False,
50015,8,8.0,8.1,,0.0,0.0,,,,,,4.0,6.7,,0.2,1.8,0.0,14.0,,0.0,,7.2,,,,4.0,,0.0,0.1,,-8.0,-8.0,,,,,,-4.0,-1.3,,-7.8,-6.2,-8.0,6.0,,-8.0,,-0.8,,,,-4.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
50017,2,12.0,12.1,,5.0,19.0,,,,,,8.0,7.3,,0.1,3.9,,15.0,,5.9,,,,,,14.0,,10.0,10.1,,3.0,17.0,,,,,,6.0,5.3,,-1.9,1.9,,13.0,,3.9,,,,,,12.0,,False,,True,False,,,,,,True,True,,True,True,,False,,True,,,,,,False,
50019,7,0.0,0.0,,0.0,0.0,,,,,,0.0,4.8,,0.1,0.4,0.0,10.0,,0.5,,0.3,,,,1.0,,-7.0,-7.0,,-7.0,-7.0,,,,,,-7.0,-2.2,,-6.9,-6.6,-7.0,3.0,,-6.5,,-6.7,,,,-6.0,,False,,False,False,,,,,,False,True,,True,True,False,True,,True,,True,,,,True,
50021,26,8.0,14.4,,8.0,1.0,,,,,,11.0,75.1,,0.3,3.8,20.0,0.0,,23.3,,19.5,,,,6.0,,-18.0,-11.6,,-18.0,-25.0,,,,,,-15.0,49.1,,-25.7,-22.2,-6.0,-26.0,,-2.7,,-6.5,,,,-20.0,,True,,False,False,,,,,,True,False,,False,False,True,False,,True,,True,,,,False,
50023,16,8.0,9.9,,4.0,1.0,,,,,,12.0,53.8,,0.4,3.9,,0.0,,4.7,,7.2,,,,10.0,,-8.0,-6.1,,-12.0,-15.0,,,,,,-4.0,37.8,,-15.6,-12.1,,-16.0,,-11.3,,-8.8,,,,-6.0,,True,,False,False,,,,,,True,False,,False,False,,False,,False,,False,,,,True,
50025,9,36.0,34.6,,12.0,0.0,,,,,,6.0,43.4,,3.2,28.1,25.0,28.0,,40.0,,25.2,,,,23.0,,27.0,25.6,,3.0,-9.0,,,,,,-3.0,34.4,,-5.8,19.1,16.0,19.0,,31.0,,16.2,,,,14.0,,True,,True,True,,,,,,True,False,,True,True,True,True,,False,,True,,,,True,
50027,9,0.0,0.3,,0.0,0.0,,,,,,16.0,24.8,,0.6,0.7,0.0,17.0,,3.6,,2.7,,,,5.0,,-9.0,-8.7,,-9.0,-9.0,,,,,,7.0,15.8,,-8.4,-8.3,-9.0,8.0,,-5.4,,-6.3,,,,-4.0,,True,,False,False,,,,,,True,False,,True,True,False,True,,True,,True,,,,True,
51001,32,60.0,61.6,,28.0,29.0,,,,,,83.0,107.5,,5.7,48.6,123.0,45.0,,1.5,,26.4,,,,38.0,59.1,28.0,29.6,,-4.0,-3.0,,,,,,51.0,75.5,,-26.3,16.6,91.0,13.0,,-30.5,,-5.6,,,,6.0,27.1,False,,True,True,,,,,,False,False,,True,True,False,True,,False,,True,,,,True,True
51003,220,260.0,291.8,,195.0,242.0,,,,,,178.0,258.5,,69.7,233.5,143.0,29.0,,199.1,,204.8,,,,232.0,271.1,40.0,71.8,,-25.0,22.0,,,,,,-42.0,38.5,,-150.3,13.5,-77.0,-191.0,,-20.9,,-15.2,,,,12.0,51.1,False,,True,True,,,,,,False,True,,False,True,False,False,,True,,True,,,,True,False
51005,19,8.0,1.3,,2.0,0.0,,,,,,12.0,15.0,,3.1,3.3,,6.0,,0.0,,16.6,,,,0.0,8.7,-11.0,-17.7,,-17.0,-19.0,,,,,,-7.0,-4.0,,-15.9,-15.7,,-13.0,,-19.0,,-2.4,,,,-19.0,-10.3,False,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,True
51007,32,36.0,34.9,,20.0,40.0,,,,,,16.0,34.6,,9.3,22.1,20.0,81.0,,10.9,,38.1,,,,43.0,23.6,4.0,2.9,,-12.0,8.0,,,,,,-16.0,2.6,,-22.7,-9.9,-12.0,49.0,,-21.1,,6.1,,,,11.0,-8.4,True,,False,False,,,,,,False,True,,False,False,False,False,,False,,False,,,,False,False
51009,118,188.0,190.0,,140.0,168.0,,,,,,48.0,203.7,,66.9,154.0,71.0,17.0,,125.3,,199.9,,,,142.0,193.1,70.0,72.0,,22.0,50.0,,,,,,-70.0,85.7,,-51.1,36.0,-47.0,-101.0,,7.3,,81.9,,,,24.0,75.1,False,,True,True,,,,,,False,False,,True,True,True,False,,True,,False,,,,True,False
51011,78,112.0,111.5,,105.0,197.0,,,,,,19.0,90.9,,51.5,98.9,,86.0,,178.9,,148.8,,,,130.0,61.7,34.0,33.5,,27.0,119.0,,,,,,-59.0,12.9,,-26.5,20.9,,8.0,,100.9,,70.8,,,,52.0,-16.3,True,,True,False,,,,,,False,True,,True,True,,True,,False,,False,,,,False,True
51013,478,644.0,642.9,,627.0,625.0,,,,,,530.0,663.1,,253.1,583.8,468.0,407.0,,1093.5,,843.3,778.0,,,671.0,579.7,166.0,164.9,,149.0,147.0,,,,,,52.0,185.1,,-224.9,105.8,-10.0,-71.0,,615.5,,365.3,300.0,,,193.0,101.7,True,,True,True,,,,,,True,False,,False,True,True,True,,False,,False,False,,,False,True
51015,120,140.0,137.0,,119.0,250.0,,,,,,104.0,314.3,,49.0,129.9,65.0,,,242.8,,105.2,,,,143.0,129.8,20.0,17.0,,-1.0,130.0,,,,,,-16.0,194.3,,-71.0,9.9,-55.0,,,122.8,,-14.8,,,,23.0,9.8,True,,True,False,,,,,,True,False,,False,True,False,,,False,,True,,,,False,True
51017,2,0.0,0.0,,0.0,0.0,,,,,,0.0,1.9,,,0.0,0.0,1.0,,0.0,,0.6,,,,0.0,5.6,-2.0,-2.0,,-2.0,-2.0,,,,,,-2.0,-0.1,,,-2.0,-2.0,-1.0,,-2.0,,-1.4,,,,-2.0,3.6,False,,False,False,,,,,,False,True,,,True,False,True,,False,,True,,,,False,False
51019,232,280.0,275.7,,277.0,358.0,,,,,,142.0,438.6,,144.9,282.8,114.0,,,355.3,,321.7,,,,412.0,275.5,48.0,43.7,,45.0,126.0,,,,,,-90.0,206.6,,-87.1,50.8,-118.0,,,123.3,,89.7,,,,180.0,43.5,True,,True,False,,,,,,False,False,,False,False,False,,,False,,False,,,,False,True
51021,27,32.0,30.3,,20.0,49.0,,,,,,10.0,39.5,,,16.6,0.0,0.0,,10.1,,,,,,10.0,30.4,5.0,3.3,,-7.0,22.0,,,,,,-17.0,12.5,,,-10.4,-27.0,-27.0,,-16.9,,,,,,-17.0,3.4,True,,False,False,,,,,,False,False,,,False,False,False,,False,,,,,,False,True
51023,60,24.0,36.0,,29.0,40.0,,,,,,41.0,72.5,,3.5,26.1,24.0,6.0,,23.6,,50.5,,,,16.0,29.1,-36.0,-24.0,,-31.0,-20.0,,,,,,-19.0,12.5,,-56.5,-33.9,-36.0,-54.0,,-36.4,,-9.5,,,,-44.0,-30.9,True,,True,True,,,,,,True,True,,False,True,False,False,,False,,True,,,,False,True
51025,81,64.0,69.9,,47.0,38.0,,,,,,53.0,80.8,,12.4,55.8,45.0,100.0,,51.7,,45.6,,,,32.0,71.5,-17.0,-11.1,,-34.0,-43.0,,,,,,-28.0,-0.2,,-68.6,-25.2,-36.0,19.0,,-29.3,,-35.4,,,,-49.0,-9.5,True,,False,False,,,,,,False,True,,False,False,False,False,,False,,False,,,,False,True
51027,33,40.0,41.3,,24.0,28.0,,,,,,55.0,61.5,,5.3,23.2,22.0,27.0,,23.0,,28.2,,,,51.0,27.7,7.0,8.3,,-9.0,-5.0,,,,,,22.0,28.5,,-27.7,-9.8,-11.0,-6.0,,-10.0,,-4.8,,,,18.0,-5.3,False,,False,True,,,,,,False,False,,False,False,False,True,,False,,True,,,,False,True
51029,42,72.0,65.2,,45.0,56.0,,,,,,43.0,46.6,,19.0,66.8,76.0,102.0,,14.3,,48.2,,,,64.0,52.7,30.0,23.2,,3.0,14.0,,,,,,1.0,4.6,,-23.0,24.8,34.0,60.0,,-27.7,,6.2,,,,22.0,10.7,True,,True,True,,,,,,True,True,,True,True,False,False,,True,,True,,,,True,True
51031,113,180.0,198.5,,147.0,142.0,,,,,,95.0,306.9,,163.8,162.0,72.0,29.0,,95.9,,217.4,,,,186.0,177.2,67.0,85.5,,34.0,29.0,,,,,,-18.0,193.9,,50.8,49.0,-41.0,-84.0,,-17.1,,104.4,,,,73.0,64.2,False,,True,True,,,,,,True,False,,True,True,True,False,,True,,False,,,,False,True
51033,89,76.0,73.6,,64.0,77.0,,,,,,51.0,135.1,,23.2,77.5,44.0,31.0,,55.6,,72.8,,,,54.0,53.9,-13.0,-15.4,,-25.0,-12.0,,,,,,-38.0,46.1,,-65.8,-11.5,-45.0,-58.0,,-33.4,,-16.2,,,,-35.0,-35.1,False,,False,True,,,,,,False,False,,False,True,False,False,,False,,False,,,,False,False
51035,102,128.0,105.8,,90.0,115.0,,,,,,94.0,67.8,,32.6,104.2,66.0,82.0,,82.8,,90.0,,,,183.0,92.1,26.0,3.8,,-12.0,13.0,,,,,,-8.0,-34.2,,-69.4,2.2,-36.0,-20.0,,-19.2,,-12.0,,,,81.0,-9.9,True,,True,True,,,,,,True,False,,False,True,False,True,,True,,True,,,,False,True
51036,22,28.0,28.4,,15.0,31.0,,,,,,13.0,22.2,,9.2,29.3,,27.0,,5.3,,18.1,,,,65.0,17.1,6.0,6.4,,-7.0,9.0,,,,,,-9.0,0.2,,-12.8,7.3,,5.0,,-16.7,,-3.9,,,,43.0,-4.9,False,,False,False,,,,,,False,True,,False,False,,True,,False,,True,,,,False,True
51037,41,8.0,8.1,,4.0,0.0,,,,,,16.0,37.6,,2.3,1.9,,9.0,,10.1,,4.1,,,,6.0,8.6,-33.0,-32.9,,-37.0,-41.0,,,,,,-25.0,-3.4,,-38.7,-39.1,,-32.0,,-30.9,,-36.9,,,,-35.0,-32.4,True,,False,False,,,,,,True,True,,False,False,,True,,True,,False,,,,False,True
51041,909,876.0,951.2,,583.0,735.0,,,,,,848.0,911.8,,372.7,843.9,700.0,590.0,,477.8,,579.5,543.0,,,776.0,763.4,-33.0,42.2,,-326.0,-174.0,,,,,,-61.0,2.8,,-536.3,-65.1,-209.0,-319.0,,-431.2,,-329.5,-366.0,,,-133.0,-145.6,False,,False,False,,,,,,False,True,,False,False,False,False,,False,,False,False,,,False,False
51043,16,8.0,8.0,,8.0,0.0,,,,,,20.0,20.7,,8.6,3.5,,12.0,,10.3,,7.1,,,,4.0,7.5,-8.0,-8.0,,-8.0,-16.0,,,,,,4.0,4.7,,-7.4,-12.5,,-4.0,,-5.7,,-8.9,,,,-12.0,-8.5,False,,False,False,,,,,,True,True,,True,False,,True,,True,,False,,,,False,False
51045,8,12.0,16.2,,0.0,0.0,,,,,,3.0,12.0,,0.5,1.6,,0.0,,2.3,,,,,,14.0,8.6,4.0,8.2,,-8.0,-8.0,,,,,,-5.0,4.0,,-7.5,-6.4,,-8.0,,-5.7,,,,,,6.0,0.6,False,,False,False,,,,,,False,True,,False,False,,False,,False,,,,,,False,True
51047,115,128.0,129.7,,110.0,122.0,,,,,,102.0,158.3,,31.4,124.5,133.0,23.0,,100.6,,117.4,,,,94.0,115.3,13.0,14.7,,-5.0,7.0,,,,,,-13.0,43.3,,-83.6,9.5,18.0,-92.0,,-14.4,,2.4,,,,-21.0,0.3,False,,True,True,,,,,,False,False,,False,True,False,False,,False,,True,,,,False,True
51049,10,48.0,45.1,,20.0,65.0,,,,,,10.0,35.6,,5.8,28.9,20.0,16.0,,12.9,,36.8,,,,80.0,47.3,38.0,35.1,,10.0,55.0,,,,,,0.0,25.6,,-4.2,18.9,10.0,6.0,,2.9,,26.8,,,,70.0,37.3,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,True
51051,32,12.0,17.1,,15.0,5.0,,,,,,37.0,56.1,,,9.9,,30.0,,4.2,,,,,,7.0,15.1,-20.0,-14.9,,-17.0,-27.0,,,,,,5.0,24.1,,,-22.1,,-2.0,,-27.8,,,,,,-25.0,-16.9,True,,True,False,,,,,,True,False,,,False,,True,,False,,,,,,False,True
51053,102,112.0,112.1,,85.0,152.0,,,,,,64.0,135.8,,24.7,80.2,50.0,57.0,,85.5,,91.2,,,,200.0,92.2,10.0,10.1,,-17.0,50.0,,,,,,-38.0,33.8,,-77.3,-21.8,-52.0,-45.0,,-16.5,,-10.8,,,,98.0,-9.8,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
51057,57,16.0,14.4,,19.0,29.0,,,,,,24.0,37.9,,1.7,14.6,20.0,0.0,,21.4,,74.7,,,,4.0,18.5,-41.0,-42.6,,-38.0,-28.0,,,,,,-33.0,-19.1,,-55.3,-42.4,-37.0,-57.0,,-35.6,,17.7,,,,-53.0,-38.5,False,,True,True,,,,,,True,True,,False,False,True,False,,True,,True,,,,False,True
51059,2624,2596.0,2690.3,2618.3,2652.0,3311.0,,,,,,2110.0,2672.7,,1263.8,3038.5,2307.0,,,0.6,,3043.4,3253.0,,,2407.0,2300.4,-28.0,66.3,-5.7,28.0,687.0,,,,,,-514.0,48.7,,-1360.2,414.5,-317.0,,,-2623.4,,419.4,629.0,,,-217.0,-323.6,False,True,False,False,,,,,,False,False,,False,False,False,,,False,,False,False,,,False,False
51061,223,184.0,160.7,,154.0,455.0,,,,,,112.0,149.2,,178.4,310.4,,187.0,,488.8,,119.7,,,,360.0,118.6,-39.0,-62.3,,-69.0,232.0,,,,,,-111.0,-73.8,,-44.6,87.4,,-36.0,,265.8,,-103.3,,,,137.0,-104.4,False,,False,False,,,,,,False,False,,False,False,,True,,False,,False,,,,False,False
51063,72,40.0,55.3,,32.0,25.0,,,,,,28.0,86.7,,7.1,42.7,20.0,0.0,,64.8,,37.7,,,,7.0,32.0,-32.0,-16.7,,-40.0,-47.0,,,,,,-44.0,14.7,,-64.9,-29.3,-52.0,-72.0,,-7.2,,-34.3,,,,-65.0,-40.0,True,,False,False,,,,,,False,True,,False,True,False,False,,True,,False,,,,False,False
51065,151,28.0,26.3,,27.0,28.0,,,,,,31.0,64.3,,7.1,30.6,21.0,22.0,,41.4,,25.9,,,,18.0,31.0,-123.0,-124.7,,-124.0,-123.0,,,,,,-120.0,-86.7,,-143.9,-120.4,-130.0,-129.0,,-109.6,,-125.1,,,,-133.0,-120.0,False,,False,False,,,,,,True,True,,False,True,False,False,,True,,False,,,,False,True
51067,0,48.0,49.1,,34.0,43.0,,,,,,104.0,136.9,,2.3,26.2,28.0,0.0,,20.1,,44.9,,,,56.0,43.8,48.0,49.1,,34.0,43.0,,,,,,104.0,136.9,,2.3,26.2,28.0,0.0,,20.1,,44.9,,,,56.0,43.8,False,,True,True,,,,,,False,False,,True,True,True,True,,True,,True,,,,False,True
51069,109,140.0,121.1,,106.0,209.0,,,,,,124.0,96.8,,49.6,160.1,106.0,114.0,,48.8,,100.7,,,,318.0,99.7,31.0,12.1,,-3.0,100.0,,,,,,15.0,-12.2,,-59.4,51.1,-3.0,5.0,,-60.2,,-8.3,,,,209.0,-9.3,True,,True,False,,,,,,True,True,,False,False,True,True,,False,,True,,,,False,True
51071,48,24.0,27.8,,12.0,28.0,,,,,,22.0,34.7,,2.1,6.7,0.0,18.0,,0.3,,17.7,,,,27.0,17.1,-24.0,-20.2,,-36.0,-20.0,,,,,,-26.0,-13.3,,-45.9,-41.3,-48.0,-30.0,,-47.7,,-30.3,,,,-21.0,-30.9,True,,False,True,,,,,,False,True,,False,False,False,False,,False,,False,,,,True,False
51073,42,48.0,51.5,,39.0,74.0,,,,,,53.0,135.5,,13.0,43.7,,0.0,,28.5,,25.4,,,,28.0,42.6,6.0,9.5,,-3.0,32.0,,,,,,11.0,93.5,,-29.0,1.7,,-42.0,,-13.5,,-16.6,,,,-14.0,0.6,False,,True,False,,,,,,False,False,,False,True,,False,,False,,False,,,,False,True
51075,77,28.0,27.7,,34.0,44.0,,,,,,47.0,42.9,,5.6,30.2,21.0,0.0,,41.2,,37.7,,,,17.0,23.6,-49.0,-49.3,,-43.0,-33.0,,,,,,-30.0,-34.1,,-71.4,-46.8,-56.0,-77.0,,-35.8,,-39.3,,,,-60.0,-53.4,False,,True,True,,,,,,True,True,,False,True,False,False,,True,,True,,,,False,False
51077,125,20.0,21.9,,21.0,17.0,,,,,,58.0,57.0,,9.8,31.9,23.0,4.0,,9.8,,25.3,,,,21.0,26.2,-105.0,-103.1,,-104.0,-108.0,,,,,,-67.0,-68.0,,-115.2,-93.1,-102.0,-121.0,,-115.2,,-99.7,,,,-104.0,-98.8,True,,True,False,,,,,,True,True,,False,True,True,False,,False,,True,,,,True,True
51079,22,52.0,47.5,,36.0,32.0,,,,,,20.0,80.0,,13.6,50.7,28.0,26.0,,43.5,,34.7,,,,37.0,46.6,30.0,25.5,,14.0,10.0,,,,,,-2.0,58.0,,-8.4,28.7,6.0,4.0,,21.5,,12.7,,,,15.0,24.6,True,,True,True,,,,,,True,False,,True,True,True,True,,True,,True,,,,True,True
