,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
06089,150,86.0,,64.0,,108.0,491.0,142.0,,,,136.2,,,125.8,,,217.0,180.0,,237.7,93.0,,108.0,110.0,,,,127.0,0.0,336.9,,,,,,53.0,,,88.9,195.7,-64.0,,-86.0,,-42.0,341.0,-8.0,,,,-13.8,,,-24.2,,,67.0,30.0,,87.7,-57.0,,-42.0,-40.0,,,,-23.0,-150.0,186.9,,,,,,-97.0,,,-61.1,45.7,,False,,True,False,True,,,,True,,,True,,,False,True,,False,True,,True,True,,,,True,False,False,,,,,,False,,,True,True
06091,2,2.0,,2.4,,2.0,14.0,0.0,,,,0.7,,,3.4,,,3.0,0.0,,3.0,,,5.0,0.5,,,,,0.0,3.4,,,,,,,,,3.1,4.4,0.0,,0.4,,0.0,12.0,-2.0,,,,-1.3,,,1.4,,,1.0,-2.0,,1.0,,,3.0,-1.5,,,,,-2.0,1.4,,,,,,,,,1.1,2.4,,False,,True,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,,False,False,,,,,,,,,False,False
06093,37,66.0,,64.9,,44.0,138.0,49.0,,,,27.7,,,69.6,,,45.0,79.8,,43.5,4.0,,36.0,38.4,,,,66.0,5.0,43.3,,,,,,,,,66.4,53.4,29.0,,27.9,,7.0,101.0,12.0,,,,-9.3,,,32.6,,,8.0,42.8,,6.5,-33.0,,-1.0,1.4,,,,29.0,-32.0,6.3,,,,,,,,,29.4,16.4,,True,,True,False,True,,,,True,,,False,,,True,False,,True,False,,True,True,,,,False,False,True,,,,,,,,,False,True
06095,515,565.0,,546.7,456.5,512.0,1424.0,464.0,,,,482.3,,,316.8,,518.6,1154.0,532.4,,871.1,313.5,,313.0,396.2,,,,598.0,65.0,544.1,,,,,,290.0,,,377.0,1098.8,50.0,,31.7,-58.5,-3.0,909.0,-51.0,,,,-32.7,,,-198.2,,3.6,639.0,17.4,,356.1,-201.5,,-202.0,-118.8,,,,83.0,-450.0,29.1,,,,,,-225.0,,,-138.0,583.8,,True,False,True,False,False,,,,True,,,False,,True,False,True,,False,False,,False,False,,,,False,False,True,,,,,,False,,,False,False
06097,463,469.0,,452.0,,399.0,908.0,395.0,,,,435.6,,,366.8,,367.2,726.0,345.1,,734.1,362.0,,130.0,403.8,,,,493.0,0.0,935.5,,,,,,231.0,,,392.8,935.1,6.0,,-11.0,,-64.0,445.0,-68.0,,,,-27.4,,,-96.2,,-95.8,263.0,-117.9,,271.1,-101.0,,-333.0,-59.2,,,,30.0,-463.0,472.5,,,,,,-232.0,,,-70.2,472.1,,False,,False,False,False,,,,False,,,False,,False,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,,,False,False
06099,1056,1463.0,,1426.2,1124.9,1158.0,2023.0,1456.0,,,,916.1,,,1024.3,,,1236.0,954.0,,1423.5,690.0,,835.0,1113.7,,,,1579.0,661.0,1356.9,,,,,,984.0,,,1191.1,1455.1,407.0,,370.2,68.9,102.0,967.0,400.0,,,,-139.9,,,-31.7,,,180.0,-102.0,,367.5,-366.0,,-221.0,57.7,,,,523.0,-395.0,300.9,,,,,,-72.0,,,135.1,399.1,,True,True,True,False,True,,,,True,,,True,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,True,,,True,True
06101,110,140.0,,139.5,,126.0,372.0,117.0,,,,124.6,,,78.6,,,266.0,134.2,,206.1,47.5,,56.0,92.9,,,,159.0,30.0,168.6,,,,,,,,,53.2,317.8,30.0,,29.5,,16.0,262.0,7.0,,,,14.6,,,-31.4,,,156.0,24.2,,96.1,-62.5,,-54.0,-17.1,,,,49.0,-80.0,58.6,,,,,,,,,-56.8,207.8,,True,,True,False,True,,,,True,,,False,,,False,True,,False,False,,False,True,,,,False,False,False,,,,,,,,,False,False
06103,113,99.0,,72.4,,87.0,314.0,90.0,,,,75.0,,,105.2,,,101.0,83.0,,155.1,35.0,,155.0,54.5,,,,118.0,19.0,59.3,,,,,,,,,98.3,145.3,-14.0,,-40.6,,-26.0,201.0,-23.0,,,,-38.0,,,-7.8,,,-12.0,-30.0,,42.1,-78.0,,42.0,-58.5,,,,5.0,-94.0,-53.7,,,,,,,,,-14.7,32.3,,False,,False,False,False,,,,False,,,True,,,True,False,,False,False,,False,False,,,,True,False,False,,,,,,,,,False,False
06105,19,10.0,,10.6,,6.0,29.0,0.0,,,,2.4,,,7.4,,,14.0,6.1,,3.5,,,4.0,3.6,,,,7.0,0.0,9.3,,,,,,,,,11.4,9.9,-9.0,,-8.4,,-13.0,10.0,-19.0,,,,-16.6,,,-11.6,,,-5.0,-12.9,,-15.5,,,-15.0,-15.4,,,,-12.0,-19.0,-9.7,,,,,,,,,-7.6,-9.1,,True,,False,False,False,,,,False,,,False,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,False
06107,685,880.0,,873.4,841.6,616.0,1767.0,593.0,,,,681.8,,,360.2,,,1040.0,678.0,,1160.2,466.0,,159.0,568.8,,,,740.0,399.0,725.9,,,,,,564.0,,,495.6,1190.9,195.0,,188.4,156.6,-69.0,1082.0,-92.0,,,,-3.2,,,-324.8,,,355.0,-7.0,,475.2,-219.0,,-526.0,-116.2,,,,55.0,-286.0,40.9,,,,,,-121.0,,,-189.4,505.9,,True,True,True,False,True,,,,True,,,False,,,False,True,,False,False,,False,True,,,,True,False,True,,,,,,True,,,True,False
06109,70,140.0,,141.0,,102.0,292.0,110.0,,,,62.7,,,92.8,,,70.0,104.4,,70.1,20.0,,105.0,87.8,,,,127.0,43.0,54.9,,,,,,,,,138.0,136.2,70.0,,71.0,,32.0,222.0,40.0,,,,-7.3,,,22.8,,,0.0,34.4,,0.1,-50.0,,35.0,17.8,,,,57.0,-27.0,-15.1,,,,,,,,,68.0,66.2,,False,,True,False,True,,,,True,,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,True
06111,1372,2257.0,,2394.2,1953.0,1792.0,3022.0,1825.0,,,,1510.4,,,1585.4,,1673.7,2693.0,1900.9,,2676.5,1091.0,,1314.5,1666.4,,,,2366.0,1057.0,1783.0,,,,,,1240.0,,,1661.7,3012.2,885.0,,1022.2,581.0,420.0,1650.0,453.0,,,,138.4,,,213.4,,301.7,1321.0,528.9,,1304.5,-281.0,,-57.5,294.4,,,,994.0,-315.0,411.0,,,,,,-132.0,,,289.7,1640.2,,False,True,True,False,True,,,,True,,,True,,True,False,True,,False,True,,True,True,,,,False,True,True,,,,,,True,,,True,False
06113,266,315.0,,307.9,,243.0,481.0,252.0,,,,212.1,,,333.6,,,602.0,243.2,,363.8,181.0,,191.0,232.4,,,,295.0,10.0,391.7,,,,,,198.0,,,212.0,378.9,49.0,,41.9,,-23.0,215.0,-14.0,,,,-53.9,,,67.6,,,336.0,-22.8,,97.8,-85.0,,-75.0,-33.6,,,,29.0,-256.0,125.7,,,,,,-68.0,,,-54.0,112.9,,True,,True,False,True,,,,False,,,False,,,False,True,,False,False,,False,True,,,,True,False,False,,,,,,False,,,False,False
06115,98,152.0,,146.5,,109.0,302.0,88.0,,,,88.3,,,86.0,,,170.0,42.4,,119.9,29.5,,63.0,84.6,,,,114.0,34.0,140.0,,,,,,,,,135.8,193.7,54.0,,48.5,,11.0,204.0,-10.0,,,,-9.7,,,-12.0,,,72.0,-55.6,,21.9,-68.5,,-35.0,-13.4,,,,16.0,-64.0,42.0,,,,,,,,,37.8,95.7,,True,,True,False,True,,,,True,,,True,,,False,False,,True,False,,True,True,,,,True,False,True,,,,,,,,,True,False
08001,586,647.0,,659.5,587.5,568.0,994.0,675.0,,,,383.8,,,564.0,,567.9,742.0,322.7,,830.4,408.0,,423.0,559.6,,,,601.0,698.0,726.2,,,,,,524.0,,,566.0,754.7,61.0,,73.5,1.5,-18.0,408.0,89.0,,,,-202.2,,,-22.0,,-18.1,156.0,-263.3,,244.4,-178.0,,-163.0,-26.4,,,,15.0,112.0,140.2,,,,,,-62.0,,,-20.0,168.7,,False,True,True,False,False,,,,False,,,True,,True,False,False,,False,False,,False,True,,,,True,False,False,,,,,,False,,,True,False
08003,23,24.0,,25.4,,25.0,66.0,34.0,,,,12.7,,,28.1,,,27.0,29.8,,35.0,,,14.0,17.9,,,,30.0,30.0,22.7,,,,,,,,,43.1,32.6,1.0,,2.4,,2.0,43.0,11.0,,,,-10.3,,,5.1,,,4.0,6.8,,12.0,,,-9.0,-5.1,,,,7.0,7.0,-0.3,,,,,,,,,20.1,9.6,,False,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,False,False,True,,,,,,,,,False,False
08005,746,897.0,,869.0,827.2,827.0,1223.0,877.0,,,,475.0,,,875.1,,812.0,824.0,486.2,,1097.9,548.5,,676.0,823.5,,,,875.0,969.0,1064.0,,,,,,840.0,,,897.9,1093.8,151.0,,123.0,81.2,81.0,477.0,131.0,,,,-271.0,,,129.1,,66.0,78.0,-259.8,,351.9,-197.5,,-70.0,77.5,,,,129.0,223.0,318.0,,,,,,94.0,,,151.9,347.8,,True,True,True,False,True,,,,False,,,True,,True,True,False,,False,False,,True,True,,,,True,False,False,,,,,,True,,,False,False
08007,4,12.0,,11.8,,9.0,38.0,7.0,,,,6.7,,,14.5,,,14.0,2.9,,14.8,,,6.0,5.8,,,,10.0,11.0,10.3,,,,,,,,,11.4,19.9,8.0,,7.8,,5.0,34.0,3.0,,,,2.7,,,10.5,,,10.0,-1.1,,10.8,,,2.0,1.8,,,,6.0,7.0,6.3,,,,,,,,,7.4,15.9,,True,,True,False,True,,,,True,,,False,,,False,True,,False,,,True,True,,,,True,True,True,,,,,,,,,True,False
08009,1,0.0,,0.0,,2.0,22.0,0.0,,,,3.8,,,1.8,,,8.0,0.8,,6.6,,,11.0,1.4,,,,,3.0,2.6,,,,,,,,,0.0,4.8,-1.0,,-1.0,,1.0,21.0,-1.0,,,,2.8,,,0.8,,,7.0,-0.2,,5.6,,,10.0,0.4,,,,,2.0,1.6,,,,,,,,,-1.0,3.8,,False,,False,False,False,,,,False,,,True,,,False,True,,False,,,False,True,,,,,False,False,,,,,,,,,False,False
08011,49,91.0,,97.1,,30.0,169.0,0.0,,,,22.0,,,103.8,,,9.0,23.9,,12.8,,,14.0,34.4,,,,89.0,30.0,39.0,,,,,,,,,96.7,110.0,42.0,,48.1,,-19.0,120.0,-49.0,,,,-27.0,,,54.8,,,-40.0,-25.1,,-36.2,,,-35.0,-14.6,,,,40.0,-19.0,-10.0,,,,,,,,,47.7,61.0,,False,,True,False,False,,,,True,,,False,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,False,False
08013,367,479.0,,466.2,,414.0,651.0,494.0,,,,209.9,,,509.1,,402.7,432.0,225.5,,417.8,219.0,,339.0,384.8,,,,451.0,410.0,477.0,,,,,,426.0,,,458.8,457.7,112.0,,99.2,,47.0,284.0,127.0,,,,-157.1,,,142.1,,35.7,65.0,-141.5,,50.8,-148.0,,-28.0,17.8,,,,84.0,43.0,110.0,,,,,,59.0,,,91.8,90.7,,True,,True,False,False,,,,False,,,False,,True,True,False,,True,False,,True,True,,,,True,True,True,,,,,,True,,,True,True
08014,59,73.0,,68.9,,69.0,132.0,77.0,,,,42.9,,,83.1,,,116.0,55.0,,108.4,33.5,,51.0,56.4,,,,84.0,88.0,99.6,,,,,,,,,,91.7,14.0,,9.9,,10.0,73.0,18.0,,,,-16.1,,,24.1,,,57.0,-4.0,,49.4,-25.5,,-8.0,-2.6,,,,25.0,29.0,40.6,,,,,,,,,,32.7,,True,,True,False,False,,,,False,,,False,,,False,True,,False,False,,True,True,,,,False,False,False,,,,,,,,,,False
08015,36,32.0,,33.1,,27.0,75.0,21.0,,,,16.8,,,31.3,,,25.0,20.1,,33.2,,,30.0,27.8,,,,17.0,30.0,29.7,,,,,,,,,20.6,36.8,-4.0,,-2.9,,-9.0,39.0,-15.0,,,,-19.2,,,-4.7,,,-11.0,-15.9,,-2.8,,,-6.0,-8.2,,,,-19.0,-6.0,-6.3,,,,,,,,,-15.4,0.8,,True,,False,False,False,,,,False,,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,,,False,True
08017,1,0.0,,0.0,,2.0,14.0,0.0,,,,1.6,,,1.5,,,3.0,3.3,,2.5,,,3.0,0.3,,,,2.0,2.0,1.3,,,,,,,,,1.7,,-1.0,,-1.0,,1.0,13.0,-1.0,,,,0.6,,,0.5,,,2.0,2.3,,1.5,,,2.0,-0.7,,,,1.0,1.0,0.3,,,,,,,,,0.7,,,False,,False,False,False,,,,True,,,True,,,False,False,,False,,,False,True,,,,False,False,True,,,,,,,,,True,
08019,2,4.0,,4.2,,4.0,24.0,0.0,,,,3.9,,,9.5,,,12.0,3.9,,10.1,,,0.0,2.3,,,,5.0,9.0,6.4,,,,,,,,,4.1,9.2,2.0,,2.2,,2.0,22.0,-2.0,,,,1.9,,,7.5,,,10.0,1.9,,8.1,,,-2.0,0.3,,,,3.0,7.0,4.4,,,,,,,,,2.1,7.2,,False,,False,False,False,,,,True,,,False,,,False,True,,False,,,False,True,,,,False,False,False,,,,,,,,,False,False
08021,8,10.0,,10.2,,7.0,34.0,7.0,,,,4.4,,,14.3,,,11.0,2.3,,9.7,,,1.0,5.9,,,,8.0,10.0,9.3,,,,,,,,,6.7,13.3,2.0,,2.2,,-1.0,26.0,-1.0,,,,-3.6,,,6.3,,,3.0,-5.7,,1.7,,,-7.0,-2.1,,,,0.0,2.0,1.3,,,,,,,,,-1.3,5.3,,False,,True,False,True,,,,False,,,False,,,False,False,,True,,,False,False,,,,True,False,True,,,,,,,,,True,False
08023,5,0.0,,0.0,,0.0,16.0,0.0,,,,1.2,,,3.2,,,5.0,0.2,,1.6,,,2.0,0.3,,,,0.0,2.0,1.5,,,,,,,,,0.2,0.0,-5.0,,-5.0,,-5.0,11.0,-5.0,,,,-3.8,,,-1.8,,,0.0,-4.8,,-3.4,,,-3.0,-4.7,,,,-5.0,-3.0,-3.5,,,,,,,,,-4.8,-5.0,,False,,False,False,False,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,False
08025,31,42.0,,41.5,,28.0,153.0,0.0,,,,23.3,,,67.8,,,9.0,14.4,,33.7,,,22.0,28.4,,,,70.0,35.0,53.3,,,,,,,,,40.2,57.1,11.0,,10.5,,-3.0,122.0,-31.0,,,,-7.7,,,36.8,,,-22.0,-16.6,,2.7,,,-9.0,-2.6,,,,39.0,4.0,22.3,,,,,,,,,9.2,26.1,,True,,True,False,False,,,,True,,,False,,,False,False,,True,,,True,True,,,,False,True,False,,,,,,,,,True,False
08027,1,3.0,,3.4,,2.0,15.0,0.0,,,,1.1,,,2.4,,,6.0,0.3,,1.2,,,2.0,0.4,,,,,4.0,3.9,,,,,,,,,0.6,1.9,2.0,,2.4,,1.0,14.0,-1.0,,,,0.1,,,1.4,,,5.0,-0.7,,0.2,,,1.0,-0.6,,,,,3.0,2.9,,,,,,,,,-0.4,0.9,,False,,True,False,True,,,,True,,,True,,,False,True,,True,,,True,True,,,,,False,False,,,,,,,,,True,True
08029,24,38.0,,35.7,,34.0,105.0,33.0,,,,33.7,,,40.5,,,42.0,12.0,,56.6,7.5,,23.0,35.6,,,,36.0,46.0,32.4,,,,,,,,,16.5,65.2,14.0,,11.7,,10.0,81.0,9.0,,,,9.7,,,16.5,,,18.0,-12.0,,32.6,-16.5,,-1.0,11.6,,,,12.0,22.0,8.4,,,,,,,,,-7.5,41.2,,True,,True,False,True,,,,True,,,False,,,False,True,,False,False,,True,True,,,,True,False,True,,,,,,,,,True,False
08031,713,1133.0,,1186.9,1081.7,932.0,1551.0,1191.0,,,,559.0,,,941.6,,917.8,920.0,468.7,,1252.9,504.0,,658.0,978.5,,,,1012.0,934.0,1234.0,,,,,,918.0,,,1076.6,1067.3,420.0,,473.9,368.7,219.0,838.0,478.0,,,,-154.0,,,228.6,,204.8,207.0,-244.3,,539.9,-209.0,,-55.0,265.5,,,,299.0,221.0,521.0,,,,,,205.0,,,363.6,354.3,,False,True,True,False,False,,,,True,,,True,,True,True,True,,False,True,,True,True,,,,True,True,False,,,,,,True,,,True,True
08033,2,3.0,,2.8,,2.0,13.0,0.0,,,,0.5,,,5.2,,,3.0,0.1,,0.9,,,2.0,0.4,,,,,3.0,2.1,,,,,,,,,1.9,,1.0,,0.8,,0.0,11.0,-2.0,,,,-1.5,,,3.2,,,1.0,-1.9,,-1.1,,,0.0,-1.6,,,,,1.0,0.1,,,,,,,,,-0.1,,,True,,True,False,False,,,,False,,,False,,,False,False,,False,,,True,False,,,,,False,True,,,,,,,,,True,
08035,543,609.0,,604.7,,573.0,861.0,667.0,,,,240.7,,,577.8,,650.7,473.0,581.1,,543.1,279.0,,560.0,549.9,,,,660.0,597.0,722.6,,,,,,564.0,,,647.8,543.0,66.0,,61.7,,30.0,318.0,124.0,,,,-302.3,,,34.8,,107.7,-70.0,38.1,,0.1,-264.0,,17.0,6.9,,,,117.0,54.0,179.6,,,,,,21.0,,,104.8,0.0,,True,,True,False,False,,,,False,,,True,,False,False,True,,True,False,,True,True,,,,False,True,False,,,,,,True,,,False,True
08037,157,143.0,,144.7,,137.0,229.0,138.0,,,,69.3,,,139.5,,136.9,88.0,109.4,,155.1,35.0,,99.0,112.9,,,,168.0,148.0,159.1,,,,,,,,,146.3,145.9,-14.0,,-12.3,,-20.0,72.0,-19.0,,,,-87.7,,,-17.5,,-20.1,-69.0,-47.6,,-1.9,-122.0,,-58.0,-44.1,,,,11.0,-9.0,2.1,,,,,,,,,-10.7,-11.1,,True,,False,False,False,,,,False,,,False,,False,False,False,,True,False,,False,False,,,,True,True,True,,,,,,,,,True,True
08039,24,31.0,,25.7,,28.0,67.0,28.0,,,,12.6,,,37.9,,,31.0,42.3,,32.8,,,27.0,24.9,,,,41.0,40.0,26.8,,,,,,,,,32.4,30.1,7.0,,1.7,,4.0,43.0,4.0,,,,-11.4,,,13.9,,,7.0,18.3,,8.8,,,3.0,0.9,,,,17.0,16.0,2.8,,,,,,,,,8.4,6.1,,True,,True,False,True,,,,False,,,False,,,False,False,,False,,,True,True,,,,False,False,True,,,,,,,,,False,True
08041,978,1113.0,,1114.6,1030.6,1031.0,1570.0,1359.0,,,,475.2,,,1112.4,,1079.2,1006.0,531.6,,1027.1,511.5,,985.0,1047.5,,,,1089.0,1062.0,964.3,,,,,,1104.0,,,1110.1,945.9,135.0,,136.6,52.6,53.0,592.0,381.0,,,,-502.8,,,134.4,,101.2,28.0,-446.4,,49.1,-466.5,,7.0,69.5,,,,111.0,84.0,-13.7,,,,,,126.0,,,132.1,-32.1,,False,True,True,False,False,,,,False,,,True,,True,True,False,,True,False,,True,True,,,,True,True,True,,,,,,True,,,True,True
08043,113,56.0,,57.0,,53.0,164.0,30.0,,,,45.2,,,71.3,,,63.0,24.0,,67.3,12.0,,24.0,42.0,,,,57.0,62.0,56.8,,,,,,,,,50.2,74.7,-57.0,,-56.0,,-60.0,51.0,-83.0,,,,-67.8,,,-41.7,,,-50.0,-89.0,,-45.7,-101.0,,-89.0,-71.0,,,,-56.0,-51.0,-56.2,,,,,,,,,-62.8,-38.3,,True,,False,True,False,,,,False,,,True,,,True,False,,True,False,,False,False,,,,True,True,True,,,,,,,,,False,True
08045,54,54.0,,67.0,,61.0,140.0,75.0,,,,48.7,,,58.4,,,108.0,32.6,,116.2,23.0,,29.0,46.4,,,,63.0,70.0,104.8,,,,,,,,,0.0,95.5,0.0,,13.0,,7.0,86.0,21.0,,,,-5.3,,,4.4,,,54.0,-21.4,,62.2,-31.0,,-25.0,-7.6,,,,9.0,16.0,50.8,,,,,,,,,-54.0,41.5,,False,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
08047,2,7.0,,7.0,,6.0,23.0,0.0,,,,1.9,,,9.3,,,7.0,3.2,,4.4,,,4.0,4.6,,,,6.0,7.0,5.7,,,,,,,,,7.6,7.9,5.0,,5.0,,4.0,21.0,-2.0,,,,-0.1,,,7.3,,,5.0,1.2,,2.4,,,2.0,2.6,,,,4.0,5.0,3.7,,,,,,,,,5.6,5.9,,False,,True,False,True,,,,True,,,False,,,False,True,,True,,,True,True,,,,True,False,True,,,,,,,,,False,False
08049,75,85.0,,78.3,,66.0,152.0,99.0,,,,22.3,,,66.8,,,24.0,106.5,,68.0,,,59.0,57.0,,,,106.0,70.0,51.9,,,,,,,,,81.8,66.4,10.0,,3.3,,-9.0,77.0,24.0,,,,-52.7,,,-8.2,,,-51.0,31.5,,-7.0,,,-16.0,-18.0,,,,31.0,-5.0,-23.1,,,,,,,,,6.8,-8.6,,True,,True,False,False,,,,False,,,True,,,False,False,,True,,,False,False,,,,False,True,False,,,,,,,,,True,True
08051,23,77.0,,77.7,,53.0,140.0,45.0,,,,19.2,,,125.4,,68.0,21.0,7.2,,47.0,,,115.0,64.4,,,,31.0,51.0,41.6,,,,,,,,,65.5,56.9,54.0,,54.7,,30.0,117.0,22.0,,,,-3.8,,,102.4,,45.0,-2.0,-15.8,,24.0,,,92.0,41.4,,,,8.0,28.0,18.6,,,,,,,,,42.5,33.9,,False,,True,False,True,,,,True,,,False,,True,True,True,,True,,,False,True,,,,True,True,True,,,,,,,,,True,True
08053,2,1.0,,1.0,,1.0,10.0,0.0,,,,0.0,,,1.5,,,1.0,0.0,,0.5,,,2.0,0.4,,,,0.0,1.0,0.6,,,,,,,,,1.0,,-1.0,,-1.0,,-1.0,8.0,-2.0,,,,-2.0,,,-0.5,,,-1.0,-2.0,,-1.5,,,0.0,-1.6,,,,-2.0,-1.0,-1.4,,,,,,,,,-1.0,,,True,,False,False,False,,,,False,,,True,,,False,False,,False,,,True,False,,,,False,False,False,,,,,,,,,False,
08055,1,6.0,,7.1,,4.0,21.0,0.0,,,,2.0,,,7.5,,,10.0,0.8,,2.9,,,3.0,2.2,,,,3.0,7.0,4.3,,,,,,,,,4.9,6.2,5.0,,6.1,,3.0,20.0,-1.0,,,,1.0,,,6.5,,,9.0,-0.2,,1.9,,,2.0,1.2,,,,2.0,6.0,3.3,,,,,,,,,3.9,5.2,,False,,True,False,True,,,,True,,,False,,,False,True,,True,,,True,True,,,,True,False,True,,,,,,,,,True,False
08057,3,3.0,,2.5,,1.0,11.0,0.0,,,,0.4,,,1.8,,,2.0,0.2,,0.4,,,1.0,0.5,,,,,2.0,2.9,,,,,,,,,1.8,,0.0,,-0.5,,-2.0,8.0,-3.0,,,,-2.6,,,-1.2,,,-1.0,-2.8,,-2.6,,,-2.0,-2.5,,,,,-1.0,-0.1,,,,,,,,,-1.2,,,False,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,,False,False,,,,,,,,,False,
08059,522,732.0,,756.6,690.5,689.0,1042.0,689.0,,,,370.3,,,752.7,,606.1,805.0,339.8,,720.4,359.5,,647.0,674.7,,,,653.0,762.0,996.4,,,,,,719.0,,,726.6,651.8,210.0,,234.6,168.5,167.0,520.0,167.0,,,,-151.7,,,230.7,,84.1,283.0,-182.2,,198.4,-162.5,,125.0,152.7,,,,131.0,240.0,474.4,,,,,,197.0,,,204.6,129.8,,False,True,True,False,True,,,,True,,,False,,True,False,True,,True,True,,True,True,,,,True,False,False,,,,,,True,,,True,True
08061,1,1.0,,1.0,,1.0,13.0,0.0,,,,0.9,,,2.1,,,2.0,0.2,,1.0,,,3.0,1.2,,,,1.0,1.0,0.9,,,,,,,,,0.4,,0.0,,0.0,,0.0,12.0,-1.0,,,,-0.1,,,1.1,,,1.0,-0.8,,0.0,,,2.0,0.2,,,,0.0,0.0,-0.1,,,,,,,,,-0.6,,,False,,True,False,False,,,,False,,,False,,,False,False,,False,,,False,False,,,,True,True,False,,,,,,,,,False,
08063,3,12.0,,11.1,,7.0,30.0,1.0,,,,4.9,,,13.2,,,8.0,1.1,,8.0,,,1.0,4.9,,,,8.0,10.0,5.3,,,,,,,,,9.1,10.5,9.0,,8.1,,4.0,27.0,-2.0,,,,1.9,,,10.2,,,5.0,-1.9,,5.0,,,-2.0,1.9,,,,5.0,7.0,2.3,,,,,,,,,6.1,7.5,,True,,True,False,True,,,,True,,,False,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
